Orthogroup	HILL.longest_only	DMEL.longest_only
OG0008288	LOC119651970|XP_037911791.1|HILL	CG5835|NP_650785.1|DMEL
OG0008290	LOC119656975|XP_037919637.1|HILL	BCL7-like|NP_572562.1|DMEL
OG0008291	LOC119658297|XP_037921523.1|HILL	sni|NP_572466.1|DMEL
OG0008292	LOC119656854|XP_037919434.1|HILL	CG32803|NP_001259150.1|DMEL
OG0008293	LOC119657480|XP_037920328.1|HILL	kek6|NP_001263151.1|DMEL
OG0008294	LOC119650805|XP_037909872.1|HILL	CG31142|NP_732915.1|DMEL
OG0008295	LOC119657054|XP_037919735.1|HILL	CG1434|NP_572950.2|DMEL
OG0008296	LOC119660813|XP_037925582.1|HILL	SWIP|NP_573116.2|DMEL
OG0008297	LOC119658223|XP_037921417.1|HILL	CG1636|NP_572470.3|DMEL
OG0008298	LOC119657521|XP_037920391.1|HILL	CG17068|NP_608379.1|DMEL
OG0008299	LOC119651973|XP_037911805.1|HILL, LOC119652433|XP_037912490.1|HILL	CG14253|NP_651517.1|DMEL
OG0008300	LOC119656799|XP_037919334.1|HILL	CG12065|NP_001368976.1|DMEL
OG0008301	LOC119651318|XP_037910777.1|HILL	CG12947|NP_001097731.1|DMEL
OG0008302	LOC119657146|XP_037919851.1|HILL	CG5445|NP_573213.1|DMEL
OG0008303	LOC119656860|XP_037919441.1|HILL	cib|NP_525065.1|DMEL
OG0008304	LOC119658002|XP_037921150.1|HILL	CG32816|NP_726662.1|DMEL
OG0008305	LOC119650674|XP_037909554.1|HILL	CG15602|NP_573077.2|DMEL
OG0008306	LOC119656911|XP_037919530.1|HILL	CG10802|NP_570062.1|DMEL
OG0008308	LOC119653009|XP_037913369.1|HILL	TTLL5|NP_733081.1|DMEL
OG0008309	LOC119651537|XP_037911097.1|HILL	CG6523|NP_609641.1|DMEL
OG0008310	LOC119649911|XP_037908238.1|HILL	RpL26|NP_649070.1|DMEL
OG0008311	LOC119652273|XP_037912190.1|HILL	CG12540|NP_572963.1|DMEL
OG0008312	LOC119658482|XP_037921855.1|HILL	VAChT|NP_477138.1|DMEL
OG0008313	LOC119657974|XP_037921114.1|HILL	CG43902|NP_572608.2|DMEL
OG0008314	LOC119661048|XP_037926184.1|HILL	SmF|NP_523708.2|DMEL
OG0008315	LOC119650949|XP_037910111.1|HILL	Sras|NP_524673.3|DMEL
OG0008317	LOC119652588|XP_037912737.1|HILL	CG7059|NP_651034.2|DMEL
OG0008318	LOC119646714|XP_037903220.1|HILL	CG32576|NP_001014746.1|DMEL
OG0008319	LOC119653269|XP_037913819.1|HILL	CG18635|NP_611267.1|DMEL
OG0008320	LOC119657029|XP_037919709.1|HILL	jub|NP_572930.3|DMEL
OG0008321	LOC119652444|XP_037912514.1|HILL	CG12948|NP_649936.1|DMEL
OG0008323	LOC119651186|XP_037910551.1|HILL	CG14687|NP_650018.1|DMEL
OG0008324	LOC119652576|XP_037912718.1|HILL	CG15771|NP_572257.2|DMEL
OG0008325	LOC119656527|XP_037918801.1|HILL	Gmap|NP_001356946.1|DMEL
OG0008326	LOC119650573|XP_037909317.1|HILL	abd-A|NP_732176.1|DMEL
OG0008327	LOC119651627|XP_037911220.1|HILL	CG3860|NP_001286802.1|DMEL
OG0008328	LOC119657563|XP_037920450.1|HILL	CG5928|NP_001245543.1|DMEL
OG0008329	LOC119647997|XP_037905311.1|HILL	bou|NP_572373.1|DMEL
OG0008330	LOC119656858|XP_037919443.1|HILL	Parp16|NP_725583.1|DMEL
OG0008332	LOC119647937|XP_037905210.1|HILL	CG13024|NP_001246806.1|DMEL
OG0008333	LOC119649258|XP_037907272.1|HILL	CG10660|NP_648578.1|DMEL
OG0008334	LOC119649189|XP_037907143.1|HILL	CG10663|NP_001097592.1|DMEL
OG0008335	LOC119648296|XP_037905883.1|HILL	Sk2|NP_647762.3|DMEL
OG0008337	LOC119647142|XP_037903863.1|HILL	CG8080|NP_788288.1|DMEL
OG0008339	LOC119652566|XP_037912707.1|HILL	Bap111|NP_572530.1|DMEL
OG0008340	LOC119649185|XP_037907140.1|HILL	olf186-M|NP_611272.1|DMEL
OG0008341	LOC119648181|XP_037905695.1|HILL	CG33493|NP_996038.1|DMEL
OG0008343	LOC119657424|XP_037920254.1|HILL	CG5500|NP_651511.1|DMEL
OG0008344	LOC119647984|XP_037905295.1|HILL	CG12020|NP_647662.1|DMEL
OG0008346	LOC119653453|XP_037913994.1|HILL	CG4615|NP_572382.1|DMEL
OG0008349	LOC119660324|XP_037924730.1|HILL	snky|NP_648633.2|DMEL
OG0008350	LOC119652808|XP_037913059.1|HILL	cactin|NP_523422.4|DMEL
OG0008351	LOC119649434|XP_037907512.1|HILL	CG13924|NP_001189024.1|DMEL
OG0008352	LOC119649676|XP_037907863.1|HILL	mRpS34|NP_524104.2|DMEL
OG0008354	LOC119654286|XP_037915502.1|HILL	GCS1|NP_572707.4|DMEL
OG0008356	LOC119648098|XP_037905526.1|HILL	CG4069|NP_648590.1|DMEL
OG0008357	LOC119654494|XP_037915845.1|HILL	CG11970|NP_649851.1|DMEL
OG0008358	LOC119653411|XP_037913906.1|HILL	H2.0|NP_523488.2|DMEL
OG0008359	LOC119659306|XP_037923251.1|HILL	CG3829|NP_611992.3|DMEL
OG0008360	LOC119660896|XP_037925761.1|HILL	inaD|NP_001246470.1|DMEL
OG0008361	LOC119646622|XP_037903058.1|HILL	Dh31|NP_723401.1|DMEL
OG0008362	LOC119655470|XP_037917300.1|HILL	Zw10|NP_524901.2|DMEL
OG0008363	LOC119655874|XP_037917932.1|HILL	HPS4|NP_611246.1|DMEL
OG0008364	LOC119648142|XP_037905617.1|HILL	CG7650|NP_648786.1|DMEL
OG0008365	LOC119653677|XP_037914449.1|HILL	CG30122|NP_001163196.1|DMEL
OG0008366	LOC119659464|XP_037923479.1|HILL	Sdhaf3|NP_650552.3|DMEL
OG0008368	LOC119652448|XP_037912522.1|HILL	Art8|NP_609478.1|DMEL
OG0008369	LOC119658808|XP_037922458.1|HILL	Sptr|NP_727265.1|DMEL
OG0008370	LOC119650773|XP_037909806.1|HILL	shams|NP_001097911.1|DMEL
OG0008371	LOC119651021|XP_037910252.1|HILL	Adk3|NP_524312.1|DMEL
OG0008372	LOC119657132|XP_037919835.1|HILL	Stlk|NP_001036442.1|DMEL
OG0008373	LOC119652225|XP_037912106.1|HILL	Klp31E|NP_609398.2|DMEL
OG0008374	LOC119653093|XP_037913524.1|HILL	beta3GalTII|NP_610399.1|DMEL
OG0008375	LOC119657648|XP_037920583.1|HILL	Pld3|NP_610093.1|DMEL
OG0008376	LOC119646421|XP_037902827.1|HILL	CG44000|NP_001260076.1|DMEL
OG0008377	LOC119651862|XP_037911600.1|HILL	Ptp36E|NP_609872.1|DMEL
OG0008378	LOC119661748|XP_037927145.1|HILL	CG42750|NP_724101.4|DMEL
OG0008379	LOC119653166|XP_037913637.1|HILL	Tsp39D|NP_523612.3|DMEL
OG0008380	LOC119651008|XP_037910224.1|HILL	CG5188|NP_609401.2|DMEL
OG0008381	LOC119646161|XP_037902462.1|HILL	betaggt-I|NP_525100.2|DMEL
OG0008383	LOC119646932|XP_037903547.1|HILL	CG15130|NP_610034.2|DMEL
OG0008384	LOC119646705|XP_037903210.1|HILL	kek2|NP_523551.1|DMEL
OG0008385	LOC119651251|XP_037910667.1|HILL	CG14024|NP_608920.1|DMEL
OG0008386	LOC119658070|XP_037921257.1|HILL	Axs|NP_476777.1|DMEL
OG0008387	LOC119647133|XP_037903852.1|HILL	CG31038|NP_733326.1|DMEL
OG0008388	LOC119647327|XP_037904193.1|HILL	Dad1|NP_609222.1|DMEL
OG0008389	LOC119646633|XP_037903073.1|HILL	CG16798|NP_610030.1|DMEL
OG0008390	LOC119659095|XP_037922944.1|HILL	CG34136|NP_001036371.1|DMEL
OG0008391	LOC119652222|XP_037912098.1|HILL	CG34172|NP_001097054.1|DMEL
OG0008392	LOC119653422|XP_037913927.1|HILL	CG7328|NP_649181.1|DMEL
OG0008394	LOC119647559|XP_037904480.1|HILL	CG32448|NP_730691.2|DMEL
OG0008395	LOC119658707|XP_037922245.1|HILL	CG17754|NP_727331.1|DMEL
OG0008396	LOC119659220|XP_037923123.1|HILL	Gclc|NP_525005.2|DMEL
OG0008397	LOC119653462|XP_037914001.1|HILL	CBP|NP_001259309.1|DMEL
OG0008398	LOC119653763|XP_037914672.1|HILL	CG15478|NP_572400.1|DMEL
OG0008399	LOC119654489|XP_037915840.1|HILL	CG3638|NP_726720.3|DMEL
OG0008400	LOC119659902|XP_037924155.1|HILL	CG13807|NP_647706.1|DMEL
OG0008401	LOC119646477|XP_037902859.1|HILL	CG11562|NP_608516.1|DMEL
OG0008402	LOC119658664|XP_037922146.1|HILL	Scgbeta|NP_524327.1|DMEL
OG0008403	LOC119655441|XP_037917263.1|HILL	CG1738|NP_572709.1|DMEL
OG0008404	LOC119659299|XP_037923240.1|HILL	CG12746|NP_649551.4|DMEL
OG0008405	LOC119654757|XP_037916226.1|HILL	Aven|NP_572817.1|DMEL
OG0008406	LOC119651075|XP_037910344.1|HILL	Vlet|NP_572738.1|DMEL
OG0008407	LOC119659976|XP_037924270.1|HILL	CG6923|NP_001262484.1|DMEL
OG0008409	LOC119660967|XP_037925951.1|HILL	zye|NP_649220.1|DMEL
OG0008410	LOC119647490|XP_037904377.1|HILL, LOC119647491|XP_037904378.1|HILL	CG6808|NP_731602.1|DMEL
OG0008411	LOC119659741|XP_037923931.1|HILL	pxb|NP_788681.1|DMEL
OG0008412	LOC119649391|XP_037907444.1|HILL	CG32647|NP_727642.1|DMEL
OG0008413	LOC119647423|XP_037904248.1|HILL	Usp32|NP_001262074.2|DMEL
OG0008414	LOC119654340|XP_037915608.1|HILL	CG3719|NP_651990.1|DMEL
OG0008415	LOC119658392|XP_037921707.1|HILL	CG8675|NP_573209.1|DMEL
OG0008417	LOC119654935|XP_037916515.1|HILL	kz|NP_476591.1|DMEL
OG0008418	LOC119654193|XP_037915316.1|HILL	Pp2C1|NP_525074.2|DMEL
OG0008419	LOC119655546|XP_037917389.1|HILL	CG14223|NP_608341.1|DMEL
OG0008420	LOC119655458|XP_037917287.1|HILL	CG32645|NP_727670.1|DMEL
OG0008421	LOC119654170|XP_037915270.1|HILL	pot|NP_572768.1|DMEL
OG0008422	LOC119654194|XP_037915318.1|HILL	ogre|NP_524824.1|DMEL
OG0008423	LOC119654987|XP_037916579.1|HILL	CG9876|NP_611756.1|DMEL
OG0008424	LOC119659658|XP_037923796.1|HILL	CG14411|NP_572972.1|DMEL
OG0008425	LOC119659896|XP_037924148.1|HILL	ss|NP_001247140.1|DMEL
OG0008426	LOC119654067|XP_037915158.1|HILL	CG15701|NP_611100.1|DMEL
OG0008427	LOC119654509|XP_037915874.1|HILL	CG42340|NP_001368973.1|DMEL
OG0008428	LOC119656163|XP_037918434.1|HILL	CG2990|NP_727386.1|DMEL
OG0008429	LOC119658929|XP_037922685.1|HILL	CG8369|NP_652187.1|DMEL
OG0008430	LOC119653906|XP_037914971.1|HILL	CHOp24|NP_572165.1|DMEL
OG0008431	LOC119656132|XP_037918392.1|HILL	CG5235|NP_648833.1|DMEL
OG0008432	LOC119654296|XP_037915529.1|HILL	btz|NP_001263028.1|DMEL
OG0008433	LOC119649810|XP_037908068.1|HILL	CG10710|NP_648662.1|DMEL
OG0008434	LOC119655234|XP_037916943.1|HILL	CG15543|NP_651822.1|DMEL
OG0008435	LOC119655831|XP_037917867.1|HILL	holn1|NP_609404.2|DMEL
OG0008436	LOC119656057|XP_037918258.1|HILL	CG42372|NP_001137677.1|DMEL
OG0008438	LOC119660408|XP_037924872.1|HILL	hb|NP_731267.1|DMEL
OG0008440	LOC119655943|XP_037918060.1|HILL	CG2911|NP_001097689.1|DMEL
OG0008442	LOC119653907|XP_037914972.1|HILL	CG15111|NP_725856.1|DMEL
OG0008443	LOC119649330|XP_037907363.1|HILL	CrebA|NP_524087.3|DMEL
OG0008444	LOC119647406|XP_037904210.1|HILL	Capr|NP_652671.1|DMEL
OG0008445	LOC119651387|XP_037910893.1|HILL	CG42308|NP_001138171.1|DMEL
OG0008446	LOC119649052|XP_037906963.1|HILL	CG45002|NP_728041.3|DMEL
OG0008447	LOC119656499|XP_037918765.1|HILL	CG32638|NP_727668.2|DMEL
OG0008448	LOC119656739|XP_037919214.1|HILL	Ten-a|NP_001162732.2|DMEL
OG0008449	LOC119658307|XP_037921542.1|HILL, LOC119656997|XP_037919663.1|HILL	CG13014|NP_573134.1|DMEL
OG0008450	LOC119656990|XP_037919653.1|HILL	Atg101|NP_573326.1|DMEL
OG0008451	LOC119658424|XP_037922133.1|HILL	Xport-A|NP_650846.1|DMEL
OG0008452	LOC119657292|XP_037920066.1|HILL	Pph13|NP_477330.1|DMEL
OG0008453	LOC119661580|XP_037926907.1|HILL	CG30380|NP_724625.1|DMEL
OG0008454	LOC119654526|XP_037915894.1|HILL, LOC119648624|XP_037906322.1|HILL	Sik2|NP_569972.1|DMEL
OG0008455	LOC119647675|XP_037904680.1|HILL	tipE|NP_523920.1|DMEL
OG0008456	LOC119660776|XP_037925480.1|HILL	HisCl1|NP_731632.1|DMEL
OG0008457	LOC119658986|XP_037922796.1|HILL	rump|NP_649899.1|DMEL
OG0008458	LOC119654864|XP_037916381.1|HILL	CG11406|NP_001014548.1|DMEL
OG0008459	LOC119655755|XP_037917740.1|HILL	THADA|NP_608361.3|DMEL
OG0008460	LOC119650750|XP_037909768.1|HILL	CG31908|NP_723239.1|DMEL
OG0008461	LOC119652350|XP_037912380.1|HILL	CG8086|NP_001260237.1|DMEL
OG0008462	LOC119660516|XP_037925064.1|HILL	CG42371|NP_001137767.1|DMEL
OG0008463	LOC119661749|XP_037927147.1|HILL	Amnionless|NP_608515.1|DMEL
OG0008464	LOC119647129|XP_037903846.1|HILL	Tina-1|NP_611983.2|DMEL
OG0008465	LOC119654772|XP_037916240.1|HILL	CG42381|NP_001137733.1|DMEL
OG0008466	LOC119659445|XP_037923461.1|HILL	CG33228|NP_995940.2|DMEL
OG0008468	LOC119647453|XP_037904310.1|HILL	Gr33a|NP_525102.4|DMEL
OG0008469	LOC119656193|XP_037918479.1|HILL	Xrcc2|NP_573302.1|DMEL
OG0008470	LOC119647064|XP_037903750.1|HILL	CG42361|NP_611945.3|DMEL
OG0008472	LOC119652164|XP_037912037.1|HILL	CG14478|NP_611214.1|DMEL
OG0008473	LOC119650546|XP_037909293.1|HILL	PIG-Q|NP_652730.4|DMEL
OG0008474	LOC119658721|XP_037922298.1|HILL, LOC119660489|XP_037925005.1|HILL	Pak3|NP_001262638.1|DMEL
OG0008476	LOC119659389|XP_037923378.1|HILL, LOC119659427|XP_037923435.1|HILL, LOC119660379|XP_037924826.1|HILL	CG34316|NP_001097798.1|DMEL
OG0008477	LOC119651482|XP_037911021.1|HILL	CG42319|NP_001137648.1|DMEL
OG0008478	LOC119650952|XP_037910116.1|HILL	CG34027|NP_001034068.2|DMEL
OG0008479	LOC119651481|XP_037911020.1|HILL	hng1|NP_611558.2|DMEL
OG0008480	LOC119649602|XP_037907744.1|HILL	comm3|NP_788509.1|DMEL
OG0008481	LOC119649501|XP_037907597.1|HILL	swa|NP_511060.2|DMEL
OG0008482	LOC119660779|XP_037925482.1|HILL	CG9902|NP_573133.2|DMEL, CG7692|NP_648972.2|DMEL
OG0008483	LOC119661260|XP_037926441.1|HILL, LOC119651077|XP_037910346.1|HILL	CG10869|NP_608605.1|DMEL
OG0008484	LOC119661176|XP_037926321.1|HILL, LOC119659816|XP_037924027.1|HILL, LOC119658920|XP_037922672.1|HILL, LOC119659242|XP_037923150.1|HILL	CG6654|NP_650429.1|DMEL
OG0008485	LOC119653213|XP_037913710.1|HILL	CG13995|NP_608986.1|DMEL
OG0008486	LOC119660883|XP_037925726.1|HILL	Cadps|NP_001245439.1|DMEL
OG0008487	LOC119653734|XP_037914584.1|HILL	CG2712|NP_570028.1|DMEL
OG0008488	LOC119649935|XP_037908282.1|HILL, LOC119649152|XP_037907091.1|HILL, LOC119649397|XP_037907450.1|HILL, LOC119649987|XP_037908368.1|HILL, LOC119659892|XP_037924143.1|HILL	CG17278|NP_652230.1|DMEL
OG0008496	LOC119654774|XP_037916244.1|HILL	CG42379|NP_001137734.1|DMEL
OG0008498	LOC119654591|XP_037915980.1|HILL, LOC119655781|XP_037917795.1|HILL, LOC119654852|XP_037916360.1|HILL	CG4847|NP_725686.1|DMEL
OG0008500	LOC119655028|XP_037916630.1|HILL	CG34219|NP_001097233.1|DMEL, CG8248|NP_610422.2|DMEL
OG0008505	LOC119649383|XP_037907429.1|HILL	CG34261|NP_001097656.1|DMEL
OG0008508	LOC119646514|XP_037902903.1|HILL, LOC119646692|XP_037903184.1|HILL, LOC119646546|XP_037902952.1|HILL, LOC119647099|XP_037903798.1|HILL, LOC119646700|XP_037903194.1|HILL, LOC119647102|XP_037903806.1|HILL, LOC119646816|XP_037903358.1|HILL, LOC119646555|XP_037902964.1|HILL, LOC119647122|XP_037903836.1|HILL, LOC119646211|XP_037902522.1|HILL	fd19B|NP_608369.1|DMEL
OG0008527	LOC119658475|XP_037921839.1|HILL	CG33639|NP_001188669.1|DMEL
OG0008528	LOC119651201|XP_037910571.1|HILL	CG33229|NP_995945.1|DMEL
OG0008529	LOC119658351|XP_037921636.1|HILL	Rab27|NP_726743.1|DMEL
OG0008530	LOC119657299|XP_037920073.1|HILL	tth|NP_572904.1|DMEL
OG0008531	LOC119657125|XP_037919817.1|HILL	CG6762|NP_573250.1|DMEL
OG0008532	LOC119658066|XP_037921251.1|HILL	CG13008|NP_573154.1|DMEL
OG0008534	LOC119657089|XP_037919772.1|HILL	nod|NP_511125.2|DMEL
OG0008535	LOC119658522|XP_037921926.1|HILL	CG12541|NP_001036262.2|DMEL
OG0008536	LOC119656731|XP_037919195.1|HILL	Atx-1|NP_572356.1|DMEL
OG0008537	LOC119651053|XP_037910310.1|HILL	2mit|NP_001262529.1|DMEL
OG0008538	LOC119656958|XP_037919605.1|HILL	Rubicon|NP_572496.1|DMEL
OG0008540	LOC119653019|XP_037913386.1|HILL	phu|NP_649897.4|DMEL
OG0008541	LOC119653135|XP_037913597.1|HILL	Tmem63|NP_610351.1|DMEL
OG0008542	LOC119649841|XP_037908113.1|HILL	CG14965|NP_647783.3|DMEL
OG0008544	LOC119652767|XP_037913006.1|HILL	CG34141|NP_001036534.2|DMEL
OG0008545	LOC119661353|XP_037926587.1|HILL	sei|NP_476713.1|DMEL
OG0008547	LOC119657476|XP_037920325.1|HILL	CG17717|NP_572327.1|DMEL
OG0008550	LOC119656706|XP_037919144.1|HILL	boil|NP_572191.2|DMEL
OG0008551	LOC119649435|XP_037907513.1|HILL	Cpr62Ba|NP_647666.2|DMEL
OG0008552	LOC119649916|XP_037908246.1|HILL	SrpRbeta|NP_788485.1|DMEL
OG0008554	LOC119654641|XP_037916044.1|HILL	Rilpl|NP_001259133.1|DMEL
OG0008555	LOC119654383|XP_037915679.1|HILL	b6|NP_477365.1|DMEL
OG0008556	LOC119654250|XP_037915421.1|HILL	CG14767|NP_724705.1|DMEL
OG0008557	LOC119653004|XP_037913360.1|HILL	CG42557|NP_651751.1|DMEL
OG0008558	LOC119651726|XP_037911378.1|HILL	CG4839|NP_609349.1|DMEL
OG0008560	LOC119651038|XP_037910283.1|HILL	Ggamma30A|NP_001285776.1|DMEL
OG0008562	LOC119651236|XP_037910642.1|HILL	retm|NP_001260132.1|DMEL
OG0008563	LOC119647201|XP_037903945.1|HILL	CG31365|NP_732827.1|DMEL
OG0008564	LOC119652179|XP_037912051.1|HILL	CG34367|NP_001097140.1|DMEL
OG0008565	LOC119659222|XP_037923126.1|HILL	a10|NP_524121.2|DMEL
OG0008567	LOC119661497|XP_037926791.1|HILL	CG42231|NP_001137828.1|DMEL
OG0008569	LOC119653537|XP_037914142.1|HILL	CG3630|NP_569983.1|DMEL
OG0008570	LOC119654622|XP_037916022.1|HILL	CG14431|NP_001368974.1|DMEL
OG0008571	LOC119649231|XP_037907220.1|HILL	CG6511|NP_648252.1|DMEL
OG0008573	LOC119654214|XP_037915354.1|HILL	CG2865|NP_569997.1|DMEL
OG0008574	LOC119648701|XP_037906437.1|HILL	CG43295|NP_001246788.1|DMEL
OG0008575	LOC119659043|XP_037922872.1|HILL	wge|NP_732790.3|DMEL
OG0008576	LOC119654176|XP_037915289.1|HILL	CG17162|NP_001287647.1|DMEL
OG0008578	LOC119658856|XP_037922537.1|HILL	moi|NP_001138073.1|DMEL
OG0008579	LOC119648986|XP_037906837.1|HILL	CG32039|NP_729471.1|DMEL
OG0008581	LOC119659924|XP_037924189.1|HILL	CG14100|NP_649130.2|DMEL
OG0008583	LOC119656058|XP_037918259.1|HILL	CG17707|NP_001162627.1|DMEL
OG0008584	LOC119655742|XP_037917723.1|HILL	CG4281|NP_569973.1|DMEL
OG0008585	LOC119655897|XP_037917976.1|HILL	Inx2|NP_572375.1|DMEL
OG0008586	LOC119655642|XP_037917547.1|HILL	Inx7|NP_788872.1|DMEL
OG0008587	LOC119658942|XP_037922726.1|HILL	subdued|NP_001189248.1|DMEL
OG0008588	LOC119658908|XP_037922642.1|HILL	Gdn1|NP_650794.1|DMEL
OG0008589	LOC119654185|XP_037915308.1|HILL	CG15725|NP_572823.1|DMEL
OG0008590	LOC119655852|XP_037917898.1|HILL	CG42498|NP_001163743.1|DMEL
OG0008592	LOC119654260|XP_037915453.1|HILL	CG42496|NP_001163243.1|DMEL
OG0008593	LOC119655800|XP_037917825.1|HILL, LOC119653808|XP_037914759.1|HILL	CG14160|NP_648380.2|DMEL
OG0008594	LOC119651649|XP_037911253.1|HILL	CG15922|NP_652228.1|DMEL
OG0008595	LOC119661579|XP_037926906.1|HILL	CG8314|NP_611070.1|DMEL
OG0008596	LOC119661663|XP_037927025.1|HILL	Cyp4aa1|NP_611067.2|DMEL
OG0008597	LOC119659496|XP_037923542.1|HILL	Ms|NP_536772.1|DMEL
OG0008598	LOC119655847|XP_037917890.1|HILL	CG43740|NP_001259405.1|DMEL
OG0008599	LOC119654310|XP_037915561.1|HILL	CG3184|NP_572341.1|DMEL
OG0008600	LOC119652068|XP_037911934.1|HILL	Bdbt|NP_650943.1|DMEL
OG0008601	LOC119659540|XP_037923612.1|HILL	Sem1|NP_652555.1|DMEL
OG0008602	LOC119652694|XP_037912899.1|HILL	CG31125|NP_733025.1|DMEL
OG0008603	LOC119652884|XP_037913179.1|HILL	CG11686|NP_652204.1|DMEL
OG0008604	LOC119647128|XP_037903843.1|HILL	CG3770|NP_611985.2|DMEL
OG0008605	LOC119654333|XP_037915592.1|HILL	CG13085|NP_609964.1|DMEL
OG0008606	LOC119652360|XP_037912374.1|HILL	CG3355|NP_608848.1|DMEL
OG0008607	LOC119659335|XP_037923305.1|HILL	CG2091|NP_649582.1|DMEL
OG0008608	LOC119653630|XP_037914334.1|HILL	HLH4C|NP_001259243.1|DMEL
OG0008609	LOC119658860|XP_037922541.1|HILL	Arfip|NP_650058.1|DMEL
OG0008610	LOC119646361|XP_037902726.1|HILL	Lst|NP_001246368.1|DMEL
OG0008615	LOC119660332|XP_037924743.1|HILL	CG14607|NP_649709.2|DMEL
OG0008616	LOC119646548|XP_037902951.1|HILL	CG15564|NP_651855.1|DMEL
OG0008619	LOC119661363|XP_037926600.1|HILL	Tsp33B|NP_523552.1|DMEL
OG0008620	LOC119651578|XP_037911144.1|HILL	Obp44a|NP_610358.1|DMEL
OG0008621	LOC119651459|XP_037910993.1|HILL	CG12945|NP_001097732.1|DMEL
OG0008622	LOC119655405|XP_037917216.1|HILL	CG15614|NP_611168.2|DMEL
OG0008623	LOC119655278|XP_037917025.1|HILL	CG42808|NP_001188920.1|DMEL
OG0008624	LOC119648961|XP_037906812.1|HILL	CG30069|NP_610937.4|DMEL
OG0008626	LOC119660175|XP_037924511.1|HILL	TpnC4|NP_610173.2|DMEL
OG0008627	LOC119661010|XP_037926080.1|HILL	CG43783|NP_001261606.1|DMEL
OG0008629	LOC119646898|XP_037903484.1|HILL	CG41434|NP_001260680.1|DMEL
OG0008631	LOC119651864|XP_037911599.1|HILL	CG31465|NP_732682.2|DMEL
OG0008632	LOC119647306|XP_037904144.1|HILL	Map205|NP_733465.1|DMEL
OG0008633	LOC119653603|XP_037914285.1|HILL	Kank|NP_001097318.1|DMEL
OG0008634	LOC119651860|XP_037911595.1|HILL	CG17490|NP_001036395.2|DMEL
OG0008635	LOC119652745|XP_037912972.1|HILL	coil|NP_001014505.1|DMEL
OG0008636	LOC119659458|XP_037923470.1|HILL, LOC119660038|XP_037924345.1|HILL, LOC119660354|XP_037924781.1|HILL, LOC119659719|XP_037923902.1|HILL, LOC119659753|XP_037923943.1|HILL	CG3916|NP_650167.1|DMEL
OG0008638	LOC119649500|XP_037907596.1|HILL, LOC119649892|XP_037908210.1|HILL, LOC119648824|XP_037906611.1|HILL, LOC119649659|XP_037907843.1|HILL	CG7695|NP_650733.1|DMEL
OG0008639	LOC119653912|XP_037914998.1|HILL	CG18766|NP_652657.1|DMEL
OG0008644	LOC119661311|XP_037926531.1|HILL	CG12069|NP_651819.1|DMEL
OG0008645	LOC119651500|XP_037911050.1|HILL	CG31816|NP_723977.1|DMEL
OG0008646	LOC119661294|XP_037926508.1|HILL	CG5043|NP_609838.1|DMEL
OG0008647	LOC119652432|XP_037912489.1|HILL, LOC119651435|XP_037910963.1|HILL	CG3604|NP_608801.1|DMEL
OG0008648	LOC119661642|XP_037927001.1|HILL, LOC119650789|XP_037909841.1|HILL	CG5968|NP_609797.1|DMEL
OG0008650	LOC119659612|XP_037923713.1|HILL, LOC119659875|XP_037924121.1|HILL	CG5614|NP_650487.1|DMEL
OG0008651	LOC119661505|XP_037926800.1|HILL	CG17385|NP_610962.1|DMEL
OG0008653	LOC119654871|XP_037916394.1|HILL	CG3687|NP_611102.1|DMEL
OG0008660	LOC119651738|XP_037911393.1|HILL	CG32181|NP_730300.2|DMEL
OG0008661	LOC119651426|XP_037910951.1|HILL	hng3|NP_612057.1|DMEL
OG0008665	LOC119648579|XP_037906277.1|HILL	ms_2_34Fe|NP_609705.1|DMEL
OG0008667	LOC119647590|XP_037904532.1|HILL, LOC119647588|XP_037904525.1|HILL, LOC119647591|XP_037904533.1|HILL	CG43896|NP_001261732.1|DMEL
OG0008669	LOC119651956|XP_037911740.1|HILL, LOC119647317|XP_037904172.1|HILL	CG13243|NP_609769.2|DMEL
OG0008677	LOC119653088|XP_037913514.1|HILL	HP1c|NP_651093.1|DMEL
OG0008681	LOC119657738|XP_037920708.1|HILL	GstT4|NP_572886.2|DMEL
OG0008682	LOC119656988|XP_037919650.1|HILL	S6KL|NP_524861.2|DMEL
OG0008683	LOC119657037|XP_037919719.1|HILL	CG14814|NP_569947.2|DMEL
OG0008684	LOC119657286|XP_037920060.1|HILL	CG32599|NP_727768.1|DMEL
OG0008685	LOC119651979|XP_037911814.1|HILL	CG30403|NP_726108.3|DMEL
OG0008687	LOC119648628|XP_037906329.1|HILL	Xxylt|NP_611871.2|DMEL
OG0008688	LOC119661651|XP_037927011.1|HILL	CG14052|NP_001259181.1|DMEL
OG0008689	LOC119659228|XP_037923130.1|HILL	nmdyn-D7|NP_649926.2|DMEL
OG0008690	LOC119651734|XP_037911390.1|HILL	vas|NP_723899.1|DMEL
OG0008694	LOC119647760|XP_037904807.1|HILL	CG6696|NP_573318.1|DMEL
OG0008696	LOC119660568|XP_037925146.1|HILL	CG5071|NP_651406.1|DMEL
OG0008697	LOC119647676|XP_037904681.1|HILL	CG18675|NP_652334.2|DMEL
OG0008698	LOC119653864|XP_037914849.1|HILL	Gapvd1|NP_572704.1|DMEL
OG0008699	LOC119647603|XP_037904559.1|HILL	CG11307|NP_001163490.1|DMEL
