Orthogroup	HILL.longest_only	DERE.longest_only
OG0008705	LOC119652801|XP_037913052.1|HILL	LOC6542613|XP_026834325.1|DERE
OG0008706	LOC119658902|XP_037922635.1|HILL	LOC6554568|XP_001981057.1|DERE
OG0008707	LOC119658237|XP_037921442.1|HILL	LOC6550669|XP_001977997.2|DERE
OG0008708	LOC119649332|XP_037907367.1|HILL	LOC6550449|XP_026838210.1|DERE
OG0008709	LOC119660146|XP_037924474.1|HILL	LOC6554605|XP_001981557.1|DERE
OG0008710	LOC119651226|XP_037910624.1|HILL	LOC6553205|XP_001980298.1|DERE
OG0008711	LOC119658610|XP_037922019.1|HILL	LOC6553517|XP_026839630.1|DERE
OG0008712	LOC119661789|XP_037927201.1|HILL	LOC6548756|XP_001975441.2|DERE
OG0008714	LOC119660523|XP_037925077.1|HILL	LOC6542652|XP_001968371.1|DERE
OG0008716	LOC119659307|XP_037923248.1|HILL	LOC6554649|XP_001981973.1|DERE
OG0008717	LOC119659717|XP_037923900.1|HILL	LOC6543610|XP_001971396.1|DERE
OG0008719	LOC119660257|XP_037924639.1|HILL	LOC6554294|XP_026831738.1|DERE
OG0008721	LOC119658130|XP_037921327.1|HILL	LOC6551134|XP_015010652.2|DERE
OG0008723	LOC119648752|XP_037906504.1|HILL	LOC6543671|XP_026833191.1|DERE
OG0008725	LOC119652896|XP_037913196.1|HILL, LOC119652672|XP_037912866.1|HILL	LOC6547734|XP_001974948.1|DERE
OG0008726	LOC119652874|XP_037913167.1|HILL	LOC6549591|XP_026836355.1|DERE
OG0008728	LOC119651993|XP_037911841.1|HILL	LOC6552536|XP_001979850.1|DERE
OG0008729	LOC119658474|XP_037921837.1|HILL	LOC6550112|XP_026838181.1|DERE
OG0008730	LOC119657477|XP_037920326.1|HILL	LOC6549769|XP_001977589.1|DERE
OG0008731	LOC119652835|XP_037913097.1|HILL	LOC6552630|XP_026831789.1|DERE
OG0008732	LOC119661042|XP_037926161.1|HILL, LOC119658333|XP_037921600.1|HILL	LOC6541429|XP_001969679.1|DERE
OG0008734	LOC119652484|XP_037912593.1|HILL	LOC6552132|XP_001978814.1|DERE
OG0008735	LOC119659632|XP_037923759.1|HILL	LOC6547466|XP_001974918.1|DERE
OG0008736	LOC119646665|XP_037903123.1|HILL, LOC119655995|XP_037918161.1|HILL	LOC6547173|XP_001976090.1|DERE
OG0008737	LOC119659112|XP_037922962.1|HILL, LOC119650913|XP_037910066.1|HILL, LOC119652054|XP_037911917.1|HILL	LOC6552639|XP_001980905.1|DERE
OG0008738	LOC119650897|XP_037910004.1|HILL	LOC6542154|XP_026834596.1|DERE
OG0008739	LOC119660717|XP_037925288.1|HILL	LOC6546057|XP_001973510.1|DERE
OG0008740	LOC119654783|XP_037916254.1|HILL	LOC6542963|XP_001969143.2|DERE
OG0008741	LOC119660921|XP_037925824.1|HILL	LOC6541301|XP_001969183.1|DERE
OG0008742	LOC119649509|XP_037907608.1|HILL	LOC6543744|XP_026833311.1|DERE
OG0008743	LOC119659149|XP_037923025.1|HILL	LOC6547114|XP_001976105.1|DERE
OG0008745	LOC119652723|XP_037912944.1|HILL, LOC119651758|XP_037911424.1|HILL	LOC6549744|XP_001977347.1|DERE
OG0008746	LOC119660160|XP_037924492.1|HILL	LOC6554078|XP_026837240.1|DERE
OG0008747	LOC119649072|XP_037906993.1|HILL	LOC6543623|XP_026833399.1|DERE
OG0008748	LOC119652918|XP_037913232.1|HILL	LOC6542953|XP_001968261.2|DERE
OG0008750	LOC119654153|XP_037915245.1|HILL, LOC119646967|XP_037903596.1|HILL	LOC6541808|XP_001969382.1|DERE
OG0008751	LOC119651705|XP_037911346.1|HILL	LOC6553209|XP_001979211.1|DERE
OG0008752	LOC119659709|XP_037923891.1|HILL	LOC113563753|XP_026831892.1|DERE, LOC6552672|XP_026831890.1|DERE
OG0008753	LOC119655884|XP_037917957.1|HILL	LOC6543871|XP_001972347.1|DERE
OG0008756	LOC119648773|XP_037906534.1|HILL, LOC119648252|XP_037905823.1|HILL, LOC119650144|XP_037908608.1|HILL, LOC119648374|XP_037906030.1|HILL	LOC6551787|XP_001979612.1|DERE
OG0008757	LOC119652413|XP_037912458.1|HILL	LOC6555278|XP_026831591.1|DERE
OG0008758	LOC119647030|XP_037903703.1|HILL, LOC119660917|XP_037925821.1|HILL	LOC6541119|XP_001968230.2|DERE
OG0008759	LOC119661245|XP_037926411.1|HILL	LOC6541523|XP_026834791.1|DERE
OG0008765	LOC119647084|XP_037903773.1|HILL	LOC6546794|XP_001975888.1|DERE
OG0008766	LOC119646230|XP_037902548.1|HILL	LOC6541122|XP_001968333.2|DERE
OG0008770	LOC119661763|XP_037927161.1|HILL	LOC6542734|XP_001970636.1|DERE
OG0008773	LOC119646200|XP_037902511.1|HILL	LOC26526360|XP_015012788.1|DERE
OG0008774	LOC119655518|XP_037917356.1|HILL	LOC6547587|XP_001974902.1|DERE
OG0008777	LOC119653606|XP_037914294.1|HILL	LOC6546692|XP_001974508.2|DERE
OG0008781	LOC119661729|XP_037927124.1|HILL	LOC6551253|XP_001978441.1|DERE
OG0008782	LOC119648896|XP_037906723.1|HILL	LOC6545454|XP_026832734.1|DERE
OG0008783	LOC119649405|XP_037907468.1|HILL, LOC119658910|XP_037922647.1|HILL	LOC6547684|XP_026836347.1|DERE
OG0008784	LOC119648371|XP_037906026.1|HILL	LOC6546070|XP_001973492.1|DERE
OG0008795	LOC119660196|XP_037924544.1|HILL	LOC6552877|XP_001979995.1|DERE
OG0008805	LOC119656803|XP_037919340.1|HILL	LOC6549843|XP_001977574.1|DERE
OG0008806	LOC119656959|XP_037919607.1|HILL	LOC6550606|XP_001978028.1|DERE
OG0008807	LOC119656811|XP_037919359.1|HILL	LOC6550562|XP_026837808.1|DERE
OG0008808	LOC119658445|XP_037921777.1|HILL	LOC6551070|XP_001978291.2|DERE
OG0008811	LOC119652683|XP_037912885.1|HILL	LOC6553040|XP_001980045.2|DERE
OG0008813	LOC119652049|XP_037911913.1|HILL	LOC6552311|XP_026835140.1|DERE
OG0008814	LOC119646576|XP_037902997.1|HILL	LOC6548411|XP_026836087.1|DERE
OG0008815	LOC119646510|XP_037902894.1|HILL	LOC26526322|XP_015014258.1|DERE
OG0008820	LOC119651683|XP_037911310.1|HILL	LOC6542317|XP_001969313.1|DERE
OG0008821	LOC119659241|XP_037923149.1|HILL	LOC6549951|XP_001978690.3|DERE
OG0008822	LOC119651280|XP_037910712.1|HILL	LOC6542382|XP_026835133.1|DERE
OG0008823	LOC119646188|XP_037902499.1|HILL	LOC6549719|XP_001977410.2|DERE
OG0008824	LOC119653399|XP_037913891.1|HILL	LOC6545286|XP_001972629.2|DERE
OG0008829	LOC119657846|XP_037920896.1|HILL	LOC6555717|XP_001982561.1|DERE
OG0008830	LOC119657594|XP_037920505.1|HILL	LOC6550131|XP_001977660.2|DERE
OG0008831	LOC119655773|XP_037917756.1|HILL	LOC6555561|XP_001982586.1|DERE
OG0008832	LOC119655195|XP_037916893.1|HILL	LOC6555560|XP_026837873.1|DERE
OG0008833	LOC119654244|XP_037915414.1|HILL	LOC6550517|XP_001977907.1|DERE
OG0008834	LOC119653011|XP_037913377.1|HILL	LOC6555339|XP_001981864.1|DERE
OG0008836	LOC119647253|XP_037904059.1|HILL	LOC6540792|XP_001970389.1|DERE
OG0008838	LOC119647489|XP_037904376.1|HILL	LOC6541237|XP_001969339.1|DERE
OG0008839	LOC119654967|XP_037916555.1|HILL	LOC6546890|XP_001975971.1|DERE
OG0008841	LOC119649018|XP_037906899.1|HILL	LOC6546041|XP_001971729.1|DERE
OG0008843	LOC119649087|XP_037907017.1|HILL	LOC6546045|XP_015013795.1|DERE
OG0008845	LOC119661334|XP_037926564.1|HILL	LOC6543018|XP_001968962.1|DERE
OG0008848	LOC119661193|XP_037926343.1|HILL	LOC6548493|XP_001975306.2|DERE
OG0008854	LOC119660814|XP_037925583.1|HILL	LOC6541167|XP_015015205.1|DERE
OG0008856	LOC119660757|XP_037925446.1|HILL	LOC6555871|XP_015008712.1|DERE
OG0008857	LOC119647684|XP_037904693.1|HILL	LOC6544576|XP_001971455.2|DERE
OG0008858	LOC119647867|XP_037905065.1|HILL	LOC6552168|XP_001979731.1|DERE
OG0008859	LOC119648271|XP_037905854.1|HILL	LOC6546010|XP_001972239.1|DERE
OG0008861	LOC119657118|XP_037919809.1|HILL	LOC6543496|XP_001970407.1|DERE
OG0008862	LOC119659261|XP_037923181.1|HILL	LOC6552407|XP_001979805.3|DERE
OG0008864	LOC119657040|XP_037919722.1|HILL	LOC6548162|XP_001975123.2|DERE
OG0008866	LOC119655429|XP_037917252.1|HILL	LOC6542461|XP_026834928.1|DERE
OG0008867	LOC119659595|XP_037923685.1|HILL	LOC6550309|XP_001977897.1|DERE
OG0008869	LOC119648431|XP_037906113.1|HILL	LOC6544262|XP_001973776.1|DERE
OG0008870	LOC119649996|XP_037908385.1|HILL	LOC6545339|XP_001973304.1|DERE
OG0008871	LOC119649205|XP_037907186.1|HILL	LOC6545562|XP_001972666.1|DERE
OG0008872	LOC119646954|XP_037903578.1|HILL	LOC6542517|XP_026834733.1|DERE
OG0008874	LOC119655356|XP_037917135.1|HILL	LOC6548720|XP_001975394.1|DERE
OG0008875	LOC119660608|XP_037925232.1|HILL	LOC6546675|XP_001975868.1|DERE
OG0008876	LOC119660895|XP_037925755.1|HILL	LOC6555857|XP_026839002.1|DERE
OG0008877	LOC119648262|XP_037905841.1|HILL	LOC6545246|XP_001972570.1|DERE
OG0008878	LOC119647885|XP_037905110.1|HILL	LOC6540679|XP_001970311.1|DERE
OG0008881	LOC119647216|XP_037903972.1|HILL	LOC6548072|XP_001976613.2|DERE
OG0008883	LOC119658801|XP_037922449.1|HILL	LOC6551802|XP_001980815.1|DERE
OG0008884	LOC119660387|XP_037924839.1|HILL	LOC6554579|XP_001981767.1|DERE
OG0008885	LOC119650933|XP_037910090.1|HILL	LOC6549447|XP_001974269.1|DERE
OG0008886	LOC119655445|XP_037917267.1|HILL	LOC6548540|XP_026836433.1|DERE
OG0008887	LOC119659660|XP_037923801.1|HILL	LOC6547093|XP_001974932.1|DERE
OG0008889	LOC119660979|XP_037925990.1|HILL	LOC6548169|XP_001975152.1|DERE
OG0008891	LOC119647408|XP_037904212.1|HILL	LOC6544205|XP_026832573.1|DERE
OG0008892	LOC119660794|XP_037925536.1|HILL	LOC6548239|XP_026835670.1|DERE
OG0008893	LOC119659288|XP_037923229.1|HILL	LOC6544045|XP_001971969.1|DERE
OG0008894	LOC119652791|XP_037913033.1|HILL	LOC6555166|XP_001982264.1|DERE
OG0008895	LOC119659336|XP_037923306.1|HILL	LOC6552423|XP_001980778.1|DERE
OG0008897	LOC119660513|XP_037925057.1|HILL	LOC6551864|XP_001979661.2|DERE
OG0008898	LOC119653683|XP_037914472.1|HILL	LOC6549350|XP_026836664.1|DERE
OG0008899	LOC119656195|XP_037918495.1|HILL	LOC6549346|XP_001974326.1|DERE
OG0008900	LOC119651674|XP_037911294.1|HILL	LOC6549298|XP_001974372.1|DERE
OG0008901	LOC119649002|XP_037906872.1|HILL	LOC6543874|XP_001971509.1|DERE
OG0008902	LOC119660885|XP_037925731.1|HILL	LOC6555823|XP_026839259.1|DERE
OG0008903	LOC119652361|XP_037912376.1|HILL, LOC119659524|XP_037923588.1|HILL	LOC6542536|XP_001968225.1|DERE
OG0008904	LOC119660474|XP_037924992.1|HILL	LOC6546970|XP_026836046.1|DERE
OG0008905	LOC119660991|XP_037926007.1|HILL	LOC6555861|XP_026839113.1|DERE
OG0008906	LOC119649724|XP_037907932.1|HILL	LOC6546133|XP_026832302.1|DERE
OG0008908	LOC119659189|XP_037923077.1|HILL	LOC6552980|XP_001979164.2|DERE
OG0008909	LOC119657223|XP_037919962.1|HILL	LOC6555360|XP_001981439.1|DERE
OG0008910	LOC119659166|XP_037923045.1|HILL	LOC113563737|XP_026831722.1|DERE
OG0008913	LOC119650939|XP_037910097.1|HILL	LOC6555173|XP_001982271.1|DERE
OG0008914	LOC119657618|XP_037920549.1|HILL	LOC6552523|XP_001979915.1|DERE
OG0008915	LOC119652900|XP_037913201.1|HILL	LOC6552991|XP_001979120.1|DERE
OG0008917	LOC119660762|XP_037925456.1|HILL	LOC6542398|XP_001970210.1|DERE
OG0008920	LOC119650299|XP_037908865.1|HILL, LOC119648363|XP_037906015.1|HILL	LOC26526019|XP_015014206.1|DERE
OG0008923	LOC119659201|XP_037923097.1|HILL	LOC6547242|XP_001974759.1|DERE
OG0008925	LOC119649709|XP_037907910.1|HILL, LOC119649710|XP_037907911.1|HILL	LOC6546581|XP_001974680.1|DERE
OG0008931	LOC119647158|XP_037903893.1|HILL	LOC6541511|XP_001969127.2|DERE
OG0008933	LOC119658928|XP_037922689.1|HILL, LOC119660460|XP_037924953.1|HILL	LOC6547136|XP_001976111.1|DERE
OG0008935	LOC119648742|XP_037906489.1|HILL	LOC6542429|XP_001970664.1|DERE
OG0008936	LOC119655807|XP_037917835.1|HILL	LOC6548299|XP_001975097.1|DERE
OG0008938	LOC119655926|XP_037918025.1|HILL	LOC6549544|XP_001975750.2|DERE
OG0008939	LOC119654889|XP_037916433.1|HILL	LOC6547260|XP_001974867.1|DERE
OG0008940	LOC119655215|XP_037916919.1|HILL	LOC6548110|XP_001975151.1|DERE
OG0008941	LOC119652985|XP_037913336.1|HILL	LOC6551275|XP_026837255.1|DERE
OG0008942	LOC119657439|XP_037920274.1|HILL	LOC6551617|XP_026838765.1|DERE
OG0008944	LOC119656926|XP_037919547.1|HILL	LOC6550706|XP_001978120.1|DERE
OG0008945	LOC119661430|XP_037926703.1|HILL	LOC6551246|XP_001978434.1|DERE
OG0008946	LOC119656176|XP_037918450.1|HILL, LOC119655163|XP_037916839.1|HILL	LOC6551521|XP_001977164.1|DERE
OG0008948	LOC119655393|XP_037917198.1|HILL	LOC6555607|XP_001982659.3|DERE
OG0008950	LOC119656087|XP_037918318.1|HILL	LOC6550590|XP_001976748.1|DERE
OG0008954	LOC119650094|XP_037908540.1|HILL, LOC119649431|XP_037907507.1|HILL, LOC119649898|XP_037908219.1|HILL, LOC119648823|XP_037906610.1|HILL	LOC113564111|XP_026834938.1|DERE, LOC113564115|XP_026834973.1|DERE
OG0008956	LOC119648667|XP_037906383.1|HILL	LOC6542442|XP_001970567.1|DERE
OG0008958	LOC119647560|XP_037904481.1|HILL, LOC119649217|XP_037907204.1|HILL	LOC6543989|XP_001973668.2|DERE
OG0008960	LOC119650357|XP_037908967.1|HILL	LOC6544700|XP_001972454.2|DERE
OG0008968	LOC119660293|XP_037924692.1|HILL, LOC119659550|XP_037923628.1|HILL, LOC119660371|XP_037924815.1|HILL, LOC119660376|XP_037924822.1|HILL, LOC119660302|XP_037924702.1|HILL, LOC119659580|XP_037923665.1|HILL	LOC6541215|XP_001968291.1|DERE
OG0008975	LOC119658438|XP_037921769.1|HILL	LOC6541333|XP_001969197.2|DERE
OG0008983	LOC119650796|XP_037909861.1|HILL	LOC6548058|XP_001976519.1|DERE
OG0008986	LOC119652384|XP_037912412.1|HILL	LOC6553251|XP_001979071.1|DERE
OG0008987	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL	LOC6540662|XP_001968764.1|DERE
OG0008991	LOC119659421|XP_037923423.1|HILL	LOC113564681|XP_026839322.1|DERE, LOC113564672|XP_026839316.1|DERE
OG0008992	LOC119651091|XP_037910372.1|HILL	LOC6551945|XP_001980633.2|DERE
OG0008994	LOC119646475|XP_037902857.1|HILL	LOC6543098|XP_001970262.1|DERE
OG0008996	LOC119658447|XP_037921779.1|HILL	LOC6550752|XP_001978049.2|DERE
OG0009001	LOC119658316|XP_037921569.1|HILL	LOC6549379|XP_001974299.2|DERE
OG0009002	LOC119660139|XP_037924465.1|HILL	LOC26526205|XP_015010454.1|DERE
OG0009004	LOC119649545|XP_037907664.1|HILL, LOC119649374|XP_037907418.1|HILL, LOC119648622|XP_037906320.1|HILL, LOC119649409|XP_037907473.1|HILL	LOC6547137|XP_001976112.1|DERE
OG0009005	LOC119646720|XP_037903227.1|HILL	LOC6543092|XP_001969674.1|DERE
OG0009008	LOC119658631|XP_037922073.1|HILL	LOC6553938|XP_001979489.1|DERE
OG0009009	LOC119647859|XP_037905055.1|HILL	LOC6545602|XP_026833432.1|DERE
OG0009010	LOC119660924|XP_037925831.1|HILL	LOC6545716|XP_001971669.1|DERE
OG0009011	LOC119647672|XP_037904678.1|HILL	LOC6543683|XP_001971851.1|DERE
OG0009012	LOC119655380|XP_037917176.1|HILL	LOC6547976|XP_026836647.1|DERE
OG0009013	LOC119654311|XP_037915562.1|HILL, LOC119654309|XP_037915558.1|HILL	LOC6551489|XP_001978473.1|DERE
OG0009014	LOC119648214|XP_037905750.1|HILL	LOC6544516|XP_001973056.2|DERE
OG0009015	LOC119649114|XP_037907042.1|HILL	LOC6544573|XP_001971452.1|DERE
OG0009016	LOC119648779|XP_037906542.1|HILL	LOC6543603|XP_001971389.2|DERE
OG0009017	LOC119660980|XP_037925991.1|HILL	LOC6542289|XP_026835040.1|DERE
OG0009018	LOC119660751|XP_037925433.1|HILL	LOC6555820|XP_026839067.1|DERE
OG0009019	LOC119660915|XP_037925803.1|HILL	LOC6555865|XP_026839228.1|DERE
OG0009020	LOC119652893|XP_037913192.1|HILL	LOC6553098|XP_015010170.1|DERE
OG0009021	LOC119659673|XP_037923826.1|HILL	LOC6552288|XP_026832344.1|DERE
OG0009022	LOC119651964|XP_037911754.1|HILL	LOC6553669|XP_001980349.1|DERE
OG0009023	LOC119651425|XP_037910949.1|HILL	LOC6554687|XP_001981567.1|DERE
OG0009024	LOC119652872|XP_037913159.1|HILL	LOC6554543|XP_026838278.1|DERE
OG0009026	LOC119652265|XP_037912178.1|HILL	LOC6554848|XP_026839799.1|DERE
OG0009027	LOC119648510|XP_037906209.1|HILL	LOC26526403|XP_015012798.1|DERE
OG0009028	LOC119650895|XP_037910002.1|HILL	LOC6545817|XP_001972170.2|DERE
OG0009029	LOC119651215|XP_037910596.1|HILL	LOC6540669|XP_001968876.1|DERE
OG0009030	LOC119646599|XP_037903020.1|HILL	LOC6541533|XP_026834184.1|DERE
OG0009031	LOC119658678|XP_037922169.1|HILL	LOC6552984|XP_001979168.1|DERE
OG0009032	LOC119659904|XP_037924157.1|HILL	LOC6552983|XP_001979167.1|DERE
OG0009033	LOC119661646|XP_037927006.1|HILL	LOC6543261|XP_001969680.3|DERE
OG0009034	LOC119646566|XP_037902973.1|HILL	LOC6542169|XP_026834499.1|DERE
OG0009035	LOC119657324|XP_037920114.1|HILL	LOC6541181|XP_001969350.1|DERE
OG0009036	LOC119655987|XP_037918153.1|HILL	LOC6543158|XP_026834958.1|DERE
OG0009038	LOC119655732|XP_037917710.1|HILL	LOC6554321|XP_001981480.1|DERE
OG0009039	LOC119655663|XP_037917576.1|HILL	LOC6553259|XP_001980126.1|DERE
OG0009040	LOC119654930|XP_037916510.1|HILL	LOC6548816|XP_026835993.1|DERE
OG0009041	LOC119651284|XP_037910724.1|HILL	LOC6553810|XP_001979567.1|DERE
OG0009042	LOC119646873|XP_037903428.1|HILL	LOC6540827|XP_001968728.1|DERE
OG0009043	LOC119651477|XP_037911015.1|HILL	LOC6549088|XP_001974227.1|DERE
OG0009044	LOC119650392|XP_037909082.1|HILL	LOC6540611|XP_001968761.1|DERE
OG0009045	LOC119660989|XP_037926003.1|HILL	LOC6553119|XP_015009579.1|DERE
OG0009046	LOC119660798|XP_037925553.1|HILL	LOC6544023|XP_026832958.1|DERE
OG0009047	LOC119661288|XP_037926493.1|HILL	LOC6541419|XP_015014716.1|DERE
OG0009048	LOC119660987|XP_037926000.1|HILL	LOC6543322|XP_001969616.1|DERE
OG0009049	LOC119660273|XP_037924663.1|HILL	LOC6553146|XP_001980136.1|DERE
OG0009051	LOC119655338|XP_037917111.1|HILL	LOC6547619|XP_001974883.1|DERE
OG0009052	LOC119659999|XP_037924303.1|HILL	LOC6553431|XP_026834276.1|DERE
OG0009053	LOC119658839|XP_037922511.1|HILL	LOC6554828|XP_015009282.1|DERE
OG0009054	LOC119659894|XP_037924145.1|HILL	LOC6553841|XP_026839809.1|DERE
OG0009055	LOC119650591|XP_037909366.1|HILL	LOC6549500|XP_026836553.1|DERE
OG0009056	LOC119649149|XP_037907088.1|HILL	LOC6541606|XP_001970100.1|DERE
OG0009057	LOC119649402|XP_037907454.1|HILL	LOC6545130|XP_026832866.1|DERE
OG0009058	LOC119661046|XP_037926167.1|HILL	LOC6555883|XP_026839075.1|DERE
OG0009059	LOC119647850|XP_037905045.1|HILL	LOC6546320|XP_026832850.1|DERE
OG0009060	LOC119659403|XP_037923402.1|HILL	LOC6551994|XP_001980802.1|DERE
OG0009061	LOC119653579|XP_037914250.1|HILL	LOC6548723|XP_026835895.1|DERE
OG0009063	LOC119654264|XP_037915459.1|HILL	LOC6549293|XP_001974382.2|DERE
OG0009064	LOC119660902|XP_037925770.1|HILL	LOC6548977|XP_001975560.1|DERE
OG0009065	LOC119660780|XP_037925485.1|HILL	LOC6554237|XP_001982146.1|DERE
OG0009066	LOC119649678|XP_037907866.1|HILL	LOC6543967|XP_001972217.1|DERE
OG0009067	LOC119649379|XP_037907425.1|HILL	LOC6543986|XP_015014176.1|DERE
OG0009068	LOC119652585|XP_037912734.1|HILL	LOC6543499|XP_026835568.1|DERE
OG0009069	LOC119661700|XP_037927075.1|HILL	LOC6541546|XP_001969770.2|DERE
OG0009070	LOC119655091|XP_037916721.1|HILL	LOC6542577|XP_001969148.1|DERE
OG0009073	LOC119660335|XP_037924746.1|HILL, LOC119660059|XP_037924365.1|HILL	LOC6553846|XP_001979478.1|DERE
OG0009081	LOC119659724|XP_037923909.1|HILL, LOC119659431|XP_037923442.1|HILL	LOC6554458|XP_001981717.1|DERE
OG0009084	LOC119659963|XP_037924245.1|HILL	LOC6551764|XP_001980648.2|DERE
OG0009085	LOC119655090|XP_037916717.1|HILL	LOC6551881|XP_001980605.2|DERE
OG0009086	LOC119652989|XP_037913341.1|HILL	LOC6552134|XP_001978816.2|DERE
OG0009089	LOC119650739|XP_037909736.1|HILL	LOC6555829|XP_001982695.1|DERE
OG0009091	LOC119647298|XP_037904129.1|HILL	LOC6552072|XP_001978792.1|DERE
OG0009097	LOC119647035|XP_037903708.1|HILL	LOC6555232|XP_001981639.1|DERE
OG0009099	LOC119656109|XP_037918353.1|HILL, LOC119651441|XP_037910972.1|HILL	LOC6554192|XP_026831713.1|DERE
OG0009100	LOC119646197|XP_037902508.1|HILL	LOC6542393|XP_001968970.1|DERE
OG0009102	LOC119658843|XP_037922521.1|HILL	LOC6541370|XP_026835057.1|DERE
OG0009103	LOC119646877|XP_037903431.1|HILL	LOC6541108|XP_001968607.1|DERE
OG0009107	LOC119646699|XP_037903193.1|HILL	LOC6542279|XP_001970152.1|DERE
OG0009108	LOC119652517|XP_037912641.1|HILL	LOC6553024|XP_001980086.1|DERE
OG0009109	LOC119646638|XP_037903079.1|HILL	LOC6543295|XP_001969751.3|DERE
OG0009111	LOC119649671|XP_037907859.1|HILL, LOC119647487|XP_037904373.1|HILL	LOC6544208|XP_001971901.1|DERE
OG0009112	LOC119659792|XP_037923994.1|HILL	LOC6540818|XP_001968179.1|DERE
OG0009113	LOC119646938|XP_037903556.1|HILL	LOC6541866|XP_001969944.1|DERE
OG0009114	LOC119661592|XP_037926923.1|HILL	LOC6540905|XP_001968144.1|DERE
OG0009119	LOC119652596|XP_037912751.1|HILL	LOC6543422|XP_001969542.1|DERE
OG0009123	LOC119647210|XP_037903962.1|HILL	LOC6547730|XP_001974944.1|DERE
OG0009127	LOC119661633|XP_037926983.1|HILL	LOC6548643|XP_001976631.1|DERE
OG0009128	LOC119646833|XP_037903377.1|HILL	LOC6543264|XP_001970646.1|DERE
OG0009129	LOC119646966|XP_037903595.1|HILL	LOC6540906|XP_001970445.1|DERE
OG0009130	LOC119658313|XP_037921564.1|HILL	LOC6541600|XP_015014738.1|DERE
OG0009132	LOC119658875|XP_037922575.1|HILL	LOC6548439|XP_001976691.1|DERE
OG0009136	LOC119646328|XP_037902681.1|HILL	LOC6547034|XP_001976011.1|DERE
OG0009137	LOC119646332|XP_037902685.1|HILL	LOC6546817|XP_001975927.1|DERE
OG0009141	LOC119648808|XP_037906586.1|HILL, LOC119651524|XP_037911084.1|HILL	LOC6541214|XP_001970680.1|DERE
OG0009145	LOC119655071|XP_037916695.1|HILL	LOC6548383|XP_001975142.1|DERE
OG0009146	LOC119654636|XP_037916038.1|HILL	LOC6549163|XP_026837021.1|DERE
OG0009152	LOC119654360|XP_037915633.1|HILL	LOC6541951|XP_001969176.1|DERE
OG0009153	LOC119654130|XP_037915224.1|HILL	LOC6548397|XP_001976529.1|DERE
OG0009155	LOC119654510|XP_037915876.1|HILL	LOC6541415|XP_001970403.3|DERE
OG0009156	LOC119657582|XP_037920489.1|HILL	LOC6542159|XP_001969287.1|DERE
OG0009161	LOC119648085|XP_037905502.1|HILL	LOC6555722|XP_026838869.1|DERE
OG0009162	LOC119660934|XP_037925853.1|HILL	LOC6543655|XP_001972955.1|DERE
OG0009163	LOC119650172|XP_037908653.1|HILL	LOC6546014|XP_001972243.2|DERE
OG0009164	LOC119653226|XP_037913736.1|HILL	LOC6545947|XP_015013636.1|DERE
OG0009165	LOC119650130|XP_037908589.1|HILL	LOC6545297|XP_001972055.1|DERE
OG0009166	LOC119646949|XP_037903571.1|HILL	LOC6544664|XP_001972493.1|DERE
OG0009167	LOC119650422|XP_037909161.1|HILL	LOC6543726|XP_001973614.3|DERE
OG0009168	LOC119649758|XP_037907980.1|HILL, LOC119648285|XP_037905869.1|HILL	LOC6543725|XP_026833150.1|DERE
OG0009169	LOC119648074|XP_037905485.1|HILL	LOC6545764|XP_026832454.1|DERE
OG0009171	LOC119650146|XP_037908609.1|HILL, LOC119648740|XP_037906485.1|HILL	LOC6543904|XP_001972975.2|DERE
OG0009174	LOC119650057|XP_037908475.1|HILL	LOC6550856|XP_026837879.1|DERE
OG0009176	LOC119648235|XP_037905786.1|HILL	LOC6545593|XP_001972705.1|DERE
OG0009178	LOC119648662|XP_037906372.1|HILL	LOC6544292|XP_001973131.1|DERE
OG0009182	LOC119650460|XP_037909247.1|HILL	LOC6545955|XP_026833675.1|DERE
OG0009184	LOC119649658|XP_037907842.1|HILL	LOC6544233|XP_001973749.1|DERE
OG0009185	LOC119648972|XP_037906822.1|HILL	LOC6543991|XP_026833394.1|DERE
OG0009186	LOC119648839|XP_037906643.1|HILL	LOC6546294|XP_026833463.1|DERE
OG0009188	LOC119649655|XP_037907838.1|HILL	LOC6546664|XP_001974576.1|DERE
OG0009190	LOC119648317|XP_037905926.1|HILL, LOC119649339|XP_037907374.1|HILL	LOC6546528|XP_001971263.1|DERE
OG0009221	LOC119651187|XP_037910552.1|HILL	LOC6542735|XP_001969476.1|DERE
OG0009222	LOC119657106|XP_037919793.1|HILL	LOC6550695|XP_026837232.1|DERE
OG0009225	LOC119654452|XP_037915793.1|HILL	LOC6555635|XP_001982519.2|DERE
OG0009226	LOC119652214|XP_037912084.1|HILL	LOC113564486|XP_026837463.1|DERE
OG0009229	LOC119661578|XP_037926905.1|HILL	LOC6553492|XP_001979332.1|DERE
OG0009231	LOC119657095|XP_037919778.1|HILL, LOC119648814|XP_037906595.1|HILL	LOC6550755|XP_001978052.1|DERE
OG0009232	LOC119653760|XP_037914669.1|HILL	LOC6551097|XP_001976902.2|DERE
OG0009234	LOC119658431|XP_037921759.1|HILL	LOC6551318|XP_015010628.1|DERE
OG0009236	LOC119652501|XP_037912619.1|HILL	LOC6544224|XP_026832380.1|DERE
