Orthogroup	HILL.longest_only	DELE.longest_only
OG0006874	LOC119651319|XP_037910780.1|HILL	LOC108138013|XP_017115475.1|DELE, LOC108135014|XP_017111036.1|DELE
OG0006875	LOC119659147|XP_037923017.1|HILL	LOC108149448|XP_017132527.1|DELE
OG0006876	LOC119653893|XP_037914943.1|HILL	LOC108144498|XP_017124919.1|DELE
OG0006877	LOC119654761|XP_037916230.1|HILL	LOC108149276|XP_017132211.1|DELE
OG0006878	LOC119660784|XP_037925499.1|HILL	LOC108148147|XP_017130509.1|DELE
OG0006879	LOC119661302|XP_037926518.1|HILL	LOC108144655|XP_017125188.1|DELE
OG0006880	LOC119654910|XP_037916466.1|HILL	LOC108150506|XP_017134211.1|DELE
OG0006881	LOC119652976|XP_037913314.1|HILL	LOC108138812|XP_017116794.1|DELE
OG0006882	LOC119659756|XP_037923949.1|HILL	LOC108149844|XP_017133210.1|DELE
OG0006883	LOC119652380|XP_037912405.1|HILL	LOC108150557|XP_017134279.1|DELE
OG0006884	LOC119651903|XP_037911658.1|HILL	LOC108138794|XP_017116762.1|DELE
OG0006885	LOC119646124|XP_037902401.1|HILL	LOC108135346|XP_017111527.1|DELE
OG0006886	LOC119646126|XP_037902404.1|HILL	LOC108148771|XP_017131466.1|DELE
OG0006887	LOC119647245|XP_037904045.1|HILL	LOC108136245|XP_017112773.1|DELE
OG0006888	LOC119650656|XP_037909519.1|HILL	LOC108141915|XP_017121024.1|DELE
OG0006889	LOC119650655|XP_037909518.1|HILL	LOC108150559|XP_017134281.1|DELE
OG0006890	LOC119661432|XP_037926705.1|HILL	LOC108139017|XP_017117109.1|DELE
OG0006891	LOC119646623|XP_037903059.1|HILL	LOC108138311|XP_017115956.1|DELE
OG0006892	LOC119660923|XP_037925835.1|HILL	LOC108149553|XP_017132683.1|DELE
OG0006893	LOC119655123|XP_037916784.1|HILL	LOC108145351|XP_017126233.1|DELE
OG0006894	LOC119661144|XP_037926279.1|HILL	LOC108145330|XP_017126205.1|DELE
OG0006895	LOC119646136|XP_037902423.1|HILL, LOC119660714|XP_037925284.1|HILL	LOC108140792|XP_017119280.1|DELE
OG0006896	LOC119652212|XP_037912078.1|HILL	LOC108138302|XP_017115946.1|DELE
OG0006897	LOC119650685|XP_037909574.1|HILL	LOC108141880|XP_017120975.1|DELE
OG0006898	LOC119661507|XP_037926803.1|HILL	LOC108149514|XP_017132630.1|DELE
OG0006899	LOC119648892|XP_037906721.1|HILL	LOC108148048|XP_017130386.1|DELE
OG0006900	LOC119661552|XP_037926870.1|HILL	LOC108149970|XP_017133378.1|DELE
OG0006901	LOC119655058|XP_037916681.1|HILL	LOC108149055|XP_017131893.1|DELE
OG0006902	LOC119657774|XP_037920772.1|HILL	LOC108141659|XP_017120622.1|DELE
OG0006903	LOC119651760|XP_037911426.1|HILL	LOC108148632|XP_017131233.1|DELE
OG0006904	LOC119651468|XP_037911004.1|HILL	LOC108149481|XP_017132586.1|DELE
OG0006905	LOC119653920|XP_037915007.1|HILL	LOC108138893|XP_017116916.1|DELE
OG0006906	LOC119656148|XP_037918410.1|HILL	LOC108138832|XP_017116828.1|DELE
OG0006907	LOC119656231|XP_037918564.1|HILL	LOC108141790|XP_017120800.1|DELE
OG0006908	LOC119650988|XP_037910182.1|HILL	LOC108138970|XP_017117041.1|DELE
OG0006909	LOC119650986|XP_037910180.1|HILL	LOC108142122|XP_017121309.1|DELE
OG0006910	LOC119650575|XP_037909319.1|HILL	LOC108141881|XP_017120979.1|DELE
OG0006911	LOC119660903|XP_037925771.1|HILL	LOC108147703|XP_017129913.1|DELE
OG0006912	LOC119652839|XP_037913103.1|HILL	LOC108138904|XP_017116944.1|DELE
OG0006913	LOC119651510|XP_037911063.1|HILL	LOC108138235|XP_017115848.1|DELE
OG0006914	LOC119651580|XP_037911147.1|HILL	LOC108146756|XP_017128379.1|DELE
OG0006915	LOC119654887|XP_037916429.1|HILL	LOC108138810|XP_017116793.1|DELE
OG0006916	LOC119650581|XP_037909334.1|HILL	LOC108149353|XP_017132332.1|DELE
OG0006917	LOC119650626|XP_037909447.1|HILL	LOC108138159|XP_017115736.1|DELE
OG0006918	LOC119650607|XP_037909401.1|HILL	LOC108138351|XP_017116011.1|DELE
OG0006919	LOC119650781|XP_037909819.1|HILL	LOC108141885|XP_017120983.1|DELE
OG0006920	LOC119656503|XP_037918772.1|HILL	LOC108134529|XP_017110364.1|DELE
OG0006921	LOC119646149|XP_037902436.1|HILL	LOC108134714|XP_017110601.1|DELE
OG0006922	LOC119652000|XP_037911856.1|HILL	LOC108149534|XP_017132655.1|DELE
OG0006923	LOC119661501|XP_037926796.1|HILL	LOC108134733|XP_017110636.1|DELE
OG0006924	LOC119651340|XP_037910822.1|HILL	LOC108137057|XP_017114053.1|DELE
OG0006925	LOC119651082|XP_037910356.1|HILL	LOC108149030|XP_017131868.1|DELE
OG0006926	LOC119647212|XP_037903964.1|HILL	LOC108147972|XP_017130260.1|DELE
OG0006927	LOC119646964|XP_037903593.1|HILL	LOC108148034|XP_017130363.1|DELE
OG0006928	LOC119646939|XP_037903557.1|HILL	LOC108147980|XP_017130278.1|DELE
OG0006929	LOC119654808|XP_037916295.1|HILL	LOC108134980|XP_017111001.1|DELE
OG0006930	LOC119659727|XP_037923915.1|HILL	LOC108138916|XP_017116964.1|DELE
OG0006931	LOC119656138|XP_037918399.1|HILL	LOC108138184|XP_017115786.1|DELE
OG0006932	LOC119651063|XP_037910325.1|HILL	LOC108141895|XP_017120995.1|DELE
OG0006933	LOC119652937|XP_037913254.1|HILL	LOC108141688|XP_017120656.1|DELE
OG0006934	LOC119651298|XP_037910748.1|HILL	LOC108147206|XP_017129051.1|DELE
OG0006935	LOC119651071|XP_037910335.1|HILL	LOC108138285|XP_017115930.1|DELE
OG0006936	LOC119653089|XP_037913517.1|HILL	LOC108135250|XP_017111403.1|DELE
OG0006937	LOC119653062|XP_037913468.1|HILL	LOC108142102|XP_017121285.1|DELE
OG0006938	LOC119653061|XP_037913467.1|HILL	LOC108141894|XP_017120994.1|DELE
OG0006939	LOC119661706|XP_037927085.1|HILL	LOC108136330|XP_017112921.1|DELE
OG0006940	LOC119661177|XP_037926322.1|HILL	LOC108138299|XP_017115943.1|DELE
OG0006941	LOC119652749|XP_037912976.1|HILL	LOC108134499|XP_017110312.1|DELE
OG0006942	LOC119650606|XP_037909402.1|HILL	LOC108149778|XP_017133121.1|DELE
OG0006943	LOC119647271|XP_037904092.1|HILL	LOC108150483|XP_017134177.1|DELE
OG0006944	LOC119652842|XP_037913107.1|HILL	LOC108147941|XP_017130215.1|DELE
OG0006945	LOC119651438|XP_037910967.1|HILL	LOC108149450|XP_017132531.1|DELE
OG0006946	LOC119651709|XP_037911349.1|HILL	LOC108136889|XP_017113833.1|DELE
OG0006947	LOC119651509|XP_037911061.1|HILL	LOC108138981|XP_017117055.1|DELE
OG0006948	LOC119652614|XP_037912779.1|HILL	LOC108138350|XP_017116009.1|DELE
OG0006949	LOC119653771|XP_037914698.1|HILL	LOC108138787|XP_017116752.1|DELE
OG0006950	LOC119652939|XP_037913256.1|HILL	LOC108146852|XP_017128555.1|DELE
OG0006951	LOC119661781|XP_037927185.1|HILL	LOC108141806|XP_017120857.1|DELE
OG0006952	LOC119652998|XP_037913352.1|HILL	LOC108135807|XP_017112172.1|DELE
OG0006953	LOC119661649|XP_037927009.1|HILL	LOC108135640|XP_017111950.1|DELE
OG0006954	LOC119646236|XP_037902554.1|HILL	LOC108138326|XP_017115977.1|DELE
OG0006955	LOC119651322|XP_037910784.1|HILL	LOC108136939|XP_017113905.1|DELE
OG0006956	LOC119650987|XP_037910181.1|HILL	LOC108138756|XP_017116648.1|DELE
OG0006957	LOC119651115|XP_037910417.1|HILL	LOC108149436|XP_017132507.1|DELE
OG0006958	LOC119654781|XP_037916253.1|HILL	LOC108144804|XP_017125418.1|DELE
OG0006959	LOC119661000|XP_037926034.1|HILL	LOC108146461|XP_017127963.1|DELE
OG0006960	LOC119646412|XP_037902786.1|HILL	LOC108149233|XP_017132158.1|DELE
OG0006961	LOC119660726|XP_037925312.1|HILL	LOC108139052|XP_017117159.1|DELE
OG0006962	LOC119650617|XP_037909428.1|HILL	LOC108148006|XP_017130323.1|DELE
OG0006963	LOC119651727|XP_037911382.1|HILL	LOC108141780|XP_017120776.1|DELE
OG0006964	LOC119653084|XP_037913505.1|HILL	LOC108142042|XP_017121210.1|DELE
OG0006965	LOC119657108|XP_037919799.1|HILL	LOC108149458|XP_017132538.1|DELE
OG0006966	LOC119661695|XP_037927069.1|HILL	LOC108141853|XP_017120933.1|DELE
OG0006967	LOC119661632|XP_037926981.1|HILL	LOC108143566|XP_017123564.1|DELE
OG0006968	LOC119648845|XP_037906652.1|HILL	LOC108144422|XP_017124764.1|DELE
OG0006969	LOC119648017|XP_037905350.1|HILL	LOC108150340|XP_017133956.1|DELE
OG0006970	LOC119652947|XP_037913269.1|HILL	LOC108147268|XP_017129162.1|DELE
OG0006971	LOC119646587|XP_037903009.1|HILL	LOC108148049|XP_017130388.1|DELE
OG0006972	LOC119650459|XP_037909251.1|HILL	LOC108134505|XP_017110318.1|DELE
OG0006973	LOC119653744|XP_037914599.1|HILL	LOC108145446|XP_017126369.1|DELE
OG0006974	LOC119657777|XP_037920778.1|HILL	LOC108135258|XP_017111415.1|DELE
OG0006975	LOC119648185|XP_037905704.1|HILL	LOC108147789|XP_017130017.1|DELE
OG0006976	LOC119651924|XP_037911682.1|HILL	LOC108137800|XP_017115193.1|DELE
OG0006977	LOC119661542|XP_037926856.1|HILL	LOC108145174|XP_017125896.1|DELE
OG0006978	LOC119661203|XP_037926353.1|HILL	LOC108138951|XP_017117019.1|DELE
OG0006979	LOC119651547|XP_037911108.1|HILL	LOC108137870|XP_017115296.1|DELE
OG0006980	LOC119652078|XP_037911944.1|HILL	LOC108149855|XP_017133224.1|DELE
OG0006981	LOC119651855|XP_037911585.1|HILL	LOC108149394|XP_017132415.1|DELE
OG0006982	LOC119650827|XP_037909891.1|HILL	LOC108141906|XP_017121013.1|DELE, LOC108138601|XP_017116380.1|DELE
OG0006983	LOC119652719|XP_037912938.1|HILL	LOC108145463|XP_017126403.1|DELE
OG0006984	LOC119653580|XP_037914257.1|HILL	LOC108150490|XP_017134187.1|DELE
OG0006985	LOC119654950|XP_037916538.1|HILL	LOC108149241|XP_017132166.1|DELE
OG0006986	LOC119646848|XP_037903398.1|HILL	LOC108138973|XP_017117046.1|DELE
OG0006987	LOC119650039|XP_037908449.1|HILL, LOC119650038|XP_037908448.1|HILL, LOC119649551|XP_037907673.1|HILL, LOC119649558|XP_037907682.1|HILL	LOC108145122|XP_017125823.1|DELE
OG0006988	LOC119651181|XP_037910538.1|HILL	LOC108149470|XP_017132570.1|DELE
OG0006989	LOC119646637|XP_037903078.1|HILL	LOC108138273|XP_017115912.1|DELE
OG0006990	LOC119660231|XP_037924610.1|HILL	LOC108141872|XP_017120955.1|DELE
OG0006991	LOC119659918|XP_037924172.1|HILL	LOC108142965|XP_017122600.1|DELE
OG0006992	LOC119654770|XP_037916243.1|HILL	LOC108147995|XP_017130299.1|DELE
OG0006993	LOC119647005|XP_037903662.1|HILL	LOC108138770|XP_017116696.1|DELE
OG0006994	LOC119649293|XP_037907317.1|HILL	LOC108138866|XP_017116882.1|DELE
OG0006995	LOC119651571|XP_037911133.1|HILL	LOC108149228|XP_017132149.1|DELE
OG0006996	LOC119646867|XP_037903419.1|HILL	LOC108149547|XP_017132673.1|DELE
OG0006997	LOC119647031|XP_037903700.1|HILL	LOC108145392|XP_017126277.1|DELE
OG0006998	LOC119660963|XP_037925939.1|HILL	LOC108143962|XP_017124049.1|DELE
OG0006999	LOC119646440|XP_037902818.1|HILL	LOC108147977|XP_017130273.1|DELE
OG0007000	LOC119646176|XP_037902487.1|HILL	LOC108137848|XP_017115264.1|DELE
OG0007001	LOC119658689|XP_037922206.1|HILL	LOC108137952|XP_017115400.1|DELE
OG0007002	LOC119653165|XP_037913636.1|HILL	LOC108138776|XP_017116725.1|DELE
OG0007004	LOC119651548|XP_037911109.1|HILL	LOC108147906|XP_017130156.1|DELE
OG0007005	LOC119651805|XP_037911521.1|HILL	LOC108139062|XP_017117172.1|DELE
OG0007006	LOC119651085|XP_037910361.1|HILL	LOC108148364|XP_017130877.1|DELE
OG0007007	LOC119651755|XP_037911421.1|HILL	LOC108141928|XP_017121051.1|DELE
OG0007008	LOC119652278|XP_037912200.1|HILL	LOC108134964|XP_017110979.1|DELE
OG0007009	LOC119651110|XP_037910403.1|HILL	LOC108141896|XP_017120996.1|DELE
OG0007010	LOC119655190|XP_037916884.1|HILL	LOC108149471|XP_017132571.1|DELE
OG0007011	LOC119654054|XP_037915149.1|HILL	LOC108139128|XP_017117230.1|DELE
OG0007012	LOC119661329|XP_037926557.1|HILL	LOC108138635|XP_017116462.1|DELE
OG0007013	LOC119652788|XP_037913029.1|HILL	LOC108137812|XP_017115216.1|DELE
OG0007014	LOC119652274|XP_037912191.1|HILL	LOC108137810|XP_017115208.1|DELE
OG0007015	LOC119650666|XP_037909542.1|HILL	LOC108138792|XP_017116760.1|DELE
OG0007016	LOC119653222|XP_037913726.1|HILL	LOC108150703|XP_017134454.1|DELE
OG0007017	LOC119650880|XP_037909974.1|HILL	LOC108138918|XP_017116969.1|DELE
OG0007018	LOC119651228|XP_037910626.1|HILL	LOC108149441|XP_017132518.1|DELE
OG0007019	LOC119653153|XP_037913621.1|HILL	LOC108145588|XP_017126605.1|DELE
OG0007020	LOC119652169|XP_037912043.1|HILL	LOC108135186|XP_017111296.1|DELE
OG0007021	LOC119653194|XP_037913685.1|HILL	LOC108149266|XP_017132201.1|DELE
OG0007022	LOC119649262|XP_037907281.1|HILL	LOC108134734|XP_017110637.1|DELE
OG0007023	LOC119647322|XP_037904177.1|HILL	LOC108142114|XP_017121301.1|DELE
OG0007024	LOC119646858|XP_037903409.1|HILL	LOC108137026|XP_017114013.1|DELE
OG0007025	LOC119660263|XP_037924652.1|HILL	LOC108136355|XP_017112953.1|DELE
OG0007026	LOC119650478|XP_037909288.1|HILL	LOC108137847|XP_017115263.1|DELE
OG0007027	LOC119658600|XP_037921999.1|HILL	LOC108138760|XP_017116657.1|DELE
OG0007028	LOC119649803|XP_037908044.1|HILL	LOC108148840|XP_017131605.1|DELE
OG0007030	LOC119656817|XP_037919378.1|HILL	LOC108136651|XP_017113464.1|DELE
OG0007031	LOC119650645|XP_037909501.1|HILL	LOC108138464|XP_017116164.1|DELE
OG0007032	LOC119659581|XP_037923669.1|HILL	LOC108143146|XP_017122881.1|DELE
OG0007033	LOC119651750|XP_037911415.1|HILL	LOC108138847|XP_017116848.1|DELE
OG0007034	LOC119653851|XP_037914829.1|HILL	LOC108148072|XP_017130414.1|DELE
OG0007035	LOC119659060|XP_037922899.1|HILL	LOC108148122|XP_017130461.1|DELE
OG0007036	LOC119648391|XP_037906057.1|HILL	LOC108142494|XP_017121877.1|DELE
OG0007037	LOC119657282|XP_037920057.1|HILL	LOC108148954|XP_017131776.1|DELE
OG0007038	LOC119646685|XP_037903211.1|HILL	LOC108149189|XP_017132099.1|DELE
OG0007039	LOC119652643|XP_037912818.1|HILL	LOC108135008|XP_017111031.1|DELE
OG0007040	LOC119646380|XP_037902751.1|HILL	LOC108138305|XP_017115951.1|DELE
OG0007041	LOC119652956|XP_037913280.1|HILL	LOC108135266|XP_017111429.1|DELE
OG0007042	LOC119652901|XP_037913203.1|HILL	LOC108141684|XP_017120651.1|DELE
OG0007043	LOC119660409|XP_037924874.1|HILL	LOC108137461|XP_017114654.1|DELE
OG0007044	LOC119647109|XP_037903815.1|HILL	LOC108138318|XP_017115966.1|DELE
OG0007045	LOC119659218|XP_037923120.1|HILL	LOC108136893|XP_017113839.1|DELE
OG0007046	LOC119655453|XP_037917284.1|HILL	LOC108141219|XP_017119960.1|DELE
OG0007047	LOC119646888|XP_037903452.1|HILL	LOC108148015|XP_017130338.1|DELE
OG0007048	LOC119647417|XP_037904233.1|HILL	LOC108147984|XP_017130284.1|DELE
OG0007049	LOC119660301|XP_037924705.1|HILL	LOC108134973|XP_017110993.1|DELE
OG0007050	LOC119659536|XP_037923610.1|HILL	LOC108138313|XP_017115958.1|DELE
OG0007051	LOC119659515|XP_037923585.1|HILL	LOC108134738|XP_017110650.1|DELE
OG0007052	LOC119650742|XP_037909744.1|HILL	LOC108135424|XP_017111642.1|DELE
OG0007053	LOC119659736|XP_037923923.1|HILL	LOC108134509|XP_017110333.1|DELE
OG0007054	LOC119646884|XP_037903445.1|HILL	LOC108144618|XP_017125133.1|DELE
OG0007055	LOC119646545|XP_037902945.1|HILL	LOC108137940|XP_017115386.1|DELE
OG0007056	LOC119650709|XP_037909646.1|HILL	LOC108146474|XP_017127982.1|DELE
OG0007057	LOC119646153|XP_037902452.1|HILL	LOC108135426|XP_017111645.1|DELE
OG0007058	LOC119657149|XP_037919854.1|HILL	LOC108140946|XP_017119507.1|DELE
OG0007059	LOC119661533|XP_037926841.1|HILL	LOC108138249|XP_017115878.1|DELE
OG0007060	LOC119646459|XP_037902840.1|HILL	LOC108138008|XP_017115467.1|DELE
OG0007061	LOC119646449|XP_037902831.1|HILL	LOC108138026|XP_017115486.1|DELE
OG0007062	LOC119648581|XP_037906281.1|HILL	LOC108148906|XP_017131714.1|DELE
OG0007063	LOC119647326|XP_037904192.1|HILL	LOC108142076|XP_017121252.1|DELE
OG0007064	LOC119647134|XP_037903854.1|HILL	LOC108143398|XP_017123267.1|DELE
OG0007065	LOC119650736|XP_037909721.1|HILL	LOC108135499|XP_017111731.1|DELE
OG0007066	LOC119647304|XP_037904143.1|HILL	LOC108136030|XP_017112451.1|DELE
OG0007067	LOC119646804|XP_037903324.1|HILL	LOC108134528|XP_017110361.1|DELE
OG0007068	LOC119651576|XP_037911145.1|HILL	LOC108141821|XP_017120888.1|DELE
OG0007069	LOC119650694|XP_037909601.1|HILL	LOC108149363|XP_017132351.1|DELE
OG0007070	LOC119654524|XP_037915897.1|HILL	LOC108143453|XP_017123373.1|DELE
OG0007071	LOC119647127|XP_037903842.1|HILL	LOC108141391|XP_017120230.1|DELE
OG0007072	LOC119652593|XP_037912746.1|HILL	LOC108150073|XP_017133525.1|DELE
OG0007073	LOC119646729|XP_037903238.1|HILL	LOC108134968|XP_017110984.1|DELE
OG0007074	LOC119653575|XP_037914243.1|HILL	LOC108141528|XP_017120450.1|DELE
OG0007075	LOC119651923|XP_037911680.1|HILL	LOC108147951|XP_017130228.1|DELE
OG0007076	LOC119656804|XP_037919344.1|HILL	LOC108149818|XP_017133176.1|DELE
OG0007077	LOC119652678|XP_037912877.1|HILL	LOC108135320|XP_017111495.1|DELE
OG0007078	LOC119647286|XP_037904120.1|HILL	LOC108138750|XP_017116640.1|DELE
OG0007079	LOC119659684|XP_037923853.1|HILL	LOC108138755|XP_017116647.1|DELE
OG0007080	LOC119650873|XP_037909963.1|HILL	LOC108141943|XP_017121075.1|DELE
OG0007081	LOC119650825|XP_037909889.1|HILL	LOC108135283|XP_017111454.1|DELE
OG0007082	LOC119651277|XP_037910709.1|HILL	LOC108145456|XP_017126390.1|DELE
OG0007083	LOC119651601|XP_037911178.1|HILL	LOC108138027|XP_017115488.1|DELE
OG0007084	LOC119651391|XP_037910900.1|HILL	LOC108144708|XP_017125294.1|DELE
OG0007085	LOC119660763|XP_037925459.1|HILL	LOC108147975|XP_017130270.1|DELE
OG0007086	LOC119646533|XP_037902927.1|HILL	LOC108150528|XP_017134246.1|DELE
OG0007087	LOC119647629|XP_037904615.1|HILL	LOC108135524|XP_017111760.1|DELE
OG0007088	LOC119647598|XP_037904552.1|HILL	LOC108141841|XP_017120915.1|DELE
OG0007089	LOC119649135|XP_037907071.1|HILL	LOC108149462|XP_017132554.1|DELE
OG0007090	LOC119658579|XP_037921962.1|HILL	LOC108147908|XP_017130158.1|DELE
OG0007091	LOC119655614|XP_037917515.1|HILL	LOC108150534|XP_017134255.1|DELE
OG0007092	LOC119659668|XP_037923821.1|HILL	LOC108140629|XP_017119035.1|DELE
OG0007093	LOC119651042|XP_037910290.1|HILL	LOC108141941|XP_017121070.1|DELE
OG0007094	LOC119650846|XP_037909919.1|HILL	LOC108141706|XP_017120679.1|DELE
OG0007095	LOC119651101|XP_037910384.1|HILL	LOC108138861|XP_017116874.1|DELE
OG0007096	LOC119651102|XP_037910385.1|HILL	LOC108138731|XP_017116598.1|DELE
OG0007097	LOC119646795|XP_037903312.1|HILL	LOC108141770|XP_017120757.1|DELE
OG0007098	LOC119646935|XP_037903554.1|HILL	LOC108142075|XP_017121250.1|DELE
OG0007099	LOC119647205|XP_037903952.1|HILL	LOC108150046|XP_017133502.1|DELE
OG0007100	LOC119647311|XP_037904157.1|HILL	LOC108135247|XP_017111401.1|DELE
OG0007101	LOC119655761|XP_037917748.1|HILL	LOC108150419|XP_017134065.1|DELE
OG0007102	LOC119646189|XP_037902500.1|HILL	LOC108145477|XP_017126423.1|DELE
OG0007103	LOC119657946|XP_037921070.1|HILL	LOC108142021|XP_017121185.1|DELE
OG0007104	LOC119658407|XP_037921731.1|HILL	LOC108134535|XP_017110371.1|DELE
OG0007105	LOC119647193|XP_037903933.1|HILL	LOC108142056|XP_017121229.1|DELE
OG0007106	LOC119647011|XP_037903676.1|HILL	LOC108137863|XP_017115284.1|DELE
OG0007107	LOC119661141|XP_037926271.1|HILL	LOC108147973|XP_017130262.1|DELE
OG0007108	LOC119661750|XP_037927148.1|HILL	LOC108138964|XP_017117037.1|DELE
OG0007109	LOC119659852|XP_037924087.1|HILL	LOC108138819|XP_017116806.1|DELE
OG0007110	LOC119659698|XP_037923882.1|HILL	LOC108138759|XP_017116653.1|DELE
OG0007111	LOC119652409|XP_037912455.1|HILL	LOC108138104|XP_017115588.1|DELE
OG0007112	LOC119661624|XP_037926972.1|HILL	LOC108137868|XP_017115293.1|DELE
OG0007113	LOC119652687|XP_037912889.1|HILL	LOC108143844|XP_017123883.1|DELE
OG0007114	LOC119661454|XP_037926736.1|HILL	LOC108138331|XP_017115983.1|DELE
OG0007115	LOC119647189|XP_037903928.1|HILL	LOC108138309|XP_017115955.1|DELE
OG0007116	LOC119661268|XP_037926454.1|HILL	LOC108138172|XP_017115753.1|DELE
OG0007117	LOC119658792|XP_037922437.1|HILL	LOC108148020|XP_017130343.1|DELE
OG0007118	LOC119647198|XP_037903938.1|HILL	LOC108138279|XP_017115926.1|DELE
OG0007119	LOC119653668|XP_037914430.1|HILL	LOC108138569|XP_017116337.1|DELE
OG0007120	LOC119655695|XP_037917630.1|HILL	LOC108137163|XP_017114222.1|DELE
OG0007121	LOC119653398|XP_037913890.1|HILL	LOC108148187|XP_017130581.1|DELE
OG0007122	LOC119653768|XP_037914687.1|HILL	LOC108134876|XP_017110858.1|DELE
OG0007123	LOC119653769|XP_037914689.1|HILL	LOC108134813|XP_017110757.1|DELE
OG0007124	LOC119648044|XP_037905423.1|HILL	LOC108146947|XP_017128690.1|DELE
OG0007125	LOC119650336|XP_037908919.1|HILL	LOC108146838|XP_017128526.1|DELE
OG0007126	LOC119650019|XP_037908418.1|HILL	LOC108136130|XP_017112610.1|DELE
OG0007127	LOC119647521|XP_037904418.1|HILL	LOC108142637|XP_017122122.1|DELE
OG0007128	LOC119649473|XP_037907559.1|HILL	LOC108147004|XP_017128757.1|DELE
OG0007129	LOC119650428|XP_037909171.1|HILL	LOC108146839|XP_017128528.1|DELE
OG0007130	LOC119647991|XP_037905304.1|HILL	LOC108142605|XP_017122064.1|DELE
OG0007131	LOC119647900|XP_037905134.1|HILL	LOC108143235|XP_017123023.1|DELE
OG0007132	LOC119649949|XP_037908297.1|HILL	LOC108143258|XP_017123058.1|DELE
OG0007133	LOC119649408|XP_037907472.1|HILL	LOC108146955|XP_017128699.1|DELE
OG0007134	LOC119647558|XP_037904479.1|HILL	LOC108146135|XP_017127476.1|DELE
OG0007135	LOC119650055|XP_037908471.1|HILL	LOC108146511|XP_017128037.1|DELE
OG0007136	LOC119648089|XP_037905509.1|HILL	LOC108142572|XP_017122011.1|DELE
OG0007137	LOC119653637|XP_037914347.1|HILL	LOC108137258|XP_017114331.1|DELE
OG0007138	LOC119655752|XP_037917736.1|HILL	LOC108137130|XP_017114165.1|DELE
OG0007139	LOC119655857|XP_037917904.1|HILL	LOC108134858|XP_017110829.1|DELE
OG0007140	LOC119653600|XP_037914279.1|HILL	LOC108136284|XP_017112858.1|DELE
OG0007141	LOC119655181|XP_037916866.1|HILL, LOC119655255|XP_037916977.1|HILL	LOC108137076|XP_017114071.1|DELE
OG0007142	LOC119648812|XP_037906592.1|HILL	LOC108146248|XP_017127673.1|DELE
OG0007143	LOC119655625|XP_037917523.1|HILL	LOC108148895|XP_017131698.1|DELE
OG0007144	LOC119660361|XP_037924797.1|HILL	LOC108142981|XP_017122632.1|DELE
OG0007145	LOC119660406|XP_037924870.1|HILL	LOC108139101|XP_017117202.1|DELE
OG0007146	LOC119658698|XP_037922216.1|HILL	LOC108147321|XP_017129236.1|DELE
OG0007147	LOC119653458|XP_037913997.1|HILL	LOC108135728|XP_017112051.1|DELE
OG0007148	LOC119653825|XP_037914792.1|HILL	LOC108138491|XP_017116183.1|DELE
OG0007149	LOC119661147|XP_037926284.1|HILL	LOC108149605|XP_017132791.1|DELE
OG0007150	LOC119649777|XP_037908007.1|HILL	LOC108143238|XP_017123025.1|DELE
OG0007151	LOC119648526|XP_037906222.1|HILL	LOC108150091|XP_017133544.1|DELE
OG0007152	LOC119655799|XP_037917823.1|HILL	LOC108137697|XP_017115060.1|DELE
OG0007154	LOC119654150|XP_037915241.1|HILL	LOC108144433|XP_017124806.1|DELE
OG0007155	LOC119655016|XP_037916616.1|HILL	LOC108144175|XP_017124325.1|DELE
OG0007156	LOC119653657|XP_037914407.1|HILL	LOC108140419|XP_017118631.1|DELE
OG0007157	LOC119659958|XP_037924241.1|HILL	LOC108148356|XP_017130863.1|DELE
OG0007158	LOC119655832|XP_037917868.1|HILL	LOC108146078|XP_017127383.1|DELE
OG0007159	LOC119653497|XP_037914062.1|HILL	LOC108138403|XP_017116075.1|DELE
OG0007160	LOC119658759|XP_037922380.1|HILL	LOC108140501|XP_017118771.1|DELE
OG0007161	LOC119656097|XP_037918335.1|HILL	LOC108137206|XP_017114286.1|DELE
OG0007162	LOC119654635|XP_037916035.1|HILL	LOC108144500|XP_017124926.1|DELE
