Orthogroup	HILL.longest_only	CPIP.longest_only
OG0007161	LOC119656097|XP_037918335.1|HILL	LOC120415334|XP_039432759.1|CPIP
OG0007162	LOC119654635|XP_037916035.1|HILL	LOC120415325|XP_039432748.1|CPIP
OG0007163	LOC119660131|XP_037924457.1|HILL	LOC120414373|XP_039431475.1|CPIP
OG0007164	LOC119660130|XP_037924456.1|HILL	LOC120415115|XP_039432470.1|CPIP
OG0007165	LOC119656302|XP_037918667.1|HILL	LOC120420459|XP_039439411.1|CPIP
OG0007166	LOC119656300|XP_037918666.1|HILL	LOC120431731|XP_039452789.1|CPIP, LOC120420464|XP_039439421.1|CPIP
OG0007167	LOC119655309|XP_037917065.1|HILL	LOC120431732|XP_039452790.1|CPIP, LOC120420483|XP_039439459.1|CPIP
OG0007168	LOC119654534|XP_037915904.1|HILL	LOC120418831|XP_039437287.1|CPIP
OG0007169	LOC119655723|XP_037917684.1|HILL	LOC120418849|XP_039437310.1|CPIP
OG0007170	LOC119654227|XP_037915373.1|HILL	LOC120418761|XP_039437173.1|CPIP
OG0007171	LOC119653827|XP_037914798.1|HILL	LOC120419179|XP_039437778.1|CPIP
OG0007172	LOC119654205|XP_037915335.1|HILL	LOC120418607|XP_039436987.1|CPIP
OG0007173	LOC119654203|XP_037915334.1|HILL	LOC120418597|XP_039436977.1|CPIP
OG0007174	LOC119659781|XP_037923975.1|HILL	LOC120419090|XP_039437616.1|CPIP
OG0007175	LOC119651285|XP_037910727.1|HILL	LOC120419198|XP_039437805.1|CPIP
OG0007176	LOC119649822|XP_037908085.1|HILL	LOC120425599|XP_039446114.1|CPIP
OG0007177	LOC119659986|XP_037924286.1|HILL	LOC120425605|XP_039446120.1|CPIP
OG0007178	LOC119660133|XP_037924460.1|HILL	LOC120425609|XP_039446125.1|CPIP
OG0007179	LOC119659048|XP_037922884.1|HILL	LOC120431565|XP_039452607.1|CPIP
OG0007180	LOC119660437|XP_037924915.1|HILL	LOC120431564|XP_039452606.1|CPIP
OG0007181	LOC119655138|XP_037916801.1|HILL	LOC120415093|XP_039432449.1|CPIP
OG0007182	LOC119660389|XP_037924840.1|HILL	LOC120415236|XP_039432637.1|CPIP
OG0007183	LOC119658719|XP_037922274.1|HILL	LOC120414134|XP_039431104.1|CPIP
OG0007184	LOC119660428|XP_037924907.1|HILL	LOC120413936|XP_039430870.1|CPIP
OG0007185	LOC119658994|XP_037922804.1|HILL	LOC120414322|XP_039431397.1|CPIP
OG0007186	LOC119659248|XP_037923155.1|HILL	LOC120413658|XP_039430511.1|CPIP
OG0007187	LOC119659401|XP_037923397.1|HILL	LOC120413660|XP_039430512.1|CPIP
OG0007188	LOC119659402|XP_037923400.1|HILL	LOC120413668|XP_039430528.1|CPIP
OG0007189	LOC119659406|XP_037923405.1|HILL	LOC120413663|XP_039430520.1|CPIP
OG0007190	LOC119660318|XP_037924721.1|HILL	LOC120413665|XP_039430521.1|CPIP
OG0007191	LOC119648993|XP_037906851.1|HILL	LOC120413679|XP_039430540.1|CPIP
OG0007192	LOC119653724|XP_037914557.1|HILL	LOC120426344|XP_039447040.1|CPIP
OG0007193	LOC119655133|XP_037916796.1|HILL	LOC120426333|XP_039447027.1|CPIP
OG0007194	LOC119654833|XP_037916333.1|HILL	LOC120426836|XP_039447559.1|CPIP
OG0007195	LOC119659610|XP_037923709.1|HILL	LOC120421213|XP_039440349.1|CPIP
OG0007196	LOC119659158|XP_037923036.1|HILL	LOC120417650|XP_039435702.1|CPIP
OG0007197	LOC119647908|XP_037905146.1|HILL	LOC120426336|XP_039447030.1|CPIP
OG0007198	LOC119660453|XP_037924940.1|HILL	LOC120425226|XP_039445592.1|CPIP
OG0007199	LOC119659061|XP_037922897.1|HILL	LOC120425211|XP_039445576.1|CPIP
OG0007200	LOC119658588|XP_037921973.1|HILL	LOC120425220|XP_039445585.1|CPIP
OG0007201	LOC119648847|XP_037906649.1|HILL	LOC120425918|XP_039446472.1|CPIP
OG0007202	LOC119648861|XP_037906674.1|HILL	LOC120425919|XP_039446473.1|CPIP
OG0007203	LOC119648212|XP_037905747.1|HILL	LOC120429899|XP_039450927.1|CPIP
OG0007204	LOC119648837|XP_037906640.1|HILL	LOC120431965|XP_039453037.1|CPIP
OG0007205	LOC119649517|XP_037907627.1|HILL	LOC120429898|XP_039450926.1|CPIP
OG0007206	LOC119658918|XP_037922667.1|HILL	LOC120429896|XP_039450925.1|CPIP
OG0007207	LOC119660159|XP_037924491.1|HILL	LOC120420481|XP_039439455.1|CPIP
OG0007208	LOC119659484|XP_037923524.1|HILL	LOC120420482|XP_039439456.1|CPIP
OG0007209	LOC119659483|XP_037923523.1|HILL	LOC120420480|XP_039439454.1|CPIP
OG0007210	LOC119650812|XP_037909878.1|HILL	LOC120420479|XP_039439453.1|CPIP
OG0007211	LOC119659751|XP_037923941.1|HILL	LOC120420460|XP_039439416.1|CPIP
OG0007212	LOC119659996|XP_037924299.1|HILL	LOC120420461|XP_039439418.1|CPIP
OG0007213	LOC119660893|XP_037925753.1|HILL	LOC120416972|XP_039434827.1|CPIP
OG0007214	LOC119647883|XP_037905098.1|HILL	LOC120416956|XP_039434794.1|CPIP
OG0007215	LOC119659692|XP_037923874.1|HILL	LOC120416962|XP_039434814.1|CPIP
OG0007216	LOC119659934|XP_037924202.1|HILL	LOC120416969|XP_039434821.1|CPIP
OG0007217	LOC119659763|XP_037923952.1|HILL	LOC120416977|XP_039434835.1|CPIP
OG0007218	LOC119651592|XP_037911166.1|HILL	LOC120418173|XP_039436407.1|CPIP
OG0007219	LOC119658985|XP_037922795.1|HILL	LOC120418165|XP_039436396.1|CPIP
OG0007220	LOC119657337|XP_037920138.1|HILL	LOC120426771|XP_039447478.1|CPIP
OG0007221	LOC119659949|XP_037924224.1|HILL	LOC120426765|XP_039447474.1|CPIP
OG0007222	LOC119659507|XP_037923562.1|HILL	LOC120414071|XP_039431028.1|CPIP
OG0007223	LOC119660182|XP_037924519.1|HILL	LOC120414438|XP_039431560.1|CPIP
OG0007224	LOC119658876|XP_037922576.1|HILL	LOC120414429|XP_039431550.1|CPIP
OG0007225	LOC119659642|XP_037923772.1|HILL	LOC120414336|XP_039431424.1|CPIP
OG0007226	LOC119659416|XP_037923420.1|HILL	LOC120414332|XP_039431409.1|CPIP
OG0007227	LOC119647854|XP_037905050.1|HILL	LOC120414863|XP_039432118.1|CPIP
OG0007228	LOC119649649|XP_037907831.1|HILL	LOC120415386|XP_039432847.1|CPIP
OG0007229	LOC119651563|XP_037911125.1|HILL	LOC120423950|XP_039443871.1|CPIP
OG0007230	LOC119659932|XP_037924200.1|HILL	LOC120419108|XP_039437636.1|CPIP
OG0007231	LOC119659030|XP_037922853.1|HILL	LOC120419093|XP_039437614.1|CPIP
OG0007232	LOC119648028|XP_037905374.1|HILL	LOC120419118|XP_039437647.1|CPIP
OG0007233	LOC119650141|XP_037908601.1|HILL	LOC120419095|XP_039437621.1|CPIP
OG0007234	LOC119650138|XP_037908598.1|HILL	LOC120419112|XP_039437642.1|CPIP
OG0007235	LOC119650366|XP_037908989.1|HILL	LOC120419100|XP_039437625.1|CPIP
OG0007236	LOC119658790|XP_037922432.1|HILL	LOC120432169|XP_039453239.1|CPIP
OG0007237	LOC119659339|XP_037923309.1|HILL	LOC120432171|XP_039453242.1|CPIP
OG0007238	LOC119660888|XP_037925742.1|HILL	LOC120420315|XP_039439241.1|CPIP
OG0007239	LOC119659399|XP_037923392.1|HILL	LOC120432384|XP_039453511.1|CPIP
OG0007240	LOC119659733|XP_037923919.1|HILL	LOC120432404|XP_039453541.1|CPIP
OG0007241	LOC119654756|XP_037916224.1|HILL	LOC120423976|XP_039443905.1|CPIP
OG0007242	LOC119655591|XP_037917462.1|HILL	LOC120423534|XP_039443318.1|CPIP
OG0007243	LOC119656105|XP_037918348.1|HILL	LOC120423524|XP_039443308.1|CPIP
OG0007244	LOC119659648|XP_037923784.1|HILL	LOC120423571|XP_039443366.1|CPIP
OG0007245	LOC119655168|XP_037916844.1|HILL	LOC120414982|XP_039432266.1|CPIP
OG0007246	LOC119660258|XP_037924644.1|HILL	LOC120414558|XP_039431713.1|CPIP
OG0007247	LOC119656113|XP_037918358.1|HILL	LOC120413751|XP_039430620.1|CPIP
OG0007248	LOC119654547|XP_037915920.1|HILL	LOC120414404|XP_039431521.1|CPIP
OG0007249	LOC119654322|XP_037915577.1|HILL	LOC120414967|XP_039432236.1|CPIP
OG0007250	LOC119655728|XP_037917694.1|HILL	LOC120414095|XP_039431060.1|CPIP
OG0007252	LOC119660562|XP_037925130.1|HILL	LOC120415165|XP_039432542.1|CPIP
OG0007253	LOC119648700|XP_037906436.1|HILL	LOC120414623|XP_039431793.1|CPIP
OG0007254	LOC119659527|XP_037923591.1|HILL	LOC120419230|XP_039437820.1|CPIP
OG0007255	LOC119654777|XP_037916247.1|HILL	LOC120419244|XP_039437831.1|CPIP
OG0007256	LOC119660435|XP_037924913.1|HILL	LOC120419241|XP_039437829.1|CPIP
OG0007257	LOC119659867|XP_037924109.1|HILL	LOC120419236|XP_039437827.1|CPIP
OG0007258	LOC119659620|XP_037923725.1|HILL	LOC120431627|XP_039452671.1|CPIP
OG0007259	LOC119653656|XP_037914405.1|HILL	LOC120427912|XP_039448786.1|CPIP
OG0007260	LOC119655508|XP_037917341.1|HILL	LOC120427918|XP_039448790.1|CPIP
OG0007261	LOC119655087|XP_037916714.1|HILL	LOC120427920|XP_039448793.1|CPIP
OG0007262	LOC119653831|XP_037914801.1|HILL	LOC120417051|XP_039434938.1|CPIP
OG0007263	LOC119660881|XP_037925724.1|HILL	LOC120417049|XP_039434936.1|CPIP
OG0007264	LOC119661041|XP_037926160.1|HILL, LOC119658434|XP_037921761.1|HILL	LOC120417045|XP_039434927.1|CPIP
OG0007265	LOC119654297|XP_037915531.1|HILL	LOC120423847|XP_039443731.1|CPIP
OG0007266	LOC119659929|XP_037924193.1|HILL	LOC120419104|XP_039437630.1|CPIP
OG0007267	LOC119659046|XP_037922881.1|HILL	LOC120417148|XP_039435067.1|CPIP
OG0007268	LOC119659666|XP_037923815.1|HILL	LOC120417156|XP_039435073.1|CPIP
OG0007269	LOC119655699|XP_037917641.1|HILL	LOC120415944|XP_039433521.1|CPIP, LOC120417168|XP_039435084.1|CPIP
OG0007270	LOC119658569|XP_037921945.1|HILL	LOC120415953|XP_039433529.1|CPIP
OG0007271	LOC119659898|XP_037924150.1|HILL	LOC120415899|XP_039433475.1|CPIP
OG0007272	LOC119659345|XP_037923317.1|HILL	LOC120415902|XP_039433477.1|CPIP
OG0007273	LOC119659343|XP_037923315.1|HILL	LOC120415921|XP_039433500.1|CPIP
OG0007274	LOC119658667|XP_037922148.1|HILL	LOC120415927|XP_039433507.1|CPIP
OG0007275	LOC119647463|XP_037904323.1|HILL	LOC120415912|XP_039433493.1|CPIP
OG0007276	LOC119650178|XP_037908660.1|HILL	LOC120415911|XP_039433490.1|CPIP
OG0007277	LOC119649842|XP_037908114.1|HILL	LOC120415908|XP_039433487.1|CPIP
OG0007278	LOC119648314|XP_037905922.1|HILL, LOC119649592|XP_037907729.1|HILL	LOC120415898|XP_039433474.1|CPIP
OG0007279	LOC119647889|XP_037905117.1|HILL	LOC120415897|XP_039433472.1|CPIP
OG0007280	LOC119648927|XP_037906761.1|HILL	LOC120415895|XP_039433471.1|CPIP
OG0007281	LOC119658758|XP_037922379.1|HILL	LOC120420939|XP_039440006.1|CPIP
OG0007282	LOC119658755|XP_037922376.1|HILL	LOC120420938|XP_039440005.1|CPIP
OG0007283	LOC119659830|XP_037924051.1|HILL	LOC120420935|XP_039440003.1|CPIP
OG0007284	LOC119654568|XP_037915946.1|HILL	LOC120429833|XP_039450831.1|CPIP
OG0007285	LOC119655034|XP_037916639.1|HILL	LOC120429832|XP_039450830.1|CPIP
OG0007286	LOC119653857|XP_037914836.1|HILL	LOC120429827|XP_039450822.1|CPIP
OG0007287	LOC119661404|XP_037926661.1|HILL	LOC120429835|XP_039450833.1|CPIP
OG0007288	LOC119653855|XP_037914830.1|HILL	LOC120429830|XP_039450823.1|CPIP
OG0007289	LOC119653902|XP_037914966.1|HILL	LOC120417508|XP_039435520.1|CPIP
OG0007290	LOC119658803|XP_037922453.1|HILL	LOC120417542|XP_039435558.1|CPIP
OG0007291	LOC119646803|XP_037903323.1|HILL	LOC120425868|XP_039446424.1|CPIP
OG0007292	LOC119655048|XP_037916663.1|HILL	LOC120425869|XP_039446425.1|CPIP
OG0007293	LOC119659282|XP_037923218.1|HILL	LOC120417343|XP_039435279.1|CPIP
OG0007295	LOC119659585|XP_037923672.1|HILL	LOC120418767|XP_039437178.1|CPIP
OG0007296	LOC119659172|XP_037923054.1|HILL	LOC120413782|XP_039430660.1|CPIP
OG0007297	LOC119660101|XP_037924407.1|HILL	LOC120413805|XP_039430696.1|CPIP
OG0007298	LOC119660323|XP_037924729.1|HILL	LOC120413809|XP_039430698.1|CPIP
OG0007299	LOC119660509|XP_037925034.1|HILL	LOC120413744|XP_039430603.1|CPIP
OG0007300	LOC119659454|XP_037923467.1|HILL	LOC120413803|XP_039430694.1|CPIP
OG0007301	LOC119659965|XP_037924250.1|HILL	LOC120413763|XP_039430631.1|CPIP
OG0007302	LOC119658848|XP_037922525.1|HILL	LOC120422478|XP_039441869.1|CPIP
OG0007304	LOC119646286|XP_037902625.1|HILL	LOC120422603|XP_039442028.1|CPIP
OG0007305	LOC119648328|XP_037905948.1|HILL	LOC120414831|XP_039432092.1|CPIP
OG0007306	LOC119648771|XP_037906532.1|HILL	LOC120414830|XP_039432091.1|CPIP
OG0007307	LOC119659227|XP_037923129.1|HILL	LOC120414803|XP_039432053.1|CPIP
OG0007308	LOC119660309|XP_037924712.1|HILL	LOC120414847|XP_039432106.1|CPIP
OG0007309	LOC119660294|XP_037924693.1|HILL	LOC120414838|XP_039432098.1|CPIP
OG0007310	LOC119658709|XP_037922246.1|HILL	LOC120414794|XP_039432039.1|CPIP
OG0007311	LOC119658660|XP_037922141.1|HILL	LOC120414843|XP_039432100.1|CPIP
OG0007312	LOC119656156|XP_037918420.1|HILL	LOC120414810|XP_039432065.1|CPIP
OG0007313	LOC119653751|XP_037914609.1|HILL	LOC120413927|XP_039430850.1|CPIP
OG0007314	LOC119646869|XP_037903422.1|HILL	LOC120413979|XP_039430921.1|CPIP
OG0007315	LOC119653699|XP_037914505.1|HILL	LOC120413919|XP_039430827.1|CPIP
OG0007316	LOC119658868|XP_037922554.1|HILL	LOC120413908|XP_039430818.1|CPIP
OG0007317	LOC119660314|XP_037924717.1|HILL	LOC120413968|XP_039430909.1|CPIP
OG0007318	LOC119660492|XP_037925007.1|HILL	LOC120413955|XP_039430893.1|CPIP
OG0007319	LOC119649920|XP_037908252.1|HILL	LOC120413046|XP_039429672.1|CPIP
OG0007320	LOC119656298|XP_037918665.1|HILL	LOC120413055|XP_039429693.1|CPIP
OG0007321	LOC119655136|XP_037916800.1|HILL	LOC120413070|XP_039429707.1|CPIP
OG0007322	LOC119654283|XP_037915493.1|HILL	LOC120413053|XP_039429684.1|CPIP
OG0007323	LOC119655751|XP_037917732.1|HILL	LOC120413074|XP_039429710.1|CPIP
OG0007324	LOC119660588|XP_037925185.1|HILL	LOC120412961|XP_039429539.1|CPIP
OG0007325	LOC119660501|XP_037925026.1|HILL	LOC120412988|XP_039429572.1|CPIP
OG0007326	LOC119660500|XP_037925024.1|HILL	LOC120412942|XP_039429513.1|CPIP
OG0007327	LOC119660205|XP_037924569.1|HILL	LOC120412984|XP_039429567.1|CPIP
OG0007328	LOC119659537|XP_037923606.1|HILL	LOC120412949|XP_039429523.1|CPIP
OG0007329	LOC119658957|XP_037922758.1|HILL	LOC120413007|XP_039429590.1|CPIP
OG0007331	LOC119655560|XP_037917411.1|HILL	LOC120414381|XP_039431485.1|CPIP
OG0007332	LOC119654166|XP_037915261.1|HILL	LOC120414375|XP_039431477.1|CPIP
OG0007333	LOC119659590|XP_037923677.1|HILL	LOC120417908|XP_039436071.1|CPIP
OG0007334	LOC119658828|XP_037922490.1|HILL	LOC120417903|XP_039436067.1|CPIP
OG0007335	LOC119647814|XP_037904967.1|HILL	LOC120419331|XP_039437934.1|CPIP
OG0007336	LOC119659710|XP_037923892.1|HILL	LOC120419355|XP_039437959.1|CPIP
OG0007337	LOC119648379|XP_037906039.1|HILL	LOC120419363|XP_039437966.1|CPIP
OG0007338	LOC119647471|XP_037904334.1|HILL	LOC120414013|XP_039430963.1|CPIP
OG0007339	LOC119661299|XP_037926516.1|HILL	LOC120414011|XP_039430960.1|CPIP
OG0007340	LOC119658723|XP_037922304.1|HILL	LOC120413993|XP_039430936.1|CPIP
OG0007341	LOC119658834|XP_037922501.1|HILL	LOC120413989|XP_039430930.1|CPIP
OG0007342	LOC119660427|XP_037924903.1|HILL	LOC120414006|XP_039430953.1|CPIP
OG0007343	LOC119661226|XP_037926380.1|HILL	LOC120425925|XP_039446479.1|CPIP
OG0007344	LOC119647414|XP_037904223.1|HILL	LOC120425924|XP_039446478.1|CPIP
OG0007345	LOC119661629|XP_037926976.1|HILL	LOC120425927|XP_039446481.1|CPIP
OG0007346	LOC119649604|XP_037907749.1|HILL	LOC120425931|XP_039446486.1|CPIP
OG0007347	LOC119655906|XP_037917991.1|HILL	LOC120425934|XP_039446490.1|CPIP
OG0007348	LOC119646629|XP_037903065.1|HILL	LOC120425941|XP_039446508.1|CPIP
OG0007349	LOC119655901|XP_037917985.1|HILL	LOC120425937|XP_039446502.1|CPIP, LOC120425661|XP_039446175.1|CPIP
OG0007350	LOC119655605|XP_037917489.1|HILL	LOC120425655|XP_039446170.1|CPIP
OG0007351	LOC119648688|XP_037906414.1|HILL	LOC120426303|XP_039446985.1|CPIP
OG0007352	LOC119659837|XP_037924062.1|HILL	LOC120426309|XP_039446991.1|CPIP
OG0007354	LOC119659798|XP_037923998.1|HILL	LOC120422369|XP_039441712.1|CPIP
OG0007355	LOC119659957|XP_037924237.1|HILL	LOC120422358|XP_039441699.1|CPIP
OG0007356	LOC119646190|XP_037902502.1|HILL	LOC120422370|XP_039441713.1|CPIP
OG0007357	LOC119658621|XP_037922041.1|HILL	LOC120422365|XP_039441708.1|CPIP
OG0007358	LOC119658930|XP_037922686.1|HILL	LOC120422359|XP_039441702.1|CPIP
OG0007359	LOC119658972|XP_037922778.1|HILL	LOC120423438|XP_039443187.1|CPIP
OG0007360	LOC119658665|XP_037922147.1|HILL	LOC120421504|XP_039440659.1|CPIP
OG0007361	LOC119654167|XP_037915264.1|HILL	LOC120421822|XP_039441036.1|CPIP
OG0007362	LOC119660732|XP_037925322.1|HILL	LOC120422093|XP_039441379.1|CPIP
OG0007363	LOC119654294|XP_037915527.1|HILL	LOC120421952|XP_039441200.1|CPIP
OG0007364	LOC119654251|XP_037915423.1|HILL	LOC120422116|XP_039441422.1|CPIP
OG0007365	LOC119655838|XP_037917873.1|HILL	LOC120421868|XP_039441102.1|CPIP
OG0007366	LOC119658878|XP_037922577.1|HILL	LOC120422084|XP_039441368.1|CPIP
OG0007367	LOC119649179|XP_037907134.1|HILL	LOC120422053|XP_039441323.1|CPIP
OG0007368	LOC119658975|XP_037922783.1|HILL	LOC120421179|XP_039440310.1|CPIP
OG0007369	LOC119659076|XP_037922917.1|HILL	LOC120421153|XP_039440281.1|CPIP
OG0007370	LOC119655389|XP_037917188.1|HILL	LOC120422175|XP_039441488.1|CPIP
OG0007371	LOC119659260|XP_037923180.1|HILL	LOC120421441|XP_039440585.1|CPIP
OG0007372	LOC119660546|XP_037925108.1|HILL	LOC120422751|XP_039442227.1|CPIP
OG0007373	LOC119655081|XP_037916708.1|HILL	LOC120422753|XP_039442230.1|CPIP
OG0007374	LOC119655735|XP_037917713.1|HILL	LOC120422722|XP_039442186.1|CPIP
OG0007375	LOC119655487|XP_037917317.1|HILL	LOC120418243|XP_039436490.1|CPIP
OG0007376	LOC119654451|XP_037915788.1|HILL	LOC120418240|XP_039436481.1|CPIP
OG0007377	LOC119655060|XP_037916679.1|HILL	LOC120418273|XP_039436526.1|CPIP
OG0007378	LOC119655701|XP_037917643.1|HILL	LOC120418252|XP_039436499.1|CPIP
OG0007379	LOC119653553|XP_037914192.1|HILL	LOC120418235|XP_039436471.1|CPIP
OG0007381	LOC119655633|XP_037917532.1|HILL	LOC120431179|XP_039452250.1|CPIP
OG0007382	LOC119656037|XP_037918232.1|HILL	LOC120431924|XP_039452998.1|CPIP
OG0007383	LOC119655312|XP_037917072.1|HILL	LOC120431650|XP_039452691.1|CPIP
OG0007386	LOC119655767|XP_037917750.1|HILL	LOC120417194|XP_039435095.1|CPIP
OG0007387	LOC119655292|XP_037917041.1|HILL	LOC120426737|XP_039447448.1|CPIP
OG0007388	LOC119655291|XP_037917036.1|HILL	LOC120427315|XP_039448103.1|CPIP
OG0007389	LOC119661685|XP_037927056.1|HILL	LOC120431003|XP_039452096.1|CPIP
OG0007393	LOC119658754|XP_037922372.1|HILL	LOC120431558|XP_039452600.1|CPIP
OG0007394	LOC119650791|XP_037909842.1|HILL, LOC119656077|XP_037918286.1|HILL	LOC120429482|XP_039450488.1|CPIP
OG0007395	LOC119654172|XP_037915275.1|HILL	LOC120424737|XP_039444862.1|CPIP
OG0007396	LOC119660410|XP_037924876.1|HILL	LOC120430955|XP_039452017.1|CPIP
OG0007398	LOC119660521|XP_037925070.1|HILL	LOC120424119|XP_039444094.1|CPIP
OG0007399	LOC119655718|XP_037917678.1|HILL	LOC120424133|XP_039444107.1|CPIP
OG0007400	LOC119653631|XP_037914335.1|HILL	LOC120419414|XP_039438026.1|CPIP
OG0007401	LOC119655327|XP_037917096.1|HILL	LOC120419394|XP_039438000.1|CPIP
OG0007402	LOC119659230|XP_037923133.1|HILL	LOC120419423|XP_039438030.1|CPIP
OG0007403	LOC119658951|XP_037922752.1|HILL	LOC120417930|XP_039436101.1|CPIP
OG0007404	LOC119658907|XP_037922641.1|HILL	LOC120417925|XP_039436095.1|CPIP
OG0007405	LOC119659726|XP_037923911.1|HILL	LOC120419553|XP_039438201.1|CPIP
OG0007406	LOC119658851|XP_037922531.1|HILL	LOC120420571|XP_039439583.1|CPIP
OG0007409	LOC119656142|XP_037918402.1|HILL, LOC119649597|XP_037907739.1|HILL	LOC120428915|XP_039449992.1|CPIP
OG0007410	LOC119654686|XP_037916122.1|HILL	LOC120423157|XP_039442771.1|CPIP
OG0007411	LOC119655854|XP_037917901.1|HILL	LOC120423154|XP_039442767.1|CPIP
OG0007412	LOC119654816|XP_037916303.1|HILL	LOC120423151|XP_039442766.1|CPIP
OG0007413	LOC119653528|XP_037914125.1|HILL	LOC120419395|XP_039438001.1|CPIP
OG0007414	LOC119654407|XP_037915719.1|HILL	LOC120431824|XP_039452880.1|CPIP
OG0007415	LOC119655782|XP_037917800.1|HILL	LOC120421353|XP_039440472.1|CPIP
OG0007416	LOC119654184|XP_037915302.1|HILL	LOC120421370|XP_039440496.1|CPIP
OG0007417	LOC119654587|XP_037915974.1|HILL	LOC120421372|XP_039440498.1|CPIP
OG0007418	LOC119653820|XP_037914782.1|HILL	LOC120419573|XP_039438232.1|CPIP
OG0007419	LOC119654356|XP_037915628.1|HILL	LOC120419555|XP_039438203.1|CPIP
OG0007420	LOC119655467|XP_037917297.1|HILL	LOC120419563|XP_039438226.1|CPIP
OG0007421	LOC119653716|XP_037914533.1|HILL	LOC120416673|XP_039434422.1|CPIP
OG0007422	LOC119654855|XP_037916365.1|HILL	LOC120416626|XP_039434367.1|CPIP
OG0007423	LOC119654550|XP_037915923.1|HILL	LOC120416635|XP_039434381.1|CPIP
OG0007424	LOC119648115|XP_037905565.1|HILL	LOC120416653|XP_039434398.1|CPIP
OG0007425	LOC119648332|XP_037905954.1|HILL	LOC120416619|XP_039434353.1|CPIP
OG0007426	LOC119656016|XP_037918194.1|HILL	LOC120416642|XP_039434386.1|CPIP
OG0007427	LOC119646527|XP_037902919.1|HILL	LOC120416641|XP_039434385.1|CPIP
OG0007428	LOC119655696|XP_037917631.1|HILL	LOC120415003|XP_039432294.1|CPIP
OG0007429	LOC119655103|XP_037916753.1|HILL	LOC120419934|XP_039438732.1|CPIP
OG0007430	LOC119647874|XP_037905088.1|HILL	LOC120424353|XP_039444387.1|CPIP
OG0007431	LOC119659053|XP_037922889.1|HILL	LOC120425265|XP_039445647.1|CPIP
OG0007432	LOC119647622|XP_037904593.1|HILL	LOC120425213|XP_039445580.1|CPIP
OG0007433	LOC119647784|XP_037904894.1|HILL	LOC120417984|XP_039436162.1|CPIP
OG0007434	LOC119648902|XP_037906734.1|HILL	LOC120418006|XP_039436184.1|CPIP
OG0007435	LOC119647507|XP_037904395.1|HILL	LOC120417978|XP_039436152.1|CPIP
OG0007436	LOC119650021|XP_037908425.1|HILL	LOC120417553|XP_039435578.1|CPIP
OG0007437	LOC119648780|XP_037906545.1|HILL	LOC120417579|XP_039435623.1|CPIP
OG0007438	LOC119649845|XP_037908118.1|HILL	LOC120423636|XP_039443439.1|CPIP
OG0007439	LOC119656025|XP_037918218.1|HILL	LOC120425152|XP_039445518.1|CPIP
OG0007440	LOC119654649|XP_037916060.1|HILL	LOC120412535|XP_039428965.1|CPIP
OG0007441	LOC119654055|XP_037915148.1|HILL	LOC120415276|XP_039432680.1|CPIP
OG0007442	LOC119654178|XP_037915291.1|HILL	LOC120415318|XP_039432733.1|CPIP
OG0007443	LOC119654222|XP_037915367.1|HILL	LOC120415299|XP_039432704.1|CPIP
OG0007444	LOC119654522|XP_037915891.1|HILL	LOC120416757|XP_039434524.1|CPIP
OG0007445	LOC119654521|XP_037915890.1|HILL	LOC120416756|XP_039434523.1|CPIP
OG0007446	LOC119655878|XP_037917941.1|HILL	LOC120416720|XP_039434480.1|CPIP
OG0007447	LOC119654389|XP_037915690.1|HILL	LOC120416753|XP_039434520.1|CPIP
OG0007448	LOC119655603|XP_037917487.1|HILL	LOC120418471|XP_039436838.1|CPIP
OG0007449	LOC119650365|XP_037908986.1|HILL	LOC120424598|XP_039444696.1|CPIP
OG0007450	LOC119648148|XP_037905647.1|HILL	LOC120424596|XP_039444694.1|CPIP
OG0007451	LOC119649003|XP_037906874.1|HILL	LOC120422163|XP_039441474.1|CPIP
OG0007452	LOC119649677|XP_037907865.1|HILL	LOC120422164|XP_039441475.1|CPIP
OG0007453	LOC119647566|XP_037904488.1|HILL	LOC120420424|XP_039439379.1|CPIP
OG0007454	LOC119660716|XP_037925286.1|HILL	LOC120420398|XP_039439342.1|CPIP
OG0007456	LOC119655421|XP_037917238.1|HILL	LOC120431767|XP_039452819.1|CPIP
OG0007457	LOC119654416|XP_037915732.1|HILL	LOC120417560|XP_039435584.1|CPIP
OG0007458	LOC119654417|XP_037915735.1|HILL	LOC120417554|XP_039435579.1|CPIP
OG0007459	LOC119655937|XP_037918052.1|HILL	LOC120417550|XP_039435574.1|CPIP
OG0007460	LOC119654663|XP_037916083.1|HILL	LOC120417564|XP_039435593.1|CPIP
OG0007461	LOC119648561|XP_037906259.1|HILL	LOC120425789|XP_039446331.1|CPIP
OG0007462	LOC119648109|XP_037905554.1|HILL	LOC120425801|XP_039446347.1|CPIP
OG0007463	LOC119650291|XP_037908850.1|HILL	LOC120425800|XP_039446345.1|CPIP
OG0007464	LOC119650393|XP_037909078.1|HILL	LOC120425806|XP_039446353.1|CPIP
OG0007466	LOC119655452|XP_037917278.1|HILL	LOC120417572|XP_039435610.1|CPIP
OG0007467	LOC119655880|XP_037917943.1|HILL	LOC120417589|XP_039435635.1|CPIP
OG0007469	LOC119649717|XP_037907923.1|HILL	LOC120415313|XP_039432729.1|CPIP
