Orthogroup	HILL.longest_only	BTRY.longest_only
OG0006612	LOC119648253|XP_037905824.1|HILL	LOC120777441|XP_039964688.1|BTRY
OG0006613	LOC119648989|XP_037906841.1|HILL	LOC120778977|XP_039967001.1|BTRY
OG0006614	LOC119648696|XP_037906429.1|HILL	LOC120777089|XP_039964157.1|BTRY
OG0006615	LOC119649819|XP_037908079.1|HILL	LOC120777475|XP_039964743.1|BTRY
OG0006616	LOC119647444|XP_037904295.1|HILL	LOC120778051|XP_039965662.1|BTRY
OG0006617	LOC119647975|XP_037905275.1|HILL	LOC120776396|XP_039962948.1|BTRY
OG0006618	LOC119648360|XP_037906002.1|HILL	LOC120778017|XP_039965621.1|BTRY
OG0006619	LOC119648922|XP_037906755.1|HILL	LOC120776983|XP_039964016.1|BTRY
OG0006620	LOC119648932|XP_037906773.1|HILL	LOC120777693|XP_039965100.1|BTRY
OG0006621	LOC119649908|XP_037908234.1|HILL	LOC120778780|XP_039966697.1|BTRY
OG0006622	LOC119648062|XP_037905457.1|HILL	LOC120776723|XP_039963571.1|BTRY
OG0006623	LOC119648289|XP_037905873.1|HILL	LOC120778232|XP_039965924.1|BTRY
OG0006624	LOC119646852|XP_037903401.1|HILL	LOC120772519|XP_039957108.1|BTRY
OG0006625	LOC119646854|XP_037903404.1|HILL	LOC120770060|XP_039953114.1|BTRY
OG0006626	LOC119646320|XP_037902669.1|HILL	LOC120770938|XP_039954582.1|BTRY
OG0006627	LOC119661535|XP_037926843.1|HILL	LOC120772892|XP_039957697.1|BTRY
OG0006628	LOC119651079|XP_037910352.1|HILL	LOC120770325|XP_039953642.1|BTRY
OG0006629	LOC119646641|XP_037903082.1|HILL	LOC120781264|XP_039969356.1|BTRY
OG0006630	LOC119646423|XP_037902796.1|HILL	LOC120772819|XP_039957549.1|BTRY
OG0006631	LOC119649078|XP_037907002.1|HILL	LOC120777528|XP_039964844.1|BTRY
OG0006632	LOC119661230|XP_037926383.1|HILL	LOC120771665|XP_039955715.1|BTRY
OG0006633	LOC119649759|XP_037907981.1|HILL	LOC120776757|XP_039963653.1|BTRY
OG0006634	LOC119656414|XP_037918727.1|HILL	LOC120767666|XP_039949773.1|BTRY
OG0006635	LOC119649163|XP_037907115.1|HILL	LOC120767712|XP_039949842.1|BTRY
OG0006636	LOC119646544|XP_037902944.1|HILL	LOC120774400|XP_039959953.1|BTRY
OG0006637	LOC119649931|XP_037908277.1|HILL	LOC120776576|XP_039963274.1|BTRY
OG0006638	LOC119646231|XP_037902549.1|HILL	LOC120771077|XP_039954830.1|BTRY
OG0006639	LOC119652732|XP_037912959.1|HILL	LOC120770954|XP_039954603.1|BTRY
OG0006640	LOC119647104|XP_037903810.1|HILL	LOC120781209|XP_039969262.1|BTRY
OG0006641	LOC119646894|XP_037903461.1|HILL	LOC120771814|XP_039955956.1|BTRY
OG0006642	LOC119647177|XP_037903913.1|HILL	LOC120771828|XP_039955991.1|BTRY
OG0006643	LOC119646469|XP_037902847.1|HILL	LOC120772528|XP_039957127.1|BTRY
OG0006644	LOC119658235|XP_037921444.1|HILL	LOC120777562|XP_039964892.1|BTRY
OG0006645	LOC119659183|XP_037923074.1|HILL	LOC120781426|XP_039969580.1|BTRY
OG0006646	LOC119651013|XP_037910240.1|HILL	LOC120769999|XP_039953023.1|BTRY
OG0006648	LOC119650182|XP_037908663.1|HILL	LOC120777394|XP_039964621.1|BTRY
OG0006649	LOC119647292|XP_037904126.1|HILL	LOC120771043|XP_039954777.1|BTRY
OG0006650	LOC119649168|XP_037907127.1|HILL	LOC120781211|XP_039969265.1|BTRY
OG0006651	LOC119648095|XP_037905521.1|HILL	LOC120777350|XP_039964540.1|BTRY
OG0006652	LOC119650045|XP_037908456.1|HILL	LOC120778630|XP_039966450.1|BTRY
OG0006653	LOC119647725|XP_037904747.1|HILL	LOC120776380|XP_039962916.1|BTRY
OG0006654	LOC119649991|XP_037908375.1|HILL	LOC120779152|XP_039967304.1|BTRY
OG0006655	LOC119649426|XP_037907501.1|HILL	LOC120776398|XP_039962953.1|BTRY
OG0006656	LOC119650022|XP_037908426.1|HILL	LOC120777729|XP_039965153.1|BTRY
OG0006657	LOC119650079|XP_037908510.1|HILL	LOC120770578|XP_039954093.1|BTRY
OG0006658	LOC119649010|XP_037906888.1|HILL	LOC120778449|XP_039966176.1|BTRY
OG0006659	LOC119649474|XP_037907561.1|HILL	LOC120778735|XP_039966634.1|BTRY
OG0006660	LOC119648340|XP_037905963.1|HILL	LOC120777792|XP_039965256.1|BTRY
OG0006661	LOC119650375|XP_037909040.1|HILL	LOC120779087|XP_039967172.1|BTRY
OG0006662	LOC119660836|XP_037925636.1|HILL	LOC120768092|XP_039950564.1|BTRY
OG0006663	LOC119648026|XP_037905372.1|HILL	LOC120777767|XP_039965211.1|BTRY
OG0006664	LOC119653526|XP_037914129.1|HILL	LOC120768976|XP_039952089.1|BTRY
OG0006665	LOC119649164|XP_037907117.1|HILL	LOC120776659|XP_039963462.1|BTRY
OG0006666	LOC119649952|XP_037908316.1|HILL	LOC120781292|XP_039969423.1|BTRY
OG0006667	LOC119649797|XP_037908029.1|HILL	LOC120778096|XP_039965730.1|BTRY
OG0006668	LOC119661738|XP_037927132.1|HILL	LOC120771884|XP_039956076.1|BTRY
OG0006669	LOC119648923|XP_037906756.1|HILL	LOC120778981|XP_039967006.1|BTRY
OG0006670	LOC119650071|XP_037908495.1|HILL	LOC120778477|XP_039966227.1|BTRY
OG0006671	LOC119648973|XP_037906823.1|HILL	LOC120778067|XP_039965686.1|BTRY
OG0006672	LOC119648236|XP_037905787.1|HILL	LOC120778488|XP_039966243.1|BTRY
OG0006673	LOC119648804|XP_037906580.1|HILL	LOC120777779|XP_039965234.1|BTRY
OG0006674	LOC119649504|XP_037907600.1|HILL	LOC120778584|XP_039966385.1|BTRY
OG0006675	LOC119648645|XP_037906344.1|HILL	LOC120772445|XP_039956999.1|BTRY
OG0006676	LOC119649618|XP_037907767.1|HILL	LOC120778075|XP_039965701.1|BTRY
OG0006677	LOC119648799|XP_037906571.1|HILL	LOC120777883|XP_039965375.1|BTRY
OG0006678	LOC119649817|XP_037908076.1|HILL	LOC120777628|XP_039965016.1|BTRY
OG0006679	LOC119649878|XP_037908183.1|HILL	LOC120779163|XP_039967322.1|BTRY
OG0006680	LOC119660544|XP_037925107.1|HILL	LOC120781309|XP_039969443.1|BTRY
OG0006681	LOC119647706|XP_037904719.1|HILL	LOC120779211|XP_039967422.1|BTRY
OG0006682	LOC119648876|XP_037906695.1|HILL	LOC120777466|XP_039964724.1|BTRY
OG0006683	LOC119648877|XP_037906696.1|HILL	LOC120778011|XP_039965611.1|BTRY
OG0006684	LOC119650435|XP_037909184.1|HILL	LOC120776719|XP_039963551.1|BTRY
OG0006685	LOC119647412|XP_037904222.1|HILL	LOC120770789|XP_039954303.1|BTRY
OG0006686	LOC119650149|XP_037908614.1|HILL	LOC120777814|XP_039965285.1|BTRY
OG0006687	LOC119646568|XP_037902979.1|HILL, LOC119647044|XP_037903728.1|HILL, LOC119658612|XP_037922031.1|HILL	LOC120774094|XP_039959364.1|BTRY
OG0006688	LOC119649611|XP_037907759.1|HILL	LOC120777303|XP_039964455.1|BTRY
OG0006689	LOC119648980|XP_037906830.1|HILL	LOC120778572|XP_039966370.1|BTRY
OG0006691	LOC119647467|XP_037904329.1|HILL	LOC120776690|XP_039963507.1|BTRY
OG0006692	LOC119648021|XP_037905361.1|HILL	LOC120776756|XP_039963652.1|BTRY
OG0006693	LOC119649161|XP_037907097.1|HILL	LOC120776548|XP_039963231.1|BTRY
OG0006694	LOC119661022|XP_037926099.1|HILL	LOC120774144|XP_039959474.1|BTRY
OG0006695	LOC119649586|XP_037907719.1|HILL	LOC120777606|XP_039964981.1|BTRY
OG0006696	LOC119648619|XP_037906316.1|HILL	LOC120782145|XP_039970216.1|BTRY
OG0006697	LOC119647480|XP_037904351.1|HILL	LOC120776494|XP_039963110.1|BTRY
OG0006698	LOC119648646|XP_037906346.1|HILL	LOC120776496|XP_039963113.1|BTRY
OG0006699	LOC119647901|XP_037905136.1|HILL	LOC120777432|XP_039964673.1|BTRY
OG0006700	LOC119655486|XP_037917316.1|HILL	LOC120776752|XP_039963642.1|BTRY
OG0006701	LOC119651642|XP_037911245.1|HILL	LOC120772917|XP_039957751.1|BTRY
OG0006702	LOC119648266|XP_037905846.1|HILL	LOC120778679|XP_039966548.1|BTRY
OG0006703	LOC119649368|XP_037907412.1|HILL	LOC120778254|XP_039965956.1|BTRY
OG0006704	LOC119649674|XP_037907861.1|HILL	LOC120778255|XP_039965958.1|BTRY
OG0006707	LOC119646489|XP_037902876.1|HILL	LOC120770948|XP_039954595.1|BTRY
OG0006709	LOC119646133|XP_037902410.1|HILL	LOC120771848|XP_039956025.1|BTRY
OG0006710	LOC119649858|XP_037908149.1|HILL	LOC120779134|XP_039967271.1|BTRY
OG0006712	LOC119648307|XP_037905901.1|HILL	LOC120779106|XP_039967212.1|BTRY
OG0006713	LOC119650347|XP_037908949.1|HILL	LOC120778121|XP_039965759.1|BTRY
OG0006714	LOC119650346|XP_037908946.1|HILL	LOC120778120|XP_039965758.1|BTRY
OG0006715	LOC119648912|XP_037906746.1|HILL	LOC120778068|XP_039965692.1|BTRY
OG0006716	LOC119651593|XP_037911167.1|HILL	LOC120767754|XP_039949903.1|BTRY
OG0006717	LOC119648294|XP_037905882.1|HILL	LOC120777478|XP_039964746.1|BTRY
OG0006718	LOC119648409|XP_037906087.1|HILL	LOC120777297|XP_039964448.1|BTRY
OG0006719	LOC119650233|XP_037908739.1|HILL	LOC120779155|XP_039967311.1|BTRY
OG0006720	LOC119650370|XP_037909028.1|HILL	LOC120779144|XP_039967285.1|BTRY, LOC120779086|XP_039967171.1|BTRY
OG0006721	LOC119649549|XP_037907669.1|HILL	LOC120778112|XP_039965749.1|BTRY
OG0006722	LOC119649327|XP_037907356.1|HILL	LOC120777819|XP_039965290.1|BTRY
OG0006723	LOC119658938|XP_037922719.1|HILL	LOC120767552|XP_039949611.1|BTRY
OG0006724	LOC119659984|XP_037924282.1|HILL	LOC120766802|XP_039948443.1|BTRY
OG0006725	LOC119660239|XP_037924621.1|HILL	LOC120770375|XP_039953726.1|BTRY
OG0006726	LOC119654868|XP_037916391.1|HILL	LOC120766725|XP_039948307.1|BTRY
OG0006727	LOC119659216|XP_037923117.1|HILL	LOC120767344|XP_039949241.1|BTRY
OG0006728	LOC119652388|XP_037912421.1|HILL	LOC120766732|XP_039948319.1|BTRY
OG0006729	LOC119647269|XP_037904088.1|HILL	LOC120771010|XP_039954711.1|BTRY
OG0006730	LOC119647270|XP_037904091.1|HILL	LOC120770415|XP_039953789.1|BTRY
OG0006731	LOC119649399|XP_037907452.1|HILL	LOC120776553|XP_039963238.1|BTRY
OG0006732	LOC119650157|XP_037908630.1|HILL	LOC120777909|XP_039965424.1|BTRY
OG0006733	LOC119650415|XP_037909136.1|HILL	LOC120778093|XP_039965727.1|BTRY
OG0006734	LOC119648874|XP_037906693.1|HILL	LOC120777832|XP_039965303.1|BTRY
OG0006735	LOC119648389|XP_037906054.1|HILL	LOC120776585|XP_039963288.1|BTRY
OG0006736	LOC119647995|XP_037905308.1|HILL	LOC120778026|XP_039965633.1|BTRY
OG0006737	LOC119650276|XP_037908829.1|HILL	LOC120772638|XP_039957295.1|BTRY
OG0006738	LOC119648263|XP_037905842.1|HILL	LOC120777006|XP_039964042.1|BTRY
OG0006739	LOC119648264|XP_037905844.1|HILL	LOC120777230|XP_039964345.1|BTRY
OG0006740	LOC119648149|XP_037905648.1|HILL	LOC120777928|XP_039965445.1|BTRY
OG0006741	LOC119648063|XP_037905458.1|HILL	LOC120777477|XP_039964745.1|BTRY
OG0006743	LOC119660984|XP_037925997.1|HILL	LOC120769509|XP_039952479.1|BTRY
OG0006744	LOC119648196|XP_037905717.1|HILL	LOC120777471|XP_039964729.1|BTRY
OG0006745	LOC119660191|XP_037924537.1|HILL	LOC120782545|XP_039970809.1|BTRY
OG0006746	LOC119648006|XP_037905326.1|HILL	LOC120776888|XP_039963880.1|BTRY
OG0006747	LOC119649601|XP_037907743.1|HILL	LOC120777431|XP_039964672.1|BTRY
OG0006748	LOC119646538|XP_037902937.1|HILL	LOC120773987|XP_039959182.1|BTRY
OG0006749	LOC119649274|XP_037907291.1|HILL	LOC120777762|XP_039965199.1|BTRY
OG0006750	LOC119657897|XP_037920981.1|HILL	LOC120775957|XP_039962303.1|BTRY
OG0006752	LOC119648292|XP_037905880.1|HILL	LOC120777273|XP_039964410.1|BTRY
OG0006753	LOC119649451|XP_037907534.1|HILL	LOC120778743|XP_039966646.1|BTRY
OG0006754	LOC119649029|XP_037906914.1|HILL	LOC120779200|XP_039967404.1|BTRY
OG0006755	LOC119649960|XP_037908324.1|HILL	LOC120777375|XP_039964597.1|BTRY
OG0006756	LOC119650259|XP_037908788.1|HILL	LOC120779195|XP_039967394.1|BTRY
OG0006757	LOC119649187|XP_037907142.1|HILL	LOC120779204|XP_039967409.1|BTRY
OG0006758	LOC119650023|XP_037908427.1|HILL	LOC120777305|XP_039964464.1|BTRY
OG0006759	LOC119647416|XP_037904226.1|HILL	LOC120776416|XP_039962982.1|BTRY
OG0006760	LOC119647592|XP_037904534.1|HILL	LOC120778179|XP_039965850.1|BTRY
OG0006761	LOC119660931|XP_037925847.1|HILL	LOC120782735|XP_039971102.1|BTRY
OG0006762	LOC119657977|XP_037921116.1|HILL	LOC120781141|XP_039969207.1|BTRY
OG0006763	LOC119661295|XP_037926509.1|HILL	LOC120772032|XP_039956337.1|BTRY
OG0006764	LOC119661160|XP_037926304.1|HILL	LOC120770970|XP_039954639.1|BTRY
OG0006765	LOC119646184|XP_037902494.1|HILL	LOC120771572|XP_039955571.1|BTRY
OG0006766	LOC119647858|XP_037905054.1|HILL	LOC120776711|XP_039963541.1|BTRY
OG0006767	LOC119649005|XP_037906876.1|HILL	LOC120777577|XP_039964921.1|BTRY
OG0006768	LOC119648092|XP_037905513.1|HILL	LOC120777559|XP_039964883.1|BTRY
OG0006769	LOC119648093|XP_037905519.1|HILL	LOC120778061|XP_039965676.1|BTRY
OG0006770	LOC119649222|XP_037907209.1|HILL	LOC120778018|XP_039965624.1|BTRY
OG0006771	LOC119661627|XP_037926977.1|HILL	LOC120774266|XP_039959675.1|BTRY
OG0006772	LOC119660006|XP_037924315.1|HILL	LOC120770476|XP_039953914.1|BTRY
OG0006773	LOC119650135|XP_037908594.1|HILL	LOC120778755|XP_039966665.1|BTRY
OG0006774	LOC119648099|XP_037905527.1|HILL	LOC120776339|XP_039962811.1|BTRY
OG0006775	LOC119647633|XP_037904618.1|HILL	LOC120777472|XP_039964730.1|BTRY
OG0006776	LOC119649137|XP_037907072.1|HILL	LOC120776827|XP_039963781.1|BTRY
OG0006777	LOC119649138|XP_037907073.1|HILL	LOC120776830|XP_039963785.1|BTRY
OG0006778	LOC119649505|XP_037907603.1|HILL	LOC120777776|XP_039965231.1|BTRY
OG0006779	LOC119650345|XP_037908942.1|HILL	LOC120776332|XP_039962799.1|BTRY
OG0006780	LOC119649689|XP_037907884.1|HILL	LOC120777235|XP_039964358.1|BTRY
OG0006781	LOC119647888|XP_037905114.1|HILL	LOC120777289|XP_039964434.1|BTRY
OG0006782	LOC119648225|XP_037905769.1|HILL	LOC120778845|XP_039966802.1|BTRY
OG0006783	LOC119651276|XP_037910711.1|HILL	LOC120771962|XP_039956211.1|BTRY
OG0006784	LOC119647732|XP_037904761.1|HILL	LOC120776863|XP_039963843.1|BTRY
OG0006785	LOC119646218|XP_037902528.1|HILL	LOC120771381|XP_039955283.1|BTRY
OG0006786	LOC119646585|XP_037903008.1|HILL	LOC120771203|XP_039955038.1|BTRY
OG0006787	LOC119650194|XP_037908688.1|HILL	LOC120776753|XP_039963643.1|BTRY
OG0006789	LOC119650196|XP_037908691.1|HILL	LOC120775605|XP_039961779.1|BTRY
OG0006790	LOC119648733|XP_037906478.1|HILL	LOC120775606|XP_039961781.1|BTRY
OG0006791	LOC119648991|XP_037906844.1|HILL	LOC120778865|XP_039966835.1|BTRY
OG0006792	LOC119648412|XP_037906090.1|HILL	LOC120778785|XP_039966706.1|BTRY
OG0006793	LOC119650244|XP_037908756.1|HILL	LOC120777777|XP_039965232.1|BTRY
OG0006794	LOC119661128|XP_037926255.1|HILL	LOC120770029|XP_039953074.1|BTRY
OG0006795	LOC119649325|XP_037907354.1|HILL	LOC120778023|XP_039965630.1|BTRY
OG0006796	LOC119648356|XP_037905997.1|HILL	LOC120777979|XP_039965553.1|BTRY
OG0006797	LOC119661206|XP_037926358.1|HILL	LOC120772527|XP_039957126.1|BTRY
OG0006798	LOC119649520|XP_037907632.1|HILL	LOC120779159|XP_039967315.1|BTRY
OG0006799	LOC119649882|XP_037908187.1|HILL	LOC120776374|XP_039962890.1|BTRY
OG0006800	LOC119647478|XP_037904346.1|HILL	LOC120776722|XP_039963570.1|BTRY
OG0006801	LOC119658429|XP_037921757.1|HILL	LOC120775259|XP_039961274.1|BTRY
OG0006802	LOC119657672|XP_037920630.1|HILL	LOC120771269|XP_039955124.1|BTRY
OG0006805	LOC119646146|XP_037902431.1|HILL	LOC120770888|XP_039954465.1|BTRY
OG0006806	LOC119648040|XP_037905395.1|HILL	LOC120777025|XP_039964071.1|BTRY
OG0006807	LOC119660718|XP_037925290.1|HILL	LOC120780062|XP_039968262.1|BTRY
OG0006808	LOC119656892|XP_037919498.1|HILL	LOC120771216|XP_039955052.1|BTRY
OG0006809	LOC119650036|XP_037908444.1|HILL	LOC120776730|XP_039963589.1|BTRY
OG0006810	LOC119648007|XP_037905331.1|HILL	LOC120779140|XP_039967279.1|BTRY
OG0006811	LOC119649376|XP_037907422.1|HILL	LOC120777864|XP_039965349.1|BTRY
OG0006812	LOC119650238|XP_037908746.1|HILL	LOC120777535|XP_039964851.1|BTRY
OG0006813	LOC119661508|XP_037926804.1|HILL	LOC120781267|XP_039969383.1|BTRY
OG0006814	LOC119647476|XP_037904344.1|HILL	LOC120776892|XP_039963883.1|BTRY
OG0006815	LOC119648036|XP_037905390.1|HILL	LOC120776806|XP_039963736.1|BTRY
OG0006816	LOC119648027|XP_037905373.1|HILL	LOC120778471|XP_039966216.1|BTRY
OG0006817	LOC119650097|XP_037908543.1|HILL	LOC120777461|XP_039964718.1|BTRY
OG0006818	LOC119650372|XP_037909031.1|HILL	LOC120778455|XP_039966184.1|BTRY
OG0006819	LOC119650236|XP_037908744.1|HILL	LOC120776472|XP_039963079.1|BTRY
OG0006821	LOC119657667|XP_037920620.1|HILL	LOC120776100|XP_039962523.1|BTRY
OG0006822	LOC119661726|XP_037927119.1|HILL	LOC120772055|XP_039956366.1|BTRY
OG0006823	LOC119649207|XP_037907192.1|HILL	LOC120772632|XP_039957288.1|BTRY
OG0006824	LOC119649876|XP_037908180.1|HILL	LOC120772639|XP_039957296.1|BTRY
OG0006825	LOC119649993|XP_037908377.1|HILL	LOC120778294|XP_039966014.1|BTRY
OG0006826	LOC119649906|XP_037908226.1|HILL	LOC120778879|XP_039966856.1|BTRY
OG0006827	LOC119660187|XP_037924529.1|HILL	LOC120766312|XP_039947664.1|BTRY
OG0006828	LOC119650679|XP_037909560.1|HILL	LOC120767362|XP_039949267.1|BTRY
OG0006829	LOC119649561|XP_037907685.1|HILL	LOC120778600|XP_039966407.1|BTRY
OG0006830	LOC119649395|XP_037907445.1|HILL	LOC120777789|XP_039965248.1|BTRY
OG0006831	LOC119649644|XP_037907827.1|HILL	LOC120778257|XP_039965961.1|BTRY
OG0006832	LOC119649657|XP_037907841.1|HILL	LOC120778107|XP_039965744.1|BTRY
OG0006833	LOC119650301|XP_037908867.1|HILL	LOC120778946|XP_039966942.1|BTRY
OG0006834	LOC119647470|XP_037904333.1|HILL	LOC120777268|XP_039964406.1|BTRY
OG0006835	LOC119648228|XP_037905776.1|HILL	LOC120777218|XP_039964329.1|BTRY
OG0006836	LOC119649688|XP_037907880.1|HILL	LOC120777568|XP_039964901.1|BTRY
OG0006837	LOC119647796|XP_037904928.1|HILL	LOC120777312|XP_039964485.1|BTRY
OG0006838	LOC119647680|XP_037904688.1|HILL	LOC120778655|XP_039966506.1|BTRY
OG0006839	LOC119650101|XP_037908549.1|HILL	LOC120778445|XP_039966169.1|BTRY
OG0006840	LOC119650441|XP_037909206.1|HILL	LOC120777010|XP_039964045.1|BTRY
OG0006841	LOC119648453|XP_037906137.1|HILL	LOC120777529|XP_039964845.1|BTRY
OG0006842	LOC119649718|XP_037907926.1|HILL	LOC120778876|XP_039966854.1|BTRY
OG0006843	LOC119657216|XP_037919955.1|HILL	LOC120775023|XP_039960913.1|BTRY
OG0006844	LOC119661599|XP_037926932.1|HILL	LOC120782520|XP_039970763.1|BTRY
OG0006845	LOC119647483|XP_037904366.1|HILL	LOC120777428|XP_039964668.1|BTRY
OG0006846	LOC119650190|XP_037908678.1|HILL	LOC120777875|XP_039965367.1|BTRY
OG0006847	LOC119648763|XP_037906520.1|HILL	LOC120777603|XP_039964975.1|BTRY
OG0006848	LOC119647050|XP_037903736.1|HILL	LOC120772030|XP_039956334.1|BTRY
OG0006849	LOC119649904|XP_037908225.1|HILL	LOC120777688|XP_039965096.1|BTRY
OG0006850	LOC119648885|XP_037906709.1|HILL	LOC120778492|XP_039966252.1|BTRY
OG0006851	LOC119648184|XP_037905698.1|HILL	LOC120778850|XP_039966810.1|BTRY
OG0006852	LOC119646927|XP_037903535.1|HILL	LOC120771311|XP_039955180.1|BTRY
OG0006853	LOC119648916|XP_037906750.1|HILL	LOC120777780|XP_039965235.1|BTRY
OG0006854	LOC119646229|XP_037902545.1|HILL	LOC120772289|XP_039956733.1|BTRY
OG0006855	LOC119648097|XP_037905524.1|HILL	LOC120779136|XP_039967274.1|BTRY
OG0006856	LOC119653491|XP_037914052.1|HILL	LOC120770357|XP_039953699.1|BTRY
OG0006857	LOC119661538|XP_037926846.1|HILL	LOC120772090|XP_039956427.1|BTRY
OG0006858	LOC119650443|XP_037909214.1|HILL	LOC120777523|XP_039964825.1|BTRY
OG0006859	LOC119652818|XP_037913077.1|HILL	LOC120772448|XP_039957002.1|BTRY
OG0006860	LOC119646644|XP_037903085.1|HILL	LOC120770416|XP_039953791.1|BTRY
OG0006862	LOC119648782|XP_037906547.1|HILL	LOC120777997|XP_039965586.1|BTRY
OG0006863	LOC119660922|XP_037925826.1|HILL	LOC120773908|XP_039959025.1|BTRY
OG0006864	LOC119647206|XP_037903956.1|HILL	LOC120772620|XP_039957269.1|BTRY
OG0006866	LOC119660180|XP_037924520.1|HILL	LOC120772106|XP_039956451.1|BTRY
OG0006868	LOC119652219|XP_037912094.1|HILL	LOC120781213|XP_039969270.1|BTRY
OG0006869	LOC119660320|XP_037924725.1|HILL	LOC120772143|XP_039956504.1|BTRY
OG0006870	LOC119661161|XP_037926305.1|HILL	LOC120772302|XP_039956745.1|BTRY
OG0006871	LOC119658582|XP_037921965.1|HILL	LOC120772270|XP_039956708.1|BTRY
OG0006872	LOC119658584|XP_037921968.1|HILL	LOC120771546|XP_039955535.1|BTRY
OG0006873	LOC119660224|XP_037924590.1|HILL	LOC120771560|XP_039955556.1|BTRY
OG0006874	LOC119651319|XP_037910780.1|HILL	LOC120767559|XP_039949629.1|BTRY
OG0006875	LOC119659147|XP_037923017.1|HILL	LOC120767543|XP_039949583.1|BTRY
OG0006876	LOC119653893|XP_037914943.1|HILL	LOC120770051|XP_039953103.1|BTRY
OG0006877	LOC119654761|XP_037916230.1|HILL	LOC120771634|XP_039955664.1|BTRY
OG0006878	LOC119660784|XP_037925499.1|HILL	LOC120781865|XP_039970020.1|BTRY
OG0006879	LOC119661302|XP_037926518.1|HILL	LOC120770875|XP_039954444.1|BTRY
OG0006880	LOC119654910|XP_037916466.1|HILL	LOC120769097|XP_039951890.1|BTRY
OG0006881	LOC119652976|XP_037913314.1|HILL	LOC120768549|XP_039951226.1|BTRY
OG0006882	LOC119659756|XP_037923949.1|HILL	LOC120771780|XP_039955906.1|BTRY
OG0006883	LOC119652380|XP_037912405.1|HILL	LOC120768262|XP_039950793.1|BTRY
OG0006884	LOC119651903|XP_037911658.1|HILL	LOC120769358|XP_039952253.1|BTRY
OG0006885	LOC119646124|XP_037902401.1|HILL	LOC120768294|XP_039950856.1|BTRY
OG0006886	LOC119646126|XP_037902404.1|HILL	LOC120766610|XP_039948151.1|BTRY
OG0006887	LOC119647245|XP_037904045.1|HILL	LOC120775223|XP_039961224.1|BTRY
OG0006888	LOC119650656|XP_037909519.1|HILL	LOC120781549|XP_039969714.1|BTRY
OG0006889	LOC119650655|XP_037909518.1|HILL	LOC120775738|XP_039961990.1|BTRY
OG0006890	LOC119661432|XP_037926705.1|HILL	LOC120767726|XP_039949869.1|BTRY
OG0006891	LOC119646623|XP_037903059.1|HILL	LOC120767727|XP_039949870.1|BTRY
OG0006892	LOC119660923|XP_037925835.1|HILL	LOC120767916|XP_039950210.1|BTRY
OG0006893	LOC119655123|XP_037916784.1|HILL	LOC120767915|XP_039950208.1|BTRY
OG0006894	LOC119661144|XP_037926279.1|HILL	LOC120767914|XP_039950205.1|BTRY
OG0006895	LOC119646136|XP_037902423.1|HILL, LOC119660714|XP_037925284.1|HILL	LOC120775943|XP_039962286.1|BTRY
OG0006896	LOC119652212|XP_037912078.1|HILL	LOC120771433|XP_039955363.1|BTRY
OG0006897	LOC119650685|XP_037909574.1|HILL	LOC120781856|XP_039970008.1|BTRY
OG0006898	LOC119661507|XP_037926803.1|HILL	LOC120769133|XP_039951936.1|BTRY
OG0006899	LOC119648892|XP_037906721.1|HILL	LOC120769507|XP_039952473.1|BTRY
OG0006900	LOC119661552|XP_037926870.1|HILL	LOC120767960|XP_039950285.1|BTRY
OG0006901	LOC119655058|XP_037916681.1|HILL	LOC120768008|XP_039950368.1|BTRY
OG0006902	LOC119657774|XP_037920772.1|HILL	LOC120774416|XP_039959977.1|BTRY
OG0006903	LOC119651760|XP_037911426.1|HILL	LOC120766237|XP_039947549.1|BTRY
OG0006904	LOC119651468|XP_037911004.1|HILL	LOC120768634|XP_039951334.1|BTRY
OG0006905	LOC119653920|XP_037915007.1|HILL	LOC120767444|XP_039949440.1|BTRY
OG0006906	LOC119656148|XP_037918410.1|HILL	LOC120769136|XP_039951942.1|BTRY
OG0006907	LOC119656231|XP_037918564.1|HILL	LOC120769609|XP_039952623.1|BTRY
OG0006908	LOC119650988|XP_037910182.1|HILL	LOC120768374|XP_039950973.1|BTRY
OG0006909	LOC119650986|XP_037910180.1|HILL	LOC120781384|XP_039969523.1|BTRY
OG0006910	LOC119650575|XP_037909319.1|HILL	LOC120767617|XP_039949707.1|BTRY
OG0006912	LOC119652839|XP_037913103.1|HILL	LOC120768095|XP_039950569.1|BTRY
OG0006913	LOC119651510|XP_037911063.1|HILL	LOC120767397|XP_039949367.1|BTRY
OG0006914	LOC119651580|XP_037911147.1|HILL	LOC120776915|XP_039963920.1|BTRY
OG0006915	LOC119654887|XP_037916429.1|HILL	LOC120776912|XP_039963916.1|BTRY
OG0006916	LOC119650581|XP_037909334.1|HILL	LOC120767249|XP_039949037.1|BTRY
OG0006917	LOC119650626|XP_037909447.1|HILL	LOC120768085|XP_039950548.1|BTRY
OG0006918	LOC119650607|XP_037909401.1|HILL	LOC120768259|XP_039950786.1|BTRY
OG0006921	LOC119646149|XP_037902436.1|HILL	LOC120769801|XP_039952921.1|BTRY
OG0006922	LOC119652000|XP_037911856.1|HILL	LOC120768139|XP_039950631.1|BTRY
OG0006923	LOC119661501|XP_037926796.1|HILL	LOC120767616|XP_039949705.1|BTRY
