Orthogroup	HILL.longest_only	CQUI.longest_only
OG0008915	LOC119652900|XP_037913201.1|HILL	LOC6044612|XP_038104245.1|CQUI
OG0008983	LOC119650796|XP_037909861.1|HILL	LOC6048039|XP_038116606.1|CQUI
OG0008986	LOC119652384|XP_037912412.1|HILL	LOC6032964|XP_001843480.2|CQUI
OG0008987	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL	LOC6031249|XP_038108151.1|CQUI
OG0008991	LOC119659421|XP_037923423.1|HILL	LOC6054183|XP_038121407.1|CQUI
OG0008996	LOC119658447|XP_037921779.1|HILL	LOC6046847|XP_001863982.2|CQUI
OG0009001	LOC119658316|XP_037921569.1|HILL	LOC119765270|XP_038104724.1|CQUI
OG0009223	LOC119658410|XP_037921734.1|HILL, LOC119658382|XP_037921676.1|HILL	LOC6039599|XP_001849178.2|CQUI, LOC6046665|XP_038118079.1|CQUI, LOC6039607|XP_001849179.1|CQUI, LOC6032927|XP_038111346.1|CQUI, LOC6037337|XP_001847261.1|CQUI
OG0009225	LOC119654452|XP_037915793.1|HILL	LOC6048641|XP_038110068.1|CQUI
OG0009226	LOC119652214|XP_037912084.1|HILL	LOC119766996|XP_038109927.1|CQUI
OG0009229	LOC119661578|XP_037926905.1|HILL	LOC6032844|XP_001843379.2|CQUI
OG0009230	LOC119646221|XP_037902535.1|HILL	LOC6044238|XP_038109509.1|CQUI
OG0009233	LOC119660378|XP_037924825.1|HILL	LOC6050130|XP_001866788.2|CQUI, LOC6050136|XP_038121517.1|CQUI, LOC6050132|XP_001866790.2|CQUI, LOC6053557|XP_001869618.2|CQUI, LOC6050133|XP_038121516.1|CQUI
OG0009234	LOC119658431|XP_037921759.1|HILL	LOC6034220|XP_001844573.2|CQUI
OG0009235	ND5|YP_009390191.1|HILL	ND5|YP_003934129.1|CQUI
OG0009236	LOC119652501|XP_037912619.1|HILL	LOC6044338|XP_001861868.2|CQUI
OG0009237	LOC119650585|XP_037909346.1|HILL	LOC119771110|XP_038122433.1|CQUI
OG0009243	LOC119646171|XP_037902477.1|HILL	LOC119770125|XP_038120393.1|CQUI
OG0009556	LOC119659575|XP_037923660.1|HILL	LOC6035164|XP_001845395.2|CQUI
OG0009557	LOC119657219|XP_037919959.1|HILL	LOC119765662|XP_038105971.1|CQUI
OG0009924	LOC119656071|XP_037918279.1|HILL	LOC119767166|XP_038110979.1|CQUI, LOC6043536|XP_038106325.1|CQUI, LOC6043537|XP_001859635.2|CQUI, LOC6043538|XP_038106324.1|CQUI
OG0009926	LOC119656513|XP_037918776.1|HILL	LOC6033822|XP_038114667.1|CQUI
OG0009928	LOC119660473|XP_037924990.1|HILL, LOC119660471|XP_037924988.1|HILL	LOC6052295|XP_038106053.1|CQUI
OG0009933	LOC119657770|XP_037920764.1|HILL, LOC119657723|XP_037920695.1|HILL	LOC6035664|XP_001845799.2|CQUI
OG0009934	LOC119650456|XP_037909239.1|HILL	LOC119769672|XP_038118916.1|CQUI
OG0010264	LOC119656901|XP_037919513.1|HILL	LOC119767418|XP_038111897.1|CQUI
OG0010266	LOC119658712|XP_037922255.1|HILL	LOC6043418|XP_038118275.1|CQUI, LOC6048697|XP_038118321.1|CQUI, LOC6043417|XP_001858957.2|CQUI
OG0010608	LOC119646598|XP_037903019.1|HILL	LOC6036041|XP_038111724.1|CQUI
OG0010610	ND6|YP_009390194.1|HILL, LOC119648570|XP_037906268.1|HILL	LOC119769054|XP_038116875.1|CQUI, ND6|YP_003934132.1|CQUI
OG0010813	LOC119650776|XP_037909811.1|HILL	LOC6038925|XP_038109196.1|CQUI
OG0010814	LOC119654350|XP_037915616.1|HILL	LOC6044244|XP_038114336.1|CQUI, LOC119766790|XP_038108507.1|CQUI
OG0010945	LOC119655096|XP_037916738.1|HILL	LOC6044729|XP_001862192.2|CQUI, LOC119770776|XP_038122183.1|CQUI, LOC119770775|XP_038122182.1|CQUI, LOC119770771|XP_038122179.1|CQUI, LOC6044727|XP_038122164.1|CQUI, LOC6044728|XP_038122159.1|CQUI
OG0010948	LOC119655913|XP_037918006.1|HILL	LOC6034253|XP_001844598.2|CQUI
OG0010950	LOC119654419|XP_037915737.1|HILL	LOC6035187|XP_001845417.2|CQUI
OG0010976	LOC119649213|XP_037907202.1|HILL	LOC119766536|XP_038107119.1|CQUI, LOC119770363|XP_038121013.1|CQUI, LOC119770397|XP_038121116.1|CQUI, LOC119769379|XP_038117363.1|CQUI, LOC119769373|XP_038117352.1|CQUI, LOC119769557|XP_038118371.1|CQUI, LOC119766064|XP_038106367.1|CQUI, LOC119769889|XP_038119609.1|CQUI, LOC119766153|XP_038106481.1|CQUI, LOC119766195|XP_038106553.1|CQUI, LOC119766330|XP_038106738.1|CQUI, LOC119770811|XP_038122262.1|CQUI, LOC119769090|XP_038116921.1|CQUI, LOC119769551|XP_038118354.1|CQUI, LOC119766103|XP_038106425.1|CQUI, LOC119770038|XP_038120074.1|CQUI, LOC119768919|XP_038116643.1|CQUI, LOC119766074|XP_038106382.1|CQUI, LOC119766325|XP_038106733.1|CQUI
OG0011065	LOC119654210|XP_037915344.1|HILL	LOC119765253|XP_038104661.1|CQUI
OG0011066	LOC119660935|XP_037925854.1|HILL	LOC6045622|XP_038104537.1|CQUI
OG0011067	LOC119649702|XP_037907901.1|HILL	LOC6032895|XP_038118323.1|CQUI
OG0011171	ND2|YP_009390184.1|HILL	ND2|YP_003934122.1|CQUI
OG0011172	CYTB|YP_009390195.1|HILL	CYTB|YP_003934133.1|CQUI
OG0011173	LOC119651543|XP_037911137.1|HILL	LOC119767518|XP_038112205.1|CQUI
OG0011174	LOC119661745|XP_037927139.1|HILL	LOC6044334|XP_001861864.2|CQUI
OG0011292	LOC119657448|XP_037920287.1|HILL	LOC6047460|XP_001864514.2|CQUI, LOC6047461|XP_001864515.2|CQUI
OG0011293	LOC119659636|XP_037923764.1|HILL	LOC6036781|XP_038114293.1|CQUI
OG0011295	LOC119652887|XP_037913182.1|HILL	LOC6031100|XP_001841947.2|CQUI
OG0011299	LOC119661492|XP_037926785.1|HILL	LOC6031865|XP_001842566.2|CQUI
OG0011302	LOC119654380|XP_037915670.1|HILL	LOC6032200|XP_001842842.1|CQUI, LOC6032201|XP_001842843.1|CQUI, LOC6054101|XP_001870073.2|CQUI
OG0011303	LOC119661032|XP_037926124.1|HILL	LOC6032559|XP_001843135.2|CQUI, LOC6032560|XP_038117787.1|CQUI, LOC6043250|XP_001857967.2|CQUI, LOC6043252|XP_001857970.2|CQUI
OG0011305	LOC119652086|XP_037911952.1|HILL, LOC119650851|XP_037909929.1|HILL, LOC119649180|XP_037907135.1|HILL, LOC119655377|XP_037917173.1|HILL, LOC119659085|XP_037922926.1|HILL, LOC119648438|XP_037906119.1|HILL	LOC6033707|XP_038105301.1|CQUI
OG0011419	LOC119657617|XP_037920547.1|HILL	LOC6045226|XP_038112429.1|CQUI
OG0011424	LOC119646513|XP_037902898.1|HILL	LOC6041339|XP_038121212.1|CQUI
OG0011425	LOC119661310|XP_037926530.1|HILL	LOC6034389|XP_001844707.2|CQUI
OG0011431	LOC119648416|XP_037906096.1|HILL, LOC119648681|XP_037906406.1|HILL	LOC6036078|XP_001846171.2|CQUI, LOC6036077|XP_001846170.1|CQUI, LOC6036072|XP_001846165.2|CQUI
OG0011433	COX1|YP_009390185.1|HILL	COX1|YP_003934123.1|CQUI
OG0011434	COX2|YP_009390186.1|HILL	COX2|YP_003934124.1|CQUI
OG0011435	ND4|YP_009390192.1|HILL	ND4|YP_003934130.1|CQUI
OG0011516	LOC119660957|XP_037925924.1|HILL	LOC119771170|XP_038122588.1|CQUI
OG0011518	LOC119657704|XP_037920674.1|HILL, LOC119657703|XP_037920673.1|HILL, LOC119657202|XP_037919937.1|HILL, LOC119656905|XP_037919516.1|HILL, LOC119658324|XP_037921590.1|HILL	LOC6047400|XP_001864466.2|CQUI, LOC6047405|XP_001864465.2|CQUI
OG0011520	LOC119647447|XP_037904300.1|HILL	LOC6054536|XP_038118015.1|CQUI
OG0011521	LOC119658550|XP_037921937.1|HILL	LOC6044557|XP_001862056.2|CQUI
OG0011525	LOC119656228|XP_037918558.1|HILL, LOC119659653|XP_037923788.1|HILL	LOC6032535|XP_001843116.2|CQUI
OG0011527	LOC119660817|XP_037925596.1|HILL	LOC6042194|XP_038109002.1|CQUI
OG0011533	LOC119661122|XP_037926248.1|HILL	LOC119766266|XP_038106636.1|CQUI, LOC119769079|XP_038116906.1|CQUI
OG0011536	LOC119658489|XP_037921876.1|HILL, LOC119656686|XP_037919098.1|HILL, LOC119652716|XP_037912934.1|HILL, LOC119654507|XP_037915869.1|HILL, LOC119654505|XP_037915868.1|HILL, LOC119654508|XP_037915872.1|HILL, LOC119655383|XP_037917178.1|HILL, LOC119655433|XP_037917254.1|HILL, LOC119655432|XP_037917253.1|HILL, LOC119655431|XP_037917249.1|HILL, LOC119656223|XP_037918551.1|HILL, LOC119654511|XP_037915877.1|HILL	LOC119765144|XP_038104298.1|CQUI, LOC119765250|XP_038104658.1|CQUI
OG0011601	LOC119653999|XP_037915088.1|HILL	LOC119765283|XP_038104756.1|CQUI
OG0011602	LOC119648058|XP_037905453.1|HILL, LOC119648057|XP_037905450.1|HILL	LOC6039875|XP_038117085.1|CQUI
OG0011606	LOC119653704|XP_037914508.1|HILL	LOC6034002|XP_038117590.1|CQUI
OG0011608	ND1|YP_009390196.1|HILL	ND1|YP_003934134.1|CQUI
OG0011613	LOC119648999|XP_037906869.1|HILL	LOC6047561|XP_001864606.2|CQUI
OG0011685	LOC119646283|XP_037902620.1|HILL	LOC6044335|XP_038104312.1|CQUI
OG0011686	LOC119657173|XP_037919888.1|HILL	LOC6052744|XP_001868959.2|CQUI
OG0011689	LOC119657663|XP_037920617.1|HILL, LOC119657348|XP_037920149.1|HILL, LOC119657682|XP_037920640.1|HILL	LOC6039035|XP_001848713.2|CQUI
OG0011691	LOC119660739|XP_037925367.1|HILL	LOC6041369|XP_038122828.1|CQUI, LOC6041357|XP_001850631.2|CQUI
OG0011789	LOC119652486|XP_037912597.1|HILL	LOC6044337|XP_001861867.2|CQUI
OG0011799	LOC119649707|XP_037907906.1|HILL	LOC6037290|XP_038120636.1|CQUI, LOC6037291|XP_038117249.1|CQUI
OG0011802	LOC119646916|XP_037903516.1|HILL	LOC6031819|XP_001842523.2|CQUI, LOC6031817|XP_038112226.1|CQUI
OG0011921	LOC119653108|XP_037913557.1|HILL, LOC119653109|XP_037913558.1|HILL, LOC119653112|XP_037913562.1|HILL, LOC119651904|XP_037911659.1|HILL, LOC119653110|XP_037913560.1|HILL, LOC119653111|XP_037913561.1|HILL, LOC119651480|XP_037911019.1|HILL	LOC6048171|XP_038118062.1|CQUI
OG0011923	LOC119652017|XP_037911880.1|HILL, LOC119651968|XP_037911784.1|HILL	LOC6044049|XP_001861621.2|CQUI, LOC6039186|XP_001848833.2|CQUI
OG0011929	LOC119651343|XP_037910824.1|HILL	LOC6045161|XP_038114226.1|CQUI, LOC6045163|XP_001862562.2|CQUI
OG0011931	LOC119654486|XP_037915836.1|HILL	LOC6043911|XP_001861494.2|CQUI
OG0011932	LOC119652391|XP_037912420.1|HILL	LOC6031221|XP_038111272.1|CQUI
OG0011935	LOC119646776|XP_037903286.1|HILL	LOC6033150|XP_038107357.1|CQUI, LOC6033149|XP_001843638.2|CQUI
OG0011942	LOC119660416|XP_037924889.1|HILL	LOC6039506|XP_001849109.1|CQUI
OG0011943	LOC119659309|XP_037923252.1|HILL	LOC119770601|XP_038121743.1|CQUI
OG0011949	ATP6|YP_009390188.1|HILL	ATP6|YP_003934126.1|CQUI
OG0011950	COX3|YP_009390189.1|HILL	COX3|YP_003934127.1|CQUI
OG0012068	LOC119653267|XP_037913815.1|HILL	LOC6033921|XP_038105626.1|CQUI
OG0012069	LOC119647726|XP_037904756.1|HILL	LOC6039562|XP_001849157.2|CQUI, LOC6039563|XP_001849158.2|CQUI
OG0012070	LOC119661339|XP_037926569.1|HILL	LOC6052249|XP_001868544.2|CQUI
OG0012072	LOC119648218|XP_037905754.1|HILL	LOC6038229|XP_038118226.1|CQUI, LOC6038232|XP_001848058.2|CQUI
OG0012075	LOC119661674|XP_037927039.1|HILL	LOC6031837|XP_038110759.1|CQUI
OG0012076	LOC119646158|XP_037902458.1|HILL	LOC6033202|XP_001843680.2|CQUI
OG0012080	LOC119652441|XP_037912512.1|HILL	LOC6033367|XP_001843831.2|CQUI, LOC6037252|XP_001847180.2|CQUI
OG0012083	LOC119660403|XP_037924865.1|HILL, LOC119659800|XP_037924000.1|HILL	LOC6046249|XP_001863476.2|CQUI, LOC6046252|XP_001863479.2|CQUI, LOC6046251|XP_038121262.1|CQUI
OG0012091	ND3|YP_009390190.1|HILL	ND3|YP_003934128.1|CQUI
OG0012095	LOC119656174|XP_037918448.1|HILL	LOC6047684|XP_001864714.2|CQUI, LOC6048630|XP_038120836.1|CQUI, LOC6045080|XP_001862466.2|CQUI, LOC119766063|XP_038106366.1|CQUI, LOC6053813|XP_001869829.2|CQUI
OG0012125	LOC119650395|XP_037909088.1|HILL, LOC119648950|XP_037906795.1|HILL, LOC119650396|XP_037909091.1|HILL, LOC119650398|XP_037909101.1|HILL, LOC119650185|XP_037908669.1|HILL, LOC119650026|XP_037908429.1|HILL, LOC119650397|XP_037909093.1|HILL, LOC119646270|XP_037902606.1|HILL, LOC119647252|XP_037904057.1|HILL, LOC119654209|XP_037915340.1|HILL, LOC119655040|XP_037916648.1|HILL, LOC119655205|XP_037916905.1|HILL	LOC6049873|XP_038110431.1|CQUI
OG0012211	LOC119650722|XP_037909668.1|HILL	LOC6038441|XP_038105027.1|CQUI
OG0012213	LOC119653268|XP_037913817.1|HILL	LOC6042017|XP_038110541.1|CQUI
OG0012216	LOC119648195|XP_037905714.1|HILL	LOC6040107|XP_038117698.1|CQUI
OG0012218	LOC119649963|XP_037908327.1|HILL	LOC6033543|XP_001843977.2|CQUI, LOC119769277|XP_038117170.1|CQUI
OG0012222	LOC119651089|XP_037910370.1|HILL, LOC119651090|XP_037910371.1|HILL	LOC6034594|XP_001844888.2|CQUI
OG0012225	LOC119661613|XP_037926959.1|HILL	LOC6044894|XP_038121880.1|CQUI
OG0012230	LOC119650752|XP_037909770.1|HILL	LOC6032940|XP_001843460.1|CQUI
OG0012231	LOC119660977|XP_037925982.1|HILL	LOC6031948|XP_038110661.1|CQUI
OG0012233	LOC119654031|XP_037915125.1|HILL	LOC6033144|XP_038112252.1|CQUI
OG0012234	LOC119654723|XP_037916173.1|HILL	LOC6043458|XP_038112732.1|CQUI
OG0012237	LOC119659323|XP_037923275.1|HILL	LOC6048758|XP_038114843.1|CQUI
OG0012239	LOC119659594|XP_037923683.1|HILL	LOC6032721|XP_038120105.1|CQUI, LOC6043447|XP_038118006.1|CQUI
OG0012240	LOC119660173|XP_037924506.1|HILL	LOC6036913|XP_001846888.2|CQUI, LOC6036912|XP_001846887.2|CQUI
OG0012245	ND4L|YP_009390193.1|HILL	ND4L|YP_003934131.1|CQUI
OG0012276	LOC119659755|XP_037923945.1|HILL, LOC119659950|XP_037924226.1|HILL	LOC6054698|XP_038116631.1|CQUI
OG0012366	LOC119656894|XP_037919495.1|HILL	LOC6045247|XP_038109626.1|CQUI
OG0012369	LOC119650120|XP_037908574.1|HILL	LOC6034477|XP_001844787.2|CQUI, LOC6034482|XP_001844790.2|CQUI
OG0012372	LOC119651363|XP_037910864.1|HILL	LOC6046155|XP_038104268.1|CQUI
OG0012380	LOC119649479|XP_037907574.1|HILL	LOC6033528|XP_038117173.1|CQUI, LOC6033529|XP_001843966.2|CQUI
OG0012385	LOC119650060|XP_037908478.1|HILL, LOC119650020|XP_037908420.1|HILL	LOC6030814|XP_038116756.1|CQUI
OG0012386	LOC119651014|XP_037910243.1|HILL, LOC119651793|XP_037911488.1|HILL	LOC6050452|XP_001867058.2|CQUI, LOC6050454|XP_001867057.1|CQUI
OG0012391	LOC119651718|XP_037911368.1|HILL	LOC6036472|XP_001846522.2|CQUI
OG0012396	LOC119654917|XP_037916491.1|HILL	LOC6047498|XP_038121728.1|CQUI
OG0012401	LOC119654779|XP_037916249.1|HILL	LOC6043766|XP_001861373.1|CQUI
OG0012402	LOC119655161|XP_037916837.1|HILL	LOC6052225|XP_038118453.1|CQUI
OG0012403	LOC119654254|XP_037915428.1|HILL	LOC6048632|XP_038118778.1|CQUI
OG0012405	LOC119660244|XP_037924626.1|HILL	LOC6040167|XP_038121984.1|CQUI
OG0012408	LOC119654300|XP_037915535.1|HILL	LOC119770365|XP_038121014.1|CQUI, LOC6038942|XP_001848631.2|CQUI
OG0012410	LOC119654096|XP_037915188.1|HILL, LOC119654473|XP_037915819.1|HILL	LOC6038123|XP_038111954.1|CQUI
OG0012415	LOC119648815|XP_037906596.1|HILL	LOC6047165|XP_001864258.2|CQUI
OG0012418	LOC119658303|XP_037921534.1|HILL	LOC119770109|XP_038120316.1|CQUI, LOC119767845|XP_038113444.1|CQUI, LOC119769883|XP_038119600.1|CQUI
OG0012522	LOC119656942|XP_037919580.1|HILL	LOC6042732|XP_038105105.1|CQUI
OG0012524	LOC119657364|XP_037920175.1|HILL	LOC6054821|XP_038122983.1|CQUI
OG0012525	LOC119657174|XP_037919889.1|HILL	LOC6052743|XP_038121560.1|CQUI
OG0012527	LOC119657361|XP_037920162.1|HILL	LOC6043387|XP_038123045.1|CQUI
OG0012528	LOC119651557|XP_037911118.1|HILL	LOC6051865|XP_038104164.1|CQUI
OG0012531	LOC119651729|XP_037911384.1|HILL, LOC119652798|XP_037913047.1|HILL	LOC6045393|XP_001862771.2|CQUI
OG0012533	LOC119660541|XP_037925101.1|HILL	LOC119765569|XP_038105635.1|CQUI
OG0012535	LOC119650624|XP_037909441.1|HILL	LOC6039352|XP_038104842.1|CQUI
OG0012539	LOC119652132|XP_037912002.1|HILL	LOC6045533|XP_038119360.1|CQUI
OG0012544	LOC119647974|XP_037905274.1|HILL	LOC6049147|XP_038114514.1|CQUI
OG0012546	LOC119658657|XP_037922131.1|HILL	LOC6044828|XP_038117208.1|CQUI
OG0012548	LOC119649879|XP_037908184.1|HILL	LOC6043983|XP_038118520.1|CQUI
OG0012551	LOC119653125|XP_037913580.1|HILL	LOC6041982|XP_001851158.2|CQUI
OG0012552	LOC119649875|XP_037908179.1|HILL	LOC6033571|XP_038118330.1|CQUI
OG0012555	LOC119647106|XP_037903813.1|HILL	LOC119770043|XP_038120103.1|CQUI
OG0012557	LOC119661653|XP_037927014.1|HILL	LOC6032933|XP_001843453.2|CQUI
OG0012559	LOC119661421|XP_037926692.1|HILL	LOC6031378|XP_001842189.2|CQUI
OG0012562	LOC119660625|XP_037925257.1|HILL	LOC6054231|XP_038114281.1|CQUI
OG0012563	LOC119646404|XP_037902776.1|HILL	LOC6044250|XP_001861789.2|CQUI
OG0012565	LOC119649295|XP_037907315.1|HILL, LOC119649466|XP_037907549.1|HILL, LOC119649407|XP_037907470.1|HILL	LOC6036120|XP_038111688.1|CQUI
OG0012567	LOC119649227|XP_037907217.1|HILL	LOC6033357|XP_038107631.1|CQUI
OG0012569	LOC119646741|XP_037903247.1|HILL	LOC6048076|XP_001865046.2|CQUI
OG0012571	LOC119655490|XP_037917319.1|HILL, LOC119654990|XP_037916583.1|HILL	LOC6049031|XP_001865864.1|CQUI, LOC6035797|XP_038119540.1|CQUI
OG0012572	LOC119656110|XP_037918354.1|HILL	LOC6050393|XP_038119935.1|CQUI
OG0012573	LOC119653846|XP_037914820.1|HILL	LOC6041200|XP_038118329.1|CQUI
OG0012575	LOC119658577|XP_037921954.1|HILL	LOC6046277|XP_038116452.1|CQUI
OG0012577	LOC119659514|XP_037923572.1|HILL	LOC6054113|XP_038115940.1|CQUI
OG0012579	LOC119654703|XP_037916145.1|HILL	LOC6050412|XP_038117896.1|CQUI
OG0012580	LOC119659657|XP_037923795.1|HILL	LOC6033781|XP_038113963.1|CQUI
OG0012582	LOC119653729|XP_037914566.1|HILL	LOC6051254|XP_038109522.1|CQUI
OG0012583	LOC119655229|XP_037916939.1|HILL, LOC119655230|XP_037916940.1|HILL	LOC6032406|XP_001843010.2|CQUI
OG0012586	LOC119653615|XP_037914310.1|HILL	LOC6043514|XP_001859471.2|CQUI
OG0012588	LOC119654464|XP_037915806.1|HILL	LOC6054758|XP_038107553.1|CQUI
OG0012589	LOC119654581|XP_037915966.1|HILL	LOC6052172|XP_038110506.1|CQUI
OG0012591	LOC119648386|XP_037906051.1|HILL	LOC6044923|XP_038113320.1|CQUI
OG0012592	LOC119653374|XP_037913846.1|HILL	LOC6051220|XP_001867693.2|CQUI
OG0012593	LOC119649195|XP_037907159.1|HILL	LOC6046858|XP_038111579.1|CQUI
OG0012595	LOC119657643|XP_037920576.1|HILL	LOC6042714|XP_038109997.1|CQUI
OG0012596	LOC119655609|XP_037917492.1|HILL	LOC6037431|XP_038112203.1|CQUI
OG0012597	LOC119646865|XP_037903418.1|HILL	LOC6051913|XP_038111227.1|CQUI
OG0012619	LOC119654760|XP_037916229.1|HILL	LOC119765906|XP_038106034.1|CQUI, LOC119768913|XP_038116633.1|CQUI
OG0012736	LOC119657420|XP_037920246.1|HILL	LOC6041752|XP_038122836.1|CQUI
OG0012737	LOC119658155|XP_037921350.1|HILL	LOC119771257|XP_038123008.1|CQUI
OG0012738	LOC119656611|XP_037918978.1|HILL	LOC6050200|XP_001866845.2|CQUI
OG0012739	LOC119659488|XP_037923529.1|HILL	LOC6051619|XP_038112933.1|CQUI
OG0012740	LOC119657950|XP_037921073.1|HILL, LOC119658172|XP_037921367.1|HILL	LOC119765469|XP_038105285.1|CQUI
OG0012742	LOC119656922|XP_037919541.1|HILL	LOC6041281|XP_038122403.1|CQUI
OG0012745	LOC119661385|XP_037926634.1|HILL	LOC6050705|XP_038122382.1|CQUI
OG0012749	LOC119652932|XP_037913250.1|HILL	LOC6045005|XP_001862429.2|CQUI
OG0012750	LOC119652423|XP_037912474.1|HILL	LOC6045006|XP_001862430.1|CQUI
OG0012751	LOC119658638|XP_037922096.1|HILL	LOC6038477|XP_038113190.1|CQUI
OG0012752	LOC119657097|XP_037919780.1|HILL	LOC6034432|XP_038104718.1|CQUI
OG0012754	LOC119653120|XP_037913573.1|HILL	LOC6034756|XP_001845031.1|CQUI
OG0012761	LOC119656928|XP_037919549.1|HILL	LOC6035400|XP_001845595.2|CQUI
OG0012762	LOC119658593|XP_037921981.1|HILL	LOC6034948|XP_038105448.1|CQUI
OG0012763	LOC119658623|XP_037922046.1|HILL	LOC6034943|XP_038103993.1|CQUI
OG0012764	LOC119649720|XP_037907930.1|HILL, LOC119652207|XP_037912075.1|HILL	LOC6039173|XP_001848828.2|CQUI
OG0012766	LOC119650955|XP_037910125.1|HILL	LOC6039351|XP_001848973.2|CQUI
OG0012767	LOC119652726|XP_037912952.1|HILL	LOC6045611|XP_001862930.2|CQUI
OG0012769	LOC119657217|XP_037919956.1|HILL	LOC6042399|XP_001851524.2|CQUI
OG0012770	LOC119652221|XP_037912091.1|HILL	LOC6036796|XP_038104083.1|CQUI
OG0012771	LOC119657384|XP_037920198.1|HILL	LOC6037354|XP_001847277.1|CQUI
OG0012772	LOC119661132|XP_037926259.1|HILL	LOC6031152|XP_038117687.1|CQUI
OG0012773	LOC119648558|XP_037906256.1|HILL	LOC6041023|XP_038122388.1|CQUI
OG0012775	LOC119654240|XP_037915411.1|HILL	LOC6053384|XP_038119063.1|CQUI
OG0012777	LOC119648077|XP_037905490.1|HILL	LOC6047858|XP_038116423.1|CQUI
OG0012780	LOC119650051|XP_037908464.1|HILL	LOC6049148|XP_038114515.1|CQUI
OG0012783	LOC119659858|XP_037924091.1|HILL	LOC6052422|XP_038116214.1|CQUI
OG0012785	LOC119647904|XP_037905140.1|HILL	LOC6037296|XP_001847222.1|CQUI
OG0012788	LOC119648726|XP_037906465.1|HILL	LOC6038226|XP_001848054.1|CQUI
OG0012789	LOC119647051|XP_037903737.1|HILL	LOC6036425|XP_001846477.2|CQUI
OG0012794	LOC119651849|XP_037911581.1|HILL	LOC6043800|XP_038118671.1|CQUI
OG0012795	LOC119650361|XP_037908980.1|HILL	LOC6032468|XP_001843061.2|CQUI
OG0012796	LOC119655400|XP_037917210.1|HILL	LOC6031933|XP_038111063.1|CQUI
OG0012798	LOC119653095|XP_037913529.1|HILL	LOC6037100|XP_038113199.1|CQUI
OG0012800	LOC119646905|XP_037903501.1|HILL	LOC6033180|XP_038110133.1|CQUI
OG0012801	LOC119654321|XP_037915579.1|HILL	LOC6043713|XP_038109482.1|CQUI
OG0012803	LOC119658185|XP_037921382.1|HILL	LOC6042103|XP_038106870.1|CQUI
OG0012804	LOC119659355|XP_037923335.1|HILL	LOC6034346|XP_038112258.1|CQUI
OG0012805	LOC119659567|XP_037923644.1|HILL	LOC6034358|XP_038109879.1|CQUI
OG0012807	LOC119660527|XP_037925079.1|HILL, LOC119660526|XP_037925078.1|HILL, LOC119660426|XP_037924902.1|HILL	LOC6031962|XP_001842638.2|CQUI
OG0012808	LOC119656086|XP_037918317.1|HILL	LOC6054468|XP_038118545.1|CQUI
OG0012810	LOC119660250|XP_037924633.1|HILL	LOC6034968|XP_038118092.1|CQUI
OG0012811	LOC119660272|XP_037924661.1|HILL	LOC6039399|XP_038119545.1|CQUI
OG0012812	LOC119660270|XP_037924657.1|HILL	LOC6039400|XP_038120416.1|CQUI
OG0012813	LOC119659942|XP_037924211.1|HILL	LOC6039401|XP_038115920.1|CQUI
OG0012814	LOC119654188|XP_037915310.1|HILL	LOC119769553|XP_038118353.1|CQUI
OG0012816	LOC119655566|XP_037917426.1|HILL	LOC6052037|XP_038120513.1|CQUI
OG0012817	LOC119658836|XP_037922503.1|HILL	LOC6044302|XP_038119013.1|CQUI
OG0012818	LOC119659723|XP_037923907.1|HILL	LOC119768971|XP_038116746.1|CQUI
OG0012820	LOC119655358|XP_037917139.1|HILL	LOC6033984|XP_038115597.1|CQUI
OG0012821	LOC119655693|XP_037917626.1|HILL	LOC6045435|XP_038113458.1|CQUI
OG0012822	LOC119655694|XP_037917628.1|HILL	LOC119767853|XP_038113462.1|CQUI
OG0012823	LOC119655444|XP_037917266.1|HILL	LOC6053441|XP_038109324.1|CQUI
OG0012824	LOC119654183|XP_037915300.1|HILL	LOC6034288|XP_038108817.1|CQUI
OG0012826	LOC119655845|XP_037917886.1|HILL	LOC6045856|XP_038113775.1|CQUI
OG0012827	LOC119654657|XP_037916073.1|HILL	LOC119767712|XP_038112916.1|CQUI, LOC6051870|XP_038112412.1|CQUI
OG0012829	LOC119655475|XP_037917303.1|HILL	LOC6035967|XP_001846075.1|CQUI
OG0012830	LOC119655883|XP_037917949.1|HILL	LOC6048201|XP_038109358.1|CQUI
OG0012832	LOC119654516|XP_037915882.1|HILL	LOC6037797|XP_038113562.1|CQUI
OG0012835	LOC119655568|XP_037917427.1|HILL	LOC6048560|XP_038113645.1|CQUI
OG0012837	LOC119654335|XP_037915595.1|HILL	LOC6045583|XP_038114139.1|CQUI
OG0012838	LOC119648426|XP_037906107.1|HILL	LOC6053422|XP_038109308.1|CQUI
OG0012839	LOC119655423|XP_037917241.1|HILL	LOC6040200|XP_038113418.1|CQUI
OG0012845	LOC119654358|XP_037915630.1|HILL	LOC6037434|XP_038112628.1|CQUI
OG0012846	LOC119655939|XP_037918054.1|HILL	LOC6048526|XP_038120470.1|CQUI, LOC6051905|XP_001868263.2|CQUI
OG0012847	LOC119654800|XP_037916280.1|HILL	LOC6037693|XP_038110825.1|CQUI
OG0012850	LOC119658258|XP_037921479.1|HILL, LOC119652442|XP_037912516.1|HILL, LOC119646296|XP_037902642.1|HILL	LOC6053577|XP_038111984.1|CQUI
