Orthogroup	HILL.longest_only	DFIC.longest_only
OG0006485	LOC119650887|XP_037909991.1|HILL	LOC108097730|XP_017055720.1|DFIC
OG0006486	LOC119659813|XP_037924022.1|HILL	LOC108098772|XP_017057392.1|DFIC
OG0006487	LOC119657932|XP_037921048.1|HILL	LOC108098839|XP_017057489.1|DFIC
OG0006488	LOC119658238|XP_037921443.1|HILL	LOC108099164|XP_017058001.1|DFIC
OG0006489	LOC119660606|XP_037925222.1|HILL	LOC108097574|XP_017055449.1|DFIC
OG0006490	LOC119651103|XP_037910388.1|HILL	LOC108098589|XP_017057125.1|DFIC
OG0006491	LOC119651712|XP_037911354.1|HILL	LOC108096104|XP_017052973.1|DFIC, LOC108096061|XP_017052909.1|DFIC
OG0006492	LOC119653214|XP_037913712.1|HILL	LOC108090199|XP_017044276.1|DFIC
OG0006493	LOC119656486|XP_037918738.1|HILL	LOC108098051|XP_017056220.1|DFIC
OG0006494	LOC119656698|XP_037919131.1|HILL	LOC108094638|XP_017050823.1|DFIC
OG0006495	LOC119657028|XP_037919706.1|HILL	LOC108094715|XP_017050941.1|DFIC
OG0006496	LOC119651027|XP_037910267.1|HILL	LOC108092034|XP_017046964.1|DFIC
OG0006498	LOC119653040|XP_037913424.1|HILL	LOC108087358|XP_017040187.1|DFIC
OG0006499	LOC119657758|XP_037920742.1|HILL	LOC108086818|XP_017039350.1|DFIC
OG0006500	LOC119661012|XP_037926087.1|HILL	LOC108089172|XP_017042797.1|DFIC
OG0006501	LOC119656671|XP_037919082.1|HILL	LOC108097627|XP_017055540.1|DFIC
OG0006502	LOC119653085|XP_037913506.1|HILL	LOC108099332|XP_017058295.1|DFIC
OG0006503	LOC119651191|XP_037910557.1|HILL	LOC108099335|XP_017058298.1|DFIC
OG0006504	LOC119651519|XP_037911078.1|HILL	LOC108099334|XP_017058296.1|DFIC
OG0006505	LOC119657263|XP_037920022.1|HILL	LOC108088526|XP_017041858.1|DFIC
OG0006507	LOC119660184|XP_037924523.1|HILL	LOC108092205|XP_017047222.1|DFIC
OG0006508	LOC119660356|XP_037924783.1|HILL	LOC108092136|XP_017047133.1|DFIC
OG0006509	LOC119658452|XP_037921787.1|HILL	LOC108094705|XP_017050933.1|DFIC
OG0006510	LOC119653249|XP_037913783.1|HILL	LOC108087211|XP_017039967.1|DFIC
OG0006512	LOC119653193|XP_037913681.1|HILL	LOC108093357|XP_017048860.1|DFIC
OG0006513	LOC119653075|XP_037913487.1|HILL	LOC108087121|XP_017039792.1|DFIC
OG0006514	LOC119652574|XP_037912716.1|HILL	LOC108095816|XP_017052578.1|DFIC
OG0006515	LOC119652573|XP_037912715.1|HILL	LOC108087938|XP_017041015.1|DFIC
OG0006516	LOC119651653|XP_037911264.1|HILL	LOC108099669|XP_017058792.1|DFIC
OG0006517	LOC119651985|XP_037911828.1|HILL	LOC108099469|XP_017058511.1|DFIC
OG0006518	LOC119652349|XP_037912317.1|HILL	LOC108099326|XP_017058252.1|DFIC
OG0006519	LOC119652695|XP_037912900.1|HILL	LOC108099470|XP_017058512.1|DFIC
OG0006520	LOC119651182|XP_037910540.1|HILL	LOC108088415|XP_017041662.1|DFIC
OG0006521	LOC119652980|XP_037913317.1|HILL	LOC108092131|XP_017047123.1|DFIC
OG0006522	LOC119650619|XP_037909436.1|HILL	LOC108088413|XP_017041660.1|DFIC
OG0006523	LOC119653189|XP_037913674.1|HILL	LOC108097491|XP_017055287.1|DFIC
OG0006524	LOC119658312|XP_037921562.1|HILL	LOC108088190|XP_017041379.1|DFIC
OG0006525	LOC119657066|XP_037919747.1|HILL	LOC108097409|XP_017055156.1|DFIC
OG0006526	LOC119651732|XP_037911388.1|HILL	LOC108091762|XP_017046596.1|DFIC
OG0006527	LOC119651540|XP_037911099.1|HILL	LOC108091836|XP_017046705.1|DFIC
OG0006529	LOC119652404|XP_037912438.1|HILL	LOC108091760|XP_017046593.1|DFIC
OG0006530	LOC119652934|XP_037913252.1|HILL	LOC108091730|XP_017046562.1|DFIC
OG0006531	LOC119652436|XP_037912506.1|HILL	LOC108091758|XP_017046590.1|DFIC
OG0006532	LOC119653118|XP_037913570.1|HILL	LOC108091825|XP_017046692.1|DFIC
OG0006533	LOC119652743|XP_037912970.1|HILL	LOC108090650|XP_017044917.1|DFIC
OG0006534	LOC119651146|XP_037910478.1|HILL	LOC108097243|XP_017054913.1|DFIC
OG0006535	LOC119650683|XP_037909571.1|HILL	LOC108087197|XP_017039947.1|DFIC
OG0006536	LOC119651773|XP_037911455.1|HILL	LOC108091783|XP_017046627.1|DFIC
OG0006537	LOC119651281|XP_037910718.1|HILL	LOC108095798|XP_017052551.1|DFIC
OG0006538	LOC119652334|XP_037912274.1|HILL	LOC108088433|XP_017041690.1|DFIC
OG0006539	LOC119651829|XP_037911550.1|HILL	LOC108102295|XP_017062547.1|DFIC
OG0006540	LOC119652783|XP_037913026.1|HILL	LOC108099441|XP_017058468.1|DFIC
OG0006541	LOC119651498|XP_037911043.1|HILL	LOC108086592|XP_017039050.1|DFIC
OG0006542	LOC119651499|XP_037911044.1|HILL	LOC108086593|XP_017039051.1|DFIC
OG0006543	LOC119650745|XP_037909746.1|HILL	LOC108095818|XP_017052579.1|DFIC
OG0006544	LOC119659523|XP_037923587.1|HILL	LOC108098519|XP_017056977.1|DFIC
OG0006545	LOC119651305|XP_037910760.1|HILL	LOC108092851|XP_017048161.1|DFIC
OG0006546	LOC119652898|XP_037913199.1|HILL	LOC108091653|XP_017046447.1|DFIC
OG0006547	LOC119652369|XP_037912390.1|HILL	LOC108099320|XP_017058241.1|DFIC
OG0006548	LOC119657121|XP_037919813.1|HILL	LOC108091683|XP_017046494.1|DFIC
OG0006549	LOC119660221|XP_037924587.1|HILL	LOC108087035|XP_017039697.1|DFIC
OG0006550	LOC119654118|XP_037915209.1|HILL, LOC119659972|XP_037924262.1|HILL	LOC108100763|XP_017060289.1|DFIC
OG0006551	LOC119656782|XP_037919295.1|HILL	LOC108088735|XP_017042174.1|DFIC
OG0006552	LOC119657003|XP_037919669.1|HILL	LOC108088704|XP_017042135.1|DFIC
OG0006553	LOC119652849|XP_037913129.1|HILL	LOC108086577|XP_017039023.1|DFIC
OG0006554	LOC119652536|XP_037912665.1|HILL	LOC108098499|XP_017056907.1|DFIC
OG0006555	LOC119651458|XP_037910992.1|HILL	LOC108098581|XP_017057108.1|DFIC
OG0006557	LOC119660277|XP_037924675.1|HILL	LOC108102064|XP_017062193.1|DFIC
OG0006558	LOC119646603|XP_037903027.1|HILL	LOC108091661|XP_017046458.1|DFIC
OG0006559	LOC119652796|XP_037913046.1|HILL	LOC108098883|XP_017057559.1|DFIC
OG0006560	LOC119651149|XP_037910482.1|HILL	LOC108088402|XP_017041645.1|DFIC
OG0006561	LOC119651148|XP_037910481.1|HILL	LOC108088401|XP_017041644.1|DFIC
OG0006562	LOC119652452|XP_037912525.1|HILL	LOC108086578|XP_017039024.1|DFIC
OG0006563	LOC119652630|XP_037912805.1|HILL	LOC108087977|XP_017041067.1|DFIC
OG0006564	LOC119652651|XP_037912828.1|HILL	LOC108088072|XP_017041210.1|DFIC
OG0006565	LOC119652367|XP_037912387.1|HILL	LOC108087029|XP_017039685.1|DFIC
OG0006566	LOC119651112|XP_037910407.1|HILL	LOC108091987|XP_017046888.1|DFIC
OG0006567	LOC119656536|XP_037918810.1|HILL	LOC108091666|XP_017046469.1|DFIC
OG0006568	LOC119656537|XP_037918811.1|HILL	LOC108091665|XP_017046468.1|DFIC
OG0006569	LOC119658819|XP_037922471.1|HILL	LOC108093254|XP_017048719.1|DFIC
OG0006570	LOC119658841|XP_037922514.1|HILL	LOC108090180|XP_017044253.1|DFIC
OG0006571	LOC119651702|XP_037911343.1|HILL	LOC108099562|XP_017058639.1|DFIC
OG0006572	LOC119656551|XP_037918845.1|HILL	LOC108098769|XP_017057390.1|DFIC
OG0006573	LOC119652575|XP_037912717.1|HILL	LOC108091807|XP_017046662.1|DFIC
OG0006574	LOC119651224|XP_037910616.1|HILL	LOC108087300|XP_017040101.1|DFIC
OG0006575	LOC119657045|XP_037919727.1|HILL	LOC108086601|XP_017039061.1|DFIC
OG0006576	LOC119657999|XP_037921147.1|HILL	LOC108099538|XP_017058599.1|DFIC
OG0006577	LOC119651460|XP_037910994.1|HILL	LOC108097729|XP_017055719.1|DFIC
OG0006578	LOC119652253|XP_037912162.1|HILL	LOC108099537|XP_017058597.1|DFIC
OG0006579	LOC119656902|XP_037919514.1|HILL	LOC108100959|XP_017060599.1|DFIC
OG0006580	LOC119657922|XP_037921037.1|HILL	LOC108092166|XP_017047178.1|DFIC
OG0006581	LOC119660486|XP_037925003.1|HILL	LOC108090239|XP_017044325.1|DFIC
OG0006582	LOC119659834|XP_037924058.1|HILL	LOC108092110|XP_017047098.1|DFIC
OG0006583	LOC119651628|XP_037911217.1|HILL	LOC108092069|XP_017047025.1|DFIC
OG0006584	LOC119646970|XP_037903600.1|HILL	LOC108092506|XP_017047613.1|DFIC
OG0006585	LOC119657783|XP_037920786.1|HILL, LOC119657785|XP_037920787.1|HILL	LOC108092648|XP_017047786.1|DFIC, LOC108100526|XP_017059978.1|DFIC
OG0006586	LOC119652220|XP_037912090.1|HILL	LOC108088420|XP_017041671.1|DFIC
OG0006587	LOC119652217|XP_037912087.1|HILL	LOC108088416|XP_017041664.1|DFIC
OG0006588	LOC119653122|XP_037913576.1|HILL	LOC108097590|XP_017055479.1|DFIC
OG0006589	LOC119653155|XP_037913623.1|HILL	LOC108089091|XP_017042693.1|DFIC
OG0006590	LOC119653132|XP_037913589.1|HILL	LOC108089098|XP_017042701.1|DFIC
OG0006591	LOC119648435|XP_037906118.1|HILL	LOC108093067|XP_017048466.1|DFIC
OG0006592	LOC119652647|XP_037912824.1|HILL	LOC108098820|XP_017057462.1|DFIC
OG0006593	LOC119652646|XP_037912822.1|HILL	LOC108098817|XP_017057460.1|DFIC
OG0006594	LOC119648050|XP_037905441.1|HILL	LOC108087507|XP_017040394.1|DFIC
OG0006595	LOC119658874|XP_037922572.1|HILL	LOC108093993|XP_017049903.1|DFIC
OG0006596	LOC119659414|XP_037923416.1|HILL	LOC108095156|XP_017051583.1|DFIC
OG0006597	LOC119648678|XP_037906399.1|HILL	LOC108099101|XP_017057910.1|DFIC
OG0006598	LOC119649983|XP_037908353.1|HILL	LOC108089207|XP_017042846.1|DFIC
OG0006599	LOC119647869|XP_037905067.1|HILL	LOC108099918|XP_017059075.1|DFIC
OG0006600	LOC119650219|XP_037908721.1|HILL	LOC108086979|XP_017039584.1|DFIC
OG0006601	LOC119647715|XP_037904735.1|HILL	LOC108089645|XP_017043502.1|DFIC
OG0006602	LOC119647716|XP_037904736.1|HILL	LOC108089646|XP_017043503.1|DFIC
OG0006603	LOC119649936|XP_037908284.1|HILL	LOC108089592|XP_017043439.1|DFIC
OG0006604	LOC119648393|XP_037906059.1|HILL	LOC108089317|XP_017042983.1|DFIC
OG0006605	LOC119657847|XP_037920897.1|HILL	LOC108097382|XP_017055122.1|DFIC
OG0006606	LOC119648454|XP_037906139.1|HILL	LOC108093087|XP_017048504.1|DFIC
OG0006607	LOC119647644|XP_037904634.1|HILL	LOC108089729|XP_017043595.1|DFIC
OG0006608	LOC119648457|XP_037906142.1|HILL	LOC108090216|XP_017044298.1|DFIC
OG0006609	LOC119648766|XP_037906523.1|HILL	LOC108097733|XP_017055723.1|DFIC
OG0006610	LOC119647929|XP_037905190.1|HILL	LOC108089504|XP_017043298.1|DFIC
OG0006611	LOC119648127|XP_037905576.1|HILL	LOC108100648|XP_017060143.1|DFIC
OG0006612	LOC119648253|XP_037905824.1|HILL	LOC108100183|XP_017059441.1|DFIC
OG0006613	LOC119648989|XP_037906841.1|HILL	LOC108100683|XP_017060188.1|DFIC
OG0006614	LOC119648696|XP_037906429.1|HILL	LOC108100680|XP_017060183.1|DFIC
OG0006615	LOC119649819|XP_037908079.1|HILL	LOC108100631|XP_017060123.1|DFIC
OG0006616	LOC119647444|XP_037904295.1|HILL	LOC108093653|XP_017049314.1|DFIC
OG0006617	LOC119647975|XP_037905275.1|HILL	LOC108099909|XP_017059059.1|DFIC
OG0006618	LOC119648360|XP_037906002.1|HILL	LOC108087470|XP_017040335.1|DFIC
OG0006619	LOC119648922|XP_037906755.1|HILL	LOC108099528|XP_017058589.1|DFIC
OG0006620	LOC119648932|XP_037906773.1|HILL	LOC108099488|XP_017058541.1|DFIC
OG0006621	LOC119649908|XP_037908234.1|HILL	LOC108089450|XP_017043178.1|DFIC
OG0006622	LOC119648062|XP_037905457.1|HILL	LOC108099651|XP_017058775.1|DFIC
OG0006623	LOC119648289|XP_037905873.1|HILL	LOC108099723|XP_017058838.1|DFIC
OG0006624	LOC119646852|XP_037903401.1|HILL	LOC108094247|XP_017050194.1|DFIC
OG0006625	LOC119646854|XP_037903404.1|HILL	LOC108094259|XP_017050213.1|DFIC
OG0006626	LOC119646320|XP_037902669.1|HILL	LOC108101344|XP_017061140.1|DFIC
OG0006627	LOC119661535|XP_037926843.1|HILL	LOC108101561|XP_017061451.1|DFIC
OG0006628	LOC119651079|XP_037910352.1|HILL	LOC108101563|XP_017061455.1|DFIC
OG0006629	LOC119646641|XP_037903082.1|HILL	LOC108095177|XP_017051631.1|DFIC
OG0006630	LOC119646423|XP_037902796.1|HILL	LOC108086404|XP_017038794.1|DFIC
OG0006631	LOC119649078|XP_037907002.1|HILL	LOC108096317|XP_017053309.1|DFIC
OG0006632	LOC119661230|XP_037926383.1|HILL	LOC108096634|XP_017053881.1|DFIC
OG0006633	LOC119649759|XP_037907981.1|HILL	LOC108100597|XP_017060068.1|DFIC
OG0006634	LOC119656414|XP_037918727.1|HILL	LOC108091448|XP_017046135.1|DFIC
OG0006635	LOC119649163|XP_037907115.1|HILL	LOC108094166|XP_017050107.1|DFIC
OG0006636	LOC119646544|XP_037902944.1|HILL	LOC108094706|XP_017050930.1|DFIC
OG0006637	LOC119649931|XP_037908277.1|HILL	LOC108093182|XP_017048626.1|DFIC
OG0006638	LOC119646231|XP_037902549.1|HILL	LOC108090500|XP_017044706.1|DFIC
OG0006639	LOC119652732|XP_037912959.1|HILL	LOC108090380|XP_017044500.1|DFIC
OG0006640	LOC119647104|XP_037903810.1|HILL	LOC108101569|XP_017061467.1|DFIC
OG0006641	LOC119646894|XP_037903461.1|HILL	LOC108090731|XP_017045034.1|DFIC
OG0006642	LOC119647177|XP_037903913.1|HILL	LOC108096733|XP_017054068.1|DFIC
OG0006643	LOC119646469|XP_037902847.1|HILL	LOC108090747|XP_017045063.1|DFIC
OG0006644	LOC119658235|XP_037921444.1|HILL	LOC108100388|XP_017059736.1|DFIC
OG0006645	LOC119659183|XP_037923074.1|HILL	LOC108094448|XP_017050511.1|DFIC
OG0006646	LOC119651013|XP_037910240.1|HILL	LOC108093751|XP_017049507.1|DFIC
OG0006648	LOC119650182|XP_037908663.1|HILL	LOC108100211|XP_017059475.1|DFIC
OG0006649	LOC119647292|XP_037904126.1|HILL	LOC108096753|XP_017054100.1|DFIC
OG0006650	LOC119649168|XP_037907127.1|HILL	LOC108094288|XP_017050272.1|DFIC
OG0006651	LOC119648095|XP_037905521.1|HILL	LOC108093082|XP_017048493.1|DFIC
OG0006652	LOC119650045|XP_037908456.1|HILL	LOC108099967|XP_017059144.1|DFIC
OG0006653	LOC119647725|XP_037904747.1|HILL	LOC108099026|XP_017057750.1|DFIC
OG0006654	LOC119649991|XP_037908375.1|HILL	LOC108099607|XP_017058721.1|DFIC
OG0006655	LOC119649426|XP_037907501.1|HILL	LOC108099096|XP_017057903.1|DFIC
OG0006656	LOC119650022|XP_037908426.1|HILL	LOC108096284|XP_017053238.1|DFIC
OG0006657	LOC119650079|XP_037908510.1|HILL	LOC108094842|XP_017051133.1|DFIC
OG0006658	LOC119649010|XP_037906888.1|HILL	LOC108100547|XP_017060004.1|DFIC
OG0006659	LOC119649474|XP_037907561.1|HILL	LOC108100669|XP_017060174.1|DFIC
OG0006660	LOC119648340|XP_037905963.1|HILL	LOC108093220|XP_017048677.1|DFIC
OG0006661	LOC119650375|XP_037909040.1|HILL	LOC108093142|XP_017048576.1|DFIC
OG0006662	LOC119660836|XP_037925636.1|HILL	LOC108101310|XP_017061101.1|DFIC
OG0006663	LOC119648026|XP_037905372.1|HILL	LOC108093189|XP_017048638.1|DFIC
OG0006664	LOC119653526|XP_037914129.1|HILL	LOC108099398|XP_017058393.1|DFIC
OG0006665	LOC119649164|XP_037907117.1|HILL	LOC108098983|XP_017057688.1|DFIC
OG0006666	LOC119649952|XP_037908316.1|HILL	LOC108094768|XP_017051029.1|DFIC
OG0006667	LOC119649797|XP_037908029.1|HILL	LOC108088241|XP_017041441.1|DFIC
OG0006668	LOC119661738|XP_037927132.1|HILL	LOC108101615|XP_017061519.1|DFIC
OG0006669	LOC119648923|XP_037906756.1|HILL	LOC108089333|XP_017043002.1|DFIC
OG0006670	LOC119650071|XP_037908495.1|HILL	LOC108089618|XP_017043469.1|DFIC
OG0006671	LOC119648973|XP_037906823.1|HILL	LOC108089472|XP_017043216.1|DFIC
OG0006672	LOC119648236|XP_037905787.1|HILL	LOC108088970|XP_017042487.1|DFIC
OG0006673	LOC119648804|XP_037906580.1|HILL	LOC108088985|XP_017042517.1|DFIC
OG0006674	LOC119649504|XP_037907600.1|HILL	LOC108100192|XP_017059453.1|DFIC
OG0006675	LOC119648645|XP_037906344.1|HILL	LOC108100155|XP_017059401.1|DFIC
OG0006676	LOC119649618|XP_037907767.1|HILL	LOC108099873|XP_017059011.1|DFIC
OG0006677	LOC119648799|XP_037906571.1|HILL	LOC108088996|XP_017042548.1|DFIC
OG0006678	LOC119649817|XP_037908076.1|HILL	LOC108096396|XP_017053453.1|DFIC
OG0006679	LOC119649878|XP_037908183.1|HILL	LOC108099124|XP_017057950.1|DFIC
OG0006680	LOC119660544|XP_037925107.1|HILL	LOC108088507|XP_017041828.1|DFIC
OG0006681	LOC119647706|XP_037904719.1|HILL	LOC108089470|XP_017043213.1|DFIC
OG0006682	LOC119648876|XP_037906695.1|HILL	LOC108093198|XP_017048649.1|DFIC
OG0006683	LOC119648877|XP_037906696.1|HILL	LOC108093092|XP_017048517.1|DFIC
OG0006684	LOC119650435|XP_037909184.1|HILL	LOC108088995|XP_017042547.1|DFIC
OG0006685	LOC119647412|XP_037904222.1|HILL	LOC108090704|XP_017044985.1|DFIC
OG0006686	LOC119650149|XP_037908614.1|HILL	LOC108093077|XP_017048482.1|DFIC
OG0006687	LOC119646568|XP_037902979.1|HILL, LOC119647044|XP_037903728.1|HILL, LOC119658612|XP_037922031.1|HILL	LOC108088733|XP_017042172.1|DFIC
OG0006688	LOC119649611|XP_037907759.1|HILL	LOC108093036|XP_017048429.1|DFIC
OG0006689	LOC119648980|XP_037906830.1|HILL	LOC108100241|XP_017059507.1|DFIC
OG0006691	LOC119647467|XP_037904329.1|HILL	LOC108089481|XP_017043245.1|DFIC
OG0006692	LOC119648021|XP_037905361.1|HILL	LOC108100595|XP_017060065.1|DFIC
OG0006693	LOC119649161|XP_037907097.1|HILL	LOC108099113|XP_017057929.1|DFIC
OG0006694	LOC119661022|XP_037926099.1|HILL	LOC108097277|XP_017054964.1|DFIC
OG0006695	LOC119649586|XP_037907719.1|HILL	LOC108089042|XP_017042637.1|DFIC
OG0006696	LOC119648619|XP_037906316.1|HILL	LOC108093445|XP_017049000.1|DFIC
OG0006697	LOC119647480|XP_037904351.1|HILL	LOC108087440|XP_017040282.1|DFIC
OG0006698	LOC119648646|XP_037906346.1|HILL	LOC108089388|XP_017043060.1|DFIC
OG0006699	LOC119647901|XP_037905136.1|HILL	LOC108099081|XP_017057869.1|DFIC
OG0006700	LOC119655486|XP_037917316.1|HILL	LOC108096364|XP_017053405.1|DFIC
OG0006701	LOC119651642|XP_037911245.1|HILL	LOC108096932|XP_017054373.1|DFIC
OG0006702	LOC119648266|XP_037905846.1|HILL	LOC108099161|XP_017057995.1|DFIC
OG0006703	LOC119649368|XP_037907412.1|HILL	LOC108089631|XP_017043483.1|DFIC
OG0006704	LOC119649674|XP_037907861.1|HILL	LOC108089632|XP_017043485.1|DFIC
OG0006707	LOC119646489|XP_037902876.1|HILL	LOC108087710|XP_017040718.1|DFIC
OG0006709	LOC119646133|XP_037902410.1|HILL	LOC108091245|XP_017045846.1|DFIC
OG0006710	LOC119649858|XP_037908149.1|HILL	LOC108093088|XP_017048505.1|DFIC
OG0006711	LOC119649857|XP_037908144.1|HILL	LOC108093019|XP_017048412.1|DFIC
OG0006712	LOC119648307|XP_037905901.1|HILL	LOC108099028|XP_017057766.1|DFIC
OG0006713	LOC119650347|XP_037908949.1|HILL	LOC108099899|XP_017059046.1|DFIC
OG0006714	LOC119650346|XP_037908946.1|HILL	LOC108099896|XP_017059043.1|DFIC
OG0006715	LOC119648912|XP_037906746.1|HILL	LOC108093183|XP_017048627.1|DFIC
OG0006716	LOC119651593|XP_037911167.1|HILL	LOC108092322|XP_017047346.1|DFIC
OG0006717	LOC119648294|XP_037905882.1|HILL	LOC108089637|XP_017043492.1|DFIC
OG0006718	LOC119648409|XP_037906087.1|HILL	LOC108089586|XP_017043432.1|DFIC
OG0006719	LOC119650233|XP_037908739.1|HILL	LOC108100425|XP_017059817.1|DFIC
OG0006720	LOC119650370|XP_037909028.1|HILL	LOC108099971|XP_017059149.1|DFIC
OG0006721	LOC119649549|XP_037907669.1|HILL	LOC108089548|XP_017043373.1|DFIC
OG0006722	LOC119649327|XP_037907356.1|HILL	LOC108089605|XP_017043454.1|DFIC
OG0006723	LOC119658938|XP_037922719.1|HILL	LOC108088203|XP_017041394.1|DFIC
OG0006724	LOC119659984|XP_037924282.1|HILL	LOC108099572|XP_017058661.1|DFIC
OG0006725	LOC119660239|XP_037924621.1|HILL	LOC108099344|XP_017058308.1|DFIC
OG0006726	LOC119654868|XP_037916391.1|HILL	LOC108092031|XP_017046961.1|DFIC
OG0006727	LOC119659216|XP_037923117.1|HILL	LOC108099341|XP_017058306.1|DFIC
OG0006728	LOC119652388|XP_037912421.1|HILL	LOC108099430|XP_017058450.1|DFIC
OG0006729	LOC119647269|XP_037904088.1|HILL	LOC108096724|XP_017054053.1|DFIC
OG0006730	LOC119647270|XP_037904091.1|HILL	LOC108096721|XP_017054050.1|DFIC
OG0006731	LOC119649399|XP_037907452.1|HILL	LOC108088195|XP_017041384.1|DFIC
OG0006732	LOC119650157|XP_037908630.1|HILL	LOC108096207|XP_017053083.1|DFIC
OG0006733	LOC119650415|XP_037909136.1|HILL	LOC108093041|XP_017048438.1|DFIC
OG0006734	LOC119648874|XP_037906693.1|HILL	LOC108093145|XP_017048578.1|DFIC
OG0006735	LOC119648389|XP_037906054.1|HILL	LOC108089014|XP_017042584.1|DFIC
OG0006736	LOC119647995|XP_037905308.1|HILL	LOC108088988|XP_017042519.1|DFIC
OG0006737	LOC119650276|XP_037908829.1|HILL	LOC108099970|XP_017059148.1|DFIC
OG0006738	LOC119648263|XP_037905842.1|HILL	LOC108094751|XP_017050997.1|DFIC
OG0006739	LOC119648264|XP_037905844.1|HILL	LOC108093100|XP_017048526.1|DFIC
OG0006740	LOC119648149|XP_037905648.1|HILL	LOC108096297|XP_017053262.1|DFIC
OG0006741	LOC119648063|XP_037905458.1|HILL	LOC108096296|XP_017053259.1|DFIC
OG0006743	LOC119660984|XP_037925997.1|HILL	LOC108091530|XP_017046285.1|DFIC
OG0006744	LOC119648196|XP_037905717.1|HILL	LOC108087468|XP_017040331.1|DFIC
OG0006745	LOC119660191|XP_037924537.1|HILL	LOC108102256|XP_017062495.1|DFIC
OG0006746	LOC119648006|XP_037905326.1|HILL	LOC108089009|XP_017042574.1|DFIC
OG0006747	LOC119649601|XP_037907743.1|HILL	LOC108089048|XP_017042645.1|DFIC
OG0006748	LOC119646538|XP_037902937.1|HILL	LOC108097023|XP_017054529.1|DFIC
OG0006749	LOC119649274|XP_037907291.1|HILL	LOC108100370|XP_017059700.1|DFIC
OG0006750	LOC119657897|XP_037920981.1|HILL	LOC108098026|XP_017056167.1|DFIC
OG0006752	LOC119648292|XP_037905880.1|HILL	LOC108099168|XP_017058016.1|DFIC
OG0006753	LOC119649451|XP_037907534.1|HILL	LOC108099206|XP_017058074.1|DFIC
OG0006754	LOC119649029|XP_037906914.1|HILL	LOC108099118|XP_017057937.1|DFIC
OG0006755	LOC119649960|XP_037908324.1|HILL	LOC108099641|XP_017058763.1|DFIC
OG0006756	LOC119650259|XP_037908788.1|HILL	LOC108093250|XP_017048715.1|DFIC
OG0006757	LOC119649187|XP_037907142.1|HILL	LOC108093251|XP_017048716.1|DFIC
OG0006758	LOC119650023|XP_037908427.1|HILL	LOC108099134|XP_017057962.1|DFIC
OG0006759	LOC119647416|XP_037904226.1|HILL	LOC108099132|XP_017057960.1|DFIC
OG0006760	LOC119647592|XP_037904534.1|HILL	LOC108093063|XP_017048461.1|DFIC
OG0006761	LOC119660931|XP_037925847.1|HILL	LOC108090176|XP_017044248.1|DFIC
OG0006762	LOC119657977|XP_037921116.1|HILL	LOC108098012|XP_017056143.1|DFIC
OG0006763	LOC119661295|XP_037926509.1|HILL	LOC108096909|XP_017054348.1|DFIC
OG0006764	LOC119661160|XP_037926304.1|HILL	LOC108093881|XP_017049716.1|DFIC
OG0006765	LOC119646184|XP_037902494.1|HILL	LOC108096890|XP_017054321.1|DFIC
OG0006766	LOC119647858|XP_037905054.1|HILL	LOC108100504|XP_017059942.1|DFIC
OG0006767	LOC119649005|XP_037906876.1|HILL	LOC108093187|XP_017048637.1|DFIC
OG0006768	LOC119648092|XP_037905513.1|HILL	LOC108093185|XP_017048630.1|DFIC
OG0006769	LOC119648093|XP_037905519.1|HILL	LOC108093186|XP_017048636.1|DFIC
OG0006770	LOC119649222|XP_037907209.1|HILL	LOC108093255|XP_017048721.1|DFIC
OG0006771	LOC119661627|XP_037926977.1|HILL	LOC108097548|XP_017055392.1|DFIC
OG0006772	LOC119660006|XP_037924315.1|HILL	LOC108101601|XP_017061503.1|DFIC
OG0006773	LOC119650135|XP_037908594.1|HILL	LOC108099067|XP_017057831.1|DFIC
OG0006774	LOC119648099|XP_037905527.1|HILL	LOC108088905|XP_017042400.1|DFIC
OG0006775	LOC119647633|XP_037904618.1|HILL	LOC108099900|XP_017059047.1|DFIC
OG0006776	LOC119649137|XP_037907072.1|HILL	LOC108099893|XP_017059042.1|DFIC
OG0006777	LOC119649138|XP_037907073.1|HILL	LOC108099962|XP_017059139.1|DFIC
OG0006778	LOC119649505|XP_037907603.1|HILL	LOC108100099|XP_017059336.1|DFIC
OG0006779	LOC119650345|XP_037908942.1|HILL	LOC108100601|XP_017060073.1|DFIC
OG0006780	LOC119649689|XP_037907884.1|HILL	LOC108086984|XP_017039601.1|DFIC
OG0006781	LOC119647888|XP_037905114.1|HILL	LOC108089044|XP_017042639.1|DFIC
OG0006782	LOC119648225|XP_037905769.1|HILL	LOC108100724|XP_017060248.1|DFIC
OG0006783	LOC119651276|XP_037910711.1|HILL	LOC108087623|XP_017040554.1|DFIC
OG0006784	LOC119647732|XP_037904761.1|HILL	LOC108096311|XP_017053287.1|DFIC
OG0006785	LOC119646218|XP_037902528.1|HILL	LOC108096801|XP_017054173.1|DFIC
OG0006786	LOC119646585|XP_037903008.1|HILL	LOC108096613|XP_017053846.1|DFIC
OG0006787	LOC119650194|XP_037908688.1|HILL	LOC108100501|XP_017059937.1|DFIC
OG0006789	LOC119650196|XP_037908691.1|HILL	LOC108098041|XP_017056195.1|DFIC
OG0006790	LOC119648733|XP_037906478.1|HILL	LOC108092489|XP_017047573.1|DFIC
