Orthogroup	HILL.longest_only	AEAL.longest_only
OG0007006	LOC119651085|XP_037910361.1|HILL	LOC109420556|XP_029732942.1|AEAL, LOC115255108|XP_029708808.1|AEAL
OG0007007	LOC119651755|XP_037911421.1|HILL	LOC109429462|XP_019560960.1|AEAL, LOC109420650|XP_019550556.1|AEAL
OG0007008	LOC119652278|XP_037912200.1|HILL	LOC109420576|XP_029709534.1|AEAL
OG0007009	LOC119651110|XP_037910403.1|HILL	LOC109417170|XP_019546841.2|AEAL
OG0007010	LOC119655190|XP_037916884.1|HILL	LOC109420531|XP_029708697.1|AEAL, LOC109417005|XP_029708694.1|AEAL
OG0007011	LOC119654054|XP_037915149.1|HILL	LOC109407750|XP_019536469.1|AEAL
OG0007012	LOC119661329|XP_037926557.1|HILL	LOC109420523|XP_029708669.1|AEAL, LOC115255430|XP_029709421.1|AEAL
OG0007013	LOC119652788|XP_037913029.1|HILL	LOC109419736|XP_029708636.1|AEAL, LOC115255020|XP_029708583.1|AEAL
OG0007014	LOC119652274|XP_037912191.1|HILL	LOC109419738|XP_019549558.2|AEAL
OG0007015	LOC119650666|XP_037909542.1|HILL	LOC109419757|XP_019549572.2|AEAL
OG0007016	LOC119653222|XP_037913726.1|HILL	LOC109419762|XP_019549587.2|AEAL
OG0007017	LOC119650880|XP_037909974.1|HILL	LOC115254978|XP_029708529.1|AEAL, LOC109402110|XP_019530277.2|AEAL
OG0007018	LOC119651228|XP_037910626.1|HILL	LOC115254993|XP_029708557.1|AEAL, LOC109402109|XP_019530276.1|AEAL
OG0007019	LOC119653153|XP_037913621.1|HILL	LOC109431815|XP_019563627.2|AEAL
OG0007020	LOC119652169|XP_037912043.1|HILL	LOC109427442|XP_029708477.1|AEAL
OG0007022	LOC119649262|XP_037907281.1|HILL	LOC109428002|XP_019559208.2|AEAL
OG0007023	LOC119647322|XP_037904177.1|HILL	LOC109428038|XP_029728557.1|AEAL
OG0007024	LOC119646858|XP_037903409.1|HILL	LOC109428057|XP_029728558.1|AEAL
OG0007025	LOC119660263|XP_037924652.1|HILL	LOC109433591|XP_029729239.1|AEAL, LOC115253748|XP_029729230.1|AEAL
OG0007026	LOC119650478|XP_037909288.1|HILL	LOC109433586|XP_019565564.2|AEAL
OG0007027	LOC119658600|XP_037921999.1|HILL	LOC109430141|XP_019561721.1|AEAL
OG0007030	LOC119656817|XP_037919378.1|HILL	LOC109430167|XP_019561757.2|AEAL, LOC115264867|XP_029724760.1|AEAL
OG0007031	LOC119650645|XP_037909501.1|HILL	LOC115264869|XP_029724761.1|AEAL, LOC109430169|XP_019561759.1|AEAL
OG0007032	LOC119659581|XP_037923669.1|HILL	LOC109432628|XP_019564538.2|AEAL
OG0007033	LOC119651750|XP_037911415.1|HILL	LOC109432653|XP_019564563.2|AEAL
OG0007034	LOC119653851|XP_037914829.1|HILL	LOC109427572|XP_019558690.2|AEAL
OG0007035	LOC119659060|XP_037922899.1|HILL	LOC109432680|XP_019564602.2|AEAL
OG0007036	LOC119648391|XP_037906057.1|HILL	LOC109427558|XP_019558674.2|AEAL
OG0007037	LOC119657282|XP_037920057.1|HILL	LOC109427574|XP_019558697.2|AEAL
OG0007038	LOC119646685|XP_037903211.1|HILL	LOC109416244|XP_029727394.1|AEAL
OG0007039	LOC119652643|XP_037912818.1|HILL	LOC109423952|XP_019554564.2|AEAL, LOC115265623|XP_029727345.1|AEAL
OG0007040	LOC119646380|XP_037902751.1|HILL	LOC115265621|XP_029727338.1|AEAL, LOC115265638|XP_029727371.1|AEAL
OG0007041	LOC119652956|XP_037913280.1|HILL	LOC115265620|XP_029727324.1|AEAL
OG0007042	LOC119652901|XP_037913203.1|HILL	LOC109431007|XP_029727308.1|AEAL
OG0007043	LOC119660409|XP_037924874.1|HILL	LOC109404810|XP_019533306.2|AEAL
OG0007044	LOC119647109|XP_037903815.1|HILL	LOC109419325|XP_029727224.1|AEAL, LOC115265604|XP_029727208.1|AEAL, LOC109623251|XP_019933497.2|AEAL
OG0007045	LOC119659218|XP_037923120.1|HILL	LOC109419322|XP_029727212.1|AEAL
OG0007046	LOC119655453|XP_037917284.1|HILL	LOC109419315|XP_019549096.2|AEAL
OG0007047	LOC119646888|XP_037903452.1|HILL	LOC109421664|XP_019551739.2|AEAL
OG0007048	LOC119647417|XP_037904233.1|HILL	LOC109421660|XP_019551730.2|AEAL
OG0007049	LOC119660301|XP_037924705.1|HILL	LOC109421618|XP_019551666.1|AEAL
OG0007050	LOC119659536|XP_037923610.1|HILL	LOC109409175|XP_019538140.2|AEAL
OG0007051	LOC119659515|XP_037923585.1|HILL	LOC109409200|XP_029727111.1|AEAL
OG0007052	LOC119650742|XP_037909744.1|HILL	LOC109409143|XP_019538105.2|AEAL, LOC109421537|XP_019551602.2|AEAL
OG0007053	LOC119659736|XP_037923923.1|HILL	LOC109421518|XP_029727081.1|AEAL
OG0007054	LOC119646884|XP_037903445.1|HILL	LOC109621331|XP_019930921.2|AEAL
OG0007055	LOC119646545|XP_037902945.1|HILL	LOC109621337|XP_029726807.1|AEAL
OG0007056	LOC119650709|XP_037909646.1|HILL	LOC109421461|XP_019551500.2|AEAL
OG0007057	LOC119646153|XP_037902452.1|HILL	LOC115254154|XP_029727024.1|AEAL, LOC109432528|XP_029726869.1|AEAL
OG0007058	LOC119657149|XP_037919854.1|HILL	LOC109432558|XP_019564445.2|AEAL, LOC109421430|XP_019551460.2|AEAL
OG0007059	LOC119661533|XP_037926841.1|HILL	LOC109421345|XP_029726913.1|AEAL, LOC109432556|XP_019564442.2|AEAL
OG0007060	LOC119646459|XP_037902840.1|HILL	LOC115265572|XP_029727066.1|AEAL
OG0007061	LOC119646449|XP_037902831.1|HILL	LOC109421193|XP_029726917.1|AEAL, LOC109432482|XP_029727065.1|AEAL
OG0007062	LOC119648581|XP_037906281.1|HILL	LOC109621806|XP_019931506.2|AEAL
OG0007063	LOC119647326|XP_037904192.1|HILL	LOC109421307|XP_019551355.3|AEAL
OG0007064	LOC119647134|XP_037903854.1|HILL	LOC109421303|XP_019551348.1|AEAL
OG0007065	LOC119650736|XP_037909721.1|HILL	LOC109621809|XP_019931517.2|AEAL
OG0007066	LOC119647304|XP_037904143.1|HILL	LOC109621858|XP_019931608.2|AEAL
OG0007067	LOC119646804|XP_037903324.1|HILL	LOC109421298|XP_019551341.2|AEAL
OG0007068	LOC119651576|XP_037911145.1|HILL	LOC109621853|XP_029726958.1|AEAL
OG0007069	LOC119650694|XP_037909601.1|HILL	LOC109410817|XP_029710355.1|AEAL, LOC115256260|XP_029710390.1|AEAL
OG0007070	LOC119654524|XP_037915897.1|HILL	LOC109621231|XP_019530737.2|AEAL
OG0007071	LOC119647127|XP_037903842.1|HILL	LOC109402516|XP_019530752.2|AEAL
OG0007073	LOC119646729|XP_037903238.1|HILL	LOC109402498|XP_019530727.2|AEAL
OG0007074	LOC119653575|XP_037914243.1|HILL	LOC109415856|XP_019545349.2|AEAL
OG0007075	LOC119651923|XP_037911680.1|HILL	LOC109415853|XP_019545346.2|AEAL
OG0007076	LOC119656804|XP_037919344.1|HILL	LOC109402466|XP_019530702.2|AEAL
OG0007077	LOC119652678|XP_037912877.1|HILL	LOC109416798|XP_019546403.1|AEAL
OG0007078	LOC119647286|XP_037904120.1|HILL	LOC109402527|XP_019530771.2|AEAL
OG0007079	LOC119659684|XP_037923853.1|HILL	LOC109416792|XP_029720038.1|AEAL
OG0007080	LOC119650873|XP_037909963.1|HILL	LOC109429583|XP_029719935.1|AEAL
OG0007081	LOC119650825|XP_037909889.1|HILL	LOC109429582|XP_019561109.2|AEAL
OG0007082	LOC119651277|XP_037910709.1|HILL	LOC109426524|XP_019557606.2|AEAL
OG0007083	LOC119651601|XP_037911178.1|HILL	LOC109429576|XP_029719930.1|AEAL
OG0007084	LOC119651391|XP_037910900.1|HILL	LOC115262079|XP_029719891.1|AEAL, LOC109429573|XP_029719925.1|AEAL
OG0007085	LOC119660763|XP_037925459.1|HILL	LOC109429560|XP_029719916.1|AEAL, LOC109429977|XP_029719908.1|AEAL
OG0007086	LOC119646533|XP_037902927.1|HILL	LOC109429546|XP_029720094.1|AEAL
OG0007087	LOC119647629|XP_037904615.1|HILL	LOC109429894|XP_019561437.2|AEAL
OG0007088	LOC119647598|XP_037904552.1|HILL	LOC109429892|XP_029720103.1|AEAL
OG0007089	LOC119649135|XP_037907071.1|HILL	LOC109415453|XP_019544874.2|AEAL
OG0007090	LOC119658579|XP_037921962.1|HILL	LOC109429879|XP_029720114.1|AEAL
OG0007091	LOC119655614|XP_037917515.1|HILL	LOC109429872|XP_019561403.2|AEAL
OG0007092	LOC119659668|XP_037923821.1|HILL	LOC109415451|XP_019544872.2|AEAL
OG0007093	LOC119651042|XP_037910290.1|HILL	LOC109429955|XP_029720122.1|AEAL
OG0007094	LOC119650846|XP_037909919.1|HILL	LOC109429944|XP_019561486.1|AEAL
OG0007095	LOC119651101|XP_037910384.1|HILL	LOC109429946|XP_019561488.2|AEAL
OG0007096	LOC119651102|XP_037910385.1|HILL	LOC109429943|XP_019561485.2|AEAL
OG0007097	LOC119646795|XP_037903312.1|HILL	LOC115253886|XP_029729201.1|AEAL, LOC109429830|XP_029720145.1|AEAL
OG0007098	LOC119646935|XP_037903554.1|HILL	LOC115262145|XP_029720148.1|AEAL
OG0007099	LOC119647205|XP_037903952.1|HILL	LOC109429796|XP_019526211.2|AEAL
OG0007100	LOC119647311|XP_037904157.1|HILL	LOC109429791|XP_029720166.1|AEAL
OG0007101	LOC119655761|XP_037917748.1|HILL	LOC109404638|XP_019533101.2|AEAL, LOC109411676|XP_019540786.2|AEAL
OG0007102	LOC119646189|XP_037902500.1|HILL	LOC109404600|XP_029720262.1|AEAL
OG0007103	LOC119657946|XP_037921070.1|HILL	LOC109404604|XP_019533052.1|AEAL
OG0007104	LOC119658407|XP_037921731.1|HILL	LOC109411702|XP_019540820.1|AEAL
OG0007105	LOC119647193|XP_037903933.1|HILL	LOC109411704|XP_019540824.2|AEAL
OG0007106	LOC119647011|XP_037903676.1|HILL	LOC109411764|XP_019540919.2|AEAL, LOC115262162|XP_029720233.1|AEAL
OG0007107	LOC119661141|XP_037926271.1|HILL	LOC109416814|XP_019546424.2|AEAL
OG0007108	LOC119661750|XP_037927148.1|HILL	LOC115266197|XP_029728025.1|AEAL, LOC109416813|XP_029720224.1|AEAL
OG0007109	LOC119659852|XP_037924087.1|HILL	LOC109421195|XP_019551262.1|AEAL
OG0007110	LOC119659698|XP_037923882.1|HILL	LOC109421405|XP_029719783.1|AEAL
OG0007111	LOC119652409|XP_037912455.1|HILL	LOC109421495|XP_029720210.1|AEAL
OG0007112	LOC119661624|XP_037926972.1|HILL	LOC109411735|XP_019540879.2|AEAL
OG0007113	LOC119652687|XP_037912889.1|HILL	LOC109411740|XP_019540888.2|AEAL
OG0007114	LOC119661454|XP_037926736.1|HILL	LOC109420449|XP_019550340.2|AEAL
OG0007115	LOC119647189|XP_037903928.1|HILL	LOC109411747|XP_029720204.1|AEAL
OG0007116	LOC119661268|XP_037926454.1|HILL	LOC109411754|XP_019540905.2|AEAL
OG0007118	LOC119647198|XP_037903938.1|HILL	LOC109411759|XP_019540913.2|AEAL
OG0007119	LOC119653668|XP_037914430.1|HILL	LOC109411214|XP_029719801.1|AEAL
OG0007120	LOC119655695|XP_037917630.1|HILL	LOC109411219|XP_019540265.2|AEAL
OG0007121	LOC119653398|XP_037913890.1|HILL	LOC115262201|XP_029720403.1|AEAL, LOC109411242|XP_019540304.1|AEAL
OG0007122	LOC119653768|XP_037914687.1|HILL	LOC109411230|XP_019540283.2|AEAL
OG0007123	LOC119653769|XP_037914689.1|HILL	LOC109411232|XP_019540288.1|AEAL
OG0007124	LOC119648044|XP_037905423.1|HILL	LOC109414188|XP_019543517.2|AEAL
OG0007125	LOC119650336|XP_037908919.1|HILL	LOC109414187|XP_019543515.2|AEAL
OG0007126	LOC119650019|XP_037908418.1|HILL	LOC109414186|XP_019543514.2|AEAL
OG0007127	LOC119647521|XP_037904418.1|HILL	LOC109414184|XP_019543511.1|AEAL
OG0007128	LOC119649473|XP_037907559.1|HILL	LOC109414180|XP_019543508.2|AEAL
OG0007129	LOC119650428|XP_037909171.1|HILL	LOC109414179|XP_019543507.2|AEAL
OG0007130	LOC119647991|XP_037905304.1|HILL	LOC109414174|XP_029712512.1|AEAL
OG0007131	LOC119647900|XP_037905134.1|HILL	LOC109414168|XP_019543496.2|AEAL
OG0007132	LOC119649949|XP_037908297.1|HILL	LOC109414166|XP_029712485.1|AEAL
OG0007133	LOC119649408|XP_037907472.1|HILL	LOC109414161|XP_019543486.1|AEAL, LOC115254470|XP_029707884.1|AEAL
OG0007134	LOC119647558|XP_037904479.1|HILL	LOC115257198|XP_029712493.1|AEAL, LOC109414159|XP_019543484.1|AEAL
OG0007135	LOC119650055|XP_037908471.1|HILL	LOC109414203|XP_019543544.1|AEAL, LOC115257215|XP_029712519.1|AEAL
OG0007136	LOC119648089|XP_037905509.1|HILL	LOC109414152|XP_019543473.2|AEAL, LOC115254464|XP_029707878.1|AEAL
OG0007137	LOC119653637|XP_037914347.1|HILL	LOC109432457|XP_029707856.1|AEAL, LOC109426364|XP_029713954.1|AEAL
OG0007138	LOC119655752|XP_037917736.1|HILL	LOC109621640|XP_029713994.1|AEAL, LOC109426361|XP_029707853.1|AEAL
OG0007139	LOC119655857|XP_037917904.1|HILL	LOC109621532|XP_029707846.1|AEAL, LOC109426356|XP_029713956.1|AEAL
OG0007140	LOC119653600|XP_037914279.1|HILL	LOC109426355|XP_019557360.2|AEAL, LOC109621531|XP_029713976.1|AEAL
OG0007141	LOC119655181|XP_037916866.1|HILL, LOC119655255|XP_037916977.1|HILL	LOC109426352|XP_019557358.2|AEAL, LOC109621643|XP_019931291.2|AEAL
OG0007142	LOC119648812|XP_037906592.1|HILL	LOC109423350|XP_019553893.1|AEAL
OG0007143	LOC119655625|XP_037917523.1|HILL	LOC109421791|XP_019551886.2|AEAL
OG0007145	LOC119660406|XP_037924870.1|HILL	LOC109427108|XP_019558237.2|AEAL, LOC109421675|XP_029708067.1|AEAL
OG0007146	LOC119658698|XP_037922216.1|HILL	LOC109421799|XP_019551893.2|AEAL
OG0007147	LOC119653458|XP_037913997.1|HILL	LOC109421805|XP_029732695.1|AEAL
OG0007148	LOC119653825|XP_037914792.1|HILL	LOC109427974|XP_019559174.2|AEAL, LOC109418212|XP_029732714.1|AEAL
OG0007149	LOC119661147|XP_037926284.1|HILL	LOC109418227|XP_029732711.1|AEAL
OG0007150	LOC119649777|XP_037908007.1|HILL	LOC109418235|XP_029720550.1|AEAL, LOC109428008|XP_029709760.1|AEAL
OG0007151	LOC119648526|XP_037906222.1|HILL	LOC109427971|XP_029709762.1|AEAL, LOC109418190|XP_029720552.1|AEAL
OG0007152	LOC119655799|XP_037917823.1|HILL	LOC109418237|XP_019547939.2|AEAL, LOC115255773|XP_029709761.1|AEAL
OG0007154	LOC119654150|XP_037915241.1|HILL	LOC109428033|XP_019559242.2|AEAL
OG0007155	LOC119655016|XP_037916616.1|HILL	LOC109428035|XP_019559245.2|AEAL
OG0007156	LOC119653657|XP_037914407.1|HILL	LOC109428039|XP_019559249.2|AEAL
OG0007157	LOC119659958|XP_037924241.1|HILL	LOC109418263|XP_019547970.2|AEAL
OG0007158	LOC119655832|XP_037917868.1|HILL	LOC109428045|XP_019559256.2|AEAL
OG0007159	LOC119653497|XP_037914062.1|HILL	LOC115259927|XP_029716580.1|AEAL, LOC109428053|XP_029720490.1|AEAL
OG0007160	LOC119658759|XP_037922380.1|HILL	LOC109428082|XP_029720317.1|AEAL
OG0007161	LOC119656097|XP_037918335.1|HILL	LOC109428094|XP_029720041.1|AEAL, LOC109418200|XP_019547909.2|AEAL
OG0007162	LOC119654635|XP_037916035.1|HILL	LOC109418317|XP_019548035.2|AEAL, LOC109428095|XP_029720165.1|AEAL
OG0007163	LOC119660131|XP_037924457.1|HILL	LOC109428101|XP_019559333.2|AEAL, LOC109418322|XP_019548044.2|AEAL
OG0007164	LOC119660130|XP_037924456.1|HILL	LOC109418331|XP_019548059.2|AEAL, LOC109427300|XP_029721137.1|AEAL
OG0007165	LOC119656302|XP_037918667.1|HILL	LOC115253710|XP_029721253.1|AEAL, LOC109418342|XP_029721037.1|AEAL
OG0007166	LOC119656300|XP_037918666.1|HILL	LOC109418349|XP_019548082.2|AEAL
OG0007167	LOC119655309|XP_037917065.1|HILL	LOC109418350|XP_029721279.1|AEAL
OG0007168	LOC119654534|XP_037915904.1|HILL	LOC109418402|XP_029721463.1|AEAL, LOC109426117|XP_029721773.1|AEAL
OG0007169	LOC119655723|XP_037917684.1|HILL	LOC109418375|XP_019548108.1|AEAL, LOC109426090|XP_019557056.1|AEAL
OG0007170	LOC119654227|XP_037915373.1|HILL	LOC115263071|XP_029721860.1|AEAL, LOC109426121|XP_029721524.1|AEAL
OG0007171	LOC119653827|XP_037914798.1|HILL	LOC109418416|XP_029721930.1|AEAL, LOC115262876|XP_029721618.1|AEAL
OG0007172	LOC119654205|XP_037915335.1|HILL	LOC109418422|XP_019548151.2|AEAL, LOC109426153|XP_019557128.2|AEAL
OG0007173	LOC119654203|XP_037915334.1|HILL	LOC109426154|XP_019557130.2|AEAL, LOC115262909|XP_029721671.1|AEAL
OG0007174	LOC119659781|XP_037923975.1|HILL	LOC109419125|XP_019548888.2|AEAL
OG0007175	LOC119651285|XP_037910727.1|HILL	LOC109426191|XP_019557178.2|AEAL
OG0007176	LOC119649822|XP_037908085.1|HILL	LOC109415977|XP_019545499.2|AEAL
OG0007177	LOC119659986|XP_037924286.1|HILL	LOC109419210|XP_019548962.1|AEAL
OG0007178	LOC119660133|XP_037924460.1|HILL	LOC109419213|XP_019548965.2|AEAL
OG0007179	LOC119659048|XP_037922884.1|HILL	LOC109416013|XP_019545526.2|AEAL
OG0007180	LOC119660437|XP_037924915.1|HILL	LOC109419216|XP_019548973.2|AEAL
OG0007181	LOC119655138|XP_037916801.1|HILL	LOC109419226|XP_029719621.1|AEAL, LOC109407487|XP_029723344.1|AEAL
OG0007182	LOC119660389|XP_037924840.1|HILL	LOC109419229|XP_029723373.1|AEAL
OG0007183	LOC119658719|XP_037922274.1|HILL	LOC109419233|XP_019548989.2|AEAL
OG0007184	LOC119660428|XP_037924907.1|HILL	LOC109407483|XP_029723393.1|AEAL
OG0007185	LOC119658994|XP_037922804.1|HILL	LOC109407493|XP_029723535.1|AEAL, LOC109419166|XP_019548931.2|AEAL
OG0007186	LOC119659248|XP_037923155.1|HILL	LOC109427338|XP_029723668.1|AEAL
OG0007187	LOC119659401|XP_037923397.1|HILL	LOC109427334|XP_029723762.1|AEAL
OG0007188	LOC119659402|XP_037923400.1|HILL	LOC109419253|XP_019549045.2|AEAL
OG0007189	LOC119659406|XP_037923405.1|HILL	LOC109419256|XP_019549049.2|AEAL
OG0007190	LOC119660318|XP_037924721.1|HILL	LOC109419258|XP_019549050.2|AEAL
OG0007191	LOC119648993|XP_037906851.1|HILL	LOC109426113|XP_019557086.2|AEAL
OG0007192	LOC119653724|XP_037914557.1|HILL	LOC109415725|XP_029724457.1|AEAL, LOC109429486|XP_029724233.1|AEAL
OG0007193	LOC119655133|XP_037916796.1|HILL	LOC115264647|XP_029724441.1|AEAL, LOC109429484|XP_019560986.2|AEAL
OG0007194	LOC119654833|XP_037916333.1|HILL	LOC109429489|XP_019560993.2|AEAL, LOC109415723|XP_019545200.2|AEAL
OG0007195	LOC119659610|XP_037923709.1|HILL	LOC109429506|XP_019561022.2|AEAL
OG0007196	LOC119659158|XP_037923036.1|HILL	LOC109410465|XP_029725098.1|AEAL
OG0007197	LOC119647908|XP_037905146.1|HILL	LOC109401486|XP_029725929.1|AEAL
OG0007198	LOC119660453|XP_037924940.1|HILL	LOC109405857|XP_019534461.1|AEAL
OG0007199	LOC119659061|XP_037922897.1|HILL	LOC109405847|XP_019534453.2|AEAL
OG0007200	LOC119658588|XP_037921973.1|HILL	LOC109405846|XP_029725478.1|AEAL
OG0007201	LOC119648847|XP_037906649.1|HILL	LOC109405835|XP_019534439.2|AEAL
OG0007202	LOC119648861|XP_037906674.1|HILL	LOC109410403|XP_029726146.1|AEAL
OG0007203	LOC119648212|XP_037905747.1|HILL	LOC109405832|XP_019534435.2|AEAL
OG0007204	LOC119648837|XP_037906640.1|HILL	LOC109410394|XP_019539492.2|AEAL
OG0007205	LOC119649517|XP_037907627.1|HILL	LOC109410392|XP_019539490.2|AEAL
OG0007206	LOC119658918|XP_037922667.1|HILL	LOC109417380|XP_029726232.1|AEAL
OG0007207	LOC119660159|XP_037924491.1|HILL	LOC109398749|XP_019526683.2|AEAL
OG0007208	LOC119659484|XP_037923524.1|HILL	LOC109398750|XP_029726251.1|AEAL
OG0007209	LOC119659483|XP_037923523.1|HILL	LOC109398756|XP_019526691.2|AEAL
OG0007210	LOC119650812|XP_037909878.1|HILL	LOC109398754|XP_019526688.2|AEAL
OG0007211	LOC119659751|XP_037923941.1|HILL	LOC109410380|XP_019539477.2|AEAL
OG0007212	LOC119659996|XP_037924299.1|HILL	LOC109398748|XP_029726381.1|AEAL
OG0007213	LOC119660893|XP_037925753.1|HILL	LOC109416239|XP_019545782.1|AEAL, LOC109427053|XP_019558151.1|AEAL
OG0007214	LOC119647883|XP_037905098.1|HILL	LOC109416235|XP_019545778.2|AEAL
OG0007215	LOC119659692|XP_037923874.1|HILL	LOC109399757|XP_029727155.1|AEAL
OG0007219	LOC119658985|XP_037922795.1|HILL	LOC109413762|XP_029727234.1|AEAL, LOC115265612|XP_029727296.1|AEAL
OG0007220	LOC119657337|XP_037920138.1|HILL	LOC109413692|XP_019542958.2|AEAL
OG0007221	LOC119659949|XP_037924224.1|HILL	LOC109413690|XP_019542955.2|AEAL
OG0007222	LOC119659507|XP_037923562.1|HILL	LOC109622416|XP_029727441.1|AEAL
OG0007223	LOC119660182|XP_037924519.1|HILL	LOC109413668|XP_019542920.2|AEAL
OG0007224	LOC119658876|XP_037922576.1|HILL	LOC109425010|XP_019555743.2|AEAL
OG0007225	LOC119659642|XP_037923772.1|HILL	LOC109413665|XP_019542914.1|AEAL
OG0007226	LOC119659416|XP_037923420.1|HILL	LOC109413664|XP_019542913.2|AEAL
OG0007227	LOC119647854|XP_037905050.1|HILL	LOC109413663|XP_019542910.2|AEAL
OG0007228	LOC119649649|XP_037907831.1|HILL	LOC109413662|XP_029727604.1|AEAL
OG0007229	LOC119651563|XP_037911125.1|HILL	LOC109425023|XP_019555759.1|AEAL
OG0007230	LOC119659932|XP_037924200.1|HILL	LOC109415663|XP_019545124.1|AEAL
OG0007231	LOC119659030|XP_037922853.1|HILL	LOC109415660|XP_019545118.2|AEAL
OG0007232	LOC119648028|XP_037905374.1|HILL	LOC109425042|XP_029727679.1|AEAL
OG0007233	LOC119650141|XP_037908601.1|HILL	LOC109415653|XP_019545106.2|AEAL
OG0007234	LOC119650138|XP_037908598.1|HILL	LOC109415649|XP_019545099.2|AEAL
OG0007235	LOC119650366|XP_037908989.1|HILL	LOC109425049|XP_029727738.1|AEAL
OG0007238	LOC119660888|XP_037925742.1|HILL	LOC109399794|XP_019527837.2|AEAL
OG0007241	LOC119654756|XP_037916224.1|HILL	LOC115270942|XP_029736156.1|AEAL, LOC109402035|XP_019530184.2|AEAL
OG0007242	LOC119655591|XP_037917462.1|HILL	LOC109413710|XP_029736157.1|AEAL, LOC109402021|XP_029736139.1|AEAL
OG0007243	LOC119656105|XP_037918348.1|HILL	LOC109404827|XP_029708124.1|AEAL
OG0007244	LOC119659648|XP_037923784.1|HILL	LOC109414569|XP_029708123.1|AEAL
OG0007248	LOC119654547|XP_037915920.1|HILL	LOC109415814|XP_019545291.2|AEAL, LOC115266506|XP_029728613.1|AEAL
OG0007249	LOC119654322|XP_037915577.1|HILL	LOC109415801|XP_029730396.1|AEAL
OG0007250	LOC119655728|XP_037917694.1|HILL	LOC115254176|XP_029728818.1|AEAL, LOC109415780|XP_029728748.1|AEAL
OG0007252	LOC119660562|XP_037925130.1|HILL	LOC109423866|XP_029728959.1|AEAL
OG0007253	LOC119648700|XP_037906436.1|HILL	LOC109424043|XP_029731223.1|AEAL
OG0007254	LOC119659527|XP_037923591.1|HILL	LOC109621941|XP_019931705.2|AEAL
OG0007255	LOC119654777|XP_037916247.1|HILL	LOC109425571|XP_029729481.1|AEAL, LOC109411551|XP_029729537.1|AEAL
OG0007256	LOC119660435|XP_037924913.1|HILL	LOC109411514|XP_019540597.1|AEAL
OG0007257	LOC119659867|XP_037924109.1|HILL	LOC109411492|XP_019540558.2|AEAL
OG0007258	LOC119659620|XP_037923725.1|HILL	LOC109425583|XP_029729639.1|AEAL
OG0007259	LOC119653656|XP_037914405.1|HILL	LOC109411178|XP_019540201.2|AEAL, LOC109425602|XP_019556393.2|AEAL
OG0007260	LOC119655508|XP_037917341.1|HILL	LOC115267204|XP_029729945.1|AEAL, LOC109411166|XP_029729878.1|AEAL
OG0007261	LOC119655087|XP_037916714.1|HILL	LOC109412043|XP_019541234.2|AEAL, LOC115269864|XP_029734543.1|AEAL
OG0007262	LOC119653831|XP_037914801.1|HILL	LOC115267323|XP_029730109.1|AEAL, LOC109411071|XP_029730097.1|AEAL
OG0007263	LOC119660881|XP_037925724.1|HILL	LOC109411036|XP_019540022.2|AEAL
OG0007264	LOC119661041|XP_037926160.1|HILL, LOC119658434|XP_037921761.1|HILL	LOC109411781|XP_029730209.1|AEAL
OG0007265	LOC119654297|XP_037915531.1|HILL	LOC109410892|XP_019539947.2|AEAL
OG0007266	LOC119659929|XP_037924193.1|HILL	LOC109410890|XP_029730312.1|AEAL, LOC115254065|XP_029718516.1|AEAL
OG0007269	LOC119655699|XP_037917641.1|HILL	LOC109400874|XP_019528904.2|AEAL
OG0007270	LOC119658569|XP_037921945.1|HILL	LOC109416761|XP_019546363.2|AEAL
OG0007271	LOC119659898|XP_037924150.1|HILL	LOC109400850|XP_019528878.2|AEAL
OG0007272	LOC119659345|XP_037923317.1|HILL	LOC109416759|XP_019546361.2|AEAL
OG0007273	LOC119659343|XP_037923315.1|HILL	LOC109416756|XP_019546356.2|AEAL
OG0007274	LOC119658667|XP_037922148.1|HILL	LOC109416755|XP_019546355.2|AEAL
OG0007275	LOC119647463|XP_037904323.1|HILL	LOC109416751|XP_019546352.2|AEAL
OG0007276	LOC119650178|XP_037908660.1|HILL	LOC109400871|XP_019528902.1|AEAL
OG0007277	LOC119649842|XP_037908114.1|HILL	LOC109416018|XP_029731355.1|AEAL
OG0007278	LOC119648314|XP_037905922.1|HILL, LOC119649592|XP_037907729.1|HILL	LOC109416016|XP_019545527.2|AEAL
OG0007279	LOC119647889|XP_037905117.1|HILL	LOC109415018|XP_029731416.1|AEAL
OG0007280	LOC119648927|XP_037906761.1|HILL	LOC109414810|XP_029731432.1|AEAL
OG0007281	LOC119658758|XP_037922379.1|HILL	LOC109414524|XP_019543912.2|AEAL
OG0007282	LOC119658755|XP_037922376.1|HILL	LOC109423413|XP_029731787.1|AEAL
OG0007283	LOC119659830|XP_037924051.1|HILL	LOC109414481|XP_019543874.2|AEAL
OG0007284	LOC119654568|XP_037915946.1|HILL	LOC109423378|XP_019553914.1|AEAL
OG0007285	LOC119655034|XP_037916639.1|HILL	LOC109409555|XP_019538536.2|AEAL
OG0007286	LOC119653857|XP_037914836.1|HILL	LOC109423376|XP_029720642.1|AEAL, LOC109430466|XP_029732046.1|AEAL
OG0007287	LOC119661404|XP_037926661.1|HILL	LOC109409558|XP_019538543.2|AEAL
