Orthogroup	HILL.longest_only	CCAP.longest_only
OG0007608	LOC119650047|XP_037908459.1|HILL	CCAP1982_LOCUS13805|CAD7005445.1|CCAP
OG0007611	LOC119661003|XP_037926037.1|HILL	CCAP1982_LOCUS9402|CAD7000927.1|CCAP
OG0007612	LOC119654302|XP_037915536.1|HILL	CCAP1982_LOCUS20352|CAD7012256.1|CCAP
OG0007613	LOC119654806|XP_037916290.1|HILL	CCAP1982_LOCUS19720|CAD7011631.1|CCAP
OG0007614	LOC119655434|XP_037917255.1|HILL	CCAP1982_LOCUS12603|CAD7004184.1|CCAP
OG0007615	LOC119654842|XP_037916348.1|HILL	CCAP1982_LOCUS3769|CAD6995039.1|CCAP
OG0007616	LOC119652252|XP_037912161.1|HILL	CCAP1982_LOCUS3797|CAD6995074.1|CCAP
OG0007617	LOC119649861|XP_037908159.1|HILL	CCAP1982_LOCUS14314|CAD7005976.1|CCAP
OG0007618	LOC119647565|XP_037904487.1|HILL	CCAP1982_LOCUS14497|CAD7006170.1|CCAP
OG0007619	LOC119649934|XP_037908281.1|HILL	CCAP1982_LOCUS14496|CAD7006169.1|CCAP
OG0007620	LOC119647742|XP_037904780.1|HILL	CCAP1982_LOCUS14166|CAD7005820.1|CCAP
OG0007621	LOC119661752|XP_037927150.1|HILL	CCAP1982_LOCUS22947|CAD7014989.1|CCAP
OG0007622	LOC119648869|XP_037906684.1|HILL	CCAP1982_LOCUS13416|CAD7005045.1|CCAP
OG0007623	LOC119650256|XP_037908776.1|HILL	CCAP1982_LOCUS13949|CAD7005590.1|CCAP
OG0007624	LOC119649418|XP_037907485.1|HILL	CCAP1982_LOCUS14262|CAD7005924.1|CCAP
OG0007625	LOC119647410|XP_037904214.1|HILL	CCAP1982_LOCUS13677|CAD7005316.1|CCAP
OG0007626	LOC119647925|XP_037905184.1|HILL	CCAP1982_LOCUS14397|CAD7006062.1|CCAP
OG0007627	LOC119648883|XP_037906707.1|HILL	CCAP1982_LOCUS14398|CAD7006063.1|CCAP
OG0007628	LOC119660854|XP_037925678.1|HILL	CCAP1982_LOCUS10081|CAD7001587.1|CCAP
OG0007629	LOC119651470|XP_037911006.1|HILL	CCAP1982_LOCUS10815|CAD7002325.1|CCAP
OG0007630	LOC119650976|XP_037910167.1|HILL	CCAP1982_LOCUS4525|CAD6995822.1|CCAP
OG0007631	LOC119659254|XP_037923172.1|HILL	CCAP1982_LOCUS2707|CAD6993916.1|CCAP
OG0007632	LOC119649099|XP_037907030.1|HILL	CCAP1982_LOCUS11130|CAD7002647.1|CCAP
OG0007633	LOC119646244|XP_037902565.1|HILL	CCAP1982_LOCUS8796|CAD7000310.1|CCAP
OG0007634	LOC119651618|XP_037911201.1|HILL	CCAP1982_LOCUS1668|CAD6992831.1|CCAP
OG0007635	LOC119648232|XP_037905780.1|HILL	CCAP1982_LOCUS10959|CAD7002470.1|CCAP
OG0007637	LOC119650687|XP_037909577.1|HILL	CCAP1982_LOCUS5885|CAD6997252.1|CCAP
OG0007638	LOC119647120|XP_037903834.1|HILL	CCAP1982_LOCUS21753|CAD7013716.1|CCAP
OG0007639	LOC119658679|XP_037922171.1|HILL	CCAP1982_LOCUS599|CAD6991686.1|CCAP
OG0007640	LOC119647025|XP_037903690.1|HILL	CCAP1982_LOCUS21568|CAD7013509.1|CCAP
OG0007642	LOC119653805|XP_037914752.1|HILL	CCAP1982_LOCUS19674|CAD7011585.1|CCAP
OG0007643	LOC119661360|XP_037926597.1|HILL, LOC119661361|XP_037926598.1|HILL, LOC119657460|XP_037920308.1|HILL	CCAP1982_LOCUS4813|CAD6996118.1|CCAP
OG0007644	LOC119659599|XP_037923695.1|HILL	CCAP1982_LOCUS156|CAD6991218.1|CCAP
OG0007647	LOC119656012|XP_037918189.1|HILL	CCAP1982_LOCUS5473|CAD6996800.1|CCAP, CCAP1982_LOCUS5472|CAD6996799.1|CCAP, CCAP1982_LOCUS5471|CAD6996798.1|CCAP, CCAP1982_LOCUS5474|CAD6996801.1|CCAP
OG0007648	LOC119653318|XP_037913833.1|HILL	CCAP1982_LOCUS21866|CAD7013847.1|CCAP
OG0007649	LOC119649302|XP_037907327.1|HILL	CCAP1982_LOCUS21258|CAD7013187.1|CCAP, CCAP1982_LOCUS21268|CAD7013197.1|CCAP
OG0007650	LOC119646716|XP_037903222.1|HILL, LOC119646687|XP_037903175.1|HILL	CCAP1982_LOCUS20026|CAD7011914.1|CCAP, CCAP1982_LOCUS20029|CAD7011917.1|CCAP
OG0007651	LOC119649095|XP_037907025.1|HILL	CCAP1982_LOCUS12221|CAD7003785.1|CCAP
OG0007653	LOC119660595|XP_037925197.1|HILL	CCAP1982_LOCUS3504|CAD6994773.1|CCAP, CCAP1982_LOCUS3505|CAD6994774.1|CCAP, CCAP1982_LOCUS3503|CAD6994772.1|CCAP
OG0007664	LOC119653146|XP_037913608.1|HILL	CCAP1982_LOCUS1443|CAD6992594.1|CCAP
OG0007668	LOC119657016|XP_037919690.1|HILL	CCAP1982_LOCUS19885|CAD7011773.1|CCAP
OG0007673	LOC119657769|XP_037920768.1|HILL	CCAP1982_LOCUS3400|CAD6994666.1|CCAP
OG0007680	LOC119650741|XP_037909738.1|HILL	CCAP1982_LOCUS6389|CAD6997759.1|CCAP
OG0007681	LOC119652053|XP_037911919.1|HILL	CCAP1982_LOCUS20806|CAD7012699.1|CCAP
OG0007688	LOC119651945|XP_037911726.1|HILL	CCAP1982_LOCUS2680|CAD6993886.1|CCAP
OG0007691	LOC119657427|XP_037920261.1|HILL	CCAP1982_LOCUS3918|CAD6995199.1|CCAP
OG0007717	LOC119658603|XP_037922002.1|HILL	CCAP1982_LOCUS3328|CAD6994589.1|CCAP
OG0007737	LOC119659423|XP_037923428.1|HILL	CCAP1982_LOCUS1041|CAD6992165.1|CCAP
OG0007738	LOC119658817|XP_037922473.1|HILL	CCAP1982_LOCUS2234|CAD6993419.1|CCAP
OG0007743	LOC119651866|XP_037911602.1|HILL	CCAP1982_LOCUS2502|CAD6993696.1|CCAP
OG0007745	LOC119650613|XP_037909422.1|HILL	CCAP1982_LOCUS2113|CAD6993299.1|CCAP
OG0007750	LOC119661635|XP_037926986.1|HILL	CCAP1982_LOCUS1760|CAD6992927.1|CCAP
OG0007758	LOC119650774|XP_037909807.1|HILL	CCAP1982_LOCUS5563|CAD6996889.1|CCAP
OG0007759	LOC119657321|XP_037920109.1|HILL	CCAP1982_LOCUS1122|CAD6992252.1|CCAP
OG0007766	LOC119657701|XP_037920668.1|HILL	CCAP1982_LOCUS2350|CAD6993538.1|CCAP
OG0007767	LOC119660996|XP_037926012.1|HILL	CCAP1982_LOCUS9329|CAD7000855.1|CCAP
OG0007773	LOC119652861|XP_037913145.1|HILL, LOC119652495|XP_037912605.1|HILL	CCAP1982_LOCUS5389|CAD6996705.1|CCAP
OG0007777	LOC119656662|XP_037919069.1|HILL	CCAP1982_LOCUS22259|CAD7014256.1|CCAP
OG0007779	LOC119659385|XP_037923372.1|HILL	CCAP1982_LOCUS14828|CAD7006514.1|CCAP
OG0007784	LOC119660808|XP_037925576.1|HILL	CCAP1982_LOCUS1991|CAD6993166.1|CCAP
OG0007786	LOC119661211|XP_037926362.1|HILL	CCAP1982_LOCUS6878|CAD6998269.1|CCAP
OG0007787	LOC119652680|XP_037912880.1|HILL	CCAP1982_LOCUS1999|CAD6993177.1|CCAP
OG0007788	LOC119657933|XP_037921049.1|HILL	CCAP1982_LOCUS3254|CAD6994510.1|CCAP
OG0007789	LOC119651000|XP_037910215.1|HILL	CCAP1982_LOCUS2408|CAD6993598.1|CCAP
OG0007790	LOC119653098|XP_037913534.1|HILL	CCAP1982_LOCUS1486|CAD6992640.1|CCAP
OG0007791	LOC119650903|XP_037910018.1|HILL	CCAP1982_LOCUS1483|CAD6992635.1|CCAP
OG0007793	LOC119658768|XP_037922393.1|HILL	CCAP1982_LOCUS4261|CAD6995550.1|CCAP
OG0007797	LOC119653015|XP_037913380.1|HILL	CCAP1982_LOCUS1089|CAD6992219.1|CCAP
OG0007798	LOC119653016|XP_037913382.1|HILL	CCAP1982_LOCUS1088|CAD6992218.1|CCAP
OG0007799	LOC119651538|XP_037911098.1|HILL	CCAP1982_LOCUS3863|CAD6995140.1|CCAP
OG0007800	LOC119653047|XP_037913438.1|HILL	CCAP1982_LOCUS3705|CAD6994974.1|CCAP
OG0007801	LOC119650832|XP_037909901.1|HILL	CCAP1982_LOCUS3472|CAD6994739.1|CCAP
OG0007803	LOC119658483|XP_037921856.1|HILL	CCAP1982_LOCUS3000|CAD6994238.1|CCAP
OG0007808	LOC119652892|XP_037913190.1|HILL	CCAP1982_LOCUS3479|CAD6994746.1|CCAP
OG0007811	LOC119660206|XP_037924570.1|HILL	CCAP1982_LOCUS3656|CAD6994923.1|CCAP
OG0007813	LOC119659740|XP_037923929.1|HILL	CCAP1982_LOCUS2961|CAD6994197.1|CCAP
OG0007816	LOC119653123|XP_037913577.1|HILL	CCAP1982_LOCUS2858|CAD6994089.1|CCAP
OG0007817	LOC119651161|XP_037910507.1|HILL	CCAP1982_LOCUS2855|CAD6994086.1|CCAP
OG0007822	LOC119652954|XP_037913275.1|HILL	CCAP1982_LOCUS1081|CAD6992210.1|CCAP
OG0007823	LOC119651954|XP_037911735.1|HILL	CCAP1982_LOCUS1083|CAD6992213.1|CCAP
OG0007824	LOC119658061|XP_037921242.1|HILL	CCAP1982_LOCUS1414|CAD6992569.1|CCAP
OG0007825	LOC119651422|XP_037910945.1|HILL	CCAP1982_LOCUS3989|CAD6995268.1|CCAP
OG0007826	LOC119651367|XP_037910870.1|HILL	CCAP1982_LOCUS1911|CAD6993081.1|CCAP
OG0007828	LOC119648242|XP_037905802.1|HILL	CCAP1982_LOCUS14905|CAD7006594.1|CCAP
OG0007829	LOC119651741|XP_037911398.1|HILL	CCAP1982_LOCUS1661|CAD6992823.1|CCAP
OG0007835	LOC119651371|XP_037910872.1|HILL	CCAP1982_LOCUS3471|CAD6994738.1|CCAP
OG0007838	LOC119652967|XP_037913294.1|HILL	CCAP1982_LOCUS2060|CAD6993243.1|CCAP
OG0007840	LOC119650703|XP_037909630.1|HILL	CCAP1982_LOCUS1667|CAD6992830.1|CCAP
OG0007842	LOC119651124|XP_037910431.1|HILL	CCAP1982_LOCUS2723|CAD6993937.1|CCAP
OG0007843	LOC119651928|XP_037911690.1|HILL	CCAP1982_LOCUS2722|CAD6993935.1|CCAP
OG0007844	LOC119657689|XP_037920647.1|HILL	CCAP1982_LOCUS22686|CAD7014704.1|CCAP
OG0007845	LOC119657025|XP_037919702.1|HILL	CCAP1982_LOCUS2347|CAD6993535.1|CCAP
OG0007847	LOC119652722|XP_037912943.1|HILL	CCAP1982_LOCUS2685|CAD6993892.1|CCAP
OG0007848	LOC119650878|XP_037909970.1|HILL	CCAP1982_LOCUS2692|CAD6993899.1|CCAP
OG0007849	LOC119652458|XP_037912550.1|HILL	CCAP1982_LOCUS1593|CAD6992750.1|CCAP
OG0007850	LOC119653027|XP_037913399.1|HILL	CCAP1982_LOCUS1591|CAD6992747.1|CCAP
OG0007851	LOC119651421|XP_037910943.1|HILL	CCAP1982_LOCUS3811|CAD6995087.1|CCAP
OG0007852	LOC119652514|XP_037912636.1|HILL	CCAP1982_LOCUS3826|CAD6995103.1|CCAP
OG0007853	LOC119658335|XP_037921605.1|HILL	CCAP1982_LOCUS1394|CAD6992546.1|CCAP
OG0007854	LOC119652540|XP_037912673.1|HILL	CCAP1982_LOCUS1478|CAD6992630.1|CCAP
OG0007855	LOC119651731|XP_037911387.1|HILL	CCAP1982_LOCUS3101|CAD6994345.1|CCAP
OG0007856	LOC119652984|XP_037913333.1|HILL	CCAP1982_LOCUS2693|CAD6993900.1|CCAP
OG0007857	LOC119651225|XP_037910623.1|HILL	CCAP1982_LOCUS1820|CAD6992989.1|CCAP
OG0007858	LOC119657596|XP_037920510.1|HILL	CCAP1982_LOCUS6731|CAD6998119.1|CCAP
OG0007860	LOC119652664|XP_037912858.1|HILL	CCAP1982_LOCUS3508|CAD6994777.1|CCAP
OG0007861	LOC119657647|XP_037920582.1|HILL	CCAP1982_LOCUS3497|CAD6994766.1|CCAP
OG0007862	LOC119657024|XP_037919701.1|HILL, LOC119657027|XP_037919705.1|HILL, LOC119658260|XP_037921480.1|HILL	CCAP1982_LOCUS1077|CAD6992205.1|CCAP
OG0007863	LOC119660971|XP_037925969.1|HILL	CCAP1982_LOCUS7597|CAD6999050.1|CCAP
OG0007864	LOC119652524|XP_037912649.1|HILL	CCAP1982_LOCUS1312|CAD6992455.1|CCAP
OG0007866	LOC119657921|XP_037921036.1|HILL	CCAP1982_LOCUS2468|CAD6993661.1|CCAP
OG0007867	LOC119652790|XP_037913031.1|HILL	CCAP1982_LOCUS2932|CAD6994167.1|CCAP
OG0007868	LOC119650884|XP_037909984.1|HILL	CCAP1982_LOCUS2432|CAD6993623.1|CCAP
OG0007870	LOC119647866|XP_037905064.1|HILL	CCAP1982_LOCUS11052|CAD7002564.1|CCAP
OG0007873	LOC119659680|XP_037923832.1|HILL	CCAP1982_LOCUS11840|CAD7003381.1|CCAP
OG0007875	LOC119655631|XP_037917531.1|HILL	CCAP1982_LOCUS22696|CAD7014715.1|CCAP
OG0007878	LOC119649958|XP_037908325.1|HILL	CCAP1982_LOCUS22637|CAD7014648.1|CCAP
OG0007879	LOC119647411|XP_037904216.1|HILL	CCAP1982_LOCUS11905|CAD7003451.1|CCAP
OG0007880	LOC119655862|XP_037917911.1|HILL	CCAP1982_LOCUS21795|CAD7013772.1|CCAP
OG0007881	LOC119648807|XP_037906584.1|HILL	CCAP1982_LOCUS13044|CAD7004649.1|CCAP
OG0007882	LOC119649416|XP_037907480.1|HILL	CCAP1982_LOCUS10785|CAD7002293.1|CCAP
OG0007883	LOC119648128|XP_037905584.1|HILL	CCAP1982_LOCUS10786|CAD7002294.1|CCAP
OG0007884	LOC119649050|XP_037906956.1|HILL	CCAP1982_LOCUS12922|CAD7004525.1|CCAP
OG0007885	LOC119658277|XP_037921500.1|HILL	CCAP1982_LOCUS22695|CAD7014714.1|CCAP
OG0007887	LOC119653638|XP_037914356.1|HILL	CCAP1982_LOCUS19461|CAD7011359.1|CCAP
OG0007888	LOC119648064|XP_037905461.1|HILL	CCAP1982_LOCUS12706|CAD7004286.1|CCAP
OG0007889	LOC119648150|XP_037905649.1|HILL	CCAP1982_LOCUS10796|CAD7002306.1|CCAP
OG0007890	LOC119648018|XP_037905352.1|HILL	CCAP1982_LOCUS13035|CAD7004640.1|CCAP
OG0007892	LOC119653302|XP_037913832.1|HILL	CCAP1982_LOCUS21865|CAD7013846.1|CCAP
OG0007894	LOC119648045|XP_037905425.1|HILL	CCAP1982_LOCUS14992|CAD7006693.1|CCAP
OG0007895	LOC119647844|XP_037905029.1|HILL	CCAP1982_LOCUS12575|CAD7004155.1|CCAP
OG0007898	LOC119648614|XP_037906312.1|HILL	CCAP1982_LOCUS11495|CAD7003032.1|CCAP
OG0007899	LOC119649598|XP_037907740.1|HILL	CCAP1982_LOCUS12817|CAD7004406.1|CCAP
OG0007901	LOC119647571|XP_037904498.1|HILL	CCAP1982_LOCUS11103|CAD7002619.1|CCAP, CCAP1982_LOCUS11101|CAD7002617.1|CCAP
OG0007907	LOC119647477|XP_037904345.1|HILL	CCAP1982_LOCUS11579|CAD7003117.1|CCAP
OG0007908	LOC119648198|XP_037905722.1|HILL	CCAP1982_LOCUS11580|CAD7003118.1|CCAP
OG0007910	LOC119648758|XP_037906512.1|HILL	CCAP1982_LOCUS14592|CAD7006268.1|CCAP
OG0007911	LOC119649565|XP_037907693.1|HILL	CCAP1982_LOCUS11252|CAD7002779.1|CCAP
OG0007912	LOC119648243|XP_037905803.1|HILL	CCAP1982_LOCUS11257|CAD7002784.1|CCAP
OG0007913	LOC119649566|XP_037907694.1|HILL	CCAP1982_LOCUS11253|CAD7002780.1|CCAP
OG0007914	LOC119647405|XP_037904208.1|HILL	CCAP1982_LOCUS14822|CAD7006506.1|CCAP
OG0007915	LOC119648755|XP_037906508.1|HILL	CCAP1982_LOCUS12412|CAD7003990.1|CCAP
OG0007916	LOC119655194|XP_037916891.1|HILL	CCAP1982_LOCUS5432|CAD6996753.1|CCAP
OG0007918	LOC119653633|XP_037914343.1|HILL	CCAP1982_LOCUS22289|CAD7014287.1|CCAP
OG0007921	LOC119661286|XP_037926490.1|HILL	CCAP1982_LOCUS22488|CAD7014486.1|CCAP
OG0007922	LOC119655575|XP_037917435.1|HILL	CCAP1982_LOCUS797|CAD6991907.1|CCAP
OG0007924	LOC119658909|XP_037922643.1|HILL	CCAP1982_LOCUS21591|CAD7013532.1|CCAP
OG0007925	LOC119646271|XP_037902607.1|HILL, LOC119646676|XP_037903136.1|HILL	CCAP1982_LOCUS7251|CAD6998694.1|CCAP
OG0007926	LOC119661790|XP_037927202.1|HILL	CCAP1982_LOCUS22263|CAD7014260.1|CCAP
OG0007927	LOC119660778|XP_037925486.1|HILL	CCAP1982_LOCUS6399|CAD6997770.1|CCAP
OG0007928	LOC119650732|XP_037909691.1|HILL	CCAP1982_LOCUS5580|CAD6996907.1|CCAP
OG0007929	LOC119653028|XP_037913400.1|HILL	CCAP1982_LOCUS6497|CAD6997878.1|CCAP
OG0007930	LOC119659582|XP_037923666.1|HILL	CCAP1982_LOCUS19856|CAD7011744.1|CCAP
OG0007931	LOC119653048|XP_037913440.1|HILL	CCAP1982_LOCUS6141|CAD6997501.1|CCAP
OG0007933	LOC119646156|XP_037902455.1|HILL	CCAP1982_LOCUS402|CAD6991477.1|CCAP
OG0007934	LOC119651759|XP_037911425.1|HILL	CCAP1982_LOCUS9009|CAD7000531.1|CCAP
OG0007935	LOC119651495|XP_037911038.1|HILL	CCAP1982_LOCUS6256|CAD6997620.1|CCAP
OG0007938	LOC119656697|XP_037919134.1|HILL	CCAP1982_LOCUS7928|CAD6999402.1|CCAP
OG0007939	LOC119661551|XP_037926867.1|HILL	CCAP1982_LOCUS7277|CAD6998720.1|CCAP
OG0007940	LOC119647087|XP_037903788.1|HILL	CCAP1982_LOCUS7275|CAD6998718.1|CCAP
OG0007941	LOC119646151|XP_037902448.1|HILL	CCAP1982_LOCUS7179|CAD6998604.1|CCAP
OG0007943	LOC119651918|XP_037911674.1|HILL	CCAP1982_LOCUS6542|CAD6997924.1|CCAP
OG0007944	LOC119652697|XP_037912904.1|HILL	CCAP1982_LOCUS11254|CAD7002781.1|CCAP
OG0007946	LOC119651289|XP_037910732.1|HILL	CCAP1982_LOCUS6560|CAD6997943.1|CCAP
OG0007947	LOC119651380|XP_037910881.1|HILL	CCAP1982_LOCUS7869|CAD6999342.1|CCAP
OG0007948	LOC119650605|XP_037909393.1|HILL	CCAP1982_LOCUS6221|CAD6997582.1|CCAP
OG0007950	LOC119661197|XP_037926347.1|HILL	CCAP1982_LOCUS8000|CAD6999476.1|CCAP
OG0007951	LOC119646253|XP_037902616.1|HILL	CCAP1982_LOCUS8465|CAD6999958.1|CCAP
OG0007952	LOC119661201|XP_037926349.1|HILL	CCAP1982_LOCUS8845|CAD7000365.1|CCAP
OG0007953	LOC119651737|XP_037911392.1|HILL	CCAP1982_LOCUS6138|CAD6997497.1|CCAP
OG0007954	LOC119650652|XP_037909516.1|HILL	CCAP1982_LOCUS6411|CAD6997786.1|CCAP
OG0007955	LOC119651971|XP_037911792.1|HILL	CCAP1982_LOCUS5745|CAD6997092.1|CCAP
OG0007956	LOC119650594|XP_037909371.1|HILL	CCAP1982_LOCUS7699|CAD6999162.1|CCAP
OG0007961	LOC119651125|XP_037910444.1|HILL	CCAP1982_LOCUS590|CAD6991677.1|CCAP
OG0007963	LOC119651432|XP_037910959.1|HILL	CCAP1982_LOCUS5560|CAD6996886.1|CCAP
OG0007964	LOC119652720|XP_037912941.1|HILL	CCAP1982_LOCUS6172|CAD6997533.1|CCAP
OG0007965	LOC119651033|XP_037910275.1|HILL	CCAP1982_LOCUS9241|CAD7000766.1|CCAP
OG0007966	LOC119651167|XP_037910514.1|HILL	CCAP1982_LOCUS7028|CAD6998428.1|CCAP
OG0007968	LOC119646843|XP_037903388.1|HILL	CCAP1982_LOCUS7883|CAD6999356.1|CCAP
OG0007972	LOC119655552|XP_037917403.1|HILL	CCAP1982_LOCUS21259|CAD7013188.1|CCAP
OG0007973	LOC119646445|XP_037902824.1|HILL	CCAP1982_LOCUS8370|CAD6999858.1|CCAP
OG0007975	LOC119660960|XP_037925931.1|HILL	CCAP1982_LOCUS559|CAD6991645.1|CCAP
OG0007977	LOC119650648|XP_037909514.1|HILL	CCAP1982_LOCUS8384|CAD6999874.1|CCAP
OG0007978	LOC119656795|XP_037919333.1|HILL	CCAP1982_LOCUS7842|CAD6999315.1|CCAP
OG0007979	LOC119652405|XP_037912440.1|HILL	CCAP1982_LOCUS6340|CAD6997708.1|CCAP
OG0007980	LOC119650877|XP_037909973.1|HILL	CCAP1982_LOCUS7607|CAD6999061.1|CCAP
OG0007983	LOC119652201|XP_037912070.1|HILL	CCAP1982_LOCUS7870|CAD6999343.1|CCAP
OG0007984	LOC119653046|XP_037913436.1|HILL	CCAP1982_LOCUS6110|CAD6997467.1|CCAP
OG0007985	LOC119651083|XP_037910357.1|HILL	CCAP1982_LOCUS6495|CAD6997876.1|CCAP
OG0007986	LOC119651869|XP_037911604.1|HILL	CCAP1982_LOCUS8337|CAD6999826.1|CCAP
OG0007988	LOC119647404|XP_037904211.1|HILL	CCAP1982_LOCUS5792|CAD6997147.1|CCAP
OG0007990	LOC119651546|XP_037911107.1|HILL	CCAP1982_LOCUS5616|CAD6996948.1|CCAP
OG0007991	LOC119661585|XP_037926915.1|HILL	CCAP1982_LOCUS8730|CAD7000238.1|CCAP
OG0007993	LOC119650869|XP_037909958.1|HILL	CCAP1982_LOCUS3399|CAD6994664.1|CCAP
OG0007994	LOC119651559|XP_037911124.1|HILL	CCAP1982_LOCUS6289|CAD6997659.1|CCAP
OG0007999	LOC119661780|XP_037927188.1|HILL	CCAP1982_LOCUS7924|CAD6999398.1|CCAP
OG0008000	LOC119661766|XP_037927169.1|HILL	CCAP1982_LOCUS7923|CAD6999397.1|CCAP
OG0008001	LOC119661426|XP_037926697.1|HILL	CCAP1982_LOCUS8043|CAD6999518.1|CCAP
OG0008002	LOC119651158|XP_037910496.1|HILL	CCAP1982_LOCUS7500|CAD6998953.1|CCAP
OG0008003	LOC119661378|XP_037926625.1|HILL	CCAP1982_LOCUS8260|CAD6999734.1|CCAP
OG0008008	LOC119650102|XP_037908550.1|HILL	CCAP1982_LOCUS11656|CAD7003194.1|CCAP
OG0008012	LOC119654901|XP_037916456.1|HILL	CCAP1982_LOCUS20280|CAD7012178.1|CCAP
OG0008013	LOC119655886|XP_037917960.1|HILL	CCAP1982_LOCUS20004|CAD7011893.1|CCAP
OG0008014	LOC119659405|XP_037923404.1|HILL	CCAP1982_LOCUS435|CAD6991515.1|CCAP
OG0008015	LOC119648968|XP_037906818.1|HILL	CCAP1982_LOCUS13361|CAD7004984.1|CCAP
OG0008022	LOC119655630|XP_037917528.1|HILL	CCAP1982_LOCUS3423|CAD6994688.1|CCAP
OG0008029	LOC119659933|XP_037924201.1|HILL	CCAP1982_LOCUS303|CAD6991374.1|CCAP
OG0008030	LOC119659856|XP_037924089.1|HILL	CCAP1982_LOCUS677|CAD6991770.1|CCAP
OG0008032	LOC119659908|XP_037924161.1|HILL	CCAP1982_LOCUS900|CAD6992016.1|CCAP
OG0008033	LOC119658897|XP_037922626.1|HILL	CCAP1982_LOCUS710|CAD6991808.1|CCAP
OG0008036	LOC119658987|XP_037922797.1|HILL	CCAP1982_LOCUS689|CAD6991784.1|CCAP
OG0008037	LOC119658931|XP_037922692.1|HILL	CCAP1982_LOCUS701|CAD6991797.1|CCAP
OG0008039	LOC119659935|XP_037924203.1|HILL	CCAP1982_LOCUS22|CAD6991074.1|CCAP
OG0008040	LOC119658901|XP_037922634.1|HILL	CCAP1982_LOCUS153|CAD6991215.1|CCAP
OG0008042	LOC119659982|XP_037924280.1|HILL	CCAP1982_LOCUS164|CAD6991227.1|CCAP
OG0008046	LOC119658779|XP_037922405.1|HILL	CCAP1982_LOCUS24|CAD6991076.1|CCAP
OG0008047	LOC119658630|XP_037922070.1|HILL	CCAP1982_LOCUS5022|CAD6996344.1|CCAP
OG0008048	LOC119658778|XP_037922404.1|HILL	CCAP1982_LOCUS25|CAD6991077.1|CCAP
OG0008049	LOC119658628|XP_037922066.1|HILL	CCAP1982_LOCUS1019|CAD6992140.1|CCAP
OG0008050	LOC119659059|XP_037922896.1|HILL	CCAP1982_LOCUS4834|CAD6996141.1|CCAP
OG0008051	LOC119660140|XP_037924466.1|HILL	CCAP1982_LOCUS4237|CAD6995525.1|CCAP
OG0008052	LOC119658904|XP_037922638.1|HILL	CCAP1982_LOCUS605|CAD6991692.1|CCAP
OG0008053	LOC119655780|XP_037917792.1|HILL	CCAP1982_LOCUS5665|CAD6997004.1|CCAP
OG0008060	LOC119659045|XP_037922880.1|HILL	CCAP1982_LOCUS125|CAD6991187.1|CCAP
OG0008063	LOC119658663|XP_037922145.1|HILL	CCAP1982_LOCUS163|CAD6991225.1|CCAP
OG0008069	LOC119660342|XP_037924756.1|HILL	CCAP1982_LOCUS854|CAD6991967.1|CCAP
OG0008070	LOC119659365|XP_037923348.1|HILL	CCAP1982_LOCUS4919|CAD6996234.1|CCAP
OG0008075	LOC119654147|XP_037915238.1|HILL	CCAP1982_LOCUS19935|CAD7011825.1|CCAP
OG0008082	LOC119659634|XP_037923761.1|HILL	CCAP1982_LOCUS4885|CAD6996195.1|CCAP
OG0008083	LOC119659775|XP_037923965.1|HILL	CCAP1982_LOCUS771|CAD6991880.1|CCAP
OG0008084	LOC119657512|XP_037920379.1|HILL	CCAP1982_LOCUS3892|CAD6995171.1|CCAP
OG0008085	LOC119660549|XP_037925117.1|HILL	CCAP1982_LOCUS3982|CAD6995261.1|CCAP
OG0008086	LOC119659139|XP_037922997.1|HILL	CCAP1982_LOCUS4826|CAD6996132.1|CCAP
OG0008091	LOC119658943|XP_037922735.1|HILL	CCAP1982_LOCUS2678|CAD6993884.1|CCAP
OG0008094	LOC119660317|XP_037924720.1|HILL	CCAP1982_LOCUS6811|CAD6998195.1|CCAP
OG0008098	LOC119649386|XP_037907434.1|HILL	CCAP1982_LOCUS13604|CAD7005247.1|CCAP, CCAP1982_LOCUS13603|CAD7005246.1|CCAP
OG0008100	LOC119658786|XP_037922421.1|HILL	CCAP1982_LOCUS536|CAD6991621.1|CCAP
OG0008102	LOC119658913|XP_037922657.1|HILL	CCAP1982_LOCUS4798|CAD6996098.1|CCAP
OG0008104	LOC119650376|XP_037909041.1|HILL	CCAP1982_LOCUS13968|CAD7005609.1|CCAP
OG0008105	LOC119651399|XP_037910914.1|HILL	CCAP1982_LOCUS1889|CAD6993059.1|CCAP
OG0008107	LOC119659291|XP_037923231.1|HILL	CCAP1982_LOCUS846|CAD6991958.1|CCAP
OG0008132	LOC119660508|XP_037925033.1|HILL	CCAP1982_LOCUS5058|CAD6996379.1|CCAP
OG0008136	LOC119653701|XP_037914503.1|HILL	CCAP1982_LOCUS7013|CAD6998413.1|CCAP
OG0008138	LOC119656075|XP_037918284.1|HILL	CCAP1982_LOCUS14890|CAD7006576.1|CCAP
OG0008153	LOC119646770|XP_037903280.1|HILL	CCAP1982_LOCUS7157|CAD6998579.1|CCAP
OG0008154	LOC119649175|XP_037907131.1|HILL	CCAP1982_LOCUS13782|CAD7005419.1|CCAP
OG0008156	LOC119653185|XP_037913667.1|HILL	CCAP1982_LOCUS262|CAD6991333.1|CCAP
OG0008157	LOC119653871|XP_037914907.1|HILL	CCAP1982_LOCUS1671|CAD6992834.1|CCAP
