Orthogroup	HILL.longest_only	AAEG.longest_only
OG0008689	LOC119659228|XP_037923130.1|HILL	LOC5574391|XP_021700109.1|AAEG
OG0008690	LOC119651734|XP_037911390.1|HILL	LOC5565755|XP_021700879.1|AAEG
OG0008694	LOC119647760|XP_037904807.1|HILL	LOC5570076|XP_001653062.1|AAEG
OG0008696	LOC119660568|XP_037925146.1|HILL	LOC5567400|XP_021704781.1|AAEG
OG0008697	LOC119647676|XP_037904681.1|HILL	LOC5573594|XP_021707464.1|AAEG
OG0008698	LOC119653864|XP_037914849.1|HILL	LOC110677709|XP_021704545.1|AAEG
OG0008699	LOC119647603|XP_037904559.1|HILL	LOC5578189|XP_001656831.2|AAEG
OG0008700	LOC119660060|XP_037924367.1|HILL, LOC119658676|XP_037922166.1|HILL, LOC119660313|XP_037924715.1|HILL	LOC5573741|XP_001654769.2|AAEG
OG0008701	LOC119654395|XP_037915704.1|HILL	LOC5572359|XP_021710154.1|AAEG
OG0008703	LOC119655914|XP_037918007.1|HILL	LOC5573227|XP_001654432.1|AAEG
OG0008804	LOC119654545|XP_037915917.1|HILL	LOC5572249|XP_001653939.1|AAEG, LOC5570589|XP_001653256.1|AAEG, LOC110676135|XP_021698500.1|AAEG, LOC5564930|XP_001649266.2|AAEG, LOC5574144|XP_001661216.2|AAEG, LOC5574145|XP_001661215.2|AAEG
OG0008805	LOC119656803|XP_037919340.1|HILL	LOC5569924|XP_021695837.1|AAEG
OG0008806	LOC119656959|XP_037919607.1|HILL	LOC5577250|XP_021704907.1|AAEG
OG0008807	LOC119656811|XP_037919359.1|HILL	LOC5575469|XP_021707407.1|AAEG
OG0008808	LOC119658445|XP_037921777.1|HILL	LOC5568548|XP_021707573.1|AAEG
OG0008811	LOC119652683|XP_037912885.1|HILL	LOC110674177|XP_021693825.1|AAEG
OG0008813	LOC119652049|XP_037911913.1|HILL	LOC5565925|XP_021693921.1|AAEG
OG0008814	LOC119646576|XP_037902997.1|HILL	LOC5578057|XP_021695967.1|AAEG
OG0008815	LOC119646510|XP_037902894.1|HILL	LOC5574291|XP_001661328.2|AAEG
OG0008820	LOC119651683|XP_037911310.1|HILL	LOC23687682|XP_011493255.1|AAEG
OG0008821	LOC119659241|XP_037923149.1|HILL	LOC5563796|XP_001648056.1|AAEG
OG0008822	LOC119651280|XP_037910712.1|HILL	LOC5572422|XP_021702414.1|AAEG
OG0008823	LOC119646188|XP_037902499.1|HILL	LOC5570168|XP_001658977.2|AAEG, LOC5577435|XP_001663362.1|AAEG
OG0008824	LOC119653399|XP_037913891.1|HILL	LOC5575033|XP_001661761.2|AAEG
OG0008827	LOC119656264|XP_037918613.1|HILL, LOC119655632|XP_037917530.1|HILL, LOC119650279|XP_037908837.1|HILL, LOC119654791|XP_037916268.1|HILL	LOC5570041|XP_021710662.1|AAEG, LOC110677843|XP_021705197.1|AAEG, LOC5570044|XP_001658934.2|AAEG
OG0008983	LOC119650796|XP_037909861.1|HILL	LOC23687890|XP_021695710.1|AAEG
OG0008986	LOC119652384|XP_037912412.1|HILL	LOC5565683|XP_021700574.1|AAEG
OG0008987	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL	LOC5568237|XP_001657928.1|AAEG
OG0008991	LOC119659421|XP_037923423.1|HILL	LOC5578553|XP_001663945.1|AAEG
OG0008992	LOC119651091|XP_037910372.1|HILL	LOC110680195|XP_021711707.1|AAEG
OG0009221	LOC119651187|XP_037910552.1|HILL	LOC5571494|XP_021704235.1|AAEG
OG0009222	LOC119657106|XP_037919793.1|HILL	LOC5580003|XP_001653895.2|AAEG
OG0009223	LOC119658410|XP_037921734.1|HILL, LOC119658382|XP_037921676.1|HILL	LOC5565631|XP_001649987.2|AAEG, LOC5576526|XP_001662720.1|AAEG, LOC5566672|XP_001651077.2|AAEG
OG0009225	LOC119654452|XP_037915793.1|HILL	LOC5567116|XP_021700187.1|AAEG
OG0009226	LOC119652214|XP_037912084.1|HILL	LOC110676532|XP_021700486.1|AAEG
OG0009229	LOC119661578|XP_037926905.1|HILL	LOC110676935|XP_021702535.1|AAEG
OG0009230	LOC119646221|XP_037902535.1|HILL	LOC5572795|XP_021702675.1|AAEG
OG0009231	LOC119657095|XP_037919778.1|HILL, LOC119648814|XP_037906595.1|HILL	LOC5577898|XP_021702836.1|AAEG
OG0009232	LOC119653760|XP_037914669.1|HILL	LOC5572518|XP_021704148.1|AAEG
OG0009233	LOC119660378|XP_037924825.1|HILL	LOC5572149|XP_001660233.2|AAEG, LOC5572150|XP_001660232.2|AAEG, LOC5572151|XP_001660231.2|AAEG, LOC5572154|XP_001660229.2|AAEG
OG0009234	LOC119658431|XP_037921759.1|HILL	LOC5574784|XP_001655344.2|AAEG
OG0009235	ND5|YP_009390191.1|HILL	ND5|YP_009389267.1|AAEG
OG0009556	LOC119659575|XP_037923660.1|HILL	LOC5566948|XP_021694252.1|AAEG
OG0009557	LOC119657219|XP_037919959.1|HILL	LOC5565259|XP_001649614.2|AAEG
OG0009924	LOC119656071|XP_037918279.1|HILL	LOC5577131|XP_021699422.1|AAEG, LOC5571175|XP_001653479.2|AAEG, LOC5571180|XP_001653478.2|AAEG, LOC5571163|XP_001653475.2|AAEG
OG0009926	LOC119656513|XP_037918776.1|HILL	LOC5568663|XP_021707713.1|AAEG
OG0009928	LOC119660473|XP_037924990.1|HILL, LOC119660471|XP_037924988.1|HILL	LOC5578505|XP_001663900.2|AAEG
OG0010264	LOC119656901|XP_037919513.1|HILL	LOC110674303|XP_021694279.1|AAEG
OG0010266	LOC119658712|XP_037922255.1|HILL	LOC5564427|XP_021705250.1|AAEG, LOC5579808|XP_001648121.2|AAEG, LOC5579807|XP_001648120.2|AAEG, LOC5564426|XP_001648771.2|AAEG
OG0010608	LOC119646598|XP_037903019.1|HILL	LOC5565898|XP_021703813.1|AAEG
OG0010610	ND6|YP_009390194.1|HILL, LOC119648570|XP_037906268.1|HILL	ND6|YP_009389270.1|AAEG
OG0010813	LOC119650776|XP_037909811.1|HILL	LOC5577431|XP_021702659.1|AAEG
OG0010814	LOC119654350|XP_037915616.1|HILL	LOC110680411|XP_021711904.1|AAEG, LOC5572790|XP_001654190.2|AAEG, LOC110677139|XP_021703621.1|AAEG
OG0010945	LOC119655096|XP_037916738.1|HILL	LOC23687602|XP_021705354.1|AAEG
OG0010948	LOC119655913|XP_037918006.1|HILL	LOC5576224|XP_001656002.1|AAEG
OG0011065	LOC119654210|XP_037915344.1|HILL	LOC110674514|XP_021694383.1|AAEG, LOC110675745|XP_021697171.1|AAEG, LOC110675211|XP_021695318.1|AAEG, LOC5575436|XP_001661951.1|AAEG, LOC110676153|XP_021698589.1|AAEG, LOC5571251|XP_001653547.1|AAEG, LOC110674012|XP_021695108.1|AAEG, LOC5569933|XP_021695050.1|AAEG, LOC110677844|XP_021705199.1|AAEG, LOC110674265|XP_021694227.1|AAEG
OG0011066	LOC119660935|XP_037925854.1|HILL	LOC5578828|XP_001664045.2|AAEG
OG0011067	LOC119649702|XP_037907901.1|HILL	LOC5579875|XP_021695532.1|AAEG
OG0011170	LOC119659476|XP_037923515.1|HILL	LOC110674020|XP_021699984.1|AAEG
OG0011171	ND2|YP_009390184.1|HILL	ND2|YP_009389260.1|AAEG
OG0011172	CYTB|YP_009390195.1|HILL	CYTB|YP_009389271.1|AAEG
OG0011292	LOC119657448|XP_037920287.1|HILL	LOC5574594|XP_001655226.2|AAEG, LOC5574596|XP_001655228.2|AAEG
OG0011293	LOC119659636|XP_037923764.1|HILL	LOC5564088|XP_021713250.1|AAEG
OG0011295	LOC119652887|XP_037913182.1|HILL	LOC5571760|XP_001659894.2|AAEG
OG0011299	LOC119661492|XP_037926785.1|HILL	LOC5570689|XP_001659278.2|AAEG
OG0011302	LOC119654380|XP_037915670.1|HILL	LOC5575112|XP_001661834.1|AAEG, LOC5575111|XP_001661833.2|AAEG
OG0011303	LOC119661032|XP_037926124.1|HILL	LOC5573342|XP_001660818.2|AAEG, LOC5567518|XP_001657509.1|AAEG, LOC5567551|XP_001657506.2|AAEG
OG0011305	LOC119652086|XP_037911952.1|HILL, LOC119650851|XP_037909929.1|HILL, LOC119649180|XP_037907135.1|HILL, LOC119655377|XP_037917173.1|HILL, LOC119659085|XP_037922926.1|HILL, LOC119648438|XP_037906119.1|HILL	LOC5569004|XP_021704301.1|AAEG
OG0011419	LOC119657617|XP_037920547.1|HILL	LOC5566179|XP_021694829.1|AAEG
OG0011424	LOC119646513|XP_037902898.1|HILL	LOC110675890|XP_021697552.1|AAEG
OG0011425	LOC119661310|XP_037926530.1|HILL	LOC5573183|XP_001660800.1|AAEG
OG0011431	LOC119648416|XP_037906096.1|HILL, LOC119648681|XP_037906406.1|HILL	LOC5567429|XP_001657429.1|AAEG, LOC5567450|XP_001657428.2|AAEG, LOC5567431|XP_021707988.1|AAEG
OG0011433	COX1|YP_009390185.1|HILL	COX1|YP_009389261.1|AAEG
OG0011434	COX2|YP_009390186.1|HILL	COX2|YP_009389262.1|AAEG
OG0011435	ND4|YP_009390192.1|HILL	ND4|YP_009389268.1|AAEG
OG0011516	LOC119660957|XP_037925924.1|HILL	LOC110681571|XP_021713378.1|AAEG
OG0011518	LOC119657704|XP_037920674.1|HILL, LOC119657703|XP_037920673.1|HILL, LOC119657202|XP_037919937.1|HILL, LOC119656905|XP_037919516.1|HILL, LOC119658324|XP_037921590.1|HILL	LOC5566037|XP_001650404.2|AAEG
OG0011520	LOC119647447|XP_037904300.1|HILL	LOC5573016|XP_021699236.1|AAEG
OG0011521	LOC119658550|XP_037921937.1|HILL	LOC5565384|XP_001649737.1|AAEG
OG0011525	LOC119656228|XP_037918558.1|HILL, LOC119659653|XP_037923788.1|HILL	LOC5574662|XP_001655241.2|AAEG
OG0011527	LOC119660817|XP_037925596.1|HILL	LOC5564580|XP_021705076.1|AAEG
OG0011601	LOC119653999|XP_037915088.1|HILL	LOC110678862|XP_021708088.1|AAEG, LOC110678934|XP_021708295.1|AAEG, LOC110677044|XP_021703263.1|AAEG
OG0011602	LOC119648058|XP_037905453.1|HILL, LOC119648057|XP_037905450.1|HILL	LOC5565102|XP_021696184.1|AAEG
OG0011606	LOC119653704|XP_037914508.1|HILL	LOC5577368|XP_021707267.1|AAEG
OG0011608	ND1|YP_009390196.1|HILL	ND1|YP_009389272.1|AAEG
OG0011685	LOC119646283|XP_037902620.1|HILL	LOC5575836|XP_021694440.1|AAEG
OG0011686	LOC119657173|XP_037919888.1|HILL	LOC5565491|XP_021694725.1|AAEG
OG0011689	LOC119657663|XP_037920617.1|HILL, LOC119657348|XP_037920149.1|HILL, LOC119657682|XP_037920640.1|HILL	LOC110680998|XP_021712454.1|AAEG, LOC5572000|XP_001660105.2|AAEG
OG0011691	LOC119660739|XP_037925367.1|HILL	LOC5574121|XP_021692951.1|AAEG, LOC110674025|XP_021692948.1|AAEG
OG0011789	LOC119652486|XP_037912597.1|HILL	LOC5575834|XP_021694443.1|AAEG
OG0011793	LOC119658174|XP_037921369.1|HILL	LOC5579020|XP_021712997.1|AAEG
OG0011799	LOC119649707|XP_037907906.1|HILL	LOC5567756|XP_021697616.1|AAEG, LOC5567754|XP_001657648.1|AAEG
OG0011802	LOC119646916|XP_037903516.1|HILL	LOC5564802|XP_021701751.1|AAEG, LOC5570987|XP_021701752.1|AAEG
OG0011918	LOC119657466|XP_037920311.1|HILL	LOC5576540|XP_021694782.1|AAEG
OG0011921	LOC119653108|XP_037913557.1|HILL, LOC119653109|XP_037913558.1|HILL, LOC119653112|XP_037913562.1|HILL, LOC119651904|XP_037911659.1|HILL, LOC119653110|XP_037913560.1|HILL, LOC119653111|XP_037913561.1|HILL, LOC119651480|XP_037911019.1|HILL	LOC110681488|XP_021712969.1|AAEG
OG0011923	LOC119652017|XP_037911880.1|HILL, LOC119651968|XP_037911784.1|HILL	LOC5580221|XP_001662080.2|AAEG, LOC5580092|XP_001654842.2|AAEG
OG0011929	LOC119651343|XP_037910824.1|HILL	LOC5565696|XP_001650053.1|AAEG, LOC5565694|XP_001650051.2|AAEG
OG0011931	LOC119654486|XP_037915836.1|HILL	LOC5578763|XP_001657133.1|AAEG
OG0011932	LOC119652391|XP_037912420.1|HILL	LOC5564674|XP_021701558.1|AAEG
OG0011935	LOC119646776|XP_037903286.1|HILL	LOC5572453|XP_021702456.1|AAEG
OG0011938	LOC119653675|XP_037914439.1|HILL	LOC5567370|XP_001657385.1|AAEG
OG0011942	LOC119660416|XP_037924889.1|HILL	LOC5568219|XP_001652151.1|AAEG
OG0011943	LOC119659309|XP_037923252.1|HILL	LOC110678614|XP_021707418.1|AAEG
OG0011949	ATP6|YP_009390188.1|HILL	ATP6|YP_009389264.1|AAEG
OG0011950	COX3|YP_009390189.1|HILL	COX3|YP_009389265.1|AAEG
OG0012068	LOC119653267|XP_037913815.1|HILL	LOC110681180|XP_021712646.1|AAEG, LOC5576154|XP_001662501.2|AAEG
OG0012069	LOC119647726|XP_037904756.1|HILL	LOC5574087|XP_021696125.1|AAEG, LOC5574092|XP_001661163.2|AAEG
OG0012070	LOC119661339|XP_037926569.1|HILL	LOC5579998|XP_021696300.1|AAEG
OG0012072	LOC119648218|XP_037905754.1|HILL	LOC5576901|XP_021698612.1|AAEG
OG0012075	LOC119661674|XP_037927039.1|HILL	LOC5566907|XP_001651322.2|AAEG
OG0012076	LOC119646158|XP_037902458.1|HILL	LOC5569018|XP_001658279.2|AAEG
OG0012080	LOC119652441|XP_037912512.1|HILL	LOC5565859|XP_001650222.1|AAEG, LOC5573213|XP_001654443.1|AAEG
OG0012083	LOC119660403|XP_037924865.1|HILL, LOC119659800|XP_037924000.1|HILL	LOC5572512|XP_001660451.1|AAEG, LOC5572513|XP_001660452.1|AAEG
OG0012084	LOC119661199|XP_037926352.1|HILL, LOC119648466|XP_037906154.1|HILL, LOC119661225|XP_037926379.1|HILL, LOC119648507|XP_037906204.1|HILL	LOC110677745|XP_021704707.1|AAEG
OG0012091	ND3|YP_009390190.1|HILL	ND3|YP_009389266.1|AAEG
OG0012211	LOC119650722|XP_037909668.1|HILL	LOC5571562|XP_001653699.2|AAEG, LOC110676675|XP_021701173.1|AAEG
OG0012213	LOC119653268|XP_037913817.1|HILL	LOC5575787|XP_021693473.1|AAEG
OG0012215	LOC119652471|XP_037912569.1|HILL, LOC119652632|XP_037912806.1|HILL	LOC110675718|XP_021697121.1|AAEG, LOC110675114|XP_021695183.1|AAEG
OG0012216	LOC119648195|XP_037905714.1|HILL	LOC5564472|XP_021697807.1|AAEG, LOC110680229|XP_021711737.1|AAEG
OG0012218	LOC119649963|XP_037908327.1|HILL	LOC5569608|XP_001652888.1|AAEG
OG0012222	LOC119651089|XP_037910370.1|HILL, LOC119651090|XP_037910371.1|HILL	LOC5574569|XP_021699002.1|AAEG
OG0012225	LOC119661613|XP_037926959.1|HILL	LOC5572979|XP_021699288.1|AAEG, LOC5564029|XP_001648351.2|AAEG
OG0012230	LOC119650752|XP_037909770.1|HILL	LOC5566451|XP_021711935.1|AAEG, LOC5566447|XP_021700545.1|AAEG
OG0012231	LOC119660977|XP_037925982.1|HILL	LOC110676679|XP_021701193.1|AAEG
OG0012233	LOC119654031|XP_037915125.1|HILL	LOC5572449|XP_001660394.2|AAEG
OG0012234	LOC119654723|XP_037916173.1|HILL	LOC5566982|XP_021703524.1|AAEG
OG0012237	LOC119659323|XP_037923275.1|HILL	LOC5570078|XP_021705465.1|AAEG
OG0012238	LOC119660495|XP_037925013.1|HILL	LOC5567575|XP_021704213.1|AAEG
OG0012239	LOC119659594|XP_037923683.1|HILL	LOC5563988|XP_021705782.1|AAEG, LOC5572955|XP_001654284.2|AAEG
OG0012240	LOC119660173|XP_037924506.1|HILL	LOC5578202|XP_001656844.2|AAEG, LOC5578198|XP_001656839.2|AAEG
OG0012245	ND4L|YP_009390193.1|HILL	ND4L|YP_009389269.1|AAEG
OG0012366	LOC119656894|XP_037919495.1|HILL	LOC5574758|XP_021694234.1|AAEG, LOC5574754|XP_021694233.1|AAEG
OG0012369	LOC119650120|XP_037908574.1|HILL	LOC5578661|XP_001664001.2|AAEG
OG0012372	LOC119651363|XP_037910864.1|HILL	LOC5569236|XP_021713266.1|AAEG
OG0012380	LOC119649479|XP_037907574.1|HILL	LOC5569597|XP_001652873.1|AAEG
OG0012385	LOC119650060|XP_037908478.1|HILL, LOC119650020|XP_037908420.1|HILL	LOC5574472|XP_001655131.2|AAEG
OG0012386	LOC119651014|XP_037910243.1|HILL, LOC119651793|XP_037911488.1|HILL	LOC5565699|XP_001650049.1|AAEG
OG0012391	LOC119651718|XP_037911368.1|HILL	LOC5577916|XP_021702827.1|AAEG
OG0012396	LOC119654917|XP_037916491.1|HILL	LOC5566410|XP_001650802.3|AAEG
OG0012401	LOC119654779|XP_037916249.1|HILL	LOC5580149|XP_001655289.1|AAEG
OG0012402	LOC119655161|XP_037916837.1|HILL	LOC5576094|XP_021704730.1|AAEG
OG0012403	LOC119654254|XP_037915428.1|HILL	LOC5576099|XP_021705151.1|AAEG
OG0012405	LOC119660244|XP_037924626.1|HILL	LOC5573882|XP_001654912.1|AAEG
OG0012408	LOC119654300|XP_037915535.1|HILL	LOC5577347|XP_001656425.2|AAEG
OG0012410	LOC119654096|XP_037915188.1|HILL, LOC119654473|XP_037915819.1|HILL	LOC5566587|XP_001650982.2|AAEG
OG0012415	LOC119648815|XP_037906596.1|HILL	LOC5565415|XP_001649768.1|AAEG
OG0012418	LOC119658303|XP_037921534.1|HILL	LOC110680944|XP_021712416.1|AAEG
OG0012522	LOC119656942|XP_037919580.1|HILL	LOC5566238|XP_021694479.1|AAEG
OG0012524	LOC119657364|XP_037920175.1|HILL	LOC5575968|XP_021694698.1|AAEG
OG0012525	LOC119657174|XP_037919889.1|HILL	LOC5567316|XP_021694727.1|AAEG
OG0012527	LOC119657361|XP_037920162.1|HILL	LOC5565414|XP_021712432.1|AAEG, LOC110674827|XP_021694983.1|AAEG
OG0012528	LOC119651557|XP_037911118.1|HILL	LOC5569788|XP_021695043.1|AAEG, LOC110673985|XP_021712462.1|AAEG
OG0012531	LOC119651729|XP_037911384.1|HILL, LOC119652798|XP_037913047.1|HILL	LOC5567919|XP_021699500.1|AAEG
OG0012533	LOC119660541|XP_037925101.1|HILL	LOC5576006|XP_021705964.1|AAEG
OG0012535	LOC119650624|XP_037909441.1|HILL	LOC5576397|XP_021693518.1|AAEG
OG0012539	LOC119652132|XP_037912002.1|HILL	LOC5568478|XP_021695983.1|AAEG
OG0012544	LOC119647974|XP_037905274.1|HILL	LOC5567142|XP_001651539.2|AAEG
OG0012546	LOC119658657|XP_037922131.1|HILL	LOC5569422|XP_021697579.1|AAEG
OG0012548	LOC119649879|XP_037908184.1|HILL	LOC5576548|XP_021697850.1|AAEG
OG0012551	LOC119653125|XP_037913580.1|HILL	LOC5572200|XP_021698797.1|AAEG
OG0012552	LOC119649875|XP_037908179.1|HILL	LOC5574334|XP_021698917.1|AAEG
OG0012555	LOC119647106|XP_037903813.1|HILL	LOC23687782|XP_011493058.2|AAEG
OG0012557	LOC119661653|XP_037927014.1|HILL	LOC5566450|XP_001650813.1|AAEG
OG0012559	LOC119661421|XP_037926692.1|HILL	LOC110680467|XP_021711964.1|AAEG, LOC5572659|XP_021700831.1|AAEG
OG0012562	LOC119660625|XP_037925257.1|HILL	LOC5577299|XP_021702412.1|AAEG
OG0012563	LOC119646404|XP_037902776.1|HILL	LOC5572785|XP_021702671.1|AAEG
OG0012565	LOC119649295|XP_037907315.1|HILL, LOC119649466|XP_037907549.1|HILL, LOC119649407|XP_037907470.1|HILL	LOC5567999|XP_021703529.1|AAEG
OG0012567	LOC119649227|XP_037907217.1|HILL	LOC5565838|XP_001650216.2|AAEG
OG0012569	LOC119646741|XP_037903247.1|HILL	LOC5573455|XP_001654620.1|AAEG
OG0012571	LOC119655490|XP_037917319.1|HILL, LOC119654990|XP_037916583.1|HILL	LOC5570231|XP_001659010.1|AAEG
OG0012572	LOC119656110|XP_037918354.1|HILL	LOC110678020|XP_021706079.1|AAEG
OG0012573	LOC119653846|XP_037914820.1|HILL	LOC5570969|XP_021705597.1|AAEG
OG0012575	LOC119658577|XP_037921954.1|HILL	LOC5566846|XP_001651269.2|AAEG
OG0012577	LOC119659514|XP_037923572.1|HILL	LOC5565462|XP_001649816.2|AAEG
OG0012579	LOC119654703|XP_037916145.1|HILL	LOC5572323|XP_021706152.1|AAEG
OG0012580	LOC119659657|XP_037923795.1|HILL	LOC5572258|XP_001653943.1|AAEG
OG0012582	LOC119653729|XP_037914566.1|HILL	LOC5576217|XP_021709292.1|AAEG
OG0012583	LOC119655229|XP_037916939.1|HILL, LOC119655230|XP_037916940.1|HILL	LOC5576408|XP_001662625.2|AAEG
OG0012586	LOC119653615|XP_037914310.1|HILL	LOC5571101|XP_001659539.2|AAEG
OG0012588	LOC119654464|XP_037915806.1|HILL	LOC5578235|XP_021709991.1|AAEG
OG0012589	LOC119654581|XP_037915966.1|HILL	LOC5578236|XP_021709994.1|AAEG
OG0012591	LOC119648386|XP_037906051.1|HILL	LOC5575461|XP_001661979.2|AAEG, LOC5571969|XP_021705377.1|AAEG
OG0012592	LOC119653374|XP_037913846.1|HILL	LOC5571200|XP_001659581.1|AAEG
OG0012593	LOC119649195|XP_037907159.1|HILL	LOC5566052|XP_021708421.1|AAEG
OG0012595	LOC119657643|XP_037920576.1|HILL	LOC5574201|XP_021707310.1|AAEG
OG0012596	LOC119655609|XP_037917492.1|HILL	LOC5574177|XP_021708003.1|AAEG, LOC110678273|XP_021706588.1|AAEG
OG0012597	LOC119646865|XP_037903418.1|HILL	LOC5569735|XP_001652959.1|AAEG
OG0012736	LOC119657420|XP_037920246.1|HILL	LOC5569484|XP_001658569.2|AAEG
OG0012737	LOC119658155|XP_037921350.1|HILL	LOC5568409|XP_021706095.1|AAEG
OG0012738	LOC119656611|XP_037918978.1|HILL	LOC5573410|XP_001654584.1|AAEG
OG0012739	LOC119659488|XP_037923529.1|HILL	LOC5580019|XP_001653901.2|AAEG
OG0012740	LOC119657950|XP_037921073.1|HILL, LOC119658172|XP_037921367.1|HILL	LOC110674067|XP_021693140.1|AAEG
OG0012742	LOC119656922|XP_037919541.1|HILL	LOC110674773|XP_021694757.1|AAEG, LOC5578613|XP_021694228.1|AAEG
OG0012745	LOC119661385|XP_037926634.1|HILL	LOC5575818|XP_001662245.2|AAEG, LOC110676174|XP_021698682.1|AAEG
OG0012749	LOC119652932|XP_037913250.1|HILL	LOC5567041|XP_001651440.2|AAEG
OG0012750	LOC119652423|XP_037912474.1|HILL	LOC5567042|XP_001651441.2|AAEG
OG0012751	LOC119658638|XP_037922096.1|HILL	LOC5576308|XP_021702720.1|AAEG
OG0012752	LOC119657097|XP_037919780.1|HILL	LOC5571504|XP_001659754.2|AAEG
OG0012754	LOC119653120|XP_037913573.1|HILL	LOC5576555|XP_001662741.2|AAEG
OG0012759	LOC119659487|XP_037923534.1|HILL	LOC5565238|XP_001649578.2|AAEG, LOC110681096|XP_021712556.1|AAEG
OG0012761	LOC119656928|XP_037919549.1|HILL	LOC5580193|XP_001655614.2|AAEG
OG0012762	LOC119658593|XP_037921981.1|HILL	LOC5574919|XP_021712724.1|AAEG, LOC23687580|XP_021693015.1|AAEG
OG0012763	LOC119658623|XP_037922046.1|HILL	LOC5574917|XP_021693018.1|AAEG
OG0012764	LOC119649720|XP_037907930.1|HILL, LOC119652207|XP_037912075.1|HILL	LOC5580083|XP_001654839.2|AAEG
OG0012766	LOC119650955|XP_037910125.1|HILL	LOC5569056|XP_001652700.1|AAEG
OG0012767	LOC119652726|XP_037912952.1|HILL	LOC5565298|XP_021693605.1|AAEG
OG0012769	LOC119657217|XP_037919956.1|HILL	LOC5575647|XP_001655793.2|AAEG
OG0012770	LOC119652221|XP_037912091.1|HILL	LOC110674343|XP_021694331.1|AAEG, LOC5576151|XP_021694068.1|AAEG
OG0012771	LOC119657384|XP_037920198.1|HILL	LOC5575233|XP_001655639.2|AAEG
OG0012772	LOC119661132|XP_037926259.1|HILL	LOC5571295|XP_021695847.1|AAEG
OG0012773	LOC119648558|XP_037906256.1|HILL	LOC5568470|XP_001652299.1|AAEG
OG0012775	LOC119654240|XP_037915411.1|HILL	LOC5569893|XP_021696245.1|AAEG
OG0012777	LOC119648077|XP_037905490.1|HILL	LOC110681080|XP_021712544.1|AAEG, LOC5570531|XP_021696430.1|AAEG
OG0012780	LOC119650051|XP_037908464.1|HILL	LOC5564628|XP_021696774.1|AAEG
OG0012783	LOC119659858|XP_037924091.1|HILL	LOC5574708|XP_001661608.2|AAEG
OG0012785	LOC119647904|XP_037905140.1|HILL	LOC5565410|XP_001649758.1|AAEG
OG0012788	LOC119648726|XP_037906465.1|HILL	LOC5576178|XP_001655981.1|AAEG
OG0012789	LOC119647051|XP_037903737.1|HILL	LOC5572538|XP_001654057.2|AAEG
OG0012794	LOC119651849|XP_037911581.1|HILL	LOC5572872|XP_021699391.1|AAEG
OG0012795	LOC119650361|XP_037908980.1|HILL	LOC5568635|XP_021700318.1|AAEG, LOC5568636|XP_021700321.1|AAEG
OG0012796	LOC119655400|XP_037917210.1|HILL	LOC5571667|XP_021701182.1|AAEG
OG0012798	LOC119653095|XP_037913529.1|HILL	LOC5568813|XP_001658179.2|AAEG
OG0012799	LOC119659997|XP_037924304.1|HILL	LOC5570966|XP_021701488.1|AAEG
OG0012800	LOC119646905|XP_037903501.1|HILL	LOC5573385|XP_001654559.1|AAEG
OG0012801	LOC119654321|XP_037915579.1|HILL	LOC5568871|XP_021702155.1|AAEG
OG0012803	LOC119658185|XP_037921382.1|HILL	LOC5577595|XP_001656590.2|AAEG
OG0012804	LOC119659355|XP_037923335.1|HILL	LOC5573200|XP_001660741.1|AAEG
OG0012805	LOC119659567|XP_037923644.1|HILL	LOC5573135|XP_021703245.1|AAEG
OG0012807	LOC119660527|XP_037925079.1|HILL, LOC119660526|XP_037925078.1|HILL, LOC119660426|XP_037924902.1|HILL	LOC5579899|XP_021711677.1|AAEG, LOC110679010|XP_021708565.1|AAEG
OG0012808	LOC119656086|XP_037918317.1|HILL	LOC5567640|XP_001651833.3|AAEG
OG0012810	LOC119660250|XP_037924633.1|HILL	LOC5567527|XP_001657522.1|AAEG
OG0012811	LOC119660272|XP_037924661.1|HILL	LOC5564268|XP_001648617.2|AAEG
OG0012812	LOC119660270|XP_037924657.1|HILL	LOC5564266|XP_021706799.1|AAEG
OG0012813	LOC119659942|XP_037924211.1|HILL	LOC5564265|XP_021708091.1|AAEG
OG0012814	LOC119654188|XP_037915310.1|HILL	LOC110679692|XP_021710957.1|AAEG
OG0012816	LOC119655566|XP_037917426.1|HILL	LOC5564337|XP_021707257.1|AAEG
OG0012817	LOC119658836|XP_037922503.1|HILL	LOC5567272|XP_021705939.1|AAEG
OG0012818	LOC119659723|XP_037923907.1|HILL	LOC110679879|XP_021711622.1|AAEG
OG0012820	LOC119655358|XP_037917139.1|HILL	LOC5577354|XP_021704712.1|AAEG
OG0012821	LOC119655693|XP_037917626.1|HILL	LOC5567308|XP_001651743.2|AAEG
OG0012822	LOC119655694|XP_037917628.1|HILL	LOC5567307|XP_001651742.1|AAEG
OG0012823	LOC119655444|XP_037917266.1|HILL	LOC5578483|XP_021705116.1|AAEG
OG0012824	LOC119654183|XP_037915300.1|HILL	LOC5576242|XP_021708980.1|AAEG
OG0012826	LOC119655845|XP_037917886.1|HILL	LOC5575335|XP_021709497.1|AAEG
OG0012827	LOC119654657|XP_037916073.1|HILL	LOC5572223|XP_021706394.1|AAEG
OG0012829	LOC119655475|XP_037917303.1|HILL	LOC5565499|XP_001649855.2|AAEG
OG0012830	LOC119655883|XP_037917949.1|HILL	LOC5575216|XP_021705704.1|AAEG
