Orthogroup	Duplications (all)	Duplications (50% support)
OG0014676	3	3
OG0014677	1	1
OG0014678	1	1
OG0014679	0	0
OG0014680	0	0
OG0014681	0	0
OG0014682	4	4
OG0014683	3	3
OG0014684	4	4
OG0014685	0	0
OG0014686	0	0
OG0014687	2	2
OG0014688	2	2
OG0014689	4	4
OG0014690	0	0
OG0014691	0	0
OG0014692	0	0
OG0014693	1	1
OG0014694	0	0
OG0014695	1	1
OG0014696	0	0
OG0014697	0	0
OG0014698	2	2
OG0014699	1	1
OG0014700	0	0
OG0014701	0	0
OG0014702	1	1
OG0014703	2	2
OG0014704	2	2
OG0014705	2	2
OG0014706	3	3
OG0014707	1	1
OG0014708	1	1
OG0014709	0	0
OG0014710	2	2
OG0014711	0	0
OG0014712	0	0
OG0014713	1	1
OG0014714	2	2
OG0014715	2	2
OG0014716	0	0
OG0014717	0	0
OG0014718	2	2
OG0014719	1	1
OG0014720	3	3
OG0014721	4	4
OG0014722	1	1
OG0014723	0	0
OG0014724	0	0
OG0014725	0	0
OG0014726	1	1
OG0014727	0	0
OG0014728	0	0
OG0014729	1	1
OG0014730	0	0
OG0014731	2	2
OG0014732	0	0
OG0014733	0	0
OG0014734	0	0
OG0014735	1	1
OG0014736	1	1
OG0014737	0	0
OG0014738	2	2
OG0014739	2	2
OG0014740	2	2
OG0014741	2	2
OG0014742	2	2
OG0014743	2	2
OG0014744	1	1
OG0014745	1	1
OG0014746	2	2
OG0014747	1	1
OG0014748	0	0
OG0014749	0	0
OG0014750	0	0
OG0014751	2	2
OG0014752	1	1
OG0014753	0	0
OG0014754	0	0
OG0014755	0	0
OG0014756	0	0
OG0014757	2	2
OG0014758	2	2
OG0014759	0	0
OG0014760	3	3
OG0014761	1	1
OG0014762	1	1
OG0014763	0	0
OG0014764	2	2
OG0014765	0	0
OG0014766	0	0
OG0014767	1	1
OG0014768	0	0
OG0014769	0	0
OG0014770	3	3
OG0014771	2	2
OG0014772	0	0
OG0014773	1	1
OG0014774	2	2
OG0014775	0	0
OG0014776	0	0
OG0014777	0	0
OG0014778	0	0
OG0014779	0	0
OG0014780	2	2
OG0014781	2	2
OG0014782	0	0
OG0014783	1	1
OG0014784	4	4
OG0014785	2	2
OG0014786	2	2
OG0014787	2	2
OG0014788	0	0
OG0014789	0	0
OG0014790	1	1
OG0014791	0	0
OG0014792	1	1
OG0014793	0	0
OG0014794	0	0
OG0014795	4	4
OG0014796	0	0
OG0014797	3	3
OG0014798	0	0
OG0014799	4	4
OG0014800	0	0
OG0014801	0	0
OG0014802	0	0
OG0014803	0	0
OG0014804	0	0
OG0014805	1	1
OG0014806	1	1
OG0014807	0	0
OG0014808	0	0
OG0014809	2	2
OG0014810	0	0
OG0014811	1	1
OG0014812	1	1
OG0014813	0	0
OG0014814	2	2
OG0014815	2	2
OG0014816	1	1
OG0014817	1	1
OG0014818	0	0
OG0014819	2	2
OG0014820	0	0
OG0014821	1	1
OG0014822	0	0
OG0014823	4	4
OG0014824	0	0
OG0014825	0	0
OG0014826	2	2
OG0014827	1	1
OG0014828	0	0
OG0014829	1	1
OG0014830	0	0
OG0014831	0	0
OG0014832	0	0
OG0014833	0	0
OG0014834	0	0
OG0014835	0	0
OG0014836	2	2
OG0014837	2	2
OG0014838	1	1
OG0014839	5	5
OG0014840	0	0
OG0014841	1	1
OG0014842	3	3
OG0014843	2	2
OG0014844	0	0
OG0014845	0	0
OG0014846	3	3
OG0014847	0	0
OG0014848	0	0
OG0014849	1	1
OG0014850	3	3
OG0014851	2	2
OG0014852	2	2
OG0014853	3	3
OG0014854	1	1
OG0014855	3	3
OG0014856	1	1
OG0014857	1	1
OG0014858	1	1
OG0014859	5	5
OG0014860	5	5
OG0014861	0	0
OG0014862	5	5
OG0014863	5	5
OG0014864	5	5
OG0014865	4	4
OG0014866	2	2
OG0014867	5	5
OG0014868	5	5
OG0014869	1	1
OG0014870	5	5
OG0014871	1	1
OG0014872	1	1
OG0014873	1	0
OG0014874	3	3
OG0014875	4	4
OG0014876	1	1
OG0014877	0	0
OG0014878	1	1
OG0014879	1	0
OG0014880	1	1
OG0014881	1	1
OG0014882	1	0
OG0014883	4	4
OG0014884	5	5
OG0014885	1	1
OG0014886	0	0
OG0014887	2	0
OG0014888	1	1
OG0014889	2	2
OG0014890	1	1
OG0014891	5	5
OG0014892	1	1
OG0014893	1	0
OG0014894	0	0
OG0014895	1	1
OG0014896	5	5
OG0014897	0	0
OG0014898	1	0
OG0014899	1	1
OG0014900	0	0
OG0014901	1	0
OG0014902	1	1
OG0014903	1	1
OG0014904	1	1
OG0014905	5	5
OG0014906	1	1
OG0014907	5	5
OG0014908	5	5
OG0014909	0	0
OG0014910	2	2
OG0014911	3	3
OG0014912	5	5
OG0014913	4	4
OG0014914	4	4
OG0014915	2	2
OG0014916	5	5
OG0014917	0	0
OG0014918	2	2
OG0014919	3	3
OG0014920	3	3
OG0014921	2	2
OG0014922	4	4
OG0014923	1	1
OG0014924	1	1
OG0014925	0	0
OG0014926	2	2
OG0014927	0	0
OG0014928	2	2
OG0014929	1	1
OG0014930	5	5
OG0014931	5	5
OG0014932	5	5
OG0014933	0	0
OG0014934	5	5
OG0014935	1	1
OG0014936	5	5
OG0014937	5	5
OG0014938	5	5
OG0014939	1	0
OG0014940	5	5
OG0014941	5	5
OG0014942	5	5
OG0014943	5	5
OG0014944	5	5
OG0014945	5	5
OG0014946	4	4
OG0014947	5	5
OG0014948	5	5
OG0014949	5	5
OG0014950	5	5
OG0014951	5	5
OG0014952	5	5
OG0014953	2	2
OG0014954	5	5
OG0014955	5	5
OG0014956	5	5
OG0014957	5	5
OG0014958	5	5
OG0014959	5	5
OG0014960	5	5
OG0014961	5	5
OG0014962	5	5
OG0014963	5	5
OG0014964	5	5
OG0014965	1	1
OG0014966	4	4
OG0014967	5	5
OG0014968	5	5
OG0014969	5	5
OG0014970	5	5
OG0014971	5	5
OG0014972	5	5
OG0014973	2	2
OG0014974	4	4
OG0014975	3	3
OG0014976	5	5
OG0014977	2	2
OG0014978	5	5
OG0014979	5	5
OG0014980	1	0
OG0014981	1	1
OG0014982	5	5
OG0014983	5	5
OG0014984	1	0
OG0014985	1	1
OG0014986	0	0
OG0014987	4	4
OG0014988	2	2
OG0014989	3	3
OG0014990	4	4
OG0014991	0	0
OG0014992	5	5
OG0014993	5	5
OG0014994	4	4
OG0014995	3	3
OG0014996	4	4
OG0014997	4	4
OG0014998	0	0
OG0014999	0	0
OG0015000	4	4
OG0015001	3	3
OG0015002	5	5
OG0015003	0	0
OG0015004	4	4
OG0015005	5	5
OG0015006	4	4
OG0015007	0	0
OG0015008	3	3
OG0015009	4	4
OG0015010	3	3
OG0015011	1	0
OG0015012	2	2
OG0015013	0	0
OG0015014	5	5
OG0015015	5	5
OG0015016	5	5
OG0015017	5	5
OG0015018	1	1
OG0015019	2	2
OG0015020	0	0
OG0015021	5	5
OG0015022	5	5
OG0015023	5	5
OG0015024	4	4
OG0015025	5	5
OG0015026	4	4
OG0015027	5	5
OG0015028	5	5
OG0015029	5	5
OG0015030	4	4
OG0015031	5	5
OG0015032	5	5
OG0015033	0	0
OG0015034	4	4
OG0015035	1	1
OG0015036	3	3
OG0015037	5	5
OG0015038	2	2
OG0015039	1	1
OG0015040	1	0
OG0015041	4	4
OG0015042	3	3
OG0015043	2	2
OG0015044	3	3
OG0015045	5	5
OG0015046	5	5
OG0015047	3	3
OG0015048	4	4
OG0015049	3	3
OG0015050	3	3
OG0015051	2	2
OG0015052	3	3
OG0015053	2	2
OG0015054	3	3
OG0015055	2	2
OG0015056	2	2
OG0015057	3	3
OG0015058	3	3
OG0015059	3	3
OG0015060	4	4
OG0015061	3	3
OG0015062	3	3
OG0015063	3	3
OG0015064	3	3
OG0015065	3	3
OG0015066	3	3
OG0015067	5	5
OG0015068	1	1
OG0015069	0	0
OG0015070	0	0
OG0015071	5	5
OG0015072	0	0
OG0015073	1	1
OG0015074	1	1
OG0015075	1	1
OG0015076	1	1
OG0015077	5	5
OG0015078	1	1
OG0015079	1	1
OG0015080	0	0
OG0015081	0	0
OG0015082	0	0
OG0015083	1	1
OG0015084	2	2
OG0015085	0	0
OG0015086	0	0
OG0015087	1	1
OG0015088	0	0
OG0015089	5	5
OG0015090	0	0
OG0015091	1	1
OG0015092	0	0
OG0015093	5	5
OG0015094	1	1
OG0015095	0	0
OG0015096	0	0
OG0015097	5	5
OG0015098	0	0
OG0015099	0	0
OG0015100	0	0
OG0015101	4	4
OG0015102	0	0
OG0015103	3	3
OG0015104	2	2
OG0015105	1	1
OG0015106	0	0
OG0015107	2	2
OG0015108	0	0
OG0015109	0	0
OG0015110	0	0
OG0015111	2	2
OG0015112	0	0
OG0015113	2	2
OG0015114	1	1
OG0015115	0	0
OG0015116	0	0
OG0015117	4	4
OG0015118	1	0
OG0015119	1	0
OG0015120	2	2
OG0015121	2	2
OG0015122	1	1
OG0015123	1	1
OG0015124	1	0
OG0015125	1	0
OG0015126	1	0
OG0015127	1	0
OG0015128	2	2
OG0015129	1	0
OG0015130	1	0
OG0015131	1	0
OG0015132	1	0
OG0015133	1	0
OG0015134	2	0
OG0015135	2	0
OG0015136	1	1
OG0015137	1	0
OG0015138	1	1
OG0015139	1	0
OG0015140	2	1
OG0015141	1	1
OG0015142	1	0
OG0015143	1	1
OG0015144	1	0
OG0015145	1	1
OG0015146	1	0
OG0015147	1	0
OG0015148	2	2
OG0015149	1	0
OG0015150	1	1
OG0015151	2	2
OG0015152	1	0
OG0015153	1	1
OG0015154	1	0
OG0015155	1	0
OG0015156	2	2
OG0015157	3	3
OG0015158	2	1
OG0015159	2	1
OG0015160	2	2
OG0015161	1	0
OG0015162	1	0
OG0015163	2	2
OG0015164	1	0
OG0015165	1	0
OG0015166	2	2
OG0015167	2	2
OG0015168	2	2
OG0015169	0	0
OG0015170	2	0
OG0015171	0	0
OG0015172	0	0
OG0015173	5	5
OG0015174	0	0
OG0015175	0	0
OG0015176	0	0
OG0015177	0	0
OG0015178	0	0
OG0015179	0	0
OG0015180	1	1
OG0015181	0	0
OG0015182	5	5
OG0015183	2	2
OG0015184	5	5
OG0015185	5	5
OG0015186	0	0
OG0015187	0	0
OG0015188	1	1
OG0015189	1	1
OG0015190	1	1
OG0015191	0	0
OG0015192	1	1
OG0015193	1	1
OG0015194	1	1
OG0015195	1	1
OG0015196	0	0
OG0015197	0	0
OG0015198	1	1
OG0015199	2	2
OG0015200	0	0
OG0015201	1	1
OG0015202	1	0
OG0015203	1	1
OG0015204	1	1
OG0015205	1	1
OG0015206	3	3
OG0015207	3	3
OG0015208	2	2
OG0015209	1	1
OG0015210	0	0
OG0015211	0	0
OG0015212	0	0
OG0015213	0	0
OG0015214	0	0
OG0015215	0	0
OG0015216	3	3
OG0015217	0	0
OG0015218	3	3
OG0015219	4	4
OG0015220	5	5
OG0015221	5	5
OG0015222	0	0
OG0015223	0	0
OG0015224	0	0
OG0015225	0	0
OG0015226	3	3
OG0015227	2	2
OG0015228	2	2
OG0015229	3	3
OG0015230	3	3
OG0015231	5	5
OG0015232	3	3
OG0015233	3	3
OG0015234	4	4
OG0015235	3	3
OG0015236	0	0
OG0015237	2	2
OG0015238	1	1
OG0015239	3	3
OG0015240	4	4
OG0015241	3	3
OG0015242	5	5
OG0015243	3	3
OG0015244	5	5
OG0015245	2	1
OG0015246	5	5
OG0015247	5	5
OG0015248	5	5
OG0015249	5	5
OG0015250	5	5
OG0015251	5	5
OG0015252	5	5
OG0015253	5	5
OG0015254	5	5
OG0015255	5	5
OG0015256	5	5
OG0015257	5	5
OG0015258	5	5
OG0015259	5	5
OG0015260	5	5
OG0015261	5	5
OG0015262	5	5
OG0015263	5	5
OG0015264	5	5
OG0015265	5	5
OG0015266	0	0
OG0015267	1	1
OG0015268	3	3
OG0015269	2	2
OG0015270	0	0
OG0015271	1	1
OG0015272	1	1
OG0015273	1	1
OG0015274	1	1
OG0015275	1	1
OG0015276	1	1
OG0015277	1	1
OG0015278	2	2
OG0015279	1	1
OG0015280	0	0
OG0015281	1	1
OG0015282	1	1
OG0015283	1	1
OG0015284	0	0
OG0015285	1	1
OG0015286	2	2
OG0015287	1	1
OG0015288	1	1
OG0015289	1	1
OG0015290	3	3
OG0015291	1	1
OG0015292	0	0
OG0015293	3	3
OG0015294	1	1
OG0015295	0	0
OG0015296	1	1
OG0015297	0	0
OG0015298	0	0
OG0015299	0	0
OG0015300	0	0
OG0015301	0	0
OG0015302	1	1
OG0015303	1	1
OG0015304	1	1
OG0015305	1	1
OG0015306	1	1
OG0015307	1	1
OG0015308	0	0
OG0015309	1	1
OG0015310	1	1
OG0015311	1	1
OG0015312	0	0
OG0015313	1	1
OG0015314	3	3
OG0015315	1	1
OG0015316	1	1
OG0015317	0	0
OG0015318	0	0
OG0015319	2	2
OG0015320	1	1
OG0015321	1	1
OG0015322	2	2
OG0015323	3	3
OG0015324	0	0
OG0015325	0	0
OG0015326	0	0
OG0015327	0	0
OG0015328	2	2
OG0015329	1	1
OG0015330	2	2
OG0015331	1	1
OG0015332	2	2
OG0015333	0	0
OG0015334	3	3
OG0015335	1	1
OG0015336	3	3
OG0015337	1	1
OG0015338	1	1
OG0015339	0	0
OG0015340	0	0
OG0015341	1	1
OG0015342	1	1
OG0015343	0	0
OG0015344	0	0
OG0015345	1	1
OG0015346	1	1
OG0015347	1	1
OG0015348	1	1
OG0015349	1	1
OG0015350	0	0
OG0015351	0	0
OG0015352	1	1
OG0015353	1	1
OG0015354	1	1
OG0015355	2	2
OG0015356	0	0
OG0015357	3	3
OG0015358	0	0
OG0015359	1	1
OG0015360	0	0
OG0015361	3	3
OG0015362	3	3
OG0015363	1	1
OG0015364	1	1
OG0015365	3	3
OG0015366	3	3
OG0015367	1	1
OG0015368	1	1
OG0015369	0	0
OG0015370	3	3
OG0015371	3	3
OG0015372	0	0
OG0015373	1	1
OG0015374	0	0
OG0015375	1	1
OG0015376	1	1
OG0015377	0	0
OG0015378	1	1
OG0015379	1	1
OG0015380	1	1
OG0015381	1	1
OG0015382	1	1
OG0015383	0	0
OG0015384	2	2
OG0015385	1	1
OG0015386	1	1
OG0015387	1	1
OG0015388	3	3
OG0015389	0	0
OG0015390	1	1
OG0015391	4	4
OG0015392	1	1
OG0015393	1	1
OG0015394	1	1
OG0015395	2	2
OG0015396	1	1
OG0015397	1	1
OG0015398	1	1
OG0015399	0	0
OG0015400	0	0
OG0015401	2	2
OG0015402	2	2
OG0015403	0	0
OG0015404	3	3
OG0015405	1	1
OG0015406	0	0
OG0015407	1	1
OG0015408	1	1
OG0015409	1	1
OG0015410	1	1
OG0015411	3	3
OG0015412	1	1
OG0015413	3	3
OG0015414	1	1
OG0015415	0	0
OG0015416	1	1
OG0015417	1	1
OG0015418	0	0
OG0015419	0	0
OG0015420	3	3
OG0015421	1	1
OG0015422	1	1
OG0015423	1	1
OG0015424	1	1
OG0015425	1	1
OG0015426	3	3
OG0015427	1	1
OG0015428	1	1
OG0015429	1	1
OG0015430	1	1
OG0015431	1	1
OG0015432	0	0
OG0015433	1	1
OG0015434	1	1
OG0015435	1	1
OG0015436	0	0
OG0015437	3	3
OG0015438	1	1
OG0015439	1	1
OG0015440	1	1
OG0015441	1	1
OG0015442	1	1
OG0015443	1	1
OG0015444	1	1
OG0015445	0	0
OG0015446	1	1
OG0015447	1	1
OG0015448	3	3
OG0015449	1	1
OG0015450	1	1
OG0015451	0	0
OG0015452	0	0
OG0015453	0	0
OG0015454	0	0
OG0015455	0	0
OG0015456	0	0
OG0015457	2	2
OG0015458	1	1
OG0015459	1	1
OG0015460	1	1
OG0015461	0	0
OG0015462	0	0
OG0015463	0	0
OG0015464	0	0
OG0015465	1	1
OG0015466	0	0
OG0015467	0	0
OG0015468	0	0
OG0015469	0	0
OG0015470	0	0
OG0015471	0	0
OG0015472	1	1
OG0015473	3	3
OG0015474	1	1
OG0015475	3	3
OG0015476	1	1
OG0015477	2	2
OG0015478	1	1
OG0015479	1	1
OG0015480	1	1
OG0015481	0	0
OG0015482	0	0
OG0015483	1	1
OG0015484	1	1
OG0015485	1	1
OG0015486	0	0
OG0015487	3	3
OG0015488	0	0
OG0015489	0	0
OG0015490	1	1
OG0015491	0	0
OG0015492	0	0
OG0015493	1	1
OG0015494	0	0
OG0015495	0	0
OG0015496	0	0
OG0015497	3	3
OG0015498	1	1
OG0015499	0	0
OG0015500	1	1
OG0015501	1	1
OG0015502	0	0
OG0015503	0	0
OG0015504	1	1
OG0015505	0	0
OG0015506	1	1
OG0015507	1	1
OG0015508	1	1
OG0015509	0	0
OG0015510	1	1
OG0015511	0	0
OG0015512	0	0
OG0015513	1	1
OG0015514	0	0
OG0015515	3	3
OG0015516	1	1
OG0015517	2	2
OG0015518	2	2
OG0015519	0	0
OG0015520	3	3
OG0015521	1	1
OG0015522	1	1
OG0015523	0	0
OG0015524	1	1
OG0015525	2	2
OG0015526	0	0
OG0015527	1	1
OG0015528	2	2
OG0015529	2	2
OG0015530	1	1
OG0015531	1	1
OG0015532	1	1
OG0015533	1	1
OG0015534	1	1
OG0015535	0	0
OG0015536	0	0
OG0015537	0	0
OG0015538	0	0
OG0015539	1	1
OG0015540	0	0
OG0015541	3	3
OG0015542	3	3
OG0015543	0	0
OG0015544	0	0
OG0015545	0	0
OG0015546	3	3
OG0015547	1	1
OG0015548	1	1
OG0015549	4	4
OG0015550	0	0
OG0015551	1	1
OG0015552	3	3
OG0015553	2	2
OG0015554	0	0
OG0015555	0	0
OG0015556	0	0
OG0015557	0	0
OG0015558	3	3
OG0015559	1	1
OG0015560	4	4
OG0015561	2	2
OG0015562	3	3
OG0015563	0	0
OG0015564	3	3
OG0015565	0	0
OG0015566	3	3
OG0015567	4	4
OG0015568	4	4
OG0015569	4	4
OG0015570	3	3
OG0015571	4	4
OG0015572	3	3
OG0015573	4	4
OG0015574	1	1
OG0015575	4	4
OG0015576	4	4
OG0015577	4	4
OG0015578	4	4
OG0015579	2	2
OG0015580	1	1
OG0015581	4	4
OG0015582	4	4
OG0015583	4	4
OG0015584	3	3
OG0015585	4	4
OG0015586	1	1
OG0015587	0	0
OG0015588	3	3
OG0015589	4	4
OG0015590	4	4
OG0015591	3	3
OG0015592	4	4
OG0015593	0	0
OG0015594	1	1
OG0015595	0	0
OG0015596	1	1
OG0015597	4	4
OG0015598	1	1
OG0015599	1	1
OG0015600	1	1
OG0015601	0	0
OG0015602	0	0
OG0015603	1	1
OG0015604	4	4
OG0015605	3	3
OG0015606	1	1
OG0015607	3	3
OG0015608	1	1
OG0015609	1	1
OG0015610	0	0
OG0015611	2	2
OG0015612	0	0
OG0015613	4	4
OG0015614	0	0
OG0015615	1	1
OG0015616	0	0
OG0015617	1	1
OG0015618	1	0
OG0015619	2	2
OG0015620	2	2
OG0015621	1	1
OG0015622	2	2
OG0015623	3	3
OG0015624	3	3
OG0015625	1	1
OG0015626	1	1
OG0015627	4	4
OG0015628	4	4
OG0015629	4	4
OG0015630	4	4
OG0015631	2	2
OG0015632	2	2
OG0015633	1	1
OG0015634	4	4
OG0015635	4	4
OG0015636	1	1
OG0015637	2	2
OG0015638	1	1
OG0015639	2	2
OG0015640	2	2
OG0015641	2	2
OG0015642	4	4
OG0015643	1	1
OG0015644	4	4
OG0015645	1	1
OG0015646	4	4
OG0015647	0	0
OG0015648	0	0
OG0015649	0	0
OG0015650	1	1
OG0015651	1	1
OG0015652	1	1
OG0015653	2	2
OG0015654	1	1
OG0015655	0	0
OG0015656	1	1
OG0015657	1	1
OG0015658	4	4
OG0015659	4	4
OG0015660	1	1
OG0015661	3	3
OG0015662	4	4
OG0015663	3	3
OG0015664	4	4
OG0015665	4	4
OG0015666	4	4
OG0015667	4	4
OG0015668	4	4
OG0015669	4	4
OG0015670	4	4
OG0015671	4	4
OG0015672	4	4
OG0015673	4	4
OG0015674	3	3
OG0015675	4	4
OG0015676	4	4
OG0015677	4	4
OG0015678	4	4
OG0015679	4	4
OG0015680	4	4
OG0015681	4	4
OG0015682	4	4
OG0015683	4	4
OG0015684	4	4
OG0015685	3	3
OG0015686	4	4
OG0015687	3	3
OG0015688	4	4
OG0015689	1	1
OG0015690	4	4
OG0015691	4	4
OG0015692	3	3
OG0015693	4	4
OG0015694	4	4
OG0015695	4	4
OG0015696	0	0
OG0015697	4	4
OG0015698	4	4
OG0015699	4	4
OG0015700	3	3
OG0015701	4	4
OG0015702	2	2
OG0015703	4	4
OG0015704	2	2
OG0015705	4	4
OG0015706	4	4
OG0015707	4	4
OG0015708	4	4
OG0015709	4	4
OG0015710	4	4
OG0015711	4	4
OG0015712	4	4
OG0015713	4	4
OG0015714	1	1
OG0015715	4	4
OG0015716	3	3
OG0015717	4	4
OG0015718	4	4
OG0015719	4	4
OG0015720	4	4
OG0015721	4	4
OG0015722	0	0
OG0015723	4	4
OG0015724	1	1
OG0015725	2	2
OG0015726	4	4
OG0015727	3	3
OG0015728	4	4
OG0015729	4	4
OG0015730	1	1
OG0015731	4	4
OG0015732	4	4
OG0015733	4	4
OG0015734	1	1
OG0015735	3	3
OG0015736	4	4
OG0015737	4	4
OG0015738	1	1
OG0015739	1	1
OG0015740	4	4
OG0015741	0	0
OG0015742	1	1
OG0015743	3	3
OG0015744	0	0
OG0015745	3	3
OG0015746	3	3
OG0015747	2	2
OG0015748	2	2
OG0015749	2	2
OG0015750	0	0
OG0015751	4	4
OG0015752	4	4
OG0015753	2	2
OG0015754	3	3
OG0015755	3	3
OG0015756	4	4
OG0015757	2	2
OG0015758	0	0
OG0015759	4	4
OG0015760	3	3
OG0015761	0	0
OG0015762	3	3
OG0015763	0	0
OG0015764	2	2
OG0015765	4	4
OG0015766	3	3
OG0015767	3	3
OG0015768	3	3
OG0015769	3	3
OG0015770	1	1
OG0015771	4	4
OG0015772	4	4
OG0015773	0	0
OG0015774	4	4
OG0015775	4	4
OG0015776	1	1
OG0015777	1	1
OG0015778	4	4
OG0015779	2	2
OG0015780	4	4
OG0015781	1	1
OG0015782	4	4
OG0015783	4	4
OG0015784	4	4
OG0015785	4	4
OG0015786	4	4
OG0015787	4	4
OG0015788	4	4
OG0015789	1	1
OG0015790	4	4
OG0015791	4	4
OG0015792	4	4
OG0015793	4	4
OG0015794	4	4
OG0015795	4	4
OG0015796	0	0
OG0015797	4	4
OG0015798	3	3
OG0015799	3	3
OG0015800	2	2
OG0015801	2	2
OG0015802	3	3
OG0015803	3	3
OG0015804	3	3
OG0015805	2	2
OG0015806	3	3
OG0015807	2	2
OG0015808	2	2
OG0015809	2	2
OG0015810	4	4
OG0015811	3	3
OG0015812	3	3
OG0015813	3	3
OG0015814	3	3
OG0015815	2	2
OG0015816	2	2
OG0015817	2	2
OG0015818	2	2
OG0015819	2	2
OG0015820	3	3
OG0015821	2	2
OG0015822	2	2
OG0015823	2	2
OG0015824	3	3
OG0015825	1	1
OG0015826	3	3
OG0015827	2	2
OG0015828	2	2
OG0015829	2	2
OG0015830	2	2
OG0015831	3	3
OG0015832	4	4
OG0015833	3	3
OG0015834	2	2
OG0015835	2	2
OG0015836	3	3
OG0015837	3	3
OG0015838	3	3
OG0015839	2	2
OG0015840	3	3
OG0015841	4	4
OG0015842	4	4
OG0015843	4	4
OG0015844	3	3
OG0015845	4	4
OG0015846	4	4
OG0015847	2	2
OG0015848	0	0
OG0015849	0	0
OG0015850	0	0
OG0015851	0	0
OG0015852	0	0
OG0015853	0	0
OG0015854	0	0
OG0015855	0	0
OG0015856	0	0
OG0015857	4	4
OG0015858	3	3
OG0015859	1	1
OG0015860	1	1
OG0015861	0	0
OG0015862	0	0
OG0015863	0	0
OG0015864	4	4
OG0015865	0	0
OG0015866	0	0
OG0015867	4	4
OG0015868	0	0
OG0015869	0	0
OG0015870	0	0
OG0015871	0	0
OG0015872	0	0
OG0015873	0	0
OG0015874	1	1
OG0015875	0	0
OG0015876	1	1
OG0015877	1	1
OG0015878	0	0
OG0015879	1	1
OG0015880	0	0
OG0015881	0	0
OG0015882	0	0
OG0015883	0	0
OG0015884	0	0
OG0015885	0	0
OG0015886	2	2
OG0015887	0	0
OG0015888	0	0
OG0015889	4	4
OG0015890	0	0
OG0015891	0	0
OG0015892	2	2
OG0015893	4	4
OG0015894	0	0
OG0015895	0	0
OG0015896	0	0
OG0015897	0	0
OG0015898	2	2
OG0015899	0	0
OG0015900	0	0
OG0015901	0	0
OG0015902	0	0
OG0015903	0	0
OG0015904	0	0
OG0015905	1	1
OG0015906	0	0
OG0015907	1	1
OG0015908	0	0
OG0015909	1	1
OG0015910	0	0
OG0015911	1	1
OG0015912	1	1
OG0015913	0	0
OG0015914	1	1
OG0015915	0	0
OG0015916	0	0
OG0015917	4	4
OG0015918	1	1
OG0015919	1	1
OG0015920	0	0
OG0015921	0	0
OG0015922	0	0
OG0015923	0	0
OG0015924	2	2
OG0015925	0	0
OG0015926	0	0
OG0015927	0	0
OG0015928	4	4
OG0015929	0	0
OG0015930	1	1
OG0015931	0	0
OG0015932	1	1
OG0015933	1	1
OG0015934	1	1
OG0015935	0	0
OG0015936	1	1
OG0015937	0	0
OG0015938	0	0
OG0015939	0	0
OG0015940	1	1
OG0015941	1	1
OG0015942	1	1
OG0015943	1	1
OG0015944	1	1
OG0015945	1	1
OG0015946	1	1
OG0015947	1	1
OG0015948	1	1
OG0015949	1	0
OG0015950	1	1
OG0015951	1	1
OG0015952	1	1
OG0015953	1	1
OG0015954	3	3
OG0015955	1	0
OG0015956	2	1
OG0015957	1	1
OG0015958	2	2
OG0015959	1	1
OG0015960	1	0
OG0015961	1	1
OG0015962	1	1
OG0015963	2	2
OG0015964	2	2
OG0015965	1	1
OG0015966	1	1
OG0015967	1	1
OG0015968	1	1
OG0015969	1	0
OG0015970	1	1
OG0015971	0	0
OG0015972	1	1
OG0015973	1	1
OG0015974	1	1
OG0015975	1	1
OG0015976	1	1
OG0015977	2	2
OG0015978	1	1
OG0015979	0	0
OG0015980	1	1
OG0015981	1	0
OG0015982	1	0
OG0015983	1	1
OG0015984	1	0
OG0015985	1	1
OG0015986	0	0
OG0015987	1	1
OG0015988	2	2
OG0015989	1	1
OG0015990	1	1
OG0015991	1	1
OG0015992	1	1
OG0015993	1	1
OG0015994	1	1
OG0015995	1	1
OG0015996	1	1
OG0015997	1	1
OG0015998	1	1
OG0015999	1	1
OG0016000	1	1
OG0016001	1	1
OG0016002	1	0
OG0016003	1	1
OG0016004	1	1
OG0016005	1	1
OG0016006	1	0
OG0016007	2	2
OG0016008	1	1
OG0016009	1	0
OG0016010	1	0
OG0016011	1	1
OG0016012	2	2
OG0016013	1	0
OG0016014	1	0
OG0016015	1	0
OG0016016	1	1
OG0016017	1	1
OG0016018	1	1
OG0016019	1	0
OG0016020	1	1
OG0016021	2	2
OG0016022	1	1
OG0016023	1	0
OG0016024	1	0
OG0016025	1	0
OG0016026	1	0
OG0016027	1	1
OG0016028	1	1
OG0016029	1	0
OG0016030	1	0
OG0016031	1	0
OG0016032	1	1
OG0016033	1	1
OG0016034	0	0
OG0016035	0	0
OG0016036	1	1
OG0016037	1	1
OG0016038	1	1
OG0016039	1	1
OG0016040	1	1
OG0016041	1	1
OG0016042	0	0
OG0016043	0	0
OG0016044	2	2
OG0016045	1	1
OG0016046	1	1
OG0016047	2	2
OG0016048	0	0
OG0016049	0	0
OG0016050	0	0
OG0016051	0	0
OG0016052	0	0
OG0016053	0	0
OG0016054	0	0
OG0016055	0	0
OG0016056	0	0
OG0016057	0	0
OG0016058	2	2
OG0016059	3	3
OG0016060	1	0
OG0016061	1	1
OG0016062	0	0
OG0016063	0	0
OG0016064	1	1
OG0016065	0	0
OG0016066	0	0
OG0016067	1	1
OG0016068	0	0
OG0016069	1	1
OG0016070	0	0
OG0016071	1	1
OG0016072	0	0
