Orthogroup	CCAP.longest_only	DYAK.longest_only
OG0008773	CCAP1982_LOCUS19409|CAD7011303.1|CCAP	LOC26536020|XP_015051178.1|DYAK
OG0008774	CCAP1982_LOCUS19458|CAD7011355.1|CCAP, CCAP1982_LOCUS19456|CAD7011353.1|CCAP, CCAP1982_LOCUS19457|CAD7011354.1|CCAP	LOC6530812|XP_002091695.1|DYAK
OG0008776	CCAP1982_LOCUS20440|CAD7012346.1|CCAP	LOC6530448|XP_002091364.1|DYAK
OG0008777	CCAP1982_LOCUS20433|CAD7012339.1|CCAP, CCAP1982_LOCUS20434|CAD7012340.1|CCAP, CCAP1982_LOCUS20435|CAD7012341.1|CCAP	LOC6531282|XP_015051228.1|DYAK
OG0008778	CCAP1982_LOCUS20836|CAD7012732.1|CCAP, CCAP1982_LOCUS20835|CAD7012731.1|CCAP, CCAP1982_LOCUS20834|CAD7012730.1|CCAP	LOC6528293|XP_002089346.1|DYAK
OG0008782	CCAP1982_LOCUS12075|CAD7003636.1|CCAP	LOC6532598|XP_015049449.1|DYAK
OG0008783	CCAP1982_LOCUS12958|CAD7004562.1|CCAP	LOC6531788|XP_002092575.1|DYAK
OG0008784	CCAP1982_LOCUS14038|CAD7005686.1|CCAP	LOC26535150|XP_039230613.1|DYAK
OG0008811	CCAP1982_LOCUS2036|CAD6993217.1|CCAP	LOC26536173|XP_015048197.1|DYAK
OG0008814	CCAP1982_LOCUS7259|CAD6998702.1|CCAP	LOC6531954|XP_002092740.1|DYAK
OG0008819	CCAP1982_LOCUS19691|CAD7011602.1|CCAP	LOC6530789|XP_039228339.1|DYAK
OG0008820	CCAP1982_LOCUS5750|CAD6997098.1|CCAP	LOC6527867|XP_002088939.1|DYAK
OG0008824	CCAP1982_LOCUS22196|CAD7014191.1|CCAP	LOC6533981|XP_002094676.2|DYAK
OG0008825	CCAP1982_LOCUS14388|CAD7006053.1|CCAP	LOC6533975|XP_002094670.1|DYAK
OG0008836	CCAP1982_LOCUS22544|CAD7014543.1|CCAP	LOC6528672|XP_015054310.1|DYAK
OG0008838	CCAP1982_LOCUS7720|CAD6999183.1|CCAP	LOC6527893|XP_002088965.1|DYAK
OG0008839	CCAP1982_LOCUS20062|CAD7011951.1|CCAP	LOC6530174|XP_002091114.2|DYAK
OG0008840	CCAP1982_LOCUS7606|CAD6999059.1|CCAP	LOC6529825|XP_002090806.1|DYAK
OG0008841	CCAP1982_LOCUS12504|CAD7004081.1|CCAP	LOC6532798|XP_002093535.1|DYAK
OG0008842	CCAP1982_LOCUS22249|CAD7014246.1|CCAP	LOC6531846|XP_002092633.1|DYAK
OG0008843	CCAP1982_LOCUS14974|CAD7006672.1|CCAP	LOC6532810|XP_002093547.1|DYAK
OG0008845	CCAP1982_LOCUS8635|CAD7000142.1|CCAP	LOC6529011|XP_002090043.1|DYAK
OG0008848	CCAP1982_LOCUS21393|CAD7013323.1|CCAP	LOC6531356|XP_002092159.2|DYAK
OG0008852	CCAP1982_LOCUS21004|CAD7012905.1|CCAP	LOC6528559|XP_002089603.1|DYAK
OG0008854	CCAP1982_LOCUS9420|CAD7000947.1|CCAP	LOC6526360|XP_002087482.1|DYAK
OG0008856	CCAP1982_LOCUS10194|CAD7001704.1|CCAP	LOC6523702|XP_015046746.1|DYAK
OG0008857	CCAP1982_LOCUS12355|CAD7003933.1|CCAP	LOC6533313|XP_002094039.2|DYAK
OG0008858	CCAP1982_LOCUS11044|CAD7002555.1|CCAP	LOC6535471|XP_002096102.2|DYAK
OG0008859	CCAP1982_LOCUS11266|CAD7002796.1|CCAP	LOC6533547|XP_002094257.1|DYAK
OG0008860	CCAP1982_LOCUS174|CAD6991237.1|CCAP, CCAP1982_LOCUS172|CAD6991235.1|CCAP	LOC6538828|XP_002099341.1|DYAK
OG0008861	CCAP1982_LOCUS19444|CAD7011339.1|CCAP	LOC6528653|XP_002089695.1|DYAK
OG0008862	CCAP1982_LOCUS4205|CAD6995490.1|CCAP	LOC6536665|XP_002097237.1|DYAK
OG0008863	CCAP1982_LOCUS5963|CAD6997329.1|CCAP	LOC6528949|XP_002089981.1|DYAK
OG0008865	CCAP1982_LOCUS22724|CAD7014747.1|CCAP, CCAP1982_LOCUS192|CAD6991258.1|CCAP	LOC6527342|XP_002088434.1|DYAK
OG0008866	CCAP1982_LOCUS6672|CAD6998056.1|CCAP	LOC6526254|XP_002087376.1|DYAK
OG0008868	CCAP1982_LOCUS7217|CAD6998649.1|CCAP	LOC6528687|XP_002089729.1|DYAK
OG0008869	CCAP1982_LOCUS14637|CAD7006315.1|CCAP	LOC6535199|XP_002095858.2|DYAK
OG0008870	CCAP1982_LOCUS14603|CAD7006280.1|CCAP	LOC6534982|XP_002095652.1|DYAK
OG0008871	CCAP1982_LOCUS14487|CAD7006160.1|CCAP	LOC6534027|XP_015050371.1|DYAK
OG0008872	CCAP1982_LOCUS6870|CAD6998261.1|CCAP	LOC6526973|XP_002088069.1|DYAK
OG0008875	CCAP1982_LOCUS21585|CAD7013525.1|CCAP	LOC6530063|XP_002091009.1|DYAK
OG0008876	CCAP1982_LOCUS10392|CAD7001905.1|CCAP	LOC6523733|XP_015046861.1|DYAK
OG0008877	CCAP1982_LOCUS14436|CAD7006104.1|CCAP	LOC6533918|XP_002094618.1|DYAK
OG0008878	CCAP1982_LOCUS7850|CAD6999323.1|CCAP	LOC6527732|XP_002088815.1|DYAK
OG0008879	CCAP1982_LOCUS21392|CAD7013322.1|CCAP	LOC6531355|XP_002092158.1|DYAK
OG0008881	CCAP1982_LOCUS19739|CAD7011653.1|CCAP	LOC6532059|XP_002092836.1|DYAK
OG0008882	CCAP1982_LOCUS7724|CAD6999188.1|CCAP	LOC6527896|XP_002088968.2|DYAK
OG0008883	CCAP1982_LOCUS4530|CAD6995828.1|CCAP	LOC6536369|XP_002096951.1|DYAK
OG0008884	CCAP1982_LOCUS4838|CAD6996145.1|CCAP, CCAP1982_LOCUS4837|CAD6996144.1|CCAP	LOC6538484|XP_002099008.1|DYAK
OG0008885	CCAP1982_LOCUS5772|CAD6997126.1|CCAP	LOC6529696|XP_002090689.1|DYAK
OG0008886	CCAP1982_LOCUS20331|CAD7012234.1|CCAP	LOC6531382|XP_002092185.1|DYAK
OG0008887	CCAP1982_LOCUS21718|CAD7013676.1|CCAP	LOC6530773|XP_002091661.1|DYAK
OG0008888	CCAP1982_LOCUS12807|CAD7004397.1|CCAP	LOC6533626|XP_002094333.1|DYAK
OG0008889	CCAP1982_LOCUS19841|CAD7011727.1|CCAP	LOC6530520|XP_002091435.1|DYAK
OG0008890	CCAP1982_LOCUS20631|CAD7012546.1|CCAP, CCAP1982_LOCUS20630|CAD7012545.1|CCAP, CCAP1982_LOCUS20629|CAD7012544.1|CCAP, CCAP1982_LOCUS20628|CAD7012543.1|CCAP	LOC6537258|XP_002097816.1|DYAK
OG0008891	CCAP1982_LOCUS12910|CAD7004511.1|CCAP	LOC6532966|XP_015049737.1|DYAK
OG0008892	CCAP1982_LOCUS22399|CAD7014407.1|CCAP	LOC6532000|XP_039228491.1|DYAK
OG0008893	CCAP1982_LOCUS13223|CAD7004834.1|CCAP	LOC6533038|XP_002093773.1|DYAK
OG0008894	CCAP1982_LOCUS3280|CAD6994537.1|CCAP	LOC6537761|XP_015048489.1|DYAK
OG0008895	CCAP1982_LOCUS520|CAD6991603.1|CCAP	LOC6536404|XP_002096986.1|DYAK
OG0008897	CCAP1982_LOCUS740|CAD6991841.1|CCAP	LOC6535543|XP_039232223.1|DYAK
OG0008898	CCAP1982_LOCUS19439|CAD7011334.1|CCAP	LOC6529992|XP_039228738.1|DYAK
OG0008899	CCAP1982_LOCUS8803|CAD7000318.1|CCAP, CCAP1982_LOCUS8802|CAD7000317.1|CCAP	LOC6529638|XP_002090632.1|DYAK
OG0008900	CCAP1982_LOCUS6726|CAD6998112.1|CCAP	LOC6529591|XP_002090585.1|DYAK
OG0008901	CCAP1982_LOCUS11548|CAD7003085.1|CCAP	LOC6533259|XP_002093985.1|DYAK
OG0008902	CCAP1982_LOCUS10029|CAD7001533.1|CCAP	LOC6523714|XP_015046792.1|DYAK
OG0008903	CCAP1982_LOCUS7300|CAD6998746.1|CCAP	LOC6526359|XP_002087481.1|DYAK
OG0008904	CCAP1982_LOCUS23071|CAD7015121.1|CCAP	LOC6531156|XP_002091985.2|DYAK
OG0008905	CCAP1982_LOCUS10031|CAD7001535.1|CCAP	LOC6523729|XP_002099604.1|DYAK
OG0008906	CCAP1982_LOCUS12106|CAD7003668.1|CCAP, CCAP1982_LOCUS12107|CAD7003669.1|CCAP	LOC6533575|XP_002094285.1|DYAK
OG0008907	CCAP1982_LOCUS413|CAD6991489.1|CCAP	LOC6538715|XP_002099230.3|DYAK
OG0008908	CCAP1982_LOCUS4378|CAD6995671.1|CCAP, CCAP1982_LOCUS4376|CAD6995669.1|CCAP, CCAP1982_LOCUS4377|CAD6995670.1|CCAP	LOC6536070|XP_039231823.1|DYAK
OG0008909	CCAP1982_LOCUS1393|CAD6992545.1|CCAP	LOC6538148|XP_039232774.1|DYAK
OG0008910	CCAP1982_LOCUS1337|CAD6992485.1|CCAP, CCAP1982_LOCUS1332|CAD6992480.1|CCAP	LOC6536336|XP_002096920.1|DYAK
OG0008911	CCAP1982_LOCUS2275|CAD6993462.1|CCAP	LOC6536661|XP_015047881.1|DYAK
OG0008912	CCAP1982_LOCUS2311|CAD6993498.1|CCAP, CCAP1982_LOCUS2310|CAD6993497.1|CCAP	LOC6535263|XP_002095919.1|DYAK
OG0008913	CCAP1982_LOCUS2840|CAD6994069.1|CCAP	LOC6537754|XP_002098295.1|DYAK
OG0008914	CCAP1982_LOCUS2760|CAD6993977.1|CCAP	LOC6537321|XP_002097878.1|DYAK
OG0008915	CCAP1982_LOCUS3581|CAD6994846.1|CCAP	LOC6536130|XP_002096731.1|DYAK
OG0008916	CCAP1982_LOCUS8302|CAD6999780.1|CCAP, CCAP1982_LOCUS8300|CAD6999778.1|CCAP	LOC6526917|XP_002088016.2|DYAK
OG0008917	CCAP1982_LOCUS8136|CAD6999613.1|CCAP, CCAP1982_LOCUS8138|CAD6999615.1|CCAP	LOC6526892|XP_002087991.1|DYAK
OG0008919	CCAP1982_LOCUS7561|CAD6999014.1|CCAP, CCAP1982_LOCUS7562|CAD6999015.1|CCAP, CCAP1982_LOCUS7563|CAD6999016.1|CCAP, CCAP1982_LOCUS7560|CAD6999013.1|CCAP	LOC6526312|XP_002087434.2|DYAK
OG0008920	CCAP1982_LOCUS7759|CAD6999225.1|CCAP, CCAP1982_LOCUS7760|CAD6999226.1|CCAP	LOC26535977|XP_015050655.2|DYAK
OG0008921	CCAP1982_LOCUS2132|CAD6993315.1|CCAP, CCAP1982_LOCUS9115|CAD7000641.1|CCAP	LOC26536299|XP_015054724.1|DYAK
OG0008922	CCAP1982_LOCUS6595|CAD6997979.1|CCAP	LOC6527731|XP_002088814.1|DYAK
OG0008923	CCAP1982_LOCUS21920|CAD7013907.1|CCAP	LOC6530998|XP_002091836.1|DYAK
OG0008924	CCAP1982_LOCUS22040|CAD7014034.1|CCAP	LOC6530764|XP_002091652.1|DYAK
OG0008925	CCAP1982_LOCUS23261|CAD7015316.1|CCAP	LOC6531087|XP_002091921.1|DYAK
OG0008926	CCAP1982_LOCUS23319|CAD7015375.1|CCAP	LOC6528716|XP_002089751.1|DYAK
OG0008927	CCAP1982_LOCUS23406|CAD7015466.1|CCAP, CCAP1982_LOCUS23407|CAD7015467.1|CCAP	LOC6532063|XP_002092840.2|DYAK
OG0008928	CCAP1982_LOCUS23369|CAD7015427.1|CCAP	LOC6528370|XP_002089419.1|DYAK
OG0008929	CCAP1982_LOCUS22113|CAD7014107.1|CCAP	LOC6531017|XP_002091854.1|DYAK
OG0008930	CCAP1982_LOCUS22409|CAD7014413.1|CCAP	LOC6537357|XP_002097914.1|DYAK
OG0008931	CCAP1982_LOCUS22283|CAD7014280.1|CCAP	LOC6528833|XP_002089865.2|DYAK
OG0008932	CCAP1982_LOCUS21274|CAD7013203.1|CCAP, CCAP1982_LOCUS21273|CAD7013202.1|CCAP	LOC6532114|XP_002092890.2|DYAK
OG0008933	CCAP1982_LOCUS21287|CAD7013216.1|CCAP	LOC6529304|XP_002090309.1|DYAK
OG0008935	CCAP1982_LOCUS21498|CAD7013433.1|CCAP, CCAP1982_LOCUS21497|CAD7013432.1|CCAP	LOC6528387|XP_002089434.1|DYAK
OG0008936	CCAP1982_LOCUS19449|CAD7011346.1|CCAP	LOC6530577|XP_039228257.1|DYAK
OG0008937	CCAP1982_LOCUS20341|CAD7012245.1|CCAP, CCAP1982_LOCUS20342|CAD7012246.1|CCAP, CCAP1982_LOCUS20343|CAD7012247.1|CCAP, CCAP1982_LOCUS20340|CAD7012244.1|CCAP	LOC6529345|XP_002090350.1|DYAK
OG0008938	CCAP1982_LOCUS20561|CAD7012484.1|CCAP	LOC6529935|XP_002090890.2|DYAK
OG0008939	CCAP1982_LOCUS20782|CAD7012675.1|CCAP	LOC6530849|XP_002091730.1|DYAK
OG0008940	CCAP1982_LOCUS21046|CAD7012952.1|CCAP	LOC6530521|XP_002091436.1|DYAK
OG0008946	CCAP1982_LOCUS19692|CAD7011603.1|CCAP	LOC6525067|XP_002100906.1|DYAK
OG0008949	CCAP1982_LOCUS12415|CAD7003993.1|CCAP	LOC26536026|XP_015049838.1|DYAK
OG0008950	CCAP1982_LOCUS12886|CAD7004481.1|CCAP	LOC6524365|XP_002100223.2|DYAK
OG0008951	CCAP1982_LOCUS12900|CAD7004501.1|CCAP	LOC6534445|XP_002095122.1|DYAK
OG0008952	CCAP1982_LOCUS12363|CAD7003941.1|CCAP, CCAP1982_LOCUS12373|CAD7003951.1|CCAP	LOC6525666|XP_002101488.1|DYAK
OG0008953	CCAP1982_LOCUS13060|CAD7004665.1|CCAP	LOC6535191|XP_039229820.1|DYAK
OG0008955	CCAP1982_LOCUS11543|CAD7003080.1|CCAP	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK
OG0008956	CCAP1982_LOCUS14575|CAD7006249.1|CCAP	LOC6528486|XP_002089532.1|DYAK
OG0008957	CCAP1982_LOCUS12274|CAD7003841.1|CCAP	LOC6534078|XP_002094764.1|DYAK
OG0008958	CCAP1982_LOCUS13525|CAD7005164.1|CCAP	LOC6539359|XP_002086237.2|DYAK
OG0008959	CCAP1982_LOCUS13474|CAD7005112.1|CCAP, CCAP1982_LOCUS13473|CAD7005111.1|CCAP	LOC6534837|XP_002095509.1|DYAK
OG0008960	CCAP1982_LOCUS13422|CAD7005052.1|CCAP	LOC6533802|XP_002094503.2|DYAK
OG0008961	CCAP1982_LOCUS7054|CAD6998457.1|CCAP	LOC6529461|XP_002090463.1|DYAK
OG0008985	CCAP1982_LOCUS12236|CAD7003803.1|CCAP	LOC6539473|XP_002086363.2|DYAK
OG0008986	CCAP1982_LOCUS5702|CAD6997047.1|CCAP	LOC6537608|XP_002098154.1|DYAK
OG0008993	CCAP1982_LOCUS13676|CAD7005315.1|CCAP	LOC6533695|XP_002094400.1|DYAK
OG0008994	CCAP1982_LOCUS6730|CAD6998118.1|CCAP	LOC6527677|XP_002088763.1|DYAK
OG0008995	CCAP1982_LOCUS19479|CAD7011378.1|CCAP	LOC6532016|XP_002092795.1|DYAK
OG0008999	CCAP1982_LOCUS4623|CAD6995921.1|CCAP, CCAP1982_LOCUS4622|CAD6995920.1|CCAP	LOC6525875|XP_002101695.1|DYAK
OG0009003	CCAP1982_LOCUS14538|CAD7006210.1|CCAP	LOC6533944|XP_002094644.1|DYAK
OG0009005	CCAP1982_LOCUS8449|CAD6999940.1|CCAP	LOC6527451|XP_002088543.1|DYAK
OG0009006	CCAP1982_LOCUS3116|CAD6994363.1|CCAP	LOC6535804|XP_002096427.1|DYAK
OG0009007	CCAP1982_LOCUS14979|CAD7006678.1|CCAP	LOC6532631|XP_039230029.1|DYAK
OG0009008	CCAP1982_LOCUS93|CAD6991153.1|CCAP	LOC6535739|XP_002096362.1|DYAK
OG0009009	CCAP1982_LOCUS12773|CAD7004361.1|CCAP	LOC6532392|XP_002093143.2|DYAK
OG0009010	CCAP1982_LOCUS14898|CAD7006587.1|CCAP	LOC6532730|XP_002093472.1|DYAK
OG0009011	CCAP1982_LOCUS12729|CAD7004309.1|CCAP	LOC6532919|XP_002093655.1|DYAK
OG0009014	CCAP1982_LOCUS13336|CAD7004957.1|CCAP	LOC6534454|XP_002095131.2|DYAK
OG0009015	CCAP1982_LOCUS12356|CAD7003934.1|CCAP	LOC6533314|XP_002094040.2|DYAK
OG0009016	CCAP1982_LOCUS10869|CAD7002375.1|CCAP	LOC6533379|XP_039230369.1|DYAK
OG0009017	CCAP1982_LOCUS5361|CAD6996677.1|CCAP	LOC6526621|XP_002087729.1|DYAK
OG0009018	CCAP1982_LOCUS10355|CAD7001867.1|CCAP, CCAP1982_LOCUS10357|CAD7001869.1|CCAP	LOC6523717|XP_002099592.1|DYAK
OG0009019	CCAP1982_LOCUS10619|CAD7002131.1|CCAP	LOC6523712|XP_039233015.1|DYAK
OG0009020	CCAP1982_LOCUS2828|CAD6994056.1|CCAP	LOC6537185|XP_015048193.1|DYAK
OG0009021	CCAP1982_LOCUS4666|CAD6995955.1|CCAP	LOC6535308|XP_002095964.2|DYAK
OG0009022	CCAP1982_LOCUS1965|CAD6993139.1|CCAP	LOC6536877|XP_015047979.1|DYAK
OG0009023	CCAP1982_LOCUS3398|CAD6994663.1|CCAP	LOC6538287|XP_002098814.1|DYAK
OG0009024	CCAP1982_LOCUS2458|CAD6993649.1|CCAP	LOC6538670|XP_002099190.1|DYAK
OG0009025	CCAP1982_LOCUS3816|CAD6995093.1|CCAP	LOC6536811|XP_002097381.2|DYAK
OG0009026	CCAP1982_LOCUS20439|CAD7012345.1|CCAP	LOC6538744|XP_039231578.1|DYAK
OG0009027	CCAP1982_LOCUS21777|CAD7013746.1|CCAP	LOC26536006|XP_039227874.1|DYAK
OG0009028	CCAP1982_LOCUS11381|CAD7002914.1|CCAP	LOC6532562|XP_002093307.1|DYAK
OG0009029	CCAP1982_LOCUS5388|CAD6996704.1|CCAP	LOC6528080|XP_015054476.1|DYAK
OG0009030	CCAP1982_LOCUS7038|CAD6998438.1|CCAP	LOC6526386|XP_002087505.1|DYAK
OG0009031	CCAP1982_LOCUS4387|CAD6995680.1|CCAP	LOC6539873|XP_002086757.1|DYAK
OG0009032	CCAP1982_LOCUS4386|CAD6995679.1|CCAP	LOC6539874|XP_002086756.1|DYAK
OG0009033	CCAP1982_LOCUS8791|CAD7000303.1|CCAP	LOC6527445|XP_002088537.3|DYAK
OG0009034	CCAP1982_LOCUS7585|CAD6999038.1|CCAP	LOC6528994|XP_002090026.1|DYAK
OG0009035	CCAP1982_LOCUS7736|CAD6999202.1|CCAP	LOC6527904|XP_002088976.1|DYAK
OG0009036	CCAP1982_LOCUS20353|CAD7012257.1|CCAP	LOC6528804|XP_002089836.1|DYAK
OG0009037	CCAP1982_LOCUS6931|CAD6998326.1|CCAP	LOC6526709|XP_002087812.1|DYAK
OG0009038	CCAP1982_LOCUS3917|CAD6995198.1|CCAP	LOC6538197|XP_002098725.1|DYAK
OG0009039	CCAP1982_LOCUS4800|CAD6996100.1|CCAP	LOC6537109|XP_002097670.1|DYAK
OG0009040	CCAP1982_LOCUS5253|CAD6996584.1|CCAP	LOC6530426|XP_039227927.1|DYAK
OG0009041	CCAP1982_LOCUS2610|CAD6993813.1|CCAP	LOC6535646|XP_002096274.2|DYAK
OG0009042	CCAP1982_LOCUS7840|CAD6999312.1|CCAP	LOC6527626|XP_002088714.1|DYAK
OG0009043	CCAP1982_LOCUS2208|CAD6993392.1|CCAP	LOC6529742|XP_002090732.1|DYAK
OG0009044	CCAP1982_LOCUS8461|CAD6999953.1|CCAP	LOC6527591|XP_002088679.1|DYAK
OG0009046	CCAP1982_LOCUS13800|CAD7005440.1|CCAP	LOC6535123|XP_015051033.2|DYAK
OG0009047	CCAP1982_LOCUS23383|CAD7015441.1|CCAP	LOC6528357|XP_015053925.1|DYAK
OG0009048	CCAP1982_LOCUS5609|CAD6996939.1|CCAP	LOC6527513|XP_002088603.1|DYAK
OG0009049	CCAP1982_LOCUS923|CAD6992042.1|CCAP	LOC6537098|XP_002097659.1|DYAK
OG0009050	CCAP1982_LOCUS6009|CAD6997372.1|CCAP	LOC6527567|XP_002088657.1|DYAK
OG0009052	CCAP1982_LOCUS4264|CAD6995553.1|CCAP	LOC6535993|XP_015047503.1|DYAK
OG0009053	CCAP1982_LOCUS5061|CAD6996384.1|CCAP	LOC6538733|XP_015048992.1|DYAK
OG0009054	CCAP1982_LOCUS5162|CAD6996493.1|CCAP	LOC6536744|XP_015047931.1|DYAK
OG0009055	CCAP1982_LOCUS5834|CAD6997195.1|CCAP	LOC6529674|XP_002090667.1|DYAK
OG0009056	CCAP1982_LOCUS11346|CAD7002877.1|CCAP	LOC6527002|XP_002088098.3|DYAK
OG0009057	CCAP1982_LOCUS22424|CAD7014428.1|CCAP	LOC6532209|XP_002092983.1|DYAK
OG0009058	CCAP1982_LOCUS9823|CAD7001326.1|CCAP	LOC6523768|XP_002099643.3|DYAK
OG0009059	CCAP1982_LOCUS13234|CAD7004849.1|CCAP	LOC6534320|XP_002095000.1|DYAK
OG0009060	CCAP1982_LOCUS717|CAD6991816.1|CCAP	LOC6536382|XP_002096964.1|DYAK
OG0009061	CCAP1982_LOCUS19686|CAD7011597.1|CCAP	LOC6531451|XP_002092254.1|DYAK
OG0009062	CCAP1982_LOCUS21703|CAD7013661.1|CCAP, CCAP1982_LOCUS21701|CAD7013659.1|CCAP	LOC6531421|XP_002092224.1|DYAK
OG0009063	CCAP1982_LOCUS8667|CAD7000176.1|CCAP	LOC6529581|XP_002090575.2|DYAK
OG0009064	CCAP1982_LOCUS10160|CAD7001669.1|CCAP	LOC6530468|XP_002091384.1|DYAK
OG0009065	CCAP1982_LOCUS485|CAD6991566.1|CCAP	LOC6537881|XP_002098422.2|DYAK
OG0009066	CCAP1982_LOCUS11170|CAD7002692.1|CCAP	LOC6532513|XP_002093259.1|DYAK
OG0009067	CCAP1982_LOCUS14161|CAD7005815.1|CCAP	LOC6535142|XP_015051041.1|DYAK
OG0009068	CCAP1982_LOCUS22489|CAD7014487.1|CCAP	LOC6528450|XP_002089496.1|DYAK
OG0009069	CCAP1982_LOCUS7799|CAD6999269.1|CCAP	LOC6527348|XP_039226849.1|DYAK
OG0009071	CCAP1982_LOCUS4781|CAD6996074.1|CCAP, CCAP1982_LOCUS4779|CAD6996072.1|CCAP	LOC6538498|XP_015048890.1|DYAK
OG0009072	CCAP1982_LOCUS4696|CAD6995990.1|CCAP, CCAP1982_LOCUS4697|CAD6995991.1|CCAP, CCAP1982_LOCUS4698|CAD6995992.1|CCAP	LOC6536008|XP_002096623.2|DYAK
OG0009073	CCAP1982_LOCUS103|CAD6991164.1|CCAP	LOC6535748|XP_002096371.2|DYAK
OG0009074	CCAP1982_LOCUS4576|CAD6995875.1|CCAP, CCAP1982_LOCUS4575|CAD6995874.1|CCAP	LOC6537427|XP_002097983.1|DYAK
OG0009075	CCAP1982_LOCUS735|CAD6991836.1|CCAP	LOC6535333|XP_002095989.1|DYAK
OG0009076	CCAP1982_LOCUS4960|CAD6996277.1|CCAP	LOC6536283|XP_002096869.2|DYAK
OG0009077	CCAP1982_LOCUS4889|CAD6996199.1|CCAP	LOC6535312|XP_002095968.2|DYAK
OG0009078	CCAP1982_LOCUS4867|CAD6996175.1|CCAP	LOC6536618|XP_002097190.1|DYAK
OG0009079	CCAP1982_LOCUS552|CAD6991638.1|CCAP, CCAP1982_LOCUS545|CAD6991631.1|CCAP, CCAP1982_LOCUS551|CAD6991637.1|CCAP	LOC6538689|XP_039232038.1|DYAK
OG0009080	CCAP1982_LOCUS4812|CAD6996117.1|CCAP	LOC6537116|XP_002097677.1|DYAK
OG0009081	CCAP1982_LOCUS344|CAD6991417.1|CCAP	LOC6538433|XP_002098957.1|DYAK
OG0009082	CCAP1982_LOCUS5090|CAD6996417.1|CCAP	LOC6537075|XP_002097636.2|DYAK
OG0009083	CCAP1982_LOCUS4292|CAD6995582.1|CCAP, CCAP1982_LOCUS4293|CAD6995583.1|CCAP	LOC6525396|XP_039229367.1|DYAK
OG0009084	CCAP1982_LOCUS4255|CAD6995544.1|CCAP	LOC6536546|XP_015047817.1|DYAK
OG0009085	CCAP1982_LOCUS3214|CAD6994469.1|CCAP	LOC6536591|XP_002097167.1|DYAK
OG0009086	CCAP1982_LOCUS1993|CAD6993169.1|CCAP	LOC6535285|XP_002095941.2|DYAK
OG0009087	CCAP1982_LOCUS2170|CAD6993352.1|CCAP, CCAP1982_LOCUS2750|CAD6993965.1|CCAP	LOC6538212|XP_002098739.1|DYAK
OG0009088	CCAP1982_LOCUS1142|CAD6992274.1|CCAP	LOC6538896|XP_002099400.1|DYAK
OG0009089	CCAP1982_LOCUS3988|CAD6995267.1|CCAP	LOC6523758|XP_002099633.2|DYAK
OG0009090	CCAP1982_LOCUS3889|CAD6995168.1|CCAP	LOC6537987|XP_002098522.1|DYAK
OG0009091	CCAP1982_LOCUS2313|CAD6993500.1|CCAP	LOC6535261|XP_002095917.1|DYAK
OG0009092	CCAP1982_LOCUS2768|CAD6993985.1|CCAP	LOC6535951|XP_002096567.2|DYAK
OG0009093	CCAP1982_LOCUS2711|CAD6993920.1|CCAP	LOC6536930|XP_002097499.1|DYAK
OG0009094	CCAP1982_LOCUS2505|CAD6993699.1|CCAP	LOC6538034|XP_002098569.2|DYAK
OG0009095	CCAP1982_LOCUS2504|CAD6993698.1|CCAP	LOC6538037|XP_015048615.1|DYAK
OG0009096	CCAP1982_LOCUS2969|CAD6994207.1|CCAP	LOC6538356|XP_002098880.1|DYAK
OG0009097	CCAP1982_LOCUS2970|CAD6994208.1|CCAP	LOC6538355|XP_002098879.1|DYAK
OG0009098	CCAP1982_LOCUS1913|CAD6993085.1|CCAP, CCAP1982_LOCUS2992|CAD6994230.1|CCAP	LOC6538346|XP_002098871.2|DYAK
OG0009099	CCAP1982_LOCUS1054|CAD6992181.1|CCAP	LOC6537961|XP_002098498.1|DYAK
OG0009100	CCAP1982_LOCUS8621|CAD7000128.1|CCAP, CCAP1982_LOCUS8620|CAD7000127.1|CCAP	LOC6529001|XP_002090033.1|DYAK
OG0009101	CCAP1982_LOCUS8640|CAD7000147.1|CCAP, CCAP1982_LOCUS8641|CAD7000148.1|CCAP	LOC6526412|XP_002087531.1|DYAK
OG0009102	CCAP1982_LOCUS8701|CAD7000209.1|CCAP, CCAP1982_LOCUS8707|CAD7000215.1|CCAP	LOC6526780|XP_002087883.1|DYAK
OG0009103	CCAP1982_LOCUS8743|CAD7000253.1|CCAP	LOC6526761|XP_002087864.1|DYAK
OG0009104	CCAP1982_LOCUS8744|CAD7000254.1|CCAP, CCAP1982_LOCUS8768|CAD7000278.1|CCAP	LOC6526760|XP_002087863.1|DYAK
OG0009105	CCAP1982_LOCUS8217|CAD6999690.1|CCAP	LOC6527436|XP_002088528.1|DYAK
OG0009106	CCAP1982_LOCUS8493|CAD6999987.1|CCAP	LOC6526484|XP_002087601.2|DYAK
OG0009107	CCAP1982_LOCUS8063|CAD6999542.1|CCAP	LOC6526952|XP_002088048.1|DYAK
OG0009108	CCAP1982_LOCUS9172|CAD7000699.1|CCAP	LOC6537148|XP_002097709.1|DYAK
OG0009109	CCAP1982_LOCUS7308|CAD6998754.1|CCAP	LOC6527368|XP_002088460.1|DYAK
OG0009110	CCAP1982_LOCUS7387|CAD6998839.1|CCAP	LOC6526292|XP_002087414.1|DYAK
OG0009111	CCAP1982_LOCUS7963|CAD6999439.1|CCAP	LOC6532969|XP_002093704.2|DYAK
