Orthogroup	CCAP.longest_only	DMAU.longest_only
OG0009273	CCAP1982_LOCUS9149|CAD7000675.1|CCAP	LOC117148806|XP_033172333.1|DMAU
OG0009274	CCAP1982_LOCUS11312|CAD7002843.1|CCAP	LOC117139835|XP_033158368.1|DMAU
OG0009276	CCAP1982_LOCUS22273|CAD7014270.1|CCAP	LOC117137746|XP_033155221.1|DMAU
OG0009283	CCAP1982_LOCUS5738|CAD6997085.1|CCAP, CCAP1982_LOCUS5737|CAD6997084.1|CCAP	LOC117147875|XP_033170849.1|DMAU
OG0009285	CCAP1982_LOCUS11712|CAD7003250.1|CCAP, CCAP1982_LOCUS11710|CAD7003248.1|CCAP	LOC117146310|XP_033168248.1|DMAU
OG0009286	CCAP1982_LOCUS12536|CAD7004115.1|CCAP	LOC117140048|XP_033158676.1|DMAU
OG0009287	CCAP1982_LOCUS12928|CAD7004531.1|CCAP	LOC117141319|XP_033160604.1|DMAU
OG0009288	CCAP1982_LOCUS8286|CAD6999763.1|CCAP	LOC117147740|XP_033170630.1|DMAU
OG0009289	CCAP1982_LOCUS10519|CAD7002031.1|CCAP	LOC117146260|XP_033168113.1|DMAU
OG0009290	CCAP1982_LOCUS21282|CAD7013211.1|CCAP	LOC117137649|XP_033155077.1|DMAU
OG0009291	CCAP1982_LOCUS9439|CAD7000966.1|CCAP	LOC117146261|XP_033168118.1|DMAU
OG0009296	CCAP1982_LOCUS786|CAD6991896.1|CCAP	LOC117144306|XP_033165309.1|DMAU
OG0009297	CCAP1982_LOCUS788|CAD6991898.1|CCAP	LOC117145538|XP_033167124.1|DMAU
OG0009298	CCAP1982_LOCUS806|CAD6991917.1|CCAP	LOC117143461|XP_033164064.1|DMAU
OG0009299	CCAP1982_LOCUS827|CAD6991939.1|CCAP	LOC117142409|XP_033162249.1|DMAU
OG0009300	CCAP1982_LOCUS828|CAD6991940.1|CCAP	LOC117142405|XP_033162243.1|DMAU
OG0009301	CCAP1982_LOCUS4778|CAD6996071.1|CCAP	LOC117142311|XP_033162101.1|DMAU
OG0009302	CCAP1982_LOCUS4700|CAD6995994.1|CCAP	LOC117144772|XP_033166028.1|DMAU
OG0009303	CCAP1982_LOCUS4664|CAD6995953.1|CCAP	LOC117144851|XP_033166145.1|DMAU
OG0009304	CCAP1982_LOCUS104|CAD6991165.1|CCAP	LOC117143505|XP_033164118.1|DMAU
OG0009305	CCAP1982_LOCUS115|CAD6991176.1|CCAP	LOC117143806|XP_033164541.1|DMAU
OG0009306	CCAP1982_LOCUS4614|CAD6995912.1|CCAP	LOC117148008|XP_033171059.1|DMAU
OG0009307	CCAP1982_LOCUS4602|CAD6995901.1|CCAP	LOC117142287|XP_033162064.1|DMAU
OG0009308	CCAP1982_LOCUS4578|CAD6995877.1|CCAP	LOC117144246|XP_033165216.1|DMAU
OG0009309	CCAP1982_LOCUS4570|CAD6995869.1|CCAP	LOC117145363|XP_033166877.1|DMAU
OG0009310	CCAP1982_LOCUS5186|CAD6996518.1|CCAP	LOC117142234|XP_033161977.1|DMAU
OG0009312	CCAP1982_LOCUS4969|CAD6996285.1|CCAP	LOC117143935|XP_033164743.1|DMAU
OG0009313	CCAP1982_LOCUS901|CAD6992017.1|CCAP	LOC117145851|XP_033167559.1|DMAU
OG0009314	CCAP1982_LOCUS914|CAD6992032.1|CCAP	LOC117142491|XP_033162410.1|DMAU
OG0009315	CCAP1982_LOCUS949|CAD6992068.1|CCAP	LOC117144542|XP_033165669.1|DMAU
OG0009317	CCAP1982_LOCUS982|CAD6992099.1|CCAP	LOC117145100|XP_033166511.1|DMAU
OG0009318	CCAP1982_LOCUS506|CAD6991589.1|CCAP, CCAP1982_LOCUS507|CAD6991590.1|CCAP	LOC117143783|XP_033164515.1|DMAU
OG0009319	CCAP1982_LOCUS4819|CAD6996125.1|CCAP	LOC117142531|XP_033162468.1|DMAU
OG0009320	CCAP1982_LOCUS351|CAD6991424.1|CCAP	LOC117143286|XP_033163758.1|DMAU
OG0009321	CCAP1982_LOCUS336|CAD6991409.1|CCAP	LOC117144937|XP_033166280.1|DMAU
OG0009322	CCAP1982_LOCUS329|CAD6991402.1|CCAP	LOC117143737|XP_033164437.1|DMAU
OG0009323	CCAP1982_LOCUS5158|CAD6996489.1|CCAP	LOC117145001|XP_033166380.1|DMAU
OG0009324	CCAP1982_LOCUS4331|CAD6995625.1|CCAP	LOC117143853|XP_033164606.1|DMAU
OG0009325	CCAP1982_LOCUS4216|CAD6995503.1|CCAP	LOC117145466|XP_033167028.1|DMAU
OG0009326	CCAP1982_LOCUS2052|CAD6993235.1|CCAP	LOC117144671|XP_033165882.1|DMAU
OG0009327	CCAP1982_LOCUS2030|CAD6993211.1|CCAP	LOC117142547|XP_033162488.1|DMAU
OG0009328	CCAP1982_LOCUS2139|CAD6993323.1|CCAP	LOC117145194|XP_033166646.1|DMAU
OG0009329	CCAP1982_LOCUS1322|CAD6992466.1|CCAP	LOC117142595|XP_033162561.1|DMAU
OG0009330	CCAP1982_LOCUS1297|CAD6992435.1|CCAP	LOC117142750|XP_033162822.1|DMAU
OG0009331	CCAP1982_LOCUS1226|CAD6992362.1|CCAP	LOC117143511|XP_033164125.1|DMAU
OG0009332	CCAP1982_LOCUS3991|CAD6995270.1|CCAP	LOC117145428|XP_033166966.1|DMAU
OG0009333	CCAP1982_LOCUS3902|CAD6995181.1|CCAP, CCAP1982_LOCUS3901|CAD6995180.1|CCAP	LOC117144744|XP_033165988.1|DMAU
OG0009334	CCAP1982_LOCUS1756|CAD6992923.1|CCAP	LOC117143622|XP_033164279.1|DMAU
OG0009335	CCAP1982_LOCUS1657|CAD6992818.1|CCAP	LOC117143880|XP_033164657.1|DMAU
OG0009336	CCAP1982_LOCUS2237|CAD6993422.1|CCAP	LOC117144418|XP_033165451.1|DMAU
OG0009337	CCAP1982_LOCUS1592|CAD6992749.1|CCAP	LOC117148261|XP_033171457.1|DMAU
OG0009338	CCAP1982_LOCUS2306|CAD6993493.1|CCAP	LOC117145373|XP_033166888.1|DMAU
OG0009339	CCAP1982_LOCUS2314|CAD6993501.1|CCAP	LOC117145684|XP_033167317.1|DMAU
OG0009340	CCAP1982_LOCUS2341|CAD6993529.1|CCAP	LOC117143131|XP_033163512.1|DMAU
OG0009341	CCAP1982_LOCUS2936|CAD6994171.1|CCAP	LOC117145986|XP_033167791.1|DMAU
OG0009342	CCAP1982_LOCUS2923|CAD6994158.1|CCAP	LOC117145178|XP_033166619.1|DMAU
OG0009343	CCAP1982_LOCUS2921|CAD6994155.1|CCAP	LOC117143924|XP_033164730.1|DMAU
OG0009344	CCAP1982_LOCUS2915|CAD6994149.1|CCAP	LOC117143748|XP_033164452.1|DMAU
OG0009345	CCAP1982_LOCUS2715|CAD6993927.1|CCAP	LOC117143060|XP_033163406.1|DMAU
OG0009346	CCAP1982_LOCUS2656|CAD6993860.1|CCAP	LOC117143602|XP_033164245.1|DMAU
OG0009347	CCAP1982_LOCUS3633|CAD6994898.1|CCAP	LOC117143897|XP_033164693.1|DMAU
OG0009348	CCAP1982_LOCUS3702|CAD6994971.1|CCAP	LOC117143841|XP_033164584.1|DMAU
OG0009350	CCAP1982_LOCUS1843|CAD6993008.1|CCAP	LOC117143677|XP_033164353.1|DMAU
OG0009351	CCAP1982_LOCUS1870|CAD6993035.1|CCAP	LOC117143758|XP_033164465.1|DMAU
OG0009352	CCAP1982_LOCUS3356|CAD6994621.1|CCAP	LOC117143532|XP_033164155.1|DMAU
OG0009353	CCAP1982_LOCUS3247|CAD6994502.1|CCAP	LOC117145118|XP_033166527.1|DMAU
OG0009354	CCAP1982_LOCUS7070|CAD6998475.1|CCAP	LOC117146371|XP_033168461.1|DMAU
OG0009355	CCAP1982_LOCUS6961|CAD6998360.1|CCAP, CCAP1982_LOCUS6959|CAD6998358.1|CCAP	LOC117150502|XP_033173299.1|DMAU
OG0009356	CCAP1982_LOCUS6933|CAD6998328.1|CCAP	LOC117150973|XP_033174046.1|DMAU
OG0009357	CCAP1982_LOCUS6810|CAD6998194.1|CCAP	LOC117140253|XP_033158990.1|DMAU
OG0009358	CCAP1982_LOCUS8767|CAD7000277.1|CCAP	LOC117151002|XP_033174099.1|DMAU
OG0009359	CCAP1982_LOCUS8771|CAD7000281.1|CCAP	LOC117150988|XP_033174081.1|DMAU
OG0009360	CCAP1982_LOCUS8814|CAD7000331.1|CCAP	LOC117150665|XP_033173552.1|DMAU
OG0009361	CCAP1982_LOCUS8815|CAD7000332.1|CCAP	LOC117150630|XP_033173490.1|DMAU
OG0009362	CCAP1982_LOCUS8816|CAD7000333.1|CCAP	LOC117146494|XP_033168637.1|DMAU
OG0009363	CCAP1982_LOCUS8840|CAD7000358.1|CCAP	LOC117135214|XP_033151194.1|DMAU
OG0009364	CCAP1982_LOCUS8933|CAD7000456.1|CCAP	LOC117150216|XP_033172904.1|DMAU
OG0009365	CCAP1982_LOCUS8208|CAD6999678.1|CCAP	LOC117150731|XP_033173649.1|DMAU
OG0009367	CCAP1982_LOCUS7305|CAD6998751.1|CCAP	LOC117144148|XP_033165072.1|DMAU
OG0009368	CCAP1982_LOCUS22845|CAD7014881.1|CCAP, CCAP1982_LOCUS7386|CAD6998838.1|CCAP	LOC117150926|XP_033173978.1|DMAU
OG0009369	CCAP1982_LOCUS7440|CAD6998893.1|CCAP	LOC117142063|XP_033161835.1|DMAU
OG0009370	CCAP1982_LOCUS7991|CAD6999467.1|CCAP, CCAP1982_LOCUS7994|CAD6999470.1|CCAP	LOC117135216|XP_033151210.1|DMAU
OG0009371	CCAP1982_LOCUS7992|CAD6999468.1|CCAP	LOC117140847|XP_033159867.1|DMAU
OG0009372	CCAP1982_LOCUS8021|CAD6999497.1|CCAP	LOC117135343|XP_033151435.1|DMAU
OG0009373	CCAP1982_LOCUS7616|CAD6999070.1|CCAP	LOC117150267|XP_033172964.1|DMAU
OG0009374	CCAP1982_LOCUS7600|CAD6999053.1|CCAP	LOC117143940|XP_033164767.1|DMAU
OG0009376	CCAP1982_LOCUS13674|CAD7005313.1|CCAP	LOC117135324|XP_033151413.1|DMAU
OG0009377	CCAP1982_LOCUS5333|CAD6996649.1|CCAP	LOC117144303|XP_033165308.1|DMAU
OG0009378	CCAP1982_LOCUS7913|CAD6999387.1|CCAP	LOC117150800|XP_033173749.1|DMAU
OG0009379	CCAP1982_LOCUS7754|CAD6999220.1|CCAP	LOC117135538|XP_033151708.1|DMAU
OG0009381	CCAP1982_LOCUS5412|CAD6996732.1|CCAP	LOC117150456|XP_033173238.1|DMAU
OG0009383	CCAP1982_LOCUS6128|CAD6997486.1|CCAP	LOC117140959|XP_033160074.1|DMAU
OG0009384	CCAP1982_LOCUS6071|CAD6997425.1|CCAP	LOC117147037|XP_033169638.1|DMAU
OG0009385	CCAP1982_LOCUS6048|CAD6997407.1|CCAP	LOC117148510|XP_033171809.1|DMAU
OG0009386	CCAP1982_LOCUS6018|CAD6997379.1|CCAP	LOC117140333|XP_033159075.1|DMAU
OG0009388	CCAP1982_LOCUS21934|CAD7013921.1|CCAP	LOC117137863|XP_033155469.1|DMAU
OG0009389	CCAP1982_LOCUS22023|CAD7014017.1|CCAP	LOC117137332|XP_033154614.1|DMAU
OG0009390	CCAP1982_LOCUS22080|CAD7014073.1|CCAP	LOC117138537|XP_033156566.1|DMAU
OG0009392	CCAP1982_LOCUS23374|CAD7015432.1|CCAP	LOC117137482|XP_033154853.1|DMAU
OG0009393	CCAP1982_LOCUS23005|CAD7015048.1|CCAP	LOC117144928|XP_033166272.1|DMAU
OG0009394	CCAP1982_LOCUS22806|CAD7014839.1|CCAP	LOC117136339|XP_033153091.1|DMAU
OG0009395	CCAP1982_LOCUS22790|CAD7014823.1|CCAP	LOC117138033|XP_033155734.1|DMAU
OG0009396	CCAP1982_LOCUS22785|CAD7014818.1|CCAP	LOC117135733|XP_033152068.1|DMAU
OG0009397	CCAP1982_LOCUS22162|CAD7014156.1|CCAP	LOC117137205|XP_033154450.1|DMAU
OG0009398	CCAP1982_LOCUS22233|CAD7014230.1|CCAP	LOC117135752|XP_033152099.1|DMAU
OG0009399	CCAP1982_LOCUS22729|CAD7014752.1|CCAP	LOC117136811|XP_033153766.1|DMAU
OG0009400	CCAP1982_LOCUS22557|CAD7014558.1|CCAP	LOC117136520|XP_033153356.1|DMAU
OG0009401	CCAP1982_LOCUS22478|CAD7014477.1|CCAP	LOC117150585|XP_033173434.1|DMAU
OG0009403	CCAP1982_LOCUS22937|CAD7014977.1|CCAP	LOC117138116|XP_033155867.1|DMAU
OG0009404	CCAP1982_LOCUS22288|CAD7014286.1|CCAP	LOC117135525|XP_033151680.1|DMAU
OG0009405	CCAP1982_LOCUS7219|CAD6998651.1|CCAP	LOC117137880|XP_033155500.1|DMAU
OG0009406	CCAP1982_LOCUS7195|CAD6998622.1|CCAP, CCAP1982_LOCUS7194|CAD6998621.1|CCAP	LOC117136895|XP_033153900.1|DMAU
OG0009407	CCAP1982_LOCUS7193|CAD6998619.1|CCAP	LOC117137481|XP_033154852.1|DMAU
OG0009408	CCAP1982_LOCUS22926|CAD7014966.1|CCAP	LOC117135718|XP_033152041.1|DMAU
OG0009409	CCAP1982_LOCUS21265|CAD7013194.1|CCAP	LOC117138210|XP_033156036.1|DMAU
OG0009410	CCAP1982_LOCUS21291|CAD7013220.1|CCAP	LOC117136824|XP_033153790.1|DMAU
OG0009411	CCAP1982_LOCUS21231|CAD7013160.1|CCAP	LOC117136974|XP_033154035.1|DMAU
OG0009412	CCAP1982_LOCUS21238|CAD7013167.1|CCAP	LOC117136912|XP_033153925.1|DMAU
OG0009413	CCAP1982_LOCUS21465|CAD7013401.1|CCAP	LOC117135839|XP_033152243.1|DMAU
OG0009414	CCAP1982_LOCUS21470|CAD7013406.1|CCAP	LOC117135838|XP_033152242.1|DMAU
OG0009415	CCAP1982_LOCUS21524|CAD7013459.1|CCAP	LOC117137583|XP_033154980.1|DMAU
OG0009416	CCAP1982_LOCUS21546|CAD7013484.1|CCAP	LOC117136004|XP_033152511.1|DMAU
OG0009417	CCAP1982_LOCUS21545|CAD7013483.1|CCAP	LOC117136025|XP_033152534.1|DMAU
OG0009418	CCAP1982_LOCUS21543|CAD7013481.1|CCAP	LOC117136006|XP_033152513.1|DMAU
OG0009419	CCAP1982_LOCUS21542|CAD7013480.1|CCAP	LOC117136009|XP_033152516.1|DMAU
OG0009420	CCAP1982_LOCUS21541|CAD7013479.1|CCAP	LOC117136017|XP_033152525.1|DMAU
OG0009421	CCAP1982_LOCUS20118|CAD7012007.1|CCAP, CCAP1982_LOCUS20117|CAD7012006.1|CCAP	LOC117137430|XP_033154752.1|DMAU
OG0009422	CCAP1982_LOCUS20132|CAD7012026.1|CCAP	LOC117135819|XP_033152217.1|DMAU
OG0009423	CCAP1982_LOCUS20232|CAD7012134.1|CCAP	LOC117135703|XP_033152009.1|DMAU
OG0009424	CCAP1982_LOCUS20233|CAD7012135.1|CCAP	LOC117135616|XP_033151869.1|DMAU
OG0009425	CCAP1982_LOCUS19788|CAD7011705.1|CCAP	LOC117137653|XP_033155080.1|DMAU
OG0009426	CCAP1982_LOCUS19780|CAD7011696.1|CCAP	LOC117136661|XP_033153553.1|DMAU
OG0009427	CCAP1982_LOCUS19727|CAD7011638.1|CCAP	LOC117136884|XP_033153884.1|DMAU
OG0009428	CCAP1982_LOCUS20023|CAD7011912.1|CCAP	LOC117137580|XP_033154976.1|DMAU
OG0009429	CCAP1982_LOCUS20083|CAD7011972.1|CCAP	LOC117136463|XP_033153281.1|DMAU
OG0009430	CCAP1982_LOCUS20546|CAD7012466.1|CCAP	LOC117138145|XP_033155914.1|DMAU
OG0009431	CCAP1982_LOCUS20524|CAD7012443.1|CCAP	LOC117136436|XP_033153241.1|DMAU
OG0009432	CCAP1982_LOCUS20475|CAD7012383.1|CCAP	LOC117137466|XP_033154804.1|DMAU
OG0009433	CCAP1982_LOCUS20466|CAD7012372.1|CCAP	LOC117135996|XP_033152502.1|DMAU
OG0009434	CCAP1982_LOCUS20416|CAD7012322.1|CCAP	LOC117135985|XP_033152491.1|DMAU
OG0009435	CCAP1982_LOCUS20415|CAD7012321.1|CCAP	LOC117135988|XP_033152494.1|DMAU
OG0009436	CCAP1982_LOCUS20562|CAD7012485.1|CCAP, CCAP1982_LOCUS20566|CAD7012489.1|CCAP	LOC117137145|XP_033154340.1|DMAU
OG0009437	CCAP1982_LOCUS20696|CAD7012612.1|CCAP	LOC117137569|XP_033154965.1|DMAU
OG0009438	CCAP1982_LOCUS21003|CAD7012904.1|CCAP	LOC117137330|XP_033154611.1|DMAU
OG0009439	CCAP1982_LOCUS21008|CAD7012909.1|CCAP	LOC117137300|XP_033154568.1|DMAU
OG0009440	CCAP1982_LOCUS21129|CAD7013047.1|CCAP	LOC117135518|XP_033151669.1|DMAU
OG0009459	CCAP1982_LOCUS12584|CAD7004164.1|CCAP, CCAP1982_LOCUS12582|CAD7004162.1|CCAP	LOC117139426|XP_033157608.1|DMAU
OG0009460	CCAP1982_LOCUS12507|CAD7004084.1|CCAP	LOC117140985|XP_033160126.1|DMAU
OG0009461	CCAP1982_LOCUS12501|CAD7004076.1|CCAP	LOC117141404|XP_033160717.1|DMAU
OG0009462	CCAP1982_LOCUS12210|CAD7003774.1|CCAP	LOC117140750|XP_033159723.1|DMAU
OG0009463	CCAP1982_LOCUS11997|CAD7003548.1|CCAP	LOC117139022|XP_033157009.1|DMAU
OG0009464	CCAP1982_LOCUS12008|CAD7003559.1|CCAP	LOC117141496|XP_033160874.1|DMAU
OG0009465	CCAP1982_LOCUS12023|CAD7003574.1|CCAP, CCAP1982_LOCUS12025|CAD7003577.1|CCAP	LOC117141163|XP_033160391.1|DMAU
OG0009466	CCAP1982_LOCUS12073|CAD7003634.1|CCAP	LOC117140960|XP_033160071.1|DMAU
OG0009467	CCAP1982_LOCUS13315|CAD7004932.1|CCAP	LOC117140667|XP_033159605.1|DMAU
OG0009468	CCAP1982_LOCUS13297|CAD7004914.1|CCAP	LOC117140848|XP_033159864.1|DMAU
OG0009469	CCAP1982_LOCUS12638|CAD7004219.1|CCAP	LOC117142066|XP_033161834.1|DMAU
OG0009470	CCAP1982_LOCUS12648|CAD7004229.1|CCAP	LOC117140451|XP_033159270.1|DMAU
OG0009471	CCAP1982_LOCUS11519|CAD7003056.1|CCAP	LOC117148559|XP_033171897.1|DMAU
OG0009472	CCAP1982_LOCUS13108|CAD7004715.1|CCAP	LOC117141994|XP_033161730.1|DMAU
OG0009473	CCAP1982_LOCUS13016|CAD7004621.1|CCAP	LOC117140713|XP_033159670.1|DMAU
OG0009474	CCAP1982_LOCUS11126|CAD7002643.1|CCAP	LOC117139718|XP_033158127.1|DMAU
OG0009475	CCAP1982_LOCUS11081|CAD7002595.1|CCAP	LOC117141524|XP_033160906.1|DMAU
OG0009476	CCAP1982_LOCUS11932|CAD7003481.1|CCAP	LOC117140420|XP_033159196.1|DMAU
OG0009477	CCAP1982_LOCUS14845|CAD7006531.1|CCAP, CCAP1982_LOCUS14842|CAD7006528.1|CCAP	LOC117140517|XP_033159387.1|DMAU
OG0009478	CCAP1982_LOCUS14880|CAD7006566.1|CCAP	LOC117140054|XP_033158683.1|DMAU
OG0009479	CCAP1982_LOCUS14918|CAD7006609.1|CCAP	LOC117137284|XP_033154551.1|DMAU
OG0009480	CCAP1982_LOCUS10851|CAD7002357.1|CCAP	LOC117141199|XP_033160440.1|DMAU
OG0009481	CCAP1982_LOCUS11801|CAD7003342.1|CCAP	LOC117140308|XP_033159044.1|DMAU
OG0009482	CCAP1982_LOCUS14560|CAD7006234.1|CCAP	LOC117138980|XP_033156939.1|DMAU
OG0009483	CCAP1982_LOCUS14561|CAD7006235.1|CCAP	LOC117138981|XP_033156942.1|DMAU
OG0009484	CCAP1982_LOCUS14455|CAD7006123.1|CCAP	LOC117145365|XP_033166880.1|DMAU
OG0009485	CCAP1982_LOCUS14396|CAD7006061.1|CCAP	LOC117139661|XP_033158016.1|DMAU
OG0009486	CCAP1982_LOCUS14395|CAD7006060.1|CCAP	LOC117139664|XP_033158025.1|DMAU
OG0009487	CCAP1982_LOCUS14050|CAD7005698.1|CCAP	LOC117139417|XP_033157586.1|DMAU
OG0009488	CCAP1982_LOCUS14083|CAD7005732.1|CCAP	LOC117141370|XP_033160667.1|DMAU
OG0009489	CCAP1982_LOCUS14180|CAD7005836.1|CCAP	LOC117140067|XP_033158703.1|DMAU
OG0009490	CCAP1982_LOCUS13373|CAD7004997.1|CCAP	LOC117136291|XP_033153018.1|DMAU
OG0009491	CCAP1982_LOCUS13875|CAD7005515.1|CCAP	LOC117141441|XP_033160785.1|DMAU
OG0009492	CCAP1982_LOCUS13749|CAD7005389.1|CCAP	LOC117140211|XP_033158890.1|DMAU
OG0009493	CCAP1982_LOCUS13726|CAD7005366.1|CCAP, CCAP1982_LOCUS13717|CAD7005357.1|CCAP	LOC117141349|XP_033160645.1|DMAU
OG0009494	CCAP1982_LOCUS13716|CAD7005356.1|CCAP	LOC117140682|XP_033159629.1|DMAU
OG0009495	CCAP1982_LOCUS13685|CAD7005325.1|CCAP	LOC117138991|XP_033156953.1|DMAU
OG0009496	CCAP1982_LOCUS13551|CAD7005191.1|CCAP	LOC117139296|XP_033157419.1|DMAU
OG0009497	CCAP1982_LOCUS13524|CAD7005163.1|CCAP	LOC117143892|XP_033164685.1|DMAU
OG0009498	CCAP1982_LOCUS14275|CAD7005937.1|CCAP	LOC117140313|XP_033159050.1|DMAU
OG0009499	CCAP1982_LOCUS14268|CAD7005930.1|CCAP	LOC117140467|XP_033159303.1|DMAU
OG0009500	CCAP1982_LOCUS14263|CAD7005925.1|CCAP	LOC117140412|XP_033159177.1|DMAU
OG0009501	CCAP1982_LOCUS13407|CAD7005035.1|CCAP	LOC117141658|XP_033161139.1|DMAU
OG0009502	CCAP1982_LOCUS5510|CAD6996837.1|CCAP	LOC117144557|XP_033165692.1|DMAU
OG0009503	CCAP1982_LOCUS5607|CAD6996937.1|CCAP	LOC117150840|XP_033173799.1|DMAU
OG0009504	CCAP1982_LOCUS3460|CAD6994727.1|CCAP	LOC117143643|XP_033164312.1|DMAU
OG0009505	CCAP1982_LOCUS8847|CAD7000367.1|CCAP	LOC117150676|XP_033173572.1|DMAU
OG0009506	CCAP1982_LOCUS11082|CAD7002596.1|CCAP, CCAP1982_LOCUS11083|CAD7002597.1|CCAP	LOC117140046|XP_033158674.1|DMAU
OG0009507	CCAP1982_LOCUS14752|CAD7006433.1|CCAP	LOC117139917|XP_033158490.1|DMAU
OG0009508	CCAP1982_LOCUS21479|CAD7013415.1|CCAP	LOC117150580|XP_033173425.1|DMAU
OG0009509	CCAP1982_LOCUS22435|CAD7014439.1|CCAP	LOC117137999|XP_033155676.1|DMAU
OG0009556	CCAP1982_LOCUS4559|CAD6995858.1|CCAP	LOC117137324|XP_033154603.1|DMAU
OG0009557	CCAP1982_LOCUS4189|CAD6995473.1|CCAP	LOC117143204|XP_033163640.1|DMAU
OG0009562	CCAP1982_LOCUS19486|CAD7011386.1|CCAP	LOC117143151|XP_033163545.1|DMAU
OG0009567	CCAP1982_LOCUS2822|CAD6994045.1|CCAP	LOC117142468|XP_033162373.1|DMAU
OG0009570	CCAP1982_LOCUS638|CAD6991725.1|CCAP	LOC117142729|XP_033162790.1|DMAU
OG0009576	CCAP1982_LOCUS2070|CAD6993253.1|CCAP	LOC117143916|XP_033164722.1|DMAU
OG0009578	CCAP1982_LOCUS6109|CAD6997466.1|CCAP	LOC117144585|XP_033165763.1|DMAU
OG0009581	CCAP1982_LOCUS12317|CAD7003887.1|CCAP	LOC117147041|XP_033169668.1|DMAU
OG0009582	CCAP1982_LOCUS11930|CAD7003479.1|CCAP	LOC117140418|XP_033159183.1|DMAU
OG0009585	CCAP1982_LOCUS3481|CAD6994748.1|CCAP, CCAP1982_LOCUS3480|CAD6994747.1|CCAP	LOC117142332|XP_033162139.1|DMAU
OG0009587	CCAP1982_LOCUS21536|CAD7013474.1|CCAP	LOC117136016|XP_033152524.1|DMAU
OG0009588	CCAP1982_LOCUS3486|CAD6994753.1|CCAP	LOC117145223|XP_033166686.1|DMAU
OG0009590	CCAP1982_LOCUS11546|CAD7003083.1|CCAP	LOC117141011|XP_033160160.1|DMAU
OG0009591	CCAP1982_LOCUS865|CAD6991978.1|CCAP	LOC117142398|XP_033162235.1|DMAU
OG0009592	CCAP1982_LOCUS4936|CAD6996253.1|CCAP	LOC117142725|XP_033162784.1|DMAU
OG0009593	CCAP1982_LOCUS4931|CAD6996248.1|CCAP	LOC117145006|XP_033166386.1|DMAU
OG0009594	CCAP1982_LOCUS699|CAD6991795.1|CCAP	LOC117145711|XP_033167348.1|DMAU
OG0009595	CCAP1982_LOCUS4759|CAD6996052.1|CCAP	LOC117145524|XP_033167106.1|DMAU
OG0009596	CCAP1982_LOCUS4703|CAD6995997.1|CCAP	LOC117143674|XP_033164351.1|DMAU
OG0009597	CCAP1982_LOCUS4699|CAD6995993.1|CCAP	LOC117144780|XP_033166040.1|DMAU
OG0009598	CCAP1982_LOCUS4695|CAD6995989.1|CCAP	LOC117144779|XP_033166038.1|DMAU
OG0009599	CCAP1982_LOCUS4599|CAD6995898.1|CCAP	LOC117144133|XP_033165049.1|DMAU
OG0009600	CCAP1982_LOCUS4586|CAD6995885.1|CCAP	LOC117143769|XP_033164488.1|DMAU
OG0009601	CCAP1982_LOCUS4580|CAD6995879.1|CCAP	LOC117142243|XP_033161986.1|DMAU
OG0009602	CCAP1982_LOCUS5199|CAD6996531.1|CCAP	LOC117144323|XP_033165326.1|DMAU
OG0009603	CCAP1982_LOCUS956|CAD6992076.1|CCAP	LOC117142220|XP_033161950.1|DMAU
OG0009604	CCAP1982_LOCUS489|CAD6991571.1|CCAP	LOC117148418|XP_033171677.1|DMAU
OG0009605	CCAP1982_LOCUS356|CAD6991429.1|CCAP	LOC117144858|XP_033166151.1|DMAU
OG0009606	CCAP1982_LOCUS350|CAD6991423.1|CCAP	LOC117145173|XP_033166613.1|DMAU
OG0009607	CCAP1982_LOCUS347|CAD6991420.1|CCAP	LOC117145024|XP_033166416.1|DMAU
OG0009608	CCAP1982_LOCUS410|CAD6991485.1|CCAP	LOC117145874|XP_033167589.1|DMAU
OG0009609	CCAP1982_LOCUS5122|CAD6996450.1|CCAP	LOC117142917|XP_033163106.1|DMAU
OG0009611	CCAP1982_LOCUS4482|CAD6995778.1|CCAP, CCAP1982_LOCUS4483|CAD6995779.1|CCAP	LOC117145742|XP_033167394.1|DMAU
OG0009612	CCAP1982_LOCUS665|CAD6991754.1|CCAP	LOC117144717|XP_033165947.1|DMAU
OG0009613	CCAP1982_LOCUS5027|CAD6996349.1|CCAP	LOC117150530|XP_033173346.1|DMAU
OG0009614	CCAP1982_LOCUS2018|CAD6993196.1|CCAP	LOC117142951|XP_033163166.1|DMAU
OG0009615	CCAP1982_LOCUS3409|CAD6994674.1|CCAP	LOC117143723|XP_033164416.1|DMAU
OG0009616	CCAP1982_LOCUS3436|CAD6994701.1|CCAP	LOC117143629|XP_033164295.1|DMAU
OG0009617	CCAP1982_LOCUS2097|CAD6993281.1|CCAP	LOC117143991|XP_033164825.1|DMAU
OG0009618	CCAP1982_LOCUS1382|CAD6992533.1|CCAP	LOC117149987|XP_033172768.1|DMAU, LOC117144998|XP_033166370.1|DMAU, LOC117149990|XP_033172769.1|DMAU
OG0009619	CCAP1982_LOCUS1352|CAD6992502.1|CCAP	LOC117143171|XP_033163576.1|DMAU
OG0009620	CCAP1982_LOCUS1311|CAD6992454.1|CCAP	LOC117144149|XP_033165070.1|DMAU
OG0009621	CCAP1982_LOCUS1309|CAD6992452.1|CCAP	LOC117143521|XP_033164135.1|DMAU
