Orthogroup	CCAP.longest_only	DMIR.longest_only
OG0007533	CCAP1982_LOCUS13590|CAD7005231.1|CCAP, CCAP1982_LOCUS13601|CAD7005244.1|CCAP	LOC108151784|XP_017136119.1|DMIR
OG0007534	CCAP1982_LOCUS11682|CAD7003221.1|CCAP	LOC108153354|XP_017138810.1|DMIR
OG0007535	CCAP1982_LOCUS13588|CAD7005228.1|CCAP	LOC108153521|XP_017139068.1|DMIR
OG0007536	CCAP1982_LOCUS5088|CAD6996415.1|CCAP	LOC108156852|XP_017144065.1|DMIR
OG0007537	CCAP1982_LOCUS13581|CAD7005221.1|CCAP	LOC108153393|XP_033242818.1|DMIR
OG0007538	CCAP1982_LOCUS13577|CAD7005217.1|CCAP	LOC108151235|XP_017135223.1|DMIR
OG0007539	CCAP1982_LOCUS7627|CAD6999081.1|CCAP	LOC108162392|XP_017152601.1|DMIR
OG0007540	CCAP1982_LOCUS2246|CAD6993431.1|CCAP	LOC108156380|XP_017143283.1|DMIR
OG0007541	CCAP1982_LOCUS19874|CAD7011762.1|CCAP	LOC108158143|XP_017145849.1|DMIR
OG0007542	CCAP1982_LOCUS19378|CAD7011270.1|CCAP	LOC108159568|XP_033248194.1|DMIR
OG0007543	CCAP1982_LOCUS10549|CAD7002061.1|CCAP	LOC108164416|XP_017155582.1|DMIR
OG0007544	CCAP1982_LOCUS14155|CAD7005809.1|CCAP	LOC108153067|XP_017138336.1|DMIR
OG0007546	CCAP1982_LOCUS432|CAD6991513.1|CCAP	LOC108155070|XP_017141146.1|DMIR
OG0007548	CCAP1982_LOCUS12766|CAD7004350.1|CCAP	LOC108152565|XP_017137487.1|DMIR
OG0007549	CCAP1982_LOCUS11797|CAD7003337.1|CCAP	LOC108153360|XP_017138815.1|DMIR
OG0007550	CCAP1982_LOCUS13435|CAD7005070.1|CCAP	LOC108152830|XP_017137924.1|DMIR
OG0007551	CCAP1982_LOCUS7124|CAD6998537.1|CCAP	LOC108160727|XP_017150396.1|DMIR
OG0007552	CCAP1982_LOCUS6880|CAD6998271.1|CCAP	LOC108163623|XP_033249599.1|DMIR
OG0007553	CCAP1982_LOCUS7357|CAD6998808.1|CCAP	LOC108161993|XP_017151950.1|DMIR
OG0007554	CCAP1982_LOCUS14423|CAD7006091.1|CCAP	LOC108151851|XP_017136225.1|DMIR
OG0007555	CCAP1982_LOCUS20383|CAD7012287.1|CCAP	LOC108158449|XP_017146221.1|DMIR
OG0007556	CCAP1982_LOCUS19480|CAD7011379.1|CCAP	LOC108160904|XP_017150666.1|DMIR
OG0007557	CCAP1982_LOCUS19482|CAD7011381.1|CCAP	LOC108160450|XP_017149950.1|DMIR
OG0007558	CCAP1982_LOCUS20456|CAD7012362.1|CCAP	LOC108160207|XP_017149538.1|DMIR
OG0007559	CCAP1982_LOCUS6873|CAD6998264.1|CCAP	LOC108163857|XP_017154861.1|DMIR
OG0007560	CCAP1982_LOCUS13687|CAD7005327.1|CCAP	LOC108153290|XP_017138667.1|DMIR
OG0007562	CCAP1982_LOCUS13499|CAD7005137.1|CCAP	LOC108152765|XP_017137828.1|DMIR
OG0007563	CCAP1982_LOCUS14195|CAD7005852.1|CCAP	LOC108151259|XP_017135266.1|DMIR
OG0007564	CCAP1982_LOCUS14390|CAD7006055.1|CCAP	LOC108151983|XP_017136436.1|DMIR
OG0007565	CCAP1982_LOCUS3495|CAD6994763.1|CCAP	LOC108156267|XP_017143124.1|DMIR
OG0007566	CCAP1982_LOCUS20228|CAD7012130.1|CCAP	LOC108159289|XP_017147942.1|DMIR
OG0007567	CCAP1982_LOCUS3798|CAD6995075.1|CCAP	LOC108155650|XP_017142088.1|DMIR
OG0007568	CCAP1982_LOCUS19435|CAD7011330.1|CCAP	LOC108158422|XP_017146189.1|DMIR
OG0007569	CCAP1982_LOCUS19429|CAD7011324.1|CCAP	LOC108159338|XP_017148025.1|DMIR
OG0007570	CCAP1982_LOCUS19431|CAD7011326.1|CCAP	LOC108158420|XP_017146186.1|DMIR
OG0007571	CCAP1982_LOCUS19436|CAD7011331.1|CCAP	LOC108158418|XP_017146183.1|DMIR, LOC117193012|XP_033253622.1|DMIR
OG0007572	CCAP1982_LOCUS21156|CAD7013079.1|CCAP	LOC108161829|XP_017151677.1|DMIR
OG0007573	CCAP1982_LOCUS20390|CAD7012294.1|CCAP	LOC108159561|XP_017148488.1|DMIR
OG0007574	CCAP1982_LOCUS21235|CAD7013164.1|CCAP	LOC108159111|XP_017147581.1|DMIR
OG0007575	CCAP1982_LOCUS20488|CAD7012400.1|CCAP	LOC108160024|XP_017149249.1|DMIR
OG0007578	CCAP1982_LOCUS8258|CAD6999732.1|CCAP	LOC108161952|XP_017151894.2|DMIR
OG0007579	CCAP1982_LOCUS19990|CAD7011878.1|CCAP	LOC108160116|XP_017149398.1|DMIR
OG0007580	CCAP1982_LOCUS14630|CAD7006308.1|CCAP, CCAP1982_LOCUS14631|CAD7006309.1|CCAP	LOC108150953|XP_017134776.1|DMIR
OG0007581	CCAP1982_LOCUS7886|CAD6999359.1|CCAP	LOC108162182|XP_017152262.1|DMIR
OG0007582	CCAP1982_LOCUS19671|CAD7011582.1|CCAP	LOC108154698|XP_017140536.1|DMIR
OG0007583	CCAP1982_LOCUS20397|CAD7012301.1|CCAP	LOC108160014|XP_017149236.1|DMIR
OG0007586	CCAP1982_LOCUS7857|CAD6999330.1|CCAP	LOC108162175|XP_017152257.1|DMIR
OG0007588	CCAP1982_LOCUS6494|CAD6997875.1|CCAP	LOC117189024|XP_033249789.1|DMIR
OG0007590	CCAP1982_LOCUS13797|CAD7005437.1|CCAP	LOC108151130|XP_017135043.1|DMIR
OG0007591	CCAP1982_LOCUS20692|CAD7012608.1|CCAP	LOC108158811|XP_017146988.1|DMIR
OG0007592	CCAP1982_LOCUS23135|CAD7015184.1|CCAP	LOC108159422|XP_017148177.1|DMIR
OG0007594	CCAP1982_LOCUS20687|CAD7012602.1|CCAP	LOC108158814|XP_017146992.1|DMIR
OG0007595	CCAP1982_LOCUS20149|CAD7012047.1|CCAP	LOC108160868|XP_017150619.1|DMIR
OG0007596	CCAP1982_LOCUS14908|CAD7006597.1|CCAP	LOC108151359|XP_017135407.1|DMIR
OG0007597	CCAP1982_LOCUS14324|CAD7005988.1|CCAP	LOC108151640|XP_017135835.1|DMIR
OG0007598	CCAP1982_LOCUS20657|CAD7012572.1|CCAP	LOC108159673|XP_017148649.1|DMIR
OG0007599	CCAP1982_LOCUS14332|CAD7005996.1|CCAP	LOC108152695|XP_017137690.1|DMIR
OG0007600	CCAP1982_LOCUS14329|CAD7005993.1|CCAP	LOC108151966|XP_017136400.1|DMIR
OG0007601	CCAP1982_LOCUS13408|CAD7005037.1|CCAP	LOC108153173|XP_017138468.1|DMIR
OG0007602	CCAP1982_LOCUS13550|CAD7005190.1|CCAP	LOC108152744|XP_017137781.1|DMIR
OG0007603	CCAP1982_LOCUS13547|CAD7005187.1|CCAP	LOC108152740|XP_017137777.1|DMIR
OG0007604	CCAP1982_LOCUS12145|CAD7003708.1|CCAP	LOC108151926|XP_017136335.1|DMIR
OG0007605	CCAP1982_LOCUS13694|CAD7005334.1|CCAP	LOC108151085|XP_017134957.1|DMIR
OG0007606	CCAP1982_LOCUS13996|CAD7005638.1|CCAP	LOC108152220|XP_017136886.1|DMIR
OG0007607	CCAP1982_LOCUS3980|CAD6995259.1|CCAP	LOC108157090|XP_017144443.2|DMIR
OG0007608	CCAP1982_LOCUS13805|CAD7005445.1|CCAP	LOC108151658|XP_017135868.1|DMIR
OG0007611	CCAP1982_LOCUS9402|CAD7000927.1|CCAP	LOC108164401|XP_033250233.1|DMIR
OG0007612	CCAP1982_LOCUS20352|CAD7012256.1|CCAP	LOC108160832|XP_017150556.1|DMIR
OG0007613	CCAP1982_LOCUS19720|CAD7011631.1|CCAP	LOC108160522|XP_017150067.2|DMIR
OG0007614	CCAP1982_LOCUS12603|CAD7004184.1|CCAP	LOC108151757|XP_017136085.1|DMIR
OG0007615	CCAP1982_LOCUS3769|CAD6995039.1|CCAP	LOC108151970|XP_017136412.1|DMIR
OG0007616	CCAP1982_LOCUS3797|CAD6995074.1|CCAP	LOC108155649|XP_017142087.1|DMIR
OG0007617	CCAP1982_LOCUS14314|CAD7005976.1|CCAP	LOC108153458|XP_017138971.1|DMIR
OG0007618	CCAP1982_LOCUS14497|CAD7006170.1|CCAP	LOC108153772|XP_017139400.1|DMIR
OG0007619	CCAP1982_LOCUS14496|CAD7006169.1|CCAP	LOC108152591|XP_017137536.1|DMIR
OG0007620	CCAP1982_LOCUS14166|CAD7005820.1|CCAP	LOC108151621|XP_017135809.1|DMIR
OG0007621	CCAP1982_LOCUS22947|CAD7014989.1|CCAP	LOC108160549|XP_017150105.1|DMIR
OG0007622	CCAP1982_LOCUS13416|CAD7005045.1|CCAP	LOC108152059|XP_017136553.1|DMIR
OG0007623	CCAP1982_LOCUS13949|CAD7005590.1|CCAP	LOC108152043|XP_017136531.1|DMIR
OG0007624	CCAP1982_LOCUS14262|CAD7005924.1|CCAP	LOC108151904|XP_017136303.1|DMIR
OG0007625	CCAP1982_LOCUS13677|CAD7005316.1|CCAP	LOC108152440|XP_017137267.1|DMIR
OG0007626	CCAP1982_LOCUS14397|CAD7006062.1|CCAP	LOC108151891|XP_017136281.1|DMIR
OG0007627	CCAP1982_LOCUS14398|CAD7006063.1|CCAP	LOC108151890|XP_017136280.1|DMIR
OG0007628	CCAP1982_LOCUS10081|CAD7001587.1|CCAP	LOC108164501|XP_017155763.1|DMIR
OG0007629	CCAP1982_LOCUS10815|CAD7002325.1|CCAP	LOC108151865|XP_017136243.1|DMIR
OG0007630	CCAP1982_LOCUS4525|CAD6995822.1|CCAP	LOC108157518|XP_017145110.1|DMIR
OG0007631	CCAP1982_LOCUS2707|CAD6993916.1|CCAP	LOC108155275|XP_017141471.1|DMIR
OG0007632	CCAP1982_LOCUS11130|CAD7002647.1|CCAP	LOC108151933|XP_017136347.1|DMIR
OG0007633	CCAP1982_LOCUS8796|CAD7000310.1|CCAP	LOC108161290|XP_033248900.1|DMIR
OG0007634	CCAP1982_LOCUS1668|CAD6992831.1|CCAP	LOC108154960|XP_017140962.1|DMIR, LOC108154959|XP_017140961.2|DMIR
OG0007635	CCAP1982_LOCUS10959|CAD7002470.1|CCAP	LOC108163774|XP_017154739.2|DMIR
OG0007637	CCAP1982_LOCUS5885|CAD6997252.1|CCAP	LOC117188781|XP_033249039.1|DMIR
OG0007638	CCAP1982_LOCUS21753|CAD7013716.1|CCAP	LOC108165255|XP_033242313.1|DMIR
OG0007639	CCAP1982_LOCUS599|CAD6991686.1|CCAP	LOC108152697|XP_017137701.1|DMIR
OG0007640	CCAP1982_LOCUS21568|CAD7013509.1|CCAP	LOC108158992|XP_017147328.1|DMIR
OG0007642	CCAP1982_LOCUS19674|CAD7011585.1|CCAP	LOC117187891|XP_033246716.1|DMIR, LOC108158586|XP_033252791.1|DMIR
OG0007643	CCAP1982_LOCUS4813|CAD6996118.1|CCAP	LOC108157146|XP_017144540.1|DMIR
OG0007644	CCAP1982_LOCUS156|CAD6991218.1|CCAP	LOC108154637|XP_017140451.2|DMIR, LOC117187377|XP_033245801.1|DMIR, LOC117187374|XP_033245795.1|DMIR, LOC117185919|XP_033245793.1|DMIR, LOC117187373|XP_033245791.1|DMIR, LOC117187376|XP_033245799.1|DMIR, LOC117187375|XP_033245797.1|DMIR
OG0007645	CCAP1982_LOCUS5035|CAD6996357.1|CCAP	LOC108154398|XP_017140153.1|DMIR
OG0007646	CCAP1982_LOCUS6628|CAD6998011.1|CCAP	LOC108164873|XP_017156307.1|DMIR, LOC108164000|XP_017155061.1|DMIR
OG0007647	CCAP1982_LOCUS5473|CAD6996800.1|CCAP, CCAP1982_LOCUS5472|CAD6996799.1|CCAP, CCAP1982_LOCUS5471|CAD6996798.1|CCAP	LOC108162515|XP_017152785.1|DMIR
OG0007648	CCAP1982_LOCUS21866|CAD7013847.1|CCAP	LOC117191762|XP_033252428.1|DMIR, LOC108158855|XP_017147075.1|DMIR, LOC117190318|XP_033251283.1|DMIR, LOC117190499|XP_033251460.1|DMIR, LOC117190500|XP_033251461.1|DMIR, LOC117190498|XP_033251459.1|DMIR, LOC117191761|XP_033252426.1|DMIR, LOC117190495|XP_033251452.1|DMIR
OG0007649	CCAP1982_LOCUS21258|CAD7013187.1|CCAP, CCAP1982_LOCUS21268|CAD7013197.1|CCAP	LOC108165401|XP_017156929.1|DMIR, LOC108163447|XP_017154221.1|DMIR
OG0007650	CCAP1982_LOCUS20026|CAD7011914.1|CCAP, CCAP1982_LOCUS20029|CAD7011917.1|CCAP	LOC108158047|XP_017145681.1|DMIR
OG0007651	CCAP1982_LOCUS12221|CAD7003785.1|CCAP	LOC108153662|XP_017139262.1|DMIR
OG0007652	CCAP1982_LOCUS13423|CAD7005053.1|CCAP, CCAP1982_LOCUS13924|CAD7005564.1|CCAP	LOC108160248|XP_017149599.1|DMIR
OG0007653	CCAP1982_LOCUS3504|CAD6994773.1|CCAP, CCAP1982_LOCUS3505|CAD6994774.1|CCAP, CCAP1982_LOCUS3503|CAD6994772.1|CCAP	LOC108152836|XP_033242389.1|DMIR, LOC108161291|XP_033249923.1|DMIR
OG0007664	CCAP1982_LOCUS1443|CAD6992594.1|CCAP	LOC108155470|XP_017141780.1|DMIR
OG0007668	CCAP1982_LOCUS19885|CAD7011773.1|CCAP	LOC108162197|XP_017152292.1|DMIR
OG0007673	CCAP1982_LOCUS3400|CAD6994666.1|CCAP	LOC108156499|XP_017143484.1|DMIR
OG0007680	CCAP1982_LOCUS6389|CAD6997759.1|CCAP	LOC108162615|XP_017152922.1|DMIR
OG0007681	CCAP1982_LOCUS20806|CAD7012699.1|CCAP	LOC108156787|XP_017143951.1|DMIR
OG0007688	CCAP1982_LOCUS2680|CAD6993886.1|CCAP	LOC108154885|XP_017140818.1|DMIR
OG0007691	CCAP1982_LOCUS3918|CAD6995199.1|CCAP	LOC108154909|XP_017140850.1|DMIR
OG0007704	CCAP1982_LOCUS3314|CAD6994576.1|CCAP	LOC108157669|XP_017145320.1|DMIR
OG0007717	CCAP1982_LOCUS3328|CAD6994589.1|CCAP	LOC108154624|XP_017140435.1|DMIR
OG0007737	CCAP1982_LOCUS1041|CAD6992165.1|CCAP	LOC108155590|XP_017141993.1|DMIR
OG0007738	CCAP1982_LOCUS2234|CAD6993419.1|CCAP	LOC108156310|XP_017143188.1|DMIR
OG0007743	CCAP1982_LOCUS2502|CAD6993696.1|CCAP	LOC108157343|XP_017144852.2|DMIR
OG0007745	CCAP1982_LOCUS2113|CAD6993299.1|CCAP	LOC108155875|XP_017142486.1|DMIR
OG0007750	CCAP1982_LOCUS1760|CAD6992927.1|CCAP	LOC108155509|XP_017141838.1|DMIR
OG0007758	CCAP1982_LOCUS5563|CAD6996889.1|CCAP	LOC108163011|XP_017153532.1|DMIR
OG0007759	CCAP1982_LOCUS1122|CAD6992252.1|CCAP	LOC108156980|XP_017144261.1|DMIR
OG0007766	CCAP1982_LOCUS2350|CAD6993538.1|CCAP	LOC108157342|XP_017144849.1|DMIR
OG0007773	CCAP1982_LOCUS5389|CAD6996705.1|CCAP	LOC108163517|XP_017154342.1|DMIR
OG0007777	CCAP1982_LOCUS22259|CAD7014256.1|CCAP	LOC108161001|XP_017150801.1|DMIR
OG0007779	CCAP1982_LOCUS14828|CAD7006514.1|CCAP	LOC108152892|XP_017138020.1|DMIR
OG0007784	CCAP1982_LOCUS1991|CAD6993166.1|CCAP	LOC108156284|XP_017143148.1|DMIR
OG0007786	CCAP1982_LOCUS6878|CAD6998269.1|CCAP	LOC108164231|XP_017155351.1|DMIR
OG0007787	CCAP1982_LOCUS1999|CAD6993177.1|CCAP	LOC108157485|XP_017145064.1|DMIR
OG0007788	CCAP1982_LOCUS3254|CAD6994510.1|CCAP	LOC108156977|XP_017144258.1|DMIR
OG0007789	CCAP1982_LOCUS2408|CAD6993598.1|CCAP	LOC108153947|XP_033244067.1|DMIR
OG0007790	CCAP1982_LOCUS1486|CAD6992640.1|CCAP	LOC108155026|XP_033245945.1|DMIR
OG0007791	CCAP1982_LOCUS1483|CAD6992635.1|CCAP	LOC108155733|XP_017142237.1|DMIR
OG0007793	CCAP1982_LOCUS4261|CAD6995550.1|CCAP	LOC108156186|XP_017143005.1|DMIR
OG0007797	CCAP1982_LOCUS1089|CAD6992219.1|CCAP	LOC108155893|XP_017142523.1|DMIR
OG0007798	CCAP1982_LOCUS1088|CAD6992218.1|CCAP	LOC108155895|XP_017142526.1|DMIR
OG0007799	CCAP1982_LOCUS3863|CAD6995140.1|CCAP	LOC108156836|XP_017144034.1|DMIR
OG0007800	CCAP1982_LOCUS3705|CAD6994974.1|CCAP	LOC108157777|XP_017145456.1|DMIR
OG0007801	CCAP1982_LOCUS3472|CAD6994739.1|CCAP	LOC108154077|XP_017139673.1|DMIR
OG0007803	CCAP1982_LOCUS3000|CAD6994238.1|CCAP	LOC108153961|XP_017139546.1|DMIR
OG0007808	CCAP1982_LOCUS3479|CAD6994746.1|CCAP	LOC108155007|XP_017141047.1|DMIR
OG0007811	CCAP1982_LOCUS3656|CAD6994923.1|CCAP	LOC108154832|XP_017140724.2|DMIR
OG0007813	CCAP1982_LOCUS2961|CAD6994197.1|CCAP	LOC108154716|XP_017140556.1|DMIR
OG0007816	CCAP1982_LOCUS2858|CAD6994089.1|CCAP	LOC108153423|XP_017138915.1|DMIR
OG0007817	CCAP1982_LOCUS2855|CAD6994086.1|CCAP	LOC108156526|XP_033246037.1|DMIR, LOC117187448|XP_033246035.1|DMIR
OG0007820	CCAP1982_LOCUS2250|CAD6993437.1|CCAP	LOC108156235|XP_033245342.1|DMIR
OG0007821	CCAP1982_LOCUS1080|CAD6992209.1|CCAP	LOC108157694|XP_017145353.1|DMIR
OG0007822	CCAP1982_LOCUS1081|CAD6992210.1|CCAP	LOC108157693|XP_033245742.1|DMIR
OG0007823	CCAP1982_LOCUS1083|CAD6992213.1|CCAP	LOC108157305|XP_017144798.1|DMIR
OG0007824	CCAP1982_LOCUS1414|CAD6992569.1|CCAP	LOC108155768|XP_017142309.1|DMIR
OG0007825	CCAP1982_LOCUS3989|CAD6995268.1|CCAP	LOC108154181|XP_017139844.1|DMIR
OG0007826	CCAP1982_LOCUS1911|CAD6993081.1|CCAP	LOC108155105|XP_017141225.1|DMIR
OG0007828	CCAP1982_LOCUS14905|CAD7006594.1|CCAP	LOC108152541|XP_017137441.1|DMIR
OG0007829	CCAP1982_LOCUS1661|CAD6992823.1|CCAP	LOC108155529|XP_017141879.1|DMIR
OG0007830	CCAP1982_LOCUS1152|CAD6992284.1|CCAP	LOC108157705|XP_017145364.2|DMIR
OG0007836	CCAP1982_LOCUS1279|CAD6992415.1|CCAP	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR
OG0007838	CCAP1982_LOCUS2060|CAD6993243.1|CCAP	LOC108154559|XP_017140348.2|DMIR
OG0007840	CCAP1982_LOCUS1667|CAD6992830.1|CCAP	LOC108154957|XP_017140959.1|DMIR
OG0007842	CCAP1982_LOCUS2723|CAD6993937.1|CCAP	LOC108156780|XP_017143940.1|DMIR
OG0007843	CCAP1982_LOCUS2722|CAD6993935.1|CCAP	LOC108156783|XP_017143946.2|DMIR
OG0007844	CCAP1982_LOCUS22686|CAD7014704.1|CCAP	LOC108158635|XP_017146605.1|DMIR
OG0007845	CCAP1982_LOCUS2347|CAD6993535.1|CCAP	LOC108157615|XP_017145235.1|DMIR
OG0007847	CCAP1982_LOCUS2685|CAD6993892.1|CCAP	LOC108156944|XP_017144198.1|DMIR
OG0007848	CCAP1982_LOCUS2692|CAD6993899.1|CCAP	LOC108156716|XP_017143854.1|DMIR
OG0007849	CCAP1982_LOCUS1593|CAD6992750.1|CCAP	LOC108156328|XP_017143212.1|DMIR
OG0007850	CCAP1982_LOCUS1591|CAD6992747.1|CCAP	LOC108156327|XP_017143209.1|DMIR
OG0007851	CCAP1982_LOCUS3811|CAD6995087.1|CCAP	LOC108157587|XP_017145200.1|DMIR
OG0007852	CCAP1982_LOCUS3826|CAD6995103.1|CCAP	LOC108157248|XP_017144711.1|DMIR
OG0007853	CCAP1982_LOCUS1394|CAD6992546.1|CCAP	LOC108157750|XP_017145420.1|DMIR
OG0007854	CCAP1982_LOCUS1478|CAD6992630.1|CCAP	LOC108155919|XP_017142559.1|DMIR
OG0007855	CCAP1982_LOCUS3101|CAD6994345.1|CCAP	LOC108154585|XP_033245586.1|DMIR
OG0007856	CCAP1982_LOCUS2693|CAD6993900.1|CCAP	LOC108156717|XP_017143855.1|DMIR
OG0007857	CCAP1982_LOCUS1820|CAD6992989.1|CCAP	LOC108156530|XP_017143525.1|DMIR
OG0007858	CCAP1982_LOCUS6731|CAD6998119.1|CCAP	LOC108162783|XP_017153170.1|DMIR
OG0007860	CCAP1982_LOCUS3508|CAD6994777.1|CCAP	LOC108155883|XP_017142508.1|DMIR
OG0007861	CCAP1982_LOCUS3497|CAD6994766.1|CCAP	LOC108157431|XP_017144971.1|DMIR
OG0007862	CCAP1982_LOCUS1077|CAD6992205.1|CCAP	LOC117187128|XP_033245039.1|DMIR
OG0007863	CCAP1982_LOCUS7597|CAD6999050.1|CCAP	LOC108162728|XP_017153085.1|DMIR
OG0007864	CCAP1982_LOCUS1312|CAD6992455.1|CCAP	LOC108157063|XP_017144384.1|DMIR
OG0007866	CCAP1982_LOCUS2468|CAD6993661.1|CCAP	LOC108156365|XP_017143258.1|DMIR
OG0007867	CCAP1982_LOCUS2932|CAD6994167.1|CCAP	LOC108156881|XP_017144102.1|DMIR
OG0007868	CCAP1982_LOCUS2432|CAD6993623.1|CCAP	LOC108154466|XP_017140225.1|DMIR
OG0007870	CCAP1982_LOCUS11052|CAD7002564.1|CCAP	LOC108151740|XP_017136047.1|DMIR
OG0007873	CCAP1982_LOCUS11840|CAD7003381.1|CCAP	LOC108151083|XP_017134955.1|DMIR
OG0007875	CCAP1982_LOCUS22696|CAD7014715.1|CCAP	LOC108158130|XP_017145800.1|DMIR
OG0007878	CCAP1982_LOCUS22637|CAD7014648.1|CCAP	LOC108158624|XP_017146589.1|DMIR
OG0007879	CCAP1982_LOCUS11905|CAD7003451.1|CCAP	LOC108152913|XP_017138078.1|DMIR
OG0007880	CCAP1982_LOCUS21795|CAD7013772.1|CCAP	LOC108164399|XP_017155531.1|DMIR
OG0007881	CCAP1982_LOCUS13044|CAD7004649.1|CCAP	LOC108153401|XP_017138884.1|DMIR
OG0007882	CCAP1982_LOCUS10785|CAD7002293.1|CCAP	LOC108152678|XP_017137664.1|DMIR
OG0007883	CCAP1982_LOCUS10786|CAD7002294.1|CCAP	LOC108153305|XP_017138700.1|DMIR
OG0007884	CCAP1982_LOCUS12922|CAD7004525.1|CCAP	LOC108165434|XP_017156962.1|DMIR
OG0007885	CCAP1982_LOCUS22695|CAD7014714.1|CCAP	LOC108158131|XP_017145803.1|DMIR
OG0007887	CCAP1982_LOCUS19461|CAD7011359.1|CCAP	LOC108152676|XP_017137661.1|DMIR
OG0007888	CCAP1982_LOCUS12706|CAD7004286.1|CCAP	LOC108153353|XP_017138809.1|DMIR
OG0007889	CCAP1982_LOCUS10796|CAD7002306.1|CCAP	LOC108153269|XP_017138626.1|DMIR
OG0007890	CCAP1982_LOCUS13035|CAD7004640.1|CCAP	LOC108165493|XP_017157036.2|DMIR
OG0007892	CCAP1982_LOCUS21865|CAD7013846.1|CCAP	LOC108158709|XP_017146738.1|DMIR
OG0007893	CCAP1982_LOCUS22382|CAD7014387.1|CCAP	LOC108159219|XP_017147805.1|DMIR
OG0007894	CCAP1982_LOCUS14992|CAD7006693.1|CCAP	LOC108152699|XP_033242097.1|DMIR
OG0007895	CCAP1982_LOCUS12575|CAD7004155.1|CCAP	LOC108151913|XP_017136313.1|DMIR
OG0007897	CCAP1982_LOCUS13296|CAD7004913.1|CCAP	LOC108153184|XP_017138484.1|DMIR
OG0007898	CCAP1982_LOCUS11495|CAD7003032.1|CCAP	LOC108153153|XP_017138444.1|DMIR
OG0007899	CCAP1982_LOCUS12817|CAD7004406.1|CCAP	LOC108152403|XP_017137194.1|DMIR
OG0007901	CCAP1982_LOCUS11101|CAD7002617.1|CCAP	LOC108153197|XP_017138503.1|DMIR
OG0007903	CCAP1982_LOCUS10966|CAD7002477.1|CCAP	LOC108152703|XP_017137712.1|DMIR
OG0007904	CCAP1982_LOCUS13292|CAD7004908.1|CCAP	LOC108152034|XP_017136513.1|DMIR
OG0007907	CCAP1982_LOCUS11579|CAD7003117.1|CCAP	LOC108151063|XP_017134928.1|DMIR
OG0007908	CCAP1982_LOCUS11580|CAD7003118.1|CCAP	LOC108151064|XP_017134932.1|DMIR
OG0007910	CCAP1982_LOCUS14592|CAD7006268.1|CCAP	LOC108150922|XP_017134741.1|DMIR
OG0007911	CCAP1982_LOCUS11252|CAD7002779.1|CCAP	LOC108153219|XP_017138537.1|DMIR
OG0007912	CCAP1982_LOCUS11257|CAD7002784.1|CCAP	LOC108151055|XP_017134918.1|DMIR
OG0007913	CCAP1982_LOCUS11253|CAD7002780.1|CCAP	LOC108153221|XP_017138538.1|DMIR
OG0007914	CCAP1982_LOCUS14822|CAD7006506.1|CCAP	LOC108151006|XP_033242473.1|DMIR
OG0007915	CCAP1982_LOCUS12412|CAD7003990.1|CCAP	LOC108152625|XP_017137588.1|DMIR
OG0007916	CCAP1982_LOCUS5432|CAD6996753.1|CCAP	LOC108161121|XP_017150833.1|DMIR
OG0007918	CCAP1982_LOCUS22289|CAD7014287.1|CCAP	LOC108160390|XP_017149866.1|DMIR
OG0007919	CCAP1982_LOCUS21854|CAD7013834.1|CCAP	LOC117192988|XP_033253610.1|DMIR, LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR
OG0007920	CCAP1982_LOCUS22878|CAD7014914.1|CCAP	LOC108160783|XP_017150476.1|DMIR
OG0007921	CCAP1982_LOCUS22488|CAD7014486.1|CCAP	LOC108158273|XP_017145998.1|DMIR
OG0007922	CCAP1982_LOCUS797|CAD6991907.1|CCAP	LOC108156041|XP_017142795.1|DMIR
OG0007924	CCAP1982_LOCUS21591|CAD7013532.1|CCAP	LOC108159169|XP_017147690.1|DMIR, LOC117185794|XP_033252851.1|DMIR
OG0007925	CCAP1982_LOCUS7251|CAD6998694.1|CCAP	LOC108160405|XP_017149885.1|DMIR
OG0007926	CCAP1982_LOCUS22263|CAD7014260.1|CCAP	LOC108159978|XP_017149159.1|DMIR
OG0007927	CCAP1982_LOCUS6399|CAD6997770.1|CCAP	LOC108163174|XP_017153795.1|DMIR
OG0007928	CCAP1982_LOCUS5580|CAD6996907.1|CCAP	LOC108163454|XP_017154230.1|DMIR
OG0007929	CCAP1982_LOCUS6497|CAD6997878.1|CCAP	LOC108161906|XP_017151794.1|DMIR
OG0007930	CCAP1982_LOCUS19856|CAD7011744.1|CCAP	LOC117185786|XP_033246792.1|DMIR, LOC108158254|XP_033253697.1|DMIR
OG0007931	CCAP1982_LOCUS6141|CAD6997501.1|CCAP	LOC108161353|XP_017151084.1|DMIR
OG0007933	CCAP1982_LOCUS402|CAD6991477.1|CCAP	LOC108155142|XP_017141285.1|DMIR
OG0007934	CCAP1982_LOCUS9009|CAD7000531.1|CCAP	LOC108162128|XP_017152196.1|DMIR
OG0007935	CCAP1982_LOCUS6256|CAD6997620.1|CCAP	LOC108162647|XP_017152966.1|DMIR
OG0007938	CCAP1982_LOCUS7928|CAD6999402.1|CCAP	LOC108160185|XP_017149502.1|DMIR
OG0007939	CCAP1982_LOCUS7277|CAD6998720.1|CCAP	LOC108162661|XP_017152990.1|DMIR
