Orthogroup	CCAP.longest_only	DMEL.longest_only
OG0009363	CCAP1982_LOCUS8840|CAD7000358.1|CCAP	CG34125|NP_001036334.1|DMEL
OG0009364	CCAP1982_LOCUS8933|CAD7000456.1|CCAP	CG3557|NP_608680.1|DMEL
OG0009365	CCAP1982_LOCUS8208|CAD6999678.1|CCAP	Cf2|NP_001350854.1|DMEL
OG0009367	CCAP1982_LOCUS7305|CAD6998751.1|CCAP	CG17217|NP_609555.1|DMEL
OG0009368	CCAP1982_LOCUS22845|CAD7014881.1|CCAP, CCAP1982_LOCUS7386|CAD6998838.1|CCAP	CG33127|NP_787956.1|DMEL
OG0009369	CCAP1982_LOCUS7440|CAD6998893.1|CCAP	CG3345|NP_608509.1|DMEL
OG0009370	CCAP1982_LOCUS7991|CAD6999467.1|CCAP, CCAP1982_LOCUS7994|CAD6999470.1|CCAP	CG14401|NP_001246115.1|DMEL
OG0009371	CCAP1982_LOCUS7992|CAD6999468.1|CCAP	CG31675|NP_724298.1|DMEL
OG0009372	CCAP1982_LOCUS8021|CAD6999497.1|CCAP	CG11601|NP_608513.1|DMEL
OG0009373	CCAP1982_LOCUS7616|CAD6999070.1|CCAP	ninaD|NP_724087.1|DMEL
OG0009374	CCAP1982_LOCUS7600|CAD6999053.1|CCAP	CG34313|NP_001097169.1|DMEL
OG0009376	CCAP1982_LOCUS13674|CAD7005313.1|CCAP	CG17261|NP_608747.2|DMEL
OG0009377	CCAP1982_LOCUS5333|CAD6996649.1|CCAP	EndoGI|NP_609781.1|DMEL
OG0009378	CCAP1982_LOCUS7913|CAD6999387.1|CCAP	CG3841|NP_609300.1|DMEL
OG0009379	CCAP1982_LOCUS7754|CAD6999220.1|CCAP	CG11029|NP_608955.1|DMEL
OG0009381	CCAP1982_LOCUS5412|CAD6996732.1|CCAP	CG14005|NP_608959.1|DMEL
OG0009383	CCAP1982_LOCUS6128|CAD6997486.1|CCAP	Nepl5|NP_609022.1|DMEL
OG0009384	CCAP1982_LOCUS6071|CAD6997425.1|CCAP	NimC4|NP_609698.2|DMEL
OG0009385	CCAP1982_LOCUS6048|CAD6997407.1|CCAP	NimC3|NP_524928.2|DMEL
OG0009386	CCAP1982_LOCUS6018|CAD6997379.1|CCAP	CG33307|NP_995705.1|DMEL
OG0009388	CCAP1982_LOCUS21934|CAD7013921.1|CCAP	Jheh3|NP_611387.1|DMEL
OG0009389	CCAP1982_LOCUS22023|CAD7014017.1|CCAP	CG30411|NP_726325.1|DMEL
OG0009390	CCAP1982_LOCUS22080|CAD7014073.1|CCAP	sktl|NP_477206.1|DMEL
OG0009392	CCAP1982_LOCUS23374|CAD7015432.1|CCAP	Tsp42Ef|NP_523632.2|DMEL
OG0009393	CCAP1982_LOCUS23005|CAD7015048.1|CCAP	CG14662|NP_649510.2|DMEL
OG0009394	CCAP1982_LOCUS22806|CAD7014839.1|CCAP	CG10205|NP_725422.1|DMEL
OG0009395	CCAP1982_LOCUS22790|CAD7014823.1|CCAP	Obp58d|NP_611711.1|DMEL
OG0009396	CCAP1982_LOCUS22785|CAD7014818.1|CCAP	Obp47b|NP_610669.1|DMEL
OG0009397	CCAP1982_LOCUS22162|CAD7014156.1|CCAP	CG34203|NP_001097397.1|DMEL
OG0009398	CCAP1982_LOCUS22233|CAD7014230.1|CCAP	CG9875|NP_001163262.1|DMEL
OG0009399	CCAP1982_LOCUS22729|CAD7014752.1|CCAP	CG13231|NP_610638.1|DMEL
OG0009400	CCAP1982_LOCUS22557|CAD7014558.1|CCAP	CG13747|NP_610440.1|DMEL
OG0009401	CCAP1982_LOCUS22478|CAD7014477.1|CCAP	CG14921|NP_609491.1|DMEL
OG0009403	CCAP1982_LOCUS22937|CAD7014977.1|CCAP	CG7755|NP_611110.2|DMEL
OG0009404	CCAP1982_LOCUS22288|CAD7014286.1|CCAP	Cyp6u1|NP_610252.3|DMEL
OG0009405	CCAP1982_LOCUS7219|CAD6998651.1|CCAP	Ance-4|NP_610442.2|DMEL
OG0009406	CCAP1982_LOCUS7195|CAD6998622.1|CCAP, CCAP1982_LOCUS7194|CAD6998621.1|CCAP	CG13955|NP_610486.1|DMEL
OG0009407	CCAP1982_LOCUS7193|CAD6998619.1|CCAP	wun2|NP_524991.1|DMEL
OG0009408	CCAP1982_LOCUS22926|CAD7014966.1|CCAP	CG15861|NP_611984.1|DMEL
OG0009409	CCAP1982_LOCUS21265|CAD7013194.1|CCAP	Cpr49Ad|NP_610773.1|DMEL
OG0009410	CCAP1982_LOCUS21291|CAD7013220.1|CCAP	CG13226|NP_610651.1|DMEL
OG0009411	CCAP1982_LOCUS21231|CAD7013160.1|CCAP	CG17574|NP_001246287.1|DMEL
OG0009412	CCAP1982_LOCUS21238|CAD7013167.1|CCAP	CG12963|NP_001246342.1|DMEL
OG0009413	CCAP1982_LOCUS21465|CAD7013401.1|CCAP	Tsp42En|NP_523640.1|DMEL
OG0009414	CCAP1982_LOCUS21470|CAD7013406.1|CCAP	Tsp42Eq|NP_523643.2|DMEL
OG0009415	CCAP1982_LOCUS21524|CAD7013459.1|CCAP	CG1850|NP_610265.1|DMEL
OG0009416	CCAP1982_LOCUS21546|CAD7013484.1|CCAP	CG30195|NP_611696.2|DMEL
OG0009417	CCAP1982_LOCUS21545|CAD7013483.1|CCAP	CG34446|NP_001097419.1|DMEL
OG0009418	CCAP1982_LOCUS21543|CAD7013481.1|CCAP	CG3746|NP_611697.1|DMEL
OG0009419	CCAP1982_LOCUS21542|CAD7013480.1|CCAP	CG30196|NP_726220.1|DMEL
OG0009420	CCAP1982_LOCUS21541|CAD7013479.1|CCAP	CG43326|NP_001246463.1|DMEL
OG0009421	CCAP1982_LOCUS20118|CAD7012007.1|CCAP, CCAP1982_LOCUS20117|CAD7012006.1|CCAP	CG15611|NP_611189.2|DMEL
OG0009422	CCAP1982_LOCUS20132|CAD7012026.1|CCAP	CG6701|NP_001188923.1|DMEL
OG0009423	CCAP1982_LOCUS20232|CAD7012134.1|CCAP	CG6805|NP_611178.1|DMEL
OG0009424	CCAP1982_LOCUS20233|CAD7012135.1|CCAP	pirk|NP_611598.1|DMEL
OG0009425	CCAP1982_LOCUS19788|CAD7011705.1|CCAP	CG30431|NP_610211.1|DMEL
OG0009426	CCAP1982_LOCUS19780|CAD7011696.1|CCAP	CG6337|NP_610905.1|DMEL
OG0009427	CCAP1982_LOCUS19727|CAD7011638.1|CCAP	List|NP_611364.2|DMEL
OG0009428	CCAP1982_LOCUS20023|CAD7011912.1|CCAP	Ir56d|NP_611432.1|DMEL
OG0009429	CCAP1982_LOCUS20083|CAD7011972.1|CCAP	CG11192|NP_611479.2|DMEL
OG0009430	CCAP1982_LOCUS20546|CAD7012466.1|CCAP	SmydA-7|NP_611181.1|DMEL
OG0009431	CCAP1982_LOCUS20524|CAD7012443.1|CCAP	bgcn|NP_523832.2|DMEL
OG0009432	CCAP1982_LOCUS20475|CAD7012383.1|CCAP	CG13578|NP_611907.2|DMEL
OG0009433	CCAP1982_LOCUS20466|CAD7012372.1|CCAP	CG6044|NP_611668.1|DMEL
OG0009434	CCAP1982_LOCUS20416|CAD7012322.1|CCAP	qkr58E-2|NP_523810.2|DMEL
OG0009435	CCAP1982_LOCUS20415|CAD7012321.1|CCAP	qkr58E-1|NP_523809.2|DMEL
OG0009436	CCAP1982_LOCUS20562|CAD7012485.1|CCAP, CCAP1982_LOCUS20566|CAD7012489.1|CCAP	CG13332|NP_610883.1|DMEL
OG0009437	CCAP1982_LOCUS20696|CAD7012612.1|CCAP	CG1902|NP_610507.1|DMEL
OG0009438	CCAP1982_LOCUS21003|CAD7012904.1|CCAP	CG30375|NP_724665.1|DMEL
OG0009439	CCAP1982_LOCUS21008|CAD7012909.1|CCAP	CG34217|NP_001097229.1|DMEL
OG0009440	CCAP1982_LOCUS21129|CAD7013047.1|CCAP	Lpt|NP_611847.2|DMEL
OG0009459	CCAP1982_LOCUS12584|CAD7004164.1|CCAP, CCAP1982_LOCUS12582|CAD7004162.1|CCAP	bab2|NP_523879.2|DMEL
OG0009460	CCAP1982_LOCUS12507|CAD7004084.1|CCAP	ckd|NP_728847.2|DMEL
OG0009461	CCAP1982_LOCUS12501|CAD7004076.1|CCAP	CG12009|NP_647799.1|DMEL
OG0009462	CCAP1982_LOCUS12210|CAD7003774.1|CCAP	rho|NP_523883.2|DMEL
OG0009463	CCAP1982_LOCUS11997|CAD7003548.1|CCAP	CG13032|NP_648911.1|DMEL
OG0009464	CCAP1982_LOCUS12008|CAD7003559.1|CCAP	CG6497|NP_648963.1|DMEL
OG0009465	CCAP1982_LOCUS12023|CAD7003574.1|CCAP, CCAP1982_LOCUS12025|CAD7003577.1|CCAP	CG13731|NP_730262.3|DMEL
OG0009466	CCAP1982_LOCUS12073|CAD7003634.1|CCAP	PGRP-SD|NP_648145.1|DMEL
OG0009467	CCAP1982_LOCUS13315|CAD7004932.1|CCAP	CG32240|NP_728987.1|DMEL
OG0009468	CCAP1982_LOCUS13297|CAD7004914.1|CCAP	CG1246|NP_647736.1|DMEL
OG0009469	CCAP1982_LOCUS12638|CAD7004219.1|CCAP	CG6592|NP_648016.1|DMEL
OG0009470	CCAP1982_LOCUS12648|CAD7004229.1|CCAP	CG10163|NP_648042.1|DMEL
OG0009471	CCAP1982_LOCUS11519|CAD7003056.1|CCAP	pim|NP_476678.1|DMEL
OG0009472	CCAP1982_LOCUS13108|CAD7004715.1|CCAP	CG1146|NP_647725.1|DMEL
OG0009473	CCAP1982_LOCUS13016|CAD7004621.1|CCAP	CG32440|NP_730626.1|DMEL
OG0009474	CCAP1982_LOCUS11126|CAD7002643.1|CCAP	CG9192|NP_612085.1|DMEL
OG0009475	CCAP1982_LOCUS11081|CAD7002595.1|CCAP	CG34427|NP_001097553.2|DMEL
OG0009476	CCAP1982_LOCUS11932|CAD7003481.1|CCAP	CG32170|NP_730211.1|DMEL
OG0009477	CCAP1982_LOCUS14845|CAD7006531.1|CCAP, CCAP1982_LOCUS14842|CAD7006528.1|CCAP	CG13059|NP_648874.2|DMEL
OG0009478	CCAP1982_LOCUS14880|CAD7006566.1|CCAP	CG34247|NP_001097617.1|DMEL
OG0009479	CCAP1982_LOCUS14918|CAD7006609.1|CCAP	CG34162|NP_001097149.2|DMEL
OG0009480	CCAP1982_LOCUS10851|CAD7002357.1|CCAP	bip1|NP_648169.2|DMEL
OG0009481	CCAP1982_LOCUS11801|CAD7003342.1|CCAP	CG7509|NP_647931.1|DMEL
OG0009482	CCAP1982_LOCUS14560|CAD7006234.1|CCAP	CG18135|NP_788526.1|DMEL
OG0009483	CCAP1982_LOCUS14561|CAD7006235.1|CCAP	CG11619|NP_649081.1|DMEL
OG0009484	CCAP1982_LOCUS14455|CAD7006123.1|CCAP	CG10405|NP_001036717.1|DMEL
OG0009485	CCAP1982_LOCUS14396|CAD7006061.1|CCAP	msd5|NP_612101.1|DMEL
OG0009486	CCAP1982_LOCUS14395|CAD7006060.1|CCAP	msd1|NP_612100.2|DMEL
OG0009487	CCAP1982_LOCUS14050|CAD7005698.1|CCAP	CG14187|NP_649177.1|DMEL
OG0009488	CCAP1982_LOCUS14083|CAD7005732.1|CCAP	Tom|NP_524073.2|DMEL
OG0009489	CCAP1982_LOCUS14180|CAD7005836.1|CCAP	CG32191|NP_730304.2|DMEL
OG0009490	CCAP1982_LOCUS13373|CAD7004997.1|CCAP	CG13339|NP_610903.2|DMEL
OG0009491	CCAP1982_LOCUS13875|CAD7005515.1|CCAP	VhaM9.7-b|NP_649327.2|DMEL
OG0009492	CCAP1982_LOCUS13749|CAD7005389.1|CCAP	CG14456|NP_001137998.1|DMEL
OG0009493	CCAP1982_LOCUS13726|CAD7005366.1|CCAP, CCAP1982_LOCUS13717|CAD7005357.1|CCAP	CG11426|NP_649394.1|DMEL
OG0009494	CCAP1982_LOCUS13716|CAD7005356.1|CCAP	CG11437|NP_649393.1|DMEL
OG0009495	CCAP1982_LOCUS13685|CAD7005325.1|CCAP	CG32428|NP_001189142.1|DMEL
OG0009496	CCAP1982_LOCUS13551|CAD7005191.1|CCAP	Cpr78E|NP_649345.1|DMEL
OG0009497	CCAP1982_LOCUS13524|CAD7005163.1|CCAP	CG9624|NP_650346.1|DMEL
OG0009498	CCAP1982_LOCUS14275|CAD7005937.1|CCAP	CG13252|NP_649248.3|DMEL
OG0009499	CCAP1982_LOCUS14268|CAD7005930.1|CCAP	Rcd2|NP_649244.3|DMEL
OG0009500	CCAP1982_LOCUS14263|CAD7005925.1|CCAP	CG3698|NP_649257.1|DMEL
OG0009501	CCAP1982_LOCUS13407|CAD7005035.1|CCAP	CG13455|NP_648765.1|DMEL
OG0009502	CCAP1982_LOCUS5510|CAD6996837.1|CCAP	CG6276|NP_650445.3|DMEL
OG0009503	CCAP1982_LOCUS5607|CAD6996937.1|CCAP	CG13992|NP_608975.1|DMEL
OG0009504	CCAP1982_LOCUS3460|CAD6994727.1|CCAP	dmt|NP_524295.1|DMEL
OG0009505	CCAP1982_LOCUS8847|CAD7000367.1|CCAP	Gr28a|NP_523504.2|DMEL
OG0009506	CCAP1982_LOCUS11082|CAD7002596.1|CCAP, CCAP1982_LOCUS11083|CAD7002597.1|CCAP	CG34426|NP_001097552.1|DMEL
OG0009507	CCAP1982_LOCUS14752|CAD7006433.1|CCAP	ebd1|NP_612050.1|DMEL
OG0009508	CCAP1982_LOCUS21479|CAD7013415.1|CCAP	CG2964|NP_608713.2|DMEL
OG0009509	CCAP1982_LOCUS22435|CAD7014439.1|CCAP	knon|NP_611133.1|DMEL
OG0009556	CCAP1982_LOCUS4559|CAD6995858.1|CCAP	CG41242|NP_001104375.2|DMEL
OG0009557	CCAP1982_LOCUS4189|CAD6995473.1|CCAP	CG11786|NP_001097906.1|DMEL
OG0009562	CCAP1982_LOCUS19486|CAD7011386.1|CCAP	CG9316|NP_610051.2|DMEL
OG0009567	CCAP1982_LOCUS2822|CAD6994045.1|CCAP	pre-mod_mdg4_-V|NP_001334695.1|DMEL
OG0009570	CCAP1982_LOCUS638|CAD6991725.1|CCAP	CG4854|NP_650860.1|DMEL
OG0009576	CCAP1982_LOCUS2070|CAD6993253.1|CCAP	Osi13|NP_649634.1|DMEL
OG0009578	CCAP1982_LOCUS6109|CAD6997466.1|CCAP	CG10165|NP_609982.1|DMEL
OG0009580	CCAP1982_LOCUS21382|CAD7013312.1|CCAP, CCAP1982_LOCUS21383|CAD7013313.1|CCAP	GstE13|NP_610457.1|DMEL
OG0009581	CCAP1982_LOCUS12317|CAD7003887.1|CCAP	CG4891|NP_609777.1|DMEL
OG0009582	CCAP1982_LOCUS11930|CAD7003479.1|CCAP	Lmpt|NP_996113.2|DMEL
OG0009585	CCAP1982_LOCUS3481|CAD6994748.1|CCAP, CCAP1982_LOCUS3480|CAD6994747.1|CCAP	CG31510|NP_733082.1|DMEL
OG0009587	CCAP1982_LOCUS21536|CAD7013474.1|CCAP	CG30273|NP_726223.1|DMEL
OG0009588	CCAP1982_LOCUS3486|CAD6994753.1|CCAP	danr|NP_651343.1|DMEL
OG0009590	CCAP1982_LOCUS11546|CAD7003083.1|CCAP	CG14823|NP_729205.1|DMEL
OG0009591	CCAP1982_LOCUS865|CAD6991978.1|CCAP	E_var_3-9|NP_649852.2|DMEL
OG0009592	CCAP1982_LOCUS4936|CAD6996253.1|CCAP	CG34138|NP_001036729.2|DMEL
OG0009593	CCAP1982_LOCUS4931|CAD6996248.1|CCAP	CG7342|NP_650815.2|DMEL
OG0009594	CCAP1982_LOCUS699|CAD6991795.1|CCAP	alrm|NP_651393.1|DMEL
OG0009595	CCAP1982_LOCUS4759|CAD6996052.1|CCAP	CG14598|NP_649722.1|DMEL
OG0009596	CCAP1982_LOCUS4703|CAD6995997.1|CCAP	CG10086|NP_649736.3|DMEL
OG0009597	CCAP1982_LOCUS4699|CAD6995993.1|CCAP	CG3014|NP_649738.1|DMEL
OG0009598	CCAP1982_LOCUS4695|CAD6995989.1|CCAP	CG2993|NP_001262348.1|DMEL
OG0009599	CCAP1982_LOCUS4599|CAD6995898.1|CCAP	CG14696|NP_650035.1|DMEL
OG0009600	CCAP1982_LOCUS4586|CAD6995885.1|CCAP	sxe2|NP_650522.1|DMEL
OG0009601	CCAP1982_LOCUS4580|CAD6995879.1|CCAP	CG13622|NP_651264.2|DMEL
OG0009602	CCAP1982_LOCUS5199|CAD6996531.1|CCAP	Mco3|NP_651441.1|DMEL
OG0009603	CCAP1982_LOCUS956|CAD6992076.1|CCAP	TMEM216|NP_649818.1|DMEL
OG0009604	CCAP1982_LOCUS489|CAD6991571.1|CCAP	Mco4|NP_573249.1|DMEL
OG0009605	CCAP1982_LOCUS356|CAD6991429.1|CCAP	E_spl_m7-HLH|NP_536753.1|DMEL
OG0009606	CCAP1982_LOCUS350|CAD6991423.1|CCAP	E_spl_m3-HLH|NP_524509.2|DMEL
OG0009607	CCAP1982_LOCUS347|CAD6991420.1|CCAP	E_spl_m2-BFM|NP_524508.1|DMEL
OG0009608	CCAP1982_LOCUS410|CAD6991485.1|CCAP	CG17781|NP_651258.1|DMEL
OG0009609	CCAP1982_LOCUS5122|CAD6996450.1|CCAP	Mst89B|NP_650529.2|DMEL
OG0009611	CCAP1982_LOCUS4482|CAD6995778.1|CCAP, CCAP1982_LOCUS4483|CAD6995779.1|CCAP	CG11626|NP_001369023.1|DMEL
OG0009612	CCAP1982_LOCUS665|CAD6991754.1|CCAP	CG12278|NP_650934.1|DMEL
OG0009613	CCAP1982_LOCUS5027|CAD6996349.1|CCAP	Nepl9|NP_609815.1|DMEL
OG0009614	CCAP1982_LOCUS2018|CAD6993196.1|CCAP	CG14356|NP_650339.1|DMEL
OG0009615	CCAP1982_LOCUS3409|CAD6994674.1|CCAP	CG14258|NP_651531.1|DMEL
OG0009616	CCAP1982_LOCUS3436|CAD6994701.1|CCAP	TwdlC|NP_651519.1|DMEL
OG0009617	CCAP1982_LOCUS2097|CAD6993281.1|CCAP	fru|NP_001163648.1|DMEL
OG0009618	CCAP1982_LOCUS1382|CAD6992533.1|CCAP	ORY|NP_001015498.5|DMEL
OG0009619	CCAP1982_LOCUS1352|CAD6992502.1|CCAP	CAH8|NP_651033.2|DMEL
OG0009620	CCAP1982_LOCUS1311|CAD6992454.1|CCAP	CG31463|NP_731227.1|DMEL
OG0009621	CCAP1982_LOCUS1309|CAD6992452.1|CCAP	CG11672|NP_649779.1|DMEL
OG0009622	CCAP1982_LOCUS1218|CAD6992354.1|CCAP	CG14298|NP_650755.1|DMEL
OG0009624	CCAP1982_LOCUS1168|CAD6992300.1|CCAP	CG1971|NP_651900.1|DMEL
OG0009625	CCAP1982_LOCUS1144|CAD6992276.1|CCAP	PH4alphaMP|NP_524594.2|DMEL
OG0009626	CCAP1982_LOCUS3165|CAD6994413.1|CCAP	CG7031|NP_651101.1|DMEL
OG0009627	CCAP1982_LOCUS3159|CAD6994407.1|CCAP	CG13840|NP_651102.3|DMEL
OG0009628	CCAP1982_LOCUS3139|CAD6994386.1|CCAP	Nepl15|NP_651098.2|DMEL
OG0009629	CCAP1982_LOCUS3091|CAD6994335.1|CCAP	TwdlW|NP_650606.2|DMEL
OG0009630	CCAP1982_LOCUS3088|CAD6994332.1|CCAP	CG31267|NP_732214.1|DMEL
OG0009631	CCAP1982_LOCUS3064|CAD6994305.1|CCAP	Spc25|NP_650239.1|DMEL
OG0009632	CCAP1982_LOCUS3956|CAD6995237.1|CCAP	sisA|NP_511116.2|DMEL
OG0009633	CCAP1982_LOCUS3893|CAD6995172.1|CCAP	hui|NP_610991.1|DMEL
OG0009634	CCAP1982_LOCUS2248|CAD6993435.1|CCAP	CG31204|NP_733428.2|DMEL
OG0009635	CCAP1982_LOCUS1445|CAD6992596.1|CCAP	CG12402|NP_001303481.1|DMEL
OG0009636	CCAP1982_LOCUS2928|CAD6994162.1|CCAP	mag|NP_649229.1|DMEL
OG0009637	CCAP1982_LOCUS2954|CAD6994189.1|CCAP	CG11168|NP_651311.2|DMEL
OG0009638	CCAP1982_LOCUS3008|CAD6994247.1|CCAP	CG14300|NP_001014639.1|DMEL
OG0009639	CCAP1982_LOCUS3583|CAD6994848.1|CCAP	zen|NP_476793.1|DMEL
OG0009640	CCAP1982_LOCUS3650|CAD6994916.1|CCAP	CG6425|NP_651497.1|DMEL
OG0009641	CCAP1982_LOCUS3708|CAD6994977.1|CCAP	CG5391|NP_651021.1|DMEL
OG0009642	CCAP1982_LOCUS3710|CAD6994979.1|CCAP	CG7080|NP_651019.1|DMEL
OG0009643	CCAP1982_LOCUS3834|CAD6995112.1|CCAP	Gr89a|NP_650555.2|DMEL
OG0009644	CCAP1982_LOCUS1809|CAD6992978.1|CCAP	Gba1a|NP_651172.1|DMEL
OG0009645	CCAP1982_LOCUS1813|CAD6992982.1|CCAP	CG10301|NP_651173.2|DMEL
OG0009646	CCAP1982_LOCUS1869|CAD6993034.1|CCAP	CG9698|NP_651806.2|DMEL
OG0009647	CCAP1982_LOCUS1873|CAD6993038.1|CCAP	PH4alphaNE1|NP_733374.1|DMEL
OG0009648	CCAP1982_LOCUS3363|CAD6994628.1|CCAP	Obp83cd|NP_649612.1|DMEL
OG0009649	CCAP1982_LOCUS3200|CAD6994453.1|CCAP	Nepl18|NP_651643.1|DMEL
OG0009650	CCAP1982_LOCUS7064|CAD6998467.1|CCAP	CG5953|NP_609796.1|DMEL
OG0009651	CCAP1982_LOCUS6784|CAD6998168.1|CCAP	esc|NP_477431.1|DMEL
OG0009652	CCAP1982_LOCUS6718|CAD6998104.1|CCAP	CG8851|NP_722917.2|DMEL
OG0009653	CCAP1982_LOCUS8740|CAD7000250.1|CCAP	CG31777|NP_722933.1|DMEL
OG0009654	CCAP1982_LOCUS8742|CAD7000252.1|CCAP	CG31778|NP_722932.1|DMEL
OG0009655	CCAP1982_LOCUS8863|CAD7000387.1|CCAP	pes|NP_001137808.1|DMEL
OG0009656	CCAP1982_LOCUS8924|CAD7000447.1|CCAP	CG34134|NP_001036347.1|DMEL
OG0009657	CCAP1982_LOCUS8940|CAD7000463.1|CCAP	CG34448|NP_001097059.1|DMEL
OG0009658	CCAP1982_LOCUS7800|CAD6999270.1|CCAP	CG14947|NP_609546.1|DMEL
OG0009659	CCAP1982_LOCUS8215|CAD6999687.1|CCAP	CG11927|NP_608867.1|DMEL
OG0009660	CCAP1982_LOCUS8248|CAD6999722.1|CCAP	Tengl2|NP_722779.1|DMEL
OG0009661	CCAP1982_LOCUS8285|CAD6999762.1|CCAP	CG7164|NP_609147.1|DMEL
OG0009663	CCAP1982_LOCUS8030|CAD6999506.1|CCAP	Atxn7|NP_608677.1|DMEL
OG0009664	CCAP1982_LOCUS8184|CAD6999654.1|CCAP	Bacc|NP_608706.1|DMEL
OG0009665	CCAP1982_LOCUS7379|CAD6998830.1|CCAP	GluRIIC|NP_608557.4|DMEL
OG0009666	CCAP1982_LOCUS7404|CAD6998855.1|CCAP	Cyt-c-d|NP_477164.1|DMEL
OG0009667	CCAP1982_LOCUS7427|CAD6998880.1|CCAP	CG2611|NP_610043.1|DMEL
OG0009668	CCAP1982_LOCUS7996|CAD6999472.1|CCAP	twit|NP_610067.1|DMEL
OG0009669	CCAP1982_LOCUS8017|CAD6999493.1|CCAP	Cyp310a1|NP_609891.1|DMEL
OG0009670	CCAP1982_LOCUS8467|CAD6999960.1|CCAP	CG14042|NP_001036336.1|DMEL
OG0009672	CCAP1982_LOCUS5751|CAD6997099.1|CCAP	CG17855|NP_609294.1|DMEL
OG0009673	CCAP1982_LOCUS5748|CAD6997096.1|CCAP	CG13113|NP_609296.1|DMEL
OG0009674	CCAP1982_LOCUS7700|CAD6999163.1|CCAP	CG10462|NP_609996.2|DMEL
OG0009675	CCAP1982_LOCUS7747|CAD6999213.1|CCAP	Pol32|NP_609743.1|DMEL
OG0009676	CCAP1982_LOCUS9075|CAD7000601.1|CCAP	tsh|NP_523615.2|DMEL
OG0009677	CCAP1982_LOCUS9124|CAD7000650.1|CCAP	prg|NP_609232.2|DMEL
OG0009678	CCAP1982_LOCUS5418|CAD6996738.1|CCAP	Cyp6t1|NP_608457.1|DMEL
OG0009679	CCAP1982_LOCUS5411|CAD6996731.1|CCAP	CG7239|NP_608960.2|DMEL
OG0009680	CCAP1982_LOCUS6600|CAD6997984.1|CCAP	CG16853|NP_609663.2|DMEL
OG0009681	CCAP1982_LOCUS22025|CAD7014019.1|CCAP	CG9815|NP_001097434.1|DMEL
OG0009682	CCAP1982_LOCUS22066|CAD7014058.1|CCAP	CG34202|NP_001097386.1|DMEL
OG0009683	CCAP1982_LOCUS23373|CAD7015431.1|CCAP	Tsp42Eg|NP_523633.1|DMEL
OG0009684	CCAP1982_LOCUS23372|CAD7015430.1|CCAP	Tsp42Eh|NP_523634.1|DMEL
OG0009685	CCAP1982_LOCUS23370|CAD7015428.1|CCAP	Tsp42Ej|NP_523636.1|DMEL
OG0009689	CCAP1982_LOCUS22760|CAD7014790.1|CCAP	CG30120|NP_725795.2|DMEL
OG0009690	CCAP1982_LOCUS22135|CAD7014130.1|CCAP	CG8617|NP_610954.1|DMEL
OG0009691	CCAP1982_LOCUS22174|CAD7014168.1|CCAP	CG44245|NP_001286669.1|DMEL
OG0009692	CCAP1982_LOCUS22195|CAD7014190.1|CCAP	CG15705|NP_611109.1|DMEL
OG0009693	CCAP1982_LOCUS22204|CAD7014199.1|CCAP	Dh44-R2|NP_610789.3|DMEL
OG0009694	CCAP1982_LOCUS22727|CAD7014750.1|CCAP	CG13230|NP_652388.1|DMEL
OG0009695	CCAP1982_LOCUS22740|CAD7014766.1|CCAP	Tpc2|NP_001246511.1|DMEL
OG0009696	CCAP1982_LOCUS22545|CAD7014544.1|CCAP	CG8229|NP_724730.2|DMEL
OG0009697	CCAP1982_LOCUS22317|CAD7014317.1|CCAP	CG34241|NP_001097591.1|DMEL
OG0009698	CCAP1982_LOCUS22305|CAD7014303.1|CCAP	Spn42Dc|NP_610245.2|DMEL
OG0009701	CCAP1982_LOCUS22689|CAD7014707.1|CCAP	CG34298|NP_001097976.1|DMEL
OG0009703	CCAP1982_LOCUS7160|CAD6998582.1|CCAP	CG11555|NP_608510.2|DMEL
OG0009704	CCAP1982_LOCUS7110|CAD6998523.1|CCAP	CG11191|NP_610345.1|DMEL
OG0009705	CCAP1982_LOCUS21255|CAD7013184.1|CCAP	CG13154|NP_610782.1|DMEL
OG0009707	CCAP1982_LOCUS21400|CAD7013331.1|CCAP	Whamy|NP_001036699.1|DMEL
OG0009708	CCAP1982_LOCUS21463|CAD7013398.1|CCAP	Tsp42El|NP_523638.1|DMEL
OG0009709	CCAP1982_LOCUS21466|CAD7013402.1|CCAP	Tsp42Eo|NP_523641.2|DMEL
OG0009710	CCAP1982_LOCUS21468|CAD7013404.1|CCAP	Tsp42Ep|NP_523642.1|DMEL
OG0009711	CCAP1982_LOCUS21499|CAD7013434.1|CCAP	Spn43Ab|NP_001027395.1|DMEL
OG0009712	CCAP1982_LOCUS14850|CAD7006536.1|CCAP	CG13062|NP_648871.3|DMEL
OG0009713	CCAP1982_LOCUS20272|CAD7012170.1|CCAP	ana2|NP_610415.1|DMEL
OG0009714	CCAP1982_LOCUS20127|CAD7012015.1|CCAP	CG18568|NP_610919.1|DMEL
OG0009715	CCAP1982_LOCUS20179|CAD7012079.1|CCAP	CG13561|NP_611830.3|DMEL
OG0009716	CCAP1982_LOCUS19476|CAD7011375.1|CCAP	CG30356|NP_724709.1|DMEL
OG0009717	CCAP1982_LOCUS19376|CAD7011268.1|CCAP	CG11906|NP_611402.2|DMEL
OG0009718	CCAP1982_LOCUS19779|CAD7011695.1|CCAP	CG6347|NP_610906.1|DMEL
OG0009721	CCAP1982_LOCUS20034|CAD7011923.1|CCAP	CG30203|NP_725128.2|DMEL
