Orthogroup	CCAP.longest_only	DPER.longest_only
OG0009145	CCAP1982_LOCUS19965|CAD7011856.1|CCAP	LOC6592231|XP_002018050.1|DPER
OG0009146	CCAP1982_LOCUS19781|CAD7011697.1|CCAP	LOC6592432|XP_002018005.1|DPER
OG0009147	CCAP1982_LOCUS20323|CAD7012225.1|CCAP	LOC6601599|XP_002026620.2|DPER
OG0009148	CCAP1982_LOCUS19993|CAD7011881.1|CCAP	LOC6590325|XP_002016214.2|DPER
OG0009149	CCAP1982_LOCUS20028|CAD7011916.1|CCAP, CCAP1982_LOCUS20027|CAD7011915.1|CCAP	LOC6603464|XP_002028434.1|DPER
OG0009150	CCAP1982_LOCUS20559|CAD7012481.1|CCAP	LOC6592758|XP_002017876.2|DPER
OG0009151	CCAP1982_LOCUS20661|CAD7012576.1|CCAP	LOC6592820|XP_002017749.2|DPER
OG0009152	CCAP1982_LOCUS20690|CAD7012606.1|CCAP	LOC6592695|XP_002017732.1|DPER
OG0009153	CCAP1982_LOCUS21097|CAD7013008.1|CCAP	LOC6591003|XP_002016567.1|DPER
OG0009162	CCAP1982_LOCUS12012|CAD7003563.1|CCAP, CCAP1982_LOCUS12016|CAD7003567.1|CCAP	LOC6601421|XP_002026490.1|DPER
OG0009163	CCAP1982_LOCUS12090|CAD7003652.1|CCAP, CCAP1982_LOCUS12089|CAD7003651.1|CCAP	LOC6600286|XP_026849057.1|DPER
OG0009164	CCAP1982_LOCUS13310|CAD7004927.1|CCAP	LOC6595886|XP_026845273.1|DPER
OG0009165	CCAP1982_LOCUS12630|CAD7004211.1|CCAP	LOC6601475|XP_002026419.2|DPER
OG0009166	CCAP1982_LOCUS13097|CAD7004704.1|CCAP, CCAP1982_LOCUS13098|CAD7004705.1|CCAP	LOC6602327|XP_002027341.2|DPER
OG0009167	CCAP1982_LOCUS13022|CAD7004627.1|CCAP, CCAP1982_LOCUS13019|CAD7004624.1|CCAP	LOC6601228|XP_002026286.2|DPER
OG0009168	CCAP1982_LOCUS13021|CAD7004626.1|CCAP	LOC6601229|XP_026848117.1|DPER
OG0009169	CCAP1982_LOCUS11437|CAD7002974.1|CCAP, CCAP1982_LOCUS11436|CAD7002973.1|CCAP	LOC6599837|XP_002024856.2|DPER
OG0009170	CCAP1982_LOCUS14887|CAD7006573.1|CCAP	LOC113566355|XP_026847452.1|DPER
OG0009171	CCAP1982_LOCUS14973|CAD7006671.1|CCAP	LOC6601012|XP_002026167.1|DPER
OG0009172	CCAP1982_LOCUS11770|CAD7003309.1|CCAP	LOC6600645|XP_026847544.1|DPER
OG0009173	CCAP1982_LOCUS11800|CAD7003341.1|CCAP	LOC6599622|XP_002024732.1|DPER
OG0009174	CCAP1982_LOCUS14567|CAD7006241.1|CCAP, CCAP1982_LOCUS14568|CAD7006242.1|CCAP	LOC6604207|XP_002029130.2|DPER
OG0009175	CCAP1982_LOCUS11681|CAD7003220.1|CCAP	LOC6593887|XP_002019182.1|DPER
OG0009176	CCAP1982_LOCUS12283|CAD7003853.1|CCAP	LOC6595846|XP_002021376.1|DPER
OG0009178	CCAP1982_LOCUS14682|CAD7006360.1|CCAP, CCAP1982_LOCUS14683|CAD7006361.1|CCAP	LOC6596961|XP_002022159.1|DPER
OG0009179	CCAP1982_LOCUS14642|CAD7006320.1|CCAP, CCAP1982_LOCUS14641|CAD7006319.1|CCAP	LOC6596167|XP_026845410.1|DPER
OG0009182	CCAP1982_LOCUS13887|CAD7005527.1|CCAP, CCAP1982_LOCUS13888|CAD7005528.1|CCAP	LOC6596943|XP_026845213.1|DPER
OG0009183	CCAP1982_LOCUS13821|CAD7005461.1|CCAP, CCAP1982_LOCUS13822|CAD7005462.1|CCAP	LOC6602198|XP_002027208.1|DPER
OG0009184	CCAP1982_LOCUS13742|CAD7005382.1|CCAP	LOC6603436|XP_002028414.2|DPER
OG0009185	CCAP1982_LOCUS13527|CAD7005167.1|CCAP	LOC6595769|XP_026845346.1|DPER
OG0009186	CCAP1982_LOCUS14269|CAD7005931.1|CCAP	LOC6601823|XP_002026889.2|DPER
OG0009188	CCAP1982_LOCUS22613|CAD7014622.1|CCAP	LOC6593048|XP_002017603.1|DPER
OG0009189	CCAP1982_LOCUS10625|CAD7002137.1|CCAP, CCAP1982_LOCUS10060|CAD7001566.1|CCAP, CCAP1982_LOCUS4108|CAD6995390.1|CCAP, CCAP1982_LOCUS10417|CAD7001930.1|CCAP	LOC6599807|XP_002024907.1|DPER
OG0009190	CCAP1982_LOCUS11499|CAD7003036.1|CCAP	LOC6601188|XP_002026220.1|DPER
OG0009191	CCAP1982_LOCUS21738|CAD7013698.1|CCAP	LOC6591131|XP_002016491.2|DPER
OG0009192	CCAP1982_LOCUS22994|CAD7015037.1|CCAP	LOC6603243|XP_002028229.1|DPER
OG0009219	CCAP1982_LOCUS1342|CAD6992490.1|CCAP	LOC6595028|XP_002019993.2|DPER
OG0009221	CCAP1982_LOCUS2845|CAD6994075.1|CCAP	LOC6589385|XP_026844221.1|DPER
OG0009230	CCAP1982_LOCUS5889|CAD6997256.1|CCAP	LOC113565561|XP_026843679.1|DPER
OG0009237	CCAP1982_LOCUS5735|CAD6997082.1|CCAP	LOC113565727|XP_026844504.1|DPER
OG0009238	CCAP1982_LOCUS13427|CAD7005059.1|CCAP	LOC6600643|XP_002025653.1|DPER
OG0009245	CCAP1982_LOCUS649|CAD6991737.1|CCAP	LOC6594309|XP_002019807.1|DPER
OG0009266	CCAP1982_LOCUS8781|CAD7000291.1|CCAP	LOC6602257|XP_002027287.1|DPER
OG0009267	CCAP1982_LOCUS6258|CAD6997622.1|CCAP	LOC113565875|XP_026845036.1|DPER, LOC6589626|XP_026844911.1|DPER
OG0009268	CCAP1982_LOCUS21134|CAD7013052.1|CCAP	LOC6592203|XP_002017838.1|DPER
OG0009269	CCAP1982_LOCUS13783|CAD7005421.1|CCAP	LOC6591409|XP_026850084.1|DPER
OG0009270	CCAP1982_LOCUS20409|CAD7012315.1|CCAP	LOC6591092|XP_002016124.2|DPER
OG0009273	CCAP1982_LOCUS9149|CAD7000675.1|CCAP	LOC6588720|XP_026844485.1|DPER
OG0009274	CCAP1982_LOCUS11312|CAD7002843.1|CCAP	LOC6600605|XP_026847625.1|DPER
OG0009276	CCAP1982_LOCUS22273|CAD7014270.1|CCAP	LOC6591253|XP_002015453.2|DPER
OG0009285	CCAP1982_LOCUS11712|CAD7003250.1|CCAP, CCAP1982_LOCUS11710|CAD7003248.1|CCAP	LOC6602024|XP_026846820.1|DPER
OG0009286	CCAP1982_LOCUS12536|CAD7004115.1|CCAP	LOC113566454|XP_026847882.1|DPER
OG0009287	CCAP1982_LOCUS12928|CAD7004531.1|CCAP	LOC6602988|XP_026849468.1|DPER
OG0009288	CCAP1982_LOCUS8286|CAD6999763.1|CCAP	LOC6599259|XP_002024285.2|DPER
OG0009289	CCAP1982_LOCUS10519|CAD7002031.1|CCAP	LOC6602548|XP_002027588.2|DPER
OG0009290	CCAP1982_LOCUS21282|CAD7013211.1|CCAP	LOC6593052|XP_002018464.2|DPER
OG0009291	CCAP1982_LOCUS9439|CAD7000966.1|CCAP	LOC6602566|XP_002027587.1|DPER
OG0009296	CCAP1982_LOCUS786|CAD6991896.1|CCAP	LOC6591899|XP_002016917.1|DPER
OG0009297	CCAP1982_LOCUS788|CAD6991898.1|CCAP	LOC6591897|XP_002016915.1|DPER
OG0009298	CCAP1982_LOCUS806|CAD6991917.1|CCAP	LOC6591485|XP_002017379.2|DPER
OG0009299	CCAP1982_LOCUS827|CAD6991939.1|CCAP	LOC6594415|XP_002019679.2|DPER
OG0009300	CCAP1982_LOCUS828|CAD6991940.1|CCAP	LOC6594414|XP_026850314.1|DPER
OG0009301	CCAP1982_LOCUS4778|CAD6996071.1|CCAP	LOC113564883|XP_026847806.1|DPER
OG0009302	CCAP1982_LOCUS4700|CAD6995994.1|CCAP	LOC6594443|XP_002019555.2|DPER
OG0009303	CCAP1982_LOCUS4664|CAD6995953.1|CCAP	LOC6591361|XP_002017461.1|DPER
OG0009304	CCAP1982_LOCUS104|CAD6991165.1|CCAP	LOC6594417|XP_002019681.2|DPER
OG0009305	CCAP1982_LOCUS115|CAD6991176.1|CCAP	LOC6591935|XP_026851016.1|DPER
OG0009306	CCAP1982_LOCUS4614|CAD6995912.1|CCAP	LOC6600750|XP_026848679.1|DPER
OG0009307	CCAP1982_LOCUS4602|CAD6995901.1|CCAP	LOC6594027|XP_002019725.1|DPER
OG0009308	CCAP1982_LOCUS4578|CAD6995877.1|CCAP	LOC6592041|XP_002017009.1|DPER
OG0009309	CCAP1982_LOCUS4570|CAD6995869.1|CCAP	LOC6591834|XP_002017202.1|DPER
OG0009310	CCAP1982_LOCUS5186|CAD6996518.1|CCAP	LOC6594084|XP_002019790.1|DPER
OG0009312	CCAP1982_LOCUS4969|CAD6996285.1|CCAP	LOC6591941|XP_002017308.2|DPER
OG0009313	CCAP1982_LOCUS901|CAD6992017.1|CCAP	LOC6591527|XP_026850516.1|DPER
OG0009314	CCAP1982_LOCUS914|CAD6992032.1|CCAP	LOC6594516|XP_026840191.1|DPER
OG0009315	CCAP1982_LOCUS949|CAD6992068.1|CCAP	LOC6592072|XP_002017521.1|DPER
OG0009317	CCAP1982_LOCUS982|CAD6992099.1|CCAP	LOC6587505|XP_026850756.1|DPER
OG0009318	CCAP1982_LOCUS506|CAD6991589.1|CCAP, CCAP1982_LOCUS507|CAD6991590.1|CCAP	LOC6594541|XP_002019371.1|DPER
OG0009319	CCAP1982_LOCUS4819|CAD6996125.1|CCAP	LOC6592100|XP_002017034.1|DPER
OG0009320	CCAP1982_LOCUS351|CAD6991424.1|CCAP	LOC6591724|XP_002016901.1|DPER
OG0009321	CCAP1982_LOCUS336|CAD6991409.1|CCAP	LOC6591892|XP_002016910.1|DPER
OG0009322	CCAP1982_LOCUS329|CAD6991402.1|CCAP	LOC6591563|XP_002017112.1|DPER
OG0009323	CCAP1982_LOCUS5158|CAD6996489.1|CCAP	LOC6592034|XP_002017002.1|DPER
OG0009324	CCAP1982_LOCUS4331|CAD6995625.1|CCAP	LOC6588540|XP_002013149.1|DPER
OG0009325	CCAP1982_LOCUS4216|CAD6995503.1|CCAP	LOC6587307|XP_026840633.1|DPER
OG0009326	CCAP1982_LOCUS2052|CAD6993235.1|CCAP	LOC6587437|XP_002013506.1|DPER
OG0009327	CCAP1982_LOCUS2030|CAD6993211.1|CCAP	LOC6594802|XP_002020483.1|DPER
OG0009328	CCAP1982_LOCUS2139|CAD6993323.1|CCAP	LOC6595009|XP_002020466.1|DPER
OG0009329	CCAP1982_LOCUS1322|CAD6992466.1|CCAP	LOC6587795|XP_026848883.1|DPER
OG0009330	CCAP1982_LOCUS1297|CAD6992435.1|CCAP	LOC6587449|XP_002014012.1|DPER
OG0009331	CCAP1982_LOCUS1226|CAD6992362.1|CCAP	LOC6588214|XP_002013379.1|DPER
OG0009332	CCAP1982_LOCUS3991|CAD6995270.1|CCAP	LOC6587503|XP_002013884.2|DPER
OG0009333	CCAP1982_LOCUS3902|CAD6995181.1|CCAP, CCAP1982_LOCUS3901|CAD6995180.1|CCAP	LOC6587866|XP_002012777.1|DPER
OG0009334	CCAP1982_LOCUS1756|CAD6992923.1|CCAP	LOC6595166|XP_026851164.1|DPER
OG0009335	CCAP1982_LOCUS1657|CAD6992818.1|CCAP	LOC113566608|XP_026848814.1|DPER
OG0009336	CCAP1982_LOCUS2237|CAD6993422.1|CCAP	LOC6598668|XP_002023755.1|DPER
OG0009337	CCAP1982_LOCUS1592|CAD6992749.1|CCAP	LOC6596954|XP_026845521.1|DPER
OG0009338	CCAP1982_LOCUS2306|CAD6993493.1|CCAP	LOC6594600|XP_002019303.1|DPER
OG0009339	CCAP1982_LOCUS2314|CAD6993501.1|CCAP	LOC6594603|XP_026850337.1|DPER
OG0009340	CCAP1982_LOCUS2341|CAD6993529.1|CCAP	LOC6588414|XP_002013178.1|DPER
OG0009341	CCAP1982_LOCUS2936|CAD6994171.1|CCAP	LOC6587688|XP_002013347.2|DPER
OG0009342	CCAP1982_LOCUS2923|CAD6994158.1|CCAP	LOC6598825|XP_026845194.1|DPER, LOC113567347|XP_026850670.1|DPER
OG0009343	CCAP1982_LOCUS2921|CAD6994155.1|CCAP	LOC113566735|XP_026849475.1|DPER, LOC6598827|XP_002023939.1|DPER
OG0009344	CCAP1982_LOCUS2915|CAD6994149.1|CCAP	LOC6587842|XP_002012793.1|DPER
OG0009345	CCAP1982_LOCUS2715|CAD6993927.1|CCAP	LOC6595123|XP_026850751.1|DPER
OG0009346	CCAP1982_LOCUS2656|CAD6993860.1|CCAP	LOC6587243|XP_002013056.2|DPER
OG0009347	CCAP1982_LOCUS3633|CAD6994898.1|CCAP	LOC6588510|XP_002013978.1|DPER
OG0009348	CCAP1982_LOCUS3702|CAD6994971.1|CCAP	LOC6587411|XP_002013493.1|DPER
OG0009350	CCAP1982_LOCUS1843|CAD6993008.1|CCAP	LOC6595309|XP_002020436.1|DPER
OG0009351	CCAP1982_LOCUS1870|CAD6993035.1|CCAP	LOC6595314|XP_002020441.2|DPER
OG0009352	CCAP1982_LOCUS3356|CAD6994621.1|CCAP	LOC6587698|XP_002013284.1|DPER
OG0009353	CCAP1982_LOCUS3247|CAD6994502.1|CCAP	LOC6588566|XP_026850843.1|DPER
OG0009354	CCAP1982_LOCUS7070|CAD6998475.1|CCAP	LOC6589506|XP_002015102.1|DPER
OG0009355	CCAP1982_LOCUS6961|CAD6998360.1|CCAP, CCAP1982_LOCUS6959|CAD6998358.1|CCAP	LOC6588841|XP_002014789.1|DPER
OG0009356	CCAP1982_LOCUS6933|CAD6998328.1|CCAP	LOC6588745|XP_026844301.1|DPER
OG0009357	CCAP1982_LOCUS6810|CAD6998194.1|CCAP	LOC6588678|XP_002015207.1|DPER
OG0009358	CCAP1982_LOCUS8767|CAD7000277.1|CCAP	LOC6589027|XP_002014978.2|DPER
OG0009359	CCAP1982_LOCUS8771|CAD7000281.1|CCAP	LOC6589028|XP_002014979.1|DPER
OG0009360	CCAP1982_LOCUS8814|CAD7000331.1|CCAP	LOC6589254|XP_026844299.1|DPER
OG0009361	CCAP1982_LOCUS8815|CAD7000332.1|CCAP	LOC6589123|XP_002015279.2|DPER
OG0009362	CCAP1982_LOCUS8816|CAD7000333.1|CCAP	LOC6589122|XP_002015278.1|DPER
OG0009363	CCAP1982_LOCUS8840|CAD7000358.1|CCAP	LOC6596350|XP_002021488.1|DPER
OG0009364	CCAP1982_LOCUS8933|CAD7000456.1|CCAP	LOC6596477|XP_002021521.2|DPER
OG0009365	CCAP1982_LOCUS8208|CAD6999678.1|CCAP	LOC6588694|XP_026844994.1|DPER
OG0009367	CCAP1982_LOCUS7305|CAD6998751.1|CCAP	LOC6593331|XP_002018807.1|DPER
OG0009368	CCAP1982_LOCUS22845|CAD7014881.1|CCAP, CCAP1982_LOCUS7386|CAD6998838.1|CCAP	LOC113565682|XP_026844256.1|DPER
OG0009369	CCAP1982_LOCUS7440|CAD6998893.1|CCAP	LOC6604689|XP_026843364.1|DPER
OG0009370	CCAP1982_LOCUS7991|CAD6999467.1|CCAP, CCAP1982_LOCUS7994|CAD6999470.1|CCAP	LOC6589417|XP_002015220.1|DPER
OG0009371	CCAP1982_LOCUS7992|CAD6999468.1|CCAP	LOC6589064|XP_002015221.1|DPER
OG0009372	CCAP1982_LOCUS8021|CAD6999497.1|CCAP	LOC6593756|XP_026843567.1|DPER
OG0009373	CCAP1982_LOCUS7616|CAD6999070.1|CCAP	LOC6595712|XP_002020748.1|DPER
OG0009374	CCAP1982_LOCUS7600|CAD6999053.1|CCAP	LOC6595434|XP_002020855.2|DPER
OG0009376	CCAP1982_LOCUS13674|CAD7005313.1|CCAP	LOC6589183|XP_002015185.2|DPER
OG0009377	CCAP1982_LOCUS5333|CAD6996649.1|CCAP	LOC6593781|XP_002018773.1|DPER
OG0009378	CCAP1982_LOCUS7913|CAD6999387.1|CCAP	LOC6589534|XP_002014500.1|DPER
OG0009379	CCAP1982_LOCUS7754|CAD6999220.1|CCAP	LOC6589326|XP_002014286.1|DPER
OG0009381	CCAP1982_LOCUS5412|CAD6996732.1|CCAP	LOC113565846|XP_026845006.1|DPER, LOC6603592|XP_002028572.1|DPER
OG0009383	CCAP1982_LOCUS6128|CAD6997486.1|CCAP	LOC6593567|XP_002019247.1|DPER
OG0009384	CCAP1982_LOCUS6071|CAD6997425.1|CCAP	LOC6598081|XP_002023253.1|DPER
OG0009385	CCAP1982_LOCUS6048|CAD6997407.1|CCAP	LOC6598108|XP_002023249.1|DPER
OG0009386	CCAP1982_LOCUS6018|CAD6997379.1|CCAP	LOC6598026|XP_026843483.1|DPER
OG0009388	CCAP1982_LOCUS21934|CAD7013921.1|CCAP	LOC6591170|XP_002016273.1|DPER
OG0009389	CCAP1982_LOCUS22023|CAD7014017.1|CCAP	LOC6593136|XP_026842092.1|DPER
OG0009390	CCAP1982_LOCUS22080|CAD7014073.1|CCAP	LOC6593187|XP_026842784.1|DPER
OG0009392	CCAP1982_LOCUS23374|CAD7015432.1|CCAP	LOC6590593|XP_002015558.1|DPER
OG0009393	CCAP1982_LOCUS23005|CAD7015048.1|CCAP	LOC6591368|XP_026848212.1|DPER
OG0009394	CCAP1982_LOCUS22806|CAD7014839.1|CCAP	LOC6590753|XP_002016145.1|DPER
OG0009395	CCAP1982_LOCUS22790|CAD7014823.1|CCAP	LOC6591272|XP_002016027.1|DPER
OG0009396	CCAP1982_LOCUS22785|CAD7014818.1|CCAP	LOC6604480|XP_026842469.1|DPER
OG0009397	CCAP1982_LOCUS22162|CAD7014156.1|CCAP	LOC6590664|XP_002015939.1|DPER
OG0009398	CCAP1982_LOCUS22233|CAD7014230.1|CCAP	LOC6590293|XP_002016154.1|DPER
OG0009399	CCAP1982_LOCUS22729|CAD7014752.1|CCAP	LOC6601271|XP_002026400.1|DPER
OG0009400	CCAP1982_LOCUS22557|CAD7014558.1|CCAP	LOC6593015|XP_002018256.1|DPER
OG0009401	CCAP1982_LOCUS22478|CAD7014477.1|CCAP	LOC6588803|XP_002015124.1|DPER
OG0009403	CCAP1982_LOCUS22937|CAD7014977.1|CCAP	LOC6590710|XP_002015994.1|DPER
OG0009404	CCAP1982_LOCUS22288|CAD7014286.1|CCAP	LOC6590878|XP_002015546.1|DPER
OG0009405	CCAP1982_LOCUS7219|CAD6998651.1|CCAP	LOC6593017|XP_002018258.2|DPER
OG0009406	CCAP1982_LOCUS7195|CAD6998622.1|CCAP, CCAP1982_LOCUS7194|CAD6998621.1|CCAP	LOC6592893|XP_002018212.1|DPER
OG0009407	CCAP1982_LOCUS7193|CAD6998619.1|CCAP	LOC6592892|XP_002018211.1|DPER
OG0009408	CCAP1982_LOCUS22926|CAD7014966.1|CCAP	LOC6590747|XP_002015678.1|DPER
OG0009409	CCAP1982_LOCUS21265|CAD7013194.1|CCAP	LOC6590244|XP_002016536.1|DPER
OG0009410	CCAP1982_LOCUS21291|CAD7013220.1|CCAP	LOC6593003|XP_002018455.1|DPER
OG0009411	CCAP1982_LOCUS21231|CAD7013160.1|CCAP	LOC6592360|XP_026842065.1|DPER
OG0009412	CCAP1982_LOCUS21238|CAD7013167.1|CCAP	LOC6602089|XP_026842354.1|DPER
OG0009413	CCAP1982_LOCUS21465|CAD7013401.1|CCAP	LOC6591144|XP_002015567.1|DPER
OG0009414	CCAP1982_LOCUS21470|CAD7013406.1|CCAP	LOC6591004|XP_026841962.1|DPER
OG0009415	CCAP1982_LOCUS21524|CAD7013459.1|CCAP	LOC6591214|XP_026842638.1|DPER
OG0009416	CCAP1982_LOCUS21546|CAD7013484.1|CCAP	LOC6590927|XP_002016006.2|DPER
OG0009417	CCAP1982_LOCUS21545|CAD7013483.1|CCAP	LOC113565236|XP_026842718.1|DPER
OG0009418	CCAP1982_LOCUS21543|CAD7013481.1|CCAP	LOC6590929|XP_002016008.2|DPER
OG0009419	CCAP1982_LOCUS21542|CAD7013480.1|CCAP	LOC6590931|XP_002016010.1|DPER
OG0009420	CCAP1982_LOCUS21541|CAD7013479.1|CCAP	LOC6590932|XP_026842717.1|DPER
OG0009421	CCAP1982_LOCUS20118|CAD7012007.1|CCAP, CCAP1982_LOCUS20117|CAD7012006.1|CCAP	LOC6592393|XP_002017578.1|DPER
OG0009422	CCAP1982_LOCUS20132|CAD7012026.1|CCAP	LOC6602095|XP_026842430.1|DPER
OG0009423	CCAP1982_LOCUS20232|CAD7012134.1|CCAP	LOC113565228|XP_026842665.1|DPER
OG0009424	CCAP1982_LOCUS20233|CAD7012135.1|CCAP	LOC6590364|XP_002015844.1|DPER
OG0009425	CCAP1982_LOCUS19788|CAD7011705.1|CCAP	LOC6603141|XP_002028160.1|DPER
OG0009426	CCAP1982_LOCUS19780|CAD7011696.1|CCAP	LOC6592433|XP_002018006.1|DPER
OG0009427	CCAP1982_LOCUS19727|CAD7011638.1|CCAP	LOC6591188|XP_002015912.1|DPER
OG0009428	CCAP1982_LOCUS20023|CAD7011912.1|CCAP	LOC6603469|XP_002028432.1|DPER
OG0009429	CCAP1982_LOCUS20083|CAD7011972.1|CCAP	LOC6593114|XP_002018343.1|DPER
OG0009430	CCAP1982_LOCUS20546|CAD7012466.1|CCAP	LOC6592402|XP_002018147.1|DPER
OG0009431	CCAP1982_LOCUS20524|CAD7012443.1|CCAP	LOC6590366|XP_026841817.1|DPER
OG0009432	CCAP1982_LOCUS20475|CAD7012383.1|CCAP	LOC6601314|XP_002026366.1|DPER
OG0009433	CCAP1982_LOCUS20466|CAD7012372.1|CCAP	LOC6592633|XP_002018132.1|DPER
OG0009434	CCAP1982_LOCUS20416|CAD7012322.1|CCAP	LOC6592383|XP_002018138.1|DPER
OG0009435	CCAP1982_LOCUS20415|CAD7012321.1|CCAP	LOC6592382|XP_002018137.2|DPER
OG0009436	CCAP1982_LOCUS20562|CAD7012485.1|CCAP, CCAP1982_LOCUS20566|CAD7012489.1|CCAP	LOC6593096|XP_002017879.2|DPER
OG0009437	CCAP1982_LOCUS20696|CAD7012612.1|CCAP	LOC6592690|XP_002017727.1|DPER
OG0009438	CCAP1982_LOCUS21003|CAD7012904.1|CCAP	LOC6591072|XP_026840761.1|DPER
OG0009439	CCAP1982_LOCUS21008|CAD7012909.1|CCAP	LOC6591083|XP_002015703.1|DPER
OG0009440	CCAP1982_LOCUS21129|CAD7013047.1|CCAP	LOC6591304|XP_002015633.1|DPER
OG0009459	CCAP1982_LOCUS12584|CAD7004164.1|CCAP, CCAP1982_LOCUS12582|CAD7004162.1|CCAP	LOC6602178|XP_026848029.1|DPER
OG0009460	CCAP1982_LOCUS12507|CAD7004084.1|CCAP	LOC6602949|XP_026848771.1|DPER
OG0009461	CCAP1982_LOCUS12501|CAD7004076.1|CCAP	LOC6604011|XP_026848856.1|DPER
OG0009462	CCAP1982_LOCUS12210|CAD7003774.1|CCAP	LOC6599525|XP_026849418.1|DPER
OG0009463	CCAP1982_LOCUS11997|CAD7003548.1|CCAP	LOC6601656|XP_002026751.2|DPER
OG0009464	CCAP1982_LOCUS12008|CAD7003559.1|CCAP	LOC6601413|XP_026847892.1|DPER
OG0009465	CCAP1982_LOCUS12023|CAD7003574.1|CCAP, CCAP1982_LOCUS12025|CAD7003577.1|CCAP	LOC113566462|XP_026847915.1|DPER
OG0009466	CCAP1982_LOCUS12073|CAD7003634.1|CCAP	LOC6597159|XP_002022364.2|DPER
OG0009467	CCAP1982_LOCUS13315|CAD7004932.1|CCAP	LOC6599728|XP_002024833.2|DPER
OG0009468	CCAP1982_LOCUS13297|CAD7004914.1|CCAP	LOC6599502|XP_026849551.1|DPER
OG0009469	CCAP1982_LOCUS12638|CAD7004219.1|CCAP	LOC6601459|XP_002026426.1|DPER
OG0009470	CCAP1982_LOCUS12648|CAD7004229.1|CCAP	LOC6603946|XP_026849401.1|DPER
OG0009471	CCAP1982_LOCUS11519|CAD7003056.1|CCAP	LOC6589329|XP_002014354.2|DPER
OG0009472	CCAP1982_LOCUS13108|CAD7004715.1|CCAP	LOC6604036|XP_026848080.1|DPER
OG0009473	CCAP1982_LOCUS13016|CAD7004621.1|CCAP	LOC6591823|XP_002016973.2|DPER
OG0009474	CCAP1982_LOCUS11126|CAD7002643.1|CCAP	LOC6601037|XP_026849755.1|DPER
OG0009475	CCAP1982_LOCUS11081|CAD7002595.1|CCAP	LOC6602502|XP_002027547.2|DPER
OG0009476	CCAP1982_LOCUS11932|CAD7003481.1|CCAP	LOC6600559|XP_026847498.1|DPER
OG0009477	CCAP1982_LOCUS14845|CAD7006531.1|CCAP, CCAP1982_LOCUS14842|CAD7006528.1|CCAP	LOC113566358|XP_026847457.1|DPER
OG0009478	CCAP1982_LOCUS14880|CAD7006566.1|CCAP	LOC6599702|XP_002024955.1|DPER
OG0009479	CCAP1982_LOCUS14918|CAD7006609.1|CCAP	LOC6588838|XP_026844099.1|DPER
OG0009480	CCAP1982_LOCUS10851|CAD7002357.1|CCAP	LOC6602175|XP_026847987.1|DPER
OG0009481	CCAP1982_LOCUS11801|CAD7003342.1|CCAP	LOC6599686|XP_002024789.2|DPER
OG0009482	CCAP1982_LOCUS14560|CAD7006234.1|CCAP	LOC6601503|XP_026848031.1|DPER
OG0009483	CCAP1982_LOCUS14561|CAD7006235.1|CCAP	LOC6601505|XP_026848015.1|DPER
OG0009484	CCAP1982_LOCUS14455|CAD7006123.1|CCAP	LOC6591832|XP_002017200.1|DPER
OG0009485	CCAP1982_LOCUS14396|CAD7006061.1|CCAP	LOC6601027|XP_002026149.2|DPER
OG0009486	CCAP1982_LOCUS14395|CAD7006060.1|CCAP	LOC6601026|XP_002026148.1|DPER
OG0009487	CCAP1982_LOCUS14050|CAD7005698.1|CCAP	LOC113565991|XP_026845385.1|DPER
OG0009488	CCAP1982_LOCUS14083|CAD7005732.1|CCAP	LOC6597080|XP_002022255.1|DPER
OG0009489	CCAP1982_LOCUS14180|CAD7005836.1|CCAP	LOC6599017|XP_002024085.1|DPER
OG0009490	CCAP1982_LOCUS13373|CAD7004997.1|CCAP	LOC6592431|XP_002018004.2|DPER
OG0009491	CCAP1982_LOCUS13875|CAD7005515.1|CCAP	LOC6603328|XP_002028314.1|DPER
OG0009492	CCAP1982_LOCUS13749|CAD7005389.1|CCAP	LOC6603432|XP_002028410.1|DPER
OG0009493	CCAP1982_LOCUS13726|CAD7005366.1|CCAP, CCAP1982_LOCUS13717|CAD7005357.1|CCAP	LOC6603268|XP_026848170.1|DPER
OG0009494	CCAP1982_LOCUS13716|CAD7005356.1|CCAP	LOC6603258|XP_002028245.1|DPER
OG0009495	CCAP1982_LOCUS13685|CAD7005325.1|CCAP	LOC6601805|XP_026848561.1|DPER
OG0009496	CCAP1982_LOCUS13551|CAD7005191.1|CCAP	LOC6595772|XP_002021352.1|DPER
OG0009497	CCAP1982_LOCUS13524|CAD7005163.1|CCAP	LOC6588601|XP_002013633.2|DPER
OG0009498	CCAP1982_LOCUS14275|CAD7005937.1|CCAP	LOC6601827|XP_026849335.1|DPER
OG0009499	CCAP1982_LOCUS14268|CAD7005930.1|CCAP	LOC6601843|XP_026848499.1|DPER
OG0009500	CCAP1982_LOCUS14263|CAD7005925.1|CCAP	LOC6601857|XP_002026906.1|DPER
OG0009501	CCAP1982_LOCUS13407|CAD7005035.1|CCAP	LOC6597045|XP_002022205.1|DPER
OG0009502	CCAP1982_LOCUS5510|CAD6996837.1|CCAP	LOC6594461|XP_002019712.1|DPER
OG0009503	CCAP1982_LOCUS5607|CAD6996937.1|CCAP	LOC6588735|XP_026844489.1|DPER
OG0009504	CCAP1982_LOCUS3460|CAD6994727.1|CCAP	LOC6598716|XP_026850867.1|DPER
