Orthogroup	CCAP.longest_only	DSUB.longest_only
OG0006472	CCAP1982_LOCUS2688|CAD6993895.1|CCAP	LOC117897027|XP_034661495.1|DSUB
OG0006474	CCAP1982_LOCUS4070|CAD6995351.1|CCAP	LOC117891228|XP_034652465.1|DSUB
OG0006475	CCAP1982_LOCUS2082|CAD6993265.1|CCAP	LOC117896223|XP_034660248.1|DSUB
OG0006478	CCAP1982_LOCUS1061|CAD6992189.1|CCAP	LOC117897340|XP_034662001.1|DSUB
OG0006479	CCAP1982_LOCUS1059|CAD6992187.1|CCAP	LOC117898420|XP_034663689.1|DSUB
OG0006480	CCAP1982_LOCUS22823|CAD7014856.1|CCAP	LOC117890329|XP_034651010.1|DSUB
OG0006482	CCAP1982_LOCUS3796|CAD6995073.1|CCAP	LOC117896285|XP_034660380.1|DSUB
OG0006483	CCAP1982_LOCUS2958|CAD6994193.1|CCAP	LOC117897381|XP_034662081.1|DSUB
OG0006484	CCAP1982_LOCUS2957|CAD6994192.1|CCAP	LOC117897380|XP_034662079.1|DSUB
OG0006485	CCAP1982_LOCUS3771|CAD6995042.1|CCAP	LOC117899207|XP_034664970.1|DSUB
OG0006486	CCAP1982_LOCUS4257|CAD6995546.1|CCAP	LOC117896654|XP_034660992.1|DSUB
OG0006487	CCAP1982_LOCUS2460|CAD6993651.1|CCAP	LOC117896885|XP_034661305.1|DSUB
OG0006489	CCAP1982_LOCUS2215|CAD6993399.1|CCAP	LOC117899531|XP_034665490.1|DSUB
OG0006490	CCAP1982_LOCUS69|CAD6991124.1|CCAP	LOC117898957|XP_034664586.1|DSUB
OG0006491	CCAP1982_LOCUS8798|CAD7000312.1|CCAP	LOC117902232|XP_034669361.1|DSUB
OG0006492	CCAP1982_LOCUS2853|CAD6994083.1|CCAP	LOC117897173|XP_034661761.1|DSUB
OG0006496	CCAP1982_LOCUS2691|CAD6993898.1|CCAP	LOC117897022|XP_034661489.1|DSUB
OG0006497	CCAP1982_LOCUS3997|CAD6995277.1|CCAP	LOC117896063|XP_034659969.1|DSUB
OG0006498	CCAP1982_LOCUS3999|CAD6995280.1|CCAP	LOC117896001|XP_034659887.1|DSUB
OG0006499	CCAP1982_LOCUS2258|CAD6993445.1|CCAP	LOC117896064|XP_034659970.1|DSUB
OG0006500	CCAP1982_LOCUS4487|CAD6995783.1|CCAP	LOC117901086|XP_034667601.1|DSUB
OG0006501	CCAP1982_LOCUS1079|CAD6992207.1|CCAP	LOC117898999|XP_034664635.1|DSUB
OG0006502	CCAP1982_LOCUS1082|CAD6992212.1|CCAP	LOC117899108|XP_034664786.1|DSUB
OG0006503	CCAP1982_LOCUS1084|CAD6992214.1|CCAP	LOC117899110|XP_034664788.1|DSUB
OG0006504	CCAP1982_LOCUS1085|CAD6992215.1|CCAP	LOC117899109|XP_034664787.1|DSUB
OG0006505	CCAP1982_LOCUS3243|CAD6994497.1|CCAP	LOC117899136|XP_034664829.1|DSUB
OG0006506	CCAP1982_LOCUS1415|CAD6992570.1|CCAP	LOC117893116|XP_034655445.1|DSUB
OG0006507	CCAP1982_LOCUS4316|CAD6995610.1|CCAP	LOC117896585|XP_034660897.1|DSUB
OG0006508	CCAP1982_LOCUS4313|CAD6995607.1|CCAP	LOC117897479|XP_034662232.1|DSUB
OG0006510	CCAP1982_LOCUS3021|CAD6994260.1|CCAP	LOC117898323|XP_034663534.1|DSUB
OG0006511	CCAP1982_LOCUS3996|CAD6995276.1|CCAP	LOC117896060|XP_034659965.1|DSUB
OG0006512	CCAP1982_LOCUS1036|CAD6992158.1|CCAP	LOC117899752|XP_034665893.1|DSUB
OG0006513	CCAP1982_LOCUS3992|CAD6995271.1|CCAP	LOC117897663|XP_034662541.1|DSUB
OG0006514	CCAP1982_LOCUS2443|CAD6993633.1|CCAP	LOC117899452|XP_034665352.1|DSUB
OG0006515	CCAP1982_LOCUS1581|CAD6992736.1|CCAP	LOC117898443|XP_034663739.1|DSUB
OG0006516	CCAP1982_LOCUS2521|CAD6993722.1|CCAP	LOC117896686|XP_034661028.1|DSUB
OG0006517	CCAP1982_LOCUS2513|CAD6993710.1|CCAP	LOC117896424|XP_034660633.1|DSUB
OG0006518	CCAP1982_LOCUS2520|CAD6993719.1|CCAP	LOC117899152|XP_034664858.1|DSUB
OG0006519	CCAP1982_LOCUS2512|CAD6993708.1|CCAP	LOC117896425|XP_034660634.1|DSUB
OG0006520	CCAP1982_LOCUS2026|CAD6993206.1|CCAP	LOC117896301|XP_034660414.1|DSUB
OG0006521	CCAP1982_LOCUS2005|CAD6993183.1|CCAP	LOC117897714|XP_034662627.1|DSUB
OG0006522	CCAP1982_LOCUS2031|CAD6993212.1|CCAP	LOC117898879|XP_034664453.1|DSUB
OG0006523	CCAP1982_LOCUS2034|CAD6993215.1|CCAP	LOC117898788|XP_034664317.1|DSUB
OG0006524	CCAP1982_LOCUS5759|CAD6997110.1|CCAP	LOC117902594|XP_034669986.1|DSUB
OG0006526	CCAP1982_LOCUS2073|CAD6993256.1|CCAP	LOC117896047|XP_034659947.1|DSUB
OG0006527	CCAP1982_LOCUS2072|CAD6993255.1|CCAP	LOC117897100|XP_034661634.1|DSUB
OG0006528	CCAP1982_LOCUS2071|CAD6993254.1|CCAP	LOC117896863|XP_034661283.1|DSUB
OG0006529	CCAP1982_LOCUS2069|CAD6993252.1|CCAP	LOC117896045|XP_034659945.1|DSUB
OG0006531	CCAP1982_LOCUS2067|CAD6993250.1|CCAP	LOC117896043|XP_034659942.1|DSUB
OG0006532	CCAP1982_LOCUS2059|CAD6993242.1|CCAP	LOC117897872|XP_034662838.1|DSUB
OG0006533	CCAP1982_LOCUS19931|CAD7011821.1|CCAP	LOC117891469|XP_034652843.1|DSUB
OG0006534	CCAP1982_LOCUS3697|CAD6994965.1|CCAP	LOC117898259|XP_034663405.1|DSUB
OG0006535	CCAP1982_LOCUS2679|CAD6993885.1|CCAP	LOC117897034|XP_034661504.1|DSUB
OG0006536	CCAP1982_LOCUS1192|CAD6992327.1|CCAP	LOC117899764|XP_034665913.1|DSUB
OG0006537	CCAP1982_LOCUS2988|CAD6994226.1|CCAP	LOC117896122|XP_034660067.1|DSUB
OG0006538	CCAP1982_LOCUS2640|CAD6993844.1|CCAP	LOC117897560|XP_034662383.1|DSUB
OG0006540	CCAP1982_LOCUS1180|CAD6992312.1|CCAP	LOC117899700|XP_034665798.1|DSUB
OG0006541	CCAP1982_LOCUS2721|CAD6993934.1|CCAP	LOC117896946|XP_034661380.1|DSUB
OG0006542	CCAP1982_LOCUS12767|CAD7004351.1|CCAP	LOC117896948|XP_034661383.1|DSUB
OG0006543	CCAP1982_LOCUS3442|CAD6994707.1|CCAP	LOC117899335|XP_034665163.1|DSUB
OG0006544	CCAP1982_LOCUS667|CAD6991759.1|CCAP	LOC117897687|XP_034662594.1|DSUB
OG0006546	CCAP1982_LOCUS2758|CAD6993973.1|CCAP	LOC117896611|XP_034660935.1|DSUB
OG0006547	CCAP1982_LOCUS3794|CAD6995071.1|CCAP	LOC117897111|XP_034661646.1|DSUB
OG0006548	CCAP1982_LOCUS2342|CAD6993530.1|CCAP	LOC117899121|XP_034664805.1|DSUB
OG0006549	CCAP1982_LOCUS116|CAD6991177.1|CCAP	LOC117896104|XP_034660048.1|DSUB
OG0006550	CCAP1982_LOCUS959|CAD6992079.1|CCAP	LOC117899341|XP_034665181.1|DSUB
OG0006553	CCAP1982_LOCUS3106|CAD6994351.1|CCAP	LOC117896982|XP_034661428.1|DSUB
OG0006554	CCAP1982_LOCUS2808|CAD6994031.1|CCAP	LOC117897069|XP_034661563.1|DSUB
OG0006555	CCAP1982_LOCUS2037|CAD6993218.1|CCAP	LOC117896331|XP_034660462.1|DSUB
OG0006556	CCAP1982_LOCUS1294|CAD6992432.1|CCAP	LOC117896788|XP_034661176.1|DSUB
OG0006558	CCAP1982_LOCUS4030|CAD6995311.1|CCAP	LOC117896498|XP_034660733.1|DSUB
OG0006559	CCAP1982_LOCUS1355|CAD6992506.1|CCAP	LOC117898123|XP_034663202.1|DSUB
OG0006560	CCAP1982_LOCUS1260|CAD6992396.1|CCAP	LOC117896475|XP_034660700.1|DSUB
OG0006561	CCAP1982_LOCUS2083|CAD6993266.1|CCAP	LOC117897285|XP_034661913.1|DSUB
OG0006562	CCAP1982_LOCUS3810|CAD6995086.1|CCAP	LOC117897428|XP_034662157.1|DSUB
OG0006563	CCAP1982_LOCUS3821|CAD6995098.1|CCAP	LOC117898594|XP_034664032.1|DSUB
OG0006564	CCAP1982_LOCUS3822|CAD6995099.1|CCAP	LOC117898593|XP_034664030.1|DSUB
OG0006565	CCAP1982_LOCUS3833|CAD6995110.1|CCAP	LOC117899192|XP_034664945.1|DSUB
OG0006566	CCAP1982_LOCUS2038|CAD6993219.1|CCAP	LOC117899442|XP_034665337.1|DSUB
OG0006567	CCAP1982_LOCUS4007|CAD6995288.1|CCAP	LOC117896458|XP_034660678.1|DSUB
OG0006568	CCAP1982_LOCUS4006|CAD6995287.1|CCAP	LOC117896457|XP_034660677.1|DSUB
OG0006569	CCAP1982_LOCUS11917|CAD7003464.1|CCAP	LOC117895496|XP_034659082.1|DSUB
OG0006570	CCAP1982_LOCUS222|CAD6991293.1|CCAP	LOC117897488|XP_034662269.1|DSUB
OG0006571	CCAP1982_LOCUS3269|CAD6994525.1|CCAP	LOC117897231|XP_034661840.1|DSUB
OG0006572	CCAP1982_LOCUS3507|CAD6994776.1|CCAP	LOC117898020|XP_034663043.1|DSUB
OG0006573	CCAP1982_LOCUS15|CAD6991066.1|CCAP	LOC117896242|XP_034660290.1|DSUB
OG0006574	CCAP1982_LOCUS3661|CAD6994928.1|CCAP	LOC117898320|XP_034663521.1|DSUB
OG0006576	CCAP1982_LOCUS2021|CAD6993201.1|CCAP	LOC117899303|XP_034665114.1|DSUB
OG0006577	CCAP1982_LOCUS3770|CAD6995040.1|CCAP	LOC117899206|XP_034664969.1|DSUB
OG0006578	CCAP1982_LOCUS2020|CAD6993199.1|CCAP	LOC117899300|XP_034665109.1|DSUB
OG0006579	CCAP1982_LOCUS22005|CAD7013998.1|CCAP	LOC117900263|XP_034666463.1|DSUB
OG0006580	CCAP1982_LOCUS2469|CAD6993663.1|CCAP	LOC117898701|XP_034664210.1|DSUB
OG0006581	CCAP1982_LOCUS225|CAD6991296.1|CCAP	LOC117898082|XP_034663151.1|DSUB
OG0006582	CCAP1982_LOCUS4643|CAD6995941.1|CCAP	LOC117896322|XP_034660444.1|DSUB
OG0006583	CCAP1982_LOCUS1162|CAD6992294.1|CCAP	LOC117899383|XP_034665256.1|DSUB
OG0006584	CCAP1982_LOCUS8772|CAD7000282.1|CCAP	LOC117900436|XP_034666696.1|DSUB
OG0006586	CCAP1982_LOCUS1357|CAD6992508.1|CCAP	LOC117898884|XP_034664458.1|DSUB
OG0006587	CCAP1982_LOCUS1358|CAD6992509.1|CCAP	LOC117898880|XP_034664454.1|DSUB
OG0006588	CCAP1982_LOCUS3538|CAD6994808.1|CCAP	LOC117897405|XP_034662119.1|DSUB
OG0006589	CCAP1982_LOCUS3570|CAD6994839.1|CCAP	LOC117896881|XP_034661301.1|DSUB
OG0006590	CCAP1982_LOCUS3580|CAD6994845.1|CCAP	LOC117897682|XP_034662582.1|DSUB
OG0006591	CCAP1982_LOCUS12523|CAD7004100.1|CCAP	LOC117895844|XP_034659689.1|DSUB
OG0006592	CCAP1982_LOCUS3756|CAD6995026.1|CCAP	LOC117898455|XP_034663768.1|DSUB
OG0006593	CCAP1982_LOCUS3757|CAD6995027.1|CCAP	LOC117898454|XP_034663767.1|DSUB
OG0006595	CCAP1982_LOCUS22772|CAD7014804.1|CCAP	LOC117891534|XP_034652931.1|DSUB
OG0006596	CCAP1982_LOCUS21922|CAD7013909.1|CCAP	LOC117890040|XP_034650550.1|DSUB
OG0006597	CCAP1982_LOCUS11798|CAD7003338.1|CCAP	LOC117894348|XP_034657229.1|DSUB
OG0006598	CCAP1982_LOCUS6456|CAD6997832.1|CCAP	LOC117901587|XP_034668288.1|DSUB
OG0006599	CCAP1982_LOCUS11053|CAD7002565.1|CCAP	LOC117894376|XP_034657272.1|DSUB
OG0006600	CCAP1982_LOCUS12381|CAD7003958.1|CCAP	LOC117893479|XP_034655994.1|DSUB
OG0006601	CCAP1982_LOCUS11576|CAD7003113.1|CCAP	LOC117894947|XP_034658164.1|DSUB
OG0006602	CCAP1982_LOCUS11575|CAD7003112.1|CCAP	LOC117894948|XP_034658165.1|DSUB
OG0006603	CCAP1982_LOCUS11574|CAD7003111.1|CCAP	LOC117894939|XP_034658152.1|DSUB
OG0006604	CCAP1982_LOCUS12340|CAD7003912.1|CCAP	LOC117893380|XP_034655866.1|DSUB
OG0006606	CCAP1982_LOCUS14795|CAD7006478.1|CCAP	LOC117892938|XP_034655152.1|DSUB
OG0006607	CCAP1982_LOCUS12804|CAD7004394.1|CCAP	LOC117895130|XP_034658433.1|DSUB
OG0006608	CCAP1982_LOCUS212|CAD6991282.1|CCAP	LOC117897643|XP_034662510.1|DSUB
OG0006609	CCAP1982_LOCUS3263|CAD6994519.1|CCAP	LOC117898118|XP_034663198.1|DSUB
OG0006610	CCAP1982_LOCUS10927|CAD7002436.1|CCAP	LOC117895867|XP_034659724.1|DSUB
OG0006611	CCAP1982_LOCUS10926|CAD7002435.1|CCAP	LOC117895678|XP_034659395.1|DSUB
OG0006612	CCAP1982_LOCUS10925|CAD7002434.1|CCAP	LOC117895680|XP_034659398.1|DSUB
OG0006613	CCAP1982_LOCUS11123|CAD7002639.1|CCAP	LOC117895679|XP_034659397.1|DSUB
OG0006615	CCAP1982_LOCUS11114|CAD7002630.1|CCAP	LOC117894286|XP_034657136.1|DSUB
OG0006616	CCAP1982_LOCUS11070|CAD7002583.1|CCAP	LOC117895672|XP_034659385.1|DSUB
OG0006617	CCAP1982_LOCUS11068|CAD7002581.1|CCAP	LOC117893498|XP_034656025.1|DSUB
OG0006618	CCAP1982_LOCUS12142|CAD7003705.1|CCAP	LOC117894464|XP_034657456.1|DSUB
OG0006619	CCAP1982_LOCUS11406|CAD7002941.1|CCAP	LOC117895347|XP_034658819.1|DSUB
OG0006620	CCAP1982_LOCUS11409|CAD7002944.1|CCAP	LOC117895340|XP_034658808.1|DSUB
OG0006621	CCAP1982_LOCUS12885|CAD7004480.1|CCAP	LOC117894237|XP_034657045.1|DSUB
OG0006622	CCAP1982_LOCUS11526|CAD7003063.1|CCAP	LOC117895355|XP_034658831.1|DSUB
OG0006623	CCAP1982_LOCUS14775|CAD7006457.1|CCAP	LOC117892937|XP_034655150.1|DSUB
OG0006625	CCAP1982_LOCUS21813|CAD7013792.1|CCAP	LOC117892414|XP_034654536.1|DSUB
OG0006626	CCAP1982_LOCUS22832|CAD7014867.1|CCAP	LOC117892137|XP_034654065.1|DSUB
OG0006627	CCAP1982_LOCUS22824|CAD7014857.1|CCAP	LOC117892237|XP_034654236.1|DSUB
OG0006628	CCAP1982_LOCUS22825|CAD7014859.1|CCAP	LOC117892236|XP_034654234.1|DSUB
OG0006629	CCAP1982_LOCUS21787|CAD7013761.1|CCAP	LOC117889945|XP_034650373.1|DSUB
OG0006630	CCAP1982_LOCUS21623|CAD7013567.1|CCAP	LOC117890327|XP_034651006.1|DSUB
OG0006631	CCAP1982_LOCUS10962|CAD7002473.1|CCAP	LOC117894145|XP_034656930.1|DSUB
OG0006632	CCAP1982_LOCUS21952|CAD7013941.1|CCAP	LOC117889902|XP_034650310.1|DSUB
OG0006633	CCAP1982_LOCUS14728|CAD7006408.1|CCAP	LOC117895282|XP_034658708.1|DSUB
OG0006634	CCAP1982_LOCUS7489|CAD6998943.1|CCAP	LOC117900726|XP_034667092.1|DSUB
OG0006635	CCAP1982_LOCUS8563|CAD7000059.1|CCAP	LOC117901572|XP_034668261.1|DSUB
OG0006637	CCAP1982_LOCUS11319|CAD7002850.1|CCAP	LOC117895644|XP_034659318.1|DSUB
OG0006638	CCAP1982_LOCUS22003|CAD7013994.1|CCAP	LOC117890657|XP_034651519.1|DSUB
OG0006639	CCAP1982_LOCUS21997|CAD7013988.1|CCAP	LOC117890652|XP_034651510.1|DSUB
OG0006640	CCAP1982_LOCUS22600|CAD7014608.1|CCAP	LOC117891486|XP_034652857.1|DSUB
OG0006641	CCAP1982_LOCUS22281|CAD7014278.1|CCAP	LOC117891900|XP_034653596.1|DSUB
OG0006642	CCAP1982_LOCUS21367|CAD7013296.1|CCAP	LOC117891767|XP_034653301.1|DSUB
OG0006644	CCAP1982_LOCUS13359|CAD7004982.1|CCAP	LOC117895414|XP_034658939.1|DSUB
OG0006645	CCAP1982_LOCUS7859|CAD6999332.1|CCAP	LOC117902097|XP_034669089.1|DSUB
OG0006647	CCAP1982_LOCUS23042|CAD7015088.1|CCAP	LOC117892109|XP_034654011.1|DSUB
OG0006648	CCAP1982_LOCUS11612|CAD7003151.1|CCAP	LOC117893629|XP_034656202.1|DSUB
OG0006649	CCAP1982_LOCUS22576|CAD7014577.1|CCAP	LOC117890387|XP_034651079.1|DSUB
OG0006650	CCAP1982_LOCUS22640|CAD7014652.1|CCAP	LOC117890141|XP_034650718.1|DSUB
OG0006651	CCAP1982_LOCUS13148|CAD7004755.1|CCAP	LOC117895736|XP_034659487.1|DSUB
OG0006652	CCAP1982_LOCUS13149|CAD7004756.1|CCAP	LOC117894367|XP_034657260.1|DSUB
OG0006653	CCAP1982_LOCUS13104|CAD7004711.1|CCAP	LOC117893056|XP_034655329.1|DSUB
OG0006654	CCAP1982_LOCUS11324|CAD7002855.1|CCAP	LOC117893183|XP_034655567.1|DSUB
OG0006655	CCAP1982_LOCUS13134|CAD7004741.1|CCAP	LOC117893909|XP_034656578.1|DSUB
OG0006656	CCAP1982_LOCUS11743|CAD7003281.1|CCAP	LOC117895850|XP_034659705.1|DSUB
OG0006657	CCAP1982_LOCUS22052|CAD7014046.1|CCAP	LOC117889831|XP_034650203.1|DSUB
OG0006658	CCAP1982_LOCUS11182|CAD7002705.1|CCAP	LOC117892977|XP_034655210.1|DSUB
OG0006659	CCAP1982_LOCUS11184|CAD7002707.1|CCAP	LOC117892979|XP_034655214.1|DSUB
OG0006660	CCAP1982_LOCUS12555|CAD7004135.1|CCAP	LOC117895253|XP_034658660.1|DSUB
OG0006661	CCAP1982_LOCUS12527|CAD7004104.1|CCAP	LOC117895248|XP_034658652.1|DSUB
OG0006662	CCAP1982_LOCUS7042|CAD6998444.1|CCAP	LOC117900686|XP_034667025.1|DSUB
OG0006663	CCAP1982_LOCUS14938|CAD7006632.1|CCAP	LOC117893970|XP_034656665.1|DSUB
OG0006664	CCAP1982_LOCUS2839|CAD6994068.1|CCAP	LOC117896366|XP_034660533.1|DSUB
OG0006665	CCAP1982_LOCUS14792|CAD7006474.1|CCAP, CCAP1982_LOCUS14791|CAD7006473.1|CCAP	LOC117893081|XP_034655393.1|DSUB
OG0006666	CCAP1982_LOCUS22636|CAD7014647.1|CCAP	LOC117892602|XP_034654833.1|DSUB
OG0006667	CCAP1982_LOCUS11261|CAD7002788.1|CCAP	LOC117895420|XP_034658947.1|DSUB
OG0006668	CCAP1982_LOCUS7109|CAD6998521.1|CCAP	LOC117891612|XP_034653039.1|DSUB
OG0006669	CCAP1982_LOCUS14930|CAD7006623.1|CCAP	LOC117894634|XP_034657696.1|DSUB
OG0006671	CCAP1982_LOCUS14928|CAD7006621.1|CCAP	LOC117894633|XP_034657692.1|DSUB
OG0006672	CCAP1982_LOCUS11196|CAD7002721.1|CCAP	LOC117894863|XP_034658010.1|DSUB
OG0006673	CCAP1982_LOCUS13220|CAD7004831.1|CCAP	LOC117893027|XP_034655276.1|DSUB
OG0006674	CCAP1982_LOCUS11002|CAD7002513.1|CCAP	LOC117894193|XP_034657000.1|DSUB
OG0006675	CCAP1982_LOCUS7205|CAD6998634.1|CCAP	LOC117893165|XP_034655533.1|DSUB
OG0006677	CCAP1982_LOCUS14896|CAD7006582.1|CCAP	LOC117895798|XP_034659606.1|DSUB
OG0006678	CCAP1982_LOCUS13806|CAD7005446.1|CCAP	LOC117894654|XP_034657721.1|DSUB
OG0006679	CCAP1982_LOCUS11898|CAD7003444.1|CCAP	LOC117894343|XP_034657220.1|DSUB
OG0006680	CCAP1982_LOCUS2136|CAD6993319.1|CCAP	LOC117898128|XP_034663211.1|DSUB
OG0006681	CCAP1982_LOCUS14917|CAD7006607.1|CCAP	LOC117894632|XP_034657688.1|DSUB
OG0006682	CCAP1982_LOCUS14914|CAD7006604.1|CCAP	LOC117893812|XP_034656450.1|DSUB
OG0006683	CCAP1982_LOCUS14913|CAD7006602.1|CCAP	LOC117895503|XP_034659091.1|DSUB
OG0006684	CCAP1982_LOCUS14897|CAD7006585.1|CCAP	LOC117895795|XP_034659601.1|DSUB
OG0006686	CCAP1982_LOCUS11873|CAD7003417.1|CCAP	LOC117893973|XP_034656668.1|DSUB
OG0006688	CCAP1982_LOCUS12564|CAD7004144.1|CCAP	LOC117894724|XP_034657802.1|DSUB
OG0006689	CCAP1982_LOCUS11516|CAD7003053.1|CCAP	LOC117894892|XP_034658066.1|DSUB
OG0006690	CCAP1982_LOCUS3531|CAD6994800.1|CCAP	LOC117899133|XP_034664822.1|DSUB
OG0006692	CCAP1982_LOCUS14727|CAD7006407.1|CCAP	LOC117895278|XP_034658703.1|DSUB
OG0006693	CCAP1982_LOCUS14966|CAD7006664.1|CCAP	LOC117894462|XP_034657452.1|DSUB
OG0006695	CCAP1982_LOCUS11878|CAD7003422.1|CCAP	LOC117895329|XP_034658792.1|DSUB
OG0006696	CCAP1982_LOCUS9008|CAD7000530.1|CCAP	LOC117901715|XP_034668483.1|DSUB
OG0006697	CCAP1982_LOCUS11380|CAD7002912.1|CCAP	LOC117895205|XP_034658580.1|DSUB
OG0006698	CCAP1982_LOCUS11378|CAD7002909.1|CCAP	LOC117893415|XP_034655917.1|DSUB
OG0006699	CCAP1982_LOCUS12611|CAD7004192.1|CCAP	LOC117892928|XP_034655135.1|DSUB
OG0006700	CCAP1982_LOCUS14947|CAD7006642.1|CCAP	LOC117893075|XP_034655384.1|DSUB
OG0006701	CCAP1982_LOCUS23314|CAD7015370.1|CCAP	LOC117890842|XP_034651817.1|DSUB
OG0006702	CCAP1982_LOCUS11337|CAD7002868.1|CCAP	LOC117894719|XP_034657795.1|DSUB
OG0006703	CCAP1982_LOCUS11941|CAD7003491.1|CCAP	LOC117893763|XP_034656394.1|DSUB
OG0006705	CCAP1982_LOCUS7218|CAD6998650.1|CCAP	LOC117890058|XP_034650581.1|DSUB
OG0006706	CCAP1982_LOCUS22322|CAD7014324.1|CCAP	LOC117892283|XP_034654293.1|DSUB
OG0006707	CCAP1982_LOCUS21888|CAD7013871.1|CCAP	LOC117891212|XP_034652444.1|DSUB
OG0006708	CCAP1982_LOCUS600|CAD6991687.1|CCAP	LOC117898550|XP_034663926.1|DSUB
OG0006709	CCAP1982_LOCUS21316|CAD7013245.1|CCAP	LOC117898120|XP_034663203.1|DSUB
OG0006710	CCAP1982_LOCUS14796|CAD7006479.1|CCAP	LOC117893061|XP_034655352.1|DSUB
OG0006711	CCAP1982_LOCUS14801|CAD7006484.1|CCAP, CCAP1982_LOCUS14800|CAD7006483.1|CCAP, CCAP1982_LOCUS14799|CAD7006482.1|CCAP	LOC117893156|XP_034655509.1|DSUB
OG0006712	CCAP1982_LOCUS11065|CAD7002577.1|CCAP	LOC117895793|XP_034659586.1|DSUB
OG0006713	CCAP1982_LOCUS12231|CAD7003798.1|CCAP	LOC117893501|XP_034656030.1|DSUB
OG0006714	CCAP1982_LOCUS12230|CAD7003797.1|CCAP	LOC117893495|XP_034656022.1|DSUB
OG0006715	CCAP1982_LOCUS11732|CAD7003270.1|CCAP	LOC117892939|XP_034655153.1|DSUB
OG0006716	CCAP1982_LOCUS8575|CAD7000077.1|CCAP	LOC117900026|XP_034666104.1|DSUB
OG0006717	CCAP1982_LOCUS10793|CAD7002302.1|CCAP	LOC117894456|XP_034657446.1|DSUB
OG0006718	CCAP1982_LOCUS10791|CAD7002299.1|CCAP	LOC117894466|XP_034657458.1|DSUB
OG0006719	CCAP1982_LOCUS12921|CAD7004523.1|CCAP	LOC117894435|XP_034657389.1|DSUB
OG0006721	CCAP1982_LOCUS11809|CAD7003350.1|CCAP	LOC117894454|XP_034657444.1|DSUB
OG0006722	CCAP1982_LOCUS14832|CAD7006518.1|CCAP	LOC117894500|XP_034657499.1|DSUB
OG0006723	CCAP1982_LOCUS5763|CAD6997114.1|CCAP	LOC117902601|XP_034670004.1|DSUB
OG0006724	CCAP1982_LOCUS859|CAD6991972.1|CCAP	LOC117897338|XP_034661999.1|DSUB
OG0006725	CCAP1982_LOCUS21249|CAD7013178.1|CCAP	LOC117899436|XP_034665331.1|DSUB
OG0006726	CCAP1982_LOCUS4097|CAD6995379.1|CCAP	LOC117898206|XP_034663318.1|DSUB
OG0006727	CCAP1982_LOCUS855|CAD6991968.1|CCAP	LOC117899434|XP_034665327.1|DSUB
OG0006728	CCAP1982_LOCUS4866|CAD6996174.1|CCAP	LOC117898194|XP_034663304.1|DSUB
OG0006729	CCAP1982_LOCUS23305|CAD7015360.1|CCAP	LOC117891684|XP_034653153.1|DSUB
OG0006730	CCAP1982_LOCUS23307|CAD7015362.1|CCAP	LOC117891681|XP_034653149.1|DSUB
OG0006731	CCAP1982_LOCUS13323|CAD7004944.1|CCAP	LOC117902593|XP_034669984.1|DSUB
OG0006732	CCAP1982_LOCUS13216|CAD7004827.1|CCAP, CCAP1982_LOCUS13201|CAD7004812.1|CCAP	LOC117895301|XP_034658751.1|DSUB
OG0006733	CCAP1982_LOCUS10803|CAD7002312.1|CCAP	LOC117893470|XP_034655984.1|DSUB
OG0006734	CCAP1982_LOCUS10806|CAD7002315.1|CCAP	LOC117893766|XP_034656397.1|DSUB
OG0006735	CCAP1982_LOCUS13034|CAD7004639.1|CCAP	LOC117893579|XP_034656143.1|DSUB
OG0006736	CCAP1982_LOCUS13219|CAD7004830.1|CCAP	LOC117893029|XP_034655278.1|DSUB
OG0006737	CCAP1982_LOCUS12179|CAD7003743.1|CCAP	LOC117894703|XP_034657777.1|DSUB
OG0006738	CCAP1982_LOCUS12246|CAD7003813.1|CCAP	LOC117891504|XP_034652885.1|DSUB
OG0006739	CCAP1982_LOCUS11321|CAD7002852.1|CCAP	LOC117894578|XP_034657610.1|DSUB
OG0006740	CCAP1982_LOCUS10795|CAD7002305.1|CCAP	LOC117895300|XP_034658749.1|DSUB
OG0006741	CCAP1982_LOCUS10794|CAD7002304.1|CCAP	LOC117895297|XP_034658743.1|DSUB
OG0006742	CCAP1982_LOCUS4684|CAD6995974.1|CCAP	LOC117899414|XP_034665295.1|DSUB
OG0006743	CCAP1982_LOCUS6983|CAD6998383.1|CCAP	LOC117900656|XP_034666981.1|DSUB
OG0006744	CCAP1982_LOCUS13326|CAD7004947.1|CCAP	LOC117894444|XP_034657418.1|DSUB
OG0006745	CCAP1982_LOCUS902|CAD6992018.1|CCAP	LOC117896083|XP_034660010.1|DSUB
OG0006746	CCAP1982_LOCUS11201|CAD7002726.1|CCAP	LOC117895137|XP_034658449.1|DSUB
OG0006747	CCAP1982_LOCUS13041|CAD7004646.1|CCAP	LOC117893030|XP_034655279.1|DSUB
OG0006749	CCAP1982_LOCUS14919|CAD7006610.1|CCAP	LOC117893555|XP_034656102.1|DSUB
OG0006752	CCAP1982_LOCUS13058|CAD7004663.1|CCAP	LOC117893945|XP_034656626.1|DSUB
OG0006753	CCAP1982_LOCUS13065|CAD7004670.1|CCAP	LOC117893942|XP_034656622.1|DSUB
OG0006754	CCAP1982_LOCUS12574|CAD7004154.1|CCAP	LOC117895110|XP_034658404.1|DSUB
