Orthogroup	CCAP.longest_only	DSUZ.longest_only
OG0006817	CCAP1982_LOCUS11401|CAD7002935.1|CCAP	LOC108012645|XP_016933560.1|DSUZ
OG0006820	CCAP1982_LOCUS11817|CAD7003358.1|CCAP	LOC108010663|XP_016931052.2|DSUZ
OG0006822	CCAP1982_LOCUS7185|CAD6998610.1|CCAP	LOC108008384|XP_016927716.1|DSUZ
OG0006823	CCAP1982_LOCUS12185|CAD7003749.1|CCAP	LOC108006681|XP_016925708.1|DSUZ
OG0006825	CCAP1982_LOCUS12860|CAD7004454.1|CCAP, CCAP1982_LOCUS12847|CAD7004441.1|CCAP	LOC108006698|XP_036671583.1|DSUZ
OG0006826	CCAP1982_LOCUS11999|CAD7003551.1|CCAP	LOC108019472|XP_036671978.1|DSUZ
OG0006827	CCAP1982_LOCUS4679|CAD6995969.1|CCAP	LOC108017108|XP_016939555.1|DSUZ
OG0006828	CCAP1982_LOCUS6487|CAD6997867.1|CCAP	LOC108021688|XP_016946001.1|DSUZ
OG0006830	CCAP1982_LOCUS14923|CAD7006615.1|CCAP	LOC108013007|XP_016934083.1|DSUZ
OG0006831	CCAP1982_LOCUS11877|CAD7003421.1|CCAP	LOC108012349|XP_016933189.1|DSUZ
OG0006832	CCAP1982_LOCUS11240|CAD7002768.1|CCAP	LOC108013558|XP_016934961.1|DSUZ
OG0006833	CCAP1982_LOCUS13013|CAD7004618.1|CCAP	LOC108013107|XP_016934243.1|DSUZ
OG0006835	CCAP1982_LOCUS12992|CAD7004597.1|CCAP	LOC108012849|XP_016933804.1|DSUZ
OG0006836	CCAP1982_LOCUS13163|CAD7004773.1|CCAP	LOC108012558|XP_016933460.1|DSUZ
OG0006837	CCAP1982_LOCUS12319|CAD7003889.1|CCAP	LOC108020066|XP_016943654.1|DSUZ
OG0006838	CCAP1982_LOCUS12084|CAD7003645.1|CCAP	LOC108012992|XP_016934052.1|DSUZ
OG0006839	CCAP1982_LOCUS12316|CAD7003886.1|CCAP	LOC108020062|XP_016943650.1|DSUZ
OG0006840	CCAP1982_LOCUS13320|CAD7004940.1|CCAP	LOC108021104|XP_016945123.1|DSUZ
OG0006841	CCAP1982_LOCUS12909|CAD7004510.1|CCAP	LOC108019503|XP_036670736.1|DSUZ
OG0006842	CCAP1982_LOCUS12429|CAD7004006.1|CCAP	LOC108011800|XP_036671963.1|DSUZ
OG0006844	CCAP1982_LOCUS3657|CAD6994924.1|CCAP	LOC108020557|XP_016944390.2|DSUZ
OG0006845	CCAP1982_LOCUS11172|CAD7002695.1|CCAP	LOC108006851|XP_016925892.1|DSUZ
OG0006846	CCAP1982_LOCUS11858|CAD7003402.1|CCAP	LOC108012474|XP_016933355.1|DSUZ
OG0006847	CCAP1982_LOCUS11863|CAD7003407.1|CCAP	LOC108013452|XP_016934818.2|DSUZ
OG0006848	CCAP1982_LOCUS21649|CAD7013594.1|CCAP	LOC108008617|XP_016927987.1|DSUZ
OG0006849	CCAP1982_LOCUS11226|CAD7002752.1|CCAP	LOC108013473|XP_016934844.1|DSUZ
OG0006850	CCAP1982_LOCUS11227|CAD7002753.1|CCAP	LOC108013497|XP_036671323.1|DSUZ
OG0006851	CCAP1982_LOCUS11230|CAD7002756.1|CCAP	LOC108013573|XP_036671569.1|DSUZ
OG0006852	CCAP1982_LOCUS21610|CAD7013551.1|CCAP	LOC108009815|XP_016929985.1|DSUZ
OG0006853	CCAP1982_LOCUS11843|CAD7003384.1|CCAP	LOC108012720|XP_016933638.1|DSUZ
OG0006854	CCAP1982_LOCUS22284|CAD7014281.1|CCAP	LOC108008362|XP_016927688.1|DSUZ
OG0006855	CCAP1982_LOCUS10776|CAD7002281.1|CCAP	LOC108011732|XP_036670946.1|DSUZ
OG0006856	CCAP1982_LOCUS22764|CAD7014795.1|CCAP	LOC108017990|XP_036670217.1|DSUZ
OG0006857	CCAP1982_LOCUS21317|CAD7013246.1|CCAP	LOC108005676|XP_036668867.1|DSUZ
OG0006858	CCAP1982_LOCUS10960|CAD7002471.1|CCAP	LOC108007589|XP_036670872.1|DSUZ
OG0006859	CCAP1982_LOCUS22323|CAD7014325.1|CCAP	LOC108009065|XP_016928564.1|DSUZ
OG0006861	CCAP1982_LOCUS21574|CAD7013514.1|CCAP	LOC108019865|XP_016943406.1|DSUZ
OG0006862	CCAP1982_LOCUS10905|CAD7002413.1|CCAP	LOC108013499|XP_016934871.1|DSUZ
OG0006864	CCAP1982_LOCUS23199|CAD7015250.1|CCAP	LOC108019785|XP_016943266.1|DSUZ
OG0006865	CCAP1982_LOCUS3034|CAD6994273.1|CCAP	LOC108014859|XP_036674439.1|DSUZ
OG0006866	CCAP1982_LOCUS22599|CAD7014606.1|CCAP	LOC108010058|XP_016930359.1|DSUZ
OG0006867	CCAP1982_LOCUS22612|CAD7014621.1|CCAP	LOC108009434|XP_016929260.1|DSUZ
OG0006868	CCAP1982_LOCUS22611|CAD7014620.1|CCAP, CCAP1982_LOCUS22610|CAD7014619.1|CCAP	LOC108009433|XP_016929259.1|DSUZ
OG0006869	CCAP1982_LOCUS21592|CAD7013533.1|CCAP	LOC108008577|XP_016927940.1|DSUZ
OG0006870	CCAP1982_LOCUS23310|CAD7015365.1|CCAP, CCAP1982_LOCUS23311|CAD7015366.1|CCAP	LOC108009720|XP_016929772.1|DSUZ
OG0006871	CCAP1982_LOCUS22386|CAD7014392.1|CCAP	LOC108019713|XP_016943101.1|DSUZ
OG0006872	CCAP1982_LOCUS21203|CAD7013131.1|CCAP	LOC108018212|XP_016941219.1|DSUZ
OG0006873	CCAP1982_LOCUS22163|CAD7014157.1|CCAP	LOC108009235|XP_016928891.1|DSUZ
OG0006874	CCAP1982_LOCUS5573|CAD6996900.1|CCAP	LOC108007735|XP_016926979.1|DSUZ, LOC108016295|XP_036668832.1|DSUZ
OG0006875	CCAP1982_LOCUS8282|CAD6999759.1|CCAP	LOC108007861|XP_016927114.2|DSUZ, LOC108021254|XP_016945361.2|DSUZ
OG0006876	CCAP1982_LOCUS20496|CAD7012409.1|CCAP	LOC108009158|XP_016928754.1|DSUZ
OG0006877	CCAP1982_LOCUS21126|CAD7013044.1|CCAP	LOC108006837|XP_016925878.1|DSUZ
OG0006878	CCAP1982_LOCUS5602|CAD6996932.1|CCAP	LOC108016098|XP_016938185.1|DSUZ
OG0006879	CCAP1982_LOCUS21394|CAD7013324.1|CCAP	LOC108009860|XP_016930049.1|DSUZ
OG0006880	CCAP1982_LOCUS6974|CAD6998374.1|CCAP	LOC108021052|XP_016945047.1|DSUZ
OG0006881	CCAP1982_LOCUS5325|CAD6996641.1|CCAP	LOC108021384|XP_016945568.1|DSUZ
OG0006882	CCAP1982_LOCUS23304|CAD7015359.1|CCAP	LOC108008542|XP_016927902.1|DSUZ
OG0006884	CCAP1982_LOCUS5398|CAD6996715.1|CCAP	LOC108021386|XP_016945572.1|DSUZ
OG0006885	CCAP1982_LOCUS7946|CAD6999421.1|CCAP	LOC108018150|XP_036676038.1|DSUZ
OG0006886	CCAP1982_LOCUS4026|CAD6995307.1|CCAP	LOC108008020|XP_016927293.2|DSUZ
OG0006888	CCAP1982_LOCUS5625|CAD6996958.1|CCAP	LOC108021492|XP_016945725.1|DSUZ
OG0006890	CCAP1982_LOCUS7413|CAD6998865.1|CCAP	LOC108021704|XP_016946029.1|DSUZ
OG0006891	CCAP1982_LOCUS7414|CAD6998866.1|CCAP	LOC108021747|XP_016946066.1|DSUZ
OG0006892	CCAP1982_LOCUS8684|CAD7000191.1|CCAP	LOC108021330|XP_016945491.1|DSUZ
OG0006893	CCAP1982_LOCUS8688|CAD7000195.1|CCAP	LOC108019009|XP_016942114.1|DSUZ
OG0006894	CCAP1982_LOCUS8689|CAD7000196.1|CCAP	LOC108018987|XP_016942086.1|DSUZ
OG0006896	CCAP1982_LOCUS6215|CAD6997576.1|CCAP	LOC108008624|XP_016927997.1|DSUZ
OG0006897	CCAP1982_LOCUS7852|CAD6999325.1|CCAP	LOC108020933|XP_016944851.1|DSUZ
OG0006898	CCAP1982_LOCUS7032|CAD6998432.1|CCAP	LOC108013973|XP_016935481.1|DSUZ
OG0006899	CCAP1982_LOCUS6975|CAD6998375.1|CCAP	LOC108005171|XP_016923838.1|DSUZ
OG0006900	CCAP1982_LOCUS7278|CAD6998721.1|CCAP	LOC108005231|XP_016923911.1|DSUZ
OG0006901	CCAP1982_LOCUS8472|CAD6999965.1|CCAP	LOC108020934|XP_016944856.1|DSUZ
OG0006903	CCAP1982_LOCUS2497|CAD6993691.1|CCAP	LOC108018797|XP_016941871.2|DSUZ
OG0006905	CCAP1982_LOCUS7299|CAD6998744.1|CCAP	LOC108020654|XP_016944503.1|DSUZ
OG0006906	CCAP1982_LOCUS7285|CAD6998730.1|CCAP	LOC108006654|XP_016925683.1|DSUZ
OG0006907	CCAP1982_LOCUS8331|CAD6999819.1|CCAP	LOC108014400|XP_036677055.1|DSUZ
OG0006908	CCAP1982_LOCUS5438|CAD6996759.1|CCAP	LOC108021410|XP_016945606.1|DSUZ
OG0006909	CCAP1982_LOCUS5631|CAD6996965.1|CCAP	LOC108021383|XP_016945567.1|DSUZ
OG0006910	CCAP1982_LOCUS5520|CAD6996844.1|CCAP	LOC108018111|XP_016941028.1|DSUZ
OG0006911	CCAP1982_LOCUS9322|CAD7000848.1|CCAP	LOC108012217|XP_036675731.1|DSUZ, LOC108018896|XP_036675810.1|DSUZ
OG0006912	CCAP1982_LOCUS5534|CAD6996858.1|CCAP	LOC108016843|XP_016939181.1|DSUZ
OG0006913	CCAP1982_LOCUS7868|CAD6999341.1|CCAP	LOC108019040|XP_016942150.1|DSUZ
OG0006914	CCAP1982_LOCUS13879|CAD7005519.1|CCAP	LOC108013236|XP_016934458.1|DSUZ
OG0006915	CCAP1982_LOCUS12890|CAD7004486.1|CCAP	LOC108019637|XP_016943013.1|DSUZ
OG0006916	CCAP1982_LOCUS6608|CAD6997992.1|CCAP	LOC108017129|XP_016939597.1|DSUZ
OG0006917	CCAP1982_LOCUS6276|CAD6997643.1|CCAP	Gli|XP_036671505.1|DSUZ
OG0006918	CCAP1982_LOCUS6219|CAD6997580.1|CCAP	LOC108007492|XP_016926667.1|DSUZ
OG0006921	CCAP1982_LOCUS8766|CAD7000276.1|CCAP	LOC108015357|XP_016937262.1|DSUZ
OG0006922	CCAP1982_LOCUS5501|CAD6996828.1|CCAP, CCAP1982_LOCUS5502|CAD6996829.1|CCAP	LOC108021634|XP_016945934.1|DSUZ
OG0006923	CCAP1982_LOCUS8722|CAD7000230.1|CCAP	LOC108004969|XP_016923565.1|DSUZ
OG0006925	CCAP1982_LOCUS2530|CAD6993732.1|CCAP	LOC108010725|XP_036674637.1|DSUZ
OG0006926	CCAP1982_LOCUS8948|CAD7000471.1|CCAP	LOC108021265|XP_016945380.2|DSUZ
OG0006927	CCAP1982_LOCUS8942|CAD7000465.1|CCAP	LOC108021645|XP_016945944.1|DSUZ
OG0006928	CCAP1982_LOCUS8939|CAD7000462.1|CCAP	LOC108005835|XP_016924670.1|DSUZ
OG0006929	CCAP1982_LOCUS8843|CAD7000361.1|CCAP	LOC108004972|XP_036671208.1|DSUZ
OG0006930	CCAP1982_LOCUS8846|CAD7000366.1|CCAP	LOC108021438|XP_016945643.1|DSUZ
OG0006932	CCAP1982_LOCUS5658|CAD6996997.1|CCAP	LOC108020897|XP_016944804.1|DSUZ
OG0006933	CCAP1982_LOCUS5646|CAD6996984.1|CCAP	LOC108007693|XP_016926921.1|DSUZ
OG0006934	CCAP1982_LOCUS4601|CAD6995900.1|CCAP	LOC108012111|XP_036674739.1|DSUZ
OG0006935	CCAP1982_LOCUS6277|CAD6997644.1|CCAP	LOC108021486|XP_016945716.1|DSUZ
OG0006936	CCAP1982_LOCUS8400|CAD6999890.1|CCAP	LOC108020991|XP_016944940.1|DSUZ
OG0006937	CCAP1982_LOCUS5709|CAD6997055.1|CCAP	LOC108009355|XP_016929147.1|DSUZ
OG0006938	CCAP1982_LOCUS5742|CAD6997089.1|CCAP	LOC108021467|XP_016945688.1|DSUZ
OG0006939	CCAP1982_LOCUS21452|CAD7013387.1|CCAP	LOC108015309|XP_016937177.1|DSUZ
OG0006940	CCAP1982_LOCUS8047|CAD6999523.1|CCAP	LOC108021149|XP_016945213.1|DSUZ
OG0006941	CCAP1982_LOCUS7072|CAD6998478.1|CCAP	LOC108021051|XP_036671442.1|DSUZ
OG0006942	CCAP1982_LOCUS22668|CAD7014684.1|CCAP	LOC108009740|XP_016929813.1|DSUZ
OG0006943	CCAP1982_LOCUS8610|CAD7000115.1|CCAP, CCAP1982_LOCUS8608|CAD7000113.1|CCAP	LOC108019522|XP_016942843.1|DSUZ
OG0006944	CCAP1982_LOCUS8104|CAD6999579.1|CCAP	LOC108015263|XP_016937112.1|DSUZ
OG0006945	CCAP1982_LOCUS6725|CAD6998111.1|CCAP	LOC108021177|XP_016945248.1|DSUZ
OG0006946	CCAP1982_LOCUS1984|CAD6993158.1|CCAP	LOC108011591|XP_036673911.1|DSUZ
OG0006947	CCAP1982_LOCUS5689|CAD6997030.1|CCAP	LOC108006431|XP_036678621.1|DSUZ
OG0006948	CCAP1982_LOCUS5700|CAD6997043.1|CCAP	LOC108021132|XP_016945179.1|DSUZ
OG0006949	CCAP1982_LOCUS7007|CAD6998407.1|CCAP	LOC108006867|XP_016925929.1|DSUZ
OG0006950	CCAP1982_LOCUS5453|CAD6996778.1|CCAP	LOC108014739|XP_016936408.1|DSUZ
OG0006951	CCAP1982_LOCUS5401|CAD6996721.1|CCAP	LOC108021256|XP_016945364.1|DSUZ
OG0006952	CCAP1982_LOCUS2929|CAD6994163.1|CCAP	LOC108008060|XP_016927331.1|DSUZ
OG0006953	CCAP1982_LOCUS11447|CAD7002984.1|CCAP	LOC108006864|XP_036671028.1|DSUZ
OG0006954	CCAP1982_LOCUS8264|CAD6999738.1|CCAP	LOC108014297|XP_016935852.1|DSUZ
OG0006955	CCAP1982_LOCUS3183|CAD6994432.1|CCAP	LOC108007814|XP_016927069.1|DSUZ
OG0006956	CCAP1982_LOCUS7877|CAD6999350.1|CCAP	LOC108018130|XP_016941069.1|DSUZ
OG0006957	CCAP1982_LOCUS5533|CAD6996857.1|CCAP	LOC108020944|XP_016944872.1|DSUZ
OG0006958	CCAP1982_LOCUS21120|CAD7013036.1|CCAP	LOC108010223|XP_016930556.1|DSUZ
OG0006959	CCAP1982_LOCUS14815|CAD7006498.1|CCAP	LOC108013154|XP_016934333.1|DSUZ
OG0006960	CCAP1982_LOCUS5523|CAD6996847.1|CCAP	LOC108005078|XP_016923726.1|DSUZ
OG0006961	CCAP1982_LOCUS7652|CAD6999107.1|CCAP	LOC108021274|XP_016945400.1|DSUZ
OG0006962	CCAP1982_LOCUS6387|CAD6997756.1|CCAP	LOC108021299|XP_016945438.1|DSUZ
OG0006964	CCAP1982_LOCUS5407|CAD6996727.1|CCAP	LOC108008200|XP_016927483.1|DSUZ
OG0006965	CCAP1982_LOCUS8795|CAD7000309.1|CCAP	LOC108014003|XP_016935505.1|DSUZ
OG0006966	CCAP1982_LOCUS6898|CAD6998289.1|CCAP	LOC108021599|XP_016945885.1|DSUZ
OG0006967	CCAP1982_LOCUS21717|CAD7013674.1|CCAP	LOC108010008|XP_016930288.1|DSUZ
OG0006968	CCAP1982_LOCUS21444|CAD7013379.1|CCAP	LOC108009606|XP_036668931.1|DSUZ
OG0006969	CCAP1982_LOCUS11003|CAD7002514.1|CCAP	LOC108014615|XP_036670920.1|DSUZ
OG0006970	CCAP1982_LOCUS2702|CAD6993910.1|CCAP	LOC108019533|XP_016942860.1|DSUZ
OG0006971	CCAP1982_LOCUS7040|CAD6998441.1|CCAP	LOC108006048|XP_016924983.1|DSUZ
OG0006972	CCAP1982_LOCUS5634|CAD6996968.1|CCAP	LOC108020893|XP_016944792.1|DSUZ
OG0006973	CCAP1982_LOCUS6676|CAD6998062.1|CCAP	LOC108004971|XP_016923574.1|DSUZ
OG0006975	CCAP1982_LOCUS8458|CAD6999950.1|CCAP	LOC108016977|XP_016939411.1|DSUZ
OG0006976	CCAP1982_LOCUS7752|CAD6999218.1|CCAP	LOC108020370|XP_016944096.1|DSUZ
OG0006979	CCAP1982_LOCUS6941|CAD6998337.1|CCAP	LOC108004636|XP_016923077.1|DSUZ
OG0006980	CCAP1982_LOCUS5413|CAD6996733.1|CCAP	LOC108017574|XP_016940152.1|DSUZ
OG0006981	CCAP1982_LOCUS6234|CAD6997598.1|CCAP	LOC108020887|XP_016944779.1|DSUZ
OG0006982	CCAP1982_LOCUS7781|CAD6999250.1|CCAP	LOC108021167|XP_016945238.1|DSUZ
OG0006983	CCAP1982_LOCUS6675|CAD6998061.1|CCAP	LOC108015982|XP_016938062.1|DSUZ
OG0006984	CCAP1982_LOCUS8106|CAD6999582.1|CCAP	LOC108020117|XP_016943710.1|DSUZ
OG0006985	CCAP1982_LOCUS8029|CAD6999505.1|CCAP	LOC108006137|XP_016925085.1|DSUZ
OG0006986	CCAP1982_LOCUS7055|CAD6998458.1|CCAP	LOC108021611|XP_016945899.1|DSUZ
OG0006987	CCAP1982_LOCUS22644|CAD7014656.1|CCAP	LOC108017817|XP_016940456.1|DSUZ
OG0006988	CCAP1982_LOCUS8265|CAD6999739.1|CCAP	LOC108021435|XP_016945641.1|DSUZ
OG0006989	CCAP1982_LOCUS7610|CAD6999064.1|CCAP	LOC108014296|XP_016935851.1|DSUZ
OG0006991	CCAP1982_LOCUS5132|CAD6996463.1|CCAP	LOC108010806|XP_016931230.1|DSUZ
OG0006992	CCAP1982_LOCUS7789|CAD6999259.1|CCAP	LOC108021248|XP_016945355.1|DSUZ
OG0006993	CCAP1982_LOCUS7044|CAD6998446.1|CCAP, CCAP1982_LOCUS7045|CAD6998447.1|CCAP	LOC108013725|XP_036668629.1|DSUZ
OG0006994	CCAP1982_LOCUS8388|CAD6999879.1|CCAP	LOC108011964|XP_016932712.1|DSUZ
OG0006995	CCAP1982_LOCUS5690|CAD6997031.1|CCAP	LOC108006353|XP_016925363.1|DSUZ
OG0006996	CCAP1982_LOCUS6107|CAD6997464.1|CCAP	LOC108005187|XP_016923864.1|DSUZ
OG0006997	CCAP1982_LOCUS22555|CAD7014554.1|CCAP	LOC108008248|XP_036668920.1|DSUZ
OG0006998	CCAP1982_LOCUS8778|CAD7000288.1|CCAP	LOC108006615|XP_036673365.1|DSUZ
OG0006999	CCAP1982_LOCUS23139|CAD7015188.1|CCAP	LOC108020079|XP_016943672.1|DSUZ
OG0007000	CCAP1982_LOCUS7504|CAD6998957.1|CCAP	LOC108020631|XP_016944511.1|DSUZ
OG0007002	CCAP1982_LOCUS5776|CAD6997131.1|CCAP	LOC108016881|XP_016939275.1|DSUZ
OG0007003	CCAP1982_LOCUS21089|CAD7012999.1|CCAP	LOC108009409|XP_016929218.1|DSUZ
OG0007004	CCAP1982_LOCUS8615|CAD7000122.1|CCAP	LOC108020379|XP_016944124.1|DSUZ
OG0007005	CCAP1982_LOCUS7656|CAD6999111.1|CCAP	LOC108021275|XP_016945403.1|DSUZ
OG0007007	CCAP1982_LOCUS5618|CAD6996950.1|CCAP	LOC108020890|XP_016944787.1|DSUZ
OG0007008	CCAP1982_LOCUS8437|CAD6999924.1|CCAP	LOC108011822|XP_016932550.1|DSUZ
OG0007009	CCAP1982_LOCUS5645|CAD6996983.1|CCAP	LOC108020899|XP_016944805.1|DSUZ
OG0007010	CCAP1982_LOCUS8665|CAD7000173.1|CCAP	LOC108021468|XP_016945689.1|DSUZ
OG0007011	CCAP1982_LOCUS6463|CAD6997839.1|CCAP	LOC108007269|XP_036674377.1|DSUZ
OG0007012	CCAP1982_LOCUS7841|CAD6999314.1|CCAP	LOC108006912|XP_016926001.1|DSUZ
OG0007015	CCAP1982_LOCUS5400|CAD6996719.1|CCAP	LOC108018466|XP_016941514.1|DSUZ
OG0007016	CCAP1982_LOCUS5545|CAD6996872.1|CCAP	LOC108017245|XP_016939735.1|DSUZ
OG0007019	CCAP1982_LOCUS6166|CAD6997527.1|CCAP	LOC108011048|XP_036678443.1|DSUZ
OG0007020	CCAP1982_LOCUS9090|CAD7000616.1|CCAP, CCAP1982_LOCUS9091|CAD7000617.1|CCAP	LOC108021521|XP_016945769.1|DSUZ
OG0007021	CCAP1982_LOCUS7488|CAD6998942.1|CCAP	LOC108021081|XP_016945087.1|DSUZ
OG0007022	CCAP1982_LOCUS8723|CAD7000231.1|CCAP	LOC108021163|XP_016945233.1|DSUZ
OG0007023	CCAP1982_LOCUS13964|CAD7005605.1|CCAP	LOC108004562|XP_016922989.1|DSUZ
OG0007024	CCAP1982_LOCUS650|CAD6991738.1|CCAP	LOC108018601|XP_016941649.2|DSUZ
OG0007026	CCAP1982_LOCUS6944|CAD6998342.1|CCAP	LOC108020163|XP_016943790.1|DSUZ
OG0007027	CCAP1982_LOCUS7358|CAD6998809.1|CCAP	LOC108005020|XP_016923647.1|DSUZ
OG0007028	CCAP1982_LOCUS7384|CAD6998835.1|CCAP	LOC108020249|XP_016943899.1|DSUZ
OG0007029	CCAP1982_LOCUS8603|CAD7000105.1|CCAP	LOC108018524|XP_016941569.1|DSUZ
OG0007031	CCAP1982_LOCUS5857|CAD6997222.1|CCAP, CCAP1982_LOCUS5866|CAD6997232.1|CCAP	LOC108019341|XP_016942649.1|DSUZ
OG0007032	CCAP1982_LOCUS21398|CAD7013329.1|CCAP	LOC108017606|XP_036672000.1|DSUZ
OG0007033	CCAP1982_LOCUS6554|CAD6997936.1|CCAP	LOC108021539|XP_016945794.1|DSUZ
OG0007034	CCAP1982_LOCUS8181|CAD6999651.1|CCAP	LOC108007278|XP_016926410.1|DSUZ
OG0007035	CCAP1982_LOCUS23410|CAD7015470.1|CCAP	LOC108013689|XP_016935097.1|DSUZ
OG0007037	CCAP1982_LOCUS3270|CAD6994526.1|CCAP	LOC108012183|XP_016932966.2|DSUZ
OG0007038	CCAP1982_LOCUS7155|CAD6998576.1|CCAP	LOC108009755|XP_036669182.1|DSUZ
OG0007040	CCAP1982_LOCUS8336|CAD6999824.1|CCAP	LOC108014273|XP_016935805.1|DSUZ
OG0007041	CCAP1982_LOCUS6403|CAD6997778.1|CCAP	LOC108021327|XP_016945483.1|DSUZ
OG0007042	CCAP1982_LOCUS5381|CAD6996697.1|CCAP	LOC108021622|XP_016945916.1|DSUZ
OG0007043	CCAP1982_LOCUS4565|CAD6995864.1|CCAP	LOC108016238|XP_036675163.1|DSUZ
OG0007045	CCAP1982_LOCUS99|CAD6991159.1|CCAP	LOC108015968|XP_016938039.2|DSUZ
OG0007046	CCAP1982_LOCUS4323|CAD6995617.1|CCAP	LOC108019441|XP_036675115.1|DSUZ
OG0007047	CCAP1982_LOCUS8507|CAD7000001.1|CCAP	LOC108021372|XP_016945552.1|DSUZ
OG0007048	CCAP1982_LOCUS8594|CAD7000096.1|CCAP	LOC108021041|XP_016945025.1|DSUZ
OG0007049	CCAP1982_LOCUS9153|CAD7000679.1|CCAP	LOC108019085|XP_016942252.1|DSUZ
OG0007050	CCAP1982_LOCUS8068|CAD6999548.1|CCAP	LOC108008912|XP_016928310.1|DSUZ
OG0007051	CCAP1982_LOCUS8732|CAD7000240.1|CCAP	LOC108019829|XP_016943384.1|DSUZ
OG0007053	CCAP1982_LOCUS4789|CAD6996083.1|CCAP	LOC108004914|XP_036674033.1|DSUZ
OG0007054	CCAP1982_LOCUS21443|CAD7013378.1|CCAP	LOC108009730|XP_016929802.1|DSUZ
OG0007055	CCAP1982_LOCUS22840|CAD7014876.1|CCAP	LOC108009709|XP_016929754.1|DSUZ
OG0007056	CCAP1982_LOCUS12881|CAD7004476.1|CCAP	LOC108007115|XP_016926207.1|DSUZ
OG0007059	CCAP1982_LOCUS8284|CAD6999761.1|CCAP	LOC108020902|XP_016944808.1|DSUZ
OG0007060	CCAP1982_LOCUS8288|CAD6999765.1|CCAP	LOC108011646|XP_016932330.1|DSUZ
OG0007061	CCAP1982_LOCUS8289|CAD6999766.1|CCAP	LOC108008091|XP_016927373.1|DSUZ
OG0007062	CCAP1982_LOCUS7441|CAD6998894.1|CCAP	LOC108016729|XP_016938950.1|DSUZ
OG0007063	CCAP1982_LOCUS5521|CAD6996845.1|CCAP	LOC108021666|XP_016945970.1|DSUZ
OG0007064	CCAP1982_LOCUS21728|CAD7013687.1|CCAP	LOC108009749|XP_036669127.1|DSUZ
OG0007065	CCAP1982_LOCUS8842|CAD7000360.1|CCAP	LOC108015620|XP_016937599.2|DSUZ
OG0007066	CCAP1982_LOCUS13819|CAD7005459.1|CCAP	LOC118877420|XP_036672062.1|DSUZ
OG0007067	CCAP1982_LOCUS7438|CAD6998891.1|CCAP	LOC108021059|XP_016945054.1|DSUZ
OG0007068	CCAP1982_LOCUS6290|CAD6997660.1|CCAP	LOC108017743|XP_016940347.1|DSUZ
OG0007070	CCAP1982_LOCUS21250|CAD7013179.1|CCAP	LOC108019598|XP_016942929.1|DSUZ
OG0007071	CCAP1982_LOCUS22928|CAD7014968.1|CCAP	LOC108009108|XP_016928667.1|DSUZ
OG0007073	CCAP1982_LOCUS8062|CAD6999541.1|CCAP	LOC108019745|XP_016943177.1|DSUZ
OG0007074	CCAP1982_LOCUS20176|CAD7012076.1|CCAP	LOC108008312|XP_016927619.1|DSUZ
OG0007075	CCAP1982_LOCUS8114|CAD6999590.1|CCAP	LOC108019234|XP_016942525.1|DSUZ
OG0007076	CCAP1982_LOCUS22136|CAD7014131.1|CCAP	LOC108010074|XP_016930376.1|DSUZ
OG0007077	CCAP1982_LOCUS7920|CAD6999394.1|CCAP	LOC108010703|XP_016931106.1|DSUZ
OG0007078	CCAP1982_LOCUS7354|CAD6998803.1|CCAP	LOC108021519|XP_016945765.1|DSUZ
OG0007079	CCAP1982_LOCUS7353|CAD6998799.1|CCAP	LOC108021520|XP_016945766.1|DSUZ
OG0007080	CCAP1982_LOCUS6393|CAD6997763.1|CCAP	LOC108021161|XP_016945229.1|DSUZ
OG0007081	CCAP1982_LOCUS5561|CAD6996887.1|CCAP	LOC108021663|XP_016945969.1|DSUZ
OG0007082	CCAP1982_LOCUS6673|CAD6998057.1|CCAP	LOC108015941|XP_016938016.1|DSUZ
OG0007083	CCAP1982_LOCUS6906|CAD6998297.1|CCAP	LOC108010805|XP_036668666.1|DSUZ
OG0007086	CCAP1982_LOCUS8255|CAD6999729.1|CCAP	LOC108008452|XP_016927798.1|DSUZ
OG0007087	CCAP1982_LOCUS6897|CAD6998288.1|CCAP	LOC108015805|XP_036671484.1|DSUZ
OG0007088	CCAP1982_LOCUS6895|CAD6998286.1|CCAP	LOC108018821|XP_016941898.1|DSUZ
OG0007089	CCAP1982_LOCUS7485|CAD6998938.1|CCAP	LOC108021352|XP_016945525.1|DSUZ
OG0007090	CCAP1982_LOCUS8235|CAD6999709.1|CCAP	LOC108015134|XP_016936891.1|DSUZ
OG0007091	CCAP1982_LOCUS6972|CAD6998372.1|CCAP	LOC108021428|XP_016945635.1|DSUZ
OG0007092	CCAP1982_LOCUS4644|CAD6995942.1|CCAP	LOC108017333|XP_036672933.1|DSUZ
OG0007093	CCAP1982_LOCUS10850|CAD7002356.1|CCAP	LOC108020335|XP_016943963.1|DSUZ
OG0007095	CCAP1982_LOCUS7737|CAD6999203.1|CCAP	LOC108019666|XP_016943048.1|DSUZ
OG0007096	CCAP1982_LOCUS5513|CAD6996840.1|CCAP	LOC108021550|XP_016945807.1|DSUZ
OG0007097	CCAP1982_LOCUS7965|CAD6999441.1|CCAP	LOC108012652|XP_016933604.1|DSUZ
OG0007098	CCAP1982_LOCUS7969|CAD6999445.1|CCAP	LOC108021340|XP_016945506.1|DSUZ
