Orthogroup	CCAP.longest_only	AAEG.longest_only
OG0007040	CCAP1982_LOCUS8336|CAD6999824.1|CCAP	LOC5573251|XP_001654461.1|AAEG
OG0007041	CCAP1982_LOCUS6403|CAD6997778.1|CCAP	LOC5571858|XP_021702924.1|AAEG
OG0007042	CCAP1982_LOCUS5381|CAD6996697.1|CCAP	LOC5571857|XP_021702927.1|AAEG
OG0007043	CCAP1982_LOCUS4565|CAD6995864.1|CCAP	LOC5571860|XP_021702937.1|AAEG
OG0007045	CCAP1982_LOCUS99|CAD6991159.1|CCAP	LOC5564842|XP_021703006.1|AAEG
OG0007046	CCAP1982_LOCUS4323|CAD6995617.1|CCAP	LOC5564845|XP_021703016.1|AAEG
OG0007047	CCAP1982_LOCUS8507|CAD7000001.1|CCAP	LOC5569074|XP_001658304.1|AAEG
OG0007048	CCAP1982_LOCUS8594|CAD7000096.1|CCAP	LOC5569077|XP_021703044.1|AAEG
OG0007049	CCAP1982_LOCUS9153|CAD7000679.1|CCAP	LOC5567973|XP_001657795.1|AAEG
OG0007050	CCAP1982_LOCUS8068|CAD6999548.1|CCAP	LOC5573699|XP_001661025.1|AAEG
OG0007051	CCAP1982_LOCUS8732|CAD7000240.1|CCAP	LOC5571525|XP_021703126.1|AAEG
OG0007053	CCAP1982_LOCUS4789|CAD6996083.1|CCAP	LOC5568923|XP_021703194.1|AAEG
OG0007054	CCAP1982_LOCUS21443|CAD7013378.1|CCAP	LOC5573119|XP_001660735.2|AAEG
OG0007055	CCAP1982_LOCUS22840|CAD7014876.1|CCAP	LOC5573122|XP_001660738.2|AAEG
OG0007056	CCAP1982_LOCUS12881|CAD7004476.1|CCAP	LOC5573139|XP_001660755.1|AAEG
OG0007059	CCAP1982_LOCUS8284|CAD6999761.1|CCAP	LOC5573895|XP_001654928.2|AAEG
OG0007060	CCAP1982_LOCUS8288|CAD6999765.1|CCAP	LOC5573893|XP_001654933.2|AAEG
OG0007061	CCAP1982_LOCUS8289|CAD6999766.1|CCAP	LOC5573899|XP_021703333.1|AAEG
OG0007062	CCAP1982_LOCUS7441|CAD6998894.1|CCAP	LOC5573960|XP_001654980.1|AAEG
OG0007063	CCAP1982_LOCUS5521|CAD6996845.1|CCAP	LOC5573958|XP_001654982.2|AAEG
OG0007064	CCAP1982_LOCUS21728|CAD7013687.1|CCAP	LOC5573949|XP_001654986.2|AAEG
OG0007065	CCAP1982_LOCUS8842|CAD7000360.1|CCAP	LOC5573950|XP_001654988.2|AAEG
OG0007066	CCAP1982_LOCUS13819|CAD7005459.1|CCAP	LOC5573952|XP_001654990.2|AAEG
OG0007067	CCAP1982_LOCUS7438|CAD6998891.1|CCAP	LOC5573954|XP_001654992.2|AAEG
OG0007068	CCAP1982_LOCUS6290|CAD6997660.1|CCAP	LOC5573956|XP_001654994.2|AAEG
OG0007070	CCAP1982_LOCUS21250|CAD7013179.1|CCAP	LOC110677119|XP_021703531.1|AAEG
OG0007071	CCAP1982_LOCUS22928|CAD7014968.1|CCAP	LOC5567995|XP_001657822.1|AAEG
OG0007073	CCAP1982_LOCUS8062|CAD6999541.1|CCAP	LOC5567987|XP_001657814.1|AAEG
OG0007074	CCAP1982_LOCUS20176|CAD7012076.1|CCAP	LOC5572057|XP_001653821.1|AAEG
OG0007075	CCAP1982_LOCUS8114|CAD6999590.1|CCAP	LOC5572056|XP_001653823.1|AAEG
OG0007076	CCAP1982_LOCUS22136|CAD7014131.1|CCAP	LOC5572074|XP_021703591.1|AAEG
OG0007077	CCAP1982_LOCUS7920|CAD6999394.1|CCAP	LOC5572075|XP_001653843.1|AAEG
OG0007078	CCAP1982_LOCUS7354|CAD6998803.1|CCAP	LOC5565855|XP_021703597.1|AAEG
OG0007079	CCAP1982_LOCUS7353|CAD6998799.1|CCAP	LOC5565829|XP_001650198.2|AAEG
OG0007080	CCAP1982_LOCUS6393|CAD6997763.1|CCAP	LOC5564923|XP_021703753.1|AAEG
OG0007081	CCAP1982_LOCUS5561|CAD6996887.1|CCAP	LOC5564926|XP_001649289.2|AAEG
OG0007082	CCAP1982_LOCUS6673|CAD6998057.1|CCAP	LOC5564938|XP_001649290.2|AAEG
OG0007083	CCAP1982_LOCUS6906|CAD6998297.1|CCAP	LOC5564936|XP_021703763.1|AAEG
OG0007086	CCAP1982_LOCUS8255|CAD6999729.1|CCAP	LOC5565919|XP_001650271.2|AAEG
OG0007087	CCAP1982_LOCUS6897|CAD6998288.1|CCAP	LOC5565909|XP_001650253.2|AAEG
OG0007088	CCAP1982_LOCUS6895|CAD6998286.1|CCAP	LOC5565906|XP_021703840.1|AAEG
OG0007089	CCAP1982_LOCUS7485|CAD6998938.1|CCAP	LOC5569698|XP_021703852.1|AAEG
OG0007090	CCAP1982_LOCUS8235|CAD6999709.1|CCAP	LOC5569699|XP_021703853.1|AAEG
OG0007091	CCAP1982_LOCUS6972|CAD6998372.1|CCAP	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	CCAP1982_LOCUS4644|CAD6995942.1|CCAP	LOC5569709|XP_001658697.2|AAEG
OG0007093	CCAP1982_LOCUS10850|CAD7002356.1|CCAP	LOC5569713|XP_021703871.1|AAEG
OG0007095	CCAP1982_LOCUS7737|CAD6999203.1|CCAP	LOC5577907|XP_001656685.2|AAEG
OG0007096	CCAP1982_LOCUS5513|CAD6996840.1|CCAP	LOC5577906|XP_001656686.2|AAEG
OG0007097	CCAP1982_LOCUS7965|CAD6999441.1|CCAP	LOC5568179|XP_001652118.2|AAEG
OG0007098	CCAP1982_LOCUS7969|CAD6999445.1|CCAP	LOC5568181|XP_021703906.1|AAEG
OG0007099	CCAP1982_LOCUS2724|CAD6993938.1|CCAP	LOC5564525|XP_021703941.1|AAEG
OG0007100	CCAP1982_LOCUS7691|CAD6999152.1|CCAP	LOC5575670|XP_021703944.1|AAEG
OG0007102	CCAP1982_LOCUS6630|CAD6998013.1|CCAP, CCAP1982_LOCUS6634|CAD6998017.1|CCAP, CCAP1982_LOCUS6637|CAD6998020.1|CCAP	LOC5568085|XP_021703979.1|AAEG
OG0007103	CCAP1982_LOCUS6721|CAD6998107.1|CCAP	LOC5569517|XP_001652823.2|AAEG
OG0007104	CCAP1982_LOCUS5635|CAD6996970.1|CCAP	LOC5569529|XP_001652827.1|AAEG
OG0007105	CCAP1982_LOCUS5711|CAD6997057.1|CCAP	LOC5569520|XP_001652832.2|AAEG
OG0007106	CCAP1982_LOCUS7479|CAD6998932.1|CCAP	LOC5569525|XP_021704022.1|AAEG
OG0007107	CCAP1982_LOCUS8486|CAD6999982.1|CCAP	LOC5567332|XP_021704031.1|AAEG
OG0007109	CCAP1982_LOCUS8807|CAD7000324.1|CCAP	LOC5567342|XP_001651772.1|AAEG
OG0007110	CCAP1982_LOCUS8571|CAD7000070.1|CCAP	LOC5567343|XP_001651773.1|AAEG
OG0007111	CCAP1982_LOCUS7393|CAD6998844.1|CCAP	LOC5567344|XP_021704052.1|AAEG
OG0007112	CCAP1982_LOCUS7501|CAD6998954.1|CCAP	LOC23687430|XP_011493248.1|AAEG
OG0007113	CCAP1982_LOCUS2444|CAD6993634.1|CCAP	LOC5569772|XP_001653000.2|AAEG
OG0007114	CCAP1982_LOCUS8259|CAD6999733.1|CCAP	LOC5569771|XP_001652998.2|AAEG
OG0007115	CCAP1982_LOCUS8261|CAD6999735.1|CCAP	LOC5569757|XP_001652994.2|AAEG
OG0007116	CCAP1982_LOCUS8864|CAD7000388.1|CCAP	LOC5569763|XP_021704085.1|AAEG
OG0007117	CCAP1982_LOCUS7696|CAD6999158.1|CCAP	LOC5569765|XP_001652986.2|AAEG
OG0007118	CCAP1982_LOCUS8559|CAD7000055.1|CCAP	LOC5569768|XP_021704087.1|AAEG
OG0007124	CCAP1982_LOCUS14438|CAD7006106.1|CCAP	LOC5567867|XP_021708822.1|AAEG
OG0007125	CCAP1982_LOCUS13823|CAD7005463.1|CCAP	LOC5575370|XP_021706049.1|AAEG
OG0007126	CCAP1982_LOCUS13816|CAD7005456.1|CCAP	LOC5575374|XP_001661901.2|AAEG
OG0007127	CCAP1982_LOCUS14233|CAD7005893.1|CCAP	LOC5575372|XP_001661903.1|AAEG
OG0007128	CCAP1982_LOCUS13827|CAD7005467.1|CCAP	LOC5575376|XP_001661906.1|AAEG
OG0007129	CCAP1982_LOCUS13825|CAD7005465.1|CCAP	LOC5575377|XP_001661907.1|AAEG
OG0007130	CCAP1982_LOCUS13965|CAD7005606.1|CCAP	LOC5568419|XP_001652245.1|AAEG
OG0007131	CCAP1982_LOCUS11653|CAD7003191.1|CCAP	LOC5568426|XP_001652254.1|AAEG
OG0007132	CCAP1982_LOCUS11686|CAD7003225.1|CCAP	LOC5568427|XP_001652255.3|AAEG
OG0007133	CCAP1982_LOCUS13226|CAD7004840.1|CCAP	LOC5568435|XP_001652267.1|AAEG
OG0007134	CCAP1982_LOCUS12053|CAD7003609.1|CCAP	LOC5570307|XP_001653128.1|AAEG
OG0007135	CCAP1982_LOCUS11440|CAD7002977.1|CCAP	LOC5570309|XP_021708394.1|AAEG
OG0007136	CCAP1982_LOCUS11814|CAD7003355.1|CCAP	LOC5570315|XP_021708637.1|AAEG
OG0007142	CCAP1982_LOCUS14614|CAD7006291.1|CCAP	LOC5570133|XP_001653114.1|AAEG
OG0007143	CCAP1982_LOCUS3194|CAD6994446.1|CCAP	LOC5568063|XP_021706338.1|AAEG
OG0007144	CCAP1982_LOCUS241|CAD6991312.1|CCAP	LOC5568062|XP_021706333.1|AAEG
OG0007145	CCAP1982_LOCUS430|CAD6991507.1|CCAP	LOC110679831|XP_021711285.1|AAEG
OG0007146	CCAP1982_LOCUS433|CAD6991511.1|CCAP	LOC5568059|XP_001651995.1|AAEG
OG0007149	CCAP1982_LOCUS22324|CAD7014327.1|CCAP	LOC5572510|XP_021709936.1|AAEG
OG0007150	CCAP1982_LOCUS11655|CAD7003193.1|CCAP	LOC5566760|XP_001651163.1|AAEG
OG0007151	CCAP1982_LOCUS11432|CAD7002968.1|CCAP	LOC5566759|XP_001651161.1|AAEG
OG0007154	CCAP1982_LOCUS20283|CAD7012182.1|CCAP	LOC5575102|XP_001661824.1|AAEG
OG0007155	CCAP1982_LOCUS19995|CAD7011883.1|CCAP	LOC5575100|XP_001661823.1|AAEG
OG0007156	CCAP1982_LOCUS1430|CAD6992582.1|CCAP	LOC5575099|XP_001661820.1|AAEG
OG0007157	CCAP1982_LOCUS563|CAD6991649.1|CCAP	LOC5572232|XP_001653924.1|AAEG
OG0007158	CCAP1982_LOCUS12225|CAD7003791.1|CCAP	LOC5572236|XP_001653923.1|AAEG
OG0007160	CCAP1982_LOCUS4974|CAD6996290.1|CCAP	LOC5576666|XP_001656205.1|AAEG
OG0007163	CCAP1982_LOCUS149|CAD6991211.1|CCAP	LOC5563791|XP_001648060.1|AAEG
OG0007164	CCAP1982_LOCUS148|CAD6991210.1|CCAP	LOC5563784|XP_001648071.1|AAEG
OG0007174	CCAP1982_LOCUS777|CAD6991886.1|CCAP	LOC5577686|XP_021705453.1|AAEG
OG0007175	CCAP1982_LOCUS14454|CAD7006122.1|CCAP	LOC5566392|XP_021710584.1|AAEG
OG0007176	CCAP1982_LOCUS829|CAD6991941.1|CCAP	LOC5574394|XP_001655107.1|AAEG
OG0007177	CCAP1982_LOCUS748|CAD6991849.1|CCAP	LOC5574401|XP_001655108.1|AAEG
OG0007178	CCAP1982_LOCUS867|CAD6991980.1|CCAP	LOC5574406|XP_001655113.1|AAEG
OG0007179	CCAP1982_LOCUS750|CAD6991852.1|CCAP	LOC5574409|XP_001655116.1|AAEG
OG0007180	CCAP1982_LOCUS745|CAD6991846.1|CCAP	LOC5574410|XP_001655117.1|AAEG
OG0007182	CCAP1982_LOCUS967|CAD6992087.1|CCAP	LOC5580264|XP_021711480.1|AAEG
OG0007183	CCAP1982_LOCUS970|CAD6992091.1|CCAP	LOC5580270|XP_021704264.1|AAEG
OG0007184	CCAP1982_LOCUS962|CAD6992082.1|CCAP	LOC5580271|XP_021707734.1|AAEG
OG0007185	CCAP1982_LOCUS7881|CAD6999354.1|CCAP	LOC5580278|XP_001662904.1|AAEG
OG0007186	CCAP1982_LOCUS906|CAD6992022.1|CCAP	LOC5570551|XP_021710343.1|AAEG
OG0007187	CCAP1982_LOCUS335|CAD6991408.1|CCAP	LOC5570549|XP_021706869.1|AAEG
OG0007188	CCAP1982_LOCUS5020|CAD6996342.1|CCAP	LOC5570556|XP_021710715.1|AAEG
OG0007189	CCAP1982_LOCUS4951|CAD6996268.1|CCAP	LOC5570559|XP_001653215.1|AAEG
OG0007190	CCAP1982_LOCUS708|CAD6991805.1|CCAP	LOC5570550|XP_021706979.1|AAEG
OG0007191	CCAP1982_LOCUS12894|CAD7004492.1|CCAP	LOC5570555|XP_021705253.1|AAEG
OG0007195	CCAP1982_LOCUS680|CAD6991773.1|CCAP	LOC5570066|XP_001653052.1|AAEG
OG0007196	CCAP1982_LOCUS451|CAD6991533.1|CCAP	LOC5571237|XP_021710952.1|AAEG
OG0007197	CCAP1982_LOCUS13596|CAD7005238.1|CCAP	LOC5574517|XP_001661490.1|AAEG
OG0007198	CCAP1982_LOCUS898|CAD6992012.1|CCAP	LOC5576018|XP_021708175.1|AAEG
OG0007199	CCAP1982_LOCUS580|CAD6991666.1|CCAP	LOC5570240|XP_021710073.1|AAEG
OG0007200	CCAP1982_LOCUS4879|CAD6996187.1|CCAP	LOC5576751|XP_021708355.1|AAEG
OG0007201	CCAP1982_LOCUS11204|CAD7002729.1|CCAP	LOC5579918|XP_001657892.1|AAEG
OG0007202	CCAP1982_LOCUS13344|CAD7004966.1|CCAP	LOC5579911|XP_001657891.1|AAEG
OG0007203	CCAP1982_LOCUS13330|CAD7004951.1|CCAP	LOC5579907|XP_021709805.1|AAEG
OG0007205	CCAP1982_LOCUS13329|CAD7004950.1|CCAP	LOC5579902|XP_001657882.2|AAEG
OG0007206	CCAP1982_LOCUS716|CAD6991815.1|CCAP	LOC5579898|XP_021708390.1|AAEG
OG0007207	CCAP1982_LOCUS721|CAD6991820.1|CCAP	LOC5579897|XP_001657877.2|AAEG
OG0007208	CCAP1982_LOCUS720|CAD6991819.1|CCAP	LOC5579896|XP_021710250.1|AAEG
OG0007209	CCAP1982_LOCUS719|CAD6991818.1|CCAP	LOC5579894|XP_021710248.1|AAEG
OG0007210	CCAP1982_LOCUS894|CAD6992008.1|CCAP	LOC5579893|XP_001657871.2|AAEG
OG0007211	CCAP1982_LOCUS4295|CAD6995585.1|CCAP	LOC5579891|XP_001657869.2|AAEG
OG0007212	CCAP1982_LOCUS169|CAD6991232.1|CCAP	LOC5579887|XP_021705483.1|AAEG
OG0007214	CCAP1982_LOCUS13363|CAD7004987.1|CCAP	LOC5567681|XP_021704958.1|AAEG
OG0007215	CCAP1982_LOCUS392|CAD6991468.1|CCAP	LOC5564520|XP_021707222.1|AAEG
OG0007216	CCAP1982_LOCUS1848|CAD6993013.1|CCAP, CCAP1982_LOCUS1847|CAD6993012.1|CCAP	LOC5578739|XP_021707388.1|AAEG
OG0007217	CCAP1982_LOCUS20135|CAD7012031.1|CCAP	LOC5578734|XP_001657106.1|AAEG
OG0007218	CCAP1982_LOCUS261|CAD6991332.1|CCAP	LOC5578749|XP_001657116.1|AAEG
OG0007219	CCAP1982_LOCUS780|CAD6991889.1|CCAP	LOC5574464|XP_021704646.1|AAEG
OG0007220	CCAP1982_LOCUS1421|CAD6992573.1|CCAP	LOC5573339|XP_021709525.1|AAEG
OG0007221	CCAP1982_LOCUS5051|CAD6996372.1|CCAP	LOC5573343|XP_001660822.1|AAEG
OG0007222	CCAP1982_LOCUS4924|CAD6996240.1|CCAP	LOC5567517|XP_021708406.1|AAEG
OG0007223	CCAP1982_LOCUS155|CAD6991217.1|CCAP	LOC5567528|XP_001657523.1|AAEG
OG0007224	CCAP1982_LOCUS4413|CAD6995706.1|CCAP	LOC5567529|XP_001657524.1|AAEG
OG0007225	CCAP1982_LOCUS240|CAD6991311.1|CCAP	LOC5567531|XP_021710585.1|AAEG
OG0007226	CCAP1982_LOCUS372|CAD6991446.1|CCAP	LOC5567532|XP_001657527.2|AAEG
OG0007227	CCAP1982_LOCUS12755|CAD7004337.1|CCAP	LOC5567533|XP_001657528.2|AAEG
OG0007228	CCAP1982_LOCUS12753|CAD7004335.1|CCAP	LOC5567534|XP_021705905.1|AAEG
OG0007229	CCAP1982_LOCUS2800|CAD6994023.1|CCAP	LOC5567538|XP_001657533.1|AAEG
OG0007230	CCAP1982_LOCUS4944|CAD6996261.1|CCAP	LOC5568784|XP_001658149.1|AAEG
OG0007231	CCAP1982_LOCUS802|CAD6991913.1|CCAP	LOC5568787|XP_021704811.1|AAEG
OG0007232	CCAP1982_LOCUS12462|CAD7004037.1|CCAP	LOC5568788|XP_021709249.1|AAEG
OG0007233	CCAP1982_LOCUS12465|CAD7004040.1|CCAP	LOC5568791|XP_021705790.1|AAEG
OG0007234	CCAP1982_LOCUS12468|CAD7004043.1|CCAP	LOC5569950|XP_001658850.1|AAEG
OG0007235	CCAP1982_LOCUS12480|CAD7004055.1|CCAP	LOC5569948|XP_021704129.1|AAEG
OG0007236	CCAP1982_LOCUS952|CAD6992072.1|CCAP	LOC5576837|XP_001662944.2|AAEG
OG0007237	CCAP1982_LOCUS86|CAD6991144.1|CCAP	LOC5576836|XP_001662943.2|AAEG
OG0007239	CCAP1982_LOCUS4425|CAD6995718.1|CCAP	LOC5578005|XP_001656743.2|AAEG
OG0007240	CCAP1982_LOCUS11582|CAD7003120.1|CCAP	LOC5578002|XP_021708497.1|AAEG
OG0007245	CCAP1982_LOCUS1858|CAD6993022.1|CCAP	LOC5577454|XP_021710132.1|AAEG
OG0007246	CCAP1982_LOCUS2224|CAD6993409.1|CCAP	LOC5579169|XP_001664263.1|AAEG
OG0007247	CCAP1982_LOCUS7138|CAD6998553.1|CCAP	LOC5579180|XP_001664275.2|AAEG
OG0007251	CCAP1982_LOCUS955|CAD6992075.1|CCAP	LOC5566161|XP_021705624.1|AAEG
OG0007252	CCAP1982_LOCUS4289|CAD6995579.1|CCAP	LOC110678681|XP_021707579.1|AAEG
OG0007253	CCAP1982_LOCUS12058|CAD7003616.1|CCAP	LOC5566152|XP_021709420.1|AAEG
OG0007254	CCAP1982_LOCUS645|CAD6991733.1|CCAP	LOC5564630|XP_021707585.1|AAEG
OG0007256	CCAP1982_LOCUS747|CAD6991848.1|CCAP	LOC5564648|XP_021707148.1|AAEG
OG0007257	CCAP1982_LOCUS5123|CAD6996451.1|CCAP	LOC5564643|XP_001648991.2|AAEG
OG0007258	CCAP1982_LOCUS259|CAD6991330.1|CCAP	LOC5564645|XP_021709010.1|AAEG
OG0007266	CCAP1982_LOCUS21|CAD6991072.1|CCAP	LOC5569287|XP_021707892.1|AAEG
OG0007267	CCAP1982_LOCUS22944|CAD7014986.1|CCAP	LOC5563625|XP_001647946.2|AAEG
OG0007268	CCAP1982_LOCUS19677|CAD7011588.1|CCAP	LOC5563582|XP_021704841.1|AAEG
OG0007270	CCAP1982_LOCUS5137|CAD6996468.1|CCAP	LOC5573555|XP_021704600.1|AAEG
OG0007271	CCAP1982_LOCUS84|CAD6991142.1|CCAP	LOC5563639|XP_001647891.2|AAEG
OG0007272	CCAP1982_LOCUS12889|CAD7004485.1|CCAP	LOC5563647|XP_001647890.2|AAEG
OG0007273	CCAP1982_LOCUS4633|CAD6995931.1|CCAP	LOC5563644|XP_021705396.1|AAEG
OG0007274	CCAP1982_LOCUS4273|CAD6995562.1|CCAP	LOC5563563|XP_001647885.1|AAEG
OG0007275	CCAP1982_LOCUS11313|CAD7002844.1|CCAP	LOC5563659|XP_001647883.2|AAEG
OG0007276	CCAP1982_LOCUS11322|CAD7002854.1|CCAP	LOC5563652|XP_001647882.2|AAEG
OG0007277	CCAP1982_LOCUS12267|CAD7003834.1|CCAP	LOC23687755|XP_021706437.1|AAEG
OG0007278	CCAP1982_LOCUS14983|CAD7006683.1|CCAP	LOC5563572|XP_001647861.1|AAEG
OG0007279	CCAP1982_LOCUS14984|CAD7006684.1|CCAP	LOC5563620|XP_021709402.1|AAEG
OG0007280	CCAP1982_LOCUS14986|CAD7006686.1|CCAP	LOC5563558|XP_021705604.1|AAEG
OG0007281	CCAP1982_LOCUS595|CAD6991682.1|CCAP	LOC5570157|XP_001658959.1|AAEG
OG0007282	CCAP1982_LOCUS594|CAD6991681.1|CCAP	LOC5570158|XP_021709430.1|AAEG
OG0007283	CCAP1982_LOCUS208|CAD6991277.1|CCAP	LOC5570161|XP_001658963.1|AAEG
OG0007284	CCAP1982_LOCUS3395|CAD6994660.1|CCAP	LOC5570002|XP_001658891.1|AAEG
OG0007287	CCAP1982_LOCUS7484|CAD6998937.1|CCAP	LOC5564869|XP_001649227.1|AAEG
OG0007290	CCAP1982_LOCUS587|CAD6991674.1|CCAP	LOC5564872|XP_001649208.2|AAEG
OG0007291	CCAP1982_LOCUS3528|CAD6994797.1|CCAP	LOC5575417|XP_001661938.2|AAEG
OG0007293	CCAP1982_LOCUS298|CAD6991368.1|CCAP	LOC5566932|XP_001651346.2|AAEG
OG0007294	CCAP1982_LOCUS1027|CAD6992149.1|CCAP	LOC5564353|XP_001648704.1|AAEG
OG0007295	CCAP1982_LOCUS3441|CAD6994706.1|CCAP	LOC5572146|XP_001660223.2|AAEG
OG0007296	CCAP1982_LOCUS1016|CAD6992137.1|CCAP	LOC5566886|XP_021709054.1|AAEG
OG0007297	CCAP1982_LOCUS4653|CAD6995944.1|CCAP	LOC5566884|XP_001651259.2|AAEG
OG0007298	CCAP1982_LOCUS4435|CAD6995730.1|CCAP	LOC5566843|XP_001651256.1|AAEG
OG0007299	CCAP1982_LOCUS5169|CAD6996501.1|CCAP	LOC5566842|XP_001651252.1|AAEG
OG0007300	CCAP1982_LOCUS379|CAD6991454.1|CCAP	LOC5572552|XP_001654071.1|AAEG
OG0007301	CCAP1982_LOCUS4540|CAD6995838.1|CCAP	LOC5572565|XP_021710773.1|AAEG
OG0007302	CCAP1982_LOCUS5045|CAD6996366.1|CCAP	LOC5575776|XP_021704892.1|AAEG
OG0007304	CCAP1982_LOCUS6553|CAD6997935.1|CCAP	LOC5569943|XP_001658839.2|AAEG
OG0007305	CCAP1982_LOCUS14100|CAD7005751.1|CCAP	LOC5571079|XP_001659519.2|AAEG
OG0007306	CCAP1982_LOCUS14101|CAD7005752.1|CCAP	LOC5571078|XP_001659518.1|AAEG
OG0007307	CCAP1982_LOCUS5065|CAD6996390.1|CCAP	LOC5571066|XP_021707164.1|AAEG
OG0007309	CCAP1982_LOCUS310|CAD6991383.1|CCAP	LOC5569636|XP_001658663.1|AAEG
OG0007310	CCAP1982_LOCUS309|CAD6991382.1|CCAP	LOC5571454|XP_021709505.1|AAEG
OG0007311	CCAP1982_LOCUS304|CAD6991375.1|CCAP	LOC5571458|XP_021706793.1|AAEG
OG0007316	CCAP1982_LOCUS997|CAD6992113.1|CCAP	LOC5574663|XP_001655238.1|AAEG
OG0007317	CCAP1982_LOCUS766|CAD6991874.1|CCAP	LOC5567592|XP_001651817.1|AAEG
OG0007318	CCAP1982_LOCUS765|CAD6991872.1|CCAP	LOC5567591|XP_021707607.1|AAEG
OG0007319	CCAP1982_LOCUS11203|CAD7002728.1|CCAP	LOC5567585|XP_001651828.2|AAEG
OG0007324	CCAP1982_LOCUS4825|CAD6996131.1|CCAP	LOC5575718|XP_001655825.1|AAEG
OG0007325	CCAP1982_LOCUS4878|CAD6996186.1|CCAP	LOC5575717|XP_001655824.1|AAEG
OG0007326	CCAP1982_LOCUS4843|CAD6996150.1|CCAP	LOC5575715|XP_001655819.1|AAEG
OG0007327	CCAP1982_LOCUS12605|CAD7004186.1|CCAP	LOC5575716|XP_001655818.2|AAEG
OG0007328	CCAP1982_LOCUS4824|CAD6996130.1|CCAP	LOC5579222|XP_001664302.1|AAEG
OG0007329	CCAP1982_LOCUS836|CAD6991948.1|CCAP	LOC5564429|XP_021704855.1|AAEG
OG0007333	CCAP1982_LOCUS5111|CAD6996439.1|CCAP	LOC5572309|XP_021705539.1|AAEG
OG0007335	CCAP1982_LOCUS14948|CAD7006643.1|CCAP	LOC5566725|XP_021709649.1|AAEG
OG0007336	CCAP1982_LOCUS256|CAD6991327.1|CCAP	LOC5575800|XP_001662226.1|AAEG
OG0007337	CCAP1982_LOCUS12036|CAD7003588.1|CCAP	LOC5575804|XP_021705389.1|AAEG
OG0007338	CCAP1982_LOCUS14978|CAD7006677.1|CCAP	LOC110679216|XP_021709049.1|AAEG
OG0007339	CCAP1982_LOCUS176|CAD6991240.1|CCAP	LOC5578457|XP_001656979.1|AAEG
OG0007340	CCAP1982_LOCUS5191|CAD6996523.1|CCAP	LOC110679566|XP_021710257.1|AAEG
OG0007341	CCAP1982_LOCUS4563|CAD6995862.1|CCAP	LOC5578440|XP_001656957.2|AAEG
OG0007342	CCAP1982_LOCUS5140|CAD6996471.1|CCAP	LOC5578435|XP_021705068.1|AAEG
OG0007343	CCAP1982_LOCUS426|CAD6991502.1|CCAP	LOC5563970|XP_001648279.1|AAEG
OG0007345	CCAP1982_LOCUS429|CAD6991505.1|CCAP	LOC5563989|XP_021708266.1|AAEG
OG0007346	CCAP1982_LOCUS12748|CAD7004329.1|CCAP	LOC5563984|XP_001648287.1|AAEG
OG0007351	CCAP1982_LOCUS13609|CAD7005252.1|CCAP	LOC5574129|XP_021709848.1|AAEG
OG0007352	CCAP1982_LOCUS21584|CAD7013524.1|CCAP	LOC110679294|XP_021709301.1|AAEG
OG0007353	CCAP1982_LOCUS1008|CAD6992129.1|CCAP	LOC5574138|XP_001661208.1|AAEG
OG0007354	CCAP1982_LOCUS20275|CAD7012173.1|CCAP	LOC5579952|XP_001652243.1|AAEG
OG0007355	CCAP1982_LOCUS558|CAD6991644.1|CCAP	LOC5579950|XP_021710015.1|AAEG
OG0007356	CCAP1982_LOCUS21381|CAD7013311.1|CCAP	LOC5579945|XP_021704391.1|AAEG
OG0007357	CCAP1982_LOCUS4455|CAD6995751.1|CCAP	LOC5579940|XP_021707837.1|AAEG
OG0007358	CCAP1982_LOCUS4816|CAD6996121.1|CCAP	LOC5579939|XP_021706060.1|AAEG
OG0007360	CCAP1982_LOCUS1890|CAD6993060.1|CCAP	LOC5577818|XP_001663588.1|AAEG
OG0007362	CCAP1982_LOCUS5554|CAD6996881.1|CCAP	LOC5567166|XP_021707169.1|AAEG
OG0007366	CCAP1982_LOCUS4415|CAD6995708.1|CCAP	LOC5573601|XP_001654735.1|AAEG
OG0007367	CCAP1982_LOCUS12741|CAD7004322.1|CCAP	LOC5573599|XP_001654733.2|AAEG
OG0007368	CCAP1982_LOCUS584|CAD6991671.1|CCAP	LOC5573578|XP_001654712.2|AAEG
OG0007369	CCAP1982_LOCUS4308|CAD6995601.1|CCAP	LOC5573569|XP_021707171.1|AAEG
OG0007370	CCAP1982_LOCUS22387|CAD7014393.1|CCAP	LOC5573565|XP_001654697.2|AAEG
OG0007371	CCAP1982_LOCUS3268|CAD6994524.1|CCAP	LOC5578548|XP_021706024.1|AAEG
OG0007372	CCAP1982_LOCUS246|CAD6991317.1|CCAP	LOC5577339|XP_001656416.2|AAEG
OG0007389	CCAP1982_LOCUS6401|CAD6997775.1|CCAP	LOC5568516|XP_001652340.2|AAEG
OG0007393	CCAP1982_LOCUS5062|CAD6996385.1|CCAP	LOC5568995|XP_021704770.1|AAEG
OG0007396	CCAP1982_LOCUS4566|CAD6995865.1|CCAP	LOC5570800|XP_021705516.1|AAEG
OG0007397	CCAP1982_LOCUS6480|CAD6997857.1|CCAP, CCAP1982_LOCUS6479|CAD6997856.1|CCAP	LOC5570798|XP_021705518.1|AAEG
