Orthogroup	CCAP.longest_only	BTRY.longest_only
OG0009018	CCAP1982_LOCUS10355|CAD7001867.1|CCAP, CCAP1982_LOCUS10357|CAD7001869.1|CCAP	LOC120782070|XP_039970156.1|BTRY
OG0009019	CCAP1982_LOCUS10619|CAD7002131.1|CCAP	LOC120779765|XP_039968079.1|BTRY
OG0009020	CCAP1982_LOCUS2828|CAD6994056.1|CCAP	LOC120782182|XP_039970255.1|BTRY
OG0009021	CCAP1982_LOCUS4666|CAD6995955.1|CCAP	LOC120774788|XP_039960508.1|BTRY
OG0009022	CCAP1982_LOCUS1965|CAD6993139.1|CCAP	LOC120767782|XP_039950007.1|BTRY
OG0009023	CCAP1982_LOCUS3398|CAD6994663.1|CCAP	LOC120768072|XP_039950536.1|BTRY
OG0009024	CCAP1982_LOCUS2458|CAD6993649.1|CCAP	LOC120766396|XP_039947777.1|BTRY
OG0009025	CCAP1982_LOCUS3816|CAD6995093.1|CCAP	LOC120779649|XP_039967935.1|BTRY
OG0009026	CCAP1982_LOCUS20439|CAD7012345.1|CCAP	LOC120770356|XP_039953695.1|BTRY
OG0009027	CCAP1982_LOCUS21777|CAD7013746.1|CCAP	LOC120781212|XP_039969269.1|BTRY
OG0009028	CCAP1982_LOCUS11381|CAD7002914.1|CCAP	LOC120776497|XP_039963114.1|BTRY
OG0009029	CCAP1982_LOCUS5388|CAD6996704.1|CCAP	LOC120769058|XP_039951845.1|BTRY
OG0009030	CCAP1982_LOCUS7038|CAD6998438.1|CCAP	LOC120768191|XP_039950694.1|BTRY
OG0009031	CCAP1982_LOCUS4387|CAD6995680.1|CCAP	LOC120782668|XP_039970984.1|BTRY
OG0009032	CCAP1982_LOCUS4386|CAD6995679.1|CCAP	LOC120782669|XP_039970985.1|BTRY
OG0009033	CCAP1982_LOCUS8791|CAD7000303.1|CCAP	LOC120768243|XP_039950766.1|BTRY
OG0009034	CCAP1982_LOCUS7585|CAD6999038.1|CCAP	LOC120768219|XP_039950726.1|BTRY
OG0009035	CCAP1982_LOCUS7736|CAD6999202.1|CCAP	LOC120768395|XP_039951002.1|BTRY
OG0009036	CCAP1982_LOCUS20353|CAD7012257.1|CCAP	LOC120771957|XP_039956203.1|BTRY
OG0009037	CCAP1982_LOCUS6931|CAD6998326.1|CCAP	LOC120767682|XP_039949800.1|BTRY
OG0009038	CCAP1982_LOCUS3917|CAD6995198.1|CCAP	LOC120777912|XP_039965432.1|BTRY
OG0009039	CCAP1982_LOCUS4800|CAD6996100.1|CCAP	LOC120782763|XP_039971159.1|BTRY
OG0009040	CCAP1982_LOCUS5253|CAD6996584.1|CCAP	LOC120770793|XP_039954306.1|BTRY
OG0009041	CCAP1982_LOCUS2610|CAD6993813.1|CCAP	LOC120782234|XP_039970335.1|BTRY
OG0009042	CCAP1982_LOCUS7840|CAD6999312.1|CCAP	LOC120768606|XP_039951303.1|BTRY
OG0009043	CCAP1982_LOCUS2208|CAD6993392.1|CCAP	LOC120766792|XP_039948426.1|BTRY
OG0009044	CCAP1982_LOCUS8461|CAD6999953.1|CCAP	LOC120768934|XP_039951650.1|BTRY
OG0009046	CCAP1982_LOCUS13800|CAD7005440.1|CCAP	LOC120777618|XP_039965001.1|BTRY
OG0009047	CCAP1982_LOCUS23383|CAD7015441.1|CCAP	LOC120772592|XP_039957236.1|BTRY
OG0009048	CCAP1982_LOCUS5609|CAD6996939.1|CCAP	LOC120781420|XP_039969568.1|BTRY
OG0009049	CCAP1982_LOCUS923|CAD6992042.1|CCAP	LOC120770361|XP_039953710.1|BTRY
OG0009050	CCAP1982_LOCUS6009|CAD6997372.1|CCAP	LOC120769112|XP_039951908.1|BTRY
OG0009052	CCAP1982_LOCUS4264|CAD6995553.1|CCAP	LOC120782878|XP_039971358.1|BTRY
OG0009053	CCAP1982_LOCUS5061|CAD6996384.1|CCAP	LOC120780242|XP_039968434.1|BTRY
OG0009054	CCAP1982_LOCUS5162|CAD6996493.1|CCAP	LOC120773628|XP_039958571.1|BTRY
OG0009055	CCAP1982_LOCUS5834|CAD6997195.1|CCAP	LOC120767971|XP_039950315.1|BTRY
OG0009056	CCAP1982_LOCUS11346|CAD7002877.1|CCAP	LOC120776562|XP_039963256.1|BTRY
OG0009057	CCAP1982_LOCUS22424|CAD7014428.1|CCAP	LOC120770432|XP_039953828.1|BTRY
OG0009058	CCAP1982_LOCUS9823|CAD7001326.1|CCAP	LOC120779502|XP_039967730.1|BTRY
OG0009059	CCAP1982_LOCUS13234|CAD7004849.1|CCAP	LOC120776680|XP_039963488.1|BTRY
OG0009060	CCAP1982_LOCUS717|CAD6991816.1|CCAP	LOC120779088|XP_039967178.1|BTRY
OG0009061	CCAP1982_LOCUS19686|CAD7011597.1|CCAP	LOC120770186|XP_039953346.1|BTRY
OG0009063	CCAP1982_LOCUS8667|CAD7000176.1|CCAP	LOC120769010|XP_039951782.1|BTRY
OG0009065	CCAP1982_LOCUS485|CAD6991566.1|CCAP	LOC120782452|XP_039970674.1|BTRY
OG0009066	CCAP1982_LOCUS11170|CAD7002692.1|CCAP	LOC120778812|XP_039966752.1|BTRY
OG0009067	CCAP1982_LOCUS14161|CAD7005815.1|CCAP	LOC120776608|XP_039963330.1|BTRY
OG0009068	CCAP1982_LOCUS22489|CAD7014487.1|CCAP	LOC120771277|XP_039955135.1|BTRY
OG0009069	CCAP1982_LOCUS7799|CAD6999269.1|CCAP	LOC120769174|XP_039951991.1|BTRY
OG0009071	CCAP1982_LOCUS4781|CAD6996074.1|CCAP, CCAP1982_LOCUS4779|CAD6996072.1|CCAP	LOC120775674|XP_039961894.1|BTRY
OG0009072	CCAP1982_LOCUS4696|CAD6995990.1|CCAP, CCAP1982_LOCUS4697|CAD6995991.1|CCAP, CCAP1982_LOCUS4698|CAD6995992.1|CCAP	LOC120782741|XP_039971108.1|BTRY
OG0009073	CCAP1982_LOCUS103|CAD6991164.1|CCAP	LOC120782466|XP_039970691.1|BTRY
OG0009074	CCAP1982_LOCUS4576|CAD6995875.1|CCAP, CCAP1982_LOCUS4575|CAD6995874.1|CCAP	LOC120772000|XP_039956294.1|BTRY
OG0009075	CCAP1982_LOCUS735|CAD6991836.1|CCAP	LOC120776522|XP_039963184.1|BTRY
OG0009076	CCAP1982_LOCUS4960|CAD6996277.1|CCAP	LOC120779413|XP_039967547.1|BTRY, LOC120781216|XP_039969278.1|BTRY
OG0009077	CCAP1982_LOCUS4889|CAD6996199.1|CCAP	LOC120766916|XP_039948596.1|BTRY
OG0009078	CCAP1982_LOCUS4867|CAD6996175.1|CCAP	LOC120782469|XP_039970696.1|BTRY
OG0009079	CCAP1982_LOCUS552|CAD6991638.1|CCAP, CCAP1982_LOCUS545|CAD6991631.1|CCAP, CCAP1982_LOCUS551|CAD6991637.1|CCAP	LOC120778338|XP_039966067.1|BTRY
OG0009080	CCAP1982_LOCUS4812|CAD6996117.1|CCAP	LOC120767276|XP_039949085.1|BTRY
OG0009081	CCAP1982_LOCUS344|CAD6991417.1|CCAP	LOC120782637|XP_039970939.1|BTRY
OG0009082	CCAP1982_LOCUS5090|CAD6996417.1|CCAP	LOC120778139|XP_039965800.1|BTRY
OG0009083	CCAP1982_LOCUS4292|CAD6995582.1|CCAP, CCAP1982_LOCUS4293|CAD6995583.1|CCAP	LOC120777959|XP_039965522.1|BTRY
OG0009084	CCAP1982_LOCUS4255|CAD6995544.1|CCAP	LOC120766800|XP_039948437.1|BTRY
OG0009085	CCAP1982_LOCUS3214|CAD6994469.1|CCAP	LOC120766970|XP_039948695.1|BTRY
OG0009086	CCAP1982_LOCUS1993|CAD6993169.1|CCAP	LOC120782221|XP_039970317.1|BTRY
OG0009087	CCAP1982_LOCUS2170|CAD6993352.1|CCAP	LOC120782233|XP_039970334.1|BTRY
OG0009087	CCAP1982_LOCUS2750|CAD6993965.1|CCAP	LOC120769951|XP_039952973.1|BTRY
OG0009088	CCAP1982_LOCUS1142|CAD6992274.1|CCAP	LOC120776154|XP_039962641.1|BTRY, LOC120771980|XP_039956307.1|BTRY
OG0009089	CCAP1982_LOCUS3988|CAD6995267.1|CCAP	LOC120772283|XP_039956730.1|BTRY
OG0009090	CCAP1982_LOCUS3889|CAD6995168.1|CCAP	LOC120775962|XP_039962310.1|BTRY
OG0009091	CCAP1982_LOCUS2313|CAD6993500.1|CCAP	LOC120766439|XP_039947882.1|BTRY
OG0009092	CCAP1982_LOCUS2768|CAD6993985.1|CCAP	LOC120766671|XP_039948244.1|BTRY
OG0009093	CCAP1982_LOCUS2711|CAD6993920.1|CCAP	LOC120780522|XP_039968726.1|BTRY
OG0009094	CCAP1982_LOCUS2505|CAD6993699.1|CCAP	LOC120776869|XP_039963898.1|BTRY
OG0009095	CCAP1982_LOCUS2504|CAD6993698.1|CCAP	LOC120782342|XP_039970509.1|BTRY
OG0009096	CCAP1982_LOCUS2969|CAD6994207.1|CCAP	LOC120766290|XP_039947627.1|BTRY
OG0009097	CCAP1982_LOCUS2970|CAD6994208.1|CCAP	LOC120782331|XP_039970491.1|BTRY
OG0009098	CCAP1982_LOCUS1913|CAD6993085.1|CCAP	LOC120766977|XP_039948704.1|BTRY
OG0009098	CCAP1982_LOCUS2992|CAD6994230.1|CCAP	LOC120782336|XP_039970501.1|BTRY
OG0009099	CCAP1982_LOCUS1054|CAD6992181.1|CCAP	LOC120782622|XP_039970923.1|BTRY
OG0009100	CCAP1982_LOCUS8621|CAD7000128.1|CCAP, CCAP1982_LOCUS8620|CAD7000127.1|CCAP	LOC120767604|XP_039949687.1|BTRY
OG0009101	CCAP1982_LOCUS8640|CAD7000147.1|CCAP, CCAP1982_LOCUS8641|CAD7000148.1|CCAP	LOC120769583|XP_039952576.1|BTRY, LOC120769498|XP_039952462.1|BTRY
OG0009102	CCAP1982_LOCUS8701|CAD7000209.1|CCAP, CCAP1982_LOCUS8707|CAD7000215.1|CCAP	LOC120768456|XP_039951091.1|BTRY
OG0009103	CCAP1982_LOCUS8743|CAD7000253.1|CCAP	LOC120769797|XP_039952919.1|BTRY
OG0009104	CCAP1982_LOCUS8744|CAD7000254.1|CCAP	LOC120769792|XP_039952914.1|BTRY
OG0009104	CCAP1982_LOCUS8768|CAD7000278.1|CCAP	LOC120768228|XP_039950747.1|BTRY
OG0009105	CCAP1982_LOCUS8217|CAD6999690.1|CCAP	LOC120768176|XP_039950675.1|BTRY
OG0009106	CCAP1982_LOCUS8494|CAD6999988.1|CCAP	LOC120768336|XP_039950918.1|BTRY
OG0009107	CCAP1982_LOCUS8063|CAD6999542.1|CCAP	LOC120767202|XP_039948940.1|BTRY
OG0009108	CCAP1982_LOCUS9172|CAD7000699.1|CCAP	LOC120767409|XP_039949385.1|BTRY
OG0009109	CCAP1982_LOCUS7308|CAD6998754.1|CCAP	LOC120768620|XP_039951321.1|BTRY
OG0009110	CCAP1982_LOCUS7387|CAD6998839.1|CCAP	LOC120767287|XP_039949098.1|BTRY
OG0009111	CCAP1982_LOCUS7963|CAD6999439.1|CCAP	LOC120769396|XP_039952301.1|BTRY
OG0009112	CCAP1982_LOCUS7556|CAD6999009.1|CCAP, CCAP1982_LOCUS7555|CAD6999008.1|CCAP	LOC120768527|XP_039951190.1|BTRY
OG0009113	CCAP1982_LOCUS7941|CAD6999415.1|CCAP	LOC120769665|XP_039952713.1|BTRY
OG0009114	CCAP1982_LOCUS7902|CAD6999375.1|CCAP	LOC120769040|XP_039951818.1|BTRY
OG0009115	CCAP1982_LOCUS6265|CAD6997630.1|CCAP	LOC120769773|XP_039952888.1|BTRY
OG0009116	CCAP1982_LOCUS5370|CAD6996686.1|CCAP	LOC120768393|XP_039950999.1|BTRY
OG0009116	CCAP1982_LOCUS5371|CAD6996687.1|CCAP	LOC120769650|XP_039952689.1|BTRY
OG0009117	CCAP1982_LOCUS7761|CAD6999227.1|CCAP	LOC120769317|XP_039952198.1|BTRY
OG0009118	CCAP1982_LOCUS6113|CAD6997471.1|CCAP	LOC120769575|XP_039952564.1|BTRY
OG0009118	CCAP1982_LOCUS6114|CAD6997472.1|CCAP	LOC120768883|XP_039951571.1|BTRY
OG0009119	CCAP1982_LOCUS6054|CAD6997413.1|CCAP	LOC120768099|XP_039950576.1|BTRY
OG0009120	CCAP1982_LOCUS21847|CAD7013827.1|CCAP, CCAP1982_LOCUS21845|CAD7013825.1|CCAP, CCAP1982_LOCUS21846|CAD7013826.1|CCAP	LOC120773000|XP_039957851.1|BTRY
OG0009121	CCAP1982_LOCUS21943|CAD7013929.1|CCAP	LOC120772360|XP_039956859.1|BTRY
OG0009122	CCAP1982_LOCUS22032|CAD7014026.1|CCAP	LOC120771331|XP_039955210.1|BTRY
OG0009123	CCAP1982_LOCUS22043|CAD7014037.1|CCAP	LOC120771273|XP_039955131.1|BTRY
OG0009124	CCAP1982_LOCUS23411|CAD7015471.1|CCAP	LOC120772582|XP_039957218.1|BTRY
OG0009125	CCAP1982_LOCUS23371|CAD7015429.1|CCAP	LOC120772693|XP_039957366.1|BTRY
OG0009126	CCAP1982_LOCUS23075|CAD7015125.1|CCAP	LOC120772739|XP_039957434.1|BTRY
OG0009126	CCAP1982_LOCUS23072|CAD7015122.1|CCAP	LOC120772870|XP_039957640.1|BTRY
OG0009127	CCAP1982_LOCUS22820|CAD7014853.1|CCAP	LOC120771528|XP_039955520.1|BTRY
OG0009128	CCAP1982_LOCUS22109|CAD7014103.1|CCAP	LOC120772403|XP_039956932.1|BTRY
OG0009129	CCAP1982_LOCUS22130|CAD7014124.1|CCAP	LOC120770104|XP_039953208.1|BTRY
OG0009130	CCAP1982_LOCUS22701|CAD7014722.1|CCAP	LOC120772425|XP_039956970.1|BTRY
OG0009131	CCAP1982_LOCUS22704|CAD7014726.1|CCAP	LOC120773089|XP_039957992.1|BTRY
OG0009132	CCAP1982_LOCUS22744|CAD7014770.1|CCAP	LOC120772469|XP_039957042.1|BTRY
OG0009133	CCAP1982_LOCUS22519|CAD7014518.1|CCAP	LOC120769973|XP_039952977.1|BTRY, LOC120769972|XP_039952976.1|BTRY
OG0009134	CCAP1982_LOCUS7220|CAD6998653.1|CCAP	LOC120772080|XP_039956411.1|BTRY
OG0009135	CCAP1982_LOCUS7212|CAD6998643.1|CCAP, CCAP1982_LOCUS7213|CAD6998645.1|CCAP	LOC120770996|XP_039954677.1|BTRY
OG0009136	CCAP1982_LOCUS22941|CAD7014981.1|CCAP	LOC120772740|XP_039957435.1|BTRY
OG0009137	CCAP1982_LOCUS21267|CAD7013196.1|CCAP	LOC120772579|XP_039957217.1|BTRY
OG0009138	CCAP1982_LOCUS21269|CAD7013198.1|CCAP	LOC120772815|XP_039957540.1|BTRY, LOC120772814|XP_039957538.1|BTRY
OG0009139	CCAP1982_LOCUS21183|CAD7013110.1|CCAP, CCAP1982_LOCUS21187|CAD7013114.1|CCAP	LOC120771726|XP_039955815.1|BTRY
OG0009140	CCAP1982_LOCUS21281|CAD7013210.1|CCAP	LOC120771334|XP_039955213.1|BTRY
OG0009141	CCAP1982_LOCUS21464|CAD7013399.1|CCAP	LOC120771670|XP_039955719.1|BTRY
OG0009142	CCAP1982_LOCUS21503|CAD7013438.1|CCAP, CCAP1982_LOCUS21501|CAD7013436.1|CCAP	LOC120770352|XP_039953689.1|BTRY
OG0009143	CCAP1982_LOCUS21544|CAD7013482.1|CCAP	LOC120772496|XP_039957077.1|BTRY
OG0009145	CCAP1982_LOCUS19965|CAD7011856.1|CCAP	LOC120772278|XP_039956722.1|BTRY
OG0009146	CCAP1982_LOCUS19781|CAD7011697.1|CCAP	LOC120772818|XP_039957544.1|BTRY
OG0009147	CCAP1982_LOCUS20323|CAD7012225.1|CCAP	LOC120772213|XP_039956627.1|BTRY
OG0009148	CCAP1982_LOCUS19993|CAD7011881.1|CCAP	LOC120770767|XP_039954283.1|BTRY
OG0009149	CCAP1982_LOCUS20028|CAD7011916.1|CCAP, CCAP1982_LOCUS20027|CAD7011915.1|CCAP	LOC120770772|XP_039954288.1|BTRY
OG0009150	CCAP1982_LOCUS20559|CAD7012481.1|CCAP	LOC120772435|XP_039956985.1|BTRY
OG0009151	CCAP1982_LOCUS20661|CAD7012576.1|CCAP	LOC120771132|XP_039954930.1|BTRY
OG0009152	CCAP1982_LOCUS20690|CAD7012606.1|CCAP	LOC120771346|XP_039955228.1|BTRY
OG0009153	CCAP1982_LOCUS21097|CAD7013008.1|CCAP	LOC120771139|XP_039954940.1|BTRY
OG0009162	CCAP1982_LOCUS12012|CAD7003563.1|CCAP, CCAP1982_LOCUS12016|CAD7003567.1|CCAP	LOC120776368|XP_039962881.1|BTRY
OG0009163	CCAP1982_LOCUS12090|CAD7003652.1|CCAP, CCAP1982_LOCUS12089|CAD7003651.1|CCAP	LOC120778654|XP_039966505.1|BTRY
OG0009164	CCAP1982_LOCUS13310|CAD7004927.1|CCAP	LOC120778648|XP_039966493.1|BTRY
OG0009165	CCAP1982_LOCUS12630|CAD7004211.1|CCAP	LOC120776967|XP_039963993.1|BTRY
OG0009166	CCAP1982_LOCUS13097|CAD7004704.1|CCAP, CCAP1982_LOCUS13098|CAD7004705.1|CCAP	LOC120776876|XP_039963869.1|BTRY
OG0009167	CCAP1982_LOCUS13022|CAD7004627.1|CCAP, CCAP1982_LOCUS13019|CAD7004624.1|CCAP	LOC120777405|XP_039964638.1|BTRY
OG0009168	CCAP1982_LOCUS13021|CAD7004626.1|CCAP	LOC120777407|XP_039964639.1|BTRY
OG0009169	CCAP1982_LOCUS11437|CAD7002974.1|CCAP, CCAP1982_LOCUS11436|CAD7002973.1|CCAP	LOC120776815|XP_039963765.1|BTRY
OG0009170	CCAP1982_LOCUS14887|CAD7006573.1|CCAP	LOC120777484|XP_039964755.1|BTRY
OG0009171	CCAP1982_LOCUS14973|CAD7006671.1|CCAP	LOC120778980|XP_039967005.1|BTRY
OG0009172	CCAP1982_LOCUS11770|CAD7003309.1|CCAP	LOC120777384|XP_039964609.1|BTRY
OG0009173	CCAP1982_LOCUS11800|CAD7003341.1|CCAP	LOC120777863|XP_039965346.1|BTRY
OG0009174	CCAP1982_LOCUS14567|CAD7006241.1|CCAP, CCAP1982_LOCUS14568|CAD7006242.1|CCAP	LOC120778629|XP_039966448.1|BTRY
OG0009175	CCAP1982_LOCUS11681|CAD7003220.1|CCAP	LOC120777531|XP_039964848.1|BTRY
OG0009176	CCAP1982_LOCUS12283|CAD7003853.1|CCAP	LOC120782111|XP_039970189.1|BTRY, LOC120778191|XP_039965863.1|BTRY
OG0009177	CCAP1982_LOCUS14686|CAD7006364.1|CCAP	LOC120778783|XP_039966702.1|BTRY
OG0009178	CCAP1982_LOCUS14682|CAD7006360.1|CCAP, CCAP1982_LOCUS14683|CAD7006361.1|CCAP	LOC120777651|XP_039965037.1|BTRY
OG0009179	CCAP1982_LOCUS14642|CAD7006320.1|CCAP, CCAP1982_LOCUS14641|CAD7006319.1|CCAP	LOC120778374|XP_039966094.1|BTRY
OG0009182	CCAP1982_LOCUS13887|CAD7005527.1|CCAP, CCAP1982_LOCUS13888|CAD7005528.1|CCAP	LOC120778590|XP_039966392.1|BTRY
OG0009183	CCAP1982_LOCUS13821|CAD7005461.1|CCAP	LOC120778409|XP_039966126.1|BTRY
OG0009183	CCAP1982_LOCUS13822|CAD7005462.1|CCAP	LOC120778583|XP_039966384.1|BTRY
OG0009184	CCAP1982_LOCUS13739|CAD7005379.1|CCAP	LOC120778413|XP_039966131.1|BTRY
OG0009184	CCAP1982_LOCUS13742|CAD7005382.1|CCAP	LOC120778412|XP_039966130.1|BTRY
OG0009185	CCAP1982_LOCUS13527|CAD7005167.1|CCAP	LOC120779007|XP_039967060.1|BTRY
OG0009186	CCAP1982_LOCUS14269|CAD7005931.1|CCAP	LOC120777423|XP_039964660.1|BTRY
OG0009188	CCAP1982_LOCUS22613|CAD7014622.1|CCAP	LOC120781240|XP_039969314.1|BTRY
OG0009219	CCAP1982_LOCUS1342|CAD6992490.1|CCAP	LOC120766455|XP_039947911.1|BTRY
OG0009221	CCAP1982_LOCUS2845|CAD6994075.1|CCAP	LOC120782414|XP_039970597.1|BTRY
OG0009230	CCAP1982_LOCUS5889|CAD6997256.1|CCAP	LOC120768986|XP_039951750.1|BTRY
OG0009237	CCAP1982_LOCUS5735|CAD6997082.1|CCAP	LOC120768137|XP_039950629.1|BTRY
OG0009245	CCAP1982_LOCUS649|CAD6991737.1|CCAP	LOC120766608|XP_039948149.1|BTRY
OG0009246	CCAP1982_LOCUS6605|CAD6997989.1|CCAP	LOC120774644|XP_039960302.1|BTRY
OG0009266	CCAP1982_LOCUS8781|CAD7000291.1|CCAP	LOC120767293|XP_039949107.1|BTRY
OG0009267	CCAP1982_LOCUS6258|CAD6997622.1|CCAP	LOC120767308|XP_039949158.1|BTRY
OG0009268	CCAP1982_LOCUS21134|CAD7013052.1|CCAP	LOC120772756|XP_039957457.1|BTRY
OG0009269	CCAP1982_LOCUS13783|CAD7005421.1|CCAP	LOC120778507|XP_039966271.1|BTRY
OG0009273	CCAP1982_LOCUS9149|CAD7000675.1|CCAP	LOC120768401|XP_039951007.1|BTRY
OG0009274	CCAP1982_LOCUS11312|CAD7002843.1|CCAP	LOC120776538|XP_039963210.1|BTRY
OG0009276	CCAP1982_LOCUS22273|CAD7014270.1|CCAP	LOC120771762|XP_039955877.1|BTRY
OG0009283	CCAP1982_LOCUS5738|CAD6997085.1|CCAP	LOC120768789|XP_039951480.1|BTRY
OG0009283	CCAP1982_LOCUS5737|CAD6997084.1|CCAP	LOC120768271|XP_039950803.1|BTRY
OG0009285	CCAP1982_LOCUS11712|CAD7003250.1|CCAP, CCAP1982_LOCUS11710|CAD7003248.1|CCAP	LOC120779754|XP_039968069.1|BTRY
OG0009287	CCAP1982_LOCUS12928|CAD7004531.1|CCAP	LOC120778638|XP_039966471.1|BTRY
OG0009288	CCAP1982_LOCUS8286|CAD6999763.1|CCAP	LOC120768627|XP_039951327.1|BTRY
OG0009289	CCAP1982_LOCUS10519|CAD7002031.1|CCAP	LOC120779626|XP_039967904.1|BTRY
OG0009291	CCAP1982_LOCUS9439|CAD7000966.1|CCAP	LOC120779424|XP_039967556.1|BTRY
OG0009296	CCAP1982_LOCUS786|CAD6991896.1|CCAP	LOC120766692|XP_039948272.1|BTRY
OG0009297	CCAP1982_LOCUS788|CAD6991898.1|CCAP	LOC120767015|XP_039948778.1|BTRY
OG0009298	CCAP1982_LOCUS806|CAD6991917.1|CCAP	LOC120766539|XP_039948051.1|BTRY
OG0009299	CCAP1982_LOCUS827|CAD6991939.1|CCAP	LOC120776864|XP_039963856.1|BTRY
OG0009300	CCAP1982_LOCUS828|CAD6991940.1|CCAP	LOC120766353|XP_039947716.1|BTRY
OG0009301	CCAP1982_LOCUS4778|CAD6996071.1|CCAP	LOC120775651|XP_039961846.1|BTRY
OG0009302	CCAP1982_LOCUS4700|CAD6995994.1|CCAP	LOC120780552|XP_039968746.1|BTRY
OG0009303	CCAP1982_LOCUS4664|CAD6995953.1|CCAP	LOC120782806|XP_039971219.1|BTRY
OG0009304	CCAP1982_LOCUS104|CAD6991165.1|CCAP	LOC120782258|XP_039970357.1|BTRY
OG0009305	CCAP1982_LOCUS115|CAD6991176.1|CCAP	LOC120782427|XP_039970612.1|BTRY
OG0009306	CCAP1982_LOCUS4614|CAD6995912.1|CCAP	LOC120776066|XP_039962469.1|BTRY
OG0009307	CCAP1982_LOCUS4602|CAD6995901.1|CCAP	LOC120766761|XP_039948368.1|BTRY
OG0009308	CCAP1982_LOCUS4578|CAD6995877.1|CCAP	LOC120780344|XP_039968597.1|BTRY
OG0009309	CCAP1982_LOCUS4570|CAD6995869.1|CCAP	LOC120782848|XP_039971309.1|BTRY
OG0009310	CCAP1982_LOCUS5186|CAD6996518.1|CCAP	LOC120776606|XP_039963331.1|BTRY
OG0009312	CCAP1982_LOCUS4969|CAD6996285.1|CCAP	LOC120766223|XP_039947532.1|BTRY
OG0009313	CCAP1982_LOCUS901|CAD6992017.1|CCAP	LOC120782841|XP_039971300.1|BTRY
OG0009314	CCAP1982_LOCUS914|CAD6992032.1|CCAP	LOC120766852|XP_039948510.1|BTRY
OG0009315	CCAP1982_LOCUS949|CAD6992068.1|CCAP	LOC120770745|XP_039954268.1|BTRY
OG0009317	CCAP1982_LOCUS982|CAD6992099.1|CCAP	LOC120766450|XP_039947898.1|BTRY
OG0009318	CCAP1982_LOCUS506|CAD6991589.1|CCAP, CCAP1982_LOCUS507|CAD6991590.1|CCAP	LOC120767982|XP_039950337.1|BTRY
OG0009319	CCAP1982_LOCUS4819|CAD6996125.1|CCAP	LOC120776568|XP_039963267.1|BTRY
OG0009320	CCAP1982_LOCUS351|CAD6991424.1|CCAP	LOC120766726|XP_039948309.1|BTRY
OG0009321	CCAP1982_LOCUS336|CAD6991409.1|CCAP	LOC120767004|XP_039948746.1|BTRY
OG0009322	CCAP1982_LOCUS329|CAD6991402.1|CCAP	LOC120777566|XP_039964903.1|BTRY
OG0009323	CCAP1982_LOCUS5158|CAD6996489.1|CCAP	LOC120782365|XP_039970537.1|BTRY
OG0009324	CCAP1982_LOCUS4331|CAD6995625.1|CCAP	LOC120770908|XP_039954523.1|BTRY
OG0009325	CCAP1982_LOCUS4216|CAD6995503.1|CCAP	LOC120772027|XP_039956332.1|BTRY
OG0009326	CCAP1982_LOCUS2052|CAD6993235.1|CCAP	LOC120766870|XP_039948535.1|BTRY
OG0009327	CCAP1982_LOCUS2030|CAD6993211.1|CCAP	LOC120766702|XP_039948287.1|BTRY
OG0009328	CCAP1982_LOCUS2139|CAD6993323.1|CCAP	LOC120782676|XP_039970998.1|BTRY
OG0009329	CCAP1982_LOCUS1322|CAD6992466.1|CCAP	LOC120766974|XP_039948699.1|BTRY
OG0009330	CCAP1982_LOCUS1297|CAD6992435.1|CCAP	LOC120766779|XP_039948404.1|BTRY
OG0009331	CCAP1982_LOCUS1226|CAD6992362.1|CCAP	LOC120766660|XP_039948229.1|BTRY
OG0009332	CCAP1982_LOCUS3991|CAD6995270.1|CCAP	LOC120773142|XP_039958071.1|BTRY
OG0009333	CCAP1982_LOCUS3902|CAD6995181.1|CCAP, CCAP1982_LOCUS3901|CAD6995180.1|CCAP	LOC120766238|XP_039947550.1|BTRY
OG0009334	CCAP1982_LOCUS1756|CAD6992923.1|CCAP	LOC120782393|XP_039970570.1|BTRY
OG0009335	CCAP1982_LOCUS1657|CAD6992818.1|CCAP	LOC120782364|XP_039970536.1|BTRY
OG0009336	CCAP1982_LOCUS2237|CAD6993422.1|CCAP	LOC120766733|XP_039948363.1|BTRY
OG0009337	CCAP1982_LOCUS1592|CAD6992749.1|CCAP	LOC120766747|XP_039948352.1|BTRY
OG0009338	CCAP1982_LOCUS2306|CAD6993493.1|CCAP	LOC120766573|XP_039948099.1|BTRY
OG0009339	CCAP1982_LOCUS2314|CAD6993501.1|CCAP	LOC120782237|XP_039970342.1|BTRY
OG0009340	CCAP1982_LOCUS2341|CAD6993529.1|CCAP	LOC120774848|XP_039960649.1|BTRY
OG0009341	CCAP1982_LOCUS2936|CAD6994171.1|CCAP	LOC120773757|XP_039958763.1|BTRY
OG0009342	CCAP1982_LOCUS2923|CAD6994158.1|CCAP	LOC120772497|XP_039957081.1|BTRY
OG0009343	CCAP1982_LOCUS2921|CAD6994155.1|CCAP	LOC120772486|XP_039957070.1|BTRY
OG0009344	CCAP1982_LOCUS2915|CAD6994149.1|CCAP	LOC120775541|XP_039961734.1|BTRY
OG0009345	CCAP1982_LOCUS2715|CAD6993927.1|CCAP	LOC120766918|XP_039948600.1|BTRY
OG0009346	CCAP1982_LOCUS2656|CAD6993860.1|CCAP	LOC120766411|XP_039947796.1|BTRY
