Orthogroup	CCAP.longest_only	DSEC.longest_only
OG0008040	CCAP1982_LOCUS153|CAD6991215.1|CCAP	LOC6619520|XP_002043735.1|DSEC
OG0008042	CCAP1982_LOCUS164|CAD6991227.1|CCAP	LOC6606665|XP_002031465.1|DSEC
OG0008046	CCAP1982_LOCUS24|CAD6991076.1|CCAP	LOC6619248|XP_002043466.2|DSEC
OG0008047	CCAP1982_LOCUS5022|CAD6996344.1|CCAP	LOC6620052|XP_032576291.1|DSEC
OG0008048	CCAP1982_LOCUS25|CAD6991077.1|CCAP	LOC6619246|XP_002043464.1|DSEC
OG0008049	CCAP1982_LOCUS1019|CAD6992140.1|CCAP	LOC6620053|XP_002044265.1|DSEC
OG0008050	CCAP1982_LOCUS4834|CAD6996141.1|CCAP	LOC6616950|XP_002041278.2|DSEC
OG0008051	CCAP1982_LOCUS4237|CAD6995525.1|CCAP	LOC6606625|XP_002031426.1|DSEC
OG0008052	CCAP1982_LOCUS605|CAD6991692.1|CCAP	LOC6606180|XP_002030988.1|DSEC
OG0008053	CCAP1982_LOCUS5665|CAD6997004.1|CCAP	LOC6620132|XP_002044344.1|DSEC
OG0008057	CCAP1982_LOCUS4830|CAD6996136.1|CCAP	LOC6613983|XP_032576675.1|DSEC
OG0008059	CCAP1982_LOCUS17|CAD6991068.1|CCAP	LOC6621349|XP_002045518.2|DSEC
OG0008060	CCAP1982_LOCUS125|CAD6991187.1|CCAP	LOC6606853|XP_002031650.1|DSEC
OG0008063	CCAP1982_LOCUS163|CAD6991225.1|CCAP	LOC6606666|XP_002031466.1|DSEC
OG0008069	CCAP1982_LOCUS854|CAD6991967.1|CCAP	LOC6606262|XP_032577499.1|DSEC
OG0008070	CCAP1982_LOCUS4919|CAD6996234.1|CCAP	LOC6619245|XP_032579295.1|DSEC
OG0008075	CCAP1982_LOCUS19935|CAD7011825.1|CCAP	LOC6615458|XP_032571352.1|DSEC
OG0008082	CCAP1982_LOCUS4885|CAD6996195.1|CCAP	LOC6617148|XP_002041475.1|DSEC
OG0008083	CCAP1982_LOCUS771|CAD6991880.1|CCAP	LOC6613987|XP_032576679.1|DSEC
OG0008084	CCAP1982_LOCUS3892|CAD6995171.1|CCAP	LOC6607330|XP_002032103.1|DSEC
OG0008085	CCAP1982_LOCUS3982|CAD6995261.1|CCAP	LOC6617053|XP_032578884.1|DSEC
OG0008086	CCAP1982_LOCUS4826|CAD6996132.1|CCAP	LOC6613985|XP_032576673.1|DSEC
OG0008091	CCAP1982_LOCUS2678|CAD6993884.1|CCAP	LOC6607672|XP_032577666.1|DSEC
OG0008092	CCAP1982_LOCUS186|CAD6991251.1|CCAP	LOC6619013|XP_032576528.1|DSEC
OG0008094	CCAP1982_LOCUS6811|CAD6998195.1|CCAP	LOC6617687|XP_032573119.1|DSEC
OG0008098	CCAP1982_LOCUS13603|CAD7005246.1|CCAP	LOC6605673|XP_032575116.1|DSEC
OG0008099	CCAP1982_LOCUS13383|CAD7005010.1|CCAP	LOC6616282|XP_002040646.1|DSEC
OG0008100	CCAP1982_LOCUS536|CAD6991621.1|CCAP	LOC6607770|XP_032576140.1|DSEC
OG0008102	CCAP1982_LOCUS4798|CAD6996098.1|CCAP	LOC116801788|XP_032579230.1|DSEC
OG0008104	CCAP1982_LOCUS13968|CAD7005609.1|CCAP	LOC6605793|XP_032573132.1|DSEC
OG0008105	CCAP1982_LOCUS1889|CAD6993059.1|CCAP	LOC6606342|XP_032576374.1|DSEC
OG0008107	CCAP1982_LOCUS846|CAD6991958.1|CCAP	LOC6606779|XP_032578202.1|DSEC
OG0008132	CCAP1982_LOCUS5058|CAD6996379.1|CCAP	LOC6607729|XP_002032492.1|DSEC
OG0008136	CCAP1982_LOCUS7013|CAD6998413.1|CCAP	LOC6613383|XP_002037857.2|DSEC
OG0008138	CCAP1982_LOCUS14890|CAD7006576.1|CCAP	LOC6605894|XP_002030707.2|DSEC
OG0008153	CCAP1982_LOCUS7157|CAD6998579.1|CCAP	LOC6618863|XP_002043111.2|DSEC
OG0008154	CCAP1982_LOCUS13782|CAD7005419.1|CCAP	LOC6605692|XP_002030508.1|DSEC
OG0008156	CCAP1982_LOCUS262|CAD6991333.1|CCAP	LOC6619498|XP_032578317.1|DSEC
OG0008157	CCAP1982_LOCUS1671|CAD6992834.1|CCAP	LOC6606949|XP_002031743.1|DSEC
OG0008159	CCAP1982_LOCUS14131|CAD7005782.1|CCAP	LOC116801273|XP_032575598.1|DSEC
OG0008160	CCAP1982_LOCUS20519|CAD7012437.1|CCAP	LOC6609940|XP_032572383.1|DSEC
OG0008163	CCAP1982_LOCUS14911|CAD7006600.1|CCAP	LOC6610922|XP_002035479.1|DSEC
OG0008172	CCAP1982_LOCUS2600|CAD6993804.1|CCAP	LOC6620050|XP_002044262.1|DSEC
OG0008182	CCAP1982_LOCUS19443|CAD7011338.1|CCAP	LOC6608244|XP_002032988.1|DSEC
OG0008183	CCAP1982_LOCUS19493|CAD7011393.1|CCAP	LOC6618788|XP_032571580.1|DSEC
OG0008184	CCAP1982_LOCUS19714|CAD7011625.1|CCAP	LOC6611969|XP_002036486.2|DSEC
OG0008185	CCAP1982_LOCUS3685|CAD6994952.1|CCAP	LOC6619544|XP_002043759.1|DSEC
OG0008186	CCAP1982_LOCUS22846|CAD7014882.1|CCAP	LOC6609425|XP_032570907.1|DSEC
OG0008187	CCAP1982_LOCUS22847|CAD7014883.1|CCAP	LOC6609424|XP_002034109.1|DSEC
OG0008189	CCAP1982_LOCUS6511|CAD6997892.1|CCAP	LOC6617822|XP_002042132.1|DSEC
OG0008190	CCAP1982_LOCUS10923|CAD7002432.1|CCAP	LOC6610290|XP_002034885.1|DSEC
OG0008195	CCAP1982_LOCUS19870|CAD7011758.1|CCAP	LOC6609043|XP_002033746.1|DSEC
OG0008197	CCAP1982_LOCUS11615|CAD7003154.1|CCAP	LOC6605647|XP_002030465.1|DSEC
OG0008201	CCAP1982_LOCUS14008|CAD7005651.1|CCAP	LOC6605323|XP_002030160.1|DSEC
OG0008202	CCAP1982_LOCUS13425|CAD7005055.1|CCAP	LOC6605345|XP_032576101.1|DSEC
OG0008207	CCAP1982_LOCUS14253|CAD7005914.1|CCAP	LOC6616355|XP_002040715.1|DSEC
OG0008208	CCAP1982_LOCUS19592|CAD7011494.1|CCAP	LOC6609387|XP_002034076.2|DSEC
OG0008209	CCAP1982_LOCUS13090|CAD7004697.1|CCAP	LOC6610632|XP_002035199.2|DSEC
OG0008210	CCAP1982_LOCUS21155|CAD7013078.1|CCAP	LOC6605605|XP_002030423.1|DSEC
OG0008211	CCAP1982_LOCUS5555|CAD6996882.1|CCAP	LOC6611925|XP_002036442.1|DSEC
OG0008212	CCAP1982_LOCUS13377|CAD7005001.1|CCAP	LOC6619370|XP_002043586.1|DSEC
OG0008222	CCAP1982_LOCUS13754|CAD7005394.1|CCAP	LOC116800927|XP_032573508.1|DSEC
OG0008223	CCAP1982_LOCUS13974|CAD7005616.1|CCAP	LOC6605744|XP_032573477.1|DSEC
OG0008227	CCAP1982_LOCUS3812|CAD6995088.1|CCAP	LOC6617146|XP_032578913.1|DSEC
OG0008228	CCAP1982_LOCUS2358|CAD6993546.1|CCAP	LOC6612731|XP_002037234.2|DSEC
OG0008229	CCAP1982_LOCUS2175|CAD6993357.1|CCAP	LOC6606972|XP_032579241.1|DSEC
OG0008230	CCAP1982_LOCUS643|CAD6991732.1|CCAP	LOC6616644|XP_002041001.1|DSEC
OG0008232	CCAP1982_LOCUS11916|CAD7003463.1|CCAP	LOC6610406|XP_032576046.1|DSEC
OG0008233	CCAP1982_LOCUS5478|CAD6996805.1|CCAP	LOC6614734|XP_002039158.1|DSEC
OG0008234	CCAP1982_LOCUS22924|CAD7014962.1|CCAP	LOC6618907|XP_002043155.1|DSEC
OG0008237	CCAP1982_LOCUS21190|CAD7013117.1|CCAP	LOC6608044|XP_002032792.2|DSEC
OG0008238	CCAP1982_LOCUS12216|CAD7003780.1|CCAP	LOC6610335|XP_002034921.1|DSEC
OG0008239	CCAP1982_LOCUS13295|CAD7004911.1|CCAP	LOC6616392|XP_002040752.1|DSEC
OG0008240	CCAP1982_LOCUS21666|CAD7013615.1|CCAP	LOC6609816|XP_002034470.1|DSEC
OG0008243	CCAP1982_LOCUS21722|CAD7013681.1|CCAP	LOC6608740|XP_002033463.1|DSEC
OG0008244	CCAP1982_LOCUS3012|CAD6994251.1|CCAP, CCAP1982_LOCUS3014|CAD6994253.1|CCAP, CCAP1982_LOCUS3013|CAD6994252.1|CCAP	LOC6607363|XP_002032136.1|DSEC
OG0008245	CCAP1982_LOCUS20759|CAD7012652.1|CCAP, CCAP1982_LOCUS20761|CAD7012654.1|CCAP, CCAP1982_LOCUS20752|CAD7012649.1|CCAP	LOC6610009|XP_002034629.1|DSEC
OG0008246	CCAP1982_LOCUS20115|CAD7012004.1|CCAP	LOC6609557|XP_002034240.1|DSEC
OG0008247	CCAP1982_LOCUS3065|CAD6994307.1|CCAP	LOC6613187|XP_002037668.1|DSEC
OG0008248	CCAP1982_LOCUS7940|CAD6999414.1|CCAP, CCAP1982_LOCUS3813|CAD6995089.1|CCAP	LOC6617145|XP_002041472.1|DSEC
OG0008249	CCAP1982_LOCUS1862|CAD6993026.1|CCAP, CCAP1982_LOCUS1863|CAD6993027.1|CCAP	LOC6612887|XP_002037379.1|DSEC
OG0008250	CCAP1982_LOCUS23131|CAD7015179.1|CCAP, CCAP1982_LOCUS23132|CAD7015180.1|CCAP	LOC6608940|XP_002033654.1|DSEC
OG0008251	CCAP1982_LOCUS23380|CAD7015438.1|CCAP	LOC6607927|XP_002032677.1|DSEC
OG0008252	CCAP1982_LOCUS22375|CAD7014380.1|CCAP, CCAP1982_LOCUS22374|CAD7014379.1|CCAP	LOC6608313|XP_002033050.1|DSEC
OG0008253	CCAP1982_LOCUS20951|CAD7012852.1|CCAP, CCAP1982_LOCUS20795|CAD7012688.1|CCAP, CCAP1982_LOCUS20796|CAD7012689.1|CCAP, CCAP1982_LOCUS20797|CAD7012690.1|CCAP, CCAP1982_LOCUS20794|CAD7012687.1|CCAP, CCAP1982_LOCUS20793|CAD7012686.1|CCAP, CCAP1982_LOCUS20958|CAD7012859.1|CCAP	LOC6608181|XP_002032926.1|DSEC
OG0008254	CCAP1982_LOCUS14756|CAD7006437.1|CCAP	LOC6610214|XP_032574109.1|DSEC
OG0008255	CCAP1982_LOCUS22856|CAD7014892.1|CCAP, CCAP1982_LOCUS12510|CAD7004087.1|CCAP	LOC6616593|XP_002040952.1|DSEC
OG0008256	CCAP1982_LOCUS21502|CAD7013437.1|CCAP	LOC6607961|XP_002032709.1|DSEC
OG0008266	CCAP1982_LOCUS2422|CAD6993612.1|CCAP	LOC6614006|XP_002038460.1|DSEC
OG0008267	CCAP1982_LOCUS3067|CAD6994310.1|CCAP	LOC6617101|XP_032576345.1|DSEC
OG0008271	CCAP1982_LOCUS14909|CAD7006598.1|CCAP	LOC6610546|XP_002035126.1|DSEC
OG0008273	CCAP1982_LOCUS120|CAD6991182.1|CCAP	LOC6606802|XP_002031599.1|DSEC
OG0008284	CCAP1982_LOCUS9611|CAD7001139.1|CCAP	LOC6620124|XP_032579802.1|DSEC
OG0008288	CCAP1982_LOCUS1825|CAD6992994.1|CCAP	LOC6619105|XP_002043345.1|DSEC
OG0008289	CCAP1982_LOCUS1206|CAD6992342.1|CCAP	LOC6607820|XP_002032578.1|DSEC
OG0008294	CCAP1982_LOCUS3185|CAD6994434.1|CCAP	LOC6607647|XP_002032412.1|DSEC
OG0008299	CCAP1982_LOCUS3440|CAD6994705.1|CCAP	LOC6617107|XP_002041434.1|DSEC
OG0008301	CCAP1982_LOCUS1728|CAD6992893.1|CCAP	LOC6607035|XP_032577033.1|DSEC
OG0008308	CCAP1982_LOCUS3483|CAD6994750.1|CCAP	LOC6619658|XP_002043873.1|DSEC
OG0008310	CCAP1982_LOCUS13492|CAD7005130.1|CCAP	LOC6618361|XP_002042631.1|DSEC
OG0008312	CCAP1982_LOCUS3005|CAD6994244.1|CCAP	LOC116801669|XP_032578532.1|DSEC
OG0008317	CCAP1982_LOCUS2023|CAD6993203.1|CCAP	LOC6607415|XP_002032188.1|DSEC
OG0008321	CCAP1982_LOCUS1594|CAD6992751.1|CCAP	LOC6607051|XP_002031839.1|DSEC
OG0008323	CCAP1982_LOCUS3509|CAD6994778.1|CCAP	LOC6606916|XP_002031710.1|DSEC
OG0008327	CCAP1982_LOCUS19575|CAD7011475.1|CCAP	LOC6615830|XP_032571224.1|DSEC
OG0008330	CCAP1982_LOCUS22445|CAD7014449.1|CCAP	LOC6609449|XP_002034134.1|DSEC
OG0008331	CCAP1982_LOCUS12328|CAD7003899.1|CCAP	LOC6605128|XP_032574007.1|DSEC
OG0008335	CCAP1982_LOCUS14416|CAD7006084.1|CCAP	LOC6610545|XP_032576050.1|DSEC
OG0008337	CCAP1982_LOCUS21735|CAD7013694.1|CCAP	LOC6608285|XP_002033029.1|DSEC
OG0008340	CCAP1982_LOCUS22350|CAD7014353.1|CCAP	LOC6609701|XP_002034358.1|DSEC
OG0008341	CCAP1982_LOCUS3342|CAD6994604.1|CCAP	LOC6605177|XP_032576071.1|DSEC
OG0008342	CCAP1982_LOCUS13043|CAD7004648.1|CCAP	LOC6610501|XP_002035081.1|DSEC
OG0008343	CCAP1982_LOCUS2994|CAD6994232.1|CCAP, CCAP1982_LOCUS2995|CAD6994233.1|CCAP	LOC6617097|XP_002041424.1|DSEC
OG0008344	CCAP1982_LOCUS11914|CAD7003461.1|CCAP	LOC6610403|XP_002034985.1|DSEC
OG0008345	CCAP1982_LOCUS12323|CAD7003893.1|CCAP	LOC6610571|XP_002035144.1|DSEC
OG0008347	CCAP1982_LOCUS8876|CAD7000401.1|CCAP	LOC6617361|XP_032583453.1|DSEC
OG0008348	CCAP1982_LOCUS12034|CAD7003586.1|CCAP	LOC6606082|XP_002030891.2|DSEC
OG0008349	CCAP1982_LOCUS3526|CAD6994795.1|CCAP	LOC6605546|XP_002030374.2|DSEC
OG0008351	CCAP1982_LOCUS11606|CAD7003145.1|CCAP	LOC6610418|XP_002035000.2|DSEC
OG0008352	CCAP1982_LOCUS14829|CAD7006515.1|CCAP	LOC6605941|XP_002030754.1|DSEC
OG0008353	CCAP1982_LOCUS12045|CAD7003597.1|CCAP	LOC6610196|XP_002034804.1|DSEC
OG0008355	CCAP1982_LOCUS22485|CAD7014483.1|CCAP	LOC6608666|XP_002033399.1|DSEC
OG0008356	CCAP1982_LOCUS10774|CAD7002279.1|CCAP	LOC6605465|XP_002030298.2|DSEC
OG0008357	CCAP1982_LOCUS863|CAD6991976.1|CCAP	LOC6607177|XP_002031963.1|DSEC
OG0008358	CCAP1982_LOCUS5391|CAD6996708.1|CCAP, CCAP1982_LOCUS5392|CAD6996709.1|CCAP	LOC6613562|XP_002038030.1|DSEC
OG0008359	CCAP1982_LOCUS7255|CAD6998698.1|CCAP	LOC6618919|XP_032571588.1|DSEC
OG0008360	CCAP1982_LOCUS7152|CAD6998572.1|CCAP	LOC6615611|XP_002039985.1|DSEC
OG0008361	CCAP1982_LOCUS9119|CAD7000645.1|CCAP	LOC6611708|XP_032569974.1|DSEC
OG0008363	CCAP1982_LOCUS19956|CAD7011847.1|CCAP	LOC6609652|XP_002034326.1|DSEC
OG0008364	CCAP1982_LOCUS14632|CAD7006310.1|CCAP	LOC6605802|XP_002030617.1|DSEC
OG0008365	CCAP1982_LOCUS20151|CAD7012049.1|CCAP	LOC6609827|XP_032572946.1|DSEC
OG0008366	CCAP1982_LOCUS4899|CAD6996210.1|CCAP	LOC6616870|XP_002041206.1|DSEC
OG0008371	CCAP1982_LOCUS4600|CAD6995899.1|CCAP	LOC6606893|XP_032578773.1|DSEC
OG0008372	CCAP1982_LOCUS21458|CAD7013393.1|CCAP	LOC116800356|XP_032570624.1|DSEC
OG0008376	CCAP1982_LOCUS8463|CAD6999956.1|CCAP	LOC116803547|XP_032583191.1|DSEC
OG0008377	CCAP1982_LOCUS5667|CAD6997006.1|CCAP	LOC116800965|XP_032573805.1|DSEC
OG0008381	CCAP1982_LOCUS7843|CAD6999316.1|CCAP	LOC6613402|XP_002037876.2|DSEC
OG0008387	CCAP1982_LOCUS2129|CAD6993312.1|CCAP, CCAP1982_LOCUS2128|CAD6993311.1|CCAP	LOC6612769|XP_002037270.1|DSEC
OG0008389	CCAP1982_LOCUS6890|CAD6998281.1|CCAP	LOC6618129|XP_002042426.1|DSEC
OG0008392	CCAP1982_LOCUS13567|CAD7005207.1|CCAP	LOC6616243|XP_002040607.1|DSEC
OG0008393	CCAP1982_LOCUS13966|CAD7005607.1|CCAP	LOC6616271|XP_032574903.1|DSEC
OG0008400	CCAP1982_LOCUS11408|CAD7002943.1|CCAP	LOC6610465|XP_002035046.1|DSEC
OG0008401	CCAP1982_LOCUS8474|CAD6999969.1|CCAP	LOC6617234|XP_002041561.1|DSEC
OG0008402	CCAP1982_LOCUS4270|CAD6995559.1|CCAP	LOC6606669|XP_032577190.1|DSEC
OG0008404	CCAP1982_LOCUS652|CAD6991740.1|CCAP	LOC6613966|XP_002038430.1|DSEC
OG0008407	CCAP1982_LOCUS4426|CAD6995719.1|CCAP	LOC6606775|XP_032576680.1|DSEC
OG0008410	CCAP1982_LOCUS119|CAD6991180.1|CCAP	LOC6606803|XP_002031600.1|DSEC
OG0008423	CCAP1982_LOCUS9595|CAD7001123.1|CCAP	LOC6615657|XP_002040028.1|DSEC
OG0008425	CCAP1982_LOCUS105|CAD6991166.1|CCAP	LOC6616892|XP_032577272.1|DSEC
OG0008431	CCAP1982_LOCUS19670|CAD7011581.1|CCAP	LOC6605867|XP_002030681.2|DSEC
OG0008432	CCAP1982_LOCUS2706|CAD6993915.1|CCAP	LOC6618706|XP_002042965.2|DSEC
OG0008433	CCAP1982_LOCUS13436|CAD7005072.1|CCAP	LOC6605598|XP_032574095.1|DSEC
OG0008438	CCAP1982_LOCUS4252|CAD6995541.1|CCAP	LOC6607224|XP_032578757.1|DSEC
OG0008439	CCAP1982_LOCUS21021|CAD7012923.1|CCAP	LOC6609734|XP_032570740.1|DSEC
OG0008440	CCAP1982_LOCUS773|CAD6991882.1|CCAP	LOC6613988|XP_032576678.1|DSEC
OG0008442	CCAP1982_LOCUS21078|CAD7012987.1|CCAP	LOC6609896|XP_002034546.1|DSEC
OG0008443	CCAP1982_LOCUS13397|CAD7005025.1|CCAP	LOC6605789|XP_002030604.1|DSEC
OG0008444	CCAP1982_LOCUS14132|CAD7005783.1|CCAP	LOC6618329|XP_002042601.1|DSEC
OG0008451	CCAP1982_LOCUS100|CAD6991160.1|CCAP	LOC6619019|XP_002043264.1|DSEC
OG0008455	CCAP1982_LOCUS12726|CAD7004306.1|CCAP	LOC6610736|XP_032575678.1|DSEC
OG0008456	CCAP1982_LOCUS27|CAD6991079.1|CCAP	LOC6606770|XP_032579461.1|DSEC
OG0008457	CCAP1982_LOCUS4532|CAD6995830.1|CCAP	LOC6607104|XP_002031892.1|DSEC
OG0008458	CCAP1982_LOCUS19472|CAD7011371.1|CCAP	LOC6613047|XP_032572289.1|DSEC
OG0008461	CCAP1982_LOCUS6949|CAD6998348.1|CCAP	LOC6611647|XP_032571498.1|DSEC
OG0008462	CCAP1982_LOCUS8775|CAD7000285.1|CCAP	LOC6613057|XP_002037540.1|DSEC
OG0008463	CCAP1982_LOCUS8023|CAD6999499.1|CCAP	LOC6617232|XP_002041559.1|DSEC
OG0008464	CCAP1982_LOCUS22925|CAD7014964.1|CCAP	LOC6618908|XP_002043156.1|DSEC
OG0008466	CCAP1982_LOCUS7231|CAD6998669.1|CCAP	LOC6618864|XP_002043112.1|DSEC
OG0008467	CCAP1982_LOCUS21767|CAD7013736.1|CCAP	LOC6609833|XP_002034485.1|DSEC
OG0008468	CCAP1982_LOCUS7303|CAD6998749.1|CCAP	LOC6617722|XP_002042034.1|DSEC
OG0008469	CCAP1982_LOCUS23118|CAD7015165.1|CCAP	LOC6614873|XP_002039291.1|DSEC
OG0008472	CCAP1982_LOCUS10062|CAD7001568.1|CCAP	LOC6609599|XP_032570087.1|DSEC
OG0008474	CCAP1982_LOCUS5114|CAD6996442.1|CCAP	LOC6616880|XP_032578437.1|DSEC
OG0008475	CCAP1982_LOCUS6517|CAD6997899.1|CCAP, CCAP1982_LOCUS6523|CAD6997905.1|CCAP, CCAP1982_LOCUS6522|CAD6997904.1|CCAP, CCAP1982_LOCUS6524|CAD6997906.1|CCAP, CCAP1982_LOCUS6521|CAD6997903.1|CCAP	LOC6617828|XP_002042138.1|DSEC
OG0008476	CCAP1982_LOCUS391|CAD6991466.1|CCAP	LOC6606303|XP_002031108.1|DSEC
OG0008477	CCAP1982_LOCUS22509|CAD7014508.1|CCAP	LOC6608979|XP_032571209.1|DSEC
OG0008478	CCAP1982_LOCUS3477|CAD6994744.1|CCAP	LOC6619656|XP_002043871.1|DSEC
OG0008479	CCAP1982_LOCUS19737|CAD7011651.1|CCAP, CCAP1982_LOCUS6185|CAD6997546.1|CCAP	LOC6615320|XP_002039721.1|DSEC
OG0008480	CCAP1982_LOCUS14695|CAD7006373.1|CCAP, CCAP1982_LOCUS14713|CAD7006393.1|CCAP, CCAP1982_LOCUS14697|CAD7006375.1|CCAP	LOC6605804|XP_032573539.1|DSEC
OG0008481	CCAP1982_LOCUS14544|CAD7006217.1|CCAP	LOC6612274|XP_002036784.2|DSEC
OG0008482	CCAP1982_LOCUS12017|CAD7003568.1|CCAP	LOC6617951|XP_032581610.1|DSEC, LOC6606072|XP_032574589.1|DSEC
OG0008484	CCAP1982_LOCUS436|CAD6991516.1|CCAP	LOC6606312|XP_002031117.1|DSEC
OG0008485	CCAP1982_LOCUS6269|CAD6997634.1|CCAP	LOC6613576|XP_002038044.1|DSEC
OG0008486	CCAP1982_LOCUS9771|CAD7001273.1|CCAP	LOC6620123|XP_032579658.1|DSEC
OG0008487	CCAP1982_LOCUS6502|CAD6997883.1|CCAP	LOC6616193|XP_002040558.1|DSEC
OG0008488	CCAP1982_LOCUS661|CAD6991750.1|CCAP	LOC6620075|XP_002044287.1|DSEC
OG0008489	CCAP1982_LOCUS532|CAD6991617.1|CCAP	LOC6614247|XP_002038692.2|DSEC
OG0008490	CCAP1982_LOCUS653|CAD6991742.1|CCAP	LOC6619685|XP_002043900.1|DSEC
OG0008491	CCAP1982_LOCUS1678|CAD6992842.1|CCAP, CCAP1982_LOCUS1677|CAD6992841.1|CCAP	LOC6606948|XP_002031742.1|DSEC
OG0008492	CCAP1982_LOCUS8811|CAD7000328.1|CCAP	LOC6614618|XP_032576473.1|DSEC
OG0008493	CCAP1982_LOCUS6067|CAD6997420.1|CCAP, CCAP1982_LOCUS6069|CAD6997423.1|CCAP, CCAP1982_LOCUS6068|CAD6997421.1|CCAP	LOC6611242|XP_002035797.1|DSEC
OG0008494	CCAP1982_LOCUS6093|CAD6997447.1|CCAP, CCAP1982_LOCUS23057|CAD7015103.1|CCAP, CCAP1982_LOCUS23056|CAD7015102.1|CCAP, CCAP1982_LOCUS23055|CAD7015101.1|CCAP	LOC6615606|XP_032572230.1|DSEC
OG0008495	CCAP1982_LOCUS19977|CAD7011865.1|CCAP	LOC6609168|XP_032571973.1|DSEC
OG0008497	CCAP1982_LOCUS20095|CAD7011984.1|CCAP	LOC6610069|XP_002034685.1|DSEC
OG0008498	CCAP1982_LOCUS20459|CAD7012365.1|CCAP	LOC6609614|XP_002034291.1|DSEC
OG0008500	CCAP1982_LOCUS21037|CAD7012941.1|CCAP, CCAP1982_LOCUS21038|CAD7012942.1|CCAP	LOC6608252|XP_002032996.2|DSEC
OG0008501	CCAP1982_LOCUS11559|CAD7003096.1|CCAP, CCAP1982_LOCUS11560|CAD7003097.1|CCAP	LOC6606095|XP_002030904.1|DSEC
OG0008504	CCAP1982_LOCUS13100|CAD7004707.1|CCAP	LOC116801269|XP_032575585.1|DSEC
OG0008505	CCAP1982_LOCUS13067|CAD7004672.1|CCAP	LOC6616406|XP_002040766.2|DSEC
OG0008506	CCAP1982_LOCUS11720|CAD7003258.1|CCAP, CCAP1982_LOCUS11722|CAD7003260.1|CCAP, CCAP1982_LOCUS11721|CAD7003259.1|CCAP, CCAP1982_LOCUS11724|CAD7003262.1|CCAP	LOC6616376|XP_002040736.1|DSEC
OG0008507	CCAP1982_LOCUS14104|CAD7005756.1|CCAP, CCAP1982_LOCUS14105|CAD7005757.1|CCAP	LOC6618289|XP_032574881.1|DSEC
OG0008528	CCAP1982_LOCUS12165|CAD7003728.1|CCAP	LOC6610151|XP_002034760.1|DSEC
OG0008537	CCAP1982_LOCUS4050|CAD6995332.1|CCAP, CCAP1982_LOCUS4051|CAD6995333.1|CCAP	LOC6606570|XP_002031371.2|DSEC
OG0008541	CCAP1982_LOCUS22831|CAD7014866.1|CCAP	LOC6608113|XP_002032861.2|DSEC
OG0008542	CCAP1982_LOCUS12353|CAD7003929.1|CCAP	LOC6610585|XP_032573598.1|DSEC
OG0008544	CCAP1982_LOCUS21998|CAD7013989.1|CCAP	LOC116800654|XP_032572688.1|DSEC
OG0008545	CCAP1982_LOCUS21091|CAD7013001.1|CCAP	LOC6613006|XP_002037496.1|DSEC
OG0008546	CCAP1982_LOCUS11185|CAD7002708.1|CCAP	LOC6610454|XP_002035035.1|DSEC
OG0008548	CCAP1982_LOCUS181|CAD6991246.1|CCAP	LOC6612858|XP_032577370.1|DSEC
OG0008551	CCAP1982_LOCUS12997|CAD7004602.1|CCAP	LOC6610410|XP_032574547.1|DSEC
OG0008552	CCAP1982_LOCUS11251|CAD7002778.1|CCAP	LOC6604923|XP_002029766.1|DSEC
OG0008556	CCAP1982_LOCUS19952|CAD7011842.1|CCAP	LOC6608225|XP_032571135.1|DSEC
OG0008557	CCAP1982_LOCUS1669|CAD6992832.1|CCAP	LOC6612780|XP_002037281.1|DSEC
OG0008562	CCAP1982_LOCUS6143|CAD6997504.1|CCAP	LOC6613626|XP_032583649.1|DSEC
OG0008563	CCAP1982_LOCUS2235|CAD6993420.1|CCAP	LOC6607538|XP_002032307.1|DSEC
OG0008566	CCAP1982_LOCUS6031|CAD6997390.1|CCAP	LOC6611222|XP_002035778.1|DSEC
OG0008567	CCAP1982_LOCUS8257|CAD6999731.1|CCAP	LOC6613696|XP_002038166.1|DSEC
OG0008571	CCAP1982_LOCUS11110|CAD7002626.1|CCAP	LOC6604925|XP_002029768.1|DSEC
OG0008574	CCAP1982_LOCUS12049|CAD7003602.1|CCAP	LOC6605873|XP_002030687.2|DSEC
OG0008587	CCAP1982_LOCUS4937|CAD6996254.1|CCAP	LOC6619056|XP_032576123.1|DSEC
OG0008588	CCAP1982_LOCUS4528|CAD6995825.1|CCAP	LOC116801461|XP_032577092.1|DSEC
OG0008593	CCAP1982_LOCUS12098|CAD7003660.1|CCAP	LOC6605134|XP_032573467.1|DSEC
OG0008594	CCAP1982_LOCUS3117|CAD6994364.1|CCAP	LOC6619257|XP_002043474.1|DSEC
OG0008595	CCAP1982_LOCUS22911|CAD7014948.1|CCAP	LOC6609352|XP_002034041.1|DSEC
OG0008596	CCAP1982_LOCUS22919|CAD7014957.1|CCAP	LOC6609347|XP_002034036.2|DSEC
OG0008597	CCAP1982_LOCUS5059|CAD6996381.1|CCAP	LOC6607730|XP_002032493.1|DSEC
OG0008600	CCAP1982_LOCUS81|CAD6991139.1|CCAP	LOC6620054|XP_002044266.1|DSEC
OG0008601	CCAP1982_LOCUS7418|CAD6998871.1|CCAP	LOC6611496|XP_002036037.1|DSEC
OG0008602	CCAP1982_LOCUS2526|CAD6993728.1|CCAP	LOC6607781|XP_002032540.2|DSEC
OG0008604	CCAP1982_LOCUS22927|CAD7014967.1|CCAP	LOC6618910|XP_002043158.1|DSEC
