Orthogroup	CCAP.longest_only	DELE.longest_only
OG0007045	CCAP1982_LOCUS99|CAD6991159.1|CCAP	LOC108136893|XP_017113839.1|DELE
OG0007046	CCAP1982_LOCUS4323|CAD6995617.1|CCAP	LOC108141219|XP_017119960.1|DELE
OG0007047	CCAP1982_LOCUS8507|CAD7000001.1|CCAP	LOC108148015|XP_017130338.1|DELE
OG0007048	CCAP1982_LOCUS8594|CAD7000096.1|CCAP	LOC108147984|XP_017130284.1|DELE
OG0007049	CCAP1982_LOCUS9153|CAD7000679.1|CCAP	LOC108134973|XP_017110993.1|DELE
OG0007050	CCAP1982_LOCUS8068|CAD6999548.1|CCAP	LOC108138313|XP_017115958.1|DELE
OG0007051	CCAP1982_LOCUS8732|CAD7000240.1|CCAP	LOC108134738|XP_017110650.1|DELE
OG0007053	CCAP1982_LOCUS4789|CAD6996083.1|CCAP	LOC108134509|XP_017110333.1|DELE
OG0007054	CCAP1982_LOCUS21443|CAD7013378.1|CCAP	LOC108144618|XP_017125133.1|DELE
OG0007055	CCAP1982_LOCUS22840|CAD7014876.1|CCAP	LOC108137940|XP_017115386.1|DELE
OG0007056	CCAP1982_LOCUS12881|CAD7004476.1|CCAP	LOC108146474|XP_017127982.1|DELE
OG0007059	CCAP1982_LOCUS8284|CAD6999761.1|CCAP	LOC108138249|XP_017115878.1|DELE
OG0007060	CCAP1982_LOCUS8288|CAD6999765.1|CCAP	LOC108138008|XP_017115467.1|DELE
OG0007061	CCAP1982_LOCUS8289|CAD6999766.1|CCAP	LOC108138026|XP_017115486.1|DELE
OG0007062	CCAP1982_LOCUS7441|CAD6998894.1|CCAP	LOC108148906|XP_017131714.1|DELE
OG0007063	CCAP1982_LOCUS5521|CAD6996845.1|CCAP	LOC108142076|XP_017121252.1|DELE
OG0007064	CCAP1982_LOCUS21728|CAD7013687.1|CCAP	LOC108143398|XP_017123267.1|DELE
OG0007065	CCAP1982_LOCUS8842|CAD7000360.1|CCAP	LOC108135499|XP_017111731.1|DELE
OG0007066	CCAP1982_LOCUS13819|CAD7005459.1|CCAP	LOC108136030|XP_017112451.1|DELE
OG0007067	CCAP1982_LOCUS7438|CAD6998891.1|CCAP	LOC108134528|XP_017110361.1|DELE
OG0007068	CCAP1982_LOCUS6290|CAD6997660.1|CCAP	LOC108141821|XP_017120888.1|DELE
OG0007070	CCAP1982_LOCUS21250|CAD7013179.1|CCAP	LOC108143453|XP_017123373.1|DELE
OG0007071	CCAP1982_LOCUS22928|CAD7014968.1|CCAP	LOC108141391|XP_017120230.1|DELE
OG0007073	CCAP1982_LOCUS8062|CAD6999541.1|CCAP	LOC108134968|XP_017110984.1|DELE
OG0007074	CCAP1982_LOCUS20176|CAD7012076.1|CCAP	LOC108141528|XP_017120450.1|DELE
OG0007075	CCAP1982_LOCUS8114|CAD6999590.1|CCAP	LOC108147951|XP_017130228.1|DELE
OG0007076	CCAP1982_LOCUS22136|CAD7014131.1|CCAP	LOC108149818|XP_017133176.1|DELE
OG0007077	CCAP1982_LOCUS7920|CAD6999394.1|CCAP	LOC108135320|XP_017111495.1|DELE
OG0007078	CCAP1982_LOCUS7354|CAD6998803.1|CCAP	LOC108138750|XP_017116640.1|DELE
OG0007079	CCAP1982_LOCUS7353|CAD6998799.1|CCAP	LOC108138755|XP_017116647.1|DELE
OG0007080	CCAP1982_LOCUS6393|CAD6997763.1|CCAP	LOC108141943|XP_017121075.1|DELE
OG0007081	CCAP1982_LOCUS5561|CAD6996887.1|CCAP	LOC108135283|XP_017111454.1|DELE
OG0007082	CCAP1982_LOCUS6673|CAD6998057.1|CCAP	LOC108145456|XP_017126390.1|DELE
OG0007083	CCAP1982_LOCUS6906|CAD6998297.1|CCAP	LOC108138027|XP_017115488.1|DELE
OG0007086	CCAP1982_LOCUS8255|CAD6999729.1|CCAP	LOC108150528|XP_017134246.1|DELE
OG0007087	CCAP1982_LOCUS6897|CAD6998288.1|CCAP	LOC108135524|XP_017111760.1|DELE
OG0007088	CCAP1982_LOCUS6895|CAD6998286.1|CCAP	LOC108141841|XP_017120915.1|DELE
OG0007089	CCAP1982_LOCUS7485|CAD6998938.1|CCAP	LOC108149462|XP_017132554.1|DELE
OG0007090	CCAP1982_LOCUS8235|CAD6999709.1|CCAP	LOC108147908|XP_017130158.1|DELE
OG0007091	CCAP1982_LOCUS6972|CAD6998372.1|CCAP	LOC108150534|XP_017134255.1|DELE
OG0007092	CCAP1982_LOCUS4644|CAD6995942.1|CCAP	LOC108140629|XP_017119035.1|DELE
OG0007093	CCAP1982_LOCUS10850|CAD7002356.1|CCAP	LOC108141941|XP_017121070.1|DELE
OG0007095	CCAP1982_LOCUS7737|CAD6999203.1|CCAP	LOC108138861|XP_017116874.1|DELE
OG0007096	CCAP1982_LOCUS5513|CAD6996840.1|CCAP	LOC108138731|XP_017116598.1|DELE
OG0007097	CCAP1982_LOCUS7965|CAD6999441.1|CCAP	LOC108141770|XP_017120757.1|DELE
OG0007098	CCAP1982_LOCUS7969|CAD6999445.1|CCAP	LOC108142075|XP_017121250.1|DELE
OG0007099	CCAP1982_LOCUS2724|CAD6993938.1|CCAP	LOC108150046|XP_017133502.1|DELE
OG0007100	CCAP1982_LOCUS7691|CAD6999152.1|CCAP	LOC108135247|XP_017111401.1|DELE
OG0007102	CCAP1982_LOCUS6630|CAD6998013.1|CCAP, CCAP1982_LOCUS6634|CAD6998017.1|CCAP, CCAP1982_LOCUS6637|CAD6998020.1|CCAP	LOC108145477|XP_017126423.1|DELE
OG0007103	CCAP1982_LOCUS6721|CAD6998107.1|CCAP	LOC108142021|XP_017121185.1|DELE
OG0007104	CCAP1982_LOCUS5635|CAD6996970.1|CCAP	LOC108134535|XP_017110371.1|DELE
OG0007105	CCAP1982_LOCUS5711|CAD6997057.1|CCAP	LOC108142056|XP_017121229.1|DELE
OG0007106	CCAP1982_LOCUS7479|CAD6998932.1|CCAP	LOC108137863|XP_017115284.1|DELE
OG0007107	CCAP1982_LOCUS8486|CAD6999982.1|CCAP	LOC108147973|XP_017130262.1|DELE
OG0007109	CCAP1982_LOCUS8807|CAD7000324.1|CCAP	LOC108138819|XP_017116806.1|DELE
OG0007110	CCAP1982_LOCUS8571|CAD7000070.1|CCAP	LOC108138759|XP_017116653.1|DELE
OG0007111	CCAP1982_LOCUS7393|CAD6998844.1|CCAP	LOC108138104|XP_017115588.1|DELE
OG0007112	CCAP1982_LOCUS7501|CAD6998954.1|CCAP	LOC108137868|XP_017115293.1|DELE
OG0007113	CCAP1982_LOCUS2444|CAD6993634.1|CCAP	LOC108143844|XP_017123883.1|DELE
OG0007114	CCAP1982_LOCUS8259|CAD6999733.1|CCAP	LOC108138331|XP_017115983.1|DELE
OG0007115	CCAP1982_LOCUS8261|CAD6999735.1|CCAP	LOC108138309|XP_017115955.1|DELE
OG0007116	CCAP1982_LOCUS8864|CAD7000388.1|CCAP	LOC108138172|XP_017115753.1|DELE
OG0007117	CCAP1982_LOCUS7696|CAD6999158.1|CCAP	LOC108148020|XP_017130343.1|DELE
OG0007118	CCAP1982_LOCUS8559|CAD7000055.1|CCAP	LOC108138279|XP_017115926.1|DELE
OG0007124	CCAP1982_LOCUS14438|CAD7006106.1|CCAP	LOC108146947|XP_017128690.1|DELE
OG0007125	CCAP1982_LOCUS13823|CAD7005463.1|CCAP	LOC108146838|XP_017128526.1|DELE
OG0007126	CCAP1982_LOCUS13816|CAD7005456.1|CCAP	LOC108136130|XP_017112610.1|DELE
OG0007127	CCAP1982_LOCUS14233|CAD7005893.1|CCAP	LOC108142637|XP_017122122.1|DELE
OG0007128	CCAP1982_LOCUS13827|CAD7005467.1|CCAP	LOC108147004|XP_017128757.1|DELE
OG0007129	CCAP1982_LOCUS13825|CAD7005465.1|CCAP	LOC108146839|XP_017128528.1|DELE
OG0007130	CCAP1982_LOCUS13965|CAD7005606.1|CCAP	LOC108142605|XP_017122064.1|DELE
OG0007131	CCAP1982_LOCUS11653|CAD7003191.1|CCAP	LOC108143235|XP_017123023.1|DELE
OG0007132	CCAP1982_LOCUS11686|CAD7003225.1|CCAP	LOC108143258|XP_017123058.1|DELE
OG0007133	CCAP1982_LOCUS13226|CAD7004840.1|CCAP	LOC108146955|XP_017128699.1|DELE
OG0007134	CCAP1982_LOCUS12053|CAD7003609.1|CCAP	LOC108146135|XP_017127476.1|DELE
OG0007135	CCAP1982_LOCUS11440|CAD7002977.1|CCAP	LOC108146511|XP_017128037.1|DELE
OG0007136	CCAP1982_LOCUS11814|CAD7003355.1|CCAP	LOC108142572|XP_017122011.1|DELE
OG0007142	CCAP1982_LOCUS14614|CAD7006291.1|CCAP	LOC108146248|XP_017127673.1|DELE
OG0007143	CCAP1982_LOCUS3194|CAD6994446.1|CCAP	LOC108148895|XP_017131698.1|DELE
OG0007144	CCAP1982_LOCUS241|CAD6991312.1|CCAP	LOC108142981|XP_017122632.1|DELE
OG0007145	CCAP1982_LOCUS430|CAD6991507.1|CCAP	LOC108139101|XP_017117202.1|DELE
OG0007146	CCAP1982_LOCUS433|CAD6991511.1|CCAP	LOC108147321|XP_017129236.1|DELE
OG0007149	CCAP1982_LOCUS22324|CAD7014327.1|CCAP	LOC108149605|XP_017132791.1|DELE
OG0007150	CCAP1982_LOCUS11655|CAD7003193.1|CCAP	LOC108143238|XP_017123025.1|DELE
OG0007151	CCAP1982_LOCUS11432|CAD7002968.1|CCAP	LOC108150091|XP_017133544.1|DELE
OG0007154	CCAP1982_LOCUS20283|CAD7012182.1|CCAP	LOC108144433|XP_017124806.1|DELE
OG0007155	CCAP1982_LOCUS19995|CAD7011883.1|CCAP	LOC108144175|XP_017124325.1|DELE
OG0007156	CCAP1982_LOCUS1430|CAD6992582.1|CCAP	LOC108140419|XP_017118631.1|DELE
OG0007157	CCAP1982_LOCUS563|CAD6991649.1|CCAP	LOC108148356|XP_017130863.1|DELE
OG0007158	CCAP1982_LOCUS12225|CAD7003791.1|CCAP	LOC108146078|XP_017127383.1|DELE
OG0007160	CCAP1982_LOCUS4974|CAD6996290.1|CCAP	LOC108140501|XP_017118771.1|DELE
OG0007163	CCAP1982_LOCUS149|CAD6991211.1|CCAP	LOC108142934|XP_017122517.1|DELE
OG0007164	CCAP1982_LOCUS148|CAD6991210.1|CCAP	LOC108142929|XP_017122512.1|DELE
OG0007174	CCAP1982_LOCUS777|CAD6991886.1|CCAP	LOC108137395|XP_017114543.1|DELE
OG0007175	CCAP1982_LOCUS14454|CAD7006122.1|CCAP	LOC108146996|XP_017128750.1|DELE
OG0007176	CCAP1982_LOCUS829|CAD6991941.1|CCAP	LOC108143944|XP_017124028.1|DELE
OG0007177	CCAP1982_LOCUS748|CAD6991849.1|CCAP	LOC108137483|XP_017114688.1|DELE
OG0007178	CCAP1982_LOCUS867|CAD6991980.1|CCAP	LOC108144085|XP_017124225.1|DELE
OG0007179	CCAP1982_LOCUS750|CAD6991852.1|CCAP	LOC108141071|XP_017119721.1|DELE
OG0007180	CCAP1982_LOCUS745|CAD6991846.1|CCAP	LOC108137492|XP_017114698.1|DELE
OG0007182	CCAP1982_LOCUS967|CAD6992087.1|CCAP	LOC108136929|XP_017113892.1|DELE
OG0007183	CCAP1982_LOCUS970|CAD6992091.1|CCAP	LOC108136794|XP_017113658.1|DELE
OG0007184	CCAP1982_LOCUS962|CAD6992082.1|CCAP	LOC108136928|XP_017113891.1|DELE
OG0007185	CCAP1982_LOCUS7881|CAD6999354.1|CCAP	LOC108138791|XP_017116759.1|DELE
OG0007186	CCAP1982_LOCUS906|CAD6992022.1|CCAP	LOC108135088|XP_017111148.1|DELE
OG0007187	CCAP1982_LOCUS335|CAD6991408.1|CCAP	LOC108147231|XP_017129112.1|DELE
OG0007188	CCAP1982_LOCUS5020|CAD6996342.1|CCAP	LOC108143028|XP_017122714.1|DELE
OG0007189	CCAP1982_LOCUS4951|CAD6996268.1|CCAP	LOC108139316|XP_017117511.1|DELE
OG0007190	CCAP1982_LOCUS708|CAD6991805.1|CCAP	LOC108140624|XP_017119027.1|DELE
OG0007191	CCAP1982_LOCUS12894|CAD7004492.1|CCAP	LOC108135659|XP_017111981.1|DELE
OG0007195	CCAP1982_LOCUS680|CAD6991773.1|CCAP	LOC108141130|XP_017119840.1|DELE
OG0007196	CCAP1982_LOCUS451|CAD6991533.1|CCAP	LOC108147184|XP_017129016.1|DELE
OG0007197	CCAP1982_LOCUS13596|CAD7005238.1|CCAP	LOC108143234|XP_017123022.1|DELE
OG0007198	CCAP1982_LOCUS898|CAD6992012.1|CCAP	LOC108136703|XP_017113517.1|DELE
OG0007199	CCAP1982_LOCUS580|CAD6991666.1|CCAP	LOC108136903|XP_017113851.1|DELE
OG0007200	CCAP1982_LOCUS4879|CAD6996187.1|CCAP	LOC108140732|XP_017119197.1|DELE
OG0007201	CCAP1982_LOCUS11204|CAD7002729.1|CCAP	LOC108146979|XP_017128725.1|DELE
OG0007202	CCAP1982_LOCUS13344|CAD7004966.1|CCAP	LOC108146682|XP_017128227.1|DELE
OG0007203	CCAP1982_LOCUS13330|CAD7004951.1|CCAP	LOC108146679|XP_017128223.1|DELE
OG0007205	CCAP1982_LOCUS13329|CAD7004950.1|CCAP	LOC108146960|XP_017128705.1|DELE
OG0007206	CCAP1982_LOCUS716|CAD6991815.1|CCAP	LOC108140510|XP_017118782.1|DELE
OG0007207	CCAP1982_LOCUS721|CAD6991820.1|CCAP	LOC108143853|XP_017123904.1|DELE
OG0007208	CCAP1982_LOCUS720|CAD6991819.1|CCAP	LOC108139272|XP_017117449.1|DELE
OG0007209	CCAP1982_LOCUS719|CAD6991818.1|CCAP	LOC108139273|XP_017117451.1|DELE
OG0007210	CCAP1982_LOCUS894|CAD6992008.1|CCAP	LOC108136956|XP_017113930.1|DELE
OG0007211	CCAP1982_LOCUS4295|CAD6995585.1|CCAP	LOC108140509|XP_017118780.1|DELE
OG0007212	CCAP1982_LOCUS169|CAD6991232.1|CCAP	LOC108148947|XP_017131768.1|DELE
OG0007214	CCAP1982_LOCUS13363|CAD7004987.1|CCAP	LOC108150271|XP_017133842.1|DELE
OG0007215	CCAP1982_LOCUS392|CAD6991468.1|CCAP	LOC108140810|XP_017119301.1|DELE
OG0007216	CCAP1982_LOCUS1848|CAD6993013.1|CCAP, CCAP1982_LOCUS1847|CAD6993012.1|CCAP	LOC108148473|XP_017130994.1|DELE
OG0007217	CCAP1982_LOCUS20135|CAD7012031.1|CCAP	LOC108141464|XP_017120358.1|DELE
OG0007218	CCAP1982_LOCUS261|CAD6991332.1|CCAP	LOC108142891|XP_017122455.1|DELE
OG0007219	CCAP1982_LOCUS780|CAD6991889.1|CCAP	LOC108134994|XP_017111019.1|DELE
OG0007220	CCAP1982_LOCUS1421|CAD6992573.1|CCAP	LOC108135827|XP_017112198.1|DELE
OG0007221	CCAP1982_LOCUS5051|CAD6996372.1|CCAP	LOC108147214|XP_017129068.1|DELE
OG0007222	CCAP1982_LOCUS4924|CAD6996240.1|CCAP	LOC108140476|XP_017118704.1|DELE
OG0007223	CCAP1982_LOCUS155|CAD6991217.1|CCAP	LOC108142930|XP_017122513.1|DELE
OG0007224	CCAP1982_LOCUS4413|CAD6995706.1|CCAP	LOC108135843|XP_017112216.1|DELE
OG0007225	CCAP1982_LOCUS240|CAD6991311.1|CCAP	LOC108148374|XP_017130888.1|DELE
OG0007226	CCAP1982_LOCUS372|CAD6991446.1|CCAP	LOC108143892|XP_017123954.1|DELE
OG0007227	CCAP1982_LOCUS12755|CAD7004337.1|CCAP	LOC108147554|XP_017129629.1|DELE
OG0007228	CCAP1982_LOCUS12753|CAD7004335.1|CCAP	LOC108146174|XP_017127569.1|DELE
OG0007229	CCAP1982_LOCUS2800|CAD6994023.1|CCAP	LOC108141093|XP_017119785.1|DELE
OG0007230	CCAP1982_LOCUS4944|CAD6996261.1|CCAP	LOC108136895|XP_017113842.1|DELE
OG0007231	CCAP1982_LOCUS802|CAD6991913.1|CCAP	LOC108135113|XP_017111191.1|DELE
OG0007232	CCAP1982_LOCUS12462|CAD7004037.1|CCAP	LOC108145826|XP_017126920.1|DELE
OG0007233	CCAP1982_LOCUS12465|CAD7004040.1|CCAP	LOC108146272|XP_017127701.1|DELE
OG0007234	CCAP1982_LOCUS12468|CAD7004043.1|CCAP	LOC108146533|XP_017128063.1|DELE
OG0007235	CCAP1982_LOCUS12480|CAD7004055.1|CCAP	LOC108146269|XP_017127698.1|DELE
OG0007236	CCAP1982_LOCUS952|CAD6992072.1|CCAP	LOC108140966|XP_017119523.1|DELE
OG0007237	CCAP1982_LOCUS86|CAD6991144.1|CCAP	LOC108143863|XP_017123917.1|DELE
OG0007239	CCAP1982_LOCUS4425|CAD6995718.1|CCAP	LOC108141192|XP_017119920.1|DELE
OG0007240	CCAP1982_LOCUS11582|CAD7003120.1|CCAP	LOC108136951|XP_017113922.1|DELE
OG0007245	CCAP1982_LOCUS1858|CAD6993022.1|CCAP	LOC108148812|XP_017131540.1|DELE
OG0007246	CCAP1982_LOCUS2224|CAD6993409.1|CCAP	LOC108134600|XP_017110453.1|DELE
OG0007247	CCAP1982_LOCUS7138|CAD6998553.1|CCAP	LOC108149809|XP_017133164.1|DELE
OG0007251	CCAP1982_LOCUS955|CAD6992075.1|CCAP	LOC108143904|XP_017123970.1|DELE
OG0007252	CCAP1982_LOCUS4289|CAD6995579.1|CCAP	LOC108135163|XP_017111275.1|DELE
OG0007253	CCAP1982_LOCUS12058|CAD7003616.1|CCAP	LOC108146134|XP_017127475.1|DELE
OG0007254	CCAP1982_LOCUS645|CAD6991733.1|CCAP	LOC108137016|XP_017114005.1|DELE
OG0007256	CCAP1982_LOCUS747|CAD6991848.1|CCAP	LOC108137484|XP_017114689.1|DELE
OG0007257	CCAP1982_LOCUS5123|CAD6996451.1|CCAP	LOC108135075|XP_017111120.1|DELE
OG0007258	CCAP1982_LOCUS259|CAD6991330.1|CCAP	LOC108135077|XP_017111122.1|DELE
OG0007266	CCAP1982_LOCUS21|CAD6991072.1|CCAP	LOC108140590|XP_017118971.1|DELE
OG0007267	CCAP1982_LOCUS22944|CAD7014986.1|CCAP	LOC108136942|XP_017113909.1|DELE
OG0007268	CCAP1982_LOCUS19677|CAD7011588.1|CCAP	LOC108144660|XP_017125195.1|DELE
OG0007270	CCAP1982_LOCUS5137|CAD6996468.1|CCAP	LOC108139230|XP_017117385.1|DELE
OG0007271	CCAP1982_LOCUS84|CAD6991142.1|CCAP	LOC108140769|XP_017119246.1|DELE
OG0007272	CCAP1982_LOCUS12889|CAD7004485.1|CCAP	LOC108147476|XP_017129515.1|DELE
OG0007273	CCAP1982_LOCUS4633|CAD6995931.1|CCAP	LOC108136992|XP_017113976.1|DELE
OG0007274	CCAP1982_LOCUS4273|CAD6995562.1|CCAP	LOC108135150|XP_017111259.1|DELE
OG0007275	CCAP1982_LOCUS11313|CAD7002844.1|CCAP	LOC108146443|XP_017127938.1|DELE
OG0007276	CCAP1982_LOCUS11322|CAD7002854.1|CCAP	LOC108146409|XP_017127900.1|DELE
OG0007277	CCAP1982_LOCUS12267|CAD7003834.1|CCAP	LOC108146939|XP_017128680.1|DELE
OG0007278	CCAP1982_LOCUS14983|CAD7006683.1|CCAP	LOC108142775|XP_017122306.1|DELE
OG0007279	CCAP1982_LOCUS14984|CAD7006684.1|CCAP	LOC108150240|XP_017133790.1|DELE
OG0007280	CCAP1982_LOCUS14986|CAD7006686.1|CCAP	LOC108142699|XP_017122198.1|DELE
OG0007281	CCAP1982_LOCUS595|CAD6991682.1|CCAP	LOC108148852|XP_017131628.1|DELE
OG0007282	CCAP1982_LOCUS594|CAD6991681.1|CCAP	LOC108148851|XP_017131627.1|DELE
OG0007283	CCAP1982_LOCUS208|CAD6991277.1|CCAP	LOC108147294|XP_017129205.1|DELE
OG0007284	CCAP1982_LOCUS3395|CAD6994660.1|CCAP	LOC108136870|XP_017113801.1|DELE
OG0007287	CCAP1982_LOCUS7484|CAD6998937.1|CCAP	LOC108149472|XP_017132576.1|DELE
OG0007290	CCAP1982_LOCUS587|CAD6991674.1|CCAP	LOC108137005|XP_017113991.1|DELE
OG0007291	CCAP1982_LOCUS3528|CAD6994797.1|CCAP	LOC108147738|XP_017129958.1|DELE
OG0007293	CCAP1982_LOCUS298|CAD6991368.1|CCAP	LOC108147235|XP_017129117.1|DELE
OG0007294	CCAP1982_LOCUS1027|CAD6992149.1|CCAP	LOC108134881|XP_017110869.1|DELE
OG0007295	CCAP1982_LOCUS3441|CAD6994706.1|CCAP	LOC108140435|XP_017118651.1|DELE
OG0007296	CCAP1982_LOCUS1016|CAD6992137.1|CCAP	LOC108147237|XP_017129120.1|DELE
OG0007297	CCAP1982_LOCUS4653|CAD6995944.1|CCAP	LOC108140454|XP_017118675.1|DELE
OG0007298	CCAP1982_LOCUS4435|CAD6995730.1|CCAP	LOC108137499|XP_017114705.1|DELE
OG0007299	CCAP1982_LOCUS5169|CAD6996501.1|CCAP	LOC108143988|XP_017124091.1|DELE
OG0007300	CCAP1982_LOCUS379|CAD6991454.1|CCAP	LOC108135145|XP_017111246.1|DELE
OG0007301	CCAP1982_LOCUS4540|CAD6995838.1|CCAP	LOC108148267|XP_017130708.1|DELE
OG0007302	CCAP1982_LOCUS5045|CAD6996366.1|CCAP	LOC108137471|XP_017114665.1|DELE
OG0007304	CCAP1982_LOCUS6553|CAD6997935.1|CCAP	LOC108138846|XP_017116847.1|DELE
OG0007305	CCAP1982_LOCUS14100|CAD7005751.1|CCAP	LOC108135669|XP_017111993.1|DELE
OG0007306	CCAP1982_LOCUS14101|CAD7005752.1|CCAP	LOC108135668|XP_017111992.1|DELE
OG0007307	CCAP1982_LOCUS5065|CAD6996390.1|CCAP	LOC108140670|XP_017119102.1|DELE
OG0007309	CCAP1982_LOCUS310|CAD6991383.1|CCAP	LOC108147274|XP_017129171.1|DELE
OG0007310	CCAP1982_LOCUS309|CAD6991382.1|CCAP	LOC108136946|XP_017113916.1|DELE
OG0007311	CCAP1982_LOCUS304|CAD6991375.1|CCAP	LOC108136810|XP_017113701.1|DELE
OG0007316	CCAP1982_LOCUS997|CAD6992113.1|CCAP	LOC108136815|XP_017113707.1|DELE
OG0007317	CCAP1982_LOCUS766|CAD6991874.1|CCAP	LOC108148340|XP_017130839.1|DELE
OG0007318	CCAP1982_LOCUS765|CAD6991872.1|CCAP	LOC108148339|XP_017130835.1|DELE
OG0007319	CCAP1982_LOCUS11203|CAD7002728.1|CCAP	LOC108146742|XP_017128354.1|DELE
OG0007324	CCAP1982_LOCUS4825|CAD6996131.1|CCAP	LOC108137491|XP_017114697.1|DELE
OG0007325	CCAP1982_LOCUS4878|CAD6996186.1|CCAP	LOC108148822|XP_017131567.1|DELE
OG0007326	CCAP1982_LOCUS4843|CAD6996150.1|CCAP	LOC108137482|XP_017114684.1|DELE
OG0007327	CCAP1982_LOCUS12605|CAD7004186.1|CCAP	LOC108146243|XP_017127666.1|DELE
OG0007328	CCAP1982_LOCUS4824|CAD6996130.1|CCAP	LOC108140356|XP_017118539.1|DELE
OG0007329	CCAP1982_LOCUS836|CAD6991948.1|CCAP	LOC108143887|XP_017123950.1|DELE
OG0007333	CCAP1982_LOCUS5111|CAD6996439.1|CCAP	LOC108135121|XP_017111212.1|DELE
OG0007335	CCAP1982_LOCUS14948|CAD7006643.1|CCAP	LOC108142576|XP_017122015.1|DELE
OG0007336	CCAP1982_LOCUS256|CAD6991327.1|CCAP	LOC108137768|XP_017115159.1|DELE
OG0007337	CCAP1982_LOCUS12036|CAD7003588.1|CCAP	LOC108135670|XP_017111994.1|DELE
OG0007338	CCAP1982_LOCUS14978|CAD7006677.1|CCAP	LOC108146531|XP_017128060.1|DELE
OG0007339	CCAP1982_LOCUS176|CAD6991240.1|CCAP	LOC108143918|XP_017123987.1|DELE
OG0007340	CCAP1982_LOCUS5191|CAD6996523.1|CCAP	LOC108136764|XP_017113612.1|DELE
OG0007341	CCAP1982_LOCUS4563|CAD6995862.1|CCAP	LOC108137454|XP_017114639.1|DELE
OG0007342	CCAP1982_LOCUS5140|CAD6996471.1|CCAP	LOC108147273|XP_017129167.1|DELE
OG0007343	CCAP1982_LOCUS426|CAD6991502.1|CCAP	LOC108139145|XP_017117251.1|DELE
OG0007345	CCAP1982_LOCUS429|CAD6991505.1|CCAP	LOC108139147|XP_017117254.1|DELE
OG0007346	CCAP1982_LOCUS12748|CAD7004329.1|CCAP	LOC108146221|XP_017127629.1|DELE
OG0007351	CCAP1982_LOCUS13609|CAD7005252.1|CCAP	LOC108143243|XP_017123031.1|DELE
OG0007352	CCAP1982_LOCUS21584|CAD7013524.1|CCAP	LOC108145028|XP_017125700.1|DELE
OG0007353	CCAP1982_LOCUS1008|CAD6992129.1|CCAP	LOC108141141|XP_017119854.1|DELE
OG0007354	CCAP1982_LOCUS20275|CAD7012173.1|CCAP	LOC108135446|XP_017111678.1|DELE
OG0007355	CCAP1982_LOCUS558|CAD6991644.1|CCAP	LOC108148279|XP_017130724.1|DELE
OG0007356	CCAP1982_LOCUS21381|CAD7013311.1|CCAP	LOC108143435|XP_017123339.1|DELE
OG0007357	CCAP1982_LOCUS4455|CAD6995751.1|CCAP	LOC108148264|XP_017130699.1|DELE
OG0007358	CCAP1982_LOCUS4816|CAD6996121.1|CCAP	LOC108140649|XP_017119064.1|DELE
OG0007360	CCAP1982_LOCUS1890|CAD6993060.1|CCAP	LOC108135042|XP_017111072.1|DELE
OG0007362	CCAP1982_LOCUS5554|CAD6996881.1|CCAP	LOC108138645|XP_017116474.1|DELE
OG0007366	CCAP1982_LOCUS4415|CAD6995708.1|CCAP	LOC108135839|XP_017112212.1|DELE
OG0007367	CCAP1982_LOCUS12741|CAD7004322.1|CCAP	LOC108146109|XP_017127430.1|DELE
OG0007368	CCAP1982_LOCUS584|CAD6991671.1|CCAP	LOC108140759|XP_017119234.1|DELE
OG0007369	CCAP1982_LOCUS4308|CAD6995601.1|CCAP	LOC108140603|XP_017119001.1|DELE
OG0007370	CCAP1982_LOCUS22387|CAD7014393.1|CCAP	LOC108145462|XP_017126398.1|DELE
OG0007371	CCAP1982_LOCUS3268|CAD6994524.1|CCAP	LOC108148745|XP_017131429.1|DELE
OG0007372	CCAP1982_LOCUS246|CAD6991317.1|CCAP	LOC108142990|XP_017122650.1|DELE
OG0007389	CCAP1982_LOCUS6401|CAD6997775.1|CCAP	LOC108135232|XP_017111379.1|DELE
OG0007393	CCAP1982_LOCUS5062|CAD6996385.1|CCAP	LOC108139248|XP_017117412.1|DELE
OG0007396	CCAP1982_LOCUS4566|CAD6995865.1|CCAP	LOC108137463|XP_017114658.1|DELE
OG0007397	CCAP1982_LOCUS6480|CAD6997857.1|CCAP, CCAP1982_LOCUS6479|CAD6997856.1|CCAP	LOC108142080|XP_017121256.1|DELE
OG0007398	CCAP1982_LOCUS20412|CAD7012318.1|CCAP	LOC108144764|XP_017125360.1|DELE
OG0007402	CCAP1982_LOCUS4479|CAD6995775.1|CCAP	LOC108135814|XP_017112178.1|DELE
OG0007403	CCAP1982_LOCUS4486|CAD6995782.1|CCAP	LOC108135781|XP_017112130.1|DELE
OG0007404	CCAP1982_LOCUS4527|CAD6995824.1|CCAP	LOC108135802|XP_017112163.1|DELE
OG0007405	CCAP1982_LOCUS686|CAD6991781.1|CCAP	LOC108143999|XP_017124107.1|DELE
OG0007406	CCAP1982_LOCUS4363|CAD6995656.1|CCAP	LOC108141067|XP_017119713.1|DELE
OG0007407	CCAP1982_LOCUS5431|CAD6996752.1|CCAP, CCAP1982_LOCUS5430|CAD6996751.1|CCAP	LOC108137807|XP_017115204.1|DELE
OG0007408	CCAP1982_LOCUS14593|CAD7006269.1|CCAP	LOC108145970|XP_017127189.1|DELE
