Orthogroup	AALB.longest_only	DFIC.longest_only
OG0006069	LOC118464364|XP_035787582.1|AALB	LOC108099903|XP_017059050.1|DFIC
OG0006070	LOC118466826|XP_035792514.1|AALB	LOC108088935|XP_017042448.1|DFIC
OG0006071	LOC118466822|XP_035792505.1|AALB	LOC108095892|XP_017052695.1|DFIC
OG0006072	LOC118466717|XP_035792275.1|AALB	LOC108099689|XP_017058810.1|DFIC
OG0006073	LOC118467779|XP_035794510.1|AALB	LOC108100706|XP_017060223.1|DFIC
OG0006074	LOC118462660|XP_035784440.1|AALB	LOC108101688|XP_017061606.1|DFIC
OG0006075	LOC118468247|XP_035794905.1|AALB	LOC108095390|XP_017051959.1|DFIC
OG0006076	LOC118464689|XP_035788105.1|AALB	LOC108086749|XP_017039278.1|DFIC
OG0006077	LOC118467906|XP_035794726.1|AALB	LOC108088884|XP_017042370.1|DFIC
OG0006078	LOC118465018|XP_035788767.1|AALB	LOC108088899|XP_017042389.1|DFIC
OG0006079	LOC118463176|XP_035785476.1|AALB	LOC108096279|XP_017053234.1|DFIC
OG0006080	LOC118462896|XP_035784883.1|AALB	LOC108096348|XP_017053385.1|DFIC
OG0006081	LOC118462740|XP_035784593.1|AALB	LOC108090751|XP_017045072.1|DFIC
OG0006082	LOC118462759|XP_035784618.1|AALB	LOC108090761|XP_017045082.1|DFIC
OG0006083	LOC118463796|XP_035786529.1|AALB	LOC108088310|XP_017041530.1|DFIC
OG0006084	LOC118465147|XP_035788982.1|AALB	LOC108096379|XP_017053420.1|DFIC
OG0006085	LOC118464012|XP_035786953.1|AALB	LOC108088931|XP_017042443.1|DFIC
OG0006086	LOC118464850|XP_035788440.1|AALB	LOC108088875|XP_017042351.1|DFIC
OG0006087	LOC118467026|XP_035792880.1|AALB	LOC108093890|XP_017049735.1|DFIC
OG0006088	LOC118467028|XP_035792886.1|AALB	LOC108099904|XP_017059051.1|DFIC
OG0006089	LOC118465684|XP_035790008.1|AALB	LOC108095350|XP_017051919.1|DFIC
OG0006090	LOC118465666|XP_035789978.1|AALB	LOC108089581|XP_017043425.1|DFIC
OG0006091	LOC118466903|XP_035792658.1|AALB	LOC108087496|XP_017040381.1|DFIC
OG0006092	LOC118463104|XP_035785304.1|AALB	LOC108095356|XP_017051926.1|DFIC
OG0006093	LOC118465967|XP_035790611.1|AALB	LOC108090645|XP_017044912.1|DFIC
OG0006094	LOC118465959|XP_035790592.1|AALB	LOC108100161|XP_017059413.1|DFIC
OG0006095	LOC118464175|XP_035787208.1|AALB	LOC108090395|XP_017044533.1|DFIC
OG0006096	LOC118464426|XP_035787682.1|AALB	LOC108086739|XP_017039260.1|DFIC
OG0006097	LOC118466459|XP_035791705.1|AALB	LOC108088318|XP_017041543.1|DFIC
OG0006098	LOC118466465|XP_035791716.1|AALB	LOC108091561|XP_017046322.1|DFIC
OG0006099	LOC118465437|XP_035789580.1|AALB	LOC108087677|XP_017040671.1|DFIC
OG0006100	LOC118465473|XP_035789661.1|AALB	LOC108096548|XP_017053726.1|DFIC
OG0006101	LOC118465823|XP_035790303.1|AALB	LOC108089248|XP_017042901.1|DFIC
OG0006102	LOC118464359|XP_035787575.1|AALB	LOC108094922|XP_017051269.1|DFIC
OG0006103	LOC118465477|XP_035789671.1|AALB	LOC108091188|XP_017045754.1|DFIC
OG0006104	LOC118464372|XP_035787606.1|AALB	LOC108095374|XP_017051943.1|DFIC
OG0006105	LOC118464709|XP_035788133.1|AALB	LOC108095303|XP_017051852.1|DFIC
OG0006106	LOC118467921|XP_035794756.1|AALB	LOC108088890|XP_017042376.1|DFIC
OG0006107	LOC118466991|XP_035792805.1|AALB	LOC108095211|XP_017051710.1|DFIC
OG0006108	LOC118463767|XP_035786475.1|AALB	LOC108097176|XP_017054803.1|DFIC
OG0006109	LOC118466030|XP_035790747.1|AALB	LOC108088779|XP_017042225.1|DFIC
OG0006110	LOC118465149|XP_035788988.1|AALB	LOC108088285|XP_017041495.1|DFIC
OG0006111	LOC118462739|XP_035784591.1|AALB	LOC108095181|XP_017051655.1|DFIC
OG0006112	LOC118464947|XP_035788629.1|AALB	LOC108090974|XP_017045418.1|DFIC
OG0006113	LOC118464940|XP_035788619.1|AALB	LOC108089420|XP_017043113.1|DFIC
OG0006114	LOC118463464|XP_035785947.1|AALB	LOC108086548|XP_017038975.1|DFIC
OG0006115	LOC118463683|XP_035786342.1|AALB	LOC108086760|XP_017039288.1|DFIC
OG0006116	LOC118465729|XP_035790083.1|AALB	LOC108087727|XP_017040737.1|DFIC
OG0006117	LOC118465024|XP_035788782.1|AALB	LOC108093735|XP_017049479.1|DFIC
OG0006118	LOC118463366|XP_035785778.1|AALB	LOC108093719|XP_017049415.1|DFIC
OG0006119	LOC118464202|XP_035787254.1|AALB	LOC108094757|XP_017051003.1|DFIC
OG0006120	LOC118466019|XP_035790728.1|AALB	LOC108094016|XP_017049932.1|DFIC
OG0006121	LOC118463280|XP_035785649.1|AALB	LOC108088865|XP_017042334.1|DFIC
OG0006122	LOC118464654|XP_035788014.1|AALB	LOC108098415|XP_017056798.1|DFIC
OG0006123	LOC118463071|XP_035785223.1|AALB	LOC108101932|XP_017062004.1|DFIC
OG0006124	LOC118463073|XP_035785225.1|AALB	LOC108091882|XP_017046752.1|DFIC
OG0006125	LOC118464697|XP_035788112.1|AALB	LOC108089492|XP_017043262.1|DFIC
OG0006126	LOC118462731|XP_035784570.1|AALB	LOC108089438|XP_017043162.1|DFIC
OG0006127	LOC118462717|XP_035784554.1|AALB	LOC108096367|XP_017053407.1|DFIC
OG0006128	LOC118465685|XP_035790009.1|AALB	LOC108096420|XP_017053494.1|DFIC
OG0006129	LOC118465824|XP_035790304.1|AALB	LOC108096380|XP_017053424.1|DFIC
OG0006130	LOC118463868|XP_035786678.1|AALB	LOC108096329|XP_017053351.1|DFIC
OG0006131	LOC118466316|XP_035791321.1|AALB	LOC108096260|XP_017053205.1|DFIC
OG0006132	LOC118464345|XP_035787558.1|AALB	LOC108096432|XP_017053510.1|DFIC
OG0006133	LOC118466317|XP_035791323.1|AALB	LOC108096330|XP_017053352.1|DFIC
OG0006134	LOC118466312|XP_035791316.1|AALB	LOC108096374|XP_017053415.1|DFIC
OG0006135	LOC118462634|XP_035784371.1|AALB	LOC108096314|XP_017053295.1|DFIC
OG0006136	LOC118466390|XP_035791520.1|AALB	LOC108089495|XP_017043269.1|DFIC
OG0006137	LOC118463470|XP_035785953.1|AALB	LOC108087479|XP_017040346.1|DFIC
OG0006138	LOC118465882|XP_035790412.1|AALB	LOC108101454|XP_017061285.1|DFIC
OG0006139	LOC118466490|XP_035791782.1|AALB	LOC108090352|XP_017044462.1|DFIC
OG0006140	LOC118464882|XP_035788518.1|AALB	LOC108101900|XP_017061956.1|DFIC
OG0006141	LOC118467209|XP_035793328.1|AALB	LOC108090462|XP_017044649.1|DFIC
OG0006142	LOC118465930|XP_035790526.1|AALB	LOC108088287|XP_017041497.1|DFIC
OG0006143	LOC118465933|XP_035790534.1|AALB	LOC108095428|XP_017052025.1|DFIC
OG0006144	LOC118465929|XP_035790525.1|AALB	LOC108086904|XP_017039465.1|DFIC
OG0006145	LOC118465934|XP_035790535.1|AALB	LOC108100378|XP_017059716.1|DFIC
OG0006146	LOC118463764|XP_035786470.1|AALB	LOC108100967|XP_017060607.1|DFIC
OG0006147	LOC118464332|XP_035787542.1|AALB	LOC108099349|XP_017058318.1|DFIC
OG0006148	LOC118464437|XP_035787704.1|AALB	LOC108100453|XP_017059868.1|DFIC
OG0006149	LOC118465995|XP_035790683.1|AALB	LOC108095441|XP_017052040.1|DFIC
OG0006150	LOC118465991|XP_035790676.1|AALB	LOC108095439|XP_017052037.1|DFIC
OG0006151	LOC118465990|XP_035790672.1|AALB	LOC108089147|XP_017042758.1|DFIC
OG0006152	LOC118460275|XP_035780351.1|AALB	LOC108095848|XP_017052633.1|DFIC
OG0006153	LOC118461614|XP_035783049.1|AALB	LOC108094058|XP_017049986.1|DFIC
OG0006154	LOC118461358|XP_035782487.1|AALB	LOC108095680|XP_017052338.1|DFIC
OG0006155	LOC118459368|XP_035778560.1|AALB	LOC108099353|XP_017058322.1|DFIC
OG0006156	LOC118460906|XP_035781544.1|AALB	LOC108099391|XP_017058379.1|DFIC
OG0006158	LOC118456241|XP_035772726.1|AALB	LOC108089408|XP_017043092.1|DFIC
OG0006159	LOC118463740|XP_035786427.1|AALB	LOC108101608|XP_017061510.1|DFIC
OG0006160	LOC118465375|XP_035789463.1|AALB	LOC108090968|XP_017045403.1|DFIC
OG0006161	LOC118467589|XP_035794136.1|AALB	LOC108090254|XP_017044339.1|DFIC
OG0006162	LOC118464125|XP_035787111.1|AALB	LOC108098397|XP_017056761.1|DFIC
OG0006181	LOC118465342|XP_035789392.1|AALB	LOC108087960|XP_017041042.1|DFIC
OG0006182	LOC118459681|XP_035779200.1|AALB	LOC108099643|XP_017058761.1|DFIC
OG0006183	LOC118462451|XP_035784021.1|AALB	LOC108092125|XP_017047117.1|DFIC
OG0006184	LOC118462526|XP_035784173.1|AALB	LOC108099583|XP_017058677.1|DFIC
OG0006185	LOC118463613|XP_035786236.1|AALB	LOC108097139|XP_017054732.1|DFIC
OG0006186	LOC118456351|XP_035772910.1|AALB	LOC108099445|XP_017058471.1|DFIC
OG0006188	LOC118458215|XP_035776359.1|AALB	LOC108097138|XP_017054725.1|DFIC
OG0006190	LOC118459922|XP_035779665.1|AALB	LOC108099359|XP_017058334.1|DFIC
OG0006191	LOC118468854|XP_035796002.1|AALB	LOC108088471|XP_017041747.1|DFIC
OG0006192	LOC118463742|XP_035786433.1|AALB	LOC108092939|XP_017048295.1|DFIC
OG0006193	LOC118466495|XP_035791857.1|AALB	LOC108097670|XP_017055613.1|DFIC
OG0006194	LOC118466050|XP_035790784.1|AALB	LOC108102133|XP_017062291.1|DFIC
OG0006195	LOC118465364|XP_035789449.1|AALB	LOC108094599|XP_017050735.1|DFIC
OG0006196	LOC118466371|XP_035791481.1|AALB	LOC108098969|XP_017057675.1|DFIC
OG0006197	LOC118459539|XP_035778906.1|AALB	LOC108098405|XP_017056776.1|DFIC
OG0006198	LOC118464114|XP_035787108.1|AALB	LOC108091056|XP_017045496.1|DFIC
OG0006199	LOC118464419|XP_035787670.1|AALB	LOC108095774|XP_017052508.1|DFIC
OG0006200	LOC118457825|XP_035775596.1|AALB	LOC108092175|XP_017047187.1|DFIC
OG0006201	LOC118466129|XP_035790976.1|AALB	LOC108088676|XP_017042100.1|DFIC
OG0006202	LOC118458386|XP_035776692.1|AALB	LOC108088583|XP_017041922.1|DFIC
OG0006203	LOC118461462|XP_035782697.1|AALB	LOC108097962|XP_017056062.1|DFIC
OG0006204	LOC118460860|XP_035781469.1|AALB	LOC108092224|XP_017047247.1|DFIC
OG0006205	LOC118459852|XP_035779558.1|AALB	LOC108097517|XP_017055330.1|DFIC
OG0006206	LOC118457605|XP_035775205.1|AALB	LOC108094716|XP_017050942.1|DFIC
OG0006207	LOC118456769|XP_035773741.1|AALB	LOC108089850|XP_017043783.1|DFIC
OG0006208	LOC118456730|XP_035773671.1|AALB	LOC108099145|XP_017057977.1|DFIC
OG0006209	LOC118457987|XP_035775944.1|AALB	LOC108097944|XP_017056025.1|DFIC
OG0006210	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB	LOC108088594|XP_017041931.1|DFIC
OG0006211	LOC118466470|XP_035791744.1|AALB	LOC108092651|XP_017047792.1|DFIC
OG0006212	LOC118466456|XP_035791701.1|AALB	LOC108092649|XP_017047790.1|DFIC
OG0006214	LOC118463876|XP_035786691.1|AALB	LOC108102168|XP_017062357.1|DFIC
OG0006215	LOC118463084|XP_035785249.1|AALB	LOC108097932|XP_017056010.1|DFIC
OG0006216	LOC118468581|XP_035795409.1|AALB	LOC108095940|XP_017052766.1|DFIC
OG0006217	LOC118460912|XP_035781561.1|AALB	LOC108097978|XP_017056085.1|DFIC
OG0006218	LOC118463277|XP_035785650.1|AALB	LOC108092679|XP_017047855.1|DFIC
OG0006219	LOC118463439|XP_035785919.1|AALB	LOC108097181|XP_017054812.1|DFIC
OG0006220	LOC118463219|XP_035785557.1|AALB	LOC108099930|XP_017059089.1|DFIC
OG0006221	LOC118459979|XP_035779771.1|AALB	LOC108086867|XP_017039418.1|DFIC
OG0006222	LOC118456205|XP_035772668.1|AALB	LOC108086843|XP_017039382.1|DFIC
OG0006223	LOC118465175|XP_035789030.1|AALB	LOC108097487|XP_017055280.1|DFIC
OG0006224	LOC118466416|XP_035791588.1|AALB	LOC108097518|XP_017055334.1|DFIC
OG0006225	LOC118467439|XP_035793877.1|AALB	LOC108101645|XP_017061550.1|DFIC
OG0006226	LOC118460925|XP_035781578.1|AALB	LOC108096531|XP_017053704.1|DFIC
OG0006227	LOC118463379|XP_035785804.1|AALB	LOC108091077|XP_017045569.1|DFIC
OG0006228	LOC118461791|XP_035783420.1|AALB	LOC108094831|XP_017051112.1|DFIC
OG0006229	LOC118468908|XP_035796110.1|AALB	LOC108095014|XP_017051348.1|DFIC
OG0006230	LOC118456961|XP_035774040.1|AALB	LOC108098014|XP_017056148.1|DFIC
OG0006231	LOC118457496|XP_035775432.1|AALB	LOC108097588|XP_017055470.1|DFIC
OG0006232	LOC118459319|XP_035778467.1|AALB	LOC108094683|XP_017050892.1|DFIC
OG0006233	LOC118460378|XP_035780531.1|AALB	LOC108094728|XP_017050963.1|DFIC
OG0006234	LOC118465641|XP_035789942.1|AALB	LOC108098122|XP_017056331.1|DFIC
OG0006235	LOC118463210|XP_035785549.1|AALB	LOC108094454|XP_017050525.1|DFIC
OG0006237	LOC118462880|XP_035784845.1|AALB	LOC108097423|XP_017055179.1|DFIC
OG0006238	LOC118457229|XP_035774504.1|AALB	LOC108097724|XP_017055711.1|DFIC
OG0006239	LOC118463624|XP_035786219.1|AALB	LOC108102127|XP_017062278.1|DFIC
OG0006240	LOC118463733|XP_035786423.1|AALB	LOC108088527|XP_017041859.1|DFIC
OG0006241	LOC118465640|XP_035789941.1|AALB	LOC108098121|XP_017056330.1|DFIC
OG0006242	LOC118458264|XP_035776453.1|AALB	LOC108101700|XP_017061627.1|DFIC
OG0006243	LOC118458243|XP_035776409.1|AALB	LOC108098952|XP_017057649.1|DFIC
OG0006244	LOC118462949|XP_035784989.1|AALB	LOC108099580|XP_017058674.1|DFIC
OG0006248	LOC118457572|XP_035775144.1|AALB	LOC108093360|XP_017048866.1|DFIC
OG0006249	LOC118466313|XP_035791322.1|AALB	LOC108101315|XP_017061106.1|DFIC, LOC108092825|XP_017048158.1|DFIC
OG0006250	LOC118459263|XP_035778367.1|AALB	LOC108094634|XP_017050811.1|DFIC
OG0006251	LOC118456703|XP_035773608.1|AALB	LOC108095801|XP_017052555.1|DFIC
OG0006252	LOC118468752|XP_035795810.1|AALB	LOC108095800|XP_017052554.1|DFIC
OG0006253	LOC118456293|XP_035772813.1|AALB	LOC108097152|XP_017054761.1|DFIC
OG0006254	LOC118462194|XP_035784000.1|AALB	LOC108089986|XP_017043975.1|DFIC
OG0006255	LOC118466494|XP_035791798.1|AALB	LOC108095980|XP_017052814.1|DFIC
OG0006256	LOC118458819|XP_035777628.1|AALB	LOC108098043|XP_017056197.1|DFIC
OG0006257	LOC118469017|XP_035796353.1|AALB	LOC108097538|XP_017055373.1|DFIC
OG0006258	LOC118456994|XP_035774143.1|AALB	LOC108097943|XP_017056024.1|DFIC
OG0006259	LOC118458707|XP_035777341.1|AALB	LOC108092151|XP_017047158.1|DFIC
OG0006260	LOC118461408|XP_035782580.1|AALB	LOC108097539|XP_017055377.1|DFIC
OG0006261	LOC118457792|XP_035775531.1|AALB	LOC108093488|XP_017049065.1|DFIC
OG0006262	LOC118466942|XP_035792736.1|AALB	LOC108097497|XP_017055295.1|DFIC
OG0006263	LOC118462005|XP_035783834.1|AALB	LOC108097317|XP_017055025.1|DFIC
OG0006264	LOC118460208|XP_035780212.1|AALB	LOC108097003|XP_017054480.1|DFIC
OG0006265	LOC118459545|XP_035778921.1|AALB	LOC108093745|XP_017049500.1|DFIC
OG0006266	LOC118461682|XP_035783165.1|AALB	LOC108097104|XP_017054662.1|DFIC
OG0006267	LOC118457138|XP_035774345.1|AALB	LOC108102211|XP_017062423.1|DFIC
OG0006268	LOC118460298|XP_035780392.1|AALB	LOC108096736|XP_017054073.1|DFIC
OG0006269	LOC118465239|XP_035789153.1|AALB	LOC108099656|XP_017058779.1|DFIC
OG0006270	LOC118465046|XP_035788821.1|AALB	LOC108097467|XP_017055228.1|DFIC
OG0006271	LOC118459332|XP_035778492.1|AALB	LOC108087364|XP_017040193.1|DFIC
OG0006272	LOC118461970|XP_035783778.1|AALB	LOC108097702|XP_017055676.1|DFIC
OG0006273	LOC118460314|XP_035780416.1|AALB	LOC108094241|XP_017050189.1|DFIC
OG0006274	LOC118464853|XP_035788462.1|AALB	LOC108095502|XP_017052097.1|DFIC
OG0006276	LOC118460244|XP_035780297.1|AALB	LOC108098988|XP_017057700.1|DFIC
OG0006278	LOC118462294|XP_035784008.1|AALB	LOC108097911|XP_017055937.1|DFIC
OG0006279	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB	LOC108097527|XP_017055358.1|DFIC
OG0006280	LOC118465053|XP_035788831.1|AALB	LOC108100921|XP_017060529.1|DFIC
OG0006281	LOC118465016|XP_035788768.1|AALB	LOC108100920|XP_017060528.1|DFIC
OG0006282	LOC118459291|XP_035778429.1|AALB	LOC108097603|XP_017055499.1|DFIC
OG0006283	LOC118466546|XP_035791956.1|AALB	LOC108087150|XP_017039853.1|DFIC
OG0006284	LOC118466134|XP_035790978.1|AALB	LOC108089580|XP_017043424.1|DFIC
OG0006285	LOC118468716|XP_035795740.1|AALB	LOC108098542|XP_017057019.1|DFIC
OG0006286	LOC118462808|XP_035784717.1|AALB	LOC108087353|XP_017040183.1|DFIC
OG0006287	LOC118465949|XP_035790571.1|AALB	LOC108097786|XP_017055805.1|DFIC
OG0006288	LOC118465979|XP_035790645.1|AALB	LOC108086870|XP_017039421.1|DFIC
OG0006289	LOC118458506|XP_035776966.1|AALB	LOC108087322|XP_017040141.1|DFIC
OG0006290	LOC118466363|XP_035791447.1|AALB	LOC108088647|XP_017042058.1|DFIC
OG0006291	LOC118465309|XP_035789316.1|AALB	LOC108100858|XP_017060427.1|DFIC
OG0006292	LOC118466281|XP_035791257.1|AALB	LOC108091220|XP_017045811.1|DFIC
OG0006293	LOC118461819|XP_035783510.1|AALB	LOC108100506|XP_017059946.1|DFIC
OG0006294	LOC118463794|XP_035786576.1|AALB	LOC108097669|XP_017055612.1|DFIC
OG0006295	LOC118468364|XP_035795020.1|AALB	LOC108092870|XP_017048195.1|DFIC
OG0006296	LOC118463357|XP_035785769.1|AALB	LOC108094437|XP_017050500.1|DFIC
OG0006297	LOC118466091|XP_035790937.1|AALB	LOC108092792|XP_017048049.1|DFIC
OG0006298	LOC118461726|XP_035783303.1|AALB	LOC108097758|XP_017055758.1|DFIC
OG0006299	LOC118464722|XP_035788191.1|AALB	LOC108091303|XP_017045915.1|DFIC
OG0006300	LOC118461782|XP_035783407.1|AALB	LOC108097202|XP_017054836.1|DFIC
OG0006301	LOC118460259|XP_035780328.1|AALB	LOC108088622|XP_017042019.1|DFIC
OG0006302	LOC118465105|XP_035788944.1|AALB	LOC108091215|XP_017045801.1|DFIC
OG0006303	LOC118468541|XP_035795317.1|AALB	LOC108087682|XP_017040675.1|DFIC
OG0006305	LOC118461623|XP_035783066.1|AALB	LOC108097494|XP_017055286.1|DFIC
OG0006306	LOC118461600|XP_035783011.1|AALB	LOC108095827|XP_017052598.1|DFIC
OG0006308	LOC118463970|XP_035786865.1|AALB	LOC108098062|XP_017056240.1|DFIC
OG0006309	LOC118460217|XP_035780229.1|AALB	LOC108098018|XP_017056157.1|DFIC
OG0006311	LOC118465547|XP_035789770.1|AALB	LOC108097880|XP_017055905.1|DFIC
OG0006313	LOC118467803|XP_035794611.1|AALB	LOC108095366|XP_017051936.1|DFIC
OG0006314	LOC118461551|XP_035782898.1|AALB	LOC108094727|XP_017050962.1|DFIC
OG0006315	LOC118463018|XP_035785148.1|AALB	LOC108086812|XP_017039340.1|DFIC
OG0006316	LOC118457593|XP_035775187.1|AALB	LOC108100929|XP_017060559.1|DFIC
OG0006317	LOC118468456|XP_035795134.1|AALB	LOC108095365|XP_017051935.1|DFIC
OG0006318	LOC118457726|XP_035775414.1|AALB	LOC108094426|XP_017050489.1|DFIC
OG0006319	LOC118468591|XP_035795427.1|AALB	LOC108090706|XP_017044988.1|DFIC
OG0006320	LOC118456502|XP_035773227.1|AALB	LOC108097426|XP_017055183.1|DFIC
OG0006321	LOC118466569|XP_035792006.1|AALB	LOC108088672|XP_017042094.1|DFIC
OG0006322	LOC118466573|XP_035792012.1|AALB	LOC108097600|XP_017055496.1|DFIC
OG0006323	LOC118458746|XP_035777417.1|AALB	LOC108094567|XP_017050668.1|DFIC
OG0006324	LOC118461572|XP_035782959.1|AALB	LOC108097241|XP_017054908.1|DFIC
OG0006325	LOC118462663|XP_035784456.1|AALB	LOC108093347|XP_017048844.1|DFIC
OG0006326	LOC118461169|XP_035782062.1|AALB	LOC108096325|XP_017053346.1|DFIC
OG0006327	LOC118468971|XP_035796239.1|AALB	LOC108086575|XP_017039021.1|DFIC
OG0006328	LOC118456195|XP_035772649.1|AALB	LOC108095753|XP_017052430.1|DFIC
OG0006329	LOC118462177|XP_035783999.1|AALB	LOC108095558|XP_017052182.1|DFIC
OG0006330	LOC118464657|XP_035788047.1|AALB	LOC108095863|XP_017052653.1|DFIC
OG0006331	LOC118467416|XP_035793792.1|AALB	LOC108098002|XP_017056127.1|DFIC
OG0006332	LOC118460893|XP_035781531.1|AALB	LOC108095594|XP_017052247.1|DFIC
OG0006333	LOC118460274|XP_035780354.1|AALB	LOC108102206|XP_017062397.1|DFIC
OG0006334	LOC118466496|XP_035791815.1|AALB	LOC108092872|XP_017048197.1|DFIC
OG0006335	LOC118464913|XP_035788577.1|AALB	LOC108091694|XP_017046516.1|DFIC
OG0006336	LOC118459083|XP_035778077.1|AALB	LOC108091230|XP_017045824.1|DFIC
OG0006337	LOC118468488|XP_035795209.1|AALB	LOC108091223|XP_017045817.1|DFIC
OG0006339	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB	LOC108094678|XP_017050884.1|DFIC
OG0006340	LOC118465869|XP_035790399.1|AALB	LOC108094472|XP_017050549.1|DFIC
OG0006341	LOC118458683|XP_035777292.1|AALB	LOC108097675|XP_017055620.1|DFIC
OG0006342	LOC118456744|XP_035773694.1|AALB	LOC108097697|XP_017055659.1|DFIC
OG0006343	LOC118456724|XP_035773658.1|AALB	LOC108097401|XP_017055145.1|DFIC
OG0006344	LOC118466444|XP_035791657.1|AALB	LOC108098137|XP_017056350.1|DFIC
OG0006345	LOC118460464|XP_035780681.1|AALB	LOC108099354|XP_017058328.1|DFIC
OG0006346	LOC118468323|XP_035794960.1|AALB	LOC108086581|XP_017039026.1|DFIC
OG0006347	LOC118461583|XP_035782971.1|AALB	LOC108092073|XP_017047034.1|DFIC
OG0006348	LOC118461309|XP_035782428.1|AALB	LOC108097265|XP_017054950.1|DFIC
OG0006349	LOC118461711|XP_035783261.1|AALB	LOC108097239|XP_017054902.1|DFIC
OG0006350	LOC118461925|XP_035783695.1|AALB	LOC108088545|XP_017041880.1|DFIC
OG0006351	LOC118462622|XP_035784357.1|AALB	LOC108097674|XP_017055619.1|DFIC
OG0006352	LOC118465168|XP_035789021.1|AALB	LOC108086761|XP_017039289.1|DFIC
OG0006353	LOC118457074|XP_035774249.1|AALB	LOC108097792|XP_017055812.1|DFIC
OG0006354	LOC118457280|XP_035774615.1|AALB	LOC108095796|XP_017052546.1|DFIC
OG0006355	LOC118457027|XP_035774157.1|AALB	LOC108097571|XP_017055444.1|DFIC
OG0006356	LOC118461829|XP_035783483.1|AALB	LOC108097161|XP_017054780.1|DFIC
OG0006357	LOC118461140|XP_035782002.1|AALB	LOC108092786|XP_017048031.1|DFIC
OG0006358	LOC118458510|XP_035776975.1|AALB	LOC108100480|XP_017059902.1|DFIC
OG0006359	LOC118462581|XP_035784285.1|AALB	LOC108097115|XP_017054695.1|DFIC
OG0006360	LOC118462588|XP_035784298.1|AALB	LOC108097388|XP_017055129.1|DFIC
OG0006361	LOC118461356|XP_035782476.1|AALB	LOC108091827|XP_017046694.1|DFIC
OG0006362	LOC118466392|XP_035791528.1|AALB	LOC108092904|XP_017048244.1|DFIC
OG0006364	LOC118457719|XP_035775402.1|AALB	LOC108093508|XP_017049088.1|DFIC
OG0006365	LOC118458954|XP_035777833.1|AALB	LOC108098147|XP_017056362.1|DFIC
OG0006366	LOC118459652|XP_035779131.1|AALB	LOC108098153|XP_017056372.1|DFIC
OG0006367	LOC118458817|XP_035777581.1|AALB	LOC108097447|XP_017055207.1|DFIC
OG0006368	LOC118464099|XP_035787068.1|AALB	LOC108099419|XP_017058435.1|DFIC
OG0006369	LOC118463930|XP_035786786.1|AALB	LOC108099384|XP_017058372.1|DFIC
OG0006370	LOC118460029|XP_035779865.1|AALB	LOC108088638|XP_017042045.1|DFIC
OG0006371	LOC118460706|XP_035781116.1|AALB	LOC108086790|XP_017039319.1|DFIC
OG0006372	LOC118465530|XP_035789751.1|AALB	LOC108086606|XP_017039068.1|DFIC
OG0006373	LOC118457618|XP_035775268.1|AALB	LOC108094598|XP_017050738.1|DFIC
OG0006374	LOC118463184|XP_035785496.1|AALB	LOC108097920|XP_017055952.1|DFIC
OG0006375	LOC118464653|XP_035788012.1|AALB	LOC108094626|XP_017050802.1|DFIC
OG0006376	LOC118465134|XP_035788968.1|AALB	LOC108097591|XP_017055476.1|DFIC
OG0006377	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB	LOC108088633|XP_017042040.1|DFIC
OG0006378	LOC118468810|XP_035795922.1|AALB	LOC108088452|XP_017041720.1|DFIC
OG0006379	LOC118467580|XP_035794122.1|AALB	LOC108094587|XP_017050694.1|DFIC
OG0006381	LOC118465272|XP_035789197.1|AALB	LOC108097584|XP_017055462.1|DFIC
OG0006382	LOC118463072|XP_035785227.1|AALB	LOC108095613|XP_017052267.1|DFIC
OG0006383	LOC118468712|XP_035795738.1|AALB	LOC108095524|XP_017052130.1|DFIC
OG0006384	LOC118465637|XP_035789940.1|AALB	LOC108095622|XP_017052278.1|DFIC
OG0006385	LOC118460171|XP_035780167.1|AALB	LOC108095793|XP_017052543.1|DFIC
OG0006386	LOC118457589|XP_035775172.1|AALB	LOC108088159|XP_017041312.1|DFIC
OG0006387	LOC118468994|XP_035796316.1|AALB	LOC108099518|XP_017058572.1|DFIC
OG0006388	LOC118465098|XP_035788921.1|AALB	LOC108092873|XP_017048198.1|DFIC
OG0006389	LOC118465560|XP_035789847.1|AALB	LOC108092871|XP_017048196.1|DFIC
OG0006392	LOC118466535|XP_035791936.1|AALB	LOC108097007|XP_017054495.1|DFIC
OG0006393	LOC118459940|XP_035779712.1|AALB	LOC108098265|XP_017056552.1|DFIC
OG0006394	LOC118458395|XP_035776702.1|AALB	LOC108092085|XP_017047059.1|DFIC
OG0006395	LOC118460198|XP_035780199.1|AALB	LOC108099520|XP_017058575.1|DFIC
OG0006396	LOC118464016|XP_035786962.1|AALB	LOC108097636|XP_017055555.1|DFIC
OG0006397	LOC118461986|XP_035783814.1|AALB	LOC108091315|XP_017045934.1|DFIC
OG0006398	LOC118461991|XP_035783819.1|AALB	LOC108097249|XP_017054919.1|DFIC
