Orthogroup	AALB.longest_only	DGUA.longest_only
OG0007588	LOC118467307|XP_035793528.1|AALB	LOC117587579|XP_034134302.1|DGUA
OG0007589	LOC118467418|XP_035793797.1|AALB	LOC117590522|XP_034139130.1|DGUA
OG0007590	LOC118465148|XP_035788987.1|AALB	LOC117579930|XP_034121974.1|DGUA
OG0007591	LOC118462745|XP_035784598.1|AALB	LOC117592027|XP_034141377.1|DGUA
OG0007592	LOC118462729|XP_035784567.1|AALB	LOC117578788|XP_034120400.1|DGUA
OG0007593	LOC118462741|XP_035784595.1|AALB	LOC117581331|XP_034124336.1|DGUA
OG0007594	LOC118463304|XP_035785683.1|AALB	LOC117592028|XP_034141378.1|DGUA
OG0007595	LOC118464203|XP_035787256.1|AALB	LOC117590670|XP_034139435.1|DGUA
OG0007596	LOC118464944|XP_035788624.1|AALB	LOC117586819|XP_034132989.1|DGUA
OG0007597	LOC118463069|XP_035785221.1|AALB	LOC117579035|XP_034120612.1|DGUA
OG0007598	LOC118464980|XP_035788704.1|AALB	LOC117592671|XP_034142522.1|DGUA
OG0007599	LOC118466976|XP_035792781.1|AALB	LOC117579428|XP_034121201.1|DGUA
OG0007600	LOC118464707|XP_035788132.1|AALB	LOC117579643|XP_034121514.1|DGUA
OG0007601	LOC118462757|XP_035784614.1|AALB	LOC117591235|XP_034140300.1|DGUA
OG0007602	LOC118465687|XP_035790011.1|AALB	LOC117579156|XP_034120806.1|DGUA
OG0007603	LOC118465822|XP_035790301.1|AALB	LOC117579150|XP_034120799.1|DGUA
OG0007604	LOC118464999|XP_035788733.1|AALB	LOC117587436|XP_034134006.1|DGUA
OG0007605	LOC118463996|XP_035786921.1|AALB	LOC117580231|XP_034122538.1|DGUA
OG0007606	LOC118466386|XP_035791510.1|AALB	LOC117580397|XP_034122830.1|DGUA
OG0007607	LOC118463519|XP_035786015.1|AALB	LOC117582948|XP_034126948.1|DGUA
OG0007608	LOC118466977|XP_035792784.1|AALB	LOC117580122|XP_034122307.1|DGUA
OG0007609	LOC118463467|XP_035785950.1|AALB	LOC117590215|XP_034138567.1|DGUA
OG0007610	LOC118466491|XP_035791785.1|AALB	LOC117592273|XP_034141825.1|DGUA
OG0007611	LOC118466493|XP_035791791.1|AALB	LOC117590664|XP_034139411.1|DGUA
OG0007612	LOC118466492|XP_035791787.1|AALB	LOC117578683|XP_034120202.1|DGUA
OG0007613	LOC118466504|XP_035791827.1|AALB	LOC117592574|XP_034142350.1|DGUA
OG0007614	LOC118462876|XP_035784840.1|AALB	LOC117579738|XP_034121641.1|DGUA
OG0007615	LOC118462879|XP_035784843.1|AALB	LOC117580030|XP_034122148.1|DGUA
OG0007616	LOC118462878|XP_035784842.1|AALB	LOC117582707|XP_034126517.1|DGUA
OG0007617	LOC118463931|XP_035786783.1|AALB	LOC117587022|XP_034133327.1|DGUA
OG0007618	LOC118465798|XP_035790255.1|AALB	LOC117579298|XP_034120996.1|DGUA
OG0007619	LOC118463994|XP_035786917.1|AALB	LOC117580107|XP_034122269.1|DGUA
OG0007620	LOC118465928|XP_035790521.1|AALB	LOC117580292|XP_034122658.1|DGUA
OG0007621	LOC118466925|XP_035792703.1|AALB	LOC117578783|XP_034120384.1|DGUA
OG0007622	LOC118463755|XP_035786450.1|AALB	LOC117580278|XP_034122623.1|DGUA
OG0007623	LOC118462684|XP_035784486.1|AALB	LOC117587217|XP_034133663.1|DGUA
OG0007624	LOC118466098|XP_035790906.1|AALB	LOC117579836|XP_034121825.1|DGUA
OG0007625	LOC118465978|XP_035790633.1|AALB	LOC117579126|XP_034120752.1|DGUA
OG0007626	LOC118465992|XP_035790677.1|AALB	LOC117589243|XP_034136899.1|DGUA
OG0007627	LOC118465989|XP_035790671.1|AALB	LOC117589197|XP_034136815.1|DGUA
OG0007628	LOC118456878|XP_035773887.1|AALB	LOC117590651|XP_034139383.1|DGUA
OG0007629	LOC118460913|XP_035781557.1|AALB	LOC117586926|XP_034133176.1|DGUA
OG0007630	LOC118465939|XP_035790551.1|AALB	LOC117586151|XP_034131940.1|DGUA
OG0007631	LOC118460683|XP_035781074.1|AALB	LOC117583586|XP_034127865.1|DGUA
OG0007632	LOC118468349|XP_035795002.1|AALB	LOC117587442|XP_034134016.1|DGUA
OG0007633	LOC118457152|XP_035774370.1|AALB	LOC117582031|XP_034125453.1|DGUA
OG0007634	LOC118468401|XP_035795058.1|AALB	LOC117583640|XP_034127979.1|DGUA
OG0007635	LOC118461204|XP_035782149.1|AALB	LOC117587721|XP_034134520.1|DGUA
OG0007636	LOC118466863|XP_035792592.1|AALB	LOC117579046|XP_034120632.1|DGUA
OG0007637	LOC118464130|XP_035787118.1|AALB	LOC117588168|XP_034135170.1|DGUA
OG0007638	LOC118464530|XP_035787859.1|AALB	LOC117588624|XP_034135935.1|DGUA
OG0007639	LOC118463263|XP_035785627.1|AALB	LOC117590914|XP_034139837.1|DGUA
OG0007665	LOC118459890|XP_035779587.1|AALB	LOC117588305|XP_034135382.1|DGUA
OG0007666	LOC118459902|XP_035779621.1|AALB	LOC117588351|XP_034135454.1|DGUA
OG0007667	LOC118463704|XP_035786392.1|AALB	LOC117581592|XP_034124838.1|DGUA
OG0007668	LOC118466605|XP_035792106.1|AALB	LOC117588120|XP_034135088.1|DGUA
OG0007669	LOC118462035|XP_035783906.1|AALB	LOC117581446|XP_034124546.1|DGUA
OG0007670	LOC118462026|XP_035783894.1|AALB	LOC117581445|XP_034124545.1|DGUA
OG0007671	LOC118463623|XP_035786214.1|AALB	LOC117590313|XP_034138692.1|DGUA
OG0007672	LOC118463063|XP_035785215.1|AALB	LOC117588344|XP_034135445.1|DGUA
OG0007673	LOC118467038|XP_035792920.1|AALB	LOC117582844|XP_034126789.1|DGUA
OG0007674	LOC118456371|XP_035772948.1|AALB	LOC117588475|XP_034135657.1|DGUA
OG0007675	LOC118463206|XP_035785583.1|AALB	LOC117581560|XP_034124782.1|DGUA
OG0007676	LOC118462076|XP_035783977.1|AALB	LOC117588566|XP_034135847.1|DGUA
OG0007677	LOC118466216|XP_035791132.1|AALB	LOC117581163|XP_034123996.1|DGUA
OG0007679	LOC118464627|XP_035787968.1|AALB	LOC117590964|XP_034139910.1|DGUA
OG0007680	LOC118457096|XP_035774280.1|AALB	LOC117584579|XP_034129446.1|DGUA
OG0007682	LOC118458641|XP_035777226.1|AALB	LOC117588312|XP_034135394.1|DGUA
OG0007683	LOC118461566|XP_035782935.1|AALB	LOC117590909|XP_034139831.1|DGUA
OG0007684	LOC118462940|XP_035784971.1|AALB	LOC117590850|XP_034139738.1|DGUA
OG0007685	LOC118463151|XP_035785430.1|AALB	LOC117588540|XP_034135800.1|DGUA
OG0007686	LOC118457697|XP_035775367.1|AALB	LOC117590349|XP_034138773.1|DGUA
OG0007687	LOC118461954|XP_035783747.1|AALB	LOC117580817|XP_034123427.1|DGUA
OG0007688	LOC118458033|XP_035776045.1|AALB	LOC117585600|XP_034131036.1|DGUA
OG0007689	LOC118460147|XP_035780137.1|AALB	LOC117588511|XP_034135723.1|DGUA
OG0007690	LOC118466351|XP_035791381.1|AALB	LOC117588274|XP_034135327.1|DGUA
OG0007691	LOC118458658|XP_035777246.1|AALB	LOC117583692|XP_034128060.1|DGUA
OG0007692	LOC118465101|XP_035788960.1|AALB	LOC117588440|XP_034135613.1|DGUA
OG0007693	LOC118464479|XP_035787792.1|AALB	LOC117590324|XP_034138707.1|DGUA
OG0007694	LOC118458932|XP_035777800.1|AALB	LOC117591228|XP_034140293.1|DGUA
OG0007695	LOC118456341|XP_035772891.1|AALB	LOC117580620|XP_034123089.1|DGUA
OG0007696	LOC118461964|XP_035783767.1|AALB	LOC117579555|XP_034121365.1|DGUA
OG0007697	LOC118459082|XP_035778034.1|AALB	LOC117579546|XP_034121353.1|DGUA
OG0007698	LOC118459598|XP_035779035.1|AALB	LOC117590939|XP_034139872.1|DGUA
OG0007699	LOC118460060|XP_035779949.1|AALB	LOC117581270|XP_034124172.1|DGUA
OG0007700	LOC118460510|XP_035780771.1|AALB	LOC117580879|XP_034123520.1|DGUA
OG0007701	LOC118461497|XP_035782817.1|AALB	LOC117581090|XP_034123867.1|DGUA
OG0007702	LOC118457139|XP_035774387.1|AALB	LOC117581081|XP_034123855.1|DGUA
OG0007703	LOC118459807|XP_035779441.1|AALB	LOC117590992|XP_034139961.1|DGUA
OG0007704	LOC118468869|XP_035796048.1|AALB	LOC117583540|XP_034127787.1|DGUA
OG0007705	LOC118460330|XP_035780441.1|AALB	LOC117580629|XP_034123102.1|DGUA
OG0007706	LOC118459584|XP_035779008.1|AALB	LOC117580720|XP_034123275.1|DGUA
OG0007707	LOC118468659|XP_035795588.1|AALB	LOC117590453|XP_034138964.1|DGUA
OG0007708	LOC118464777|XP_035788299.1|AALB	LOC117580924|XP_034123579.1|DGUA
OG0007709	LOC118466036|XP_035790764.1|AALB	LOC117580985|XP_034123671.1|DGUA
OG0007710	LOC118461656|XP_035783166.1|AALB	LOC117590350|XP_034138776.1|DGUA
OG0007711	LOC118468416|XP_035795075.1|AALB	LOC117580833|XP_034123462.1|DGUA
OG0007712	LOC118465197|XP_035789068.1|AALB	LOC117581549|XP_034124758.1|DGUA
OG0007713	LOC118461271|XP_035782311.1|AALB	LOC117590506|XP_034139059.1|DGUA
OG0007714	LOC118465614|XP_035789888.1|AALB	LOC117581285|XP_034124200.1|DGUA
OG0007715	LOC118461523|XP_035782851.1|AALB	LOC117588535|XP_034135785.1|DGUA
OG0007716	LOC118456153|XP_035772565.1|AALB	LOC117580699|XP_034123230.1|DGUA
OG0007717	LOC118458754|XP_035777442.1|AALB	LOC117583035|XP_034127084.1|DGUA
OG0007718	LOC118463383|XP_035785817.1|AALB	LOC117581202|XP_034124065.1|DGUA
OG0007719	LOC118456402|XP_035773001.1|AALB	LOC117581468|XP_034124580.1|DGUA
OG0007720	LOC118459694|XP_035779232.1|AALB	LOC117581444|XP_034124543.1|DGUA
OG0007721	LOC118460673|XP_035781089.1|AALB	LOC117581291|XP_034124215.1|DGUA
OG0007722	LOC118468565|XP_035795375.1|AALB	LOC117580865|XP_034123505.1|DGUA
OG0007723	LOC118456571|XP_035773342.1|AALB	LOC117580777|XP_034123364.1|DGUA
OG0007724	LOC118456483|XP_035773197.1|AALB	LOC117582275|XP_034125794.1|DGUA
OG0007725	LOC118459301|XP_035778446.1|AALB	LOC117588514|XP_034135731.1|DGUA
OG0007726	LOC118467056|XP_035792998.1|AALB	LOC117581100|XP_034123882.1|DGUA
OG0007727	LOC118459861|XP_035779529.1|AALB	LOC117580973|XP_034123657.1|DGUA
OG0007728	LOC118466157|XP_035791067.1|AALB	LOC117581433|XP_034124496.1|DGUA
OG0007729	LOC118462784|XP_035784669.1|AALB	LOC117581098|XP_034123878.1|DGUA
OG0007731	LOC118456287|XP_035772798.1|AALB	LOC117579799|XP_034121761.1|DGUA
OG0007733	LOC118461642|XP_035783111.1|AALB	LOC117591017|XP_034139994.1|DGUA
OG0007734	LOC118465766|XP_035790178.1|AALB	LOC117588445|XP_034135619.1|DGUA
OG0007735	LOC118460684|XP_035781079.1|AALB	LOC117591495|XP_034140677.1|DGUA
OG0007736	LOC118458075|XP_035776128.1|AALB	LOC117588398|XP_034135542.1|DGUA
OG0007737	LOC118464411|XP_035787665.1|AALB	LOC117589799|XP_034137898.1|DGUA
OG0007738	LOC118466333|XP_035791349.1|AALB	LOC117583414|XP_034127595.1|DGUA
OG0007741	LOC118460967|XP_035781670.1|AALB	LOC117590514|XP_034139096.1|DGUA
OG0007742	LOC118456365|XP_035772933.1|AALB	LOC117590962|XP_034139905.1|DGUA
OG0007743	LOC118459847|XP_035779511.1|AALB	LOC117585478|XP_034130861.1|DGUA
OG0007744	LOC118466209|XP_035791123.1|AALB	LOC117588533|XP_034135782.1|DGUA
OG0007745	LOC118461267|XP_035782293.1|AALB	LOC117589534|XP_034137419.1|DGUA
OG0007746	LOC118460595|XP_035780919.1|AALB	LOC117585459|XP_034130840.1|DGUA
OG0007747	LOC118460552|XP_035780843.1|AALB	LOC117580633|XP_034123112.1|DGUA
OG0007749	LOC118466762|XP_035792369.1|AALB	LOC117580929|XP_034123600.1|DGUA
OG0007751	LOC118462901|XP_035784892.1|AALB	LOC117582280|XP_034125803.1|DGUA
OG0007753	LOC118457856|XP_035775641.1|AALB	LOC117581239|XP_034124116.1|DGUA
OG0007754	LOC118468805|XP_035795909.1|AALB	LOC117588747|XP_034136116.1|DGUA
OG0007755	LOC118460763|XP_035781256.1|AALB	LOC117588632|XP_034135953.1|DGUA
OG0007756	LOC118464326|XP_035787532.1|AALB	LOC117581399|XP_034124433.1|DGUA
OG0007758	LOC118456894|XP_035773908.1|AALB	LOC117591575|XP_034140779.1|DGUA
OG0007760	LOC118460774|XP_035781275.1|AALB	LOC117580976|XP_034123661.1|DGUA
OG0007761	LOC118466394|XP_035791584.1|AALB	LOC117588460|XP_034135639.1|DGUA
OG0007762	LOC118458786|XP_035777527.1|AALB	LOC117588629|XP_034135945.1|DGUA
OG0007763	LOC118457131|XP_035774342.1|AALB	LOC117582285|XP_034125813.1|DGUA
OG0007764	LOC118457304|XP_035774687.1|AALB	LOC117581112|XP_034123909.1|DGUA
OG0007765	LOC118459063|XP_035777995.1|AALB	LOC117581122|XP_034123938.1|DGUA
OG0007767	LOC118464693|XP_035788111.1|AALB	LOC117590637|XP_034139356.1|DGUA
OG0007768	LOC118465585|XP_035789849.1|AALB	LOC117581305|XP_034124239.1|DGUA
OG0007769	LOC118457091|XP_035774272.1|AALB, LOC118459634|XP_035779108.1|AALB	LOC117588263|XP_034135289.1|DGUA
OG0007770	LOC118460429|XP_035780613.1|AALB	LOC117588264|XP_034135290.1|DGUA
OG0007771	LOC118462664|XP_035784453.1|AALB	LOC117591532|XP_034140715.1|DGUA
OG0007772	LOC118466974|XP_035792779.1|AALB	LOC117591492|XP_034140670.1|DGUA
OG0007773	LOC118460446|XP_035780651.1|AALB	LOC117587556|XP_034134256.1|DGUA
OG0007774	LOC118461277|XP_035782323.1|AALB, LOC118462616|XP_035784344.1|AALB	LOC117579852|XP_034121849.1|DGUA
OG0007775	LOC118464866|XP_035788481.1|AALB	LOC117590239|XP_034138602.1|DGUA
OG0007776	LOC118458526|XP_035777000.1|AALB	LOC117588451|XP_034135628.1|DGUA
OG0007777	LOC118468445|XP_035795112.1|AALB	LOC117581563|XP_034124787.1|DGUA
OG0007778	LOC118468395|XP_035795051.1|AALB	LOC117581079|XP_034123853.1|DGUA
OG0007779	LOC118465472|XP_035789664.1|AALB	LOC117589135|XP_034136711.1|DGUA
OG0007780	LOC118465513|XP_035789728.1|AALB	LOC117590273|XP_034138649.1|DGUA
OG0007781	LOC118459370|XP_035778564.1|AALB	LOC117581198|XP_034124049.1|DGUA
OG0007782	LOC118459432|XP_035778674.1|AALB	LOC117580754|XP_034123339.1|DGUA
OG0007783	LOC118458025|XP_035776024.1|AALB	LOC117590108|XP_034138347.1|DGUA, LOC117588792|XP_034136190.1|DGUA
OG0007784	LOC118467381|XP_035793754.1|AALB	LOC117585722|XP_034131249.1|DGUA
OG0007785	LOC118460838|XP_035781413.1|AALB	LOC117580666|XP_034123169.1|DGUA
OG0007786	LOC118460134|XP_035780091.1|AALB	LOC117581942|XP_034125314.1|DGUA
OG0007787	LOC118457809|XP_035775556.1|AALB	LOC117583623|XP_034127962.1|DGUA
OG0007788	LOC118468319|XP_035794957.1|AALB	LOC117589873|XP_034138036.1|DGUA
OG0007790	LOC118460940|XP_035781597.1|AALB	LOC117583359|XP_034127519.1|DGUA
OG0007792	LOC118460537|XP_035780817.1|AALB	LOC117581605|XP_034124857.1|DGUA
OG0007793	LOC118460081|XP_035779988.1|AALB	LOC117586564|XP_034132614.1|DGUA
OG0007794	LOC118460665|XP_035781028.1|AALB	LOC117591512|XP_034140696.1|DGUA
OG0007795	LOC118458115|XP_035776182.1|AALB	LOC117581258|XP_034124156.1|DGUA
OG0007796	LOC118459039|XP_035777952.1|AALB	LOC117584974|XP_034130067.1|DGUA
OG0007797	LOC118457292|XP_035774647.1|AALB	LOC117591463|XP_034140635.1|DGUA
OG0007799	LOC118457830|XP_035775598.1|AALB	LOC117589681|XP_034137726.1|DGUA
OG0007800	LOC118462038|XP_035783905.1|AALB	LOC117583432|XP_034127622.1|DGUA
OG0007802	LOC118461388|XP_035782542.1|AALB	LOC117583772|XP_034128216.1|DGUA
OG0007803	LOC118461597|XP_035782994.1|AALB	LOC117583146|XP_034127226.1|DGUA
OG0007804	LOC118460901|XP_035781537.1|AALB	LOC117591431|XP_034140583.1|DGUA
OG0007805	LOC118460908|XP_035781551.1|AALB	LOC117591444|XP_034140600.1|DGUA
OG0007806	LOC118460902|XP_035781538.1|AALB	LOC117591443|XP_034140599.1|DGUA
OG0007808	LOC118458041|XP_035776053.1|AALB	LOC117585670|XP_034131158.1|DGUA
OG0007809	LOC118469013|XP_035796347.1|AALB	LOC117581440|XP_034124535.1|DGUA
OG0007810	LOC118469010|XP_035796337.1|AALB	LOC117587798|XP_034134634.1|DGUA
OG0007811	LOC118462043|XP_035783913.1|AALB	LOC117589558|XP_034137461.1|DGUA
OG0007812	LOC118462039|XP_035783907.1|AALB	LOC117590221|XP_034138579.1|DGUA
OG0007813	LOC118456276|XP_035772782.1|AALB	LOC117582886|XP_034126855.1|DGUA
OG0007814	LOC118458318|XP_035776554.1|AALB	LOC117581236|XP_034124113.1|DGUA
OG0007815	LOC118460946|XP_035781607.1|AALB	LOC117590258|XP_034138635.1|DGUA
OG0007816	LOC118460456|XP_035780670.1|AALB	LOC117589185|XP_034136799.1|DGUA
OG0007818	LOC118458467|XP_035776880.1|AALB	LOC117585149|XP_034130370.1|DGUA
OG0007819	LOC118460556|XP_035780846.1|AALB	LOC117591411|XP_034140555.1|DGUA
OG0007820	LOC118457057|XP_035774198.1|AALB	LOC117582963|XP_034126967.1|DGUA
OG0007821	LOC118458614|XP_035777184.1|AALB	LOC117591459|XP_034140624.1|DGUA
OG0007822	LOC118458612|XP_035777181.1|AALB	LOC117591458|XP_034140620.1|DGUA
OG0007823	LOC118466764|XP_035792381.1|AALB	LOC117591461|XP_034140628.1|DGUA
OG0007824	LOC118460811|XP_035781321.1|AALB	LOC117585565|XP_034130988.1|DGUA
OG0007827	LOC118458129|XP_035776203.1|AALB	LOC117581627|XP_034124886.1|DGUA
OG0007828	LOC118464782|XP_035788305.1|AALB	LOC117586896|XP_034133131.1|DGUA
OG0007829	LOC118460206|XP_035780208.1|AALB	LOC117590192|XP_034138511.1|DGUA
OG0007830	LOC118456262|XP_035772756.1|AALB	LOC117589946|XP_034138128.1|DGUA
OG0007831	LOC118457754|XP_035775463.1|AALB	LOC117580800|XP_034123390.1|DGUA
OG0007832	LOC118459589|XP_035779010.1|AALB	LOC117581294|XP_034124222.1|DGUA
OG0007833	LOC118458802|XP_035777558.1|AALB	LOC117591175|XP_034140190.1|DGUA
OG0007834	LOC118461380|XP_035782526.1|AALB	LOC117585181|XP_034130415.1|DGUA
OG0007836	LOC118461492|XP_035782767.1|AALB	LOC117583575|XP_034127845.1|DGUA
OG0007837	LOC118458405|XP_035776713.1|AALB	LOC117582833|XP_034126779.1|DGUA
OG0007838	LOC118456161|XP_035772577.1|AALB	LOC117582912|XP_034126897.1|DGUA
OG0007839	LOC118468927|XP_035796139.1|AALB	LOC117590263|XP_034138640.1|DGUA
OG0007840	LOC118458253|XP_035776435.1|AALB	LOC117583630|XP_034127969.1|DGUA
OG0007841	LOC118456926|XP_035773949.1|AALB	LOC117585375|XP_034130713.1|DGUA
OG0007842	LOC118461363|XP_035782494.1|AALB	LOC117583661|XP_034128014.1|DGUA
OG0007843	LOC118462070|XP_035783959.1|AALB	LOC117583124|XP_034127207.1|DGUA
OG0007844	LOC118458097|XP_035776158.1|AALB	LOC117592705|XP_034142564.1|DGUA
OG0007845	LOC118458107|XP_035776173.1|AALB	LOC117589940|XP_034138117.1|DGUA
OG0007846	LOC118468686|XP_035795693.1|AALB	LOC117591153|XP_034140159.1|DGUA
OG0007847	LOC118456589|XP_035773380.1|AALB	LOC117585305|XP_034130625.1|DGUA
OG0007848	LOC118457094|XP_035774275.1|AALB	LOC117585145|XP_034130366.1|DGUA
OG0007849	LOC118458993|XP_035777885.1|AALB	LOC117589731|XP_034137797.1|DGUA
OG0007850	LOC118458989|XP_035777881.1|AALB	LOC117589727|XP_034137790.1|DGUA
OG0007852	LOC118460383|XP_035780535.1|AALB	LOC117583023|XP_034127065.1|DGUA
OG0007853	LOC118458789|XP_035777523.1|AALB	LOC117583610|XP_034127939.1|DGUA
OG0007854	LOC118468568|XP_035795389.1|AALB	LOC117585006|XP_034130136.1|DGUA
OG0007855	LOC118459189|XP_035778239.1|AALB	LOC117583178|XP_034127269.1|DGUA
OG0007856	LOC118458697|XP_035777329.1|AALB	LOC117585156|XP_034130380.1|DGUA
OG0007857	LOC118461655|XP_035783126.1|AALB	LOC117582917|XP_034126905.1|DGUA
OG0007858	LOC118468313|XP_035794949.1|AALB	LOC117581776|XP_034125090.1|DGUA
OG0007859	LOC118459827|XP_035779482.1|AALB	LOC117581197|XP_034124048.1|DGUA
OG0007860	LOC118468563|XP_035795368.1|AALB	LOC117585387|XP_034130727.1|DGUA
OG0007861	LOC118457553|XP_035775113.1|AALB	LOC117585113|XP_034130285.1|DGUA
OG0007863	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB	LOC117584207|XP_034128867.1|DGUA
OG0007864	LOC118456784|XP_035773753.1|AALB	LOC117584962|XP_034130047.1|DGUA
OG0007865	LOC118456718|XP_035773648.1|AALB	LOC117580131|XP_034122315.1|DGUA
OG0007866	LOC118459563|XP_035778955.1|AALB	LOC117589921|XP_034138095.1|DGUA
OG0007867	LOC118468312|XP_035794943.1|AALB	LOC117583111|XP_034127183.1|DGUA
OG0007868	LOC118458052|XP_035776069.1|AALB	LOC117583570|XP_034127837.1|DGUA
OG0007869	LOC118461292|XP_035782358.1|AALB	LOC117581497|XP_034124637.1|DGUA
OG0007870	LOC118463895|XP_035786718.1|AALB	LOC117586837|XP_034133019.1|DGUA
OG0007871	LOC118464868|XP_035788483.1|AALB	LOC117580707|XP_034123253.1|DGUA
OG0007872	LOC118464825|XP_035788388.1|AALB	LOC117580298|XP_034122672.1|DGUA
OG0007874	LOC118467049|XP_035792936.1|AALB	LOC117581061|XP_034123823.1|DGUA
OG0007875	LOC118462974|XP_035785036.1|AALB	LOC117592524|XP_034142268.1|DGUA
OG0007876	LOC118464856|XP_035788457.1|AALB	LOC117581004|XP_034123702.1|DGUA
OG0007877	LOC118466828|XP_035792516.1|AALB	LOC117581424|XP_034124483.1|DGUA
OG0007878	LOC118465410|XP_035789525.1|AALB	LOC117592327|XP_034141904.1|DGUA
OG0007880	LOC118463157|XP_035785433.1|AALB	LOC117580758|XP_034123344.1|DGUA
OG0007881	LOC118463702|XP_035786379.1|AALB	LOC117587373|XP_034133912.1|DGUA
OG0007882	LOC118466765|XP_035792379.1|AALB	LOC117587447|XP_034134027.1|DGUA
OG0007883	LOC118466763|XP_035792370.1|AALB	LOC117587446|XP_034134022.1|DGUA
OG0007884	LOC118466094|XP_035790900.1|AALB	LOC117586987|XP_034133277.1|DGUA
OG0007885	LOC118465529|XP_035789748.1|AALB	LOC117592525|XP_034142274.1|DGUA
OG0007886	LOC118467340|XP_035793608.1|AALB	LOC117588059|XP_034135009.1|DGUA
OG0007887	LOC118464467|XP_035787768.1|AALB	LOC117587443|XP_034134017.1|DGUA
OG0007888	LOC118467081|XP_035793013.1|AALB	LOC117587054|XP_034133383.1|DGUA
OG0007889	LOC118467091|XP_035793029.1|AALB	LOC117589228|XP_034136872.1|DGUA
OG0007890	LOC118463212|XP_035785547.1|AALB	LOC117589202|XP_034136822.1|DGUA
OG0007891	LOC118464090|XP_035787048.1|AALB	LOC117585076|XP_034130231.1|DGUA
OG0007892	LOC118462650|XP_035784396.1|AALB	LOC117578428|XP_034119780.1|DGUA
OG0007893	LOC118466284|XP_035791262.1|AALB	LOC117591941|XP_034141242.1|DGUA
OG0007894	LOC118463540|XP_035786052.1|AALB	LOC117586880|XP_034133073.1|DGUA
OG0007895	LOC118463539|XP_035786048.1|AALB	LOC117589447|XP_034137282.1|DGUA
OG0007896	LOC118466432|XP_035791622.1|AALB	LOC117579504|XP_034121299.1|DGUA
OG0007897	LOC118462885|XP_035784860.1|AALB	LOC117589370|XP_034137171.1|DGUA
OG0007898	LOC118467506|XP_035793951.1|AALB	LOC117589161|XP_034136755.1|DGUA
OG0007899	LOC118462687|XP_035784494.1|AALB	LOC117587387|XP_034133932.1|DGUA
OG0007900	LOC118463615|XP_035786201.1|AALB	LOC117585664|XP_034131154.1|DGUA
OG0007901	LOC118462909|XP_035784903.1|AALB	LOC117579869|XP_034121880.1|DGUA
OG0007902	LOC118468845|XP_035795982.1|AALB	LOC117581023|XP_034123741.1|DGUA
OG0007903	LOC118466224|XP_035791152.1|AALB	LOC117588873|XP_034136270.1|DGUA
OG0007904	LOC118466225|XP_035791153.1|AALB	LOC117580212|XP_034122496.1|DGUA
OG0007905	LOC118458716|XP_035777354.1|AALB	LOC117582057|XP_034125499.1|DGUA
OG0007906	LOC118464496|XP_035787817.1|AALB	LOC117579257|XP_034120935.1|DGUA
OG0007907	LOC118466275|XP_035791241.1|AALB	LOC117589121|XP_034136693.1|DGUA
OG0007908	LOC118466278|XP_035791248.1|AALB	LOC117589123|XP_034136695.1|DGUA
OG0007909	LOC118467371|XP_035793677.1|AALB	LOC117591198|XP_034140229.1|DGUA
OG0007911	LOC118464311|XP_035787495.1|AALB	LOC117586911|XP_034133151.1|DGUA
OG0007912	LOC118464314|XP_035787503.1|AALB	LOC117586914|XP_034133153.1|DGUA
OG0007913	LOC118464316|XP_035787505.1|AALB	LOC117586915|XP_034133154.1|DGUA
OG0007914	LOC118466442|XP_035791644.1|AALB	LOC117587486|XP_034134119.1|DGUA
OG0007915	LOC118466347|XP_035791371.1|AALB	LOC117589085|XP_034136611.1|DGUA
OG0007916	LOC118467368|XP_035793669.1|AALB	LOC117587967|XP_034134867.1|DGUA
OG0007917	LOC118466756|XP_035792349.1|AALB	LOC117591166|XP_034140181.1|DGUA
OG0007918	LOC118467804|XP_035794571.1|AALB	LOC117578466|XP_034119889.1|DGUA
OG0007919	LOC118466906|XP_035792663.1|AALB	LOC117588098|XP_034135063.1|DGUA
OG0007920	LOC118466912|XP_035792670.1|AALB	LOC117592547|XP_034142310.1|DGUA
OG0007921	LOC118464026|XP_035786975.1|AALB	LOC117578892|XP_034120587.1|DGUA
OG0007922	LOC118456930|XP_035773965.1|AALB	LOC117586063|XP_034131799.1|DGUA
OG0007923	LOC118465895|XP_035790439.1|AALB	LOC117591193|XP_034140222.1|DGUA
OG0007924	LOC118463576|XP_035786109.1|AALB	LOC117586767|XP_034132965.1|DGUA
OG0007925	LOC118464399|XP_035787646.1|AALB	LOC117578605|XP_034120091.1|DGUA
OG0007926	LOC118457558|XP_035775122.1|AALB	LOC117587152|XP_034133552.1|DGUA
OG0007927	LOC118458139|XP_035776223.1|AALB	LOC117587630|XP_034134383.1|DGUA
OG0007928	LOC118461869|XP_035783584.1|AALB	LOC117584756|XP_034129746.1|DGUA
OG0007929	LOC118457730|XP_035775415.1|AALB	LOC117584860|XP_034129895.1|DGUA
OG0007930	LOC118456901|XP_035773918.1|AALB	LOC117590032|XP_034138232.1|DGUA
OG0007931	LOC118457040|XP_035774175.1|AALB	LOC117587914|XP_034134786.1|DGUA
OG0007932	LOC118461846|XP_035783521.1|AALB	LOC117590963|XP_034139908.1|DGUA
