Orthogroup	AALB.longest_only	CQUI.longest_only
OG0011072	LOC118466043|XP_035790771.1|AALB	LOC119767532|XP_038112270.1|CQUI, LOC119767533|XP_038112271.1|CQUI, LOC119767534|XP_038112275.1|CQUI, LOC6053360|XP_001869464.2|CQUI, LOC119767531|XP_038112269.1|CQUI, LOC6053357|XP_001869462.2|CQUI, LOC6053359|XP_001869463.2|CQUI
OG0011073	LOC118462889|XP_035784866.1|AALB	LOC119769094|XP_038116925.1|CQUI, LOC119766167|XP_038106506.1|CQUI
OG0011169	LOC118464229|XP_035787303.1|AALB	LOC6043170|XP_001856874.2|CQUI
OG0011169	LOC118466165|XP_035791035.1|AALB	LOC6049706|XP_001866425.2|CQUI
OG0011173	LOC118456226|XP_035772705.1|AALB	LOC119767518|XP_038112205.1|CQUI
OG0011174	LOC118456234|XP_035772716.1|AALB	LOC6044334|XP_001861864.2|CQUI
OG0011292	LOC118468458|XP_035795138.1|AALB	LOC6047460|XP_001864514.2|CQUI
OG0011292	LOC118468459|XP_035795139.1|AALB, LOC118468968|XP_035796226.1|AALB, LOC118468457|XP_035795136.1|AALB	LOC6047461|XP_001864515.2|CQUI
OG0011294	LOC118468408|XP_035795065.1|AALB	LOC6048103|XP_038111744.1|CQUI
OG0011294	LOC118467182|XP_035793262.1|AALB	LOC6048091|XP_038107442.1|CQUI, LOC119766605|XP_038107436.1|CQUI
OG0011295	LOC118462998|XP_035785118.1|AALB	LOC6031100|XP_001841947.2|CQUI
OG0011298	LOC118468346|XP_035794997.1|AALB	LOC6052083|XP_001868409.2|CQUI, LOC6037017|XP_038112353.1|CQUI, LOC6052082|XP_038105455.1|CQUI, LOC6045431|XP_038111543.1|CQUI
OG0011299	LOC118468070|XP_035794871.1|AALB	LOC6031865|XP_001842566.2|CQUI
OG0011300	LOC118457887|XP_035775714.1|AALB	LOC6052643|XP_038111256.1|CQUI, LOC6048502|XP_038111119.1|CQUI, LOC6048503|XP_001865413.2|CQUI, LOC6048505|XP_038106958.1|CQUI
OG0011302	LOC118456308|XP_035772838.1|AALB	LOC6032200|XP_001842842.1|CQUI
OG0011302	LOC118456306|XP_035772837.1|AALB	LOC6032201|XP_001842843.1|CQUI, LOC6054101|XP_001870073.2|CQUI
OG0011303	LOC118457349|XP_035774740.1|AALB, LOC118457350|XP_035774741.1|AALB	LOC6032559|XP_001843135.2|CQUI, LOC6032560|XP_038117787.1|CQUI, LOC6043250|XP_001857967.2|CQUI, LOC6043252|XP_001857970.2|CQUI
OG0011304	LOC118456658|XP_035773501.1|AALB	LOC6051362|XP_001867812.1|CQUI, LOC6047582|XP_001864625.2|CQUI, LOC6051365|XP_001867810.2|CQUI, LOC6051359|XP_038115590.1|CQUI
OG0011306	LOC118465844|XP_035790347.1|AALB, LOC118467440|XP_035793837.1|AALB	LOC119766013|XP_038106265.1|CQUI, LOC6039648|XP_001849218.2|CQUI, LOC119767242|XP_038111314.1|CQUI, LOC6039647|XP_038106267.1|CQUI, LOC6039646|XP_038106260.1|CQUI, LOC119767213|XP_038111201.1|CQUI, LOC6039645|XP_001849215.2|CQUI
OG0011421	LOC118463890|XP_035786714.1|AALB, LOC118465435|XP_035789577.1|AALB, LOC118459891|XP_035779584.1|AALB	LOC6050323|XP_001866948.2|CQUI
OG0011422	LOC118463766|XP_035786473.1|AALB, LOC118463834|XP_035786621.1|AALB	LOC6032879|XP_038115898.1|CQUI, LOC6032881|XP_001843406.2|CQUI, LOC6044113|XP_001861673.1|CQUI, LOC6032882|XP_001843407.1|CQUI
OG0011424	LOC118467176|XP_035793252.1|AALB	LOC6041339|XP_038121212.1|CQUI
OG0011425	LOC118459835|XP_035779494.1|AALB	LOC6034389|XP_001844707.2|CQUI
OG0011428	LOC118465448|XP_035789596.1|AALB	LOC6054747|XP_038106294.1|CQUI, LOC119767967|XP_038114003.1|CQUI, LOC119767124|XP_038110746.1|CQUI
OG0011429	LOC118465894|XP_035790438.1|AALB	LOC6035457|XP_001845643.2|CQUI, LOC6035450|XP_038106375.1|CQUI, LOC119766523|XP_038107048.1|CQUI, LOC119766522|XP_038107047.1|CQUI, LOC119766521|XP_038107046.1|CQUI
OG0011431	LOC118464196|XP_035787248.1|AALB	LOC6036078|XP_001846171.2|CQUI
OG0011431	LOC118464192|XP_035787244.1|AALB	LOC6036072|XP_001846165.2|CQUI
OG0011433	LOC118462969|XP_035785028.1|AALB	COX1|YP_003934123.1|CQUI
OG0011434	LOC118463013|XP_035785139.1|AALB	COX2|YP_003934124.1|CQUI
OG0011516	LOC118463287|XP_035785698.1|AALB	LOC119771170|XP_038122588.1|CQUI
OG0011517	LOC118458160|XP_035776257.1|AALB	LOC6048949|XP_038105248.1|CQUI
OG0011518	LOC118456266|XP_035772763.1|AALB	LOC6047400|XP_001864466.2|CQUI, LOC6047405|XP_001864465.2|CQUI
OG0011519	LOC118463381|XP_035785810.1|AALB	LOC119768779|XP_038115855.1|CQUI, LOC119768767|XP_038115769.1|CQUI, LOC119765542|XP_038105552.1|CQUI, LOC6049754|XP_038115787.1|CQUI, LOC6035050|XP_038105223.1|CQUI, LOC6049069|XP_038113912.1|CQUI
OG0011520	LOC118462700|XP_035784522.1|AALB	LOC6054536|XP_038118015.1|CQUI
OG0011521	LOC118461894|XP_035783641.1|AALB	LOC6044557|XP_001862056.2|CQUI
OG0011522	LOC118456809|XP_035773792.1|AALB	LOC119767966|XP_038114001.1|CQUI, LOC119767196|XP_038111155.1|CQUI, LOC119767102|XP_038110669.1|CQUI, LOC119767182|XP_038111046.1|CQUI
OG0011523	LOC118456610|XP_035773412.1|AALB	LOC6054226|XP_038120095.1|CQUI
OG0011524	LOC118461798|XP_035783432.1|AALB	LOC6039683|XP_001849248.2|CQUI
OG0011524	LOC118461795|XP_035783427.1|AALB	LOC6039682|XP_001849247.2|CQUI
OG0011525	LOC118457213|XP_035774479.1|AALB	LOC6032535|XP_001843116.2|CQUI
OG0011527	LOC118467930|XP_035794784.1|AALB	LOC6042194|XP_038109002.1|CQUI
OG0011528	LOC118460863|XP_035781478.1|AALB	LOC6048849|XP_001865697.2|CQUI, LOC6049883|XP_038114677.1|CQUI, LOC6032987|XP_001843498.2|CQUI, LOC119767702|XP_038112875.1|CQUI, LOC6039619|XP_038104694.1|CQUI, LOC6051945|XP_038119735.1|CQUI, LOC6048848|XP_038116772.1|CQUI, LOC6041730|XP_001850952.2|CQUI, LOC119767698|XP_038112856.1|CQUI
OG0011602	LOC118465416|XP_035789535.1|AALB	LOC6039875|XP_038117085.1|CQUI
OG0011603	LOC118456198|XP_035772652.1|AALB, LOC118467345|XP_035793619.1|AALB	LOC6041099|XP_001850407.2|CQUI, LOC6041100|XP_038117245.1|CQUI, LOC6041107|XP_038118653.1|CQUI, LOC6036826|XP_001846817.2|CQUI, LOC6041105|XP_038118656.1|CQUI, LOC6041106|XP_038118655.1|CQUI
OG0011604	LOC118461477|XP_035782727.1|AALB	LOC6041521|XP_001850771.2|CQUI, LOC6041522|XP_038111069.1|CQUI, LOC6041520|XP_001850770.2|CQUI
OG0011606	LOC118459606|XP_035779048.1|AALB	LOC6034002|XP_038117590.1|CQUI
OG0011607	LOC118466259|XP_035791207.1|AALB	LOC6052914|XP_001869094.2|CQUI
OG0011612	LOC118464554|XP_035787886.1|AALB	LOC6033572|XP_038115961.1|CQUI
OG0011613	LOC118466408|XP_035791569.1|AALB	LOC6047561|XP_001864606.2|CQUI
OG0011685	LOC118462762|XP_035784664.1|AALB	LOC6044335|XP_038104312.1|CQUI
OG0011686	LOC118459392|XP_035778593.1|AALB	LOC6052744|XP_001868959.2|CQUI
OG0011689	LOC118462701|XP_035784535.1|AALB	LOC6039035|XP_001848713.2|CQUI
OG0011691	LOC118456721|XP_035773651.1|AALB	LOC6041369|XP_038122828.1|CQUI, LOC6041357|XP_001850631.2|CQUI
OG0011692	LOC118456533|XP_035773268.1|AALB	LOC6036753|XP_001846751.2|CQUI
OG0011696	LOC118464544|XP_035787874.1|AALB, LOC118464865|XP_035788480.1|AALB, LOC118464545|XP_035787875.1|AALB, LOC118464542|XP_035787872.1|AALB, LOC118464543|XP_035787873.1|AALB	LOC6053508|XP_001869580.2|CQUI
OG0011696	LOC118467346|XP_035793621.1|AALB	LOC6041102|XP_038117244.1|CQUI
OG0011697	LOC118460024|XP_035779849.1|AALB	LOC6043225|XP_001857716.2|CQUI, LOC6043226|XP_001857720.2|CQUI
OG0011700	LOC118462474|XP_035784064.1|AALB	LOC6053201|XP_038106349.1|CQUI, LOC6035916|XP_038108065.1|CQUI
OG0011700	LOC118463918|XP_035786768.1|AALB	LOC6035947|XP_038111354.1|CQUI
OG0011701	LOC118465326|XP_035789364.1|AALB	LOC6043952|XP_038112813.1|CQUI, LOC119766758|XP_038108339.1|CQUI
OG0011702	LOC118465482|XP_035789677.1|AALB	LOC6053601|XP_001869650.2|CQUI
OG0011702	LOC118465194|XP_035789055.1|AALB	LOC6053596|XP_001869652.2|CQUI
OG0011703	LOC118467207|XP_035793323.1|AALB	LOC6037189|XP_001847121.2|CQUI
OG0011703	LOC118467628|XP_035794242.1|AALB, LOC118467206|XP_035793322.1|AALB, LOC118467640|XP_035794259.1|AALB, LOC118467638|XP_035794256.1|AALB, LOC118467639|XP_035794258.1|AALB	LOC6037191|XP_038109975.1|CQUI
OG0011705	LOC118464832|XP_035788401.1|AALB	LOC6053245|XP_001869371.1|CQUI, LOC119769963|XP_038119811.1|CQUI
OG0011789	LOC118459221|XP_035778300.1|AALB	LOC6044337|XP_001861867.2|CQUI
OG0011798	LOC118463736|XP_035786424.1|AALB, LOC118464953|XP_035788635.1|AALB, LOC118464956|XP_035788640.1|AALB, LOC118464957|XP_035788641.1|AALB, LOC118464954|XP_035788636.1|AALB, LOC118464955|XP_035788639.1|AALB	LOC6051995|XP_001868336.2|CQUI, LOC6047325|XP_001864401.2|CQUI
OG0011799	LOC118463121|XP_035785363.1|AALB	LOC6037290|XP_038120636.1|CQUI
OG0011799	LOC118464562|XP_035787895.1|AALB	LOC6037291|XP_038117249.1|CQUI
OG0011800	LOC118459609|XP_035779059.1|AALB	LOC119769621|XP_038118712.1|CQUI
OG0011802	LOC118456699|XP_035773598.1|AALB	LOC6031819|XP_001842523.2|CQUI
OG0011802	LOC118459058|XP_035777981.1|AALB	LOC6031817|XP_038112226.1|CQUI
OG0011803	LOC118461941|XP_035783717.1|AALB	LOC6036476|XP_001846526.2|CQUI, LOC6036478|XP_001846528.2|CQUI
OG0011805	LOC118458306|XP_035776532.1|AALB	LOC6047229|XP_038113505.1|CQUI, LOC6047231|XP_001864315.1|CQUI, LOC6047234|XP_001864318.2|CQUI
OG0011919	LOC118462462|XP_035784034.1|AALB	LOC119765179|XP_038104464.1|CQUI
OG0011919	LOC118462506|XP_035784128.1|AALB	LOC6050463|XP_001867070.2|CQUI
OG0011920	LOC118460347|XP_035780478.1|AALB, LOC118469033|XP_035796387.1|AALB	LOC6052717|XP_001868942.2|CQUI, LOC6045016|XP_038114242.1|CQUI, LOC6045020|XP_038110694.1|CQUI, LOC119765485|XP_038105364.1|CQUI
OG0011921	LOC118461955|XP_035783743.1|AALB	LOC6048171|XP_038118062.1|CQUI
OG0011922	LOC118456579|XP_035773362.1|AALB	LOC6031651|XP_038115300.1|CQUI, LOC6031653|XP_001842401.2|CQUI
OG0011923	LOC118459256|XP_035778357.1|AALB	LOC6044049|XP_001861621.2|CQUI, LOC6039186|XP_001848833.2|CQUI
OG0011924	LOC118463436|XP_035785898.1|AALB, LOC118465711|XP_035790035.1|AALB	LOC6032885|XP_001843410.2|CQUI
OG0011926	LOC118467339|XP_035793601.1|AALB	LOC6051392|XP_038114597.1|CQUI
OG0011927	LOC118463753|XP_035786448.1|AALB, LOC118463751|XP_035786444.1|AALB, LOC118464615|XP_035787953.1|AALB	LOC6030784|XP_001841715.2|CQUI, LOC6030831|XP_038116757.1|CQUI
OG0011929	LOC118458214|XP_035776354.1|AALB, LOC118458216|XP_035776360.1|AALB	LOC6045161|XP_038114226.1|CQUI
OG0011929	LOC118460463|XP_035780676.1|AALB, LOC118460462|XP_035780675.1|AALB	LOC6045163|XP_001862562.2|CQUI
OG0011930	LOC118468781|XP_035795869.1|AALB	LOC6031777|XP_038114209.1|CQUI
OG0011930	LOC118468783|XP_035795873.1|AALB	LOC6031776|XP_001842487.2|CQUI
OG0011931	LOC118468478|XP_035795190.1|AALB	LOC6043911|XP_001861494.2|CQUI
OG0011932	LOC118458065|XP_035776105.1|AALB	LOC6031221|XP_038111272.1|CQUI
OG0011933	LOC118456227|XP_035772703.1|AALB	LOC6036367|XP_038113633.1|CQUI
OG0011935	LOC118457683|XP_035775337.1|AALB	LOC6033150|XP_038107357.1|CQUI, LOC6033149|XP_001843638.2|CQUI
OG0011936	LOC118458804|XP_035777565.1|AALB	LOC6049450|XP_038111855.1|CQUI, LOC119767404|XP_038111856.1|CQUI, LOC6049451|XP_038106931.1|CQUI, LOC6049452|XP_001866207.2|CQUI
OG0011940	LOC118456342|XP_035772896.1|AALB	LOC6041194|XP_038119117.1|CQUI, LOC6041195|XP_038119116.1|CQUI, LOC6041193|XP_001850486.2|CQUI, LOC119769727|XP_038119118.1|CQUI
OG0011941	LOC118456566|XP_035773327.1|AALB	LOC6048018|XP_001864995.2|CQUI
OG0011941	LOC118456567|XP_035773328.1|AALB, LOC118460539|XP_035780822.1|AALB	LOC6051612|XP_001868023.2|CQUI
OG0011942	LOC118458529|XP_035776999.1|AALB	LOC6039506|XP_001849109.1|CQUI
OG0011943	LOC118459196|XP_035778250.1|AALB	LOC119770601|XP_038121743.1|CQUI
OG0011945	LOC118464176|XP_035787209.1|AALB	LOC6053045|XP_001869203.2|CQUI
OG0011945	LOC118464172|XP_035787206.1|AALB	LOC6050803|XP_001867342.2|CQUI
OG0011946	LOC118467627|XP_035794240.1|AALB	LOC6034654|XP_001844943.2|CQUI, LOC6034652|XP_038106197.1|CQUI
OG0011947	LOC118462897|XP_035784884.1|AALB	LOC6044031|XP_001861606.2|CQUI
OG0011947	LOC118462904|XP_035784896.1|AALB	LOC6044033|XP_038111142.1|CQUI
OG0011949	LOC118463451|XP_035785930.1|AALB, LOC118464373|XP_035787609.1|AALB	ATP6|YP_003934126.1|CQUI
OG0011952	LOC118468348|XP_035795001.1|AALB	LOC119766400|XP_038106853.1|CQUI, LOC119766414|XP_038106876.1|CQUI, LOC6047521|XP_038115004.1|CQUI
OG0012065	LOC118460695|XP_035781107.1|AALB	LOC6040715|XP_001850065.2|CQUI, LOC119770054|XP_038120123.1|CQUI
OG0012066	LOC118462672|XP_035784462.1|AALB	LOC6031434|XP_001842239.1|CQUI, LOC6031433|XP_001842238.2|CQUI
OG0012068	LOC118460550|XP_035780833.1|AALB	LOC6033921|XP_038105626.1|CQUI
OG0012069	LOC118466092|XP_035790894.1|AALB	LOC6039562|XP_001849157.2|CQUI
OG0012069	LOC118466090|XP_035790892.1|AALB	LOC6039563|XP_001849158.2|CQUI
OG0012070	LOC118465544|XP_035789764.1|AALB	LOC6052249|XP_001868544.2|CQUI
OG0012071	LOC118465794|XP_035790246.1|AALB	LOC6036392|XP_038119171.1|CQUI
OG0012072	LOC118463421|XP_035785866.1|AALB	LOC6038229|XP_038118226.1|CQUI, LOC6038232|XP_001848058.2|CQUI
OG0012075	LOC118458392|XP_035776697.1|AALB	LOC6031837|XP_038110759.1|CQUI
OG0012076	LOC118460657|XP_035781015.1|AALB	LOC6033202|XP_001843680.2|CQUI
OG0012077	LOC118464374|XP_035787610.1|AALB	LOC6050166|XP_001866819.2|CQUI, LOC6053568|XP_001869625.2|CQUI
OG0012078	LOC118457424|XP_035774898.1|AALB	LOC6034909|XP_001845176.2|CQUI, LOC6034910|XP_001845177.2|CQUI
OG0012079	LOC118465674|XP_035789997.1|AALB	LOC6032363|XP_038110488.1|CQUI, LOC6050642|XP_038110492.1|CQUI, LOC6032361|XP_038110490.1|CQUI
OG0012080	LOC118468419|XP_035795074.1|AALB	LOC6033367|XP_001843831.2|CQUI
OG0012080	LOC118465221|XP_035789106.1|AALB	LOC6037252|XP_001847180.2|CQUI
OG0012082	LOC118457567|XP_035775135.1|AALB	LOC6044723|XP_001862188.1|CQUI, LOC6044725|XP_001862189.1|CQUI
OG0012082	LOC118457568|XP_035775136.1|AALB	LOC6044722|XP_038119577.1|CQUI
OG0012083	LOC118468466|XP_035795153.1|AALB	LOC6046249|XP_001863476.2|CQUI, LOC6046252|XP_001863479.2|CQUI, LOC6046251|XP_038121262.1|CQUI
OG0012085	LOC118466022|XP_035790731.1|AALB, LOC118464942|XP_035788622.1|AALB, LOC118467086|XP_035793020.1|AALB	LOC6039808|XP_001849323.2|CQUI, LOC6036635|XP_038111987.1|CQUI
OG0012086	LOC118457774|XP_035775496.1|AALB	LOC119770725|XP_038122043.1|CQUI
OG0012087	LOC118464688|XP_035788104.1|AALB	LOC6052153|XP_038114111.1|CQUI, LOC6052156|XP_038106291.1|CQUI
OG0012090	LOC118465646|XP_035789950.1|AALB	LOC6051506|XP_001867940.2|CQUI, LOC6052972|XP_038110946.1|CQUI
OG0012095	LOC118463852|XP_035786650.1|AALB	LOC6047684|XP_001864714.2|CQUI, LOC6048630|XP_038120836.1|CQUI, LOC6045080|XP_001862466.2|CQUI, LOC119766063|XP_038106366.1|CQUI, LOC6053813|XP_001869829.2|CQUI
OG0012211	LOC118462435|XP_035784020.1|AALB	LOC6038441|XP_038105027.1|CQUI
OG0012212	LOC118458408|XP_035776717.1|AALB	LOC6036767|XP_001846766.2|CQUI
OG0012213	LOC118456793|XP_035773769.1|AALB	LOC6042017|XP_038110541.1|CQUI
OG0012214	LOC118463492|XP_035785976.1|AALB	LOC6032052|XP_001842718.2|CQUI, LOC6032053|XP_001842719.2|CQUI
OG0012216	LOC118467318|XP_035793549.1|AALB	LOC6040107|XP_038117698.1|CQUI
OG0012217	LOC118465445|XP_035789590.1|AALB	LOC6051570|XP_038117222.1|CQUI
OG0012218	LOC118467009|XP_035792845.1|AALB	LOC6033543|XP_001843977.2|CQUI
OG0012218	LOC118467005|XP_035792841.1|AALB	LOC119769277|XP_038117170.1|CQUI
OG0012219	LOC118462938|XP_035784956.1|AALB	LOC6032969|XP_001843485.2|CQUI, LOC119766714|XP_038108035.1|CQUI, LOC6050934|XP_038104734.1|CQUI, LOC6040609|XP_001849980.2|CQUI
OG0012220	LOC118465391|XP_035789481.1|AALB	LOC6042845|XP_001853598.2|CQUI
OG0012221	LOC118462677|XP_035784469.1|AALB	LOC119769809|XP_038119400.1|CQUI, LOC6031534|XP_038107071.1|CQUI
OG0012221	LOC118464586|XP_035787923.1|AALB	LOC119765381|XP_038105051.1|CQUI
OG0012221	LOC118462675|XP_035784467.1|AALB	LOC119770794|XP_038122230.1|CQUI
OG0012222	LOC118466425|XP_035791597.1|AALB	LOC6034594|XP_001844888.2|CQUI
OG0012230	LOC118457147|XP_035774354.1|AALB	LOC6032940|XP_001843460.1|CQUI
OG0012231	LOC118457348|XP_035774739.1|AALB	LOC6031948|XP_038110661.1|CQUI
OG0012233	LOC118456806|XP_035773785.1|AALB	LOC6033144|XP_038112252.1|CQUI
OG0012234	LOC118456491|XP_035773207.1|AALB	LOC6043458|XP_038112732.1|CQUI
OG0012239	LOC118457190|XP_035774432.1|AALB	LOC6032721|XP_038120105.1|CQUI
OG0012239	LOC118457368|XP_035774788.1|AALB	LOC6043447|XP_038118006.1|CQUI
OG0012240	LOC118465853|XP_035790374.1|AALB	LOC6036913|XP_001846888.2|CQUI
OG0012240	LOC118466047|XP_035790778.1|AALB	LOC6036912|XP_001846887.2|CQUI
OG0012241	LOC118463116|XP_035785336.1|AALB, LOC118463659|XP_035786303.1|AALB	LOC6050568|XP_001867152.2|CQUI
OG0012244	LOC118465960|XP_035790593.1|AALB	LOC6046487|XP_038108836.1|CQUI
OG0012248	LOC118464018|XP_035786964.1|AALB, LOC118464536|XP_035787866.1|AALB, LOC118463642|XP_035786272.1|AALB, LOC118463638|XP_035786265.1|AALB, LOC118465645|XP_035789947.1|AALB, LOC118465725|XP_035790065.1|AALB, LOC118464547|XP_035787878.1|AALB, LOC118463639|XP_035786267.1|AALB, LOC118464537|XP_035787867.1|AALB	LOC119770124|XP_038120390.1|CQUI
OG0012366	LOC118462978|XP_035785063.1|AALB	LOC6045247|XP_038109626.1|CQUI
OG0012367	LOC118458176|XP_035776280.1|AALB	LOC6048956|XP_001865792.1|CQUI, LOC6046979|XP_038117518.1|CQUI, LOC6048957|XP_001865793.1|CQUI
OG0012369	LOC118461125|XP_035781963.1|AALB	LOC6034477|XP_001844787.2|CQUI
OG0012369	LOC118466440|XP_035791631.1|AALB	LOC6034482|XP_001844790.2|CQUI
OG0012371	LOC118460210|XP_035780216.1|AALB, LOC118457006|XP_035774124.1|AALB, LOC118457007|XP_035774125.1|AALB, LOC118457005|XP_035774123.1|AALB	LOC6052076|XP_001868403.2|CQUI
OG0012372	LOC118468569|XP_035795391.1|AALB	LOC6046155|XP_038104268.1|CQUI
OG0012374	LOC118459236|XP_035778327.1|AALB	LOC6031894|XP_001842588.1|CQUI, LOC6033939|XP_001844328.1|CQUI
OG0012375	LOC118465915|XP_035790500.1|AALB, LOC118465916|XP_035790501.1|AALB	LOC6053458|XP_038120113.1|CQUI, LOC6046792|XP_038119683.1|CQUI
OG0012380	LOC118465411|XP_035789526.1|AALB	LOC6033528|XP_038117173.1|CQUI, LOC6033529|XP_001843966.2|CQUI
OG0012381	LOC118464559|XP_035787891.1|AALB	LOC6045807|XP_001863107.2|CQUI
OG0012381	LOC118463413|XP_035785858.1|AALB	LOC6045806|XP_038121724.1|CQUI
OG0012383	LOC118464128|XP_035787116.1|AALB, LOC118464127|XP_035787115.1|AALB	LOC6031293|XP_038119189.1|CQUI
OG0012385	LOC118463752|XP_035786446.1|AALB	LOC6030814|XP_038116756.1|CQUI
OG0012386	LOC118459767|XP_035779355.1|AALB	LOC6050452|XP_001867058.2|CQUI, LOC6050454|XP_001867057.1|CQUI
OG0012388	LOC118460822|XP_035781356.1|AALB	LOC6042983|XP_001854422.2|CQUI, LOC6042976|XP_038110228.1|CQUI, LOC6042981|XP_001854402.2|CQUI
OG0012389	LOC118468701|XP_035795718.1|AALB	LOC6037014|XP_038112846.1|CQUI
OG0012390	LOC118458134|XP_035776213.1|AALB, LOC118458573|XP_035777112.1|AALB	LOC6032968|XP_038109699.1|CQUI
OG0012391	LOC118457610|XP_035775216.1|AALB	LOC6036472|XP_001846522.2|CQUI
OG0012394	LOC118461394|XP_035782550.1|AALB	LOC6039712|XP_001849267.2|CQUI, LOC6036034|XP_001846136.2|CQUI
OG0012395	LOC118467609|XP_035794203.1|AALB	LOC6046263|XP_038118393.1|CQUI
OG0012396	LOC118458416|XP_035776730.1|AALB	LOC6047498|XP_038121728.1|CQUI
OG0012398	LOC118456347|XP_035772901.1|AALB	LOC6038068|XP_001847911.1|CQUI, LOC6038069|XP_038113590.1|CQUI, LOC119769626|XP_038118724.1|CQUI
OG0012400	LOC118460042|XP_035779898.1|AALB	LOC6047727|XP_001864742.2|CQUI, LOC119768937|XP_038116686.1|CQUI, LOC6047723|XP_001864744.2|CQUI, LOC6047722|XP_038116685.1|CQUI, LOC6047726|XP_001864741.1|CQUI
OG0012401	LOC118456339|XP_035772889.1|AALB	LOC6043766|XP_001861373.1|CQUI
OG0012402	LOC118458418|XP_035776747.1|AALB	LOC6052225|XP_038118453.1|CQUI
OG0012403	LOC118468453|XP_035795124.1|AALB	LOC6048632|XP_038118778.1|CQUI
OG0012405	LOC118458872|XP_035777714.1|AALB	LOC6040167|XP_038121984.1|CQUI
OG0012406	LOC118459728|XP_035779294.1|AALB	LOC6041575|XP_038116794.1|CQUI
OG0012407	LOC118458294|XP_035776511.1|AALB	LOC119770290|XP_038120819.1|CQUI
OG0012408	LOC118458756|XP_035777441.1|AALB	LOC6038942|XP_001848631.2|CQUI
OG0012409	LOC118465184|XP_035789041.1|AALB	LOC119767932|XP_038113900.1|CQUI
OG0012410	LOC118465733|XP_035790087.1|AALB	LOC6038123|XP_038111954.1|CQUI
OG0012411	LOC118456734|XP_035773677.1|AALB	LOC6045707|XP_038113678.1|CQUI, LOC6045708|XP_038113674.1|CQUI, LOC6045705|XP_038113677.1|CQUI, LOC6033430|XP_001843880.2|CQUI, LOC6033433|XP_038106096.1|CQUI
OG0012412	LOC118463122|XP_035785366.1|AALB	LOC6047104|XP_001864203.2|CQUI, LOC6047103|XP_038111148.1|CQUI
OG0012415	LOC118465831|XP_035790317.1|AALB	LOC6047165|XP_001864258.2|CQUI
OG0012416	LOC118465001|XP_035788741.1|AALB, LOC118465642|XP_035789943.1|AALB, LOC118465192|XP_035789052.1|AALB	LOC6043288|XP_001858188.2|CQUI, LOC6043292|XP_001858203.2|CQUI
OG0012522	LOC118458153|XP_035776245.1|AALB	LOC6042732|XP_038105105.1|CQUI
OG0012524	LOC118460943|XP_035781608.1|AALB	LOC6054821|XP_038122983.1|CQUI
OG0012525	LOC118465200|XP_035789076.1|AALB	LOC6052743|XP_038121560.1|CQUI
OG0012526	LOC118463412|XP_035785861.1|AALB	LOC6051390|XP_038118338.1|CQUI, LOC6047037|XP_001864145.2|CQUI
OG0012527	LOC118457194|XP_035774457.1|AALB	LOC6043387|XP_038123045.1|CQUI
OG0012528	LOC118456145|XP_035772555.1|AALB	LOC6051865|XP_038104164.1|CQUI
OG0012530	LOC118458938|XP_035777810.1|AALB	LOC6033919|XP_038105633.1|CQUI, LOC6041081|XP_038121968.1|CQUI, LOC6044763|XP_001862227.2|CQUI, LOC119765298|XP_038104813.1|CQUI
OG0012531	LOC118463654|XP_035786291.1|AALB	LOC6045393|XP_001862771.2|CQUI
OG0012533	LOC118456815|XP_035773799.1|AALB	LOC119765569|XP_038105635.1|CQUI
OG0012535	LOC118460474|XP_035780699.1|AALB	LOC6039352|XP_038104842.1|CQUI
OG0012538	LOC118467765|XP_035794486.1|AALB	LOC6048037|XP_001865010.2|CQUI
OG0012538	LOC118465417|XP_035789538.1|AALB	LOC6048038|XP_001865011.2|CQUI
OG0012539	LOC118467130|XP_035793127.1|AALB	LOC6045533|XP_038119360.1|CQUI
OG0012540	LOC118462837|XP_035784788.1|AALB	LOC6051550|XP_001867974.2|CQUI, LOC6051549|XP_001867973.2|CQUI
OG0012542	LOC118463008|XP_035785132.1|AALB	LOC6034098|XP_001844466.2|CQUI
OG0012543	LOC118463500|XP_035785992.1|AALB	LOC6031001|XP_001841854.2|CQUI
OG0012544	LOC118466834|XP_035792525.1|AALB	LOC6049147|XP_038114514.1|CQUI
OG0012545	LOC118465917|XP_035790502.1|AALB	LOC6046796|XP_001863940.2|CQUI, LOC119769243|XP_038117104.1|CQUI, LOC119769798|XP_038119367.1|CQUI
OG0012546	LOC118467709|XP_035794389.1|AALB	LOC6044828|XP_038117208.1|CQUI
OG0012548	LOC118463245|XP_035785605.1|AALB	LOC6043983|XP_038118520.1|CQUI
OG0012549	LOC118463542|XP_035786056.1|AALB	LOC6039148|XP_038116692.1|CQUI, LOC6038389|XP_001848192.2|CQUI
OG0012551	LOC118456622|XP_035773432.1|AALB	LOC6041982|XP_001851158.2|CQUI
OG0012552	LOC118466207|XP_035791117.1|AALB	LOC6033571|XP_038118330.1|CQUI
OG0012554	LOC118465759|XP_035790155.1|AALB	LOC6037168|XP_038117079.1|CQUI
OG0012555	LOC118466760|XP_035792366.1|AALB, LOC118464614|XP_035787951.1|AALB, LOC118466757|XP_035792350.1|AALB, LOC118464613|XP_035787950.1|AALB, LOC118465936|XP_035790538.1|AALB	LOC119770043|XP_038120103.1|CQUI
OG0012557	LOC118468414|XP_035795071.1|AALB, LOC118457282|XP_035774634.1|AALB	LOC6032933|XP_001843453.2|CQUI
