Orthogroup	AALB.longest_only	SLEB.longest_only
OG0006161	LOC118467589|XP_035794136.1|AALB	LOC115624083|XP_030374536.1|SLEB
OG0006162	LOC118464125|XP_035787111.1|AALB	LOC115627976|XP_030379732.1|SLEB
OG0006181	LOC118465342|XP_035789392.1|AALB	LOC115620349|XP_030369410.1|SLEB
OG0006182	LOC118459681|XP_035779200.1|AALB	LOC115621634|XP_030371195.1|SLEB
OG0006183	LOC118462451|XP_035784021.1|AALB	LOC115621637|XP_030371198.1|SLEB
OG0006184	LOC118462526|XP_035784173.1|AALB	LOC115620874|XP_030370210.1|SLEB
OG0006185	LOC118463613|XP_035786236.1|AALB	LOC115620434|XP_030369522.1|SLEB
OG0006186	LOC118456351|XP_035772910.1|AALB	LOC115622046|XP_030371778.1|SLEB
OG0006188	LOC118458215|XP_035776359.1|AALB	LOC115628802|XP_030380870.1|SLEB
OG0006189	LOC118458227|XP_035776392.1|AALB	LOC115628803|XP_030380875.1|SLEB
OG0006190	LOC118459922|XP_035779665.1|AALB	LOC115621893|XP_030371582.1|SLEB
OG0006191	LOC118468854|XP_035796002.1|AALB	LOC115621216|XP_030370659.1|SLEB
OG0006192	LOC118463742|XP_035786433.1|AALB	LOC115626732|XP_030378037.1|SLEB
OG0006193	LOC118466495|XP_035791857.1|AALB	LOC115629098|XP_030381278.1|SLEB
OG0006194	LOC118466050|XP_035790784.1|AALB	LOC115627801|XP_030379490.1|SLEB
OG0006195	LOC118465364|XP_035789449.1|AALB	LOC115629863|XP_030382311.1|SLEB
OG0006196	LOC118466371|XP_035791481.1|AALB	LOC115628090|XP_030379927.1|SLEB
OG0006197	LOC118459539|XP_035778906.1|AALB	LOC115627723|XP_030379331.1|SLEB
OG0006198	LOC118464114|XP_035787108.1|AALB	LOC115626949|XP_030378325.1|SLEB
OG0006199	LOC118464419|XP_035787670.1|AALB	LOC115621845|XP_030371517.1|SLEB
OG0006200	LOC118457825|XP_035775596.1|AALB	LOC115620383|XP_030369451.1|SLEB
OG0006201	LOC118466129|XP_035790976.1|AALB	LOC115627648|XP_030379240.1|SLEB
OG0006202	LOC118458386|XP_035776692.1|AALB	LOC115627586|XP_030379170.1|SLEB
OG0006203	LOC118461462|XP_035782697.1|AALB	LOC115633268|XP_030386533.1|SLEB
OG0006204	LOC118460860|XP_035781469.1|AALB	LOC115625337|XP_030376222.1|SLEB
OG0006205	LOC118459852|XP_035779558.1|AALB	LOC115627582|XP_030379165.1|SLEB
OG0006206	LOC118457605|XP_035775205.1|AALB	LOC115629108|XP_030381293.1|SLEB
OG0006207	LOC118456769|XP_035773741.1|AALB	LOC115628599|XP_030380642.1|SLEB
OG0006208	LOC118456730|XP_035773671.1|AALB	LOC115632641|XP_030385731.1|SLEB
OG0006209	LOC118457987|XP_035775944.1|AALB	LOC115633266|XP_030386531.1|SLEB
OG0006210	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB	LOC115633419|XP_030386738.1|SLEB
OG0006211	LOC118466470|XP_035791744.1|AALB	LOC115631183|XP_030383733.1|SLEB
OG0006212	LOC118466456|XP_035791701.1|AALB	LOC115631182|XP_030383732.1|SLEB
OG0006214	LOC118463876|XP_035786691.1|AALB	LOC115628028|XP_030379827.1|SLEB
OG0006215	LOC118463084|XP_035785249.1|AALB	LOC115626860|XP_030378223.1|SLEB
OG0006216	LOC118468581|XP_035795409.1|AALB	LOC115625204|XP_030376030.1|SLEB
OG0006217	LOC118460912|XP_035781561.1|AALB	LOC115628724|XP_030380784.1|SLEB
OG0006218	LOC118463277|XP_035785650.1|AALB	LOC115625753|XP_030376768.1|SLEB
OG0006219	LOC118463439|XP_035785919.1|AALB	LOC115626688|XP_030377976.1|SLEB
OG0006220	LOC118463219|XP_035785557.1|AALB	LOC115626818|XP_030378158.1|SLEB
OG0006221	LOC118459979|XP_035779771.1|AALB	LOC115625252|XP_030376105.1|SLEB
OG0006222	LOC118456205|XP_035772668.1|AALB	LOC115625271|XP_030376133.1|SLEB
OG0006223	LOC118465175|XP_035789030.1|AALB	LOC115629317|XP_030381627.1|SLEB
OG0006224	LOC118466416|XP_035791588.1|AALB	LOC115628754|XP_030380824.1|SLEB
OG0006225	LOC118467439|XP_035793877.1|AALB	LOC115628879|XP_030380995.1|SLEB
OG0006226	LOC118460925|XP_035781578.1|AALB	LOC115629182|XP_030381426.1|SLEB
OG0006227	LOC118463379|XP_035785804.1|AALB	LOC115627465|XP_030378997.1|SLEB
OG0006228	LOC118461791|XP_035783420.1|AALB	LOC115622481|XP_030372289.1|SLEB
OG0006229	LOC118468908|XP_035796110.1|AALB	LOC115627998|XP_030379755.1|SLEB
OG0006230	LOC118456961|XP_035774040.1|AALB	LOC115629836|XP_030382272.1|SLEB
OG0006231	LOC118457496|XP_035775432.1|AALB	LOC115633339|XP_030386631.1|SLEB
OG0006232	LOC118459319|XP_035778467.1|AALB	LOC115627091|XP_030378503.1|SLEB
OG0006233	LOC118460378|XP_035780531.1|AALB	LOC115627211|XP_030378691.1|SLEB
OG0006234	LOC118465641|XP_035789942.1|AALB	LOC115629799|XP_030382221.1|SLEB
OG0006235	LOC118463210|XP_035785549.1|AALB	LOC115627818|XP_030379508.1|SLEB
OG0006237	LOC118462880|XP_035784845.1|AALB	LOC115627710|XP_030379318.1|SLEB
OG0006238	LOC118457229|XP_035774504.1|AALB	LOC115627720|XP_030379329.1|SLEB
OG0006239	LOC118463624|XP_035786219.1|AALB	LOC115627562|XP_030379143.1|SLEB
OG0006240	LOC118463733|XP_035786423.1|AALB	LOC115621575|XP_030371125.1|SLEB
OG0006241	LOC118465640|XP_035789941.1|AALB	LOC115629798|XP_030382220.1|SLEB
OG0006242	LOC118458264|XP_035776453.1|AALB	LOC115627197|XP_030378671.1|SLEB
OG0006243	LOC118458243|XP_035776409.1|AALB	LOC115620400|XP_030369475.1|SLEB
OG0006244	LOC118462949|XP_035784989.1|AALB	LOC115625157|XP_030375945.1|SLEB
OG0006248	LOC118457572|XP_035775144.1|AALB	LOC115628685|XP_030380719.1|SLEB
OG0006249	LOC118466313|XP_035791322.1|AALB	LOC115630564|XP_030383038.1|SLEB
OG0006250	LOC118459263|XP_035778367.1|AALB	LOC115626776|XP_030378100.1|SLEB
OG0006251	LOC118456703|XP_035773608.1|AALB	LOC115621152|XP_030370570.1|SLEB
OG0006252	LOC118468752|XP_035795810.1|AALB	LOC115621151|XP_030370569.1|SLEB
OG0006253	LOC118456293|XP_035772813.1|AALB	LOC115633360|XP_030386660.1|SLEB
OG0006254	LOC118462194|XP_035784000.1|AALB	LOC115632198|XP_030385104.1|SLEB
OG0006255	LOC118466494|XP_035791798.1|AALB	LOC115621270|XP_030370730.1|SLEB
OG0006256	LOC118458819|XP_035777628.1|AALB	LOC115629794|XP_030382213.1|SLEB
OG0006257	LOC118469017|XP_035796353.1|AALB	LOC115633353|XP_030386649.1|SLEB
OG0006258	LOC118456994|XP_035774143.1|AALB	LOC115633379|XP_030386682.1|SLEB
OG0006259	LOC118458707|XP_035777341.1|AALB	LOC115621130|XP_030370540.1|SLEB
OG0006260	LOC118461408|XP_035782580.1|AALB	LOC115627146|XP_030378584.1|SLEB
OG0006261	LOC118457792|XP_035775531.1|AALB	LOC115631114|XP_030383634.1|SLEB
OG0006262	LOC118466942|XP_035792736.1|AALB	LOC115629579|XP_030381931.1|SLEB
OG0006263	LOC118462005|XP_035783834.1|AALB	LOC115627449|XP_030378974.1|SLEB
OG0006264	LOC118460208|XP_035780212.1|AALB	LOC115628747|XP_030380813.1|SLEB
OG0006265	LOC118459545|XP_035778921.1|AALB	LOC115622455|XP_030372262.1|SLEB
OG0006266	LOC118461682|XP_035783165.1|AALB	LOC115628669|XP_030380698.1|SLEB
OG0006267	LOC118457138|XP_035774345.1|AALB	LOC115627404|XP_030378918.1|SLEB
OG0006268	LOC118460298|XP_035780392.1|AALB	LOC115633837|XP_030387188.1|SLEB
OG0006269	LOC118465239|XP_035789153.1|AALB	LOC115620721|XP_030369960.1|SLEB
OG0006270	LOC118465046|XP_035788821.1|AALB	LOC115627973|XP_030379728.1|SLEB
OG0006271	LOC118459332|XP_035778492.1|AALB	LOC115620822|XP_030370112.1|SLEB
OG0006272	LOC118461970|XP_035783778.1|AALB	LOC115633347|XP_030386640.1|SLEB
OG0006273	LOC118460314|XP_035780416.1|AALB	LOC115634300|XP_030387813.1|SLEB
OG0006274	LOC118464853|XP_035788462.1|AALB	LOC115633335|XP_030386628.1|SLEB
OG0006276	LOC118460244|XP_035780297.1|AALB	LOC115628234|XP_030380108.1|SLEB
OG0006278	LOC118462294|XP_035784008.1|AALB	LOC115628731|XP_030380795.1|SLEB
OG0006279	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB	LOC115633308|XP_030386592.1|SLEB
OG0006280	LOC118465053|XP_035788831.1|AALB	LOC115627665|XP_030379267.1|SLEB
OG0006281	LOC118465016|XP_035788768.1|AALB	LOC115627713|XP_030379320.1|SLEB
OG0006282	LOC118459291|XP_035778429.1|AALB	LOC115629251|XP_030381528.1|SLEB
OG0006283	LOC118466546|XP_035791956.1|AALB	LOC115620597|XP_030369770.1|SLEB
OG0006284	LOC118466134|XP_035790978.1|AALB	LOC115632184|XP_030385079.1|SLEB
OG0006285	LOC118468716|XP_035795740.1|AALB	LOC115621965|XP_030371673.1|SLEB
OG0006286	LOC118462808|XP_035784717.1|AALB	LOC115620658|XP_030369869.1|SLEB
OG0006287	LOC118465949|XP_035790571.1|AALB	LOC115633310|XP_030386600.1|SLEB
OG0006288	LOC118465979|XP_035790645.1|AALB	LOC115621518|XP_030371043.1|SLEB
OG0006289	LOC118458506|XP_035776966.1|AALB	LOC115621654|XP_030371218.1|SLEB
OG0006290	LOC118466363|XP_035791447.1|AALB	LOC115627729|XP_030379344.1|SLEB
OG0006291	LOC118465309|XP_035789316.1|AALB	LOC115631537|XP_030384169.1|SLEB
OG0006292	LOC118466281|XP_035791257.1|AALB	LOC115626716|XP_030378019.1|SLEB
OG0006293	LOC118461819|XP_035783510.1|AALB	LOC115632377|XP_030385358.1|SLEB
OG0006294	LOC118463794|XP_035786576.1|AALB	LOC115629097|XP_030381275.1|SLEB
OG0006295	LOC118468364|XP_035795020.1|AALB	LOC115628964|XP_030381100.1|SLEB
OG0006296	LOC118463357|XP_035785769.1|AALB	LOC115629653|XP_030382024.1|SLEB
OG0006297	LOC118466091|XP_035790937.1|AALB	LOC115627113|XP_030378539.1|SLEB
OG0006298	LOC118461726|XP_035783303.1|AALB	LOC115629793|XP_030382212.1|SLEB
OG0006299	LOC118464722|XP_035788191.1|AALB	LOC115626878|XP_030378248.1|SLEB
OG0006300	LOC118461782|XP_035783407.1|AALB	LOC115627124|XP_030378553.1|SLEB
OG0006301	LOC118460259|XP_035780328.1|AALB	LOC115627266|XP_030378754.1|SLEB
OG0006302	LOC118465105|XP_035788944.1|AALB	LOC115626704|XP_030377997.1|SLEB
OG0006303	LOC118468541|XP_035795317.1|AALB	LOC115620027|XP_030368990.1|SLEB
OG0006305	LOC118461623|XP_035783066.1|AALB	LOC115621310|XP_030370784.1|SLEB
OG0006306	LOC118461600|XP_035783011.1|AALB	LOC115620811|XP_030370095.1|SLEB
OG0006308	LOC118463970|XP_035786865.1|AALB	LOC115627254|XP_030378741.1|SLEB
OG0006309	LOC118460217|XP_035780229.1|AALB	LOC115629155|XP_030381382.1|SLEB
OG0006311	LOC118465547|XP_035789770.1|AALB	LOC115626991|XP_030378366.1|SLEB
OG0006312	LOC118468837|XP_035795975.1|AALB	LOC115626680|XP_030377967.1|SLEB
OG0006313	LOC118467803|XP_035794611.1|AALB	LOC115626756|XP_030378073.1|SLEB
OG0006314	LOC118461551|XP_035782898.1|AALB	LOC115629277|XP_030381566.1|SLEB
OG0006315	LOC118463018|XP_035785148.1|AALB	LOC115621084|XP_030370474.1|SLEB
OG0006316	LOC118457593|XP_035775187.1|AALB	LOC115626736|XP_030378045.1|SLEB
OG0006317	LOC118468456|XP_035795134.1|AALB	LOC115627551|XP_030379128.1|SLEB
OG0006318	LOC118457726|XP_035775414.1|AALB	LOC115629151|XP_030381374.1|SLEB
OG0006319	LOC118468591|XP_035795427.1|AALB	LOC115623476|XP_030373708.1|SLEB
OG0006320	LOC118456502|XP_035773227.1|AALB	LOC115627911|XP_030379666.1|SLEB
OG0006321	LOC118466569|XP_035792006.1|AALB	LOC115633423|XP_030386742.1|SLEB
OG0006322	LOC118466573|XP_035792012.1|AALB	LOC115633408|XP_030386711.1|SLEB
OG0006323	LOC118458746|XP_035777417.1|AALB	LOC115627410|XP_030378930.1|SLEB
OG0006324	LOC118461572|XP_035782959.1|AALB	LOC115627105|XP_030378528.1|SLEB
OG0006325	LOC118462663|XP_035784456.1|AALB	LOC115620548|XP_030369690.1|SLEB
OG0006326	LOC118461169|XP_035782062.1|AALB	LOC115628681|XP_030380714.1|SLEB
OG0006327	LOC118468971|XP_035796239.1|AALB	LOC115620894|XP_030370237.1|SLEB
OG0006328	LOC118456195|XP_035772649.1|AALB	LOC115620956|XP_030370332.1|SLEB
OG0006329	LOC118462177|XP_035783999.1|AALB	LOC115627505|XP_030379058.1|SLEB
OG0006330	LOC118464657|XP_035788047.1|AALB	LOC115621913|XP_030371607.1|SLEB
OG0006331	LOC118467416|XP_035793792.1|AALB	LOC115633286|XP_030386555.1|SLEB
OG0006332	LOC118460893|XP_035781531.1|AALB	LOC115628851|XP_030380961.1|SLEB
OG0006333	LOC118460274|XP_035780354.1|AALB	LOC115627068|XP_030378475.1|SLEB
OG0006334	LOC118466496|XP_035791815.1|AALB	LOC115628965|XP_030381101.1|SLEB
OG0006335	LOC118464913|XP_035788577.1|AALB	LOC115620330|XP_030369386.1|SLEB
OG0006336	LOC118459083|XP_035778077.1|AALB	LOC115627224|XP_030378706.1|SLEB
OG0006337	LOC118468488|XP_035795209.1|AALB	LOC115627920|XP_030379675.1|SLEB
OG0006339	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB	LOC115627110|XP_030378533.1|SLEB
OG0006340	LOC118465869|XP_035790399.1|AALB	LOC115627079|XP_030378487.1|SLEB
OG0006341	LOC118458683|XP_035777292.1|AALB	LOC115627814|XP_030379505.1|SLEB
OG0006342	LOC118456744|XP_035773694.1|AALB	LOC115628030|XP_030379831.1|SLEB
OG0006343	LOC118456724|XP_035773658.1|AALB	LOC115627964|XP_030379718.1|SLEB
OG0006344	LOC118466444|XP_035791657.1|AALB	LOC115627262|XP_030378750.1|SLEB
OG0006345	LOC118460464|XP_035780681.1|AALB	LOC115621627|XP_030371184.1|SLEB
OG0006346	LOC118468323|XP_035794960.1|AALB	LOC115620687|XP_030369915.1|SLEB
OG0006347	LOC118461583|XP_035782971.1|AALB	LOC115625085|XP_030375836.1|SLEB
OG0006348	LOC118461309|XP_035782428.1|AALB	LOC115633216|XP_030386461.1|SLEB
OG0006349	LOC118461711|XP_035783261.1|AALB	LOC115628662|XP_030380690.1|SLEB
OG0006350	LOC118461925|XP_035783695.1|AALB	LOC115620208|XP_030369204.1|SLEB
OG0006351	LOC118462622|XP_035784357.1|AALB	LOC115629584|XP_030381937.1|SLEB
OG0006352	LOC118465168|XP_035789021.1|AALB	LOC115633294|XP_030386566.1|SLEB
OG0006353	LOC118457074|XP_035774249.1|AALB	LOC115621454|XP_030370969.1|SLEB
OG0006354	LOC118457280|XP_035774615.1|AALB	LOC115620895|XP_030370239.1|SLEB
OG0006355	LOC118457027|XP_035774157.1|AALB	LOC115629113|XP_030381302.1|SLEB
OG0006356	LOC118461829|XP_035783483.1|AALB	LOC115626815|XP_030378151.1|SLEB
OG0006357	LOC118461140|XP_035782002.1|AALB	LOC115627450|XP_030378975.1|SLEB
OG0006358	LOC118458510|XP_035776975.1|AALB	LOC115628314|XP_030380228.1|SLEB
OG0006359	LOC118462581|XP_035784285.1|AALB	LOC115620415|XP_030369498.1|SLEB
OG0006360	LOC118462588|XP_035784298.1|AALB	LOC115629364|XP_030381679.1|SLEB
OG0006361	LOC118461356|XP_035782476.1|AALB	LOC115623990|XP_030374421.1|SLEB
OG0006362	LOC118466392|XP_035791528.1|AALB	LOC115628847|XP_030380953.1|SLEB
OG0006364	LOC118457719|XP_035775402.1|AALB	LOC115631385|XP_030383967.1|SLEB
OG0006365	LOC118458954|XP_035777833.1|AALB	LOC115627548|XP_030379124.1|SLEB
OG0006366	LOC118459652|XP_035779131.1|AALB	LOC115627581|XP_030379164.1|SLEB
OG0006367	LOC118458817|XP_035777581.1|AALB	LOC115627673|XP_030379275.1|SLEB
OG0006368	LOC118464099|XP_035787068.1|AALB	LOC115621764|XP_030371357.1|SLEB
OG0006369	LOC118463930|XP_035786786.1|AALB	LOC115621826|XP_030371482.1|SLEB
OG0006370	LOC118460029|XP_035779865.1|AALB	LOC115629594|XP_030381945.1|SLEB
OG0006371	LOC118460706|XP_035781116.1|AALB	LOC115621444|XP_030370958.1|SLEB
OG0006372	LOC118465530|XP_035789751.1|AALB	LOC115621562|XP_030371102.1|SLEB
OG0006373	LOC118457618|XP_035775268.1|AALB	LOC115628716|XP_030380770.1|SLEB
OG0006374	LOC118463184|XP_035785496.1|AALB	LOC115626847|XP_030378205.1|SLEB
OG0006375	LOC118464653|XP_035788012.1|AALB	LOC115628834|XP_030380933.1|SLEB
OG0006376	LOC118465134|XP_035788968.1|AALB	LOC115627709|XP_030379317.1|SLEB
OG0006377	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB	LOC115627512|XP_030379066.1|SLEB
OG0006378	LOC118468810|XP_035795922.1|AALB	LOC115621167|XP_030370589.1|SLEB
OG0006379	LOC118467580|XP_035794122.1|AALB	LOC115627003|XP_030378379.1|SLEB
OG0006381	LOC118465272|XP_035789197.1|AALB	LOC115629640|XP_030382002.1|SLEB
OG0006382	LOC118463072|XP_035785227.1|AALB	LOC115629257|XP_030381538.1|SLEB
OG0006383	LOC118468712|XP_035795738.1|AALB	LOC115627492|XP_030379039.1|SLEB
OG0006384	LOC118465637|XP_035789940.1|AALB	LOC115627517|XP_030379071.1|SLEB
OG0006385	LOC118460171|XP_035780167.1|AALB	LOC115621894|XP_030371583.1|SLEB
OG0006386	LOC118457589|XP_035775172.1|AALB	LOC115626146|XP_030377270.1|SLEB
OG0006387	LOC118468994|XP_035796316.1|AALB	LOC115621234|XP_030370684.1|SLEB
OG0006388	LOC118465098|XP_035788921.1|AALB	LOC115628932|XP_030381065.1|SLEB
OG0006389	LOC118465560|XP_035789847.1|AALB	LOC115628907|XP_030381026.1|SLEB
OG0006392	LOC118466535|XP_035791936.1|AALB	LOC115626683|XP_030377970.1|SLEB
OG0006393	LOC118459940|XP_035779712.1|AALB	LOC115631146|XP_030383677.1|SLEB
OG0006394	LOC118458395|XP_035776702.1|AALB	LOC115621960|XP_030371668.1|SLEB
OG0006395	LOC118460198|XP_035780199.1|AALB	LOC115621115|XP_030370519.1|SLEB
OG0006396	LOC118464016|XP_035786962.1|AALB	LOC115627363|XP_030378873.1|SLEB
OG0006397	LOC118461986|XP_035783814.1|AALB	LOC115628813|XP_030380898.1|SLEB
OG0006398	LOC118461991|XP_035783819.1|AALB	LOC115633211|XP_030386458.1|SLEB
OG0006399	LOC118456882|XP_035773888.1|AALB	LOC115627495|XP_030379042.1|SLEB
OG0006400	LOC118456879|XP_035773884.1|AALB	LOC115627494|XP_030379041.1|SLEB
OG0006401	LOC118456881|XP_035773886.1|AALB	LOC115628163|XP_030380037.1|SLEB
OG0006402	LOC118461435|XP_035782637.1|AALB	LOC115624087|XP_030374537.1|SLEB
OG0006403	LOC118457002|XP_035774118.1|AALB	LOC115623864|XP_030374269.1|SLEB
OG0006404	LOC118461789|XP_035783413.1|AALB	LOC115624101|XP_030374551.1|SLEB
OG0006405	LOC118461634|XP_035783093.1|AALB	LOC115623795|XP_030374195.1|SLEB
OG0006406	LOC118457806|XP_035775551.1|AALB	LOC115620629|XP_030369819.1|SLEB
OG0006407	LOC118468413|XP_035795070.1|AALB	LOC115627252|XP_030378739.1|SLEB
OG0006408	LOC118459970|XP_035779758.1|AALB	LOC115627087|XP_030378497.1|SLEB
OG0006409	LOC118459462|XP_035778765.1|AALB	LOC115629733|XP_030382126.1|SLEB
OG0006410	LOC118457597|XP_035775189.1|AALB	LOC115627153|XP_030378592.1|SLEB
OG0006411	LOC118457493|XP_035775019.1|AALB	LOC115633269|XP_030386538.1|SLEB
OG0006412	LOC118456826|XP_035773814.1|AALB	LOC115620231|XP_030369233.1|SLEB
OG0006413	LOC118456827|XP_035773815.1|AALB	LOC115621803|XP_030371444.1|SLEB
OG0006414	LOC118464924|XP_035788590.1|AALB	LOC115620816|XP_030370103.1|SLEB
OG0006415	LOC118459463|XP_035778762.1|AALB	LOC115629551|XP_030381895.1|SLEB
OG0006416	LOC118459745|XP_035779322.1|AALB	LOC115629660|XP_030382034.1|SLEB
OG0006417	LOC118467060|XP_035792954.1|AALB	LOC115625781|XP_030376812.1|SLEB, LOC115629939|XP_030382406.1|SLEB
OG0006418	LOC118464433|XP_035787703.1|AALB	LOC115626714|XP_030378015.1|SLEB
OG0006419	LOC118461081|XP_035781866.1|AALB	LOC115621385|XP_030370876.1|SLEB
OG0006420	LOC118456331|XP_035772881.1|AALB	LOC115621797|XP_030371435.1|SLEB
OG0006421	LOC118456817|XP_035773802.1|AALB	LOC115629030|XP_030381189.1|SLEB
OG0006422	LOC118460444|XP_035780641.1|AALB	LOC115628987|XP_030381127.1|SLEB
OG0006423	LOC118468311|XP_035794942.1|AALB	LOC115621863|XP_030371544.1|SLEB
OG0006424	LOC118468321|XP_035794959.1|AALB	LOC115620671|XP_030369891.1|SLEB
OG0006425	LOC118458398|XP_035776701.1|AALB	LOC115620905|XP_030370255.1|SLEB
OG0006426	LOC118458397|XP_035776700.1|AALB	LOC115621280|XP_030370742.1|SLEB
OG0006427	LOC118460086|XP_035779994.1|AALB	LOC115620655|XP_030369865.1|SLEB
OG0006429	LOC118460195|XP_035780193.1|AALB	LOC115620218|XP_030369217.1|SLEB
OG0006430	LOC118456760|XP_035773717.1|AALB	LOC115623601|XP_030373877.1|SLEB
OG0006431	LOC118461001|XP_035781720.1|AALB	LOC115620610|XP_030369787.1|SLEB
OG0006432	LOC118461727|XP_035783304.1|AALB	LOC115622015|XP_030371729.1|SLEB
OG0006433	LOC118469005|XP_035796332.1|AALB	LOC115620586|XP_030369753.1|SLEB
OG0006434	LOC118458642|XP_035777223.1|AALB	LOC115631397|XP_030383980.1|SLEB
OG0006435	LOC118468969|XP_035796227.1|AALB	LOC115620730|XP_030369972.1|SLEB
OG0006436	LOC118460538|XP_035780821.1|AALB	LOC115629139|XP_030381347.1|SLEB
OG0006437	LOC118461884|XP_035783616.1|AALB	LOC115629186|XP_030381431.1|SLEB
OG0006438	LOC118461383|XP_035782535.1|AALB	LOC115631246|XP_030383815.1|SLEB
OG0006439	LOC118457630|XP_035775238.1|AALB	LOC115620777|XP_030370046.1|SLEB
OG0006440	LOC118457631|XP_035775242.1|AALB	LOC115621013|XP_030370393.1|SLEB
OG0006441	LOC118459382|XP_035778576.1|AALB	LOC115621961|XP_030371669.1|SLEB
OG0006442	LOC118456732|XP_035773670.1|AALB	LOC115621884|XP_030371571.1|SLEB
OG0006443	LOC118468663|XP_035795594.1|AALB	LOC115624051|XP_030374491.1|SLEB
OG0006444	LOC118457552|XP_035775112.1|AALB	LOC115621780|XP_030371395.1|SLEB
OG0006445	LOC118457876|XP_035775692.1|AALB	LOC115630051|XP_030382543.1|SLEB
OG0006446	LOC118456516|XP_035773245.1|AALB	LOC115628779|XP_030380850.1|SLEB
OG0006447	LOC118456514|XP_035773242.1|AALB	LOC115628782|XP_030380855.1|SLEB
OG0006448	LOC118460214|XP_035780223.1|AALB	LOC115620650|XP_030369857.1|SLEB
OG0006449	LOC118458130|XP_035776204.1|AALB	LOC115620864|XP_030370190.1|SLEB
OG0006450	LOC118458668|XP_035777266.1|AALB	LOC115630580|XP_030383058.1|SLEB
OG0006451	LOC118460533|XP_035780807.1|AALB	LOC115630192|XP_030382617.1|SLEB
OG0006452	LOC118460555|XP_035780845.1|AALB	LOC115628203|XP_030380056.1|SLEB
OG0006453	LOC118468524|XP_035795286.1|AALB	LOC115632424|XP_030385424.1|SLEB
OG0006454	LOC118459350|XP_035778525.1|AALB	LOC115627016|XP_030378401.1|SLEB
OG0006455	LOC118458473|XP_035776898.1|AALB	LOC115621786|XP_030371406.1|SLEB
OG0006456	LOC118459124|XP_035778086.1|AALB	LOC115620250|XP_030369260.1|SLEB
OG0006457	LOC118458093|XP_035776148.1|AALB	LOC115621078|XP_030370468.1|SLEB
OG0006459	LOC118459587|XP_035779007.1|AALB	LOC115620612|XP_030369789.1|SLEB
OG0006460	LOC118457542|XP_035775088.1|AALB	LOC115620507|XP_030369626.1|SLEB
OG0006461	LOC118460668|XP_035781035.1|AALB	LOC115623674|XP_030374004.1|SLEB
OG0006462	LOC118461754|XP_035783374.1|AALB	LOC115620473|XP_030369564.1|SLEB
OG0006463	LOC118461753|XP_035783362.1|AALB	LOC115621231|XP_030370680.1|SLEB
OG0006464	LOC118461343|XP_035782448.1|AALB	LOC115624842|XP_030375548.1|SLEB
OG0006465	LOC118459380|XP_035778574.1|AALB	LOC115627345|XP_030378852.1|SLEB
OG0006466	LOC118459377|XP_035778570.1|AALB	LOC115629739|XP_030382134.1|SLEB
OG0006467	LOC118457444|XP_035774929.1|AALB	LOC115621190|XP_030370626.1|SLEB
OG0006468	LOC118468571|XP_035795396.1|AALB	LOC115620930|XP_030370297.1|SLEB
OG0006469	LOC118460904|XP_035781541.1|AALB	LOC115629557|XP_030381908.1|SLEB
OG0006470	LOC118468304|XP_035794935.1|AALB	LOC115622955|XP_030372955.1|SLEB
OG0006471	LOC118456584|XP_035773374.1|AALB	LOC115620368|XP_030369433.1|SLEB
OG0006472	LOC118456581|XP_035773365.1|AALB	LOC115620818|XP_030370105.1|SLEB
OG0006473	LOC118457182|XP_035774415.1|AALB	LOC115622365|XP_030372140.1|SLEB
OG0006474	LOC118457975|XP_035775915.1|AALB	LOC115634096|XP_030387513.1|SLEB
OG0006475	LOC118457093|XP_035774274.1|AALB	LOC115621834|XP_030371503.1|SLEB
OG0006476	LOC118460798|XP_035781302.1|AALB	LOC115628869|XP_030380985.1|SLEB
OG0006477	LOC118460799|XP_035781303.1|AALB	LOC115628764|XP_030380840.1|SLEB
OG0006478	LOC118459566|XP_035778959.1|AALB	LOC115621782|XP_030371399.1|SLEB
OG0006479	LOC118459555|XP_035778929.1|AALB	LOC115621390|XP_030370883.1|SLEB
OG0006480	LOC118459557|XP_035778942.1|AALB	LOC115620008|XP_030368967.1|SLEB
OG0006481	LOC118460158|XP_035780151.1|AALB	LOC115631695|XP_030384377.1|SLEB
OG0006482	LOC118461755|XP_035783375.1|AALB	LOC115620665|XP_030369879.1|SLEB
OG0006483	LOC118456277|XP_035772783.1|AALB	LOC115621300|XP_030370769.1|SLEB
OG0006484	LOC118460442|XP_035780635.1|AALB	LOC115622014|XP_030371728.1|SLEB
OG0006485	LOC118460239|XP_035780288.1|AALB	LOC115625314|XP_030376192.1|SLEB
OG0006486	LOC118457483|XP_035775001.1|AALB	LOC115623872|XP_030374278.1|SLEB
OG0006487	LOC118461452|XP_035782674.1|AALB	LOC115629458|XP_030381785.1|SLEB
OG0006488	LOC118462060|XP_035783941.1|AALB	LOC115627209|XP_030378689.1|SLEB
OG0006489	LOC118461463|XP_035782693.1|AALB	LOC115621739|XP_030371329.1|SLEB
