Orthogroup	AALB.longest_only	DHYD.longest_only
OG0006933	LOC118460411|XP_035780591.1|AALB	LOC111592601|XP_023160694.1|DHYD
OG0006934	LOC118459920|XP_035779655.1|AALB	LOC111600245|XP_023172052.2|DHYD
OG0006935	LOC118462069|XP_035783958.1|AALB	LOC111600431|XP_023172295.2|DHYD
OG0006936	LOC118461154|XP_035782021.1|AALB	LOC111592570|XP_023160639.2|DHYD
OG0006937	LOC118458445|XP_035776820.1|AALB	LOC111594696|XP_023163883.1|DHYD
OG0006938	LOC118458444|XP_035776819.1|AALB	LOC111599973|XP_023171635.2|DHYD
OG0006939	LOC118460440|XP_035780630.1|AALB	LOC111596788|XP_023166908.2|DHYD
OG0006940	LOC118467746|XP_035794454.1|AALB	LOC111600716|XP_023172745.2|DHYD
OG0006941	LOC118468482|XP_035795195.1|AALB	LOC111596136|XP_023165980.2|DHYD
OG0006942	LOC118460072|XP_035779967.1|AALB	LOC111599356|XP_023170759.1|DHYD
OG0006944	LOC118459686|XP_035779212.1|AALB	LOC111596366|XP_023166331.1|DHYD
OG0006945	LOC118456969|XP_035774056.1|AALB	LOC111595417|XP_023164907.1|DHYD
OG0006946	LOC118460720|XP_035781160.1|AALB	LOC111594454|XP_023163516.1|DHYD
OG0006947	LOC118460723|XP_035781165.1|AALB	LOC111598941|XP_023170187.1|DHYD
OG0006948	LOC118468751|XP_035795806.1|AALB	LOC111600396|XP_023172243.1|DHYD
OG0006950	LOC118457155|XP_035774373.1|AALB	LOC111592051|XP_023159818.1|DHYD
OG0006951	LOC118461671|XP_035783152.1|AALB	LOC111600125|XP_023171861.2|DHYD
OG0006952	LOC118461664|XP_035783142.1|AALB	LOC111596036|XP_023165842.1|DHYD
OG0006953	LOC118468951|XP_035796194.1|AALB	LOC111603036|XP_023176233.1|DHYD
OG0006954	LOC118461895|XP_035783642.1|AALB	LOC111595842|XP_023165520.1|DHYD
OG0006955	LOC118459540|XP_035778904.1|AALB	LOC111600635|XP_023172609.1|DHYD
OG0006956	LOC118458745|XP_035777416.1|AALB	LOC111599467|XP_023170905.2|DHYD
OG0006957	LOC118458740|XP_035777404.1|AALB	LOC111594674|XP_023163852.2|DHYD
OG0006958	LOC118458742|XP_035777411.1|AALB	LOC111600036|XP_023171722.2|DHYD
OG0006959	LOC118458305|XP_035776531.1|AALB	LOC111601081|XP_023173275.1|DHYD
OG0006960	LOC118457875|XP_035775691.1|AALB	LOC111598947|XP_023170196.2|DHYD
OG0006961	LOC118457465|XP_035774977.1|AALB	LOC111594210|XP_023163177.2|DHYD
OG0006962	LOC118458743|XP_035777413.1|AALB	LOC111602236|XP_023174990.2|DHYD
OG0006963	LOC118467897|XP_035794712.1|AALB	LOC111603972|XP_023177583.2|DHYD
OG0006964	LOC118461296|XP_035782369.1|AALB	LOC111603925|XP_023177519.1|DHYD
OG0006965	LOC118456184|XP_035772630.1|AALB	LOC111595768|XP_023165418.2|DHYD
OG0006966	LOC118456182|XP_035772627.1|AALB	LOC111601184|XP_023173433.1|DHYD
OG0006967	LOC118456179|XP_035772622.1|AALB	LOC111602110|XP_023174821.2|DHYD
OG0006968	LOC118459215|XP_035778289.1|AALB	LOC111600601|XP_023172562.2|DHYD
OG0006969	LOC118468477|XP_035795189.1|AALB	LOC111597548|XP_023168112.1|DHYD
OG0006970	LOC118457653|XP_035775289.1|AALB	LOC111603473|XP_023176830.1|DHYD
OG0006971	LOC118460747|XP_035781227.1|AALB	LOC111599093|XP_023170401.2|DHYD
OG0006972	LOC118460745|XP_035781209.1|AALB	LOC111592606|XP_023160703.1|DHYD
OG0006973	LOC118468692|XP_035795701.1|AALB	LOC111594078|XP_023162988.2|DHYD
OG0006974	LOC118456453|XP_035773120.1|AALB	LOC111596313|XP_023166245.1|DHYD
OG0006975	LOC118460117|XP_035780048.1|AALB	LOC111599364|XP_023170764.1|DHYD
OG0006976	LOC118456166|XP_035772585.1|AALB	LOC111602285|XP_030079103.1|DHYD
OG0006977	LOC118459228|XP_035778313.1|AALB	LOC111593290|XP_023161734.2|DHYD
OG0006978	LOC118459229|XP_035778317.1|AALB	LOC111594940|XP_023164201.2|DHYD
OG0006979	LOC118459774|XP_035779378.1|AALB	LOC111599051|XP_023170337.2|DHYD
OG0006980	LOC118458824|XP_035777601.1|AALB	LOC111596263|XP_023166167.1|DHYD
OG0006981	LOC118468699|XP_035795716.1|AALB	LOC111603905|XP_023177491.2|DHYD
OG0006982	LOC118468707|XP_035795723.1|AALB	LOC111602311|XP_023175080.1|DHYD
OG0006983	LOC118468710|XP_035795730.1|AALB	LOC111592067|XP_023159837.1|DHYD
OG0006984	LOC118456244|XP_035772732.1|AALB	LOC111596373|XP_023166344.1|DHYD
OG0006985	LOC118458391|XP_035776696.1|AALB	LOC111601937|XP_023174559.1|DHYD
OG0006986	LOC118458393|XP_035776698.1|AALB	LOC111595191|XP_023164542.1|DHYD
OG0006988	LOC118456907|XP_035773925.1|AALB	LOC111595416|XP_023164906.2|DHYD
OG0006989	LOC118468642|XP_035795557.1|AALB	LOC111599060|XP_023170349.1|DHYD
OG0006990	LOC118461742|XP_035783341.1|AALB	LOC111601867|XP_030080336.1|DHYD
OG0006991	LOC118461242|XP_035782235.1|AALB	LOC111597112|XP_023167843.2|DHYD
OG0006992	LOC118460114|XP_035780042.1|AALB	LOC111599310|XP_030079237.1|DHYD
OG0006993	LOC118467552|XP_035794048.1|AALB	LOC111595194|XP_030079245.1|DHYD
OG0006994	LOC118459203|XP_035778265.1|AALB	LOC111594944|XP_023164206.2|DHYD
OG0006995	LOC118457647|XP_035775282.1|AALB	LOC111592567|XP_023160632.1|DHYD
OG0006996	LOC118461629|XP_035783071.1|AALB	LOC111592555|XP_023160614.1|DHYD
OG0006998	LOC118461445|XP_035782659.1|AALB	LOC111600840|XP_023172913.1|DHYD
OG0006999	LOC118459327|XP_035778476.1|AALB	LOC111596300|XP_023166226.2|DHYD
OG0007000	LOC118457707|XP_035775378.1|AALB	LOC111599137|XP_023170468.2|DHYD
OG0007001	LOC118457625|XP_035775233.1|AALB	LOC111597899|XP_023168603.1|DHYD
OG0007002	LOC118460746|XP_035781214.1|AALB	LOC111592664|XP_030079030.1|DHYD
OG0007003	LOC118461731|XP_035783315.1|AALB	LOC111601253|XP_023173520.1|DHYD
OG0007004	LOC118459638|XP_035779109.1|AALB	LOC111595518|XP_023165066.2|DHYD
OG0007005	LOC118458844|XP_035777641.1|AALB	LOC111594216|XP_023163183.2|DHYD
OG0007006	LOC118456773|XP_035773742.1|AALB	LOC111602293|XP_023175062.2|DHYD
OG0007007	LOC118457693|XP_035775359.1|AALB	LOC111592674|XP_023160809.1|DHYD
OG0007008	LOC118467927|XP_035794781.1|AALB	LOC111599177|XP_023170529.2|DHYD
OG0007009	LOC118460023|XP_035779848.1|AALB	LOC111592602|XP_023160695.1|DHYD
OG0007010	LOC118468850|XP_035795987.1|AALB	LOC111595550|XP_023165106.2|DHYD
OG0007011	LOC118461122|XP_035781952.1|AALB	LOC111602617|XP_023175547.1|DHYD
OG0007012	LOC118456807|XP_035773789.1|AALB	LOC111601958|XP_023174603.1|DHYD
OG0007013	LOC118456783|XP_035773751.1|AALB	LOC111596296|XP_023166220.2|DHYD
OG0007014	LOC118461876|XP_035783600.1|AALB	LOC111596278|XP_023166191.2|DHYD
OG0007015	LOC118456751|XP_035773704.1|AALB	LOC111603903|XP_023177489.2|DHYD
OG0007016	LOC118459308|XP_035778452.1|AALB	LOC111594106|XP_023163029.1|DHYD
OG0007017	LOC118459661|XP_035779154.1|AALB	LOC111602209|XP_023174949.1|DHYD
OG0007018	LOC118459663|XP_035779157.1|AALB	LOC111603909|XP_023177497.2|DHYD
OG0007019	LOC118461235|XP_035782227.1|AALB	LOC111592085|XP_030079078.1|DHYD
OG0007020	LOC118458221|XP_035776375.1|AALB	LOC111603772|XP_023177275.2|DHYD
OG0007021	LOC118458676|XP_035777280.1|AALB	LOC111599158|XP_023170497.1|DHYD
OG0007022	LOC118460231|XP_035780262.1|AALB	LOC111605474|XP_023179770.2|DHYD
OG0007023	LOC118456324|XP_035772866.1|AALB	LOC111594698|XP_023163887.1|DHYD
OG0007024	LOC118456321|XP_035772863.1|AALB	LOC111601374|XP_023173681.1|DHYD
OG0007025	LOC118457051|XP_035774192.1|AALB	LOC111602825|XP_023175904.2|DHYD
OG0007026	LOC118468038|XP_035794869.1|AALB	LOC111599072|XP_023170368.2|DHYD
OG0007027	LOC118459527|XP_035778878.1|AALB	LOC111595802|XP_023165459.2|DHYD
OG0007028	LOC118459520|XP_035778857.1|AALB	LOC111596118|XP_023165951.2|DHYD
OG0007029	LOC118458731|XP_035777393.1|AALB, LOC118461192|XP_035782119.1|AALB	LOC111601180|XP_023173426.2|DHYD
OG0007030	LOC118460930|XP_035781583.1|AALB	LOC111593070|XP_023161416.1|DHYD
OG0007031	LOC118460561|XP_035780857.1|AALB	LOC111594639|XP_023163801.1|DHYD
OG0007032	LOC118458720|XP_035777357.1|AALB	LOC111597445|XP_023167932.2|DHYD
OG0007033	LOC118458721|XP_035777358.1|AALB	LOC111600366|XP_023172211.1|DHYD
OG0007034	LOC118456631|XP_035773452.1|AALB	LOC111596058|XP_023165874.1|DHYD
OG0007035	LOC118456629|XP_035773450.1|AALB	LOC111595625|XP_023165203.1|DHYD
OG0007036	LOC118457136|XP_035774344.1|AALB	LOC111600955|XP_023173103.2|DHYD
OG0007037	LOC118457134|XP_035774341.1|AALB	LOC111595895|XP_023165603.1|DHYD
OG0007038	LOC118460966|XP_035781651.1|AALB	LOC111593749|XP_023162512.2|DHYD
OG0007039	LOC118458267|XP_035776471.1|AALB	LOC111600090|XP_023171842.2|DHYD, LOC115482830|XP_030078924.1|DHYD
OG0007040	LOC118458270|XP_035776476.1|AALB	LOC111591949|XP_023159650.2|DHYD
OG0007041	LOC118456237|XP_035772715.1|AALB	LOC111592509|XP_023160501.1|DHYD
OG0007042	LOC118456238|XP_035772721.1|AALB	LOC111593763|XP_023162549.1|DHYD
OG0007043	LOC118458141|XP_035776228.1|AALB	LOC111603564|XP_023176973.2|DHYD
OG0007044	LOC118458729|XP_035777389.1|AALB	LOC111602345|XP_023175127.2|DHYD
OG0007045	LOC118462017|XP_035783860.1|AALB	LOC111596704|XP_023166790.2|DHYD
OG0007046	LOC118458784|XP_035777502.1|AALB	LOC111604833|XP_023178829.2|DHYD
OG0007047	LOC118459249|XP_035778353.1|AALB	LOC111596103|XP_023165933.1|DHYD
OG0007048	LOC118459239|XP_035778330.1|AALB	LOC111594789|XP_023164013.1|DHYD
OG0007049	LOC118468931|XP_035796147.1|AALB	LOC111599154|XP_023170493.1|DHYD
OG0007050	LOC118457914|XP_035775808.1|AALB	LOC111601032|XP_023173214.1|DHYD
OG0007051	LOC118461896|XP_035783643.1|AALB	LOC111597797|XP_030080278.1|DHYD
OG0007052	LOC118459278|XP_035778414.1|AALB	LOC111597285|XP_023167668.1|DHYD
OG0007053	LOC118458120|XP_035776187.1|AALB	LOC111598632|XP_023169742.2|DHYD
OG0007054	LOC118458747|XP_035777418.1|AALB	LOC111593835|XP_023162641.2|DHYD
OG0007055	LOC118461427|XP_035782628.1|AALB	LOC111598461|XP_030081068.1|DHYD
OG0007056	LOC118459421|XP_035778658.1|AALB	LOC111599282|XP_023170648.2|DHYD
OG0007057	LOC118459841|XP_035779502.1|AALB	LOC111596719|XP_023166809.1|DHYD
OG0007058	LOC118459836|XP_035779495.1|AALB	LOC111605345|XP_023179587.1|DHYD
OG0007059	LOC118458171|XP_035776269.1|AALB	LOC111595840|XP_023165518.2|DHYD
OG0007060	LOC118458174|XP_035776272.1|AALB	LOC111595837|XP_030079242.1|DHYD
OG0007061	LOC118458175|XP_035776273.1|AALB	LOC111595854|XP_023165536.2|DHYD
OG0007062	LOC118460689|XP_035781094.1|AALB	LOC111602530|XP_030079174.1|DHYD
OG0007063	LOC118456378|XP_035772958.1|AALB	LOC111600542|XP_023172457.1|DHYD
OG0007064	LOC118459281|XP_035778420.1|AALB	LOC111603436|XP_023176793.1|DHYD
OG0007065	LOC118459276|XP_035778406.1|AALB	LOC111595997|XP_023165764.2|DHYD
OG0007066	LOC118456387|XP_035772970.1|AALB	LOC111595109|XP_023164442.1|DHYD
OG0007067	LOC118456374|XP_035772951.1|AALB	LOC111601280|XP_023173567.2|DHYD
OG0007068	LOC118456389|XP_035772972.1|AALB	LOC111603945|XP_023177542.2|DHYD
OG0007069	LOC118457982|XP_035775927.1|AALB	LOC111600434|XP_023172294.2|DHYD
OG0007070	LOC118459031|XP_035777940.1|AALB	LOC111593556|XP_023162180.2|DHYD
OG0007071	LOC118458205|XP_035776343.1|AALB	LOC111605379|XP_023179634.1|DHYD
OG0007073	LOC118456505|XP_035773226.1|AALB	LOC111599149|XP_023170487.1|DHYD
OG0007074	LOC118458044|XP_035776056.1|AALB	LOC111601218|XP_023173481.2|DHYD
OG0007075	LOC118456916|XP_035773938.1|AALB	LOC111605553|XP_023179884.2|DHYD
OG0007076	LOC118458663|XP_035777254.1|AALB	LOC111593282|XP_023161722.1|DHYD
OG0007077	LOC118458767|XP_035777452.1|AALB	LOC111601558|XP_023173972.1|DHYD
OG0007078	LOC118459639|XP_035779112.1|AALB	LOC111595804|XP_023165461.2|DHYD
OG0007079	LOC118459648|XP_035779123.1|AALB	LOC111595829|XP_023165503.2|DHYD
OG0007080	LOC118468729|XP_035795756.1|AALB	LOC111600443|XP_023172301.1|DHYD
OG0007081	LOC118468730|XP_035795762.1|AALB	LOC111596295|XP_023166219.1|DHYD
OG0007082	LOC118468325|XP_035794962.1|AALB	LOC111596005|XP_023165783.2|DHYD
OG0007083	LOC118457686|XP_035775346.1|AALB	LOC111599373|XP_023170777.1|DHYD
OG0007084	LOC118461838|XP_035783491.1|AALB	LOC111597236|XP_023167596.2|DHYD
OG0007085	LOC118461845|XP_035783520.1|AALB	LOC111596309|XP_023166236.2|DHYD
OG0007086	LOC118459761|XP_035779351.1|AALB	LOC111602539|XP_023175437.2|DHYD
OG0007087	LOC118460517|XP_035780785.1|AALB	LOC111592336|XP_023160231.2|DHYD
OG0007088	LOC118460509|XP_035780763.1|AALB	LOC111599046|XP_023170330.2|DHYD
OG0007089	LOC118458076|XP_035776124.1|AALB	LOC111599165|XP_023170511.2|DHYD
OG0007090	LOC118458494|XP_035776940.1|AALB	LOC111595593|XP_023165172.2|DHYD
OG0007091	LOC118458484|XP_035776927.1|AALB	LOC111602524|XP_023175378.2|DHYD
OG0007092	LOC118458074|XP_035776122.1|AALB	LOC111599558|XP_023170993.2|DHYD
OG0007093	LOC118458080|XP_035776130.1|AALB	LOC111594659|XP_023163828.1|DHYD
OG0007094	LOC118456630|XP_035773451.1|AALB	LOC111594661|XP_023163831.1|DHYD
OG0007095	LOC118461855|XP_035783548.1|AALB	LOC111592609|XP_023160708.2|DHYD
OG0007096	LOC118461856|XP_035783549.1|AALB	LOC111597196|XP_023167535.2|DHYD
OG0007097	LOC118461547|XP_035782889.1|AALB	LOC111602298|XP_023175070.2|DHYD
OG0007098	LOC118468864|XP_035796037.1|AALB	LOC111601091|XP_023173290.2|DHYD
OG0007099	LOC118456896|XP_035773910.1|AALB	LOC111594559|XP_023163683.1|DHYD
OG0007100	LOC118456886|XP_035773899.1|AALB	LOC111598786|XP_030080282.1|DHYD
OG0007101	LOC118456897|XP_035773913.1|AALB	LOC111592922|XP_023161142.1|DHYD
OG0007103	LOC118456173|XP_035772612.1|AALB	LOC111603590|XP_023177017.1|DHYD
OG0007104	LOC118456174|XP_035772613.1|AALB	LOC111592647|XP_023160761.1|DHYD
OG0007105	LOC118460009|XP_035779828.1|AALB	LOC111594730|XP_023163930.1|DHYD
OG0007106	LOC118461536|XP_035782875.1|AALB	LOC111599185|XP_023170538.1|DHYD
OG0007107	LOC118456424|XP_035773059.1|AALB	LOC111594680|XP_023163863.1|DHYD
OG0007108	LOC118457236|XP_035774509.1|AALB	LOC111596098|XP_023165926.2|DHYD
OG0007109	LOC118456224|XP_035772702.1|AALB	LOC111595779|XP_023165431.1|DHYD
OG0007110	LOC118456219|XP_035772693.1|AALB	LOC111595807|XP_023165466.2|DHYD
OG0007111	LOC118456212|XP_035772676.1|AALB	LOC111596051|XP_023165866.1|DHYD
OG0007112	LOC118462012|XP_035783851.1|AALB	LOC111599179|XP_023170532.2|DHYD
OG0007113	LOC118456444|XP_035773098.1|AALB	LOC111598813|XP_023170005.2|DHYD
OG0007114	LOC118456442|XP_035773096.1|AALB	LOC111602491|XP_023175325.1|DHYD
OG0007115	LOC118456441|XP_035773095.1|AALB	LOC111595823|XP_023165497.2|DHYD
OG0007116	LOC118460521|XP_035780790.1|AALB	LOC111603747|XP_023177235.1|DHYD
OG0007117	LOC118460527|XP_035780800.1|AALB	LOC111599469|XP_023170906.2|DHYD
OG0007118	LOC118460516|XP_035780784.1|AALB	LOC111592610|XP_023160710.2|DHYD
OG0007119	LOC118462024|XP_035783883.1|AALB	LOC111598160|XP_023169017.1|DHYD
OG0007120	LOC118457841|XP_035775614.1|AALB	LOC111605599|XP_023179979.1|DHYD
OG0007121	LOC118460653|XP_035781009.1|AALB	LOC111604901|XP_023178912.1|DHYD
OG0007122	LOC118468838|XP_035795971.1|AALB	LOC111600509|XP_030079686.1|DHYD
OG0007123	LOC118468839|XP_035795972.1|AALB	LOC111604625|XP_023178524.1|DHYD
OG0007124	LOC118456674|XP_035773539.1|AALB	LOC111595381|XP_023164848.2|DHYD
OG0007125	LOC118457898|XP_035775770.1|AALB	LOC111599836|XP_023171397.2|DHYD
OG0007126	LOC118457838|XP_035775610.1|AALB	LOC111595124|XP_023164464.2|DHYD
OG0007127	LOC118457342|XP_035774733.1|AALB	LOC111592339|XP_023160235.1|DHYD
OG0007128	LOC118457341|XP_035774732.1|AALB	LOC111595108|XP_023164441.1|DHYD
OG0007129	LOC118460290|XP_035780376.1|AALB	LOC111599779|XP_023171317.1|DHYD
OG0007130	LOC118460294|XP_035780382.1|AALB	LOC111592274|XP_023160141.2|DHYD
OG0007131	LOC118461280|XP_035782326.1|AALB	LOC111599236|XP_023170601.2|DHYD
OG0007132	LOC118461282|XP_035782328.1|AALB	LOC111599257|XP_023170625.1|DHYD
OG0007133	LOC118460961|XP_035781630.1|AALB	LOC111596011|XP_023165799.1|DHYD
OG0007134	LOC118460954|XP_035781623.1|AALB	LOC111595084|XP_023164407.2|DHYD
OG0007135	LOC118460399|XP_035780571.1|AALB	LOC111596941|XP_023167163.1|DHYD
OG0007136	LOC118460391|XP_035780557.1|AALB	LOC111604419|XP_023178243.2|DHYD
OG0007137	LOC118459927|XP_035779668.1|AALB	LOC111601957|XP_023174590.2|DHYD
OG0007138	LOC118468487|XP_035795207.1|AALB	LOC111605562|XP_023179934.2|DHYD
OG0007139	LOC118468990|XP_035796299.1|AALB	LOC111598186|XP_023169052.2|DHYD
OG0007140	LOC118468992|XP_035796311.1|AALB	LOC111596781|XP_023166902.2|DHYD
OG0007141	LOC118460022|XP_035779847.1|AALB	LOC111604057|XP_023177691.2|DHYD
OG0007142	LOC118468844|XP_035795981.1|AALB	LOC111596871|XP_023167086.1|DHYD
OG0007143	LOC118459469|XP_035778770.1|AALB	LOC111600234|XP_023172030.1|DHYD
OG0007144	LOC118459465|XP_035778766.1|AALB	LOC111604913|XP_023178925.2|DHYD
OG0007145	LOC118459468|XP_035778769.1|AALB	LOC111593358|XP_023161839.2|DHYD
OG0007146	LOC118459485|XP_035778791.1|AALB	LOC111595157|XP_023164506.1|DHYD
OG0007147	LOC118461692|XP_035783202.1|AALB	LOC111598316|XP_023169280.2|DHYD
OG0007148	LOC118461437|XP_035782638.1|AALB	LOC111598404|XP_023169407.2|DHYD
OG0007149	LOC118468462|XP_035795148.1|AALB	LOC111593881|XP_030081012.1|DHYD
OG0007151	LOC118456531|XP_035773266.1|AALB	LOC111595654|XP_030079628.1|DHYD
OG0007152	LOC118456305|XP_035772836.1|AALB	LOC111593477|XP_023162007.2|DHYD
OG0007153	LOC118456951|XP_035774019.1|AALB	LOC111593413|XP_030079928.1|DHYD
OG0007154	LOC118459853|XP_035779516.1|AALB	LOC111592213|XP_023160053.2|DHYD
OG0007155	LOC118461530|XP_035782855.1|AALB	LOC111602592|XP_023175518.1|DHYD
OG0007156	LOC118456950|XP_035774018.1|AALB	LOC111600787|XP_023172845.2|DHYD
OG0007157	LOC118458627|XP_035777208.1|AALB	LOC111598593|XP_023169677.2|DHYD
OG0007158	LOC118458631|XP_035777213.1|AALB	LOC111598469|XP_023169494.2|DHYD
OG0007159	LOC118459633|XP_035779104.1|AALB	LOC111596766|XP_023166883.2|DHYD
OG0007160	LOC118460777|XP_035781274.1|AALB	LOC111604578|XP_023178448.1|DHYD
OG0007161	LOC118459919|XP_035779654.1|AALB	LOC111597351|XP_023167765.2|DHYD
OG0007162	LOC118459918|XP_035779653.1|AALB	LOC111592058|XP_023159830.1|DHYD
OG0007163	LOC118456708|XP_035773637.1|AALB	LOC111594498|XP_023163577.2|DHYD
OG0007164	LOC118466404|XP_035791565.1|AALB	LOC111594497|XP_023163576.2|DHYD
OG0007165	LOC118462077|XP_035783979.1|AALB	LOC111605130|XP_023179262.2|DHYD
OG0007166	LOC118462071|XP_035783960.1|AALB	LOC111601905|XP_023174519.2|DHYD
OG0007167	LOC118468449|XP_035795118.1|AALB	LOC111605096|XP_023179207.1|DHYD
OG0007168	LOC118457319|XP_035774701.1|AALB	LOC111593412|XP_023161910.1|DHYD
OG0007169	LOC118457321|XP_035774705.1|AALB	LOC111602429|XP_023175236.1|DHYD
OG0007170	LOC118468484|XP_035795198.1|AALB	LOC111598252|XP_030080586.1|DHYD
OG0007171	LOC118461045|XP_035781828.1|AALB	LOC111602413|XP_023175212.2|DHYD
OG0007172	LOC118456641|XP_035773472.1|AALB	LOC111601919|XP_023174535.2|DHYD
OG0007173	LOC118456639|XP_035773467.1|AALB	LOC111601933|XP_023174553.2|DHYD
OG0007174	LOC118461233|XP_035782225.1|AALB	LOC111595210|XP_023164587.2|DHYD
OG0007175	LOC118459716|XP_035779269.1|AALB	LOC111605621|XP_023180036.1|DHYD
OG0007176	LOC118458623|XP_035777200.1|AALB	LOC111599653|XP_023171101.2|DHYD
OG0007177	LOC118461526|XP_035782850.1|AALB	LOC111603607|XP_023177039.1|DHYD
OG0007178	LOC118459466|XP_035778767.1|AALB	LOC111603665|XP_023177117.2|DHYD
OG0007179	LOC118459480|XP_035778784.1|AALB	LOC111603581|XP_023177002.1|DHYD
OG0007180	LOC118459472|XP_035778777.1|AALB	LOC111603571|XP_023176990.1|DHYD
OG0007181	LOC118458172|XP_035776270.1|AALB	LOC111596761|XP_023166875.1|DHYD
OG0007182	LOC118461604|XP_035783014.1|AALB	LOC111604978|XP_023179031.2|DHYD
OG0007183	LOC118459678|XP_035779179.1|AALB	LOC111604988|XP_023179054.1|DHYD
OG0007184	LOC118459674|XP_035779174.1|AALB	LOC111604981|XP_023179046.2|DHYD
OG0007185	LOC118468613|XP_035795507.1|AALB	LOC111599164|XP_023170509.1|DHYD
OG0007186	LOC118459576|XP_035778994.1|AALB	LOC111602942|XP_023176069.2|DHYD
OG0007187	LOC118459175|XP_035778214.1|AALB	LOC111599638|XP_030078822.1|DHYD
OG0007188	LOC118459177|XP_035778226.1|AALB	LOC111599761|XP_023171284.2|DHYD
OG0007189	LOC118459180|XP_035778229.1|AALB	LOC111603403|XP_023176738.1|DHYD
OG0007190	LOC118459185|XP_035778235.1|AALB	LOC111592008|XP_023159758.1|DHYD
OG0007191	LOC118459178|XP_035778227.1|AALB	LOC111601036|XP_023173215.2|DHYD
OG0007192	LOC118458460|XP_035776866.1|AALB	LOC111603105|XP_023176339.2|DHYD
OG0007193	LOC118458452|XP_035776833.1|AALB	LOC111603214|XP_023176480.2|DHYD
OG0007194	LOC118458459|XP_035776865.1|AALB	LOC111593518|XP_023162075.2|DHYD
OG0007195	LOC118459858|XP_035779524.1|AALB	LOC111595738|XP_023165359.2|DHYD
OG0007196	LOC118456953|XP_035774022.1|AALB	LOC111595916|XP_023165634.1|DHYD
OG0007197	LOC118458624|XP_035777201.1|AALB	LOC111599855|XP_023171441.1|DHYD
OG0007198	LOC118457259|XP_035774540.1|AALB	LOC111604982|XP_023179047.1|DHYD
OG0007199	LOC118457256|XP_035774536.1|AALB	LOC111595639|XP_023165224.1|DHYD
OG0007200	LOC118457252|XP_035774533.1|AALB	LOC111596440|XP_023166431.2|DHYD
OG0007201	LOC118467541|XP_035794036.1|AALB	LOC111598721|XP_023169881.2|DHYD
OG0007202	LOC118467534|XP_035794014.1|AALB	LOC111604685|XP_023178620.2|DHYD
OG0007203	LOC118459071|XP_035778003.1|AALB	LOC111604682|XP_023178615.2|DHYD
OG0007204	LOC118459064|XP_035777991.1|AALB	LOC111604752|XP_023178709.2|DHYD
OG0007205	LOC118459066|XP_035777996.1|AALB	LOC111604673|XP_023178602.1|DHYD
OG0007206	LOC118460278|XP_035780355.1|AALB	LOC111598516|XP_023169559.2|DHYD
OG0007207	LOC118460279|XP_035780356.1|AALB	LOC111602751|XP_023175771.2|DHYD
OG0007208	LOC118457065|XP_035774221.1|AALB	LOC111603405|XP_023176742.1|DHYD
OG0007209	LOC118457064|XP_035774220.1|AALB	LOC111603446|XP_023176800.1|DHYD
OG0007210	LOC118457370|XP_035774792.1|AALB	LOC111604990|XP_023179075.1|DHYD
OG0007211	LOC118457062|XP_035774217.1|AALB	LOC111592025|XP_023159786.2|DHYD
OG0007212	LOC118456862|XP_035773858.1|AALB	LOC111594505|XP_023163586.2|DHYD
OG0007214	LOC118458862|XP_035777696.1|AALB	LOC111604463|XP_030080430.1|DHYD
OG0007215	LOC118461706|XP_035783224.1|AALB	LOC111601447|XP_030078716.1|DHYD
OG0007216	LOC118468885|XP_035796070.1|AALB	LOC111601976|XP_023174623.2|DHYD
OG0007217	LOC118468888|XP_035796074.1|AALB	LOC111592210|XP_023160049.1|DHYD
OG0007218	LOC118460262|XP_035780327.1|AALB	LOC111597054|XP_023167344.2|DHYD
OG0007219	LOC118459693|XP_035779224.1|AALB	LOC111604239|XP_023177990.1|DHYD
OG0007220	LOC118458689|XP_035777320.1|AALB	LOC111604223|XP_023177961.2|DHYD
OG0007221	LOC118458688|XP_035777319.1|AALB	LOC111595152|XP_023164502.1|DHYD
OG0007222	LOC118457351|XP_035774742.1|AALB	LOC111595220|XP_023164603.2|DHYD
OG0007223	LOC118460592|XP_035780905.1|AALB	LOC111596892|XP_023167113.1|DHYD
OG0007224	LOC118460584|XP_035780896.1|AALB	LOC111597183|XP_023167517.2|DHYD
OG0007225	LOC118460601|XP_035780922.1|AALB	LOC111603029|XP_023176226.1|DHYD
OG0007226	LOC118460580|XP_035780886.1|AALB	LOC111604828|XP_023178820.2|DHYD
OG0007227	LOC118457533|XP_035775078.1|AALB	LOC111605645|XP_023180074.1|DHYD
OG0007228	LOC118457698|XP_035775363.1|AALB	LOC111598685|XP_023169817.1|DHYD
OG0007229	LOC118459016|XP_035777911.1|AALB	LOC111602628|XP_023175557.2|DHYD
OG0007230	LOC118461719|XP_035783272.1|AALB	LOC111601334|XP_023173632.1|DHYD
OG0007231	LOC118461714|XP_035783264.1|AALB	LOC111604580|XP_023178450.2|DHYD
OG0007232	LOC118459912|XP_035779639.1|AALB	LOC111598655|XP_030081114.1|DHYD
OG0007233	LOC118459914|XP_035779648.1|AALB	LOC111598656|XP_023169773.2|DHYD
OG0007234	LOC118457881|XP_035775703.1|AALB	LOC111604495|XP_023178354.2|DHYD
OG0007235	LOC118457879|XP_035775701.1|AALB	LOC111604499|XP_030081173.1|DHYD
