Orthogroup	AALB.longest_only	AAEG.longest_only
OG0007693	LOC118464479|XP_035787792.1|AALB	LOC5579009|XP_001664189.2|AAEG
OG0007694	LOC118458932|XP_035777800.1|AALB	LOC5565024|XP_001649367.2|AAEG
OG0007695	LOC118456341|XP_035772891.1|AALB	LOC5566765|XP_021701470.1|AAEG
OG0007696	LOC118461964|XP_035783767.1|AALB	LOC5566767|XP_021702078.1|AAEG
OG0007697	LOC118459082|XP_035778034.1|AALB	LOC5573524|XP_001660921.1|AAEG
OG0007698	LOC118459598|XP_035779035.1|AALB	LOC5573520|XP_001660919.2|AAEG
OG0007699	LOC118460060|XP_035779949.1|AALB	LOC5569928|XP_021704115.1|AAEG
OG0007700	LOC118460510|XP_035780771.1|AALB	LOC5569932|XP_021705373.1|AAEG
OG0007701	LOC118461497|XP_035782817.1|AALB	LOC5568402|XP_021705509.1|AAEG
OG0007702	LOC118457139|XP_035774387.1|AALB	LOC5568405|XP_021705959.1|AAEG
OG0007703	LOC118459807|XP_035779441.1|AALB	LOC5574013|XP_001661100.1|AAEG
OG0007704	LOC118468869|XP_035796048.1|AALB	LOC5571986|XP_021711684.1|AAEG
OG0007705	LOC118460330|XP_035780441.1|AALB	LOC5571976|XP_001660081.1|AAEG
OG0007706	LOC118459584|XP_035779008.1|AALB	LOC110681501|XP_021713061.1|AAEG
OG0007707	LOC118468659|XP_035795588.1|AALB	LOC5571379|XP_021713067.1|AAEG
OG0007708	LOC118464777|XP_035788299.1|AALB	LOC23687681|XP_021713268.1|AAEG
OG0007709	LOC118466036|XP_035790764.1|AALB	LOC5569753|XP_021693528.1|AAEG
OG0007710	LOC118461656|XP_035783166.1|AALB	LOC5571233|XP_021694148.1|AAEG
OG0007711	LOC118468416|XP_035795075.1|AALB	LOC5567951|XP_001657767.2|AAEG
OG0007712	LOC118465197|XP_035789068.1|AALB	LOC5564206|XP_021694249.1|AAEG
OG0007713	LOC118461271|XP_035782311.1|AALB	LOC5565116|XP_021695026.1|AAEG
OG0007714	LOC118465614|XP_035789888.1|AALB	LOC5569553|XP_001658614.1|AAEG
OG0007715	LOC118461523|XP_035782851.1|AALB	LOC5569564|XP_021695249.1|AAEG
OG0007716	LOC118456153|XP_035772565.1|AALB	LOC5569927|XP_001658824.2|AAEG
OG0007717	LOC118458754|XP_035777442.1|AALB	LOC5566491|XP_021696198.1|AAEG
OG0007718	LOC118463383|XP_035785817.1|AALB	LOC5571307|XP_001653622.2|AAEG
OG0007719	LOC118456402|XP_035773001.1|AALB	LOC5568412|XP_021696984.1|AAEG
OG0007720	LOC118459694|XP_035779232.1|AALB	LOC5568407|XP_021697048.1|AAEG
OG0007721	LOC118460673|XP_035781089.1|AALB	LOC5564013|XP_021697118.1|AAEG
OG0007722	LOC118468565|XP_035795375.1|AALB	LOC5579401|XP_021694236.1|AAEG
OG0007723	LOC118456571|XP_035773342.1|AALB	LOC5564822|XP_001649177.2|AAEG
OG0007724	LOC118456483|XP_035773197.1|AALB	LOC5576601|XP_021697242.1|AAEG
OG0007725	LOC118459301|XP_035778446.1|AALB	LOC5576603|XP_021697338.1|AAEG
OG0007726	LOC118467056|XP_035792998.1|AALB	LOC5574999|XP_021697582.1|AAEG
OG0007727	LOC118459861|XP_035779529.1|AALB	LOC5574994|XP_001655467.1|AAEG
OG0007728	LOC118466157|XP_035791067.1|AALB	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG
OG0007729	LOC118462784|XP_035784669.1|AALB	LOC5574976|XP_001655446.2|AAEG
OG0007731	LOC118456287|XP_035772798.1|AALB	LOC110676091|XP_021698314.1|AAEG
OG0007733	LOC118461642|XP_035783111.1|AALB	LOC5572007|XP_021698932.1|AAEG
OG0007734	LOC118465766|XP_035790178.1|AALB	LOC5572004|XP_001660110.2|AAEG
OG0007735	LOC118460684|XP_035781079.1|AALB	LOC23687982|XP_011493172.2|AAEG
OG0007736	LOC118458075|XP_035776128.1|AALB	LOC5564402|XP_001648749.2|AAEG
OG0007737	LOC118464411|XP_035787665.1|AALB	LOC5576468|XP_021700427.1|AAEG
OG0007738	LOC118466333|XP_035791349.1|AALB	LOC5576470|XP_021700451.1|AAEG
OG0007741	LOC118460967|XP_035781670.1|AALB	LOC5571572|XP_001653709.2|AAEG
OG0007742	LOC118456365|XP_035772933.1|AALB	LOC5567105|XP_021701568.1|AAEG
OG0007743	LOC118459847|XP_035779511.1|AALB	LOC5567099|XP_001651499.3|AAEG
OG0007744	LOC118466209|XP_035791123.1|AALB	LOC5565275|XP_021701816.1|AAEG
OG0007745	LOC118461267|XP_035782293.1|AALB	LOC5575022|XP_021702025.1|AAEG
OG0007746	LOC118460595|XP_035780919.1|AALB	LOC5576302|XP_001656042.2|AAEG
OG0007747	LOC118460552|XP_035780843.1|AALB	LOC5567571|XP_021702904.1|AAEG
OG0007749	LOC118466762|XP_035792369.1|AALB	LOC5576896|XP_001662996.1|AAEG
OG0007751	LOC118462901|XP_035784892.1|AALB	LOC5564060|XP_021703839.1|AAEG
OG0007753	LOC118457856|XP_035775641.1|AALB	LOC5564038|XP_001648366.2|AAEG
OG0007754	LOC118468805|XP_035795909.1|AALB	LOC5564045|XP_021703960.1|AAEG
OG0007755	LOC118460763|XP_035781256.1|AALB	LOC5564046|XP_021703985.1|AAEG
OG0007756	LOC118464326|XP_035787532.1|AALB	LOC5564068|XP_021704096.1|AAEG
OG0007758	LOC118456894|XP_035773908.1|AALB	LOC5571496|XP_001659746.2|AAEG
OG0007760	LOC118460774|XP_035781275.1|AALB	LOC5580111|XP_001655054.1|AAEG
OG0007761	LOC118466394|XP_035791584.1|AALB	LOC5580107|XP_021704459.1|AAEG
OG0007762	LOC118458786|XP_035777527.1|AALB	LOC5580108|XP_001655040.1|AAEG
OG0007763	LOC118457131|XP_035774342.1|AALB	LOC110677702|XP_021704492.1|AAEG
OG0007764	LOC118457304|XP_035774687.1|AALB	LOC5578658|XP_021704511.1|AAEG
OG0007765	LOC118459063|XP_035777995.1|AALB	LOC5578659|XP_021704527.1|AAEG
OG0007767	LOC118464693|XP_035788111.1|AALB	LOC110674289|XP_021694260.1|AAEG
OG0007768	LOC118465585|XP_035789849.1|AALB	LOC5577256|XP_021705022.1|AAEG
OG0007769	LOC118457091|XP_035774272.1|AALB, LOC118459634|XP_035779108.1|AALB	LOC5577257|XP_001656360.1|AAEG
OG0007770	LOC118460429|XP_035780613.1|AALB	LOC5577258|XP_001656361.1|AAEG
OG0007771	LOC118462664|XP_035784453.1|AALB	LOC5579197|XP_021705065.1|AAEG
OG0007772	LOC118466974|XP_035792779.1|AALB	LOC5579196|XP_001657325.2|AAEG
OG0007773	LOC118460446|XP_035780651.1|AALB	LOC5565066|XP_001649403.2|AAEG
OG0007774	LOC118461277|XP_035782323.1|AALB, LOC118462616|XP_035784344.1|AALB	LOC5576009|XP_001662352.2|AAEG
OG0007775	LOC118464866|XP_035788481.1|AALB	LOC5575290|XP_021706199.1|AAEG
OG0007776	LOC118458526|XP_035777000.1|AALB	LOC5575288|XP_021706251.1|AAEG
OG0007777	LOC118468445|XP_035795112.1|AALB	LOC5575432|XP_001655750.2|AAEG
OG0007778	LOC118468395|XP_035795051.1|AALB	LOC5575428|XP_001655746.1|AAEG
OG0007779	LOC118465472|XP_035789664.1|AALB	LOC5569994|XP_021707172.1|AAEG
OG0007780	LOC118465513|XP_035789728.1|AALB	LOC5575471|XP_001661986.1|AAEG
OG0007781	LOC118459370|XP_035778564.1|AALB	LOC5568545|XP_021707578.1|AAEG
OG0007782	LOC118459432|XP_035778674.1|AALB	LOC5568541|XP_001652367.1|AAEG
OG0007783	LOC118458025|XP_035776024.1|AALB	LOC5568538|XP_021707687.1|AAEG
OG0007784	LOC118467381|XP_035793754.1|AALB	LOC5568537|XP_001652371.2|AAEG
OG0007785	LOC118460838|XP_035781413.1|AALB	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG
OG0007786	LOC118460134|XP_035780091.1|AALB	LOC5568534|XP_021707765.1|AAEG
OG0007787	LOC118457809|XP_035775556.1|AALB	LOC5568532|XP_001652376.3|AAEG
OG0007788	LOC118468319|XP_035794957.1|AALB	LOC5572776|XP_001654175.2|AAEG
OG0007790	LOC118460940|XP_035781597.1|AALB	LOC23687431|XP_021709172.1|AAEG
OG0007792	LOC118460537|XP_035780817.1|AALB	LOC5574606|XP_001655220.2|AAEG
OG0007793	LOC118460081|XP_035779988.1|AALB	LOC5567424|XP_001657398.1|AAEG
OG0007794	LOC118460665|XP_035781028.1|AALB	LOC5567421|XP_021710553.1|AAEG
OG0007795	LOC118458115|XP_035776182.1|AALB	LOC5567404|XP_021710666.1|AAEG
OG0007796	LOC118459039|XP_035777952.1|AALB	LOC5568342|XP_001657996.1|AAEG
OG0007797	LOC118457292|XP_035774647.1|AALB	LOC5578684|XP_001657083.2|AAEG
OG0007798	LOC118457294|XP_035774652.1|AALB	LOC5578682|XP_001657081.2|AAEG
OG0007799	LOC118457830|XP_035775598.1|AALB	LOC5577510|XP_001656531.1|AAEG
OG0007800	LOC118462038|XP_035783905.1|AALB	LOC5577525|XP_001656527.2|AAEG
OG0007802	LOC118461388|XP_035782542.1|AALB	LOC110681343|XP_021712786.1|AAEG
OG0007803	LOC118461597|XP_035782994.1|AALB	LOC5573378|XP_021713002.1|AAEG
OG0007804	LOC118460901|XP_035781537.1|AALB	LOC5577980|XP_021713024.1|AAEG
OG0007805	LOC118460908|XP_035781551.1|AALB	LOC5572600|XP_001654110.2|AAEG
OG0007806	LOC118460902|XP_035781538.1|AALB	LOC5572599|XP_001654109.2|AAEG
OG0007807	LOC118461621|XP_035783060.1|AALB	LOC5575727|XP_001662164.1|AAEG
OG0007807	LOC118461676|XP_035783160.1|AALB	LOC5576135|XP_001662482.2|AAEG
OG0007808	LOC118458041|XP_035776053.1|AALB	LOC5568727|XP_021713155.1|AAEG
OG0007809	LOC118469013|XP_035796347.1|AALB	LOC5576287|XP_001662577.2|AAEG
OG0007810	LOC118469010|XP_035796337.1|AALB	LOC5576284|XP_021713185.1|AAEG
OG0007811	LOC118462043|XP_035783913.1|AALB	LOC5576283|XP_021713187.1|AAEG
OG0007812	LOC118462039|XP_035783907.1|AALB	LOC5572169|XP_001660244.1|AAEG
OG0007813	LOC118456276|XP_035772782.1|AALB	LOC5574622|XP_021713239.1|AAEG
OG0007814	LOC118458318|XP_035776554.1|AALB	LOC5574050|XP_001655028.1|AAEG
OG0007815	LOC118460946|XP_035781607.1|AALB	LOC5564605|XP_001648953.1|AAEG
OG0007816	LOC118460456|XP_035780670.1|AALB	LOC5580205|XP_001655617.2|AAEG
OG0007817	LOC118460454|XP_035780667.1|AALB	LOC5580204|XP_001655616.2|AAEG
OG0007818	LOC118458467|XP_035776880.1|AALB	LOC5580187|XP_021713409.1|AAEG
OG0007819	LOC118460556|XP_035780846.1|AALB	LOC5580186|XP_021713411.1|AAEG
OG0007820	LOC118457057|XP_035774198.1|AALB	LOC5580164|XP_021692931.1|AAEG
OG0007821	LOC118458614|XP_035777184.1|AALB	LOC5580172|XP_021692938.1|AAEG
OG0007822	LOC118458612|XP_035777181.1|AALB	LOC5580169|XP_021692934.1|AAEG
OG0007823	LOC118466764|XP_035792381.1|AALB	LOC5580174|XP_001655579.2|AAEG
OG0007824	LOC118460811|XP_035781321.1|AALB	LOC5578277|XP_001663805.2|AAEG
OG0007825	LOC118459490|XP_035778801.1|AALB	LOC5570839|XP_001653346.2|AAEG
OG0007827	LOC118458129|XP_035776203.1|AALB	LOC5578942|XP_001657231.1|AAEG
OG0007828	LOC118464782|XP_035788305.1|AALB	LOC5578935|XP_001657223.1|AAEG
OG0007829	LOC118460206|XP_035780208.1|AALB	LOC5578928|XP_021693203.1|AAEG
OG0007830	LOC118456262|XP_035772756.1|AALB	LOC5578921|XP_001657207.1|AAEG
OG0007831	LOC118457754|XP_035775463.1|AALB	LOC5563711|XP_001648009.2|AAEG
OG0007832	LOC118459589|XP_035779010.1|AALB	LOC5576351|XP_021693308.1|AAEG
OG0007833	LOC118458802|XP_035777558.1|AALB	LOC5576345|XP_001656083.2|AAEG
OG0007834	LOC118461380|XP_035782526.1|AALB	LOC5576734|XP_021693352.1|AAEG
OG0007835	LOC118460479|XP_035780713.1|AALB	LOC5576739|XP_001656235.1|AAEG
OG0007836	LOC118461492|XP_035782767.1|AALB	LOC5576721|XP_001656228.2|AAEG
OG0007837	LOC118458405|XP_035776713.1|AALB	LOC5564511|XP_001648825.2|AAEG
OG0007838	LOC118456161|XP_035772577.1|AALB	LOC5573635|XP_001660962.2|AAEG
OG0007839	LOC118468927|XP_035796139.1|AALB	LOC5573310|XP_001654530.1|AAEG
OG0007840	LOC118458253|XP_035776435.1|AALB	LOC5573056|XP_001654378.1|AAEG
OG0007841	LOC118456926|XP_035773949.1|AALB	LOC5577932|XP_021694422.1|AAEG
OG0007842	LOC118461363|XP_035782494.1|AALB	LOC5575947|XP_021693726.1|AAEG
OG0007843	LOC118462070|XP_035783959.1|AALB	LOC5576515|XP_001662708.2|AAEG
OG0007844	LOC118458097|XP_035776158.1|AALB	LOC5565598|XP_021693787.1|AAEG
OG0007845	LOC118458107|XP_035776173.1|AALB	LOC5565599|XP_021693790.1|AAEG
OG0007846	LOC118468686|XP_035795693.1|AALB	LOC5565605|XP_021693796.1|AAEG
OG0007847	LOC118456589|XP_035773380.1|AALB	LOC5565602|XP_021693797.1|AAEG
OG0007848	LOC118457094|XP_035774275.1|AALB	LOC5565926|XP_001650302.2|AAEG
OG0007849	LOC118458993|XP_035777885.1|AALB	LOC5565958|XP_001650298.2|AAEG
OG0007850	LOC118458989|XP_035777881.1|AALB	LOC5565936|XP_001650296.2|AAEG
OG0007852	LOC118460383|XP_035780535.1|AALB	LOC110674691|XP_021694427.1|AAEG
OG0007853	LOC118458789|XP_035777523.1|AALB	LOC5573537|XP_001654672.2|AAEG
OG0007854	LOC118468568|XP_035795389.1|AALB	LOC5573534|XP_021693955.1|AAEG
OG0007855	LOC118459189|XP_035778239.1|AALB	LOC5579957|XP_001658473.2|AAEG
OG0007856	LOC118458697|XP_035777329.1|AALB	LOC110674221|XP_021694064.1|AAEG
OG0007857	LOC118461655|XP_035783126.1|AALB	LOC5565635|XP_021694071.1|AAEG
OG0007858	LOC118468313|XP_035794949.1|AALB	LOC5578918|XP_021694074.1|AAEG
OG0007859	LOC118459827|XP_035779482.1|AALB	LOC5576111|XP_001662456.2|AAEG
OG0007860	LOC118468563|XP_035795368.1|AALB	LOC5576119|XP_001662466.1|AAEG
OG0007861	LOC118457553|XP_035775113.1|AALB	LOC5576129|XP_001662475.2|AAEG
OG0007863	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB	LOC5576133|XP_001662481.2|AAEG
OG0007864	LOC118456784|XP_035773753.1|AALB	LOC5565140|XP_021694141.1|AAEG
OG0007865	LOC118456718|XP_035773648.1|AALB	LOC110674239|XP_021694150.1|AAEG
OG0007866	LOC118459563|XP_035778955.1|AALB	LOC5577584|XP_021694151.1|AAEG
OG0007867	LOC118468312|XP_035794943.1|AALB	LOC5565083|XP_021694163.1|AAEG
OG0007868	LOC118458052|XP_035776069.1|AALB	LOC5572607|XP_021694173.1|AAEG
OG0007869	LOC118461292|XP_035782358.1|AALB	LOC5566104|XP_021695322.1|AAEG
OG0007870	LOC118463895|XP_035786718.1|AALB	LOC5571441|XP_001659693.2|AAEG
OG0007871	LOC118464868|XP_035788483.1|AALB	LOC5579864|XP_001664326.2|AAEG
OG0007872	LOC118464825|XP_035788388.1|AALB	LOC5575755|XP_021695607.1|AAEG
OG0007874	LOC118467049|XP_035792936.1|AALB	LOC110675408|XP_021696036.1|AAEG
OG0007875	LOC118462974|XP_035785036.1|AALB	LOC5575910|XP_021696043.1|AAEG
OG0007876	LOC118464856|XP_035788457.1|AALB	LOC5572896|XP_021696216.1|AAEG
OG0007877	LOC118466828|XP_035792516.1|AALB	LOC5579996|XP_021696288.1|AAEG
OG0007878	LOC118465410|XP_035789525.1|AALB	LOC5570510|XP_001659197.1|AAEG
OG0007880	LOC118463157|XP_035785433.1|AALB	LOC5574281|XP_001661332.1|AAEG
OG0007881	LOC118463702|XP_035786379.1|AALB	LOC5572344|XP_021696820.1|AAEG
OG0007882	LOC118466765|XP_035792379.1|AALB	LOC110675667|XP_021696955.1|AAEG
OG0007883	LOC118466763|XP_035792370.1|AALB	LOC5576419|XP_021696957.1|AAEG
OG0007884	LOC118466094|XP_035790900.1|AALB	LOC110675711|XP_021697101.1|AAEG
OG0007885	LOC118465529|XP_035789748.1|AALB	LOC5572689|XP_001660508.1|AAEG
OG0007886	LOC118467340|XP_035793608.1|AALB	LOC5578537|XP_021697271.1|AAEG
OG0007887	LOC118464467|XP_035787768.1|AALB	LOC5575897|XP_021697300.1|AAEG
OG0007888	LOC118467081|XP_035793013.1|AALB	LOC5579977|XP_001658604.1|AAEG
OG0007889	LOC118467091|XP_035793029.1|AALB	LOC5579978|XP_021697400.1|AAEG
OG0007890	LOC118463212|XP_035785547.1|AALB	LOC5579058|XP_001657258.1|AAEG
OG0007891	LOC118464090|XP_035787048.1|AALB	LOC5567753|XP_001657653.1|AAEG
OG0007892	LOC118462650|XP_035784396.1|AALB	LOC5572762|XP_001660583.2|AAEG
OG0007893	LOC118466284|XP_035791262.1|AALB	LOC5572767|XP_021697644.1|AAEG
OG0007894	LOC118463540|XP_035786052.1|AALB	LOC5571563|XP_021697737.1|AAEG
OG0007895	LOC118463539|XP_035786048.1|AALB	LOC5565534|XP_021697739.1|AAEG
OG0007896	LOC118466432|XP_035791622.1|AALB	LOC5565541|XP_001649896.2|AAEG
OG0007897	LOC118462885|XP_035784860.1|AALB	LOC5573998|XP_001661085.2|AAEG
OG0007898	LOC118467506|XP_035793951.1|AALB	LOC5568731|XP_001658111.1|AAEG
OG0007899	LOC118462687|XP_035784494.1|AALB	LOC5566834|XP_021698107.1|AAEG
OG0007900	LOC118463615|XP_035786201.1|AALB	LOC5573667|XP_001660989.2|AAEG
OG0007901	LOC118462909|XP_035784903.1|AALB	LOC5574161|XP_001655070.1|AAEG
OG0007902	LOC118468845|XP_035795982.1|AALB	LOC5579153|XP_001664248.2|AAEG
OG0007903	LOC118466224|XP_035791152.1|AALB	LOC5571408|XP_021698668.1|AAEG
OG0007904	LOC118466225|XP_035791153.1|AALB	LOC5571406|XP_021698670.1|AAEG
OG0007905	LOC118458716|XP_035777354.1|AALB	LOC5569668|XP_001652932.1|AAEG
OG0007906	LOC118464496|XP_035787817.1|AALB	LOC5564155|XP_021698763.1|AAEG
OG0007907	LOC118466275|XP_035791241.1|AALB	LOC5567319|XP_021698800.1|AAEG
OG0007908	LOC118466278|XP_035791248.1|AALB	LOC5572190|XP_001653860.2|AAEG
OG0007909	LOC118467371|XP_035793677.1|AALB	LOC5572189|XP_001653847.2|AAEG
OG0007911	LOC118464311|XP_035787495.1|AALB	LOC5572502|XP_001660442.2|AAEG
OG0007912	LOC118464314|XP_035787503.1|AALB	LOC5572504|XP_001660444.2|AAEG
OG0007913	LOC118464316|XP_035787505.1|AALB	LOC110676274|XP_021699205.1|AAEG
OG0007914	LOC118466442|XP_035791644.1|AALB	LOC110676292|XP_021699291.1|AAEG
OG0007915	LOC118466347|XP_035791371.1|AALB	LOC5571046|XP_001659483.1|AAEG
OG0007916	LOC118467368|XP_035793669.1|AALB	LOC110676318|XP_021699420.1|AAEG
OG0007917	LOC118466756|XP_035792349.1|AALB	LOC110676370|XP_021699636.1|AAEG
OG0007918	LOC118467804|XP_035794571.1|AALB	LOC5575622|XP_021699697.1|AAEG
OG0007919	LOC118466906|XP_035792663.1|AALB	LOC5567705|XP_001651871.2|AAEG
OG0007920	LOC118466912|XP_035792670.1|AALB	LOC5567703|XP_001651869.2|AAEG
OG0007921	LOC118464026|XP_035786975.1|AALB	LOC5567694|XP_001651855.1|AAEG
OG0007922	LOC118456930|XP_035773965.1|AALB	LOC5575902|XP_021699835.1|AAEG
OG0007923	LOC118465895|XP_035790439.1|AALB	LOC5574835|XP_021699842.1|AAEG
OG0007924	LOC118463576|XP_035786109.1|AALB	LOC5574644|XP_021699901.1|AAEG
OG0007925	LOC118464399|XP_035787646.1|AALB	LOC5572043|XP_021699922.1|AAEG
OG0007926	LOC118457558|XP_035775122.1|AALB	LOC5569988|XP_001658877.1|AAEG
OG0007927	LOC118458139|XP_035776223.1|AALB	LOC5569985|XP_021700016.1|AAEG
OG0007928	LOC118461869|XP_035783584.1|AALB	LOC5574683|XP_021700061.1|AAEG
OG0007929	LOC118457730|XP_035775415.1|AALB	LOC5564085|XP_021700070.1|AAEG
OG0007930	LOC118456901|XP_035773918.1|AALB	LOC110676455|XP_021700084.1|AAEG
OG0007931	LOC118457040|XP_035774175.1|AALB	LOC5571144|XP_001653457.2|AAEG
OG0007932	LOC118461846|XP_035783521.1|AALB	LOC5568633|XP_021700315.1|AAEG
OG0007933	LOC118456481|XP_035773188.1|AALB	LOC5568631|XP_021700324.1|AAEG
OG0007934	LOC118459157|XP_035778138.1|AALB	LOC110675597|XP_021696704.1|AAEG
OG0007935	LOC118468679|XP_035795683.1|AALB	LOC5575448|XP_001661964.1|AAEG
OG0007936	LOC118457675|XP_035775325.1|AALB	LOC5578156|XP_021700404.1|AAEG
OG0007937	LOC118457175|XP_035774400.1|AALB	LOC5580325|XP_021700499.1|AAEG
OG0007938	LOC118456682|XP_035773555.1|AALB	LOC5577419|XP_001656499.1|AAEG
OG0007939	LOC118457851|XP_035775631.1|AALB	LOC5564446|XP_021700503.1|AAEG
OG0007940	LOC118457384|XP_035774811.1|AALB	LOC5577415|XP_021700508.1|AAEG
OG0007941	LOC118458354|XP_035776598.1|AALB	LOC5578356|XP_001656926.2|AAEG
OG0007942	LOC118468922|XP_035796125.1|AALB	LOC5566445|XP_001650816.1|AAEG
OG0007944	LOC118459768|XP_035779356.1|AALB	LOC5565687|XP_021700587.1|AAEG
OG0007945	LOC118456855|XP_035773848.1|AALB	LOC5570921|XP_001653400.2|AAEG
OG0007946	LOC118456965|XP_035774048.1|AALB	LOC5572920|XP_001654253.2|AAEG
OG0007947	LOC118468737|XP_035795781.1|AALB	LOC5571730|XP_001659882.2|AAEG
OG0007948	LOC118456159|XP_035772575.1|AALB	LOC5571432|XP_021700743.1|AAEG
OG0007949	LOC118457326|XP_035774712.1|AALB	LOC5570422|XP_001659133.3|AAEG
OG0007950	LOC118461542|XP_035782881.1|AALB	LOC5574308|XP_021700852.1|AAEG
OG0007951	LOC118461544|XP_035782885.1|AALB	LOC5564717|XP_021700853.1|AAEG
OG0007952	LOC118461545|XP_035782887.1|AALB	LOC5574304|XP_001655089.1|AAEG
OG0007953	LOC118461872|XP_035783597.1|AALB	LOC5564304|XP_021700920.1|AAEG
OG0007954	LOC118457935|XP_035775840.1|AALB	LOC5576296|XP_021700956.1|AAEG
OG0007955	LOC118468538|XP_035795314.1|AALB	LOC5565359|XP_021700980.1|AAEG
OG0007956	LOC118458010|XP_035776000.1|AALB	LOC5565369|XP_001649728.1|AAEG
OG0007957	LOC118457870|XP_035775677.1|AALB	LOC5566514|XP_021701158.1|AAEG
OG0007958	LOC118456970|XP_035774057.1|AALB	LOC5571663|XP_001653749.1|AAEG
OG0007959	LOC118456499|XP_035773221.1|AALB	LOC5571659|XP_021701191.1|AAEG
OG0007960	LOC118467157|XP_035793194.1|AALB	LOC5574494|XP_001655156.1|AAEG
OG0007961	LOC118458304|XP_035776527.1|AALB	LOC5568818|XP_021701330.1|AAEG
OG0007962	LOC118456180|XP_035772624.1|AALB	LOC5578792|XP_001657162.2|AAEG
OG0007963	LOC118459218|XP_035778294.1|AALB	LOC5578765|XP_001657135.1|AAEG
OG0007964	LOC118468474|XP_035795185.1|AALB	LOC5578754|XP_021701460.1|AAEG
OG0007965	LOC118458825|XP_035777602.1|AALB	LOC5576861|XP_001662959.1|AAEG
OG0007966	LOC118456909|XP_035773928.1|AALB	LOC5577209|XP_001663303.2|AAEG
OG0007967	LOC118461739|XP_035783330.1|AALB	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG
OG0007968	LOC118457601|XP_035775195.1|AALB	LOC5573094|XP_001654401.2|AAEG
OG0007969	LOC118460525|XP_035780797.1|AALB	LOC5569035|XP_021701854.1|AAEG
OG0007970	LOC118461429|XP_035782630.1|AALB	LOC23687839|XP_021702045.1|AAEG
OG0007971	LOC118460671|XP_035781040.1|AALB	LOC5576502|XP_001662694.2|AAEG
OG0007972	LOC118459090|XP_035778048.1|AALB	LOC5577611|XP_001656605.1|AAEG
OG0007973	LOC118466959|XP_035792757.1|AALB	LOC5573509|XP_021702247.1|AAEG
OG0007974	LOC118458899|XP_035777751.1|AALB	LOC5575167|XP_001655545.1|AAEG
OG0007975	LOC118457981|XP_035775926.1|AALB	LOC5566384|XP_021702372.1|AAEG
OG0007976	LOC118456808|XP_035773791.1|AALB	LOC5572446|XP_001660390.1|AAEG
OG0007977	LOC118462051|XP_035783927.1|AALB	LOC5576030|XP_001655971.2|AAEG
OG0007978	LOC118462054|XP_035783933.1|AALB	LOC5576031|XP_001655972.2|AAEG
OG0007979	LOC118458007|XP_035775985.1|AALB	LOC5564562|XP_021702657.1|AAEG
OG0007980	LOC118458677|XP_035777282.1|AALB	LOC5572799|XP_001654200.1|AAEG
OG0007981	LOC118458678|XP_035777283.1|AALB	LOC5572801|XP_001654202.2|AAEG
OG0007982	LOC118458672|XP_035777275.1|AALB	LOC5572804|XP_021702687.1|AAEG
OG0007983	LOC118458717|XP_035777355.1|AALB	LOC5577546|XP_001656562.1|AAEG
OG0007984	LOC118460979|XP_035781686.1|AALB	LOC110676981|XP_021702895.1|AAEG
OG0007985	LOC118457538|XP_035775084.1|AALB	LOC5573242|XP_001654451.1|AAEG
OG0007986	LOC118458272|XP_035776480.1|AALB	LOC5573250|XP_001654460.1|AAEG
OG0007987	LOC118461191|XP_035782116.1|AALB	LOC5573813|XP_021702973.1|AAEG
OG0007988	LOC118458419|XP_035776754.1|AALB	LOC110677009|XP_021703024.1|AAEG
OG0007989	LOC118461217|XP_035782175.1|AALB	LOC5569070|XP_021703037.1|AAEG
OG0007990	LOC118461962|XP_035783762.1|AALB	LOC5569085|XP_001658314.1|AAEG
OG0007992	LOC118459282|XP_035778421.1|AALB	LOC5568943|XP_001658265.1|AAEG
OG0007993	LOC118457939|XP_035775849.1|AALB	LOC110677031|XP_021703192.1|AAEG
OG0007994	LOC118456375|XP_035772952.1|AALB	LOC5573951|XP_001654989.2|AAEG
OG0007996	LOC118461403|XP_035782569.1|AALB	LOC5568002|XP_021703553.1|AAEG
OG0007997	LOC118460530|XP_035780804.1|AALB	LOC5565908|XP_001650252.1|AAEG
OG0007998	LOC118460513|XP_035780772.1|AALB	LOC5565889|XP_001650247.2|AAEG
OG0007999	LOC118467696|XP_035794374.1|AALB	LOC5568195|XP_021703926.1|AAEG
OG0008000	LOC118467728|XP_035794429.1|AALB	LOC5579520|XP_021703929.1|AAEG
OG0008001	LOC118456169|XP_035772606.1|AALB	LOC5569514|XP_001652824.1|AAEG
OG0008002	LOC118462013|XP_035783852.1|AALB	LOC5564871|XP_021704062.1|AAEG
OG0008003	LOC118456446|XP_035773102.1|AALB	LOC23687575|XP_011493142.2|AAEG
OG0008004	LOC118462022|XP_035783875.1|AALB	LOC5568569|XP_021710094.1|AAEG
OG0008005	LOC118462021|XP_035783873.1|AALB	LOC5568568|XP_021710682.1|AAEG
OG0008006	LOC118456649|XP_035773480.1|AALB	LOC5567855|XP_021705078.1|AAEG
OG0008007	LOC118456415|XP_035773024.1|AALB	LOC5567869|XP_001651889.2|AAEG
