Orthogroup	AALB.longest_only	DPER.longest_only
OG0008197	LOC118464267|XP_035787405.1|AALB	LOC6595851|XP_026845701.1|DPER
OG0008198	LOC118460270|XP_035780343.1|AALB	LOC6596841|XP_026845874.1|DPER
OG0008199	LOC118467726|XP_035794423.1|AALB	LOC6597714|XP_002022865.2|DPER
OG0008200	LOC118465850|XP_035790370.1|AALB	LOC6602102|XP_002027147.1|DPER
OG0008201	LOC118466542|XP_035791950.1|AALB	LOC6602796|XP_002027847.1|DPER
OG0008202	LOC118466539|XP_035791947.1|AALB	LOC6600593|XP_002025648.1|DPER
OG0008203	LOC118467498|XP_035793942.1|AALB	LOC6600282|XP_002025395.1|DPER
OG0008204	LOC118463203|XP_035785539.1|AALB	LOC6600380|XP_002025468.1|DPER
OG0008205	LOC118465080|XP_035788876.1|AALB	LOC6598431|XP_026848666.1|DPER
OG0008206	LOC118465353|XP_035789417.1|AALB	LOC6601862|XP_026849347.1|DPER
OG0008207	LOC118463177|XP_035785477.1|AALB	LOC6601836|XP_002026902.2|DPER
OG0008208	LOC118463459|XP_035785942.1|AALB	LOC6590697|XP_026841550.1|DPER
OG0008209	LOC118463462|XP_035785944.1|AALB	LOC6601679|XP_026847563.1|DPER
OG0008210	LOC118465167|XP_035789020.1|AALB	LOC6593160|XP_002018334.1|DPER
OG0008211	LOC118465037|XP_035788796.1|AALB	LOC6589795|XP_002014463.1|DPER
OG0008212	LOC118466461|XP_035791711.1|AALB	LOC6602349|XP_002027428.1|DPER
OG0008213	LOC118467619|XP_035794221.1|AALB	LOC6602755|XP_002027784.1|DPER
OG0008214	LOC118467019|XP_035792861.1|AALB	LOC6595959|XP_002021197.1|DPER
OG0008215	LOC118467280|XP_035793476.1|AALB	LOC6602672|XP_002027712.2|DPER
OG0008216	LOC118467309|XP_035793530.1|AALB	LOC6596035|XP_002021034.1|DPER
OG0008217	LOC118462719|XP_035784555.1|AALB	LOC6602875|XP_026849663.1|DPER
OG0008218	LOC118465026|XP_035788784.1|AALB	LOC6590518|XP_002016086.2|DPER
OG0008219	LOC118464937|XP_035788603.1|AALB	LOC6597414|XP_002022422.2|DPER
OG0008220	LOC118464938|XP_035788615.1|AALB	LOC6596900|XP_026849896.1|DPER
OG0008221	LOC118462507|XP_035784124.1|AALB	LOC6588940|XP_026844847.1|DPER
OG0008222	LOC118465830|XP_035790312.1|AALB	LOC6603441|XP_002028395.1|DPER
OG0008223	LOC118466318|XP_035791324.1|AALB	LOC6596947|XP_002022228.2|DPER
OG0008224	LOC118466971|XP_035792775.1|AALB	LOC6601832|XP_002026898.1|DPER
OG0008225	LOC118462877|XP_035784841.1|AALB	LOC6597284|XP_026846504.1|DPER
OG0008226	LOC118462735|XP_035784576.1|AALB	LOC6597739|XP_002022959.2|DPER
OG0008227	LOC118456240|XP_035772730.1|AALB	LOC6587393|XP_026849390.1|DPER
OG0008228	LOC118461264|XP_035782287.1|AALB	LOC6595137|XP_026848618.1|DPER
OG0008229	LOC118456770|XP_035773738.1|AALB	LOC6588202|XP_026850547.1|DPER
OG0008230	LOC118457358|XP_035774763.1|AALB	LOC6594179|XP_002019810.1|DPER
OG0008231	LOC118465706|XP_035790029.1|AALB, LOC118460466|XP_035780683.1|AALB	LOC6587761|XP_026849730.1|DPER
OG0008232	LOC118461849|XP_035783529.1|AALB	LOC113566021|XP_026845547.1|DPER, LOC6595885|XP_002021398.1|DPER
OG0008233	LOC118460975|XP_035781681.1|AALB	LOC6593383|XP_002019082.1|DPER
OG0008234	LOC118465509|XP_035789721.1|AALB	LOC6590745|XP_002015676.2|DPER
OG0008235	LOC118465014|XP_035788760.1|AALB	LOC6599216|XP_026848268.1|DPER
OG0008236	LOC118462486|XP_035784086.1|AALB	LOC6602134|XP_002027105.1|DPER
OG0008237	LOC118464401|XP_035787649.1|AALB	LOC6591014|XP_002016366.2|DPER
OG0008238	LOC118466227|XP_035791159.1|AALB	LOC6599578|XP_026849573.1|DPER
OG0008239	LOC118464847|XP_035788436.1|AALB	LOC113566003|XP_026845423.1|DPER
OG0008240	LOC118466963|XP_035792758.1|AALB	LOC6592682|XP_002017949.1|DPER
OG0008267	LOC118458361|XP_035776613.1|AALB	LOC6598653|XP_026850840.1|DPER
OG0008269	LOC118463496|XP_035786025.1|AALB	LOC6589135|XP_002014704.1|DPER
OG0008270	LOC118458598|XP_035777169.1|AALB	LOC6598576|XP_026846155.1|DPER
OG0008272	LOC118460690|XP_035781096.1|AALB	LOC6596882|XP_026845815.1|DPER
OG0008274	LOC118460154|XP_035780148.1|AALB	LOC6600695|XP_002025859.1|DPER
OG0008275	LOC118468768|XP_035795842.1|AALB, LOC118465862|XP_035790387.1|AALB	LOC6600790|XP_002025813.2|DPER
OG0008276	LOC118456666|XP_035773529.1|AALB	LOC6597820|XP_026846984.1|DPER
OG0008277	LOC118466263|XP_035791222.1|AALB	LOC6597902|XP_002023029.2|DPER
OG0008278	LOC118461645|XP_035783113.1|AALB	LOC6589014|XP_002014330.1|DPER
OG0008279	LOC118458083|XP_035776139.1|AALB	LOC6598391|XP_002023514.2|DPER
OG0008280	LOC118458911|XP_035777771.1|AALB	LOC6598390|XP_002023513.1|DPER
OG0008281	LOC118464807|XP_035788367.1|AALB	LOC6597370|XP_002022411.1|DPER
OG0008282	LOC118466587|XP_035792043.1|AALB	LOC6597024|XP_002022116.1|DPER
OG0008283	LOC118467884|XP_035794730.1|AALB	LOC6600045|XP_026849164.1|DPER
OG0008285	LOC118461087|XP_035781882.1|AALB	LOC6597879|XP_026846937.1|DPER
OG0008286	LOC118466530|XP_035791932.1|AALB	LOC6600342|XP_002025501.2|DPER
OG0008287	LOC118465757|XP_035790156.1|AALB	LOC6598568|XP_002023631.1|DPER
OG0008289	LOC118460288|XP_035780413.1|AALB	LOC6595281|XP_002020347.1|DPER
OG0008290	LOC118466401|XP_035791563.1|AALB	LOC6597914|XP_002022854.1|DPER
OG0008291	LOC118466410|XP_035791574.1|AALB	LOC6596855|XP_002022087.1|DPER
OG0008293	LOC118459500|XP_035778822.1|AALB	LOC6588579|XP_002013181.2|DPER
OG0008295	LOC118459623|XP_035779097.1|AALB	LOC6599295|XP_002024238.2|DPER
OG0008296	LOC118461030|XP_035781803.1|AALB	LOC6603112|XP_002028097.2|DPER
OG0008297	LOC118457584|XP_035775169.1|AALB	LOC6598596|XP_002023629.1|DPER
OG0008300	LOC118457452|XP_035774946.1|AALB	LOC6598244|XP_026846159.1|DPER
OG0008302	LOC118461430|XP_035782633.1|AALB	LOC113566596|XP_026848706.1|DPER
OG0008303	LOC118458479|XP_035776919.1|AALB	LOC6602769|XP_002027773.1|DPER
OG0008304	LOC118458719|XP_035777361.1|AALB	LOC6598340|XP_026846335.1|DPER
OG0008305	LOC118468317|XP_035794954.1|AALB	LOC6602857|XP_026845931.1|DPER
OG0008306	LOC118457821|XP_035775589.1|AALB	LOC6597203|XP_002022611.1|DPER
OG0008308	LOC118460267|XP_035780333.1|AALB	LOC6591634|XP_002016758.1|DPER
OG0008309	LOC118457827|XP_035775594.1|AALB	LOC6593587|XP_002018878.1|DPER
OG0008311	LOC118457722|XP_035775406.1|AALB	LOC6598202|XP_002023537.1|DPER
OG0008313	LOC118456493|XP_035773211.1|AALB	LOC6602854|XP_026846011.1|DPER
OG0008314	LOC118469015|XP_035796351.1|AALB	LOC6590199|XP_002015830.1|DPER
OG0008315	LOC118460160|XP_035780153.1|AALB	LOC6600306|XP_002025360.2|DPER
OG0008317	LOC118468570|XP_035795392.1|AALB	LOC6587541|XP_026848159.1|DPER
OG0008318	LOC118460909|XP_035781552.1|AALB	LOC6603107|XP_002028092.1|DPER
OG0008319	LOC118458670|XP_035777269.1|AALB	LOC6593047|XP_002017602.1|DPER
OG0008320	LOC118468687|XP_035795694.1|AALB	LOC6599134|XP_026849253.1|DPER
OG0008321	LOC118468669|XP_035795622.1|AALB	LOC6587790|XP_002013735.2|DPER
OG0008322	LOC118457977|XP_035775918.1|AALB	LOC6589299|XP_002014390.1|DPER
OG0008323	LOC118468572|XP_035795397.1|AALB	LOC6591432|XP_002016736.1|DPER
OG0008324	LOC118457927|XP_035775830.1|AALB	LOC6596886|XP_026845809.1|DPER
OG0008325	LOC118456578|XP_035773361.1|AALB	LOC6600182|XP_026846714.1|DPER
OG0008326	LOC118459439|XP_035778678.1|AALB	LOC6588363|XP_002014167.2|DPER
OG0008327	LOC118466118|XP_035790948.1|AALB	LOC6591047|XP_002016558.1|DPER
OG0008328	LOC118463331|XP_035785721.1|AALB	LOC6599278|XP_002024273.1|DPER
OG0008329	LOC118463791|XP_035786518.1|AALB	LOC6599898|XP_002025011.1|DPER
OG0008330	LOC118464624|XP_035787963.1|AALB	LOC6589939|XP_002015967.1|DPER
OG0008331	LOC118463042|XP_035785180.1|AALB	LOC113566664|XP_026849060.1|DPER
OG0008332	LOC118463052|XP_035785195.1|AALB	LOC6601000|XP_026849749.1|DPER
OG0008333	LOC118466270|XP_035791230.1|AALB	LOC6596222|XP_002021182.1|DPER
OG0008334	LOC118466264|XP_035791218.1|AALB	LOC6596187|XP_026845512.1|DPER
OG0008336	LOC118465243|XP_035789156.1|AALB	LOC6602386|XP_002027390.1|DPER
OG0008338	LOC118462708|XP_035784541.1|AALB	LOC6602289|XP_002027348.1|DPER
OG0008339	LOC118467016|XP_035792860.1|AALB	LOC6599956|XP_026849233.1|DPER
OG0008340	LOC118466226|XP_035791155.1|AALB	LOC6592239|XP_002017590.1|DPER
OG0008342	LOC118467815|XP_035794593.1|AALB	LOC6599507|XP_002024727.1|DPER
OG0008343	LOC118464109|XP_035787090.1|AALB	LOC6598657|XP_002023775.1|DPER
OG0008345	LOC118465956|XP_035790590.1|AALB	LOC6600607|XP_002025596.2|DPER
OG0008346	LOC118463663|XP_035786309.1|AALB	LOC6596718|XP_026845825.1|DPER
OG0008347	LOC118463665|XP_035786311.1|AALB	LOC6595643|XP_002020686.1|DPER
OG0008348	LOC118463426|XP_035785883.1|AALB	LOC6601398|XP_002026501.2|DPER
OG0008349	LOC118466210|XP_035791119.1|AALB	LOC6603708|XP_026845378.1|DPER
OG0008350	LOC118463718|XP_035786403.1|AALB	LOC6599380|XP_026847083.1|DPER
OG0008355	LOC118465017|XP_035788764.1|AALB	LOC113565232|XP_026842698.1|DPER
OG0008356	LOC118467914|XP_035794742.1|AALB	LOC6595961|XP_002021199.1|DPER
OG0008357	LOC118456788|XP_035773761.1|AALB	LOC6594011|XP_002019633.2|DPER
OG0008358	LOC118457938|XP_035775845.1|AALB	LOC6589739|XP_002014237.1|DPER
OG0008359	LOC118464397|XP_035787641.1|AALB	LOC6591163|XP_026842175.1|DPER
OG0008360	LOC118468522|XP_035795278.1|AALB	LOC6600879|XP_026841696.1|DPER
OG0008361	LOC118456836|XP_035773825.1|AALB	LOC6593975|XP_026843592.1|DPER
OG0008362	LOC118461391|XP_035782546.1|AALB	LOC6597392|XP_002022486.2|DPER
OG0008363	LOC118461390|XP_035782545.1|AALB	LOC6592663|XP_002018387.1|DPER
OG0008364	LOC118461396|XP_035782552.1|AALB	LOC6597012|XP_002022175.2|DPER
OG0008365	LOC118465896|XP_035790442.1|AALB	LOC6593257|XP_026842874.1|DPER
OG0008366	LOC118458935|XP_035777807.1|AALB	LOC6591839|XP_002017207.1|DPER
OG0008368	LOC118459534|XP_035778887.1|AALB	LOC6589000|XP_002014322.2|DPER
OG0008369	LOC118457670|XP_035775319.1|AALB	LOC6598173|XP_002023347.1|DPER
OG0008370	LOC118461543|XP_035782882.1|AALB	LOC6592080|XP_002016765.2|DPER
OG0008371	LOC118459924|XP_035779667.1|AALB	LOC6594028|XP_026850229.1|DPER
OG0008372	LOC118460439|XP_035780629.1|AALB	LOC113565684|XP_026844264.1|DPER
OG0008373	LOC118457632|XP_035775244.1|AALB	LOC6588970|XP_026844682.1|DPER
OG0008374	LOC118460973|XP_035781679.1|AALB	LOC6597933|XP_002023103.1|DPER
OG0008375	LOC118468590|XP_035795467.1|AALB	LOC6593400|XP_002018611.1|DPER
OG0008377	LOC118461628|XP_035783070.1|AALB	LOC113565678|XP_026844230.1|DPER
OG0008378	LOC118468575|XP_035795400.1|AALB	LOC6589476|XP_026844229.1|DPER
OG0008379	LOC118460751|XP_035781230.1|AALB	LOC6596603|XP_002021718.1|DPER
OG0008380	LOC118466734|XP_035792313.1|AALB	LOC6589387|XP_002014348.2|DPER
OG0008381	LOC118462053|XP_035783932.1|AALB	LOC6589532|XP_002015020.1|DPER
OG0008383	LOC118458679|XP_035777284.1|AALB	LOC6596449|XP_002021619.1|DPER
OG0008384	LOC118468422|XP_035795078.1|AALB	LOC113565651|XP_026844098.1|DPER
OG0008385	LOC118459524|XP_035778874.1|AALB	LOC6588814|XP_026844032.1|DPER
OG0008386	LOC118459131|XP_035778095.1|AALB	LOC6597429|XP_002022471.2|DPER
OG0008387	LOC118459277|XP_035778407.1|AALB	LOC6595298|XP_026850582.1|DPER
OG0008388	LOC118456392|XP_035772977.1|AALB	LOC6593842|XP_002018704.1|DPER
OG0008390	LOC118461556|XP_035782901.1|AALB	LOC6593462|XP_002018600.1|DPER
OG0008391	LOC118457250|XP_035774531.1|AALB	LOC6589370|XP_002014896.1|DPER
OG0008392	LOC118456977|XP_035774069.1|AALB	LOC6595996|XP_002021017.1|DPER
OG0008393	LOC118460295|XP_035780383.1|AALB	LOC6595976|XP_002021042.1|DPER
OG0008394	LOC118460400|XP_035780572.1|AALB	LOC6595894|XP_002021435.1|DPER
OG0008395	LOC118460287|XP_035780369.1|AALB	LOC6597715|XP_026846396.1|DPER
OG0008396	LOC118460289|XP_035780372.1|AALB	LOC6598248|XP_026846216.1|DPER
OG0008397	LOC118459190|XP_035778241.1|AALB	LOC113566700|XP_026849299.1|DPER
OG0008398	LOC118468463|XP_035795149.1|AALB	LOC6597484|XP_026848910.1|DPER
OG0008399	LOC118459796|XP_035779420.1|AALB	LOC6596671|XP_026845894.1|DPER
OG0008401	LOC118460184|XP_035780181.1|AALB	LOC6593761|XP_002018673.1|DPER
OG0008402	LOC118467057|XP_035792955.1|AALB	LOC6598728|XP_002023875.1|DPER
OG0008403	LOC118468999|XP_035796321.1|AALB	LOC6599169|XP_002024360.1|DPER
OG0008404	LOC118468498|XP_035795225.1|AALB	LOC6592043|XP_026851209.1|DPER
OG0008405	LOC118459720|XP_035779278.1|AALB	LOC6603237|XP_002028213.2|DPER
OG0008407	LOC118469064|XP_035796438.1|AALB	LOC6594720|XP_002019405.1|DPER
OG0008408	LOC118459721|XP_035779279.1|AALB	LOC6600230|XP_026846695.1|DPER
OG0008409	LOC118460034|XP_035779869.1|AALB	LOC6603345|XP_026848048.1|DPER
OG0008410	LOC118458912|XP_035777769.1|AALB	LOC6591735|XP_026844090.1|DPER
OG0008411	LOC118456328|XP_035772877.1|AALB	LOC6594494|XP_002019965.2|DPER
OG0008413	LOC118458500|XP_035776947.1|AALB	LOC6599083|XP_026849012.1|DPER
OG0008414	LOC118460333|XP_035780442.1|AALB	LOC6596736|XP_002021951.1|DPER
OG0008415	LOC118457226|XP_035774498.1|AALB	LOC6598496|XP_002023584.1|DPER
OG0008416	LOC118458358|XP_035776603.1|AALB	LOC6603104|XP_026847148.1|DPER
OG0008417	LOC118456511|XP_035773239.1|AALB	LOC6600144|XP_026846673.1|DPER
OG0008418	LOC118460269|XP_035780342.1|AALB	LOC6597435|XP_002022477.1|DPER
OG0008419	LOC118460271|XP_035780344.1|AALB	LOC6602877|XP_002027912.1|DPER
OG0008420	LOC118458474|XP_035776905.1|AALB	LOC6603917|XP_026847222.1|DPER
OG0008421	LOC118461564|XP_035782922.1|AALB	LOC6599404|XP_002024454.2|DPER
OG0008422	LOC118458148|XP_035776236.1|AALB	LOC6599892|XP_026849185.1|DPER
OG0008423	LOC118458023|XP_035776021.1|AALB	LOC6590255|XP_002015885.1|DPER
OG0008424	LOC118458928|XP_035777791.1|AALB	LOC6602868|XP_026849660.1|DPER
OG0008425	LOC118456540|XP_035773284.1|AALB	LOC6591940|XP_026848901.1|DPER
OG0008427	LOC118462482|XP_035784081.1|AALB	LOC6598534|XP_026846262.1|DPER
OG0008428	LOC118465870|XP_035790396.1|AALB	LOC6597908|XP_026847005.1|DPER
OG0008429	LOC118465880|XP_035790410.1|AALB	LOC6591793|XP_002017393.1|DPER
OG0008430	LOC118467227|XP_035793379.1|AALB	LOC6598536|XP_002023732.1|DPER
OG0008431	LOC118463625|XP_035786215.1|AALB	LOC6602041|XP_002027082.2|DPER
OG0008432	LOC118465909|XP_035790494.1|AALB	LOC6595182|XP_026850561.1|DPER
OG0008433	LOC118465071|XP_035788850.1|AALB	LOC6601523|XP_026848003.1|DPER
OG0008435	LOC118466065|XP_035790821.1|AALB	LOC6589015|XP_002014331.1|DPER
OG0008436	LOC118467851|XP_035794649.1|AALB	LOC113564879|XP_026841163.1|DPER
OG0008439	LOC118456151|XP_035772560.1|AALB	LOC6589900|XP_002016384.2|DPER
OG0008440	LOC118467313|XP_035793541.1|AALB	LOC6588235|XP_026840476.1|DPER
OG0008443	LOC118466388|XP_035791516.1|AALB	LOC6597062|XP_002022187.1|DPER
OG0008446	LOC118457414|XP_035774883.1|AALB	LOC6600757|XP_026848657.1|DPER
OG0008447	LOC118463460|XP_035785946.1|AALB	LOC6599269|XP_026848312.1|DPER
OG0008448	LOC118468961|XP_035796436.1|AALB	LOC6596980|XP_026845438.1|DPER
OG0008449	LOC118464638|XP_035788026.1|AALB	LOC6598539|XP_026846204.1|DPER
OG0008450	LOC118466007|XP_035790698.1|AALB, LOC118458137|XP_035776221.1|AALB	LOC113566271|XP_026847004.1|DPER
OG0008451	LOC118465382|XP_035789510.1|AALB	LOC6594093|XP_002019685.1|DPER
OG0008452	LOC118459055|XP_035777982.1|AALB	LOC6589587|XP_026844328.1|DPER
OG0008453	LOC118456605|XP_035773400.1|AALB	LOC6590473|XP_002016659.2|DPER
OG0008454	LOC118459062|XP_035777987.1|AALB	LOC6600450|XP_026848416.1|DPER
OG0008455	LOC118468589|XP_035795416.1|AALB	LOC6601894|XP_026849385.1|DPER
OG0008456	LOC118469034|XP_035796388.1|AALB	LOC6594465|XP_026841259.1|DPER
OG0008457	LOC118460256|XP_035780320.1|AALB	LOC6592148|XP_026842799.1|DPER
OG0008458	LOC118467365|XP_035793665.1|AALB	LOC6601328|XP_026841399.1|DPER
OG0008459	LOC118468816|XP_035795927.1|AALB	LOC6597315|XP_002022503.2|DPER
OG0008460	LOC118461294|XP_035782366.1|AALB	LOC6604107|XP_002029044.1|DPER, LOC6593686|XP_002018764.1|DPER
OG0008461	LOC118460864|XP_035781479.1|AALB	LOC6589571|XP_026843921.1|DPER
OG0008462	LOC118468917|XP_035796120.1|AALB	LOC6589159|XP_026843901.1|DPER
OG0008463	LOC118465828|XP_035790309.1|AALB	LOC113565468|XP_026843353.1|DPER
OG0008464	LOC118465510|XP_035789722.1|AALB	LOC6590746|XP_002015677.1|DPER
OG0008465	LOC118463089|XP_035785262.1|AALB	LOC113565211|XP_026842512.1|DPER
OG0008466	LOC118463872|XP_035786683.1|AALB	LOC6592951|XP_026841439.1|DPER
OG0008467	LOC118466814|XP_035792496.1|AALB	LOC6591155|XP_026840969.1|DPER
OG0008468	LOC118464555|XP_035787887.1|AALB	LOC6589543|XP_026844769.1|DPER
OG0008469	LOC118464618|XP_035787956.1|AALB	LOC6600897|XP_026840860.1|DPER
OG0008470	LOC118466666|XP_035792162.1|AALB	LOC6600961|XP_002025999.1|DPER
OG0008536	LOC118459399|XP_035778605.1|AALB	LOC113566672|XP_026849149.1|DPER
OG0008540	LOC118458848|XP_035777661.1|AALB	LOC6595204|XP_002020239.2|DPER
OG0008542	LOC118456849|XP_035773840.1|AALB	LOC6596213|XP_002021281.2|DPER
OG0008544	LOC118466653|XP_035792133.1|AALB	LOC113565177|XP_026842266.1|DPER
OG0008545	LOC118462975|XP_035785044.1|AALB	LOC6590021|XP_002016575.1|DPER
OG0008546	LOC118463167|XP_035785454.1|AALB	LOC6601247|XP_026849966.1|DPER
OG0008549	LOC118465532|XP_035789750.1|AALB	LOC6595267|XP_002020206.1|DPER
OG0008551	LOC118467863|XP_035794663.1|AALB	LOC6595889|XP_002021402.2|DPER
OG0008552	LOC118464315|XP_035787504.1|AALB	LOC6602467|XP_026848741.1|DPER
OG0008553	LOC118466143|XP_035790988.1|AALB	LOC6592994|XP_002017977.2|DPER
OG0008554	LOC118466345|XP_035791369.1|AALB	LOC6596733|XP_026845876.1|DPER
OG0008555	LOC118466342|XP_035791367.1|AALB	LOC6596768|XP_026845897.1|DPER
OG0008560	LOC118456189|XP_035772637.1|AALB	LOC6593468|XP_026843851.1|DPER
OG0008562	LOC118456765|XP_035773725.1|AALB	LOC6593650|XP_002019237.2|DPER
OG0008564	LOC118459107|XP_035778063.1|AALB	LOC6589877|XP_026844716.1|DPER
OG0008565	LOC118459423|XP_035778660.1|AALB	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER
OG0008567	LOC118459762|XP_035779352.1|AALB	LOC113565641|XP_026844011.1|DPER
OG0008569	LOC118461284|XP_035782330.1|AALB	LOC6598376|XP_026846131.1|DPER
OG0008570	LOC118459915|XP_035779649.1|AALB	LOC6600125|XP_026846682.1|DPER
OG0008571	LOC118461712|XP_035783260.1|AALB	LOC6602469|XP_026848843.1|DPER
OG0008573	LOC118456330|XP_035772879.1|AALB	LOC6600163|XP_026846710.1|DPER
OG0008575	LOC118456665|XP_035773516.1|AALB	LOC6587714|XP_026840318.1|DPER
OG0008577	LOC118456864|XP_035773859.1|AALB	LOC6596175|XP_026845549.1|DPER
OG0008578	LOC118458527|XP_035776997.1|AALB	LOC6591336|XP_002016934.2|DPER
OG0008579	LOC118458918|XP_035777778.1|AALB	LOC6602720|XP_002027745.1|DPER
OG0008581	LOC118456429|XP_035773078.1|AALB	LOC6602350|XP_002027429.1|DPER
OG0008582	LOC118461054|XP_035781837.1|AALB	LOC113566027|XP_026845590.1|DPER
OG0008583	LOC118458040|XP_035776052.1|AALB	LOC6603580|XP_026846679.1|DPER
OG0008584	LOC118456767|XP_035773729.1|AALB	LOC6600452|XP_026848395.1|DPER
OG0008585	LOC118456420|XP_035773046.1|AALB	LOC6599900|XP_026849183.1|DPER
OG0008586	LOC118458147|XP_035776235.1|AALB	LOC6599899|XP_002025012.1|DPER
OG0008589	LOC118466171|XP_035791047.1|AALB	LOC6603230|XP_002028206.2|DPER
OG0008590	LOC118466873|XP_035792615.1|AALB	LOC113564903|XP_026840012.1|DPER
OG0008592	LOC118465439|XP_035789582.1|AALB	LOC6593126|XP_002018100.1|DPER
OG0008594	LOC118464837|XP_035788412.1|AALB	LOC6595074|XP_002020338.1|DPER
OG0008595	LOC118457556|XP_035775119.1|AALB	LOC6601353|XP_026841457.1|DPER
OG0008596	LOC118458595|XP_035777153.1|AALB	LOC6603677|XP_002028650.1|DPER
OG0008597	LOC118458149|XP_035776237.1|AALB	LOC6592121|XP_002016847.1|DPER
OG0008598	LOC118459887|XP_035779576.1|AALB, LOC118459070|XP_035778000.1|AALB	LOC6599930|XP_026849225.1|DPER
OG0008599	LOC118460177|XP_035780174.1|AALB	LOC6600222|XP_002025220.1|DPER
OG0008600	LOC118460203|XP_035780204.1|AALB	LOC6591416|XP_002016942.1|DPER
OG0008601	LOC118457481|XP_035774998.1|AALB	LOC6595465|XP_002020898.1|DPER
OG0008602	LOC118468299|XP_035794927.1|AALB	LOC6595195|XP_002020230.1|DPER
OG0008603	LOC118468664|XP_035795595.1|AALB	LOC6588529|XP_026844399.1|DPER
OG0008604	LOC118458206|XP_035776344.1|AALB	LOC6590748|XP_002015679.1|DPER
OG0008605	LOC118468765|XP_035795834.1|AALB	LOC6597958|XP_026843700.1|DPER
OG0008606	LOC118464080|XP_035787029.1|AALB	LOC6595348|XP_002020821.1|DPER
OG0008607	LOC118464756|XP_035788268.1|AALB	LOC6588316|XP_002014145.1|DPER
OG0008608	LOC118463510|XP_035786004.1|AALB	LOC6597549|XP_002022798.1|DPER
OG0008609	LOC118464217|XP_035787281.1|AALB	LOC6594147|XP_002019773.1|DPER
OG0008610	LOC118463434|XP_035785896.1|AALB	LOC6593120|XP_002017619.1|DPER
OG0008679	LOC118457547|XP_035775143.1|AALB	LOC113566266|XP_026846969.1|DPER
OG0008680	LOC118465647|XP_035789953.1|AALB	LOC6599320|XP_002024563.2|DPER
OG0008682	LOC118458116|XP_035776186.1|AALB	LOC6601715|XP_026847003.1|DPER
OG0008687	LOC118466661|XP_035792152.1|AALB	LOC6590999|XP_002016563.1|DPER
OG0008688	LOC118457356|XP_035774755.1|AALB	LOC6600146|XP_002025263.1|DPER
OG0008690	LOC118461643|XP_035783109.1|AALB	LOC6593750|XP_026843738.1|DPER
OG0008696	LOC118469030|XP_035796371.1|AALB	LOC6591853|XP_026850973.1|DPER
OG0008699	LOC118466877|XP_035792625.1|AALB	LOC6603786|XP_026848085.1|DPER
OG0008701	LOC118467105|XP_035793054.1|AALB	LOC6601635|XP_002026638.1|DPER
OG0008702	LOC118467870|XP_035794671.1|AALB	LOC6592160|XP_002017346.1|DPER
OG0008703	LOC118465997|XP_035790685.1|AALB	LOC6601917|XP_002026966.1|DPER
OG0008704	LOC118461414|XP_035782599.1|AALB	LOC6588901|XP_002014986.2|DPER
OG0008705	LOC118458032|XP_035776037.1|AALB	LOC6593688|XP_026843761.1|DPER
OG0008706	LOC118460600|XP_035780921.1|AALB	LOC6588535|XP_002013192.2|DPER
OG0008707	LOC118458357|XP_035776602.1|AALB	LOC6598117|XP_026843260.1|DPER
OG0008708	LOC118460557|XP_035780847.1|AALB	LOC6599109|XP_002024410.1|DPER
OG0008709	LOC118461828|XP_035783481.1|AALB, LOC118468657|XP_035795582.1|AALB	LOC6587939|XP_002014083.1|DPER
OG0008710	LOC118457617|XP_035775226.1|AALB	LOC6587483|XP_026843401.1|DPER
OG0008711	LOC118457291|XP_035774646.1|AALB	LOC6594357|XP_026850241.1|DPER
OG0008712	LOC118460724|XP_035781166.1|AALB	LOC6601352|XP_002026411.2|DPER
OG0008714	LOC118468918|XP_035796121.1|AALB	LOC6589160|XP_002014891.1|DPER
OG0008715	LOC118464926|XP_035788592.1|AALB	LOC6588459|XP_002013202.1|DPER
OG0008716	LOC118467520|XP_035793973.1|AALB	LOC6591996|XP_026844458.1|DPER
OG0008717	LOC118467479|XP_035793913.1|AALB	LOC6599843|XP_026847278.1|DPER
OG0008718	LOC118464017|XP_035786963.1|AALB	LOC6593043|XP_002017598.1|DPER
OG0008809	LOC118459964|XP_035779745.1|AALB	LOC6595277|XP_026840851.1|DPER
OG0008813	LOC118457095|XP_035774276.1|AALB	LOC6587898|XP_002013732.2|DPER
OG0008814	LOC118463190|XP_035785512.1|AALB	LOC6591049|XP_002016560.1|DPER
OG0008821	LOC118459208|XP_035778277.1|AALB	LOC6603793|XP_026846625.1|DPER
OG0008822	LOC118457172|XP_035774396.1|AALB	LOC6588973|XP_002014336.1|DPER
OG0008825	LOC118456812|XP_035773796.1|AALB	LOC6595905|XP_002021444.1|DPER
OG0008829	LOC118466674|XP_035792217.1|AALB	LOC6600702|XP_002025866.1|DPER
OG0008830	LOC118456902|XP_035773922.1|AALB	LOC6601746|XP_026847034.1|DPER
OG0008831	LOC118461917|XP_035783672.1|AALB	LOC6600449|XP_026848417.1|DPER
OG0008832	LOC118456768|XP_035773730.1|AALB	LOC6600448|XP_026848393.1|DPER
OG0008833	LOC118459068|XP_035777998.1|AALB	LOC6598159|XP_026846295.1|DPER
OG0008834	LOC118460276|XP_035780352.1|AALB	LOC113565960|XP_026845192.1|DPER
OG0008835	LOC118456558|XP_035773321.1|AALB	LOC113564906|XP_026840036.1|DPER
