Orthogroup	AALB.longest_only	DSUP.longest_only
OG0007109	LOC118456224|XP_035772702.1|AALB	LOC119546027|XP_037707971.1|DSUP
OG0007110	LOC118456219|XP_035772693.1|AALB	LOC119547142|XP_037709785.1|DSUP
OG0007111	LOC118456212|XP_035772676.1|AALB	LOC119546398|XP_037708577.1|DSUP
OG0007112	LOC118462012|XP_035783851.1|AALB	LOC119547677|XP_037710565.1|DSUP
OG0007113	LOC118456444|XP_035773098.1|AALB	LOC119563332|XP_037732605.1|DSUP
OG0007114	LOC118456442|XP_035773096.1|AALB	LOC119548318|XP_037711426.1|DSUP
OG0007115	LOC118456441|XP_035773095.1|AALB	LOC119548090|XP_037711105.1|DSUP
OG0007116	LOC118460521|XP_035780790.1|AALB	LOC119546373|XP_037708533.1|DSUP
OG0007117	LOC118460527|XP_035780800.1|AALB	LOC119547689|XP_037710584.1|DSUP
OG0007118	LOC118460516|XP_035780784.1|AALB	LOC119547858|XP_037710818.1|DSUP
OG0007119	LOC118462024|XP_035783883.1|AALB	LOC119557170|XP_037725704.1|DSUP
OG0007120	LOC118457841|XP_035775614.1|AALB	LOC119556219|XP_037724130.1|DSUP
OG0007121	LOC118460653|XP_035781009.1|AALB	LOC119556248|XP_037724214.1|DSUP
OG0007122	LOC118468838|XP_035795971.1|AALB	LOC119556095|XP_037723883.1|DSUP
OG0007123	LOC118468839|XP_035795972.1|AALB	LOC119555983|XP_037723639.1|DSUP
OG0007124	LOC118456674|XP_035773539.1|AALB	LOC119553739|XP_037720262.1|DSUP
OG0007125	LOC118457898|XP_035775770.1|AALB	LOC119553537|XP_037719899.1|DSUP
OG0007126	LOC118457838|XP_035775610.1|AALB	LOC119555660|XP_037723171.1|DSUP
OG0007127	LOC118457342|XP_035774733.1|AALB	LOC119553006|XP_037718957.1|DSUP
OG0007128	LOC118457341|XP_035774732.1|AALB	LOC119553689|XP_037720170.1|DSUP
OG0007129	LOC118460290|XP_035780376.1|AALB	LOC119553539|XP_037719903.1|DSUP
OG0007130	LOC118460294|XP_035780382.1|AALB	LOC119554022|XP_037720665.1|DSUP
OG0007131	LOC118461280|XP_035782326.1|AALB	LOC119553037|XP_037719028.1|DSUP
OG0007132	LOC118461282|XP_035782328.1|AALB	LOC119554793|XP_037721770.1|DSUP
OG0007133	LOC118460961|XP_035781630.1|AALB	LOC119554881|XP_037721897.1|DSUP
OG0007134	LOC118460954|XP_035781623.1|AALB	LOC119555634|XP_037723083.1|DSUP
OG0007135	LOC118460399|XP_035780571.1|AALB	LOC119554850|XP_037721858.1|DSUP
OG0007136	LOC118460391|XP_035780557.1|AALB	LOC119552972|XP_037718912.1|DSUP
OG0007137	LOC118459927|XP_035779668.1|AALB	LOC119557834|XP_037726725.1|DSUP
OG0007138	LOC118468487|XP_035795207.1|AALB	LOC119557989|XP_037727011.1|DSUP
OG0007139	LOC118468990|XP_035796299.1|AALB	LOC119556091|XP_037723874.1|DSUP
OG0007140	LOC118468992|XP_035796311.1|AALB	LOC119557892|XP_037726824.1|DSUP
OG0007141	LOC118460022|XP_035779847.1|AALB	LOC119557366|XP_037726035.1|DSUP
OG0007142	LOC118468844|XP_035795981.1|AALB	LOC119553136|XP_037719256.1|DSUP
OG0007143	LOC118459469|XP_035778770.1|AALB	LOC119563100|XP_037732266.1|DSUP
OG0007144	LOC118459465|XP_035778766.1|AALB	LOC119545822|XP_037707646.1|DSUP
OG0007145	LOC118459468|XP_035778769.1|AALB	LOC119552783|XP_037718535.1|DSUP
OG0007146	LOC118459485|XP_035778791.1|AALB	LOC119562910|XP_037731981.1|DSUP
OG0007147	LOC118461692|XP_035783202.1|AALB	LOC119560223|XP_037729509.1|DSUP
OG0007148	LOC118461437|XP_035782638.1|AALB	LOC119558326|XP_037727671.1|DSUP
OG0007149	LOC118468462|XP_035795148.1|AALB	LOC119549574|XP_037713656.1|DSUP
OG0007151	LOC118456531|XP_035773266.1|AALB	LOC119553604|XP_037719990.1|DSUP
OG0007152	LOC118456305|XP_035772836.1|AALB	LOC119558149|XP_037727312.1|DSUP
OG0007153	LOC118456951|XP_035774019.1|AALB	LOC119557449|XP_037726142.1|DSUP
OG0007154	LOC118459853|XP_035779516.1|AALB	LOC119551988|XP_037717637.1|DSUP
OG0007155	LOC118461530|XP_035782855.1|AALB	LOC119549964|XP_037714284.1|DSUP
OG0007156	LOC118456950|XP_035774018.1|AALB	LOC119563526|XP_037732923.1|DSUP
OG0007157	LOC118458627|XP_035777208.1|AALB	LOC119560048|XP_037729282.1|DSUP
OG0007158	LOC118458631|XP_035777213.1|AALB	LOC119552695|XP_037718349.1|DSUP
OG0007159	LOC118459633|XP_035779104.1|AALB	LOC119558099|XP_037727239.1|DSUP
OG0007160	LOC118460777|XP_035781274.1|AALB	LOC119555783|XP_037723352.1|DSUP
OG0007161	LOC118459919|XP_035779654.1|AALB	LOC119558399|XP_037727856.1|DSUP
OG0007162	LOC118459918|XP_035779653.1|AALB	LOC119556013|XP_037723709.1|DSUP
OG0007163	LOC118456708|XP_035773637.1|AALB	LOC119546529|XP_037708798.1|DSUP
OG0007164	LOC118466404|XP_035791565.1|AALB	LOC119546520|XP_037708786.1|DSUP
OG0007165	LOC118462077|XP_035783979.1|AALB	LOC119556051|XP_037723776.1|DSUP
OG0007166	LOC118462071|XP_035783960.1|AALB	LOC119553658|XP_037720074.1|DSUP
OG0007167	LOC118468449|XP_035795118.1|AALB	LOC119556368|XP_037724462.1|DSUP
OG0007168	LOC118457319|XP_035774701.1|AALB	LOC119556272|XP_037724250.1|DSUP
OG0007169	LOC118457321|XP_035774705.1|AALB	LOC119556607|XP_037724848.1|DSUP
OG0007170	LOC118468484|XP_035795198.1|AALB	LOC119561104|XP_037730926.1|DSUP
OG0007171	LOC118461045|XP_035781828.1|AALB	LOC119556929|XP_037725347.1|DSUP
OG0007172	LOC118456641|XP_035773472.1|AALB	LOC119557411|XP_037726088.1|DSUP
OG0007173	LOC118456639|XP_035773467.1|AALB	LOC119558120|XP_037727278.1|DSUP
OG0007174	LOC118461233|XP_035782225.1|AALB	LOC119556212|XP_037724125.1|DSUP
OG0007175	LOC118459716|XP_035779269.1|AALB	LOC119554894|XP_037721924.1|DSUP
OG0007176	LOC118458623|XP_035777200.1|AALB	LOC119563327|XP_037732598.1|DSUP
OG0007177	LOC118461526|XP_035782850.1|AALB	LOC119561008|XP_037730757.1|DSUP
OG0007178	LOC118459466|XP_035778767.1|AALB	LOC119550764|XP_037715620.1|DSUP
OG0007179	LOC118459480|XP_035778784.1|AALB	LOC119559952|XP_037729110.1|DSUP
OG0007180	LOC118459472|XP_035778777.1|AALB	LOC119561009|XP_037730758.1|DSUP
OG0007181	LOC118458172|XP_035776270.1|AALB	LOC119557684|XP_037726483.1|DSUP
OG0007182	LOC118461604|XP_035783014.1|AALB	LOC119560647|XP_037730129.1|DSUP
OG0007183	LOC118459678|XP_035779179.1|AALB	LOC119560995|XP_037730702.1|DSUP
OG0007184	LOC118459674|XP_035779174.1|AALB	LOC119560080|XP_037729322.1|DSUP
OG0007185	LOC118468613|XP_035795507.1|AALB	LOC119548426|XP_037711595.1|DSUP
OG0007186	LOC118459576|XP_035778994.1|AALB	LOC119547922|XP_037710894.1|DSUP
OG0007187	LOC118459175|XP_035778214.1|AALB	LOC119545677|XP_037707338.1|DSUP
OG0007188	LOC118459177|XP_035778226.1|AALB	LOC119563495|XP_037732862.1|DSUP
OG0007189	LOC118459180|XP_035778229.1|AALB	LOC119558570|XP_037727952.1|DSUP
OG0007190	LOC118459185|XP_035778235.1|AALB	LOC119548501|XP_037711712.1|DSUP
OG0007191	LOC118459178|XP_035778227.1|AALB	LOC119553719|XP_037720231.1|DSUP
OG0007192	LOC118458460|XP_035776866.1|AALB	LOC119556286|XP_037724268.1|DSUP
OG0007193	LOC118458452|XP_035776833.1|AALB	LOC119556285|XP_037724266.1|DSUP
OG0007194	LOC118458459|XP_035776865.1|AALB	LOC119556604|XP_037724845.1|DSUP
OG0007195	LOC118459858|XP_035779524.1|AALB	LOC119560547|XP_037729980.1|DSUP
OG0007196	LOC118456953|XP_035774022.1|AALB	LOC119549272|XP_037713115.1|DSUP
OG0007197	LOC118458624|XP_035777201.1|AALB	LOC119554857|XP_037721864.1|DSUP
OG0007198	LOC118457259|XP_035774540.1|AALB	LOC119560012|XP_037729222.1|DSUP
OG0007199	LOC118457256|XP_035774536.1|AALB	LOC119550984|XP_037715950.1|DSUP
OG0007200	LOC118457252|XP_035774533.1|AALB	LOC119563450|XP_037732772.1|DSUP
OG0007201	LOC118467541|XP_035794036.1|AALB	LOC119555069|XP_037722205.1|DSUP
OG0007202	LOC118467534|XP_035794014.1|AALB	LOC119554576|XP_037721484.1|DSUP
OG0007203	LOC118459071|XP_035778003.1|AALB	LOC119554573|XP_037721481.1|DSUP
OG0007204	LOC118459064|XP_035777991.1|AALB	LOC119557861|XP_037726787.1|DSUP
OG0007205	LOC118459066|XP_035777996.1|AALB	LOC119554953|XP_037722001.1|DSUP
OG0007206	LOC118460278|XP_035780355.1|AALB	LOC119563352|XP_037732629.1|DSUP
OG0007207	LOC118460279|XP_035780356.1|AALB	LOC119558779|XP_037727994.1|DSUP
OG0007208	LOC118457065|XP_035774221.1|AALB	LOC119562945|XP_037732030.1|DSUP
OG0007209	LOC118457064|XP_035774220.1|AALB	LOC119562946|XP_037732032.1|DSUP
OG0007210	LOC118457370|XP_035774792.1|AALB	LOC119560612|XP_037730076.1|DSUP
OG0007211	LOC118457062|XP_035774217.1|AALB	LOC119557006|XP_037725469.1|DSUP
OG0007212	LOC118456862|XP_035773858.1|AALB	LOC119562966|XP_037732069.1|DSUP
OG0007214	LOC118458862|XP_035777696.1|AALB	LOC119552864|XP_037718678.1|DSUP
OG0007215	LOC118461706|XP_035783224.1|AALB	LOC119563377|XP_037732660.1|DSUP
OG0007216	LOC118468885|XP_035796070.1|AALB	LOC119553660|XP_037720085.1|DSUP
OG0007217	LOC118468888|XP_035796074.1|AALB	LOC119549077|XP_037712715.1|DSUP
OG0007218	LOC118460262|XP_035780327.1|AALB	LOC119547047|XP_037709656.1|DSUP
OG0007219	LOC118459693|XP_035779224.1|AALB	LOC119552050|XP_037717726.1|DSUP
OG0007220	LOC118458689|XP_035777320.1|AALB	LOC119559910|XP_037729015.1|DSUP
OG0007221	LOC118458688|XP_035777319.1|AALB	LOC119546889|XP_037709440.1|DSUP
OG0007222	LOC118457351|XP_035774742.1|AALB	LOC119561899|XP_037731291.1|DSUP
OG0007223	LOC118460592|XP_035780905.1|AALB	LOC119563415|XP_037732711.1|DSUP
OG0007224	LOC118460584|XP_035780896.1|AALB	LOC119560802|XP_037730364.1|DSUP
OG0007225	LOC118460601|XP_035780922.1|AALB	LOC119551730|XP_037717163.1|DSUP
OG0007226	LOC118460580|XP_035780886.1|AALB	LOC119560541|XP_037729960.1|DSUP
OG0007227	LOC118457533|XP_035775078.1|AALB	LOC119555009|XP_037722080.1|DSUP
OG0007228	LOC118457698|XP_035775363.1|AALB	LOC119553409|XP_037719710.1|DSUP
OG0007229	LOC118459016|XP_035777911.1|AALB	LOC119559805|XP_037728816.1|DSUP
OG0007230	LOC118461719|XP_035783272.1|AALB	LOC119553273|XP_037719496.1|DSUP
OG0007231	LOC118461714|XP_035783264.1|AALB	LOC119555871|XP_037723456.1|DSUP
OG0007232	LOC118459912|XP_035779639.1|AALB	LOC119553614|XP_037719999.1|DSUP
OG0007233	LOC118459914|XP_035779648.1|AALB	LOC119553342|XP_037719605.1|DSUP
OG0007234	LOC118457881|XP_035775703.1|AALB	LOC119553718|XP_037720230.1|DSUP
OG0007235	LOC118457879|XP_035775701.1|AALB	LOC119554105|XP_037720783.1|DSUP
OG0007236	LOC118468608|XP_035795492.1|AALB	LOC119560112|XP_037729389.1|DSUP
OG0007237	LOC118468607|XP_035795491.1|AALB	LOC119560533|XP_037729949.1|DSUP
OG0007238	LOC118461786|XP_035783408.1|AALB	LOC119562869|XP_037731915.1|DSUP
OG0007239	LOC118468494|XP_035795215.1|AALB	LOC119560816|XP_037730388.1|DSUP
OG0007240	LOC118468496|XP_035795219.1|AALB	LOC119562989|XP_037732096.1|DSUP
OG0007241	LOC118458123|XP_035776196.1|AALB	LOC119556595|XP_037724832.1|DSUP
OG0007242	LOC118458122|XP_035776189.1|AALB	LOC119556591|XP_037724820.1|DSUP
OG0007243	LOC118461137|XP_035781991.1|AALB	LOC119557205|XP_037725789.1|DSUP
OG0007244	LOC118458210|XP_035776348.1|AALB	LOC119558383|XP_037727841.1|DSUP
OG0007245	LOC118461111|XP_035781923.1|AALB	LOC119557748|XP_037726566.1|DSUP
OG0007246	LOC118459001|XP_035777896.1|AALB	LOC119560523|XP_037729927.1|DSUP
OG0007247	LOC118456294|XP_035772825.1|AALB	LOC119550891|XP_037715808.1|DSUP
OG0007248	LOC118458969|XP_035777849.1|AALB	LOC119558400|XP_037727857.1|DSUP
OG0007249	LOC118456705|XP_035773615.1|AALB	LOC119558019|XP_037727059.1|DSUP
OG0007250	LOC118459738|XP_035779307.1|AALB	LOC119556241|XP_037724203.1|DSUP
OG0007251	LOC118459739|XP_035779308.1|AALB	LOC119545797|XP_037707605.1|DSUP
OG0007252	LOC118458066|XP_035776108.1|AALB	LOC119560642|XP_037730124.1|DSUP
OG0007253	LOC118461813|XP_035783458.1|AALB	LOC119553086|XP_037719162.1|DSUP
OG0007254	LOC118457300|XP_035774663.1|AALB	LOC119563046|XP_037732179.1|DSUP
OG0007255	LOC118461527|XP_035782852.1|AALB	LOC119556392|XP_037724495.1|DSUP
OG0007256	LOC118459478|XP_035778782.1|AALB	LOC119561011|XP_037730759.1|DSUP
OG0007257	LOC118469021|XP_035796358.1|AALB	LOC119552182|XP_037717952.1|DSUP
OG0007258	LOC118461175|XP_035782078.1|AALB	LOC119545705|XP_037707386.1|DSUP
OG0007259	LOC118459454|XP_035778756.1|AALB	LOC119558203|XP_037727423.1|DSUP
OG0007260	LOC118459458|XP_035778760.1|AALB	LOC119555015|XP_037722086.1|DSUP
OG0007261	LOC118458285|XP_035776501.1|AALB	LOC119551716|XP_037717117.1|DSUP
OG0007262	LOC118459546|XP_035778919.1|AALB	LOC119556974|XP_037725419.1|DSUP
OG0007263	LOC118459547|XP_035778920.1|AALB	LOC119555020|XP_037722092.1|DSUP
OG0007264	LOC118457026|XP_035774154.1|AALB	LOC119553694|XP_037720177.1|DSUP
OG0007265	LOC118459722|XP_035779288.1|AALB	LOC119558199|XP_037727414.1|DSUP
OG0007266	LOC118456141|XP_035772535.1|AALB	LOC119548079|XP_037711096.1|DSUP
OG0007267	LOC118456670|XP_035773535.1|AALB	LOC119563205|XP_037732428.1|DSUP
OG0007268	LOC118456668|XP_035773528.1|AALB	LOC119549418|XP_037713419.1|DSUP
OG0007269	LOC118459195|XP_035778249.1|AALB	LOC119557417|XP_037726093.1|DSUP
OG0007270	LOC118457201|XP_035774444.1|AALB	LOC119560438|XP_037729808.1|DSUP
OG0007271	LOC118457204|XP_035774452.1|AALB	LOC119563189|XP_037732403.1|DSUP
OG0007272	LOC118457216|XP_035774484.1|AALB	LOC119552892|XP_037718735.1|DSUP
OG0007273	LOC118457209|XP_035774467.1|AALB	LOC119563163|XP_037732351.1|DSUP
OG0007274	LOC118457220|XP_035774491.1|AALB	LOC119559904|XP_037728997.1|DSUP
OG0007275	LOC118457206|XP_035774460.1|AALB	LOC119554741|XP_037721691.1|DSUP
OG0007276	LOC118460039|XP_035779895.1|AALB	LOC119554419|XP_037721236.1|DSUP
OG0007277	LOC118460036|XP_035779872.1|AALB	LOC119553438|XP_037719756.1|DSUP
OG0007278	LOC118460040|XP_035779896.1|AALB	LOC119552974|XP_037718915.1|DSUP
OG0007279	LOC118468960|XP_035796216.1|AALB	LOC119553175|XP_037719342.1|DSUP
OG0007280	LOC118457036|XP_035774163.1|AALB	LOC119555689|XP_037723267.1|DSUP
OG0007281	LOC118461152|XP_035782020.1|AALB	LOC119550197|XP_037714674.1|DSUP
OG0007282	LOC118461149|XP_035782016.1|AALB	LOC119550188|XP_037714661.1|DSUP
OG0007283	LOC118461150|XP_035782017.1|AALB	LOC119555827|XP_037723378.1|DSUP
OG0007284	LOC118468801|XP_035795904.1|AALB	LOC119548991|XP_037712524.1|DSUP
OG0007285	LOC118467031|XP_035792908.1|AALB	LOC119556097|XP_037723889.1|DSUP
OG0007286	LOC118460127|XP_035780069.1|AALB	LOC119556092|XP_037723875.1|DSUP
OG0007287	LOC118460129|XP_035780074.1|AALB	LOC119547854|XP_037710813.1|DSUP
OG0007288	LOC118467024|XP_035792873.1|AALB	LOC119556042|XP_037723760.1|DSUP
OG0007289	LOC118459724|XP_035779291.1|AALB	LOC119556427|XP_037724574.1|DSUP
OG0007290	LOC118459671|XP_035779171.1|AALB	LOC119563492|XP_037732856.1|DSUP
OG0007291	LOC118458909|XP_035777764.1|AALB	LOC119557585|XP_037726314.1|DSUP
OG0007292	LOC118458913|XP_035777770.1|AALB	LOC119557669|XP_037726460.1|DSUP
OG0007293	LOC118468896|XP_035796082.1|AALB	LOC119554073|XP_037720748.1|DSUP
OG0007294	LOC118460221|XP_035780235.1|AALB	LOC119546017|XP_037707961.1|DSUP
OG0007295	LOC118460760|XP_035781251.1|AALB	LOC119560485|XP_037729880.1|DSUP
OG0007296	LOC118461130|XP_035781984.1|AALB	LOC119563443|XP_037732761.1|DSUP
OG0007297	LOC118461134|XP_035781988.1|AALB	LOC119563499|XP_037732867.1|DSUP
OG0007298	LOC118461135|XP_035781989.1|AALB	LOC119561014|XP_037730763.1|DSUP
OG0007299	LOC118458831|XP_035777613.1|AALB	LOC119545680|XP_037707345.1|DSUP
OG0007300	LOC118468655|XP_035795580.1|AALB	LOC119563030|XP_037732156.1|DSUP
OG0007301	LOC118461587|XP_035782981.1|AALB	LOC119559895|XP_037728980.1|DSUP
OG0007302	LOC118468987|XP_035796289.1|AALB	LOC119559876|XP_037728934.1|DSUP
OG0007303	LOC118458133|XP_035776212.1|AALB	LOC119556386|XP_037724489.1|DSUP
OG0007304	LOC118466694|XP_035792221.1|AALB	LOC119548174|XP_037711215.1|DSUP
OG0007305	LOC118460854|XP_035781453.1|AALB	LOC119554605|XP_037721525.1|DSUP
OG0007306	LOC118460853|XP_035781451.1|AALB	LOC119554604|XP_037721524.1|DSUP
OG0007307	LOC118460098|XP_035780018.1|AALB	LOC119552099|XP_037717814.1|DSUP
OG0007308	LOC118458637|XP_035777219.1|AALB	LOC119563521|XP_037732917.1|DSUP
OG0007309	LOC118457899|XP_035775778.1|AALB	LOC119557990|XP_037727019.1|DSUP
OG0007310	LOC118459078|XP_035778018.1|AALB	LOC119553155|XP_037719308.1|DSUP
OG0007311	LOC118459073|XP_035778006.1|AALB	LOC119545646|XP_037707293.1|DSUP
OG0007312	LOC118468543|XP_035795320.1|AALB	LOC119550866|XP_037715773.1|DSUP
OG0007313	LOC118460646|XP_035780999.1|AALB	LOC119556983|XP_037725432.1|DSUP
OG0007314	LOC118460649|XP_035781003.1|AALB	LOC119557592|XP_037726322.1|DSUP
OG0007315	LOC118468745|XP_035795796.1|AALB	LOC119556232|XP_037724185.1|DSUP
OG0007316	LOC118457217|XP_035774486.1|AALB	LOC119561095|XP_037730916.1|DSUP
OG0007317	LOC118460045|XP_035779900.1|AALB	LOC119559893|XP_037728977.1|DSUP
OG0007318	LOC118460037|XP_035779888.1|AALB	LOC119559891|XP_037728969.1|DSUP
OG0007319	LOC118456860|XP_035773853.1|AALB	LOC119554225|XP_037720981.1|DSUP
OG0007320	LOC118461314|XP_035782402.1|AALB	LOC119545819|XP_037707642.1|DSUP
OG0007321	LOC118461612|XP_035783042.1|AALB	LOC119557891|XP_037726820.1|DSUP
OG0007322	LOC118460871|XP_035781497.1|AALB	LOC119557354|XP_037726019.1|DSUP
OG0007323	LOC118460869|XP_035781493.1|AALB	LOC119557849|XP_037726760.1|DSUP
OG0007324	LOC118459984|XP_035779774.1|AALB	LOC119560501|XP_037729899.1|DSUP
OG0007325	LOC118459977|XP_035779765.1|AALB	LOC119563434|XP_037732752.1|DSUP
OG0007326	LOC118461503|XP_035782820.1|AALB	LOC119560158|XP_037729441.1|DSUP
OG0007327	LOC118458516|XP_035776980.1|AALB	LOC119553192|XP_037719370.1|DSUP
OG0007328	LOC118459982|XP_035779772.1|AALB	LOC119563220|XP_037732446.1|DSUP
OG0007329	LOC118457783|XP_035775521.1|AALB	LOC119562394|XP_037731518.1|DSUP
OG0007331	LOC118461494|XP_035782811.1|AALB	LOC119557085|XP_037725566.1|DSUP
OG0007332	LOC118458323|XP_035776564.1|AALB	LOC119557958|XP_037726925.1|DSUP
OG0007333	LOC118460331|XP_035780438.1|AALB	LOC119563088|XP_037732247.1|DSUP
OG0007334	LOC118459005|XP_035777902.1|AALB	LOC119548468|XP_037711664.1|DSUP
OG0007335	LOC118458914|XP_035777772.1|AALB	LOC119552564|XP_037718113.1|DSUP
OG0007336	LOC118460734|XP_035781185.1|AALB	LOC119556510|XP_037724704.1|DSUP
OG0007337	LOC118468761|XP_035795827.1|AALB	LOC119554691|XP_037721620.1|DSUP
OG0007338	LOC118460149|XP_035780136.1|AALB	LOC119555116|XP_037722268.1|DSUP
OG0007339	LOC118460837|XP_035781412.1|AALB	LOC119553008|XP_037718967.1|DSUP
OG0007340	LOC118459316|XP_035778455.1|AALB	LOC119552323|XP_037717998.1|DSUP
OG0007341	LOC118461061|XP_035781842.1|AALB	LOC119559809|XP_037728822.1|DSUP
OG0007342	LOC118457272|XP_035774559.1|AALB	LOC119563264|XP_037732507.1|DSUP
OG0007343	LOC118456867|XP_035773864.1|AALB	LOC119550997|XP_037715977.1|DSUP
OG0007344	LOC118456866|XP_035773862.1|AALB	LOC119547474|XP_037710288.1|DSUP
OG0007345	LOC118459338|XP_035778503.1|AALB	LOC119549163|XP_037712884.1|DSUP
OG0007346	LOC118459876|XP_035779557.1|AALB	LOC119552803|XP_037718568.1|DSUP
OG0007347	LOC118457779|XP_035775504.1|AALB	LOC119558236|XP_037727483.1|DSUP
OG0007348	LOC118457768|XP_035775485.1|AALB	LOC119558231|XP_037727478.1|DSUP
OG0007349	LOC118457763|XP_035775479.1|AALB	LOC119558225|XP_037727471.1|DSUP
OG0007350	LOC118457789|XP_035775528.1|AALB	LOC119556542|XP_037724753.1|DSUP
OG0007351	LOC118461983|XP_035783808.1|AALB	LOC119552885|XP_037718716.1|DSUP
OG0007352	LOC118460680|XP_035781072.1|AALB	LOC119550052|XP_037714435.1|DSUP
OG0007353	LOC118457225|XP_035774497.1|AALB	LOC119560120|XP_037729398.1|DSUP
OG0007354	LOC118460832|XP_035781388.1|AALB	LOC119557767|XP_037726592.1|DSUP
OG0007355	LOC118461026|XP_035781774.1|AALB	LOC119561115|XP_037730954.1|DSUP
OG0007356	LOC118461588|XP_035782982.1|AALB	LOC119549249|XP_037713083.1|DSUP
OG0007357	LOC118461585|XP_035782968.1|AALB	LOC119561001|XP_037730744.1|DSUP
OG0007358	LOC118461586|XP_035782975.1|AALB	LOC119548151|XP_037711183.1|DSUP
OG0007359	LOC118458458|XP_035776864.1|AALB	LOC119563540|XP_037732950.1|DSUP
OG0007360	LOC118461520|XP_035782846.1|AALB	LOC119560920|XP_037730552.1|DSUP
OG0007361	LOC118461919|XP_035783676.1|AALB	LOC119558336|XP_037727717.1|DSUP
OG0007362	LOC118461920|XP_035783679.1|AALB	LOC119546308|XP_037708431.1|DSUP
OG0007363	LOC118469018|XP_035796355.1|AALB	LOC119558157|XP_037727330.1|DSUP
OG0007364	LOC118460124|XP_035780056.1|AALB	LOC119558155|XP_037727323.1|DSUP
OG0007365	LOC118460092|XP_035780009.1|AALB	LOC119557554|XP_037726265.1|DSUP
OG0007366	LOC118460094|XP_035780012.1|AALB	LOC119560880|XP_037730485.1|DSUP
OG0007367	LOC118459998|XP_035779793.1|AALB	LOC119553851|XP_037720424.1|DSUP
OG0007368	LOC118457574|XP_035775142.1|AALB	LOC119561079|XP_037730864.1|DSUP
OG0007369	LOC118459574|XP_035778992.1|AALB	LOC119545755|XP_037707520.1|DSUP
OG0007370	LOC118457480|XP_035774997.1|AALB	LOC119549242|XP_037713068.1|DSUP
OG0007371	LOC118460686|XP_035781078.1|AALB	LOC119560004|XP_037729210.1|DSUP
OG0007372	LOC118458753|XP_035777437.1|AALB	LOC119545736|XP_037707486.1|DSUP
OG0007373	LOC118458761|XP_035777447.1|AALB	LOC119556068|XP_037723809.1|DSUP
OG0007374	LOC118458332|XP_035776577.1|AALB	LOC119556136|XP_037723956.1|DSUP
OG0007375	LOC118459605|XP_035779045.1|AALB	LOC119558086|XP_037727208.1|DSUP
OG0007376	LOC118461023|XP_035781768.1|AALB	LOC119556786|XP_037725147.1|DSUP
OG0007377	LOC118458532|XP_035777003.1|AALB	LOC119556891|XP_037725299.1|DSUP
OG0007378	LOC118458319|XP_035776555.1|AALB	LOC119556182|XP_037724051.1|DSUP
OG0007379	LOC118466771|XP_035792393.1|AALB	LOC119556213|XP_037724121.1|DSUP
OG0007380	LOC118456520|XP_035773256.1|AALB	LOC119557226|XP_037725835.1|DSUP
OG0007381	LOC118458311|XP_035776546.1|AALB	LOC119556367|XP_037724461.1|DSUP
OG0007382	LOC118460176|XP_035780173.1|AALB	LOC119558179|XP_037727374.1|DSUP
OG0007383	LOC118458308|XP_035776536.1|AALB	LOC119558330|XP_037727715.1|DSUP
OG0007384	LOC118459343|XP_035778508.1|AALB	LOC119558180|XP_037727375.1|DSUP
OG0007385	LOC118460541|XP_035780824.1|AALB	LOC119556884|XP_037725291.1|DSUP
OG0007386	LOC118458192|XP_035776329.1|AALB	LOC119556166|XP_037724013.1|DSUP
OG0007387	LOC118458195|XP_035776333.1|AALB	LOC119556579|XP_037724806.1|DSUP
OG0007388	LOC118458185|XP_035776310.1|AALB	LOC119556293|XP_037724282.1|DSUP
OG0007389	LOC118458590|XP_035777146.1|AALB	LOC119548882|XP_037712442.1|DSUP
OG0007390	LOC118461861|XP_035783557.1|AALB	LOC119556151|XP_037723981.1|DSUP
OG0007391	LOC118458593|XP_035777151.1|AALB	LOC119547240|XP_037709950.1|DSUP
OG0007392	LOC118461857|XP_035783550.1|AALB	LOC119558398|XP_037727854.1|DSUP
OG0007393	LOC118458140|XP_035776227.1|AALB	LOC119547597|XP_037710449.1|DSUP
OG0007394	LOC118461915|XP_035783671.1|AALB	LOC119556970|XP_037725408.1|DSUP
OG0007395	LOC118461565|XP_035782923.1|AALB	LOC119557433|XP_037726113.1|DSUP
OG0007396	LOC118458135|XP_035776214.1|AALB	LOC119561006|XP_037730754.1|DSUP
OG0007397	LOC118460220|XP_035780234.1|AALB	LOC119546242|XP_037708318.1|DSUP
OG0007398	LOC118466602|XP_035792072.1|AALB	LOC119551261|XP_037716446.1|DSUP
OG0007399	LOC118464447|XP_035787722.1|AALB	LOC119557867|XP_037726794.1|DSUP
OG0007400	LOC118463427|XP_035785886.1|AALB	LOC119556656|XP_037724926.1|DSUP
OG0007401	LOC118460014|XP_035779838.1|AALB	LOC119558378|XP_037727823.1|DSUP
OG0007402	LOC118456541|XP_035773288.1|AALB	LOC119560122|XP_037729400.1|DSUP
OG0007404	LOC118460825|XP_035781360.1|AALB	LOC119561108|XP_037730937.1|DSUP
OG0007405	LOC118458004|XP_035775971.1|AALB	LOC119560843|XP_037730426.1|DSUP
OG0007406	LOC118468442|XP_035795103.1|AALB	LOC119561063|XP_037730832.1|DSUP
OG0007407	LOC118458926|XP_035777787.1|AALB, LOC118461219|XP_035782186.1|AALB	LOC119548771|XP_037712242.1|DSUP
