Orthogroup	AALB.longest_only	DSUZ.longest_only
OG0006839	LOC118467071|XP_035792997.1|AALB	LOC108020062|XP_016943650.1|DSUZ
OG0006840	LOC118466445|XP_035791656.1|AALB	LOC108021104|XP_016945123.1|DSUZ
OG0006841	LOC118465446|XP_035789593.1|AALB	LOC108019503|XP_036670736.1|DSUZ
OG0006842	LOC118466341|XP_035791365.1|AALB	LOC108011800|XP_036671963.1|DSUZ
OG0006843	LOC118464854|XP_035788455.1|AALB	LOC108016670|XP_016938875.1|DSUZ
OG0006844	LOC118464852|XP_035788454.1|AALB	LOC108020557|XP_016944390.2|DSUZ
OG0006845	LOC118465653|XP_035789960.1|AALB	LOC108006851|XP_016925892.1|DSUZ
OG0006846	LOC118465651|XP_035789958.1|AALB	LOC108012474|XP_016933355.1|DSUZ
OG0006847	LOC118464521|XP_035787851.1|AALB	LOC108013452|XP_016934818.2|DSUZ
OG0006848	LOC118466139|XP_035790984.1|AALB	LOC108008617|XP_016927987.1|DSUZ
OG0006849	LOC118463941|XP_035786802.1|AALB	LOC108013473|XP_016934844.1|DSUZ
OG0006850	LOC118464135|XP_035787127.1|AALB	LOC108013497|XP_036671323.1|DSUZ
OG0006851	LOC118464134|XP_035787125.1|AALB	LOC108013573|XP_036671569.1|DSUZ
OG0006852	LOC118466355|XP_035791394.1|AALB	LOC108009815|XP_016929985.1|DSUZ
OG0006853	LOC118467699|XP_035794376.1|AALB	LOC108012720|XP_016933638.1|DSUZ
OG0006854	LOC118467799|XP_035794565.1|AALB	LOC108008362|XP_016927688.1|DSUZ
OG0006855	LOC118467913|XP_035794741.1|AALB	LOC108011732|XP_036670946.1|DSUZ
OG0006856	LOC118467915|XP_035794743.1|AALB	LOC108017990|XP_036670217.1|DSUZ
OG0006857	LOC118466204|XP_035791114.1|AALB	LOC108005676|XP_036668867.1|DSUZ
OG0006858	LOC118462781|XP_035784649.1|AALB	LOC108007589|XP_036670872.1|DSUZ
OG0006859	LOC118464440|XP_035787708.1|AALB	LOC108009065|XP_016928564.1|DSUZ
OG0006860	LOC118465746|XP_035790108.1|AALB	LOC108009252|XP_016928923.1|DSUZ
OG0006861	LOC118463270|XP_035785636.1|AALB	LOC108019865|XP_016943406.1|DSUZ
OG0006862	LOC118465803|XP_035790263.1|AALB	LOC108013499|XP_016934871.1|DSUZ
OG0006863	LOC118458605|XP_035777174.1|AALB	LOC108010427|XP_016930776.1|DSUZ
OG0006864	LOC118467166|XP_035793217.1|AALB	LOC108019785|XP_016943266.1|DSUZ
OG0006865	LOC118463864|XP_035786667.1|AALB	LOC108014859|XP_036674439.1|DSUZ
OG0006866	LOC118465213|XP_035789098.1|AALB	LOC108010058|XP_016930359.1|DSUZ
OG0006867	LOC118465814|XP_035790278.1|AALB	LOC108009434|XP_016929260.1|DSUZ
OG0006868	LOC118464015|XP_035786960.1|AALB	LOC108009433|XP_016929259.1|DSUZ
OG0006869	LOC118463577|XP_035786110.1|AALB	LOC108008577|XP_016927940.1|DSUZ
OG0006870	LOC118464392|XP_035787632.1|AALB	LOC108009720|XP_016929772.1|DSUZ
OG0006871	LOC118464400|XP_035787648.1|AALB	LOC108019713|XP_016943101.1|DSUZ
OG0006872	LOC118464406|XP_035787654.1|AALB	LOC108018212|XP_016941219.1|DSUZ
OG0006873	LOC118466907|XP_035792664.1|AALB	LOC108009235|XP_016928891.1|DSUZ
OG0006875	LOC118468518|XP_035795250.1|AALB	LOC108007861|XP_016927114.2|DSUZ, LOC108021254|XP_016945361.2|DSUZ
OG0006876	LOC118461532|XP_035782857.1|AALB	LOC108009158|XP_016928754.1|DSUZ
OG0006877	LOC118461397|XP_035782553.1|AALB	LOC108006837|XP_016925878.1|DSUZ
OG0006878	LOC118465623|XP_035789914.1|AALB	LOC108016098|XP_016938185.1|DSUZ
OG0006879	LOC118465625|XP_035789920.1|AALB	LOC108009860|XP_016930049.1|DSUZ
OG0006880	LOC118460013|XP_035779837.1|AALB	LOC108021052|XP_016945047.1|DSUZ
OG0006882	LOC118456923|XP_035773944.1|AALB	LOC108008542|XP_016927902.1|DSUZ
OG0006884	LOC118468682|XP_035795686.1|AALB	LOC108021386|XP_016945572.1|DSUZ
OG0006885	LOC118456534|XP_035773276.1|AALB	LOC108018150|XP_036676038.1|DSUZ
OG0006886	LOC118462576|XP_035784273.1|AALB	LOC108008020|XP_016927293.2|DSUZ
OG0006887	LOC118457663|XP_035775308.1|AALB	LOC108016771|XP_016939025.1|DSUZ
OG0006888	LOC118457672|XP_035775321.1|AALB	LOC108021492|XP_016945725.1|DSUZ
OG0006889	LOC118457667|XP_035775314.1|AALB	LOC108016294|XP_016938417.1|DSUZ
OG0006890	LOC118457498|XP_035775027.1|AALB	LOC108021704|XP_016946029.1|DSUZ
OG0006891	LOC118457499|XP_035775028.1|AALB	LOC108021747|XP_016946066.1|DSUZ
OG0006892	LOC118456172|XP_035772609.1|AALB	LOC108021330|XP_016945491.1|DSUZ
OG0006893	LOC118460010|XP_035779829.1|AALB	LOC108019009|XP_016942114.1|DSUZ
OG0006894	LOC118460008|XP_035779823.1|AALB	LOC108018987|XP_016942086.1|DSUZ
OG0006895	LOC118456620|XP_035773430.1|AALB	LOC108004593|XP_016923020.1|DSUZ
OG0006896	LOC118456621|XP_035773431.1|AALB	LOC108008624|XP_016927997.1|DSUZ
OG0006897	LOC118461878|XP_035783606.1|AALB	LOC108020933|XP_016944851.1|DSUZ
OG0006898	LOC118456438|XP_035773091.1|AALB	LOC108013973|XP_016935481.1|DSUZ
OG0006899	LOC118457174|XP_035774398.1|AALB	LOC108005171|XP_016923838.1|DSUZ
OG0006900	LOC118469040|XP_035796396.1|AALB	LOC108005231|XP_016923911.1|DSUZ
OG0006901	LOC118468530|XP_035795301.1|AALB	LOC108020934|XP_016944856.1|DSUZ
OG0006902	LOC118469059|XP_035796424.1|AALB	LOC108018968|XP_016942059.1|DSUZ
OG0006903	LOC118459159|XP_035778140.1|AALB	LOC108018797|XP_016941871.2|DSUZ
OG0006904	LOC118467839|XP_035794632.1|AALB	LOC108021002|XP_016944959.1|DSUZ
OG0006905	LOC118456683|XP_035773561.1|AALB	LOC108020654|XP_016944503.1|DSUZ
OG0006906	LOC118457965|XP_035775897.1|AALB	LOC108006654|XP_016925683.1|DSUZ
OG0006907	LOC118458360|XP_035776605.1|AALB	LOC108014400|XP_036677055.1|DSUZ
OG0006908	LOC118456840|XP_035773829.1|AALB	LOC108021410|XP_016945606.1|DSUZ
OG0006909	LOC118456838|XP_035773827.1|AALB	LOC108021383|XP_016945567.1|DSUZ
OG0006910	LOC118458363|XP_035776630.1|AALB	LOC108018111|XP_016941028.1|DSUZ
OG0006911	LOC118457805|XP_035775547.1|AALB	LOC108012217|XP_036675731.1|DSUZ, LOC108018896|XP_036675810.1|DSUZ
OG0006912	LOC118457108|XP_035774293.1|AALB	LOC108016843|XP_016939181.1|DSUZ
OG0006913	LOC118468740|XP_035795791.1|AALB	LOC108019040|XP_016942150.1|DSUZ
OG0006914	LOC118468742|XP_035795793.1|AALB	LOC108013236|XP_016934458.1|DSUZ
OG0006915	LOC118468739|XP_035795790.1|AALB	LOC108019637|XP_016943013.1|DSUZ
OG0006916	LOC118468735|XP_035795771.1|AALB	LOC108017129|XP_016939597.1|DSUZ
OG0006917	LOC118456157|XP_035772570.1|AALB	Gli|XP_036671505.1|DSUZ
OG0006918	LOC118468755|XP_035795809.1|AALB	LOC108007492|XP_016926667.1|DSUZ
OG0006919	LOC118465077|XP_035788873.1|AALB	LOC108020883|XP_016944771.1|DSUZ
OG0006920	LOC118460565|XP_035780859.1|AALB	LOC108006947|XP_036670728.1|DSUZ
OG0006921	LOC118456370|XP_035772942.1|AALB	LOC108015357|XP_016937262.1|DSUZ
OG0006922	LOC118456468|XP_035773151.1|AALB	LOC108021634|XP_016945934.1|DSUZ
OG0006923	LOC118461415|XP_035782597.1|AALB	LOC108004969|XP_016923565.1|DSUZ
OG0006925	LOC118458820|XP_035777585.1|AALB	LOC108010725|XP_036674637.1|DSUZ
OG0006926	LOC118457608|XP_035775206.1|AALB	LOC108021265|XP_016945380.2|DSUZ
OG0006927	LOC118458768|XP_035777453.1|AALB	LOC108021645|XP_016945944.1|DSUZ
OG0006928	LOC118468720|XP_035795743.1|AALB	LOC108005835|XP_016924670.1|DSUZ
OG0006929	LOC118461541|XP_035782880.1|AALB	LOC108004972|XP_036671208.1|DSUZ
OG0006931	LOC118460693|XP_035781101.1|AALB	LOC108021212|XP_016945303.1|DSUZ
OG0006932	LOC118460407|XP_035780587.1|AALB	LOC108020897|XP_016944804.1|DSUZ
OG0006933	LOC118460411|XP_035780591.1|AALB	LOC108007693|XP_016926921.1|DSUZ
OG0006934	LOC118459920|XP_035779655.1|AALB	LOC108012111|XP_036674739.1|DSUZ
OG0006935	LOC118462069|XP_035783958.1|AALB	LOC108021486|XP_016945716.1|DSUZ
OG0006936	LOC118461154|XP_035782021.1|AALB	LOC108020991|XP_016944940.1|DSUZ
OG0006937	LOC118458445|XP_035776820.1|AALB	LOC108009355|XP_016929147.1|DSUZ
OG0006938	LOC118458444|XP_035776819.1|AALB	LOC108021467|XP_016945688.1|DSUZ
OG0006939	LOC118460440|XP_035780630.1|AALB	LOC108015309|XP_016937177.1|DSUZ
OG0006940	LOC118467746|XP_035794454.1|AALB	LOC108021149|XP_016945213.1|DSUZ
OG0006941	LOC118468482|XP_035795195.1|AALB	LOC108021051|XP_036671442.1|DSUZ
OG0006942	LOC118460072|XP_035779967.1|AALB	LOC108009740|XP_016929813.1|DSUZ
OG0006944	LOC118459686|XP_035779212.1|AALB	LOC108015263|XP_016937112.1|DSUZ
OG0006945	LOC118456969|XP_035774056.1|AALB	LOC108021177|XP_016945248.1|DSUZ
OG0006946	LOC118460720|XP_035781160.1|AALB	LOC108011591|XP_036673911.1|DSUZ
OG0006947	LOC118460723|XP_035781165.1|AALB	LOC108006431|XP_036678621.1|DSUZ
OG0006948	LOC118468751|XP_035795806.1|AALB	LOC108021132|XP_016945179.1|DSUZ
OG0006950	LOC118457155|XP_035774373.1|AALB	LOC108014739|XP_016936408.1|DSUZ
OG0006951	LOC118461671|XP_035783152.1|AALB	LOC108021256|XP_016945364.1|DSUZ
OG0006952	LOC118461664|XP_035783142.1|AALB	LOC108008060|XP_016927331.1|DSUZ
OG0006953	LOC118468951|XP_035796194.1|AALB	LOC108006864|XP_036671028.1|DSUZ
OG0006954	LOC118461895|XP_035783642.1|AALB	LOC108014297|XP_016935852.1|DSUZ
OG0006955	LOC118459540|XP_035778904.1|AALB	LOC108007814|XP_016927069.1|DSUZ
OG0006956	LOC118458745|XP_035777416.1|AALB	LOC108018130|XP_016941069.1|DSUZ
OG0006957	LOC118458740|XP_035777404.1|AALB	LOC108020944|XP_016944872.1|DSUZ
OG0006958	LOC118458742|XP_035777411.1|AALB	LOC108010223|XP_016930556.1|DSUZ
OG0006959	LOC118458305|XP_035776531.1|AALB	LOC108013154|XP_016934333.1|DSUZ
OG0006960	LOC118457875|XP_035775691.1|AALB	LOC108005078|XP_016923726.1|DSUZ
OG0006961	LOC118457465|XP_035774977.1|AALB	LOC108021274|XP_016945400.1|DSUZ
OG0006962	LOC118458743|XP_035777413.1|AALB	LOC108021299|XP_016945438.1|DSUZ
OG0006963	LOC118467897|XP_035794712.1|AALB	LOC108017892|XP_016940555.1|DSUZ
OG0006964	LOC118461296|XP_035782369.1|AALB	LOC108008200|XP_016927483.1|DSUZ
OG0006965	LOC118456184|XP_035772630.1|AALB	LOC108014003|XP_016935505.1|DSUZ
OG0006966	LOC118456182|XP_035772627.1|AALB	LOC108021599|XP_016945885.1|DSUZ
OG0006967	LOC118456179|XP_035772622.1|AALB	LOC108010008|XP_016930288.1|DSUZ
OG0006968	LOC118459215|XP_035778289.1|AALB	LOC108009606|XP_036668931.1|DSUZ
OG0006969	LOC118468477|XP_035795189.1|AALB	LOC108014615|XP_036670920.1|DSUZ
OG0006970	LOC118457653|XP_035775289.1|AALB	LOC108019533|XP_016942860.1|DSUZ
OG0006971	LOC118460747|XP_035781227.1|AALB	LOC108006048|XP_016924983.1|DSUZ
OG0006972	LOC118460745|XP_035781209.1|AALB	LOC108020893|XP_016944792.1|DSUZ
OG0006973	LOC118468692|XP_035795701.1|AALB	LOC108004971|XP_016923574.1|DSUZ
OG0006974	LOC118456453|XP_035773120.1|AALB	LOC108021105|XP_016945125.1|DSUZ
OG0006975	LOC118460117|XP_035780048.1|AALB	LOC108016977|XP_016939411.1|DSUZ
OG0006976	LOC118456166|XP_035772585.1|AALB	LOC108020370|XP_016944096.1|DSUZ
OG0006977	LOC118459228|XP_035778313.1|AALB	LOC108018139|XP_016941085.1|DSUZ
OG0006978	LOC118459229|XP_035778317.1|AALB	LOC108021180|XP_016945254.1|DSUZ
OG0006979	LOC118459774|XP_035779378.1|AALB	LOC108004636|XP_016923077.1|DSUZ
OG0006980	LOC118458824|XP_035777601.1|AALB	LOC108017574|XP_016940152.1|DSUZ
OG0006981	LOC118468699|XP_035795716.1|AALB	LOC108020887|XP_016944779.1|DSUZ
OG0006982	LOC118468707|XP_035795723.1|AALB	LOC108021167|XP_016945238.1|DSUZ
OG0006983	LOC118468710|XP_035795730.1|AALB	LOC108015982|XP_016938062.1|DSUZ
OG0006984	LOC118456244|XP_035772732.1|AALB	LOC108020117|XP_016943710.1|DSUZ
OG0006985	LOC118458391|XP_035776696.1|AALB	LOC108006137|XP_016925085.1|DSUZ
OG0006986	LOC118458393|XP_035776698.1|AALB	LOC108021611|XP_016945899.1|DSUZ
OG0006988	LOC118456907|XP_035773925.1|AALB	LOC108021435|XP_016945641.1|DSUZ
OG0006989	LOC118468642|XP_035795557.1|AALB	LOC108014296|XP_016935851.1|DSUZ
OG0006990	LOC118461742|XP_035783341.1|AALB	LOC108021654|XP_016945955.1|DSUZ
OG0006991	LOC118461242|XP_035782235.1|AALB	LOC108010806|XP_016931230.1|DSUZ
OG0006992	LOC118460114|XP_035780042.1|AALB	LOC108021248|XP_016945355.1|DSUZ
OG0006993	LOC118467552|XP_035794048.1|AALB	LOC108013725|XP_036668629.1|DSUZ
OG0006994	LOC118459203|XP_035778265.1|AALB	LOC108011964|XP_016932712.1|DSUZ
OG0006995	LOC118457647|XP_035775282.1|AALB	LOC108006353|XP_016925363.1|DSUZ
OG0006996	LOC118461629|XP_035783071.1|AALB	LOC108005187|XP_016923864.1|DSUZ
OG0006997	LOC118457863|XP_035775653.1|AALB	LOC108008248|XP_036668920.1|DSUZ
OG0006998	LOC118461445|XP_035782659.1|AALB	LOC108006615|XP_036673365.1|DSUZ
OG0006999	LOC118459327|XP_035778476.1|AALB	LOC108020079|XP_016943672.1|DSUZ
OG0007000	LOC118457707|XP_035775378.1|AALB	LOC108020631|XP_016944511.1|DSUZ
OG0007001	LOC118457625|XP_035775233.1|AALB	LOC108008680|XP_016928063.1|DSUZ
OG0007002	LOC118460746|XP_035781214.1|AALB	LOC108016881|XP_016939275.1|DSUZ
OG0007003	LOC118461731|XP_035783315.1|AALB	LOC108009409|XP_016929218.1|DSUZ
OG0007004	LOC118459638|XP_035779109.1|AALB	LOC108020379|XP_016944124.1|DSUZ
OG0007005	LOC118458844|XP_035777641.1|AALB	LOC108021275|XP_016945403.1|DSUZ
OG0007007	LOC118457693|XP_035775359.1|AALB	LOC108020890|XP_016944787.1|DSUZ
OG0007008	LOC118467927|XP_035794781.1|AALB	LOC108011822|XP_016932550.1|DSUZ
OG0007009	LOC118460023|XP_035779848.1|AALB	LOC108020899|XP_016944805.1|DSUZ
OG0007010	LOC118468850|XP_035795987.1|AALB	LOC108021468|XP_016945689.1|DSUZ
OG0007011	LOC118461122|XP_035781952.1|AALB	LOC108007269|XP_036674377.1|DSUZ
OG0007012	LOC118456807|XP_035773789.1|AALB	LOC108006912|XP_016926001.1|DSUZ
OG0007013	LOC118456783|XP_035773751.1|AALB	LOC108006372|XP_016925386.1|DSUZ
OG0007014	LOC118461876|XP_035783600.1|AALB	LOC108021511|XP_036675002.1|DSUZ
OG0007015	LOC118456751|XP_035773704.1|AALB	LOC108018466|XP_016941514.1|DSUZ
OG0007016	LOC118459308|XP_035778452.1|AALB	LOC108017245|XP_016939735.1|DSUZ
OG0007017	LOC118459661|XP_035779154.1|AALB	LOC108021411|XP_016945607.1|DSUZ
OG0007018	LOC118459663|XP_035779157.1|AALB	LOC108020939|XP_016944863.1|DSUZ
OG0007019	LOC118461235|XP_035782227.1|AALB	LOC108011048|XP_036678443.1|DSUZ
OG0007020	LOC118458221|XP_035776375.1|AALB	LOC108021521|XP_016945769.1|DSUZ
OG0007021	LOC118458676|XP_035777280.1|AALB	LOC108021081|XP_016945087.1|DSUZ
OG0007022	LOC118460231|XP_035780262.1|AALB	LOC108021163|XP_016945233.1|DSUZ
OG0007023	LOC118456324|XP_035772866.1|AALB	LOC108004562|XP_016922989.1|DSUZ
OG0007024	LOC118456321|XP_035772863.1|AALB	LOC108018601|XP_016941649.2|DSUZ
OG0007025	LOC118457051|XP_035774192.1|AALB	LOC108015023|XP_016936740.1|DSUZ
OG0007026	LOC118468038|XP_035794869.1|AALB	LOC108020163|XP_016943790.1|DSUZ
OG0007027	LOC118459527|XP_035778878.1|AALB	LOC108005020|XP_016923647.1|DSUZ
OG0007028	LOC118459520|XP_035778857.1|AALB	LOC108020249|XP_016943899.1|DSUZ
OG0007029	LOC118458731|XP_035777393.1|AALB, LOC118461192|XP_035782119.1|AALB	LOC108018524|XP_016941569.1|DSUZ
OG0007030	LOC118460930|XP_035781583.1|AALB	LOC108015361|XP_016937265.1|DSUZ
OG0007031	LOC118460561|XP_035780857.1|AALB	LOC108019341|XP_016942649.1|DSUZ
OG0007032	LOC118458720|XP_035777357.1|AALB	LOC108017606|XP_036672000.1|DSUZ
OG0007033	LOC118458721|XP_035777358.1|AALB	LOC108021539|XP_016945794.1|DSUZ
OG0007034	LOC118456631|XP_035773452.1|AALB	LOC108007278|XP_016926410.1|DSUZ
OG0007035	LOC118456629|XP_035773450.1|AALB	LOC108013689|XP_016935097.1|DSUZ
OG0007036	LOC118457136|XP_035774344.1|AALB	LOC108006194|XP_036671554.1|DSUZ
OG0007037	LOC118457134|XP_035774341.1|AALB	LOC108012183|XP_016932966.2|DSUZ
OG0007038	LOC118460966|XP_035781651.1|AALB	LOC108009755|XP_036669182.1|DSUZ
OG0007039	LOC118458267|XP_035776471.1|AALB	LOC108009010|XP_016928470.1|DSUZ
OG0007040	LOC118458270|XP_035776476.1|AALB	LOC108014273|XP_016935805.1|DSUZ
OG0007041	LOC118456237|XP_035772715.1|AALB	LOC108021327|XP_016945483.1|DSUZ
OG0007042	LOC118456238|XP_035772721.1|AALB	LOC108021622|XP_016945916.1|DSUZ
OG0007043	LOC118458141|XP_035776228.1|AALB	LOC108016238|XP_036675163.1|DSUZ
OG0007044	LOC118458729|XP_035777389.1|AALB	LOC108005646|XP_016924450.1|DSUZ
OG0007045	LOC118462017|XP_035783860.1|AALB	LOC108015968|XP_016938039.2|DSUZ
OG0007046	LOC118458784|XP_035777502.1|AALB	LOC108019441|XP_036675115.1|DSUZ
OG0007047	LOC118459249|XP_035778353.1|AALB	LOC108021372|XP_016945552.1|DSUZ
OG0007048	LOC118459239|XP_035778330.1|AALB	LOC108021041|XP_016945025.1|DSUZ
OG0007049	LOC118468931|XP_035796147.1|AALB	LOC108019085|XP_016942252.1|DSUZ
OG0007050	LOC118457914|XP_035775808.1|AALB	LOC108008912|XP_016928310.1|DSUZ
OG0007051	LOC118461896|XP_035783643.1|AALB	LOC108019829|XP_016943384.1|DSUZ
OG0007052	LOC118459278|XP_035778414.1|AALB	LOC108016865|XP_016939223.1|DSUZ
OG0007053	LOC118458120|XP_035776187.1|AALB	LOC108004914|XP_036674033.1|DSUZ
OG0007054	LOC118458747|XP_035777418.1|AALB	LOC108009730|XP_016929802.1|DSUZ
OG0007055	LOC118461427|XP_035782628.1|AALB	LOC108009709|XP_016929754.1|DSUZ
OG0007056	LOC118459421|XP_035778658.1|AALB	LOC108007115|XP_016926207.1|DSUZ
OG0007057	LOC118459841|XP_035779502.1|AALB	LOC108016866|XP_016939228.1|DSUZ
OG0007058	LOC118459836|XP_035779495.1|AALB	LOC108019169|XP_016942418.1|DSUZ
OG0007059	LOC118458171|XP_035776269.1|AALB	LOC108020902|XP_016944808.1|DSUZ
OG0007060	LOC118458174|XP_035776272.1|AALB	LOC108011646|XP_016932330.1|DSUZ
OG0007061	LOC118458175|XP_035776273.1|AALB	LOC108008091|XP_016927373.1|DSUZ
OG0007062	LOC118460689|XP_035781094.1|AALB	LOC108016729|XP_016938950.1|DSUZ
OG0007063	LOC118456378|XP_035772958.1|AALB	LOC108021666|XP_016945970.1|DSUZ
OG0007064	LOC118459281|XP_035778420.1|AALB	LOC108009749|XP_036669127.1|DSUZ
OG0007065	LOC118459276|XP_035778406.1|AALB	LOC108015620|XP_016937599.2|DSUZ
OG0007066	LOC118456387|XP_035772970.1|AALB	LOC118877420|XP_036672062.1|DSUZ
OG0007067	LOC118456374|XP_035772951.1|AALB	LOC108021059|XP_016945054.1|DSUZ
OG0007068	LOC118456389|XP_035772972.1|AALB	LOC108017743|XP_016940347.1|DSUZ
OG0007069	LOC118457982|XP_035775927.1|AALB	LOC108020995|XP_016944950.1|DSUZ
OG0007070	LOC118459031|XP_035777940.1|AALB	LOC108019598|XP_016942929.1|DSUZ
OG0007071	LOC118458205|XP_035776343.1|AALB	LOC108009108|XP_016928667.1|DSUZ
OG0007073	LOC118456505|XP_035773226.1|AALB	LOC108019745|XP_016943177.1|DSUZ
OG0007074	LOC118458044|XP_035776056.1|AALB	LOC108008312|XP_016927619.1|DSUZ
OG0007075	LOC118456916|XP_035773938.1|AALB	LOC108019234|XP_016942525.1|DSUZ
OG0007076	LOC118458663|XP_035777254.1|AALB	LOC108010074|XP_016930376.1|DSUZ
OG0007077	LOC118458767|XP_035777452.1|AALB	LOC108010703|XP_016931106.1|DSUZ
OG0007078	LOC118459639|XP_035779112.1|AALB	LOC108021519|XP_016945765.1|DSUZ
OG0007079	LOC118459648|XP_035779123.1|AALB	LOC108021520|XP_016945766.1|DSUZ
OG0007080	LOC118468729|XP_035795756.1|AALB	LOC108021161|XP_016945229.1|DSUZ
OG0007081	LOC118468730|XP_035795762.1|AALB	LOC108021663|XP_016945969.1|DSUZ
OG0007082	LOC118468325|XP_035794962.1|AALB	LOC108015941|XP_016938016.1|DSUZ
OG0007083	LOC118457686|XP_035775346.1|AALB	LOC108010805|XP_036668666.1|DSUZ
OG0007084	LOC118461838|XP_035783491.1|AALB	LOC108011161|XP_016931738.1|DSUZ
OG0007085	LOC118461845|XP_035783520.1|AALB	LOC108020057|XP_016943648.1|DSUZ
OG0007086	LOC118459761|XP_035779351.1|AALB	LOC108008452|XP_016927798.1|DSUZ
OG0007087	LOC118460517|XP_035780785.1|AALB	LOC108015805|XP_036671484.1|DSUZ
OG0007088	LOC118460509|XP_035780763.1|AALB	LOC108018821|XP_016941898.1|DSUZ
OG0007089	LOC118458076|XP_035776124.1|AALB	LOC108021352|XP_016945525.1|DSUZ
OG0007090	LOC118458494|XP_035776940.1|AALB	LOC108015134|XP_016936891.1|DSUZ
OG0007091	LOC118458484|XP_035776927.1|AALB	LOC108021428|XP_016945635.1|DSUZ
OG0007092	LOC118458074|XP_035776122.1|AALB	LOC108017333|XP_036672933.1|DSUZ
OG0007093	LOC118458080|XP_035776130.1|AALB	LOC108020335|XP_016943963.1|DSUZ
OG0007094	LOC118456630|XP_035773451.1|AALB	LOC108009177|XP_016928804.1|DSUZ
OG0007095	LOC118461855|XP_035783548.1|AALB	LOC108019666|XP_016943048.1|DSUZ
OG0007096	LOC118461856|XP_035783549.1|AALB	LOC108021550|XP_016945807.1|DSUZ
OG0007097	LOC118461547|XP_035782889.1|AALB	LOC108012652|XP_016933604.1|DSUZ
OG0007098	LOC118468864|XP_035796037.1|AALB	LOC108021340|XP_016945506.1|DSUZ
OG0007099	LOC118456896|XP_035773910.1|AALB	LOC108014130|XP_016935645.1|DSUZ
OG0007100	LOC118456886|XP_035773899.1|AALB	LOC108019707|XP_016943097.1|DSUZ
OG0007101	LOC118456897|XP_035773913.1|AALB	LOC108014664|XP_016936318.1|DSUZ
OG0007103	LOC118456173|XP_035772612.1|AALB	LOC108021363|XP_016945545.1|DSUZ
OG0007104	LOC118456174|XP_035772613.1|AALB	LOC108006494|XP_016925509.1|DSUZ
OG0007105	LOC118460009|XP_035779828.1|AALB	LOC108021534|XP_016945785.1|DSUZ
OG0007106	LOC118461536|XP_035782875.1|AALB	LOC108021108|XP_016945132.1|DSUZ
OG0007107	LOC118456424|XP_035773059.1|AALB	LOC108021201|XP_016945280.1|DSUZ
OG0007108	LOC118457236|XP_035774509.1|AALB	LOC108021221|XP_016945310.1|DSUZ
OG0007109	LOC118456224|XP_035772702.1|AALB	LOC108021290|XP_016945419.1|DSUZ
OG0007110	LOC118456219|XP_035772693.1|AALB	LOC108009338|XP_016929114.1|DSUZ
OG0007111	LOC118456212|XP_035772676.1|AALB	LOC108020030|XP_016943609.1|DSUZ
OG0007112	LOC118462012|XP_035783851.1|AALB	LOC108020796|XP_016944700.1|DSUZ
OG0007113	LOC118456444|XP_035773098.1|AALB	LOC108006611|XP_036673213.1|DSUZ
OG0007114	LOC118456442|XP_035773096.1|AALB	LOC108004945|XP_016923536.1|DSUZ
OG0007115	LOC118456441|XP_035773095.1|AALB	LOC108014276|XP_016935809.1|DSUZ
OG0007116	LOC118460521|XP_035780790.1|AALB	LOC108019121|XP_016942339.1|DSUZ
OG0007117	LOC118460527|XP_035780800.1|AALB	LOC108021392|XP_016945578.1|DSUZ
OG0007118	LOC118460516|XP_035780784.1|AALB	LOC108009350|XP_016929134.1|DSUZ
OG0007119	LOC118462024|XP_035783883.1|AALB	LOC108004740|XP_016923255.1|DSUZ
OG0007120	LOC118457841|XP_035775614.1|AALB	LOC108016891|XP_016939285.2|DSUZ
OG0007121	LOC118460653|XP_035781009.1|AALB	LOC108005196|XP_016923871.1|DSUZ
OG0007122	LOC118468838|XP_035795971.1|AALB	LOC108015321|XP_036676318.1|DSUZ
OG0007123	LOC118468839|XP_035795972.1|AALB	LOC108015427|XP_036676196.1|DSUZ
OG0007124	LOC118456674|XP_035773539.1|AALB	LOC108007284|XP_036671099.1|DSUZ
OG0007125	LOC118457898|XP_035775770.1|AALB	LOC108013384|XP_016934701.1|DSUZ
OG0007126	LOC118457838|XP_035775610.1|AALB	LOC108014253|XP_036671821.1|DSUZ
OG0007127	LOC118457342|XP_035774733.1|AALB	LOC108005742|XP_036671902.1|DSUZ
OG0007128	LOC118457341|XP_035774732.1|AALB	LOC118877410|XP_036672014.1|DSUZ
OG0007129	LOC118460290|XP_035780376.1|AALB	LOC108013385|XP_016934706.1|DSUZ
OG0007130	LOC118460294|XP_035780382.1|AALB	LOC108014589|XP_036671451.1|DSUZ
OG0007131	LOC118461280|XP_035782326.1|AALB	LOC108007760|XP_036672075.1|DSUZ
OG0007132	LOC118461282|XP_035782328.1|AALB	LOC108007433|XP_016926579.2|DSUZ
OG0007133	LOC118460961|XP_035781630.1|AALB	LOC108005625|XP_016924424.1|DSUZ
OG0007134	LOC118460954|XP_035781623.1|AALB	LOC108018649|XP_016941708.2|DSUZ
OG0007135	LOC118460399|XP_035780571.1|AALB	LOC108007493|XP_016926664.1|DSUZ
OG0007136	LOC118460391|XP_035780557.1|AALB	LOC108005869|XP_036670881.1|DSUZ
OG0007137	LOC118459927|XP_035779668.1|AALB	LOC108015121|XP_016936860.1|DSUZ
OG0007138	LOC118468487|XP_035795207.1|AALB	LOC108016816|XP_016939105.2|DSUZ
