Orthogroup	AALB.longest_only	DANA.longest_only
OG0006349	LOC118461711|XP_035783261.1|AALB	LOC6502231|XP_032308697.1|DANA
OG0006350	LOC118461925|XP_035783695.1|AALB	LOC6506007|XP_001964769.2|DANA
OG0006351	LOC118462622|XP_035784357.1|AALB	LOC6502931|XP_032311810.1|DANA
OG0006352	LOC118465168|XP_035789021.1|AALB	LOC6494943|XP_001959352.1|DANA
OG0006353	LOC118457074|XP_035774249.1|AALB	LOC6498997|XP_014765869.1|DANA
OG0006354	LOC118457280|XP_035774615.1|AALB	LOC6499502|XP_001954494.2|DANA
OG0006355	LOC118457027|XP_035774157.1|AALB	LOC6505285|XP_001965689.1|DANA
OG0006356	LOC118461829|XP_035783483.1|AALB	LOC6504605|XP_001966540.1|DANA
OG0006357	LOC118461140|XP_035782002.1|AALB	LOC6502103|XP_032309379.1|DANA
OG0006358	LOC118458510|XP_035776975.1|AALB	LOC6507448|XP_001955991.3|DANA
OG0006359	LOC118462581|XP_035784285.1|AALB	LOC6505644|XP_001964542.1|DANA
OG0006360	LOC118462588|XP_035784298.1|AALB	LOC6503092|XP_032308972.1|DANA
OG0006361	LOC118461356|XP_035782476.1|AALB	LOC6499439|XP_001954637.2|DANA
OG0006362	LOC118466392|XP_035791528.1|AALB	LOC6504882|XP_032309255.1|DANA
OG0006364	LOC118457719|XP_035775402.1|AALB	LOC6504238|XP_001965107.1|DANA
OG0006365	LOC118458954|XP_035777833.1|AALB	LOC6498771|XP_001967239.1|DANA
OG0006366	LOC118459652|XP_035779131.1|AALB	LOC6498784|XP_001967245.1|DANA
OG0006367	LOC118458817|XP_035777581.1|AALB	LOC6504443|XP_001966973.1|DANA
OG0006368	LOC118464099|XP_035787068.1|AALB	LOC6505966|XP_032305388.1|DANA
OG0006369	LOC118463930|XP_035786786.1|AALB	LOC6505561|XP_032305371.1|DANA
OG0006370	LOC118460029|XP_035779865.1|AALB	LOC6501895|XP_001966714.1|DANA
OG0006371	LOC118460706|XP_035781116.1|AALB	LOC6505577|XP_001964669.1|DANA
OG0006372	LOC118465530|XP_035789751.1|AALB	LOC6505604|XP_001964611.1|DANA
OG0006373	LOC118457618|XP_035775268.1|AALB	LOC6505304|XP_001965722.3|DANA
OG0006374	LOC118463184|XP_035785496.1|AALB	LOC6503677|XP_001963951.1|DANA
OG0006375	LOC118464653|XP_035788012.1|AALB	LOC6503723|XP_032308477.1|DANA
OG0006376	LOC118465134|XP_035788968.1|AALB	LOC6501988|XP_001966825.1|DANA
OG0006377	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB	LOC6505064|XP_001965530.1|DANA
OG0006378	LOC118468810|XP_035795922.1|AALB	LOC6506011|XP_014760879.1|DANA
OG0006379	LOC118467580|XP_035794122.1|AALB	LOC6504744|XP_032309050.1|DANA
OG0006381	LOC118465272|XP_035789197.1|AALB	LOC6498757|XP_001967264.1|DANA
OG0006382	LOC118463072|XP_035785227.1|AALB	LOC6504087|XP_001964148.1|DANA
OG0006383	LOC118468712|XP_035795738.1|AALB	LOC6503559|XP_032308714.1|DANA
OG0006384	LOC118465637|XP_035789940.1|AALB	LOC6504092|XP_001964159.1|DANA
OG0006385	LOC118460171|XP_035780167.1|AALB	LOC6501066|XP_001954492.2|DANA
OG0006386	LOC118457589|XP_035775172.1|AALB	LOC6497283|XP_001962394.1|DANA
OG0006387	LOC118468994|XP_035796316.1|AALB	LOC6501602|XP_001955568.1|DANA
OG0006388	LOC118465098|XP_035788921.1|AALB	LOC6503853|XP_001963716.3|DANA
OG0006389	LOC118465560|XP_035789847.1|AALB	LOC6503803|XP_001963717.1|DANA
OG0006392	LOC118466535|XP_035791936.1|AALB	LOC6503597|XP_001964087.2|DANA
OG0006393	LOC118459940|XP_035779712.1|AALB	LOC6497404|XP_001962153.2|DANA
OG0006394	LOC118458395|XP_035776702.1|AALB	LOC6498734|XP_001967843.1|DANA
OG0006395	LOC118460198|XP_035780199.1|AALB	LOC6501195|XP_001954741.1|DANA
OG0006396	LOC118464016|XP_035786962.1|AALB	LOC6503175|XP_001963582.1|DANA
OG0006397	LOC118461986|XP_035783814.1|AALB	LOC6503783|XP_001963751.1|DANA
OG0006398	LOC118461991|XP_035783819.1|AALB	LOC6503940|XP_001963882.1|DANA
OG0006399	LOC118456882|XP_035773888.1|AALB	LOC6504922|XP_001966596.1|DANA
OG0006400	LOC118456879|XP_035773884.1|AALB	LOC6504921|XP_001966595.3|DANA
OG0006401	LOC118456881|XP_035773886.1|AALB	LOC6506283|XP_001958200.2|DANA
OG0006402	LOC118461435|XP_035782637.1|AALB	LOC6499292|XP_001954930.1|DANA
OG0006403	LOC118457002|XP_035774118.1|AALB	LOC6499290|XP_001954937.1|DANA
OG0006404	LOC118461789|XP_035783413.1|AALB	LOC6499413|XP_001954692.1|DANA
OG0006405	LOC118461634|XP_035783093.1|AALB	LOC6506673|XP_001957440.2|DANA
OG0006406	LOC118457806|XP_035775551.1|AALB	LOC6499065|XP_001955375.1|DANA
OG0006407	LOC118468413|XP_035795070.1|AALB	LOC6501937|XP_032308109.1|DANA
OG0006408	LOC118459970|XP_035779758.1|AALB	LOC6502951|XP_001963532.1|DANA
OG0006409	LOC118459462|XP_035778765.1|AALB	LOC6502170|XP_001966087.1|DANA
OG0006410	LOC118457597|XP_035775189.1|AALB	LOC6503844|XP_001963706.1|DANA
OG0006411	LOC118457493|XP_035775019.1|AALB	LOC6502137|XP_001966139.1|DANA
OG0006412	LOC118456826|XP_035773814.1|AALB	LOC6501342|XP_001955030.1|DANA
OG0006413	LOC118456827|XP_035773815.1|AALB	LOC6499247|XP_014765984.1|DANA
OG0006414	LOC118464924|XP_035788590.1|AALB	LOC6500278|XP_001952886.2|DANA
OG0006415	LOC118459463|XP_035778762.1|AALB	LOC6501915|XP_014759653.1|DANA
OG0006416	LOC118459745|XP_035779322.1|AALB	LOC6503859|XP_001963729.1|DANA
OG0006417	LOC118467060|XP_035792954.1|AALB	LOC6497722|XP_001961487.1|DANA
OG0006418	LOC118464433|XP_035787703.1|AALB	LOC6504495|XP_001967009.2|DANA
OG0006419	LOC118461081|XP_035781866.1|AALB	LOC6499981|XP_032305459.1|DANA
OG0006420	LOC118456331|XP_035772881.1|AALB	LOC6501508|XP_001955390.1|DANA
OG0006421	LOC118456817|XP_035773802.1|AALB	LOC6498384|XP_032311300.1|DANA
OG0006422	LOC118460444|XP_035780641.1|AALB	LOC6497133|XP_001962688.1|DANA
OG0006423	LOC118468311|XP_035794942.1|AALB	LOC6499364|XP_001954789.1|DANA
OG0006424	LOC118468321|XP_035794959.1|AALB	LOC6501222|XP_001954790.1|DANA
OG0006425	LOC118458398|XP_035776701.1|AALB	LOC6499365|XP_001954787.1|DANA
OG0006426	LOC118458397|XP_035776700.1|AALB	LOC6501220|XP_001954786.1|DANA
OG0006427	LOC118460086|XP_035779994.1|AALB	LOC6501468|XP_001955313.1|DANA
OG0006429	LOC118460195|XP_035780193.1|AALB	LOC6500751|XP_001953843.1|DANA
OG0006430	LOC118456760|XP_035773717.1|AALB	LOC6506760|XP_001957294.1|DANA
OG0006431	LOC118461001|XP_035781720.1|AALB	LOC6501442|XP_001955263.1|DANA
OG0006432	LOC118461727|XP_035783304.1|AALB	LOC6499214|XP_001955094.2|DANA
OG0006433	LOC118469005|XP_035796332.1|AALB	LOC6501503|XP_001955382.1|DANA
OG0006434	LOC118458642|XP_035777223.1|AALB	LOC6496946|XP_032311425.1|DANA
OG0006435	LOC118468969|XP_035796227.1|AALB	LOC6501493|XP_014767083.1|DANA
OG0006436	LOC118460538|XP_035780821.1|AALB	LOC6505222|XP_001965573.1|DANA
OG0006437	LOC118461884|XP_035783616.1|AALB	LOC6505037|XP_014760263.1|DANA
OG0006438	LOC118461383|XP_035782535.1|AALB	LOC6503351|XP_001965371.1|DANA
OG0006439	LOC118457630|XP_035775238.1|AALB	LOC6500714|XP_001953780.1|DANA
OG0006440	LOC118457631|XP_035775242.1|AALB	LOC6499846|XP_001953781.1|DANA
OG0006441	LOC118459382|XP_035778576.1|AALB	LOC6501404|XP_032305787.1|DANA
OG0006442	LOC118456732|XP_035773670.1|AALB	LOC6505828|XP_001964443.1|DANA
OG0006443	LOC118468663|XP_035795594.1|AALB	LOC6500588|XP_001953526.1|DANA
OG0006444	LOC118457552|XP_035775112.1|AALB	LOC6499002|XP_001955532.1|DANA
OG0006445	LOC118457876|XP_035775692.1|AALB	LOC6503882|XP_001963775.1|DANA
OG0006446	LOC118456516|XP_035773245.1|AALB	LOC6500677|XP_001953707.3|DANA
OG0006447	LOC118456514|XP_035773242.1|AALB	LOC6500674|XP_014766667.1|DANA
OG0006448	LOC118460214|XP_035780223.1|AALB	LOC6501654|XP_001955691.1|DANA
OG0006449	LOC118458130|XP_035776204.1|AALB	LOC6498909|XP_001955693.2|DANA
OG0006450	LOC118458668|XP_035777266.1|AALB	LOC6497617|XP_001961704.1|DANA
OG0006451	LOC118460533|XP_035780807.1|AALB	LOC6504977|XP_014760233.1|DANA
OG0006452	LOC118460555|XP_035780845.1|AALB	LOC6500663|XP_001953677.1|DANA
OG0006453	LOC118468524|XP_035795286.1|AALB	LOC6506544|XP_001957683.1|DANA
OG0006454	LOC118459350|XP_035778525.1|AALB	LOC6504716|XP_001966342.3|DANA
OG0006455	LOC118458473|XP_035776898.1|AALB	LOC6500979|XP_032311978.1|DANA
OG0006456	LOC118459124|XP_035778086.1|AALB	LOC6499612|XP_001954294.1|DANA
OG0006457	LOC118458093|XP_035776148.1|AALB	LOC6500170|XP_001953097.1|DANA
OG0006458	LOC118461518|XP_035782843.1|AALB	LOC6498558|XP_001963060.1|DANA
OG0006459	LOC118459587|XP_035779007.1|AALB	LOC6498948|XP_032312109.1|DANA
OG0006460	LOC118457542|XP_035775088.1|AALB	LOC6505652|XP_001964527.1|DANA
OG0006461	LOC118460668|XP_035781035.1|AALB	LOC6494523|XP_001965918.1|DANA
OG0006462	LOC118461754|XP_035783374.1|AALB	LOC6501518|XP_001955409.2|DANA
OG0006463	LOC118461753|XP_035783362.1|AALB	LOC6499494|XP_001954512.2|DANA
OG0006464	LOC118461343|XP_035782448.1|AALB	LOC6493212|XP_001957280.2|DANA
OG0006465	LOC118459380|XP_035778574.1|AALB	LOC6504658|XP_001966460.1|DANA
OG0006466	LOC118459377|XP_035778570.1|AALB	LOC6504058|XP_001964094.1|DANA
OG0006467	LOC118457444|XP_035774929.1|AALB	LOC6499909|XP_001953655.1|DANA
OG0006468	LOC118468571|XP_035795396.1|AALB	LOC6501656|XP_001955696.1|DANA
OG0006469	LOC118460904|XP_035781541.1|AALB	LOC6502929|XP_001963571.1|DANA
OG0006470	LOC118468304|XP_035794935.1|AALB	LOC6506406|XP_001957934.1|DANA
OG0006471	LOC118456584|XP_035773374.1|AALB	LOC6501661|XP_001955707.1|DANA
OG0006472	LOC118456581|XP_035773365.1|AALB	LOC6501662|XP_001955709.1|DANA
OG0006473	LOC118457182|XP_035774415.1|AALB	LOC6507753|XP_014765448.1|DANA
OG0006474	LOC118457975|XP_035775915.1|AALB	LOC6496294|XP_001960631.1|DANA
OG0006475	LOC118457093|XP_035774274.1|AALB	LOC6501393|XP_014767020.1|DANA
OG0006476	LOC118460798|XP_035781302.1|AALB	LOC6503850|XP_001963714.1|DANA
OG0006477	LOC118460799|XP_035781303.1|AALB	LOC6505299|XP_001965713.1|DANA
OG0006478	LOC118459566|XP_035778959.1|AALB	LOC6499816|XP_001953852.2|DANA
OG0006479	LOC118459555|XP_035778929.1|AALB	LOC6499818|XP_032312083.1|DANA
OG0006480	LOC118459557|XP_035778942.1|AALB	LOC6494101|XP_001960974.1|DANA
OG0006481	LOC118460158|XP_035780151.1|AALB	LOC6497951|XP_001961784.1|DANA
OG0006482	LOC118461755|XP_035783375.1|AALB	LOC6505591|XP_001964637.3|DANA
OG0006483	LOC118456277|XP_035772783.1|AALB	LOC6499107|XP_001955284.1|DANA
OG0006484	LOC118460442|XP_035780635.1|AALB	LOC6501450|XP_014767052.1|DANA
OG0006485	LOC118460239|XP_035780288.1|AALB	LOC6499469|XP_001954577.1|DANA
OG0006486	LOC118457483|XP_035775001.1|AALB	LOC6500225|XP_001952989.1|DANA
OG0006487	LOC118461452|XP_035782674.1|AALB	LOC6500912|XP_001954152.1|DANA
OG0006488	LOC118462060|XP_035783941.1|AALB	LOC6507407|XP_001956077.1|DANA
OG0006489	LOC118461463|XP_035782693.1|AALB	LOC6500765|XP_014766704.1|DANA
OG0006490	LOC118460942|XP_035781602.1|AALB	LOC6501291|XP_032307652.1|DANA
OG0006491	LOC118468305|XP_035794936.1|AALB	LOC6497649|XP_001961635.1|DANA
OG0006492	LOC118457056|XP_035774197.1|AALB	LOC6499151|XP_001955205.1|DANA
OG0006493	LOC118460453|XP_035780664.1|AALB	LOC6505274|XP_001965665.1|DANA
OG0006494	LOC118459347|XP_035778516.1|AALB	LOC6503916|XP_001963839.2|DANA
OG0006495	LOC118458449|XP_035776825.1|AALB	LOC6502859|XP_001965984.2|DANA, LOC6502085|XP_001967209.2|DANA
OG0006496	LOC118456577|XP_035773359.1|AALB	LOC6498902|XP_001955706.1|DANA
OG0006497	LOC118468776|XP_035795860.1|AALB	LOC6499716|XP_032308421.1|DANA
OG0006498	LOC118458411|XP_035776720.1|AALB	LOC6500870|XP_001954076.2|DANA
OG0006499	LOC118456421|XP_035773048.1|AALB	LOC6500563|XP_032305805.1|DANA
OG0006500	LOC118457530|XP_035775073.1|AALB	LOC6498566|XP_001963074.2|DANA
OG0006501	LOC118457531|XP_035775075.1|AALB	LOC6498998|XP_014765870.2|DANA
OG0006502	LOC118458468|XP_035776886.1|AALB	LOC6498995|XP_014765868.1|DANA
OG0006503	LOC118461214|XP_035782170.1|AALB	LOC6498993|XP_001955546.2|DANA
OG0006504	LOC118458382|XP_035776681.1|AALB	LOC6498992|XP_001955547.3|DANA
OG0006505	LOC118460808|XP_035781312.1|AALB	LOC6505516|XP_001964785.2|DANA
OG0006506	LOC118467453|XP_035793856.1|AALB	LOC6493024|XP_001956886.1|DANA
OG0006507	LOC118458399|XP_035776703.1|AALB	LOC6505728|XP_001964371.3|DANA
OG0006508	LOC118458704|XP_035777336.1|AALB	LOC6499645|XP_001954231.1|DANA
OG0006509	LOC118457061|XP_035774214.1|AALB	LOC6503148|XP_001963524.2|DANA
OG0006510	LOC118460419|XP_035780600.1|AALB	LOC6500313|XP_001952949.1|DANA
OG0006511	LOC118460898|XP_035781533.1|AALB	LOC6499717|XP_001954072.1|DANA
OG0006512	LOC118458262|XP_035776446.1|AALB	LOC6501100|XP_001954549.1|DANA
OG0006513	LOC118456726|XP_035773655.1|AALB	LOC6499720|XP_032310513.1|DANA
OG0006514	LOC118459965|XP_035779747.1|AALB	LOC6501445|XP_001955269.1|DANA
OG0006515	LOC118459958|XP_035779739.1|AALB	LOC6505655|XP_001964522.3|DANA
OG0006516	LOC118468645|XP_035795560.1|AALB	LOC6500008|XP_001953416.1|DANA
OG0006517	LOC118468647|XP_035795566.1|AALB	LOC6500540|XP_001953418.1|DANA
OG0006518	LOC118459162|XP_035778150.1|AALB	LOC6500007|XP_032305450.1|DANA
OG0006519	LOC118468650|XP_035795570.1|AALB	LOC6500006|XP_001953419.2|DANA
OG0006520	LOC118457924|XP_035775827.1|AALB	LOC6499007|XP_001955525.1|DANA
OG0006521	LOC118457952|XP_035775868.1|AALB	LOC6501544|XP_001955453.2|DANA
OG0006522	LOC118457949|XP_035775860.1|AALB	LOC6501584|XP_001955521.1|DANA
OG0006523	LOC118457958|XP_035775877.1|AALB	LOC6505879|XP_001964537.1|DANA
OG0006524	LOC118457753|XP_035775462.1|AALB	LOC6497278|XP_001962401.1|DANA
OG0006525	LOC118459262|XP_035778360.1|AALB	LOC6502902|XP_032311874.1|DANA
OG0006526	LOC118459264|XP_035778377.1|AALB	LOC6499184|XP_001955152.1|DANA
OG0006527	LOC118459265|XP_035778379.1|AALB	LOC6499183|XP_001955153.1|DANA
OG0006528	LOC118458805|XP_035777566.1|AALB	LOC6499182|XP_001955154.1|DANA
OG0006529	LOC118456348|XP_035772904.1|AALB	LOC6499180|XP_001955156.2|DANA
OG0006530	LOC118456436|XP_035773087.1|AALB	LOC6499179|XP_001955158.1|DANA
OG0006531	LOC118458402|XP_035776712.1|AALB	LOC6499176|XP_032305696.1|DANA
OG0006532	LOC118459059|XP_035777983.1|AALB	LOC6499170|XP_032309503.1|DANA
OG0006533	LOC118461326|XP_035782425.1|AALB	LOC6494483|XP_001960248.1|DANA
OG0006534	LOC118456302|XP_035772833.1|AALB	LOC6501070|XP_001954498.1|DANA
OG0006535	LOC118460765|XP_035781254.1|AALB	LOC6500747|XP_001953837.1|DANA
OG0006536	LOC118462025|XP_035783888.1|AALB	LOC6501413|XP_001955192.1|DANA
OG0006537	LOC118460215|XP_035780224.1|AALB	LOC6499253|XP_001955019.1|DANA
OG0006538	LOC118468595|XP_035795444.1|AALB	LOC6507946|XP_014767069.1|DANA
OG0006539	LOC118468921|XP_035796123.1|AALB	LOC6499237|XP_001955050.1|DANA
OG0006540	LOC118459905|XP_035779627.1|AALB	LOC6500828|XP_001953995.1|DANA
OG0006541	LOC118462078|XP_035783986.1|AALB	LOC6499401|XP_001954712.3|DANA
OG0006542	LOC118462082|XP_035783991.1|AALB	LOC6501183|XP_001954711.1|DANA
OG0006543	LOC118460726|XP_035781169.1|AALB	LOC6505906|XP_014760835.1|DANA
OG0006544	LOC118460731|XP_035781180.1|AALB	LOC6501295|XP_001954940.1|DANA
OG0006545	LOC118460919|XP_035781565.1|AALB	LOC6504731|XP_001966314.1|DANA
OG0006546	LOC118460915|XP_035781559.1|AALB	LOC6501046|XP_001954455.2|DANA
OG0006547	LOC118461332|XP_035782429.1|AALB	LOC6500542|XP_001953423.3|DANA
OG0006548	LOC118458108|XP_035776174.1|AALB	LOC6500166|XP_001953100.1|DANA
OG0006549	LOC118458290|XP_035776506.1|AALB	LOC6501268|XP_032311115.1|DANA
OG0006550	LOC118458289|XP_035776505.1|AALB	LOC6505902|XP_001964584.1|DANA
OG0006551	LOC118461005|XP_035781740.1|AALB	LOC6505200|XP_032307883.1|DANA
OG0006552	LOC118458059|XP_035776087.1|AALB	LOC6505198|XP_001965533.2|DANA
OG0006553	LOC118463505|XP_035785997.1|AALB	LOC6505919|XP_001964620.1|DANA
OG0006554	LOC118462568|XP_035784259.1|AALB	LOC6500043|XP_032310170.1|DANA
OG0006555	LOC118462573|XP_035784269.1|AALB	LOC6500065|XP_001953291.1|DANA
OG0006556	LOC118456672|XP_035773536.1|AALB	LOC6500926|XP_001954180.1|DANA
OG0006557	LOC118466707|XP_035792248.1|AALB	LOC6499657|XP_001954204.1|DANA
OG0006558	LOC118465920|XP_035790507.1|AALB	LOC6500802|XP_032305790.1|DANA
OG0006559	LOC118465253|XP_035789167.1|AALB	LOC6500625|XP_001953593.1|DANA
OG0006560	LOC118460768|XP_035781257.1|AALB	LOC6499123|XP_032309993.1|DANA
OG0006561	LOC118460766|XP_035781255.1|AALB	LOC6501438|XP_001955255.1|DANA
OG0006562	LOC118458988|XP_035777880.1|AALB	LOC6505593|XP_001964633.1|DANA
OG0006563	LOC118456288|XP_035772795.1|AALB	LOC6500731|XP_001953805.1|DANA
OG0006564	LOC118458940|XP_035777812.1|AALB	LOC6500729|XP_032305399.1|DANA
OG0006565	LOC118458645|XP_035777228.1|AALB	LOC6500721|XP_032312298.1|DANA
OG0006566	LOC118459569|XP_035778962.1|AALB	LOC6500324|XP_032312177.1|DANA
OG0006567	LOC118457144|XP_035774350.1|AALB	LOC6500789|XP_001953927.1|DANA
OG0006568	LOC118457141|XP_035774348.1|AALB	LOC6499781|XP_001953928.3|DANA
OG0006569	LOC118457142|XP_035774349.1|AALB	LOC6493309|XP_001957498.1|DANA
OG0006570	LOC118456264|XP_035772758.1|AALB	LOC6501697|XP_001955785.3|DANA
OG0006571	LOC118458903|XP_035777755.1|AALB	LOC6498942|XP_001955633.1|DANA
OG0006572	LOC118457551|XP_035775111.1|AALB	LOC26514801|XP_014767342.1|DANA
OG0006573	LOC118457919|XP_035775812.1|AALB	LOC6501141|XP_032307901.1|DANA
OG0006574	LOC118461674|XP_035783153.1|AALB	LOC6500247|XP_032307726.1|DANA
OG0006575	LOC118459385|XP_035778580.1|AALB	LOC6505540|XP_001964733.1|DANA
OG0006576	LOC118456719|XP_035773649.1|AALB	LOC6500788|XP_001953920.2|DANA
OG0006577	LOC118456785|XP_035773758.1|AALB	LOC6501115|XP_001954576.1|DANA
OG0006578	LOC118456716|XP_035773645.1|AALB	LOC6499786|XP_001953921.1|DANA
OG0006579	LOC118456717|XP_035773647.1|AALB	LOC6498341|XP_001962584.2|DANA
OG0006580	LOC118459565|XP_035778958.1|AALB	LOC6500917|XP_001954158.1|DANA
OG0006581	LOC118461949|XP_035783736.1|AALB	LOC6501695|XP_032312250.1|DANA
OG0006582	LOC118461952|XP_035783740.1|AALB	LOC6499964|XP_001953549.1|DANA
OG0006583	LOC118468309|XP_035794940.1|AALB	LOC6499676|XP_001954170.3|DANA
OG0006584	LOC118468550|XP_035795338.1|AALB	LOC6504261|XP_001965097.1|DANA
OG0006585	LOC118457948|XP_035775855.1|AALB	LOC6498311|XP_032307676.1|DANA
OG0006586	LOC118461006|XP_035781742.1|AALB	LOC6499010|XP_001955518.1|DANA
OG0006587	LOC118461218|XP_035782185.1|AALB	LOC6501581|XP_001955517.1|DANA
OG0006588	LOC118457659|XP_035775297.1|AALB	LOC6500702|XP_001953756.3|DANA
OG0006589	LOC118460355|XP_035780490.1|AALB	LOC6500573|XP_001953504.2|DANA
OG0006590	LOC118457612|XP_035775218.1|AALB	LOC6500575|XP_001953507.1|DANA
OG0006591	LOC118465940|XP_035790547.1|AALB	LOC6506931|XP_001956968.1|DANA
OG0006592	LOC118465951|XP_035790572.1|AALB	LOC6499927|XP_001953615.1|DANA
OG0006593	LOC118465946|XP_035790566.1|AALB	LOC6500634|XP_001953614.1|DANA
OG0006594	LOC118466120|XP_035790959.1|AALB	LOC6507287|XP_001956308.1|DANA
OG0006595	LOC118467974|XP_035794855.1|AALB	LOC6494155|XP_001960855.1|DANA
OG0006596	LOC118465402|XP_035789506.1|AALB	LOC6493992|XP_001961182.1|DANA
OG0006597	LOC118463554|XP_035786069.1|AALB	LOC6506868|XP_001957090.1|DANA
OG0006598	LOC118464476|XP_035787780.1|AALB	LOC6498560|XP_001963065.1|DANA
OG0006599	LOC118463899|XP_035786724.1|AALB	LOC6506445|XP_001957867.1|DANA
OG0006600	LOC118465400|XP_035789493.1|AALB	LOC6493520|XP_014764425.1|DANA
OG0006601	LOC118463329|XP_035785719.1|AALB	LOC6507627|XP_001956029.1|DANA
OG0006602	LOC118463330|XP_035785720.1|AALB	LOC6507432|XP_001956030.1|DANA
OG0006603	LOC118463315|XP_035785693.1|AALB	LOC6507628|XP_001956031.1|DANA
OG0006604	LOC118463321|XP_035785705.1|AALB	LOC6506399|XP_001957943.3|DANA
OG0006605	LOC118465540|XP_035789760.1|AALB	LOC6503025|XP_001963386.3|DANA
OG0006606	LOC118464905|XP_035788560.1|AALB	LOC6493763|XP_001958390.1|DANA
OG0006607	LOC118462493|XP_035784099.1|AALB	LOC6493481|XP_014764403.1|DANA
OG0006608	LOC118462501|XP_035784113.1|AALB	LOC6503453|XP_001967510.2|DANA
OG0006609	LOC118465719|XP_035790053.1|AALB	LOC6505707|XP_001964419.2|DANA, LOC6501125|XP_001954596.1|DANA
OG0006610	LOC118465714|XP_035790038.1|AALB	LOC6506789|XP_032310537.1|DANA
OG0006611	LOC118464869|XP_035788484.1|AALB	LOC6507578|XP_032310689.1|DANA
OG0006612	LOC118464872|XP_035788499.1|AALB	LOC6507577|XP_001955940.1|DANA
OG0006613	LOC118464871|XP_035788490.1|AALB	LOC6507474|XP_001955939.1|DANA
OG0006614	LOC118464867|XP_035788482.1|AALB	LOC6507576|XP_001955938.1|DANA
OG0006615	LOC118463697|XP_035786373.1|AALB	LOC6507574|XP_001955935.1|DANA
OG0006616	LOC118466391|XP_035791521.1|AALB	LOC6506993|XP_001956864.1|DANA
OG0006617	LOC118466397|XP_035791542.1|AALB	LOC6502784|XP_032310512.1|DANA
OG0006618	LOC118466085|XP_035790877.1|AALB	LOC6507750|XP_001956268.3|DANA
OG0006619	LOC118463223|XP_035785564.1|AALB	LOC6507534|XP_001955873.1|DANA
OG0006620	LOC118464829|XP_035788397.1|AALB	LOC6507501|XP_001955876.1|DANA
OG0006621	LOC118464840|XP_035788420.1|AALB	LOC6506501|XP_032309985.1|DANA
OG0006622	LOC118465835|XP_035790322.1|AALB	LOC6506698|XP_001957397.1|DANA
OG0006623	LOC118458067|XP_035776110.1|AALB	LOC6493265|XP_001957394.1|DANA
OG0006624	LOC118463316|XP_035785694.1|AALB	LOC6496636|XP_001961303.1|DANA
OG0006625	LOC118463326|XP_035785713.1|AALB	LOC6493931|XP_032311585.1|DANA
OG0006626	LOC118463650|XP_035786287.1|AALB	LOC6496673|XP_001961374.1|DANA
OG0006627	LOC118463649|XP_035786285.1|AALB	LOC6494077|XP_032306208.1|DANA
OG0006628	LOC118465096|XP_035788906.1|AALB	LOC6494076|XP_014762628.1|DANA
OG0006629	LOC118466117|XP_035790947.1|AALB	LOC6494782|XP_001959677.1|DANA
OG0006630	LOC118463831|XP_035786612.1|AALB	LOC6495402|XP_001958764.1|DANA
OG0006631	LOC118464322|XP_035787513.1|AALB	LOC6506440|XP_001957876.1|DANA
OG0006632	LOC118466688|XP_035792210.1|AALB	LOC6496238|XP_001960515.1|DANA
OG0006633	LOC118466697|XP_035792220.1|AALB	LOC6507451|XP_001955986.1|DANA
OG0006634	LOC118466693|XP_035792216.1|AALB	LOC6497640|XP_001961656.1|DANA
OG0006635	LOC118466698|XP_035792223.1|AALB	LOC6503523|XP_001965297.1|DANA
OG0006636	LOC118463163|XP_035785442.1|AALB	LOC6504745|XP_001966283.1|DANA
OG0006637	LOC118463152|XP_035785426.1|AALB	LOC6506178|XP_001958398.1|DANA
OG0006638	LOC118465114|XP_035788954.1|AALB	LOC6501723|XP_032306155.1|DANA
OG0006639	LOC118466651|XP_035792124.1|AALB	LOC6495932|XP_032306148.1|DANA
OG0006640	LOC118467715|XP_035794409.1|AALB	LOC6496488|XP_001960998.2|DANA
OG0006641	LOC118466606|XP_035792086.1|AALB	LOC6494164|XP_032306776.1|DANA
OG0006642	LOC118463799|XP_035786558.1|AALB	LOC6496394|XP_001960813.2|DANA
OG0006643	LOC118465207|XP_035789088.1|AALB	LOC6494898|XP_001959469.1|DANA
OG0006644	LOC118459570|XP_035778972.1|AALB	LOC6507878|XP_001956513.1|DANA
OG0006645	LOC118462977|XP_035785057.1|AALB	LOC6498434|XP_032311110.1|DANA
OG0006646	LOC118462992|XP_035785105.1|AALB	LOC6495949|XP_001959912.1|DANA
OG0006647	LOC118465296|XP_035789262.1|AALB	LOC6493982|XP_032306085.1|DANA
OG0006648	LOC118464410|XP_035787661.1|AALB	LOC6507582|XP_014765336.1|DANA
OG0006649	LOC118467053|XP_035792947.1|AALB	LOC6495179|XP_001958902.2|DANA
OG0006650	LOC118466107|XP_035790919.1|AALB	LOC6496625|XP_014763897.1|DANA
OG0006651	LOC118464656|XP_035788028.1|AALB	LOC6493066|XP_001956980.1|DANA
OG0006652	LOC118464664|XP_035788068.1|AALB	LOC6506446|XP_001957865.1|DANA
OG0006653	LOC118466088|XP_035790879.1|AALB	LOC6507490|XP_014765254.2|DANA
OG0006654	LOC118467468|XP_035793890.1|AALB	LOC6507094|XP_001956680.1|DANA
OG0006655	LOC118467144|XP_035793166.1|AALB	LOC6492997|XP_001956820.2|DANA
