Orthogroup	AALB.longest_only	DYAK.longest_only
OG0006863	LOC118458605|XP_035777174.1|AALB	LOC6525779|XP_002101600.1|DYAK
OG0006864	LOC118467166|XP_035793217.1|AALB	LOC6530040|XP_002090986.1|DYAK
OG0006865	LOC118463864|XP_035786667.1|AALB	LOC6535427|XP_039231354.1|DYAK
OG0006866	LOC118465213|XP_035789098.1|AALB	LOC6531295|XP_002092099.1|DYAK
OG0006867	LOC118465814|XP_035790278.1|AALB	LOC6531194|XP_039227861.1|DYAK
OG0006868	LOC118464015|XP_035786960.1|AALB	LOC6531193|XP_039227860.1|DYAK
OG0006869	LOC118463577|XP_035786110.1|AALB	LOC6530008|XP_002090954.2|DYAK
OG0006870	LOC118464392|XP_035787632.1|AALB	LOC6529378|XP_039227934.1|DYAK
OG0006871	LOC118464400|XP_035787648.1|AALB	LOC6528538|XP_002089584.1|DYAK
OG0006872	LOC118464406|XP_035787654.1|AALB	LOC6528463|XP_002089509.1|DYAK
OG0006873	LOC118466907|XP_035792664.1|AALB	LOC6530658|XP_015051870.1|DYAK
OG0006875	LOC118468518|XP_035795250.1|AALB	LOC6529605|XP_002090599.1|DYAK
OG0006876	LOC118461532|XP_035782857.1|AALB	LOC6531986|XP_002092772.1|DYAK
OG0006877	LOC118461397|XP_035782553.1|AALB	LOC26536409|XP_015054733.1|DYAK
OG0006878	LOC118465623|XP_035789914.1|AALB	LOC6528081|XP_002089148.1|DYAK
OG0006879	LOC118465625|XP_035789920.1|AALB	LOC6531357|XP_002092160.1|DYAK
OG0006880	LOC118460013|XP_035779837.1|AALB	LOC6528932|XP_002089964.1|DYAK
OG0006882	LOC118456923|XP_035773944.1|AALB	LOC6529369|XP_002090374.1|DYAK
OG0006883	LOC118459784|XP_035779393.1|AALB	LOC6529177|XP_015052232.1|DYAK
OG0006884	LOC118468682|XP_035795686.1|AALB	LOC6526654|XP_002087762.1|DYAK
OG0006885	LOC118456534|XP_035773276.1|AALB	LOC6527152|XP_015053622.1|DYAK
OG0006886	LOC118462576|XP_035784273.1|AALB	LOC6537862|XP_002098403.1|DYAK
OG0006887	LOC118457663|XP_035775308.1|AALB	LOC6524480|XP_015045720.1|DYAK
OG0006888	LOC118457672|XP_035775321.1|AALB	LOC6528042|XP_002089109.1|DYAK
OG0006889	LOC118457667|XP_035775314.1|AALB	LOC6529175|XP_002090182.1|DYAK
OG0006890	LOC118457498|XP_035775027.1|AALB	LOC6526876|XP_002087976.1|DYAK
OG0006891	LOC118457499|XP_035775028.1|AALB	LOC6527330|XP_002088422.1|DYAK
OG0006892	LOC118456172|XP_035772609.1|AALB	LOC6526364|XP_002087485.1|DYAK
OG0006893	LOC118460010|XP_035779829.1|AALB	LOC6526268|XP_002087390.1|DYAK
OG0006894	LOC118460008|XP_035779823.1|AALB	LOC6526269|XP_015053356.1|DYAK
OG0006895	LOC118456620|XP_035773430.1|AALB	LOC6523996|XP_039227844.1|DYAK
OG0006896	LOC118456621|XP_035773431.1|AALB	LOC6528969|XP_002090001.1|DYAK
OG0006897	LOC118461878|XP_035783606.1|AALB	LOC6527862|XP_002088934.1|DYAK
OG0006898	LOC118456438|XP_035773091.1|AALB	LOC6529603|XP_002090597.1|DYAK
OG0006899	LOC118457174|XP_035774398.1|AALB	LOC6526519|XP_002087629.1|DYAK
OG0006900	LOC118469040|XP_035796396.1|AALB	LOC6525560|XP_002101395.1|DYAK
OG0006901	LOC118468530|XP_035795301.1|AALB	LOC6526288|XP_002087410.1|DYAK
OG0006902	LOC118469059|XP_035796424.1|AALB	LOC6524341|XP_002100199.1|DYAK
OG0006903	LOC118459159|XP_035778140.1|AALB	LOC6538043|XP_002098578.3|DYAK
OG0006904	LOC118467839|XP_035794632.1|AALB	LOC6527548|XP_002088638.1|DYAK
OG0006905	LOC118456683|XP_035773561.1|AALB	LOC6529460|XP_002090462.3|DYAK
OG0006906	LOC118457965|XP_035775897.1|AALB	LOC6529631|XP_039228220.1|DYAK
OG0006907	LOC118458360|XP_035776605.1|AALB	LOC6529249|XP_039228751.1|DYAK
OG0006908	LOC118456840|XP_035773829.1|AALB	LOC6529041|XP_002090072.1|DYAK
OG0006909	LOC118456838|XP_035773827.1|AALB	LOC6528017|XP_002089084.1|DYAK
OG0006910	LOC118458363|XP_035776630.1|AALB	LOC6527726|XP_002088809.1|DYAK
OG0006911	LOC118457805|XP_035775547.1|AALB	LOC6525121|XP_002100959.2|DYAK
OG0006912	LOC118457108|XP_035774293.1|AALB	LOC6529725|XP_002090718.1|DYAK
OG0006913	LOC118468740|XP_035795791.1|AALB	LOC6526956|XP_002088052.1|DYAK
OG0006914	LOC118468742|XP_035795793.1|AALB	LOC6534021|XP_002094708.1|DYAK
OG0006915	LOC118468739|XP_035795790.1|AALB	LOC6526703|XP_002087806.1|DYAK
OG0006916	LOC118468735|XP_035795771.1|AALB	LOC6527520|XP_002088610.1|DYAK
OG0006917	LOC118456157|XP_035772570.1|AALB	LOC6528978|XP_002090010.1|DYAK
OG0006918	LOC118468755|XP_035795809.1|AALB	LOC6528980|XP_002090012.1|DYAK
OG0006919	LOC118465077|XP_035788873.1|AALB	LOC6527871|XP_002088943.1|DYAK
OG0006920	LOC118460565|XP_035780859.1|AALB	LOC6527249|XP_015053168.1|DYAK
OG0006921	LOC118456370|XP_035772942.1|AALB	LOC6526751|XP_002087854.1|DYAK
OG0006922	LOC118456468|XP_035773151.1|AALB	LOC6527499|XP_002088589.1|DYAK
OG0006923	LOC118461415|XP_035782597.1|AALB	LOC6526777|XP_002087880.2|DYAK
OG0006924	LOC118456832|XP_035773820.1|AALB	LOC6539212|XP_002086110.1|DYAK
OG0006925	LOC118458820|XP_035777585.1|AALB	LOC6538053|XP_002098588.1|DYAK
OG0006926	LOC118457608|XP_035775206.1|AALB	LOC6526571|XP_015053426.1|DYAK
OG0006927	LOC118458768|XP_035777453.1|AALB	LOC6526568|XP_002087678.1|DYAK
OG0006928	LOC118468720|XP_035795743.1|AALB	LOC6526564|XP_002087674.2|DYAK
OG0006929	LOC118461541|XP_035782880.1|AALB	LOC6526247|XP_015053364.1|DYAK
OG0006931	LOC118460693|XP_035781101.1|AALB	LOC6527352|XP_002088444.1|DYAK
OG0006932	LOC118460407|XP_035780587.1|AALB	LOC6528026|XP_002089093.1|DYAK
OG0006933	LOC118460411|XP_035780591.1|AALB	LOC6528022|XP_002089089.1|DYAK
OG0006934	LOC118459920|XP_035779655.1|AALB	LOC6536577|XP_002097153.1|DYAK
OG0006935	LOC118462069|XP_035783958.1|AALB	LOC6528977|XP_039226404.1|DYAK
OG0006936	LOC118461154|XP_035782021.1|AALB	LOC6527068|XP_015053609.1|DYAK
OG0006937	LOC118458445|XP_035776820.1|AALB	LOC6527993|XP_002089060.1|DYAK
OG0006938	LOC118458444|XP_035776819.1|AALB	LOC6527923|XP_002088991.1|DYAK
OG0006939	LOC118460440|XP_035780630.1|AALB	LOC6524133|XP_015045517.1|DYAK
OG0006940	LOC118467746|XP_035794454.1|AALB	LOC6526946|XP_002088044.1|DYAK
OG0006941	LOC118468482|XP_035795195.1|AALB	LOC6527227|XP_002088321.1|DYAK
OG0006942	LOC118460072|XP_035779967.1|AALB	LOC6529401|XP_015052340.1|DYAK
OG0006944	LOC118459686|XP_035779212.1|AALB	LOC6526445|XP_002087564.1|DYAK
OG0006945	LOC118456969|XP_035774056.1|AALB	LOC6529590|XP_002090584.1|DYAK
OG0006946	LOC118460720|XP_035781160.1|AALB	LOC6536884|XP_002097453.1|DYAK
OG0006947	LOC118460723|XP_035781165.1|AALB	LOC6528279|XP_002089332.1|DYAK
OG0006948	LOC118468751|XP_035795806.1|AALB	LOC6529793|XP_002090777.1|DYAK
OG0006950	LOC118457155|XP_035774373.1|AALB	LOC6529111|XP_039226549.1|DYAK
OG0006951	LOC118461671|XP_035783152.1|AALB	LOC6527730|XP_002088813.2|DYAK
OG0006952	LOC118461664|XP_035783142.1|AALB	LOC6536849|XP_002097418.1|DYAK
OG0006953	LOC118468951|XP_035796194.1|AALB	LOC6533378|XP_002094103.1|DYAK
OG0006954	LOC118461895|XP_035783642.1|AALB	LOC6527412|XP_002088504.3|DYAK
OG0006955	LOC118459540|XP_035778904.1|AALB	LOC6535812|XP_002096434.2|DYAK
OG0006956	LOC118458745|XP_035777416.1|AALB	LOC6526670|XP_002087778.2|DYAK
OG0006957	LOC118458740|XP_035777404.1|AALB	LOC6527552|XP_015053712.1|DYAK
OG0006958	LOC118458742|XP_035777411.1|AALB	LOC6531919|XP_002092705.1|DYAK
OG0006959	LOC118458305|XP_035776531.1|AALB	LOC6532240|XP_002093013.1|DYAK
OG0006960	LOC118457875|XP_035775691.1|AALB	LOC6527713|XP_002088797.1|DYAK
OG0006961	LOC118457465|XP_035774977.1|AALB	LOC6529441|XP_002090445.1|DYAK
OG0006962	LOC118458743|XP_035777413.1|AALB	LOC6526637|XP_002087745.1|DYAK
OG0006963	LOC118467897|XP_035794712.1|AALB	LOC6527964|XP_039226984.1|DYAK
OG0006964	LOC118461296|XP_035782369.1|AALB	LOC6527953|XP_002089020.1|DYAK
OG0006965	LOC118456184|XP_035772630.1|AALB	LOC6529601|XP_002090595.2|DYAK
OG0006966	LOC118456182|XP_035772627.1|AALB	LOC6529818|XP_002090800.1|DYAK
OG0006967	LOC118456179|XP_035772622.1|AALB	LOC6530774|XP_015052748.1|DYAK
OG0006968	LOC118459215|XP_035778289.1|AALB	LOC6530257|XP_002091191.1|DYAK
OG0006969	LOC118468477|XP_035795189.1|AALB	LOC6533632|XP_002094339.1|DYAK
OG0006970	LOC118457653|XP_035775289.1|AALB	LOC6538252|XP_002098779.1|DYAK
OG0006971	LOC118460747|XP_035781227.1|AALB	LOC6526388|XP_002087507.1|DYAK
OG0006972	LOC118460745|XP_035781209.1|AALB	LOC6527217|XP_015053630.1|DYAK
OG0006974	LOC118456453|XP_035773120.1|AALB	LOC6527081|XP_002088174.1|DYAK
OG0006975	LOC118460117|XP_035780048.1|AALB	LOC6527589|XP_002088677.1|DYAK
OG0006976	LOC118456166|XP_035772585.1|AALB	LOC6528116|XP_002089183.2|DYAK
OG0006977	LOC118459228|XP_035778313.1|AALB	LOC6531020|XP_002091857.3|DYAK
OG0006978	LOC118459229|XP_035778317.1|AALB	LOC6529458|XP_002090460.1|DYAK
OG0006979	LOC118459774|XP_035779378.1|AALB	LOC6526311|XP_002087433.1|DYAK
OG0006980	LOC118458824|XP_035777601.1|AALB	LOC6527129|XP_002088223.1|DYAK
OG0006981	LOC118468699|XP_035795716.1|AALB	LOC6527454|XP_002088546.1|DYAK
OG0006982	LOC118468707|XP_035795723.1|AALB	LOC6529228|XP_002090235.1|DYAK
OG0006983	LOC118468710|XP_035795730.1|AALB	LOC6526250|XP_002087372.2|DYAK
OG0006984	LOC118456244|XP_035772732.1|AALB	LOC6529534|XP_002090536.1|DYAK
OG0006985	LOC118458391|XP_035776696.1|AALB	LOC6527667|XP_002088753.1|DYAK
OG0006986	LOC118458393|XP_035776698.1|AALB	LOC6526862|XP_002087962.1|DYAK
OG0006988	LOC118456907|XP_035773925.1|AALB	LOC6529588|XP_002090582.1|DYAK
OG0006989	LOC118468642|XP_035795557.1|AALB	LOC6527406|XP_002088498.1|DYAK
OG0006990	LOC118461742|XP_035783341.1|AALB	LOC6529260|XP_002090265.1|DYAK
OG0006991	LOC118461242|XP_035782235.1|AALB	LOC6539051|XP_002099553.1|DYAK
OG0006992	LOC118460114|XP_035780042.1|AALB	LOC6527584|XP_002088672.2|DYAK
OG0006993	LOC118467552|XP_035794048.1|AALB	LOC6529471|XP_039229074.1|DYAK
OG0006994	LOC118459203|XP_035778265.1|AALB	LOC6527654|XP_002088740.1|DYAK
OG0006995	LOC118457647|XP_035775282.1|AALB	LOC6527494|XP_002088584.1|DYAK
OG0006996	LOC118461629|XP_035783071.1|AALB	LOC6527495|XP_002088585.1|DYAK
OG0006997	LOC118457863|XP_035775653.1|AALB	LOC6528681|XP_002089723.1|DYAK
OG0006998	LOC118461445|XP_035782659.1|AALB	LOC6538603|XP_002099125.1|DYAK
OG0006999	LOC118459327|XP_035778476.1|AALB	LOC6526450|XP_002087569.1|DYAK
OG0007000	LOC118457707|XP_035775378.1|AALB	LOC6526299|XP_002087421.1|DYAK
OG0007001	LOC118457625|XP_035775233.1|AALB	LOC6530126|XP_002091072.1|DYAK
OG0007002	LOC118460746|XP_035781214.1|AALB	LOC6529701|XP_015052071.1|DYAK
OG0007003	LOC118461731|XP_035783315.1|AALB	LOC6530400|XP_015051951.1|DYAK
OG0007004	LOC118459638|XP_035779109.1|AALB	LOC6526554|XP_002087664.1|DYAK
OG0007005	LOC118458844|XP_035777641.1|AALB	LOC6529443|XP_002090447.1|DYAK
OG0007006	LOC118456773|XP_035773742.1|AALB	LOC6528073|XP_039226469.1|DYAK
OG0007007	LOC118457693|XP_035775359.1|AALB	LOC6528040|XP_002089107.2|DYAK
OG0007008	LOC118467927|XP_035794781.1|AALB	LOC6526818|XP_002087920.1|DYAK
OG0007009	LOC118460023|XP_035779848.1|AALB	LOC6528025|XP_002089092.1|DYAK
OG0007010	LOC118468850|XP_035795987.1|AALB	LOC6529580|XP_039227907.1|DYAK
OG0007011	LOC118461122|XP_035781952.1|AALB	LOC6537323|XP_002097880.1|DYAK
OG0007012	LOC118456807|XP_035773789.1|AALB	LOC6527624|XP_039226390.1|DYAK
OG0007013	LOC118456783|XP_035773751.1|AALB	LOC6528104|XP_002089171.1|DYAK
OG0007014	LOC118461876|XP_035783600.1|AALB	LOC6528106|XP_039226278.1|DYAK
OG0007015	LOC118456751|XP_035773704.1|AALB	LOC6526653|XP_039226425.1|DYAK
OG0007016	LOC118459308|XP_035778452.1|AALB	LOC6526984|XP_039226921.1|DYAK
OG0007017	LOC118459661|XP_035779154.1|AALB	LOC6526644|XP_015053295.1|DYAK
OG0007018	LOC118459663|XP_035779157.1|AALB	LOC6527455|XP_015053693.1|DYAK
OG0007019	LOC118461235|XP_035782227.1|AALB	LOC6539248|XP_039228121.1|DYAK
OG0007020	LOC118458221|XP_035776375.1|AALB	LOC6529198|XP_002090205.1|DYAK
OG0007021	LOC118458676|XP_035777280.1|AALB	LOC6526352|XP_002087474.1|DYAK
OG0007022	LOC118460231|XP_035780262.1|AALB	LOC6526776|XP_002087879.1|DYAK
OG0007023	LOC118456324|XP_035772866.1|AALB	LOC6527992|XP_002089059.1|DYAK
OG0007024	LOC118456321|XP_035772863.1|AALB	LOC6535517|XP_002096146.3|DYAK
OG0007025	LOC118457051|XP_035774192.1|AALB	LOC6524139|XP_002100002.1|DYAK
OG0007026	LOC118468038|XP_035794869.1|AALB	LOC6526308|XP_002087430.1|DYAK
OG0007027	LOC118459527|XP_035778878.1|AALB	LOC6526669|XP_002087777.1|DYAK
OG0007028	LOC118459520|XP_035778857.1|AALB	LOC6526290|XP_002087412.1|DYAK
OG0007029	LOC118458731|XP_035777393.1|AALB, LOC118461192|XP_035782119.1|AALB	LOC6529504|XP_002090506.1|DYAK
OG0007030	LOC118460930|XP_035781583.1|AALB	LOC6525247|XP_002101084.1|DYAK
OG0007031	LOC118460561|XP_035780857.1|AALB	LOC6539286|XP_002086181.1|DYAK
OG0007032	LOC118458720|XP_035777357.1|AALB	LOC6534577|XP_002095253.1|DYAK
OG0007033	LOC118458721|XP_035777358.1|AALB	LOC6528225|XP_015053895.1|DYAK
OG0007034	LOC118456631|XP_035773452.1|AALB	LOC6526612|XP_039227766.1|DYAK
OG0007035	LOC118456629|XP_035773450.1|AALB	LOC6524639|XP_002100496.1|DYAK
OG0007036	LOC118457136|XP_035774344.1|AALB	LOC6534829|XP_002095501.2|DYAK
OG0007037	LOC118457134|XP_035774341.1|AALB	LOC6537770|XP_002098311.1|DYAK
OG0007038	LOC118460966|XP_035781651.1|AALB	LOC6531731|XP_015051522.1|DYAK
OG0007039	LOC118458267|XP_035776471.1|AALB	LOC6528894|XP_002089926.2|DYAK
OG0007040	LOC118458270|XP_035776476.1|AALB	LOC6527381|XP_002088473.1|DYAK
OG0007041	LOC118456237|XP_035772715.1|AALB	LOC6529205|XP_002090212.1|DYAK
OG0007042	LOC118456238|XP_035772721.1|AALB	LOC6527814|XP_015053003.1|DYAK
OG0007043	LOC118458141|XP_035776228.1|AALB	LOC6535414|XP_015047140.1|DYAK
OG0007044	LOC118458729|XP_035777389.1|AALB	LOC6526959|XP_002088055.2|DYAK
OG0007045	LOC118462017|XP_035783860.1|AALB	LOC6535743|XP_002096366.1|DYAK
OG0007046	LOC118458784|XP_035777502.1|AALB	LOC6535360|XP_002096011.1|DYAK
OG0007047	LOC118459249|XP_035778353.1|AALB	LOC6527579|XP_002088667.1|DYAK
OG0007048	LOC118459239|XP_035778330.1|AALB	LOC6526497|XP_002087608.1|DYAK
OG0007049	LOC118468931|XP_035796147.1|AALB	LOC6526819|XP_002087921.1|DYAK
OG0007050	LOC118457914|XP_035775808.1|AALB	LOC6526955|XP_002088051.1|DYAK
OG0007051	LOC118461896|XP_035783643.1|AALB	LOC6526771|XP_039226289.1|DYAK
OG0007052	LOC118459278|XP_035778414.1|AALB	LOC6525719|XP_002101541.1|DYAK
OG0007053	LOC118458120|XP_035776187.1|AALB	LOC6537237|XP_002097795.1|DYAK
OG0007054	LOC118458747|XP_035777418.1|AALB	LOC6532115|XP_002092891.1|DYAK
OG0007055	LOC118461427|XP_035782628.1|AALB	LOC6531424|XP_015051324.1|DYAK
OG0007056	LOC118459421|XP_035778658.1|AALB	LOC26536235|XP_015049604.1|DYAK
OG0007057	LOC118459841|XP_035779502.1|AALB	LOC6525720|XP_039226641.1|DYAK
OG0007058	LOC118459836|XP_035779495.1|AALB	LOC6524370|XP_002100228.1|DYAK
OG0007059	LOC118458171|XP_035776269.1|AALB	LOC6526907|XP_002088006.1|DYAK
OG0007060	LOC118458174|XP_035776272.1|AALB	LOC6526910|XP_002088009.2|DYAK
OG0007061	LOC118458175|XP_035776273.1|AALB	LOC6526911|XP_002088010.1|DYAK
OG0007062	LOC118460689|XP_035781094.1|AALB	LOC6526275|XP_002087397.1|DYAK
OG0007063	LOC118456378|XP_035772958.1|AALB	LOC6527725|XP_002088808.1|DYAK
OG0007064	LOC118459281|XP_035778420.1|AALB	LOC6528715|XP_002089750.3|DYAK
OG0007065	LOC118459276|XP_035778406.1|AALB	LOC6534243|XP_002094925.1|DYAK
OG0007066	LOC118456387|XP_035772970.1|AALB	LOC6534180|XP_002094863.1|DYAK
OG0007067	LOC118456374|XP_035772951.1|AALB	LOC6527202|XP_002088296.1|DYAK
OG0007068	LOC118456389|XP_035772972.1|AALB	LOC6527932|XP_002089000.1|DYAK
OG0007069	LOC118457982|XP_035775927.1|AALB	LOC6527531|XP_002088621.1|DYAK
OG0007070	LOC118459031|XP_035777940.1|AALB	LOC6530072|XP_002091018.1|DYAK
OG0007071	LOC118458205|XP_035776343.1|AALB	LOC6532146|XP_002092922.1|DYAK
OG0007073	LOC118456505|XP_035773226.1|AALB	LOC6526816|XP_002087918.1|DYAK
OG0007074	LOC118458044|XP_035776056.1|AALB	LOC6531895|XP_002092682.1|DYAK
OG0007075	LOC118456916|XP_035773938.1|AALB	LOC6526505|XP_015053317.1|DYAK
OG0007076	LOC118458663|XP_035777254.1|AALB	LOC6530371|XP_002091297.1|DYAK
OG0007077	LOC118458767|XP_035777452.1|AALB	LOC6527186|XP_002088280.1|DYAK
OG0007078	LOC118459639|XP_035779112.1|AALB	LOC6526666|XP_039227153.1|DYAK
OG0007079	LOC118459648|XP_035779123.1|AALB	LOC6526665|XP_002087773.1|DYAK
OG0007080	LOC118468729|XP_035795756.1|AALB	LOC6527843|XP_002088915.1|DYAK
OG0007081	LOC118468730|XP_035795762.1|AALB	LOC6527087|XP_002088180.1|DYAK
OG0007082	LOC118468325|XP_035794962.1|AALB	LOC6526251|XP_002087373.1|DYAK
OG0007083	LOC118457686|XP_035775346.1|AALB	LOC6527361|XP_002088453.1|DYAK
OG0007084	LOC118461838|XP_035783491.1|AALB	LOC6524994|XP_002100834.2|DYAK
OG0007085	LOC118461845|XP_035783520.1|AALB	LOC6526449|XP_002087568.1|DYAK
OG0007086	LOC118459761|XP_035779351.1|AALB	LOC6528921|XP_002089953.1|DYAK
OG0007087	LOC118460517|XP_035780785.1|AALB	LOC6534187|XP_002094870.1|DYAK
OG0007088	LOC118460509|XP_035780763.1|AALB	LOC6529820|XP_039228929.1|DYAK
OG0007089	LOC118458076|XP_035776124.1|AALB	LOC6526348|XP_002087470.1|DYAK
OG0007090	LOC118458494|XP_035776940.1|AALB	LOC6526551|XP_002087661.1|DYAK
OG0007091	LOC118458484|XP_035776927.1|AALB	LOC6528935|XP_002089967.1|DYAK
OG0007092	LOC118458074|XP_035776122.1|AALB	LOC6535463|XP_015047160.1|DYAK
OG0007093	LOC118458080|XP_035776130.1|AALB	LOC6527886|XP_002088958.1|DYAK
OG0007094	LOC118456630|XP_035773451.1|AALB	LOC6527885|XP_002088957.1|DYAK
OG0007095	LOC118461855|XP_035783548.1|AALB	LOC6529710|XP_002090703.1|DYAK
OG0007096	LOC118461856|XP_035783549.1|AALB	LOC6529761|XP_002090751.1|DYAK
OG0007097	LOC118461547|XP_035782889.1|AALB	LOC6529255|XP_002090260.1|DYAK
OG0007098	LOC118468864|XP_035796037.1|AALB	LOC6529259|XP_002090264.3|DYAK
OG0007099	LOC118456896|XP_035773910.1|AALB	LOC6536901|XP_002097470.1|DYAK
OG0007100	LOC118456886|XP_035773899.1|AALB	LOC6527060|XP_002088153.2|DYAK
OG0007101	LOC118456897|XP_035773913.1|AALB	LOC6529525|XP_002090527.1|DYAK
OG0007103	LOC118456173|XP_035772612.1|AALB	LOC6527915|XP_002088983.1|DYAK
OG0007104	LOC118456174|XP_035772613.1|AALB	LOC6527223|XP_002088317.1|DYAK
OG0007105	LOC118460009|XP_035779828.1|AALB	LOC6528038|XP_002089105.1|DYAK
OG0007106	LOC118461536|XP_035782875.1|AALB	LOC6526339|XP_002087461.1|DYAK
OG0007107	LOC118456424|XP_035773059.1|AALB	LOC6526493|XP_015053413.1|DYAK
OG0007108	LOC118457236|XP_035774509.1|AALB	LOC6526858|XP_002087958.1|DYAK
OG0007109	LOC118456224|XP_035772702.1|AALB	LOC6529642|XP_002090636.1|DYAK
OG0007110	LOC118456219|XP_035772693.1|AALB	LOC6526664|XP_002087772.1|DYAK
OG0007111	LOC118456212|XP_035772676.1|AALB	LOC6526935|XP_015053520.1|DYAK
OG0007112	LOC118462012|XP_035783851.1|AALB	LOC6526300|XP_002087422.1|DYAK
OG0007113	LOC118456444|XP_035773098.1|AALB	LOC6538614|XP_002099136.1|DYAK
OG0007114	LOC118456442|XP_035773096.1|AALB	LOC6527339|XP_002088431.1|DYAK
OG0007115	LOC118456441|XP_035773095.1|AALB	LOC6527411|XP_002088503.1|DYAK
OG0007116	LOC118460521|XP_035780790.1|AALB	LOC6527629|XP_002088717.1|DYAK
OG0007117	LOC118460527|XP_035780800.1|AALB	LOC6526395|XP_002087514.1|DYAK
OG0007118	LOC118460516|XP_035780784.1|AALB	LOC6527271|XP_002088365.1|DYAK
OG0007119	LOC118462024|XP_035783883.1|AALB	LOC6525384|XP_002101220.1|DYAK
OG0007120	LOC118457841|XP_035775614.1|AALB	LOC6524188|XP_002100051.1|DYAK
OG0007121	LOC118460653|XP_035781009.1|AALB	LOC6524752|XP_002100596.1|DYAK
OG0007122	LOC118468838|XP_035795971.1|AALB	LOC6525184|XP_015046138.1|DYAK
OG0007123	LOC118468839|XP_035795972.1|AALB	LOC6525182|XP_039227703.1|DYAK
OG0007124	LOC118456674|XP_035773539.1|AALB	LOC6533916|XP_015050326.1|DYAK
OG0007125	LOC118457898|XP_035775770.1|AALB	LOC6534009|XP_039229647.1|DYAK
OG0007126	LOC118457838|XP_035775610.1|AALB	LOC6534459|XP_002095136.1|DYAK
OG0007127	LOC118457342|XP_035774733.1|AALB	LOC6534817|XP_039229719.1|DYAK
OG0007128	LOC118457341|XP_035774732.1|AALB	LOC6534007|XP_002094696.1|DYAK
OG0007129	LOC118460290|XP_035780376.1|AALB	LOC6534008|XP_002094697.1|DYAK
OG0007130	LOC118460294|XP_035780382.1|AALB	LOC6539413|XP_039230422.1|DYAK
OG0007131	LOC118461280|XP_035782326.1|AALB	LOC6535128|XP_002095790.1|DYAK
OG0007132	LOC118461282|XP_035782328.1|AALB	LOC6539340|XP_039230566.1|DYAK
OG0007133	LOC118460961|XP_035781630.1|AALB	LOC6534436|XP_002095113.1|DYAK
OG0007134	LOC118460954|XP_035781623.1|AALB	LOC6534569|XP_002095245.1|DYAK
OG0007135	LOC118460399|XP_035780571.1|AALB	LOC6535105|XP_002095768.1|DYAK
OG0007136	LOC118460391|XP_035780557.1|AALB	LOC6534885|XP_002095557.2|DYAK
OG0007137	LOC118459927|XP_035779668.1|AALB	LOC6523848|XP_039233672.1|DYAK
OG0007138	LOC118468487|XP_035795207.1|AALB	LOC6524245|XP_015045565.1|DYAK
OG0007139	LOC118468990|XP_035796299.1|AALB	LOC6525161|XP_002100999.1|DYAK
OG0007140	LOC118468992|XP_035796311.1|AALB	LOC6524423|XP_002100281.1|DYAK
OG0007141	LOC118460022|XP_035779847.1|AALB	LOC6524403|XP_002100261.1|DYAK
OG0007142	LOC118468844|XP_035795981.1|AALB	LOC6534906|XP_002095577.1|DYAK
OG0007143	LOC118459469|XP_035778770.1|AALB	LOC6538012|XP_002098547.1|DYAK
OG0007144	LOC118459465|XP_035778766.1|AALB	LOC6536300|XP_039231777.1|DYAK
OG0007145	LOC118459468|XP_035778769.1|AALB	LOC6538706|XP_002099221.1|DYAK
OG0007146	LOC118459485|XP_035778791.1|AALB	LOC6538418|XP_002098942.1|DYAK
OG0007147	LOC118461692|XP_035783202.1|AALB	LOC6536858|XP_002097427.1|DYAK
OG0007148	LOC118461437|XP_035782638.1|AALB	LOC6525415|XP_039233359.1|DYAK
OG0007149	LOC118468462|XP_035795148.1|AALB	LOC6528480|XP_002089526.2|DYAK
OG0007151	LOC118456531|XP_035773266.1|AALB	LOC6532550|XP_039229754.1|DYAK
OG0007152	LOC118456305|XP_035772836.1|AALB	LOC6525142|XP_002100980.1|DYAK
OG0007153	LOC118456951|XP_035774019.1|AALB	LOC6525146|XP_002100984.1|DYAK
OG0007154	LOC118459853|XP_035779516.1|AALB	LOC6531704|XP_002092495.1|DYAK
OG0007155	LOC118461530|XP_035782855.1|AALB	LOC6530495|XP_002091410.1|DYAK
OG0007156	LOC118456950|XP_035774018.1|AALB	LOC6535854|XP_002096473.3|DYAK
OG0007157	LOC118458627|XP_035777208.1|AALB	LOC6537524|XP_002098070.2|DYAK
OG0007158	LOC118458631|XP_035777213.1|AALB	LOC6532776|XP_002093518.2|DYAK
OG0007159	LOC118459633|XP_035779104.1|AALB	LOC6523898|XP_002099771.3|DYAK
OG0007160	LOC118460777|XP_035781274.1|AALB	LOC6536640|XP_002097212.1|DYAK
OG0007161	LOC118459919|XP_035779654.1|AALB	LOC6523779|XP_002099654.1|DYAK
OG0007162	LOC118459918|XP_035779653.1|AALB	LOC6525099|XP_002100938.1|DYAK
OG0007163	LOC118456708|XP_035773637.1|AALB	LOC6539035|XP_002099537.1|DYAK
OG0007164	LOC118466404|XP_035791565.1|AALB	LOC6539034|XP_002099536.1|DYAK
OG0007165	LOC118462077|XP_035783979.1|AALB	LOC6525555|XP_039229370.1|DYAK
OG0007166	LOC118462071|XP_035783960.1|AALB	LOC6532711|XP_039230635.1|DYAK
OG0007167	LOC118468449|XP_035795118.1|AALB	LOC6524860|XP_002100700.1|DYAK
OG0007168	LOC118457319|XP_035774701.1|AALB	LOC6525145|XP_002100983.1|DYAK
