Orthogroup	AALB.longest_only	DMEL.longest_only
OG0006909	LOC118456838|XP_035773827.1|AALB	CG5037|NP_609382.1|DMEL
OG0006910	LOC118458363|XP_035776630.1|AALB	emb|NP_723391.2|DMEL
OG0006911	LOC118457805|XP_035775547.1|AALB	Nep3|NP_523417.2|DMEL
OG0006912	LOC118457108|XP_035774293.1|AALB	CG10132|NP_609979.2|DMEL
OG0006913	LOC118468740|XP_035795791.1|AALB	CG5149|NP_609110.1|DMEL
OG0006914	LOC118468742|XP_035795793.1|AALB	JMJD7|NP_648651.1|DMEL
OG0006915	LOC118468739|XP_035795790.1|AALB	Fign|NP_608763.2|DMEL
OG0006916	LOC118468735|XP_035795771.1|AALB	B4|NP_477325.2|DMEL
OG0006917	LOC118456157|XP_035772570.1|AALB	Gli|NP_476602.1|DMEL
OG0006918	LOC118468755|XP_035795809.1|AALB	ND-B17|NP_609765.1|DMEL
OG0006919	LOC118465077|XP_035788873.1|AALB	brwl|NP_609298.1|DMEL
OG0006920	LOC118460565|XP_035780859.1|AALB	Gyc32E|NP_001097148.1|DMEL
OG0006921	LOC118456370|XP_035772942.1|AALB	for|NP_477487.1|DMEL
OG0006922	LOC118456468|XP_035773151.1|AALB	CG9302|NP_609645.2|DMEL
OG0006923	LOC118461415|XP_035782597.1|AALB	CG3407|NP_608809.1|DMEL
OG0006924	LOC118456832|XP_035773820.1|AALB	Tim23|NP_001015387.1|DMEL
OG0006925	LOC118458820|XP_035777585.1|AALB	CG2310|NP_651694.1|DMEL
OG0006926	LOC118457608|XP_035775206.1|AALB	dpp|NP_477311.1|DMEL
OG0006927	LOC118458768|XP_035777453.1|AALB	CG9886|NP_608684.1|DMEL
OG0006928	LOC118468720|XP_035795743.1|AALB	CG18641|NP_608682.3|DMEL
OG0006929	LOC118461541|XP_035782880.1|AALB	Zir|NP_608489.2|DMEL
OG0006931	LOC118460693|XP_035781101.1|AALB	CG6712|NP_477479.1|DMEL
OG0006932	LOC118460407|XP_035780587.1|AALB	Cand1|NP_609389.1|DMEL
OG0006933	LOC118460411|XP_035780591.1|AALB	CG5022|NP_609384.1|DMEL
OG0006934	LOC118459920|XP_035779655.1|AALB	CG6621|NP_650036.2|DMEL
OG0006935	LOC118462069|XP_035783958.1|AALB	CG3793|NP_001246038.1|DMEL
OG0006936	LOC118461154|XP_035782021.1|AALB	CG11319|NP_001285682.1|DMEL
OG0006937	LOC118458445|XP_035776820.1|AALB	REPTOR-BP|NP_609363.1|DMEL
OG0006938	LOC118458444|XP_035776819.1|AALB	CG5885|NP_609321.1|DMEL
OG0006939	LOC118460440|XP_035780630.1|AALB	Mlc-c|NP_001245533.1|DMEL
OG0006940	LOC118467746|XP_035794454.1|AALB	muc|NP_609118.1|DMEL
OG0006941	LOC118468482|XP_035795195.1|AALB	Samuel|NP_525101.2|DMEL
OG0006942	LOC118460072|XP_035779967.1|AALB	whd|NP_001163111.1|DMEL
OG0006944	LOC118459686|XP_035779212.1|AALB	Eno|NP_722721.1|DMEL
OG0006945	LOC118456969|XP_035774056.1|AALB	CG10333|NP_609888.2|DMEL
OG0006946	LOC118460720|XP_035781160.1|AALB	grsm|NP_731749.3|DMEL
OG0006947	LOC118460723|XP_035781165.1|AALB	l_2_35Be|NP_609735.1|DMEL
OG0006948	LOC118468751|XP_035795806.1|AALB	pr|NP_724244.1|DMEL
OG0006950	LOC118457155|XP_035774373.1|AALB	CG8245|NP_610178.2|DMEL
OG0006951	LOC118461671|XP_035783152.1|AALB	Akap200|NP_787998.1|DMEL
OG0006952	LOC118461664|XP_035783142.1|AALB	Not10|NP_650215.1|DMEL
OG0006953	LOC118468951|XP_035796194.1|AALB	RNaseX25|NP_523966.2|DMEL
OG0006954	LOC118461895|XP_035783642.1|AALB	spict|NP_001260421.1|DMEL
OG0006955	LOC118459540|XP_035778904.1|AALB	Srp14|NP_650896.2|DMEL
OG0006956	LOC118458745|XP_035777416.1|AALB	CG17221|NP_608746.1|DMEL
OG0006957	LOC118458740|XP_035777404.1|AALB	Sos|NP_476597.2|DMEL
OG0006958	LOC118458742|XP_035777411.1|AALB	DCP1|NP_611842.1|DMEL
OG0006959	LOC118458305|XP_035776531.1|AALB	BORCS6|NP_612037.1|DMEL
OG0006960	LOC118457875|XP_035775691.1|AALB	Rcd4|NP_609221.1|DMEL
OG0006961	LOC118457465|XP_035774977.1|AALB	Sytalpha|NP_001188832.1|DMEL
OG0006962	LOC118458743|XP_035777413.1|AALB	CG2991|NP_608725.1|DMEL
OG0006963	LOC118467897|XP_035794712.1|AALB	CG34109|NP_001036351.2|DMEL
OG0006964	LOC118461296|XP_035782369.1|AALB	obst-B|NP_609339.1|DMEL
OG0006965	LOC118456184|XP_035772630.1|AALB	CG10336|NP_609895.2|DMEL
OG0006966	LOC118456182|XP_035772627.1|AALB	La|NP_477014.1|DMEL
OG0006967	LOC118456179|XP_035772622.1|AALB	CG11180|NP_611495.1|DMEL
OG0006968	LOC118459215|XP_035778289.1|AALB	CG9005|NP_001369081.1|DMEL
OG0006969	LOC118468477|XP_035795189.1|AALB	Aps|NP_648421.1|DMEL
OG0006970	LOC118457653|XP_035775289.1|AALB	pins|NP_524999.2|DMEL
OG0006971	LOC118460747|XP_035781227.1|AALB	l_2_10685|NP_608573.1|DMEL
OG0006972	LOC118460745|XP_035781209.1|AALB	SCAR|NP_001260368.1|DMEL
OG0006973	LOC118468692|XP_035795701.1|AALB	Ir21a|NP_001097043.1|DMEL
OG0006974	LOC118456453|XP_035773120.1|AALB	CG9547|NP_609040.1|DMEL
OG0006975	LOC118460117|XP_035780048.1|AALB	senju|NP_608902.1|DMEL
OG0006976	LOC118456166|XP_035772585.1|AALB	CG11030|NP_608956.1|DMEL
OG0006977	LOC118459228|XP_035778313.1|AALB	CG15097|NP_001261079.1|DMEL
OG0006978	LOC118459229|XP_035778317.1|AALB	cass|NP_477454.1|DMEL
OG0006979	LOC118459774|XP_035779378.1|AALB	CG4133|NP_608526.1|DMEL
OG0006980	LOC118458824|XP_035777601.1|AALB	CG9175|NP_608995.2|DMEL
OG0006981	LOC118468699|XP_035795716.1|AALB	CG16972|NP_609612.2|DMEL
OG0006982	LOC118468707|XP_035795723.1|AALB	Atg18b|NP_610100.1|DMEL
OG0006983	LOC118468710|XP_035795730.1|AALB	CG11377|NP_608490.1|DMEL
OG0006984	LOC118456244|XP_035772732.1|AALB	grp|NP_477011.1|DMEL
OG0006985	LOC118458391|XP_035776696.1|AALB	CG8460|NP_609190.2|DMEL
OG0006986	LOC118458393|XP_035776698.1|AALB	CG15629|NP_608859.1|DMEL
OG0006988	LOC118456907|XP_035773925.1|AALB	CG10413|NP_609887.1|DMEL
OG0006989	LOC118468642|XP_035795557.1|AALB	CG6153|NP_609580.1|DMEL
OG0006990	LOC118461742|XP_035783341.1|AALB	CG9265|NP_610081.3|DMEL
OG0006991	LOC118461242|XP_035782235.1|AALB	Mccc1|NP_651896.1|DMEL
OG0006992	LOC118460114|XP_035780042.1|AALB	qtc|NP_523480.2|DMEL
OG0006993	LOC118467552|XP_035794048.1|AALB	CLIP-190|NP_001368962.1|DMEL
OG0006994	LOC118459203|XP_035778265.1|AALB	mon2|NP_001033884.2|DMEL
OG0006995	LOC118457647|XP_035775282.1|AALB	Tap42|NP_723811.1|DMEL
OG0006996	LOC118461629|XP_035783071.1|AALB	CG31855|NP_001137822.1|DMEL
OG0006997	LOC118457863|XP_035775653.1|AALB	CG13744|NP_610439.1|DMEL
OG0006998	LOC118461445|XP_035782659.1|AALB	CG31111|NP_733074.1|DMEL
OG0006999	LOC118459327|XP_035778476.1|AALB	CG17712|NP_608619.1|DMEL
OG0007000	LOC118457707|XP_035775378.1|AALB	CG4213|NP_608520.1|DMEL
OG0007001	LOC118457625|XP_035775233.1|AALB	Cpr49Ab|NP_610769.1|DMEL
OG0007002	LOC118460746|XP_035781214.1|AALB	Pax|NP_001033913.1|DMEL
OG0007003	LOC118461731|XP_035783315.1|AALB	LamC|NP_001260974.1|DMEL
OG0007004	LOC118459638|XP_035779109.1|AALB	Axud1|NP_608673.1|DMEL
OG0007005	LOC118458844|XP_035777641.1|AALB	Oli|NP_523592.1|DMEL
OG0007006	LOC118456773|XP_035773742.1|AALB	CG9109|NP_001285650.1|DMEL
OG0007007	LOC118457693|XP_035775359.1|AALB	CG17768|NP_001188778.1|DMEL
OG0007008	LOC118467927|XP_035794781.1|AALB	CG33003|NP_001137790.1|DMEL
OG0007009	LOC118460023|XP_035779848.1|AALB	ClpP|NP_609388.1|DMEL
OG0007010	LOC118468850|XP_035795987.1|AALB	CG10283|NP_001163006.1|DMEL
OG0007011	LOC118461122|XP_035781952.1|AALB	RpII15|NP_731898.1|DMEL
OG0007012	LOC118456807|XP_035773789.1|AALB	CG14044|NP_608879.1|DMEL
OG0007013	LOC118456783|XP_035773751.1|AALB	rau|NP_608965.1|DMEL
OG0007014	LOC118461876|XP_035783600.1|AALB	TrissinR|NP_001097092.1|DMEL
OG0007015	LOC118456751|XP_035773704.1|AALB	Chd1|NP_001245851.1|DMEL
OG0007016	LOC118459308|XP_035778452.1|AALB	milt|NP_001245927.1|DMEL
OG0007017	LOC118459661|XP_035779154.1|AALB	NTPase|NP_001259972.1|DMEL
OG0007018	LOC118459663|XP_035779157.1|AALB	Pect|NP_723789.2|DMEL
OG0007019	LOC118461235|XP_035782227.1|AALB	Cht10|NP_001036422.1|DMEL
OG0007020	LOC118458221|XP_035776375.1|AALB	CG31612|NP_724363.1|DMEL
OG0007021	LOC118458676|XP_035777280.1|AALB	CG3662|NP_608549.2|DMEL
OG0007022	LOC118460231|XP_035780262.1|AALB	Reph|NP_722945.2|DMEL
OG0007023	LOC118456324|XP_035772866.1|AALB	Rsf1|NP_477001.2|DMEL
OG0007024	LOC118456321|XP_035772863.1|AALB	MED17|NP_650686.1|DMEL
OG0007025	LOC118457051|XP_035774192.1|AALB	CG12730|NP_572228.1|DMEL
OG0007026	LOC118468038|XP_035794869.1|AALB	ex|NP_476840.2|DMEL
OG0007027	LOC118459527|XP_035778878.1|AALB	cnir|NP_608745.1|DMEL
OG0007028	LOC118459520|XP_035778857.1|AALB	Plc21C|NP_995605.1|DMEL
OG0007029	LOC118458731|XP_035777393.1|AALB, LOC118461192|XP_035782119.1|AALB	CG13282|NP_609814.1|DMEL
OG0007030	LOC118460930|XP_035781583.1|AALB	CG7246|NP_572520.1|DMEL
OG0007031	LOC118460561|XP_035780857.1|AALB	Maf1|NP_001015167.2|DMEL
OG0007032	LOC118458720|XP_035777357.1|AALB	CycH|NP_524207.1|DMEL
OG0007033	LOC118458721|XP_035777358.1|AALB	Rab14|NP_788056.1|DMEL
OG0007034	LOC118456631|XP_035773452.1|AALB	Snapin|NP_722835.1|DMEL
OG0007035	LOC118456629|XP_035773450.1|AALB	CG11164|NP_572908.2|DMEL
OG0007036	LOC118457136|XP_035774344.1|AALB	CG6951|NP_649197.1|DMEL
OG0007037	LOC118457134|XP_035774341.1|AALB	CSN6|NP_524451.1|DMEL
OG0007038	LOC118460966|XP_035781651.1|AALB	PIP5K59B|NP_001369113.1|DMEL
OG0007039	LOC118458267|XP_035776471.1|AALB	RNaseZ|NP_724916.1|DMEL
OG0007040	LOC118458270|XP_035776476.1|AALB	CG6388|NP_609566.1|DMEL
OG0007041	LOC118456237|XP_035772715.1|AALB	Ac3|NP_610116.2|DMEL
OG0007042	LOC118456238|XP_035772721.1|AALB	CG9541|NP_001260273.1|DMEL
OG0007043	LOC118458141|XP_035776228.1|AALB	Hcs|NP_001287175.1|DMEL
OG0007044	LOC118458729|XP_035777389.1|AALB	Wnt6|NP_609108.3|DMEL
OG0007045	LOC118462017|XP_035783860.1|AALB	RhoGAP92B|NP_650844.1|DMEL
OG0007046	LOC118458784|XP_035777502.1|AALB	CG12007|NP_649512.1|DMEL
OG0007047	LOC118459249|XP_035778353.1|AALB	ND-13A|NP_608909.1|DMEL
OG0007048	LOC118459239|XP_035778330.1|AALB	Su_dx_|NP_476753.1|DMEL
OG0007049	LOC118468931|XP_035796147.1|AALB	Dim1|NP_608830.3|DMEL
OG0007050	LOC118457914|XP_035775808.1|AALB	gudu|NP_609111.1|DMEL
OG0007051	LOC118461896|XP_035783643.1|AALB	CG43707|NP_001260005.1|DMEL
OG0007052	LOC118459278|XP_035778414.1|AALB	Ucp4A|NP_573246.1|DMEL
OG0007053	LOC118458120|XP_035776187.1|AALB	CG6752|NP_650425.1|DMEL
OG0007054	LOC118458747|XP_035777418.1|AALB	CG3594|NP_523855.1|DMEL
OG0007055	LOC118461427|XP_035782628.1|AALB	Nox|NP_001097336.1|DMEL
OG0007056	LOC118459421|XP_035778658.1|AALB	nSMase|NP_647790.1|DMEL
OG0007057	LOC118459841|XP_035779502.1|AALB	CG15814|NP_573247.2|DMEL
OG0007058	LOC118459836|XP_035779495.1|AALB	CG2685|NP_570023.1|DMEL
OG0007059	LOC118458171|XP_035776269.1|AALB	CG7154|NP_609148.1|DMEL
OG0007060	LOC118458174|XP_035776272.1|AALB	CG7179|NP_723315.3|DMEL
OG0007061	LOC118458175|XP_035776273.1|AALB	CG7191|NP_609146.3|DMEL
OG0007062	LOC118460689|XP_035781094.1|AALB	CG17075|NP_608508.1|DMEL
OG0007063	LOC118456378|XP_035772958.1|AALB	fy|NP_477500.1|DMEL
OG0007064	LOC118459281|XP_035778420.1|AALB	alc|NP_610460.1|DMEL
OG0007065	LOC118459276|XP_035778406.1|AALB	mus304|NP_524135.3|DMEL
OG0007066	LOC118456387|XP_035772970.1|AALB	CG32147|NP_730035.1|DMEL
OG0007067	LOC118456374|XP_035772951.1|AALB	Stam|NP_477448.1|DMEL
OG0007068	LOC118456389|XP_035772972.1|AALB	Apf|NP_723505.2|DMEL
OG0007069	LOC118457982|XP_035775927.1|AALB	kuz|NP_477187.1|DMEL
OG0007070	LOC118459031|XP_035777940.1|AALB	CG33672|NP_001027413.1|DMEL
OG0007071	LOC118458205|XP_035776343.1|AALB	CG2790|NP_611986.2|DMEL
OG0007073	LOC118456505|XP_035773226.1|AALB	CG3652|NP_608828.2|DMEL
OG0007074	LOC118458044|XP_035776056.1|AALB	CG5543|NP_611832.1|DMEL
OG0007075	LOC118456916|XP_035773938.1|AALB	tho2|NP_608646.3|DMEL
OG0007076	LOC118458663|XP_035777254.1|AALB	CG8613|NP_610953.1|DMEL
OG0007077	LOC118458767|XP_035777452.1|AALB	CG17127|NP_001137813.1|DMEL
OG0007078	LOC118459639|XP_035779112.1|AALB	CG17258|NP_608742.2|DMEL
OG0007079	LOC118459648|XP_035779123.1|AALB	GABPI|NP_608741.1|DMEL
OG0007080	LOC118468729|XP_035795756.1|AALB	Eaat1|NP_001369123.1|DMEL
OG0007081	LOC118468730|XP_035795762.1|AALB	CG9536|NP_609033.1|DMEL
OG0007082	LOC118468325|XP_035794962.1|AALB	Nhe1|NP_608491.3|DMEL
OG0007083	LOC118457686|XP_035775346.1|AALB	rho-6|NP_788038.1|DMEL
OG0007084	LOC118461838|XP_035783491.1|AALB	mthl1|NP_573140.1|DMEL
OG0007085	LOC118461845|XP_035783520.1|AALB	CG17646|NP_608618.1|DMEL
OG0007086	LOC118459761|XP_035779351.1|AALB	mRpL4|NP_524939.1|DMEL
OG0007087	LOC118460517|XP_035780785.1|AALB	Nufip|NP_649058.1|DMEL
OG0007088	LOC118460509|XP_035780763.1|AALB	RtGEF|NP_001369133.1|DMEL
OG0007089	LOC118458076|XP_035776124.1|AALB	Saf6|NP_608545.1|DMEL
OG0007090	LOC118458494|XP_035776940.1|AALB	CG9967|NP_608669.1|DMEL
OG0007091	LOC118458484|XP_035776927.1|AALB	pkaap|NP_609783.1|DMEL
OG0007092	LOC118458074|XP_035776122.1|AALB	CG14322|NP_001262675.1|DMEL
OG0007093	LOC118458080|XP_035776130.1|AALB	pelo|NP_476982.1|DMEL
OG0007094	LOC118456630|XP_035773451.1|AALB	hoip|NP_524714.1|DMEL
OG0007095	LOC118461855|XP_035783548.1|AALB	Hs2st|NP_477339.1|DMEL
OG0007096	LOC118461856|XP_035783549.1|AALB	fs_2_ltoPP43|NP_524940.1|DMEL
OG0007097	LOC118461547|XP_035782889.1|AALB	ppk13|NP_001014495.1|DMEL
OG0007098	LOC118468864|XP_035796037.1|AALB	tadr|NP_724308.2|DMEL
OG0007099	LOC118456896|XP_035773910.1|AALB	l_3_87Df|NP_524942.1|DMEL
OG0007100	LOC118456886|XP_035773899.1|AALB	Tango1|NP_609058.2|DMEL
OG0007101	LOC118456897|XP_035773913.1|AALB	CG17996|NP_609803.1|DMEL
OG0007103	LOC118456173|XP_035772612.1|AALB	Bka|NP_524867.2|DMEL
OG0007104	LOC118456174|XP_035772613.1|AALB	RpL9|NP_477161.1|DMEL
OG0007105	LOC118460009|XP_035779828.1|AALB	Mdh1|NP_609394.1|DMEL
OG0007106	LOC118461536|XP_035782875.1|AALB	GABA-B-R3|NP_523447.2|DMEL
OG0007107	LOC118456424|XP_035773059.1|AALB	CG4238|NP_608640.2|DMEL
OG0007108	LOC118457236|XP_035774509.1|AALB	fipi|NP_787975.1|DMEL
OG0007109	LOC118456224|XP_035772702.1|AALB	Swip-1|NP_609925.1|DMEL
OG0007110	LOC118456219|XP_035772693.1|AALB	CG17219|NP_608740.2|DMEL
OG0007111	LOC118456212|XP_035772676.1|AALB	RapGAP1|NP_001097114.2|DMEL
OG0007112	LOC118462012|XP_035783851.1|AALB	RpI135|NP_476708.1|DMEL
OG0007113	LOC118456444|XP_035773098.1|AALB	beta4GalT7|NP_651319.2|DMEL
OG0007114	LOC118456442|XP_035773096.1|AALB	CG6766|NP_609537.1|DMEL
OG0007115	LOC118456441|XP_035773095.1|AALB	CG5776|NP_609585.1|DMEL
OG0007116	LOC118460521|XP_035780790.1|AALB	CG7231|NP_723327.1|DMEL
OG0007117	LOC118460527|XP_035780800.1|AALB	CG14341|NP_608580.2|DMEL
OG0007118	LOC118460516|XP_035780784.1|AALB	spz4|NP_609504.2|DMEL
OG0007119	LOC118462024|XP_035783883.1|AALB	dpr14|NP_572419.1|DMEL
OG0007120	LOC118457841|XP_035775614.1|AALB	CG32772|NP_572196.3|DMEL
OG0007121	LOC118460653|XP_035781009.1|AALB	CG14407|NP_572974.1|DMEL
OG0007122	LOC118468838|XP_035795971.1|AALB	CoRest|NP_001188671.1|DMEL
OG0007123	LOC118468839|XP_035795972.1|AALB	CG32532|NP_608318.5|DMEL
OG0007124	LOC118456674|XP_035773539.1|AALB	Ptp69D|NP_524048.2|DMEL
OG0007125	LOC118457898|XP_035775770.1|AALB	CG32121|NP_001097599.1|DMEL
OG0007126	LOC118457838|XP_035775610.1|AALB	Msh6|NP_648755.1|DMEL
OG0007127	LOC118457342|XP_035774733.1|AALB	alphaSnap|NP_524180.1|DMEL
OG0007128	LOC118457341|XP_035774732.1|AALB	CG10222|NP_648641.2|DMEL
OG0007129	LOC118460290|XP_035780376.1|AALB	flr|NP_648642.1|DMEL
OG0007130	LOC118460294|XP_035780382.1|AALB	FRG1|NP_649202.1|DMEL
OG0007131	LOC118461280|XP_035782326.1|AALB	CG7470|NP_649375.1|DMEL
OG0007132	LOC118461282|XP_035782328.1|AALB	Oct-TyrR|NP_524419.2|DMEL
OG0007133	LOC118460961|XP_035781630.1|AALB	l_3_73Ah|NP_524933.1|DMEL
OG0007134	LOC118460954|XP_035781623.1|AALB	Tasp1|NP_648832.1|DMEL
OG0007135	LOC118460399|XP_035780571.1|AALB	Trs20|NP_648841.1|DMEL
OG0007136	LOC118460391|XP_035780557.1|AALB	kto|NP_524786.1|DMEL
OG0007137	LOC118459927|XP_035779668.1|AALB	CG43867|NP_001284762.1|DMEL
OG0007138	LOC118468487|XP_035795207.1|AALB	norpA|NP_001014720.1|DMEL
OG0007139	LOC118468990|XP_035796299.1|AALB	e_y_3|NP_001259719.1|DMEL
OG0007140	LOC118468992|XP_035796311.1|AALB	crn|NP_477118.1|DMEL
OG0007141	LOC118460022|XP_035779847.1|AALB	gt|NP_525049.1|DMEL
OG0007142	LOC118468844|XP_035795981.1|AALB	Gbeta76C|NP_523720.2|DMEL
OG0007143	LOC118459469|XP_035778770.1|AALB	Wdr24|NP_733303.2|DMEL
OG0007144	LOC118459465|XP_035778766.1|AALB	CG31100|NP_001262395.1|DMEL
OG0007145	LOC118459468|XP_035778769.1|AALB	CG13617|NP_651263.1|DMEL
OG0007146	LOC118459485|XP_035778791.1|AALB	CG14543|NP_651458.1|DMEL
OG0007147	LOC118461692|XP_035783202.1|AALB	mbo|NP_524330.2|DMEL
OG0007148	LOC118461437|XP_035782638.1|AALB	ct|NP_524764.1|DMEL
OG0007149	LOC118468462|XP_035795148.1|AALB	DNApol-zeta|NP_524881.2|DMEL
OG0007151	LOC118456531|XP_035773266.1|AALB	CG32036|NP_729504.2|DMEL
OG0007152	LOC118456305|XP_035772836.1|AALB	CG14230|NP_608349.1|DMEL
OG0007153	LOC118456951|XP_035774019.1|AALB	CG14229|NP_608346.1|DMEL
OG0007154	LOC118459853|XP_035779516.1|AALB	AsnRS-m|NP_611176.1|DMEL
OG0007155	LOC118461530|XP_035782855.1|AALB	mRpL41|NP_611022.2|DMEL
OG0007156	LOC118456950|XP_035774018.1|AALB	CG31223|NP_732563.2|DMEL
OG0007157	LOC118458627|XP_035777208.1|AALB	CG1236|NP_649579.2|DMEL
OG0007158	LOC118458631|XP_035777213.1|AALB	CG14966|NP_647784.1|DMEL
OG0007159	LOC118459633|XP_035779104.1|AALB	Atf3|NP_001259125.1|DMEL
OG0007160	LOC118460777|XP_035781274.1|AALB	Exd2|NP_650075.1|DMEL
OG0007161	LOC118459919|XP_035779654.1|AALB	CG3038|NP_569833.1|DMEL
OG0007162	LOC118459918|XP_035779653.1|AALB	CG1637|NP_001285095.1|DMEL
OG0007163	LOC118456708|XP_035773637.1|AALB	CG11563|NP_651884.1|DMEL
OG0007164	LOC118466404|XP_035791565.1|AALB	CstF50|NP_651883.1|DMEL
OG0007165	LOC118462077|XP_035783979.1|AALB	PhKgamma|NP_511129.3|DMEL
OG0007166	LOC118462071|XP_035783960.1|AALB	CG43163|NP_001246673.1|DMEL
OG0007167	LOC118468449|XP_035795118.1|AALB	Pis|NP_573055.1|DMEL
OG0007168	LOC118457319|XP_035774701.1|AALB	Cdc42|NP_523414.1|DMEL
OG0007169	LOC118457321|XP_035774705.1|AALB	CG17776|NP_652509.1|DMEL
OG0007170	LOC118468484|XP_035795198.1|AALB	CG9776|NP_649455.1|DMEL
OG0007171	LOC118461045|XP_035781828.1|AALB	Agpat1|NP_572828.1|DMEL
OG0007172	LOC118456641|XP_035773472.1|AALB	MTPAP|NP_569904.1|DMEL
OG0007173	LOC118456639|XP_035773467.1|AALB	CG11417|NP_569906.1|DMEL
OG0007174	LOC118461233|XP_035782225.1|AALB	CG13842|NP_651085.2|DMEL
OG0007175	LOC118459716|XP_035779269.1|AALB	CG32112|NP_001261779.1|DMEL
OG0007176	LOC118458623|XP_035777200.1|AALB	RIOK2|NP_651365.1|DMEL
OG0007177	LOC118461526|XP_035782850.1|AALB	HDAC3|NP_651978.2|DMEL
OG0007178	LOC118459466|XP_035778767.1|AALB	CG8202|NP_649826.3|DMEL
OG0007179	LOC118459480|XP_035778784.1|AALB	CG2656|NP_649699.1|DMEL
OG0007180	LOC118459472|XP_035778777.1|AALB	POLDIP2|NP_730934.1|DMEL
OG0007181	LOC118458172|XP_035776270.1|AALB	wds|NP_524984.1|DMEL
OG0007182	LOC118461604|XP_035783014.1|AALB	Naam|NP_732446.1|DMEL
OG0007183	LOC118459678|XP_035779179.1|AALB	GluClalpha|NP_001287408.1|DMEL
OG0007184	LOC118459674|XP_035779174.1|AALB	CG7432|NP_650825.2|DMEL
OG0007185	LOC118468613|XP_035795507.1|AALB	ND-B8|NP_652341.1|DMEL
OG0007186	LOC118459576|XP_035778994.1|AALB	Sulf1|NP_524987.1|DMEL
OG0007187	LOC118459175|XP_035778214.1|AALB	Nf1|NP_733132.2|DMEL
OG0007188	LOC118459177|XP_035778226.1|AALB	CG3744|NP_001262935.1|DMEL
OG0007189	LOC118459180|XP_035778229.1|AALB	CG8199|NP_649905.1|DMEL
OG0007190	LOC118459185|XP_035778235.1|AALB	Taf12|NP_524320.1|DMEL
OG0007191	LOC118459178|XP_035778227.1|AALB	Edc3|NP_648992.1|DMEL
OG0007192	LOC118458460|XP_035776866.1|AALB	Tango2|NP_001245654.1|DMEL
OG0007193	LOC118458452|XP_035776833.1|AALB	CG2691|NP_572906.2|DMEL
OG0007194	LOC118458459|XP_035776865.1|AALB	Sas10|NP_572215.1|DMEL
OG0007195	LOC118459858|XP_035779524.1|AALB	BBS5|NP_649499.1|DMEL
OG0007196	LOC118456953|XP_035774022.1|AALB	CG5938|NP_733210.1|DMEL
OG0007197	LOC118458624|XP_035777201.1|AALB	Gbs-70E|NP_648708.2|DMEL
OG0007198	LOC118457259|XP_035774540.1|AALB	ort|NP_524406.1|DMEL
OG0007199	LOC118457256|XP_035774536.1|AALB	CG7156|NP_650697.1|DMEL
OG0007200	LOC118457252|XP_035774533.1|AALB	prd1|NP_650115.1|DMEL
OG0007201	LOC118467541|XP_035794036.1|AALB	Smyd4-2|NP_648574.1|DMEL
OG0007202	LOC118467534|XP_035794014.1|AALB	CG42514|NP_730171.1|DMEL
OG0007203	LOC118459071|XP_035778003.1|AALB	CG33158|NP_788515.1|DMEL
OG0007204	LOC118459064|XP_035777991.1|AALB	CG8939|NP_573099.1|DMEL
OG0007205	LOC118459066|XP_035777996.1|AALB	TyrRS|NP_648895.1|DMEL
OG0007206	LOC118460278|XP_035780355.1|AALB	Csk|NP_731611.2|DMEL
OG0007207	LOC118460279|XP_035780356.1|AALB	CG10425|NP_651363.1|DMEL
OG0007208	LOC118457065|XP_035774221.1|AALB	MBD-like|NP_001262421.1|DMEL
OG0007209	LOC118457064|XP_035774220.1|AALB	CG9393|NP_649908.1|DMEL
OG0007210	LOC118457370|XP_035774792.1|AALB	Nup58|NP_650821.2|DMEL
OG0007211	LOC118457062|XP_035774217.1|AALB	Elp1|NP_001262478.1|DMEL
OG0007212	LOC118456862|XP_035773858.1|AALB	CG7943|NP_651766.1|DMEL
OG0007214	LOC118458862|XP_035777696.1|AALB	GlcAT-P|NP_648448.1|DMEL
OG0007215	LOC118461706|XP_035783224.1|AALB	Dtd|NP_650072.2|DMEL
OG0007216	LOC118468885|XP_035796070.1|AALB	Spn100A|NP_651818.1|DMEL
OG0007217	LOC118468888|XP_035796074.1|AALB	eIF6|NP_659573.1|DMEL
OG0007218	LOC118460262|XP_035780327.1|AALB	CG2126|NP_001263153.1|DMEL
OG0007219	LOC118459693|XP_035779224.1|AALB	CG6966|NP_001097796.1|DMEL
OG0007220	LOC118458689|XP_035777320.1|AALB	Sgsh|NP_650760.1|DMEL
OG0007221	LOC118458688|XP_035777319.1|AALB	Exo84|NP_996299.1|DMEL
OG0007222	LOC118457351|XP_035774742.1|AALB	AdamTS-A|NP_996218.1|DMEL
OG0007223	LOC118460592|XP_035780905.1|AALB	nero|NP_651887.1|DMEL
OG0007224	LOC118460584|XP_035780896.1|AALB	CG5555|NP_001262724.1|DMEL
OG0007225	LOC118460601|XP_035780922.1|AALB	l_3_neo43|NP_650443.3|DMEL
OG0007226	LOC118460580|XP_035780886.1|AALB	p|NP_649810.1|DMEL
OG0007227	LOC118457533|XP_035775078.1|AALB	Myt1|NP_647987.2|DMEL
OG0007228	LOC118457698|XP_035775363.1|AALB	dyl|NP_647890.2|DMEL
OG0007229	LOC118459016|XP_035777911.1|AALB	Idi|NP_650962.1|DMEL
OG0007230	LOC118461719|XP_035783272.1|AALB	Prx5|NP_001027191.1|DMEL
