Orthogroup	AALB.longest_only	CCAP.longest_only
OG0007077	LOC118458767|XP_035777452.1|AALB	CCAP1982_LOCUS7920|CAD6999394.1|CCAP
OG0007078	LOC118459639|XP_035779112.1|AALB	CCAP1982_LOCUS7354|CAD6998803.1|CCAP
OG0007079	LOC118459648|XP_035779123.1|AALB	CCAP1982_LOCUS7353|CAD6998799.1|CCAP
OG0007080	LOC118468729|XP_035795756.1|AALB	CCAP1982_LOCUS6393|CAD6997763.1|CCAP
OG0007081	LOC118468730|XP_035795762.1|AALB	CCAP1982_LOCUS5561|CAD6996887.1|CCAP
OG0007082	LOC118468325|XP_035794962.1|AALB	CCAP1982_LOCUS6673|CAD6998057.1|CCAP
OG0007083	LOC118457686|XP_035775346.1|AALB	CCAP1982_LOCUS6906|CAD6998297.1|CCAP
OG0007086	LOC118459761|XP_035779351.1|AALB	CCAP1982_LOCUS8255|CAD6999729.1|CCAP
OG0007087	LOC118460517|XP_035780785.1|AALB	CCAP1982_LOCUS6897|CAD6998288.1|CCAP
OG0007088	LOC118460509|XP_035780763.1|AALB	CCAP1982_LOCUS6895|CAD6998286.1|CCAP
OG0007089	LOC118458076|XP_035776124.1|AALB	CCAP1982_LOCUS7485|CAD6998938.1|CCAP
OG0007090	LOC118458494|XP_035776940.1|AALB	CCAP1982_LOCUS8235|CAD6999709.1|CCAP
OG0007091	LOC118458484|XP_035776927.1|AALB	CCAP1982_LOCUS6972|CAD6998372.1|CCAP
OG0007092	LOC118458074|XP_035776122.1|AALB	CCAP1982_LOCUS4644|CAD6995942.1|CCAP
OG0007093	LOC118458080|XP_035776130.1|AALB	CCAP1982_LOCUS10850|CAD7002356.1|CCAP
OG0007095	LOC118461855|XP_035783548.1|AALB	CCAP1982_LOCUS7737|CAD6999203.1|CCAP
OG0007096	LOC118461856|XP_035783549.1|AALB	CCAP1982_LOCUS5513|CAD6996840.1|CCAP
OG0007097	LOC118461547|XP_035782889.1|AALB	CCAP1982_LOCUS7965|CAD6999441.1|CCAP
OG0007098	LOC118468864|XP_035796037.1|AALB	CCAP1982_LOCUS7969|CAD6999445.1|CCAP
OG0007099	LOC118456896|XP_035773910.1|AALB	CCAP1982_LOCUS2724|CAD6993938.1|CCAP
OG0007100	LOC118456886|XP_035773899.1|AALB	CCAP1982_LOCUS7691|CAD6999152.1|CCAP
OG0007103	LOC118456173|XP_035772612.1|AALB	CCAP1982_LOCUS6721|CAD6998107.1|CCAP
OG0007104	LOC118456174|XP_035772613.1|AALB	CCAP1982_LOCUS5635|CAD6996970.1|CCAP
OG0007105	LOC118460009|XP_035779828.1|AALB	CCAP1982_LOCUS5711|CAD6997057.1|CCAP
OG0007106	LOC118461536|XP_035782875.1|AALB	CCAP1982_LOCUS7479|CAD6998932.1|CCAP
OG0007107	LOC118456424|XP_035773059.1|AALB	CCAP1982_LOCUS8486|CAD6999982.1|CCAP
OG0007109	LOC118456224|XP_035772702.1|AALB	CCAP1982_LOCUS8807|CAD7000324.1|CCAP
OG0007110	LOC118456219|XP_035772693.1|AALB	CCAP1982_LOCUS8571|CAD7000070.1|CCAP
OG0007111	LOC118456212|XP_035772676.1|AALB	CCAP1982_LOCUS7393|CAD6998844.1|CCAP
OG0007112	LOC118462012|XP_035783851.1|AALB	CCAP1982_LOCUS7501|CAD6998954.1|CCAP
OG0007113	LOC118456444|XP_035773098.1|AALB	CCAP1982_LOCUS2444|CAD6993634.1|CCAP
OG0007114	LOC118456442|XP_035773096.1|AALB	CCAP1982_LOCUS8259|CAD6999733.1|CCAP
OG0007115	LOC118456441|XP_035773095.1|AALB	CCAP1982_LOCUS8261|CAD6999735.1|CCAP
OG0007116	LOC118460521|XP_035780790.1|AALB	CCAP1982_LOCUS8864|CAD7000388.1|CCAP
OG0007117	LOC118460527|XP_035780800.1|AALB	CCAP1982_LOCUS7696|CAD6999158.1|CCAP
OG0007118	LOC118460516|XP_035780784.1|AALB	CCAP1982_LOCUS8559|CAD7000055.1|CCAP
OG0007124	LOC118456674|XP_035773539.1|AALB	CCAP1982_LOCUS14438|CAD7006106.1|CCAP
OG0007125	LOC118457898|XP_035775770.1|AALB	CCAP1982_LOCUS13823|CAD7005463.1|CCAP
OG0007126	LOC118457838|XP_035775610.1|AALB	CCAP1982_LOCUS13816|CAD7005456.1|CCAP
OG0007127	LOC118457342|XP_035774733.1|AALB	CCAP1982_LOCUS14233|CAD7005893.1|CCAP
OG0007128	LOC118457341|XP_035774732.1|AALB	CCAP1982_LOCUS13827|CAD7005467.1|CCAP
OG0007129	LOC118460290|XP_035780376.1|AALB	CCAP1982_LOCUS13825|CAD7005465.1|CCAP
OG0007130	LOC118460294|XP_035780382.1|AALB	CCAP1982_LOCUS13965|CAD7005606.1|CCAP
OG0007131	LOC118461280|XP_035782326.1|AALB	CCAP1982_LOCUS11653|CAD7003191.1|CCAP
OG0007132	LOC118461282|XP_035782328.1|AALB	CCAP1982_LOCUS11686|CAD7003225.1|CCAP
OG0007133	LOC118460961|XP_035781630.1|AALB	CCAP1982_LOCUS13226|CAD7004840.1|CCAP
OG0007134	LOC118460954|XP_035781623.1|AALB	CCAP1982_LOCUS12053|CAD7003609.1|CCAP
OG0007135	LOC118460399|XP_035780571.1|AALB	CCAP1982_LOCUS11440|CAD7002977.1|CCAP
OG0007136	LOC118460391|XP_035780557.1|AALB	CCAP1982_LOCUS11814|CAD7003355.1|CCAP
OG0007142	LOC118468844|XP_035795981.1|AALB	CCAP1982_LOCUS14614|CAD7006291.1|CCAP
OG0007143	LOC118459469|XP_035778770.1|AALB	CCAP1982_LOCUS3194|CAD6994446.1|CCAP
OG0007144	LOC118459465|XP_035778766.1|AALB	CCAP1982_LOCUS241|CAD6991312.1|CCAP
OG0007145	LOC118459468|XP_035778769.1|AALB	CCAP1982_LOCUS430|CAD6991507.1|CCAP
OG0007146	LOC118459485|XP_035778791.1|AALB	CCAP1982_LOCUS433|CAD6991511.1|CCAP
OG0007149	LOC118468462|XP_035795148.1|AALB	CCAP1982_LOCUS22324|CAD7014327.1|CCAP
OG0007151	LOC118456531|XP_035773266.1|AALB	CCAP1982_LOCUS11432|CAD7002968.1|CCAP
OG0007154	LOC118459853|XP_035779516.1|AALB	CCAP1982_LOCUS20283|CAD7012182.1|CCAP
OG0007155	LOC118461530|XP_035782855.1|AALB	CCAP1982_LOCUS19995|CAD7011883.1|CCAP
OG0007156	LOC118456950|XP_035774018.1|AALB	CCAP1982_LOCUS1430|CAD6992582.1|CCAP
OG0007157	LOC118458627|XP_035777208.1|AALB	CCAP1982_LOCUS563|CAD6991649.1|CCAP
OG0007158	LOC118458631|XP_035777213.1|AALB	CCAP1982_LOCUS12225|CAD7003791.1|CCAP
OG0007160	LOC118460777|XP_035781274.1|AALB	CCAP1982_LOCUS4974|CAD6996290.1|CCAP
OG0007163	LOC118456708|XP_035773637.1|AALB	CCAP1982_LOCUS149|CAD6991211.1|CCAP
OG0007164	LOC118466404|XP_035791565.1|AALB	CCAP1982_LOCUS148|CAD6991210.1|CCAP
OG0007174	LOC118461233|XP_035782225.1|AALB	CCAP1982_LOCUS777|CAD6991886.1|CCAP
OG0007175	LOC118459716|XP_035779269.1|AALB	CCAP1982_LOCUS14454|CAD7006122.1|CCAP
OG0007176	LOC118458623|XP_035777200.1|AALB	CCAP1982_LOCUS829|CAD6991941.1|CCAP
OG0007177	LOC118461526|XP_035782850.1|AALB	CCAP1982_LOCUS748|CAD6991849.1|CCAP
OG0007178	LOC118459466|XP_035778767.1|AALB	CCAP1982_LOCUS867|CAD6991980.1|CCAP
OG0007179	LOC118459480|XP_035778784.1|AALB	CCAP1982_LOCUS750|CAD6991852.1|CCAP
OG0007180	LOC118459472|XP_035778777.1|AALB	CCAP1982_LOCUS745|CAD6991846.1|CCAP
OG0007182	LOC118461604|XP_035783014.1|AALB	CCAP1982_LOCUS967|CAD6992087.1|CCAP
OG0007183	LOC118459678|XP_035779179.1|AALB	CCAP1982_LOCUS970|CAD6992091.1|CCAP
OG0007184	LOC118459674|XP_035779174.1|AALB	CCAP1982_LOCUS962|CAD6992082.1|CCAP
OG0007185	LOC118468613|XP_035795507.1|AALB	CCAP1982_LOCUS7881|CAD6999354.1|CCAP
OG0007186	LOC118459576|XP_035778994.1|AALB	CCAP1982_LOCUS906|CAD6992022.1|CCAP
OG0007187	LOC118459175|XP_035778214.1|AALB	CCAP1982_LOCUS335|CAD6991408.1|CCAP
OG0007188	LOC118459177|XP_035778226.1|AALB	CCAP1982_LOCUS5020|CAD6996342.1|CCAP
OG0007189	LOC118459180|XP_035778229.1|AALB	CCAP1982_LOCUS4951|CAD6996268.1|CCAP
OG0007190	LOC118459185|XP_035778235.1|AALB	CCAP1982_LOCUS708|CAD6991805.1|CCAP
OG0007191	LOC118459178|XP_035778227.1|AALB	CCAP1982_LOCUS12894|CAD7004492.1|CCAP
OG0007195	LOC118459858|XP_035779524.1|AALB	CCAP1982_LOCUS680|CAD6991773.1|CCAP
OG0007196	LOC118456953|XP_035774022.1|AALB	CCAP1982_LOCUS451|CAD6991533.1|CCAP
OG0007197	LOC118458624|XP_035777201.1|AALB	CCAP1982_LOCUS13596|CAD7005238.1|CCAP
OG0007198	LOC118457259|XP_035774540.1|AALB	CCAP1982_LOCUS898|CAD6992012.1|CCAP
OG0007199	LOC118457256|XP_035774536.1|AALB	CCAP1982_LOCUS580|CAD6991666.1|CCAP
OG0007200	LOC118457252|XP_035774533.1|AALB	CCAP1982_LOCUS4879|CAD6996187.1|CCAP
OG0007201	LOC118467541|XP_035794036.1|AALB	CCAP1982_LOCUS11204|CAD7002729.1|CCAP
OG0007202	LOC118467534|XP_035794014.1|AALB	CCAP1982_LOCUS13344|CAD7004966.1|CCAP
OG0007203	LOC118459071|XP_035778003.1|AALB	CCAP1982_LOCUS13330|CAD7004951.1|CCAP
OG0007205	LOC118459066|XP_035777996.1|AALB	CCAP1982_LOCUS13329|CAD7004950.1|CCAP
OG0007206	LOC118460278|XP_035780355.1|AALB	CCAP1982_LOCUS716|CAD6991815.1|CCAP
OG0007207	LOC118460279|XP_035780356.1|AALB	CCAP1982_LOCUS721|CAD6991820.1|CCAP
OG0007208	LOC118457065|XP_035774221.1|AALB	CCAP1982_LOCUS720|CAD6991819.1|CCAP
OG0007209	LOC118457064|XP_035774220.1|AALB	CCAP1982_LOCUS719|CAD6991818.1|CCAP
OG0007210	LOC118457370|XP_035774792.1|AALB	CCAP1982_LOCUS894|CAD6992008.1|CCAP
OG0007211	LOC118457062|XP_035774217.1|AALB	CCAP1982_LOCUS4295|CAD6995585.1|CCAP
OG0007212	LOC118456862|XP_035773858.1|AALB	CCAP1982_LOCUS169|CAD6991232.1|CCAP
OG0007214	LOC118458862|XP_035777696.1|AALB	CCAP1982_LOCUS13363|CAD7004987.1|CCAP
OG0007215	LOC118461706|XP_035783224.1|AALB	CCAP1982_LOCUS392|CAD6991468.1|CCAP
OG0007216	LOC118468885|XP_035796070.1|AALB	CCAP1982_LOCUS1848|CAD6993013.1|CCAP, CCAP1982_LOCUS1847|CAD6993012.1|CCAP
OG0007217	LOC118468888|XP_035796074.1|AALB	CCAP1982_LOCUS20135|CAD7012031.1|CCAP
OG0007218	LOC118460262|XP_035780327.1|AALB	CCAP1982_LOCUS261|CAD6991332.1|CCAP
OG0007219	LOC118459693|XP_035779224.1|AALB	CCAP1982_LOCUS780|CAD6991889.1|CCAP
OG0007220	LOC118458689|XP_035777320.1|AALB	CCAP1982_LOCUS1421|CAD6992573.1|CCAP
OG0007221	LOC118458688|XP_035777319.1|AALB	CCAP1982_LOCUS5051|CAD6996372.1|CCAP
OG0007222	LOC118457351|XP_035774742.1|AALB	CCAP1982_LOCUS4924|CAD6996240.1|CCAP
OG0007223	LOC118460592|XP_035780905.1|AALB	CCAP1982_LOCUS155|CAD6991217.1|CCAP
OG0007224	LOC118460584|XP_035780896.1|AALB	CCAP1982_LOCUS4413|CAD6995706.1|CCAP
OG0007225	LOC118460601|XP_035780922.1|AALB	CCAP1982_LOCUS240|CAD6991311.1|CCAP
OG0007226	LOC118460580|XP_035780886.1|AALB	CCAP1982_LOCUS372|CAD6991446.1|CCAP
OG0007227	LOC118457533|XP_035775078.1|AALB	CCAP1982_LOCUS12755|CAD7004337.1|CCAP
OG0007228	LOC118457698|XP_035775363.1|AALB	CCAP1982_LOCUS12753|CAD7004335.1|CCAP
OG0007229	LOC118459016|XP_035777911.1|AALB	CCAP1982_LOCUS2800|CAD6994023.1|CCAP
OG0007230	LOC118461719|XP_035783272.1|AALB	CCAP1982_LOCUS4944|CAD6996261.1|CCAP
OG0007231	LOC118461714|XP_035783264.1|AALB	CCAP1982_LOCUS802|CAD6991913.1|CCAP
OG0007232	LOC118459912|XP_035779639.1|AALB	CCAP1982_LOCUS12462|CAD7004037.1|CCAP
OG0007233	LOC118459914|XP_035779648.1|AALB	CCAP1982_LOCUS12465|CAD7004040.1|CCAP
OG0007234	LOC118457881|XP_035775703.1|AALB	CCAP1982_LOCUS12468|CAD7004043.1|CCAP
OG0007235	LOC118457879|XP_035775701.1|AALB	CCAP1982_LOCUS12480|CAD7004055.1|CCAP
OG0007236	LOC118468608|XP_035795492.1|AALB	CCAP1982_LOCUS952|CAD6992072.1|CCAP
OG0007237	LOC118468607|XP_035795491.1|AALB	CCAP1982_LOCUS86|CAD6991144.1|CCAP
OG0007239	LOC118468494|XP_035795215.1|AALB	CCAP1982_LOCUS4425|CAD6995718.1|CCAP
OG0007240	LOC118468496|XP_035795219.1|AALB	CCAP1982_LOCUS11582|CAD7003120.1|CCAP
OG0007245	LOC118461111|XP_035781923.1|AALB	CCAP1982_LOCUS1858|CAD6993022.1|CCAP
OG0007246	LOC118459001|XP_035777896.1|AALB	CCAP1982_LOCUS2224|CAD6993409.1|CCAP
OG0007247	LOC118456294|XP_035772825.1|AALB	CCAP1982_LOCUS7138|CAD6998553.1|CCAP
OG0007251	LOC118459739|XP_035779308.1|AALB	CCAP1982_LOCUS955|CAD6992075.1|CCAP
OG0007252	LOC118458066|XP_035776108.1|AALB	CCAP1982_LOCUS4289|CAD6995579.1|CCAP
OG0007253	LOC118461813|XP_035783458.1|AALB	CCAP1982_LOCUS12058|CAD7003616.1|CCAP
OG0007254	LOC118457300|XP_035774663.1|AALB	CCAP1982_LOCUS645|CAD6991733.1|CCAP
OG0007256	LOC118459478|XP_035778782.1|AALB	CCAP1982_LOCUS747|CAD6991848.1|CCAP
OG0007257	LOC118469021|XP_035796358.1|AALB	CCAP1982_LOCUS5123|CAD6996451.1|CCAP
OG0007258	LOC118461175|XP_035782078.1|AALB	CCAP1982_LOCUS259|CAD6991330.1|CCAP
OG0007266	LOC118456141|XP_035772535.1|AALB	CCAP1982_LOCUS21|CAD6991072.1|CCAP
OG0007267	LOC118456670|XP_035773535.1|AALB	CCAP1982_LOCUS22944|CAD7014986.1|CCAP
OG0007268	LOC118456668|XP_035773528.1|AALB	CCAP1982_LOCUS19677|CAD7011588.1|CCAP
OG0007270	LOC118457201|XP_035774444.1|AALB	CCAP1982_LOCUS5137|CAD6996468.1|CCAP
OG0007271	LOC118457204|XP_035774452.1|AALB	CCAP1982_LOCUS84|CAD6991142.1|CCAP
OG0007272	LOC118457216|XP_035774484.1|AALB	CCAP1982_LOCUS12889|CAD7004485.1|CCAP
OG0007273	LOC118457209|XP_035774467.1|AALB	CCAP1982_LOCUS4633|CAD6995931.1|CCAP
OG0007274	LOC118457220|XP_035774491.1|AALB	CCAP1982_LOCUS4273|CAD6995562.1|CCAP
OG0007275	LOC118457206|XP_035774460.1|AALB	CCAP1982_LOCUS11313|CAD7002844.1|CCAP
OG0007276	LOC118460039|XP_035779895.1|AALB	CCAP1982_LOCUS11322|CAD7002854.1|CCAP
OG0007277	LOC118460036|XP_035779872.1|AALB	CCAP1982_LOCUS12267|CAD7003834.1|CCAP
OG0007278	LOC118460040|XP_035779896.1|AALB	CCAP1982_LOCUS14983|CAD7006683.1|CCAP
OG0007279	LOC118468960|XP_035796216.1|AALB	CCAP1982_LOCUS14984|CAD7006684.1|CCAP
OG0007280	LOC118457036|XP_035774163.1|AALB	CCAP1982_LOCUS14986|CAD7006686.1|CCAP
OG0007281	LOC118461152|XP_035782020.1|AALB	CCAP1982_LOCUS595|CAD6991682.1|CCAP
OG0007282	LOC118461149|XP_035782016.1|AALB	CCAP1982_LOCUS594|CAD6991681.1|CCAP
OG0007283	LOC118461150|XP_035782017.1|AALB	CCAP1982_LOCUS208|CAD6991277.1|CCAP
OG0007284	LOC118468801|XP_035795904.1|AALB	CCAP1982_LOCUS3395|CAD6994660.1|CCAP
OG0007287	LOC118460129|XP_035780074.1|AALB	CCAP1982_LOCUS7484|CAD6998937.1|CCAP
OG0007290	LOC118459671|XP_035779171.1|AALB	CCAP1982_LOCUS587|CAD6991674.1|CCAP
OG0007291	LOC118458909|XP_035777764.1|AALB	CCAP1982_LOCUS3528|CAD6994797.1|CCAP
OG0007293	LOC118468896|XP_035796082.1|AALB	CCAP1982_LOCUS298|CAD6991368.1|CCAP
OG0007294	LOC118460221|XP_035780235.1|AALB	CCAP1982_LOCUS1027|CAD6992149.1|CCAP
OG0007295	LOC118460760|XP_035781251.1|AALB	CCAP1982_LOCUS3441|CAD6994706.1|CCAP
OG0007296	LOC118461130|XP_035781984.1|AALB	CCAP1982_LOCUS1016|CAD6992137.1|CCAP
OG0007297	LOC118461134|XP_035781988.1|AALB	CCAP1982_LOCUS4653|CAD6995944.1|CCAP
OG0007298	LOC118461135|XP_035781989.1|AALB	CCAP1982_LOCUS4435|CAD6995730.1|CCAP
OG0007299	LOC118458831|XP_035777613.1|AALB	CCAP1982_LOCUS5169|CAD6996501.1|CCAP
OG0007300	LOC118468655|XP_035795580.1|AALB	CCAP1982_LOCUS379|CAD6991454.1|CCAP
OG0007301	LOC118461587|XP_035782981.1|AALB	CCAP1982_LOCUS4540|CAD6995838.1|CCAP
OG0007302	LOC118468987|XP_035796289.1|AALB	CCAP1982_LOCUS5045|CAD6996366.1|CCAP
OG0007304	LOC118466694|XP_035792221.1|AALB	CCAP1982_LOCUS6553|CAD6997935.1|CCAP
OG0007305	LOC118460854|XP_035781453.1|AALB	CCAP1982_LOCUS14100|CAD7005751.1|CCAP
OG0007306	LOC118460853|XP_035781451.1|AALB	CCAP1982_LOCUS14101|CAD7005752.1|CCAP
OG0007307	LOC118460098|XP_035780018.1|AALB	CCAP1982_LOCUS5065|CAD6996390.1|CCAP
OG0007309	LOC118457899|XP_035775778.1|AALB	CCAP1982_LOCUS310|CAD6991383.1|CCAP
OG0007310	LOC118459078|XP_035778018.1|AALB	CCAP1982_LOCUS309|CAD6991382.1|CCAP
OG0007311	LOC118459073|XP_035778006.1|AALB	CCAP1982_LOCUS304|CAD6991375.1|CCAP
OG0007316	LOC118457217|XP_035774486.1|AALB	CCAP1982_LOCUS997|CAD6992113.1|CCAP
OG0007317	LOC118460045|XP_035779900.1|AALB	CCAP1982_LOCUS766|CAD6991874.1|CCAP
OG0007318	LOC118460037|XP_035779888.1|AALB	CCAP1982_LOCUS765|CAD6991872.1|CCAP
OG0007319	LOC118456860|XP_035773853.1|AALB	CCAP1982_LOCUS11203|CAD7002728.1|CCAP
OG0007324	LOC118459984|XP_035779774.1|AALB	CCAP1982_LOCUS4825|CAD6996131.1|CCAP
OG0007325	LOC118459977|XP_035779765.1|AALB	CCAP1982_LOCUS4878|CAD6996186.1|CCAP
OG0007326	LOC118461503|XP_035782820.1|AALB	CCAP1982_LOCUS4843|CAD6996150.1|CCAP
OG0007327	LOC118458516|XP_035776980.1|AALB	CCAP1982_LOCUS12605|CAD7004186.1|CCAP
OG0007328	LOC118459982|XP_035779772.1|AALB	CCAP1982_LOCUS4824|CAD6996130.1|CCAP
OG0007329	LOC118457783|XP_035775521.1|AALB	CCAP1982_LOCUS836|CAD6991948.1|CCAP
OG0007333	LOC118460331|XP_035780438.1|AALB	CCAP1982_LOCUS5111|CAD6996439.1|CCAP
OG0007335	LOC118458914|XP_035777772.1|AALB	CCAP1982_LOCUS14948|CAD7006643.1|CCAP
OG0007336	LOC118460734|XP_035781185.1|AALB	CCAP1982_LOCUS256|CAD6991327.1|CCAP
OG0007337	LOC118468761|XP_035795827.1|AALB	CCAP1982_LOCUS12036|CAD7003588.1|CCAP
OG0007338	LOC118460149|XP_035780136.1|AALB	CCAP1982_LOCUS14978|CAD7006677.1|CCAP
OG0007339	LOC118460837|XP_035781412.1|AALB	CCAP1982_LOCUS176|CAD6991240.1|CCAP
OG0007340	LOC118459316|XP_035778455.1|AALB	CCAP1982_LOCUS5191|CAD6996523.1|CCAP
OG0007341	LOC118461061|XP_035781842.1|AALB	CCAP1982_LOCUS4563|CAD6995862.1|CCAP
OG0007342	LOC118457272|XP_035774559.1|AALB	CCAP1982_LOCUS5140|CAD6996471.1|CCAP
OG0007343	LOC118456867|XP_035773864.1|AALB	CCAP1982_LOCUS426|CAD6991502.1|CCAP
OG0007345	LOC118459338|XP_035778503.1|AALB	CCAP1982_LOCUS429|CAD6991505.1|CCAP
OG0007346	LOC118459876|XP_035779557.1|AALB	CCAP1982_LOCUS12748|CAD7004329.1|CCAP
OG0007351	LOC118461983|XP_035783808.1|AALB	CCAP1982_LOCUS13609|CAD7005252.1|CCAP
OG0007352	LOC118460680|XP_035781072.1|AALB	CCAP1982_LOCUS21584|CAD7013524.1|CCAP
OG0007353	LOC118457225|XP_035774497.1|AALB	CCAP1982_LOCUS1008|CAD6992129.1|CCAP
OG0007354	LOC118460832|XP_035781388.1|AALB	CCAP1982_LOCUS20275|CAD7012173.1|CCAP
OG0007355	LOC118461026|XP_035781774.1|AALB	CCAP1982_LOCUS558|CAD6991644.1|CCAP
OG0007356	LOC118461588|XP_035782982.1|AALB	CCAP1982_LOCUS21381|CAD7013311.1|CCAP
OG0007357	LOC118461585|XP_035782968.1|AALB	CCAP1982_LOCUS4455|CAD6995751.1|CCAP
OG0007358	LOC118461586|XP_035782975.1|AALB	CCAP1982_LOCUS4816|CAD6996121.1|CCAP
OG0007360	LOC118461520|XP_035782846.1|AALB	CCAP1982_LOCUS1890|CAD6993060.1|CCAP
OG0007362	LOC118461920|XP_035783679.1|AALB	CCAP1982_LOCUS5554|CAD6996881.1|CCAP
OG0007366	LOC118460094|XP_035780012.1|AALB	CCAP1982_LOCUS4415|CAD6995708.1|CCAP
OG0007367	LOC118459998|XP_035779793.1|AALB	CCAP1982_LOCUS12741|CAD7004322.1|CCAP
OG0007368	LOC118457574|XP_035775142.1|AALB	CCAP1982_LOCUS584|CAD6991671.1|CCAP
OG0007369	LOC118459574|XP_035778992.1|AALB	CCAP1982_LOCUS4308|CAD6995601.1|CCAP
OG0007370	LOC118457480|XP_035774997.1|AALB	CCAP1982_LOCUS22387|CAD7014393.1|CCAP
OG0007371	LOC118460686|XP_035781078.1|AALB	CCAP1982_LOCUS3268|CAD6994524.1|CCAP
OG0007372	LOC118458753|XP_035777437.1|AALB	CCAP1982_LOCUS246|CAD6991317.1|CCAP
OG0007389	LOC118458590|XP_035777146.1|AALB	CCAP1982_LOCUS6401|CAD6997775.1|CCAP
OG0007393	LOC118458140|XP_035776227.1|AALB	CCAP1982_LOCUS5062|CAD6996385.1|CCAP
OG0007396	LOC118458135|XP_035776214.1|AALB	CCAP1982_LOCUS4566|CAD6995865.1|CCAP
OG0007397	LOC118460220|XP_035780234.1|AALB	CCAP1982_LOCUS6480|CAD6997857.1|CCAP, CCAP1982_LOCUS6479|CAD6997856.1|CCAP
OG0007398	LOC118466602|XP_035792072.1|AALB	CCAP1982_LOCUS20412|CAD7012318.1|CCAP
OG0007402	LOC118456541|XP_035773288.1|AALB	CCAP1982_LOCUS4479|CAD6995775.1|CCAP
OG0007404	LOC118460825|XP_035781360.1|AALB	CCAP1982_LOCUS4527|CAD6995824.1|CCAP
OG0007405	LOC118458004|XP_035775971.1|AALB	CCAP1982_LOCUS686|CAD6991781.1|CCAP
OG0007406	LOC118468442|XP_035795103.1|AALB	CCAP1982_LOCUS4363|CAD6995656.1|CCAP
OG0007407	LOC118461219|XP_035782186.1|AALB	CCAP1982_LOCUS5431|CAD6996752.1|CCAP, CCAP1982_LOCUS5430|CAD6996751.1|CCAP
OG0007408	LOC118464491|XP_035787811.1|AALB	CCAP1982_LOCUS14593|CAD7006269.1|CCAP
OG0007409	LOC118457937|XP_035775842.1|AALB	CCAP1982_LOCUS7010|CAD6998410.1|CCAP
OG0007413	LOC118466878|XP_035792626.1|AALB	CCAP1982_LOCUS23203|CAD7015255.1|CCAP
OG0007419	LOC118465873|XP_035790402.1|AALB	CCAP1982_LOCUS2364|CAD6993552.1|CCAP, CCAP1982_LOCUS2363|CAD6993551.1|CCAP
OG0007420	LOC118466374|XP_035791492.1|AALB	CCAP1982_LOCUS21572|CAD7013512.1|CCAP
OG0007424	LOC118463400|XP_035785841.1|AALB	CCAP1982_LOCUS13372|CAD7004996.1|CCAP
OG0007425	LOC118466572|XP_035792009.1|AALB	CCAP1982_LOCUS13380|CAD7005005.1|CCAP
OG0007429	LOC118464259|XP_035787391.1|AALB	CCAP1982_LOCUS21051|CAD7012960.1|CCAP
OG0007430	LOC118462751|XP_035784608.1|AALB	CCAP1982_LOCUS12596|CAD7004176.1|CCAP
OG0007431	LOC118462747|XP_035784603.1|AALB	CCAP1982_LOCUS8214|CAD6999686.1|CCAP
OG0007432	LOC118466895|XP_035792644.1|AALB	CCAP1982_LOCUS13753|CAD7005393.1|CCAP
OG0007433	LOC118466859|XP_035792587.1|AALB	CCAP1982_LOCUS14013|CAD7005656.1|CCAP
OG0007434	LOC118467269|XP_035793450.1|AALB	CCAP1982_LOCUS14025|CAD7005670.1|CCAP
OG0007436	LOC118466801|XP_035792445.1|AALB	CCAP1982_LOCUS13811|CAD7005451.1|CCAP
OG0007437	LOC118463269|XP_035785635.1|AALB	CCAP1982_LOCUS11674|CAD7003214.1|CCAP
OG0007438	LOC118466052|XP_035790782.1|AALB	CCAP1982_LOCUS14461|CAD7006129.1|CCAP
OG0007441	LOC118465912|XP_035790496.1|AALB	CCAP1982_LOCUS19618|CAD7011529.1|CCAP
OG0007442	LOC118468308|XP_035794938.1|AALB	CCAP1982_LOCUS20522|CAD7012440.1|CCAP
OG0007443	LOC118466004|XP_035790693.1|AALB	CCAP1982_LOCUS23350|CAD7015407.1|CCAP
OG0007444	LOC118466745|XP_035792323.1|AALB	CCAP1982_LOCUS20645|CAD7012560.1|CCAP
OG0007445	LOC118466051|XP_035790781.1|AALB	CCAP1982_LOCUS20644|CAD7012559.1|CCAP
OG0007446	LOC118466736|XP_035792311.1|AALB	CCAP1982_LOCUS8283|CAD6999760.1|CCAP
OG0007447	LOC118465566|XP_035789820.1|AALB	CCAP1982_LOCUS21118|CAD7013034.1|CCAP
OG0007448	LOC118467140|XP_035793154.1|AALB	CCAP1982_LOCUS20471|CAD7012377.1|CCAP
OG0007449	LOC118464794|XP_035788320.1|AALB	CCAP1982_LOCUS14049|CAD7005697.1|CCAP
OG0007450	LOC118464798|XP_035788350.1|AALB	CCAP1982_LOCUS14048|CAD7005696.1|CCAP
OG0007451	LOC118467979|XP_035794860.1|AALB	CCAP1982_LOCUS14097|CAD7005748.1|CCAP
OG0007452	LOC118467978|XP_035794858.1|AALB	CCAP1982_LOCUS14095|CAD7005744.1|CCAP
OG0007453	LOC118465258|XP_035789172.1|AALB	CCAP1982_LOCUS13360|CAD7004983.1|CCAP
OG0007454	LOC118466931|XP_035792712.1|AALB	CCAP1982_LOCUS14676|CAD7006354.1|CCAP
OG0007455	LOC118467499|XP_035793943.1|AALB	CCAP1982_LOCUS20521|CAD7012439.1|CCAP
OG0007457	LOC118466704|XP_035792239.1|AALB	CCAP1982_LOCUS12756|CAD7004340.1|CCAP
