Orthogroup	AALB.longest_only	DVIR.longest_only
OG0006966	LOC118456182|XP_035772627.1|AALB	LOC6627313|XP_002052143.1|DVIR
OG0006967	LOC118456179|XP_035772622.1|AALB	LOC6635848|XP_002059460.2|DVIR
OG0006968	LOC118459215|XP_035778289.1|AALB	LOC6627208|XP_002050126.2|DVIR
OG0006969	LOC118468477|XP_035795189.1|AALB	LOC6623511|XP_002047791.1|DVIR
OG0006970	LOC118457653|XP_035775289.1|AALB	LOC6632308|XP_002055997.1|DVIR
OG0006971	LOC118460747|XP_035781227.1|AALB	LOC6628255|XP_002052934.1|DVIR
OG0006972	LOC118460745|XP_035781209.1|AALB	LOC6627755|XP_015028090.1|DVIR
OG0006973	LOC118468692|XP_035795701.1|AALB	LOC6631561|XP_002055438.2|DVIR
OG0006974	LOC118456453|XP_035773120.1|AALB	LOC6634348|XP_002057812.1|DVIR
OG0006975	LOC118460117|XP_035780048.1|AALB	LOC6628545|XP_002051857.1|DVIR
OG0006976	LOC118456166|XP_035772585.1|AALB	LOC6628071|XP_032293603.1|DVIR
OG0006977	LOC118459228|XP_035778313.1|AALB	LOC6626990|XP_032292075.1|DVIR
OG0006978	LOC118459229|XP_035778317.1|AALB	LOC6627983|XP_002052695.1|DVIR
OG0006979	LOC118459774|XP_035779378.1|AALB	LOC6627775|XP_002052837.3|DVIR
OG0006980	LOC118458824|XP_035777601.1|AALB	LOC6628275|XP_002051468.1|DVIR
OG0006981	LOC118468699|XP_035795716.1|AALB	LOC6634099|XP_002057710.3|DVIR
OG0006982	LOC118468707|XP_035795723.1|AALB	LOC6627608|XP_015028179.1|DVIR
OG0006983	LOC118468710|XP_035795730.1|AALB	LOC6627488|XP_002051293.1|DVIR
OG0006984	LOC118456244|XP_035772732.1|AALB	LOC6627442|XP_002052243.1|DVIR
OG0006985	LOC118458391|XP_035776696.1|AALB	LOC6627676|XP_002051952.1|DVIR
OG0006986	LOC118458393|XP_035776698.1|AALB	LOC6635728|XP_002059143.1|DVIR
OG0006988	LOC118456907|XP_035773925.1|AALB	LOC6629035|XP_002052812.1|DVIR
OG0006989	LOC118468642|XP_035795557.1|AALB	LOC6628318|XP_002052742.1|DVIR
OG0006990	LOC118461742|XP_035783341.1|AALB	LOC6628411|XP_032294032.1|DVIR
OG0006991	LOC118461242|XP_035782235.1|AALB	LOC6631096|XP_002054056.1|DVIR
OG0006992	LOC118460114|XP_035780042.1|AALB	LOC6627617|XP_015028788.1|DVIR
OG0006993	LOC118467552|XP_035794048.1|AALB	LOC6635736|XP_002059151.2|DVIR
OG0006994	LOC118459203|XP_035778265.1|AALB	LOC6628040|XP_032294600.1|DVIR
OG0006995	LOC118457647|XP_035775282.1|AALB	LOC6634325|XP_002057678.1|DVIR
OG0006996	LOC118461629|XP_035783071.1|AALB	LOC6634324|XP_002057677.1|DVIR
OG0006997	LOC118457863|XP_035775653.1|AALB	LOC6627280|XP_002048699.1|DVIR
OG0006998	LOC118461445|XP_035782659.1|AALB	LOC6630860|XP_002052955.1|DVIR
OG0006999	LOC118459327|XP_035778476.1|AALB	LOC6627340|XP_002052237.1|DVIR
OG0007000	LOC118457707|XP_035775378.1|AALB	LOC6627593|XP_002052824.1|DVIR
OG0007001	LOC118457625|XP_035775233.1|AALB	LOC6626714|XP_002050767.1|DVIR
OG0007002	LOC118460746|XP_035781214.1|AALB	LOC6633996|XP_015025215.1|DVIR
OG0007003	LOC118461731|XP_035783315.1|AALB	LOC6624747|XP_015029823.1|DVIR
OG0007004	LOC118459638|XP_035779109.1|AALB	LOC6628920|XP_002052343.2|DVIR
OG0007005	LOC118458844|XP_035777641.1|AALB	LOC6628267|XP_002052706.1|DVIR
OG0007006	LOC118456773|XP_035773742.1|AALB	LOC6627580|XP_032293505.1|DVIR
OG0007007	LOC118457693|XP_035775359.1|AALB	LOC6627820|XP_002051145.2|DVIR
OG0007008	LOC118467927|XP_035794781.1|AALB	LOC6628773|XP_032294288.1|DVIR
OG0007009	LOC118460023|XP_035779848.1|AALB	LOC6628079|XP_015028076.1|DVIR
OG0007010	LOC118468850|XP_035795987.1|AALB	LOC6628649|XP_002052804.1|DVIR
OG0007011	LOC118461122|XP_035781952.1|AALB	LOC6634925|XP_002058436.1|DVIR
OG0007012	LOC118456807|XP_035773789.1|AALB	LOC6628823|XP_002052588.2|DVIR
OG0007013	LOC118456783|XP_035773751.1|AALB	LOC6628584|XP_002051477.2|DVIR
OG0007014	LOC118461876|XP_035783600.1|AALB	LOC6628585|XP_015028011.1|DVIR
OG0007015	LOC118456751|XP_035773704.1|AALB	LOC6634102|XP_015025324.1|DVIR
OG0007016	LOC118459308|XP_035778452.1|AALB	LOC6633902|XP_015025231.1|DVIR
OG0007017	LOC118459661|XP_035779154.1|AALB	LOC6634237|XP_015025181.1|DVIR
OG0007018	LOC118459663|XP_035779157.1|AALB	LOC6637013|XP_032293728.1|DVIR, LOC6634097|XP_002057708.2|DVIR
OG0007019	LOC118461235|XP_035782227.1|AALB	LOC6627747|XP_032293528.1|DVIR
OG0007020	LOC118458221|XP_035776375.1|AALB	LOC6629189|XP_032293523.1|DVIR
OG0007021	LOC118458676|XP_035777280.1|AALB	LOC6628374|XP_002052874.1|DVIR
OG0007022	LOC118460231|XP_035780262.1|AALB	LOC6635712|XP_002059261.2|DVIR
OG0007023	LOC118456324|XP_035772866.1|AALB	LOC6629130|XP_002052396.1|DVIR
OG0007024	LOC118456321|XP_035772863.1|AALB	LOC6629359|XP_002053568.1|DVIR
OG0007025	LOC118457051|XP_035774192.1|AALB	LOC6631582|XP_002055692.1|DVIR
OG0007026	LOC118468038|XP_035794869.1|AALB	LOC6627772|XP_002052834.2|DVIR
OG0007027	LOC118459527|XP_035778878.1|AALB	LOC6627323|XP_002051699.1|DVIR
OG0007028	LOC118459520|XP_035778857.1|AALB	LOC6628832|XP_015028764.2|DVIR
OG0007029	LOC118458731|XP_035777393.1|AALB, LOC118461192|XP_035782119.1|AALB	LOC6629160|XP_032294376.1|DVIR
OG0007030	LOC118460930|XP_035781583.1|AALB	LOC6631608|XP_002055066.1|DVIR
OG0007031	LOC118460561|XP_035780857.1|AALB	LOC6629053|XP_002052381.1|DVIR
OG0007032	LOC118458720|XP_035777357.1|AALB	LOC6623832|XP_002048639.1|DVIR
OG0007033	LOC118458721|XP_035777358.1|AALB	LOC6634162|XP_002057529.2|DVIR
OG0007034	LOC118456631|XP_035773452.1|AALB	LOC6628986|XP_002052117.1|DVIR
OG0007035	LOC118456629|XP_035773450.1|AALB	LOC6625814|XP_002050596.1|DVIR
OG0007036	LOC118457136|XP_035774344.1|AALB	LOC6622335|XP_002048063.1|DVIR
OG0007037	LOC118457134|XP_035774341.1|AALB	LOC6629690|XP_002053971.1|DVIR
OG0007038	LOC118460966|XP_035781651.1|AALB	LOC6625122|XP_015030165.1|DVIR
OG0007039	LOC118458267|XP_035776471.1|AALB	LOC6625754|XP_002050528.2|DVIR
OG0007040	LOC118458270|XP_035776476.1|AALB	LOC6635666|XP_032294710.1|DVIR
OG0007041	LOC118456237|XP_035772715.1|AALB	LOC6628564|XP_032293577.1|DVIR
OG0007042	LOC118456238|XP_035772721.1|AALB	LOC6627412|XP_032293808.1|DVIR
OG0007043	LOC118458141|XP_035776228.1|AALB	LOC6631048|XP_032295085.1|DVIR
OG0007044	LOC118458729|XP_035777389.1|AALB	LOC6628631|XP_002052573.2|DVIR
OG0007045	LOC118462017|XP_035783860.1|AALB	LOC6632516|XP_002056526.1|DVIR
OG0007046	LOC118458784|XP_035777502.1|AALB	LOC6633113|XP_002056587.1|DVIR
OG0007047	LOC118459249|XP_035778353.1|AALB	LOC6628867|XP_002052086.1|DVIR
OG0007048	LOC118459239|XP_035778330.1|AALB	LOC6628204|XP_015028746.1|DVIR
OG0007049	LOC118468931|XP_035796147.1|AALB	LOC6629021|XP_002052763.1|DVIR
OG0007050	LOC118457914|XP_035775808.1|AALB	LOC6628703|XP_002052568.1|DVIR
OG0007051	LOC118461896|XP_035783643.1|AALB	LOC6627691|XP_002052510.3|DVIR
OG0007052	LOC118459278|XP_035778414.1|AALB	LOC6636172|XP_015024173.2|DVIR
OG0007053	LOC118458120|XP_035776187.1|AALB	LOC6629717|XP_002053674.1|DVIR
OG0007054	LOC118458747|XP_035777418.1|AALB	LOC6626335|XP_002048865.1|DVIR
OG0007055	LOC118461427|XP_035782628.1|AALB	LOC6635832|XP_002059467.2|DVIR
OG0007056	LOC118459421|XP_035778658.1|AALB	LOC26530870|XP_015031660.1|DVIR
OG0007057	LOC118459841|XP_035779502.1|AALB	LOC6634581|XP_032296303.1|DVIR
OG0007058	LOC118459836|XP_035779495.1|AALB	LOC6636649|XP_002060127.1|DVIR
OG0007059	LOC118458171|XP_035776269.1|AALB	LOC6635765|XP_002059231.1|DVIR
OG0007060	LOC118458174|XP_035776272.1|AALB	LOC6635628|XP_002059233.2|DVIR
OG0007061	LOC118458175|XP_035776273.1|AALB	LOC6635629|XP_002059234.1|DVIR
OG0007062	LOC118460689|XP_035781094.1|AALB	LOC6628716|XP_002051889.1|DVIR
OG0007063	LOC118456378|XP_035772958.1|AALB	LOC6634148|XP_002057625.1|DVIR
OG0007064	LOC118459281|XP_035778420.1|AALB	LOC6636336|XP_002059935.1|DVIR
OG0007065	LOC118459276|XP_035778406.1|AALB	LOC6635752|XP_032294738.1|DVIR
OG0007066	LOC118456387|XP_035772970.1|AALB	LOC6623007|XP_002048217.1|DVIR
OG0007067	LOC118456374|XP_035772951.1|AALB	LOC6628764|XP_002052593.1|DVIR
OG0007068	LOC118456389|XP_035772972.1|AALB	LOC6633962|XP_002057764.2|DVIR
OG0007069	LOC118457982|XP_035775927.1|AALB	LOC6634065|XP_002057867.2|DVIR
OG0007070	LOC118459031|XP_035777940.1|AALB	LOC6626538|XP_002050748.1|DVIR
OG0007071	LOC118458205|XP_035776343.1|AALB	LOC6626599|XP_002050633.1|DVIR
OG0007073	LOC118456505|XP_035773226.1|AALB	LOC6635698|XP_002059271.1|DVIR
OG0007074	LOC118458044|XP_035776056.1|AALB	LOC6626588|XP_002049767.1|DVIR
OG0007075	LOC118456916|XP_035773938.1|AALB	LOC6635676|XP_002059247.1|DVIR
OG0007076	LOC118458663|XP_035777254.1|AALB	LOC6627238|XP_015029955.1|DVIR
OG0007077	LOC118458767|XP_035777452.1|AALB	LOC6629114|XP_002052608.1|DVIR
OG0007078	LOC118459639|XP_035779112.1|AALB	LOC6627320|XP_002051696.1|DVIR
OG0007079	LOC118459648|XP_035779123.1|AALB	LOC6627319|XP_015028231.1|DVIR
OG0007080	LOC118468729|XP_035795756.1|AALB	LOC6634115|XP_002057883.1|DVIR
OG0007081	LOC118468730|XP_035795762.1|AALB	LOC6634212|XP_002057805.1|DVIR
OG0007082	LOC118468325|XP_035794962.1|AALB	LOC6635624|XP_002059116.2|DVIR
OG0007083	LOC118457686|XP_035775346.1|AALB	LOC6627895|XP_002051809.3|DVIR
OG0007084	LOC118461838|XP_035783491.1|AALB	LOC6636173|XP_032296211.1|DVIR
OG0007085	LOC118461845|XP_035783520.1|AALB	LOC6627437|XP_032294441.1|DVIR
OG0007086	LOC118459761|XP_035779351.1|AALB	LOC6627728|XP_002051745.1|DVIR
OG0007087	LOC118460517|XP_035780785.1|AALB	LOC6622908|XP_032290189.1|DVIR
OG0007088	LOC118460509|XP_035780763.1|AALB	LOC6628933|XP_015028594.1|DVIR
OG0007089	LOC118458076|XP_035776124.1|AALB	LOC6628370|XP_002052870.1|DVIR
OG0007090	LOC118458494|XP_035776940.1|AALB	LOC6628871|XP_032293945.1|DVIR
OG0007091	LOC118458484|XP_035776927.1|AALB	LOC6627834|XP_002051758.1|DVIR
OG0007092	LOC118458074|XP_035776122.1|AALB	LOC6629287|XP_002054695.2|DVIR
OG0007093	LOC118458080|XP_035776130.1|AALB	LOC6628803|XP_002051226.1|DVIR
OG0007094	LOC118456630|XP_035773451.1|AALB	LOC6628804|XP_002051227.2|DVIR
OG0007095	LOC118461855|XP_035783548.1|AALB	LOC6634220|XP_002057669.2|DVIR
OG0007096	LOC118461856|XP_035783549.1|AALB	LOC6628391|XP_002051190.1|DVIR
OG0007097	LOC118461547|XP_035782889.1|AALB	LOC6628406|XP_002052049.1|DVIR
OG0007098	LOC118468864|XP_035796037.1|AALB	LOC6628410|XP_002052053.3|DVIR
OG0007099	LOC118456896|XP_035773910.1|AALB	LOC6632366|XP_002056196.1|DVIR
OG0007100	LOC118456886|XP_035773899.1|AALB	LOC6627290|XP_032294125.1|DVIR
OG0007101	LOC118456897|XP_035773913.1|AALB	LOC6628449|XP_002051652.1|DVIR
OG0007103	LOC118456173|XP_035772612.1|AALB	LOC6629096|XP_002052441.1|DVIR
OG0007104	LOC118456174|XP_035772613.1|AALB	LOC6627821|XP_002051134.1|DVIR
OG0007105	LOC118460009|XP_035779828.1|AALB	LOC6629059|XP_002052387.1|DVIR
OG0007106	LOC118461536|XP_035782875.1|AALB	LOC6628310|XP_002052864.2|DVIR
OG0007107	LOC118456424|XP_035773059.1|AALB	LOC6628206|XP_032294047.1|DVIR
OG0007108	LOC118457236|XP_035774509.1|AALB	LOC6627474|XP_002052124.1|DVIR
OG0007109	LOC118456224|XP_035772702.1|AALB	LOC6627769|XP_002052658.1|DVIR
OG0007110	LOC118456219|XP_035772693.1|AALB	LOC6627318|XP_002051694.1|DVIR
OG0007111	LOC118456212|XP_035772676.1|AALB	LOC6628862|XP_015028762.1|DVIR
OG0007112	LOC118462012|XP_035783851.1|AALB	LOC6627594|XP_002052825.2|DVIR
OG0007113	LOC118456444|XP_035773098.1|AALB	LOC6631144|XP_002054247.2|DVIR
OG0007114	LOC118456442|XP_035773096.1|AALB	LOC6627876|XP_002052000.2|DVIR
OG0007115	LOC118456441|XP_035773095.1|AALB	LOC6635758|XP_002059224.1|DVIR
OG0007116	LOC118460521|XP_035780790.1|AALB	LOC6628137|XP_015028721.1|DVIR
OG0007117	LOC118460527|XP_035780800.1|AALB	LOC6629065|XP_002051609.1|DVIR
OG0007118	LOC118460516|XP_035780784.1|AALB	LOC6628940|XP_002051244.2|DVIR
OG0007119	LOC118462024|XP_035783883.1|AALB	LOC6634577|XP_002058078.1|DVIR
OG0007120	LOC118457841|XP_035775614.1|AALB	LOC6633256|XP_002056880.1|DVIR
OG0007121	LOC118460653|XP_035781009.1|AALB	LOC6633381|XP_002057334.1|DVIR
OG0007122	LOC118468838|XP_035795971.1|AALB	LOC6634672|XP_032296462.1|DVIR
OG0007123	LOC118468839|XP_035795972.1|AALB	LOC6634670|XP_032296436.1|DVIR
OG0007124	LOC118456674|XP_035773539.1|AALB	LOC6622250|XP_002048154.2|DVIR
OG0007125	LOC118457898|XP_035775770.1|AALB	LOC6622485|XP_002047722.1|DVIR
OG0007126	LOC118457838|XP_035775610.1|AALB	LOC6623428|XP_002048220.1|DVIR
OG0007127	LOC118457342|XP_035774733.1|AALB	LOC6622778|XP_002048021.1|DVIR
OG0007128	LOC118457341|XP_035774732.1|AALB	LOC6623225|XP_002048208.1|DVIR
OG0007129	LOC118460290|XP_035780376.1|AALB	LOC6622577|XP_002047723.1|DVIR
OG0007130	LOC118460294|XP_035780382.1|AALB	LOC6622896|XP_002047599.1|DVIR
OG0007131	LOC118461280|XP_035782326.1|AALB	LOC6624105|XP_002048318.1|DVIR
OG0007132	LOC118461282|XP_035782328.1|AALB	LOC6624050|XP_032290617.1|DVIR
OG0007133	LOC118460961|XP_035781630.1|AALB	LOC6623488|XP_002046302.1|DVIR
OG0007134	LOC118460954|XP_035781623.1|AALB	LOC6622150|XP_002048180.1|DVIR
OG0007135	LOC118460399|XP_035780571.1|AALB	LOC6624169|XP_002046536.1|DVIR
OG0007136	LOC118460391|XP_035780557.1|AALB	LOC6623020|XP_002048491.1|DVIR
OG0007137	LOC118459927|XP_035779668.1|AALB	LOC6635450|XP_015024643.1|DVIR
OG0007138	LOC118468487|XP_035795207.1|AALB	LOC6633380|XP_032295522.1|DVIR
OG0007139	LOC118468990|XP_035796299.1|AALB	LOC6634541|XP_032296300.1|DVIR
OG0007140	LOC118468992|XP_035796311.1|AALB	LOC6633421|XP_002057214.1|DVIR
OG0007141	LOC118460022|XP_035779847.1|AALB	LOC6633881|XP_032295984.1|DVIR
OG0007142	LOC118468844|XP_035795981.1|AALB	LOC6622923|XP_002047558.1|DVIR
OG0007143	LOC118459469|XP_035778770.1|AALB	LOC6632259|XP_015025927.1|DVIR
OG0007144	LOC118459465|XP_035778766.1|AALB	LOC6632611|XP_015026093.1|DVIR
OG0007145	LOC118459468|XP_035778769.1|AALB	LOC6629521|XP_002053323.1|DVIR
OG0007146	LOC118459485|XP_035778791.1|AALB	LOC6630935|XP_002053488.1|DVIR
OG0007147	LOC118461692|XP_035783202.1|AALB	LOC6630428|XP_002053740.1|DVIR
OG0007148	LOC118461437|XP_035782638.1|AALB	LOC6631694|XP_032295638.1|DVIR
OG0007149	LOC118468462|XP_035795148.1|AALB	LOC6625676|XP_002048794.2|DVIR
OG0007151	LOC118456531|XP_035773266.1|AALB	LOC6623364|XP_002047293.1|DVIR
OG0007152	LOC118456305|XP_035772836.1|AALB	LOC6634827|XP_002058216.3|DVIR
OG0007153	LOC118456951|XP_035774019.1|AALB	LOC6634823|XP_002058212.3|DVIR
OG0007154	LOC118459853|XP_035779516.1|AALB	LOC6627062|XP_002049313.1|DVIR
OG0007155	LOC118461530|XP_035782855.1|AALB	LOC6626621|XP_002049697.1|DVIR
OG0007156	LOC118456950|XP_035774018.1|AALB	LOC6629740|XP_002054144.2|DVIR
OG0007157	LOC118458627|XP_035777208.1|AALB	LOC6629413|XP_002053147.2|DVIR
OG0007158	LOC118458631|XP_035777213.1|AALB	LOC6622367|XP_002046979.2|DVIR
OG0007159	LOC118459633|XP_035779104.1|AALB	LOC6633441|XP_002057183.2|DVIR
OG0007160	LOC118460777|XP_035781274.1|AALB	LOC6632285|XP_002056727.3|DVIR
OG0007161	LOC118459919|XP_035779654.1|AALB	LOC6633625|XP_002057269.3|DVIR
OG0007162	LOC118459918|XP_035779653.1|AALB	LOC6633459|XP_015025438.1|DVIR
OG0007163	LOC118456708|XP_035773637.1|AALB	LOC6629332|XP_002053873.1|DVIR
OG0007164	LOC118466404|XP_035791565.1|AALB	LOC6629333|XP_002053874.1|DVIR
OG0007165	LOC118462077|XP_035783979.1|AALB	LOC6634800|XP_032296450.1|DVIR
OG0007166	LOC118462071|XP_035783960.1|AALB	LOC6635594|XP_032295837.1|DVIR
OG0007167	LOC118468449|XP_035795118.1|AALB	LOC6634626|XP_002058025.1|DVIR
OG0007168	LOC118457319|XP_035774701.1|AALB	LOC6634824|XP_002058213.2|DVIR
OG0007169	LOC118457321|XP_035774705.1|AALB	LOC6633787|XP_002056959.1|DVIR
OG0007170	LOC118468484|XP_035795198.1|AALB	LOC6630483|XP_002053759.2|DVIR
OG0007171	LOC118461045|XP_035781828.1|AALB	LOC26531300|XP_032296504.1|DVIR
OG0007172	LOC118456641|XP_035773472.1|AALB	LOC6631763|XP_002055171.1|DVIR
OG0007173	LOC118456639|XP_035773467.1|AALB	LOC6635478|XP_002059007.1|DVIR
OG0007174	LOC118461233|XP_035782225.1|AALB	LOC6630062|XP_002054284.1|DVIR
OG0007175	LOC118459716|XP_035779269.1|AALB	LOC6622817|XP_002048147.1|DVIR
OG0007176	LOC118458623|XP_035777200.1|AALB	LOC6630631|XP_002053629.1|DVIR
OG0007177	LOC118461526|XP_035782850.1|AALB	LOC6631050|XP_002054635.1|DVIR
OG0007178	LOC118459466|XP_035778767.1|AALB	LOC6629607|XP_002054672.1|DVIR
OG0007179	LOC118459480|XP_035778784.1|AALB	LOC6630799|XP_032295083.1|DVIR
OG0007180	LOC118459472|XP_035778777.1|AALB	LOC6631053|XP_002054638.1|DVIR
OG0007181	LOC118458172|XP_035776270.1|AALB	LOC6633369|XP_015025678.1|DVIR
OG0007182	LOC118461604|XP_035783014.1|AALB	LOC6632320|XP_002056503.1|DVIR
OG0007183	LOC118459678|XP_035779179.1|AALB	LOC6632322|XP_015026155.1|DVIR
OG0007184	LOC118459674|XP_035779174.1|AALB	LOC6632317|XP_002056502.1|DVIR
OG0007185	LOC118468613|XP_035795507.1|AALB	LOC6628937|XP_002052752.1|DVIR
OG0007186	LOC118459576|XP_035778994.1|AALB	LOC6631221|XP_015027248.1|DVIR
OG0007187	LOC118459175|XP_035778214.1|AALB	LOC6630868|XP_032289811.1|DVIR
OG0007188	LOC118459177|XP_035778226.1|AALB	LOC6632692|XP_032289774.1|DVIR
OG0007189	LOC118459180|XP_035778229.1|AALB	LOC6633002|XP_002056360.1|DVIR
OG0007190	LOC118459185|XP_035778235.1|AALB	LOC6632770|XP_015025854.1|DVIR
OG0007191	LOC118459178|XP_035778227.1|AALB	LOC6622180|XP_002046830.1|DVIR
OG0007192	LOC118458460|XP_035776866.1|AALB	LOC6632173|XP_015026660.1|DVIR
OG0007193	LOC118458452|XP_035776833.1|AALB	LOC6632174|XP_002055272.1|DVIR
OG0007194	LOC118458459|XP_035776865.1|AALB	LOC6633742|XP_002057027.1|DVIR
OG0007195	LOC118459858|XP_035779524.1|AALB	LOC6632635|XP_002056636.1|DVIR
OG0007196	LOC118456953|XP_035774022.1|AALB	LOC6630448|XP_002053723.1|DVIR
OG0007197	LOC118458624|XP_035777201.1|AALB	LOC6624164|XP_002047877.1|DVIR
OG0007198	LOC118457259|XP_035774540.1|AALB	LOC6632316|XP_032289557.1|DVIR
OG0007199	LOC118457256|XP_035774536.1|AALB	LOC6630365|XP_032294838.1|DVIR
OG0007200	LOC118457252|XP_035774533.1|AALB	LOC6632924|XP_032289490.1|DVIR
OG0007201	LOC118467541|XP_035794036.1|AALB	LOC6622227|XP_002046919.2|DVIR
OG0007202	LOC118467534|XP_035794014.1|AALB	LOC6623821|XP_032290961.1|DVIR
OG0007203	LOC118459071|XP_035778003.1|AALB	LOC6623887|XP_002046250.1|DVIR
OG0007204	LOC118459064|XP_035777991.1|AALB	LOC6634769|XP_002058008.1|DVIR
OG0007205	LOC118459066|XP_035777996.1|AALB	LOC6624030|XP_002046249.1|DVIR
OG0007206	LOC118460278|XP_035780355.1|AALB	LOC6632564|XP_002056323.2|DVIR
OG0007207	LOC118460279|XP_035780356.1|AALB	LOC6632654|XP_002056460.1|DVIR
OG0007208	LOC118457065|XP_035774221.1|AALB	LOC6633004|XP_002056362.1|DVIR
OG0007209	LOC118457064|XP_035774220.1|AALB	LOC6633005|XP_002056363.1|DVIR
OG0007210	LOC118457370|XP_035774792.1|AALB	LOC6632997|XP_002056498.2|DVIR
OG0007211	LOC118457062|XP_035774217.1|AALB	LOC6632566|XP_002056325.1|DVIR
OG0007212	LOC118456862|XP_035773858.1|AALB	LOC6633073|XP_002056145.1|DVIR
OG0007214	LOC118458862|XP_035777696.1|AALB	LOC6623831|XP_002048547.2|DVIR
OG0007215	LOC118461706|XP_035783224.1|AALB	LOC6630558|XP_002053276.1|DVIR
OG0007216	LOC118468885|XP_035796070.1|AALB	LOC6629483|XP_002054078.1|DVIR
OG0007217	LOC118468888|XP_035796074.1|AALB	LOC6626933|XP_002049240.1|DVIR
OG0007218	LOC118460262|XP_035780327.1|AALB	LOC6631094|XP_002054054.1|DVIR
OG0007219	LOC118459693|XP_035779224.1|AALB	LOC6629581|XP_002054873.1|DVIR
OG0007220	LOC118458689|XP_035777320.1|AALB	LOC6635108|XP_002058668.1|DVIR
OG0007221	LOC118458688|XP_035777319.1|AALB	LOC6630931|XP_002053484.1|DVIR
OG0007222	LOC118457351|XP_035774742.1|AALB	LOC6631017|XP_002054293.2|DVIR
OG0007223	LOC118460592|XP_035780905.1|AALB	LOC6630945|XP_002054047.1|DVIR
OG0007224	LOC118460584|XP_035780896.1|AALB	LOC6630141|XP_002053624.2|DVIR
OG0007225	LOC118460601|XP_035780922.1|AALB	LOC6630102|XP_002053694.2|DVIR
OG0007226	LOC118460580|XP_035780886.1|AALB	LOC6633153|XP_002056602.1|DVIR
OG0007227	LOC118457533|XP_035775078.1|AALB	LOC6622134|XP_002047006.2|DVIR
OG0007228	LOC118457698|XP_035775363.1|AALB	LOC6622944|XP_032290763.1|DVIR
OG0007229	LOC118459016|XP_035777911.1|AALB	LOC6635196|XP_002058471.1|DVIR
OG0007230	LOC118461719|XP_035783272.1|AALB	LOC6629394|XP_002053574.1|DVIR
OG0007231	LOC118461714|XP_035783264.1|AALB	LOC6632348|XP_002056710.1|DVIR
OG0007232	LOC118459912|XP_035779639.1|AALB	LOC6636551|XP_032291507.1|DVIR
OG0007233	LOC118459914|XP_035779648.1|AALB	LOC6636553|XP_032291510.1|DVIR
OG0007234	LOC118457881|XP_035775703.1|AALB	LOC6636558|XP_002060062.1|DVIR
OG0007235	LOC118457879|XP_035775701.1|AALB	LOC6636556|XP_002060060.2|DVIR
OG0007236	LOC118468608|XP_035795492.1|AALB	LOC6629318|XP_002053537.1|DVIR
OG0007237	LOC118468607|XP_035795491.1|AALB	LOC6633156|XP_002056605.1|DVIR
OG0007238	LOC118461786|XP_035783408.1|AALB	LOC6636207|XP_002059697.1|DVIR
OG0007239	LOC118468494|XP_035795215.1|AALB	LOC6629380|XP_002053544.2|DVIR
OG0007240	LOC118468496|XP_035795219.1|AALB	LOC6630282|XP_032295100.1|DVIR
OG0007241	LOC118458123|XP_035776196.1|AALB	LOC6634587|XP_002058088.1|DVIR
OG0007242	LOC118458122|XP_035776189.1|AALB	LOC6634589|XP_032296174.1|DVIR
OG0007243	LOC118461137|XP_035781991.1|AALB	LOC6633647|XP_015025567.1|DVIR
OG0007244	LOC118458210|XP_035776348.1|AALB	LOC6632484|XP_002056297.2|DVIR
OG0007245	LOC118461111|XP_035781923.1|AALB	LOC6631280|XP_002054064.1|DVIR
OG0007246	LOC118459001|XP_035777896.1|AALB	LOC6633122|XP_002056065.1|DVIR
OG0007247	LOC118456294|XP_035772825.1|AALB	LOC6626367|XP_015030094.1|DVIR
OG0007248	LOC118458969|XP_035777849.1|AALB	LOC6633587|XP_002057265.1|DVIR
OG0007249	LOC118456705|XP_035773615.1|AALB	LOC6631354|XP_032295995.1|DVIR
OG0007250	LOC118459738|XP_035779307.1|AALB	LOC6636127|XP_002059628.1|DVIR
OG0007251	LOC118459739|XP_035779308.1|AALB	LOC6629261|XP_002054678.1|DVIR
OG0007252	LOC118458066|XP_035776108.1|AALB	LOC6630516|XP_002054016.3|DVIR
OG0007253	LOC118461813|XP_035783458.1|AALB	LOC6622146|XP_032290274.1|DVIR
OG0007254	LOC118457300|XP_035774663.1|AALB	LOC6629356|XP_032292771.1|DVIR
OG0007255	LOC118461527|XP_035782852.1|AALB	LOC6631558|XP_002055435.1|DVIR
OG0007256	LOC118459478|XP_035778782.1|AALB	LOC6631051|XP_002054636.1|DVIR
OG0007257	LOC118469021|XP_035796358.1|AALB	LOC6630892|XP_002053138.1|DVIR
OG0007258	LOC118461175|XP_035782078.1|AALB	LOC6630893|XP_032289471.1|DVIR
OG0007259	LOC118459454|XP_035778756.1|AALB	LOC6635596|XP_032296161.1|DVIR
OG0007260	LOC118459458|XP_035778760.1|AALB	LOC6635595|XP_002059020.1|DVIR
OG0007261	LOC118458285|XP_035776501.1|AALB	LOC6625224|XP_002050104.2|DVIR
OG0007262	LOC118459546|XP_035778919.1|AALB	LOC6633532|XP_002057360.1|DVIR
OG0007263	LOC118459547|XP_035778920.1|AALB	LOC6636263|XP_002059732.2|DVIR
OG0007264	LOC118457026|XP_035774154.1|AALB	LOC6622448|XP_015030572.1|DVIR
OG0007265	LOC118459722|XP_035779288.1|AALB	LOC6633546|XP_002057243.1|DVIR
OG0007266	LOC118456141|XP_035772535.1|AALB	LOC6629990|XP_002054172.3|DVIR
