Orthogroup	AALB.longest_only	ASTE.longest_only
OG0007848	LOC118457094|XP_035774275.1|AALB	LOC118502953|XP_035891603.1|ASTE
OG0007849	LOC118458993|XP_035777885.1|AALB	LOC118502958|XP_035891614.1|ASTE
OG0007850	LOC118458989|XP_035777881.1|AALB	LOC118502951|XP_035891600.1|ASTE
OG0007852	LOC118460383|XP_035780535.1|AALB	LOC118502998|XP_035891699.1|ASTE
OG0007853	LOC118458789|XP_035777523.1|AALB	LOC118503117|XP_035891955.1|ASTE
OG0007854	LOC118468568|XP_035795389.1|AALB	LOC118503375|XP_035892468.1|ASTE
OG0007855	LOC118459189|XP_035778239.1|AALB	LOC118504386|XP_035894687.1|ASTE
OG0007856	LOC118458697|XP_035777329.1|AALB	LOC118504395|XP_035894694.1|ASTE
OG0007857	LOC118461655|XP_035783126.1|AALB	LOC118505243|XP_035896686.1|ASTE, LOC118517171|XP_035918966.1|ASTE
OG0007858	LOC118468313|XP_035794949.1|AALB	LOC118503274|XP_035892240.1|ASTE
OG0007859	LOC118459827|XP_035779482.1|AALB	LOC118503190|XP_035892064.1|ASTE
OG0007860	LOC118468563|XP_035795368.1|AALB	LOC118503373|XP_035892463.1|ASTE
OG0007861	LOC118457553|XP_035775113.1|AALB	LOC118506945|XP_035900655.1|ASTE
OG0007863	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB	LOC118502752|XP_035891211.1|ASTE
OG0007864	LOC118456784|XP_035773753.1|AALB	LOC118505032|XP_035896147.1|ASTE
OG0007865	LOC118456718|XP_035773648.1|AALB	LOC118505081|XP_035896263.1|ASTE
OG0007866	LOC118459563|XP_035778955.1|AALB	LOC118504423|XP_035894753.1|ASTE
OG0007867	LOC118468312|XP_035794943.1|AALB	LOC118503275|XP_035892242.1|ASTE
OG0007868	LOC118458052|XP_035776069.1|AALB	LOC118502862|XP_035891463.1|ASTE
OG0007869	LOC118461292|XP_035782358.1|AALB	LOC118513436|XP_035915066.1|ASTE
OG0007870	LOC118463895|XP_035786718.1|AALB	LOC118511493|XP_035910544.1|ASTE
OG0007871	LOC118464868|XP_035788483.1|AALB	LOC118513128|XP_035914438.1|ASTE
OG0007872	LOC118464825|XP_035788388.1|AALB	LOC118511492|XP_035910536.1|ASTE
OG0007874	LOC118467049|XP_035792936.1|AALB	LOC118508900|XP_035904652.1|ASTE
OG0007875	LOC118462974|XP_035785036.1|AALB	LOC118510148|XP_035907535.1|ASTE
OG0007876	LOC118464856|XP_035788457.1|AALB	LOC118509096|XP_035905141.1|ASTE
OG0007877	LOC118466828|XP_035792516.1|AALB	LOC118510075|XP_035907362.1|ASTE
OG0007878	LOC118465410|XP_035789525.1|AALB	LOC118512965|XP_035914084.1|ASTE
OG0007880	LOC118463157|XP_035785433.1|AALB	LOC118512103|XP_035911967.1|ASTE
OG0007881	LOC118463702|XP_035786379.1|AALB	LOC118509121|XP_035905198.1|ASTE
OG0007882	LOC118466765|XP_035792379.1|AALB	LOC118509424|XP_035905905.1|ASTE
OG0007883	LOC118466763|XP_035792370.1|AALB	LOC118509422|XP_035905887.1|ASTE
OG0007884	LOC118466094|XP_035790900.1|AALB	LOC118509531|XP_035906144.1|ASTE
OG0007885	LOC118465529|XP_035789748.1|AALB	LOC118509896|XP_035907037.1|ASTE
OG0007886	LOC118467340|XP_035793608.1|AALB	LOC118511425|XP_035910403.1|ASTE
OG0007887	LOC118464467|XP_035787768.1|AALB	LOC118512839|XP_035913785.1|ASTE
OG0007888	LOC118467081|XP_035793013.1|AALB	LOC118512875|XP_035913861.1|ASTE
OG0007889	LOC118467091|XP_035793029.1|AALB	LOC118512877|XP_035913863.1|ASTE
OG0007890	LOC118463212|XP_035785547.1|AALB	LOC118510371|XP_035907988.1|ASTE
OG0007891	LOC118464090|XP_035787048.1|AALB	LOC118510484|XP_035908257.1|ASTE
OG0007892	LOC118462650|XP_035784396.1|AALB	LOC118511378|XP_035910266.1|ASTE
OG0007893	LOC118466284|XP_035791262.1|AALB	LOC118509642|XP_035906442.1|ASTE
OG0007894	LOC118463540|XP_035786052.1|AALB	LOC118514443|XP_035917245.1|ASTE
OG0007895	LOC118463539|XP_035786048.1|AALB	LOC118514442|XP_035917236.1|ASTE
OG0007896	LOC118466432|XP_035791622.1|AALB	LOC118512803|XP_035913636.1|ASTE
OG0007897	LOC118462885|XP_035784860.1|AALB	LOC118509690|XP_035906639.1|ASTE
OG0007898	LOC118467506|XP_035793951.1|AALB	LOC118513063|XP_035914305.1|ASTE
OG0007899	LOC118462687|XP_035784494.1|AALB	LOC118512663|XP_035913305.1|ASTE
OG0007900	LOC118463615|XP_035786201.1|AALB	LOC118514345|XP_035917057.1|ASTE
OG0007901	LOC118462909|XP_035784903.1|AALB	LOC118512259|XP_035912316.1|ASTE
OG0007902	LOC118468845|XP_035795982.1|AALB	LOC118505249|XP_035896695.1|ASTE
OG0007903	LOC118466224|XP_035791152.1|AALB	LOC118514208|XP_035916794.1|ASTE
OG0007904	LOC118466225|XP_035791153.1|AALB	LOC118514198|XP_035916780.1|ASTE
OG0007905	LOC118458716|XP_035777354.1|AALB	LOC118512611|XP_035913177.1|ASTE
OG0007906	LOC118464496|XP_035787817.1|AALB	LOC118511891|XP_035911412.1|ASTE
OG0007907	LOC118466275|XP_035791241.1|AALB	LOC118510306|XP_035907828.1|ASTE
OG0007908	LOC118466278|XP_035791248.1|AALB	LOC118510309|XP_035907839.1|ASTE
OG0007909	LOC118467371|XP_035793677.1|AALB	LOC118512304|XP_035912428.1|ASTE
OG0007911	LOC118464311|XP_035787495.1|AALB	LOC118508854|XP_035904500.1|ASTE
OG0007912	LOC118464314|XP_035787503.1|AALB	LOC118508856|XP_035904502.1|ASTE
OG0007913	LOC118464316|XP_035787505.1|AALB	LOC118508858|XP_035904505.1|ASTE
OG0007914	LOC118466442|XP_035791644.1|AALB	LOC118510585|XP_035908474.1|ASTE
OG0007915	LOC118466347|XP_035791371.1|AALB	LOC118511818|XP_035911251.1|ASTE
OG0007916	LOC118467368|XP_035793669.1|AALB	LOC118511863|XP_035911336.1|ASTE
OG0007917	LOC118466756|XP_035792349.1|AALB	LOC118513175|XP_035914528.1|ASTE
OG0007918	LOC118467804|XP_035794571.1|AALB	LOC118512912|XP_035913949.1|ASTE
OG0007919	LOC118466906|XP_035792663.1|AALB	LOC118511960|XP_035911575.1|ASTE
OG0007920	LOC118466912|XP_035792670.1|AALB	LOC118511981|XP_035911613.1|ASTE
OG0007921	LOC118464026|XP_035786975.1|AALB	LOC118511980|XP_035911612.1|ASTE
OG0007922	LOC118456930|XP_035773965.1|AALB	LOC118510958|XP_035909310.1|ASTE
OG0007923	LOC118465895|XP_035790439.1|AALB	LOC118511934|XP_035911514.1|ASTE
OG0007924	LOC118463576|XP_035786109.1|AALB	LOC118511977|XP_035911606.1|ASTE
OG0007925	LOC118464399|XP_035787646.1|AALB	LOC118512244|XP_035912281.1|ASTE
OG0007926	LOC118457558|XP_035775122.1|AALB	LOC118507077|XP_035900952.1|ASTE
OG0007927	LOC118458139|XP_035776223.1|AALB	LOC118505154|XP_035896435.1|ASTE
OG0007928	LOC118461869|XP_035783584.1|AALB	LOC118504542|XP_035895029.1|ASTE
OG0007929	LOC118457730|XP_035775415.1|AALB	LOC118504330|XP_035894554.1|ASTE
OG0007930	LOC118456901|XP_035773918.1|AALB	LOC118505099|XP_035896295.1|ASTE
OG0007931	LOC118457040|XP_035774175.1|AALB	LOC118513926|XP_035916187.1|ASTE
OG0007932	LOC118461846|XP_035783521.1|AALB	LOC118512713|XP_035913443.1|ASTE
OG0007933	LOC118456481|XP_035773188.1|AALB	LOC118512717|XP_035913449.1|ASTE
OG0007934	LOC118459157|XP_035778138.1|AALB	LOC118511742|XP_035911085.1|ASTE
OG0007935	LOC118468679|XP_035795683.1|AALB	LOC118511738|XP_035911081.1|ASTE
OG0007936	LOC118457675|XP_035775325.1|AALB	LOC118513856|XP_035916048.1|ASTE
OG0007937	LOC118457175|XP_035774400.1|AALB	LOC118511118|XP_035909736.1|ASTE
OG0007938	LOC118456682|XP_035773555.1|AALB	LOC118511083|XP_035909656.1|ASTE
OG0007939	LOC118457851|XP_035775631.1|AALB	LOC118511082|XP_035909655.1|ASTE
OG0007940	LOC118457384|XP_035774811.1|AALB	LOC118511072|XP_035909623.1|ASTE
OG0007941	LOC118458354|XP_035776598.1|AALB	LOC118513586|XP_035915448.1|ASTE
OG0007942	LOC118468922|XP_035796125.1|AALB	LOC118510629|XP_035908561.1|ASTE
OG0007944	LOC118459768|XP_035779356.1|AALB	LOC118511209|XP_035909885.1|ASTE
OG0007945	LOC118456855|XP_035773848.1|AALB	LOC118513538|XP_035915304.1|ASTE
OG0007946	LOC118456965|XP_035774048.1|AALB	LOC118513540|XP_035915306.1|ASTE
OG0007947	LOC118468737|XP_035795781.1|AALB	LOC118513920|XP_035916176.1|ASTE
OG0007948	LOC118456159|XP_035772575.1|AALB	LOC118513659|XP_035915645.1|ASTE
OG0007949	LOC118457326|XP_035774712.1|AALB	LOC118513545|XP_035915320.1|ASTE
OG0007950	LOC118461542|XP_035782881.1|AALB	LOC118511092|XP_035909687.1|ASTE
OG0007951	LOC118461544|XP_035782885.1|AALB	LOC118511113|XP_035909731.1|ASTE
OG0007952	LOC118461545|XP_035782887.1|AALB	LOC118511120|XP_035909745.1|ASTE
OG0007953	LOC118461872|XP_035783597.1|AALB	LOC118512642|XP_035913246.1|ASTE
OG0007954	LOC118457935|XP_035775840.1|AALB	LOC118509045|XP_035905013.1|ASTE
OG0007955	LOC118468538|XP_035795314.1|AALB	LOC118511152|XP_035909773.1|ASTE
OG0007956	LOC118458010|XP_035776000.1|AALB	LOC118509131|XP_035905223.1|ASTE
OG0007957	LOC118457870|XP_035775677.1|AALB	LOC118511646|XP_035910873.1|ASTE
OG0007958	LOC118456970|XP_035774057.1|AALB	LOC118514023|XP_035916390.1|ASTE
OG0007959	LOC118456499|XP_035773221.1|AALB	LOC118514022|XP_035916388.1|ASTE
OG0007960	LOC118467157|XP_035793194.1|AALB	LOC118512900|XP_035913908.1|ASTE
OG0007961	LOC118458304|XP_035776527.1|AALB	LOC118511644|XP_035910862.1|ASTE
OG0007962	LOC118456180|XP_035772624.1|AALB	LOC118509268|XP_035905514.1|ASTE
OG0007963	LOC118459218|XP_035778294.1|AALB	LOC118509070|XP_035905086.1|ASTE
OG0007964	LOC118468474|XP_035795185.1|AALB	LOC118509075|XP_035905100.1|ASTE
OG0007965	LOC118458825|XP_035777602.1|AALB	LOC118509039|XP_035904972.1|ASTE
OG0007966	LOC118456909|XP_035773928.1|AALB	LOC118510999|XP_035909407.1|ASTE
OG0007967	LOC118461739|XP_035783330.1|AALB	LOC118511015|XP_035909436.1|ASTE
OG0007968	LOC118457601|XP_035775195.1|AALB	LOC118514157|XP_035916666.1|ASTE
OG0007969	LOC118460525|XP_035780797.1|AALB	LOC118514126|XP_035916604.1|ASTE
OG0007971	LOC118460671|XP_035781040.1|AALB	LOC118514703|XP_035917662.1|ASTE
OG0007972	LOC118459090|XP_035778048.1|AALB	LOC118513366|XP_035914890.1|ASTE
OG0007973	LOC118466959|XP_035792757.1|AALB	LOC118513336|XP_035914849.1|ASTE
OG0007975	LOC118457981|XP_035775926.1|AALB	LOC118510648|XP_035908656.1|ASTE
OG0007976	LOC118456808|XP_035773791.1|AALB	LOC118514672|XP_035917608.1|ASTE
OG0007977	LOC118462051|XP_035783927.1|AALB	LOC118514653|XP_035917578.1|ASTE
OG0007978	LOC118462054|XP_035783933.1|AALB	LOC118514657|XP_035917583.1|ASTE
OG0007979	LOC118458007|XP_035775985.1|AALB	LOC118513593|XP_035915466.1|ASTE
OG0007980	LOC118458677|XP_035777282.1|AALB	LOC118514566|XP_035917459.1|ASTE
OG0007981	LOC118458678|XP_035777283.1|AALB	LOC118514568|XP_035917461.1|ASTE
OG0007982	LOC118458672|XP_035777275.1|AALB	LOC118514512|XP_035917352.1|ASTE
OG0007983	LOC118458717|XP_035777355.1|AALB	LOC118512598|XP_035913145.1|ASTE
OG0007984	LOC118460979|XP_035781686.1|AALB	LOC118508804|XP_035904417.1|ASTE
OG0007985	LOC118457538|XP_035775084.1|AALB	LOC118512632|XP_035913221.1|ASTE
OG0007986	LOC118458272|XP_035776480.1|AALB	LOC118509828|XP_035906891.1|ASTE
OG0007987	LOC118461191|XP_035782116.1|AALB	LOC118513266|XP_035914727.1|ASTE
OG0007988	LOC118458419|XP_035776754.1|AALB	LOC118508960|XP_035904782.1|ASTE
OG0007989	LOC118461217|XP_035782175.1|AALB	LOC118514036|XP_035916405.1|ASTE
OG0007990	LOC118461962|XP_035783762.1|AALB	LOC118509300|XP_035905641.1|ASTE
OG0007993	LOC118457939|XP_035775849.1|AALB	LOC118510878|XP_035909138.1|ASTE
OG0007994	LOC118456375|XP_035772952.1|AALB	LOC118511235|XP_035909965.1|ASTE
OG0007996	LOC118461403|XP_035782569.1|AALB	LOC118513624|XP_035915575.1|ASTE
OG0007997	LOC118460530|XP_035780804.1|AALB	LOC118514127|XP_035916606.1|ASTE
OG0007998	LOC118460513|XP_035780772.1|AALB	LOC118514077|XP_035916498.1|ASTE
OG0007999	LOC118467696|XP_035794374.1|AALB	LOC118514117|XP_035916586.1|ASTE
OG0008000	LOC118467728|XP_035794429.1|AALB	LOC118514106|XP_035916573.1|ASTE
OG0008001	LOC118456169|XP_035772606.1|AALB	LOC118510708|XP_035908801.1|ASTE
OG0008002	LOC118462013|XP_035783852.1|AALB	LOC118510669|XP_035908706.1|ASTE
OG0008003	LOC118456446|XP_035773102.1|AALB	LOC118510665|XP_035908698.1|ASTE
OG0008004	LOC118462022|XP_035783875.1|AALB	LOC118505760|XP_035897872.1|ASTE
OG0008005	LOC118462021|XP_035783873.1|AALB	LOC118505763|XP_035897885.1|ASTE
OG0008006	LOC118456649|XP_035773480.1|AALB	LOC118517027|XP_035918784.1|ASTE, LOC118505745|XP_035897835.1|ASTE
OG0008007	LOC118456415|XP_035773024.1|AALB	LOC118505743|XP_035897830.1|ASTE
OG0008010	LOC118461420|XP_035782610.1|AALB	LOC118505613|XP_035897551.1|ASTE
OG0008011	LOC118456714|XP_035773643.1|AALB	LOC118505618|XP_035897572.1|ASTE
OG0008012	LOC118456711|XP_035773639.1|AALB	LOC118505619|XP_035897574.1|ASTE
OG0008013	LOC118459895|XP_035779603.1|AALB	LOC118508357|XP_035903954.1|ASTE
OG0008014	LOC118461281|XP_035782327.1|AALB	LOC118505644|XP_035897615.1|ASTE
OG0008015	LOC118468841|XP_035795976.1|AALB	LOC118505180|XP_035896526.1|ASTE
OG0008016	LOC118468847|XP_035795983.1|AALB	LOC118505255|XP_035896704.1|ASTE
OG0008017	LOC118457565|XP_035775131.1|AALB	LOC118517527|XP_035919653.1|ASTE
OG0008018	LOC118459846|XP_035779507.1|AALB	LOC118502504|XP_035890630.1|ASTE
OG0008019	LOC118456304|XP_035772835.1|AALB	LOC118505824|XP_035898066.1|ASTE
OG0008020	LOC118456940|XP_035773989.1|AALB	LOC118506175|XP_035898839.1|ASTE
OG0008021	LOC118458760|XP_035777446.1|AALB	LOC118504251|XP_035894371.1|ASTE
OG0008022	LOC118459155|XP_035778135.1|AALB	LOC118508344|XP_035903917.1|ASTE
OG0008023	LOC118456633|XP_035773453.1|AALB	LOC118502757|XP_035891221.1|ASTE
OG0008024	LOC118456640|XP_035773468.1|AALB	LOC118502762|XP_035891234.1|ASTE
OG0008025	LOC118461223|XP_035782201.1|AALB	LOC118505537|XP_035897350.1|ASTE
OG0008026	LOC118458966|XP_035777842.1|AALB	LOC118504621|XP_035895204.1|ASTE
OG0008027	LOC118456473|XP_035773166.1|AALB	LOC118504618|XP_035895191.1|ASTE
OG0008028	LOC118459482|XP_035778787.1|AALB	LOC118517541|XP_035919672.1|ASTE
OG0008029	LOC118461348|XP_035782460.1|AALB	LOC118508346|XP_035903925.1|ASTE
OG0008030	LOC118459855|XP_035779519.1|AALB	LOC118505341|XP_035896891.1|ASTE
OG0008031	LOC118459859|XP_035779525.1|AALB	LOC118505345|XP_035896897.1|ASTE
OG0008032	LOC118457261|XP_035774543.1|AALB	LOC118506610|XP_035899870.1|ASTE
OG0008034	LOC118462062|XP_035783943.1|AALB	LOC118504950|XP_035895952.1|ASTE
OG0008035	LOC118456606|XP_035773402.1|AALB	LOC118517582|XP_035919749.1|ASTE
OG0008036	LOC118460260|XP_035780325.1|AALB	LOC118505224|XP_035896645.1|ASTE
OG0008037	LOC118460265|XP_035780331.1|AALB	LOC118505159|XP_035896446.1|ASTE
OG0008038	LOC118458691|XP_035777322.1|AALB	LOC118504647|XP_035895296.1|ASTE
OG0008039	LOC118457089|XP_035774270.1|AALB	LOC118503624|XP_035893004.1|ASTE
OG0008040	LOC118460588|XP_035780902.1|AALB	LOC118503655|XP_035893070.1|ASTE
OG0008042	LOC118467048|XP_035792933.1|AALB	LOC118505493|XP_035897241.1|ASTE
OG0008043	LOC118457459|XP_035774957.1|AALB	LOC118506673|XP_035900000.1|ASTE
OG0008044	LOC118460335|XP_035780444.1|AALB	LOC118506664|XP_035899977.1|ASTE
OG0008045	LOC118468997|XP_035796319.1|AALB	LOC118506656|XP_035899967.1|ASTE
OG0008046	LOC118468993|XP_035796312.1|AALB	LOC118506647|XP_035899940.1|ASTE
OG0008047	LOC118468500|XP_035795227.1|AALB	LOC118506578|XP_035899827.1|ASTE
OG0008048	LOC118468493|XP_035795214.1|AALB	LOC118506574|XP_035899809.1|ASTE
OG0008049	LOC118468497|XP_035795221.1|AALB	LOC118506576|XP_035899815.1|ASTE
OG0008050	LOC118468486|XP_035795202.1|AALB	LOC118506568|XP_035899785.1|ASTE
OG0008051	LOC118459928|XP_035779683.1|AALB	LOC118506567|XP_035899784.1|ASTE
OG0008052	LOC118461099|XP_035781906.1|AALB	LOC118503673|XP_035893107.1|ASTE
OG0008053	LOC118459346|XP_035778514.1|AALB	LOC118504985|XP_035896035.1|ASTE
OG0008054	LOC118457591|XP_035775174.1|AALB	LOC118506338|XP_035899211.1|ASTE
OG0008055	LOC118457592|XP_035775178.1|AALB	LOC118506334|XP_035899202.1|ASTE
OG0008056	LOC118461826|XP_035783476.1|AALB	LOC118502601|XP_035890858.1|ASTE
OG0008057	LOC118459973|XP_035779761.1|AALB	LOC118504300|XP_035894491.1|ASTE
OG0008058	LOC118458549|XP_035777077.1|AALB	LOC118504337|XP_035894590.1|ASTE
OG0008059	LOC118461717|XP_035783269.1|AALB	LOC118505248|XP_035896694.1|ASTE
OG0008060	LOC118456669|XP_035773534.1|AALB	LOC118504630|XP_035895241.1|ASTE
OG0008061	LOC118460194|XP_035780192.1|AALB	LOC118507655|XP_035902324.1|ASTE
OG0008062	LOC118459799|XP_035779427.1|AALB	LOC118507657|XP_035902325.1|ASTE
OG0008063	LOC118457210|XP_035774469.1|AALB	LOC118508544|XP_035904320.1|ASTE
OG0008064	LOC118460131|XP_035780075.1|AALB	LOC118505732|XP_035897813.1|ASTE
OG0008065	LOC118459715|XP_035779268.1|AALB	LOC118504358|XP_035894643.1|ASTE
OG0008066	LOC118461956|XP_035783744.1|AALB	LOC118506826|XP_035900415.1|ASTE
OG0008067	LOC118458908|XP_035777763.1|AALB	LOC118517557|XP_035919692.1|ASTE
OG0008068	LOC118457343|XP_035774734.1|AALB	LOC118505350|XP_035896911.1|ASTE
OG0008069	LOC118461591|XP_035782987.1|AALB	LOC118502779|XP_035891269.1|ASTE
OG0008070	LOC118459974|XP_035779762.1|AALB	LOC118506920|XP_035900609.1|ASTE
OG0008071	LOC118458132|XP_035776211.1|AALB	LOC118504773|XP_035895595.1|ASTE
OG0008072	LOC118461611|XP_035783041.1|AALB	LOC118506544|XP_035899728.1|ASTE
OG0008073	LOC118458535|XP_035777009.1|AALB	LOC118506539|XP_035899706.1|ASTE
OG0008074	LOC118458425|XP_035776773.1|AALB	LOC118506532|XP_035899693.1|ASTE, LOC118515301|XP_035917871.1|ASTE
OG0008075	LOC118461393|XP_035782549.1|AALB	LOC118508541|XP_035904315.1|ASTE
OG0008076	LOC118459072|XP_035778005.1|AALB	LOC118502529|XP_035890687.1|ASTE
OG0008077	LOC118468546|XP_035795333.1|AALB	LOC118504468|XP_035894870.1|ASTE
OG0008078	LOC118468545|XP_035795331.1|AALB	LOC118504466|XP_035894869.1|ASTE
OG0008079	LOC118457268|XP_035774553.1|AALB	LOC118502718|XP_035891165.1|ASTE
OG0008080	LOC118460651|XP_035781008.1|AALB	LOC118503017|XP_035891734.1|ASTE
OG0008081	LOC118460655|XP_035781011.1|AALB	LOC118503013|XP_035891724.1|ASTE
OG0008082	LOC118457215|XP_035774483.1|AALB	LOC118502636|XP_035890972.1|ASTE
OG0008083	LOC118460054|XP_035779928.1|AALB	LOC118506981|XP_035900737.1|ASTE
OG0008086	LOC118459972|XP_035779755.1|AALB	LOC118504297|XP_035894486.1|ASTE
OG0008087	LOC118458504|XP_035776964.1|AALB	LOC118505297|XP_035896797.1|ASTE
OG0008088	LOC118459512|XP_035778848.1|AALB	LOC118502797|XP_035891297.1|ASTE
OG0008089	LOC118461715|XP_035783266.1|AALB	LOC118507619|XP_035902229.1|ASTE
OG0008090	LOC118459011|XP_035777909.1|AALB	LOC118506698|XP_035900073.1|ASTE
OG0008091	LOC118458511|XP_035776972.1|AALB	LOC118508430|XP_035904101.1|ASTE
OG0008092	LOC118460187|XP_035780185.1|AALB	LOC118506433|XP_035899444.1|ASTE
OG0008093	LOC118461069|XP_035781854.1|AALB	LOC118505835|XP_035898085.1|ASTE
OG0008094	LOC118461067|XP_035781852.1|AALB	LOC118505834|XP_035898083.1|ASTE
OG0008095	LOC118459333|XP_035778493.1|AALB	LOC118504501|XP_035894920.1|ASTE
OG0008096	LOC118459866|XP_035779540.1|AALB	LOC118504810|XP_035895704.1|ASTE
OG0008097	LOC118459870|XP_035779548.1|AALB	LOC118505364|XP_035896949.1|ASTE
OG0008098	LOC118460432|XP_035780617.1|AALB	LOC118502403|XP_035890519.1|ASTE
OG0008099	LOC118458693|XP_035777325.1|AALB	LOC118508361|XP_035903975.1|ASTE
OG0008100	LOC118460829|XP_035781370.1|AALB	LOC118502818|XP_035891360.1|ASTE
OG0008101	LOC118461024|XP_035781772.1|AALB	LOC118502671|XP_035891042.1|ASTE
OG0008102	LOC118458462|XP_035776873.1|AALB	LOC118508377|XP_035904007.1|ASTE
OG0008103	LOC118460157|XP_035780147.1|AALB	LOC118506410|XP_035899378.1|ASTE
OG0008104	LOC118459828|XP_035779483.1|AALB	LOC118503192|XP_035892067.1|ASTE
OG0008105	LOC118461519|XP_035782845.1|AALB	LOC118506387|XP_035899320.1|ASTE
OG0008106	LOC118460496|XP_035780741.1|AALB	LOC118504262|XP_035894384.1|ASTE
OG0008107	LOC118457966|XP_035775898.1|AALB	LOC118504811|XP_035895707.1|ASTE
OG0008108	LOC118459677|XP_035779178.1|AALB	LOC118506265|XP_035899060.1|ASTE
OG0008109	LOC118460096|XP_035780014.1|AALB	LOC118503258|XP_035892193.1|ASTE
OG0008110	LOC118468757|XP_035795822.1|AALB	LOC118505079|XP_035896261.1|ASTE
OG0008111	LOC118461022|XP_035781766.1|AALB	LOC118505051|XP_035896217.1|ASTE
OG0008112	LOC118461020|XP_035781763.1|AALB	LOC118505027|XP_035896131.1|ASTE
OG0008113	LOC118456407|XP_035773013.1|AALB	LOC118505026|XP_035896130.1|ASTE
OG0008114	LOC118456406|XP_035773012.1|AALB	LOC118505025|XP_035896129.1|ASTE
OG0008115	LOC118456399|XP_035772982.1|AALB	LOC118505024|XP_035896120.1|ASTE
OG0008116	LOC118459334|XP_035778495.1|AALB	LOC118505023|XP_035896118.1|ASTE
OG0008117	LOC118461213|XP_035782167.1|AALB	LOC118504984|XP_035896031.1|ASTE
OG0008118	LOC118460273|XP_035780350.1|AALB	LOC118504657|XP_035895332.1|ASTE
OG0008119	LOC118460272|XP_035780349.1|AALB	LOC118504660|XP_035895336.1|ASTE
OG0008120	LOC118460182|XP_035780178.1|AALB	LOC118504377|XP_035894680.1|ASTE
OG0008122	LOC118460174|XP_035780171.1|AALB	LOC118502850|XP_035891445.1|ASTE
OG0008123	LOC118456426|XP_035773074.1|AALB	LOC118507568|XP_035902084.1|ASTE
OG0008124	LOC118456427|XP_035773075.1|AALB	LOC118507566|XP_035902080.1|ASTE
OG0008125	LOC118460540|XP_035780823.1|AALB	LOC118506822|XP_035900405.1|ASTE
OG0008126	LOC118456405|XP_035773009.1|AALB	LOC118504376|XP_035894677.1|ASTE
OG0008127	LOC118459336|XP_035778499.1|AALB	LOC118502557|XP_035890754.1|ASTE, LOC118515306|XP_035917874.1|ASTE
OG0008129	LOC118458200|XP_035776337.1|AALB	LOC118506843|XP_035900452.1|ASTE
OG0008130	LOC118458196|XP_035776334.1|AALB	LOC118506857|XP_035900480.1|ASTE
OG0008131	LOC118461859|XP_035783556.1|AALB	LOC118506862|XP_035900491.1|ASTE
OG0008132	LOC118458145|XP_035776232.1|AALB	LOC118505186|XP_035896534.1|ASTE
OG0008133	LOC118458114|XP_035776181.1|AALB	LOC118505203|XP_035896577.1|ASTE
OG0008134	LOC118468818|XP_035795932.1|AALB	LOC118510983|XP_035909379.1|ASTE
OG0008135	LOC118457991|XP_035775951.1|AALB	LOC118510971|XP_035909356.1|ASTE
OG0008136	LOC118461483|XP_035782746.1|AALB	LOC118510976|XP_035909370.1|ASTE
OG0008137	LOC118463501|XP_035785993.1|AALB	LOC118511898|XP_035911422.1|ASTE
OG0008138	LOC118462483|XP_035784084.1|AALB	LOC118512416|XP_035912708.1|ASTE
OG0008139	LOC118462481|XP_035784080.1|AALB	LOC118512415|XP_035912707.1|ASTE
OG0008140	LOC118462480|XP_035784073.1|AALB	LOC118512401|XP_035912677.1|ASTE
OG0008141	LOC118466169|XP_035791044.1|AALB	LOC118512399|XP_035912674.1|ASTE
OG0008142	LOC118465877|XP_035790408.1|AALB	LOC118517719|XP_035920061.1|ASTE
OG0008143	LOC118466372|XP_035791489.1|AALB	LOC118512423|XP_035912719.1|ASTE
OG0008145	LOC118467945|XP_035794806.1|AALB	LOC118505934|XP_035898333.1|ASTE
OG0008146	LOC118467947|XP_035794809.1|AALB	LOC118505931|XP_035898330.1|ASTE
OG0008147	LOC118464223|XP_035787288.1|AALB	LOC118505384|XP_035896980.1|ASTE
OG0008148	LOC118466552|XP_035791967.1|AALB	LOC118506002|XP_035898476.1|ASTE
OG0008149	LOC118462951|XP_035784986.1|AALB	LOC118507226|XP_035901283.1|ASTE
OG0008150	LOC118463891|XP_035786715.1|AALB	LOC118507228|XP_035901287.1|ASTE
OG0008151	LOC118465363|XP_035789432.1|AALB	LOC118507229|XP_035901289.1|ASTE
OG0008152	LOC118464504|XP_035787832.1|AALB	LOC118512024|XP_035911702.1|ASTE
OG0008153	LOC118462728|XP_035784565.1|AALB	LOC118506155|XP_035898818.1|ASTE
OG0008154	LOC118462746|XP_035784600.1|AALB	LOC118506157|XP_035898820.1|ASTE
OG0008156	LOC118466888|XP_035792634.1|AALB	LOC118504043|XP_035893935.1|ASTE
OG0008157	LOC118462667|XP_035784457.1|AALB	LOC118503966|XP_035893775.1|ASTE
OG0008158	LOC118464133|XP_035787124.1|AALB	LOC118508237|XP_035903738.1|ASTE
OG0008160	LOC118464224|XP_035787291.1|AALB	LOC118503516|XP_035892761.1|ASTE
OG0008161	LOC118463056|XP_035785199.1|AALB	LOC118507434|XP_035901802.1|ASTE
OG0008162	LOC118464950|XP_035788633.1|AALB	LOC118508063|XP_035903411.1|ASTE
