Orthogroup	AALB.longest_only	DMAU.longest_only
OG0006758	LOC118462963|XP_035785017.1|AALB	LOC117142004|XP_033161744.1|DMAU
OG0006759	LOC118462962|XP_035785011.1|AALB	LOC117142002|XP_033161742.1|DMAU
OG0006760	LOC118467814|XP_035794584.1|AALB	LOC117140169|XP_033158836.1|DMAU
OG0006761	LOC118466515|XP_035791901.1|AALB	LOC117143873|XP_033164649.1|DMAU
OG0006762	LOC118464838|XP_035788411.1|AALB	LOC117147932|XP_033170966.1|DMAU
OG0006763	LOC118463395|XP_035785833.1|AALB	LOC117137457|XP_033154792.1|DMAU
OG0006764	LOC118463392|XP_035785829.1|AALB	LOC117136370|XP_033153144.1|DMAU
OG0006765	LOC118463394|XP_035785832.1|AALB	LOC117136944|XP_033153982.1|DMAU
OG0006766	LOC118463960|XP_035786837.1|AALB	LOC117139459|XP_033157660.1|DMAU
OG0006767	LOC118466077|XP_035790854.1|AALB	LOC117139830|XP_033158362.1|DMAU
OG0006768	LOC118466076|XP_035790847.1|AALB	LOC117139827|XP_033158355.1|DMAU
OG0006769	LOC118465113|XP_035788953.1|AALB	LOC117139829|XP_033158361.1|DMAU
OG0006770	LOC118464600|XP_035787937.1|AALB	LOC117141401|XP_033160714.1|DMAU
OG0006771	LOC118464274|XP_035787430.1|AALB	LOC117147577|XP_033170413.1|DMAU
OG0006772	LOC118467082|XP_035793014.1|AALB	LOC117137819|XP_033155392.1|DMAU
OG0006773	LOC118465958|XP_035790591.1|AALB	LOC117139841|XP_033158379.1|DMAU
OG0006774	LOC118462884|XP_035784851.1|AALB	LOC117139468|XP_033157672.1|DMAU
OG0006775	LOC118467504|XP_035793948.1|AALB	LOC117142037|XP_033161797.1|DMAU
OG0006776	LOC118467505|XP_035793949.1|AALB	LOC117140778|XP_033159754.1|DMAU
OG0006777	LOC118467512|XP_035793956.1|AALB	LOC117142041|XP_033161802.1|DMAU
OG0006778	LOC118467507|XP_035793952.1|AALB	LOC117141367|XP_033160664.1|DMAU
OG0006779	LOC118462600|XP_035784318.1|AALB	LOC117140138|XP_033158796.1|DMAU
OG0006780	LOC118462599|XP_035784317.1|AALB	LOC117140501|XP_033159358.1|DMAU
OG0006781	LOC118464963|XP_035788661.1|AALB	LOC117140216|XP_033158897.1|DMAU
OG0006782	LOC118464972|XP_035788699.1|AALB	LOC117141299|XP_033160568.1|DMAU
OG0006783	LOC118467430|XP_035793813.1|AALB	LOC117138193|XP_033155989.1|DMAU
OG0006784	LOC118464966|XP_035788667.1|AALB	LOC117139543|XP_033157812.1|DMAU
OG0006785	LOC118464969|XP_035788693.1|AALB	LOC117136356|XP_033153114.1|DMAU
OG0006786	LOC118465325|XP_035789362.1|AALB	LOC117136833|XP_033153803.1|DMAU
OG0006788	LOC118463431|XP_035785892.1|AALB	LOC117139253|XP_033157359.1|DMAU
OG0006789	LOC118463295|XP_035785673.1|AALB	LOC117146572|XP_033168762.1|DMAU
OG0006790	LOC118463297|XP_035785676.1|AALB	LOC117138181|XP_033155970.1|DMAU
OG0006791	LOC118463250|XP_035785612.1|AALB	LOC117140631|XP_033159543.1|DMAU
OG0006792	LOC118467604|XP_035794193.1|AALB	LOC117141027|XP_033160198.1|DMAU
OG0006793	LOC118467597|XP_035794172.1|AALB	LOC117140655|XP_033159587.1|DMAU
OG0006794	LOC118467610|XP_035794205.1|AALB	LOC117138098|XP_033155845.1|DMAU
OG0006795	LOC118464793|XP_035788318.1|AALB	LOC117140342|XP_033159082.1|DMAU
OG0006796	LOC118464685|XP_035788100.1|AALB	LOC117140753|XP_033159726.1|DMAU
OG0006797	LOC118464684|XP_035788099.1|AALB	LOC117135221|XP_033151228.1|DMAU
OG0006798	LOC118464540|XP_035787870.1|AALB	LOC117138995|XP_033156962.1|DMAU
OG0006799	LOC118467075|XP_035793003.1|AALB	LOC117141569|XP_033160971.1|DMAU
OG0006800	LOC118467001|XP_035792819.1|AALB	LOC117141740|XP_033161251.1|DMAU
OG0006801	LOC118466071|XP_035790828.1|AALB	LOC117148622|XP_033172004.1|DMAU
OG0006802	LOC118463990|XP_035786907.1|AALB	LOC117136911|XP_033153924.1|DMAU
OG0006803	LOC118467528|XP_035793987.1|AALB	LOC117138015|XP_033155707.1|DMAU
OG0006804	LOC118463428|XP_035785887.1|AALB	LOC117140907|XP_033159968.1|DMAU
OG0006805	LOC118463417|XP_035785864.1|AALB	LOC117135515|XP_033151657.1|DMAU
OG0006806	LOC118464486|XP_035787800.1|AALB	LOC117139489|XP_033157700.1|DMAU
OG0006807	LOC118467587|XP_035794130.1|AALB	LOC117140013|XP_033158621.1|DMAU
OG0006808	LOC118463409|XP_035785853.1|AALB	LOC117136874|XP_033153868.1|DMAU
OG0006809	LOC118462604|XP_035784327.1|AALB	LOC117140258|XP_033158955.1|DMAU
OG0006810	LOC118462601|XP_035784319.1|AALB	LOC117142088|XP_033161862.1|DMAU
OG0006811	LOC118464899|XP_035788552.1|AALB	LOC117144116|XP_033165026.1|DMAU
OG0006812	LOC118463271|XP_035785637.1|AALB	LOC117139905|XP_033158477.1|DMAU
OG0006813	LOC118466486|XP_035791777.1|AALB	LOC117146073|XP_033167907.1|DMAU
OG0006814	LOC118466269|XP_035791229.1|AALB	LOC117139801|XP_033158313.1|DMAU
OG0006815	LOC118462654|XP_035784421.1|AALB	LOC117139725|XP_033158152.1|DMAU
OG0006816	LOC118467794|XP_035794561.1|AALB	LOC117139394|XP_033157553.1|DMAU
OG0006817	LOC118465087|XP_035788883.1|AALB	LOC117140446|XP_033159261.1|DMAU
OG0006818	LOC118464809|XP_035788364.1|AALB	LOC117140524|XP_033159394.1|DMAU
OG0006820	LOC118463312|XP_035785689.1|AALB	LOC117141415|XP_033160732.1|DMAU
OG0006821	LOC118465868|XP_035790395.1|AALB	LOC117150603|XP_033173455.1|DMAU
OG0006823	LOC118466214|XP_035791131.1|AALB	LOC117139438|XP_033157630.1|DMAU
OG0006824	LOC118466221|XP_035791143.1|AALB	LOC117139625|XP_033157970.1|DMAU
OG0006825	LOC118467774|XP_035794499.1|AALB	LOC117141751|XP_033161264.1|DMAU
OG0006826	LOC118466723|XP_035792283.1|AALB	LOC117141432|XP_033160764.1|DMAU
OG0006827	LOC118465610|XP_035789879.1|AALB	LOC117144583|XP_033165749.1|DMAU
OG0006828	LOC118463933|XP_035786787.1|AALB	LOC117138712|XP_033156853.1|DMAU
OG0006829	LOC118462924|XP_035784925.1|AALB	LOC117140833|XP_033159833.1|DMAU
OG0006830	LOC118462915|XP_035784913.1|AALB	LOC117139098|XP_033157117.1|DMAU
OG0006831	LOC118464310|XP_035787494.1|AALB	LOC117140872|XP_033159905.1|DMAU
OG0006832	LOC118462823|XP_035784738.1|AALB	LOC117140946|XP_033160034.1|DMAU
OG0006833	LOC118467066|XP_035792986.1|AALB	LOC117142059|XP_033161825.1|DMAU
OG0006834	LOC118466279|XP_035791249.1|AALB	LOC117144088|XP_033164994.1|DMAU
OG0006835	LOC118466272|XP_035791238.1|AALB	LOC117140591|XP_033159489.1|DMAU
OG0006836	LOC118465726|XP_035790066.1|AALB	LOC117141454|XP_033160799.1|DMAU
OG0006837	LOC118466125|XP_035790967.1|AALB	LOC117139008|XP_033156992.1|DMAU
OG0006838	LOC118464008|XP_035786949.1|AALB	LOC117141871|XP_033161448.1|DMAU
OG0006839	LOC118467071|XP_035792997.1|AALB	LOC117140382|XP_033159139.1|DMAU
OG0006840	LOC118466445|XP_035791656.1|AALB	LOC117135183|XP_033151140.1|DMAU
OG0006841	LOC118465446|XP_035789593.1|AALB	LOC117140978|XP_033160117.1|DMAU
OG0006842	LOC118466341|XP_035791365.1|AALB	LOC117140592|XP_033159491.1|DMAU
OG0006843	LOC118464854|XP_035788455.1|AALB	LOC117146992|XP_033169559.1|DMAU
OG0006844	LOC118464852|XP_035788454.1|AALB	LOC117144817|XP_033166091.1|DMAU
OG0006845	LOC118465653|XP_035789960.1|AALB	LOC117141851|XP_033161417.1|DMAU
OG0006846	LOC118465651|XP_035789958.1|AALB	LOC117141382|XP_033160684.1|DMAU
OG0006847	LOC118464521|XP_035787851.1|AALB	LOC117140654|XP_033159586.1|DMAU
OG0006848	LOC118466139|XP_035790984.1|AALB	LOC117138067|XP_033155782.1|DMAU
OG0006849	LOC118463941|XP_035786802.1|AALB	LOC117141915|XP_033161534.1|DMAU
OG0006850	LOC118464135|XP_035787127.1|AALB	LOC117140639|XP_033159569.1|DMAU
OG0006851	LOC118464134|XP_035787125.1|AALB	LOC117139220|XP_033157306.1|DMAU
OG0006852	LOC118466355|XP_035791394.1|AALB	LOC117137753|XP_033155254.1|DMAU
OG0006853	LOC118467699|XP_035794376.1|AALB	LOC117139523|XP_033157776.1|DMAU
OG0006854	LOC118467799|XP_035794565.1|AALB	LOC117135784|XP_033152155.1|DMAU
OG0006855	LOC118467913|XP_035794741.1|AALB	LOC117142106|XP_033161883.1|DMAU
OG0006856	LOC118467915|XP_035794743.1|AALB	LOC117135410|XP_033151446.1|DMAU
OG0006857	LOC118466204|XP_035791114.1|AALB	LOC117136297|XP_033153032.1|DMAU
OG0006858	LOC118462781|XP_035784649.1|AALB	LOC117139376|XP_033157516.1|DMAU
OG0006859	LOC118464440|XP_035787708.1|AALB	LOC117138678|XP_033156821.1|DMAU
OG0006860	LOC118465746|XP_035790108.1|AALB	LOC117136674|XP_033153568.1|DMAU
OG0006861	LOC118463270|XP_035785636.1|AALB	LOC117137762|XP_033155268.1|DMAU
OG0006862	LOC118465803|XP_035790263.1|AALB	LOC117141016|XP_033160168.1|DMAU
OG0006863	LOC118458605|XP_035777174.1|AALB	LOC117146716|XP_033169029.1|DMAU
OG0006864	LOC118467166|XP_035793217.1|AALB	LOC117135693|XP_033151988.1|DMAU
OG0006865	LOC118463864|XP_035786667.1|AALB	LOC117142849|XP_033162974.1|DMAU
OG0006866	LOC118465213|XP_035789098.1|AALB	LOC117135992|XP_033152498.1|DMAU
OG0006867	LOC118465814|XP_035790278.1|AALB	LOC117135522|XP_033151677.1|DMAU
OG0006868	LOC118464015|XP_035786960.1|AALB	LOC117135521|XP_033151675.1|DMAU
OG0006869	LOC118463577|XP_035786110.1|AALB	LOC117135761|XP_033152110.1|DMAU
OG0006870	LOC118464392|XP_035787632.1|AALB	LOC117138323|XP_033156246.1|DMAU
OG0006871	LOC118464400|XP_035787648.1|AALB	LOC117137991|XP_033155666.1|DMAU
OG0006872	LOC118464406|XP_035787654.1|AALB	LOC117138209|XP_033156035.1|DMAU
OG0006873	LOC118466907|XP_035792664.1|AALB	LOC117137202|XP_033154445.1|DMAU
OG0006875	LOC118468518|XP_035795250.1|AALB	LOC117140776|XP_033159756.1|DMAU
OG0006876	LOC118461532|XP_035782857.1|AALB	LOC117137749|XP_033155246.1|DMAU
OG0006877	LOC118461397|XP_035782553.1|AALB	LOC117138437|XP_033156441.1|DMAU
OG0006878	LOC118465623|XP_035789914.1|AALB	LOC117147144|XP_033169817.1|DMAU
OG0006879	LOC118465625|XP_035789920.1|AALB	LOC117136347|XP_033153102.1|DMAU
OG0006880	LOC118460013|XP_035779837.1|AALB	LOC117142278|XP_033162088.1|DMAU
OG0006882	LOC118456923|XP_035773944.1|AALB	LOC117136266|XP_033152978.1|DMAU
OG0006883	LOC118459784|XP_035779393.1|AALB	LOC117143970|XP_033164801.1|DMAU
OG0006884	LOC118468682|XP_035795686.1|AALB	LOC117140331|XP_033159481.1|DMAU
OG0006885	LOC118456534|XP_035773276.1|AALB	LOC117140991|XP_033160136.1|DMAU
OG0006886	LOC118462576|XP_035784273.1|AALB	LOC117145676|XP_033167301.1|DMAU
OG0006887	LOC118457663|XP_035775308.1|AALB	LOC117146554|XP_033168743.1|DMAU
OG0006888	LOC118457672|XP_035775321.1|AALB	LOC117137045|XP_033154148.1|DMAU
OG0006889	LOC118457667|XP_035775314.1|AALB	LOC117149223|XP_033172649.1|DMAU
OG0006890	LOC118457498|XP_035775027.1|AALB	LOC117150729|XP_033173646.1|DMAU
OG0006891	LOC118457499|XP_035775028.1|AALB	LOC117149425|XP_033172666.1|DMAU
OG0006892	LOC118456172|XP_035772609.1|AALB	LOC117150450|XP_033173228.1|DMAU
OG0006893	LOC118460010|XP_035779829.1|AALB	LOC117142007|XP_033161750.1|DMAU
OG0006894	LOC118460008|XP_035779823.1|AALB	LOC117141988|XP_033161712.1|DMAU
OG0006895	LOC118456620|XP_035773430.1|AALB	LOC117148836|XP_033172381.1|DMAU
OG0006896	LOC118456621|XP_035773431.1|AALB	LOC117150616|XP_033173477.1|DMAU
OG0006897	LOC118461878|XP_035783606.1|AALB	LOC117150986|XP_033174079.1|DMAU
OG0006898	LOC118456438|XP_035773091.1|AALB	LOC117140368|XP_033159125.1|DMAU
OG0006899	LOC118457174|XP_035774398.1|AALB	LOC117150292|XP_033173006.1|DMAU
OG0006900	LOC118469040|XP_035796396.1|AALB	LOC117147001|XP_033169572.1|DMAU
OG0006901	LOC118468530|XP_035795301.1|AALB	LOC117147865|XP_033170837.1|DMAU
OG0006902	LOC118469059|XP_035796424.1|AALB	LOC117148292|XP_033171503.1|DMAU
OG0006903	LOC118459159|XP_035778140.1|AALB	LOC117146103|XP_033167975.1|DMAU
OG0006904	LOC118467839|XP_035794632.1|AALB	LOC117142499|XP_033162428.1|DMAU
OG0006905	LOC118456683|XP_035773561.1|AALB	LOC117135415|XP_033151462.1|DMAU
OG0006906	LOC118457965|XP_035775897.1|AALB	LOC117141926|XP_033161555.1|DMAU
OG0006907	LOC118458360|XP_035776605.1|AALB	LOC117150850|XP_033173811.1|DMAU
OG0006908	LOC118456840|XP_035773829.1|AALB	LOC117136507|XP_033153345.1|DMAU
OG0006909	LOC118456838|XP_035773827.1|AALB	LOC117150297|XP_033173010.1|DMAU
OG0006910	LOC118458363|XP_035776630.1|AALB	LOC117135190|XP_033151150.1|DMAU
OG0006911	LOC118457805|XP_035775547.1|AALB	LOC117147919|XP_033170928.1|DMAU
OG0006912	LOC118457108|XP_035774293.1|AALB	LOC117145803|XP_033167496.1|DMAU
OG0006913	LOC118468740|XP_035795791.1|AALB	LOC117150165|XP_033172852.1|DMAU
OG0006914	LOC118468742|XP_035795793.1|AALB	LOC117139277|XP_033157395.1|DMAU
OG0006915	LOC118468739|XP_035795790.1|AALB	LOC117150972|XP_033174044.1|DMAU
OG0006916	LOC118468735|XP_035795771.1|AALB	LOC117150932|XP_033173988.1|DMAU
OG0006917	LOC118456157|XP_035772570.1|AALB	LOC117135242|XP_033151276.1|DMAU
OG0006918	LOC118468755|XP_035795809.1|AALB	LOC117150521|XP_033173332.1|DMAU
OG0006919	LOC118465077|XP_035788873.1|AALB	LOC117136664|XP_033153559.1|DMAU
OG0006920	LOC118460565|XP_035780859.1|AALB	LOC117150612|XP_033173468.1|DMAU
OG0006921	LOC118456370|XP_035772942.1|AALB	LOC117150979|XP_033174061.1|DMAU
OG0006922	LOC118456468|XP_035773151.1|AALB	LOC117135934|XP_033152404.1|DMAU
OG0006923	LOC118461415|XP_035782597.1|AALB	LOC117150983|XP_033174071.1|DMAU
OG0006924	LOC118456832|XP_035773820.1|AALB	LOC117150036|XP_033172795.1|DMAU
OG0006925	LOC118458820|XP_035777585.1|AALB	LOC117144894|XP_033166208.1|DMAU
OG0006926	LOC118457608|XP_035775206.1|AALB	LOC117136228|XP_033152904.1|DMAU
OG0006927	LOC118458768|XP_035777453.1|AALB	LOC117148728|XP_033172177.1|DMAU
OG0006928	LOC118468720|XP_035795743.1|AALB	LOC117146249|XP_033168081.1|DMAU
OG0006929	LOC118461541|XP_035782880.1|AALB	LOC117151019|XP_033174115.1|DMAU
OG0006931	LOC118460693|XP_035781101.1|AALB	LOC117142908|XP_033163086.1|DMAU
OG0006932	LOC118460407|XP_035780587.1|AALB	LOC117137634|XP_033155060.1|DMAU
OG0006933	LOC118460411|XP_035780591.1|AALB	LOC117144918|XP_033166259.1|DMAU
OG0006934	LOC118459920|XP_035779655.1|AALB	LOC117142286|XP_033162060.1|DMAU
OG0006935	LOC118462069|XP_035783958.1|AALB	LOC117138385|XP_033156349.1|DMAU
OG0006936	LOC118461154|XP_035782021.1|AALB	LOC117146123|XP_033168020.1|DMAU
OG0006937	LOC118458445|XP_035776820.1|AALB	LOC117135226|XP_033151234.1|DMAU
OG0006938	LOC118458444|XP_035776819.1|AALB	LOC117145672|XP_033167299.1|DMAU
OG0006939	LOC118460440|XP_035780630.1|AALB	LOC117148750|XP_033172230.1|DMAU
OG0006940	LOC118467746|XP_035794454.1|AALB	LOC117141873|XP_033161454.1|DMAU
OG0006941	LOC118468482|XP_035795195.1|AALB	LOC117150917|XP_033173960.1|DMAU
OG0006942	LOC118460072|XP_035779967.1|AALB	LOC117137751|XP_033155250.1|DMAU
OG0006944	LOC118459686|XP_035779212.1|AALB	LOC117151068|XP_033174201.1|DMAU
OG0006945	LOC118456969|XP_035774056.1|AALB	LOC117139511|XP_033157763.1|DMAU
OG0006946	LOC118460720|XP_035781160.1|AALB	LOC117142627|XP_033162620.1|DMAU
OG0006947	LOC118460723|XP_035781165.1|AALB	LOC117150395|XP_033173149.1|DMAU
OG0006948	LOC118468751|XP_035795806.1|AALB	LOC117138414|XP_033156396.1|DMAU
OG0006950	LOC118457155|XP_035774373.1|AALB	LOC117137898|XP_033155528.1|DMAU
OG0006951	LOC118461671|XP_035783152.1|AALB	LOC117149722|XP_033172705.1|DMAU
OG0006952	LOC118461664|XP_035783142.1|AALB	LOC117146004|XP_033167815.1|DMAU
OG0006953	LOC118468951|XP_035796194.1|AALB	LOC117139825|XP_033158352.1|DMAU
OG0006954	LOC118461895|XP_035783642.1|AALB	LOC117151090|XP_033174230.1|DMAU
OG0006955	LOC118459540|XP_035778904.1|AALB	LOC117142644|XP_033162641.1|DMAU
OG0006956	LOC118458745|XP_035777416.1|AALB	LOC117135315|XP_033151403.1|DMAU
OG0006957	LOC118458740|XP_035777404.1|AALB	LOC117137939|XP_033155595.1|DMAU
OG0006958	LOC118458742|XP_035777411.1|AALB	LOC117135580|XP_033151795.1|DMAU
OG0006959	LOC118458305|XP_035776531.1|AALB	LOC117140732|XP_033159701.1|DMAU
OG0006960	LOC118457875|XP_035775691.1|AALB	LOC117150824|XP_033173781.1|DMAU
OG0006961	LOC118457465|XP_035774977.1|AALB	LOC117150794|XP_033173738.1|DMAU
OG0006962	LOC118458743|XP_035777413.1|AALB	LOC117144816|XP_033166088.1|DMAU
OG0006963	LOC118467897|XP_035794712.1|AALB	LOC117147559|XP_033170396.1|DMAU
OG0006964	LOC118461296|XP_035782369.1|AALB	LOC117150284|XP_033172993.1|DMAU
OG0006965	LOC118456184|XP_035772630.1|AALB	LOC117150519|XP_033173327.1|DMAU
OG0006966	LOC118456182|XP_035772627.1|AALB	LOC117146836|XP_033169323.1|DMAU
OG0006967	LOC118456179|XP_035772622.1|AALB	LOC117137168|XP_033154372.1|DMAU
OG0006968	LOC118459215|XP_035778289.1|AALB	LOC117138361|XP_033156319.1|DMAU
OG0006969	LOC118468477|XP_035795189.1|AALB	LOC117139738|XP_033158186.1|DMAU
OG0006970	LOC118457653|XP_035775289.1|AALB	LOC117142515|XP_033162444.1|DMAU
OG0006971	LOC118460747|XP_035781227.1|AALB	LOC117135232|XP_033151245.1|DMAU
OG0006972	LOC118460745|XP_035781209.1|AALB	LOC117142937|XP_033167220.1|DMAU
OG0006973	LOC118468692|XP_035795701.1|AALB	LOC117135240|XP_033151273.1|DMAU
OG0006974	LOC118456453|XP_035773120.1|AALB	LOC117135186|XP_033151144.1|DMAU
OG0006975	LOC118460117|XP_035780048.1|AALB	LOC117150751|XP_033173677.1|DMAU
OG0006976	LOC118456166|XP_035772585.1|AALB	LOC117135545|XP_033151732.1|DMAU
OG0006977	LOC118459228|XP_035778313.1|AALB	LOC117136444|XP_033153253.1|DMAU
OG0006978	LOC118459229|XP_035778317.1|AALB	LOC117139866|XP_033158417.1|DMAU
OG0006979	LOC118459774|XP_035779378.1|AALB	LOC117150472|XP_033173259.1|DMAU
OG0006980	LOC118458824|XP_035777601.1|AALB	LOC117136184|XP_033152824.1|DMAU
OG0006981	LOC118468699|XP_035795716.1|AALB	LOC117135257|XP_033151294.1|DMAU
OG0006982	LOC118468707|XP_035795723.1|AALB	LOC117137806|XP_033155376.1|DMAU
OG0006983	LOC118468710|XP_035795730.1|AALB	LOC117151021|XP_033174117.1|DMAU
OG0006984	LOC118456244|XP_035772732.1|AALB	LOC117141728|XP_033161274.1|DMAU
OG0006985	LOC118458391|XP_035776696.1|AALB	LOC117151091|XP_033174234.1|DMAU
OG0006986	LOC118458393|XP_035776698.1|AALB	LOC117137568|XP_033154968.1|DMAU
OG0006988	LOC118456907|XP_035773925.1|AALB	LOC117142112|XP_033161895.1|DMAU
OG0006989	LOC118468642|XP_035795557.1|AALB	LOC117135168|XP_033151123.1|DMAU
OG0006990	LOC118461742|XP_035783341.1|AALB	LOC117142551|XP_033162495.1|DMAU
OG0006991	LOC118461242|XP_035782235.1|AALB	LOC117145781|XP_033167451.1|DMAU
OG0006992	LOC118460114|XP_035780042.1|AALB	LOC117145153|XP_033166586.1|DMAU
OG0006993	LOC118467552|XP_035794048.1|AALB	LOC117146890|XP_033169383.1|DMAU
OG0006994	LOC118459203|XP_035778265.1|AALB	LOC117151029|XP_033174133.1|DMAU
OG0006995	LOC118457647|XP_035775282.1|AALB	LOC117136723|XP_033153646.1|DMAU
OG0006996	LOC118461629|XP_035783071.1|AALB	LOC117150232|XP_033172919.1|DMAU
OG0006997	LOC118457863|XP_035775653.1|AALB	LOC117137339|XP_033154625.1|DMAU
OG0006998	LOC118461445|XP_035782659.1|AALB	LOC117143202|XP_033163637.1|DMAU
OG0006999	LOC118459327|XP_035778476.1|AALB	LOC117138950|XP_033156879.1|DMAU
OG0007000	LOC118457707|XP_035775378.1|AALB	LOC117150087|XP_033172821.1|DMAU
OG0007001	LOC118457625|XP_035775233.1|AALB	LOC117136860|XP_033153850.1|DMAU
OG0007002	LOC118460746|XP_035781214.1|AALB	LOC117135276|XP_033151333.1|DMAU
OG0007003	LOC118461731|XP_035783315.1|AALB	LOC117138345|XP_033156276.1|DMAU
OG0007004	LOC118459638|XP_035779109.1|AALB	LOC117138637|XP_033156742.1|DMAU
OG0007005	LOC118458844|XP_035777641.1|AALB	LOC117150625|XP_033173486.1|DMAU
OG0007006	LOC118456773|XP_035773742.1|AALB	LOC117144157|XP_033165084.1|DMAU
OG0007007	LOC118457693|XP_035775359.1|AALB	LOC117150651|XP_033173523.1|DMAU
OG0007008	LOC118467927|XP_035794781.1|AALB	LOC117150542|XP_033173363.1|DMAU
OG0007009	LOC118460023|XP_035779848.1|AALB	LOC117137642|XP_033155072.1|DMAU
OG0007010	LOC118468850|XP_035795987.1|AALB	LOC117137087|XP_033154236.1|DMAU
OG0007011	LOC118461122|XP_035781952.1|AALB	LOC117144750|XP_033165996.1|DMAU
OG0007012	LOC118456807|XP_035773789.1|AALB	LOC117139070|XP_033157075.1|DMAU
OG0007013	LOC118456783|XP_035773751.1|AALB	LOC117148353|XP_033171600.1|DMAU
OG0007014	LOC118461876|XP_035783600.1|AALB	LOC117150259|XP_033172949.1|DMAU
OG0007015	LOC118456751|XP_035773704.1|AALB	LOC117150628|XP_033173492.1|DMAU
OG0007016	LOC118459308|XP_035778452.1|AALB	LOC117150312|XP_033173030.1|DMAU
OG0007017	LOC118459661|XP_035779154.1|AALB	LOC117144834|XP_033166116.1|DMAU
OG0007018	LOC118459663|XP_035779157.1|AALB	LOC117142447|XP_033162306.1|DMAU
OG0007019	LOC118461235|XP_035782227.1|AALB	LOC117148226|XP_033171411.1|DMAU
OG0007020	LOC118458221|XP_035776375.1|AALB	LOC117139464|XP_033157671.1|DMAU
OG0007021	LOC118458676|XP_035777280.1|AALB	LOC117138423|XP_033156424.1|DMAU
OG0007022	LOC118460231|XP_035780262.1|AALB	LOC117150989|XP_033174082.1|DMAU
OG0007023	LOC118456324|XP_035772866.1|AALB	LOC117138572|XP_033156638.1|DMAU
OG0007024	LOC118456321|XP_035772863.1|AALB	LOC117146067|XP_033167899.1|DMAU
OG0007025	LOC118457051|XP_035774192.1|AALB	LOC117148271|XP_033171476.1|DMAU
OG0007026	LOC118468038|XP_035794869.1|AALB	LOC117150655|XP_033173532.1|DMAU
OG0007027	LOC118459527|XP_035778878.1|AALB	LOC117135323|XP_033151412.1|DMAU
OG0007028	LOC118459520|XP_035778857.1|AALB	LOC117150921|XP_033173967.1|DMAU
OG0007029	LOC118458731|XP_035777393.1|AALB, LOC118461192|XP_035782119.1|AALB	LOC117138665|XP_033156798.1|DMAU
OG0007030	LOC118460930|XP_035781583.1|AALB	LOC117146844|XP_033169296.1|DMAU
OG0007031	LOC118460561|XP_035780857.1|AALB	LOC117136618|XP_033153496.1|DMAU
OG0007032	LOC118458720|XP_035777357.1|AALB	LOC117139513|XP_033157761.1|DMAU
OG0007033	LOC118458721|XP_035777358.1|AALB	LOC117140717|XP_033159677.1|DMAU
OG0007034	LOC118456631|XP_035773452.1|AALB	LOC117136081|XP_033152646.1|DMAU
OG0007035	LOC118456629|XP_035773450.1|AALB	LOC117148070|XP_033171158.1|DMAU
OG0007036	LOC118457136|XP_035774344.1|AALB	LOC117141942|XP_033161585.1|DMAU
OG0007037	LOC118457134|XP_035774341.1|AALB	LOC117143143|XP_033163530.1|DMAU
OG0007038	LOC118460966|XP_035781651.1|AALB	LOC117135427|XP_033151472.1|DMAU
OG0007039	LOC118458267|XP_035776471.1|AALB	LOC117137786|XP_033155331.1|DMAU
OG0007040	LOC118458270|XP_035776476.1|AALB	LOC117135180|XP_033151137.1|DMAU
OG0007041	LOC118456237|XP_035772715.1|AALB	LOC117138218|XP_033156056.1|DMAU
OG0007042	LOC118456238|XP_035772721.1|AALB	LOC117150593|XP_033173440.1|DMAU
OG0007043	LOC118458141|XP_035776228.1|AALB	LOC117142516|XP_033162445.1|DMAU
OG0007044	LOC118458729|XP_035777389.1|AALB	LOC117145063|XP_033166472.1|DMAU
OG0007045	LOC118462017|XP_035783860.1|AALB	LOC117145513|XP_033167094.1|DMAU
OG0007046	LOC118458784|XP_035777502.1|AALB	LOC117144869|XP_033166168.1|DMAU
OG0007047	LOC118459249|XP_035778353.1|AALB	LOC117140021|XP_033158646.1|DMAU
OG0007048	LOC118459239|XP_035778330.1|AALB	LOC117138507|XP_033156536.1|DMAU
OG0007049	LOC118468931|XP_035796147.1|AALB	LOC117142780|XP_033162863.1|DMAU
OG0007050	LOC118457914|XP_035775808.1|AALB	LOC117150806|XP_033173758.1|DMAU
OG0007051	LOC118461896|XP_035783643.1|AALB	LOC117150978|XP_033174054.1|DMAU
OG0007052	LOC118459278|XP_035778414.1|AALB	LOC117148422|XP_033171682.1|DMAU
OG0007053	LOC118458120|XP_035776187.1|AALB	LOC117143617|XP_033164266.1|DMAU
OG0007054	LOC118458747|XP_035777418.1|AALB	LOC117138062|XP_033155777.1|DMAU
OG0007055	LOC118461427|XP_035782628.1|AALB	LOC117135744|XP_033152084.1|DMAU
OG0007056	LOC118459421|XP_035778658.1|AALB	LOC117140240|XP_033158933.1|DMAU
OG0007057	LOC118459841|XP_035779502.1|AALB	LOC117148423|XP_033171686.1|DMAU
OG0007058	LOC118459836|XP_035779495.1|AALB	LOC117148515|XP_033171813.1|DMAU
OG0007059	LOC118458171|XP_035776269.1|AALB	LOC117139358|XP_033157504.1|DMAU
OG0007060	LOC118458174|XP_035776272.1|AALB	LOC117141305|XP_033160584.1|DMAU
OG0007061	LOC118458175|XP_035776273.1|AALB	LOC117141918|XP_033161538.1|DMAU
