Orthogroup	AALB.longest_only	DPSE.longest_only
OG0006349	LOC118461711|XP_035783261.1|AALB	LOC6901160|XP_033240730.1|DPSE
OG0006350	LOC118461925|XP_035783695.1|AALB	LOC6896781|XP_002136987.1|DPSE
OG0006351	LOC118462622|XP_035784357.1|AALB	LOC4815284|XP_033241494.1|DPSE
OG0006352	LOC118465168|XP_035789021.1|AALB	LOC4803656|XP_001360339.2|DPSE
OG0006353	LOC118457074|XP_035774249.1|AALB	LOC4800415|XP_015038765.2|DPSE
OG0006354	LOC118457280|XP_035774615.1|AALB	LOC4800936|XP_001358123.3|DPSE
OG0006355	LOC118457027|XP_035774157.1|AALB	LOC4816052|XP_002133751.2|DPSE
OG0006356	LOC118461829|XP_035783483.1|AALB	LOC4814934|XP_001354537.2|DPSE
OG0006357	LOC118461140|XP_035782002.1|AALB	LOC6901910|XP_015040983.2|DPSE
OG0006358	LOC118458510|XP_035776975.1|AALB	LOC4811942|XP_001352766.1|DPSE
OG0006359	LOC118462581|XP_035784285.1|AALB	LOC4801526|XP_001358602.2|DPSE
OG0006360	LOC118462588|XP_035784298.1|AALB	LOC4815063|XP_015042062.1|DPSE
OG0006361	LOC118461356|XP_035782476.1|AALB	LOC4802277|XP_001359229.3|DPSE
OG0006362	LOC118466392|XP_035791528.1|AALB	LOC4814539|XP_001354967.1|DPSE
OG0006364	LOC118457719|XP_035775402.1|AALB	LOC4817726|XP_033235972.1|DPSE
OG0006365	LOC118458954|XP_035777833.1|AALB	LOC4815174|XP_001355043.3|DPSE
OG0006366	LOC118459652|XP_035779131.1|AALB	LOC6901652|XP_033239800.1|DPSE
OG0006367	LOC118458817|XP_035777581.1|AALB	LOC6902248|XP_002133775.2|DPSE
OG0006368	LOC118464099|XP_035787068.1|AALB	LOC4800371|XP_015038600.2|DPSE
OG0006369	LOC118463930|XP_035786786.1|AALB	LOC4800370|XP_015038540.2|DPSE
OG0006370	LOC118460029|XP_035779865.1|AALB	LOC4814345|XP_001354378.1|DPSE
OG0006371	LOC118460706|XP_035781116.1|AALB	LOC4800317|XP_001357591.2|DPSE
OG0006372	LOC118465530|XP_035789751.1|AALB	LOC6899810|XP_002135725.1|DPSE
OG0006373	LOC118457618|XP_035775268.1|AALB	LOC6901594|XP_015041850.2|DPSE
OG0006374	LOC118463184|XP_035785496.1|AALB	LOC4815449|XP_001355547.2|DPSE
OG0006375	LOC118464653|XP_035788012.1|AALB	LOC4815122|XP_001355204.3|DPSE
OG0006376	LOC118465134|XP_035788968.1|AALB	LOC4815543|XP_001355668.3|DPSE
OG0006377	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB	LOC4814418|XP_001354390.1|DPSE
OG0006378	LOC118468810|XP_035795922.1|AALB	LOC4800510|XP_001357775.3|DPSE
OG0006379	LOC118467580|XP_035794122.1|AALB	LOC6902206|XP_002133733.2|DPSE
OG0006381	LOC118465272|XP_035789197.1|AALB	LOC4815098|XP_001355017.2|DPSE
OG0006382	LOC118463072|XP_035785227.1|AALB	LOC4815748|XP_001355677.3|DPSE
OG0006383	LOC118468712|XP_035795738.1|AALB	LOC4815762|XP_033239006.1|DPSE
OG0006384	LOC118465637|XP_035789940.1|AALB	LOC4815668|XP_001355270.2|DPSE
OG0006385	LOC118460171|XP_035780167.1|AALB	LOC4800934|XP_001358121.2|DPSE
OG0006386	LOC118457589|XP_035775172.1|AALB	LOC4816204|XP_001355786.1|DPSE
OG0006387	LOC118468994|XP_035796316.1|AALB	LOC4800393|XP_001357678.4|DPSE
OG0006388	LOC118465098|XP_035788921.1|AALB	LOC4815991|XP_001355714.4|DPSE
OG0006389	LOC118465560|XP_035789847.1|AALB	LOC4815820|XP_001355715.4|DPSE
OG0006392	LOC118466535|XP_035791936.1|AALB	LOC4814487|XP_001354544.4|DPSE
OG0006393	LOC118459940|XP_035779712.1|AALB	LOC4817722|XP_001357124.4|DPSE
OG0006394	LOC118458395|XP_035776702.1|AALB	LOC4800651|XP_001357884.1|DPSE
OG0006395	LOC118460198|XP_035780199.1|AALB	LOC4800353|XP_001357561.1|DPSE
OG0006396	LOC118464016|XP_035786962.1|AALB	LOC4814731|XP_001354571.3|DPSE
OG0006397	LOC118461986|XP_035783814.1|AALB	LOC4815267|XP_001355164.3|DPSE
OG0006398	LOC118461991|XP_035783819.1|AALB	LOC6901319|XP_002134020.2|DPSE
OG0006399	LOC118456882|XP_035773888.1|AALB	LOC4815650|XP_033239496.1|DPSE
OG0006400	LOC118456879|XP_035773884.1|AALB	LOC4815795|XP_001355275.3|DPSE
OG0006401	LOC118456881|XP_035773886.1|AALB	LOC4813657|XP_001353486.3|DPSE
OG0006402	LOC118461435|XP_035782637.1|AALB	LOC4802248|XP_001359207.2|DPSE
OG0006403	LOC118457002|XP_035774118.1|AALB	LOC4803295|XP_001360059.2|DPSE
OG0006404	LOC118461789|XP_035783413.1|AALB	LOC4802837|XP_001359673.4|DPSE
OG0006405	LOC118461634|XP_035783093.1|AALB	LOC4813302|XP_001353593.3|DPSE
OG0006406	LOC118457806|XP_035775551.1|AALB	LOC4801604|XP_001358671.2|DPSE
OG0006407	LOC118468413|XP_035795070.1|AALB	LOC4815331|XP_001354981.3|DPSE
OG0006408	LOC118459970|XP_035779758.1|AALB	LOC4815176|XP_001354938.1|DPSE
OG0006409	LOC118459462|XP_035778765.1|AALB	LOC4815254|XP_001354755.2|DPSE
OG0006410	LOC118457597|XP_035775189.1|AALB	LOC4815320|XP_001354512.2|DPSE
OG0006411	LOC118457493|XP_035775019.1|AALB	LOC6901317|XP_033239448.1|DPSE
OG0006412	LOC118456826|XP_035773814.1|AALB	LOC4801332|XP_001358444.2|DPSE
OG0006413	LOC118456827|XP_035773815.1|AALB	LOC4801334|XP_015037190.2|DPSE
OG0006414	LOC118464924|XP_035788590.1|AALB	LOC4801970|XP_001358983.2|DPSE
OG0006415	LOC118459463|XP_035778762.1|AALB	LOC4814248|XP_001354419.3|DPSE
OG0006416	LOC118459745|XP_035779322.1|AALB	LOC4814814|XP_001355146.2|DPSE
OG0006417	LOC118467060|XP_035792954.1|AALB	LOC4816462|XP_001356150.2|DPSE
OG0006418	LOC118464433|XP_035787703.1|AALB	LOC6901013|XP_033238151.1|DPSE
OG0006419	LOC118461081|XP_035781866.1|AALB	LOC4800729|XP_001357949.2|DPSE
OG0006420	LOC118456331|XP_035772881.1|AALB	LOC4801565|XP_001358639.2|DPSE
OG0006421	LOC118456817|XP_035773802.1|AALB	LOC4816417|XP_001356077.3|DPSE
OG0006422	LOC118460444|XP_035780641.1|AALB	LOC4818105|XP_001357229.1|DPSE
OG0006423	LOC118468311|XP_035794942.1|AALB	LOC4801674|XP_001358724.3|DPSE
OG0006424	LOC118468321|XP_035794959.1|AALB	LOC6897297|XP_002137456.2|DPSE
OG0006425	LOC118458398|XP_035776701.1|AALB	LOC4801676|XP_001358726.3|DPSE
OG0006426	LOC118458397|XP_035776700.1|AALB	LOC4801677|XP_001358727.2|DPSE
OG0006427	LOC118460086|XP_035779994.1|AALB	LOC4800666|XP_001357898.2|DPSE
OG0006429	LOC118460195|XP_035780193.1|AALB	LOC4801754|XP_001358795.2|DPSE
OG0006430	LOC118456760|XP_035773717.1|AALB	LOC4812475|XP_001352992.1|DPSE
OG0006431	LOC118461001|XP_035781720.1|AALB	LOC4800299|XP_001357648.2|DPSE
OG0006432	LOC118461727|XP_035783304.1|AALB	LOC4801003|XP_001358177.3|DPSE
OG0006433	LOC118469005|XP_035796332.1|AALB	LOC4801575|XP_001358645.3|DPSE
OG0006434	LOC118458642|XP_035777223.1|AALB	LOC4811836|XP_001382214.2|DPSE
OG0006435	LOC118468969|XP_035796227.1|AALB	LOC6897117|XP_015037111.2|DPSE
OG0006436	LOC118460538|XP_035780821.1|AALB	LOC4816058|XP_001355587.2|DPSE
OG0006437	LOC118461884|XP_035783616.1|AALB	LOC6901341|XP_015041591.1|DPSE
OG0006438	LOC118461383|XP_035782535.1|AALB	LOC4817274|XP_001356436.2|DPSE
OG0006439	LOC118457630|XP_035775238.1|AALB	LOC4800797|XP_001358008.1|DPSE
OG0006440	LOC118457631|XP_035775242.1|AALB	LOC4800798|XP_001358009.3|DPSE
OG0006441	LOC118459382|XP_035778576.1|AALB	LOC4801919|XP_001358937.3|DPSE
OG0006442	LOC118456732|XP_035773670.1|AALB	LOC4800431|XP_001357709.3|DPSE
OG0006443	LOC118468663|XP_035795594.1|AALB	LOC4802275|XP_001359227.1|DPSE
OG0006444	LOC118457552|XP_035775112.1|AALB	LOC4800253|XP_001357643.1|DPSE
OG0006445	LOC118457876|XP_035775692.1|AALB	LOC4815847|XP_001355582.2|DPSE
OG0006446	LOC118456516|XP_035773245.1|AALB	LOC4811823|XP_001352378.4|DPSE
OG0006447	LOC118456514|XP_035773242.1|AALB	LOC4811824|XP_001382205.4|DPSE
OG0006448	LOC118460214|XP_035780223.1|AALB	LOC4801787|XP_001358824.1|DPSE
OG0006449	LOC118458130|XP_035776204.1|AALB	LOC4801785|XP_001358822.4|DPSE
OG0006450	LOC118458668|XP_035777266.1|AALB	LOC4817683|XP_001357069.2|DPSE
OG0006451	LOC118460533|XP_035780807.1|AALB	LOC4815027|XP_033240930.1|DPSE
OG0006452	LOC118460555|XP_035780845.1|AALB	LOC4802128|XP_033241712.1|DPSE
OG0006453	LOC118468524|XP_035795286.1|AALB	LOC4813741|XP_001353786.2|DPSE
OG0006454	LOC118459350|XP_035778525.1|AALB	LOC4814334|XP_001354494.3|DPSE
OG0006455	LOC118458473|XP_035776898.1|AALB	LOC4802758|XP_033241148.1|DPSE
OG0006456	LOC118459124|XP_035778086.1|AALB	LOC4802756|XP_001359617.2|DPSE
OG0006457	LOC118458093|XP_035776148.1|AALB	LOC4801266|XP_001358387.3|DPSE
OG0006458	LOC118461518|XP_035782843.1|AALB	LOC6899499|XP_002136033.3|DPSE, LOC4811722|XP_033235777.1|DPSE
OG0006459	LOC118459587|XP_035779007.1|AALB	LOC4800617|XP_001357861.1|DPSE
OG0006460	LOC118457542|XP_035775088.1|AALB	LOC4801763|XP_001358804.2|DPSE
OG0006461	LOC118460668|XP_035781035.1|AALB	LOC4800851|XP_001358052.2|DPSE
OG0006462	LOC118461754|XP_035783374.1|AALB	LOC4800569|XP_033232363.1|DPSE
OG0006463	LOC118461753|XP_035783362.1|AALB	LOC4801255|XP_001358378.4|DPSE
OG0006464	LOC118461343|XP_035782448.1|AALB	LOC4812261|XP_015044060.2|DPSE
OG0006465	LOC118459380|XP_035778574.1|AALB	LOC4815521|XP_001355349.1|DPSE
OG0006466	LOC118459377|XP_035778570.1|AALB	LOC4815793|XP_001355555.2|DPSE
OG0006467	LOC118457444|XP_035774929.1|AALB	LOC4801345|XP_001358454.2|DPSE
OG0006468	LOC118468571|XP_035795396.1|AALB	LOC4801782|XP_001358819.3|DPSE
OG0006469	LOC118460904|XP_035781541.1|AALB	LOC6901537|XP_002134212.1|DPSE
OG0006470	LOC118468304|XP_035794935.1|AALB	LOC4813194|XP_001353264.5|DPSE
OG0006471	LOC118456584|XP_035773374.1|AALB	LOC4801771|XP_001358812.3|DPSE
OG0006472	LOC118456581|XP_035773365.1|AALB	LOC4801770|XP_001358811.1|DPSE
OG0006473	LOC118457182|XP_035774415.1|AALB	LOC4813356|XP_033241280.1|DPSE
OG0006474	LOC118457975|XP_035775915.1|AALB	LOC4805682|XP_001362041.2|DPSE
OG0006475	LOC118457093|XP_035774274.1|AALB	LOC4801880|XP_001358903.3|DPSE
OG0006476	LOC118460798|XP_035781302.1|AALB	LOC4815638|XP_001355580.3|DPSE
OG0006477	LOC118460799|XP_035781303.1|AALB	LOC4814981|XP_001355024.2|DPSE
OG0006478	LOC118459566|XP_035778959.1|AALB	LOC4801745|XP_001358788.2|DPSE
OG0006479	LOC118459555|XP_035778929.1|AALB	LOC4801746|XP_033236056.1|DPSE
OG0006480	LOC118459557|XP_035778942.1|AALB	LOC4803634|XP_001360322.2|DPSE
OG0006481	LOC118460158|XP_035780151.1|AALB	LOC4817358|XP_001356836.1|DPSE
OG0006482	LOC118461755|XP_035783375.1|AALB	LOC6897083|XP_002137267.2|DPSE
OG0006483	LOC118456277|XP_035772783.1|AALB	LOC4801287|XP_001358407.3|DPSE
OG0006484	LOC118460442|XP_035780635.1|AALB	LOC4801285|XP_033234664.1|DPSE
OG0006485	LOC118460239|XP_035780288.1|AALB	LOC4801806|XP_033232567.1|DPSE
OG0006486	LOC118457483|XP_035775001.1|AALB	LOC4803227|XP_001360003.2|DPSE
OG0006487	LOC118461452|XP_035782674.1|AALB	LOC4801054|XP_001358216.2|DPSE
OG0006488	LOC118462060|XP_035783941.1|AALB	LOC4812977|XP_001353892.3|DPSE
OG0006489	LOC118461463|XP_035782693.1|AALB	LOC4801698|XP_001358745.1|DPSE
OG0006490	LOC118460942|XP_035781602.1|AALB	LOC6898001|XP_002138094.2|DPSE
OG0006491	LOC118468305|XP_035794936.1|AALB	LOC4816991|XP_001356897.2|DPSE
OG0006492	LOC118457056|XP_035774197.1|AALB	LOC4801484|XP_001358567.3|DPSE
OG0006493	LOC118460453|XP_035780664.1|AALB	LOC4815217|XP_001354617.2|DPSE
OG0006494	LOC118459347|XP_035778516.1|AALB	LOC6901809|XP_002134477.2|DPSE
OG0006495	LOC118458449|XP_035776825.1|AALB	LOC26534064|XP_015035013.2|DPSE
OG0006496	LOC118456577|XP_035773359.1|AALB	LOC4801772|XP_001358813.2|DPSE
OG0006497	LOC118468776|XP_035795860.1|AALB	LOC4801412|XP_001358511.1|DPSE
OG0006498	LOC118458411|XP_035776720.1|AALB	LOC6897184|XP_002137364.2|DPSE
OG0006499	LOC118456421|XP_035773048.1|AALB	LOC6896886|XP_015038856.2|DPSE
OG0006500	LOC118457530|XP_035775073.1|AALB	LOC4811826|XP_001382221.3|DPSE
OG0006501	LOC118457531|XP_035775075.1|AALB	LOC4800416|XP_001357695.4|DPSE
OG0006502	LOC118458468|XP_035776886.1|AALB	LOC4800412|XP_015038612.2|DPSE
OG0006503	LOC118461214|XP_035782170.1|AALB	LOC4800410|XP_001357690.3|DPSE
OG0006504	LOC118458382|XP_035776681.1|AALB	LOC6896743|XP_033241846.1|DPSE
OG0006505	LOC118460808|XP_035781312.1|AALB	LOC4800994|XP_001358169.3|DPSE
OG0006506	LOC118467453|XP_035793856.1|AALB	LOC4812721|XP_001353100.2|DPSE
OG0006507	LOC118458399|XP_035776703.1|AALB	LOC6897829|XP_015038147.2|DPSE
OG0006508	LOC118458704|XP_035777336.1|AALB	LOC6903724|XP_033232287.1|DPSE
OG0006509	LOC118457061|XP_035774214.1|AALB	LOC4815356|XP_001354934.2|DPSE
OG0006510	LOC118460419|XP_035780600.1|AALB	LOC4801026|XP_015038569.2|DPSE
OG0006511	LOC118460898|XP_035781533.1|AALB	LOC6897183|XP_015037237.2|DPSE
OG0006512	LOC118458262|XP_035776446.1|AALB	LOC6896950|XP_002137135.3|DPSE
OG0006513	LOC118456726|XP_035773655.1|AALB	LOC4801406|XP_033233152.1|DPSE
OG0006514	LOC118459965|XP_035779747.1|AALB	LOC4801370|XP_001358477.1|DPSE
OG0006515	LOC118459958|XP_035779739.1|AALB	LOC4801841|XP_001358874.2|DPSE
OG0006516	LOC118468645|XP_035795560.1|AALB	LOC4800442|XP_001357718.3|DPSE
OG0006517	LOC118468647|XP_035795566.1|AALB	LOC4800446|XP_001357721.1|DPSE
OG0006518	LOC118459162|XP_035778150.1|AALB	LOC4800443|XP_033236836.1|DPSE
OG0006519	LOC118468650|XP_035795570.1|AALB	LOC4800447|XP_001357722.3|DPSE
OG0006520	LOC118457924|XP_035775827.1|AALB	LOC4800275|XP_001357632.1|DPSE
OG0006521	LOC118457952|XP_035775868.1|AALB	LOC4801616|XP_001358678.3|DPSE
OG0006522	LOC118457949|XP_035775860.1|AALB	LOC6896714|XP_002136928.3|DPSE
OG0006523	LOC118457958|XP_035775877.1|AALB	LOC4800691|XP_001357918.1|DPSE
OG0006524	LOC118457753|XP_035775462.1|AALB	LOC4816118|XP_033236703.1|DPSE
OG0006525	LOC118459262|XP_035778360.1|AALB	LOC4815605|XP_015041175.2|DPSE
OG0006526	LOC118459264|XP_035778377.1|AALB	LOC4801889|XP_001358911.3|DPSE
OG0006527	LOC118459265|XP_035778379.1|AALB	LOC4801890|XP_001358912.1|DPSE
OG0006528	LOC118458805|XP_035777566.1|AALB	LOC4801891|XP_001358913.1|DPSE
OG0006529	LOC118456348|XP_035772904.1|AALB	LOC4801893|XP_001358915.3|DPSE
OG0006530	LOC118456436|XP_035773087.1|AALB	LOC4801895|XP_001358916.2|DPSE
OG0006531	LOC118458402|XP_035776712.1|AALB	LOC4801900|XP_001358920.2|DPSE
OG0006532	LOC118459059|XP_035777983.1|AALB	LOC4801906|XP_001358926.4|DPSE
OG0006533	LOC118461326|XP_035782425.1|AALB	LOC4805244|XP_001361676.3|DPSE
OG0006534	LOC118456302|XP_035772833.1|AALB	LOC4800697|XP_001357923.2|DPSE
OG0006535	LOC118460765|XP_035781254.1|AALB	LOC4801760|XP_001358801.2|DPSE
OG0006536	LOC118462025|XP_035783888.1|AALB	LOC4801928|XP_001358946.2|DPSE
OG0006537	LOC118460215|XP_035780224.1|AALB	LOC4800747|XP_001357964.2|DPSE
OG0006538	LOC118468595|XP_035795444.1|AALB	LOC4801180|XP_015037066.2|DPSE
OG0006539	LOC118468921|XP_035796123.1|AALB	LOC6897141|XP_002137321.2|DPSE
OG0006540	LOC118459905|XP_035779627.1|AALB	LOC4800975|XP_015038634.2|DPSE
OG0006541	LOC118462078|XP_035783986.1|AALB	LOC4800458|XP_001357730.4|DPSE
OG0006542	LOC118462082|XP_035783991.1|AALB	LOC4800459|XP_033240963.1|DPSE
OG0006543	LOC118460726|XP_035781169.1|AALB	LOC4801125|XP_015037032.2|DPSE
OG0006544	LOC118460731|XP_035781180.1|AALB	LOC4803298|XP_015038442.2|DPSE
OG0006545	LOC118460919|XP_035781565.1|AALB	LOC4815198|XP_001354501.1|DPSE
OG0006546	LOC118460915|XP_035781559.1|AALB	LOC6896959|XP_002137144.3|DPSE
OG0006547	LOC118461332|XP_035782429.1|AALB	LOC6896755|XP_033232313.1|DPSE
OG0006548	LOC118458108|XP_035776174.1|AALB	LOC6897128|XP_002137309.2|DPSE
OG0006549	LOC118458290|XP_035776506.1|AALB	LOC4802553|XP_001359451.3|DPSE
OG0006550	LOC118458289|XP_035776505.1|AALB	LOC4801116|XP_001358263.2|DPSE
OG0006551	LOC118461005|XP_035781740.1|AALB	LOC4814243|XP_001354385.4|DPSE
OG0006552	LOC118458059|XP_035776087.1|AALB	LOC4814263|XP_033240119.1|DPSE
OG0006553	LOC118463505|XP_035785997.1|AALB	LOC6897073|XP_002137257.1|DPSE
OG0006554	LOC118462568|XP_035784259.1|AALB	LOC4800862|XP_033235382.1|DPSE
OG0006555	LOC118462573|XP_035784269.1|AALB	LOC4802771|XP_001359631.3|DPSE
OG0006556	LOC118456672|XP_035773536.1|AALB	LOC4801301|XP_001358419.3|DPSE
OG0006557	LOC118466707|XP_035792248.1|AALB	LOC6903076|XP_002132794.2|DPSE
OG0006558	LOC118465920|XP_035790507.1|AALB	LOC4801230|XP_003736440.2|DPSE
OG0006559	LOC118465253|XP_035789167.1|AALB	LOC4801501|XP_015037280.1|DPSE
OG0006560	LOC118460768|XP_035781257.1|AALB	LOC4801964|XP_001358978.1|DPSE
OG0006561	LOC118460766|XP_035781255.1|AALB	LOC4801965|XP_001358979.3|DPSE
OG0006562	LOC118458988|XP_035777880.1|AALB	LOC6897077|XP_033240208.1|DPSE
OG0006563	LOC118456288|XP_035772795.1|AALB	LOC4800819|XP_001358025.3|DPSE
OG0006564	LOC118458940|XP_035777812.1|AALB	LOC4800816|XP_001358022.4|DPSE
OG0006565	LOC118458645|XP_035777228.1|AALB	LOC4800807|XP_033236535.1|DPSE
OG0006566	LOC118459569|XP_035778962.1|AALB	LOC4801363|XP_001358470.3|DPSE
OG0006567	LOC118457144|XP_035774350.1|AALB	LOC4800643|XP_001357878.2|DPSE
OG0006568	LOC118457141|XP_035774348.1|AALB	LOC4800644|XP_001357879.3|DPSE
OG0006569	LOC118457142|XP_035774349.1|AALB	LOC4812486|XP_033238249.1|DPSE
OG0006570	LOC118456264|XP_035772758.1|AALB	LOC4802487|XP_001359400.4|DPSE
OG0006571	LOC118458903|XP_035777755.1|AALB	LOC4800610|XP_001357855.2|DPSE
OG0006572	LOC118457551|XP_035775111.1|AALB	LOC13036531|XP_003736663.2|DPSE
OG0006573	LOC118457919|XP_035775812.1|AALB	LOC4802289|XP_001359235.1|DPSE
OG0006574	LOC118461674|XP_035783153.1|AALB	LOC4801027|XP_001358196.4|DPSE
OG0006575	LOC118459385|XP_035778580.1|AALB	LOC4800478|XP_001357745.1|DPSE
OG0006576	LOC118456719|XP_035773649.1|AALB	LOC117183311|XP_033232647.1|DPSE, LOC4800301|XP_001357545.2|DPSE
OG0006577	LOC118456785|XP_035773758.1|AALB	LOC4801804|XP_001358838.2|DPSE
OG0006578	LOC118456716|XP_035773645.1|AALB	LOC117183374|XP_033233000.1|DPSE, LOC4800251|XP_033232528.1|DPSE
OG0006579	LOC118456717|XP_035773647.1|AALB	LOC4817985|XP_001357259.2|DPSE
OG0006580	LOC118459565|XP_035778958.1|AALB	LOC4801048|XP_001358211.3|DPSE
OG0006581	LOC118461949|XP_035783736.1|AALB	LOC4802490|XP_033238707.1|DPSE
OG0006582	LOC118461952|XP_035783740.1|AALB	LOC4802681|XP_001359551.3|DPSE
OG0006583	LOC118468309|XP_035794940.1|AALB	LOC6897106|XP_033232619.1|DPSE
OG0006584	LOC118468550|XP_035795338.1|AALB	LOC6902799|XP_002132536.2|DPSE
OG0006585	LOC118457948|XP_035775855.1|AALB	LOC6902871|XP_015035894.2|DPSE
OG0006586	LOC118461006|XP_035781742.1|AALB	LOC4800266|XP_001357627.2|DPSE
OG0006587	LOC118461218|XP_035782185.1|AALB	LOC4800267|XP_001357626.2|DPSE
OG0006588	LOC118457659|XP_035775297.1|AALB	LOC4802080|XP_033239762.1|DPSE
OG0006589	LOC118460355|XP_035780490.1|AALB	LOC4802255|XP_015037706.2|DPSE
OG0006590	LOC118457612|XP_035775218.1|AALB	LOC4802257|XP_001359215.3|DPSE
OG0006591	LOC118465940|XP_035790547.1|AALB	LOC4814007|XP_001354179.1|DPSE
OG0006592	LOC118465951|XP_035790572.1|AALB	LOC4800778|XP_001357993.3|DPSE
OG0006593	LOC118465946|XP_035790566.1|AALB	LOC4800779|XP_001357994.4|DPSE
OG0006594	LOC118466120|XP_035790959.1|AALB	LOC4812509|XP_001352620.3|DPSE
OG0006595	LOC118467974|XP_035794855.1|AALB	LOC4805634|XP_033233532.1|DPSE
OG0006596	LOC118465402|XP_035789506.1|AALB	LOC4804062|XP_033233263.1|DPSE
OG0006597	LOC118463554|XP_035786069.1|AALB	LOC4814063|XP_001354293.2|DPSE
OG0006598	LOC118464476|XP_035787780.1|AALB	LOC4817793|XP_001357171.4|DPSE
OG0006599	LOC118463899|XP_035786724.1|AALB	LOC6900848|XP_002135206.1|DPSE
OG0006600	LOC118465400|XP_035789493.1|AALB	LOC4813094|XP_015042661.2|DPSE
OG0006601	LOC118463329|XP_035785719.1|AALB	LOC4813825|XP_001353349.1|DPSE
OG0006602	LOC118463330|XP_035785720.1|AALB	LOC6900439|XP_002134830.2|DPSE
OG0006603	LOC118463315|XP_035785693.1|AALB	LOC4813118|XP_001353348.3|DPSE
OG0006604	LOC118463321|XP_035785705.1|AALB	LOC4813452|XP_001353271.3|DPSE
OG0006605	LOC118465540|XP_035789760.1|AALB	LOC4814523|XP_001354842.2|DPSE
OG0006606	LOC118464905|XP_035788560.1|AALB	LOC4812515|XP_001352853.3|DPSE
OG0006607	LOC118462493|XP_035784099.1|AALB	LOC6900608|XP_002134980.2|DPSE
OG0006608	LOC118462501|XP_035784113.1|AALB	LOC4802483|XP_001359397.3|DPSE
OG0006609	LOC118465719|XP_035790053.1|AALB	LOC4801701|XP_001358748.3|DPSE
OG0006610	LOC118465714|XP_035790038.1|AALB	LOC4812233|XP_001352529.3|DPSE
OG0006611	LOC118464869|XP_035788484.1|AALB	LOC4813347|XP_033238272.1|DPSE
OG0006612	LOC118464872|XP_035788499.1|AALB	LOC4813348|XP_033238273.1|DPSE
OG0006613	LOC118464871|XP_035788490.1|AALB	LOC4813399|XP_001353567.1|DPSE
OG0006614	LOC118464867|XP_035788482.1|AALB	LOC4813091|XP_015042921.2|DPSE
OG0006615	LOC118463697|XP_035786373.1|AALB	LOC4812869|XP_001353570.2|DPSE
OG0006616	LOC118466391|XP_035791521.1|AALB	LOC4812700|XP_001353082.4|DPSE
OG0006617	LOC118466397|XP_035791542.1|AALB	LOC4812776|XP_001353450.1|DPSE
OG0006618	LOC118466085|XP_035790877.1|AALB	LOC4813105|XP_001353871.2|DPSE
OG0006619	LOC118463223|XP_035785564.1|AALB	LOC4812793|XP_001354038.2|DPSE
OG0006620	LOC118464829|XP_035788397.1|AALB	LOC4812981|XP_001354041.2|DPSE
OG0006621	LOC118464840|XP_035788420.1|AALB	LOC4811940|XP_001352680.1|DPSE
OG0006622	LOC118465835|XP_035790322.1|AALB	LOC4812550|XP_001352792.1|DPSE
OG0006623	LOC118458067|XP_035776110.1|AALB	LOC4812061|XP_001352793.2|DPSE
OG0006624	LOC118463316|XP_035785694.1|AALB	LOC4803426|XP_001360141.3|DPSE
OG0006625	LOC118463326|XP_035785713.1|AALB	LOC4803428|XP_001360143.2|DPSE
OG0006626	LOC118463650|XP_035786287.1|AALB	LOC4804848|XP_033233751.1|DPSE
OG0006627	LOC118463649|XP_035786285.1|AALB	LOC4804345|XP_033234644.1|DPSE
OG0006628	LOC118465096|XP_035788906.1|AALB	LOC4804344|XP_001360919.2|DPSE
OG0006629	LOC118466117|XP_035790947.1|AALB	LOC4805513|XP_001361904.2|DPSE
OG0006630	LOC118463831|XP_035786612.1|AALB	LOC4805021|XP_004444373.3|DPSE
OG0006631	LOC118464322|XP_035787513.1|AALB	LOC4812140|XP_001352516.2|DPSE
OG0006632	LOC118466688|XP_035792210.1|AALB	LOC4804933|XP_001361415.2|DPSE
OG0006633	LOC118466697|XP_035792220.1|AALB	LOC4813444|XP_033238599.1|DPSE
OG0006634	LOC118466693|XP_035792216.1|AALB	LOC4817025|XP_001356744.3|DPSE
OG0006635	LOC118466698|XP_035792223.1|AALB	LOC4817370|XP_001356550.2|DPSE
OG0006636	LOC118463163|XP_035785442.1|AALB	LOC4816088|XP_001355610.1|DPSE
OG0006637	LOC118463152|XP_035785426.1|AALB	LOC4814154|XP_001354228.3|DPSE
OG0006638	LOC118465114|XP_035788954.1|AALB	LOC4804510|XP_033234519.1|DPSE
OG0006639	LOC118466651|XP_035792124.1|AALB	LOC6898506|XP_033234502.1|DPSE
OG0006640	LOC118467715|XP_035794409.1|AALB	LOC4804018|XP_001360648.4|DPSE
OG0006641	LOC118466606|XP_035792086.1|AALB	LOC4804715|XP_033234214.1|DPSE
OG0006642	LOC118463799|XP_035786558.1|AALB	LOC4804589|XP_001361125.3|DPSE
OG0006643	LOC118465207|XP_035789088.1|AALB	LOC4804301|XP_033233812.1|DPSE
OG0006644	LOC118459570|XP_035778972.1|AALB	LOC4813201|XP_001353928.3|DPSE
OG0006645	LOC118462977|XP_035785057.1|AALB	LOC4816286|XP_001356253.4|DPSE
OG0006646	LOC118462992|XP_035785105.1|AALB	LOC4805421|XP_001361823.1|DPSE
OG0006647	LOC118465296|XP_035789262.1|AALB	LOC4803740|XP_015039306.2|DPSE
OG0006648	LOC118464410|XP_035787661.1|AALB	LOC4813259|XP_015042913.1|DPSE
