Orthogroup	DBUS.longest_only	DSUB.longest_only
OG0007379	LOC108607228|XP_017853394.1|DBUS	LOC117889578|XP_034649874.1|DSUB
OG0007380	LOC108606935|XP_017852974.1|DBUS	LOC117896570|XP_034660865.1|DSUB
OG0007381	LOC108607195|XP_017853345.1|DBUS	LOC117897986|XP_034663003.1|DSUB
OG0007382	LOC108605215|XP_017850313.1|DBUS	LOC117893566|XP_034656130.1|DSUB
OG0007383	LOC108606207|XP_017851560.1|DBUS	LOC117900795|XP_034667172.1|DSUB
OG0007384	LOC108605673|XP_017850954.1|DBUS	LOC117903177|XP_034670913.1|DSUB
OG0007385	LOC117134903|XP_033150227.1|DBUS	LOC117895186|XP_034658558.1|DSUB
OG0007386	LOC108605775|XP_017851067.1|DBUS	LOC117890558|XP_034651384.1|DSUB
OG0007387	LOC108605821|XP_017851116.1|DBUS	LOC117902086|XP_034669073.1|DSUB
OG0007388	LOC108606615|XP_017852375.1|DBUS	LOC117903449|XP_034671373.1|DSUB
OG0007389	LOC108607441|XP_017853761.1|DBUS	LOC117902467|XP_034669764.1|DSUB
OG0007390	LOC108606841|XP_017852821.1|DBUS	LOC117897543|XP_034662363.1|DSUB
OG0007391	LOC108604650|XP_017849689.1|DBUS	LOC117899581|XP_034665588.1|DSUB
OG0007392	LOC108606471|XP_017852088.1|DBUS	LOC117897691|XP_034662605.1|DSUB
OG0007393	LOC108603375|XP_033150068.1|DBUS	LOC117898820|XP_034664373.1|DSUB
OG0007394	LOC108606398|XP_017851966.1|DBUS	LOC117903749|XP_034672042.1|DSUB
OG0007395	LOC108606320|XP_017851818.1|DBUS	LOC117903800|XP_034672122.1|DSUB
OG0007396	LOC108603830|XP_017848456.1|DBUS	LOC117897915|XP_034662886.1|DSUB
OG0007397	LOC108607858|XP_033150561.1|DBUS	LOC117901451|XP_034668087.1|DSUB
OG0007398	LOC108595051|XP_017835682.1|DBUS	LOC117890883|XP_034651866.1|DSUB
OG0007399	LOC108607165|XP_017853305.2|DBUS	LOC117898872|XP_034664448.1|DSUB
OG0007400	LOC108605307|XP_017850466.1|DBUS	LOC117903495|XP_034671466.1|DSUB
OG0007401	LOC108606348|XP_017851886.1|DBUS	LOC117903788|XP_034672107.1|DSUB
OG0007402	LOC108604287|XP_017849187.1|DBUS	LOC117896364|XP_034660531.1|DSUB
OG0007403	LOC108603001|XP_017846885.1|DBUS	LOC117896791|XP_034661179.1|DSUB, LOC117899557|XP_034665536.1|DSUB
OG0007404	LOC108603536|XP_017847924.1|DBUS	LOC117898761|XP_034664283.1|DSUB
OG0007405	LOC108602864|XP_017846641.1|DBUS	LOC117896007|XP_034659895.1|DSUB
OG0007406	LOC108603621|XP_017848066.1|DBUS	LOC117898954|XP_034664583.1|DSUB
OG0007407	LOC108607820|XP_017854357.2|DBUS	LOC117902647|XP_034670063.1|DSUB
OG0007408	LOC108600612|XP_017843779.1|DBUS	LOC117892934|XP_034655143.1|DSUB
OG0007409	LOC108608516|XP_017855407.2|DBUS	LOC117901345|XP_034667947.1|DSUB
OG0007410	LOC108607184|XP_017853329.1|DBUS	LOC117903688|XP_034671918.1|DSUB
OG0007411	LOC108606734|XP_017852616.1|DBUS	LOC117903047|XP_034670677.1|DSUB
OG0007412	LOC108605632|XP_017850904.1|DBUS	LOC117898967|XP_034664638.1|DSUB
OG0007413	LOC108596415|XP_017837619.1|DBUS	LOC117890487|XP_034651266.1|DSUB
OG0007414	LOC108605873|XP_017851176.1|DBUS	LOC117902412|XP_034669645.1|DSUB
OG0007415	LOC108605108|XP_017850160.1|DBUS	LOC117899069|XP_034664730.1|DSUB
OG0007416	LOC108605069|XP_033150486.1|DBUS	LOC117903146|XP_034670876.1|DSUB
OG0007417	LOC108605647|XP_017850919.1|DBUS	LOC117899125|XP_034664812.1|DSUB
OG0007418	LOC108597474|XP_017839537.1|DBUS	LOC117892252|XP_034654254.1|DSUB
OG0007419	LOC108603672|XP_017848159.1|DBUS	LOC117898201|XP_034663312.1|DSUB
OG0007420	LOC108597391|XP_017839416.1|DBUS	LOC117890776|XP_034651737.1|DSUB
OG0007421	LOC108606721|XP_033150235.1|DBUS	LOC117903569|XP_034671667.1|DSUB
OG0007422	LOC108605594|XP_017850857.1|DBUS	LOC117900420|XP_034666676.1|DSUB
OG0007423	LOC108605476|XP_017850654.1|DBUS	LOC117903401|XP_034671287.1|DSUB
OG0007424	LOC108598461|XP_017840595.1|DBUS	LOC117895514|XP_034659110.1|DSUB
OG0007425	LOC108599725|XP_017842213.1|DBUS	LOC117893839|XP_034656495.1|DSUB
OG0007426	LOC108607019|XP_017853093.1|DBUS	LOC117889619|XP_034649944.1|DSUB
OG0007427	LOC108605720|XP_017851002.1|DBUS	LOC117903727|XP_034671970.1|DSUB
OG0007428	LOC108606427|XP_033150435.1|DBUS	LOC117903624|XP_034671773.1|DSUB
OG0007429	LOC108594706|XP_017835335.1|DBUS	LOC117891369|XP_034652697.1|DSUB
OG0007430	LOC108599038|XP_017841307.1|DBUS	LOC117895289|XP_034658725.1|DSUB
OG0007431	LOC108596670|XP_017838170.1|DBUS	LOC117900731|XP_034667096.1|DSUB
OG0007432	LOC108599106|XP_017841386.2|DBUS	LOC117895617|XP_034659258.1|DSUB
OG0007433	LOC108605014|XP_017850070.1|DBUS	LOC117894399|XP_034657301.1|DSUB
OG0007434	LOC108601125|XP_017844535.1|DBUS	LOC117895478|XP_034659046.1|DSUB
OG0007435	LOC108600551|XP_017843699.1|DBUS	LOC117895072|XP_034658349.1|DSUB
OG0007436	LOC108600763|XP_017844013.1|DBUS	LOC117895214|XP_034658596.1|DSUB
OG0007437	LOC108601066|XP_017844446.1|DBUS	LOC117894162|XP_034656954.1|DSUB
OG0007438	LOC108598140|XP_033149615.1|DBUS	LOC117894971|XP_034658198.1|DSUB
OG0007439	LOC108606081|XP_017851417.1|DBUS	LOC117903149|XP_034670877.1|DSUB
OG0007440	LOC108605415|XP_033150420.1|DBUS	LOC117903773|XP_034672081.1|DSUB
OG0007441	LOC108595732|XP_017836504.1|DBUS	LOC117891752|XP_034653255.1|DSUB
OG0007442	LOC108604777|XP_017849863.1|DBUS	LOC117897349|XP_034662020.1|DSUB
OG0007443	LOC108596964|XP_017838700.1|DBUS	LOC117891214|XP_034652447.1|DSUB
OG0007444	LOC108595277|XP_017835979.1|DBUS	LOC117891915|XP_034653629.1|DSUB
OG0007445	LOC108595276|XP_017835978.1|DBUS	LOC117891913|XP_034653627.1|DSUB
OG0007446	LOC108600306|XP_017843287.1|DBUS	LOC117900562|XP_034666861.1|DSUB
OG0007447	LOC108601280|XP_017844672.1|DBUS	LOC117900492|XP_034666774.1|DSUB
OG0007448	LOC108596155|XP_017837147.1|DBUS	LOC117890360|XP_034651045.1|DSUB
OG0007449	LOC108599830|XP_017842428.1|DBUS	LOC117895035|XP_034658299.1|DSUB
OG0007450	LOC108607466|XP_017853792.1|DBUS	LOC117900111|XP_034666226.1|DSUB
OG0007451	LOC108601001|XP_017844355.2|DBUS	LOC117895825|XP_034659653.1|DSUB
OG0007452	LOC108599503|XP_017841858.2|DBUS	LOC117895823|XP_034659651.1|DSUB
OG0007453	LOC108600908|XP_017844226.1|DBUS	LOC117895413|XP_034658936.1|DSUB
OG0007454	LOC108599621|XP_017842069.1|DBUS	LOC117895654|XP_034659357.1|DSUB
OG0007455	LOC108595729|XP_017836500.1|DBUS	LOC117890914|XP_034651920.1|DSUB
OG0007456	LOC108606801|XP_017852759.1|DBUS	LOC117889595|XP_034649896.1|DSUB
OG0007457	LOC108600801|XP_017844073.1|DBUS	LOC117894698|XP_034657769.1|DSUB
OG0007458	LOC108594363|XP_017835012.1|DBUS	LOC117900655|XP_034666980.1|DSUB
OG0007459	LOC108602911|XP_033149860.1|DBUS	LOC117897521|XP_034662328.1|DSUB
OG0007460	LOC108597057|XP_017838867.1|DBUS	LOC117892226|XP_034654220.1|DSUB
OG0007461	LOC108599439|XP_017841753.2|DBUS	LOC117894744|XP_034657837.1|DSUB
OG0007462	LOC108599446|XP_017841766.1|DBUS	LOC117894767|XP_034657876.1|DSUB
OG0007463	LOC108599441|XP_017841760.2|DBUS	LOC117894780|XP_034657896.1|DSUB
OG0007464	LOC108599440|XP_017841754.1|DBUS	LOC117894746|XP_034657848.1|DSUB
OG0007465	LOC108599040|XP_017841308.2|DBUS	LOC117895744|XP_034659503.1|DSUB
OG0007466	LOC108597025|XP_017838796.1|DBUS	LOC117892423|XP_034654546.1|DSUB
OG0007467	LOC108597730|XP_017839914.1|DBUS	LOC117892330|XP_034654374.1|DSUB
OG0007468	LOC108596201|XP_017837206.1|DBUS	LOC117892128|XP_034654050.1|DSUB
OG0007469	LOC108601159|XP_033149365.1|DBUS	LOC117895887|XP_034659782.1|DSUB
OG0007470	LOC108606807|XP_017852769.1|DBUS	LOC117902598|XP_034669997.1|DSUB
OG0007471	LOC108595044|XP_017835674.1|DBUS	LOC117889953|XP_034650399.1|DSUB
OG0007472	LOC108605831|XP_017851126.1|DBUS	LOC117901294|XP_034667883.1|DSUB
OG0007473	LOC108599671|XP_017842145.1|DBUS	LOC117894695|XP_034657767.1|DSUB
OG0007474	LOC108595257|XP_017835953.1|DBUS	LOC117890006|XP_034650487.1|DSUB
OG0007475	LOC108597978|XP_033149580.1|DBUS	LOC117893748|XP_034656375.1|DSUB
OG0007476	LOC108607108|XP_017853224.1|DBUS	LOC117903117|XP_034670835.1|DSUB
OG0007477	LOC108606588|XP_017852307.1|DBUS	LOC117903102|XP_034670806.1|DSUB
OG0007478	LOC108598005|XP_017840113.1|DBUS	LOC117901183|XP_034667727.1|DSUB
OG0007479	LOC108605574|XP_017850833.1|DBUS	LOC117891924|XP_034653650.1|DSUB
OG0007481	LOC108599460|XP_017841784.2|DBUS	LOC117895730|XP_034659476.1|DSUB
OG0007482	LOC108607546|XP_017853921.1|DBUS	LOC117902811|XP_034670326.1|DSUB
OG0007483	LOC108595149|XP_017835804.1|DBUS	LOC117890126|XP_034650699.1|DSUB
OG0007484	LOC108605587|XP_017850846.1|DBUS	LOC117903539|XP_034671617.1|DSUB
OG0007485	LOC108605943|XP_017851252.1|DBUS	LOC117903074|XP_034670750.1|DSUB
OG0007486	LOC117134961|XP_033150501.1|DBUS	LOC117903216|XP_034671008.1|DSUB
OG0007487	LOC108607336|XP_017853508.1|DBUS	LOC117902933|XP_034670427.1|DSUB
OG0007488	LOC108600775|XP_017844032.1|DBUS	LOC117894246|XP_034657076.1|DSUB
OG0007489	LOC108604146|XP_017848945.1|DBUS	LOC117899098|XP_034664767.1|DSUB
OG0007490	LOC108605297|XP_017850445.1|DBUS	LOC117893092|XP_034655414.1|DSUB
OG0007491	LOC108607072|XP_017853180.1|DBUS	LOC117902202|XP_034669392.1|DSUB
OG0007492	LOC108597430|XP_017839476.1|DBUS	LOC117891930|XP_034653656.1|DSUB
OG0007493	LOC108605386|XP_017850545.1|DBUS	LOC117899092|XP_034664763.1|DSUB
OG0007494	LOC108605997|XP_017851312.1|DBUS	LOC117901472|XP_034668126.1|DSUB
OG0007495	LOC108606416|XP_017852001.1|DBUS, LOC108605064|XP_017850120.1|DBUS	LOC117903454|XP_034671380.1|DSUB
OG0007496	LOC108600878|XP_017844183.1|DBUS	LOC117894117|XP_034656887.1|DSUB
OG0007497	LOC108600495|XP_017843618.1|DBUS	LOC117895447|XP_034659005.1|DSUB
OG0007498	LOC108600431|XP_017843492.2|DBUS	LOC117894870|XP_034658021.1|DSUB
OG0007499	LOC108600323|XP_017843319.2|DBUS	LOC117893527|XP_034656061.1|DSUB
OG0007500	LOC108598680|XP_017840892.1|DBUS	LOC117895773|XP_034659560.1|DSUB
OG0007501	LOC108600933|XP_017844259.2|DBUS	LOC117895349|XP_034658821.1|DSUB
OG0007502	LOC108595207|XP_017835884.1|DBUS	LOC117892595|XP_034654824.1|DSUB
OG0007503	LOC108594308|XP_017834942.1|DBUS	LOC117901103|XP_034667625.1|DSUB
OG0007504	LOC108600955|XP_017844291.1|DBUS	LOC117895217|XP_034658600.1|DSUB
OG0007505	LOC108600737|XP_017843971.1|DBUS	LOC117895738|XP_034659496.1|DSUB
OG0007506	LOC108598860|XP_017841107.1|DBUS	LOC117895740|XP_034659498.1|DSUB
OG0007507	LOC108608031|XP_017854697.1|DBUS	LOC117900437|XP_034666697.1|DSUB
OG0007508	LOC108608425|XP_017855281.1|DBUS	LOC117901638|XP_034668359.1|DSUB
OG0007511	LOC108607601|XP_017853994.2|DBUS	LOC117901887|XP_034668740.1|DSUB
OG0007512	LOC108603932|XP_017848616.1|DBUS	LOC117896723|XP_034661076.1|DSUB
OG0007513	LOC108598713|XP_017840935.1|DBUS	LOC117902483|XP_034669785.1|DSUB
OG0007514	LOC108599852|XP_033149678.1|DBUS	LOC117893551|XP_034656092.1|DSUB
OG0007515	LOC108600379|XP_017843412.1|DBUS	LOC117900239|XP_034666419.1|DSUB
OG0007516	LOC108607458|XP_017853783.2|DBUS	LOC117900095|XP_034666206.1|DSUB
OG0007517	LOC108599973|XP_017842731.1|DBUS	LOC117894245|XP_034657075.1|DSUB
OG0007518	LOC108596588|XP_017838004.1|DBUS	LOC117890364|XP_034651048.1|DSUB
OG0007519	LOC108597693|XP_017839858.1|DBUS	LOC117891692|XP_034653167.1|DSUB
OG0007520	LOC108605654|XP_017850929.1|DBUS	LOC117900558|XP_034666859.1|DSUB
OG0007521	LOC108605660|XP_017850935.1|DBUS	LOC117903119|XP_034670837.1|DSUB
OG0007522	LOC108605909|XP_017851214.1|DBUS	LOC117897748|XP_034662682.1|DSUB
OG0007523	LOC108597402|XP_033150926.1|DBUS	LOC117892188|XP_034654166.1|DSUB
OG0007524	LOC108608517|XP_017855409.1|DBUS	LOC117902431|XP_034669694.1|DSUB
OG0007525	LOC108608409|XP_017855256.1|DBUS	LOC117901521|XP_034668189.1|DSUB
OG0007526	LOC108601645|XP_017845033.1|DBUS	LOC117897534|XP_034662346.1|DSUB
OG0007527	LOC108601141|XP_017844557.1|DBUS	LOC117895134|XP_034658445.1|DSUB
OG0007528	LOC108596237|XP_017837265.2|DBUS	LOC117891455|XP_034652828.1|DSUB
OG0007529	LOC108595268|XP_017835970.1|DBUS	LOC117892227|XP_034654221.1|DSUB
OG0007530	LOC117134677|XP_033149016.1|DBUS	LOC117898622|XP_034664069.1|DSUB
OG0007531	LOC108595800|XP_017836580.1|DBUS	LOC117891760|XP_034653266.1|DSUB
OG0007532	LOC108597769|XP_017839971.1|DBUS	LOC117891745|XP_034653241.1|DSUB
OG0007533	LOC108600048|XP_017842882.1|DBUS	LOC117893130|XP_034655471.1|DSUB
OG0007534	LOC108598838|XP_017841081.1|DBUS	LOC117894601|XP_034657641.1|DSUB
OG0007535	LOC108599015|XP_017841283.2|DBUS	LOC117894982|XP_034658217.1|DSUB
OG0007536	LOC108603539|XP_017847940.1|DBUS	LOC117896243|XP_034660291.1|DSUB
OG0007537	LOC108600229|XP_033149772.1|DBUS	LOC117894979|XP_034658210.1|DSUB
OG0007538	LOC108600432|XP_033149314.1|DBUS	LOC117894981|XP_034658212.1|DSUB
OG0007539	LOC108595435|XP_033150825.1|DBUS	LOC117900256|XP_034666446.1|DSUB
OG0007540	LOC108603235|XP_017847343.1|DBUS	LOC117898385|XP_034663631.1|DSUB
OG0007541	LOC108595060|XP_017835694.1|DBUS	LOC117892478|XP_034654623.1|DSUB
OG0007542	LOC108595081|XP_017835721.1|DBUS	LOC117890111|XP_034650671.1|DSUB
OG0007543	LOC108607368|XP_017853572.1|DBUS	LOC117902970|XP_034670515.1|DSUB
OG0007544	LOC108598429|XP_017840546.1|DBUS	LOC117894238|XP_034657049.1|DSUB
OG0007545	LOC108597169|XP_017839076.1|DBUS	LOC117902319|XP_034669498.1|DSUB
OG0007546	LOC108602221|XP_017845757.1|DBUS	LOC117898748|XP_034664260.1|DSUB
OG0007547	LOC108596290|XP_017837368.1|DBUS	LOC117890513|XP_034651307.1|DSUB
OG0007548	LOC108600580|XP_017843737.1|DBUS	LOC117895691|XP_034659425.1|DSUB
OG0007549	LOC108599122|XP_017841399.1|DBUS	LOC117895688|XP_034659412.1|DSUB
OG0007550	LOC108600628|XP_017843803.1|DBUS	LOC117893617|XP_034656184.1|DSUB
OG0007551	LOC108595098|XP_017835738.2|DBUS	LOC117890974|XP_034652002.1|DSUB
OG0007552	LOC108602428|XP_017846038.1|DBUS	LOC117900822|XP_034667220.1|DSUB
OG0007553	LOC108608126|XP_017854845.1|DBUS	LOC117900031|XP_034666109.1|DSUB
OG0007554	LOC108599182|XP_017841463.1|DBUS	LOC117894105|XP_034656872.1|DSUB
OG0007555	LOC108596196|XP_017837199.1|DBUS	LOC117892433|XP_034654562.1|DSUB
OG0007556	LOC108596589|XP_017838005.1|DBUS	LOC117890104|XP_034650661.1|DSUB
OG0007557	LOC108597423|XP_017839465.1|DBUS	LOC117890103|XP_034650658.1|DSUB
OG0007558	LOC108595101|XP_033148900.1|DBUS	LOC117891162|XP_034652368.1|DSUB
OG0007559	LOC108602856|XP_017846624.1|DBUS	LOC117900644|XP_034666966.1|DSUB
OG0007560	LOC108598319|XP_017840424.1|DBUS	LOC117894080|XP_034656833.1|DSUB
OG0007561	LOC108601000|XP_033149497.1|DBUS	LOC117895722|XP_034659470.1|DSUB
OG0007562	LOC108598578|XP_017840756.2|DBUS	LOC117893419|XP_034655923.1|DSUB
OG0007563	LOC108601040|XP_017844415.1|DBUS	LOC117892900|XP_034655091.1|DSUB
OG0007564	LOC108601143|XP_017844560.1|DBUS	LOC117893372|XP_034655856.1|DSUB
OG0007565	LOC108604506|XP_017849494.1|DBUS	LOC117899195|XP_034664952.1|DSUB
OG0007566	LOC108597565|XP_017839663.1|DBUS	LOC117891049|XP_034652113.1|DSUB
OG0007567	LOC108604191|XP_017849031.1|DBUS	LOC117896292|XP_034660401.1|DSUB
OG0007568	LOC108596593|XP_017838011.1|DBUS	LOC117891002|XP_034652050.1|DSUB
OG0007569	LOC108597219|XP_017839149.1|DBUS	LOC117890314|XP_034650992.1|DSUB
OG0007570	LOC108597567|XP_017839667.1|DBUS	LOC117891000|XP_034652045.1|DSUB
OG0007571	LOC108596592|XP_017838010.1|DBUS	LOC117891247|XP_034652484.1|DSUB
OG0007572	LOC108595330|XP_017836039.1|DBUS	LOC117900105|XP_034666219.1|DSUB
OG0007573	LOC108595978|XP_017836754.1|DBUS	LOC117890195|XP_034650791.1|DSUB
OG0007574	LOC108597172|XP_017839075.1|DBUS	LOC117892048|XP_034653864.1|DSUB
OG0007575	LOC108597311|XP_017839285.1|DBUS	LOC117890456|XP_034651190.1|DSUB
OG0007576	LOC108606750|XP_033150503.1|DBUS	LOC117891633|XP_034653071.1|DSUB
OG0007577	LOC108605928|XP_017851237.1|DBUS	LOC117903505|XP_034671476.1|DSUB
OG0007579	LOC108596219|XP_017837236.1|DBUS	LOC117890478|XP_034651235.1|DSUB
OG0007580	LOC108598638|XP_017840832.2|DBUS	LOC117893179|XP_034655562.1|DSUB
OG0007581	LOC108607839|XP_017854392.2|DBUS	LOC117900414|XP_034666663.1|DSUB
OG0007582	LOC108601894|XP_017845357.1|DBUS	LOC117896010|XP_034659898.1|DSUB
OG0007583	LOC108595657|XP_017836423.1|DBUS	LOC117892014|XP_034653797.1|DSUB
OG0007584	LOC117134953|XP_033150467.1|DBUS	LOC117902579|XP_034669968.1|DSUB
OG0007585	LOC108599452|XP_017841774.2|DBUS	LOC117894781|XP_034657897.1|DSUB
OG0007586	LOC108607580|XP_017853965.1|DBUS	LOC117902103|XP_034669098.1|DSUB
OG0007587	LOC108597394|XP_017839419.1|DBUS	LOC117891768|XP_034653305.1|DSUB
OG0007588	LOC108607955|XP_017854572.2|DBUS	LOC117900075|XP_034666170.1|DSUB
OG0007590	LOC108600425|XP_017843481.1|DBUS	LOC117895081|XP_034658367.1|DSUB
OG0007591	LOC108596702|XP_017838214.2|DBUS	LOC117891388|XP_034652720.1|DSUB
OG0007592	LOC108595385|XP_017836099.1|DBUS	LOC117891827|XP_034653459.1|DSUB
OG0007593	LOC108605511|XP_017850750.1|DBUS	LOC117903542|XP_034671621.1|DSUB
OG0007594	LOC108595201|XP_017835878.1|DBUS	LOC117891391|XP_034652725.1|DSUB
OG0007595	LOC108595421|XP_017836138.1|DBUS	LOC117891305|XP_034652604.1|DSUB
OG0007596	LOC108599150|XP_017841427.1|DBUS	LOC117895809|XP_034659626.1|DSUB
OG0007597	LOC108599675|XP_017842154.2|DBUS	LOC117895100|XP_034658388.1|DSUB
OG0007598	LOC108597151|XP_017839039.1|DBUS	LOC117890464|XP_034651210.1|DSUB
OG0007599	LOC108598876|XP_017841125.1|DBUS	LOC117894412|XP_034657313.1|DSUB
OG0007600	LOC108600538|XP_017843679.1|DBUS	LOC117895757|XP_034659521.1|DSUB
OG0007601	LOC108599072|XP_017841344.1|DBUS	LOC117895556|XP_034659154.1|DSUB
OG0007602	LOC108599258|XP_017841543.1|DBUS	LOC117894557|XP_034657572.1|DSUB
OG0007603	LOC108601035|XP_017844403.1|DBUS	LOC117894079|XP_034656832.1|DSUB
OG0007604	LOC108600960|XP_017844303.1|DBUS	LOC117892910|XP_034655112.1|DSUB
OG0007605	LOC108599826|XP_017842419.1|DBUS	LOC117895423|XP_034658954.1|DSUB
OG0007606	LOC108599829|XP_017842425.1|DBUS	LOC117895033|XP_034658295.1|DSUB
OG0007607	LOC108604292|XP_017849193.1|DBUS	LOC117896955|XP_034661389.1|DSUB
OG0007608	LOC108599952|XP_017842692.1|DBUS	LOC117894651|XP_034657715.1|DSUB
OG0007609	LOC108606694|XP_017852550.1|DBUS	LOC117891377|XP_034652709.1|DSUB
OG0007610	LOC108595127|XP_017839954.1|DBUS	LOC117890161|XP_034650746.1|DSUB
OG0007611	LOC108607377|XP_017853588.1|DBUS	LOC117902983|XP_034670561.1|DSUB
OG0007612	LOC108597332|XP_017839316.2|DBUS	LOC117891018|XP_034652068.1|DSUB
OG0007613	LOC108597718|XP_017839898.1|DBUS	LOC117891700|XP_034653183.1|DSUB
OG0007614	LOC108600767|XP_017844017.1|DBUS	LOC117894882|XP_034658049.1|DSUB
OG0007615	LOC108600114|XP_017842975.1|DBUS	LOC117894485|XP_034657483.1|DSUB
OG0007616	LOC108601984|XP_017845468.1|DBUS	LOC117896291|XP_034660400.1|DSUB
OG0007617	LOC108600867|XP_017844166.1|DBUS	LOC117895652|XP_034659350.1|DSUB
OG0007618	LOC108600351|XP_017843364.1|DBUS	LOC117893628|XP_034656201.1|DSUB
OG0007619	LOC108600320|XP_017843311.1|DBUS	LOC117894324|XP_034657196.1|DSUB
OG0007620	LOC108598378|XP_033149459.1|DBUS	LOC117895483|XP_034659057.1|DSUB
OG0007621	LOC108596988|XP_017838742.1|DBUS	LOC117891978|XP_034653744.1|DSUB
OG0007622	LOC108599620|XP_017842068.2|DBUS	LOC117893157|XP_034655510.1|DSUB
OG0007623	LOC108599795|XP_017842348.2|DBUS	LOC117894745|XP_034657838.1|DSUB
OG0007624	LOC108599234|XP_017841521.2|DBUS	LOC117894672|XP_034657741.1|DSUB
OG0007625	LOC108600339|XP_017843345.2|DBUS	LOC117895412|XP_034658935.1|DSUB
OG0007626	LOC108600163|XP_017843053.1|DBUS	LOC117895142|XP_034658459.1|DSUB
OG0007627	LOC108600161|XP_017843052.1|DBUS	LOC117895140|XP_034658455.1|DSUB
OG0007628	LOC108607349|XP_017853523.1|DBUS	LOC117902910|XP_034670361.1|DSUB
OG0007629	LOC108599965|XP_017842707.2|DBUS	LOC117895330|XP_034658793.1|DSUB
OG0007630	LOC108601487|XP_017844874.1|DBUS	LOC117896911|XP_034661338.1|DSUB
OG0007631	LOC108603635|XP_017848084.1|DBUS	LOC117898736|XP_034664247.1|DSUB
OG0007632	LOC108598832|XP_017841074.1|DBUS	LOC117892917|XP_034655123.1|DSUB
OG0007633	LOC108607796|XP_017854325.1|DBUS	LOC117902231|XP_034669356.1|DSUB
OG0007634	LOC108601865|XP_017845312.1|DBUS	LOC117898616|XP_034664059.1|DSUB
OG0007635	LOC108608459|XP_017855332.2|DBUS	LOC117902437|XP_034669711.1|DSUB
OG0007636	LOC108600224|XP_017843136.1|DBUS	LOC117894059|XP_034656803.1|DSUB
OG0007637	LOC108600815|XP_017844093.2|DBUS	LOC117900527|XP_034666817.1|DSUB
OG0007638	LOC108594760|XP_033149183.1|DBUS	LOC117901930|XP_034668793.1|DSUB
OG0007639	LOC108606216|XP_017851596.1|DBUS	LOC117898586|XP_034664025.1|DSUB
OG0007640	LOC108596412|XP_017837609.1|DBUS	LOC117890483|XP_034651246.1|DSUB
OG0007641	LOC108602423|XP_017846027.1|DBUS, LOC108602472|XP_017846085.1|DBUS, LOC108603380|XP_017847639.1|DBUS	LOC117899502|XP_034665443.1|DSUB
OG0007642	LOC108596691|XP_017838200.1|DBUS	LOC117890697|XP_034651596.1|DSUB
OG0007643	LOC108603260|XP_017847400.1|DBUS	LOC117897743|XP_034662674.1|DSUB
OG0007644	LOC108604311|XP_017849222.1|DBUS	LOC117899649|XP_034665719.1|DSUB
OG0007645	LOC108602506|XP_017846122.1|DBUS	LOC117896374|XP_034660541.1|DSUB
OG0007646	LOC108603859|XP_017848546.1|DBUS, LOC108600499|XP_017843626.2|DBUS	LOC117903692|XP_034671921.1|DSUB, LOC117900553|XP_034666848.1|DSUB, LOC117903226|XP_034671016.1|DSUB, LOC117903222|XP_034671013.1|DSUB, LOC117903224|XP_034671015.1|DSUB, LOC117891418|XP_034652779.1|DSUB, LOC117903223|XP_034671014.1|DSUB
OG0007647	LOC108607916|XP_033150899.1|DBUS	LOC117902154|XP_034669182.1|DSUB
OG0007648	LOC108597654|XP_017839798.1|DBUS	LOC117891174|XP_034652389.1|DSUB
OG0007649	LOC108600887|XP_017844196.2|DBUS	LOC117894491|XP_034657489.1|DSUB
OG0007650	LOC108595870|XP_017836651.1|DBUS	LOC117892598|XP_034654828.1|DSUB
OG0007651	LOC108607202|XP_017853354.1|DBUS	LOC117903588|XP_034671699.1|DSUB
OG0007652	LOC108596041|XP_017836911.1|DBUS	LOC117890254|XP_034650894.1|DSUB
OG0007653	LOC108598200|XP_033149624.1|DBUS	LOC117894336|XP_034657212.1|DSUB
OG0007654	LOC108600054|XP_017842890.1|DBUS	LOC117893252|XP_034655709.1|DSUB
OG0007655	LOC108594655|XP_033148966.1|DBUS, LOC108598866|XP_017841113.2|DBUS	LOC117895702|XP_034659443.1|DSUB
OG0007656	LOC108603489|XP_017847830.1|DBUS	LOC117897694|XP_034662606.1|DSUB
OG0007658	LOC108596599|XP_017838017.1|DBUS	LOC117891801|XP_034653367.1|DSUB
OG0007659	LOC108595960|XP_017836736.1|DBUS	LOC117890175|XP_034650764.1|DSUB
OG0007659	LOC108597755|XP_017839953.1|DBUS	LOC117892758|XP_034655074.1|DSUB, LOC117891556|XP_034652968.1|DSUB, LOC117890173|XP_034650763.1|DSUB
OG0007660	LOC108601483|XP_017844870.1|DBUS, LOC108602495|XP_017846111.1|DBUS	LOC117898107|XP_034663182.1|DSUB
OG0007664	LOC108602241|XP_017845779.1|DBUS	LOC117896209|XP_034660229.1|DSUB
OG0007665	LOC108605032|XP_033150285.1|DBUS	LOC117901983|XP_034668925.1|DSUB
OG0007666	LOC108607128|XP_017853255.1|DBUS	LOC117903833|XP_034672175.1|DSUB
OG0007667	LOC108606394|XP_017851961.1|DBUS	LOC117900961|XP_034667432.1|DSUB
OG0007669	LOC108606382|XP_017851932.1|DBUS	LOC117890515|XP_034651314.1|DSUB
OG0007670	LOC108606381|XP_033150463.1|DBUS	LOC117890433|XP_034651156.1|DSUB
OG0007671	LOC108605284|XP_017850421.1|DBUS	LOC117903314|XP_034671141.1|DSUB
