Orthogroup	DBUS.longest_only	DVIR.longest_only
OG0009613	LOC108594742|XP_017835373.1|DBUS	LOC6628895|XP_002052192.2|DVIR
OG0009614	LOC108602650|XP_017846285.1|DBUS	LOC6630009|XP_002054771.3|DVIR
OG0009615	LOC108602540|XP_017846162.1|DBUS	LOC6630240|XP_002053904.1|DVIR
OG0009616	LOC108604106|XP_017848876.1|DBUS	LOC6630572|XP_002053921.1|DVIR
OG0009617	LOC108603022|XP_017846911.1|DBUS	LOC6632808|XP_032289460.1|DVIR
OG0009619	LOC108603910|XP_017848583.1|DBUS	LOC6630068|XP_002054374.2|DVIR
OG0009620	LOC108604161|XP_017848980.1|DBUS	LOC6632787|XP_002055869.1|DVIR
OG0009621	LOC108602496|XP_017846112.1|DBUS	LOC6632788|XP_002055870.1|DVIR
OG0009622	LOC108602557|XP_017846181.1|DBUS	LOC6635102|XP_002058662.1|DVIR
OG0009624	LOC108604815|XP_017849912.1|DBUS	LOC6629367|XP_015027697.1|DVIR
OG0009625	LOC108602140|XP_017845659.1|DBUS	LOC6629827|XP_002054527.1|DVIR
OG0009626	LOC108601352|XP_017844741.1|DBUS	LOC6635165|XP_002058367.3|DVIR
OG0009627	LOC108601351|XP_017844738.1|DBUS	LOC6635164|XP_032289354.1|DVIR
OG0009628	LOC108602910|XP_017846711.1|DBUS	LOC6635169|XP_002058371.1|DVIR
OG0009629	LOC108601425|XP_017844813.1|DBUS	LOC6632707|XP_002056038.1|DVIR
OG0009630	LOC108604095|XP_017848865.1|DBUS	LOC6632701|XP_032289581.1|DVIR
OG0009631	LOC108601675|XP_017845070.1|DBUS	LOC6632413|XP_002056209.1|DVIR
OG0009632	LOC108605118|XP_017850170.1|DBUS	LOC6631809|XP_002055743.1|DVIR
OG0009633	LOC108595665|XP_017836434.1|DBUS	LOC6626945|XP_002050083.1|DVIR
OG0009634	LOC108604135|XP_017848933.1|DBUS	LOC6631045|XP_002054219.1|DVIR
OG0009635	LOC108604065|XP_017848818.1|DBUS	LOC6629671|XP_002054765.2|DVIR
OG0009636	LOC108600065|XP_017842905.1|DBUS	LOC6623820|XP_002048113.1|DVIR
OG0009637	LOC108604659|XP_017849698.1|DBUS	LOC6632592|XP_015026031.1|DVIR
OG0009638	LOC108602671|XP_017846305.1|DBUS	LOC6634976|XP_032295136.1|DVIR
OG0009639	LOC108602554|XP_017846177.1|DBUS	LOC6631170|XP_002053518.1|DVIR
OG0009640	LOC108602338|XP_017845915.1|DBUS	LOC6634919|XP_002058679.1|DVIR
OG0009641	LOC108602546|XP_017846167.1|DBUS	LOC6630721|XP_002053781.2|DVIR
OG0009642	LOC108602663|XP_017846298.1|DBUS	LOC6630722|XP_002053782.3|DVIR
OG0009643	LOC108602669|XP_017846303.1|DBUS	LOC6629983|XP_002054341.1|DVIR
OG0009644	LOC108602191|XP_017845728.1|DBUS	LOC6630027|XP_002054477.1|DVIR
OG0009645	LOC108602748|XP_017846395.1|DBUS	LOC6630025|XP_002054475.1|DVIR
OG0009646	LOC108601576|XP_033149786.1|DBUS	LOC6629831|XP_002054531.1|DVIR
OG0009647	LOC108602169|XP_017845691.1|DBUS	LOC6629828|XP_002054528.1|DVIR
OG0009648	LOC108603444|XP_017847760.1|DBUS	LOC6635121|XP_032294967.1|DVIR
OG0009649	LOC108606570|XP_017852279.1|DBUS	LOC6629428|XP_002054360.2|DVIR
OG0009650	LOC108607870|XP_017854451.2|DBUS	LOC6627574|XP_015028385.1|DVIR
OG0009651	LOC108607366|XP_017853573.1|DBUS	LOC6627892|XP_002052298.1|DVIR
OG0009652	LOC108608017|XP_017854680.1|DBUS	LOC6628260|XP_002052540.1|DVIR
OG0009653	LOC108608204|XP_017854966.1|DBUS	LOC6627723|XP_002052516.1|DVIR
OG0009654	LOC108608203|XP_017854965.1|DBUS	LOC6627724|XP_002052517.1|DVIR
OG0009655	LOC108598676|XP_017840889.2|DBUS	LOC6628135|XP_032294375.1|DVIR
OG0009656	LOC108607698|XP_017854174.1|DBUS	LOC6628563|XP_002051960.1|DVIR
OG0009657	LOC108598383|XP_017840530.2|DBUS	LOC6627358|XP_002051968.1|DVIR
OG0009658	LOC108594380|XP_017835029.1|DBUS	LOC6628107|XP_015028333.1|DVIR
OG0009659	LOC108596664|XP_017838156.2|DBUS	LOC6635681|XP_002059252.2|DVIR
OG0009660	LOC108606228|XP_017851626.1|DBUS	LOC6628412|XP_002052325.1|DVIR
OG0009661	LOC108607012|XP_017853087.1|DBUS	LOC6635766|XP_002059232.1|DVIR
OG0009662	LOC108608008|XP_017854661.1|DBUS	LOC6627518|XP_002051627.1|DVIR
OG0009663	LOC108594246|XP_017834850.2|DBUS	LOC6627677|XP_032294623.1|DVIR
OG0009664	LOC108608043|XP_017854713.1|DBUS	LOC6628984|XP_032294582.1|DVIR
OG0009665	LOC108597261|XP_033150509.1|DBUS	LOC6629051|XP_032294079.1|DVIR
OG0009666	LOC108594269|XP_017834890.1|DBUS	LOC6628445|XP_002051648.1|DVIR
OG0009667	LOC108608265|XP_017855049.1|DBUS	LOC6627497|XP_002052205.2|DVIR
OG0009668	LOC108603622|XP_017848071.1|DBUS	LOC6628814|XP_002052064.1|DVIR
OG0009669	LOC108607920|XP_017854522.2|DBUS	LOC6627586|XP_032293944.1|DVIR
OG0009670	LOC108608472|XP_017855350.1|DBUS	LOC6628675|XP_002051849.1|DVIR
OG0009671	LOC108603494|XP_017847845.1|DBUS	LOC6628781|XP_002052772.1|DVIR
OG0009672	LOC108603351|XP_017847578.2|DBUS	LOC6627346|XP_002052457.1|DVIR
OG0009673	LOC108602897|XP_017846739.1|DBUS	LOC6627344|XP_002052455.1|DVIR
OG0009674	LOC108598492|XP_033149035.1|DBUS	LOC6628326|XP_002051199.2|DVIR
OG0009675	LOC108607805|XP_017854337.1|DBUS	LOC6634240|XP_002057791.1|DVIR
OG0009676	LOC108596050|XP_033150783.1|DBUS	LOC6629185|XP_002051590.1|DVIR
OG0009677	LOC108594501|XP_017835189.1|DBUS	LOC6634377|XP_002057571.2|DVIR
OG0009678	LOC108607736|XP_017854246.2|DBUS	LOC6634075|XP_002057896.1|DVIR
OG0009679	LOC108608112|XP_017854829.1|DBUS	LOC6628591|XP_032293527.1|DVIR
OG0009680	LOC108602994|XP_017846880.2|DBUS	LOC6628807|XP_002051230.1|DVIR
OG0009682	LOC108594785|XP_033149192.1|DBUS	LOC6635911|XP_032291637.1|DVIR
OG0009683	LOC108595593|XP_017836344.1|DBUS	LOC6636387|XP_002059956.1|DVIR
OG0009684	LOC108595797|XP_017836577.1|DBUS	LOC6636388|XP_015023958.1|DVIR
OG0009685	LOC108595674|XP_017836442.1|DBUS	LOC6636391|XP_002059960.1|DVIR
OG0009686	LOC108595490|XP_017836232.2|DBUS	LOC6625025|XP_015029188.1|DVIR
OG0009687	LOC108595562|XP_017836311.1|DBUS	LOC6626300|XP_002050444.1|DVIR
OG0009688	LOC108597688|XP_017839852.1|DBUS	LOC6627200|XP_002050272.1|DVIR
OG0009689	LOC108595984|XP_017836761.2|DBUS	LOC6624888|XP_002050978.1|DVIR
OG0009690	LOC108596683|XP_017838189.1|DBUS	LOC6627239|XP_002050184.1|DVIR
OG0009691	LOC108596563|XP_017837952.1|DBUS	LOC6625389|XP_002050306.2|DVIR
OG0009692	LOC108595296|XP_017835997.1|DBUS	LOC6627214|XP_002050211.1|DVIR
OG0009693	LOC108596586|XP_017838002.1|DBUS	LOC6635945|XP_015024254.1|DVIR
OG0009694	LOC108596719|XP_017838241.1|DBUS	LOC6635928|XP_002059368.1|DVIR
OG0009695	LOC108596330|XP_017837454.1|DBUS	LOC6635852|XP_002059474.2|DVIR
OG0009696	LOC108597022|XP_017838791.1|DBUS	LOC26531003|XP_015030269.1|DVIR
OG0009697	LOC108602692|XP_017846320.1|DBUS	LOC6627327|XP_002051923.1|DVIR
OG0009698	LOC108596682|XP_017838188.1|DBUS	LOC6635953|XP_015024225.1|DVIR
OG0009699	LOC108597771|XP_017839973.1|DBUS	LOC6636406|XP_015023890.1|DVIR, LOC116649745|XP_032292222.1|DVIR
OG0009700	LOC108596782|XP_017838372.1|DBUS	LOC6626305|XP_002048784.1|DVIR
OG0009701	LOC108604773|XP_017849859.1|DBUS	LOC26530469|XP_015024972.1|DVIR
OG0009703	LOC108608351|XP_017855185.2|DBUS	LOC6628642|XP_002051886.1|DVIR
OG0009704	LOC108595702|XP_017836475.1|DBUS	LOC6626822|XP_002050381.1|DVIR
OG0009705	LOC108596946|XP_017838674.1|DBUS	LOC6626540|XP_002050750.2|DVIR
OG0009706	LOC108594802|XP_017835430.1|DBUS	LOC6625630|XP_002050755.1|DVIR
OG0009707	LOC108603775|XP_017848350.1|DBUS	LOC6630041|XP_002054560.3|DVIR
OG0009708	LOC108595757|XP_017836536.1|DBUS	LOC6636393|XP_002059962.1|DVIR
OG0009709	LOC108595620|XP_017836375.1|DBUS	LOC6636397|XP_002059966.1|DVIR
OG0009710	LOC108595619|XP_017836374.1|DBUS	LOC6636398|XP_002059967.1|DVIR
OG0009711	LOC108596136|XP_017837093.1|DBUS	LOC6636506|XP_002059986.1|DVIR
OG0009712	LOC108599706|XP_017842192.2|DBUS	LOC6623677|XP_002046216.2|DVIR
OG0009713	LOC108595476|XP_017836215.1|DBUS	LOC6626439|XP_002048907.1|DVIR
OG0009714	LOC108597005|XP_017838771.1|DBUS	LOC6624965|XP_002049326.1|DVIR
OG0009715	LOC108594876|XP_017835502.1|DBUS	LOC6626590|XP_002049769.1|DVIR
OG0009716	LOC108596222|XP_017837240.1|DBUS	LOC6625653|XP_032292846.1|DVIR
OG0009717	LOC108595460|XP_017836191.1|DBUS	LOC6635356|XP_002058902.2|DVIR
OG0009718	LOC108596428|XP_017837641.1|DBUS	LOC6625096|XP_002049547.2|DVIR
OG0009719	LOC108596676|XP_017838176.1|DBUS	LOC6626664|XP_002049475.2|DVIR
OG0009720	LOC108596771|XP_017838358.1|DBUS	LOC6625494|XP_002049011.1|DVIR
OG0009721	LOC108595287|XP_017835989.1|DBUS	LOC6626067|XP_002049375.1|DVIR
OG0009722	LOC113002597|NP_001352281.1|DBUS	LOC6625954|XP_002049389.1|DVIR
OG0009723	LOC108599316|XP_017841608.1|DBUS	LOC6636583|XP_002060014.3|DVIR
OG0009724	LOC108595064|XP_017835699.1|DBUS	LOC6625692|XP_002049818.1|DVIR
OG0009725	LOC108597648|XP_017839792.1|DBUS	LOC6626764|XP_002050918.1|DVIR
OG0009726	LOC108602501|XP_017846118.1|DBUS	LOC6631128|XP_002053504.1|DVIR
OG0009727	LOC108595792|XP_017836572.1|DBUS	LOC6635335|XP_002058884.1|DVIR
OG0009728	LOC108594966|XP_017835588.1|DBUS	LOC6624899|XP_002049117.2|DVIR
OG0009729	LOC108594965|XP_017835587.1|DBUS	LOC6625185|XP_002049118.1|DVIR
OG0009730	LOC117134898|XP_033150172.1|DBUS	LOC6633269|XP_002057150.1|DVIR
OG0009731	LOC108594662|XP_033150927.1|DBUS	LOC6625063|XP_032293152.1|DVIR
OG0009732	LOC108596170|XP_017837165.2|DBUS	LOC6624803|XP_002049653.1|DVIR
OG0009733	LOC108605337|XP_017850496.1|DBUS	LOC6635442|XP_002058982.1|DVIR
OG0009734	LOC108605373|XP_017850531.1|DBUS	LOC6634657|XP_002058110.1|DVIR
OG0009735	LOC108608391|XP_017855232.1|DBUS	LOC6628192|XP_032294240.1|DVIR
OG0009736	LOC108606727|XP_033150209.1|DBUS	LOC6633582|XP_032295940.1|DVIR
OG0009737	LOC108602615|XP_017846242.1|DBUS	LOC6632473|XP_002056174.1|DVIR
OG0009738	LOC108606578|XP_017852292.1|DBUS	LOC6635430|XP_002059066.3|DVIR
OG0009739	LOC108606581|XP_017852296.1|DBUS	LOC6635433|XP_002059069.2|DVIR
OG0009740	LOC108605470|XP_017850644.1|DBUS	LOC6636028|XP_002059633.2|DVIR
OG0009741	LOC108599226|XP_017841511.1|DBUS	LOC6634111|XP_002057879.1|DVIR
OG0009742	LOC108606151|XP_017851492.1|DBUS, LOC108606150|XP_017851491.2|DBUS	LOC6631452|XP_032295611.1|DVIR
OG0009743	LOC108606354|XP_017851891.1|DBUS	LOC6632106|XP_015026705.1|DVIR
OG0009744	LOC108606812|XP_017852774.1|DBUS	LOC6633680|XP_002057285.1|DVIR
OG0009745	LOC108605467|XP_017850642.1|DBUS	LOC6632111|XP_032295439.1|DVIR
OG0009746	LOC108606286|XP_017851756.1|DBUS	LOC6634765|XP_032296447.1|DVIR
OG0009747	LOC108606985|XP_017853051.2|DBUS	LOC6634796|XP_002058132.1|DVIR, LOC116652286|XP_032296483.1|DVIR
OG0009748	LOC108605280|XP_017850417.1|DBUS	LOC6631954|XP_002054948.1|DVIR
OG0009749	LOC108599626|XP_017842077.1|DBUS	LOC6622357|XP_032290050.1|DVIR
OG0009750	LOC108597915|XP_017840020.1|DBUS	LOC6624273|XP_002047434.2|DVIR
OG0009751	LOC108605880|XP_017851182.1|DBUS	LOC6631513|XP_002055310.1|DVIR
OG0009752	LOC108605435|XP_017850605.1|DBUS	LOC6633424|XP_002057217.2|DVIR
OG0009753	LOC108605436|XP_017850607.1|DBUS	LOC6633422|XP_002057215.1|DVIR
OG0009754	LOC117134704|XP_033149103.1|DBUS	LOC6635851|XP_032292114.1|DVIR
OG0009755	LOC108607148|XP_017853281.1|DBUS	LOC6636729|XP_002060124.1|DVIR
OG0009756	LOC108605371|XP_017850529.1|DBUS	LOC6631457|XP_002055545.1|DVIR
OG0009757	LOC108595615|XP_017836370.1|DBUS	LOC6627143|XP_002048955.1|DVIR
OG0009758	LOC108601500|XP_017844888.1|DBUS	LOC6634958|XP_002058592.1|DVIR
OG0009759	LOC108606485|XP_017852113.1|DBUS	LOC6633628|XP_032295946.1|DVIR
OG0009760	LOC108605096|XP_017850150.1|DBUS	LOC6635481|XP_032295674.1|DVIR
OG0009761	LOC108605836|XP_017851132.1|DBUS	LOC6636935|XP_002060391.1|DVIR
OG0009762	LOC108606198|XP_017851545.1|DBUS	LOC6633871|XP_032296522.1|DVIR
OG0009763	LOC108599519|XP_017841879.1|DBUS	LOC6624685|XP_032291028.1|DVIR
OG0009764	LOC108598050|XP_017840153.2|DBUS	LOC6623282|XP_002047256.1|DVIR
OG0009765	LOC108599931|XP_017842632.1|DBUS	LOC6623259|XP_002046114.1|DVIR
OG0009766	LOC108599295|XP_017841586.2|DBUS	LOC6623461|XP_002046135.1|DVIR
OG0009767	LOC108598044|XP_017840148.1|DBUS	LOC6623188|XP_002046147.1|DVIR
OG0009768	LOC108601173|XP_017844595.1|DBUS	LOC6636568|XP_002060072.1|DVIR
OG0009769	LOC108599134|XP_017841412.1|DBUS	LOC6624114|XP_002046266.1|DVIR
OG0009770	LOC108597989|XP_017840094.1|DBUS	LOC6623011|XP_002046676.1|DVIR
OG0009771	LOC108600247|XP_017843172.1|DBUS	LOC6628700|XP_015028479.1|DVIR
OG0009772	LOC108598710|XP_017840925.2|DBUS	LOC6622838|XP_032291070.1|DVIR
OG0009773	LOC108599051|XP_017841545.2|DBUS	LOC6622595|XP_002047017.1|DVIR
OG0009774	LOC108599132|XP_017841409.1|DBUS	LOC6623117|XP_002046721.1|DVIR
OG0009775	LOC108600902|XP_017844218.1|DBUS	LOC6622776|XP_002048193.2|DVIR
OG0009776	LOC108600275|XP_017843228.1|DBUS	LOC6622072|XP_002047119.2|DVIR
OG0009777	LOC108600128|XP_017843003.1|DBUS	LOC6623324|XP_002047825.2|DVIR
OG0009778	LOC108598951|XP_017841211.1|DBUS	LOC6624343|XP_002046619.1|DVIR
OG0009779	LOC108598811|XP_017841043.2|DBUS	LOC6623028|XP_002046513.1|DVIR
OG0009780	LOC108597964|XP_017840068.1|DBUS	LOC6623042|XP_002046515.1|DVIR
OG0009781	LOC108598632|XP_017840821.2|DBUS	LOC6623435|XP_032290416.1|DVIR
OG0009782	LOC108603837|XP_017848476.1|DBUS	LOC6628588|XP_002051481.2|DVIR
OG0009783	LOC108599925|XP_017842621.1|DBUS	LOC6622985|XP_002047085.2|DVIR
OG0009784	LOC108599435|XP_017841750.1|DBUS	LOC6636813|XP_002060295.3|DVIR
OG0009785	LOC108598132|XP_017840239.1|DBUS	LOC6624675|XP_002047175.3|DVIR
OG0009786	LOC108598521|XP_017840690.1|DBUS	LOC6622789|XP_002048207.1|DVIR
OG0009787	LOC108599054|XP_017841323.1|DBUS	LOC6623398|XP_002048204.1|DVIR
OG0009788	LOC108598809|XP_017841040.1|DBUS	LOC6624239|XP_002047433.1|DVIR
OG0009789	LOC108599475|XP_017841803.2|DBUS	LOC6622401|XP_002046972.1|DVIR
OG0009790	LOC108595914|XP_017836694.1|DBUS	LOC26531440|XP_015030331.1|DVIR
OG0009791	LOC108598024|XP_017840128.2|DBUS	LOC6623495|XP_032290646.1|DVIR
OG0009792	LOC108598437|XP_017840558.1|DBUS	LOC6622322|XP_002046963.1|DVIR
OG0009793	LOC108598827|XP_017841068.1|DBUS	LOC6622678|XP_015030937.1|DVIR
OG0009794	LOC108602850|XP_017846608.1|DBUS	LOC6629821|XP_002053189.2|DVIR
OG0009795	LOC108605278|XP_017850413.1|DBUS	LOC6632118|XP_002055256.2|DVIR
OG0009796	LOC108599195|XP_017841479.2|DBUS	LOC6623430|XP_032291124.1|DVIR
OG0009797	LOC108599092|XP_017841371.1|DBUS	LOC6624370|XP_002047162.1|DVIR
OG0009798	LOC108600727|XP_017843955.1|DBUS	LOC6624731|XP_032291189.1|DVIR
OG0009799	LOC108600260|XP_017843192.1|DBUS	LOC6623807|XP_032290979.1|DVIR
OG0009800	LOC108598179|XP_017840284.2|DBUS	LOC6624495|XP_002047624.2|DVIR
OG0009801	LOC108598812|XP_017841046.1|DBUS	LOC6624653|XP_032290907.1|DVIR
OG0009802	LOC108599604|XP_017842046.1|DBUS	LOC6624430|XP_002046580.2|DVIR
OG0009803	LOC108598963|XP_017841223.1|DBUS	LOC6623885|XP_002046227.1|DVIR
OG0009804	LOC108599712|XP_017842197.1|DBUS	LOC6623789|XP_002046211.3|DVIR
OG0009805	LOC108599699|XP_017842185.1|DBUS	LOC6623775|XP_002046210.1|DVIR
OG0009806	LOC108599698|XP_017842184.1|DBUS	LOC6623766|XP_002046208.1|DVIR
OG0009807	LOC108599422|XP_017841724.1|DBUS	LOC6623624|XP_032290673.1|DVIR
OG0009809	LOC108599565|XP_017841950.1|DBUS	LOC6622827|XP_002047213.1|DVIR
OG0009810	LOC108599271|XP_017841557.1|DBUS	LOC6623837|XP_032290648.1|DVIR
OG0009811	LOC108599347|XP_017841639.1|DBUS	LOC6623923|XP_002048289.2|DVIR
OG0009812	LOC108600400|XP_017843439.1|DBUS	LOC6624078|XP_002046861.1|DVIR
OG0009813	LOC108600610|XP_017843777.2|DBUS	LOC6622664|XP_015030648.1|DVIR
OG0009814	LOC108599578|XP_017842006.1|DBUS	LOC6624487|XP_002046945.1|DVIR
OG0009816	LOC108600511|XP_017843638.2|DBUS	LOC6623048|XP_032290722.1|DVIR
OG0009817	LOC108600106|XP_017842965.2|DBUS	LOC6623027|XP_002048052.2|DVIR
OG0009818	LOC108599253|XP_017841539.1|DBUS	LOC6622377|XP_002047489.2|DVIR
OG0009819	LOC108598202|XP_017840307.2|DBUS	LOC6623999|XP_002047490.1|DVIR
OG0009820	LOC108598201|XP_017840306.1|DBUS	LOC6622363|XP_032290586.1|DVIR
OG0009821	LOC108598824|XP_017841063.1|DBUS	LOC6624253|XP_032290411.1|DVIR
OG0009822	LOC108599900|XP_033149395.1|DBUS	LOC6624160|XP_032290263.1|DVIR
OG0009823	LOC108600648|XP_017843831.2|DBUS	LOC6632072|XP_002054976.1|DVIR, LOC26530551|XP_015031611.1|DVIR
OG0009824	LOC108600806|XP_017844078.1|DBUS	LOC6623311|XP_002048550.1|DVIR
OG0009825	LOC108598764|XP_017840992.1|DBUS	LOC6622352|XP_032290783.1|DVIR
OG0009826	LOC108599650|XP_017842114.1|DBUS	LOC6622470|XP_002047946.1|DVIR
OG0009827	LOC108599647|XP_017842111.1|DBUS	LOC6622493|XP_002047948.1|DVIR
OG0009828	LOC108598845|XP_017841088.1|DBUS	LOC6623470|XP_002048574.1|DVIR
OG0009829	LOC108599514|XP_017841872.2|DBUS	LOC6622089|XP_002047689.1|DVIR
OG0009830	LOC108599281|XP_017841568.2|DBUS	LOC6624001|XP_002048649.1|DVIR
OG0009831	LOC108599111|XP_017841389.2|DBUS	LOC6623827|XP_002048645.1|DVIR
OG0009832	LOC108599004|XP_017841269.1|DBUS	LOC6623528|XP_002048644.1|DVIR
OG0009833	LOC108598247|XP_017840350.1|DBUS	LOC6622453|XP_032290024.1|DVIR
OG0009834	LOC108595087|XP_017835726.1|DBUS	LOC6626851|XP_015029282.1|DVIR
OG0009835	LOC108596007|XP_017836781.1|DBUS	LOC26531404|XP_015030324.1|DVIR, LOC6626779|XP_002050092.1|DVIR
OG0009836	LOC108602444|XP_017846055.1|DBUS	LOC6630140|XP_002053623.1|DVIR
OG0009837	LOC108601591|XP_017844979.1|DBUS	LOC6633130|XP_002055811.3|DVIR
OG0009838	LOC108608256|XP_017855037.1|DBUS	LOC6628528|XP_002052724.1|DVIR
OG0009839	LOC108596320|XP_017837431.1|DBUS	LOC26530912|XP_015030261.1|DVIR
OG0009840	LOC108607681|XP_017854126.2|DBUS	LOC6634298|XP_002057450.1|DVIR
OG0009841	LOC108600227|XP_017843178.1|DBUS	LOC6629026|XP_002051373.1|DVIR
OG0009842	LOC108598232|XP_017841185.1|DBUS	LOC6622230|XP_015030582.1|DVIR
OG0009843	LOC117134768|XP_033149317.1|DBUS	LOC6622468|XP_002046987.2|DVIR
OG0009844	LOC108598217|XP_033149640.1|DBUS	LOC116650711|XP_032291060.1|DVIR, LOC6622243|XP_002048388.1|DVIR
OG0009845	LOC108595513|XP_017836255.1|DBUS	LOC6625873|XP_002049674.1|DVIR
OG0009846	LOC108594489|XP_017844821.2|DBUS	LOC6628059|XP_002051528.1|DVIR
OG0009847	LOC108607143|XP_017853274.1|DBUS	LOC6633260|XP_002056884.1|DVIR
OG0009848	LOC108606940|XP_017852981.1|DBUS	LOC6633734|XP_002057019.1|DVIR
OG0009849	LOC108602314|XP_017845887.1|DBUS	LOC6630712|XP_015026979.2|DVIR
OG0009850	LOC108605893|XP_017851198.1|DBUS	LOC26531566|XP_015025731.1|DVIR
OG0009851	LOC108605478|XP_017850659.1|DBUS	LOC6636001|XP_002059501.1|DVIR
OG0009853	LOC108606153|XP_017851494.1|DBUS	LOC6631351|XP_002054992.2|DVIR
OG0009854	LOC108605411|XP_017850569.1|DBUS, LOC108606579|XP_017852293.1|DBUS	LOC6635432|XP_032295926.1|DVIR, LOC6637227|XP_032295836.1|DVIR
OG0009855	LOC117134957|XP_033150490.1|DBUS	LOC6633949|XP_002057836.1|DVIR
OG0009856	LOC108601043|XP_017844427.1|DBUS	LOC6634017|XP_002057860.1|DVIR, LOC6634018|XP_002057861.1|DVIR
OG0009857	LOC108608310|XP_017855130.1|DBUS	LOC6634296|XP_002057448.1|DVIR
OG0009858	LOC108607724|XP_017854238.1|DBUS, LOC108607711|XP_033149473.1|DBUS	LOC6628596|XP_002051211.1|DVIR
OG0009860	LOC108598108|XP_017840217.1|DBUS	LOC6635780|XP_002059176.2|DVIR
OG0009861	LOC108608332|XP_017855162.1|DBUS	LOC6627658|XP_002051722.1|DVIR
OG0009862	LOC108600941|XP_017844273.1|DBUS	LOC6627711|XP_002051633.1|DVIR
OG0009863	LOC108608349|XP_017855183.1|DBUS	LOC6628641|XP_032293932.1|DVIR
OG0009864	LOC108602802|XP_017846518.2|DBUS	LOC6628829|XP_002052070.2|DVIR
OG0009865	LOC108594490|XP_017835168.1|DBUS	LOC6627478|XP_002052128.1|DVIR
OG0009866	LOC108599219|XP_017841502.1|DBUS	LOC6623908|XP_032290838.1|DVIR
OG0009867	LOC108597945|XP_017840050.1|DBUS	LOC116650835|XP_032291515.1|DVIR, LOC6636544|XP_002060048.2|DVIR, LOC116650818|XP_032291459.1|DVIR
OG0009868	LOC108598622|XP_017840809.1|DBUS	LOC6624568|XP_002048492.1|DVIR
OG0009869	LOC108598677|XP_017840886.1|DBUS	LOC26531384|XP_015031737.1|DVIR
OG0009870	LOC108598112|XP_017840218.2|DBUS	LOC6624103|XP_002048352.1|DVIR
OG0009871	LOC108595730|XP_017836502.1|DBUS	LOC6625970|XP_015029183.1|DVIR
OG0009872	LOC108597127|XP_017839000.1|DBUS	LOC6626446|XP_002049803.1|DVIR
OG0009873	LOC108598048|XP_017840152.1|DBUS	LOC6625797|XP_002050895.1|DVIR
OG0009874	LOC108598196|XP_017840301.1|DBUS, LOC108598376|XP_033149631.1|DBUS	LOC6623050|XP_002048053.1|DVIR
OG0009875	LOC108598934|XP_017841188.1|DBUS	LOC6622153|XP_002047943.1|DVIR
OG0009876	LOC108597656|XP_017839801.1|DBUS	LOC6626828|XP_002050197.1|DVIR
OG0009876	LOC108594800|XP_033149219.1|DBUS	LOC26531597|XP_015030347.1|DVIR
OG0009877	LOC108596272|XP_017837329.1|DBUS	LOC6625357|XP_002050324.2|DVIR
OG0009878	LOC108596932|XP_017838644.1|DBUS	LOC26531410|XP_015030325.1|DVIR
OG0009879	LOC108597542|XP_017839636.1|DBUS	LOC6625815|XP_002050597.2|DVIR
OG0009880	LOC108596182|XP_017837182.1|DBUS	LOC6636364|XP_002059893.1|DVIR
OG0009881	LOC108595747|XP_017836525.1|DBUS	LOC6626971|XP_002048714.1|DVIR
OG0009882	LOC108595159|XP_017835818.1|DBUS	LOC6626033|XP_002050800.1|DVIR
OG0009883	LOC108595357|XP_017836070.1|DBUS	LOC116652249|XP_032296304.1|DVIR, LOC6625575|XP_015029422.1|DVIR
OG0009884	LOC108595761|XP_017836538.1|DBUS	LOC116651097|XP_032292802.1|DVIR, LOC6625573|XP_002049598.1|DVIR
OG0009885	LOC108597333|XP_017836889.1|DBUS	LOC6625930|XP_002049299.1|DVIR
OG0009886	LOC108596053|XP_017836935.1|DBUS	LOC6625882|XP_002049332.1|DVIR
OG0009887	LOC108595253|XP_017835947.1|DBUS	LOC6625768|XP_002049875.1|DVIR
OG0009888	LOC108595814|XP_017836593.1|DBUS	LOC6626137|XP_002049131.1|DVIR
OG0009889	LOC108595547|XP_017836295.1|DBUS	LOC6624941|XP_002049040.1|DVIR
OG0009890	LOC108596467|XP_017837714.1|DBUS	LOC6625726|XP_002049020.1|DVIR
OG0009891	LOC108596897|XP_017838576.1|DBUS	LOC6624820|XP_002048978.1|DVIR
OG0009892	LOC108605993|XP_017851305.1|DBUS	LOC6625643|XP_002049558.2|DVIR
OG0009893	LOC108595401|XP_017836116.1|DBUS	LOC6625647|XP_015029429.1|DVIR
OG0009895	LOC108604027|XP_017848767.2|DBUS	LOC6632275|XP_032289566.1|DVIR
OG0009896	LOC108602276|XP_017845822.1|DBUS	LOC6630489|XP_032292360.1|DVIR
OG0009897	LOC108602453|XP_017846065.1|DBUS, LOC108602374|XP_017845968.1|DBUS	LOC6633229|XP_002056287.1|DVIR
OG0009898	LOC108601696|XP_017845097.1|DBUS	LOC6629542|XP_002053670.1|DVIR, LOC6629540|XP_002053668.2|DVIR, LOC116651462|XP_032293723.1|DVIR
OG0009899	LOC108602556|XP_017846180.1|DBUS	LOC6631203|XP_015027688.1|DVIR
OG0009900	LOC108601970|XP_017845451.1|DBUS	LOC6632437|XP_002056167.1|DVIR
OG0009901	LOC108604474|XP_017849450.1|DBUS	LOC6630261|XP_002053420.1|DVIR
OG0009902	LOC108602379|XP_017845972.1|DBUS, LOC108597461|XP_017839521.1|DBUS, LOC108602247|XP_017845785.1|DBUS	LOC6629733|XP_002053609.1|DVIR
