Orthogroup	DBUS.longest_only	DERE.longest_only
OG0010146	LOC108608246|XP_017855022.2|DBUS	LOC6548799|XP_026836919.1|DERE
OG0010147	LOC108604093|XP_017848867.1|DBUS	LOC6542343|XP_001968635.1|DERE
OG0010148	LOC108608036|XP_017854704.2|DBUS	LOC6547579|XP_026835725.1|DERE
OG0010149	LOC108604612|XP_017849644.1|DBUS	LOC6542379|XP_001968327.2|DERE
OG0010150	LOC108603687|XP_017848202.2|DBUS	LOC6549138|XP_001974391.1|DERE
OG0010151	LOC108605638|XP_017850913.1|DBUS	LOC26526096|XP_015012741.1|DERE
OG0010152	LOC108608053|XP_017854724.2|DBUS	LOC6541850|XP_001969733.1|DERE
OG0010153	LOC108600058|XP_017842896.1|DBUS	LOC6542346|XP_001968968.1|DERE
OG0010154	LOC108598861|XP_017841111.2|DBUS	LOC6541332|XP_001968959.1|DERE
OG0010155	LOC108604484|XP_017849467.1|DBUS	LOC6549062|XP_026836459.1|DERE
OG0010156	LOC108599190|XP_017841475.1|DBUS	LOC6544973|XP_026832790.1|DERE
OG0010157	LOC108599089|XP_017841366.1|DBUS	LOC6546343|XP_001972287.1|DERE
OG0010158	LOC108600130|XP_017843009.1|DBUS	LOC6546131|XP_026833169.1|DERE
OG0010159	LOC108601174|XP_017844596.1|DBUS	LOC6544078|XP_001971935.1|DERE
OG0010160	LOC108601170|XP_017844592.1|DBUS	LOC6546037|XP_001971726.3|DERE
OG0010161	LOC108599118|XP_033149311.1|DBUS, LOC108599786|XP_033149368.1|DBUS	LOC6544969|XP_026832661.1|DERE
OG0010163	LOC108599033|XP_017841303.2|DBUS	LOC6546225|XP_001973567.1|DERE
OG0010164	LOC108600721|XP_017843948.1|DBUS	LOC6543865|XP_001972341.1|DERE
OG0010165	LOC108599421|XP_017841723.1|DBUS	LOC6545213|XP_001972104.1|DERE
OG0010166	LOC108599241|XP_017841527.2|DBUS	LOC6544627|XP_001972202.3|DERE
OG0010167	LOC108598117|XP_017840223.1|DBUS	LOC6545979|XP_001972187.1|DERE
OG0010169	LOC108600755|XP_033150648.1|DBUS	LOC6544725|XP_026833964.1|DERE
OG0010170	LOC108599227|XP_017841512.2|DBUS	LOC6546303|XP_001972844.1|DERE, LOC113564034|XP_026833996.1|DERE
OG0010171	LOC108599006|XP_017841271.1|DBUS	LOC113564033|XP_026833995.1|DERE, LOC6546304|XP_001972845.1|DERE
OG0010172	LOC108599315|XP_017841607.1|DBUS	LOC6544337|XP_001973080.1|DERE
OG0010173	LOC108597765|XP_017839966.1|DBUS	LOC6546646|XP_001975855.1|DERE
OG0010174	LOC108596399|XP_017837571.1|DBUS	LOC6548281|XP_001975107.1|DERE
OG0010175	LOC108595825|XP_017836604.1|DBUS	LOC6547981|XP_001975127.1|DERE
OG0010176	LOC117134702|XP_033149098.1|DBUS	LOC6547985|XP_026836599.1|DERE
OG0010177	LOC108597501|XP_017839576.1|DBUS	LOC6542430|XP_001970610.1|DERE
OG0010178	LOC108594813|XP_017835441.1|DBUS	LOC6548839|XP_001975353.1|DERE
OG0010179	LOC108601990|XP_017845473.1|DBUS, LOC108598131|XP_017840238.1|DBUS	LOC6545487|XP_001973382.1|DERE
OG0010180	LOC108599359|XP_017841652.1|DBUS	LOC6545352|XP_001973292.1|DERE
OG0010181	LOC108598830|XP_017841076.2|DBUS	LOC6544284|XP_001973712.1|DERE
OG0010182	LOC108597272|XP_017839224.1|DBUS	LOC26526188|XP_026836531.1|DERE
OG0010183	LOC108597273|XP_017839225.1|DBUS	LOC6547607|XP_001974967.1|DERE
OG0010184	LOC108594937|XP_017835561.1|DBUS	LOC26526588|XP_015012820.1|DERE
OG0010185	LOC108595956|XP_017836732.1|DBUS	LOC6549554|XP_015012385.1|DERE
OG0010186	LOC108599344|XP_017841635.1|DBUS	LOC6543955|XP_001972761.1|DERE
OG0010187	LOC108595175|XP_017835841.1|DBUS	LOC6547258|XP_001976144.1|DERE
OG0010188	LOC108595805|XP_017836585.1|DBUS	LOC6548528|XP_001975368.2|DERE
OG0010189	LOC108595944|XP_017836719.1|DBUS	LOC6546671|XP_001975864.1|DERE
OG0010190	LOC108597772|XP_017839976.1|DBUS	LOC6547274|XP_001976097.1|DERE
OG0010192	LOC108596004|XP_017836778.1|DBUS	LOC26526294|XP_015012776.1|DERE
OG0010193	LOC108595274|XP_017835975.1|DBUS	LOC6542198|XP_026834884.1|DERE
OG0010194	LOC108599066|XP_017841336.1|DBUS	LOC6544585|XP_001972384.1|DERE
OG0010195	LOC108599238|XP_017841524.1|DBUS	LOC6544581|XP_001972380.1|DERE
OG0010196	LOC108597174|XP_017839079.1|DBUS	LOC6548366|XP_001976642.1|DERE
OG0010197	LOC108597444|XP_017839496.1|DBUS	LOC6546614|XP_001975830.2|DERE
OG0010198	LOC108595070|XP_017835706.1|DBUS	LOC6546704|XP_026836702.1|DERE
OG0010199	LOC108595755|XP_017836534.1|DBUS	LOC6547723|XP_001975012.1|DERE
OG0010200	LOC108595575|XP_017836325.1|DBUS	LOC6548033|XP_001975246.1|DERE
OG0010201	LOC108596677|XP_017838177.1|DBUS	LOC6548096|XP_001976602.1|DERE
OG0010202	LOC108595120|XP_017835771.1|DBUS	LOC6547594|XP_001974893.1|DERE
OG0010203	LOC108595514|XP_017836256.1|DBUS	LOC6548059|XP_001975061.1|DERE
OG0010204	LOC108597012|XP_017838779.1|DBUS	LOC6549000|XP_001975551.1|DERE
OG0010205	LOC108595558|XP_017836307.2|DBUS	LOC6548326|XP_001975161.1|DERE
OG0010206	LOC108595289|XP_017835991.1|DBUS	LOC6548176|XP_026835958.1|DERE
OG0010207	LOC108595700|XP_017836472.1|DBUS	LOC6548822|XP_001975607.1|DERE
OG0010208	LOC108597205|XP_017839014.2|DBUS	LOC6542995|XP_001969154.3|DERE
OG0010209	LOC108594617|XP_017839013.2|DBUS	LOC6541802|XP_001969153.1|DERE
OG0010210	LOC108595035|XP_017835665.1|DBUS	LOC6547283|XP_001976150.1|DERE
OG0010211	LOC108603500|XP_017847860.2|DBUS	LOC6547998|XP_001975277.1|DERE
OG0010212	LOC108595676|XP_017836445.1|DBUS	LOC6548377|XP_001975136.1|DERE
OG0010213	LOC108597224|XP_017839157.1|DBUS	LOC6548380|XP_001975139.1|DERE
OG0010214	LOC108594723|XP_017835350.1|DBUS	LOC6548104|XP_001975145.1|DERE
OG0010215	LOC108595885|XP_017836664.1|DBUS	LOC6547386|XP_001974842.1|DERE
OG0010216	LOC108595592|XP_017836343.1|DBUS	LOC6546853|XP_001975955.1|DERE
OG0010217	LOC108595617|XP_017836372.1|DBUS	LOC6547439|XP_001976375.2|DERE
OG0010218	LOC108595628|XP_017836385.1|DBUS	LOC6547691|XP_001976371.1|DERE
OG0010219	LOC108595512|XP_017836254.1|DBUS	LOC6547879|XP_001976355.1|DERE
OG0010220	LOC108595738|XP_017836514.1|DBUS	LOC6548339|XP_001975295.1|DERE
OG0010221	LOC108594870|XP_017835498.1|DBUS	LOC6548337|XP_001975293.1|DERE
OG0010222	LOC108596501|XP_017837821.1|DBUS	LOC6549630|XP_001975691.1|DERE
OG0010223	LOC108596734|XP_017838282.1|DBUS	LOC6549626|XP_001975687.2|DERE
OG0010224	LOC108596793|XP_017838385.1|DBUS	LOC6546773|XP_001976000.1|DERE
OG0010225	LOC108604613|XP_017849641.1|DBUS	LOC6553886|XP_001980459.1|DERE
OG0010226	LOC108602558|XP_017846182.1|DBUS	LOC6552670|XP_001979178.1|DERE
OG0010227	LOC108603715|XP_017848245.1|DBUS	LOC26526873|XP_015010534.1|DERE
OG0010228	LOC108603730|XP_017848263.1|DBUS	LOC6553993|XP_001979452.1|DERE
OG0010229	LOC108602870|XP_017846647.1|DBUS	LOC6553958|XP_001979553.1|DERE
OG0010230	LOC108602330|XP_017845905.1|DBUS	LOC6553816|XP_001979549.1|DERE
OG0010231	LOC108602597|XP_017846223.1|DBUS	LOC6555328|XP_001981215.1|DERE
OG0010232	LOC108601231|XP_017844618.1|DBUS	LOC26526715|XP_015010515.1|DERE
OG0010233	LOC108603277|XP_017847426.1|DBUS	LOC6555174|XP_026839508.1|DERE
OG0010234	LOC108602242|XP_017845780.1|DBUS	LOC26526187|XP_026839535.1|DERE
OG0010236	LOC108603739|XP_017848285.1|DBUS	LOC6554476|XP_001981289.2|DERE
OG0010237	LOC108603148|XP_017847183.1|DBUS	LOC6554621|XP_026833519.1|DERE
OG0010238	LOC108602399|XP_017845999.1|DBUS	LOC6554285|XP_001981753.1|DERE
OG0010239	LOC108602262|XP_017845805.1|DBUS	LOC6555303|XP_001982324.1|DERE
OG0010240	LOC108603366|XP_017847613.1|DBUS	LOC6541029|XP_001969556.1|DERE
OG0010242	LOC108601978|XP_017845461.1|DBUS	LOC6554416|XP_001981917.1|DERE
OG0010243	LOC108602436|XP_017846046.1|DBUS	LOC6554719|XP_001981081.1|DERE
OG0010244	LOC108602497|XP_017846114.1|DBUS	LOC6552232|XP_001979797.1|DERE
OG0010245	LOC108602643|XP_017846277.1|DBUS	LOC6552193|XP_001979738.1|DERE
OG0010246	LOC108604022|XP_017848756.1|DBUS	LOC6553555|XP_026837682.1|DERE
OG0010247	LOC108602034|XP_017845531.1|DBUS	LOC6554304|XP_001982128.1|DERE
OG0010248	LOC108604423|XP_017849378.1|DBUS	LOC26527009|XP_026831946.1|DERE
OG0010249	LOC108602175|XP_017845701.1|DBUS	LOC6553964|XP_001980522.1|DERE
OG0010250	LOC108603156|XP_017847201.1|DBUS	LOC6553566|XP_001980336.1|DERE
OG0010251	LOC108602475|XP_017846088.1|DBUS	LOC6553441|XP_001979391.1|DERE
OG0010253	LOC108597407|XP_017839443.1|DBUS	LOC6547887|XP_001976431.1|DERE
OG0010254	LOC108597561|XP_017839659.1|DBUS	LOC6547794|XP_001976411.1|DERE
OG0010259	LOC108599090|XP_033149532.1|DBUS	LOC6546342|XP_001972286.2|DERE
OG0010260	LOC108603474|XP_017847806.1|DBUS	LOC6542778|XP_001969240.1|DERE
OG0010267	LOC108598454|XP_017840584.1|DBUS	LOC6546538|XP_026832875.1|DERE
OG0010272	LOC108595637|XP_017836397.1|DBUS	LOC6549601|XP_001975734.1|DERE
OG0010275	LOC108603443|XP_017847759.1|DBUS	LOC113563750|XP_026831838.1|DERE
OG0010277	LOC108604492|XP_017849474.1|DBUS	LOC6555209|XP_001982077.1|DERE
OG0010279	LOC108603855|XP_017848498.1|DBUS	LOC6554151|XP_001981908.3|DERE
OG0010280	LOC108606179|XP_017851518.1|DBUS	LOC6549679|XP_001977438.1|DERE
OG0010281	LOC108599771|XP_017842305.2|DBUS	LOC6546378|XP_001971323.2|DERE
OG0010282	LOC108603165|XP_017847211.1|DBUS	LOC6554609|XP_001981561.1|DERE
OG0010284	LOC108601777|XP_017845193.1|DBUS	LOC6554908|XP_001981593.1|DERE
OG0010285	LOC108601353|XP_017844742.1|DBUS	LOC6554881|XP_001982219.1|DERE
OG0010287	LOC108602474|XP_017846087.1|DBUS	LOC6555196|XP_001982292.1|DERE
OG0010288	LOC108603485|XP_017847823.1|DBUS	LOC6553867|XP_001979610.1|DERE
OG0010289	LOC108601775|XP_017845190.1|DBUS	LOC6555402|XP_026831521.1|DERE
OG0010292	LOC117134866|XP_033150063.1|DBUS	LOC6555097|XP_001981424.1|DERE
OG0010295	LOC108601936|XP_017845406.1|DBUS	LOC6540884|XP_001968823.1|DERE
OG0010296	LOC108597176|XP_017839082.1|DBUS	LOC6541896|XP_001970520.1|DERE
OG0010297	LOC117134646|XP_033148949.1|DBUS	LOC113564101|XP_026834800.1|DERE
OG0010298	LOC108595779|XP_017836560.1|DBUS	LOC6546951|XP_001974601.1|DERE
OG0010301	LOC108602460|XP_017846072.1|DBUS	LOC6553069|XP_001979090.3|DERE
OG0010302	LOC108596645|XP_017838109.1|DBUS	LOC26526412|XP_015012801.2|DERE
OG0010303	LOC108595203|XP_017835879.1|DBUS	LOC6548007|XP_001976502.1|DERE
OG0010304	LOC108604947|XP_017850006.1|DBUS	LOC6550046|XP_001977512.1|DERE
OG0010305	LOC108606528|XP_017852192.1|DBUS	LOC6550011|XP_001977477.1|DERE
OG0010306	LOC108606372|XP_017851912.1|DBUS	LOC6550020|XP_026838332.1|DERE
OG0010307	LOC108606422|XP_017852012.1|DBUS	LOC6551046|XP_001977031.3|DERE
OG0010308	LOC108605957|XP_017851266.1|DBUS	LOC6549676|XP_001977435.1|DERE
OG0010310	LOC108606409|XP_017851982.1|DBUS	LOC6555629|XP_001982513.3|DERE
OG0010311	LOC108605259|XP_017850370.1|DBUS	LOC6550359|XP_026837719.1|DERE
OG0010313	LOC108598074|XP_017840176.1|DBUS	LOC6543883|XP_001973642.2|DERE
OG0010315	LOC108605552|XP_017850802.1|DBUS	LOC6551570|XP_001977291.1|DERE
OG0010317	LOC108605989|XP_017851299.1|DBUS	LOC6550575|XP_001976736.1|DERE
OG0010319	LOC108606641|XP_017852429.1|DBUS	LOC6555591|XP_001982616.1|DERE
OG0010320	LOC108605877|XP_017851179.1|DBUS	LOC6551673|XP_001977176.1|DERE
OG0010321	LOC108599198|XP_017841483.2|DBUS	LOC6543700|XP_001971907.3|DERE
OG0010322	LOC108597997|XP_017840101.1|DBUS	LOC6543706|XP_001971913.1|DERE
OG0010323	LOC108600026|XP_017842835.1|DBUS	LOC6545471|XP_026832567.1|DERE
OG0010324	LOC108599782|XP_017842329.1|DBUS	LOC6543714|XP_001971857.1|DERE
OG0010325	LOC108599091|XP_017841369.1|DBUS	LOC6544093|XP_001971434.2|DERE
OG0010326	LOC108598257|XP_017840362.2|DBUS	LOC6546330|XP_001971806.3|DERE
OG0010327	LOC108597953|XP_017840057.1|DBUS	LOC6544274|XP_001971960.2|DERE
OG0010329	LOC108597892|XP_033149309.1|DBUS	LOC6545038|XP_001973220.1|DERE
OG0010330	LOC108599903|XP_017842586.1|DBUS	LOC6546305|XP_001972846.1|DERE
OG0010331	LOC108600353|XP_017843367.2|DBUS, LOC108600354|XP_033149541.1|DBUS	LOC6546395|XP_026833563.1|DERE
OG0010332	LOC108606243|XP_017851676.1|DBUS	LOC6550614|XP_001978141.1|DERE
OG0010333	LOC108607740|XP_017854253.2|DBUS	LOC6540867|XP_001970033.1|DERE
OG0010335	LOC108606796|XP_017852745.1|DBUS	LOC6550018|XP_026837859.1|DERE
OG0010336	LOC108606019|XP_017851334.1|DBUS	LOC6555569|XP_001982486.1|DERE
OG0010337	LOC108606544|XP_017852232.1|DBUS	LOC6550183|XP_001978322.1|DERE
OG0010338	LOC108605167|XP_033150326.1|DBUS	LOC6550753|XP_001978050.1|DERE
OG0010339	LOC108605906|XP_017851210.1|DBUS	LOC6551901|XP_001980616.1|DERE
OG0010340	LOC117134902|XP_033150225.1|DBUS	LOC6551482|XP_001978515.1|DERE
OG0010341	LOC108604909|XP_017849968.1|DBUS	LOC6551481|XP_001978514.1|DERE
OG0010342	LOC108605399|XP_033150233.1|DBUS	LOC6551257|XP_001977071.2|DERE
OG0010343	LOC108605716|XP_017850999.1|DBUS	LOC6552820|XP_001979971.1|DERE
OG0010344	LOC108605185|XP_017850266.1|DBUS	LOC6551360|XP_001978373.1|DERE
OG0010345	LOC108605226|XP_017850326.1|DBUS	LOC6550439|XP_001977799.1|DERE
OG0010346	LOC108606031|XP_017851347.1|DBUS	LOC6555699|XP_026838924.1|DERE
OG0010347	LOC108606984|XP_017853047.1|DBUS	LOC6550197|XP_001977586.1|DERE
OG0010348	LOC108606131|XP_017851473.1|DBUS	LOC6542554|XP_001970433.1|DERE
OG0010349	LOC108605346|XP_017850504.1|DBUS	LOC6551155|XP_001976856.1|DERE
OG0010350	LOC108606345|XP_017851878.1|DBUS	LOC6550974|XP_026837533.1|DERE
OG0010351	LOC108605970|XP_017851281.1|DBUS	LOC6551093|XP_001977107.1|DERE
OG0010352	LOC108605678|XP_017850957.1|DBUS	LOC6550756|XP_001976734.1|DERE
OG0010353	LOC108604993|XP_017850049.1|DBUS	LOC6551592|XP_026838509.1|DERE
OG0010354	LOC108606056|XP_017851391.1|DBUS	LOC6549763|XP_001976782.1|DERE
OG0010355	LOC108606879|XP_017852892.1|DBUS	LOC6551208|XP_026838589.1|DERE
OG0010356	LOC117134915|XP_033150276.1|DBUS	LOC6550280|XP_026837743.1|DERE
OG0010357	LOC108606948|XP_017852994.2|DBUS	LOC6549793|XP_001977316.1|DERE
OG0010358	LOC108605888|XP_017851192.1|DBUS	LOC6550142|XP_001977539.1|DERE
OG0010359	LOC108605005|XP_017850061.1|DBUS	LOC6555696|XP_026838927.1|DERE
OG0010360	LOC108606074|XP_017851409.1|DBUS	LOC6555694|XP_001982471.1|DERE
OG0010361	LOC108605754|XP_017851043.1|DBUS	LOC6555693|XP_001982470.1|DERE
OG0010362	LOC108605718|XP_017851000.1|DBUS	LOC6555795|XP_001982465.1|DERE
OG0010363	LOC108605104|XP_017850157.1|DBUS	LOC6549745|XP_001977348.1|DERE
OG0010364	LOC108605004|XP_017850060.1|DBUS	LOC6550566|XP_001977944.1|DERE
OG0010365	LOC108606107|XP_017851444.1|DBUS	LOC6549926|XP_001978676.2|DERE
OG0010366	LOC108606876|XP_017852888.1|DBUS	LOC6550000|XP_001977466.1|DERE
OG0010367	LOC108605963|XP_017851271.2|DBUS	LOC6550786|XP_026837561.1|DERE
OG0010368	LOC108605936|XP_033150334.1|DBUS	LOC6550230|XP_001978198.1|DERE
OG0010369	LOC108605962|XP_017851270.1|DBUS	LOC6550774|XP_001976756.1|DERE
OG0010370	LOC108605940|XP_017851250.1|DBUS	LOC6551572|XP_001977293.1|DERE
OG0010371	LOC108605372|XP_017850530.1|DBUS	LOC6551451|XP_001977276.1|DERE
OG0010372	LOC108605114|XP_017850166.1|DBUS	LOC6551027|XP_001978262.1|DERE
OG0010373	LOC108604940|XP_017849999.1|DBUS	LOC6551015|XP_001978266.2|DERE
OG0010374	LOC108606531|XP_017852194.1|DBUS	LOC6550013|XP_001977479.1|DERE
OG0010375	LOC108606529|XP_017852193.1|DBUS	LOC6550014|XP_001977480.1|DERE
OG0010376	LOC108607013|XP_017853085.1|DBUS	LOC6550661|XP_001978069.2|DERE
OG0010377	LOC108605778|XP_017851070.1|DBUS	LOC6549967|XP_001978740.1|DERE
OG0010378	LOC108605820|XP_017851115.1|DBUS	LOC6550945|XP_001976965.2|DERE
OG0010379	LOC108606073|XP_017851408.1|DBUS	LOC26526009|XP_015011429.2|DERE
OG0010380	LOC108605715|XP_017850998.1|DBUS	LOC6551472|XP_001978553.1|DERE
OG0010381	LOC108606097|XP_017851433.1|DBUS	LOC26526981|XP_015011491.1|DERE
OG0010382	LOC108606163|XP_017851504.1|DBUS	LOC6551445|XP_001978543.1|DERE
OG0010383	LOC108605984|XP_017851295.1|DBUS	LOC6551442|XP_001978540.1|DERE
OG0010384	LOC108605764|XP_017851055.1|DBUS	LOC6551249|XP_001978437.1|DERE
OG0010385	LOC108601925|XP_033150044.1|DBUS	LOC6543389|XP_001968909.1|DERE
OG0010386	LOC108600117|XP_017843486.2|DBUS	LOC6543258|XP_001969027.1|DERE
OG0010387	LOC108603195|XP_017847267.1|DBUS	LOC6540597|XP_001968892.1|DERE
OG0010388	LOC108607771|XP_033150098.1|DBUS	LOC6542767|XP_026834364.1|DERE
OG0010389	LOC117134987|XP_033150574.1|DBUS	LOC6541362|XP_001969302.1|DERE
OG0010390	LOC108604397|XP_017849348.1|DBUS	LOC26526074|XP_015012733.1|DERE
OG0010391	LOC108603575|XP_017847992.2|DBUS	LOC6549311|XP_001974233.1|DERE
OG0010392	LOC108603440|XP_017847756.2|DBUS	LOC6541502|XP_026835156.1|DERE
OG0010393	LOC108594786|XP_017835417.1|DBUS	LOC6542005|XP_001968476.1|DERE
OG0010394	LOC108601875|XP_017845337.2|DBUS	LOC6540899|XP_001970028.3|DERE
OG0010396	LOC108601589|XP_017844981.1|DBUS	LOC6542803|XP_001969244.1|DERE
OG0010397	LOC108608417|XP_017855269.1|DBUS	LOC6540780|XP_001969590.3|DERE
OG0010398	LOC108608326|XP_017855156.1|DBUS	LOC6542889|XP_001969621.1|DERE
OG0010399	LOC108596856|XP_017838492.2|DBUS	LOC6541833|XP_001969617.1|DERE
OG0010400	LOC108607687|XP_017854142.1|DBUS	LOC6542009|XP_001969608.1|DERE
OG0010401	LOC108600101|XP_017842962.2|DBUS	LOC6540745|XP_001969600.1|DERE
OG0010402	LOC108594233|XP_017834833.2|DBUS	LOC6542211|XP_015015007.1|DERE
OG0010403	LOC108607521|XP_017853880.2|DBUS	LOC6541035|XP_001969338.2|DERE
OG0010407	LOC108601101|XP_017844544.2|DBUS	LOC6542037|XP_001970004.3|DERE
OG0010408	LOC108608133|XP_017854854.1|DBUS	LOC6541477|XP_001969748.1|DERE
OG0010409	LOC108608295|XP_017855109.1|DBUS	LOC113564113|XP_026834950.1|DERE
OG0010411	LOC108594504|XP_017835192.2|DBUS	LOC6546455|XP_001971235.1|DERE
OG0010413	LOC108606299|XP_017851780.1|DBUS	LOC6542903|XP_001968392.1|DERE
OG0010414	LOC108606306|XP_017851793.1|DBUS	LOC6542043|XP_026835081.1|DERE
OG0010415	LOC108603578|XP_017848035.1|DBUS	LOC6541876|XP_001970123.1|DERE
OG0010416	LOC108604149|XP_017848956.1|DBUS	LOC6543214|XP_001969900.1|DERE
OG0010417	LOC108604335|XP_017849290.1|DBUS	LOC6542972|XP_001969902.1|DERE
OG0010418	LOC108607587|XP_017853976.1|DBUS	LOC6543351|XP_001969909.1|DERE
OG0010419	LOC108598685|XP_017840899.1|DBUS	LOC6541799|XP_001969945.1|DERE
OG0010420	LOC108598412|XP_017840531.2|DBUS	LOC6541667|XP_001969037.2|DERE
OG0010421	LOC108606100|XP_017851436.1|DBUS	LOC6541699|XP_001968298.1|DERE
OG0010422	LOC108608202|XP_017854968.2|DBUS	LOC6542816|XP_001969697.2|DERE
OG0010423	LOC108604197|XP_017849043.2|DBUS	LOC26526573|XP_015012818.1|DERE
OG0010424	LOC117135009|XP_033150683.1|DBUS	LOC6542187|XP_026834729.1|DERE
OG0010425	LOC108602545|XP_017846170.1|DBUS	LOC6549190|XP_001974409.3|DERE
OG0010426	LOC108605356|XP_017850517.1|DBUS	LOC6549189|XP_001974408.1|DERE
OG0010427	LOC108603659|XP_017848135.2|DBUS	LOC6542582|XP_001968819.2|DERE
OG0010428	LOC108608520|XP_017855411.2|DBUS	LOC6548801|XP_001974058.1|DERE
OG0010429	LOC108603033|XP_017846942.1|DBUS	LOC6541719|XP_001970187.1|DERE
OG0010430	LOC108605017|XP_017850076.1|DBUS	LOC6542070|XP_001968318.1|DERE
OG0010431	LOC108601175|XP_017844603.1|DBUS	LOC6542623|XP_001968583.1|DERE
OG0010432	LOC108599936|XP_017842651.1|DBUS	LOC6542868|XP_001968586.1|DERE
OG0010433	LOC108604770|XP_017849856.1|DBUS	LOC6541076|XP_001968595.1|DERE
OG0010434	LOC108607574|XP_017853956.1|DBUS	LOC6543400|XP_001968360.1|DERE
OG0010435	LOC108599526|XP_017841895.2|DBUS	LOC6540823|XP_001968741.1|DERE
OG0010436	LOC108607944|XP_017854554.1|DBUS	LOC6542899|XP_026834586.1|DERE
OG0010437	LOC108606861|XP_017852858.1|DBUS	LOC6542132|XP_001970094.1|DERE
OG0010439	LOC108604203|XP_017849056.1|DBUS	LOC6548361|XP_001973964.1|DERE
OG0010440	LOC108604557|XP_017849578.1|DBUS	LOC6549568|XP_001974470.1|DERE
OG0010441	LOC108594410|XP_017835068.1|DBUS	LOC26527028|XP_015012900.1|DERE
OG0010442	LOC108597596|XP_017839710.1|DBUS	LOC6553797|XP_001980445.1|DERE
OG0010443	LOC108603282|XP_017847439.1|DBUS	LOC6541105|XP_001968963.1|DERE
OG0010444	LOC108603774|XP_017848354.1|DBUS	LOC6541553|XP_001968961.1|DERE
OG0010445	LOC108603314|XP_017847515.2|DBUS	LOC6543234|XP_001968443.1|DERE
OG0010446	LOC108600837|XP_017844125.1|DBUS	LOC26526288|XP_015015481.1|DERE
OG0010447	LOC108599061|XP_017841330.2|DBUS	LOC6545806|XP_026833904.1|DERE
OG0010448	LOC108600131|XP_017843011.1|DBUS	LOC6546132|XP_001972265.1|DERE
OG0010450	LOC108598371|XP_017840482.2|DBUS	LOC6545125|XP_001971071.1|DERE
OG0010451	LOC108600565|XP_017843717.2|DBUS	LOC6543568|XP_001971828.1|DERE
OG0010452	LOC108600075|XP_017842921.1|DBUS	LOC6545587|XP_001972144.3|DERE
OG0010453	LOC108599000|XP_017841266.1|DBUS	LOC6545617|XP_001972151.1|DERE
OG0010454	LOC108599379|XP_017841674.1|DBUS	LOC6544020|XP_001973020.1|DERE
OG0010455	LOC108601122|XP_017844531.1|DBUS	LOC6545819|XP_001972172.1|DERE
OG0010456	LOC108598961|XP_017841221.1|DBUS	LOC6546323|XP_001972935.1|DERE
OG0010457	LOC108599312|XP_017841604.1|DBUS	LOC6544210|XP_026832889.1|DERE
OG0010458	LOC108598314|XP_017840419.1|DBUS	LOC6544211|XP_001971904.2|DERE
OG0010459	LOC108599376|XP_017841671.1|DBUS	LOC6543699|XP_026833922.1|DERE
OG0010460	LOC108598317|XP_033149332.1|DBUS	LOC6543702|XP_001971909.2|DERE
OG0010461	LOC108600787|XP_017844050.1|DBUS	LOC6544269|XP_001971955.1|DERE
OG0010462	LOC108598708|XP_017840922.1|DBUS	LOC6545136|XP_026832864.1|DERE
OG0010463	LOC108599719|XP_017842205.1|DBUS	LOC6544744|XP_001973206.1|DERE
OG0010464	LOC108599707|XP_017842193.1|DBUS	LOC6545108|XP_001973216.1|DERE
OG0010465	LOC108599714|XP_017842199.2|DBUS	LOC6544965|XP_001973232.1|DERE
OG0010466	LOC108598862|XP_017841108.1|DBUS	LOC6545314|XP_026833001.1|DERE
OG0010467	LOC108598964|XP_017841224.1|DBUS	LOC6545315|XP_001973241.2|DERE
OG0010468	LOC108599048|XP_017841317.1|DBUS	LOC6546404|XP_001973549.1|DERE
OG0010469	LOC108598171|XP_017840275.1|DBUS	LOC6545682|XP_001971173.1|DERE
OG0010470	LOC108600884|XP_017844193.2|DBUS	LOC6543941|XP_001971398.1|DERE
OG0010471	LOC108599915|XP_017842603.1|DBUS	LOC6544163|XP_001971388.1|DERE
OG0010472	LOC108599465|XP_017841790.1|DBUS	LOC6546479|XP_001971248.1|DERE
OG0010473	LOC108597958|XP_017840062.2|DBUS	LOC6544667|XP_001972004.1|DERE
OG0010474	LOC108599401|XP_017841700.1|DBUS	LOC113563934|XP_026833404.1|DERE
OG0010475	LOC108599389|XP_017841685.1|DBUS	LOC6543730|XP_001973618.1|DERE
OG0010477	LOC108599929|XP_017842630.1|DBUS	LOC6546213|XP_001971781.1|DERE
OG0010478	LOC108598562|XP_017840735.2|DBUS	LOC6544074|XP_001971433.1|DERE
OG0010479	LOC108598566|XP_017840739.1|DBUS	LOC6544051|XP_001971420.1|DERE
OG0010480	LOC108599276|XP_017841562.1|DBUS	LOC6543661|XP_001972960.1|DERE
OG0010481	LOC108600893|XP_017844202.2|DBUS	LOC6546281|XP_001972905.1|DERE
OG0010482	LOC108601036|XP_017844405.1|DBUS	LOC6544928|XP_026832229.1|DERE
OG0010483	LOC108600179|XP_017843075.1|DBUS	LOC6545740|XP_001972747.1|DERE
OG0010484	LOC108599882|XP_017842551.1|DBUS	LOC6544171|XP_001973770.1|DERE
OG0010485	LOC108600310|XP_017843290.1|DBUS	LOC6545779|XP_026832724.1|DERE
OG0010486	LOC108598340|XP_017840447.2|DBUS	LOC6544128|XP_001973680.1|DERE
OG0010487	LOC108599831|XP_017842429.1|DBUS	LOC6544451|XP_026833695.1|DERE
OG0010488	LOC108599159|XP_017841435.1|DBUS	LOC6546361|XP_001972893.1|DERE
