Orthogroup	DBUS.longest_only	DBIA.longest_only
OG0009112	LOC108607927|XP_017854530.1|DBUS	LOC108029133|XP_016956745.1|DBIA
OG0009113	LOC108596470|XP_033149904.1|DBUS	LOC108034181|XP_016964487.1|DBIA
OG0009114	LOC108600905|XP_017844224.1|DBUS	LOC108029164|XP_016956794.1|DBIA
OG0009115	LOC108606099|XP_017851434.2|DBUS	LOC108024073|XP_016949334.1|DBIA
OG0009116	LOC108594797|XP_017835428.1|DBUS	LOC108027679|XP_016954714.1|DBIA
OG0009117	LOC108603487|XP_017847554.2|DBUS	LOC108033316|XP_016963084.1|DBIA
OG0009119	LOC108607748|XP_017854265.1|DBUS	LOC108033560|XP_016963393.1|DBIA
OG0009120	LOC108598062|XP_033149586.1|DBUS	LOC108034463|XP_016964836.1|DBIA
OG0009121	LOC108597079|XP_017838903.1|DBUS	LOC108030424|XP_016958799.1|DBIA
OG0009122	LOC108595756|XP_017836535.1|DBUS	LOC108022246|XP_016946594.1|DBIA
OG0009123	LOC108595877|XP_017836656.1|DBUS	LOC108022924|XP_016947625.1|DBIA
OG0009124	LOC108594848|XP_017835475.1|DBUS	LOC108032402|XP_016961712.1|DBIA
OG0009125	LOC108595550|XP_017836297.1|DBUS	LOC108030203|XP_016958449.1|DBIA
OG0009127	LOC108596278|XP_017837339.1|DBUS	LOC108022932|XP_016947633.1|DBIA
OG0009128	LOC108595788|XP_017836569.1|DBUS	LOC108029938|XP_016957922.1|DBIA
OG0009129	LOC108595784|XP_017836565.1|DBUS	LOC108029407|XP_016957129.1|DBIA
OG0009130	LOC108595246|XP_017835936.1|DBUS	LOC108029521|XP_016957309.1|DBIA
OG0009131	LOC108596790|XP_017838382.1|DBUS	LOC108036349|XP_016967911.1|DBIA
OG0009132	LOC108596810|XP_017838414.1|DBUS	LOC108022594|XP_016947110.1|DBIA
OG0009133	LOC108594714|XP_017835342.1|DBUS	LOC108029427|XP_016957161.1|DBIA
OG0009134	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS	LOC108029897|XP_016957876.1|DBIA
OG0009135	LOC108594646|XP_017835277.1|DBUS	LOC108036592|XP_016968341.1|DBIA
OG0009136	LOC108596068|XP_017836951.1|DBUS	LOC108030452|XP_016958834.1|DBIA
OG0009137	LOC108597740|XP_017839930.1|DBUS	LOC108022238|XP_016946585.1|DBIA
OG0009138	LOC108595835|XP_017836614.1|DBUS	LOC108022291|XP_016946639.1|DBIA
OG0009139	LOC108596276|XP_017837337.1|DBUS	LOC108023094|XP_016947844.1|DBIA
OG0009140	LOC108595502|XP_017836244.1|DBUS	LOC108022228|XP_016946575.1|DBIA
OG0009141	LOC108595495|XP_017836237.1|DBUS	LOC108029933|XP_016957917.1|DBIA
OG0009142	LOC108596135|XP_017837091.1|DBUS	LOC108030046|XP_016958110.1|DBIA
OG0009143	LOC108594932|XP_017835555.1|DBUS	LOC108026970|XP_016953675.1|DBIA
OG0009144	LOC108595783|XP_017836564.1|DBUS	LOC108026720|XP_016953317.1|DBIA
OG0009145	LOC108595500|XP_017836241.1|DBUS	LOC108022264|XP_016946610.1|DBIA
OG0009146	LOC108597422|XP_017839463.1|DBUS	LOC108029681|XP_016957620.1|DBIA
OG0009147	LOC108594996|XP_017835618.1|DBUS	LOC108036513|XP_016968207.1|DBIA
OG0009148	LOC108597434|XP_017839481.1|DBUS	LOC108029661|XP_016957577.1|DBIA
OG0009149	LOC108595641|XP_033149012.1|DBUS	LOC108026603|XP_016953065.1|DBIA
OG0009150	LOC108600034|XP_017842861.1|DBUS	LOC108029470|XP_016957213.1|DBIA
OG0009151	LOC108596607|XP_017838027.1|DBUS	LOC108022994|XP_016947712.1|DBIA
OG0009152	LOC108596530|XP_017838211.1|DBUS	LOC108036318|XP_016967819.1|DBIA
OG0009153	LOC108595603|XP_017836358.1|DBUS	LOC108026652|XP_016953179.1|DBIA
OG0009154	LOC108604273|XP_017849161.1|DBUS	LOC108026056|XP_016952239.1|DBIA
OG0009155	LOC108595479|XP_017836217.1|DBUS	LOC108029537|XP_016957335.1|DBIA
OG0009156	LOC108601269|XP_017844320.1|DBUS	LOC108032408|XP_016961717.1|DBIA
OG0009157	LOC108598610|XP_017840797.2|DBUS	LOC108034124|XP_016964401.1|DBIA
OG0009158	LOC108598714|XP_017840932.1|DBUS	LOC108031362|XP_016960124.1|DBIA
OG0009159	LOC108606438|XP_017852039.1|DBUS	LOC108026283|XP_016952641.1|DBIA
OG0009160	LOC108607014|XP_017853086.1|DBUS	LOC108027681|XP_016954717.1|DBIA
OG0009161	LOC108606775|XP_017852683.1|DBUS	LOC108023698|XP_016948813.1|DBIA
OG0009162	LOC108598999|XP_017841265.1|DBUS	LOC108034550|XP_016964966.1|DBIA
OG0009163	LOC108601164|XP_017844585.1|DBUS	LOC108035700|XP_016966910.1|DBIA
OG0009164	LOC108598602|XP_017840786.2|DBUS	LOC108035186|XP_016966155.1|DBIA
OG0009165	LOC108597968|XP_033149605.1|DBUS	LOC108027996|XP_016955112.1|DBIA
OG0009166	LOC108597887|XP_017839994.1|DBUS	LOC108034439|XP_016964812.1|DBIA
OG0009167	LOC108600282|XP_017843241.1|DBUS	LOC108028675|XP_016956098.1|DBIA
OG0009168	LOC108600283|XP_017843242.1|DBUS	LOC108028676|XP_016956100.1|DBIA
OG0009169	LOC108599735|XP_017842232.2|DBUS	LOC108034919|XP_016965661.1|DBIA
OG0009170	LOC108598893|XP_017841143.1|DBUS	LOC108034678|XP_016965109.1|DBIA
OG0009171	LOC108598596|XP_017840779.1|DBUS	LOC108034891|XP_016965591.1|DBIA
OG0009172	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS	LOC108030655|XP_016959160.1|DBIA
OG0009173	LOC108599838|XP_017842437.1|DBUS	LOC108035226|XP_016966245.1|DBIA
OG0009174	LOC108605730|XP_017851014.1|DBUS	LOC108025650|XP_016951678.1|DBIA
OG0009175	LOC108607869|XP_017854450.1|DBUS	LOC108036773|XP_016968601.1|DBIA
OG0009176	LOC108598781|XP_017841010.2|DBUS	LOC108035650|XP_016966845.1|DBIA
OG0009177	LOC108599507|XP_017841904.1|DBUS, LOC108599131|XP_017841408.2|DBUS, LOC108598870|XP_017841118.1|DBUS, LOC108599284|XP_017841571.1|DBUS, LOC108594830|XP_017835457.1|DBUS, LOC108598872|XP_017841121.1|DBUS, LOC108594832|XP_017835458.1|DBUS, LOC108608423|XP_017855282.2|DBUS	LOC108030699|XP_016959226.1|DBIA, LOC108036262|XP_016967762.1|DBIA
OG0009178	LOC108598884|XP_017841134.2|DBUS	LOC108030672|XP_016959187.1|DBIA
OG0009179	LOC108599208|XP_017841492.1|DBUS	LOC108030764|XP_016959306.1|DBIA
OG0009180	LOC108599056|XP_017841325.1|DBUS	LOC108034957|XP_016965737.1|DBIA
OG0009181	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS	LOC108028711|XP_016956150.1|DBIA
OG0009182	LOC108598750|XP_033149466.1|DBUS	LOC108030660|XP_016959171.1|DBIA
OG0009183	LOC108599232|XP_017841519.1|DBUS	LOC108034396|XP_016964766.1|DBIA
OG0009185	LOC108598426|XP_017840541.2|DBUS	LOC108030905|XP_016959573.1|DBIA
OG0009186	LOC108598959|XP_017841218.1|DBUS	LOC108028787|XP_016956256.1|DBIA
OG0009187	LOC108602363|XP_017845953.1|DBUS	LOC108032111|XP_016961431.1|DBIA
OG0009188	LOC108596236|XP_017837264.1|DBUS	LOC108023125|XP_016947883.1|DBIA
OG0009189	LOC108598643|XP_017841264.1|DBUS	LOC108035538|XP_016966694.1|DBIA
OG0009190	LOC108599260|XP_017841544.2|DBUS	LOC108034632|XP_016965059.1|DBIA
OG0009191	LOC108594650|XP_017835281.1|DBUS	LOC108022065|XP_016946399.1|DBIA
OG0009192	LOC108596074|XP_017836976.1|DBUS	LOC108023633|XP_016948738.1|DBIA
OG0009193	LOC108608063|XP_017854738.2|DBUS	LOC108032634|XP_016962067.1|DBIA
OG0009194	LOC108606310|XP_017851843.1|DBUS	LOC108029875|XP_016957855.1|DBIA
OG0009195	LOC108599024|XP_017841294.1|DBUS	LOC108034690|XP_016965120.1|DBIA
OG0009196	LOC108598082|XP_033149341.1|DBUS	LOC108034460|XP_016964833.1|DBIA
OG0009197	LOC108601024|XP_033149575.1|DBUS	LOC108028808|XP_016956282.1|DBIA
OG0009198	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS	LOC108030514|XP_016958891.1|DBIA
OG0009199	LOC108599211|XP_033149402.1|DBUS	LOC108028135|XP_016955280.1|DBIA
OG0009200	LOC108597073|XP_017838892.1|DBUS	LOC108022898|XP_016947586.1|DBIA
OG0009201	LOC108597227|XP_017839159.1|DBUS	LOC108030455|XP_016958837.1|DBIA
OG0009202	LOC108595873|XP_017836654.1|DBUS	LOC108022374|XP_016946744.1|DBIA
OG0009203	LOC108595499|XP_017836240.1|DBUS	LOC108029414|XP_016957137.1|DBIA
OG0009205	LOC108594891|XP_017835518.1|DBUS	LOC108029390|XP_016957106.1|DBIA
OG0009206	LOC108596619|XP_017838053.1|DBUS	LOC108022494|XP_016946936.1|DBIA
OG0009207	LOC108602487|XP_017846100.1|DBUS	LOC108026087|XP_016952274.1|DBIA
OG0009209	LOC108602207|XP_017845743.1|DBUS	LOC108024318|XP_016949709.1|DBIA
OG0009210	LOC108595573|XP_017836322.1|DBUS	LOC108029970|XP_016957965.1|DBIA
OG0009211	LOC108608160|XP_017854906.1|DBUS	LOC108034185|XP_016964493.1|DBIA
OG0009213	LOC117135018|XP_033150707.1|DBUS	LOC108032988|XP_016962559.1|DBIA
OG0009214	LOC108600053|XP_017842889.1|DBUS	LOC108034684|XP_016965113.1|DBIA
OG0009220	LOC108607059|XP_017853161.1|DBUS	LOC108033146|XP_016962859.1|DBIA
OG0009221	LOC108604238|XP_017849103.1|DBUS	LOC108033458|XP_016963283.1|DBIA
OG0009222	LOC108605738|XP_017851023.1|DBUS	LOC108025887|XP_016952052.1|DBIA
OG0009224	LOC108601545|XP_017844933.1|DBUS	LOC108027018|XP_016953703.1|DBIA
OG0009225	LOC108607163|XP_017853302.1|DBUS	LOC108023547|XP_016948614.1|DBIA
OG0009228	LOC108605838|XP_017851135.1|DBUS	LOC108024016|XP_016949265.1|DBIA
OG0009231	LOC108605106|XP_017850158.1|DBUS	LOC108033012|XP_016962628.1|DBIA
OG0009236	LOC108602747|XP_017846393.1|DBUS	LOC108035139|XP_016966070.1|DBIA
OG0009238	LOC108598976|XP_017841239.2|DBUS	LOC108030674|XP_016959191.1|DBIA
OG0009239	LOC108598474|XP_017840612.1|DBUS	LOC108030755|XP_016959295.1|DBIA
OG0009241	LOC108608428|XP_017855285.2|DBUS	LOC108027874|XP_016954978.1|DBIA
OG0009245	LOC108601429|XP_017844816.1|DBUS	LOC108025396|XP_016951365.1|DBIA
OG0009247	LOC108602153|XP_017845675.1|DBUS	LOC108023472|XP_016948482.1|DBIA
OG0009248	LOC108607036|XP_017853118.1|DBUS	LOC108024005|XP_016949236.1|DBIA
OG0009249	LOC108607905|XP_033149912.1|DBUS	LOC108033383|XP_016963191.1|DBIA
OG0009251	LOC108605908|XP_017851212.1|DBUS	LOC108033416|XP_016963230.1|DBIA
OG0009252	LOC108606957|XP_017853004.1|DBUS	LOC108024194|XP_016949529.1|DBIA
OG0009253	LOC108605634|XP_017850906.1|DBUS	LOC108023650|XP_016948758.1|DBIA
OG0009254	LOC108607066|XP_017853171.1|DBUS	LOC108023710|XP_016948829.1|DBIA
OG0009255	LOC108605924|XP_017851230.1|DBUS	LOC108023437|XP_016948416.1|DBIA
OG0009256	LOC108607162|XP_017853301.1|DBUS	LOC108035806|XP_016967042.1|DBIA
OG0009257	LOC108605768|XP_017851060.1|DBUS	LOC108033077|XP_016962735.1|DBIA
OG0009258	LOC108605379|XP_033150356.1|DBUS	LOC108025793|XP_016951917.1|DBIA
OG0009259	LOC108605468|XP_017850643.1|DBUS	LOC108033089|XP_016962773.1|DBIA
OG0009260	LOC108606968|XP_017853020.1|DBUS	LOC108027168|XP_016953939.1|DBIA
OG0009261	LOC108606455|XP_017852057.1|DBUS	LOC108024010|XP_016949246.1|DBIA
OG0009262	LOC108605588|XP_017850847.1|DBUS	LOC108033213|XP_016962957.1|DBIA
OG0009263	LOC108606383|XP_017851937.1|DBUS	LOC108024164|XP_016949467.1|DBIA
OG0009264	LOC108605254|XP_017850363.1|DBUS	LOC108024264|XP_016949640.1|DBIA
OG0009265	LOC108606635|XP_017852419.1|DBUS	LOC108024095|XP_016949358.1|DBIA
OG0009266	LOC108608213|XP_033150684.1|DBUS	LOC108036732|XP_016968519.1|DBIA
OG0009269	LOC108601855|XP_017845295.1|DBUS	LOC108025076|XP_016950850.1|DBIA
OG0009270	LOC108594707|XP_017835336.1|DBUS	LOC108022239|XP_016946587.1|DBIA
OG0009271	LOC108606901|XP_017852921.1|DBUS	LOC108033118|XP_016962813.1|DBIA
OG0009272	LOC108598321|XP_017840427.1|DBUS	LOC108028064|XP_016955193.1|DBIA
OG0009273	LOC108601408|XP_017844799.1|DBUS	LOC108028999|XP_016956533.1|DBIA
OG0009274	LOC108599873|XP_017842514.1|DBUS	LOC108034947|XP_016965716.1|DBIA
OG0009275	LOC108604978|XP_017850036.1|DBUS	LOC108023331|XP_016948141.1|DBIA
OG0009276	LOC108595721|XP_017836491.1|DBUS	LOC108026548|XP_016952987.1|DBIA
OG0009277	LOC108605007|XP_017850062.1|DBUS	LOC108024085|XP_016949348.1|DBIA
OG0009278	LOC108604934|XP_033150259.1|DBUS	LOC108023195|XP_016947940.1|DBIA
OG0009279	LOC108603585|XP_017848019.1|DBUS	LOC108033491|XP_016963318.1|DBIA
OG0009280	LOC108606806|XP_017852765.1|DBUS	LOC108021972|XP_016946298.1|DBIA
OG0009281	LOC108607269|XP_017853451.1|DBUS	LOC108025918|XP_016952094.1|DBIA
OG0009282	LOC108606722|XP_017852597.1|DBUS	LOC108036841|XP_016968695.1|DBIA
OG0009283	LOC108594498|XP_017835185.2|DBUS	LOC108034927|XP_016965675.1|DBIA
OG0009284	LOC108598745|XP_017840969.1|DBUS	LOC108035964|XP_016967270.1|DBIA
OG0009285	LOC108607423|XP_017853717.1|DBUS	LOC108035998|XP_016967366.1|DBIA
OG0009287	LOC108599897|XP_017842577.1|DBUS	LOC108028806|XP_016956280.1|DBIA
OG0009288	LOC108605055|XP_017850111.1|DBUS	LOC108036112|XP_016967580.1|DBIA
OG0009290	LOC108595921|XP_017836699.1|DBUS	LOC108022082|XP_016946415.1|DBIA
OG0009292	LOC108605939|XP_017851249.1|DBUS	LOC108024053|XP_016949324.1|DBIA
OG0009293	LOC108606746|XP_017852633.1|DBUS	LOC108023932|XP_016949106.1|DBIA
OG0009294	LOC108594867|XP_017835494.1|DBUS	LOC108036308|XP_016967806.1|DBIA
OG0009295	LOC108605129|XP_033150410.1|DBUS	LOC108033055|XP_016962674.1|DBIA
OG0009296	LOC108603649|XP_017848104.1|DBUS	LOC108025123|XP_016950878.1|DBIA
OG0009297	LOC108601826|XP_017845256.1|DBUS	LOC108025093|XP_016950844.1|DBIA
OG0009299	LOC108603655|XP_033150110.1|DBUS	LOC108031958|XP_016961235.1|DBIA
OG0009300	LOC108603652|XP_017848115.1|DBUS	LOC108031777|XP_016960975.1|DBIA
OG0009301	LOC108601620|XP_033150122.1|DBUS	LOC108026140|XP_016952358.1|DBIA
OG0009302	LOC108601677|XP_017845075.1|DBUS	LOC108027042|XP_016953730.1|DBIA
OG0009303	LOC108601302|XP_033150052.1|DBUS	LOC108031275|XP_016960005.1|DBIA
OG0009304	LOC108602434|XP_017846044.1|DBUS	LOC108031116|XP_016959816.1|DBIA
OG0009305	LOC108603384|XP_017847644.1|DBUS	LOC108023640|XP_016948749.1|DBIA
OG0009306	LOC108605482|XP_017850662.1|DBUS	LOC108025653|XP_016951681.1|DBIA
OG0009307	LOC108603480|XP_017847817.1|DBUS	LOC108024638|XP_016950173.1|DBIA
OG0009308	LOC108602968|XP_017846839.1|DBUS	LOC108027347|XP_016954253.1|DBIA
OG0009309	LOC117135097|XP_033150960.1|DBUS	LOC108024139|XP_016949413.1|DBIA
OG0009310	LOC108602213|XP_017845749.1|DBUS	LOC108023593|XP_016948690.1|DBIA
OG0009311	LOC108602302|XP_017845873.1|DBUS	LOC108024865|XP_016950496.1|DBIA
OG0009312	LOC108602508|XP_017846127.2|DBUS	LOC108023622|XP_016948725.1|DBIA
OG0009313	LOC108604821|XP_017849920.1|DBUS	LOC108024547|XP_016950016.1|DBIA
OG0009314	LOC108601672|XP_017845066.1|DBUS	LOC108026219|XP_016952529.1|DBIA
OG0009315	LOC108602827|XP_017846550.1|DBUS	LOC108031709|XP_016960863.1|DBIA
OG0009316	LOC108603087|XP_017847066.1|DBUS	LOC108031604|XP_016960673.1|DBIA
OG0009317	LOC108601943|XP_017845412.1|DBUS	LOC108024881|XP_016950515.1|DBIA
OG0009318	LOC108602782|XP_017846483.1|DBUS	LOC108027154|XP_016953872.1|DBIA
OG0009319	LOC108602920|XP_017846750.1|DBUS	LOC108026216|XP_016952522.1|DBIA
OG0009320	LOC108602397|XP_017845997.1|DBUS	LOC108025159|XP_016950925.1|DBIA
OG0009321	LOC108602613|XP_017846240.1|DBUS	LOC108025134|XP_016950895.1|DBIA
OG0009322	LOC108601734|XP_017845144.1|DBUS	LOC108032116|XP_016961437.1|DBIA
OG0009323	LOC108602172|XP_017845697.1|DBUS	LOC108027443|XP_016954384.1|DBIA
OG0009324	LOC108602709|XP_017846352.1|DBUS	LOC108031163|XP_016959870.1|DBIA
OG0009325	LOC108603915|XP_017848589.1|DBUS	LOC108025315|XP_016951218.1|DBIA
OG0009326	LOC108602641|XP_017846275.1|DBUS	LOC108024343|XP_016949734.1|DBIA
OG0009327	LOC108602462|XP_017846074.1|DBUS	LOC108025460|XP_016951450.1|DBIA
OG0009328	LOC108602529|XP_033149979.1|DBUS	LOC108025114|XP_016950868.1|DBIA
OG0009329	LOC108601570|XP_033149783.1|DBUS	LOC108024385|XP_016949778.1|DBIA
OG0009330	LOC108602011|XP_017845503.1|DBUS	LOC108032018|XP_016961313.1|DBIA
OG0009331	LOC108602458|XP_017846069.1|DBUS	LOC108031159|XP_016959864.1|DBIA
OG0009332	LOC108602880|XP_017846670.1|DBUS	LOC108025584|XP_016951605.1|DBIA
OG0009333	LOC108601288|XP_033150011.1|DBUS	LOC108031952|XP_016961227.1|DBIA
OG0009334	LOC108601405|XP_017844793.1|DBUS	LOC108025180|XP_016950977.1|DBIA
OG0009335	LOC108604842|XP_017849950.1|DBUS	LOC108031106|XP_016959805.1|DBIA
OG0009336	LOC108601723|XP_017845130.1|DBUS	LOC108025467|XP_016951460.1|DBIA
OG0009337	LOC108605087|XP_017850143.2|DBUS	LOC108024830|XP_016950450.1|DBIA
OG0009338	LOC108601886|XP_017845350.1|DBUS	LOC108024993|XP_016950738.1|DBIA
OG0009339	LOC108601329|XP_033149825.1|DBUS	LOC108024927|XP_016950614.1|DBIA
OG0009340	LOC108601380|XP_017844768.1|DBUS	LOC108031076|XP_016959770.1|DBIA
OG0009341	LOC108604618|XP_017849648.1|DBUS	LOC108031848|XP_016961089.1|DBIA
OG0009342	LOC108602054|XP_017845557.1|DBUS	LOC108031120|XP_016959821.1|DBIA
OG0009343	LOC108601827|XP_017845257.1|DBUS	LOC108032139|XP_016961464.1|DBIA
OG0009344	LOC108601376|XP_017844765.1|DBUS	LOC108031019|XP_016959708.1|DBIA
OG0009345	LOC108603115|XP_017847114.1|DBUS	LOC108024663|XP_016950218.1|DBIA
OG0009346	LOC108602313|XP_017845886.1|DBUS	LOC108024422|XP_016949828.1|DBIA
OG0009347	LOC108601362|XP_017844751.1|DBUS	LOC108025078|XP_016950825.1|DBIA
OG0009348	LOC108603887|XP_017848548.1|DBUS	LOC108031612|XP_016960692.1|DBIA
OG0009349	LOC108595515|XP_017836258.1|DBUS	LOC108023335|XP_016948155.1|DBIA
OG0009350	LOC108602512|XP_017846131.1|DBUS	LOC108025130|XP_016950887.1|DBIA
OG0009351	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS	LOC108025493|XP_016951497.1|DBIA
OG0009352	LOC108601418|XP_017844806.1|DBUS	LOC108027021|XP_016953705.1|DBIA
OG0009353	LOC108603063|XP_017846988.1|DBUS	LOC108031247|XP_016959972.1|DBIA
OG0009354	LOC108608033|XP_017854702.1|DBUS	LOC108034186|XP_016964497.1|DBIA
OG0009355	LOC108605807|XP_017851104.2|DBUS	LOC108034052|XP_016964295.1|DBIA
OG0009356	LOC108607614|XP_033150847.1|DBUS	LOC108034352|XP_016964731.1|DBIA
OG0009357	LOC108608561|XP_017855473.1|DBUS	LOC108033244|XP_016962998.1|DBIA
OG0009358	LOC108598305|XP_017840413.1|DBUS	LOC108032538|XP_016961900.1|DBIA
OG0009359	LOC108598294|XP_017840402.1|DBUS	LOC108032539|XP_016961901.1|DBIA
OG0009360	LOC108601258|XP_017844650.1|DBUS	LOC108036055|XP_016967486.1|DBIA
OG0009361	LOC108598283|XP_017840391.1|DBUS	LOC108036144|XP_016967621.1|DBIA
OG0009362	LOC108602828|XP_017846555.1|DBUS	LOC108036060|XP_016967492.1|DBIA
OG0009363	LOC108608287|XP_017855093.2|DBUS	LOC108027775|XP_016954826.1|DBIA
OG0009364	LOC108597536|XP_017839628.1|DBUS	LOC108029222|XP_016956905.1|DBIA
OG0009365	LOC108608184|XP_017854954.1|DBUS	LOC108027841|XP_016954918.1|DBIA
OG0009366	LOC108602106|XP_017845623.2|DBUS	LOC108033394|XP_016963201.1|DBIA
OG0009367	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS	LOC108034275|XP_016964623.1|DBIA
OG0009368	LOC108607532|XP_017853902.1|DBUS	LOC108029057|XP_016956613.1|DBIA
OG0009369	LOC108607935|XP_017854540.1|DBUS	LOC108029124|XP_016956731.1|DBIA
OG0009370	LOC108603214|XP_017847301.2|DBUS	LOC108033355|XP_016963154.1|DBIA
OG0009372	LOC108599568|XP_017841974.1|DBUS	LOC108029095|XP_016956674.1|DBIA
OG0009373	LOC108608370|XP_017855207.1|DBUS	LOC108034311|XP_016964670.1|DBIA
OG0009374	LOC108607731|XP_033150888.1|DBUS	LOC108035018|XP_016965854.1|DBIA
OG0009376	LOC108599270|XP_017841556.1|DBUS	LOC108027670|XP_016954704.1|DBIA
OG0009377	LOC108601764|XP_017846159.2|DBUS	LOC108032825|XP_016962329.1|DBIA
OG0009378	LOC108596223|XP_017837244.2|DBUS	LOC108032358|XP_016961659.1|DBIA
OG0009379	LOC108607940|XP_017854546.1|DBUS	LOC108033790|XP_016963887.1|DBIA
OG0009380	LOC108594244|XP_017834849.1|DBUS	LOC108035267|XP_016966317.1|DBIA
OG0009381	LOC108608115|XP_017854832.1|DBUS	LOC108034342|XP_016964714.1|DBIA
OG0009382	LOC108607666|XP_017854115.1|DBUS	LOC108033236|XP_016962989.1|DBIA
OG0009384	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS	LOC108033636|XP_016963544.1|DBIA
OG0009385	LOC108607750|XP_017854267.1|DBUS	LOC108033553|XP_016963388.1|DBIA
OG0009386	LOC108604706|XP_017849762.2|DBUS	LOC108032553|XP_016961920.1|DBIA
OG0009387	LOC108596556|XP_017837942.1|DBUS	LOC108030176|XP_016958407.1|DBIA
OG0009388	LOC108595082|XP_017835722.1|DBUS	LOC108030419|XP_016958795.1|DBIA
OG0009390	LOC108596880|XP_017838546.1|DBUS	LOC108022625|XP_016947158.1|DBIA
OG0009391	LOC108607463|XP_017854277.1|DBUS	LOC108029178|XP_016956830.1|DBIA
OG0009392	LOC108595613|XP_017836367.1|DBUS	LOC108029909|XP_016957889.1|DBIA
OG0009393	LOC108602567|XP_017846190.1|DBUS	LOC108032873|XP_016962362.1|DBIA
OG0009394	LOC108595625|XP_017836380.1|DBUS	LOC108022202|XP_016946543.1|DBIA
OG0009395	LOC108596128|XP_017837080.1|DBUS	LOC108026510|XP_016952945.1|DBIA
OG0009396	LOC108596554|XP_017837940.1|DBUS	LOC108022381|XP_016946752.1|DBIA
OG0009397	LOC108595869|XP_017836650.1|DBUS	LOC108026797|XP_016953446.1|DBIA
OG0009398	LOC108595123|XP_017835773.1|DBUS	LOC108022459|XP_016946855.1|DBIA
OG0009399	LOC108596717|XP_017838240.1|DBUS	LOC108022824|XP_016947456.1|DBIA
OG0009400	LOC108597595|XP_017839706.1|DBUS	LOC108036289|XP_016967790.1|DBIA
OG0009401	LOC108608281|XP_017855084.1|DBUS	LOC108033483|XP_016963311.1|DBIA
OG0009402	LOC108601856|XP_017845297.1|DBUS	LOC108024537|XP_016949994.1|DBIA
OG0009403	LOC108595295|XP_017835996.1|DBUS	LOC108036278|XP_016967778.1|DBIA
OG0009404	LOC108597212|XP_017839140.1|DBUS	LOC108030326|XP_016958672.1|DBIA
OG0009405	LOC108595374|XP_017836090.1|DBUS	LOC108036190|XP_016967670.1|DBIA
OG0009407	LOC108595355|XP_017836067.1|DBUS	LOC108036229|XP_016967729.1|DBIA
OG0009408	LOC108594904|XP_017835531.1|DBUS	LOC108022885|XP_016947572.1|DBIA
OG0009409	LOC108595893|XP_017836672.1|DBUS	LOC108022091|XP_016946423.1|DBIA
OG0009410	LOC108594771|XP_033149187.1|DBUS	LOC108022405|XP_016946780.1|DBIA
OG0009411	LOC108595154|XP_017835808.1|DBUS	LOC108029718|XP_016957683.1|DBIA
OG0009412	LOC108597604|XP_017839716.1|DBUS	LOC108030237|XP_016958519.1|DBIA
OG0009413	LOC108595892|XP_017836671.1|DBUS	LOC108029969|XP_016957964.1|DBIA
OG0009414	LOC108597062|XP_017838875.1|DBUS	LOC108030465|XP_016958849.1|DBIA
OG0009415	LOC108594726|XP_033149240.1|DBUS	LOC108029989|XP_016957988.1|DBIA
OG0009416	LOC108595875|XP_017836655.1|DBUS	LOC108026969|XP_016953674.1|DBIA
OG0009417	LOC108595954|XP_017836728.1|DBUS	LOC108026971|XP_016953676.1|DBIA
OG0009418	LOC108595881|XP_017836661.2|DBUS	LOC108026592|XP_016953053.1|DBIA
OG0009419	LOC108595713|XP_017836485.1|DBUS	LOC108026723|XP_016953322.1|DBIA
OG0009420	LOC108595714|XP_017836486.1|DBUS	LOC108026726|XP_016953326.1|DBIA
OG0009421	LOC108595048|XP_017835677.1|DBUS	LOC108023016|XP_016947739.1|DBIA
OG0009422	LOC108597004|XP_017838770.1|DBUS	LOC108030248|XP_016958544.1|DBIA
OG0009423	LOC108595304|XP_017836007.1|DBUS	LOC108036448|XP_016968083.1|DBIA
OG0009424	LOC108595583|XP_017836333.1|DBUS	LOC108022807|XP_016947430.1|DBIA
OG0009425	LOC108595771|XP_017836549.1|DBUS	LOC108029790|XP_016957790.1|DBIA
OG0009426	LOC108595503|XP_017836245.1|DBUS	LOC108029371|XP_016957088.1|DBIA
OG0009427	LOC108597707|XP_017839882.1|DBUS	LOC108030275|XP_016958590.1|DBIA
OG0009428	LOC108594962|XP_017835585.1|DBUS	LOC108026523|XP_016952958.1|DBIA
OG0009429	LOC108594892|XP_017835519.1|DBUS	LOC108029383|XP_016957100.1|DBIA
OG0009430	LOC108595356|XP_017836068.1|DBUS	LOC108022505|XP_016946960.1|DBIA
OG0009431	LOC108597334|XP_017839320.1|DBUS	LOC108026896|XP_016953594.1|DBIA
OG0009432	LOC108595841|XP_017836621.1|DBUS	LOC108026645|XP_016953157.1|DBIA
OG0009433	LOC108595285|XP_017835986.1|DBUS	LOC108026660|XP_016953188.1|DBIA
