Orthogroup	DBUS.longest_only	DSER.longest_only
OG0009336	LOC108601723|XP_017845130.1|DBUS	LOC110191389|XP_020817904.1|DSER
OG0009337	LOC108605087|XP_017850143.2|DBUS	LOC110179692|XP_020802960.1|DSER
OG0009338	LOC108601886|XP_017845350.1|DBUS	LOC110188361|XP_020813730.1|DSER
OG0009339	LOC108601329|XP_033149825.1|DBUS	LOC110188435|XP_020813821.1|DSER
OG0009340	LOC108601380|XP_017844768.1|DBUS	LOC110186076|XP_020810774.1|DSER
OG0009341	LOC108604618|XP_017849648.1|DBUS	LOC110188564|XP_020813981.1|DSER
OG0009342	LOC108602054|XP_017845557.1|DBUS	LOC110186910|XP_020811889.1|DSER
OG0009343	LOC108601827|XP_017845257.1|DBUS	LOC110186638|XP_020811557.1|DSER
OG0009344	LOC108601376|XP_017844765.1|DBUS	LOC110191379|XP_020817890.1|DSER
OG0009345	LOC108603115|XP_017847114.1|DBUS	LOC110177318|XP_020799651.1|DSER
OG0009346	LOC108602313|XP_017845886.1|DBUS	LOC110177357|XP_020799708.1|DSER
OG0009347	LOC108601362|XP_017844751.1|DBUS	LOC110186683|XP_020811610.1|DSER
OG0009348	LOC108603887|XP_017848548.1|DBUS	LOC110187980|XP_020813159.1|DSER
OG0009349	LOC108595515|XP_017836258.1|DBUS	LOC110191171|XP_020817591.1|DSER
OG0009350	LOC108602512|XP_017846131.1|DBUS	LOC110186883|XP_020811842.1|DSER
OG0009351	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS	LOC110186696|XP_020811627.1|DSER
OG0009352	LOC108601418|XP_017844806.1|DBUS	LOC110176667|XP_020798761.1|DSER, LOC110191022|XP_020817397.1|DSER
OG0009353	LOC108603063|XP_017846988.1|DBUS	LOC110188021|XP_020813204.1|DSER
OG0009354	LOC108608033|XP_017854702.1|DBUS	LOC110183390|XP_020807316.1|DSER
OG0009355	LOC108605807|XP_017851104.2|DBUS	LOC110177980|XP_020800632.1|DSER
OG0009356	LOC108607614|XP_033150847.1|DBUS	LOC110183780|XP_020807796.1|DSER
OG0009357	LOC108608561|XP_017855473.1|DBUS	LOC110183983|XP_020807998.1|DSER
OG0009358	LOC108598305|XP_017840413.1|DBUS	LOC110182606|XP_020806327.1|DSER
OG0009359	LOC108598294|XP_017840402.1|DBUS	LOC110182604|XP_020806325.1|DSER
OG0009360	LOC108601258|XP_017844650.1|DBUS	LOC110177013|XP_020799185.1|DSER
OG0009361	LOC108598283|XP_017840391.1|DBUS	LOC110177014|XP_020799186.1|DSER
OG0009362	LOC108602828|XP_017846555.1|DBUS	LOC110177046|XP_020799222.1|DSER
OG0009363	LOC108608287|XP_017855093.2|DBUS	LOC110182338|XP_020806029.1|DSER
OG0009364	LOC108597536|XP_017839628.1|DBUS	LOC110184960|XP_020809267.1|DSER, LOC110180497|XP_020803836.1|DSER
OG0009365	LOC108608184|XP_017854954.1|DBUS	LOC110179167|XP_020802223.1|DSER
OG0009366	LOC108602106|XP_017845623.2|DBUS	LOC110184014|XP_020808039.1|DSER
OG0009367	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS	LOC110182403|XP_020806102.1|DSER, LOC110187304|XP_020812352.1|DSER
OG0009368	LOC108607532|XP_017853902.1|DBUS	LOC110187600|XP_020812651.1|DSER
OG0009369	LOC108607935|XP_017854540.1|DBUS	LOC110178099|XP_020800767.1|DSER
OG0009370	LOC108603214|XP_017847301.2|DBUS	LOC110187266|XP_020812313.1|DSER
OG0009372	LOC108599568|XP_017841974.1|DBUS	LOC110178159|XP_020800851.1|DSER
OG0009373	LOC108608370|XP_017855207.1|DBUS	LOC110187473|XP_020812519.1|DSER
OG0009374	LOC108607731|XP_033150888.1|DBUS	LOC110184899|XP_020809205.1|DSER
OG0009376	LOC108599270|XP_017841556.1|DBUS	LOC110187240|XP_020812297.1|DSER
OG0009377	LOC108601764|XP_017846159.2|DBUS	LOC110185785|XP_020810448.1|DSER
OG0009378	LOC108596223|XP_017837244.2|DBUS	LOC110177899|XP_020800527.1|DSER
OG0009379	LOC108607940|XP_017854546.1|DBUS	LOC110183081|XP_020806926.1|DSER
OG0009380	LOC108594244|XP_017834849.1|DBUS	LOC110183380|XP_020807302.1|DSER
OG0009381	LOC108608115|XP_017854832.1|DBUS	LOC110183132|XP_020806981.1|DSER
OG0009382	LOC108607666|XP_017854115.1|DBUS	LOC110185556|XP_020810132.1|DSER
OG0009383	LOC108608414|XP_017855262.2|DBUS	LOC110185760|XP_020810421.1|DSER
OG0009384	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS	LOC110186124|XP_020810832.1|DSER
OG0009385	LOC108607750|XP_017854267.1|DBUS	LOC110185939|XP_020810613.1|DSER
OG0009386	LOC108604706|XP_017849762.2|DBUS	LOC110186017|XP_020810712.1|DSER
OG0009387	LOC108596556|XP_017837942.1|DBUS	LOC110184048|XP_020808082.1|DSER
OG0009388	LOC108595082|XP_017835722.1|DBUS	LOC110184054|XP_020808089.1|DSER
OG0009390	LOC108596880|XP_017838546.1|DBUS	LOC110182970|XP_020806823.1|DSER
OG0009391	LOC108607463|XP_017854277.1|DBUS	LOC110184860|XP_020809160.1|DSER
OG0009392	LOC108595613|XP_017836367.1|DBUS	LOC110189562|XP_020815350.1|DSER, LOC110177554|XP_020800025.1|DSER
OG0009393	LOC108602567|XP_017846190.1|DBUS	LOC110187967|XP_020813146.1|DSER
OG0009394	LOC108595625|XP_017836380.1|DBUS	LOC110178498|XP_020801304.1|DSER
OG0009395	LOC108596128|XP_017837080.1|DBUS	LOC110180187|XP_020803506.1|DSER
OG0009396	LOC108596554|XP_017837940.1|DBUS	LOC110179324|XP_020802476.1|DSER
OG0009397	LOC108595869|XP_017836650.1|DBUS	LOC110179345|XP_020802512.1|DSER
OG0009398	LOC108595123|XP_017835773.1|DBUS	LOC110178503|XP_020801312.1|DSER
OG0009399	LOC108596717|XP_017838240.1|DBUS	LOC110191687|XP_020818262.1|DSER
OG0009400	LOC108597595|XP_017839706.1|DBUS	LOC110188994|XP_020814605.1|DSER
OG0009401	LOC108608281|XP_017855084.1|DBUS	LOC110183147|XP_020806996.1|DSER
OG0009402	LOC108601856|XP_017845297.1|DBUS	LOC110185422|XP_020809897.1|DSER
OG0009403	LOC108595295|XP_017835996.1|DBUS	LOC110179761|XP_020803040.1|DSER
OG0009404	LOC108597212|XP_017839140.1|DBUS	LOC110189609|XP_020815404.1|DSER
OG0009405	LOC108595374|XP_017836090.1|DBUS	LOC110188985|XP_020814593.1|DSER
OG0009407	LOC108595355|XP_017836067.1|DBUS	LOC110176898|XP_020799044.1|DSER
OG0009408	LOC108594904|XP_017835531.1|DBUS	LOC110184093|XP_020808136.1|DSER
OG0009409	LOC108595893|XP_017836672.1|DBUS	LOC110178228|XP_020800936.1|DSER
OG0009410	LOC108594771|XP_033149187.1|DBUS	LOC110181773|XP_020805311.1|DSER
OG0009411	LOC108595154|XP_017835808.1|DBUS	LOC110179229|XP_020802325.1|DSER
OG0009412	LOC108597604|XP_017839716.1|DBUS	LOC110176638|XP_020798728.1|DSER
OG0009413	LOC108595892|XP_017836671.1|DBUS	LOC110189645|XP_020815449.1|DSER
OG0009414	LOC108597062|XP_017838875.1|DBUS	LOC110189574|XP_020815363.1|DSER
OG0009415	LOC108594726|XP_033149240.1|DBUS	LOC110189735|XP_020815588.1|DSER
OG0009416	LOC108595875|XP_017836655.1|DBUS	LOC110178337|XP_020801115.1|DSER
OG0009417	LOC108595954|XP_017836728.1|DBUS	LOC110180385|XP_020803710.1|DSER
OG0009418	LOC108595881|XP_017836661.2|DBUS	LOC110180055|XP_020803339.1|DSER
OG0009419	LOC108595713|XP_017836485.1|DBUS	LOC110180360|XP_020803683.1|DSER
OG0009420	LOC108595714|XP_017836486.1|DBUS	LOC110180394|XP_020803713.1|DSER
OG0009421	LOC108595048|XP_017835677.1|DBUS	LOC110191224|XP_020817654.1|DSER
OG0009422	LOC108597004|XP_017838770.1|DBUS	LOC110178339|XP_020801116.1|DSER
OG0009423	LOC108595304|XP_017836007.1|DBUS	LOC110176870|XP_020799008.1|DSER
OG0009424	LOC108595583|XP_017836333.1|DBUS	LOC110177759|XP_020800282.1|DSER
OG0009425	LOC108595771|XP_017836549.1|DBUS	LOC110189479|XP_020815225.1|DSER
OG0009426	LOC108595503|XP_017836245.1|DBUS	LOC110189475|XP_020815215.1|DSER
OG0009427	LOC108597707|XP_017839882.1|DBUS	LOC110178443|XP_020801234.1|DSER
OG0009428	LOC108594962|XP_017835585.1|DBUS	LOC110182146|XP_020805815.1|DSER
OG0009429	LOC108594892|XP_017835519.1|DBUS	LOC110182874|XP_020806675.1|DSER
OG0009430	LOC108595356|XP_017836068.1|DBUS	LOC110177705|XP_020800203.1|DSER
OG0009431	LOC108597334|XP_017839320.1|DBUS	LOC110191468|XP_020817980.1|DSER
OG0009432	LOC108595841|XP_017836621.1|DBUS	LOC110181075|XP_020804406.1|DSER
OG0009433	LOC108595285|XP_017835986.1|DBUS	LOC110176972|XP_020799141.1|DSER
OG0009434	LOC108595166|XP_017835827.1|DBUS	LOC110190862|XP_020817174.1|DSER
OG0009435	LOC108595164|XP_017835824.1|DBUS	LOC110187765|XP_020812926.1|DSER
OG0009436	LOC108597103|XP_017838964.1|DBUS	LOC110191921|XP_020818577.1|DSER
OG0009437	LOC108596532|XP_017838212.2|DBUS	LOC110191845|XP_020818482.1|DSER
OG0009438	LOC108595337|XP_017836046.1|DBUS	LOC110180630|XP_020803981.1|DSER
OG0009439	LOC108595818|XP_017836598.1|DBUS	LOC110180602|XP_020803950.1|DSER
OG0009440	LOC108597469|XP_017839531.1|DBUS	LOC110191467|XP_020817979.1|DSER
OG0009441	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS	LOC110179670|XP_020802940.1|DSER
OG0009442	LOC108607111|XP_017853229.1|DBUS	LOC110179501|XP_020802736.1|DSER
OG0009443	LOC108595751|XP_017836529.1|DBUS	LOC110178502|XP_020801311.1|DSER
OG0009444	LOC108606717|XP_017852583.1|DBUS	LOC110184376|XP_020808534.1|DSER
OG0009445	LOC108605946|XP_017851256.1|DBUS	LOC110181696|XP_020805197.1|DSER
OG0009446	LOC108604945|XP_033150372.1|DBUS	LOC110180556|XP_020803910.1|DSER
OG0009448	LOC108607030|XP_017853109.1|DBUS	LOC110178709|XP_020801567.1|DSER
OG0009449	LOC108605099|XP_017850151.1|DBUS	LOC110175961|XP_020797809.1|DSER
OG0009450	LOC108606911|XP_017852941.1|DBUS	LOC110179748|XP_020803022.1|DSER
OG0009451	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS	LOC110183083|XP_020806932.1|DSER
OG0009453	LOC108603135|XP_017847145.1|DBUS	LOC110188660|XP_020814104.1|DSER
OG0009454	LOC108598177|XP_017840282.1|DBUS	LOC110185198|XP_020809582.1|DSER
OG0009455	LOC108605150|XP_017850213.1|DBUS	LOC110181754|XP_020805276.1|DSER
OG0009456	LOC108606661|XP_017852475.1|DBUS	LOC110181863|XP_020805442.1|DSER
OG0009457	LOC108606133|XP_017851475.1|DBUS	LOC110181982|XP_020805587.1|DSER, LOC110183055|XP_020806899.1|DSER
OG0009458	LOC108604977|XP_017850035.1|DBUS	LOC110178177|XP_020800870.1|DSER
OG0009459	LOC108599930|XP_033149711.1|DBUS	LOC110178589|XP_020801427.1|DSER
OG0009460	LOC108598500|XP_017840659.1|DBUS	LOC110187411|XP_020812461.1|DSER
OG0009461	LOC108597952|XP_033149604.1|DBUS	LOC110187647|XP_020812718.1|DSER
OG0009462	LOC117134999|XP_033150639.1|DBUS	LOC110178799|XP_020801711.1|DSER
OG0009463	LOC108598270|XP_017840375.2|DBUS	LOC110183599|XP_020807572.1|DSER
OG0009464	LOC108599171|XP_017841447.2|DBUS	LOC110190235|XP_020816255.1|DSER
OG0009465	LOC108598585|XP_033149383.1|DBUS	LOC110190204|XP_020816217.1|DSER
OG0009466	LOC108600903|XP_017844219.1|DBUS	LOC110176736|XP_020798839.1|DSER
OG0009467	LOC108599262|XP_017841546.1|DBUS	LOC110190251|XP_020816274.1|DSER
OG0009468	LOC108600278|XP_017843234.1|DBUS	LOC110188809|XP_020814346.1|DSER
OG0009469	LOC108600600|XP_017843768.2|DBUS	LOC110184696|XP_020808967.1|DSER
OG0009470	LOC108598338|XP_017840445.1|DBUS	LOC110184710|XP_020808989.1|DSER
OG0009471	LOC108604839|XP_017849951.2|DBUS	LOC110183279|XP_020807169.1|DSER
OG0009472	LOC108599432|XP_017841746.1|DBUS	LOC110188846|XP_020814409.1|DSER
OG0009473	LOC108599393|XP_017841690.1|DBUS	LOC110190678|XP_020816943.1|DSER
OG0009474	LOC108600149|XP_017843033.1|DBUS	LOC110178678|XP_020801539.1|DSER
OG0009475	LOC117134800|XP_033149609.1|DBUS	LOC110190072|XP_020816036.1|DSER
OG0009477	LOC108598101|XP_017840207.1|DBUS	LOC110190458|XP_020816618.1|DSER
OG0009478	LOC108599715|XP_017842201.1|DBUS	LOC110190769|XP_020817058.1|DSER
OG0009479	LOC108595660|XP_017836425.1|DBUS	LOC110184024|XP_020808048.1|DSER
OG0009480	LOC108598693|XP_017840903.2|DBUS	LOC110189097|XP_020814731.1|DSER
OG0009481	LOC108597948|XP_017840052.1|DBUS	LOC110190301|XP_020816345.1|DSER
OG0009482	LOC108600365|XP_017843388.1|DBUS	LOC110185281|XP_020809687.1|DSER
OG0009483	LOC108598323|XP_017840429.1|DBUS	LOC110185320|XP_020809745.1|DSER
OG0009484	LOC108604812|XP_017849907.1|DBUS	LOC110177456|XP_020799849.1|DSER
OG0009485	LOC108600164|XP_017843054.1|DBUS	LOC110188910|XP_020814490.1|DSER, LOC110188908|XP_020814488.1|DSER
OG0009486	LOC108600166|XP_017843060.1|DBUS	LOC110188911|XP_020814491.1|DSER, LOC110188909|XP_020814489.1|DSER
OG0009487	LOC108599373|XP_017841666.1|DBUS	LOC110190167|XP_020816162.1|DSER
OG0009488	LOC108599317|XP_017841609.1|DBUS	LOC110176250|XP_020798213.1|DSER
OG0009489	LOC108599624|XP_017842072.1|DBUS	LOC110178942|XP_020801900.1|DSER
OG0009490	LOC108597421|XP_017839460.1|DBUS	LOC110189608|XP_020815402.1|DSER
OG0009491	LOC108600089|XP_017842938.1|DBUS	LOC110190387|XP_020816476.1|DSER
OG0009492	LOC108599369|XP_017841663.1|DBUS	LOC110190198|XP_020816209.1|DSER
OG0009493	LOC108599648|XP_017842112.1|DBUS	LOC110190330|XP_020816385.1|DSER
OG0009494	LOC108599651|XP_017842115.1|DBUS	LOC110190333|XP_020816388.1|DSER
OG0009495	LOC108600068|XP_017842910.1|DBUS	LOC110184636|XP_020808893.1|DSER
OG0009496	LOC108600693|XP_017843899.2|DBUS	LOC110179840|XP_020803107.1|DSER
OG0009497	LOC108602445|XP_017846056.1|DBUS	LOC110186742|XP_020811666.1|DSER
OG0009498	LOC108600843|XP_017844130.1|DBUS	LOC110176692|XP_020798782.1|DSER
OG0009499	LOC108600954|XP_017844290.1|DBUS	LOC110184650|XP_020808910.1|DSER, LOC110179700|XP_020802969.1|DSER
OG0009500	LOC108599105|XP_017841385.2|DBUS	LOC110176731|XP_020798834.1|DSER
OG0009501	LOC108599075|XP_017841352.1|DBUS	LOC110176194|XP_020798104.1|DSER
OG0009502	LOC108602038|XP_017845535.1|DBUS	LOC110188390|XP_020813770.1|DSER
OG0009503	LOC108599801|XP_017842408.2|DBUS	LOC110186049|XP_020810750.1|DSER
OG0009504	LOC108601808|XP_017845233.1|DBUS	LOC110188185|XP_020813420.1|DSER
OG0009505	LOC108606189|XP_017851574.1|DBUS	LOC110182690|XP_020806442.1|DSER, LOC110180311|XP_020803626.1|DSER
OG0009506	LOC108598593|XP_017840775.2|DBUS	LOC110190074|XP_020816039.1|DSER
OG0009507	LOC108598662|XP_017840862.1|DBUS	LOC110183637|XP_020807615.1|DSER
OG0009508	LOC108600904|XP_017844220.2|DBUS	LOC110185719|XP_020810357.1|DSER
OG0009509	LOC108597780|XP_017839985.1|DBUS	LOC110176472|XP_020798494.1|DSER
OG0009510	LOC108606479|XP_017852104.1|DBUS	LOC110185530|XP_020810096.1|DSER
OG0009511	LOC108606667|XP_017852486.1|DBUS	LOC110181554|XP_020804996.1|DSER, LOC110187441|XP_020812488.1|DSER
OG0009512	LOC108607211|XP_017853368.1|DBUS	LOC110181926|XP_020805520.1|DSER
OG0009513	LOC108605772|XP_017851065.2|DBUS	LOC110184305|XP_020808452.1|DSER
OG0009514	LOC108606075|XP_017851410.1|DBUS	LOC110180438|XP_020803768.1|DSER
OG0009515	LOC108608157|XP_017854899.1|DBUS, LOC108601154|XP_017844573.2|DBUS	LOC110176863|XP_020798996.1|DSER
OG0009517	LOC108607721|XP_017854231.1|DBUS, LOC108607722|XP_017854232.1|DBUS	LOC110182694|XP_020806447.1|DSER
OG0009518	LOC108599288|XP_017841573.1|DBUS	LOC110185153|XP_020809515.1|DSER
OG0009519	LOC108597910|XP_017840017.1|DBUS	LOC110178793|XP_020801705.1|DSER
OG0009521	LOC108600781|XP_017844039.1|DBUS	LOC110180436|XP_020803766.1|DSER, LOC110185314|XP_020809739.1|DSER
OG0009522	LOC108595453|XP_017836181.1|DBUS	LOC110180964|XP_020804302.1|DSER
OG0009523	LOC108596904|XP_017838582.1|DBUS	LOC110176485|XP_020798520.1|DSER
OG0009524	LOC108597265|XP_017839212.1|DBUS	LOC110179789|XP_020803065.1|DSER
OG0009525	LOC108596878|XP_017838544.1|DBUS, LOC108596874|XP_017838541.1|DBUS	LOC110180338|XP_020803662.1|DSER
OG0009526	LOC108594770|XP_017835398.1|DBUS	LOC110191516|XP_020818043.1|DSER
OG0009527	LOC108595572|XP_017836321.2|DBUS	LOC110191557|XP_020818091.1|DSER
OG0009528	LOC108597492|XP_017839561.1|DBUS, LOC108597493|XP_017839562.1|DBUS	LOC110181667|XP_020805154.1|DSER
OG0009529	LOC108596302|XP_017837386.1|DBUS	LOC110189737|XP_020815589.1|DSER, LOC110176786|XP_020798881.1|DSER
OG0009530	LOC108594703|XP_017835333.1|DBUS	LOC110189697|XP_020815531.1|DSER
OG0009531	LOC108597668|XP_017839827.1|DBUS	LOC110178395|XP_020801191.1|DSER
OG0009532	LOC108594721|XP_017835348.1|DBUS	LOC110177745|XP_020800261.1|DSER
OG0009533	LOC108595269|XP_017835971.1|DBUS	LOC110177365|XP_020799721.1|DSER
OG0009534	LOC108595578|XP_017836328.1|DBUS	LOC110179077|XP_020802119.1|DSER
OG0009535	LOC108594745|XP_017835371.1|DBUS	LOC110177968|XP_020800620.1|DSER
OG0009537	LOC108604464|XP_017849435.1|DBUS	LOC110186913|XP_020811893.1|DSER
OG0009538	LOC108603998|XP_017848721.1|DBUS	LOC110191144|XP_020817558.1|DSER
OG0009539	LOC108602431|XP_017846039.1|DBUS	LOC110189507|XP_020815276.1|DSER, LOC110189515|XP_020815290.1|DSER
OG0009542	LOC108604831|XP_017849934.1|DBUS	LOC110186881|XP_020811837.1|DSER, LOC110186882|XP_020811839.1|DSER
OG0009543	LOC108601559|XP_017844946.1|DBUS	LOC110176486|XP_020798518.1|DSER, LOC110176546|XP_020798596.1|DSER
OG0009545	LOC108606095|XP_017851429.1|DBUS	LOC110186969|XP_020811974.1|DSER
OG0009548	LOC108598161|XP_017840266.1|DBUS	LOC110176176|XP_020798077.1|DSER, LOC110177498|XP_020799910.1|DSER
OG0009556	LOC108594657|XP_017835288.1|DBUS	LOC110176672|XP_020798768.1|DSER
OG0009557	LOC108604796|XP_017849886.1|DBUS	LOC110190987|XP_020817357.1|DSER
OG0009560	LOC108605694|XP_017850975.1|DBUS	LOC110179711|XP_020802982.1|DSER
OG0009562	LOC108607430|XP_017842793.1|DBUS	LOC110184972|XP_020809282.1|DSER
OG0009563	LOC108598154|XP_017840260.2|DBUS	LOC110177474|XP_020799874.1|DSER
OG0009564	LOC108606808|XP_017852766.1|DBUS	LOC110184598|XP_020808848.1|DSER
OG0009565	LOC108599366|XP_017841660.2|DBUS	LOC110190313|XP_020816360.1|DSER
OG0009567	LOC108601221|XP_017844608.1|DBUS	LOC110188423|XP_020813806.1|DSER
OG0009569	LOC108605944|XP_017851253.1|DBUS	LOC110181809|XP_020805355.1|DSER
OG0009570	LOC108603571|XP_017847977.1|DBUS	LOC110187878|XP_020813021.1|DSER
OG0009571	LOC108601782|XP_017845198.1|DBUS	LOC110177418|XP_020799795.1|DSER
OG0009573	LOC108605563|XP_017850819.1|DBUS	LOC110187081|XP_020812138.1|DSER
OG0009574	LOC108607071|XP_017853178.1|DBUS	LOC110180620|XP_020803962.1|DSER
OG0009575	LOC108594773|XP_017835401.1|DBUS	LOC110180648|XP_020804005.1|DSER
OG0009576	LOC108603897|XP_017848561.1|DBUS	LOC110176659|XP_020798753.1|DSER
OG0009577	LOC108603544|XP_017847949.1|DBUS	LOC110183100|XP_020806951.1|DSER
OG0009578	LOC108604365|XP_017849298.1|DBUS	LOC110185675|XP_020810299.1|DSER
OG0009579	LOC108606680|XP_017852515.1|DBUS	LOC110175963|XP_020797814.1|DSER
OG0009581	LOC108595132|XP_017835786.2|DBUS	LOC110186024|XP_020810719.1|DSER
OG0009582	LOC108599571|XP_017841976.2|DBUS	LOC110190168|XP_020816163.1|DSER
OG0009583	LOC108606169|XP_017851510.1|DBUS	LOC110175995|XP_020797849.1|DSER
OG0009584	LOC108606013|XP_017851327.1|DBUS	LOC110184597|XP_020808847.1|DSER
OG0009585	LOC108603815|XP_017848424.1|DBUS	LOC110191376|XP_020817886.1|DSER
OG0009586	LOC108599365|XP_017841658.2|DBUS	LOC110190100|XP_020816066.1|DSER
OG0009588	LOC108602469|XP_017846081.1|DBUS	LOC110191199|XP_020817625.1|DSER
OG0009589	LOC108599523|XP_017841886.1|DBUS	LOC110190905|XP_020817225.1|DSER
OG0009590	LOC108601011|XP_017844372.1|DBUS	LOC110186813|XP_020811762.1|DSER
OG0009591	LOC108604109|XP_017848880.1|DBUS	LOC110186350|XP_020811157.1|DSER
OG0009592	LOC108603229|XP_017847333.1|DBUS	LOC110188378|XP_020813752.1|DSER
OG0009593	LOC108602013|XP_017845505.1|DBUS	LOC110188316|XP_020813683.1|DSER
OG0009594	LOC108602848|XP_017846607.1|DBUS	LOC110186789|XP_020811726.1|DSER
OG0009595	LOC108602559|XP_017846183.1|DBUS	LOC110188675|XP_020814132.1|DSER
OG0009596	LOC108602060|XP_017845568.1|DBUS	LOC110188417|XP_020813801.1|DSER
OG0009597	LOC108602443|XP_017846054.1|DBUS	LOC110188575|XP_020813997.1|DSER
OG0009598	LOC108603993|XP_017848712.1|DBUS	LOC110188226|XP_020813532.1|DSER
OG0009600	LOC108601222|XP_033150107.1|DBUS	LOC110191933|XP_020818609.1|DSER
OG0009601	LOC108601531|XP_017844920.1|DBUS	LOC110185371|XP_020809816.1|DSER
OG0009602	LOC108607103|XP_017853219.1|DBUS	LOC110176457|XP_020798468.1|DSER
OG0009603	LOC108603089|XP_017847068.1|DBUS	LOC110188759|XP_020814260.1|DSER
OG0009604	LOC108606324|XP_017851831.1|DBUS	LOC110181503|XP_020804932.1|DSER
OG0009605	LOC108602565|XP_017846187.1|DBUS	LOC110186199|XP_020810917.1|DSER
OG0009606	LOC108602254|XP_017845797.1|DBUS	LOC110186192|XP_020810910.1|DSER
OG0009607	LOC108602446|XP_017846057.1|DBUS	LOC110186219|XP_020810940.1|DSER
OG0009608	LOC108601525|XP_017844913.1|DBUS	LOC110186230|XP_020810951.1|DSER
OG0009609	LOC108603871|XP_017848531.1|DBUS	LOC110176572|XP_020798638.1|DSER
OG0009610	LOC108604286|XP_017849185.1|DBUS	LOC110188265|XP_020813613.1|DSER
OG0009611	LOC108601489|XP_017844875.1|DBUS	LOC110188671|XP_020814127.1|DSER
OG0009612	LOC108601404|XP_017844792.1|DBUS	LOC110189532|XP_020815324.1|DSER
OG0009613	LOC108594742|XP_017835373.1|DBUS	LOC110179777|XP_020803052.1|DSER, LOC110184922|XP_020809227.1|DSER
OG0009614	LOC108602650|XP_017846285.1|DBUS	LOC110186713|XP_020811644.1|DSER
OG0009615	LOC108602540|XP_017846162.1|DBUS	LOC110186359|XP_020811167.1|DSER
OG0009616	LOC108604106|XP_017848876.1|DBUS	LOC110186863|XP_020811813.1|DSER
OG0009617	LOC108603022|XP_017846911.1|DBUS	LOC110187623|XP_020812677.1|DSER
OG0009619	LOC108603910|XP_017848583.1|DBUS	LOC110188031|XP_020813228.1|DSER
OG0009620	LOC108604161|XP_017848980.1|DBUS	LOC110186719|XP_020811650.1|DSER
OG0009621	LOC108602496|XP_017846112.1|DBUS	LOC110186728|XP_020811654.1|DSER
OG0009622	LOC108602557|XP_017846181.1|DBUS	LOC110186818|XP_020811765.1|DSER
OG0009624	LOC108604815|XP_017849912.1|DBUS	LOC110191106|XP_020817510.1|DSER
OG0009625	LOC108602140|XP_017845659.1|DBUS	LOC110186674|XP_020811600.1|DSER
OG0009626	LOC108601352|XP_017844741.1|DBUS	LOC110177413|XP_020799789.1|DSER
OG0009627	LOC108601351|XP_017844738.1|DBUS	LOC110177412|XP_020799788.1|DSER
OG0009628	LOC108602910|XP_017846711.1|DBUS	LOC110177336|XP_020799681.1|DSER
OG0009629	LOC108601425|XP_017844813.1|DBUS	LOC110188705|XP_020814170.1|DSER
OG0009630	LOC108604095|XP_017848865.1|DBUS	LOC110188538|XP_020813944.1|DSER
OG0009631	LOC108601675|XP_017845070.1|DBUS	LOC110188128|XP_020813375.1|DSER
OG0009632	LOC108605118|XP_017850170.1|DBUS	LOC110176096|XP_020797994.1|DSER
OG0009633	LOC108595665|XP_017836434.1|DBUS	LOC110178499|XP_020801308.1|DSER
OG0009634	LOC108604135|XP_017848933.1|DBUS	LOC110190949|XP_020817288.1|DSER
OG0009635	LOC108604065|XP_017848818.1|DBUS	LOC110190962|XP_020817311.1|DSER
OG0009636	LOC108600065|XP_017842905.1|DBUS	LOC110184638|XP_020808895.1|DSER
OG0009637	LOC108604659|XP_017849698.1|DBUS	LOC110187949|XP_020813123.1|DSER
OG0009638	LOC108602671|XP_017846305.1|DBUS	LOC110186906|XP_020811884.1|DSER
OG0009639	LOC108602554|XP_017846177.1|DBUS	LOC110191812|XP_020818425.1|DSER
OG0009640	LOC108602338|XP_017845915.1|DBUS	LOC110186578|XP_020811451.1|DSER
OG0009641	LOC108602546|XP_017846167.1|DBUS	LOC110187979|XP_020813158.1|DSER
OG0009642	LOC108602663|XP_017846298.1|DBUS	LOC110188107|XP_020813338.1|DSER
OG0009643	LOC108602669|XP_017846303.1|DBUS	LOC110191416|XP_020817933.1|DSER
OG0009644	LOC108602191|XP_017845728.1|DBUS	LOC110184764|XP_020809058.1|DSER
OG0009645	LOC108602748|XP_017846395.1|DBUS	LOC110186207|XP_020810932.1|DSER
OG0009646	LOC108601576|XP_033149786.1|DBUS	LOC110186282|XP_020811055.1|DSER
OG0009647	LOC108602169|XP_017845691.1|DBUS	LOC110186675|XP_020811601.1|DSER
OG0009648	LOC108603444|XP_017847760.1|DBUS	LOC110191094|XP_020817498.1|DSER
OG0009649	LOC108606570|XP_017852279.1|DBUS	LOC110186162|XP_020810877.1|DSER
OG0009650	LOC108607870|XP_017854451.2|DBUS	LOC110181171|XP_020804505.1|DSER
OG0009651	LOC108607366|XP_017853573.1|DBUS	LOC110183966|XP_020807981.1|DSER
