Orthogroup	DBUS.longest_only	SLEB.longest_only
OG0007667	LOC108606394|XP_017851961.1|DBUS	LOC115626933|XP_030378302.1|SLEB
OG0007669	LOC108606382|XP_017851932.1|DBUS	LOC115628820|XP_030380908.1|SLEB
OG0007670	LOC108606381|XP_033150463.1|DBUS	LOC115628819|XP_030380907.1|SLEB
OG0007671	LOC108605284|XP_017850421.1|DBUS	LOC115630193|XP_030382620.1|SLEB
OG0007672	LOC108607101|XP_017853216.1|DBUS	LOC115627817|XP_030379507.1|SLEB
OG0007673	LOC108602162|XP_017845684.1|DBUS	LOC115621091|XP_030370485.1|SLEB
OG0007674	LOC108606532|XP_017852195.1|DBUS	LOC115627552|XP_030379129.1|SLEB
OG0007675	LOC108606811|XP_017852773.1|DBUS	LOC115627073|XP_030378480.1|SLEB
OG0007676	LOC108606353|XP_017851890.1|DBUS	LOC115627502|XP_030379051.1|SLEB
OG0007677	LOC108606574|XP_017852283.1|DBUS	LOC115626730|XP_030378036.1|SLEB
OG0007678	LOC108604927|XP_017849986.1|DBUS	LOC115627992|XP_030379747.1|SLEB
OG0007679	LOC108605547|XP_017850794.1|DBUS	LOC115628026|XP_030379822.1|SLEB
OG0007680	LOC108608427|XP_017855284.1|DBUS	LOC115629051|XP_030381218.1|SLEB
OG0007681	LOC108602973|XP_033149925.1|DBUS	LOC115625295|XP_030376169.1|SLEB
OG0007682	LOC108606387|XP_033150298.1|DBUS	LOC115627289|XP_030378780.1|SLEB
OG0007683	LOC108606214|XP_017851593.1|DBUS	LOC115627414|XP_030378936.1|SLEB
OG0007684	LOC108605945|XP_017851255.1|DBUS	LOC115627278|XP_030378768.1|SLEB
OG0007685	LOC108606538|XP_017852215.1|DBUS	LOC115628748|XP_030380815.1|SLEB
OG0007686	LOC108606554|XP_017852244.1|DBUS	LOC115627789|XP_030379470.1|SLEB
OG0007687	LOC108606894|XP_017852910.1|DBUS	LOC115626865|XP_030378231.1|SLEB
OG0007688	LOC108604059|XP_017848811.1|DBUS	LOC115621920|XP_030371623.1|SLEB
OG0007689	LOC108607270|XP_017853452.1|DBUS	LOC115627507|XP_030379061.1|SLEB
OG0007690	LOC108606307|XP_017851789.1|DBUS	LOC115627416|XP_030378938.1|SLEB
OG0007691	LOC108602770|XP_017846431.1|DBUS	LOC115621381|XP_030370870.1|SLEB
OG0007692	LOC108606461|XP_017852067.1|DBUS	LOC115629678|XP_030382058.1|SLEB
OG0007693	LOC108606300|XP_017851776.1|DBUS	LOC115627424|XP_030378957.1|SLEB
OG0007694	LOC108598930|XP_017841184.1|DBUS	LOC115628680|XP_030380713.1|SLEB
OG0007695	LOC108606846|XP_017852831.1|DBUS	LOC115628900|XP_030381019.1|SLEB
OG0007696	LOC108598744|XP_017840967.1|DBUS	LOC115633916|XP_030387284.1|SLEB
OG0007697	LOC108600281|XP_017843238.1|DBUS	LOC115624999|XP_030375734.1|SLEB
OG0007698	LOC108606660|XP_033150472.1|DBUS	LOC115629243|XP_030381519.1|SLEB
OG0007699	LOC108605848|XP_017851145.1|DBUS	LOC115627602|XP_030379184.1|SLEB
OG0007700	LOC108606885|XP_017852899.1|DBUS	LOC115628865|XP_030380977.1|SLEB
OG0007701	LOC108605058|XP_017850115.1|DBUS	LOC115629578|XP_030381930.1|SLEB
OG0007702	LOC108605256|XP_017850368.1|DBUS	LOC115629811|XP_030382238.1|SLEB
OG0007703	LOC108605211|XP_017850307.1|DBUS	LOC115633260|XP_030386525.1|SLEB
OG0007704	LOC108601908|XP_017845374.1|DBUS	LOC115620316|XP_030369368.1|SLEB
OG0007705	LOC108606447|XP_017852050.1|DBUS	LOC115629602|XP_030381956.1|SLEB
OG0007706	LOC108605714|XP_017850997.1|DBUS	LOC115627527|XP_030379087.1|SLEB
OG0007707	LOC108606377|XP_033150294.1|DBUS	LOC115633305|XP_030386584.1|SLEB
OG0007708	LOC108606599|XP_017852344.1|DBUS	LOC115627529|XP_030379089.1|SLEB
OG0007709	LOC108605510|XP_017850749.1|DBUS	LOC115629112|XP_030381301.1|SLEB
OG0007710	LOC108607052|XP_017853153.1|DBUS	LOC115627855|XP_030379576.1|SLEB
OG0007711	LOC108606712|XP_017852579.1|DBUS	LOC115627255|XP_030378742.1|SLEB
OG0007712	LOC108605616|XP_033150348.1|DBUS	LOC115629867|XP_030382319.1|SLEB
OG0007713	LOC108606195|XP_033150364.1|DBUS	LOC115629716|XP_030382097.1|SLEB
OG0007714	LOC108604912|XP_017849971.1|DBUS	LOC115627451|XP_030378977.1|SLEB
OG0007716	LOC108606476|XP_017852092.1|DBUS	LOC115629491|XP_030381825.1|SLEB
OG0007717	LOC108603828|XP_017848451.1|DBUS	LOC115620517|XP_030369643.1|SLEB
OG0007718	LOC108607074|XP_017853182.1|DBUS	LOC115626801|XP_030378129.1|SLEB
OG0007719	LOC108607006|XP_017853074.2|DBUS	LOC115628807|XP_030380883.1|SLEB
OG0007720	LOC108605363|XP_017850521.1|DBUS	LOC115628938|XP_030381071.1|SLEB
OG0007721	LOC108606786|XP_017852709.1|DBUS	LOC115627793|XP_030379473.1|SLEB
OG0007722	LOC108604958|XP_017850017.1|DBUS	LOC115627971|XP_030379726.1|SLEB
OG0007723	LOC108606063|XP_017851399.1|DBUS	LOC115628001|XP_030379767.1|SLEB
OG0007724	LOC108594519|XP_017835212.2|DBUS	LOC115631899|XP_030384608.1|SLEB
OG0007725	LOC108606217|XP_017851597.1|DBUS	LOC115629788|XP_030382203.1|SLEB
OG0007726	LOC108605057|XP_017850114.1|DBUS	LOC115627315|XP_030378819.1|SLEB
OG0007727	LOC108607180|XP_017853324.1|DBUS	LOC115625929|XP_030377025.1|SLEB
OG0007728	LOC108606423|XP_017852016.1|DBUS	LOC115628808|XP_030380888.1|SLEB
OG0007729	LOC108605625|XP_017850897.1|DBUS	LOC115627101|XP_030378517.1|SLEB
OG0007730	LOC108607193|XP_033150362.1|DBUS	LOC115628897|XP_030381016.1|SLEB
OG0007731	LOC108600526|XP_017843660.1|DBUS	LOC115623236|XP_030373345.1|SLEB
OG0007732	LOC108605583|XP_017850843.1|DBUS	LOC115627485|XP_030379024.1|SLEB
OG0007733	LOC108606715|XP_017852581.1|DBUS	LOC115627340|XP_030378845.1|SLEB
OG0007735	LOC108606969|XP_017853021.1|DBUS	LOC115626823|XP_030378163.1|SLEB
OG0007736	LOC108606289|XP_017851763.1|DBUS	LOC115626854|XP_030378216.1|SLEB
OG0007737	LOC108604635|XP_017849673.1|DBUS	LOC115621263|XP_030370722.1|SLEB
OG0007738	LOC108604178|XP_017849005.1|DBUS	LOC115620889|XP_030370231.1|SLEB
OG0007739	LOC108606494|XP_017852139.1|DBUS	LOC115628696|XP_030380735.1|SLEB
OG0007740	LOC108605300|XP_017850453.1|DBUS	LOC115628816|XP_030380902.1|SLEB
OG0007741	LOC108606254|XP_017851692.1|DBUS	LOC115629749|XP_030382145.1|SLEB
OG0007742	LOC108606672|XP_017852494.1|DBUS	LOC115627731|XP_030379353.1|SLEB
OG0007743	LOC108602816|XP_017846536.1|DBUS	LOC115621047|XP_030370429.1|SLEB
OG0007744	LOC108599482|XP_017841818.1|DBUS	LOC115629127|XP_030381325.1|SLEB
OG0007745	LOC108603286|XP_017847443.1|DBUS	LOC115621865|XP_030371546.1|SLEB
OG0007746	LOC108601704|XP_017845106.1|DBUS	LOC115620411|XP_030369491.1|SLEB
OG0007747	LOC108606428|XP_017852025.1|DBUS	LOC115627680|XP_030379283.1|SLEB
OG0007748	LOC108605380|XP_033150260.1|DBUS	LOC115627570|XP_030379154.1|SLEB
OG0007749	LOC108605210|XP_017850304.1|DBUS	LOC115626906|XP_030378276.1|SLEB
OG0007750	LOC108603547|XP_017847952.1|DBUS	LOC115620581|XP_030369744.1|SLEB
OG0007751	LOC108594328|XP_017834967.1|DBUS	LOC115631722|XP_030384417.1|SLEB
OG0007753	LOC108606638|XP_017852423.1|DBUS	LOC115627572|XP_030379155.1|SLEB
OG0007754	LOC108605493|XP_017850727.1|DBUS	LOC115629121|XP_030381318.1|SLEB
OG0007755	LOC108605958|XP_017851267.1|DBUS	LOC115629207|XP_030381467.1|SLEB
OG0007756	LOC108605407|XP_033150392.1|DBUS	LOC115626947|XP_030378323.1|SLEB
OG0007757	LOC108606550|XP_017852239.1|DBUS	LOC115627448|XP_030378973.1|SLEB
OG0007758	LOC108606016|XP_017851335.1|DBUS	LOC115625665|XP_030376659.1|SLEB
OG0007759	LOC108601730|XP_017845140.1|DBUS	LOC115620708|XP_030369943.1|SLEB
OG0007760	LOC108605948|XP_017851258.1|DBUS	LOC115628818|XP_030380906.1|SLEB
OG0007761	LOC108605451|XP_033150282.1|DBUS	LOC115629107|XP_030381292.1|SLEB
OG0007762	LOC108605450|XP_017850622.1|DBUS	LOC115629129|XP_030381329.1|SLEB
OG0007763	LOC108603577|XP_017848416.2|DBUS	LOC115631708|XP_030384395.1|SLEB
OG0007764	LOC108606950|XP_033150153.1|DBUS	LOC115626751|XP_030378064.1|SLEB
OG0007765	LOC108607049|XP_017853146.1|DBUS	LOC115626882|XP_030378252.1|SLEB
OG0007766	LOC108603203|XP_017847274.1|DBUS	LOC115620568|XP_030369719.1|SLEB
OG0007767	LOC108607328|XP_017853486.1|DBUS	LOC115627984|XP_030379740.1|SLEB
OG0007768	LOC108605728|XP_017851010.1|DBUS	LOC115626764|XP_030378081.1|SLEB
OG0007769	LOC108605883|XP_017851184.1|DBUS	LOC115629132|XP_030381334.1|SLEB
OG0007770	LOC108606633|XP_017852414.1|DBUS	LOC115624071|XP_030374517.1|SLEB
OG0007771	LOC108599216|XP_017841503.2|DBUS	LOC115626410|XP_030377636.1|SLEB
OG0007772	LOC108605149|XP_017850212.1|DBUS	LOC115628824|XP_030380916.1|SLEB
OG0007773	LOC108608400|XP_017855247.1|DBUS	LOC115626424|XP_030377652.1|SLEB
OG0007774	LOC108601163|XP_017844584.1|DBUS	LOC115628328|XP_030380245.1|SLEB
OG0007775	LOC108606628|XP_017852404.1|DBUS	LOC115629782|XP_030382196.1|SLEB
OG0007776	LOC108606838|XP_017852820.1|DBUS	LOC115627684|XP_030379287.1|SLEB
OG0007777	LOC108607035|XP_017853117.1|DBUS	LOC115633349|XP_030386644.1|SLEB
OG0007778	LOC108606987|XP_017853049.1|DBUS	LOC115627116|XP_030378541.1|SLEB
OG0007779	LOC108601057|XP_017844437.1|DBUS	LOC115632221|XP_030385139.1|SLEB
OG0007780	LOC108607257|XP_017853430.1|DBUS	LOC115633218|XP_030386465.1|SLEB
OG0007781	LOC108605200|XP_017850282.1|DBUS	LOC115629858|XP_030382303.1|SLEB
OG0007782	LOC108607260|XP_017853437.1|DBUS	LOC115629216|XP_030381482.1|SLEB
OG0007783	LOC108606771|XP_017852673.1|DBUS	LOC115629337|XP_030381643.1|SLEB
OG0007784	LOC108604207|XP_017849057.1|DBUS	LOC115621801|XP_030371440.1|SLEB
OG0007785	LOC108607159|XP_033150357.1|DBUS	LOC115629904|XP_030382369.1|SLEB
OG0007786	LOC108599824|XP_017842422.1|DBUS	LOC115631252|XP_030383824.1|SLEB
OG0007787	LOC108601603|XP_017844991.1|DBUS	LOC115620725|XP_030369965.1|SLEB
OG0007788	LOC108603061|XP_017846986.1|DBUS	LOC115621116|XP_030370520.1|SLEB
OG0007789	LOC108604132|XP_017848928.1|DBUS	LOC115620984|XP_030370364.1|SLEB
OG0007790	LOC108601384|XP_033149911.1|DBUS	LOC115621784|XP_030371402.1|SLEB
OG0007791	LOC108603395|XP_017847663.1|DBUS	LOC115620728|XP_030369968.1|SLEB
OG0007792	LOC108605793|XP_017851084.1|DBUS	LOC115627184|XP_030378647.1|SLEB
OG0007793	LOC108603098|XP_017847083.1|DBUS	LOC115623443|XP_030373653.1|SLEB
OG0007794	LOC108606608|XP_017852365.1|DBUS	LOC115629135|XP_030381338.1|SLEB
OG0007795	LOC108606920|XP_017852950.1|DBUS	LOC115627518|XP_030379073.1|SLEB
OG0007797	LOC108604102|XP_017848871.1|DBUS	LOC115620526|XP_030369653.1|SLEB
OG0007798	LOC108603881|XP_017848542.1|DBUS	LOC115621689|XP_030371259.1|SLEB
OG0007799	LOC108602131|XP_017845647.1|DBUS	LOC115621150|XP_030370568.1|SLEB
OG0007800	LOC108601879|XP_017845340.1|DBUS	LOC115621131|XP_030370542.1|SLEB
OG0007801	LOC117134665|XP_033148958.1|DBUS	LOC115628649|XP_030380678.1|SLEB
OG0007802	LOC108603706|XP_017848235.1|DBUS	LOC115625521|XP_030376446.1|SLEB
OG0007803	LOC108601267|XP_017844656.1|DBUS	LOC115621934|XP_030371641.1|SLEB
OG0007804	LOC108606489|XP_017852119.1|DBUS	LOC115628670|XP_030380699.1|SLEB
OG0007805	LOC108606491|XP_017852123.1|DBUS	LOC115628733|XP_030380796.1|SLEB
OG0007806	LOC108605646|XP_017850918.1|DBUS	LOC115628694|XP_030380731.1|SLEB
OG0007808	LOC108601858|XP_017845299.1|DBUS	LOC115629998|XP_030382486.1|SLEB
OG0007809	LOC108606222|XP_017851608.1|DBUS	LOC115627267|XP_030378755.1|SLEB
OG0007810	LOC108608402|XP_033150738.1|DBUS	LOC115626606|XP_030377859.1|SLEB
OG0007811	LOC108603231|XP_017847335.1|DBUS	LOC115620925|XP_030370288.1|SLEB
OG0007812	LOC108606000|XP_017851311.1|DBUS	LOC115627156|XP_030378598.1|SLEB
OG0007813	LOC108603803|XP_017848390.1|DBUS	LOC115621890|XP_030371578.1|SLEB
OG0007814	LOC108605518|XP_017850756.1|DBUS	LOC115629934|XP_030382400.1|SLEB
OG0007815	LOC108607105|XP_017853222.1|DBUS	LOC115627304|XP_030378806.1|SLEB
OG0007816	LOC108598945|XP_017841204.2|DBUS	LOC115628175|XP_030380022.1|SLEB
OG0007817	LOC108603858|XP_017848504.1|DBUS	LOC115621430|XP_030370941.1|SLEB
OG0007818	LOC108604515|XP_017849508.1|DBUS	LOC115620485|XP_030369578.1|SLEB
OG0007819	LOC108606803|XP_017852762.1|DBUS	LOC115627242|XP_030378725.1|SLEB
OG0007820	LOC108604134|XP_017848929.1|DBUS	LOC115621771|XP_030371381.1|SLEB
OG0007821	LOC108602092|XP_017845605.1|DBUS	LOC115621370|XP_030370856.1|SLEB
OG0007822	LOC108602091|XP_017845604.1|DBUS	LOC115621369|XP_030370855.1|SLEB
OG0007823	LOC108604530|XP_017849532.1|DBUS	LOC115621265|XP_030370724.1|SLEB
OG0007824	LOC108602987|XP_017846866.1|DBUS	LOC115621240|XP_030370692.1|SLEB
OG0007825	LOC108602876|XP_017846656.1|DBUS	LOC115621073|XP_030370460.1|SLEB
OG0007826	LOC108602343|XP_017845927.1|DBUS	LOC115621970|XP_030371680.1|SLEB
OG0007827	LOC108605442|XP_017850614.1|DBUS	LOC115633320|XP_030386610.1|SLEB
OG0007828	LOC108599183|XP_017841465.1|DBUS	LOC115624973|XP_030375685.1|SLEB
OG0007829	LOC108603295|XP_017847455.1|DBUS	LOC115620580|XP_030369740.1|SLEB
OG0007830	LOC108601359|XP_017844747.1|DBUS	LOC115621345|XP_030370825.1|SLEB
OG0007831	LOC108607196|XP_017853346.1|DBUS	LOC115629554|XP_030381902.1|SLEB
OG0007832	LOC108606682|XP_017852520.1|DBUS	LOC115629580|XP_030381932.1|SLEB
OG0007833	LOC108605268|XP_017850384.1|DBUS	LOC115626812|XP_030378148.1|SLEB
OG0007834	LOC108601911|XP_017845378.1|DBUS	LOC115628204|XP_030380057.1|SLEB
OG0007836	LOC108602759|XP_017846419.1|DBUS	LOC115621213|XP_030370655.1|SLEB
OG0007837	LOC108601460|XP_017844847.1|DBUS	LOC115621974|XP_030371684.1|SLEB
OG0007838	LOC108602421|XP_017846024.1|DBUS	LOC115621227|XP_030370676.1|SLEB
OG0007839	LOC108606062|XP_017851398.1|DBUS	LOC115633418|XP_030386737.1|SLEB
OG0007840	LOC108601863|XP_017845309.1|DBUS	LOC115620713|XP_030369950.1|SLEB
OG0007841	LOC108602353|XP_017845941.1|DBUS	LOC115621599|XP_030371151.1|SLEB
OG0007842	LOC108603614|XP_017848052.1|DBUS	LOC115621239|XP_030370690.1|SLEB
OG0007843	LOC108601501|XP_017844889.1|DBUS	LOC115620183|XP_030369166.1|SLEB
OG0007844	LOC108594751|XP_017835379.1|DBUS	LOC115629245|XP_030381562.1|SLEB
OG0007845	LOC108602079|XP_017845587.1|DBUS	LOC115621409|XP_030370914.1|SLEB
OG0007846	LOC108606549|XP_017852237.1|DBUS	LOC115627573|XP_030379156.1|SLEB
OG0007848	LOC108604695|XP_017849741.1|DBUS	LOC115620810|XP_030370094.1|SLEB
OG0007849	LOC108604472|XP_017849448.1|DBUS	LOC115620408|XP_030369489.1|SLEB
OG0007850	LOC108601862|XP_017845308.1|DBUS	LOC115620397|XP_030369469.1|SLEB
OG0007851	LOC108602579|XP_017846206.1|DBUS	LOC115621533|XP_030371058.1|SLEB
OG0007852	LOC108602450|XP_017846062.1|DBUS	LOC115622041|XP_030371769.1|SLEB
OG0007853	LOC108602171|XP_017845696.1|DBUS	LOC115621947|XP_030371654.1|SLEB
OG0007854	LOC108602185|XP_017845718.1|DBUS	LOC115621086|XP_030370479.1|SLEB
OG0007855	LOC108601424|XP_033149917.1|DBUS	LOC115625473|XP_030376382.1|SLEB
OG0007856	LOC108604696|XP_017849743.1|DBUS	LOC115621566|XP_030371107.1|SLEB
OG0007858	LOC108607539|XP_017853910.1|DBUS	LOC115632038|XP_030384863.1|SLEB
OG0007859	LOC108606988|XP_017853050.1|DBUS	LOC115630198|XP_030382626.1|SLEB
OG0007860	LOC108602056|XP_017845559.1|DBUS	LOC115620888|XP_030370230.1|SLEB
OG0007861	LOC108601468|XP_017844856.1|DBUS	LOC115628786|XP_030380861.1|SLEB
OG0007863	LOC108596662|XP_017838142.1|DBUS	LOC115631742|XP_030384441.1|SLEB
OG0007864	LOC108604159|XP_017848977.1|DBUS	LOC115625108|XP_030375873.1|SLEB
OG0007865	LOC108600378|XP_017843407.1|DBUS	LOC115632478|XP_030385512.1|SLEB
OG0007866	LOC108604217|XP_017849071.1|DBUS	LOC115620417|XP_030369500.1|SLEB
OG0007867	LOC108603318|XP_017847522.1|DBUS	LOC115621733|XP_030371323.1|SLEB
OG0007868	LOC108601420|XP_017844807.1|DBUS	LOC115621683|XP_030371254.1|SLEB
OG0007869	LOC108605549|XP_017850799.1|DBUS	LOC115628955|XP_030381091.1|SLEB
OG0007870	LOC108600359|XP_017843380.2|DBUS	LOC115623174|XP_030373250.1|SLEB
OG0007871	LOC108605084|XP_017850140.1|DBUS	LOC115629923|XP_030382388.1|SLEB
OG0007872	LOC108601168|XP_017844589.2|DBUS	LOC115623012|XP_030373043.1|SLEB
OG0007873	LOC108600405|XP_017843445.1|DBUS	LOC115622348|XP_030372121.1|SLEB
OG0007874	LOC108607276|XP_017853460.1|DBUS	LOC115629663|XP_030382038.1|SLEB
OG0007875	LOC108596840|XP_017838457.1|DBUS	LOC115620395|XP_030369472.1|SLEB
OG0007876	LOC108605560|XP_017850814.1|DBUS	LOC115628887|XP_030381004.1|SLEB
OG0007877	LOC108606648|XP_017852447.1|DBUS	LOC115627149|XP_030378587.1|SLEB
OG0007878	LOC108597761|XP_017839961.1|DBUS	LOC115623116|XP_030373186.1|SLEB
OG0007879	LOC108599844|XP_017842457.1|DBUS	LOC115632281|XP_030385230.1|SLEB
OG0007880	LOC108605932|XP_017851240.1|DBUS	LOC115620045|XP_030369025.1|SLEB
OG0007881	LOC108598517|XP_017840684.2|DBUS	LOC115628339|XP_030380262.1|SLEB
OG0007882	LOC108600940|XP_017844268.1|DBUS	LOC115628325|XP_030380241.1|SLEB
OG0007883	LOC108600239|XP_017843158.1|DBUS	LOC115628287|XP_030380184.1|SLEB
OG0007884	LOC108598053|XP_017840157.2|DBUS	LOC115632443|XP_030385449.1|SLEB
OG0007885	LOC108596841|XP_017838459.1|DBUS	LOC115627816|XP_030379511.1|SLEB
OG0007886	LOC108597034|XP_017838820.2|DBUS	LOC115626608|XP_030377861.1|SLEB
OG0007887	LOC108600939|XP_017844267.1|DBUS	LOC115628324|XP_030380239.1|SLEB
OG0007888	LOC108600981|XP_017844332.1|DBUS	LOC115633004|XP_030386189.1|SLEB
OG0007889	LOC108598754|XP_017840978.1|DBUS	LOC115622658|XP_030372528.1|SLEB
OG0007890	LOC108598518|XP_017840685.1|DBUS	LOC115633135|XP_030386397.1|SLEB
OG0007891	LOC108601641|XP_017845030.1|DBUS	LOC115621791|XP_030371422.1|SLEB
OG0007892	LOC108596801|XP_017838397.1|DBUS	LOC115620016|XP_030368981.1|SLEB
OG0007893	LOC108597274|XP_017839226.1|DBUS	LOC115633297|XP_030386572.1|SLEB
OG0007894	LOC108600438|XP_017843504.2|DBUS	LOC115632115|XP_030384967.1|SLEB
OG0007895	LOC108598039|XP_033149592.1|DBUS	LOC115633158|XP_030386428.1|SLEB
OG0007896	LOC108598419|XP_017840535.1|DBUS	LOC115632236|XP_030385156.1|SLEB
OG0007897	LOC108599823|XP_017842416.1|DBUS	LOC115622551|XP_030372378.1|SLEB
OG0007898	LOC108597922|XP_017840067.1|DBUS	LOC115632422|XP_030385423.1|SLEB
OG0007899	LOC108597916|XP_033149289.1|DBUS	LOC115632515|XP_030385566.1|SLEB
OG0007900	LOC108596090|XP_017836997.1|DBUS	LOC115623428|XP_030373659.1|SLEB
OG0007901	LOC108599547|XP_017841921.1|DBUS	LOC115623237|XP_030373349.1|SLEB
OG0007902	LOC108605642|XP_017850914.1|DBUS	LOC115626738|XP_030378047.1|SLEB
OG0007903	LOC108600984|XP_017844336.2|DBUS	LOC115632728|XP_030385833.1|SLEB
OG0007904	LOC108600557|XP_017843708.2|DBUS	LOC115632418|XP_030385417.1|SLEB
OG0007905	LOC108594307|XP_017834941.2|DBUS	LOC115630460|XP_030382885.1|SLEB
OG0007906	LOC108600159|XP_033149422.1|DBUS	LOC115622350|XP_030372124.1|SLEB
OG0007907	LOC108600289|XP_017843248.1|DBUS	LOC115622162|XP_030371891.1|SLEB
OG0007908	LOC108600290|XP_017843249.1|DBUS	LOC115622163|XP_030371892.1|SLEB
OG0007909	LOC108605279|XP_017850414.1|DBUS	LOC115626813|XP_030378149.1|SLEB
OG0007910	LOC108600611|XP_017843778.1|DBUS	LOC115630974|XP_030383419.1|SLEB
OG0007911	LOC108599459|XP_033149484.1|DBUS	LOC115628226|XP_030380090.1|SLEB
OG0007912	LOC108599461|XP_017841785.2|DBUS	LOC115628326|XP_030380243.1|SLEB
OG0007913	LOC108599462|XP_017841787.1|DBUS	LOC115628227|XP_030380091.1|SLEB
OG0007916	LOC108599323|XP_017841615.1|DBUS	LOC115626568|XP_030377807.1|SLEB
OG0007917	LOC108596107|XP_017837015.1|DBUS	LOC115633686|XP_030387003.1|SLEB
OG0007918	LOC108597213|XP_017839142.1|DBUS	LOC115625242|XP_030376097.1|SLEB
OG0007919	LOC108596960|XP_017838695.1|DBUS	LOC115624003|XP_030374438.1|SLEB
OG0007920	LOC108595438|XP_017836159.1|DBUS	LOC115633978|XP_030387359.1|SLEB
OG0007921	LOC108595691|XP_017836461.1|DBUS	LOC115634182|XP_030387627.1|SLEB
OG0007922	LOC108602553|XP_017846176.1|DBUS	LOC115624244|XP_030374723.1|SLEB
OG0007923	LOC108605393|XP_033150156.1|DBUS	LOC115626747|XP_030378059.1|SLEB
OG0007924	LOC108597647|XP_017839789.1|DBUS	LOC115620704|XP_030369941.1|SLEB
OG0007925	LOC108596291|XP_017837369.1|DBUS	LOC115630105|XP_030382583.1|SLEB
OG0007926	LOC108596454|XP_017837690.1|DBUS	LOC115634212|XP_030387664.1|SLEB
OG0007927	LOC108608505|XP_017855392.1|DBUS	LOC115629008|XP_030381155.1|SLEB
OG0007928	LOC108607877|XP_017854468.1|DBUS	LOC115626604|XP_030377855.1|SLEB
OG0007929	LOC108608117|XP_017854835.1|DBUS	LOC115625759|XP_030376777.1|SLEB
OG0007930	LOC108595695|XP_017836467.1|DBUS	LOC115624905|XP_030375614.1|SLEB
OG0007931	LOC108608496|XP_017855381.1|DBUS	LOC115625924|XP_030377019.1|SLEB
OG0007932	LOC108606673|XP_017852495.1|DBUS	LOC115627732|XP_030379354.1|SLEB
OG0007933	LOC108604669|XP_017849710.1|DBUS	LOC115623377|XP_030373533.1|SLEB
OG0007934	LOC108607821|XP_017854358.2|DBUS	LOC115626399|XP_030377622.1|SLEB
OG0007935	LOC108608137|XP_017854861.1|DBUS	LOC115626159|XP_030377293.1|SLEB
OG0007936	LOC108594241|XP_017834844.1|DBUS	LOC115632050|XP_030384883.1|SLEB
OG0007937	LOC108607840|XP_017854393.1|DBUS	LOC115632023|XP_030384828.1|SLEB
OG0007938	LOC108608268|XP_033149642.1|DBUS	LOC115630446|XP_030382868.1|SLEB
OG0007939	LOC108594403|XP_017835060.2|DBUS	LOC115631080|XP_030383587.1|SLEB
OG0007940	LOC108608152|XP_017854889.2|DBUS	LOC115632047|XP_030384879.1|SLEB
OG0007941	LOC117135036|XP_033150755.1|DBUS	LOC115632299|XP_030385262.1|SLEB
OG0007942	LOC117134922|XP_033150317.1|DBUS	LOC115629229|XP_030381499.1|SLEB
OG0007943	LOC108595169|XP_033149993.1|DBUS	LOC115626087|XP_030377200.1|SLEB
OG0007944	LOC108599456|XP_017841781.2|DBUS	LOC115628225|XP_030380089.1|SLEB
OG0007945	LOC108607787|XP_017854316.2|DBUS	LOC115628479|XP_030380461.1|SLEB
OG0007947	LOC108608546|XP_017855453.1|DBUS	LOC115626172|XP_030377309.1|SLEB
OG0007948	LOC108594525|XP_017835217.2|DBUS	LOC115626302|XP_030377490.1|SLEB
OG0007949	LOC108605544|XP_017850785.1|DBUS	LOC115629671|XP_030382049.1|SLEB
OG0007950	LOC108606547|XP_017852238.2|DBUS	LOC115630751|XP_030383266.1|SLEB
OG0007951	LOC108608470|XP_033149958.1|DBUS	LOC115630945|XP_030383374.1|SLEB
OG0007952	LOC108608250|XP_017854515.1|DBUS	LOC115631099|XP_030383613.1|SLEB
OG0007953	LOC108602023|XP_017845518.1|DBUS	LOC115625672|XP_030376668.1|SLEB
OG0007954	LOC108594508|XP_033150787.1|DBUS	LOC115629016|XP_030381172.1|SLEB
OG0007955	LOC108601600|XP_017844992.2|DBUS	LOC115626121|XP_030377234.1|SLEB
OG0007956	LOC108607915|XP_017854516.1|DBUS	LOC115629045|XP_030381207.1|SLEB
OG0007957	LOC117135003|XP_033150671.1|DBUS	LOC115630733|XP_030383247.1|SLEB
OG0007958	LOC108607249|XP_017853421.1|DBUS	LOC115629797|XP_030382219.1|SLEB
OG0007959	LOC108608449|XP_017855319.1|DBUS	LOC115631825|XP_030384525.1|SLEB
OG0007960	LOC108596620|XP_017838057.1|DBUS	LOC115625680|XP_030376677.1|SLEB
OG0007961	LOC108602005|XP_017845496.1|DBUS	LOC115623594|XP_030373856.1|SLEB
OG0007962	LOC108607116|XP_017853238.1|DBUS	LOC115627099|XP_030378515.1|SLEB
OG0007963	LOC108607597|XP_017853988.1|DBUS	LOC115626160|XP_030377294.1|SLEB
OG0007964	LOC108607738|XP_017854251.2|DBUS	LOC115628999|XP_030381144.1|SLEB
OG0007965	LOC108607872|XP_017854456.2|DBUS	LOC115626253|XP_030377409.1|SLEB
OG0007966	LOC108606560|XP_017852266.1|DBUS	LOC115631796|XP_030384493.1|SLEB
OG0007967	LOC108596319|XP_017837427.2|DBUS	LOC115630583|XP_030383061.1|SLEB
OG0007969	LOC108603080|XP_017847061.2|DBUS	LOC115632017|XP_030384812.1|SLEB
OG0007970	LOC108595090|XP_017835731.1|DBUS	LOC115624698|XP_030375373.1|SLEB
OG0007971	LOC108607053|XP_017853154.1|DBUS	LOC115628665|XP_030380695.1|SLEB
