Orthogroup	DBUS.longest_only	DMEL.longest_only
OG0009314	LOC108601672|XP_017845066.1|DBUS	GATAe|NP_650516.2|DMEL
OG0009315	LOC108602827|XP_017846550.1|DBUS	D1|NP_524286.1|DMEL
OG0009316	LOC108603087|XP_017847066.1|DBUS	CG8136|NP_731272.1|DMEL
OG0009317	LOC108601943|XP_017845412.1|DBUS	CG12885|NP_001263012.2|DMEL
OG0009318	LOC108602782|XP_017846483.1|DBUS	cDIP|NP_650951.1|DMEL
OG0009319	LOC108602920|XP_017846750.1|DBUS	CG4546|NP_650501.1|DMEL
OG0009320	LOC108602397|XP_017845997.1|DBUS	E_spl_m4-BFM|NP_524510.1|DMEL
OG0009321	LOC108602613|XP_017846240.1|DBUS	E_spl_mdelta-HLH|NP_524503.2|DMEL
OG0009322	LOC108601734|XP_017845144.1|DBUS	Sdr|NP_650408.1|DMEL
OG0009323	LOC108602172|XP_017845697.1|DBUS	Zif|NP_649657.1|DMEL
OG0009324	LOC108602709|XP_017846352.1|DBUS	Os-C|NP_001163543.1|DMEL
OG0009325	LOC108603915|XP_017848589.1|DBUS	CG8907|NP_001247146.1|DMEL
OG0009326	LOC108602641|XP_017846275.1|DBUS	CG14854|NP_001097791.1|DMEL
OG0009327	LOC108602462|XP_017846074.1|DBUS	Nph|NP_001097975.1|DMEL
OG0009328	LOC108602529|XP_033149979.1|DBUS	CG15522|NP_651749.1|DMEL
OG0009329	LOC108601570|XP_033149783.1|DBUS	eIF4G2|NP_651188.1|DMEL
OG0009330	LOC108602011|XP_017845503.1|DBUS	Adgf-D|NP_524345.2|DMEL
OG0009331	LOC108602458|XP_017846069.1|DBUS	CG14292|NP_650759.1|DMEL
OG0009332	LOC108602880|XP_017846670.1|DBUS	CG11656|NP_650251.1|DMEL
OG0009333	LOC108601288|XP_033150011.1|DBUS	CG5849|NP_650979.1|DMEL
OG0009334	LOC108601405|XP_017844793.1|DBUS	CG15545|NP_651830.1|DMEL
OG0009335	LOC108604842|XP_017849950.1|DBUS	COX7AL|NP_649793.1|DMEL
OG0009336	LOC108601723|XP_017845130.1|DBUS	Loxl1|NP_524607.1|DMEL
OG0009337	LOC108605087|XP_017850143.2|DBUS	CG2750|NP_572787.2|DMEL
OG0009338	LOC108601886|XP_017845350.1|DBUS	CG1092|NP_730797.2|DMEL
OG0009339	LOC108601329|XP_033149825.1|DBUS	TwdlF|NP_649443.1|DMEL
OG0009340	LOC108601380|XP_017844768.1|DBUS	yellow-e3|NP_650288.1|DMEL
OG0009341	LOC108604618|XP_017849648.1|DBUS	CG4360|NP_650879.1|DMEL
OG0009342	LOC108602054|XP_017845557.1|DBUS	CG6753|NP_650219.2|DMEL
OG0009343	LOC108601827|XP_017845257.1|DBUS	Dtg|NP_650220.2|DMEL
OG0009344	LOC108601376|XP_017844765.1|DBUS	Gr93a|NP_524442.2|DMEL
OG0009345	LOC108603115|XP_017847114.1|DBUS	CG5612|NP_651572.2|DMEL
OG0009346	LOC108602313|XP_017845886.1|DBUS	CG3330|NP_651558.2|DMEL
OG0009347	LOC108601362|XP_017844751.1|DBUS	TwdlD|NP_651492.1|DMEL
OG0009348	LOC108603887|XP_017848548.1|DBUS	Muted|NP_001036744.1|DMEL
OG0009349	LOC108595515|XP_017836258.1|DBUS	CG12783|NP_001262644.2|DMEL
OG0009350	LOC108602512|XP_017846131.1|DBUS	CG31010|NP_733398.1|DMEL
OG0009351	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS	PH4alphaPV|NP_733395.1|DMEL
OG0009352	LOC108601418|XP_017844806.1|DBUS	CG1077|NP_649617.1|DMEL
OG0009353	LOC108603063|XP_017846988.1|DBUS	CG13856|NP_651036.1|DMEL
OG0009354	LOC108608033|XP_017854702.1|DBUS	CG13144|NP_609415.1|DMEL
OG0009355	LOC108605807|XP_017851104.2|DBUS	Nepl7|NP_609577.2|DMEL
OG0009356	LOC108607614|XP_033150847.1|DBUS	CG8837|NP_608764.1|DMEL
OG0009357	LOC108608561|XP_017855473.1|DBUS	CG34163|NP_001097150.1|DMEL
OG0009358	LOC108598305|XP_017840413.1|DBUS	CG15418|NP_001334671.1|DMEL
OG0009359	LOC108598294|XP_017840402.1|DBUS	Ugt36A1|NP_524686.3|DMEL
OG0009360	LOC108601258|XP_017844650.1|DBUS	Mur29B|NP_723377.1|DMEL
OG0009361	LOC108598283|XP_017840391.1|DBUS	CG7778|NP_609214.1|DMEL
OG0009362	LOC108602828|XP_017846555.1|DBUS	CG14273|NP_609213.2|DMEL
OG0009363	LOC108608287|XP_017855093.2|DBUS	CG34125|NP_001036334.1|DMEL
OG0009364	LOC108597536|XP_017839628.1|DBUS	CG3557|NP_608680.1|DMEL
OG0009365	LOC108608184|XP_017854954.1|DBUS	Cf2|NP_001350854.1|DMEL
OG0009366	LOC108602106|XP_017845623.2|DBUS	CG31706|NP_723675.1|DMEL
OG0009367	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS	CG17217|NP_609555.1|DMEL
OG0009368	LOC108607532|XP_017853902.1|DBUS	CG33127|NP_787956.1|DMEL
OG0009369	LOC108607935|XP_017854540.1|DBUS	CG3345|NP_608509.1|DMEL
OG0009370	LOC108603214|XP_017847301.2|DBUS	CG14401|NP_001246115.1|DMEL
OG0009372	LOC108599568|XP_017841974.1|DBUS	CG11601|NP_608513.1|DMEL
OG0009373	LOC108608370|XP_017855207.1|DBUS	ninaD|NP_724087.1|DMEL
OG0009374	LOC108607731|XP_033150888.1|DBUS	CG34313|NP_001097169.1|DMEL
OG0009376	LOC108599270|XP_017841556.1|DBUS	CG17261|NP_608747.2|DMEL
OG0009377	LOC108601764|XP_017846159.2|DBUS	EndoGI|NP_609781.1|DMEL
OG0009378	LOC108596223|XP_017837244.2|DBUS	CG3841|NP_609300.1|DMEL
OG0009379	LOC108607940|XP_017854546.1|DBUS	CG11029|NP_608955.1|DMEL
OG0009380	LOC108594244|XP_017834849.1|DBUS	CG5727|NP_609355.1|DMEL
OG0009381	LOC108608115|XP_017854832.1|DBUS	CG14005|NP_608959.1|DMEL
OG0009382	LOC108607666|XP_017854115.1|DBUS	Pcp|NP_476673.1|DMEL
OG0009383	LOC108608414|XP_017855262.2|DBUS	Nepl5|NP_609022.1|DMEL
OG0009384	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS	NimC4|NP_609698.2|DMEL
OG0009385	LOC108607750|XP_017854267.1|DBUS	NimC3|NP_524928.2|DMEL
OG0009386	LOC108604706|XP_017849762.2|DBUS	CG33307|NP_995705.1|DMEL
OG0009387	LOC108596556|XP_017837942.1|DBUS	Vha100-3|NP_725837.1|DMEL
OG0009388	LOC108595082|XP_017835722.1|DBUS	Jheh3|NP_611387.1|DMEL
OG0009390	LOC108596880|XP_017838546.1|DBUS	sktl|NP_477206.1|DMEL
OG0009391	LOC108607463|XP_017854277.1|DBUS	Elba2|NP_608691.1|DMEL
OG0009392	LOC108595613|XP_017836367.1|DBUS	Tsp42Ef|NP_523632.2|DMEL
OG0009393	LOC108602567|XP_017846190.1|DBUS	CG14662|NP_649510.2|DMEL
OG0009394	LOC108595625|XP_017836380.1|DBUS	CG10205|NP_725422.1|DMEL
OG0009395	LOC108596128|XP_017837080.1|DBUS	Obp58d|NP_611711.1|DMEL
OG0009396	LOC108596554|XP_017837940.1|DBUS	Obp47b|NP_610669.1|DMEL
OG0009397	LOC108595869|XP_017836650.1|DBUS	CG34203|NP_001097397.1|DMEL
OG0009398	LOC108595123|XP_017835773.1|DBUS	CG9875|NP_001163262.1|DMEL
OG0009399	LOC108596717|XP_017838240.1|DBUS	CG13231|NP_610638.1|DMEL
OG0009400	LOC108597595|XP_017839706.1|DBUS	CG13747|NP_610440.1|DMEL
OG0009401	LOC108608281|XP_017855084.1|DBUS	CG14921|NP_609491.1|DMEL
OG0009402	LOC108601856|XP_017845297.1|DBUS	bocks|NP_001014611.1|DMEL
OG0009403	LOC108595295|XP_017835996.1|DBUS	CG7755|NP_611110.2|DMEL
OG0009404	LOC108597212|XP_017839140.1|DBUS	Cyp6u1|NP_610252.3|DMEL
OG0009405	LOC108595374|XP_017836090.1|DBUS	Ance-4|NP_610442.2|DMEL
OG0009407	LOC108595355|XP_017836067.1|DBUS	wun2|NP_524991.1|DMEL
OG0009408	LOC108594904|XP_017835531.1|DBUS	CG15861|NP_611984.1|DMEL
OG0009409	LOC108595893|XP_017836672.1|DBUS	Cpr49Ad|NP_610773.1|DMEL
OG0009410	LOC108594771|XP_033149187.1|DBUS	CG13226|NP_610651.1|DMEL
OG0009411	LOC108595154|XP_017835808.1|DBUS	CG17574|NP_001246287.1|DMEL
OG0009412	LOC108597604|XP_017839716.1|DBUS	CG12963|NP_001246342.1|DMEL
OG0009413	LOC108595892|XP_017836671.1|DBUS	Tsp42En|NP_523640.1|DMEL
OG0009414	LOC108597062|XP_017838875.1|DBUS	Tsp42Eq|NP_523643.2|DMEL
OG0009415	LOC108594726|XP_033149240.1|DBUS	CG1850|NP_610265.1|DMEL
OG0009416	LOC108595875|XP_017836655.1|DBUS	CG30195|NP_611696.2|DMEL
OG0009417	LOC108595954|XP_017836728.1|DBUS	CG34446|NP_001097419.1|DMEL
OG0009418	LOC108595881|XP_017836661.2|DBUS	CG3746|NP_611697.1|DMEL
OG0009419	LOC108595713|XP_017836485.1|DBUS	CG30196|NP_726220.1|DMEL
OG0009420	LOC108595714|XP_017836486.1|DBUS	CG43326|NP_001246463.1|DMEL
OG0009421	LOC108595048|XP_017835677.1|DBUS	CG15611|NP_611189.2|DMEL
OG0009422	LOC108597004|XP_017838770.1|DBUS	CG6701|NP_001188923.1|DMEL
OG0009423	LOC108595304|XP_017836007.1|DBUS	CG6805|NP_611178.1|DMEL
OG0009424	LOC108595583|XP_017836333.1|DBUS	pirk|NP_611598.1|DMEL
OG0009425	LOC108595771|XP_017836549.1|DBUS	CG30431|NP_610211.1|DMEL
OG0009426	LOC108595503|XP_017836245.1|DBUS	CG6337|NP_610905.1|DMEL
OG0009427	LOC108597707|XP_017839882.1|DBUS	List|NP_611364.2|DMEL
OG0009428	LOC108594962|XP_017835585.1|DBUS	Ir56d|NP_611432.1|DMEL
OG0009429	LOC108594892|XP_017835519.1|DBUS	CG11192|NP_611479.2|DMEL
OG0009430	LOC108595356|XP_017836068.1|DBUS	SmydA-7|NP_611181.1|DMEL
OG0009431	LOC108597334|XP_017839320.1|DBUS	bgcn|NP_523832.2|DMEL
OG0009432	LOC108595841|XP_017836621.1|DBUS	CG13578|NP_611907.2|DMEL
OG0009433	LOC108595285|XP_017835986.1|DBUS	CG6044|NP_611668.1|DMEL
OG0009434	LOC108595166|XP_017835827.1|DBUS	qkr58E-2|NP_523810.2|DMEL
OG0009435	LOC108595164|XP_017835824.1|DBUS	qkr58E-1|NP_523809.2|DMEL
OG0009436	LOC108597103|XP_017838964.1|DBUS	CG13332|NP_610883.1|DMEL
OG0009437	LOC108596532|XP_017838212.2|DBUS	CG1902|NP_610507.1|DMEL
OG0009438	LOC108595337|XP_017836046.1|DBUS	CG30375|NP_724665.1|DMEL
OG0009439	LOC108595818|XP_017836598.1|DBUS	CG34217|NP_001097229.1|DMEL
OG0009440	LOC108597469|XP_017839531.1|DBUS	Lpt|NP_611847.2|DMEL
OG0009441	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS	Muc11A|NP_001285150.1|DMEL
OG0009442	LOC108607111|XP_017853229.1|DBUS	CG9215|NP_573045.1|DMEL
OG0009443	LOC108595751|XP_017836529.1|DBUS	CG13558|NP_611800.1|DMEL
OG0009444	LOC108606717|XP_017852583.1|DBUS	CG13012|NP_573144.2|DMEL
OG0009445	LOC108605946|XP_017851256.1|DBUS	CG10352|NP_001259468.1|DMEL
OG0009446	LOC108604945|XP_033150372.1|DBUS	CG32767|NP_572203.2|DMEL
OG0009447	LOC108605062|XP_033150336.1|DBUS	CG1368|NP_572939.1|DMEL
OG0009448	LOC108607030|XP_017853109.1|DBUS	CG4955|NP_573189.1|DMEL
OG0009449	LOC108605099|XP_017850151.1|DBUS	mxc|NP_572548.1|DMEL
OG0009450	LOC108606911|XP_017852941.1|DBUS	CG3588|NP_570036.3|DMEL
OG0009451	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS	CG31644|NP_001285640.1|DMEL
OG0009453	LOC108603135|XP_017847145.1|DBUS	CG13843|NP_651069.1|DMEL
OG0009454	LOC108598177|XP_017840282.1|DBUS	CG6885|NP_649056.1|DMEL
OG0009455	LOC108605150|XP_017850213.1|DBUS	CG3568|NP_572166.1|DMEL
OG0009456	LOC108606661|XP_017852475.1|DBUS	Btnd|NP_572298.1|DMEL
OG0009457	LOC108606133|XP_017851475.1|DBUS	dgt4|NP_572150.1|DMEL
OG0009458	LOC108604977|XP_017850035.1|DBUS	CG13362|NP_569854.1|DMEL
OG0009459	LOC108599930|XP_033149711.1|DBUS	bab2|NP_523879.2|DMEL
OG0009460	LOC108598500|XP_017840659.1|DBUS	ckd|NP_728847.2|DMEL
OG0009461	LOC108597952|XP_033149604.1|DBUS	CG12009|NP_647799.1|DMEL
OG0009462	LOC117134999|XP_033150639.1|DBUS	rho|NP_523883.2|DMEL
OG0009463	LOC108598270|XP_017840375.2|DBUS	CG13032|NP_648911.1|DMEL
OG0009464	LOC108599171|XP_017841447.2|DBUS	CG6497|NP_648963.1|DMEL
OG0009465	LOC108598585|XP_033149383.1|DBUS	CG13731|NP_730262.3|DMEL
OG0009466	LOC108600903|XP_017844219.1|DBUS	PGRP-SD|NP_648145.1|DMEL
OG0009467	LOC108599262|XP_017841546.1|DBUS	CG32240|NP_728987.1|DMEL
OG0009468	LOC108600278|XP_017843234.1|DBUS	CG1246|NP_647736.1|DMEL
OG0009469	LOC108600600|XP_017843768.2|DBUS	CG6592|NP_648016.1|DMEL
OG0009470	LOC108598338|XP_017840445.1|DBUS	CG10163|NP_648042.1|DMEL
OG0009471	LOC108604839|XP_017849951.2|DBUS	pim|NP_476678.1|DMEL
OG0009472	LOC108599432|XP_017841746.1|DBUS	CG1146|NP_647725.1|DMEL
OG0009473	LOC108599393|XP_017841690.1|DBUS	CG32440|NP_730626.1|DMEL
OG0009474	LOC108600149|XP_017843033.1|DBUS	CG9192|NP_612085.1|DMEL
OG0009475	LOC117134800|XP_033149609.1|DBUS	CG34427|NP_001097553.2|DMEL
OG0009477	LOC108598101|XP_017840207.1|DBUS	CG13059|NP_648874.2|DMEL
OG0009478	LOC108599715|XP_017842201.1|DBUS	CG34247|NP_001097617.1|DMEL
OG0009479	LOC108595660|XP_017836425.1|DBUS	CG34162|NP_001097149.2|DMEL
OG0009480	LOC108598693|XP_017840903.2|DBUS	bip1|NP_648169.2|DMEL
OG0009481	LOC108597948|XP_017840052.1|DBUS	CG7509|NP_647931.1|DMEL
OG0009482	LOC108600365|XP_017843388.1|DBUS	CG18135|NP_788526.1|DMEL
OG0009483	LOC108598323|XP_017840429.1|DBUS	CG11619|NP_649081.1|DMEL
OG0009484	LOC108604812|XP_017849907.1|DBUS	CG10405|NP_001036717.1|DMEL
OG0009485	LOC108600164|XP_017843054.1|DBUS	msd5|NP_612101.1|DMEL
OG0009486	LOC108600166|XP_017843060.1|DBUS	msd1|NP_612100.2|DMEL
OG0009487	LOC108599373|XP_017841666.1|DBUS	CG14187|NP_649177.1|DMEL
OG0009488	LOC108599317|XP_017841609.1|DBUS	Tom|NP_524073.2|DMEL
OG0009489	LOC108599624|XP_017842072.1|DBUS	CG32191|NP_730304.2|DMEL
OG0009490	LOC108597421|XP_017839460.1|DBUS	CG13339|NP_610903.2|DMEL
OG0009491	LOC108600089|XP_017842938.1|DBUS	VhaM9.7-b|NP_649327.2|DMEL
OG0009492	LOC108599369|XP_017841663.1|DBUS	CG14456|NP_001137998.1|DMEL
OG0009493	LOC108599648|XP_017842112.1|DBUS	CG11426|NP_649394.1|DMEL
OG0009494	LOC108599651|XP_017842115.1|DBUS	CG11437|NP_649393.1|DMEL
OG0009495	LOC108600068|XP_017842910.1|DBUS	CG32428|NP_001189142.1|DMEL
OG0009496	LOC108600693|XP_017843899.2|DBUS	Cpr78E|NP_649345.1|DMEL
OG0009497	LOC108602445|XP_017846056.1|DBUS	CG9624|NP_650346.1|DMEL
OG0009498	LOC108600843|XP_017844130.1|DBUS	CG13252|NP_649248.3|DMEL
OG0009499	LOC108600954|XP_017844290.1|DBUS	Rcd2|NP_649244.3|DMEL
OG0009500	LOC108599105|XP_017841385.2|DBUS	CG3698|NP_649257.1|DMEL
OG0009501	LOC108599075|XP_017841352.1|DBUS	CG13455|NP_648765.1|DMEL
OG0009502	LOC108602038|XP_017845535.1|DBUS	CG6276|NP_650445.3|DMEL
OG0009503	LOC108599801|XP_017842408.2|DBUS	CG13992|NP_608975.1|DMEL
OG0009504	LOC108601808|XP_017845233.1|DBUS	dmt|NP_524295.1|DMEL
OG0009505	LOC108606189|XP_017851574.1|DBUS	Gr28a|NP_523504.2|DMEL
OG0009506	LOC108598593|XP_017840775.2|DBUS	CG34426|NP_001097552.1|DMEL
OG0009507	LOC108598662|XP_017840862.1|DBUS	ebd1|NP_612050.1|DMEL
OG0009508	LOC108600904|XP_017844220.2|DBUS	CG2964|NP_608713.2|DMEL
OG0009509	LOC108597780|XP_017839985.1|DBUS	knon|NP_611133.1|DMEL
OG0009510	LOC108606479|XP_017852104.1|DBUS	CG9072|NP_573002.1|DMEL
OG0009511	LOC108606667|XP_017852486.1|DBUS	cona|NP_650719.2|DMEL
OG0009512	LOC108607211|XP_017853368.1|DBUS	CG15577|NP_652513.1|DMEL, CG15578|NP_652514.1|DMEL
OG0009513	LOC108605772|XP_017851065.2|DBUS	CG32563|NP_728057.1|DMEL
OG0009514	LOC108606075|XP_017851410.1|DBUS	CG15711|NP_611124.1|DMEL
OG0009515	LOC108608157|XP_017854899.1|DBUS, LOC108601154|XP_017844573.2|DBUS	CG15170|NP_609927.1|DMEL
OG0009517	LOC108607721|XP_017854231.1|DBUS, LOC108607722|XP_017854232.1|DBUS	CG6441|NP_609124.3|DMEL
OG0009518	LOC108599288|XP_017841573.1|DBUS	CG42535|NP_001163412.1|DMEL
OG0009519	LOC108597910|XP_017840017.1|DBUS	SA-2|NP_612109.3|DMEL
OG0009521	LOC108600781|XP_017844039.1|DBUS	aly|NP_001261348.1|DMEL
OG0009522	LOC108595453|XP_017836181.1|DBUS	CG5539|NP_611831.2|DMEL
OG0009523	LOC108596904|XP_017838582.1|DBUS	babos|NP_611667.1|DMEL
OG0009524	LOC108597265|XP_017839212.1|DBUS	CG30324|NP_725558.1|DMEL
OG0009525	LOC108596878|XP_017838544.1|DBUS, LOC108596874|XP_017838541.1|DBUS	CG13215|NP_610649.1|DMEL
OG0009526	LOC108594770|XP_017835398.1|DBUS	CG13216|NP_610648.1|DMEL
OG0009527	LOC108595572|XP_017836321.2|DBUS	BomBc2|NP_611320.2|DMEL
OG0009528	LOC108597492|XP_017839561.1|DBUS, LOC108597493|XP_017839562.1|DBUS	Alp7|NP_611653.1|DMEL
OG0009529	LOC108596302|XP_017837386.1|DBUS	CG18467|NP_611211.3|DMEL
OG0009530	LOC108594703|XP_017835333.1|DBUS	Cpr50Ca|NP_610899.1|DMEL
OG0009531	LOC108597668|XP_017839827.1|DBUS	CG42531|NP_001163121.1|DMEL
OG0009532	LOC108594721|XP_017835348.1|DBUS	Gr58c|NP_726133.2|DMEL
OG0009533	LOC108595269|XP_017835971.1|DBUS	CG13872|NP_611449.1|DMEL
OG0009534	LOC108595578|XP_017836328.1|DBUS	CG16894|NP_611455.1|DMEL
OG0009535	LOC108594745|XP_017835371.1|DBUS	CG3502|NP_611781.3|DMEL
OG0009537	LOC108604464|XP_017849435.1|DBUS	CG12592|NP_731474.1|DMEL, sle|NP_731472.1|DMEL
OG0009538	LOC108603998|XP_017848721.1|DBUS	CAH5|NP_001097988.2|DMEL
OG0009539	LOC108602431|XP_017846039.1|DBUS	CG31189|NP_732580.3|DMEL
OG0009540	LOC108602820|XP_017846540.1|DBUS	ppk20|NP_651705.2|DMEL
OG0009542	LOC108604831|XP_017849934.1|DBUS	Pka-C2|NP_733397.2|DMEL
OG0009543	LOC108601559|XP_017844946.1|DBUS	CG31091|NP_733127.1|DMEL
OG0009545	LOC108606095|XP_017851429.1|DBUS	CG34300|NP_001097980.1|DMEL
OG0009548	LOC108598161|XP_017840266.1|DBUS	CG32107|NP_001261789.2|DMEL
OG0009556	LOC108594657|XP_017835288.1|DBUS	CG41242|NP_001104375.2|DMEL
OG0009557	LOC108604796|XP_017849886.1|DBUS	CG11786|NP_001097906.1|DMEL
OG0009560	LOC108605694|XP_017850975.1|DBUS	CG10959|NP_572451.1|DMEL
OG0009562	LOC108607430|XP_017842793.1|DBUS	CG9316|NP_610051.2|DMEL
OG0009563	LOC108598154|XP_017840260.2|DBUS	CG14120|NP_648610.1|DMEL
OG0009564	LOC108606808|XP_017852766.1|DBUS	CG42353|NP_727936.2|DMEL
OG0009565	LOC108599366|XP_017841660.2|DBUS	CG13306|NP_652444.1|DMEL
OG0009567	LOC108601221|XP_017844608.1|DBUS	pre-mod_mdg4_-V|NP_001334695.1|DMEL
OG0009569	LOC108605944|XP_017851253.1|DBUS	CG12609|NP_728194.1|DMEL
OG0009570	LOC108603571|XP_017847977.1|DBUS	CG4854|NP_650860.1|DMEL
OG0009571	LOC108601782|XP_017845198.1|DBUS	CG31388|NP_650060.1|DMEL
OG0009572	LOC108605868|XP_017851170.1|DBUS	Nek2|NP_572415.1|DMEL
OG0009573	LOC108605563|XP_017850819.1|DBUS	MFS10|NP_572857.1|DMEL
OG0009574	LOC108607071|XP_017853178.1|DBUS	CG44774|NP_001096880.1|DMEL
OG0009575	LOC108594773|XP_017835401.1|DBUS	Cpr47Eb|NP_610655.1|DMEL
OG0009576	LOC108603897|XP_017848561.1|DBUS	Osi13|NP_649634.1|DMEL
OG0009577	LOC108603544|XP_017847949.1|DBUS	CG9021|NP_608967.1|DMEL
OG0009578	LOC108604365|XP_017849298.1|DBUS	CG10165|NP_609982.1|DMEL
OG0009579	LOC108606680|XP_017852515.1|DBUS	CG1529|NP_001285506.1|DMEL
OG0009581	LOC108595132|XP_017835786.2|DBUS	CG4891|NP_609777.1|DMEL
OG0009582	LOC108599571|XP_017841976.2|DBUS	Lmpt|NP_996113.2|DMEL
OG0009583	LOC108606169|XP_017851510.1|DBUS	Cp7Fa|NP_001368953.1|DMEL
OG0009584	LOC108606013|XP_017851327.1|DBUS	CG12507|NP_573108.2|DMEL
OG0009585	LOC108603815|XP_017848424.1|DBUS	CG31510|NP_733082.1|DMEL
OG0009586	LOC108599365|XP_017841658.2|DBUS	CG13028|NP_996114.1|DMEL
OG0009588	LOC108602469|XP_017846081.1|DBUS	danr|NP_651343.1|DMEL
OG0009589	LOC108599523|XP_017841886.1|DBUS	CG33230|NP_995955.1|DMEL
OG0009590	LOC108601011|XP_017844372.1|DBUS	CG14823|NP_729205.1|DMEL
OG0009591	LOC108604109|XP_017848880.1|DBUS	E_var_3-9|NP_649852.2|DMEL
OG0009592	LOC108603229|XP_017847333.1|DBUS	CG34138|NP_001036729.2|DMEL
OG0009593	LOC108602013|XP_017845505.1|DBUS	CG7342|NP_650815.2|DMEL
OG0009594	LOC108602848|XP_017846607.1|DBUS	alrm|NP_651393.1|DMEL
OG0009595	LOC108602559|XP_017846183.1|DBUS	CG14598|NP_649722.1|DMEL
OG0009596	LOC108602060|XP_017845568.1|DBUS	CG10086|NP_649736.3|DMEL
OG0009597	LOC108602443|XP_017846054.1|DBUS	CG3014|NP_649738.1|DMEL
OG0009598	LOC108603993|XP_017848712.1|DBUS	CG2993|NP_001262348.1|DMEL
OG0009600	LOC108601222|XP_033150107.1|DBUS	sxe2|NP_650522.1|DMEL
OG0009601	LOC108601531|XP_017844920.1|DBUS	CG13622|NP_651264.2|DMEL
OG0009602	LOC108607103|XP_017853219.1|DBUS	Mco3|NP_651441.1|DMEL
OG0009603	LOC108603089|XP_017847068.1|DBUS	TMEM216|NP_649818.1|DMEL
OG0009604	LOC108606324|XP_017851831.1|DBUS	Mco4|NP_573249.1|DMEL
OG0009605	LOC108602565|XP_017846187.1|DBUS	E_spl_m7-HLH|NP_536753.1|DMEL
OG0009606	LOC108602254|XP_017845797.1|DBUS	E_spl_m3-HLH|NP_524509.2|DMEL
OG0009607	LOC108602446|XP_017846057.1|DBUS	E_spl_m2-BFM|NP_524508.1|DMEL
OG0009608	LOC108601525|XP_017844913.1|DBUS	CG17781|NP_651258.1|DMEL
OG0009609	LOC108603871|XP_017848531.1|DBUS	Mst89B|NP_650529.2|DMEL
OG0009610	LOC108604286|XP_017849185.1|DBUS	CG3517|NP_650807.1|DMEL
OG0009611	LOC108601489|XP_017844875.1|DBUS	CG11626|NP_001369023.1|DMEL
OG0009612	LOC108601404|XP_017844792.1|DBUS	CG12278|NP_650934.1|DMEL
OG0009613	LOC108594742|XP_017835373.1|DBUS	Nepl9|NP_609815.1|DMEL
OG0009614	LOC108602650|XP_017846285.1|DBUS	CG14356|NP_650339.1|DMEL
OG0009615	LOC108602540|XP_017846162.1|DBUS	CG14258|NP_651531.1|DMEL
OG0009616	LOC108604106|XP_017848876.1|DBUS	TwdlC|NP_651519.1|DMEL
OG0009617	LOC108603022|XP_017846911.1|DBUS	fru|NP_001163648.1|DMEL
OG0009619	LOC108603910|XP_017848583.1|DBUS	CAH8|NP_651033.2|DMEL
OG0009620	LOC108604161|XP_017848980.1|DBUS	CG31463|NP_731227.1|DMEL
OG0009621	LOC108602496|XP_017846112.1|DBUS	CG11672|NP_649779.1|DMEL
OG0009622	LOC108602557|XP_017846181.1|DBUS	CG14298|NP_650755.1|DMEL
OG0009624	LOC108604815|XP_017849912.1|DBUS	CG1971|NP_651900.1|DMEL
OG0009625	LOC108602140|XP_017845659.1|DBUS	PH4alphaMP|NP_524594.2|DMEL
OG0009626	LOC108601352|XP_017844741.1|DBUS	CG7031|NP_651101.1|DMEL
OG0009627	LOC108601351|XP_017844738.1|DBUS	CG13840|NP_651102.3|DMEL
OG0009628	LOC108602910|XP_017846711.1|DBUS	Nepl15|NP_651098.2|DMEL
OG0009629	LOC108601425|XP_017844813.1|DBUS	TwdlW|NP_650606.2|DMEL
OG0009630	LOC108604095|XP_017848865.1|DBUS	CG31267|NP_732214.1|DMEL
OG0009631	LOC108601675|XP_017845070.1|DBUS	Spc25|NP_650239.1|DMEL
OG0009632	LOC108605118|XP_017850170.1|DBUS	sisA|NP_511116.2|DMEL
OG0009633	LOC108595665|XP_017836434.1|DBUS	hui|NP_610991.1|DMEL
OG0009634	LOC108604135|XP_017848933.1|DBUS	CG31204|NP_733428.2|DMEL
OG0009635	LOC108604065|XP_017848818.1|DBUS	CG12402|NP_001303481.1|DMEL
OG0009636	LOC108600065|XP_017842905.1|DBUS	mag|NP_649229.1|DMEL
OG0009637	LOC108604659|XP_017849698.1|DBUS	CG11168|NP_651311.2|DMEL
OG0009638	LOC108602671|XP_017846305.1|DBUS	CG14300|NP_001014639.1|DMEL
OG0009639	LOC108602554|XP_017846177.1|DBUS	zen|NP_476793.1|DMEL
OG0009640	LOC108602338|XP_017845915.1|DBUS	CG6425|NP_651497.1|DMEL
OG0009641	LOC108602546|XP_017846167.1|DBUS	CG5391|NP_651021.1|DMEL
OG0009642	LOC108602663|XP_017846298.1|DBUS	CG7080|NP_651019.1|DMEL
OG0009643	LOC108602669|XP_017846303.1|DBUS	Gr89a|NP_650555.2|DMEL
OG0009644	LOC108602191|XP_017845728.1|DBUS	Gba1a|NP_651172.1|DMEL
OG0009645	LOC108602748|XP_017846395.1|DBUS	CG10301|NP_651173.2|DMEL
