Orthogroup	DBUS.longest_only	DSUP.longest_only
OG0010199	LOC108595755|XP_017836534.1|DBUS	LOC119551117|XP_037716228.1|DSUP
OG0010200	LOC108595575|XP_017836325.1|DBUS	LOC119549946|XP_037714255.1|DSUP
OG0010201	LOC108596677|XP_017838177.1|DBUS	LOC119551271|XP_037716459.1|DSUP
OG0010202	LOC108595120|XP_017835771.1|DBUS	LOC119550191|XP_037714660.1|DSUP
OG0010203	LOC108595514|XP_017836256.1|DBUS	LOC119551931|XP_037717510.1|DSUP
OG0010204	LOC108597012|XP_017838779.1|DBUS	LOC119550909|XP_037715826.1|DSUP
OG0010205	LOC108595558|XP_017836307.2|DBUS	LOC119551136|XP_037716254.1|DSUP
OG0010206	LOC108595289|XP_017835991.1|DBUS	LOC119551138|XP_037716256.1|DSUP
OG0010207	LOC108595700|XP_017836472.1|DBUS	LOC119550175|XP_037714638.1|DSUP
OG0010208	LOC108597205|XP_017839014.2|DBUS	LOC119549177|XP_037712906.1|DSUP
OG0010209	LOC108594617|XP_017839013.2|DBUS	LOC119549178|XP_037712907.1|DSUP
OG0010210	LOC108595035|XP_017835665.1|DBUS	LOC119551372|XP_037716622.1|DSUP
OG0010211	LOC108603500|XP_017847860.2|DBUS	LOC119551991|XP_037717640.1|DSUP
OG0010212	LOC108595676|XP_017836445.1|DBUS	LOC119551119|XP_037716231.1|DSUP
OG0010213	LOC108597224|XP_017839157.1|DBUS	LOC119550685|XP_037715476.1|DSUP
OG0010214	LOC108594723|XP_017835350.1|DBUS	LOC119549297|XP_037713181.1|DSUP
OG0010215	LOC108595885|XP_017836664.1|DBUS	LOC119551492|XP_037716787.1|DSUP
OG0010216	LOC108595592|XP_017836343.1|DBUS	LOC119550745|XP_037715593.1|DSUP
OG0010217	LOC108595617|XP_017836372.1|DBUS	LOC119550792|XP_037715652.1|DSUP
OG0010218	LOC108595628|XP_017836385.1|DBUS	LOC119550447|XP_037715051.1|DSUP
OG0010219	LOC108595512|XP_017836254.1|DBUS	LOC119550697|XP_037715491.1|DSUP
OG0010220	LOC108595738|XP_017836514.1|DBUS	LOC119551977|XP_037717619.1|DSUP
OG0010221	LOC108594870|XP_017835498.1|DBUS	LOC119551975|XP_037717617.1|DSUP
OG0010222	LOC108596501|XP_017837821.1|DBUS	LOC119549372|XP_037713335.1|DSUP
OG0010223	LOC108596734|XP_017838282.1|DBUS	LOC119549370|XP_037713331.1|DSUP
OG0010224	LOC108596793|XP_017838385.1|DBUS	LOC119550408|XP_037714995.1|DSUP
OG0010225	LOC108604613|XP_017849641.1|DBUS	LOC119557423|XP_037726106.1|DSUP
OG0010226	LOC108602558|XP_017846182.1|DBUS	LOC119560462|XP_037729850.1|DSUP
OG0010227	LOC108603715|XP_017848245.1|DBUS	LOC119559807|XP_037728819.1|DSUP
OG0010228	LOC108603730|XP_017848263.1|DBUS	LOC119560330|XP_037729648.1|DSUP
OG0010229	LOC108602870|XP_017846647.1|DBUS	LOC119560448|XP_037729822.1|DSUP
OG0010230	LOC108602330|XP_017845905.1|DBUS	LOC119560526|XP_037729930.1|DSUP
OG0010231	LOC108602597|XP_017846223.1|DBUS	LOC119560579|XP_037730034.1|DSUP
OG0010232	LOC108601231|XP_017844618.1|DBUS	LOC119550552|XP_037715261.1|DSUP
OG0010233	LOC108603277|XP_017847426.1|DBUS	LOC119559916|XP_037729021.1|DSUP
OG0010234	LOC108602242|XP_017845780.1|DBUS	LOC119560725|XP_037730270.1|DSUP
OG0010235	LOC108602256|XP_017845799.1|DBUS	LOC119553111|XP_037719219.1|DSUP
OG0010236	LOC108603739|XP_017848285.1|DBUS	LOC119554063|XP_037720736.1|DSUP
OG0010237	LOC108603148|XP_017847183.1|DBUS	LOC119560340|XP_037729664.1|DSUP
OG0010238	LOC108602399|XP_017845999.1|DBUS	LOC119563373|XP_037732652.1|DSUP
OG0010239	LOC108602262|XP_017845805.1|DBUS	LOC119560900|XP_037730525.1|DSUP
OG0010240	LOC108603366|XP_017847613.1|DBUS	LOC119548322|XP_037711431.1|DSUP
OG0010242	LOC108601978|XP_017845461.1|DBUS	LOC119557127|XP_037725642.1|DSUP
OG0010243	LOC108602436|XP_017846046.1|DBUS	LOC119557934|XP_037726877.1|DSUP
OG0010244	LOC108602497|XP_017846114.1|DBUS	LOC119553444|XP_037719766.1|DSUP
OG0010245	LOC108602643|XP_017846277.1|DBUS	LOC119560907|XP_037730538.1|DSUP
OG0010246	LOC108604022|XP_017848756.1|DBUS	LOC119560600|XP_037730056.1|DSUP
OG0010247	LOC108602034|XP_017845531.1|DBUS	LOC119556400|XP_037724509.1|DSUP
OG0010248	LOC108604423|XP_017849378.1|DBUS	LOC119546459|XP_037708670.1|DSUP
OG0010249	LOC108602175|XP_017845701.1|DBUS	LOC119556026|XP_037723736.1|DSUP
OG0010250	LOC108603156|XP_017847201.1|DBUS	LOC119546752|XP_037709202.1|DSUP
OG0010251	LOC108602475|XP_017846088.1|DBUS	LOC119559781|XP_037728791.1|DSUP
OG0010253	LOC108597407|XP_017839443.1|DBUS	LOC119551173|XP_037716299.1|DSUP
OG0010254	LOC108597561|XP_017839659.1|DBUS	LOC119558633|XP_037727966.1|DSUP, LOC119549469|XP_037713499.1|DSUP, LOC119558714|XP_037727984.1|DSUP
OG0010259	LOC108599090|XP_033149532.1|DBUS	LOC119554661|XP_037721591.1|DSUP
OG0010260	LOC108603474|XP_017847806.1|DBUS	LOC119547156|XP_037709805.1|DSUP
OG0010272	LOC108595637|XP_017836397.1|DBUS	LOC119559428|XP_037728454.1|DSUP
OG0010275	LOC108603443|XP_017847759.1|DBUS	LOC119560519|XP_037729921.1|DSUP
OG0010277	LOC108604492|XP_017849474.1|DBUS	LOC119562887|XP_037731931.1|DSUP
OG0010279	LOC108603855|XP_017848498.1|DBUS	LOC119560466|XP_037729857.1|DSUP
OG0010280	LOC108606179|XP_017851518.1|DBUS	LOC119557992|XP_037727020.1|DSUP
OG0010281	LOC108599771|XP_017842305.2|DBUS	LOC119552746|XP_037718462.1|DSUP
OG0010282	LOC108603165|XP_017847211.1|DBUS	LOC119550514|XP_037715152.1|DSUP
OG0010284	LOC108601777|XP_017845193.1|DBUS	LOC119563039|XP_037732170.1|DSUP
OG0010285	LOC108601353|XP_017844742.1|DBUS	LOC119545718|XP_037707461.1|DSUP
OG0010287	LOC108602474|XP_017846087.1|DBUS	LOC119560176|XP_037729464.1|DSUP
OG0010288	LOC108603485|XP_017847823.1|DBUS	LOC119560399|XP_037729755.1|DSUP
OG0010289	LOC108601775|XP_017845190.1|DBUS	LOC119558844|XP_037728025.1|DSUP
OG0010292	LOC117134866|XP_033150063.1|DBUS	LOC119556578|XP_037724809.1|DSUP
OG0010295	LOC108601936|XP_017845406.1|DBUS	LOC119547150|XP_037709797.1|DSUP
OG0010296	LOC108597176|XP_017839082.1|DBUS	LOC119550654|XP_037715424.1|DSUP
OG0010297	LOC117134646|XP_033148949.1|DBUS	LOC119552135|XP_037717853.1|DSUP
OG0010298	LOC108595779|XP_017836560.1|DBUS	LOC119551767|XP_037717222.1|DSUP
OG0010301	LOC108602460|XP_017846072.1|DBUS	LOC119560157|XP_037729440.1|DSUP
OG0010302	LOC108596645|XP_017838109.1|DBUS	LOC119549296|XP_037713180.1|DSUP
OG0010303	LOC108595203|XP_017835879.1|DBUS	LOC119550195|XP_037714667.1|DSUP
OG0010304	LOC108604947|XP_017850006.1|DBUS	LOC119557268|XP_037725882.1|DSUP
OG0010305	LOC108606528|XP_017852192.1|DBUS	LOC119555933|XP_037723561.1|DSUP
OG0010306	LOC108606372|XP_017851912.1|DBUS	LOC119556619|XP_037724867.1|DSUP
OG0010307	LOC108606422|XP_017852012.1|DBUS	LOC119556010|XP_037723705.1|DSUP
OG0010308	LOC108605957|XP_017851266.1|DBUS	LOC119557872|XP_037726799.1|DSUP
OG0010310	LOC108606409|XP_017851982.1|DBUS	LOC119557236|XP_037725848.1|DSUP
OG0010311	LOC108605259|XP_017850370.1|DBUS	LOC119557744|XP_037726558.1|DSUP
OG0010313	LOC108598074|XP_017840176.1|DBUS	LOC119553906|XP_037720505.1|DSUP
OG0010315	LOC108605552|XP_017850802.1|DBUS	LOC119556691|XP_037725014.1|DSUP
OG0010317	LOC108605989|XP_017851299.1|DBUS	LOC119558053|XP_037727131.1|DSUP
OG0010319	LOC108606641|XP_017852429.1|DBUS	LOC119556903|XP_037725317.1|DSUP
OG0010320	LOC108605877|XP_017851179.1|DBUS	LOC119557742|XP_037726556.1|DSUP
OG0010321	LOC108599198|XP_017841483.2|DBUS	LOC119555269|XP_037722501.1|DSUP
OG0010322	LOC108597997|XP_017840101.1|DBUS	LOC119554204|XP_037720932.1|DSUP
OG0010323	LOC108600026|XP_017842835.1|DBUS	LOC119552599|XP_037718184.1|DSUP
OG0010324	LOC108599782|XP_017842329.1|DBUS	LOC119554292|XP_037721079.1|DSUP
OG0010326	LOC108598257|XP_017840362.2|DBUS	LOC119555280|XP_037722511.1|DSUP
OG0010327	LOC108597953|XP_017840057.1|DBUS	LOC119552547|XP_037718094.1|DSUP
OG0010329	LOC108597892|XP_033149309.1|DBUS	LOC119554290|XP_037721075.1|DSUP
OG0010330	LOC108599903|XP_017842586.1|DBUS	LOC119553910|XP_037720514.1|DSUP
OG0010331	LOC108600353|XP_017843367.2|DBUS, LOC108600354|XP_033149541.1|DBUS	LOC119554799|XP_037721776.1|DSUP
OG0010332	LOC108606243|XP_017851676.1|DBUS	LOC119558227|XP_037727473.1|DSUP
OG0010333	LOC108607740|XP_017854253.2|DBUS	LOC119547705|XP_037710608.1|DSUP
OG0010335	LOC108606796|XP_017852745.1|DBUS	LOC119556980|XP_037725427.1|DSUP
OG0010336	LOC108606019|XP_017851334.1|DBUS	LOC119558104|XP_037727245.1|DSUP
OG0010337	LOC108606544|XP_017852232.1|DBUS	LOC119556458|XP_037724632.1|DSUP
OG0010338	LOC108605167|XP_033150326.1|DBUS	LOC119557937|XP_037726874.1|DSUP
OG0010339	LOC108605906|XP_017851210.1|DBUS	LOC119559199|XP_037728195.1|DSUP
OG0010340	LOC117134902|XP_033150225.1|DBUS	LOC119557596|XP_037726326.1|DSUP
OG0010341	LOC108604909|XP_017849968.1|DBUS	LOC119557595|XP_037726325.1|DSUP
OG0010342	LOC108605399|XP_033150233.1|DBUS	LOC119556854|XP_037725254.1|DSUP
OG0010343	LOC108605716|XP_017850999.1|DBUS	LOC119559979|XP_037729150.1|DSUP
OG0010344	LOC108605185|XP_017850266.1|DBUS	LOC119557212|XP_037725795.1|DSUP
OG0010345	LOC108605226|XP_017850326.1|DBUS	LOC119556103|XP_037723900.1|DSUP
OG0010346	LOC108606031|XP_017851347.1|DBUS	LOC119557421|XP_037726101.1|DSUP
OG0010347	LOC108606984|XP_017853047.1|DBUS	LOC119555905|XP_037723523.1|DSUP
OG0010348	LOC108606131|XP_017851473.1|DBUS	LOC119552165|XP_037717917.1|DSUP
OG0010349	LOC108605346|XP_017850504.1|DBUS	LOC119556826|XP_037725210.1|DSUP
OG0010350	LOC108606345|XP_017851878.1|DBUS	LOC119557164|XP_037725692.1|DSUP
OG0010351	LOC108605970|XP_017851281.1|DBUS	LOC119556942|XP_037725362.1|DSUP
OG0010352	LOC108605678|XP_017850957.1|DBUS	LOC119558055|XP_037727133.1|DSUP
OG0010353	LOC108604993|XP_017850049.1|DBUS	LOC119556722|XP_037725048.1|DSUP
OG0010354	LOC108606056|XP_017851391.1|DBUS	LOC119556410|XP_037724534.1|DSUP
OG0010355	LOC108606879|XP_017852892.1|DBUS	LOC119557795|XP_037726626.1|DSUP
OG0010356	LOC117134915|XP_033150276.1|DBUS	LOC119557135|XP_037725646.1|DSUP
OG0010357	LOC108606948|XP_017852994.2|DBUS	LOC119557677|XP_037726474.1|DSUP
OG0010358	LOC108605888|XP_017851192.1|DBUS	LOC119556533|XP_037724741.1|DSUP
OG0010359	LOC108605005|XP_017850061.1|DBUS	LOC119555994|XP_037723652.1|DSUP
OG0010360	LOC108606074|XP_017851409.1|DBUS	LOC119557425|XP_037726104.1|DSUP
OG0010361	LOC108605754|XP_017851043.1|DBUS	LOC119557418|XP_037726095.1|DSUP
OG0010362	LOC108605718|XP_017851000.1|DBUS	LOC119558205|XP_037727430.1|DSUP
OG0010363	LOC108605104|XP_017850157.1|DBUS	LOC119555961|XP_037723607.1|DSUP
OG0010364	LOC108605004|XP_017850060.1|DBUS	LOC119556850|XP_037725248.1|DSUP
OG0010365	LOC108606107|XP_017851444.1|DBUS	LOC119546855|XP_037709381.1|DSUP
OG0010366	LOC108606876|XP_017852888.1|DBUS	LOC119557311|XP_037725951.1|DSUP
OG0010367	LOC108605963|XP_017851271.2|DBUS	LOC119557750|XP_037726564.1|DSUP
OG0010368	LOC108605936|XP_033150334.1|DBUS	LOC119555896|XP_037723490.1|DSUP
OG0010369	LOC108605962|XP_017851270.1|DBUS	LOC119557188|XP_037725765.1|DSUP
OG0010370	LOC108605940|XP_017851250.1|DBUS	LOC119556551|XP_037724763.1|DSUP
OG0010371	LOC108605372|XP_017850530.1|DBUS	LOC119557623|XP_037726378.1|DSUP
OG0010372	LOC108605114|XP_017850166.1|DBUS	LOC119558373|XP_037727817.1|DSUP
OG0010373	LOC108604940|XP_017849999.1|DBUS	LOC119557483|XP_037726180.1|DSUP
OG0010374	LOC108606531|XP_017852194.1|DBUS	LOC119555932|XP_037723560.1|DSUP
OG0010375	LOC108606529|XP_017852193.1|DBUS	LOC119555931|XP_037723559.1|DSUP
OG0010376	LOC108607013|XP_017853085.1|DBUS	LOC119556448|XP_037724615.1|DSUP
OG0010377	LOC108605778|XP_017851070.1|DBUS	LOC119558264|XP_037727543.1|DSUP
OG0010378	LOC108605820|XP_017851115.1|DBUS	LOC119557733|XP_037726546.1|DSUP
OG0010379	LOC108606073|XP_017851408.1|DBUS	LOC119556561|XP_037724783.1|DSUP
OG0010380	LOC108605715|XP_017850998.1|DBUS	LOC119556770|XP_037725123.1|DSUP
OG0010381	LOC108606097|XP_017851433.1|DBUS	LOC119557820|XP_037726688.1|DSUP
OG0010382	LOC108606163|XP_017851504.1|DBUS	LOC119557001|XP_037725460.1|DSUP
OG0010383	LOC108605984|XP_017851295.1|DBUS	LOC119557004|XP_037725463.1|DSUP
OG0010384	LOC108605764|XP_017851055.1|DBUS	LOC119557913|XP_037726848.1|DSUP
OG0010385	LOC108601925|XP_033150044.1|DBUS	LOC119547463|XP_037710276.1|DSUP
OG0010386	LOC108600117|XP_017843486.2|DBUS	LOC119547484|XP_037710300.1|DSUP
OG0010387	LOC108603195|XP_017847267.1|DBUS	LOC119547425|XP_037710210.1|DSUP
OG0010388	LOC108607771|XP_033150098.1|DBUS	LOC119547618|XP_037710471.1|DSUP
OG0010389	LOC117134987|XP_033150574.1|DBUS	LOC119548065|XP_037711079.1|DSUP
OG0010390	LOC108604397|XP_017849348.1|DBUS	LOC119548012|XP_037711009.1|DSUP
OG0010391	LOC108603575|XP_017847992.2|DBUS	LOC119546957|XP_037709530.1|DSUP
OG0010392	LOC108603440|XP_017847756.2|DBUS	LOC119547738|XP_037710653.1|DSUP
OG0010393	LOC108594786|XP_017835417.1|DBUS	LOC119547403|XP_037710180.1|DSUP
OG0010394	LOC108601875|XP_017845337.2|DBUS	LOC119548711|XP_037712104.1|DSUP
OG0010396	LOC108601589|XP_017844981.1|DBUS	LOC119547414|XP_037710191.1|DSUP
OG0010397	LOC108608417|XP_017855269.1|DBUS	LOC119547621|XP_037710476.1|DSUP
OG0010398	LOC108608326|XP_017855156.1|DBUS	LOC119547198|XP_037709866.1|DSUP
OG0010399	LOC108596856|XP_017838492.2|DBUS	LOC119546680|XP_037709075.1|DSUP
OG0010400	LOC108607687|XP_017854142.1|DBUS	LOC119546932|XP_037709497.1|DSUP
OG0010401	LOC108600101|XP_017842962.2|DBUS	LOC119546929|XP_037709493.1|DSUP
OG0010402	LOC108594233|XP_017834833.2|DBUS	LOC119546120|XP_037708139.1|DSUP
OG0010403	LOC108607521|XP_017853880.2|DBUS	LOC119546209|XP_037708272.1|DSUP
OG0010408	LOC108608133|XP_017854854.1|DBUS	LOC119547722|XP_037710628.1|DSUP
OG0010409	LOC108608295|XP_017855109.1|DBUS	LOC119547320|XP_037710047.1|DSUP
OG0010411	LOC108594504|XP_017835192.2|DBUS	LOC119555524|XP_037722877.1|DSUP
OG0010413	LOC108606299|XP_017851780.1|DBUS	LOC119548385|XP_037711538.1|DSUP
OG0010414	LOC108606306|XP_017851793.1|DBUS	LOC119548390|XP_037711543.1|DSUP
OG0010415	LOC108603578|XP_017848035.1|DBUS	LOC119548543|XP_037711766.1|DSUP
OG0010416	LOC108604149|XP_017848956.1|DBUS	LOC119547691|XP_037710587.1|DSUP
OG0010417	LOC108604335|XP_017849290.1|DBUS	LOC119547447|XP_037710235.1|DSUP
OG0010418	LOC108607587|XP_017853976.1|DBUS	LOC119546266|XP_037708367.1|DSUP
OG0010419	LOC108598685|XP_017840899.1|DBUS	LOC119546989|XP_037709572.1|DSUP
OG0010420	LOC108598412|XP_017840531.2|DBUS	LOC119547106|XP_037709740.1|DSUP
OG0010421	LOC108606100|XP_017851436.1|DBUS	LOC119548243|XP_037711311.1|DSUP
OG0010422	LOC108608202|XP_017854968.2|DBUS	LOC119548707|XP_037712098.1|DSUP
OG0010423	LOC108604197|XP_017849043.2|DBUS	LOC119547938|XP_037710914.1|DSUP
OG0010424	LOC117135009|XP_033150683.1|DBUS	LOC119548446|XP_037711636.1|DSUP
OG0010425	LOC108602545|XP_017846170.1|DBUS	LOC119546341|XP_037708471.1|DSUP
OG0010426	LOC108605356|XP_017850517.1|DBUS	LOC119547809|XP_037710755.1|DSUP
OG0010427	LOC108603659|XP_017848135.2|DBUS	LOC119547656|XP_037710531.1|DSUP
OG0010428	LOC108608520|XP_017855411.2|DBUS	LOC119548700|XP_037712092.1|DSUP
OG0010429	LOC108603033|XP_017846942.1|DBUS	LOC119547950|XP_037710927.1|DSUP
OG0010430	LOC108605017|XP_017850076.1|DBUS	LOC119548030|XP_037711032.1|DSUP
OG0010431	LOC108601175|XP_017844603.1|DBUS	LOC119546654|XP_037709037.1|DSUP
OG0010432	LOC108599936|XP_017842651.1|DBUS	LOC119546604|XP_037708970.1|DSUP
OG0010433	LOC108604770|XP_017849856.1|DBUS	LOC119547244|XP_037709951.1|DSUP
OG0010434	LOC108607574|XP_017853956.1|DBUS	LOC119547654|XP_037710525.1|DSUP
OG0010435	LOC108599526|XP_017841895.2|DBUS	LOC119546609|XP_037708974.1|DSUP
OG0010436	LOC108607944|XP_017854554.1|DBUS	LOC119548745|XP_037712188.1|DSUP
OG0010437	LOC108606861|XP_017852858.1|DBUS	LOC119548040|XP_037711043.1|DSUP
OG0010438	LOC108599343|XP_017841668.2|DBUS	LOC119547759|XP_037710693.1|DSUP
OG0010439	LOC108604203|XP_017849056.1|DBUS	LOC119547821|XP_037710772.1|DSUP
OG0010440	LOC108604557|XP_017849578.1|DBUS	LOC119547737|XP_037710652.1|DSUP
OG0010441	LOC108594410|XP_017835068.1|DBUS	LOC119547907|XP_037710873.1|DSUP
OG0010442	LOC108597596|XP_017839710.1|DBUS	LOC119556435|XP_037724596.1|DSUP
OG0010443	LOC108603282|XP_017847439.1|DBUS	LOC119547780|XP_037710719.1|DSUP
OG0010444	LOC108603774|XP_017848354.1|DBUS	LOC119547778|XP_037710717.1|DSUP
OG0010445	LOC108603314|XP_017847515.2|DBUS	LOC119547781|XP_037710720.1|DSUP
OG0010446	LOC108600837|XP_017844125.1|DBUS	LOC119545986|XP_037707899.1|DSUP
OG0010447	LOC108599061|XP_017841330.2|DBUS	LOC119553912|XP_037720516.1|DSUP
OG0010448	LOC108600131|XP_017843011.1|DBUS	LOC119554545|XP_037721434.1|DSUP
OG0010450	LOC108598371|XP_017840482.2|DBUS	LOC119553579|XP_037719955.1|DSUP
OG0010451	LOC108600565|XP_017843717.2|DBUS	LOC119553166|XP_037719329.1|DSUP
OG0010452	LOC108600075|XP_017842921.1|DBUS	LOC119554289|XP_037721074.1|DSUP
OG0010453	LOC108599000|XP_017841266.1|DBUS	LOC119553181|XP_037719350.1|DSUP
OG0010454	LOC108599379|XP_017841674.1|DBUS	LOC119552589|XP_037718151.1|DSUP
OG0010455	LOC108601122|XP_017844531.1|DBUS	LOC119552508|XP_037718050.1|DSUP
OG0010456	LOC108598961|XP_017841221.1|DBUS	LOC119553853|XP_037720428.1|DSUP
OG0010457	LOC108599312|XP_017841604.1|DBUS	LOC119554500|XP_037721361.1|DSUP
OG0010458	LOC108598314|XP_017840419.1|DBUS	LOC119554364|XP_037721166.1|DSUP
OG0010459	LOC108599376|XP_017841671.1|DBUS	LOC119555013|XP_037722084.1|DSUP
OG0010460	LOC108598317|XP_033149332.1|DBUS	LOC119554333|XP_037721126.1|DSUP
OG0010461	LOC108600787|XP_017844050.1|DBUS	LOC119553236|XP_037719433.1|DSUP
OG0010462	LOC108598708|XP_017840922.1|DBUS	LOC119553392|XP_037719680.1|DSUP
OG0010463	LOC108599719|XP_017842205.1|DBUS	LOC119554586|XP_037721496.1|DSUP
OG0010464	LOC108599707|XP_017842193.1|DBUS	LOC119553952|XP_037720574.1|DSUP
OG0010465	LOC108599714|XP_017842199.2|DBUS	LOC119553990|XP_037720625.1|DSUP
OG0010466	LOC108598862|XP_017841108.1|DBUS	LOC119554002|XP_037720637.1|DSUP
OG0010467	LOC108598964|XP_017841224.1|DBUS	LOC119554615|XP_037721537.1|DSUP
OG0010468	LOC108599048|XP_017841317.1|DBUS	LOC119552741|XP_037718434.1|DSUP
OG0010469	LOC108598171|XP_017840275.1|DBUS	LOC119554653|XP_037721581.1|DSUP
OG0010470	LOC108600884|XP_017844193.2|DBUS	LOC119553843|XP_037720415.1|DSUP
OG0010471	LOC108599915|XP_017842603.1|DBUS	LOC119553621|XP_037720014.1|DSUP
OG0010472	LOC108599465|XP_017841790.1|DBUS	LOC119554644|XP_037721572.1|DSUP
OG0010473	LOC108597958|XP_017840062.2|DBUS	LOC119554562|XP_037721461.1|DSUP
OG0010474	LOC108599401|XP_017841700.1|DBUS	LOC119554402|XP_037721218.1|DSUP
OG0010475	LOC108599389|XP_017841685.1|DBUS	LOC119552490|XP_037718018.1|DSUP
OG0010477	LOC108599929|XP_017842630.1|DBUS	LOC119554436|XP_037721275.1|DSUP
OG0010478	LOC108598562|XP_017840735.2|DBUS	LOC119554885|XP_037721902.1|DSUP
OG0010479	LOC108598566|XP_017840739.1|DBUS	LOC119553596|XP_037719978.1|DSUP
OG0010480	LOC108599276|XP_017841562.1|DBUS	LOC119554096|XP_037720773.1|DSUP
OG0010481	LOC108600893|XP_017844202.2|DBUS	LOC119553506|XP_037719857.1|DSUP
OG0010482	LOC108601036|XP_017844405.1|DBUS	LOC119554446|XP_037721286.1|DSUP
OG0010483	LOC108600179|XP_017843075.1|DBUS	LOC119553864|XP_037720445.1|DSUP
OG0010484	LOC108599882|XP_017842551.1|DBUS	LOC119553904|XP_037720503.1|DSUP
OG0010485	LOC108600310|XP_017843290.1|DBUS	LOC119553197|XP_037719376.1|DSUP
OG0010486	LOC108598340|XP_017840447.2|DBUS	LOC119554823|XP_037721825.1|DSUP
OG0010487	LOC108599831|XP_017842429.1|DBUS	LOC119552500|XP_037718033.1|DSUP
OG0010488	LOC108599159|XP_017841435.1|DBUS	LOC119555520|XP_037722873.1|DSUP
OG0010489	LOC108599302|XP_017841592.1|DBUS	LOC119553704|XP_037720193.1|DSUP
OG0010490	LOC108595919|XP_017836697.1|DBUS	LOC119549406|XP_037713390.1|DSUP
OG0010491	LOC108594694|XP_033150923.1|DBUS	LOC119551144|XP_037716263.1|DSUP
OG0010493	LOC108598611|XP_017840798.1|DBUS	LOC119553668|XP_037720108.1|DSUP
OG0010495	LOC108600705|XP_017843923.1|DBUS	LOC119553119|XP_037719234.1|DSUP
OG0010496	LOC108599128|XP_033149753.1|DBUS	LOC119552868|XP_037718691.1|DSUP
OG0010497	LOC117134780|XP_033149413.1|DBUS	LOC119555495|XP_037722836.1|DSUP
OG0010498	LOC108595629|XP_017836388.1|DBUS	LOC119550521|XP_037715159.1|DSUP
OG0010501	LOC108594936|XP_017835560.1|DBUS	LOC119551965|XP_037717594.1|DSUP
OG0010502	LOC108600059|XP_017842892.2|DBUS	LOC119552774|XP_037718511.1|DSUP
OG0010503	LOC108595557|XP_017836305.1|DBUS	LOC119550731|XP_037715563.1|DSUP
OG0010504	LOC108597781|XP_017839986.1|DBUS	LOC119550986|XP_037715949.1|DSUP
OG0010505	LOC108596355|XP_017837506.1|DBUS	LOC119549590|XP_037713677.1|DSUP
OG0010506	LOC108597241|XP_017839180.1|DBUS	LOC119549135|XP_037712834.1|DSUP
OG0010508	LOC108596974|XP_017838716.1|DBUS	LOC119550796|XP_037715656.1|DSUP
OG0010509	LOC108594608|XP_017835241.1|DBUS	LOC119549172|XP_037712900.1|DSUP
OG0010510	LOC108595468|XP_017836202.1|DBUS	LOC119550288|XP_037714807.1|DSUP
OG0010512	LOC108596679|XP_017838178.1|DBUS	LOC119551272|XP_037716463.1|DSUP
OG0010513	LOC108595703|XP_017836476.1|DBUS	LOC119550803|XP_037715665.1|DSUP
OG0010514	LOC108597070|XP_017838889.1|DBUS	LOC119549562|XP_037713642.1|DSUP
OG0010515	LOC108596451|XP_017837688.1|DBUS	LOC119550320|XP_037714854.1|DSUP
OG0010516	LOC108595585|XP_017836336.1|DBUS	LOC119550662|XP_037715436.1|DSUP
OG0010517	LOC108595894|XP_017836673.1|DBUS	LOC119551906|XP_037717447.1|DSUP
OG0010519	LOC108597669|XP_017839828.1|DBUS	LOC119551481|XP_037716772.1|DSUP
OG0010520	LOC108595589|XP_017836341.1|DBUS	LOC119550590|XP_037715322.1|DSUP
OG0010521	LOC108596954|XP_017838684.1|DBUS	LOC119549121|XP_037712812.1|DSUP
OG0010522	LOC108597696|XP_017839864.1|DBUS	LOC119550294|XP_037714816.1|DSUP
OG0010523	LOC108595410|XP_017836125.1|DBUS	LOC119551217|XP_037716382.1|DSUP
OG0010524	LOC108595362|XP_017836075.1|DBUS	LOC119551739|XP_037717168.1|DSUP
OG0010525	LOC108596108|XP_017837017.1|DBUS	LOC119549530|XP_037713579.1|DSUP
OG0010526	LOC108595744|XP_017836521.1|DBUS	LOC119550255|XP_037714759.1|DSUP
OG0010527	LOC108597462|XP_017839522.2|DBUS	LOC119550813|XP_037715682.1|DSUP
OG0010528	LOC108595973|XP_017836748.2|DBUS	LOC119551066|XP_037716116.1|DSUP
OG0010529	LOC108596005|XP_017836779.1|DBUS	LOC119551618|XP_037716959.1|DSUP
OG0010530	LOC108595240|XP_017835927.1|DBUS	LOC119551978|XP_037717621.1|DSUP
OG0010531	LOC108603185|XP_017847235.1|DBUS	LOC119546950|XP_037709522.1|DSUP
OG0010532	LOC108602890|XP_017846688.1|DBUS	LOC119562917|XP_037731993.1|DSUP
OG0010533	LOC108599898|XP_033149765.1|DBUS	LOC119554835|XP_037721837.1|DSUP
OG0010535	LOC108603936|XP_017848619.1|DBUS	LOC119559823|XP_037728842.1|DSUP
OG0010536	LOC108601537|XP_033149928.1|DBUS	LOC119559856|XP_037728889.1|DSUP
OG0010537	LOC108603634|XP_033149801.1|DBUS	LOC119562882|XP_037731924.1|DSUP
OG0010538	LOC108603967|XP_017848659.1|DBUS	LOC119550565|XP_037715286.1|DSUP
OG0010539	LOC108603422|XP_033150106.1|DBUS	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP
OG0010540	LOC108602771|XP_017846432.1|DBUS	LOC119553044|XP_037719054.1|DSUP
OG0010541	LOC108602237|XP_017845773.1|DBUS	LOC119553265|XP_037719483.1|DSUP
