Orthogroup	DBUS.longest_only	CCAP.longest_only
OG0009153	LOC108595603|XP_017836358.1|DBUS	CCAP1982_LOCUS21097|CAD7013008.1|CCAP
OG0009162	LOC108598999|XP_017841265.1|DBUS	CCAP1982_LOCUS12012|CAD7003563.1|CCAP, CCAP1982_LOCUS12016|CAD7003567.1|CCAP
OG0009163	LOC108601164|XP_017844585.1|DBUS	CCAP1982_LOCUS12090|CAD7003652.1|CCAP, CCAP1982_LOCUS12089|CAD7003651.1|CCAP
OG0009164	LOC108598602|XP_017840786.2|DBUS, LOC117134781|XP_033149435.1|DBUS	CCAP1982_LOCUS13310|CAD7004927.1|CCAP
OG0009165	LOC108597968|XP_033149605.1|DBUS	CCAP1982_LOCUS12630|CAD7004211.1|CCAP
OG0009166	LOC108597887|XP_017839994.1|DBUS	CCAP1982_LOCUS13097|CAD7004704.1|CCAP, CCAP1982_LOCUS13098|CAD7004705.1|CCAP
OG0009167	LOC108600282|XP_017843241.1|DBUS	CCAP1982_LOCUS13022|CAD7004627.1|CCAP, CCAP1982_LOCUS13019|CAD7004624.1|CCAP
OG0009168	LOC108600283|XP_017843242.1|DBUS	CCAP1982_LOCUS13021|CAD7004626.1|CCAP
OG0009169	LOC108599735|XP_017842232.2|DBUS	CCAP1982_LOCUS11437|CAD7002974.1|CCAP, CCAP1982_LOCUS11436|CAD7002973.1|CCAP
OG0009170	LOC108598893|XP_017841143.1|DBUS	CCAP1982_LOCUS14887|CAD7006573.1|CCAP
OG0009171	LOC108598596|XP_017840779.1|DBUS	CCAP1982_LOCUS14973|CAD7006671.1|CCAP
OG0009172	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS	CCAP1982_LOCUS11770|CAD7003309.1|CCAP
OG0009173	LOC108599838|XP_017842437.1|DBUS	CCAP1982_LOCUS11800|CAD7003341.1|CCAP
OG0009174	LOC108605730|XP_017851014.1|DBUS	CCAP1982_LOCUS14567|CAD7006241.1|CCAP, CCAP1982_LOCUS14568|CAD7006242.1|CCAP
OG0009175	LOC108607869|XP_017854450.1|DBUS	CCAP1982_LOCUS11681|CAD7003220.1|CCAP
OG0009176	LOC108598781|XP_017841010.2|DBUS	CCAP1982_LOCUS12283|CAD7003853.1|CCAP
OG0009177	LOC108599507|XP_017841904.1|DBUS, LOC108599131|XP_017841408.2|DBUS, LOC108598870|XP_017841118.1|DBUS, LOC108599284|XP_017841571.1|DBUS, LOC108594830|XP_017835457.1|DBUS, LOC108598872|XP_017841121.1|DBUS, LOC108594832|XP_017835458.1|DBUS, LOC108608423|XP_017855282.2|DBUS	CCAP1982_LOCUS14686|CAD7006364.1|CCAP
OG0009178	LOC108598884|XP_017841134.2|DBUS	CCAP1982_LOCUS14682|CAD7006360.1|CCAP, CCAP1982_LOCUS14683|CAD7006361.1|CCAP
OG0009179	LOC108599208|XP_017841492.1|DBUS	CCAP1982_LOCUS14642|CAD7006320.1|CCAP, CCAP1982_LOCUS14641|CAD7006319.1|CCAP
OG0009182	LOC108598750|XP_033149466.1|DBUS	CCAP1982_LOCUS13887|CAD7005527.1|CCAP, CCAP1982_LOCUS13888|CAD7005528.1|CCAP
OG0009183	LOC108599232|XP_017841519.1|DBUS	CCAP1982_LOCUS13821|CAD7005461.1|CCAP, CCAP1982_LOCUS13822|CAD7005462.1|CCAP
OG0009185	LOC108598426|XP_017840541.2|DBUS	CCAP1982_LOCUS13527|CAD7005167.1|CCAP
OG0009186	LOC108598959|XP_017841218.1|DBUS	CCAP1982_LOCUS14269|CAD7005931.1|CCAP
OG0009188	LOC108596236|XP_017837264.1|DBUS	CCAP1982_LOCUS22613|CAD7014622.1|CCAP
OG0009189	LOC108598643|XP_017841264.1|DBUS	CCAP1982_LOCUS10625|CAD7002137.1|CCAP, CCAP1982_LOCUS10060|CAD7001566.1|CCAP, CCAP1982_LOCUS4108|CAD6995390.1|CCAP, CCAP1982_LOCUS10417|CAD7001930.1|CCAP
OG0009190	LOC108599260|XP_017841544.2|DBUS	CCAP1982_LOCUS11499|CAD7003036.1|CCAP
OG0009191	LOC108594650|XP_017835281.1|DBUS	CCAP1982_LOCUS21738|CAD7013698.1|CCAP
OG0009192	LOC108596074|XP_017836976.1|DBUS	CCAP1982_LOCUS22994|CAD7015037.1|CCAP
OG0009219	LOC108601618|XP_017845006.2|DBUS	CCAP1982_LOCUS1342|CAD6992490.1|CCAP
OG0009221	LOC108604238|XP_017849103.1|DBUS	CCAP1982_LOCUS2845|CAD6994075.1|CCAP
OG0009230	LOC108594433|XP_017835096.2|DBUS	CCAP1982_LOCUS5889|CAD6997256.1|CCAP
OG0009238	LOC108598976|XP_017841239.2|DBUS	CCAP1982_LOCUS13427|CAD7005059.1|CCAP
OG0009245	LOC108601429|XP_017844816.1|DBUS	CCAP1982_LOCUS649|CAD6991737.1|CCAP
OG0009266	LOC108608213|XP_033150684.1|DBUS	CCAP1982_LOCUS8781|CAD7000291.1|CCAP
OG0009267	LOC108599011|XP_017841281.2|DBUS	CCAP1982_LOCUS6258|CAD6997622.1|CCAP
OG0009269	LOC108601855|XP_017845295.1|DBUS	CCAP1982_LOCUS13783|CAD7005421.1|CCAP
OG0009270	LOC108594707|XP_017835336.1|DBUS	CCAP1982_LOCUS20409|CAD7012315.1|CCAP
OG0009273	LOC108601408|XP_017844799.1|DBUS	CCAP1982_LOCUS9149|CAD7000675.1|CCAP
OG0009274	LOC108599873|XP_017842514.1|DBUS	CCAP1982_LOCUS11312|CAD7002843.1|CCAP
OG0009276	LOC108595721|XP_017836491.1|DBUS	CCAP1982_LOCUS22273|CAD7014270.1|CCAP
OG0009283	LOC108594498|XP_017835185.2|DBUS	CCAP1982_LOCUS5738|CAD6997085.1|CCAP, CCAP1982_LOCUS5737|CAD6997084.1|CCAP
OG0009285	LOC108607423|XP_017853717.1|DBUS	CCAP1982_LOCUS11712|CAD7003250.1|CCAP, CCAP1982_LOCUS11710|CAD7003248.1|CCAP
OG0009287	LOC108599897|XP_017842577.1|DBUS	CCAP1982_LOCUS12928|CAD7004531.1|CCAP
OG0009288	LOC108605055|XP_017850111.1|DBUS	CCAP1982_LOCUS8286|CAD6999763.1|CCAP
OG0009290	LOC108595921|XP_017836699.1|DBUS	CCAP1982_LOCUS21282|CAD7013211.1|CCAP
OG0009296	LOC108603649|XP_017848104.1|DBUS	CCAP1982_LOCUS786|CAD6991896.1|CCAP
OG0009297	LOC108601826|XP_017845256.1|DBUS	CCAP1982_LOCUS788|CAD6991898.1|CCAP
OG0009299	LOC108603655|XP_033150110.1|DBUS	CCAP1982_LOCUS827|CAD6991939.1|CCAP
OG0009300	LOC108603652|XP_017848115.1|DBUS	CCAP1982_LOCUS828|CAD6991940.1|CCAP
OG0009301	LOC108601620|XP_033150122.1|DBUS	CCAP1982_LOCUS4778|CAD6996071.1|CCAP
OG0009302	LOC108601677|XP_017845075.1|DBUS	CCAP1982_LOCUS4700|CAD6995994.1|CCAP
OG0009303	LOC108601302|XP_033150052.1|DBUS	CCAP1982_LOCUS4664|CAD6995953.1|CCAP
OG0009304	LOC108602434|XP_017846044.1|DBUS	CCAP1982_LOCUS104|CAD6991165.1|CCAP
OG0009305	LOC108603384|XP_017847644.1|DBUS	CCAP1982_LOCUS115|CAD6991176.1|CCAP
OG0009306	LOC108605482|XP_017850662.1|DBUS	CCAP1982_LOCUS4614|CAD6995912.1|CCAP
OG0009307	LOC108603480|XP_017847817.1|DBUS	CCAP1982_LOCUS4602|CAD6995901.1|CCAP
OG0009308	LOC108602968|XP_017846839.1|DBUS	CCAP1982_LOCUS4578|CAD6995877.1|CCAP
OG0009309	LOC117135097|XP_033150960.1|DBUS	CCAP1982_LOCUS4570|CAD6995869.1|CCAP
OG0009310	LOC108602213|XP_017845749.1|DBUS	CCAP1982_LOCUS5186|CAD6996518.1|CCAP
OG0009312	LOC108602508|XP_017846127.2|DBUS	CCAP1982_LOCUS4969|CAD6996285.1|CCAP
OG0009313	LOC108604821|XP_017849920.1|DBUS	CCAP1982_LOCUS901|CAD6992017.1|CCAP
OG0009314	LOC108601672|XP_017845066.1|DBUS	CCAP1982_LOCUS914|CAD6992032.1|CCAP
OG0009315	LOC108602827|XP_017846550.1|DBUS	CCAP1982_LOCUS949|CAD6992068.1|CCAP
OG0009317	LOC108601943|XP_017845412.1|DBUS	CCAP1982_LOCUS982|CAD6992099.1|CCAP
OG0009318	LOC108602782|XP_017846483.1|DBUS	CCAP1982_LOCUS506|CAD6991589.1|CCAP, CCAP1982_LOCUS507|CAD6991590.1|CCAP
OG0009319	LOC108602920|XP_017846750.1|DBUS	CCAP1982_LOCUS4819|CAD6996125.1|CCAP
OG0009320	LOC108602397|XP_017845997.1|DBUS	CCAP1982_LOCUS351|CAD6991424.1|CCAP
OG0009321	LOC108602613|XP_017846240.1|DBUS	CCAP1982_LOCUS336|CAD6991409.1|CCAP
OG0009322	LOC108601734|XP_017845144.1|DBUS	CCAP1982_LOCUS329|CAD6991402.1|CCAP
OG0009323	LOC108602172|XP_017845697.1|DBUS	CCAP1982_LOCUS5158|CAD6996489.1|CCAP
OG0009324	LOC108602709|XP_017846352.1|DBUS	CCAP1982_LOCUS4331|CAD6995625.1|CCAP
OG0009325	LOC108603915|XP_017848589.1|DBUS	CCAP1982_LOCUS4216|CAD6995503.1|CCAP
OG0009326	LOC108602641|XP_017846275.1|DBUS	CCAP1982_LOCUS2052|CAD6993235.1|CCAP
OG0009327	LOC108602462|XP_017846074.1|DBUS	CCAP1982_LOCUS2030|CAD6993211.1|CCAP
OG0009328	LOC108602529|XP_033149979.1|DBUS	CCAP1982_LOCUS2139|CAD6993323.1|CCAP
OG0009329	LOC108601570|XP_033149783.1|DBUS	CCAP1982_LOCUS1322|CAD6992466.1|CCAP
OG0009330	LOC108602011|XP_017845503.1|DBUS	CCAP1982_LOCUS1297|CAD6992435.1|CCAP
OG0009331	LOC108602458|XP_017846069.1|DBUS	CCAP1982_LOCUS1226|CAD6992362.1|CCAP
OG0009332	LOC108602880|XP_017846670.1|DBUS	CCAP1982_LOCUS3991|CAD6995270.1|CCAP
OG0009333	LOC108601288|XP_033150011.1|DBUS	CCAP1982_LOCUS3902|CAD6995181.1|CCAP, CCAP1982_LOCUS3901|CAD6995180.1|CCAP
OG0009334	LOC108601405|XP_017844793.1|DBUS	CCAP1982_LOCUS1756|CAD6992923.1|CCAP
OG0009335	LOC108604842|XP_017849950.1|DBUS	CCAP1982_LOCUS1657|CAD6992818.1|CCAP
OG0009336	LOC108601723|XP_017845130.1|DBUS	CCAP1982_LOCUS2237|CAD6993422.1|CCAP
OG0009337	LOC108605087|XP_017850143.2|DBUS	CCAP1982_LOCUS1592|CAD6992749.1|CCAP
OG0009338	LOC108601886|XP_017845350.1|DBUS	CCAP1982_LOCUS2306|CAD6993493.1|CCAP
OG0009339	LOC108601329|XP_033149825.1|DBUS	CCAP1982_LOCUS2314|CAD6993501.1|CCAP
OG0009340	LOC108601380|XP_017844768.1|DBUS	CCAP1982_LOCUS2341|CAD6993529.1|CCAP
OG0009341	LOC108604618|XP_017849648.1|DBUS	CCAP1982_LOCUS2936|CAD6994171.1|CCAP
OG0009342	LOC108602054|XP_017845557.1|DBUS	CCAP1982_LOCUS2923|CAD6994158.1|CCAP
OG0009343	LOC108601827|XP_017845257.1|DBUS	CCAP1982_LOCUS2921|CAD6994155.1|CCAP
OG0009344	LOC108601376|XP_017844765.1|DBUS	CCAP1982_LOCUS2915|CAD6994149.1|CCAP
OG0009345	LOC108603115|XP_017847114.1|DBUS	CCAP1982_LOCUS2715|CAD6993927.1|CCAP
OG0009346	LOC108602313|XP_017845886.1|DBUS	CCAP1982_LOCUS2656|CAD6993860.1|CCAP
OG0009347	LOC108601362|XP_017844751.1|DBUS	CCAP1982_LOCUS3633|CAD6994898.1|CCAP
OG0009348	LOC108603887|XP_017848548.1|DBUS	CCAP1982_LOCUS3702|CAD6994971.1|CCAP
OG0009350	LOC108602512|XP_017846131.1|DBUS	CCAP1982_LOCUS1843|CAD6993008.1|CCAP
OG0009351	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS	CCAP1982_LOCUS1870|CAD6993035.1|CCAP
OG0009352	LOC108601418|XP_017844806.1|DBUS	CCAP1982_LOCUS3356|CAD6994621.1|CCAP
OG0009353	LOC108603063|XP_017846988.1|DBUS	CCAP1982_LOCUS3247|CAD6994502.1|CCAP
OG0009354	LOC108608033|XP_017854702.1|DBUS	CCAP1982_LOCUS7070|CAD6998475.1|CCAP
OG0009355	LOC108605807|XP_017851104.2|DBUS	CCAP1982_LOCUS6961|CAD6998360.1|CCAP, CCAP1982_LOCUS6959|CAD6998358.1|CCAP
OG0009356	LOC108607614|XP_033150847.1|DBUS	CCAP1982_LOCUS6933|CAD6998328.1|CCAP
OG0009357	LOC108608561|XP_017855473.1|DBUS	CCAP1982_LOCUS6810|CAD6998194.1|CCAP
OG0009358	LOC108598305|XP_017840413.1|DBUS	CCAP1982_LOCUS8767|CAD7000277.1|CCAP
OG0009359	LOC108598294|XP_017840402.1|DBUS	CCAP1982_LOCUS8771|CAD7000281.1|CCAP
OG0009360	LOC108601258|XP_017844650.1|DBUS	CCAP1982_LOCUS8814|CAD7000331.1|CCAP
OG0009361	LOC108598283|XP_017840391.1|DBUS	CCAP1982_LOCUS8815|CAD7000332.1|CCAP
OG0009362	LOC108602828|XP_017846555.1|DBUS	CCAP1982_LOCUS8816|CAD7000333.1|CCAP
OG0009363	LOC108608287|XP_017855093.2|DBUS	CCAP1982_LOCUS8840|CAD7000358.1|CCAP
OG0009364	LOC108597536|XP_017839628.1|DBUS	CCAP1982_LOCUS8933|CAD7000456.1|CCAP
OG0009365	LOC108608184|XP_017854954.1|DBUS	CCAP1982_LOCUS8208|CAD6999678.1|CCAP
OG0009367	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS	CCAP1982_LOCUS7305|CAD6998751.1|CCAP
OG0009368	LOC108607532|XP_017853902.1|DBUS	CCAP1982_LOCUS22845|CAD7014881.1|CCAP, CCAP1982_LOCUS7386|CAD6998838.1|CCAP
OG0009369	LOC108607935|XP_017854540.1|DBUS	CCAP1982_LOCUS7440|CAD6998893.1|CCAP
OG0009370	LOC108603214|XP_017847301.2|DBUS	CCAP1982_LOCUS7991|CAD6999467.1|CCAP, CCAP1982_LOCUS7994|CAD6999470.1|CCAP
OG0009372	LOC108599568|XP_017841974.1|DBUS	CCAP1982_LOCUS8021|CAD6999497.1|CCAP
OG0009373	LOC108608370|XP_017855207.1|DBUS	CCAP1982_LOCUS7616|CAD6999070.1|CCAP
OG0009374	LOC108607731|XP_033150888.1|DBUS	CCAP1982_LOCUS7600|CAD6999053.1|CCAP
OG0009376	LOC108599270|XP_017841556.1|DBUS	CCAP1982_LOCUS13674|CAD7005313.1|CCAP
OG0009377	LOC108601764|XP_017846159.2|DBUS	CCAP1982_LOCUS5333|CAD6996649.1|CCAP
OG0009378	LOC108596223|XP_017837244.2|DBUS	CCAP1982_LOCUS7913|CAD6999387.1|CCAP
OG0009379	LOC108607940|XP_017854546.1|DBUS	CCAP1982_LOCUS7754|CAD6999220.1|CCAP
OG0009381	LOC108608115|XP_017854832.1|DBUS	CCAP1982_LOCUS5412|CAD6996732.1|CCAP
OG0009383	LOC108608414|XP_017855262.2|DBUS	CCAP1982_LOCUS6128|CAD6997486.1|CCAP
OG0009384	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS	CCAP1982_LOCUS6071|CAD6997425.1|CCAP
OG0009385	LOC108607750|XP_017854267.1|DBUS	CCAP1982_LOCUS6048|CAD6997407.1|CCAP
OG0009386	LOC108604706|XP_017849762.2|DBUS	CCAP1982_LOCUS6018|CAD6997379.1|CCAP
OG0009388	LOC108595082|XP_017835722.1|DBUS	CCAP1982_LOCUS21934|CAD7013921.1|CCAP
OG0009390	LOC108596880|XP_017838546.1|DBUS	CCAP1982_LOCUS22080|CAD7014073.1|CCAP
OG0009392	LOC108595613|XP_017836367.1|DBUS	CCAP1982_LOCUS23374|CAD7015432.1|CCAP
OG0009393	LOC108602567|XP_017846190.1|DBUS	CCAP1982_LOCUS23005|CAD7015048.1|CCAP
OG0009394	LOC108595625|XP_017836380.1|DBUS	CCAP1982_LOCUS22806|CAD7014839.1|CCAP
OG0009395	LOC108596128|XP_017837080.1|DBUS	CCAP1982_LOCUS22790|CAD7014823.1|CCAP
OG0009396	LOC108596554|XP_017837940.1|DBUS	CCAP1982_LOCUS22785|CAD7014818.1|CCAP
OG0009397	LOC108595869|XP_017836650.1|DBUS	CCAP1982_LOCUS22162|CAD7014156.1|CCAP
OG0009398	LOC108595123|XP_017835773.1|DBUS	CCAP1982_LOCUS22233|CAD7014230.1|CCAP
OG0009399	LOC108596717|XP_017838240.1|DBUS	CCAP1982_LOCUS22729|CAD7014752.1|CCAP
OG0009400	LOC108597595|XP_017839706.1|DBUS	CCAP1982_LOCUS22557|CAD7014558.1|CCAP
OG0009401	LOC108608281|XP_017855084.1|DBUS	CCAP1982_LOCUS22478|CAD7014477.1|CCAP
OG0009403	LOC108595295|XP_017835996.1|DBUS	CCAP1982_LOCUS22937|CAD7014977.1|CCAP
OG0009404	LOC108597212|XP_017839140.1|DBUS	CCAP1982_LOCUS22288|CAD7014286.1|CCAP
OG0009405	LOC108595374|XP_017836090.1|DBUS	CCAP1982_LOCUS7219|CAD6998651.1|CCAP
OG0009407	LOC108595355|XP_017836067.1|DBUS	CCAP1982_LOCUS7193|CAD6998619.1|CCAP
OG0009408	LOC108594904|XP_017835531.1|DBUS	CCAP1982_LOCUS22926|CAD7014966.1|CCAP
OG0009409	LOC108595893|XP_017836672.1|DBUS	CCAP1982_LOCUS21265|CAD7013194.1|CCAP
OG0009410	LOC108594771|XP_033149187.1|DBUS	CCAP1982_LOCUS21291|CAD7013220.1|CCAP
OG0009411	LOC108595154|XP_017835808.1|DBUS	CCAP1982_LOCUS21231|CAD7013160.1|CCAP
OG0009412	LOC108597604|XP_017839716.1|DBUS	CCAP1982_LOCUS21238|CAD7013167.1|CCAP
OG0009413	LOC108595892|XP_017836671.1|DBUS	CCAP1982_LOCUS21465|CAD7013401.1|CCAP
OG0009414	LOC108597062|XP_017838875.1|DBUS	CCAP1982_LOCUS21470|CAD7013406.1|CCAP
OG0009415	LOC108594726|XP_033149240.1|DBUS	CCAP1982_LOCUS21524|CAD7013459.1|CCAP
OG0009416	LOC108595875|XP_017836655.1|DBUS	CCAP1982_LOCUS21546|CAD7013484.1|CCAP
OG0009417	LOC108595954|XP_017836728.1|DBUS	CCAP1982_LOCUS21545|CAD7013483.1|CCAP
OG0009418	LOC108595881|XP_017836661.2|DBUS	CCAP1982_LOCUS21543|CAD7013481.1|CCAP
OG0009419	LOC108595713|XP_017836485.1|DBUS	CCAP1982_LOCUS21542|CAD7013480.1|CCAP
OG0009420	LOC108595714|XP_017836486.1|DBUS	CCAP1982_LOCUS21541|CAD7013479.1|CCAP
OG0009421	LOC108595048|XP_017835677.1|DBUS	CCAP1982_LOCUS20118|CAD7012007.1|CCAP, CCAP1982_LOCUS20117|CAD7012006.1|CCAP
OG0009422	LOC108597004|XP_017838770.1|DBUS	CCAP1982_LOCUS20132|CAD7012026.1|CCAP
OG0009423	LOC108595304|XP_017836007.1|DBUS	CCAP1982_LOCUS20232|CAD7012134.1|CCAP
OG0009424	LOC108595583|XP_017836333.1|DBUS	CCAP1982_LOCUS20233|CAD7012135.1|CCAP
OG0009425	LOC108595771|XP_017836549.1|DBUS	CCAP1982_LOCUS19788|CAD7011705.1|CCAP
OG0009426	LOC108595503|XP_017836245.1|DBUS	CCAP1982_LOCUS19780|CAD7011696.1|CCAP
OG0009427	LOC108597707|XP_017839882.1|DBUS	CCAP1982_LOCUS19727|CAD7011638.1|CCAP
OG0009428	LOC108594962|XP_017835585.1|DBUS	CCAP1982_LOCUS20023|CAD7011912.1|CCAP
OG0009429	LOC108594892|XP_017835519.1|DBUS	CCAP1982_LOCUS20083|CAD7011972.1|CCAP
OG0009430	LOC108595356|XP_017836068.1|DBUS	CCAP1982_LOCUS20546|CAD7012466.1|CCAP
OG0009431	LOC108597334|XP_017839320.1|DBUS	CCAP1982_LOCUS20524|CAD7012443.1|CCAP
OG0009432	LOC108595841|XP_017836621.1|DBUS	CCAP1982_LOCUS20475|CAD7012383.1|CCAP
OG0009433	LOC108595285|XP_017835986.1|DBUS	CCAP1982_LOCUS20466|CAD7012372.1|CCAP
OG0009434	LOC108595166|XP_017835827.1|DBUS	CCAP1982_LOCUS20416|CAD7012322.1|CCAP
OG0009435	LOC108595164|XP_017835824.1|DBUS	CCAP1982_LOCUS20415|CAD7012321.1|CCAP
OG0009436	LOC108597103|XP_017838964.1|DBUS	CCAP1982_LOCUS20562|CAD7012485.1|CCAP, CCAP1982_LOCUS20566|CAD7012489.1|CCAP
OG0009437	LOC108596532|XP_017838212.2|DBUS	CCAP1982_LOCUS20696|CAD7012612.1|CCAP
OG0009438	LOC108595337|XP_017836046.1|DBUS	CCAP1982_LOCUS21003|CAD7012904.1|CCAP
OG0009439	LOC108595818|XP_017836598.1|DBUS	CCAP1982_LOCUS21008|CAD7012909.1|CCAP
OG0009440	LOC108597469|XP_017839531.1|DBUS	CCAP1982_LOCUS21129|CAD7013047.1|CCAP
OG0009459	LOC108599930|XP_033149711.1|DBUS	CCAP1982_LOCUS12584|CAD7004164.1|CCAP, CCAP1982_LOCUS12582|CAD7004162.1|CCAP
OG0009460	LOC108598500|XP_017840659.1|DBUS	CCAP1982_LOCUS12507|CAD7004084.1|CCAP
OG0009461	LOC108597952|XP_033149604.1|DBUS	CCAP1982_LOCUS12501|CAD7004076.1|CCAP
OG0009462	LOC117134999|XP_033150639.1|DBUS	CCAP1982_LOCUS12210|CAD7003774.1|CCAP
OG0009463	LOC108598270|XP_017840375.2|DBUS	CCAP1982_LOCUS11997|CAD7003548.1|CCAP
OG0009464	LOC108599171|XP_017841447.2|DBUS	CCAP1982_LOCUS12008|CAD7003559.1|CCAP
OG0009465	LOC108598585|XP_033149383.1|DBUS	CCAP1982_LOCUS12023|CAD7003574.1|CCAP, CCAP1982_LOCUS12025|CAD7003577.1|CCAP
OG0009466	LOC108600903|XP_017844219.1|DBUS	CCAP1982_LOCUS12073|CAD7003634.1|CCAP
OG0009467	LOC108599262|XP_017841546.1|DBUS	CCAP1982_LOCUS13315|CAD7004932.1|CCAP
OG0009468	LOC108600278|XP_017843234.1|DBUS	CCAP1982_LOCUS13297|CAD7004914.1|CCAP
OG0009469	LOC108600600|XP_017843768.2|DBUS	CCAP1982_LOCUS12638|CAD7004219.1|CCAP
OG0009470	LOC108598338|XP_017840445.1|DBUS	CCAP1982_LOCUS12648|CAD7004229.1|CCAP
OG0009471	LOC108604839|XP_017849951.2|DBUS	CCAP1982_LOCUS11519|CAD7003056.1|CCAP
OG0009472	LOC108599432|XP_017841746.1|DBUS	CCAP1982_LOCUS13108|CAD7004715.1|CCAP
OG0009473	LOC108599393|XP_017841690.1|DBUS	CCAP1982_LOCUS13016|CAD7004621.1|CCAP
OG0009474	LOC108600149|XP_017843033.1|DBUS	CCAP1982_LOCUS11126|CAD7002643.1|CCAP
OG0009475	LOC117134800|XP_033149609.1|DBUS	CCAP1982_LOCUS11081|CAD7002595.1|CCAP
OG0009477	LOC108598101|XP_017840207.1|DBUS	CCAP1982_LOCUS14845|CAD7006531.1|CCAP, CCAP1982_LOCUS14842|CAD7006528.1|CCAP
OG0009478	LOC108599715|XP_017842201.1|DBUS	CCAP1982_LOCUS14880|CAD7006566.1|CCAP
OG0009479	LOC108595660|XP_017836425.1|DBUS	CCAP1982_LOCUS14918|CAD7006609.1|CCAP
OG0009480	LOC108598693|XP_017840903.2|DBUS	CCAP1982_LOCUS10851|CAD7002357.1|CCAP
OG0009481	LOC108597948|XP_017840052.1|DBUS	CCAP1982_LOCUS11801|CAD7003342.1|CCAP
OG0009482	LOC108600365|XP_017843388.1|DBUS	CCAP1982_LOCUS14560|CAD7006234.1|CCAP
OG0009483	LOC108598323|XP_017840429.1|DBUS	CCAP1982_LOCUS14561|CAD7006235.1|CCAP
OG0009484	LOC108604812|XP_017849907.1|DBUS	CCAP1982_LOCUS14455|CAD7006123.1|CCAP
OG0009485	LOC108600164|XP_017843054.1|DBUS	CCAP1982_LOCUS14396|CAD7006061.1|CCAP
OG0009486	LOC108600166|XP_017843060.1|DBUS	CCAP1982_LOCUS14395|CAD7006060.1|CCAP
OG0009487	LOC108599373|XP_017841666.1|DBUS	CCAP1982_LOCUS14050|CAD7005698.1|CCAP
OG0009488	LOC108599317|XP_017841609.1|DBUS	CCAP1982_LOCUS14083|CAD7005732.1|CCAP
OG0009489	LOC108599624|XP_017842072.1|DBUS	CCAP1982_LOCUS14180|CAD7005836.1|CCAP
OG0009490	LOC108597421|XP_017839460.1|DBUS	CCAP1982_LOCUS13373|CAD7004997.1|CCAP
OG0009491	LOC108600089|XP_017842938.1|DBUS	CCAP1982_LOCUS13875|CAD7005515.1|CCAP
OG0009492	LOC108599369|XP_017841663.1|DBUS	CCAP1982_LOCUS13749|CAD7005389.1|CCAP
OG0009493	LOC108599648|XP_017842112.1|DBUS	CCAP1982_LOCUS13726|CAD7005366.1|CCAP, CCAP1982_LOCUS13717|CAD7005357.1|CCAP
OG0009494	LOC108599651|XP_017842115.1|DBUS	CCAP1982_LOCUS13716|CAD7005356.1|CCAP
OG0009495	LOC108600068|XP_017842910.1|DBUS	CCAP1982_LOCUS13685|CAD7005325.1|CCAP
OG0009496	LOC108600693|XP_017843899.2|DBUS	CCAP1982_LOCUS13551|CAD7005191.1|CCAP
OG0009497	LOC108602445|XP_017846056.1|DBUS	CCAP1982_LOCUS13524|CAD7005163.1|CCAP
OG0009498	LOC108600843|XP_017844130.1|DBUS	CCAP1982_LOCUS14275|CAD7005937.1|CCAP
OG0009499	LOC108600954|XP_017844290.1|DBUS	CCAP1982_LOCUS14268|CAD7005930.1|CCAP
OG0009500	LOC108599105|XP_017841385.2|DBUS	CCAP1982_LOCUS14263|CAD7005925.1|CCAP
OG0009501	LOC108599075|XP_017841352.1|DBUS	CCAP1982_LOCUS13407|CAD7005035.1|CCAP
OG0009502	LOC108602038|XP_017845535.1|DBUS	CCAP1982_LOCUS5510|CAD6996837.1|CCAP
OG0009503	LOC108599801|XP_017842408.2|DBUS	CCAP1982_LOCUS5607|CAD6996937.1|CCAP
OG0009504	LOC108601808|XP_017845233.1|DBUS	CCAP1982_LOCUS3460|CAD6994727.1|CCAP
OG0009505	LOC108606189|XP_017851574.1|DBUS	CCAP1982_LOCUS8847|CAD7000367.1|CCAP
OG0009506	LOC108598593|XP_017840775.2|DBUS	CCAP1982_LOCUS11082|CAD7002596.1|CCAP, CCAP1982_LOCUS11083|CAD7002597.1|CCAP
OG0009507	LOC108598662|XP_017840862.1|DBUS	CCAP1982_LOCUS14752|CAD7006433.1|CCAP
OG0009508	LOC108600904|XP_017844220.2|DBUS	CCAP1982_LOCUS21479|CAD7013415.1|CCAP
OG0009509	LOC108597780|XP_017839985.1|DBUS	CCAP1982_LOCUS22435|CAD7014439.1|CCAP
OG0009556	LOC108594657|XP_017835288.1|DBUS	CCAP1982_LOCUS4559|CAD6995858.1|CCAP
OG0009557	LOC108604796|XP_017849886.1|DBUS	CCAP1982_LOCUS4189|CAD6995473.1|CCAP
OG0009562	LOC108607430|XP_017842793.1|DBUS	CCAP1982_LOCUS19486|CAD7011386.1|CCAP
