Orthogroup	DBUS.longest_only	DEUG.longest_only
OG0009931	LOC108596164|XP_017837159.1|DBUS	LOC108112841|XP_017078640.1|DEUG
OG0009932	LOC108596729|XP_017838263.1|DBUS	LOC108104851|XP_017066657.1|DEUG
OG0009933	LOC108596023|XP_017836869.1|DBUS	LOC108112501|XP_017077869.1|DEUG
OG0009937	LOC108602742|XP_017846385.1|DBUS	LOC108109609|XP_017073661.1|DEUG
OG0009938	LOC108607225|XP_017853388.1|DBUS	LOC108105337|XP_017067319.1|DEUG
OG0009941	LOC108604744|XP_017849823.2|DBUS	LOC108115453|XP_017082379.1|DEUG
OG0009942	LOC108597119|XP_017838987.1|DBUS	LOC108104844|XP_017066645.1|DEUG
OG0009943	LOC108600793|XP_017844060.1|DBUS	LOC108111438|XP_017076398.1|DEUG
OG0009945	LOC108605581|XP_017850840.1|DBUS	LOC108117607|XP_017085620.1|DEUG
OG0009946	LOC108603752|XP_017848315.1|DBUS	LOC108116349|XP_017083652.1|DEUG
OG0009947	LOC108599597|XP_017842037.1|DBUS	LOC108107523|XP_017070553.1|DEUG
OG0009948	LOC108606623|XP_017852398.1|DBUS	LOC108105412|XP_017067449.1|DEUG
OG0009949	LOC108602701|XP_017846341.1|DBUS	LOC108115035|XP_017081772.1|DEUG
OG0009950	LOC108601597|XP_017844986.1|DBUS	LOC108116298|XP_017083576.1|DEUG
OG0009951	LOC108602510|XP_017846129.1|DBUS	LOC108117226|XP_017085046.1|DEUG
OG0009952	LOC108602240|XP_017845778.1|DBUS	LOC108105275|XP_017067253.1|DEUG
OG0009953	LOC108602229|XP_017845764.1|DBUS	LOC108113526|XP_017079608.1|DEUG
OG0009957	LOC108604315|XP_017849226.1|DBUS	LOC108111404|XP_017076343.1|DEUG
OG0009958	LOC108601904|XP_017845369.1|DBUS	LOC108115869|XP_017082989.1|DEUG
OG0009960	LOC108603211|XP_017847288.1|DBUS	LOC108114959|XP_017081641.1|DEUG
OG0009962	LOC108603205|XP_017847279.1|DBUS	LOC108116827|XP_017084367.1|DEUG
OG0009963	LOC108603909|XP_017848582.1|DBUS	LOC108115663|XP_017082711.1|DEUG
OG0009964	LOC108601792|XP_017845217.1|DBUS	LOC108116711|XP_017084221.1|DEUG
OG0009966	LOC108607847|XP_017854412.1|DBUS	LOC108103063|XP_017063894.1|DEUG
OG0009968	LOC108607535|XP_017853904.1|DBUS	LOC108110687|XP_017075303.1|DEUG
OG0009969	LOC108594270|XP_017834891.1|DBUS	LOC108118461|XP_017086669.1|DEUG
OG0009970	LOC108599690|XP_017842178.1|DBUS	LOC108107179|XP_017070087.1|DEUG
OG0009971	LOC108606165|XP_017851509.1|DBUS	LOC108118451|XP_017086655.1|DEUG
OG0009972	LOC108596703|XP_017838218.2|DBUS	LOC108110529|XP_017075099.1|DEUG
OG0009973	LOC108596398|XP_017837573.1|DBUS	LOC108109011|XP_017072772.1|DEUG
OG0009974	LOC108607960|XP_017854580.1|DBUS	LOC108103386|XP_017064322.1|DEUG
OG0009975	LOC108596830|XP_017838445.1|DBUS	LOC108103416|XP_017064363.1|DEUG
OG0009976	LOC108607739|XP_017854252.1|DBUS	LOC108106999|XP_017069829.1|DEUG
OG0009977	LOC108607130|XP_017853259.2|DBUS	LOC108110976|XP_017075769.1|DEUG
OG0009978	LOC108607147|XP_017853271.1|DBUS	LOC108110760|XP_017075461.1|DEUG
OG0009979	LOC108599567|XP_017841958.2|DBUS	LOC108111199|XP_017076082.1|DEUG
OG0009981	LOC108595561|XP_017836310.1|DBUS	LOC108112446|XP_017077782.1|DEUG
OG0009983	LOC108595922|XP_017836701.1|DBUS	LOC108112675|XP_017078308.1|DEUG
OG0009984	LOC108601147|XP_017844565.1|DBUS	LOC108106647|XP_017069351.1|DEUG
OG0009985	LOC108597157|XP_017839053.1|DBUS	LOC108106481|XP_017069048.1|DEUG
OG0009986	LOC108597061|XP_017838874.1|DBUS	LOC108112277|XP_017077588.1|DEUG
OG0009989	LOC108596163|XP_017837158.1|DBUS	LOC108112669|XP_017078296.1|DEUG
OG0009990	LOC108595806|XP_017836586.1|DBUS	LOC108108988|XP_017072735.1|DEUG
OG0009991	LOC108596984|XP_017838729.1|DBUS	LOC108106467|XP_017069025.1|DEUG
OG0009992	LOC108605886|XP_017851188.1|DBUS	LOC108110016|XP_017074343.1|DEUG
OG0009993	LOC108606871|XP_017852872.2|DBUS	LOC108103616|XP_017064645.1|DEUG
OG0009994	LOC108606061|XP_017851397.1|DBUS	LOC108103527|XP_017064529.1|DEUG
OG0009995	LOC108605088|XP_033150416.1|DBUS	LOC108103789|XP_017064912.1|DEUG
OG0009996	LOC108606779|XP_017852691.1|DBUS	LOC108103431|XP_017064390.1|DEUG
OG0009997	LOC108605995|XP_017851307.1|DBUS	LOC108103131|XP_017063987.1|DEUG
OG0009998	LOC108605799|XP_017851091.1|DBUS	LOC108104343|XP_017065826.1|DEUG
OG0009999	LOC108605650|XP_017850923.1|DBUS	LOC108104975|XP_017066834.1|DEUG
OG0010000	LOC108606201|XP_017851554.1|DBUS	LOC108116475|XP_017083898.1|DEUG
OG0010001	LOC108607113|XP_017853233.1|DBUS	LOC108103802|XP_017064972.1|DEUG
OG0010002	LOC108599290|XP_017841578.1|DBUS	LOC108104693|XP_017066392.1|DEUG
OG0010003	LOC108608536|XP_017855440.2|DBUS	LOC108112006|XP_017077234.1|DEUG
OG0010004	LOC108605761|XP_017851053.1|DBUS	LOC108109759|XP_017073923.1|DEUG
OG0010005	LOC108607144|XP_017853275.1|DBUS	LOC108117230|XP_017085055.1|DEUG
OG0010006	LOC108606896|XP_017852912.1|DBUS	LOC108105342|XP_017067328.1|DEUG
OG0010007	LOC108605810|XP_017851103.1|DBUS	LOC108103259|XP_017064160.1|DEUG
OG0010008	LOC108605571|XP_017850828.1|DBUS	LOC108110003|XP_017074330.1|DEUG
OG0010009	LOC108601017|XP_017843564.2|DBUS	LOC108114810|XP_017081420.1|DEUG
OG0010010	LOC108607055|XP_017853156.1|DBUS	LOC108109697|XP_017073812.1|DEUG
OG0010011	LOC108604981|XP_017850040.1|DBUS	LOC108110283|XP_017074766.1|DEUG
OG0010012	LOC108605935|XP_017851245.1|DBUS	LOC108102976|XP_017063774.1|DEUG
OG0010013	LOC108606069|XP_017851404.1|DBUS	LOC108111843|XP_017076938.1|DEUG
OG0010014	LOC108606122|XP_017851465.1|DBUS	LOC108109637|XP_017073702.1|DEUG
OG0010015	LOC108605925|XP_017851232.1|DBUS	LOC108111841|XP_017076935.1|DEUG
OG0010016	LOC108605368|XP_017850525.2|DBUS	LOC108102887|XP_017063575.1|DEUG
OG0010017	LOC108605923|XP_017851229.1|DBUS	LOC108111844|XP_017076939.1|DEUG
OG0010018	LOC108606886|XP_017852901.1|DBUS	LOC108103649|XP_017064695.1|DEUG
OG0010019	LOC108605922|XP_033150314.1|DBUS	LOC108102963|XP_017063750.1|DEUG
OG0010020	LOC108607200|XP_017853352.1|DBUS	LOC108117594|XP_017085598.1|DEUG
OG0010021	LOC108606527|XP_017852191.1|DBUS	LOC108103984|XP_017065261.1|DEUG
OG0010022	LOC108606106|XP_017851440.1|DBUS	LOC108117674|XP_017085691.1|DEUG
OG0010023	LOC108606146|XP_017851486.1|DBUS	LOC108105419|XP_017067456.1|DEUG
OG0010024	LOC108605019|XP_017850074.1|DBUS	LOC108105420|XP_017067457.1|DEUG
OG0010025	LOC108606293|XP_017851767.1|DBUS	LOC108102445|XP_017062927.1|DEUG
OG0010026	LOC108605173|XP_017850248.1|DBUS	LOC108118375|XP_017086536.1|DEUG
OG0010027	LOC108605139|XP_033150242.1|DBUS	LOC108118072|XP_017086103.1|DEUG
OG0010028	LOC108606490|XP_017852122.1|DBUS	LOC108117028|XP_017084689.1|DEUG
OG0010029	LOC108606138|XP_017851481.1|DBUS	LOC108104995|XP_017066861.1|DEUG
OG0010030	LOC108606175|XP_017851515.1|DBUS	LOC108118388|XP_017086551.1|DEUG
OG0010031	LOC108605115|XP_033150243.1|DBUS	LOC108118345|XP_017086477.1|DEUG
OG0010032	LOC108604133|XP_017848932.1|DBUS	LOC108105149|XP_017067073.1|DEUG
OG0010033	LOC108604929|XP_033150304.1|DBUS	LOC108118141|XP_017086189.1|DEUG
OG0010034	LOC108605049|XP_017850106.1|DBUS	LOC108118157|XP_017086205.1|DEUG
OG0010035	LOC108605385|XP_017850544.1|DBUS	LOC108118148|XP_017086194.1|DEUG
OG0010036	LOC108605048|XP_017850105.1|DBUS	LOC108118162|XP_017086213.1|DEUG
OG0010037	LOC108605047|XP_017850104.1|DBUS	LOC108118142|XP_017086190.1|DEUG
OG0010038	LOC108606196|XP_033150365.1|DBUS	LOC108110278|XP_017074753.1|DEUG
OG0010039	LOC108597701|XP_017839875.1|DBUS	LOC108106354|XP_017068823.1|DEUG
OG0010040	LOC108594509|XP_017835199.1|DBUS	LOC108107153|XP_017070051.1|DEUG
OG0010041	LOC108604918|XP_017849977.1|DBUS	LOC108103339|XP_017064263.1|DEUG
OG0010042	LOC108605553|XP_017850803.1|DBUS	LOC108103111|XP_017063968.1|DEUG
OG0010043	LOC108605859|XP_017851159.1|DBUS	LOC108103174|XP_017064048.1|DEUG
OG0010044	LOC108605445|XP_017850616.1|DBUS	LOC108103315|XP_017064233.1|DEUG
OG0010045	LOC108606916|XP_017852946.1|DBUS	LOC108104988|XP_017066854.1|DEUG
OG0010046	LOC108606917|XP_017852947.1|DBUS	LOC108104989|XP_017066855.1|DEUG
OG0010047	LOC108605933|XP_017851241.1|DBUS	LOC108103013|XP_017063825.1|DEUG
OG0010048	LOC108607085|XP_017853196.1|DBUS	LOC108110079|XP_017074456.1|DEUG
OG0010049	LOC108607046|XP_017853141.1|DBUS	LOC108110086|XP_017074465.1|DEUG
OG0010050	LOC108607282|XP_017853468.1|DBUS	LOC108110085|XP_017074464.1|DEUG
OG0010051	LOC117134907|XP_033150247.1|DBUS	LOC108103533|XP_017064550.1|DEUG
OG0010052	LOC108606763|XP_017852664.1|DBUS	LOC108102408|XP_017062857.1|DEUG
OG0010053	LOC108605808|XP_017851101.1|DBUS	LOC108105103|XP_017067027.1|DEUG
OG0010054	LOC108606745|XP_017852632.1|DBUS	LOC108103463|XP_017064446.1|DEUG
OG0010055	LOC108607221|XP_017853382.1|DBUS	LOC108103445|XP_017064416.1|DEUG
OG0010056	LOC108606614|XP_017852373.1|DBUS	LOC108109972|XP_017074281.1|DEUG
OG0010057	LOC108606524|XP_017852186.1|DBUS	LOC108105537|XP_017067658.1|DEUG
OG0010058	LOC108604982|XP_033150399.1|DBUS	LOC108103911|XP_017065149.1|DEUG
OG0010059	LOC108606454|XP_017852055.1|DBUS	LOC108117600|XP_017085605.1|DEUG
OG0010060	LOC108605182|XP_017850263.1|DBUS	LOC108103856|XP_017065050.1|DEUG
OG0010061	LOC108597998|XP_017840103.1|DBUS	LOC108107696|XP_017070790.1|DEUG
OG0010062	LOC108598043|XP_017840147.1|DBUS	LOC108107813|XP_017071032.1|DEUG
OG0010063	LOC108598288|XP_033149366.1|DBUS	LOC108108424|XP_017071965.1|DEUG
OG0010064	LOC108599588|XP_017842022.2|DBUS	LOC108108636|XP_017072226.1|DEUG
OG0010065	LOC108599086|XP_017841363.1|DBUS	LOC108107586|XP_017070636.1|DEUG
OG0010067	LOC108599433|XP_017841747.1|DBUS	LOC108107692|XP_017070786.1|DEUG
OG0010068	LOC108600593|XP_017843760.1|DBUS	LOC108114183|XP_017080478.1|DEUG
OG0010069	LOC108598503|XP_017840663.1|DBUS	LOC108114080|XP_017080327.1|DEUG
OG0010070	LOC108599544|XP_017841917.1|DBUS	LOC108114212|XP_017080520.1|DEUG
OG0010071	LOC108600300|XP_017843271.1|DBUS	LOC108108608|XP_017072195.1|DEUG
OG0010072	LOC108599363|XP_017841656.1|DBUS	LOC108107697|XP_017070791.1|DEUG
OG0010073	LOC108598765|XP_017840994.1|DBUS	LOC108109913|XP_017074210.1|DEUG
OG0010074	LOC108606793|XP_017852741.1|DBUS	LOC108104437|XP_017065985.1|DEUG
OG0010075	LOC108600270|XP_033149318.1|DBUS	LOC108107504|XP_017070535.1|DEUG
OG0010079	LOC108598100|XP_017840205.1|DBUS	LOC108114264|XP_017080649.1|DEUG
OG0010080	LOC108599351|XP_017841643.2|DBUS	LOC108109784|XP_017073952.1|DEUG
OG0010082	LOC108599751|XP_017842253.1|DBUS	LOC108108097|XP_017071483.1|DEUG
OG0010083	LOC108598223|XP_017840406.2|DBUS	LOC108105952|XP_017068241.1|DEUG
OG0010084	LOC108600427|XP_017843484.2|DBUS	LOC108105938|XP_017068222.1|DEUG
OG0010086	LOC108600907|XP_017844225.1|DBUS	LOC108106027|XP_017068365.1|DEUG
OG0010087	LOC108600230|XP_017843147.2|DBUS	LOC108105977|XP_017068283.1|DEUG
OG0010089	LOC108600188|XP_017843084.1|DBUS	LOC108114685|XP_017081266.1|DEUG
OG0010090	LOC108607418|XP_017853702.1|DBUS	LOC108102386|XP_017062813.1|DEUG
OG0010091	LOC108601844|XP_017845280.1|DBUS	LOC108106276|XP_017068731.1|DEUG
OG0010092	LOC108604225|XP_017849079.1|DBUS	LOC108105569|XP_017067703.1|DEUG
OG0010093	LOC108597575|XP_017839676.1|DBUS	LOC108112210|XP_017077516.1|DEUG
OG0010094	LOC108602909|XP_017846710.1|DBUS	LOC108115606|XP_017082627.1|DEUG
OG0010095	LOC108603664|XP_017848145.1|DBUS	LOC108116588|XP_017084021.1|DEUG
OG0010096	LOC108605613|XP_017850883.1|DBUS	LOC108103203|XP_017064081.1|DEUG
OG0010097	LOC108606148|XP_017851490.1|DBUS	LOC108105539|XP_017067660.1|DEUG
OG0010098	LOC108599864|XP_033150732.1|DBUS	LOC108113411|XP_017079455.1|DEUG
OG0010100	LOC108600357|XP_017843372.2|DBUS	LOC108108046|XP_017071409.1|DEUG
OG0010101	LOC108598847|XP_017841092.1|DBUS	LOC108108817|XP_017072504.1|DEUG
OG0010102	LOC108600952|XP_017844289.2|DBUS	LOC108108789|XP_017072453.1|DEUG
OG0010103	LOC117134801|XP_033149618.1|DBUS	LOC108108797|XP_017072466.1|DEUG
OG0010104	LOC108599191|XP_017841476.1|DBUS	LOC108117366|XP_017085238.1|DEUG
OG0010105	LOC108600574|XP_017843732.2|DBUS	LOC108106200|XP_017068616.1|DEUG
OG0010106	LOC108595145|XP_017835800.1|DBUS	LOC108106366|XP_017068836.1|DEUG
OG0010108	LOC108594878|XP_017835504.1|DBUS	LOC108112797|XP_017078573.1|DEUG
OG0010110	LOC108598040|XP_017840143.1|DBUS	LOC108107995|XP_017071334.1|DEUG
OG0010111	LOC108603240|XP_017847356.1|DBUS	LOC108115912|XP_017083038.1|DEUG
OG0010112	LOC108602732|XP_017846372.1|DBUS	LOC108116834|XP_017084375.1|DEUG
OG0010113	LOC108606403|XP_017851977.1|DBUS	LOC108103214|XP_017064098.1|DEUG
OG0010114	LOC108606027|XP_017851343.1|DBUS	LOC108110292|XP_017074779.1|DEUG
OG0010115	LOC108605657|XP_017850933.1|DBUS	LOC108110277|XP_017074752.1|DEUG
OG0010117	LOC117134952|XP_033150466.1|DBUS	LOC108105003|XP_017066868.1|DEUG
OG0010118	LOC108606501|XP_017852158.1|DBUS	LOC108118296|XP_017086397.1|DEUG
OG0010119	LOC108604994|XP_017850050.1|DBUS	LOC108109638|XP_017073703.1|DEUG
OG0010120	LOC108605683|XP_017850964.1|DBUS	LOC108103135|XP_017063994.1|DEUG
OG0010121	LOC108605358|XP_017850515.1|DBUS	LOC108109929|XP_017074217.1|DEUG
OG0010122	LOC108606792|XP_017852740.1|DBUS	LOC108102903|XP_017063614.1|DEUG
OG0010123	LOC108605954|XP_017851263.1|DBUS	LOC108102979|XP_017063777.1|DEUG
OG0010125	LOC108605508|XP_017850745.1|DBUS	LOC108103184|XP_017064059.1|DEUG
OG0010126	LOC108595220|XP_017835112.2|DBUS	LOC108105778|XP_017067992.1|DEUG
OG0010128	LOC108600578|XP_017843740.1|DBUS	LOC108110464|XP_017075021.1|DEUG
OG0010129	LOC108594506|XP_017835193.2|DBUS	LOC108111232|XP_017076124.1|DEUG
OG0010130	LOC108608274|XP_017855070.1|DBUS	LOC108108486|XP_017072032.1|DEUG
OG0010131	LOC108607571|XP_017853951.1|DBUS	LOC108105893|XP_017068163.1|DEUG
OG0010132	LOC108608320|XP_017855143.2|DBUS	LOC108106887|XP_017069624.1|DEUG
OG0010133	LOC108607678|XP_017854124.2|DBUS	LOC108106891|XP_017069628.1|DEUG
OG0010134	LOC108607519|XP_017853878.1|DBUS	LOC108110655|XP_017075256.1|DEUG
OG0010135	LOC108599408|XP_017841710.1|DBUS	LOC108103383|XP_017064318.1|DEUG
OG0010136	LOC108601038|XP_017844413.1|DBUS	LOC108103385|XP_017064321.1|DEUG
OG0010137	LOC108600934|XP_017844302.1|DBUS	LOC108113467|XP_017079538.1|DEUG
OG0010138	LOC108607684|XP_017854134.1|DBUS	LOC108111544|XP_017076552.1|DEUG
OG0010139	LOC108608311|XP_017855127.2|DBUS	LOC108115440|XP_017082364.1|DEUG
OG0010140	LOC108606273|XP_017851743.1|DBUS	LOC108111203|XP_017076089.1|DEUG
OG0010141	LOC108603720|XP_017848252.1|DBUS	LOC108111549|XP_017076560.1|DEUG
OG0010142	LOC108603446|XP_017847769.1|DBUS	LOC108110919|XP_017075683.1|DEUG
OG0010143	LOC108600514|XP_017843647.2|DBUS	LOC108104020|XP_017065341.1|DEUG
OG0010144	LOC108603918|XP_017848601.1|DBUS	LOC108103081|XP_017063921.1|DEUG
OG0010145	LOC108596185|XP_017837192.1|DBUS	LOC108115443|XP_017082368.1|DEUG
OG0010146	LOC108608246|XP_017855022.2|DBUS	LOC108115489|XP_017082463.1|DEUG
OG0010147	LOC108604093|XP_017848867.1|DBUS	LOC108110595|XP_017075182.1|DEUG
OG0010148	LOC108608036|XP_017854704.2|DBUS	LOC108103653|XP_017064741.1|DEUG
OG0010149	LOC108604612|XP_017849644.1|DBUS	LOC108112483|XP_017077840.1|DEUG
OG0010150	LOC108603687|XP_017848202.2|DBUS	LOC108105654|XP_017067832.1|DEUG
OG0010151	LOC108605638|XP_017850913.1|DBUS	LOC108114804|XP_017081407.1|DEUG
OG0010152	LOC108608053|XP_017854724.2|DBUS	LOC108104145|XP_017065535.1|DEUG
OG0010153	LOC108600058|XP_017842896.1|DBUS	LOC108105134|XP_017067056.1|DEUG
OG0010154	LOC108598861|XP_017841111.2|DBUS	LOC108105127|XP_017067049.1|DEUG
OG0010155	LOC108604484|XP_017849467.1|DBUS	LOC108115444|XP_017082369.1|DEUG
OG0010156	LOC108599190|XP_017841475.1|DBUS	LOC108108285|XP_017071777.1|DEUG
OG0010157	LOC108599089|XP_017841366.1|DBUS	LOC108114083|XP_017080326.1|DEUG
OG0010158	LOC108600130|XP_017843009.1|DBUS	LOC108114518|XP_017081032.1|DEUG
OG0010159	LOC108601174|XP_017844596.1|DBUS	LOC108107795|XP_017070999.1|DEUG
OG0010160	LOC108601170|XP_017844592.1|DBUS	LOC108107669|XP_017070744.1|DEUG
OG0010161	LOC108599118|XP_033149311.1|DBUS, LOC108599786|XP_033149368.1|DBUS	LOC108114262|XP_017080647.1|DEUG
OG0010163	LOC108599033|XP_017841303.2|DBUS	LOC108114217|XP_017080533.1|DEUG
OG0010164	LOC108600721|XP_017843948.1|DBUS	LOC108114609|XP_017081160.1|DEUG
OG0010165	LOC108599421|XP_017841723.1|DBUS	LOC108107672|XP_017070749.1|DEUG
OG0010166	LOC108599241|XP_017841527.2|DBUS	LOC108114534|XP_017081061.1|DEUG
OG0010167	LOC108598117|XP_017840223.1|DBUS	LOC108114100|XP_017080347.1|DEUG
OG0010169	LOC108600755|XP_033150648.1|DBUS	LOC108114736|XP_017081337.1|DEUG
OG0010170	LOC108599227|XP_017841512.2|DBUS	LOC108108446|XP_017071989.1|DEUG
OG0010171	LOC108599006|XP_017841271.1|DBUS	LOC108108453|XP_017071996.1|DEUG
OG0010172	LOC108599315|XP_017841607.1|DBUS	LOC108118185|XP_017086232.1|DEUG
OG0010173	LOC108597765|XP_017839966.1|DBUS	LOC108112227|XP_017077536.1|DEUG
OG0010174	LOC108596399|XP_017837571.1|DBUS	LOC108112834|XP_017078631.1|DEUG
OG0010175	LOC108595825|XP_017836604.1|DBUS	LOC108112399|XP_017077730.1|DEUG
OG0010176	LOC117134702|XP_033149098.1|DBUS	LOC108112465|XP_017077807.1|DEUG
OG0010177	LOC108597501|XP_017839576.1|DBUS	LOC108113030|XP_017078950.1|DEUG
OG0010178	LOC108594813|XP_017835441.1|DBUS	LOC108113054|XP_017078973.1|DEUG
OG0010179	LOC108601990|XP_017845473.1|DBUS, LOC108598131|XP_017840238.1|DBUS	LOC108107973|XP_017071306.1|DEUG
OG0010180	LOC108599359|XP_017841652.1|DBUS	LOC108108478|XP_017072026.1|DEUG
OG0010181	LOC108598830|XP_017841076.2|DBUS	LOC108108688|XP_017072281.1|DEUG
OG0010182	LOC108597272|XP_017839224.1|DBUS	LOC108109242|XP_017073208.1|DEUG
OG0010183	LOC108597273|XP_017839225.1|DBUS	LOC108108986|XP_017072733.1|DEUG
OG0010184	LOC108594937|XP_017835561.1|DBUS	LOC108106235|XP_017068650.1|DEUG
OG0010185	LOC108595956|XP_017836732.1|DBUS	LOC108106356|XP_017068825.1|DEUG
OG0010186	LOC108599344|XP_017841635.1|DBUS	LOC108106024|XP_017068362.1|DEUG
OG0010187	LOC108595175|XP_017835841.1|DBUS	LOC108106267|XP_017068720.1|DEUG
OG0010188	LOC108595805|XP_017836585.1|DBUS	LOC108112640|XP_017078239.1|DEUG
OG0010189	LOC108595944|XP_017836719.1|DBUS	LOC108112437|XP_017077771.1|DEUG
OG0010190	LOC108597772|XP_017839976.1|DBUS	LOC108106436|XP_017068957.1|DEUG
OG0010192	LOC108596004|XP_017836778.1|DBUS	LOC108112427|XP_017077759.1|DEUG
OG0010193	LOC108595274|XP_017835975.1|DBUS	LOC108113321|XP_017079364.1|DEUG
OG0010194	LOC108599066|XP_017841336.1|DBUS	LOC108114725|XP_017081320.1|DEUG
OG0010195	LOC108599238|XP_017841524.1|DBUS	LOC108113916|XP_017080111.1|DEUG
OG0010196	LOC108597174|XP_017839079.1|DBUS	LOC108107359|XP_017070349.1|DEUG
OG0010197	LOC108597444|XP_017839496.1|DBUS	LOC108113282|XP_017079320.1|DEUG
OG0010198	LOC108595070|XP_017835706.1|DBUS	LOC108112680|XP_017078360.1|DEUG
OG0010199	LOC108595755|XP_017836534.1|DBUS	LOC108108981|XP_017072726.1|DEUG
OG0010200	LOC108595575|XP_017836325.1|DBUS	LOC108113314|XP_017079359.1|DEUG
OG0010201	LOC108596677|XP_017838177.1|DBUS	LOC108107474|XP_017070510.1|DEUG
OG0010202	LOC108595120|XP_017835771.1|DBUS	LOC108109269|XP_017073247.1|DEUG
OG0010203	LOC108595514|XP_017836256.1|DBUS	LOC108109062|XP_017072884.1|DEUG
OG0010204	LOC108597012|XP_017838779.1|DBUS	LOC108106549|XP_017069200.1|DEUG
OG0010205	LOC108595558|XP_017836307.2|DBUS	LOC108111956|XP_017077138.1|DEUG
OG0010206	LOC108595289|XP_017835991.1|DBUS	LOC108111898|XP_017077024.1|DEUG
OG0010207	LOC108595700|XP_017836472.1|DBUS	LOC108106288|XP_017068743.1|DEUG
OG0010208	LOC108597205|XP_017839014.2|DBUS	LOC108104853|XP_017066660.1|DEUG
OG0010209	LOC108594617|XP_017839013.2|DBUS	LOC108104854|XP_017066661.1|DEUG
OG0010210	LOC108595035|XP_017835665.1|DBUS	LOC108113333|XP_017079379.1|DEUG
OG0010211	LOC108603500|XP_017847860.2|DBUS	LOC108112612|XP_017078192.1|DEUG
OG0010212	LOC108595676|XP_017836445.1|DBUS	LOC108112468|XP_017077809.1|DEUG
OG0010213	LOC108597224|XP_017839157.1|DBUS	LOC108113071|XP_017079000.1|DEUG
OG0010214	LOC108594723|XP_017835350.1|DBUS	LOC108112900|XP_017078747.1|DEUG
OG0010215	LOC108595885|XP_017836664.1|DBUS	LOC108109020|XP_017072782.1|DEUG
OG0010216	LOC108595592|XP_017836343.1|DBUS	LOC108106521|XP_017069118.1|DEUG
OG0010217	LOC108595617|XP_017836372.1|DBUS	LOC108112332|XP_017077649.1|DEUG
OG0010218	LOC108595628|XP_017836385.1|DBUS	LOC108112305|XP_017077620.1|DEUG
OG0010219	LOC108595512|XP_017836254.1|DBUS	LOC108112321|XP_017077640.1|DEUG
OG0010220	LOC108595738|XP_017836514.1|DBUS	LOC108112949|XP_017078836.1|DEUG
OG0010221	LOC108594870|XP_017835498.1|DBUS	LOC108112946|XP_017078834.1|DEUG
OG0010222	LOC108596501|XP_017837821.1|DBUS	LOC108106438|XP_017068959.1|DEUG
OG0010223	LOC108596734|XP_017838282.1|DBUS	LOC108106408|XP_017068916.1|DEUG
OG0010224	LOC108596793|XP_017838385.1|DBUS	LOC108106272|XP_017068727.1|DEUG
OG0010225	LOC108604613|XP_017849641.1|DBUS	LOC108111737|XP_017076780.1|DEUG
OG0010226	LOC108602558|XP_017846182.1|DBUS	LOC108104957|XP_017066852.1|DEUG, LOC108115097|XP_017081834.1|DEUG
OG0010227	LOC108603715|XP_017848245.1|DBUS	LOC108114985|XP_017081706.1|DEUG
OG0010228	LOC108603730|XP_017848263.1|DBUS	LOC108117181|XP_017084962.1|DEUG
OG0010229	LOC108602870|XP_017846647.1|DBUS	LOC108117062|XP_017084723.1|DEUG
OG0010230	LOC108602330|XP_017845905.1|DBUS	LOC108117061|XP_017084722.1|DEUG
OG0010231	LOC108602597|XP_017846223.1|DBUS	LOC108111312|XP_017076195.1|DEUG
OG0010232	LOC108601231|XP_017844618.1|DBUS	LOC108116949|XP_017084589.1|DEUG
OG0010233	LOC108603277|XP_017847426.1|DBUS	LOC108115673|XP_017082727.1|DEUG
OG0010234	LOC108602242|XP_017845780.1|DBUS	LOC108116997|XP_017084651.1|DEUG
OG0010235	LOC108602256|XP_017845799.1|DBUS	LOC108111416|XP_017076363.1|DEUG
OG0010236	LOC108603739|XP_017848285.1|DBUS	LOC108111260|XP_017076138.1|DEUG, LOC108111261|XP_017076139.1|DEUG
OG0010237	LOC108603148|XP_017847183.1|DBUS	LOC108109356|XP_017073311.1|DEUG
OG0010238	LOC108602399|XP_017845999.1|DBUS	LOC108113516|XP_017079597.1|DEUG
OG0010239	LOC108602262|XP_017845805.1|DBUS	LOC108115726|XP_017082789.1|DEUG
OG0010240	LOC108603366|XP_017847613.1|DBUS	LOC108105761|XP_017067970.1|DEUG
OG0010242	LOC108601978|XP_017845461.1|DBUS	LOC108117559|XP_017085557.1|DEUG
OG0010243	LOC108602436|XP_017846046.1|DBUS	LOC108105206|XP_017067146.1|DEUG
OG0010244	LOC108602497|XP_017846114.1|DBUS	LOC108117081|XP_017084743.1|DEUG
OG0010245	LOC108602643|XP_017846277.1|DBUS	LOC108106504|XP_017069131.1|DEUG
OG0010246	LOC108604022|XP_017848756.1|DBUS	LOC108116836|XP_017084377.1|DEUG
OG0010247	LOC108602034|XP_017845531.1|DBUS	LOC108116556|XP_017083983.1|DEUG
OG0010248	LOC108604423|XP_017849378.1|DBUS	LOC108111600|XP_017076613.1|DEUG
OG0010249	LOC108602175|XP_017845701.1|DBUS	LOC108116278|XP_017083554.1|DEUG
OG0010250	LOC108603156|XP_017847201.1|DBUS	LOC108116922|XP_017084551.1|DEUG
OG0010251	LOC108602475|XP_017846088.1|DBUS	LOC108110188|XP_017074628.1|DEUG
OG0010253	LOC108597407|XP_017839443.1|DBUS	LOC108109249|XP_017073220.1|DEUG
OG0010254	LOC108597561|XP_017839659.1|DBUS	LOC108108852|XP_017072558.1|DEUG
