Orthogroup	DBUS.longest_only	DSUZ.longest_only
OG0007767	LOC108607328|XP_017853486.1|DBUS	LOC108020421|XP_016944216.1|DSUZ
OG0007768	LOC108605728|XP_017851010.1|DBUS	LOC108018927|XP_016942009.1|DSUZ
OG0007769	LOC108605883|XP_017851184.1|DBUS	LOC108018967|XP_016942058.1|DSUZ
OG0007770	LOC108606633|XP_017852414.1|DBUS	LOC108011936|XP_016932673.1|DSUZ
OG0007771	LOC108599216|XP_017841503.2|DBUS	LOC108006815|XP_016925855.1|DSUZ
OG0007772	LOC108605149|XP_017850212.1|DBUS	LOC108016778|XP_016939033.1|DSUZ
OG0007774	LOC108601163|XP_017844584.1|DBUS	LOC108005769|XP_036672136.1|DSUZ
OG0007775	LOC108606628|XP_017852404.1|DBUS	LOC108006563|XP_016925584.1|DSUZ
OG0007776	LOC108606838|XP_017852820.1|DBUS	LOC108010413|XP_036675964.1|DSUZ
OG0007777	LOC108607035|XP_017853117.1|DBUS	LOC108013722|XP_016935151.1|DSUZ
OG0007778	LOC108606987|XP_017853049.1|DBUS	LOC108018908|XP_016941989.1|DSUZ
OG0007779	LOC108601057|XP_017844437.1|DBUS	LOC108018817|XP_016941891.2|DSUZ
OG0007780	LOC108607257|XP_017853430.1|DBUS	LOC108019215|XP_016942499.1|DSUZ
OG0007781	LOC108605200|XP_017850282.1|DBUS	LOC108015266|XP_036676236.1|DSUZ
OG0007782	LOC108607260|XP_017853437.1|DBUS	LOC108019193|XP_016942456.2|DSUZ
OG0007783	LOC108606771|XP_017852673.1|DBUS	LOC108004682|XP_016923159.1|DSUZ
OG0007784	LOC108604207|XP_017849057.1|DBUS	LOC108011647|XP_016932327.2|DSUZ
OG0007785	LOC108607159|XP_033150357.1|DBUS	LOC108016902|XP_016939307.2|DSUZ
OG0007786	LOC108599824|XP_017842422.1|DBUS	LOC108012076|XP_016932846.1|DSUZ
OG0007787	LOC108601603|XP_017844991.1|DBUS	LOC108015458|XP_036675566.1|DSUZ
OG0007788	LOC108603061|XP_017846986.1|DBUS	LOC108020512|XP_016944335.2|DSUZ
OG0007789	LOC108604132|XP_017848928.1|DBUS	LOC108020317|XP_036674110.1|DSUZ, LOC108017392|XP_036673849.1|DSUZ
OG0007790	LOC108601384|XP_033149911.1|DBUS	LOC108007209|XP_036674511.1|DSUZ
OG0007791	LOC108603395|XP_017847663.1|DBUS	LOC108011714|XP_016932424.2|DSUZ
OG0007792	LOC108605793|XP_017851084.1|DBUS	LOC108019155|XP_016942394.1|DSUZ
OG0007793	LOC108603098|XP_017847083.1|DBUS	LOC108010926|XP_016931422.2|DSUZ
OG0007794	LOC108606608|XP_017852365.1|DBUS	LOC108015184|XP_036676550.1|DSUZ
OG0007795	LOC108606920|XP_017852950.1|DBUS	LOC108016988|XP_016939425.1|DSUZ
OG0007797	LOC108604102|XP_017848871.1|DBUS	LOC108016480|XP_016938630.2|DSUZ
OG0007798	LOC108603881|XP_017848542.1|DBUS	LOC108018338|XP_016941369.2|DSUZ
OG0007799	LOC108602131|XP_017845647.1|DBUS	LOC108020491|XP_036673015.1|DSUZ
OG0007800	LOC108601879|XP_017845340.1|DBUS	LOC108020526|XP_036673090.1|DSUZ
OG0007801	LOC117134665|XP_033148958.1|DBUS	LOC108005048|XP_016923677.1|DSUZ
OG0007802	LOC108603706|XP_017848235.1|DBUS	LOC108015858|XP_016937915.1|DSUZ
OG0007803	LOC108601267|XP_017844656.1|DBUS	LOC108014885|XP_036672744.1|DSUZ
OG0007804	LOC108606489|XP_017852119.1|DBUS	LOC108016822|XP_016939126.1|DSUZ
OG0007805	LOC108606491|XP_017852123.1|DBUS	LOC108015356|XP_016937256.1|DSUZ
OG0007806	LOC108605646|XP_017850918.1|DBUS	LOC108015355|XP_016937255.1|DSUZ
OG0007808	LOC108601858|XP_017845299.1|DBUS	LOC108005013|XP_036673303.1|DSUZ
OG0007809	LOC108606222|XP_017851608.1|DBUS	LOC108019190|XP_016942452.1|DSUZ
OG0007810	LOC108608402|XP_033150738.1|DBUS	LOC108020587|XP_016944429.1|DSUZ
OG0007811	LOC108603231|XP_017847335.1|DBUS	LOC108014769|XP_036673075.1|DSUZ
OG0007812	LOC108606000|XP_017851311.1|DBUS	LOC108015051|XP_016936779.1|DSUZ
OG0007813	LOC108603803|XP_017848390.1|DBUS	LOC108017310|XP_036673952.1|DSUZ
OG0007814	LOC108605518|XP_017850756.1|DBUS	LOC108016609|XP_016938789.1|DSUZ
OG0007815	LOC108607105|XP_017853222.1|DBUS	LOC108016972|XP_016939403.1|DSUZ
OG0007816	LOC108598945|XP_017841204.2|DBUS	LOC108005795|XP_016924613.1|DSUZ
OG0007817	LOC108603858|XP_017848504.1|DBUS	LOC108014371|XP_016935953.2|DSUZ
OG0007818	LOC108604515|XP_017849508.1|DBUS	LOC108015783|XP_036673346.1|DSUZ
OG0007819	LOC108606803|XP_017852762.1|DBUS	LOC108013713|XP_016935142.1|DSUZ
OG0007820	LOC108604134|XP_017848929.1|DBUS	LOC108010853|XP_036675375.1|DSUZ
OG0007821	LOC108602092|XP_017845605.1|DBUS	LOC108016458|XP_016938600.2|DSUZ
OG0007822	LOC108602091|XP_017845604.1|DBUS	LOC108016461|XP_036675564.1|DSUZ
OG0007823	LOC108604530|XP_017849532.1|DBUS	LOC108016481|XP_036675500.1|DSUZ
OG0007824	LOC108602987|XP_017846866.1|DBUS	LOC108010735|XP_016931152.2|DSUZ
OG0007825	LOC108602876|XP_017846656.1|DBUS	LOC108014133|XP_016935650.1|DSUZ
OG0007826	LOC108602343|XP_017845927.1|DBUS	LOC108014751|XP_036673482.1|DSUZ
OG0007827	LOC108605442|XP_017850614.1|DBUS	LOC108015206|XP_016937024.1|DSUZ
OG0007828	LOC108599183|XP_017841465.1|DBUS	LOC108011458|XP_016932091.2|DSUZ
OG0007829	LOC108603295|XP_017847455.1|DBUS	LOC108011652|XP_016932337.2|DSUZ
OG0007830	LOC108601359|XP_017844747.1|DBUS	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ
OG0007831	LOC108607196|XP_017853346.1|DBUS	LOC108019144|XP_016942381.1|DSUZ
OG0007832	LOC108606682|XP_017852520.1|DBUS	LOC108015383|XP_016937291.1|DSUZ
OG0007833	LOC108605268|XP_017850384.1|DBUS	LOC108016962|XP_016939388.1|DSUZ
OG0007834	LOC108601911|XP_017845378.1|DBUS	LOC108006629|XP_016925651.1|DSUZ
OG0007836	LOC108602759|XP_017846419.1|DBUS	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ
OG0007837	LOC108601460|XP_017844847.1|DBUS	LOC108016039|XP_016938123.1|DSUZ
OG0007838	LOC108602421|XP_017846024.1|DBUS	LOC108015992|XP_016938074.2|DSUZ
OG0007839	LOC108606062|XP_017851398.1|DBUS	LOC108016661|XP_016938860.1|DSUZ
OG0007840	LOC108601863|XP_017845309.1|DBUS	LOC108015483|XP_016937404.1|DSUZ
OG0007841	LOC108602353|XP_017845941.1|DBUS	LOC108016186|XP_016938299.1|DSUZ
OG0007842	LOC108603614|XP_017848052.1|DBUS	LOC108007232|XP_016926358.2|DSUZ
OG0007843	LOC108601501|XP_017844889.1|DBUS	LOC108007199|XP_016926322.1|DSUZ
OG0007844	LOC108594751|XP_017835379.1|DBUS	LOC108018235|XP_016941251.2|DSUZ
OG0007845	LOC108602079|XP_017845587.1|DBUS	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ
OG0007846	LOC108606549|XP_017852237.1|DBUS	LOC108015290|XP_016937152.1|DSUZ
OG0007847	LOC108604801|XP_017849890.1|DBUS	LOC108015765|XP_036673410.1|DSUZ
OG0007848	LOC108604695|XP_017849741.1|DBUS	LOC108020591|XP_036673344.1|DSUZ
OG0007849	LOC108604472|XP_017849448.1|DBUS	LOC108010585|XP_016930960.2|DSUZ
OG0007850	LOC108601862|XP_017845308.1|DBUS	LOC108010583|XP_036674259.1|DSUZ
OG0007851	LOC108602579|XP_017846206.1|DBUS	LOC108011708|XP_016932410.1|DSUZ
OG0007852	LOC108602450|XP_017846062.1|DBUS	LOC108018406|XP_016941452.1|DSUZ
OG0007853	LOC108602171|XP_017845696.1|DBUS	LOC108007610|XP_036673517.1|DSUZ
OG0007854	LOC108602185|XP_017845718.1|DBUS	LOC108020639|XP_036673271.1|DSUZ
OG0007855	LOC108601424|XP_033149917.1|DBUS	LOC108020076|XP_036674095.1|DSUZ
OG0007856	LOC108604696|XP_017849743.1|DBUS	LOC108015744|XP_036673423.1|DSUZ
OG0007858	LOC108607539|XP_017853910.1|DBUS	LOC108021558|XP_016945816.1|DSUZ
OG0007859	LOC108606988|XP_017853050.1|DBUS	LOC108016611|XP_016938791.1|DSUZ
OG0007860	LOC108602056|XP_017845559.1|DBUS	LOC108006462|XP_016925475.2|DSUZ
OG0007861	LOC108601468|XP_017844856.1|DBUS	LOC108010916|XP_036674668.1|DSUZ
OG0007863	LOC108596662|XP_017838142.1|DBUS	LOC108021191|XP_016945268.1|DSUZ
OG0007864	LOC108604159|XP_017848977.1|DBUS	LOC108006507|XP_016925519.2|DSUZ
OG0007865	LOC108600378|XP_017843407.1|DBUS	LOC108007507|XP_016926682.2|DSUZ
OG0007866	LOC108604217|XP_017849071.1|DBUS	LOC108020812|XP_016944680.1|DSUZ
OG0007867	LOC108603318|XP_017847522.1|DBUS	LOC108012192|XP_016932976.2|DSUZ
OG0007868	LOC108601420|XP_017844807.1|DBUS	LOC108014580|XP_036673372.1|DSUZ
OG0007869	LOC108605549|XP_017850799.1|DBUS	LOC108004594|XP_016923021.1|DSUZ
OG0007870	LOC108600359|XP_017843380.2|DBUS	LOC108014100|XP_036670474.1|DSUZ
OG0007871	LOC108605084|XP_017850140.1|DBUS	LOC108005449|XP_016924227.1|DSUZ
OG0007872	LOC108601168|XP_017844589.2|DBUS	LOC108005753|XP_036671559.1|DSUZ
OG0007873	LOC108600405|XP_017843445.1|DBUS	LOC108005901|XP_016924785.1|DSUZ
OG0007874	LOC108607276|XP_017853460.1|DBUS	LOC108021812|XP_016946103.1|DSUZ
OG0007875	LOC108596840|XP_017838457.1|DBUS	LOC108009480|XP_016929351.1|DSUZ
OG0007876	LOC108605560|XP_017850814.1|DBUS	LOC108004771|XP_016923306.1|DSUZ
OG0007877	LOC108606648|XP_017852447.1|DBUS	LOC108005318|XP_036677229.1|DSUZ
OG0007878	LOC108597761|XP_017839961.1|DBUS	LOC108008592|XP_016927960.1|DSUZ
OG0007879	LOC108599844|XP_017842457.1|DBUS	LOC108004813|XP_036670972.1|DSUZ
OG0007880	LOC108605932|XP_017851240.1|DBUS	LOC108013686|XP_016935093.1|DSUZ
OG0007881	LOC108598517|XP_017840684.2|DBUS	LOC108011815|XP_036671759.1|DSUZ
OG0007882	LOC108600940|XP_017844268.1|DBUS	LOC108006807|XP_016925844.1|DSUZ
OG0007883	LOC108600239|XP_017843158.1|DBUS	LOC108006802|XP_036670398.1|DSUZ
OG0007884	LOC108598053|XP_017840157.2|DBUS	LOC108006829|XP_036671987.1|DSUZ
OG0007885	LOC108596841|XP_017838459.1|DBUS	LOC108009481|XP_016929355.1|DSUZ
OG0007886	LOC108597034|XP_017838820.2|DBUS	LOC108021662|XP_016945965.1|DSUZ
OG0007887	LOC108600939|XP_017844267.1|DBUS	LOC108006805|XP_016925842.2|DSUZ
OG0007888	LOC108600981|XP_017844332.1|DBUS	LOC108014598|XP_016936250.2|DSUZ
OG0007889	LOC108598754|XP_017840978.1|DBUS	LOC108012405|XP_016933254.1|DSUZ
OG0007890	LOC108598518|XP_017840685.1|DBUS	LOC108013091|XP_016934214.1|DSUZ
OG0007891	LOC108601641|XP_017845030.1|DBUS	LOC108018728|XP_016941790.2|DSUZ
OG0007892	LOC108596801|XP_017838397.1|DBUS	LOC108010627|XP_016931008.2|DSUZ
OG0007893	LOC108597274|XP_017839226.1|DBUS	LOC108009846|XP_016930027.1|DSUZ
OG0007894	LOC108600438|XP_017843504.2|DBUS	LOC108013293|XP_016934560.1|DSUZ
OG0007895	LOC108598039|XP_033149592.1|DBUS	LOC108012987|XP_016934046.1|DSUZ
OG0007896	LOC108598419|XP_017840535.1|DBUS	LOC108012642|XP_016933555.1|DSUZ
OG0007897	LOC108599823|XP_017842416.1|DBUS	LOC108012388|XP_016933232.1|DSUZ
OG0007898	LOC108597922|XP_017840067.1|DBUS	LOC108012539|XP_016933442.1|DSUZ
OG0007899	LOC108597916|XP_033149289.1|DBUS	LOC108015555|XP_036671030.1|DSUZ
OG0007900	LOC108596090|XP_017836997.1|DBUS	LOC108009055|XP_016928548.1|DSUZ
OG0007901	LOC108599547|XP_017841921.1|DBUS	LOC108013152|XP_016934330.1|DSUZ
OG0007902	LOC108605642|XP_017850914.1|DBUS	LOC108005193|XP_016923867.1|DSUZ
OG0007903	LOC108600984|XP_017844336.2|DBUS	LOC108007498|XP_016926670.2|DSUZ
OG0007904	LOC108600557|XP_017843708.2|DBUS	LOC108012881|XP_016933860.1|DSUZ
OG0007905	LOC108594307|XP_017834941.2|DBUS	LOC108019183|XP_016942442.1|DSUZ
OG0007906	LOC108600159|XP_033149422.1|DBUS	LOC108013617|XP_016935047.2|DSUZ
OG0007907	LOC108600289|XP_017843248.1|DBUS	LOC108014472|XP_016936086.1|DSUZ
OG0007908	LOC108600290|XP_017843249.1|DBUS	LOC108014473|XP_016936089.1|DSUZ
OG0007909	LOC108605279|XP_017850414.1|DBUS	LOC108016752|XP_016938988.1|DSUZ
OG0007910	LOC108600611|XP_017843778.1|DBUS	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ
OG0007911	LOC108599459|XP_033149484.1|DBUS	LOC108014524|XP_016936152.2|DSUZ
OG0007912	LOC108599461|XP_017841785.2|DBUS	LOC108013522|XP_016934907.1|DSUZ
OG0007913	LOC108599462|XP_017841787.1|DBUS	LOC108014525|XP_016936153.1|DSUZ
OG0007916	LOC108599323|XP_017841615.1|DBUS	LOC108018311|XP_016941343.1|DSUZ
OG0007917	LOC108596107|XP_017837015.1|DBUS	LOC108008687|XP_016928069.1|DSUZ
OG0007918	LOC108597213|XP_017839142.1|DBUS	LOC108017748|XP_016940349.1|DSUZ
OG0007919	LOC108596960|XP_017838695.1|DBUS	LOC108018202|XP_016941207.1|DSUZ
OG0007920	LOC108595438|XP_017836159.1|DBUS	LOC108010319|XP_016930708.1|DSUZ
OG0007921	LOC108595691|XP_017836461.1|DBUS	LOC108008781|XP_016928168.1|DSUZ
OG0007922	LOC108602553|XP_017846176.1|DBUS	LOC108019257|XP_036673845.1|DSUZ
OG0007923	LOC108605393|XP_033150156.1|DBUS	LOC108021791|XP_036676950.1|DSUZ
OG0007924	LOC108597647|XP_017839789.1|DBUS	LOC108019918|XP_016943511.1|DSUZ
OG0007925	LOC108596291|XP_017837369.1|DBUS	LOC108008301|XP_016927607.1|DSUZ
OG0007926	LOC108596454|XP_017837690.1|DBUS	LOC108017985|XP_016940817.1|DSUZ
OG0007927	LOC108608505|XP_017855392.1|DBUS	LOC108020989|XP_016944937.1|DSUZ
OG0007928	LOC108607877|XP_017854468.1|DBUS	LOC108007867|XP_016927118.1|DSUZ
OG0007929	LOC108608117|XP_017854835.1|DBUS	LOC108021095|XP_016945109.1|DSUZ
OG0007930	LOC108595695|XP_017836467.1|DBUS	LOC108008284|XP_016927561.1|DSUZ
OG0007932	LOC108606673|XP_017852495.1|DBUS	LOC108006315|XP_016925307.1|DSUZ
OG0007933	LOC108604669|XP_017849710.1|DBUS	LOC118877814|XP_036673857.1|DSUZ
OG0007934	LOC108607821|XP_017854358.2|DBUS	LOC108011632|XP_016932310.2|DSUZ
OG0007935	LOC108608137|XP_017854861.1|DBUS	LOC108014594|XP_016936249.1|DSUZ
OG0007936	LOC108594241|XP_017834844.1|DBUS	LOC108021494|XP_016945726.1|DSUZ
OG0007937	LOC108607840|XP_017854393.1|DBUS	LOC108019179|XP_016942437.1|DSUZ
OG0007938	LOC108608268|XP_033149642.1|DBUS	LOC108020885|XP_016944777.1|DSUZ
OG0007939	LOC108594403|XP_017835060.2|DBUS	LOC108021260|XP_016945376.1|DSUZ
OG0007940	LOC108608152|XP_017854889.2|DBUS	LOC108021375|XP_036668759.1|DSUZ
OG0007942	LOC117134922|XP_033150317.1|DBUS	LOC108019175|XP_016942427.1|DSUZ
OG0007943	LOC108595169|XP_033149993.1|DBUS	LOC108017266|XP_036678695.1|DSUZ
OG0007944	LOC108599456|XP_017841781.2|DBUS	LOC108012871|XP_016933848.1|DSUZ
OG0007945	LOC108607787|XP_017854316.2|DBUS	LOC108021612|XP_016945900.1|DSUZ
OG0007947	LOC108608546|XP_017855453.1|DBUS	LOC108021267|XP_016945389.1|DSUZ
OG0007948	LOC108594525|XP_017835217.2|DBUS	LOC108021500|XP_016945737.2|DSUZ
OG0007949	LOC108605544|XP_017850785.1|DBUS	LOC108004731|XP_016923244.1|DSUZ
OG0007950	LOC108606547|XP_017852238.2|DBUS	LOC108020489|XP_016944312.1|DSUZ
OG0007951	LOC108608470|XP_033149958.1|DBUS	LOC108021209|XP_016945296.1|DSUZ
OG0007952	LOC108608250|XP_017854515.1|DBUS	LOC108021439|XP_016945645.1|DSUZ
OG0007954	LOC108594508|XP_033150787.1|DBUS	LOC108021602|XP_016945887.1|DSUZ
OG0007955	LOC108601600|XP_017844992.2|DBUS	LOC108009201|XP_036674191.1|DSUZ
OG0007956	LOC108607915|XP_017854516.1|DBUS	LOC108014775|XP_016936460.1|DSUZ
OG0007957	LOC117135003|XP_033150671.1|DBUS	LOC108008509|XP_016927868.1|DSUZ
OG0007958	LOC108607249|XP_017853421.1|DBUS	LOC108006560|XP_016925579.1|DSUZ
OG0007959	LOC108608449|XP_017855319.1|DBUS	LOC108021309|XP_016945452.1|DSUZ
OG0007960	LOC108596620|XP_017838057.1|DBUS	LOC108021303|XP_016945447.1|DSUZ
OG0007961	LOC108602005|XP_017845496.1|DBUS	LOC108004981|XP_016923587.2|DSUZ
OG0007962	LOC108607116|XP_017853238.1|DBUS	LOC108016923|XP_016939339.1|DSUZ
OG0007963	LOC108607597|XP_017853988.1|DBUS	LOC108020924|XP_016944836.1|DSUZ
OG0007964	LOC108607738|XP_017854251.2|DBUS	LOC108021693|XP_016946010.1|DSUZ
OG0007965	LOC108607872|XP_017854456.2|DBUS	LOC108020086|XP_036677919.1|DSUZ
OG0007966	LOC108606560|XP_017852266.1|DBUS	LOC108015270|XP_016937124.1|DSUZ
OG0007967	LOC108596319|XP_017837427.2|DBUS	LOC108008811|XP_016928207.1|DSUZ
OG0007968	LOC108607639|XP_033150797.1|DBUS	LOC108019553|XP_016942882.1|DSUZ
OG0007969	LOC108603080|XP_017847061.2|DBUS	LOC108009585|XP_016929548.1|DSUZ
OG0007970	LOC108595090|XP_017835731.1|DBUS	LOC108008203|XP_016927482.2|DSUZ
OG0007971	LOC108607053|XP_017853154.1|DBUS	LOC108016885|XP_016939268.1|DSUZ
OG0007972	LOC108595650|XP_017836413.1|DBUS	LOC108008705|XP_016928091.1|DSUZ
OG0007974	LOC108606002|XP_017851314.1|DBUS	LOC108005451|XP_016924230.1|DSUZ
OG0007975	LOC108603419|XP_017847709.1|DBUS	LOC108006729|XP_036675236.1|DSUZ
OG0007976	LOC108605615|XP_017850886.1|DBUS	LOC108015069|XP_016936797.1|DSUZ
OG0007977	LOC108605576|XP_017850838.1|DBUS	LOC108011966|XP_016932715.1|DSUZ
OG0007980	LOC108597389|XP_017839415.1|DBUS	LOC108021437|XP_016945646.1|DSUZ
OG0007981	LOC108605757|XP_017851048.1|DBUS	LOC108018945|XP_016942036.1|DSUZ
OG0007982	LOC108608294|XP_017855108.1|DBUS	LOC108020404|XP_016944183.1|DSUZ
OG0007983	LOC108594384|XP_017835036.1|DBUS	LOC108021527|XP_016945778.1|DSUZ
OG0007984	LOC108604293|XP_017849199.1|DBUS	LOC108016851|XP_036668799.1|DSUZ
OG0007985	LOC108601546|XP_017844937.1|DBUS	LOC108007466|XP_016926628.1|DSUZ
OG0007986	LOC108596694|XP_017838207.1|DBUS	LOC108014274|XP_016935806.1|DSUZ
OG0007987	LOC108600726|XP_017843957.1|DBUS	LOC108021184|XP_016945255.1|DSUZ
OG0007988	LOC108596630|XP_017838080.1|DBUS	LOC108005331|XP_016924052.1|DSUZ
OG0007989	LOC108598840|XP_033150585.1|DBUS	LOC108021048|XP_016945042.1|DSUZ
OG0007990	LOC108596612|XP_017838045.1|DBUS	LOC108021295|XP_016945435.1|DSUZ
OG0007991	LOC108608436|XP_017855301.1|DBUS	LOC108021333|XP_016945493.1|DSUZ
OG0007992	LOC108608193|XP_017854952.1|DBUS	LOC108016346|XP_016938472.1|DSUZ
OG0007993	LOC108604552|XP_017849569.1|DBUS	LOC108010860|XP_016931323.1|DSUZ
OG0007994	LOC108606008|XP_033149544.1|DBUS	LOC108017723|XP_036668721.1|DSUZ
OG0007995	LOC108608388|XP_033150817.1|DBUS	LOC108018250|XP_016941270.1|DSUZ
OG0007996	LOC108605545|XP_017850786.1|DBUS	LOC108015325|XP_016937213.1|DSUZ
OG0007997	LOC108598767|XP_017841062.1|DBUS	LOC108015806|XP_016937856.1|DSUZ
OG0007998	LOC108603039|XP_017846989.2|DBUS	LOC108021218|XP_016945306.1|DSUZ
OG0007999	LOC108594411|XP_017835069.1|DBUS	LOC108021315|XP_016945460.1|DSUZ
OG0008000	LOC108599857|XP_017842488.1|DBUS	LOC108004720|XP_016923232.1|DSUZ
OG0008002	LOC108607986|XP_017854628.1|DBUS	LOC108020874|XP_016944765.1|DSUZ
OG0008004	LOC108606774|XP_017852677.1|DBUS	LOC108016803|XP_016939069.2|DSUZ
OG0008005	LOC108606463|XP_017852074.2|DBUS	LOC108019082|XP_016942241.1|DSUZ
OG0008006	LOC108606456|XP_017852060.1|DBUS	LOC108013679|XP_016935087.1|DSUZ
OG0008007	LOC108605732|XP_017851016.1|DBUS	LOC108016970|XP_016939401.1|DSUZ
OG0008008	LOC108598920|XP_017841173.1|DBUS	LOC108020731|XP_016944592.1|DSUZ
OG0008009	LOC108605601|XP_017850867.1|DBUS	LOC108013729|XP_016935162.1|DSUZ
OG0008010	LOC108605134|XP_017850191.1|DBUS	LOC108006310|XP_016925294.1|DSUZ
OG0008011	LOC108595845|XP_017836623.1|DBUS	LOC108008814|XP_016928208.1|DSUZ
OG0008012	LOC108596481|XP_017837745.1|DBUS	LOC108009840|XP_016930020.1|DSUZ
OG0008013	LOC117134655|XP_033148911.1|DBUS	LOC108008336|XP_016927651.1|DSUZ
OG0008014	LOC108601761|XP_017845174.1|DBUS	LOC108011597|XP_036673683.1|DSUZ
OG0008015	LOC108600804|XP_017844077.1|DBUS	LOC108015897|XP_036671357.1|DSUZ
OG0008016	LOC108600807|XP_017844079.1|DBUS	LOC108015913|XP_016937975.1|DSUZ
OG0008017	LOC108605973|XP_017851284.1|DBUS	LOC108005214|XP_016923892.1|DSUZ
OG0008018	LOC108606277|XP_033150257.1|DBUS	LOC108016595|XP_016938771.2|DSUZ
OG0008019	LOC108607141|XP_017853268.1|DBUS	LOC108013726|XP_016935155.1|DSUZ
OG0008020	LOC108604379|XP_017849322.1|DBUS	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ
OG0008021	LOC108605051|XP_017850108.1|DBUS	LOC108018887|XP_016941966.1|DSUZ
OG0008022	LOC108601283|XP_017844671.1|DBUS	LOC108020598|XP_016944437.2|DSUZ
OG0008023	LOC108604948|XP_017850007.1|DBUS	LOC108015338|XP_016937233.1|DSUZ
OG0008024	LOC108604949|XP_033150371.1|DBUS	LOC108015429|XP_016937351.1|DSUZ
OG0008025	LOC108607041|XP_017853132.1|DBUS	LOC108016572|XP_016938734.2|DSUZ
OG0008026	LOC108606134|XP_017851476.1|DBUS	LOC108016886|XP_016939269.1|DSUZ
OG0008027	LOC108605727|XP_017851008.1|DBUS	LOC108016682|XP_016938892.1|DSUZ
OG0008028	LOC108603592|XP_017848022.1|DBUS	LOC108018594|XP_036673578.1|DSUZ
OG0008029	LOC108602924|XP_017846755.1|DBUS	LOC108017595|XP_036673429.1|DSUZ
OG0008030	LOC108604614|XP_017849642.1|DBUS	LOC108018802|XP_016941878.2|DSUZ
OG0008031	LOC108600473|XP_017843580.2|DBUS	LOC108006302|XP_016925279.1|DSUZ
OG0008032	LOC108602409|XP_017846010.1|DBUS	LOC108010846|XP_016931306.1|DSUZ
OG0008033	LOC108604381|XP_017849325.1|DBUS	LOC108015626|XP_036674158.1|DSUZ
OG0008034	LOC108606790|XP_017852722.1|DBUS	LOC108019280|XP_036673744.1|DSUZ
OG0008035	LOC108605116|XP_033150389.1|DBUS	LOC108006570|XP_036676589.1|DSUZ
OG0008036	LOC108604675|XP_017849716.1|DBUS	LOC108004985|XP_016923593.2|DSUZ
OG0008037	LOC108602846|XP_033150697.1|DBUS	LOC108012101|XP_036674599.1|DSUZ
OG0008038	LOC108604930|XP_017849989.1|DBUS	LOC108016731|XP_016938949.1|DSUZ
OG0008039	LOC108601242|XP_017844630.2|DBUS	LOC108012010|XP_036674652.1|DSUZ
OG0008040	LOC108601691|XP_017845091.1|DBUS	LOC108010776|XP_036675654.1|DSUZ
OG0008041	LOC108605369|XP_033150361.1|DBUS	LOC108006300|XP_016925265.1|DSUZ
OG0008043	LOC108605419|XP_017850580.1|DBUS	LOC108016854|XP_016939206.1|DSUZ
OG0008044	LOC108606230|XP_017851638.1|DBUS	LOC108015129|XP_016936880.1|DSUZ
OG0008045	LOC108605905|XP_017851209.1|DBUS	LOC108019221|XP_016942506.1|DSUZ
OG0008046	LOC108601743|XP_017845152.1|DBUS	LOC108007804|XP_036674350.1|DSUZ
OG0008047	LOC108603609|XP_017848045.1|DBUS	LOC108014424|XP_016936025.2|DSUZ
OG0008048	LOC108604543|XP_017849550.1|DBUS	LOC108012000|XP_016932760.2|DSUZ
OG0008049	LOC108603606|XP_017848041.1|DBUS	LOC108014406|XP_036672596.1|DSUZ
OG0008050	LOC108604222|XP_017849075.1|DBUS	LOC108012072|XP_036674258.1|DSUZ
OG0008051	LOC108603520|XP_017847903.1|DBUS	LOC108008076|XP_016927348.1|DSUZ
OG0008052	LOC108602978|XP_017846851.1|DBUS	LOC108014574|XP_036673244.1|DSUZ
OG0008053	LOC108594658|XP_033150931.1|DBUS	LOC108007396|XP_016926540.1|DSUZ
OG0008054	LOC108605729|XP_017851011.1|DBUS	LOC108016805|XP_016939072.1|DSUZ
OG0008055	LOC108605551|XP_017850801.1|DBUS	LOC108016985|XP_016939421.1|DSUZ
OG0008056	LOC108606404|XP_017851978.1|DBUS	LOC108016589|XP_016938763.1|DSUZ
OG0008057	LOC108603194|XP_017847262.1|DBUS	LOC108006748|XP_016925789.2|DSUZ
OG0008058	LOC108603522|XP_017847905.1|DBUS	LOC108018789|XP_036674246.1|DSUZ
OG0008059	LOC108601749|XP_017845162.1|DBUS	LOC108016280|XP_016938400.2|DSUZ
OG0008060	LOC108604689|XP_017849734.1|DBUS	LOC108006202|XP_016925128.2|DSUZ
OG0008061	LOC108605842|XP_017851139.1|DBUS	LOC108004739|XP_016923254.1|DSUZ
OG0008062	LOC108605579|XP_017850837.1|DBUS	LOC108005470|XP_016924258.1|DSUZ
OG0008064	LOC108605760|XP_017851052.1|DBUS	LOC108006320|XP_016925311.1|DSUZ
OG0008065	LOC108605735|XP_017851019.1|DBUS, LOC108605892|XP_017851196.1|DBUS	LOC108015030|XP_016936750.1|DSUZ
OG0008067	LOC108606237|XP_017851667.1|DBUS	LOC108014039|XP_016935545.1|DSUZ
OG0008068	LOC108606902|XP_017852924.1|DBUS	LOC108006337|XP_016925336.1|DSUZ
