Orthogroup	DBUS.longest_only	DMAU.longest_only
OG0009706	LOC108594802|XP_017835430.1|DBUS	LOC117137009|XP_033154089.1|DMAU
OG0009707	LOC108603775|XP_017848350.1|DBUS	LOC117142475|XP_033162381.1|DMAU
OG0009708	LOC108595757|XP_017836536.1|DBUS	LOC117135840|XP_033152244.1|DMAU
OG0009709	LOC108595620|XP_017836375.1|DBUS	LOC117135837|XP_033152240.1|DMAU
OG0009710	LOC108595619|XP_017836374.1|DBUS	LOC117135836|XP_033152239.1|DMAU
OG0009711	LOC108596136|XP_017837093.1|DBUS	LOC117137519|XP_033154894.1|DMAU
OG0009712	LOC108599706|XP_017842192.2|DBUS	LOC117140940|XP_033160027.1|DMAU
OG0009713	LOC108595476|XP_017836215.1|DBUS	LOC117137399|XP_033154711.1|DMAU
OG0009714	LOC108597005|XP_017838771.1|DBUS	LOC117135826|XP_033152226.1|DMAU
OG0009715	LOC108594876|XP_017835502.1|DBUS	LOC117136714|XP_033153629.1|DMAU
OG0009716	LOC108596222|XP_017837240.1|DBUS	LOC117135900|XP_033152340.1|DMAU
OG0009717	LOC108595460|XP_017836191.1|DBUS	LOC117136688|XP_033153593.1|DMAU
OG0009718	LOC108596428|XP_017837641.1|DBUS	LOC117136992|XP_033154059.1|DMAU
OG0009719	LOC108596676|XP_017838176.1|DBUS	LOC117137646|XP_033155074.1|DMAU
OG0009720	LOC108596771|XP_017838358.1|DBUS	LOC117138563|XP_033156614.1|DMAU
OG0009721	LOC108595287|XP_017835989.1|DBUS	LOC117137279|XP_033154541.1|DMAU
OG0009722	LOC113002597|NP_001352281.1|DBUS	LOC117137689|XP_033155149.1|DMAU
OG0009723	LOC108599316|XP_017841608.1|DBUS	LOC117140322|XP_033159060.1|DMAU
OG0009724	LOC108595064|XP_017835699.1|DBUS	LOC117137114|XP_033154297.1|DMAU
OG0009725	LOC108597648|XP_017839792.1|DBUS	LOC117135975|XP_033152474.1|DMAU
OG0009726	LOC108602501|XP_017846118.1|DBUS	LOC117144808|XP_033166076.1|DMAU
OG0009727	LOC108595792|XP_017836572.1|DBUS	LOC117137211|XP_033154457.1|DMAU
OG0009728	LOC108594966|XP_017835588.1|DBUS	LOC117136204|XP_033152847.1|DMAU
OG0009729	LOC108594965|XP_017835587.1|DBUS	LOC117137613|XP_033155030.1|DMAU
OG0009730	LOC117134898|XP_033150172.1|DBUS	LOC117146636|XP_033168860.1|DMAU
OG0009731	LOC108594662|XP_033150927.1|DBUS	LOC117137032|XP_033154128.1|DMAU
OG0009732	LOC108596170|XP_017837165.2|DBUS	LOC117136294|XP_033153028.1|DMAU
OG0009733	LOC108605337|XP_017850496.1|DBUS	LOC117147493|XP_033170286.1|DMAU
OG0009734	LOC108605373|XP_017850531.1|DBUS	LOC117148716|XP_033172156.1|DMAU
OG0009735	LOC108608391|XP_017855232.1|DBUS	LOC117140890|XP_033159933.1|DMAU
OG0009736	LOC108606727|XP_033150209.1|DBUS	LOC117146947|XP_033169492.1|DMAU
OG0009737	LOC108602615|XP_017846242.1|DBUS	LOC117144173|XP_033165105.1|DMAU
OG0009738	LOC108606578|XP_017852292.1|DBUS	LOC117147751|XP_033170650.1|DMAU
OG0009739	LOC108606581|XP_017852296.1|DBUS	LOC117147196|XP_033169887.1|DMAU
OG0009740	LOC108605470|XP_017850644.1|DBUS	LOC117148578|XP_033171936.1|DMAU
OG0009741	LOC108599226|XP_017841511.1|DBUS	LOC117146848|XP_033169304.1|DMAU
OG0009742	LOC108606150|XP_017851491.2|DBUS	LOC117148056|XP_033171133.1|DMAU
OG0009743	LOC108606354|XP_017851891.1|DBUS	LOC117148142|XP_033171260.1|DMAU
OG0009745	LOC108605467|XP_017850642.1|DBUS	LOC117146579|XP_033168780.1|DMAU
OG0009746	LOC108606286|XP_017851756.1|DBUS	LOC117140508|XP_033159372.1|DMAU
OG0009747	LOC108606985|XP_017853051.2|DBUS	LOC117145115|XP_033166528.1|DMAU
OG0009748	LOC108605280|XP_017850417.1|DBUS	LOC117148938|XP_033172555.1|DMAU
OG0009749	LOC108599626|XP_017842077.1|DBUS	LOC117141529|XP_033160909.1|DMAU
OG0009750	LOC108597915|XP_017840020.1|DBUS	LOC117140228|XP_033158918.1|DMAU
OG0009751	LOC108605880|XP_017851182.1|DBUS	LOC117146868|XP_033169348.1|DMAU
OG0009752	LOC108605435|XP_017850605.1|DBUS	LOC117148687|XP_033172117.1|DMAU
OG0009753	LOC108605436|XP_017850607.1|DBUS	LOC117148686|XP_033172116.1|DMAU
OG0009754	LOC117134704|XP_033149103.1|DBUS	LOC117137681|XP_033155141.1|DMAU
OG0009755	LOC108607148|XP_017853281.1|DBUS	LOC117147189|XP_033169882.1|DMAU
OG0009756	LOC108605371|XP_017850529.1|DBUS	LOC117146817|XP_033169262.1|DMAU
OG0009757	LOC108595615|XP_017836370.1|DBUS	LOC117138692|XP_033156842.1|DMAU
OG0009758	LOC108601500|XP_017844888.1|DBUS	LOC117144470|XP_033165530.1|DMAU
OG0009759	LOC108606485|XP_017852113.1|DBUS	LOC117148914|XP_033172524.1|DMAU
OG0009760	LOC108605096|XP_017850150.1|DBUS	LOC117146460|XP_033168583.1|DMAU
OG0009761	LOC108605836|XP_017851132.1|DBUS	LOC117146477|XP_033168608.1|DMAU
OG0009762	LOC108606198|XP_017851545.1|DBUS	LOC117148585|XP_033171948.1|DMAU
OG0009763	LOC108599519|XP_017841879.1|DBUS	LOC117139266|XP_033157377.1|DMAU
OG0009764	LOC108598050|XP_017840153.2|DBUS	LOC117140421|XP_033159197.1|DMAU
OG0009765	LOC108599931|XP_017842632.1|DBUS	LOC117139750|XP_033158205.1|DMAU
OG0009766	LOC108599295|XP_017841586.2|DBUS	LOC117140971|XP_033160094.1|DMAU
OG0009767	LOC108598044|XP_017840148.1|DBUS	LOC117141082|XP_033160271.1|DMAU
OG0009768	LOC108601173|XP_017844595.1|DBUS	LOC117140986|XP_033160128.1|DMAU
OG0009769	LOC108599134|XP_017841412.1|DBUS	LOC117140911|XP_033159976.1|DMAU
OG0009770	LOC108597989|XP_017840094.1|DBUS	LOC117140968|XP_033160086.1|DMAU
OG0009771	LOC108600247|XP_017843172.1|DBUS	LOC117142098|XP_033161874.1|DMAU
OG0009772	LOC108598710|XP_017840925.2|DBUS	LOC117140600|XP_033159501.1|DMAU
OG0009773	LOC108599051|XP_017841545.2|DBUS	LOC117139959|XP_033158543.1|DMAU
OG0009774	LOC108599132|XP_017841409.1|DBUS	LOC117142050|XP_033161814.1|DMAU
OG0009775	LOC108600902|XP_017844218.1|DBUS	LOC117140954|XP_033160064.1|DMAU
OG0009776	LOC108600275|XP_017843228.1|DBUS	LOC117140411|XP_033159176.1|DMAU
OG0009777	LOC108600128|XP_017843003.1|DBUS	LOC117141842|XP_033161393.1|DMAU
OG0009778	LOC108598951|XP_017841211.1|DBUS	LOC117142003|XP_033161743.1|DMAU
OG0009779	LOC108598811|XP_017841043.2|DBUS	LOC117140071|XP_033158711.1|DMAU
OG0009780	LOC108597964|XP_017840068.1|DBUS	LOC117140069|XP_033158705.1|DMAU
OG0009781	LOC108598632|XP_017840821.2|DBUS	LOC117139649|XP_033158002.1|DMAU
OG0009782	LOC108603837|XP_017848476.1|DBUS	LOC117141121|XP_033160335.1|DMAU
OG0009783	LOC108599925|XP_017842621.1|DBUS	LOC117139640|XP_033157991.1|DMAU
OG0009784	LOC108599435|XP_017841750.1|DBUS	LOC117141996|XP_033161735.1|DMAU
OG0009785	LOC108598132|XP_017840239.1|DBUS	LOC117140255|XP_033158952.1|DMAU
OG0009786	LOC108598521|XP_017840690.1|DBUS	LOC117141895|XP_033161487.1|DMAU
OG0009787	LOC108599054|XP_017841323.1|DBUS	LOC117141894|XP_033161486.1|DMAU
OG0009788	LOC108598809|XP_017841040.1|DBUS	LOC117141472|XP_033160833.1|DMAU
OG0009789	LOC108599475|XP_017841803.2|DBUS	LOC117139842|XP_033158380.1|DMAU
OG0009790	LOC108595914|XP_017836694.1|DBUS	LOC117137033|XP_033154129.1|DMAU
OG0009791	LOC108598024|XP_017840128.2|DBUS	LOC117140947|XP_033160036.1|DMAU
OG0009792	LOC108598437|XP_017840558.1|DBUS	LOC117142086|XP_033161858.1|DMAU
OG0009793	LOC108598827|XP_017841068.1|DBUS	LOC117140886|XP_033159929.1|DMAU
OG0009794	LOC108602850|XP_017846608.1|DBUS	LOC117145712|XP_033167349.1|DMAU
OG0009795	LOC108605278|XP_017850413.1|DBUS	LOC117148610|XP_033171983.1|DMAU
OG0009796	LOC108599195|XP_017841479.2|DBUS	LOC117139255|XP_033157362.1|DMAU
OG0009797	LOC108599092|XP_017841371.1|DBUS	LOC117140961|XP_033160072.1|DMAU
OG0009798	LOC108600727|XP_017843955.1|DBUS	LOC117140958|XP_033160070.1|DMAU
OG0009799	LOC108600260|XP_017843192.1|DBUS	LOC117139812|XP_033158334.1|DMAU
OG0009800	LOC108598179|XP_017840284.2|DBUS	LOC117140113|XP_033158768.1|DMAU
OG0009801	LOC108598812|XP_017841046.1|DBUS	LOC117139566|XP_033157857.1|DMAU
OG0009802	LOC108599604|XP_017842046.1|DBUS	LOC117141057|XP_033160235.1|DMAU
OG0009803	LOC108598963|XP_017841223.1|DBUS	LOC117141663|XP_033161144.1|DMAU
OG0009804	LOC108599712|XP_017842197.1|DBUS	LOC117140942|XP_033160030.1|DMAU
OG0009805	LOC108599699|XP_017842185.1|DBUS	LOC117139944|XP_033158523.1|DMAU
OG0009806	LOC108599698|XP_017842184.1|DBUS	LOC117141360|XP_033160658.1|DMAU
OG0009807	LOC108599422|XP_017841724.1|DBUS	LOC117141613|XP_033161024.1|DMAU
OG0009808	LOC108597926|XP_017840031.2|DBUS	LOC117141120|XP_033160334.1|DMAU
OG0009809	LOC108599565|XP_017841950.1|DBUS	LOC117141603|XP_033161010.1|DMAU
OG0009810	LOC108599271|XP_017841557.1|DBUS	LOC117140642|XP_033159573.1|DMAU
OG0009811	LOC108599347|XP_017841639.1|DBUS	LOC117140558|XP_033159445.1|DMAU
OG0009812	LOC108600400|XP_017843439.1|DBUS	LOC117140749|XP_033159721.1|DMAU
OG0009813	LOC108600610|XP_017843777.2|DBUS	LOC117142055|XP_033161820.1|DMAU
OG0009814	LOC108599578|XP_017842006.1|DBUS	LOC117141655|XP_033161119.1|DMAU
OG0009816	LOC108600511|XP_017843638.2|DBUS	LOC117140404|XP_033159166.1|DMAU
OG0009817	LOC108600106|XP_017842965.2|DBUS	LOC117139874|XP_033158422.1|DMAU
OG0009818	LOC108599253|XP_017841539.1|DBUS	LOC117139902|XP_033158473.1|DMAU
OG0009819	LOC108598202|XP_017840307.2|DBUS	LOC117139900|XP_033158471.1|DMAU
OG0009820	LOC108598201|XP_017840306.1|DBUS	LOC117140800|XP_033159788.1|DMAU
OG0009821	LOC108598824|XP_017841063.1|DBUS	LOC117141094|XP_033160300.1|DMAU
OG0009822	LOC108599900|XP_033149395.1|DBUS	LOC117139914|XP_033158487.1|DMAU
OG0009824	LOC108600806|XP_017844078.1|DBUS	LOC117140402|XP_033159163.1|DMAU
OG0009825	LOC108598764|XP_017840992.1|DBUS	LOC117139279|XP_033157397.1|DMAU
OG0009826	LOC108599650|XP_017842114.1|DBUS	LOC117141263|XP_033160523.1|DMAU
OG0009827	LOC108599647|XP_017842111.1|DBUS	LOC117141384|XP_033160689.1|DMAU
OG0009828	LOC108598845|XP_017841088.1|DBUS	LOC117141069|XP_033160257.1|DMAU
OG0009829	LOC108599514|XP_017841872.2|DBUS	LOC117141714|XP_033161218.1|DMAU
OG0009830	LOC108599281|XP_017841568.2|DBUS	LOC117141219|XP_033160469.1|DMAU
OG0009831	LOC108599111|XP_017841389.2|DBUS	LOC117140340|XP_033159080.1|DMAU
OG0009832	LOC108599004|XP_017841269.1|DBUS	LOC117141153|XP_033160383.1|DMAU
OG0009833	LOC108598247|XP_017840350.1|DBUS	LOC117141254|XP_033160513.1|DMAU
OG0009834	LOC108595087|XP_017835726.1|DBUS	LOC117136597|XP_033153469.1|DMAU
OG0009835	LOC108596007|XP_017836781.1|DBUS	LOC117136048|XP_033152584.1|DMAU
OG0009836	LOC108602444|XP_017846055.1|DBUS	LOC117143053|XP_033163393.1|DMAU
OG0009837	LOC108601591|XP_017844979.1|DBUS	LOC117143477|XP_033164082.1|DMAU
OG0009838	LOC108608256|XP_017855037.1|DBUS	LOC117143498|XP_033164110.1|DMAU
OG0009839	LOC108596320|XP_017837431.1|DBUS	LOC117136084|XP_033152647.1|DMAU
OG0009840	LOC108607681|XP_017854126.2|DBUS	LOC117136613|XP_033153523.1|DMAU
OG0009841	LOC108600227|XP_017843178.1|DBUS	LOC117137452|XP_033154825.1|DMAU
OG0009842	LOC108598232|XP_017841185.1|DBUS	LOC117141815|XP_033161359.1|DMAU
OG0009843	LOC117134768|XP_033149317.1|DBUS	LOC117141273|XP_033160534.1|DMAU
OG0009844	LOC108598217|XP_033149640.1|DBUS	LOC117139548|XP_033157829.1|DMAU
OG0009845	LOC108595513|XP_017836255.1|DBUS	LOC117135599|XP_033151836.1|DMAU
OG0009846	LOC108594489|XP_017844821.2|DBUS	LOC117150786|XP_033173723.1|DMAU
OG0009847	LOC108607143|XP_017853274.1|DBUS	LOC117146937|XP_033169476.1|DMAU
OG0009848	LOC108606940|XP_017852981.1|DBUS	LOC117146778|XP_033169193.1|DMAU
OG0009849	LOC108602314|XP_017845887.1|DBUS	LOC117144823|XP_033166097.1|DMAU
OG0009850	LOC108605893|XP_017851198.1|DBUS	LOC117148911|XP_033172518.1|DMAU
OG0009851	LOC108605478|XP_017850659.1|DBUS	LOC117146697|XP_033168978.1|DMAU
OG0009853	LOC108606153|XP_017851494.1|DBUS	LOC117148057|XP_033171137.1|DMAU
OG0009854	LOC108605411|XP_017850569.1|DBUS, LOC108606579|XP_017852293.1|DBUS	LOC117147753|XP_033170655.1|DMAU
OG0009855	LOC117134957|XP_033150490.1|DBUS	LOC117146598|XP_033168817.1|DMAU
OG0009856	LOC108601043|XP_017844427.1|DBUS	LOC117142252|XP_033162001.1|DMAU
OG0009857	LOC108608310|XP_017855130.1|DBUS	LOC117136782|XP_033153767.1|DMAU
OG0009858	LOC108607724|XP_017854238.1|DBUS, LOC108607711|XP_033149473.1|DBUS	LOC117151080|XP_033174216.1|DMAU
OG0009860	LOC108598108|XP_017840217.1|DBUS	LOC117150891|XP_033173918.1|DMAU
OG0009861	LOC108608332|XP_017855162.1|DBUS	LOC117146314|XP_033168262.1|DMAU
OG0009862	LOC108600941|XP_017844273.1|DBUS	LOC117150453|XP_033173233.1|DMAU
OG0009863	LOC108608349|XP_017855183.1|DBUS	LOC117135342|XP_033151432.1|DMAU
OG0009864	LOC108602802|XP_017846518.2|DBUS	LOC117143137|XP_033163525.1|DMAU
OG0009865	LOC108594490|XP_017835168.1|DBUS	LOC117150814|XP_033173766.1|DMAU
OG0009866	LOC108599219|XP_017841502.1|DBUS	LOC117140802|XP_033159792.1|DMAU
OG0009867	LOC108597945|XP_017840050.1|DBUS	LOC117138957|XP_033156888.1|DMAU
OG0009868	LOC108598622|XP_017840809.1|DBUS	LOC117141311|XP_033160588.1|DMAU
OG0009870	LOC108598112|XP_017840218.2|DBUS	LOC117140819|XP_033159817.1|DMAU
OG0009871	LOC108595730|XP_017836502.1|DBUS	LOC117136346|XP_033153100.1|DMAU
OG0009872	LOC108597127|XP_017839000.1|DBUS	LOC117135684|XP_033151977.1|DMAU
OG0009873	LOC108598048|XP_017840152.1|DBUS	LOC117138380|XP_033156340.1|DMAU
OG0009874	LOC108598196|XP_017840301.1|DBUS, LOC108598376|XP_033149631.1|DBUS	LOC117141175|XP_033160404.1|DMAU
OG0009875	LOC108598934|XP_017841188.1|DBUS	LOC117139894|XP_033158463.1|DMAU
OG0009876	LOC108597656|XP_017839801.1|DBUS, LOC108594800|XP_033149219.1|DBUS	LOC117138305|XP_033156199.1|DMAU
OG0009877	LOC108596272|XP_017837329.1|DBUS	LOC117138005|XP_033155697.1|DMAU
OG0009878	LOC108596932|XP_017838644.1|DBUS	LOC117138311|XP_033156210.1|DMAU
OG0009879	LOC108597542|XP_017839636.1|DBUS	LOC117136733|XP_033153654.1|DMAU
OG0009880	LOC108596182|XP_017837182.1|DBUS	LOC117136358|XP_033153116.1|DMAU
OG0009881	LOC108595747|XP_017836525.1|DBUS, LOC108597094|XP_017838946.1|DBUS	LOC117137200|XP_033154441.1|DMAU
OG0009882	LOC108595159|XP_017835818.1|DBUS	LOC117136730|XP_033153652.1|DMAU
OG0009883	LOC108595357|XP_017836070.1|DBUS	LOC117137779|XP_033155295.1|DMAU
OG0009884	LOC108595761|XP_017836538.1|DBUS	LOC117137780|XP_033155296.1|DMAU
OG0009885	LOC108597333|XP_017836889.1|DBUS	LOC117136929|XP_033153960.1|DMAU
OG0009886	LOC108596053|XP_017836935.1|DBUS	LOC117135809|XP_033152203.1|DMAU
OG0009887	LOC108595253|XP_017835947.1|DBUS	LOC117136892|XP_033153896.1|DMAU
OG0009888	LOC108595814|XP_017836593.1|DBUS	LOC117137409|XP_033154726.1|DMAU
OG0009889	LOC108595547|XP_017836295.1|DBUS	LOC117136826|XP_033153791.1|DMAU
OG0009890	LOC108596467|XP_017837714.1|DBUS	LOC117137061|XP_033154165.1|DMAU
OG0009891	LOC108596897|XP_017838576.1|DBUS	LOC117143958|XP_033164784.1|DMAU
OG0009892	LOC108605993|XP_017851305.1|DBUS	LOC117146429|XP_033168527.1|DMAU
OG0009893	LOC108595401|XP_017836116.1|DBUS	LOC117137759|XP_033155264.1|DMAU
OG0009894	LOC108601319|XP_017844707.1|DBUS, LOC108602083|XP_017845596.1|DBUS, LOC108601293|XP_017844681.1|DBUS	LOC117142778|XP_033162858.1|DMAU
OG0009895	LOC108604027|XP_017848767.2|DBUS	LOC117142918|XP_033163107.1|DMAU
OG0009896	LOC108602276|XP_017845822.1|DBUS	LOC117145499|XP_033167070.1|DMAU
OG0009897	LOC108602453|XP_017846065.1|DBUS, LOC108602374|XP_017845968.1|DBUS	LOC117145148|XP_033166579.1|DMAU
OG0009898	LOC108601696|XP_017845097.1|DBUS	LOC117143027|XP_033163303.1|DMAU
OG0009899	LOC108602556|XP_017846180.1|DBUS	LOC117143626|XP_033164291.1|DMAU
OG0009900	LOC108601970|XP_017845451.1|DBUS	LOC117145177|XP_033166618.1|DMAU
OG0009901	LOC108604474|XP_017849450.1|DBUS	LOC117143315|XP_033163849.1|DMAU
OG0009902	LOC108602379|XP_017845972.1|DBUS, LOC108597461|XP_017839521.1|DBUS, LOC108602247|XP_017845785.1|DBUS	LOC117143869|XP_033164625.1|DMAU
OG0009903	LOC108608027|XP_017854692.1|DBUS	LOC117142387|XP_033162220.1|DMAU
OG0009904	LOC108604730|XP_017849801.1|DBUS	LOC117143001|XP_033163256.1|DMAU
OG0009905	LOC108603986|XP_017848704.1|DBUS	LOC117142907|XP_033163081.1|DMAU
OG0009907	LOC108602227|XP_017845762.1|DBUS	LOC117144058|XP_033164957.1|DMAU
OG0009909	LOC108604513|XP_017849506.1|DBUS	LOC117142632|XP_033162627.1|DMAU
OG0009910	LOC108601264|XP_017844653.1|DBUS	LOC117142865|XP_033163019.1|DMAU
OG0009911	LOC108595817|XP_017836597.1|DBUS	LOC117137124|XP_033154313.1|DMAU
OG0009912	LOC108607675|XP_017854120.2|DBUS	LOC117147790|XP_033170726.1|DMAU
OG0009913	LOC108594267|XP_017834886.2|DBUS	LOC117135553|XP_033151744.1|DMAU
OG0009916	LOC108608532|XP_017855439.2|DBUS	LOC117135597|XP_033151828.1|DMAU
OG0009925	LOC108603820|XP_017848438.1|DBUS	LOC117143011|XP_033163269.1|DMAU
OG0009926	LOC108606365|XP_017851903.1|DBUS	LOC117142099|XP_033161875.1|DMAU
OG0009930	LOC108605389|XP_017850547.1|DBUS	LOC117147988|XP_033171029.1|DMAU
OG0009931	LOC108596164|XP_017837159.1|DBUS	LOC117138427|XP_033156427.1|DMAU
OG0009932	LOC108596729|XP_017838263.1|DBUS	LOC117136064|XP_033152605.1|DMAU
OG0009933	LOC108596023|XP_017836869.1|DBUS	LOC117138184|XP_033155974.1|DMAU
OG0009937	LOC108602742|XP_017846385.1|DBUS	LOC117141049|XP_033160221.1|DMAU
OG0009938	LOC108607225|XP_017853388.1|DBUS	LOC117148478|XP_033171744.1|DMAU
OG0009941	LOC108604744|XP_017849823.2|DBUS	LOC117135113|XP_033151021.1|DMAU
OG0009942	LOC108597119|XP_017838987.1|DBUS	LOC117135658|XP_033151932.1|DMAU
OG0009943	LOC108600793|XP_017844060.1|DBUS	LOC117135843|XP_033152658.1|DMAU
OG0009945	LOC108605581|XP_017850840.1|DBUS	LOC117146912|XP_033169427.1|DMAU
OG0009946	LOC108603752|XP_017848315.1|DBUS	LOC117145937|XP_033167705.1|DMAU
OG0009947	LOC108599597|XP_017842037.1|DBUS	LOC117140159|XP_033158822.1|DMAU
OG0009948	LOC108606623|XP_017852398.1|DBUS	LOC117146480|XP_033168610.1|DMAU
OG0009949	LOC108602701|XP_017846341.1|DBUS	LOC117145052|XP_033166450.1|DMAU
OG0009950	LOC108601597|XP_017844986.1|DBUS	LOC117143934|XP_033164742.1|DMAU
OG0009951	LOC108602510|XP_017846129.1|DBUS	LOC117145518|XP_033167101.1|DMAU
OG0009952	LOC108602240|XP_017845778.1|DBUS	LOC117145416|XP_033166952.1|DMAU
OG0009953	LOC108602229|XP_017845764.1|DBUS	LOC117144390|XP_033165416.1|DMAU
OG0009957	LOC108604315|XP_017849226.1|DBUS	LOC117145839|XP_033167537.1|DMAU
OG0009958	LOC108601904|XP_017845369.1|DBUS	LOC117144868|XP_033166167.1|DMAU
OG0009960	LOC108603211|XP_017847288.1|DBUS	LOC117145914|XP_033167660.1|DMAU
OG0009961	LOC108602526|XP_017846148.1|DBUS	LOC117144070|XP_033164971.1|DMAU
OG0009962	LOC108603205|XP_017847279.1|DBUS	LOC117143536|XP_033164160.1|DMAU
OG0009963	LOC108603909|XP_017848582.1|DBUS	LOC117143170|XP_033163575.1|DMAU
OG0009964	LOC108601792|XP_017845217.1|DBUS	LOC117145321|XP_033166808.1|DMAU
OG0009965	LOC108602599|XP_017846225.1|DBUS	LOC117145613|XP_033167219.1|DMAU
OG0009966	LOC108607847|XP_017854412.1|DBUS	LOC117146979|XP_033169541.1|DMAU
OG0009967	LOC108600023|XP_017842237.2|DBUS	LOC117150712|XP_033173618.1|DMAU
OG0009968	LOC108607535|XP_017853904.1|DBUS	LOC117150928|XP_033173980.1|DMAU
OG0009969	LOC108594270|XP_017834891.1|DBUS	LOC117150364|XP_033173115.1|DMAU
OG0009970	LOC108599690|XP_017842178.1|DBUS	LOC117150565|XP_033173407.1|DMAU
OG0009971	LOC108606165|XP_017851509.1|DBUS	LOC117136857|XP_033153851.1|DMAU
OG0009972	LOC108596703|XP_017838218.2|DBUS	LOC117135244|XP_033151322.1|DMAU
OG0009973	LOC108596398|XP_017837573.1|DBUS	LOC117137993|XP_033155671.1|DMAU
OG0009974	LOC108607960|XP_017854580.1|DBUS	LOC117137662|XP_033155112.1|DMAU
OG0009975	LOC108596830|XP_017838445.1|DBUS	LOC117143039|XP_033163407.1|DMAU
OG0009976	LOC108607739|XP_017854252.1|DBUS	LOC117135335|XP_033151427.1|DMAU
OG0009977	LOC108607130|XP_017853259.2|DBUS	LOC117150690|XP_033173591.1|DMAU
OG0009978	LOC108607147|XP_017853271.1|DBUS	LOC117147585|XP_033170425.1|DMAU
OG0009979	LOC108599567|XP_017841958.2|DBUS	LOC117145395|XP_033166925.1|DMAU
OG0009981	LOC108595561|XP_017836310.1|DBUS	LOC117138117|XP_033155868.1|DMAU
OG0009983	LOC108595922|XP_017836701.1|DBUS	LOC117136027|XP_033152536.1|DMAU
OG0009984	LOC108601147|XP_017844565.1|DBUS	LOC117136158|XP_033152772.1|DMAU
OG0009985	LOC108597157|XP_017839053.1|DBUS	LOC117137451|XP_033154782.1|DMAU
OG0009986	LOC108597061|XP_017838874.1|DBUS	LOC117135841|XP_033152245.1|DMAU
OG0009989	LOC108596163|XP_017837158.1|DBUS	LOC117138428|XP_033156428.1|DMAU
OG0009990	LOC108595806|XP_017836586.1|DBUS	LOC117137527|XP_033154906.1|DMAU
OG0009991	LOC108596984|XP_017838729.1|DBUS	LOC117138346|XP_033156278.1|DMAU
OG0009992	LOC108605886|XP_017851188.1|DBUS	LOC117147557|XP_033170390.1|DMAU
OG0009993	LOC108606871|XP_017852872.2|DBUS	LOC117148630|XP_033172016.1|DMAU
OG0009994	LOC108606061|XP_017851397.1|DBUS	LOC117147383|XP_033170146.1|DMAU
OG0009995	LOC108605088|XP_033150416.1|DBUS	LOC117147141|XP_033169811.1|DMAU
OG0009996	LOC108606779|XP_017852691.1|DBUS	LOC117146366|XP_033168409.1|DMAU
OG0009997	LOC108605995|XP_017851307.1|DBUS	LOC117147546|XP_033170374.1|DMAU
OG0009998	LOC108605799|XP_017851091.1|DBUS	LOC117148525|XP_033171830.1|DMAU
OG0009999	LOC108605650|XP_017850923.1|DBUS	LOC117148903|XP_033172501.1|DMAU
OG0010000	LOC108606201|XP_017851554.1|DBUS	LOC117148810|XP_033172346.1|DMAU
OG0010001	LOC108607113|XP_017853233.1|DBUS	LOC117147814|XP_033170758.1|DMAU
OG0010002	LOC108599290|XP_017841578.1|DBUS	LOC117139157|XP_033157207.1|DMAU
OG0010003	LOC108608536|XP_017855440.2|DBUS	LOC117135107|XP_033155110.1|DMAU
OG0010004	LOC108605761|XP_017851053.1|DBUS	LOC117147880|XP_033170854.1|DMAU
OG0010005	LOC108607144|XP_017853275.1|DBUS	LOC117141972|XP_033161662.1|DMAU
OG0010006	LOC108606896|XP_017852912.1|DBUS	LOC117148071|XP_033171159.1|DMAU
OG0010007	LOC108605810|XP_017851103.1|DBUS	LOC117147741|XP_033170632.1|DMAU
OG0010008	LOC108605571|XP_017850828.1|DBUS	LOC117148434|XP_033171698.1|DMAU
OG0010009	LOC108601017|XP_017843564.2|DBUS	LOC117140675|XP_033159624.1|DMAU
OG0010010	LOC108607055|XP_017853156.1|DBUS	LOC117146950|XP_033169498.1|DMAU
OG0010011	LOC108604981|XP_017850040.1|DBUS	LOC117147461|XP_033170243.1|DMAU
OG0010012	LOC108605935|XP_017851245.1|DBUS	LOC117146796|XP_033169227.1|DMAU
OG0010013	LOC108606069|XP_017851404.1|DBUS	LOC117147605|XP_033170445.1|DMAU
OG0010014	LOC108606122|XP_017851465.1|DBUS	LOC117148306|XP_033171521.1|DMAU
OG0010015	LOC108605925|XP_017851232.1|DBUS	LOC117147437|XP_033170209.1|DMAU
OG0010016	LOC108605368|XP_017850525.2|DBUS	LOC117147565|XP_033170399.1|DMAU
OG0010017	LOC108605923|XP_017851229.1|DBUS	LOC117147516|XP_033170324.1|DMAU
OG0010018	LOC108606886|XP_017852901.1|DBUS	LOC117147099|XP_033169756.1|DMAU
OG0010019	LOC108605922|XP_033150314.1|DBUS	LOC117146551|XP_033168739.1|DMAU
OG0010020	LOC108607200|XP_017853352.1|DBUS	LOC117146846|XP_033169298.1|DMAU
OG0010021	LOC108606527|XP_017852191.1|DBUS	LOC117147423|XP_033170194.1|DMAU
OG0010022	LOC108606106|XP_017851440.1|DBUS	LOC117148252|XP_033171445.1|DMAU
OG0010023	LOC108606146|XP_017851486.1|DBUS	LOC117148289|XP_033171501.1|DMAU
OG0010024	LOC108605019|XP_017850074.1|DBUS	LOC117148413|XP_033171674.1|DMAU
OG0010025	LOC108606293|XP_017851767.1|DBUS	LOC117147896|XP_033170891.1|DMAU
OG0010026	LOC108605173|XP_017850248.1|DBUS	LOC117148250|XP_033171444.1|DMAU
