Orthogroup	DBUS.longest_only	DNOV.longest_only
OG0008372	LOC108600626|XP_017843801.2|DBUS	LOC115770510|XP_030571673.1|DNOV
OG0008373	LOC108608012|XP_017854671.2|DBUS	LOC115759922|XP_030556916.1|DNOV
OG0008375	LOC108608301|XP_017855117.1|DBUS	LOC115768539|XP_030569000.1|DNOV
OG0008376	LOC108594280|XP_017834904.1|DBUS	LOC115758435|XP_030554950.1|DNOV
OG0008379	LOC108599050|XP_017841322.1|DBUS	LOC115763102|XP_030561402.1|DNOV
OG0008380	LOC108607974|XP_017854620.1|DBUS	LOC115763188|XP_030561506.1|DNOV
OG0008383	LOC108605481|XP_017850666.1|DBUS	LOC115759933|XP_030556931.1|DNOV
OG0008384	LOC108594252|XP_017834861.1|DBUS	LOC115759282|XP_030556044.1|DNOV
OG0008385	LOC108600125|XP_017843000.1|DBUS	LOC115760219|XP_030557332.1|DNOV
OG0008386	LOC108606711|XP_017852577.1|DBUS	LOC115766370|XP_030566129.1|DNOV
OG0008387	LOC108603738|XP_033150121.1|DBUS	LOC115764907|XP_030564064.1|DNOV
OG0008389	LOC108602065|XP_017845577.1|DBUS	LOC115759991|XP_030557004.1|DNOV
OG0008390	LOC108594297|XP_017834929.1|DBUS	LOC115758883|XP_030555538.1|DNOV
OG0008391	LOC108604673|XP_017849718.1|DBUS	LOC115758794|XP_030555427.1|DNOV
OG0008392	LOC108606630|XP_017852406.1|DBUS	LOC115770122|XP_030571115.1|DNOV
OG0008393	LOC108601080|XP_033149296.1|DBUS	LOC115770277|XP_030571362.1|DNOV
OG0008394	LOC108599763|XP_017842266.1|DBUS	LOC115769347|XP_030569975.1|DNOV
OG0008395	LOC108606944|XP_017852988.1|DBUS	LOC115767217|XP_030567271.1|DNOV
OG0008396	LOC108607043|XP_017853135.1|DBUS	LOC115766910|XP_030566847.1|DNOV
OG0008397	LOC108605741|XP_017851028.2|DBUS	LOC115764359|XP_030563179.1|DNOV
OG0008398	LOC108606070|XP_017851405.1|DBUS	LOC115768592|XP_030569101.1|DNOV
OG0008399	LOC108606772|XP_017852675.1|DBUS	LOC115768691|XP_030569238.1|DNOV
OG0008400	LOC108599391|XP_017841687.1|DBUS	LOC115769953|XP_030570858.1|DNOV
OG0008401	LOC108607746|XP_017854263.1|DBUS	LOC115759188|XP_030555924.1|DNOV
OG0008403	LOC108606090|XP_017851424.1|DBUS	LOC115767053|XP_030567046.1|DNOV
OG0008404	LOC108604707|XP_017849759.1|DBUS	LOC115759409|XP_030556160.1|DNOV
OG0008405	LOC108607216|XP_017853373.1|DBUS	LOC115768595|XP_030569105.1|DNOV
OG0008406	LOC108605229|XP_017850328.1|DBUS	LOC115768739|XP_030569283.1|DNOV
OG0008407	LOC108603254|XP_017847382.1|DBUS	LOC115763645|XP_030562147.1|DNOV
OG0008408	LOC108607040|XP_017853128.1|DBUS	LOC115767997|XP_030568262.1|DNOV
OG0008409	LOC108600516|XP_033149399.1|DBUS	LOC115771383|XP_030572927.1|DNOV
OG0008411	LOC108604606|XP_017849634.2|DBUS	LOC115766209|XP_030565921.1|DNOV
OG0008412	LOC108605179|XP_017850255.1|DBUS	LOC115768491|XP_030568934.1|DNOV
OG0008413	LOC108600512|XP_017843639.1|DBUS	LOC115770101|XP_030571078.1|DNOV
OG0008414	LOC108606936|XP_017852975.1|DBUS	LOC115768500|XP_030568946.1|DNOV
OG0008415	LOC108606431|XP_017852031.1|DBUS	LOC115767272|XP_030567363.1|DNOV
OG0008416	LOC108606465|XP_017852078.1|DBUS	LOC115765193|XP_030564480.1|DNOV
OG0008417	LOC108606759|XP_033150261.1|DBUS	LOC115768782|XP_030569337.1|DNOV
OG0008418	LOC108604933|XP_033150277.1|DBUS	LOC115764249|XP_030563027.1|DNOV
OG0008419	LOC108606650|XP_017852454.1|DBUS	LOC115769012|XP_030569583.1|DNOV
OG0008420	LOC108605034|XP_017850091.1|DBUS	LOC115767579|XP_030567724.1|DNOV
OG0008421	LOC108606859|XP_017852851.1|DBUS	LOC115765343|XP_030564713.1|DNOV
OG0008423	LOC108594738|XP_033150911.1|DBUS	LOC115766593|XP_030566440.1|DNOV
OG0008424	LOC108607150|XP_017853284.1|DBUS	LOC115768867|XP_030569432.1|DNOV
OG0008425	LOC108604368|XP_017849304.1|DBUS	LOC115770884|XP_030572179.1|DNOV
OG0008426	LOC108594889|XP_017835515.2|DBUS	LOC115757792|XP_030554065.1|DNOV
OG0008427	LOC108605145|XP_017850208.1|DBUS	LOC115766369|XP_030566128.1|DNOV
OG0008428	LOC108605037|XP_017850094.1|DBUS	LOC115759214|XP_030555966.1|DNOV
OG0008429	LOC108602108|XP_017845622.1|DBUS	LOC115770775|XP_030572053.1|DNOV
OG0008430	LOC108605183|XP_017850264.1|DBUS	LOC115769096|XP_030569666.1|DNOV
OG0008431	LOC117135035|XP_033150754.1|DBUS	LOC115762926|XP_030561170.1|DNOV
OG0008432	LOC108603636|XP_017848085.1|DBUS	LOC115765038|XP_030564265.1|DNOV
OG0008433	LOC108600629|XP_017843804.1|DBUS	LOC115770464|XP_030571600.1|DNOV
OG0008434	LOC108602322|XP_017845896.1|DBUS	LOC115771843|XP_030573585.1|DNOV
OG0008435	LOC108602751|XP_017846411.1|DBUS	LOC115763056|XP_030561341.1|DNOV
OG0008436	LOC108597160|XP_017839059.1|DBUS	LOC115761416|XP_030559037.1|DNOV
OG0008438	LOC108603082|XP_017847060.1|DBUS	LOC115759532|XP_030556342.1|DNOV
OG0008439	LOC108595685|XP_017836455.1|DBUS	LOC115757896|XP_030554201.1|DNOV
OG0008441	LOC108599887|XP_017842556.1|DBUS	LOC115771461|XP_030573038.1|DNOV
OG0008442	LOC108596406|XP_017837585.1|DBUS	LOC115764442|XP_030563311.1|DNOV
OG0008444	LOC108600010|XP_017842802.2|DBUS	LOC115766382|XP_030566149.1|DNOV
OG0008445	LOC108607010|XP_017853079.1|DBUS	LOC115768978|XP_030569554.1|DNOV
OG0008446	LOC108606270|XP_017851735.1|DBUS	LOC115766433|XP_030566221.1|DNOV
OG0008447	LOC108605690|XP_017850971.1|DBUS	LOC115767621|XP_030567781.1|DNOV
OG0008448	LOC108606238|XP_033150419.1|DBUS	LOC115767371|XP_030567490.1|DNOV
OG0008449	LOC108606436|XP_017852037.1|DBUS	LOC115765142|XP_030564405.1|DNOV
OG0008450	LOC108607213|XP_017853370.1|DBUS	LOC115768109|XP_030568471.1|DNOV
OG0008451	LOC108602511|XP_017846130.1|DBUS	LOC115763756|XP_030562328.1|DNOV
OG0008452	LOC108599812|XP_017842397.2|DBUS	LOC115765941|XP_030565546.1|DNOV
OG0008453	LOC108596357|XP_017837508.1|DBUS	LOC115762281|XP_030560305.1|DNOV
OG0008454	LOC108606653|XP_017852458.1|DBUS	LOC115765388|XP_030564773.1|DNOV
OG0008455	LOC108599740|XP_017842238.1|DBUS	LOC115762774|XP_030560984.1|DNOV
OG0008456	LOC108602086|XP_017845598.1|DBUS	LOC115763681|XP_030562213.1|DNOV
OG0008457	LOC108604193|XP_017849034.1|DBUS	LOC115770749|XP_030572013.1|DNOV
OG0008458	LOC108596590|XP_017838008.1|DBUS	LOC115757937|XP_030554265.1|DNOV
OG0008459	LOC108606934|XP_017852973.1|DBUS	LOC115766409|XP_030566188.1|DNOV
OG0008460	LOC108607662|XP_017854109.1|DBUS	LOC115763194|XP_030561515.1|DNOV
OG0008461	LOC108607972|XP_017854615.1|DBUS	LOC115760342|XP_030557482.1|DNOV, LOC115760292|XP_030557426.1|DNOV
OG0008462	LOC108594305|XP_017834938.1|DBUS	LOC115758639|XP_030555235.1|DNOV
OG0008463	LOC108594282|XP_017834908.1|DBUS	LOC115758384|XP_030554846.1|DNOV
OG0008464	LOC108595616|XP_017836371.1|DBUS	LOC115760544|XP_030557791.1|DNOV
OG0008465	LOC108597381|XP_017839402.1|DBUS	LOC115760480|XP_030557675.1|DNOV
OG0008467	LOC108595105|XP_017835755.1|DBUS	LOC115758624|XP_030555253.1|DNOV
OG0008468	LOC108597911|XP_033150645.1|DBUS	LOC115759132|XP_030555838.1|DNOV
OG0008470	LOC108597173|XP_017839077.1|DBUS	LOC115760576|XP_030557854.1|DNOV
OG0008472	LOC108597408|XP_017839444.1|DBUS	LOC115758703|XP_030555315.1|DNOV
OG0008473	LOC108607233|XP_017853399.1|DBUS	LOC115765238|XP_030564555.1|DNOV
OG0008474	LOC108604595|XP_017849617.1|DBUS	LOC115770737|XP_030571999.1|DNOV
OG0008475	LOC108601316|XP_033149794.1|DBUS	LOC115763568|XP_030562048.1|DNOV
OG0008476	LOC108601997|XP_017845485.1|DBUS	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV
OG0008477	LOC108596758|XP_017838328.1|DBUS	LOC115760759|XP_030558099.1|DNOV
OG0008479	LOC108595328|XP_017836037.1|DBUS	LOC115765252|XP_030564593.1|DNOV
OG0008480	LOC108599655|XP_017842119.2|DBUS	LOC115769969|XP_030570885.1|DNOV
OG0008481	LOC108605350|XP_017850508.1|DBUS	LOC115767990|XP_030568251.1|DNOV
OG0008482	LOC108601130|XP_017844541.1|DBUS	LOC115771135|XP_030572564.1|DNOV
OG0008483	LOC108597351|XP_017839351.1|DBUS	LOC115758946|XP_030555607.1|DNOV
OG0008484	LOC108603410|XP_017847688.1|DBUS	LOC115761774|XP_030559564.1|DNOV
OG0008485	LOC108608487|XP_017855372.2|DBUS	LOC115758700|XP_030555308.1|DNOV
OG0008486	LOC108607405|XP_033150544.1|DBUS	LOC115767958|XP_030568212.1|DNOV
OG0008487	LOC108605998|XP_017851309.1|DBUS	LOC115764307|XP_030563105.1|DNOV
OG0008488	LOC108602031|XP_017845523.1|DBUS	LOC115763743|XP_030562307.1|DNOV
OG0008489	LOC108602415|XP_017846017.1|DBUS	LOC115761418|XP_030559034.1|DNOV
OG0008489	LOC108602586|XP_017846212.1|DBUS	LOC115761532|XP_030559164.1|DNOV
OG0008490	LOC108604239|XP_017849101.1|DBUS	LOC115766035|XP_030565666.1|DNOV
OG0008491	LOC108601686|XP_017845085.1|DBUS	LOC115761881|XP_030559743.1|DNOV
OG0008492	LOC108603751|XP_017848318.1|DBUS	LOC115759986|XP_030557000.1|DNOV
OG0008493	LOC108597925|XP_017840034.1|DBUS	LOC115769185|XP_030569749.1|DNOV
OG0008494	LOC108595284|XP_017835985.1|DBUS	LOC115758684|XP_030555291.1|DNOV
OG0008495	LOC108596979|XP_017838722.1|DBUS	LOC115757923|XP_030554251.1|DNOV
OG0008496	LOC108597380|XP_017839401.1|DBUS	LOC115760479|XP_030557674.1|DNOV
OG0008497	LOC108595673|XP_017836441.1|DBUS	LOC115757867|XP_030554165.1|DNOV
OG0008497	LOC108595891|XP_017836670.1|DBUS	LOC115757869|XP_030554166.1|DNOV
OG0008498	LOC108595344|XP_017836054.1|DBUS	LOC115761976|XP_030559886.1|DNOV
OG0008499	LOC108595696|XP_017836468.1|DBUS, LOC108595827|XP_017836607.1|DBUS	LOC115766560|XP_030566398.1|DNOV
OG0008500	LOC108595686|XP_017836456.1|DBUS	LOC115764586|XP_030563596.1|DNOV
OG0008501	LOC108601027|XP_017844395.1|DBUS	LOC115769901|XP_030570782.1|DNOV
OG0008502	LOC108606167|XP_017851507.1|DBUS	LOC115767853|XP_030568066.1|DNOV
OG0008503	LOC108605237|XP_017850339.1|DBUS	LOC115768741|XP_030569287.1|DNOV
OG0008504	LOC108599810|XP_017842390.1|DBUS	LOC115768098|XP_030568451.1|DNOV
OG0008505	LOC108600329|XP_017843331.1|DBUS	LOC115767541|XP_030567683.1|DNOV
OG0008506	LOC108597901|XP_017840009.2|DBUS	LOC115762676|XP_030560851.1|DNOV
OG0008507	LOC108599032|XP_033149767.1|DBUS	LOC115768115|XP_030568478.1|DNOV
OG0008508	LOC108605404|XP_033150229.1|DBUS	LOC115765108|XP_030564352.1|DNOV
OG0008510	LOC108605899|XP_033150315.1|DBUS	LOC115771317|XP_030572840.1|DNOV
OG0008511	LOC108599878|XP_017842529.2|DBUS	LOC115763223|XP_030561557.1|DNOV, LOC115763235|XP_030561571.1|DNOV, LOC115763049|XP_030561333.1|DNOV
OG0008512	LOC108605349|XP_017850542.1|DBUS, LOC108607703|XP_017854186.1|DBUS	LOC115759303|XP_030556068.1|DNOV, LOC115758415|XP_030554924.1|DNOV
OG0008513	LOC108606221|XP_017851611.1|DBUS	LOC115759885|XP_030556860.1|DNOV
OG0008514	LOC108607730|XP_017854243.1|DBUS	LOC115763092|XP_030561390.1|DNOV
OG0008515	LOC108596647|XP_017838116.1|DBUS	LOC115763152|XP_030561460.1|DNOV
OG0008516	LOC108600964|XP_017844308.1|DBUS	LOC115769653|XP_030570425.1|DNOV
OG0008517	LOC108598948|XP_017841206.1|DBUS	LOC115769929|XP_030570831.1|DNOV
OG0008518	LOC108599760|XP_017842264.1|DBUS	LOC115770448|XP_030571584.1|DNOV
OG0008519	LOC108595608|XP_017836363.1|DBUS	LOC115762383|XP_030560422.1|DNOV
OG0008520	LOC108603003|XP_017846887.1|DBUS, LOC117134859|XP_033149997.1|DBUS	LOC115759540|XP_030556355.1|DNOV
OG0008521	LOC108601300|XP_017844689.1|DBUS, LOC108602551|XP_017846175.1|DBUS	LOC115770792|XP_030572073.1|DNOV, LOC115770744|XP_030572007.1|DNOV, LOC115770854|XP_030572151.1|DNOV, LOC115770855|XP_030572152.1|DNOV
OG0008524	LOC108605795|XP_017851087.1|DBUS	LOC115767338|XP_030567449.1|DNOV
OG0008527	LOC108607273|XP_017853455.1|DBUS	LOC115768710|XP_030569262.1|DNOV
OG0008528	LOC108599787|XP_017842335.1|DBUS	LOC115760244|XP_030557360.1|DNOV
OG0008529	LOC108606963|XP_017853011.1|DBUS	LOC115768447|XP_030568866.1|DNOV
OG0008530	LOC108606301|XP_017851777.2|DBUS	LOC115767867|XP_030568085.1|DNOV
OG0008531	LOC108606327|XP_017851836.1|DBUS	LOC115768887|XP_030569458.1|DNOV
OG0008532	LOC108607091|XP_017853205.1|DBUS	LOC115767221|XP_030567278.1|DNOV
OG0008534	LOC108605370|XP_033150270.1|DBUS	LOC115765420|XP_030564825.1|DNOV
OG0008535	LOC108605748|XP_017851036.1|DBUS	LOC115768974|XP_030569550.1|DNOV
OG0008536	LOC108605197|XP_017850281.1|DBUS	LOC115767369|XP_030567488.1|DNOV
OG0008538	LOC108605142|XP_017850205.1|DBUS	LOC115765106|XP_030564350.1|DNOV
OG0008539	LOC108605123|XP_017850175.1|DBUS	LOC115768877|XP_030569445.1|DNOV
OG0008540	LOC108601852|XP_017845291.1|DBUS	LOC115761909|XP_030559787.1|DNOV
OG0008541	LOC108597706|XP_017839880.1|DBUS	LOC115759238|XP_030556000.1|DNOV
OG0008542	LOC108597924|XP_017840030.2|DBUS	LOC115769353|XP_030569987.1|DNOV
OG0008544	LOC108596268|XP_017837324.1|DBUS	LOC115764937|XP_030564113.1|DNOV
OG0008546	LOC108598722|XP_017840941.1|DBUS	LOC115769790|XP_030570617.1|DNOV
OG0008547	LOC108605309|XP_017850468.1|DBUS	LOC115767616|XP_030567776.1|DNOV
OG0008548	LOC108608308|XP_033149112.1|DBUS	LOC115758766|XP_030555387.1|DNOV
OG0008549	LOC108603504|XP_017847866.1|DBUS	LOC115761838|XP_030559680.1|DNOV
OG0008550	LOC108598157|XP_017840263.1|DBUS	LOC115769666|XP_030570442.1|DNOV
OG0008550	LOC108599164|XP_017841440.1|DBUS	LOC115769725|XP_030570520.1|DNOV
OG0008552	LOC108599079|XP_017841355.2|DBUS	LOC115771002|XP_030572364.1|DNOV
OG0008553	LOC108595484|XP_017836224.1|DBUS	LOC115762070|XP_030560019.1|DNOV
OG0008554	LOC108607259|XP_017853434.1|DBUS	LOC115767016|XP_030567001.1|DNOV
OG0008555	LOC108606292|XP_017851766.1|DBUS	LOC115768899|XP_030569475.1|DNOV
OG0008556	LOC108595027|XP_017835651.1|DBUS	LOC115759159|XP_030555926.1|DNOV
OG0008557	LOC108601864|XP_017845310.1|DBUS	LOC115761181|XP_030558705.1|DNOV
OG0008558	LOC108607106|XP_033150210.1|DBUS	LOC115763359|XP_030561746.1|DNOV
OG0008560	LOC108607786|XP_017854314.1|DBUS	LOC115763065|XP_030561349.1|DNOV
OG0008561	LOC108594456|XP_017835121.1|DBUS	LOC115763096|XP_030561393.1|DNOV
OG0008562	LOC108607453|XP_017852976.1|DBUS	LOC115758531|XP_030555082.1|DNOV
OG0008563	LOC108604179|XP_017849007.1|DBUS	LOC115764645|XP_030563679.1|DNOV
OG0008564	LOC108607799|XP_033149011.1|DBUS	LOC115758509|XP_030555060.1|DNOV
OG0008565	LOC117134956|XP_033150487.1|DBUS	LOC115766264|XP_030565987.1|DNOV
OG0008566	LOC108607779|XP_033150056.1|DBUS	LOC115769212|XP_030569782.1|DNOV
OG0008569	LOC108606506|XP_017852162.1|DBUS	LOC115768875|XP_030569443.1|DNOV
OG0008571	LOC108600874|XP_017844176.2|DBUS	LOC115771001|XP_030572363.1|DNOV
OG0008572	LOC108602098|XP_017845610.1|DBUS	LOC115763688|XP_030562230.1|DNOV
OG0008573	LOC108605430|XP_017850595.1|DBUS	LOC115768003|XP_030568273.1|DNOV
OG0008574	LOC108597979|XP_017840085.1|DBUS	LOC115770293|XP_030571388.1|DNOV
OG0008575	LOC108603954|XP_017848636.1|DBUS	LOC115771872|XP_030573614.1|DNOV
OG0008576	LOC108606762|XP_017852662.1|DBUS	LOC115767562|XP_030567703.1|DNOV
OG0008577	LOC108601109|XP_017844515.1|DBUS	LOC115771253|XP_030572718.1|DNOV
OG0008578	LOC108601907|XP_017845373.1|DBUS	LOC115764687|XP_030563736.1|DNOV
OG0008579	LOC108599314|XP_033149478.1|DBUS	LOC115769932|XP_030570834.1|DNOV
OG0008582	LOC108607073|XP_017853181.1|DBUS	LOC115768009|XP_030568280.1|DNOV
OG0008583	LOC108604972|XP_017850031.1|DBUS	LOC115767194|XP_030567245.1|DNOV
OG0008584	LOC108606724|XP_017852596.1|DBUS	LOC115765360|XP_030564737.1|DNOV
OG0008585	LOC108605548|XP_017850798.1|DBUS	LOC115768986|XP_030569562.1|DNOV
OG0008586	LOC108605689|XP_017850970.1|DBUS	LOC115768984|XP_030569559.1|DNOV
OG0008587	LOC108603225|XP_017847323.1|DBUS	LOC115759447|XP_030556230.1|DNOV
OG0008588	LOC108603538|XP_017847939.1|DBUS	LOC115759451|XP_030556242.1|DNOV
OG0008589	LOC117134955|XP_033150484.1|DBUS	LOC115766820|XP_030566716.1|DNOV
OG0008590	LOC108602222|XP_017845758.1|DBUS	LOC115765730|XP_030565253.1|DNOV
OG0008593	LOC108598759|XP_017840984.1|DBUS	LOC115770244|XP_030571312.1|DNOV
OG0008594	LOC108603496|XP_017847844.1|DBUS	LOC115771926|XP_030573685.1|DNOV
OG0008595	LOC108597108|XP_017838975.1|DBUS, LOC108596227|XP_017837245.1|DBUS	LOC115761012|XP_030558486.1|DNOV
OG0008596	LOC108596021|XP_017836867.1|DBUS	LOC115760536|XP_030557781.1|DNOV
OG0008597	LOC108602455|XP_017846067.1|DBUS	LOC115770722|XP_030571981.1|DNOV
OG0008598	LOC108606699|XP_017852562.2|DBUS	LOC115769098|XP_030569669.1|DNOV
OG0008599	LOC108605347|XP_017850505.1|DBUS	LOC115767969|XP_030568227.1|DNOV
OG0008600	LOC108602800|XP_017846512.1|DBUS	LOC115770668|XP_030571895.1|DNOV
OG0008601	LOC108600385|XP_017843424.1|DBUS	LOC115765475|XP_030564915.1|DNOV
OG0008602	LOC108604463|XP_017849433.1|DBUS	LOC115761979|XP_030559885.1|DNOV
OG0008603	LOC108601972|XP_017845453.1|DBUS	LOC115761258|XP_030558831.1|DNOV
OG0008604	LOC108597451|XP_017839506.1|DBUS	LOC115760903|XP_030558330.1|DNOV
OG0008605	LOC108607528|XP_017853895.1|DBUS	LOC115763528|XP_030561999.1|DNOV
OG0008606	LOC108608337|XP_017855169.1|DBUS	LOC115763503|XP_030561960.1|DNOV
OG0008607	LOC108602418|XP_017846022.1|DBUS	LOC115765663|XP_030565180.1|DNOV
OG0008608	LOC108606180|XP_017851520.1|DBUS	LOC115767769|XP_030567952.1|DNOV
OG0008609	LOC108601965|XP_017845441.1|DBUS	LOC115765778|XP_030565311.1|DNOV
OG0008610	LOC108595565|XP_017836315.1|DBUS	LOC115760952|XP_030558400.1|DNOV
OG0008612	LOC108596073|XP_017836975.1|DBUS	LOC115762164|XP_030560141.1|DNOV
OG0008613	LOC108602961|XP_017846826.1|DBUS	LOC115764217|XP_030562988.1|DNOV
OG0008614	LOC108606685|XP_017852525.1|DBUS	LOC115768702|XP_030569251.1|DNOV
OG0008615	LOC108602152|XP_017845674.1|DBUS	LOC115761602|XP_030559263.1|DNOV
OG0008616	LOC108601946|XP_017845414.1|DBUS	LOC115761971|XP_030559874.1|DNOV
OG0008617	LOC108602665|XP_017846301.1|DBUS	LOC115761495|XP_030559122.1|DNOV
OG0008619	LOC108602986|XP_017846868.1|DBUS	LOC115759014|XP_030555685.1|DNOV
OG0008620	LOC108595412|XP_017836129.1|DBUS	LOC115762142|XP_030560116.1|DNOV
OG0008621	LOC108602159|XP_017845680.1|DBUS	LOC115759534|XP_030556346.1|DNOV
OG0008622	LOC108594979|XP_017835601.1|DBUS	LOC115764450|XP_030563319.1|DNOV
OG0008623	LOC108595735|XP_017836511.1|DBUS	LOC115761811|XP_030559622.1|DNOV
OG0008624	LOC108596571|XP_017837968.2|DBUS	LOC115761121|XP_030558617.1|DNOV
OG0008625	LOC108596730|XP_017838264.1|DBUS	LOC115760915|XP_030558346.1|DNOV
OG0008626	LOC117135085|XP_033150909.1|DBUS	LOC115763149|XP_030561462.1|DNOV
OG0008627	LOC108599793|XP_017842341.2|DBUS	LOC115770978|XP_030572309.1|DNOV
OG0008629	LOC108596071|XP_033149830.1|DBUS	LOC115759291|XP_030556053.1|DNOV
OG0008630	LOC108607398|XP_017853662.1|DBUS	LOC115766738|XP_030566561.1|DNOV
OG0008631	LOC108604836|XP_017849941.1|DBUS	LOC115771747|XP_030573451.1|DNOV
OG0008633	LOC108596865|XP_017838506.1|DBUS	LOC115771172|XP_030572617.1|DNOV
OG0008634	LOC108596095|XP_033150103.1|DBUS	LOC115758834|XP_030555473.1|DNOV
OG0008635	LOC108597038|XP_017838822.1|DBUS	LOC115765001|XP_030564210.1|DNOV
OG0008636	LOC108602393|XP_017845994.1|DBUS	LOC115763877|XP_030562512.1|DNOV
OG0008638	LOC108602675|XP_017846308.1|DBUS	LOC115772008|XP_030573799.1|DNOV
OG0008639	LOC108603699|XP_017848217.1|DBUS	LOC115764892|XP_030564039.1|DNOV
OG0008640	LOC108603429|XP_017847737.1|DBUS	LOC115763970|XP_030562629.1|DNOV
OG0008641	LOC108601395|XP_017844784.1|DBUS	LOC115761476|XP_030559103.1|DNOV
OG0008642	LOC108601819|XP_017845245.1|DBUS	LOC115772066|XP_030573877.1|DNOV
OG0008644	LOC108604833|XP_017849937.1|DBUS	LOC115772122|XP_030573957.1|DNOV
OG0008645	LOC108596443|XP_017837676.1|DBUS, LOC108604995|XP_017850054.2|DBUS	LOC115760033|XP_030557060.1|DNOV
OG0008646	LOC108600234|XP_017843152.1|DBUS	LOC115765533|XP_030565011.1|DNOV
OG0008647	LOC108603071|XP_017847035.1|DBUS	LOC115760194|XP_030557284.1|DNOV
OG0008648	LOC108599371|XP_017841669.1|DBUS	LOC115760006|XP_030557024.1|DNOV
OG0008649	LOC117135034|XP_033150753.1|DBUS	LOC115762064|XP_030560014.1|DNOV
OG0008650	LOC108601952|XP_017845426.1|DBUS	LOC115766104|XP_030565784.1|DNOV
OG0008651	LOC108595552|XP_017836299.1|DBUS	LOC115759334|XP_030556116.1|DNOV
OG0008652	LOC108595143|XP_017835797.1|DBUS	LOC115760811|XP_030558187.1|DNOV
OG0008653	LOC108595863|XP_017836644.1|DBUS	LOC115757898|XP_030554203.1|DNOV
OG0008654	LOC108595728|XP_017836499.1|DBUS	LOC115758226|XP_030554640.1|DNOV
OG0008655	LOC108596361|XP_017837511.1|DBUS	LOC115771945|XP_030573710.1|DNOV
OG0008657	LOC108606245|XP_017851679.1|DBUS	LOC115766813|XP_030566708.1|DNOV
OG0008658	LOC108598320|XP_017840426.1|DBUS	LOC115768819|XP_030569377.1|DNOV
OG0008659	LOC108601612|XP_017844999.1|DBUS	LOC115766707|XP_030566489.1|DNOV
OG0008660	LOC108600496|XP_033149364.1|DBUS	LOC115771225|XP_030572686.1|DNOV
OG0008661	LOC108598907|XP_017841159.1|DBUS	LOC115769945|XP_030570849.1|DNOV
OG0008662	LOC108598869|XP_017841117.2|DBUS	LOC115771548|XP_030573149.1|DNOV
OG0008663	LOC108598455|XP_017840586.1|DBUS	LOC115771439|XP_030573003.1|DNOV
OG0008664	LOC108597934|XP_017840039.1|DBUS	LOC115769522|XP_030570222.1|DNOV
OG0008665	LOC108594463|XP_017835135.2|DBUS	LOC115769270|XP_030569841.1|DNOV
OG0008666	LOC108599035|XP_017841304.1|DBUS	LOC115767728|XP_030567902.1|DNOV
OG0008667	LOC108599442|XP_017841761.2|DBUS	LOC115768653|XP_030569190.1|DNOV
OG0008668	LOC108598565|XP_017840738.2|DBUS	LOC115765824|XP_030565407.1|DNOV
OG0008670	LOC108601868|XP_017845315.1|DBUS	LOC115764789|XP_030563892.1|DNOV
OG0008672	LOC108607732|XP_017854245.1|DBUS, LOC108607334|XP_017849983.2|DBUS	LOC115763009|XP_030561260.1|DNOV, LOC115763132|XP_030561436.1|DNOV
OG0008673	LOC108607976|XP_017854618.1|DBUS	LOC115760294|XP_030557437.1|DNOV
OG0008677	LOC108601982|XP_017845466.1|DBUS	LOC115757692|XP_030553891.1|DNOV
OG0008679	LOC108605609|XP_017850876.1|DBUS	LOC115765296|XP_030564648.1|DNOV
OG0008680	LOC108607169|XP_017853311.1|DBUS	LOC115767094|XP_030567101.1|DNOV
OG0008681	LOC108606462|XP_017852073.1|DBUS	LOC115765390|XP_030564778.1|DNOV
OG0008683	LOC108604974|XP_033150349.1|DBUS	LOC115765199|XP_030564495.1|DNOV
OG0008685	LOC108596397|XP_017837569.1|DBUS	LOC115765339|XP_030564709.1|DNOV
OG0008686	LOC108604260|XP_017849143.1|DBUS	LOC115764648|XP_030563683.1|DNOV
OG0008688	LOC108606157|XP_017851498.1|DBUS	LOC115768779|XP_030569334.1|DNOV
OG0008689	LOC108602787|XP_017846488.1|DBUS	LOC115770809|XP_030572092.1|DNOV
OG0008690	LOC108607278|XP_033150896.1|DBUS	LOC115759206|XP_030555953.1|DNOV
OG0008691	LOC108599029|XP_017841256.2|DBUS	LOC115767672|XP_030567823.1|DNOV
OG0008692	LOC108605695|XP_017850976.1|DBUS	LOC115765423|XP_030564829.1|DNOV
OG0008694	LOC108605320|XP_017850479.1|DBUS	LOC115766284|XP_030566012.1|DNOV
OG0008695	LOC108597416|XP_017839455.1|DBUS	LOC115767486|XP_030567654.1|DNOV
OG0008697	LOC108598113|XP_017840219.1|DBUS	LOC115762895|XP_030561130.1|DNOV
OG0008698	LOC108606820|XP_017852790.1|DBUS	LOC115766272|XP_030565997.1|DNOV
OG0008704	LOC108599194|XP_017841482.1|DBUS	LOC115760141|XP_030557206.1|DNOV
OG0008705	LOC108600641|XP_017843825.1|DBUS	LOC115763381|XP_030561779.1|DNOV
OG0008706	LOC108601694|XP_017845093.1|DBUS	LOC115766114|XP_030565795.1|DNOV
OG0008708	LOC108606804|XP_017852763.1|DBUS	LOC115768757|XP_030569307.1|DNOV
OG0008709	LOC108604033|XP_017848777.1|DBUS	LOC115761284|XP_030558866.1|DNOV
OG0008710	LOC108603337|XP_017847551.1|DBUS	LOC115761270|XP_030558843.1|DNOV
