Orthogroup	DBUS.longest_only	DPSE.longest_only
OG0009020	LOC108601695|XP_017845094.1|DBUS	LOC6897048|XP_003736396.2|DPSE
OG0009021	LOC108604638|XP_017849676.1|DBUS	LOC4802312|XP_001359253.4|DPSE
OG0009022	LOC108602118|XP_017845632.2|DBUS	LOC4801422|XP_001358518.2|DPSE
OG0009023	LOC108602505|XP_033149978.1|DBUS	LOC4801248|XP_001358371.2|DPSE
OG0009024	LOC108603177|XP_017847226.1|DBUS	LOC4800436|XP_015038515.2|DPSE
OG0009025	LOC108602944|XP_017846781.1|DBUS	LOC6896924|XP_002137109.3|DPSE
OG0009026	LOC108601490|XP_017844876.1|DBUS	LOC6897320|XP_033240222.1|DPSE
OG0009027	LOC108596368|XP_017837523.1|DBUS	LOC4803754|XP_003736954.3|DPSE
OG0009028	LOC108598916|XP_017841169.2|DBUS	LOC4812235|XP_001352609.1|DPSE
OG0009029	LOC108608401|XP_017855248.1|DBUS	LOC4817897|XP_001357202.1|DPSE
OG0009030	LOC108607635|XP_017854048.1|DBUS	LOC4817601|XP_001357003.3|DPSE
OG0009031	LOC108604410|XP_017849366.1|DBUS	LOC4802938|XP_001359753.1|DPSE
OG0009032	LOC108604411|XP_017849367.1|DBUS	LOC4802937|XP_001359752.2|DPSE
OG0009033	LOC108594225|XP_017834824.2|DBUS	LOC4816439|XP_001355913.3|DPSE
OG0009034	LOC108594500|XP_017835099.1|DBUS	LOC4816471|XP_001356012.3|DPSE
OG0009035	LOC108602895|XP_017850788.1|DBUS	LOC4817311|XP_001356349.3|DPSE
OG0009036	LOC108594633|XP_033150954.1|DBUS	LOC4805134|XP_001361588.5|DPSE
OG0009037	LOC108596920|XP_017838627.2|DBUS	LOC4817330|XP_001356767.4|DPSE
OG0009038	LOC108602766|XP_017846427.1|DBUS	LOC6897045|XP_002137230.2|DPSE
OG0009039	LOC108602268|XP_017845812.1|DBUS	LOC4802334|XP_001359272.3|DPSE
OG0009040	LOC108595439|XP_017836160.1|DBUS	LOC26534446|XP_033233693.1|DPSE
OG0009041	LOC108603733|XP_017848271.1|DBUS	LOC4801004|XP_001358178.3|DPSE
OG0009043	LOC108607823|XP_017854360.1|DBUS	LOC4816134|XP_001355819.3|DPSE
OG0009044	LOC108607480|XP_017853810.2|DBUS	LOC4816528|XP_001355961.1|DPSE
OG0009045	LOC108604284|XP_017849176.1|DBUS	LOC6897552|XP_033241178.1|DPSE
OG0009046	LOC108600640|XP_033149454.1|DBUS	LOC4811944|XP_015043947.2|DPSE
OG0009047	LOC108595318|XP_017836027.1|DBUS	LOC4803450|XP_015039082.1|DPSE
OG0009048	LOC108600047|XP_017842885.1|DBUS	LOC4817946|XP_001357322.2|DPSE
OG0009049	LOC108602103|XP_017845616.1|DBUS	LOC4802890|XP_001359718.1|DPSE
OG0009050	LOC108603311|XP_017847501.2|DBUS	LOC4816759|XP_001356232.2|DPSE
OG0009051	LOC108596579|XP_017837992.1|DBUS	LOC4804496|XP_001361052.2|DPSE
OG0009052	LOC108604570|XP_017849589.1|DBUS	LOC4802994|XP_001359802.3|DPSE
OG0009053	LOC108603377|XP_017847634.1|DBUS	LOC4802162|XP_015037646.2|DPSE
OG0009054	LOC108603851|XP_017848493.1|DBUS	LOC4802586|XP_001359479.3|DPSE
OG0009055	LOC108598937|XP_017841191.1|DBUS	LOC4811692|XP_001352274.3|DPSE
OG0009056	LOC108608468|XP_017855344.2|DBUS	LOC4816141|XP_001355780.3|DPSE
OG0009057	LOC108599697|XP_017842183.1|DBUS	LOC4812422|XP_033239540.1|DPSE
OG0009058	LOC108607348|XP_017853521.1|DBUS	LOC26533170|XP_033237178.1|DPSE
OG0009059	LOC108601026|XP_017844392.1|DBUS	LOC4813129|XP_015043169.2|DPSE
OG0009060	LOC108601472|XP_017844860.1|DBUS	LOC6897746|XP_002137851.3|DPSE
OG0009061	LOC108596928|XP_017838638.1|DBUS	LOC6898582|XP_015040075.2|DPSE
OG0009062	LOC108595236|XP_017835924.1|DBUS	LOC4803803|XP_001360461.3|DPSE
OG0009064	LOC108595053|XP_017835685.1|DBUS	LOC4804988|XP_001361460.2|DPSE
OG0009065	LOC108604505|XP_017849492.1|DBUS	LOC4800541|XP_002137001.3|DPSE
OG0009066	LOC108599019|XP_017841288.2|DBUS	LOC4812171|XP_001352602.3|DPSE
OG0009067	LOC108599986|XP_017842747.1|DBUS	LOC4812444|XP_015043809.2|DPSE
OG0009068	LOC108596265|XP_017837313.1|DBUS	LOC4804904|XP_001361389.2|DPSE
OG0009069	LOC108594379|XP_017835028.1|DBUS	LOC4817754|XP_033235973.1|DPSE
OG0009070	LOC108597566|XP_017839664.1|DBUS	LOC4804365|XP_033234426.1|DPSE
OG0009071	LOC108602884|XP_017846675.1|DBUS	LOC4802419|XP_003736732.2|DPSE
OG0009072	LOC108602266|XP_017845810.1|DBUS	LOC4802982|XP_001359791.3|DPSE
OG0009073	LOC108604322|XP_017849234.1|DBUS	LOC4803082|XP_015038273.2|DPSE
OG0009074	LOC108604626|XP_017849663.1|DBUS	LOC6899285|XP_002136240.2|DPSE
OG0009075	LOC108601932|XP_017845399.1|DBUS	LOC4802515|XP_001359423.3|DPSE
OG0009076	LOC108604596|XP_017849618.1|DBUS	LOC4803024|XP_001359826.5|DPSE
OG0009077	LOC108598138|XP_017840244.1|DBUS, LOC108605362|XP_017850520.1|DBUS	LOC4802459|XP_001359376.4|DPSE
OG0009078	LOC108603588|XP_017848018.1|DBUS	LOC4803154|XP_001359944.5|DPSE
OG0009079	LOC108603498|XP_017847850.1|DBUS	LOC4802539|XP_001359440.5|DPSE
OG0009081	LOC108602661|XP_017846296.1|DBUS	LOC4802214|XP_001359182.2|DPSE
OG0009082	LOC108602148|XP_017845669.1|DBUS	LOC4802871|XP_001359702.3|DPSE
OG0009083	LOC108605374|XP_033150268.1|DBUS	LOC6901818|XP_002134486.3|DPSE
OG0009084	LOC108604805|XP_017849896.1|DBUS	LOC117183972|XP_033235619.1|DPSE, LOC4803223|XP_015038353.2|DPSE
OG0009086	LOC108604420|XP_017849375.1|DBUS	LOC6897776|XP_015038054.2|DPSE
OG0009087	LOC108604075|XP_017848833.1|DBUS	LOC4800688|XP_001357914.1|DPSE
OG0009088	LOC108601577|XP_033149787.1|DBUS	LOC4800373|XP_001357661.3|DPSE
OG0009089	LOC108607075|XP_017853184.1|DBUS	LOC6901905|XP_002133440.1|DPSE
OG0009090	LOC108602991|XP_017846874.1|DBUS	LOC4800242|XP_001357650.2|DPSE
OG0009091	LOC108602223|XP_017845759.1|DBUS	LOC4802765|XP_001359626.3|DPSE
OG0009092	LOC108602190|XP_017845726.2|DBUS	LOC4801353|XP_001358463.5|DPSE
OG0009093	LOC108603334|XP_017847548.1|DBUS	LOC6897163|XP_033232735.1|DPSE
OG0009094	LOC108601382|XP_017844771.1|DBUS	LOC4800493|XP_015038573.2|DPSE
OG0009095	LOC108601381|XP_033149909.1|DBUS	LOC4800491|XP_015038501.2|DPSE
OG0009096	LOC108602612|XP_017846238.1|DBUS	LOC4800751|XP_001357968.4|DPSE
OG0009097	LOC108602651|XP_017846286.1|DBUS	LOC4800750|XP_001357967.4|DPSE
OG0009098	LOC108604386|XP_017849331.1|DBUS	LOC4800743|XP_003736301.3|DPSE
OG0009099	LOC108604609|XP_017849637.1|DBUS	LOC4800265|XP_001357628.2|DPSE
OG0009100	LOC108600459|XP_033149877.1|DBUS	LOC4816511|XP_001356015.2|DPSE
OG0009101	LOC108607525|XP_017853931.1|DBUS	LOC4817624|XP_001357023.4|DPSE
OG0009102	LOC108608526|XP_017855425.1|DBUS	LOC4817303|XP_001356668.2|DPSE
OG0009103	LOC108608205|XP_017854967.1|DBUS	LOC4817374|XP_001356683.3|DPSE
OG0009104	LOC108603764|XP_017848342.1|DBUS	LOC6902962|XP_002132688.2|DPSE
OG0009105	LOC108601893|XP_017845361.1|DBUS	LOC4816566|XP_001355905.2|DPSE
OG0009106	LOC108608319|XP_017855179.2|DBUS	LOC4817533|XP_001356947.2|DPSE
OG0009107	LOC108597936|XP_017840044.1|DBUS	LOC4817928|XP_001357440.2|DPSE
OG0009108	LOC108602001|XP_017845491.1|DBUS	LOC4803314|XP_001360078.2|DPSE
OG0009109	LOC108607867|XP_017854444.1|DBUS	LOC4816863|XP_001356756.4|DPSE
OG0009110	LOC108607534|XP_017853903.1|DBUS	LOC4816805|XP_001356450.1|DPSE
OG0009111	LOC108598670|XP_017840875.1|DBUS	LOC6900043|XP_033238672.1|DPSE
OG0009112	LOC108607927|XP_017854530.1|DBUS	LOC4817379|XP_001356430.4|DPSE
OG0009113	LOC108596470|XP_033149904.1|DBUS	LOC4816741|XP_001356051.2|DPSE
OG0009114	LOC108600905|XP_017844224.1|DBUS	LOC4818113|XP_001357461.4|DPSE
OG0009115	LOC108606099|XP_017851434.2|DBUS	LOC6903330|XP_002132211.1|DPSE
OG0009116	LOC108594797|XP_017835428.1|DBUS	LOC6902661|XP_002133177.1|DPSE
OG0009117	LOC108603487|XP_017847554.2|DBUS	LOC4816474|XP_033236602.1|DPSE
OG0009119	LOC108607748|XP_017854265.1|DBUS	LOC4816588|XP_001356220.3|DPSE
OG0009120	LOC108598062|XP_033149586.1|DBUS	LOC4812741|XP_033237414.1|DPSE
OG0009121	LOC108597079|XP_017838903.1|DBUS	LOC4804055|XP_001360676.2|DPSE
OG0009122	LOC108595756|XP_017836535.1|DBUS	LOC4804471|XP_001361029.2|DPSE
OG0009123	LOC108595877|XP_017836656.1|DBUS	LOC4804420|XP_001360987.1|DPSE
OG0009124	LOC108594848|XP_017835475.1|DBUS	LOC4817930|XP_001357382.2|DPSE
OG0009125	LOC108595550|XP_017836297.1|DBUS	LOC6898098|XP_002138180.1|DPSE
OG0009127	LOC108596278|XP_017837339.1|DBUS	LOC4805447|XP_001361847.2|DPSE
OG0009128	LOC108595788|XP_017836569.1|DBUS	LOC4803488|XP_001360205.2|DPSE
OG0009129	LOC108595784|XP_017836565.1|DBUS	LOC4803369|XP_001360100.2|DPSE
OG0009130	LOC108595246|XP_017835936.1|DBUS	LOC4805004|XP_015040355.2|DPSE
OG0009131	LOC108596790|XP_017838382.1|DBUS	LOC4805008|XP_001361478.1|DPSE
OG0009132	LOC108596810|XP_017838414.1|DBUS	LOC4803547|XP_001360255.4|DPSE
OG0009133	LOC108594714|XP_017835342.1|DBUS	LOC4803344|XP_001360122.3|DPSE
OG0009134	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS	LOC4805727|XP_033233742.1|DPSE
OG0009135	LOC108594646|XP_017835277.1|DBUS	LOC6898524|XP_002138565.3|DPSE
OG0009136	LOC108596068|XP_017836951.1|DBUS	LOC4805422|XP_015040642.2|DPSE
OG0009137	LOC108597740|XP_017839930.1|DBUS	LOC26532645|XP_033234039.1|DPSE
OG0009138	LOC108595835|XP_017836614.1|DBUS	LOC4804271|XP_001360853.3|DPSE
OG0009139	LOC108596276|XP_017837337.1|DBUS	LOC4805443|XP_001361844.1|DPSE
OG0009140	LOC108595502|XP_017836244.1|DBUS	LOC4804734|XP_001361247.3|DPSE
OG0009141	LOC108595495|XP_017836237.1|DBUS	LOC6898100|XP_002138182.1|DPSE
OG0009142	LOC108596135|XP_017837091.1|DBUS	LOC4803480|XP_001360198.2|DPSE
OG0009143	LOC108594932|XP_017835555.1|DBUS	LOC4803827|XP_001360481.3|DPSE
OG0009144	LOC108595783|XP_017836564.1|DBUS	LOC26533240|XP_015039375.2|DPSE
OG0009145	LOC108595500|XP_017836241.1|DBUS	LOC4805270|XP_001361695.1|DPSE
OG0009146	LOC108597422|XP_017839463.1|DBUS	LOC4805155|XP_001361605.1|DPSE
OG0009147	LOC108594996|XP_017835618.1|DBUS	LOC6899101|XP_002139018.3|DPSE
OG0009148	LOC108597434|XP_017839481.1|DBUS	LOC4804005|XP_001360636.4|DPSE
OG0009149	LOC108595641|XP_033149012.1|DBUS	LOC4804942|XP_001361423.3|DPSE
OG0009150	LOC108600034|XP_017842861.1|DBUS	LOC6898467|XP_002138510.2|DPSE
OG0009151	LOC108596607|XP_017838027.1|DBUS	LOC4805102|XP_001361560.2|DPSE
OG0009152	LOC108596530|XP_017838211.1|DBUS	LOC4805116|XP_001361574.3|DPSE
OG0009153	LOC108595603|XP_017836358.1|DBUS	LOC4804302|XP_001360882.2|DPSE
OG0009154	LOC108604273|XP_017849161.1|DBUS	LOC6900811|XP_002135170.3|DPSE, LOC6896872|XP_033240084.1|DPSE
OG0009155	LOC108595479|XP_017836217.1|DBUS	LOC4805045|XP_001361510.3|DPSE
OG0009156	LOC108601269|XP_017844320.1|DBUS	LOC4816268|XP_001355845.4|DPSE
OG0009157	LOC108598610|XP_017840797.2|DBUS	LOC4816469|XP_001356271.3|DPSE
OG0009158	LOC108598714|XP_017840932.1|DBUS	LOC4812069|XP_001352474.3|DPSE
OG0009159	LOC108606438|XP_017852039.1|DBUS	LOC6901873|XP_002133411.2|DPSE
OG0009160	LOC108607014|XP_017853086.1|DBUS	LOC6898357|XP_002138410.2|DPSE
OG0009161	LOC108606775|XP_017852683.1|DBUS	LOC4814855|XP_015041836.1|DPSE
OG0009162	LOC108598999|XP_017841265.1|DBUS	LOC4813415|XP_001353804.3|DPSE
OG0009163	LOC108601164|XP_017844585.1|DBUS	LOC4812759|XP_015043085.2|DPSE
OG0009164	LOC108598602|XP_017840786.2|DBUS	LOC6900551|XP_015042910.2|DPSE
OG0009165	LOC108597968|XP_033149605.1|DBUS	LOC4813706|XP_001353848.4|DPSE
OG0009166	LOC108597887|XP_017839994.1|DBUS	LOC4813409|XP_001353617.4|DPSE
OG0009167	LOC108600282|XP_017843241.1|DBUS	LOC4813921|XP_001354084.2|DPSE
OG0009168	LOC108600283|XP_017843242.1|DBUS	LOC4813922|XP_001354085.2|DPSE
OG0009169	LOC108599735|XP_017842232.2|DBUS	LOC4812468|XP_033240828.1|DPSE
OG0009170	LOC108598893|XP_017841143.1|DBUS	LOC4812393|XP_033238772.1|DPSE
OG0009171	LOC108598596|XP_017840779.1|DBUS	LOC4812108|XP_001352435.3|DPSE
OG0009172	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS	LOC6900125|XP_002135476.3|DPSE
OG0009173	LOC108599838|XP_017842437.1|DBUS	LOC4814119|XP_001354291.2|DPSE
OG0009174	LOC108605730|XP_017851014.1|DBUS	LOC6902823|XP_002132560.2|DPSE
OG0009175	LOC108607869|XP_017854450.1|DBUS	LOC6902376|XP_033236629.1|DPSE
OG0009176	LOC108598781|XP_017841010.2|DBUS	LOC4813784|XP_001353540.2|DPSE
OG0009178	LOC108598884|XP_017841134.2|DBUS	LOC4812772|XP_001353128.2|DPSE
OG0009179	LOC108599208|XP_017841492.1|DBUS	LOC4813645|XP_033238790.1|DPSE
OG0009180	LOC108599056|XP_017841325.1|DBUS	LOC4813281|XP_001353686.3|DPSE
OG0009181	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS	LOC4813915|XP_001353324.4|DPSE
OG0009182	LOC108598750|XP_033149466.1|DBUS	LOC4812774|XP_015042579.2|DPSE
OG0009183	LOC108599232|XP_017841519.1|DBUS	LOC6900217|XP_002135547.2|DPSE
OG0009185	LOC108598426|XP_017840541.2|DBUS	LOC4813324|XP_001353521.2|DPSE
OG0009186	LOC108598959|XP_017841218.1|DBUS	LOC6900290|XP_033239464.1|DPSE
OG0009187	LOC108602363|XP_017845953.1|DBUS	LOC4802097|XP_001359082.2|DPSE
OG0009188	LOC108596236|XP_017837264.1|DBUS	LOC6898902|XP_002138872.1|DPSE
OG0009189	LOC108598643|XP_017841264.1|DBUS	LOC4812015|XP_001352576.2|DPSE
OG0009190	LOC108599260|XP_017841544.2|DBUS	LOC4813651|XP_001354043.3|DPSE
OG0009191	LOC108594650|XP_017835281.1|DBUS	LOC4804234|XP_001360825.2|DPSE
OG0009192	LOC108596074|XP_017836976.1|DBUS	LOC117183773|XP_033234924.1|DPSE
OG0009193	LOC108608063|XP_017854738.2|DBUS	LOC4816328|XP_033235578.1|DPSE
OG0009194	LOC108606310|XP_017851843.1|DBUS	LOC6902423|XP_002133357.2|DPSE
OG0009195	LOC108599024|XP_017841294.1|DBUS	LOC6900678|XP_002135042.2|DPSE, LOC6902746|XP_002133260.2|DPSE
OG0009196	LOC108598082|XP_033149341.1|DBUS	LOC6903399|XP_015035335.2|DPSE, LOC6901264|XP_002133965.3|DPSE, LOC6896840|XP_002137043.2|DPSE
OG0009197	LOC108601024|XP_033149575.1|DBUS	LOC6902129|XP_002133660.2|DPSE, LOC6902933|XP_033235724.1|DPSE
OG0009198	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS	LOC6900338|XP_002134733.3|DPSE
OG0009199	LOC108599211|XP_033149402.1|DBUS	LOC4813005|XP_015043372.2|DPSE
OG0009200	LOC108597073|XP_017838892.1|DBUS	LOC4804205|XP_001360802.3|DPSE
OG0009201	LOC108597227|XP_017839159.1|DBUS	LOC6898655|XP_002138660.3|DPSE
OG0009202	LOC108595873|XP_017836654.1|DBUS	LOC6899059|XP_015040734.1|DPSE
OG0009203	LOC108595499|XP_017836240.1|DBUS	LOC6899050|XP_002138975.2|DPSE
OG0009205	LOC108594891|XP_017835518.1|DBUS	LOC4804639|XP_001361169.2|DPSE
OG0009206	LOC108596619|XP_017838053.1|DBUS	LOC117183162|XP_015039517.1|DPSE, LOC4803969|XP_033234184.1|DPSE
OG0009207	LOC108602487|XP_017846100.1|DBUS	LOC4803315|XP_001360079.2|DPSE
OG0009209	LOC108602207|XP_017845743.1|DBUS	LOC4803131|XP_001359924.3|DPSE
OG0009210	LOC108595573|XP_017836322.1|DBUS	LOC6898653|XP_002138658.3|DPSE
OG0009211	LOC108608160|XP_017854906.1|DBUS	LOC6903584|XP_033235739.1|DPSE
OG0009214	LOC108600053|XP_017842889.1|DBUS	LOC4812525|XP_001352722.2|DPSE
OG0009219	LOC108601618|XP_017845006.2|DBUS	LOC117183202|XP_033232700.1|DPSE
OG0009221	LOC108604238|XP_017849103.1|DBUS	LOC26533094|XP_033236541.1|DPSE
OG0009222	LOC108605738|XP_017851023.1|DBUS	LOC26532244|XP_033239896.1|DPSE
OG0009224	LOC108601545|XP_017844933.1|DBUS	LOC4802263|XP_001359218.2|DPSE
OG0009228	LOC108605838|XP_017851135.1|DBUS	LOC6901388|XP_002134076.2|DPSE
OG0009230	LOC108594433|XP_017835096.2|DBUS	LOC26533469|XP_033235942.1|DPSE, LOC26532677|XP_033235943.1|DPSE
OG0009231	LOC108605106|XP_017850158.1|DBUS	LOC4815528|XP_001355686.3|DPSE
OG0009236	LOC108602747|XP_017846393.1|DBUS	LOC4811791|XP_001352359.4|DPSE
OG0009238	LOC108598976|XP_017841239.2|DBUS	LOC4812493|XP_001352780.2|DPSE
OG0009239	LOC108598474|XP_017840612.1|DBUS	LOC4813955|XP_001354114.1|DPSE
OG0009241	LOC108608428|XP_017855285.2|DBUS	LOC4816278|XP_001356158.2|DPSE
OG0009243	LOC117134727|XP_033149249.1|DBUS	LOC117183605|XP_033233989.1|DPSE
OG0009245	LOC108601429|XP_017844816.1|DBUS	LOC4803180|XP_001359963.1|DPSE
OG0009247	LOC108602153|XP_017845675.1|DBUS	LOC4802076|XP_033232322.1|DPSE
OG0009248	LOC108607036|XP_017853118.1|DBUS	LOC4814740|XP_001354600.1|DPSE
OG0009249	LOC108607905|XP_033149912.1|DBUS	LOC6902579|XP_002133107.2|DPSE
OG0009251	LOC108605908|XP_017851212.1|DBUS	LOC6901177|XP_002133878.2|DPSE
OG0009252	LOC108606957|XP_017853004.1|DBUS	LOC6901151|XP_002134627.3|DPSE
OG0009253	LOC108605634|XP_017850906.1|DBUS	LOC4815163|XP_001354750.1|DPSE
OG0009254	LOC108607066|XP_017853171.1|DBUS	LOC6901398|XP_033239192.1|DPSE
OG0009255	LOC108605924|XP_017851230.1|DBUS	LOC4815152|XP_001354515.3|DPSE
OG0009256	LOC108607162|XP_017853301.1|DBUS	LOC6901048|XP_015042229.1|DPSE
OG0009257	LOC108605768|XP_017851060.1|DBUS	LOC4815614|XP_015041276.1|DPSE
OG0009258	LOC108605379|XP_033150356.1|DBUS	LOC6901921|XP_002133455.2|DPSE
OG0009259	LOC108605468|XP_017850643.1|DBUS	LOC4815086|XP_001354632.2|DPSE
OG0009260	LOC108606968|XP_017853020.1|DBUS	LOC6902274|XP_002133801.1|DPSE
OG0009261	LOC108606455|XP_017852057.1|DBUS	LOC4814709|XP_015041469.2|DPSE
OG0009262	LOC108605588|XP_017850847.1|DBUS	LOC4815492|XP_001355508.2|DPSE
OG0009263	LOC108606383|XP_017851937.1|DBUS	LOC4814763|XP_001355015.1|DPSE
OG0009264	LOC108605254|XP_017850363.1|DBUS	LOC6901621|XP_033239169.1|DPSE
OG0009265	LOC108606635|XP_017852419.1|DBUS	LOC4815213|XP_001355003.2|DPSE
OG0009266	LOC108608213|XP_033150684.1|DBUS	LOC4816587|XP_033236890.1|DPSE
OG0009267	LOC108599011|XP_017841281.2|DBUS	LOC4818125|XP_001357194.4|DPSE
OG0009269	LOC108601855|XP_017845295.1|DBUS	LOC4802237|XP_001359199.4|DPSE
OG0009270	LOC108594707|XP_017835336.1|DBUS	LOC6898296|XP_002138358.3|DPSE
OG0009271	LOC108606901|XP_017852921.1|DBUS	LOC4814775|XP_033240010.1|DPSE
OG0009272	LOC108598321|XP_017840427.1|DBUS	LOC4811855|XP_001353000.3|DPSE
OG0009273	LOC108601408|XP_017844799.1|DBUS	LOC4817476|XP_001356705.2|DPSE
OG0009274	LOC108599873|XP_017842514.1|DBUS	LOC4811963|XP_015043793.2|DPSE
OG0009275	LOC108604978|XP_017850036.1|DBUS	LOC4815399|XP_001354496.4|DPSE
OG0009276	LOC108595721|XP_017836491.1|DBUS	LOC4803357|XP_001360109.2|DPSE
OG0009277	LOC108605007|XP_017850062.1|DBUS	LOC4815454|XP_001355467.3|DPSE
OG0009278	LOC108604934|XP_033150259.1|DBUS	LOC6902086|XP_002133617.3|DPSE
OG0009279	LOC108603585|XP_017848019.1|DBUS	LOC6902347|XP_002133293.2|DPSE
OG0009280	LOC108606806|XP_017852765.1|DBUS	LOC4815746|XP_033237846.1|DPSE
OG0009281	LOC108607269|XP_017853451.1|DBUS	LOC4815985|XP_001355545.2|DPSE
OG0009282	LOC108606722|XP_017852597.1|DBUS	LOC4817960|XP_001357466.3|DPSE
OG0009284	LOC108598745|XP_017840969.1|DBUS	LOC4813549|XP_001353484.2|DPSE
OG0009285	LOC108607423|XP_017853717.1|DBUS	LOC4811805|XP_001352369.3|DPSE
OG0009287	LOC108599897|XP_017842577.1|DBUS	LOC4814031|XP_001354180.2|DPSE
OG0009288	LOC108605055|XP_017850111.1|DBUS	LOC4814993|XP_001354851.3|DPSE
OG0009290	LOC108595921|XP_017836699.1|DBUS	LOC4804736|XP_033233473.1|DPSE
OG0009292	LOC108605939|XP_017851249.1|DBUS	LOC4815384|XP_001354765.3|DPSE
OG0009293	LOC108606746|XP_017852633.1|DBUS	LOC4815171|XP_015041656.2|DPSE
OG0009294	LOC108594867|XP_017835494.1|DBUS	LOC4805686|XP_001362045.4|DPSE
OG0009295	LOC108605129|XP_033150410.1|DBUS	LOC6902257|XP_015041340.2|DPSE
OG0009296	LOC108603649|XP_017848104.1|DBUS	LOC4802222|XP_001359187.3|DPSE
OG0009297	LOC108601826|XP_017845256.1|DBUS	LOC4802219|XP_033241552.1|DPSE
OG0009299	LOC108603655|XP_033150110.1|DBUS	LOC4803076|XP_001359875.4|DPSE
OG0009300	LOC108603652|XP_017848115.1|DBUS	LOC6897909|XP_002138011.2|DPSE
OG0009301	LOC108601620|XP_033150122.1|DBUS	LOC4802418|XP_001359340.3|DPSE
OG0009302	LOC108601677|XP_017845075.1|DBUS	LOC4802975|XP_001359785.3|DPSE
OG0009303	LOC108601302|XP_033150052.1|DBUS	LOC6897734|XP_002137840.3|DPSE
OG0009304	LOC108602434|XP_017846044.1|DBUS	LOC4803081|XP_001359880.3|DPSE
OG0009305	LOC108603384|XP_017847644.1|DBUS	LOC4802554|XP_001359452.3|DPSE
OG0009306	LOC108605482|XP_017850662.1|DBUS	LOC4814495|XP_015041464.1|DPSE
OG0009307	LOC108603480|XP_017847817.1|DBUS	LOC4803120|XP_015038299.2|DPSE
OG0009308	LOC108602968|XP_017846839.1|DBUS	LOC4802296|XP_001359241.3|DPSE
OG0009309	LOC117135097|XP_033150960.1|DBUS	LOC6897607|XP_002137752.2|DPSE
OG0009310	LOC108602213|XP_017845749.1|DBUS	LOC4803165|XP_001359951.2|DPSE
OG0009311	LOC108602302|XP_017845873.1|DBUS	LOC4802820|XP_003736832.1|DPSE
OG0009312	LOC108602508|XP_017846127.2|DBUS	LOC4802556|XP_001359454.3|DPSE
OG0009313	LOC108604821|XP_017849920.1|DBUS	LOC4802561|XP_003736762.1|DPSE
OG0009314	LOC108601672|XP_017845066.1|DBUS	LOC4802893|XP_033232463.1|DPSE
OG0009315	LOC108602827|XP_017846550.1|DBUS	LOC4802726|XP_001359590.2|DPSE
OG0009316	LOC108603087|XP_017847066.1|DBUS	LOC6897887|XP_002137989.2|DPSE
OG0009317	LOC108601943|XP_017845412.1|DBUS	LOC4801185|XP_015037068.2|DPSE
OG0009318	LOC108602782|XP_017846483.1|DBUS	LOC4802812|XP_001359655.2|DPSE
OG0009319	LOC108602920|XP_017846750.1|DBUS	LOC4802321|XP_001359261.1|DPSE
OG0009320	LOC108602397|XP_017845997.1|DBUS	LOC4802211|XP_001359179.1|DPSE
OG0009321	LOC108602613|XP_017846240.1|DBUS	LOC4802204|XP_001359172.1|DPSE
OG0009322	LOC108601734|XP_017845144.1|DBUS	LOC4802392|XP_001359319.3|DPSE
OG0009323	LOC108602172|XP_017845697.1|DBUS	LOC4802290|XP_001359236.3|DPSE
OG0009324	LOC108602709|XP_017846352.1|DBUS	LOC6897423|XP_002137575.1|DPSE
OG0009325	LOC108603915|XP_017848589.1|DBUS	LOC4802090|XP_001359077.2|DPSE
OG0009326	LOC108602641|XP_017846275.1|DBUS	LOC4801724|XP_001358769.2|DPSE
OG0009327	LOC108602462|XP_017846074.1|DBUS	LOC4800235|XP_001357629.2|DPSE
OG0009328	LOC108602529|XP_033149979.1|DBUS	LOC4800276|XP_001357616.2|DPSE
OG0009329	LOC108601570|XP_033149783.1|DBUS	LOC6897256|XP_033233137.1|DPSE
OG0009330	LOC108602011|XP_017845503.1|DBUS	LOC4801298|XP_001358417.3|DPSE
OG0009331	LOC108602458|XP_017846069.1|DBUS	LOC4801829|XP_001358862.2|DPSE
OG0009332	LOC108602880|XP_017846670.1|DBUS	LOC4801408|XP_001358508.2|DPSE
OG0009333	LOC108601288|XP_033150011.1|DBUS	LOC4800955|XP_001358137.2|DPSE
OG0009334	LOC108601405|XP_017844793.1|DBUS	LOC4800318|XP_001357590.3|DPSE
OG0009335	LOC108604842|XP_017849950.1|DBUS	LOC4801819|XP_001358852.3|DPSE
OG0009336	LOC108601723|XP_017845130.1|DBUS	LOC4800728|XP_001357948.3|DPSE
OG0009337	LOC108605087|XP_017850143.2|DBUS	LOC6901991|XP_033239575.1|DPSE
OG0009338	LOC108601886|XP_017845350.1|DBUS	LOC4802761|XP_001359622.3|DPSE
OG0009339	LOC108601329|XP_033149825.1|DBUS	LOC4802764|XP_001359625.3|DPSE
OG0009340	LOC108601380|XP_017844768.1|DBUS	LOC4801989|XP_001359000.3|DPSE
OG0009341	LOC108604618|XP_017849648.1|DBUS	LOC4801853|XP_001358884.2|DPSE
OG0009342	LOC108602054|XP_017845557.1|DBUS	LOC4800876|XP_001358073.2|DPSE
