Orthogroup	DBUS.longest_only	AEAL.longest_only
OG0008071	LOC108605996|XP_017851308.1|DBUS	LOC109419329|XP_029734694.1|AEAL, LOC115266282|XP_029728112.1|AEAL
OG0008072	LOC108606607|XP_017852363.1|DBUS	LOC109408450|XP_019537327.2|AEAL
OG0008073	LOC108605829|XP_017851124.1|DBUS	LOC115254636|XP_029708113.1|AEAL, LOC109408443|XP_029735174.1|AEAL
OG0008074	LOC108605514|XP_017850753.1|DBUS	LOC109419381|XP_019549158.2|AEAL
OG0008075	LOC108594695|XP_017835325.1|DBUS	LOC109419354|XP_029735319.1|AEAL
OG0008076	LOC108606558|XP_017852248.2|DBUS	LOC109405716|XP_019534328.2|AEAL
OG0008077	LOC108602233|XP_017845770.1|DBUS	LOC109408401|XP_019537254.1|AEAL
OG0008078	LOC108605513|XP_017850752.1|DBUS	LOC109432412|XP_019564302.2|AEAL
OG0008079	LOC108605771|XP_017851064.1|DBUS	LOC109432419|XP_029735868.1|AEAL
OG0008080	LOC108605428|XP_017850593.1|DBUS	LOC109416300|XP_019545888.2|AEAL
OG0008081	LOC108606401|XP_017851973.1|DBUS	LOC109424067|XP_019554691.2|AEAL
OG0008082	LOC108604926|XP_017849985.1|DBUS	LOC109426221|XP_019557220.2|AEAL
OG0008083	LOC108604830|XP_017849933.1|DBUS	LOC109424052|XP_019554665.2|AEAL
OG0008084	LOC108602972|XP_017846844.1|DBUS	LOC115266155|XP_029727981.1|AEAL
OG0008085	LOC108601586|XP_017844975.1|DBUS	LOC109404426|XP_029727840.1|AEAL
OG0008086	LOC108603193|XP_017847260.1|DBUS	LOC109431859|XP_029727842.1|AEAL
OG0008087	LOC108606515|XP_017852174.1|DBUS	LOC109422729|XP_029727900.1|AEAL
OG0008088	LOC108605038|XP_017850095.1|DBUS	LOC109401125|XP_029727941.1|AEAL, LOC109422684|XP_019553090.2|AEAL
OG0008089	LOC108598514|XP_017840679.1|DBUS	LOC109401087|XP_019529111.2|AEAL, LOC115271083|XP_029736408.1|AEAL
OG0008090	LOC108604925|XP_017849984.1|DBUS	LOC109402789|XP_019531039.2|AEAL, LOC109422609|XP_019552961.2|AEAL
OG0008092	LOC108603933|XP_033149847.1|DBUS	LOC109398937|XP_019526940.2|AEAL
OG0008093	LOC108605391|XP_017850550.1|DBUS	LOC109433418|XP_029718558.1|AEAL
OG0008094	LOC108608560|XP_017855472.1|DBUS	LOC109403715|XP_019532120.2|AEAL
OG0008095	LOC108604303|XP_017849210.1|DBUS	LOC109403318|XP_019531670.2|AEAL
OG0008096	LOC108606486|XP_017852115.1|DBUS	LOC109406532|XP_019535175.2|AEAL
OG0008097	LOC108605661|XP_017850937.1|DBUS	LOC109406509|XP_019535144.1|AEAL
OG0008099	LOC108599666|XP_017842137.1|DBUS	LOC109403281|XP_029718621.1|AEAL
OG0008101	LOC108606866|XP_017852865.1|DBUS	LOC109415077|XP_019544495.1|AEAL
OG0008103	LOC108605902|XP_017851204.1|DBUS	LOC109414114|XP_019560683.2|AEAL
OG0008105	LOC108603108|XP_017847102.1|DBUS	LOC109398862|XP_029718770.1|AEAL
OG0008106	LOC108599888|XP_017842560.1|DBUS	LOC109398894|XP_029718778.1|AEAL
OG0008107	LOC108603264|XP_017847409.1|DBUS	LOC109398885|XP_019526880.2|AEAL
OG0008108	LOC108606473|XP_017852090.1|DBUS	LOC109429163|XP_019560573.2|AEAL
OG0008109	LOC108605672|XP_017850953.1|DBUS	LOC109398887|XP_019526881.2|AEAL
OG0008110	LOC108605783|XP_017851074.1|DBUS	LOC109428136|XP_019559368.2|AEAL
OG0008111	LOC108605582|XP_017850841.1|DBUS	LOC109406885|XP_019535441.2|AEAL
OG0008112	LOC108606498|XP_017852151.1|DBUS	LOC109404438|XP_029719076.1|AEAL
OG0008113	LOC108606021|XP_017851337.1|DBUS	LOC109404433|XP_019532853.2|AEAL
OG0008114	LOC108605624|XP_017850896.1|DBUS	LOC109406887|XP_029719077.1|AEAL
OG0008115	LOC108605248|XP_033150510.1|DBUS	LOC109404436|XP_029719078.1|AEAL
OG0008116	LOC108605292|XP_017850431.1|DBUS	LOC109406884|XP_029719086.1|AEAL
OG0008117	LOC108605137|XP_017850196.1|DBUS	LOC109404475|XP_029719099.1|AEAL, LOC109406311|XP_029719071.1|AEAL
OG0008118	LOC108606050|XP_017851388.1|DBUS	LOC109406333|XP_019534983.1|AEAL, LOC109404512|XP_019532959.2|AEAL
OG0008119	LOC108607232|XP_017853398.1|DBUS	LOC109404479|XP_019532912.1|AEAL, LOC115254079|XP_029719129.1|AEAL
OG0008120	LOC108605853|XP_017851152.1|DBUS	LOC109406306|XP_019534946.1|AEAL, LOC109404455|XP_019532884.1|AEAL
OG0008121	LOC108594746|XP_017835374.1|DBUS	LOC115254080|XP_029719135.1|AEAL, LOC109404492|XP_029719043.1|AEAL
OG0008122	LOC108607083|XP_017853192.1|DBUS	LOC109406292|XP_029719140.1|AEAL, LOC109404477|XP_029719040.1|AEAL
OG0008123	LOC108607255|XP_017853427.1|DBUS	LOC109404500|XP_029719143.1|AEAL, LOC109416179|XP_019545703.2|AEAL
OG0008124	LOC108607272|XP_017853454.1|DBUS	LOC109404983|XP_029719181.1|AEAL
OG0008125	LOC108606433|XP_017852033.1|DBUS	LOC115261520|XP_029719193.1|AEAL, LOC109416173|XP_019545698.2|AEAL
OG0008126	LOC108605022|XP_017850078.1|DBUS	LOC109416172|XP_029719195.1|AEAL, LOC109404973|XP_029719251.1|AEAL
OG0008127	LOC108605417|XP_017850576.1|DBUS	LOC109404964|XP_029719197.1|AEAL, LOC109416164|XP_029719238.1|AEAL
OG0008128	LOC108605351|XP_017850509.1|DBUS	LOC109404993|XP_029719236.1|AEAL, LOC109416161|XP_019545679.1|AEAL, LOC115261538|XP_029719241.1|AEAL
OG0008129	LOC108607095|XP_017853210.1|DBUS	LOC109416148|XP_029719229.1|AEAL, LOC109404978|XP_029719204.1|AEAL
OG0008130	LOC108605619|XP_017850889.1|DBUS	LOC109416147|XP_019545665.1|AEAL, LOC109416210|XP_019545747.1|AEAL
OG0008131	LOC108605953|XP_017851262.1|DBUS	LOC109416616|XP_029719304.1|AEAL, LOC115261574|XP_029719331.1|AEAL
OG0008132	LOC108602926|XP_017846756.1|DBUS	LOC109432823|XP_029719312.1|AEAL
OG0008133	LOC108605688|XP_017850968.1|DBUS	LOC109432765|XP_029710329.1|AEAL, LOC109407890|XP_029710334.1|AEAL
OG0008134	LOC108605024|XP_017850080.1|DBUS	LOC109411935|XP_029733015.1|AEAL, LOC109406739|XP_029733046.1|AEAL
OG0008135	LOC108603559|XP_017847967.1|DBUS	LOC109411936|XP_029733023.1|AEAL, LOC109406737|XP_029733044.1|AEAL
OG0008136	LOC108597410|XP_017839450.1|DBUS	LOC109411951|XP_019541152.1|AEAL
OG0008137	LOC108607104|XP_033150343.1|DBUS	LOC109428767|XP_029734005.1|AEAL
OG0008141	LOC108606564|XP_017852270.1|DBUS	LOC109400049|XP_029730291.1|AEAL
OG0008145	LOC108605135|XP_017850194.1|DBUS	LOC109405105|XP_019533655.2|AEAL
OG0008146	LOC108605918|XP_017851223.1|DBUS	LOC109400240|XP_019528263.2|AEAL
OG0008147	LOC108606992|XP_017853055.1|DBUS	LOC109400295|XP_029724209.1|AEAL
OG0008148	LOC108606411|XP_017851983.1|DBUS	LOC109399404|XP_029724165.1|AEAL
OG0008150	LOC108605206|XP_017850298.1|DBUS	LOC109399059|XP_019527034.2|AEAL
OG0008151	LOC117134950|XP_033150422.1|DBUS	LOC109399010|XP_029724223.1|AEAL
OG0008152	LOC108606818|XP_033150183.1|DBUS	LOC109398962|XP_019526958.2|AEAL
OG0008154	LOC108600428|XP_017843485.1|DBUS	LOC109431323|XP_019563091.2|AEAL
OG0008155	LOC108600555|XP_017843704.2|DBUS	LOC109407703|XP_019536397.2|AEAL
OG0008156	LOC108602401|XP_017846001.1|DBUS	LOC109409395|XP_019538385.2|AEAL
OG0008158	LOC108606905|XP_017852929.1|DBUS	LOC109415956|XP_019545475.1|AEAL
OG0008159	LOC108600013|XP_017842808.2|DBUS	LOC109405803|XP_029713444.1|AEAL
OG0008160	LOC108597200|XP_017839124.1|DBUS	LOC109401644|XP_029713325.1|AEAL
OG0008161	LOC108605406|XP_017850565.1|DBUS	LOC115257520|XP_029713075.1|AEAL, LOC109400008|XP_029712813.1|AEAL
OG0008162	LOC108606850|XP_017852837.2|DBUS	LOC109422441|XP_029713526.1|AEAL
OG0008164	LOC108607204|XP_017853357.1|DBUS	LOC109414796|XP_029736449.1|AEAL
OG0008165	LOC108606732|XP_017852612.1|DBUS	LOC109418642|XP_029712862.1|AEAL
OG0008166	LOC108606733|XP_017852614.1|DBUS	LOC109418633|XP_019548394.2|AEAL
OG0008167	LOC108606127|XP_017851471.1|DBUS	LOC109405271|XP_019533851.2|AEAL
OG0008168	LOC108607109|XP_017853227.1|DBUS	LOC109405267|XP_019533845.2|AEAL
OG0008169	LOC108605726|XP_017851007.1|DBUS	LOC109418625|XP_029712880.1|AEAL
OG0008170	LOC108596092|XP_017837001.1|DBUS	LOC109418621|XP_029712939.1|AEAL
OG0008171	LOC108607021|XP_017853095.1|DBUS	LOC109413090|XP_029713501.1|AEAL
OG0008173	LOC108608376|XP_017855211.1|DBUS	LOC109425798|XP_019556689.2|AEAL
OG0008174	LOC108596061|XP_017836946.1|DBUS	LOC109425670|XP_019556484.2|AEAL
OG0008175	LOC108606836|XP_017852818.1|DBUS	LOC109413593|XP_029721337.1|AEAL
OG0008176	LOC108606643|XP_017852431.1|DBUS	LOC115262725|XP_029721277.1|AEAL
OG0008177	LOC108606552|XP_017852242.1|DBUS	LOC109401305|XP_019529353.2|AEAL
OG0008178	LOC108607206|XP_017853360.1|DBUS	LOC109401286|XP_019529323.2|AEAL
OG0008179	LOC108605326|XP_033150498.1|DBUS	LOC109401287|XP_019529324.2|AEAL
OG0008180	LOC108606523|XP_017852184.1|DBUS	LOC109401273|XP_019529300.2|AEAL
OG0008181	LOC108606525|XP_017852187.1|DBUS	LOC109401317|XP_019529366.2|AEAL
OG0008182	LOC108595480|XP_017836218.1|DBUS	LOC109401148|XP_019529171.2|AEAL
OG0008183	LOC108597743|XP_017839937.1|DBUS	LOC109427035|XP_029721150.1|AEAL
OG0008184	LOC108600912|XP_017844236.1|DBUS	LOC109622601|XP_029721128.1|AEAL
OG0008188	LOC108607745|XP_017854262.1|DBUS	LOC109424715|XP_019555418.1|AEAL
OG0008189	LOC108607603|XP_017853996.1|DBUS	LOC109424687|XP_019555399.2|AEAL
OG0008190	LOC117134617|XP_033149560.1|DBUS	LOC109421942|XP_019552123.2|AEAL
OG0008191	LOC108605677|XP_017850956.1|DBUS	LOC109421934|XP_029720933.1|AEAL
OG0008192	LOC108607153|XP_017853287.1|DBUS	LOC109432691|XP_029720937.1|AEAL
OG0008193	LOC108604999|XP_033150402.1|DBUS	LOC109432718|XP_019564648.2|AEAL
OG0008194	LOC108599225|XP_017841514.2|DBUS	LOC109428999|XP_019560385.1|AEAL
OG0008195	LOC108594702|XP_017835332.1|DBUS	LOC109428909|XP_029708109.1|AEAL
OG0008197	LOC108598195|XP_033149417.1|DBUS	LOC109433666|XP_029731019.1|AEAL
OG0008198	LOC108606766|XP_017852666.1|DBUS	LOC109432323|XP_019564207.1|AEAL
OG0008199	LOC108605637|XP_017850909.1|DBUS	LOC109409845|XP_019538873.2|AEAL
OG0008200	LOC108595391|XP_017836106.1|DBUS	LOC109397146|XP_019525031.2|AEAL
OG0008203	LOC108598763|XP_017840991.1|DBUS	LOC109409921|XP_019538994.2|AEAL
OG0008204	LOC108606445|XP_017852048.1|DBUS	LOC109399607|XP_019527639.2|AEAL
OG0008205	LOC108607145|XP_017853276.1|DBUS	LOC109399568|XP_019527625.2|AEAL
OG0008206	LOC108599951|XP_017842688.1|DBUS	LOC115267848|XP_029731222.1|AEAL
OG0008207	LOC108598929|XP_017841183.2|DBUS	LOC109401835|XP_019530015.2|AEAL
OG0008208	LOC108597044|XP_017838832.1|DBUS	LOC115256002|XP_029710086.1|AEAL
OG0008209	LOC108599681|XP_017842167.2|DBUS	LOC109408987|XP_029710087.1|AEAL, LOC109426489|XP_029710084.1|AEAL
OG0008210	LOC108594712|XP_017835339.1|DBUS	LOC109402159|XP_019530333.1|AEAL
OG0008211	LOC108608170|XP_017854916.2|DBUS	LOC109403560|XP_029731448.1|AEAL
OG0008213	LOC108607133|XP_017853258.1|DBUS	LOC109622241|XP_029731486.1|AEAL
OG0008214	LOC108600126|XP_017842997.1|DBUS	LOC109431566|XP_019563344.1|AEAL, LOC109622225|XP_019932023.2|AEAL
OG0008215	LOC108606826|XP_017852799.1|DBUS	LOC109403168|XP_019531456.2|AEAL
OG0008216	LOC108599798|XP_017842357.1|DBUS	LOC109622177|XP_019931961.2|AEAL
OG0008217	LOC117134959|XP_033150497.1|DBUS	LOC109410612|XP_029731608.1|AEAL
OG0008218	LOC108597016|XP_017838786.1|DBUS	LOC109433482|XP_019565448.2|AEAL
OG0008219	LOC108606388|XP_017851946.1|DBUS	LOC109410664|XP_029731655.1|AEAL
OG0008220	LOC108606910|XP_017852939.1|DBUS	LOC109410666|XP_029731658.1|AEAL
OG0008221	LOC108595477|XP_033150081.1|DBUS	LOC109433484|XP_029731675.1|AEAL, LOC109410674|XP_029731670.1|AEAL
OG0008222	LOC108600417|XP_017843468.1|DBUS	LOC109426024|XP_019556998.2|AEAL
OG0008223	LOC108600061|XP_033149320.1|DBUS	LOC109425985|XP_019556954.2|AEAL
OG0008224	LOC108599949|XP_017842686.2|DBUS	LOC109407622|XP_019536308.2|AEAL
OG0008225	LOC108606613|XP_017852372.1|DBUS	LOC109425828|XP_019556720.2|AEAL
OG0008226	LOC108605506|XP_017850743.1|DBUS	LOC109407532|XP_019536143.2|AEAL
OG0008227	LOC108601411|XP_017844798.1|DBUS	LOC109413246|XP_029715424.1|AEAL
OG0008228	LOC108603029|XP_017846928.1|DBUS	LOC109621728|XP_029712612.1|AEAL
OG0008229	LOC108602584|XP_017846209.1|DBUS	LOC115257119|XP_029712361.1|AEAL, LOC109623020|XP_019933040.1|AEAL
OG0008230	LOC108604541|XP_017849548.1|DBUS	LOC109411644|XP_029718360.1|AEAL
OG0008233	LOC108600563|XP_033149951.1|DBUS	LOC109409258|XP_019538219.1|AEAL
OG0008235	LOC108606059|XP_017851395.1|DBUS	LOC109424729|XP_019555460.1|AEAL
OG0008238	LOC108600876|XP_017844178.1|DBUS	LOC109424155|XP_019554788.2|AEAL, LOC115263196|XP_029722014.1|AEAL
OG0008239	LOC108599025|XP_017841295.1|DBUS	LOC109407980|XP_029735154.1|AEAL
OG0008240	LOC108594823|XP_017835449.1|DBUS	LOC109430855|XP_029730323.1|AEAL
OG0008243	LOC108596511|XP_017837841.1|DBUS	LOC109422536|XP_019552884.2|AEAL
OG0008266	LOC108603269|XP_017847416.1|DBUS	LOC109402174|XP_019530356.2|AEAL
OG0008268	LOC108608300|XP_017855116.1|DBUS	LOC109431123|XP_029718280.1|AEAL, LOC115256382|XP_029710638.1|AEAL
OG0008269	LOC108594277|XP_017834900.1|DBUS	LOC115256473|XP_029710978.1|AEAL, LOC109431131|XP_019562864.2|AEAL
OG0008270	LOC108605457|XP_017850632.1|DBUS	LOC109408932|XP_019537874.2|AEAL
OG0008271	LOC108599545|XP_017841918.1|DBUS	LOC109428393|XP_029711709.1|AEAL
OG0008272	LOC108606510|XP_017852169.1|DBUS	LOC109428428|XP_019559729.2|AEAL
OG0008273	LOC108603821|XP_017848439.1|DBUS	LOC115256316|XP_029710415.1|AEAL
OG0008276	LOC108606731|XP_017852611.1|DBUS	LOC109397864|XP_019525746.2|AEAL
OG0008277	LOC108607263|XP_017853440.1|DBUS	LOC109397882|XP_029729609.1|AEAL, LOC109416118|XP_029711952.1|AEAL
OG0008278	LOC108597418|XP_017839462.1|DBUS	LOC109401934|XP_029711120.1|AEAL
OG0008282	LOC108605177|XP_017850254.1|DBUS	LOC109422046|XP_019552226.2|AEAL
OG0008283	LOC108606371|XP_017851910.1|DBUS	LOC109422062|XP_019552248.2|AEAL
OG0008284	LOC108607427|XP_017853726.1|DBUS	LOC115256505|XP_029711039.1|AEAL, LOC109410169|XP_029721633.1|AEAL
OG0008285	LOC108606007|XP_017851319.1|DBUS	LOC109427360|XP_019558439.2|AEAL
OG0008286	LOC108606993|XP_017853057.1|DBUS	LOC109400384|XP_019528434.2|AEAL
OG0008287	LOC108605449|XP_017850620.1|DBUS	LOC109432998|XP_029714317.1|AEAL
OG0008288	LOC108602294|XP_017845863.1|DBUS	LOC109402231|XP_029729983.1|AEAL
OG0008289	LOC108602483|XP_017846095.1|DBUS	LOC109422868|XP_019553312.2|AEAL, LOC109397607|XP_019525442.1|AEAL
OG0008292	LOC108606863|XP_017852856.1|DBUS	LOC109403518|XP_019531884.2|AEAL
OG0008293	LOC108602206|XP_017845742.1|DBUS	LOC109403544|XP_029720773.1|AEAL
OG0008294	LOC108603888|XP_017848549.1|DBUS	LOC109427684|XP_029717927.1|AEAL, LOC115260730|XP_029717850.1|AEAL
OG0008295	LOC108606629|XP_017852405.1|DBUS	LOC109431478|XP_019563235.2|AEAL
OG0008296	LOC108606421|XP_017852010.1|DBUS	LOC109431476|XP_019563231.2|AEAL
OG0008297	LOC108605462|XP_017850637.1|DBUS	LOC109431504|XP_019563271.2|AEAL
OG0008298	LOC108605532|XP_017850773.1|DBUS	LOC109431469|XP_019563225.2|AEAL
OG0008299	LOC108604104|XP_017848873.1|DBUS	LOC109431079|XP_019562770.2|AEAL
OG0008300	LOC108607024|XP_017853097.1|DBUS	LOC109412166|XP_029718058.1|AEAL
OG0008301	LOC108604598|XP_017849623.1|DBUS	LOC109406378|XP_029714210.1|AEAL, LOC115258275|XP_029714213.1|AEAL
OG0008302	LOC108606534|XP_017852202.1|DBUS	LOC109424864|XP_029713906.1|AEAL
OG0008303	LOC108607058|XP_017853160.1|DBUS	LOC109405528|XP_019534280.1|AEAL
OG0008304	LOC108607154|XP_017853290.1|DBUS	LOC109405547|XP_019534178.2|AEAL
OG0008305	LOC117134895|XP_033150167.1|DBUS	LOC109622748|XP_019932747.2|AEAL
OG0008307	LOC108601767|XP_017845179.1|DBUS	LOC109432188|XP_029723071.1|AEAL, LOC109423479|XP_029722809.1|AEAL
OG0008310	LOC108600225|XP_017843137.1|DBUS	LOC109410072|XP_019539147.1|AEAL
OG0008312	LOC108603483|XP_033150108.1|DBUS	LOC109430731|XP_019562352.2|AEAL
OG0008314	LOC108596105|XP_017837014.1|DBUS	LOC109417287|XP_019546938.1|AEAL
OG0008315	LOC108598548|XP_017840677.1|DBUS	LOC109623054|XP_019933079.2|AEAL
OG0008317	LOC108602132|XP_017845648.1|DBUS	LOC109400507|XP_019528570.2|AEAL
OG0008318	LOC108605190|XP_017850270.1|DBUS	LOC109400504|XP_019528567.1|AEAL
OG0008319	LOC108596232|XP_017837259.1|DBUS	LOC109430050|XP_019561623.2|AEAL
OG0008320	LOC108606611|XP_017852369.1|DBUS	LOC109405414|XP_029733815.1|AEAL
OG0008321	LOC108604473|XP_017849449.1|DBUS	LOC109414621|XP_019543997.2|AEAL
OG0008322	LOC117134986|XP_033150573.1|DBUS	LOC115260773|XP_029717954.1|AEAL
OG0008323	LOC108603972|XP_017848672.1|DBUS	LOC109404027|XP_019546694.2|AEAL
OG0008324	LOC108605523|XP_017850763.1|DBUS	LOC109412789|XP_019541946.2|AEAL
OG0008325	LOC108606514|XP_017852171.1|DBUS	LOC109404006|XP_029723650.1|AEAL
OG0008326	LOC108604376|XP_017849319.1|DBUS	LOC109412880|XP_019542071.1|AEAL
OG0008327	LOC108596045|XP_017836916.1|DBUS	LOC109407724|XP_019536417.1|AEAL
OG0008328	LOC108606168|XP_017851508.2|DBUS	LOC109429065|XP_019560446.2|AEAL
OG0008329	LOC108606893|XP_017852909.1|DBUS	LOC109418090|XP_029717041.1|AEAL, LOC109406456|XP_019535094.2|AEAL
OG0008331	LOC108598719|XP_017840938.1|DBUS	LOC109426574|XP_019557650.2|AEAL
OG0008332	LOC108600923|XP_017844244.1|DBUS	LOC109426648|XP_019557718.2|AEAL
OG0008333	LOC108600813|XP_017844087.1|DBUS	LOC109417797|XP_019547513.2|AEAL
OG0008334	LOC108600489|XP_017843607.2|DBUS	LOC109417798|XP_029725494.1|AEAL
OG0008335	LOC108599537|XP_017841911.1|DBUS	LOC109426849|XP_019557948.1|AEAL
OG0008336	LOC108598325|XP_017840431.1|DBUS	LOC109406023|XP_029732417.1|AEAL
OG0008337	LOC108597337|XP_017839330.1|DBUS	LOC109407974|XP_019536724.1|AEAL, LOC109403662|XP_029735111.1|AEAL
OG0008338	LOC108600388|XP_017843423.1|DBUS	LOC109407955|XP_029732268.1|AEAL
OG0008339	LOC108605504|XP_017850742.1|DBUS	LOC109403668|XP_019532040.2|AEAL
OG0008340	LOC108596235|XP_017837263.1|DBUS	LOC109408007|XP_029735219.1|AEAL, LOC109405144|XP_029735134.1|AEAL
OG0008343	LOC108603142|XP_017847168.1|DBUS	LOC109400634|XP_019528666.2|AEAL
OG0008344	LOC108600347|XP_033149277.1|DBUS	LOC109400706|XP_019528744.2|AEAL
OG0008345	LOC108599874|XP_017842517.1|DBUS	LOC109402742|XP_019530999.2|AEAL
OG0008346	LOC108607281|XP_017853466.1|DBUS	LOC109401375|XP_019529455.2|AEAL
OG0008348	LOC108599592|XP_017842027.1|DBUS	LOC109430821|XP_019562452.2|AEAL, LOC115253907|XP_029722042.1|AEAL, LOC115263203|XP_029722043.1|AEAL
OG0008349	LOC108599023|XP_017841293.1|DBUS	LOC115267588|XP_029730535.1|AEAL
OG0008350	LOC108607239|XP_017853405.1|DBUS	LOC109403038|XP_019531299.2|AEAL
OG0008351	LOC108600719|XP_017843946.1|DBUS	LOC109412521|XP_029735887.1|AEAL
OG0008352	LOC108601058|XP_017844439.1|DBUS	LOC109428689|XP_019560046.2|AEAL
OG0008353	LOC108599104|XP_017840851.1|DBUS	LOC115270229|XP_029735346.1|AEAL, LOC109430663|XP_019562293.1|AEAL
OG0008354	LOC108606472|XP_017852089.1|DBUS	LOC115254177|XP_029728873.1|AEAL, LOC109408217|XP_029728794.1|AEAL
OG0008355	LOC108597485|XP_017839551.1|DBUS	LOC109408914|XP_029728841.1|AEAL
OG0008358	LOC108600446|XP_017843565.1|DBUS	LOC109415149|XP_029729047.1|AEAL
OG0008360	LOC108597591|XP_017839701.1|DBUS	LOC109425060|XP_029732895.1|AEAL
OG0008362	LOC108607115|XP_017853237.1|DBUS	LOC109411537|XP_029709938.1|AEAL
OG0008367	LOC108605701|XP_017850982.1|DBUS	LOC109414443|XP_029728132.1|AEAL, LOC115266418|XP_029728509.1|AEAL, LOC109622254|XP_019932072.2|AEAL
OG0008368	LOC108608020|XP_017854687.1|DBUS	LOC109412015|XP_029720689.1|AEAL, LOC109407942|XP_029713428.1|AEAL
OG0008369	LOC108605515|XP_017850754.1|DBUS	LOC109401716|XP_029710770.1|AEAL
OG0008371	LOC108603482|XP_017847819.1|DBUS	LOC109414024|XP_019543302.2|AEAL
OG0008372	LOC108600626|XP_017843801.2|DBUS	LOC109429438|XP_019560937.2|AEAL
OG0008373	LOC108608012|XP_017854671.2|DBUS	LOC109408110|XP_029729410.1|AEAL
OG0008375	LOC108608301|XP_017855117.1|DBUS	LOC109404561|XP_019533007.2|AEAL
OG0008376	LOC108594280|XP_017834904.1|DBUS	LOC115255336|XP_029709210.1|AEAL
OG0008378	LOC108607922|XP_017854524.2|DBUS	LOC109420563|XP_029708898.1|AEAL, LOC109419840|XP_029708889.1|AEAL, LOC109420564|XP_029708885.1|AEAL
OG0008379	LOC108599050|XP_017841322.1|DBUS	LOC109414182|XP_019543584.1|AEAL
OG0008380	LOC108607974|XP_017854620.1|DBUS	LOC109417231|XP_029708711.1|AEAL
OG0008384	LOC108594252|XP_017834861.1|DBUS	LOC109428076|XP_029729223.1|AEAL
OG0008385	LOC108600125|XP_017843000.1|DBUS	LOC109433555|XP_019565539.2|AEAL
OG0008386	LOC108606711|XP_017852577.1|DBUS	LOC109405621|XP_029727407.1|AEAL
OG0008389	LOC108602065|XP_017845577.1|DBUS	LOC109429890|XP_019561427.2|AEAL
OG0008390	LOC108594297|XP_017834929.1|DBUS	LOC109429841|XP_029729187.1|AEAL, LOC109398295|XP_029720133.1|AEAL
OG0008391	LOC108604673|XP_017849718.1|DBUS	LOC109420849|XP_019550909.2|AEAL
OG0008393	LOC108601080|XP_033149296.1|DBUS	LOC109414175|XP_019543502.1|AEAL
OG0008394	LOC108599763|XP_017842266.1|DBUS	LOC109414154|XP_019543476.2|AEAL, LOC115257197|XP_029712492.1|AEAL
OG0008397	LOC108605741|XP_017851028.2|DBUS	LOC109422206|XP_019552405.2|AEAL
OG0008398	LOC108606070|XP_017851405.1|DBUS	LOC109418223|XP_019547926.2|AEAL
OG0008399	LOC108606772|XP_017852675.1|DBUS	LOC115253707|XP_029723045.1|AEAL, LOC109415963|XP_029726071.1|AEAL
OG0008400	LOC108599391|XP_017841687.1|DBUS	LOC109429494|XP_029717298.1|AEAL
OG0008401	LOC108607746|XP_017854263.1|DBUS	LOC109415664|XP_019545125.1|AEAL
OG0008405	LOC108607216|XP_017853373.1|DBUS	LOC109401961|XP_019530130.2|AEAL
OG0008406	LOC108605229|XP_017850328.1|DBUS	LOC109424058|XP_019554683.2|AEAL
OG0008408	LOC108607040|XP_017853128.1|DBUS	LOC109410825|XP_029730373.1|AEAL, LOC109410897|XP_029730250.1|AEAL
OG0008409	LOC108600516|XP_033149399.1|DBUS	LOC109416749|XP_029718735.1|AEAL
OG0008411	LOC108604606|XP_017849634.2|DBUS	LOC109433280|XP_019565256.3|AEAL
OG0008412	LOC108605179|XP_017850255.1|DBUS	LOC109408456|XP_029735108.1|AEAL
OG0008413	LOC108600512|XP_017843639.1|DBUS	LOC109422732|XP_029727902.1|AEAL
OG0008414	LOC108606936|XP_017852975.1|DBUS	LOC109422621|XP_029712220.1|AEAL
OG0008415	LOC108606431|XP_017852031.1|DBUS	LOC109415063|XP_019544465.2|AEAL
OG0008416	LOC108606465|XP_017852078.1|DBUS	LOC109428147|XP_019559377.1|AEAL
OG0008417	LOC108606759|XP_033150261.1|DBUS	LOC109404488|XP_029719111.1|AEAL
OG0008418	LOC108604933|XP_033150277.1|DBUS	LOC109406326|XP_029719127.1|AEAL
OG0008419	LOC108606650|XP_017852454.1|DBUS	LOC109406330|XP_029719050.1|AEAL
OG0008422	LOC108606892|XP_017852908.1|DBUS	LOC109404190|XP_019532560.1|AEAL
OG0008423	LOC108594738|XP_033150911.1|DBUS	LOC115256208|XP_029710332.1|AEAL
OG0008424	LOC108607150|XP_017853284.1|DBUS	LOC109411944|XP_019541147.2|AEAL, LOC115268955|XP_029733030.1|AEAL
OG0008425	LOC108604368|XP_017849304.1|DBUS	LOC109411955|XP_029733031.1|AEAL
OG0008426	LOC108594889|XP_017835515.2|DBUS	LOC109428802|XP_029734053.1|AEAL, LOC109424511|XP_029709905.1|AEAL
OG0008431	LOC117135035|XP_033150754.1|DBUS	LOC109401562|XP_029724216.1|AEAL, LOC109398922|XP_019526921.1|AEAL
OG0008434	LOC108602322|XP_017845896.1|DBUS	LOC109418631|XP_029713131.1|AEAL
OG0008435	LOC108602751|XP_017846411.1|DBUS	LOC109433159|XP_019565103.1|AEAL
OG0008438	LOC108603082|XP_017847060.1|DBUS	LOC109397130|XP_019525013.2|AEAL
OG0008439	LOC108595685|XP_017836455.1|DBUS	LOC109404084|XP_019532488.2|AEAL
OG0008441	LOC108599887|XP_017842556.1|DBUS	LOC109410752|XP_019539818.1|AEAL
