Orthogroup	DBUS.longest_only	BCOP.longest_only
OG0007142	LOC108598665|XP_017840867.1|DBUS	LOC119075858|XP_037038310.1|BCOP
OG0007143	LOC108603034|XP_017846939.1|DBUS	LOC119081198|XP_037045809.1|BCOP
OG0007144	LOC108603856|XP_017848499.1|DBUS	LOC119074574|XP_037036699.1|BCOP
OG0007146	LOC108602220|XP_017845756.1|DBUS	LOC119073398|XP_037034727.1|BCOP
OG0007147	LOC108604604|XP_017849630.1|DBUS	LOC119075783|XP_037038238.1|BCOP
OG0007148	LOC108604942|XP_017850066.2|DBUS	LOC119077633|XP_037040741.1|BCOP
OG0007149	LOC108597671|XP_017839833.2|DBUS	LOC119073317|XP_037034600.1|BCOP
OG0007150	LOC108599955|XP_017842695.2|DBUS	LOC119077579|XP_037040684.1|BCOP
OG0007151	LOC117134618|XP_033149565.1|DBUS	LOC119082714|XP_037048183.1|BCOP
OG0007152	LOC108605354|XP_017850512.1|DBUS	LOC119074336|XP_037036322.1|BCOP
OG0007153	LOC108606458|XP_017852062.1|DBUS, LOC108604380|XP_017849323.1|DBUS	LOC119074788|XP_037036962.1|BCOP
OG0007154	LOC108596200|XP_017837205.1|DBUS	LOC119069713|XP_037029732.1|BCOP
OG0007155	LOC108596618|XP_017838052.1|DBUS	LOC119069578|XP_037029557.1|BCOP
OG0007156	LOC108604384|XP_017849329.1|DBUS	LOC119075150|XP_037037439.1|BCOP
OG0007157	LOC117134706|XP_033149109.1|DBUS	LOC119078753|XP_037042350.1|BCOP
OG0007158	LOC108599479|XP_017841808.2|DBUS	LOC119078787|XP_037042393.1|BCOP
OG0007159	LOC108607256|XP_017853429.2|DBUS	LOC119067457|XP_037026338.1|BCOP
OG0007160	LOC108604355|XP_017849279.1|DBUS	LOC119074874|XP_037037105.1|BCOP
OG0007161	LOC108605871|XP_017851174.1|DBUS	LOC119074214|XP_037036111.1|BCOP
OG0007162	LOC108606752|XP_017852642.1|DBUS	LOC119074204|XP_037036099.1|BCOP
OG0007163	LOC108602528|XP_017846151.1|DBUS	LOC119077921|XP_037041197.1|BCOP
OG0007164	LOC108602154|XP_017845676.1|DBUS	LOC119073862|XP_037035622.1|BCOP
OG0007165	LOC108605213|XP_017850309.1|DBUS	LOC119074758|XP_037036919.1|BCOP
OG0007166	LOC108606909|XP_017852938.2|DBUS	LOC119074547|XP_037036611.1|BCOP
OG0007167	LOC108605955|XP_017851264.1|DBUS	LOC119074679|XP_037036858.1|BCOP
OG0007168	LOC108606457|XP_017852061.1|DBUS	LOC119074546|XP_037036608.1|BCOP
OG0007169	LOC108606708|XP_017852576.1|DBUS	LOC119074927|XP_037037217.1|BCOP
OG0007170	LOC108604275|XP_017849165.2|DBUS	LOC119076563|XP_037039241.1|BCOP
OG0007171	LOC108605668|XP_017850948.1|DBUS	LOC119075808|XP_037038270.1|BCOP
OG0007172	LOC108606887|XP_017852902.1|DBUS	LOC119076672|XP_037039462.1|BCOP
OG0007173	LOC108606735|XP_017852617.1|DBUS	LOC119066320|XP_037024608.1|BCOP
OG0007174	LOC108604763|XP_017849846.1|DBUS	LOC119074856|XP_037037063.1|BCOP
OG0007175	LOC108600682|XP_033150604.1|DBUS	LOC119082070|XP_037047304.1|BCOP
OG0007176	LOC108602082|XP_017845595.1|DBUS	LOC119076054|XP_037038584.1|BCOP
OG0007177	LOC108603642|XP_017848092.1|DBUS	LOC119084120|XP_037049868.1|BCOP
OG0007178	LOC108603558|XP_017847966.1|DBUS	LOC119070136|XP_037030358.1|BCOP
OG0007179	LOC108604210|XP_017849061.1|DBUS	LOC119077325|XP_037040432.1|BCOP
OG0007180	LOC108603643|XP_017848096.1|DBUS	LOC119077695|XP_037040862.1|BCOP
OG0007181	LOC108605746|XP_017851032.1|DBUS	LOC119075024|XP_037037331.1|BCOP
OG0007182	LOC108604743|XP_017849819.1|DBUS	LOC119084330|XP_037050156.1|BCOP
OG0007183	LOC108603309|XP_017847481.1|DBUS	LOC119085256|XP_037051488.1|BCOP
OG0007184	LOC108602017|XP_017845509.1|DBUS	LOC119074286|XP_037036201.1|BCOP
OG0007186	LOC108603723|XP_017848251.1|DBUS	LOC119076662|XP_037039442.1|BCOP
OG0007187	LOC108603745|XP_017848307.1|DBUS	LOC119075713|XP_037038131.1|BCOP
OG0007188	LOC108603600|XP_017848034.1|DBUS	LOC119076821|XP_037039710.1|BCOP
OG0007189	LOC108603781|XP_017848363.1|DBUS	LOC119075723|XP_037038154.1|BCOP
OG0007190	LOC108604008|XP_017848737.1|DBUS	LOC119085984|XP_037052447.1|BCOP
OG0007191	LOC108599680|XP_017842162.1|DBUS	LOC119081266|XP_037045903.1|BCOP
OG0007192	LOC108605769|XP_017851061.1|DBUS	LOC119077814|XP_037041020.1|BCOP
OG0007193	LOC108606780|XP_017852692.1|DBUS	LOC119074781|XP_037036950.1|BCOP
OG0007194	LOC108606794|XP_017852742.1|DBUS	LOC119075009|XP_037037308.1|BCOP
OG0007195	LOC108601254|XP_017844643.1|DBUS	LOC119076215|XP_037038761.1|BCOP
OG0007196	LOC108604034|XP_017848780.1|DBUS	LOC119067904|XP_037027088.1|BCOP
OG0007197	LOC108600569|XP_017843725.1|DBUS	LOC119074394|XP_037036408.1|BCOP
OG0007198	LOC108604244|XP_017849107.1|DBUS	LOC119076236|XP_037038790.1|BCOP
OG0007199	LOC108603590|XP_017848020.1|DBUS	LOC119076668|XP_037039456.1|BCOP
OG0007200	LOC108604340|XP_017849254.1|DBUS	LOC119074782|XP_037036951.1|BCOP
OG0007201	LOC108598699|XP_017840912.1|DBUS	LOC119070236|XP_037030405.1|BCOP
OG0007202	LOC108599754|XP_017842256.1|DBUS	LOC119084465|XP_037050344.1|BCOP
OG0007203	LOC108599752|XP_017843076.1|DBUS	LOC119072657|XP_037033811.1|BCOP
OG0007204	LOC108606632|XP_017852413.1|DBUS	LOC119066660|XP_037025132.1|BCOP
OG0007205	LOC108598793|XP_017841001.1|DBUS	LOC119072677|XP_037033850.1|BCOP
OG0007206	LOC108604229|XP_017849085.1|DBUS	LOC119077859|XP_037041083.1|BCOP
OG0007207	LOC108602331|XP_017845907.1|DBUS	LOC119067423|XP_037026289.1|BCOP
OG0007208	LOC108603783|XP_017848365.1|DBUS	LOC119075710|XP_037038127.1|BCOP
OG0007209	LOC108603784|XP_017848368.1|DBUS	LOC119085196|XP_037051403.1|BCOP
OG0007210	LOC108604648|XP_017849687.1|DBUS	LOC119082079|XP_037047329.1|BCOP
OG0007211	LOC108604550|XP_017849566.1|DBUS	LOC119076811|XP_037039693.1|BCOP
OG0007212	LOC108604781|XP_017849866.1|DBUS	LOC119076624|XP_037039384.1|BCOP
OG0007213	LOC108597298|XP_017839265.1|DBUS	LOC119082922|XP_037048475.1|BCOP
OG0007214	LOC108600614|XP_017843781.1|DBUS	LOC119074371|XP_037036372.1|BCOP
OG0007215	LOC108603819|XP_017848435.1|DBUS	LOC119076547|XP_037039238.1|BCOP
OG0007216	LOC108601935|XP_017845402.1|DBUS	LOC119083503|XP_037049152.1|BCOP
OG0007217	LOC108596883|XP_017838552.1|DBUS	LOC119084472|XP_037050352.1|BCOP
OG0007218	LOC108602387|XP_017845986.1|DBUS	LOC119075670|XP_037038082.1|BCOP, LOC119074844|XP_037037054.1|BCOP
OG0007219	LOC108604204|XP_017849053.1|DBUS	LOC119067631|XP_037026627.1|BCOP
OG0007220	LOC108603430|XP_017847738.1|DBUS	LOC119068981|XP_037028747.1|BCOP
OG0007221	LOC108604791|XP_017849880.1|DBUS	LOC119077864|XP_037041104.1|BCOP
OG0007222	LOC108601637|XP_017845025.1|DBUS	LOC119074554|XP_037036635.1|BCOP
OG0007223	LOC108604312|XP_017849223.1|DBUS	LOC119084083|XP_037049814.1|BCOP
OG0007224	LOC108601912|XP_017845379.1|DBUS	LOC119066570|XP_037025014.1|BCOP
OG0007225	LOC108603373|XP_017847624.1|DBUS	LOC119078015|XP_037041301.1|BCOP
OG0007226	LOC108604804|XP_017849895.1|DBUS	LOC119074823|XP_037037008.1|BCOP
OG0007227	LOC108600849|XP_017844139.1|DBUS	LOC119072072|XP_037033115.1|BCOP
OG0007228	LOC108599387|XP_017841683.1|DBUS	LOC119070998|XP_037031491.1|BCOP
OG0007229	LOC108603220|XP_017847308.1|DBUS	LOC119068418|XP_037027882.1|BCOP
OG0007230	LOC108603250|XP_017847377.1|DBUS	LOC119076160|XP_037038739.1|BCOP
OG0007231	LOC108604359|XP_017849286.1|DBUS	LOC119076022|XP_037038518.1|BCOP
OG0007232	LOC108599839|XP_017842438.1|DBUS	LOC119075142|XP_037037425.1|BCOP
OG0007233	LOC108597949|XP_017840053.1|DBUS	LOC119075013|XP_037037316.1|BCOP
OG0007234	LOC108598890|XP_017841139.1|DBUS	LOC119075004|XP_037037301.1|BCOP
OG0007235	LOC108600099|XP_017842957.1|DBUS	LOC119075005|XP_037037303.1|BCOP
OG0007236	LOC108602481|XP_017846094.1|DBUS	LOC119074694|XP_037036875.1|BCOP
OG0007237	LOC108604645|XP_017849683.1|DBUS	LOC119076872|XP_037039776.1|BCOP
OG0007238	LOC108607330|XP_017853488.1|DBUS	LOC119078641|XP_037042134.1|BCOP
OG0007239	LOC108604453|XP_017849422.1|DBUS	LOC119076045|XP_037038568.1|BCOP, LOC119072269|XP_037033355.1|BCOP
OG0007240	LOC108601609|XP_017844998.2|DBUS	LOC119071746|XP_037032678.1|BCOP
OG0007241	LOC108606326|XP_017851834.1|DBUS	LOC119072238|XP_037033311.1|BCOP
OG0007242	LOC108606323|XP_017851826.1|DBUS	LOC119068101|XP_037027464.1|BCOP
OG0007243	LOC108605035|XP_017850092.1|DBUS	LOC119077856|XP_037041079.1|BCOP
OG0007244	LOC108601951|XP_017845425.1|DBUS	LOC119076676|XP_037039467.1|BCOP
OG0007245	LOC108602290|XP_017845861.1|DBUS	LOC119075786|XP_037038243.1|BCOP
OG0007246	LOC108604350|XP_017849269.2|DBUS	LOC119070456|XP_037030706.1|BCOP
OG0007247	LOC108594999|XP_017835620.1|DBUS	LOC119078952|XP_037042592.1|BCOP
OG0007248	LOC108606475|XP_017852091.1|DBUS	LOC119075918|XP_037038399.1|BCOP
OG0007249	LOC108605082|XP_033150411.1|DBUS	LOC119075865|XP_037038318.1|BCOP
OG0007250	LOC108606857|XP_017852846.1|DBUS	LOC119074647|XP_037036819.1|BCOP
OG0007251	LOC108603088|XP_017847067.1|DBUS	LOC119075237|XP_037037525.1|BCOP
OG0007252	LOC108604835|XP_017849940.1|DBUS	LOC119067761|XP_037026792.1|BCOP
OG0007253	LOC108600371|XP_017843396.1|DBUS	LOC119074853|XP_037037061.1|BCOP
OG0007254	LOC108602030|XP_017845522.1|DBUS	LOC119074409|XP_037036426.1|BCOP
OG0007255	LOC108606262|XP_017851708.1|DBUS	LOC119075801|XP_037038263.1|BCOP
OG0007256	LOC108603644|XP_017848097.1|DBUS	LOC119074644|XP_037036816.1|BCOP
OG0007257	LOC108603869|XP_017848528.1|DBUS	LOC119076664|XP_037039453.1|BCOP
OG0007258	LOC108603100|XP_017847085.1|DBUS	LOC119075956|XP_037038418.1|BCOP
OG0007259	LOC108606522|XP_017852182.1|DBUS	LOC119070980|XP_037031470.1|BCOP
OG0007260	LOC108605840|XP_017851137.1|DBUS	LOC119077909|XP_037041179.1|BCOP
OG0007261	LOC108595967|XP_017836743.1|DBUS	LOC119071692|XP_037032575.1|BCOP
OG0007262	LOC108606399|XP_017851971.1|DBUS	LOC119072050|XP_037033073.1|BCOP
OG0007263	LOC108607412|XP_017853689.1|DBUS	LOC119081014|XP_037045592.1|BCOP
OG0007264	LOC108600910|XP_017844231.1|DBUS	LOC119072239|XP_037033309.1|BCOP
OG0007265	LOC108605441|XP_017850613.1|DBUS	LOC119071975|XP_037033005.1|BCOP
OG0007266	LOC108604524|XP_017849522.1|DBUS	LOC119076016|XP_037038503.1|BCOP
OG0007267	LOC108604779|XP_017849864.1|DBUS	LOC119077917|XP_037041191.1|BCOP
OG0007268	LOC108596380|XP_017837539.1|DBUS	LOC119077055|XP_037040080.1|BCOP
OG0007269	LOC108605733|XP_017851017.1|DBUS	LOC119074596|XP_037036733.1|BCOP
OG0007270	LOC108603241|XP_033150054.1|DBUS	LOC119077655|XP_037040767.1|BCOP
OG0007271	LOC108603355|XP_017847584.1|DBUS	LOC119076826|XP_037039719.1|BCOP
OG0007272	LOC108600850|XP_017844140.1|DBUS	LOC119074957|XP_037037242.1|BCOP
OG0007273	LOC108602799|XP_017846511.1|DBUS	LOC119083981|XP_037049687.1|BCOP
OG0007274	LOC108602366|XP_017845958.1|DBUS	LOC119077929|XP_037041204.1|BCOP
OG0007275	LOC108600852|XP_017844142.1|DBUS	LOC119070337|XP_037030520.1|BCOP
OG0007276	LOC108598733|XP_017840954.1|DBUS	LOC119084115|XP_037049862.1|BCOP
OG0007277	LOC108598955|XP_017841215.2|DBUS	LOC119073573|XP_037035031.1|BCOP
OG0007278	LOC108600619|XP_017843792.2|DBUS	LOC119075229|XP_037037514.1|BCOP
OG0007279	LOC108600821|XP_033149372.1|DBUS	LOC119075223|XP_037037504.1|BCOP
OG0007280	LOC108600976|XP_033149371.1|DBUS	LOC119084184|XP_037049944.1|BCOP
OG0007281	LOC108603958|XP_017848643.1|DBUS	LOC119072767|XP_037033956.1|BCOP
OG0007282	LOC108603957|XP_017848641.1|DBUS	LOC119072751|XP_037033932.1|BCOP
OG0007283	LOC108602467|XP_017846079.1|DBUS	LOC119067049|XP_037025689.1|BCOP
OG0007284	LOC108602527|XP_017846150.1|DBUS	LOC119079433|XP_037043241.1|BCOP
OG0007285	LOC108605424|XP_017850588.1|DBUS	LOC119084474|XP_037050354.1|BCOP
OG0007286	LOC108605416|XP_017850575.1|DBUS	LOC119078057|XP_037041379.1|BCOP
OG0007287	LOC108602482|XP_017846133.2|DBUS	LOC119066214|XP_037024431.1|BCOP
OG0007288	LOC108605141|XP_017850203.1|DBUS	LOC119078063|XP_037041395.1|BCOP
OG0007289	LOC108606691|XP_017852536.1|DBUS	LOC119071306|XP_037032083.1|BCOP
OG0007290	LOC108601947|XP_017845419.1|DBUS	LOC119067847|XP_037026974.1|BCOP
OG0007291	LOC108605602|XP_017850868.1|DBUS	LOC119067254|XP_037026025.1|BCOP
OG0007292	LOC117134909|XP_033150249.1|DBUS	LOC119076467|XP_037039129.1|BCOP
OG0007293	LOC108604558|XP_017849575.1|DBUS	LOC119074334|XP_037036315.1|BCOP
OG0007294	LOC108603968|XP_017848664.1|DBUS	LOC119074199|XP_037036090.1|BCOP
OG0007295	LOC108602416|XP_017846020.1|DBUS	LOC119069103|XP_037028890.1|BCOP
OG0007296	LOC108604024|XP_017848757.1|DBUS	LOC119075851|XP_037038298.1|BCOP
OG0007297	LOC108601806|XP_017845231.1|DBUS	LOC119075722|XP_037038153.1|BCOP
OG0007298	LOC108603646|XP_017848099.1|DBUS	LOC119069432|XP_037029388.1|BCOP
OG0007299	LOC108601601|XP_033150040.1|DBUS	LOC119084033|XP_037049754.1|BCOP
OG0007300	LOC108601661|XP_017845051.1|DBUS	LOC119077672|XP_037040815.1|BCOP
OG0007301	LOC108603425|XP_017847720.1|DBUS	LOC119074952|XP_037037236.1|BCOP
OG0007302	LOC108603280|XP_017847430.1|DBUS	LOC119076809|XP_037039688.1|BCOP
OG0007303	LOC108606067|XP_017851401.1|DBUS	LOC119073664|XP_037035167.1|BCOP
OG0007304	LOC108607568|XP_017853948.1|DBUS	LOC119073767|XP_037035328.1|BCOP
OG0007305	LOC108599107|XP_017841387.1|DBUS	LOC119076147|XP_037038724.1|BCOP
OG0007306	LOC108598997|XP_017841263.2|DBUS	LOC119076105|XP_037038660.1|BCOP
OG0007307	LOC108604262|XP_017849146.1|DBUS	LOC119076679|XP_037039471.1|BCOP
OG0007308	LOC108601276|XP_017844665.1|DBUS	LOC119074645|XP_037036817.1|BCOP
OG0007309	LOC108604476|XP_017849451.1|DBUS	LOC119076640|XP_037039405.1|BCOP
OG0007310	LOC108604431|XP_017849392.1|DBUS	LOC119073520|XP_037034952.1|BCOP
OG0007311	LOC108603693|XP_017848205.1|DBUS	LOC119073432|XP_037034807.1|BCOP
OG0007312	LOC108597552|XP_017839649.1|DBUS	LOC119075778|XP_037038227.1|BCOP
OG0007313	LOC108606744|XP_017852631.1|DBUS	LOC119074595|XP_037036732.1|BCOP, LOC119079668|XP_037043614.1|BCOP
OG0007314	LOC108605589|XP_017850848.1|DBUS	LOC119078072|XP_037041418.1|BCOP
OG0007315	LOC108605395|XP_017850554.2|DBUS	LOC119078050|XP_037041359.1|BCOP
OG0007316	LOC108601539|XP_017844927.1|DBUS	LOC119067660|XP_037026657.1|BCOP
OG0007317	LOC108604308|XP_017849217.1|DBUS	LOC119074785|XP_037036958.1|BCOP
OG0007318	LOC108604306|XP_017849213.1|DBUS	LOC119074335|XP_037036318.1|BCOP
OG0007319	LOC108598149|XP_017840254.2|DBUS	LOC119070085|XP_037030297.1|BCOP
OG0007320	LOC108597192|XP_017839114.1|DBUS	LOC119073773|XP_037035339.1|BCOP
OG0007321	LOC108605422|XP_017850586.1|DBUS	LOC119084259|XP_037050063.1|BCOP
OG0007322	LOC108607156|XP_017853292.1|DBUS	LOC119076710|XP_037039521.1|BCOP
OG0007323	LOC108605919|XP_017851226.1|DBUS	LOC119076704|XP_037039512.1|BCOP
OG0007324	LOC108603811|XP_017848403.1|DBUS	LOC119075174|XP_037037466.1|BCOP
OG0007325	LOC108602854|XP_017846617.1|DBUS	LOC119074432|XP_037036456.1|BCOP
OG0007326	LOC108603810|XP_017848402.1|DBUS	LOC119074431|XP_037036453.1|BCOP
OG0007327	LOC108600768|XP_017844018.1|DBUS	LOC119076089|XP_037038638.1|BCOP
OG0007328	LOC108602052|XP_017845554.1|DBUS	LOC119074438|XP_037036461.1|BCOP
OG0007330	LOC108605556|XP_017850808.1|DBUS	LOC119077726|XP_037040897.1|BCOP
OG0007331	LOC108606601|XP_017852348.1|DBUS	LOC119084248|XP_037050044.1|BCOP
OG0007332	LOC108606315|XP_017851809.1|DBUS	LOC119084258|XP_037050059.1|BCOP
OG0007333	LOC108603533|XP_017847920.1|DBUS	LOC119072914|XP_037034131.1|BCOP
OG0007334	LOC108601495|XP_017844882.1|DBUS	LOC119076125|XP_037038689.1|BCOP
OG0007335	LOC108600772|XP_017844025.2|DBUS	LOC119074881|XP_037037113.1|BCOP
OG0007336	LOC108607214|XP_017853371.1|DBUS	LOC119085958|XP_037052413.1|BCOP
OG0007337	LOC108599589|XP_017842023.2|DBUS	LOC119066592|XP_037025046.1|BCOP
OG0007338	LOC108599529|XP_017841893.1|DBUS	LOC119074316|XP_037036265.1|BCOP
OG0007339	LOC108604145|XP_017848944.1|DBUS	LOC119073627|XP_037035115.1|BCOP
OG0007340	LOC108603081|XP_033149985.1|DBUS	LOC119081886|XP_037047011.1|BCOP
OG0007341	LOC108603681|XP_017848173.1|DBUS	LOC119074838|XP_037037028.1|BCOP
OG0007342	LOC108602299|XP_017845868.1|DBUS	LOC119084433|XP_037050306.1|BCOP
OG0007343	LOC108602124|XP_017845641.1|DBUS	LOC119069687|XP_037029738.1|BCOP
OG0007344	LOC108594242|XP_017834845.1|DBUS	LOC119086023|XP_037052490.1|BCOP
OG0007345	LOC108602125|XP_017845642.2|DBUS	LOC119070348|XP_037030572.1|BCOP
OG0007346	LOC108599255|XP_017841541.1|DBUS	LOC119072885|XP_037034100.1|BCOP
OG0007347	LOC108606250|XP_017851684.1|DBUS	LOC119074885|XP_037037121.1|BCOP
OG0007348	LOC108606248|XP_017851682.1|DBUS	LOC119074872|XP_037037093.1|BCOP
OG0007349	LOC108606242|XP_017851675.1|DBUS	LOC119074867|XP_037037085.1|BCOP
OG0007350	LOC108605917|XP_017851222.1|DBUS	LOC119077907|XP_037041174.1|BCOP
OG0007351	LOC108600606|XP_017843772.1|DBUS	LOC119084418|XP_037050280.1|BCOP
OG0007352	LOC108596436|XP_017837657.1|DBUS	LOC119084447|XP_037050322.1|BCOP
OG0007353	LOC108604098|XP_017848869.1|DBUS	LOC119074397|XP_037036412.1|BCOP
OG0007354	LOC108602422|XP_017846025.1|DBUS	LOC119076103|XP_037038657.1|BCOP
OG0007355	LOC108603418|XP_017847704.1|DBUS	LOC119083976|XP_037049675.1|BCOP
OG0007356	LOC108597768|XP_017839970.1|DBUS	LOC119080145|XP_037044257.1|BCOP
OG0007357	LOC108603360|XP_033150078.1|DBUS	LOC119084023|XP_037049736.1|BCOP
OG0007358	LOC108603350|XP_017847572.1|DBUS	LOC119074813|XP_037036994.1|BCOP
OG0007359	LOC108603162|XP_017847206.1|DBUS	LOC119078118|XP_037041466.1|BCOP
OG0007360	LOC108603107|XP_017847101.1|DBUS	LOC119076115|XP_037038672.1|BCOP
OG0007361	LOC108606618|XP_017852382.1|DBUS	LOC119074385|XP_037036395.1|BCOP
OG0007362	LOC108602581|XP_017846244.2|DBUS	LOC119082624|XP_037048081.1|BCOP
OG0007363	LOC108605704|XP_017850985.1|DBUS	LOC119078086|XP_037041443.1|BCOP
OG0007364	LOC108606304|XP_017851783.1|DBUS	LOC119078058|XP_037041380.1|BCOP
OG0007365	LOC108605687|XP_017850967.1|DBUS	LOC119071859|XP_037032816.1|BCOP
OG0007366	LOC108601900|XP_017845366.1|DBUS	LOC119073277|XP_037034590.1|BCOP
OG0007367	LOC108598116|XP_033149388.1|DBUS	LOC119076606|XP_037039357.1|BCOP
OG0007368	LOC108604362|XP_017849292.1|DBUS	LOC119074060|XP_037035908.1|BCOP
OG0007369	LOC108602858|XP_033149838.1|DBUS	LOC119084247|XP_037050083.1|BCOP
OG0007370	LOC108597504|XP_017839578.1|DBUS	LOC119072415|XP_037033559.1|BCOP
OG0007371	LOC108601502|XP_017844890.1|DBUS	LOC119067799|XP_037026841.1|BCOP
OG0007372	LOC108602414|XP_017846016.1|DBUS	LOC119084032|XP_037049752.1|BCOP
OG0007373	LOC108607084|XP_017853195.1|DBUS	LOC119072047|XP_037033069.1|BCOP
OG0007374	LOC108605684|XP_017850965.1|DBUS	LOC119083299|XP_037048888.1|BCOP
OG0007375	LOC108607120|XP_017853242.1|DBUS	LOC119076404|XP_037039025.1|BCOP
OG0007376	LOC108607090|XP_017853204.1|DBUS	LOC119074597|XP_037036735.1|BCOP, LOC119074590|XP_037036724.1|BCOP
OG0007377	LOC108605964|XP_017851273.1|DBUS	LOC119075818|XP_037038281.1|BCOP
OG0007378	LOC108605110|XP_017850161.2|DBUS	LOC119075775|XP_037038224.1|BCOP
OG0007379	LOC108607228|XP_017853394.1|DBUS	LOC119072858|XP_037034060.1|BCOP
OG0007380	LOC108606935|XP_017852974.1|DBUS	LOC119072271|XP_037033360.1|BCOP
OG0007381	LOC108607195|XP_017853345.1|DBUS	LOC119076792|XP_037039649.1|BCOP
OG0007382	LOC108605215|XP_017850313.1|DBUS	LOC119077898|XP_037041161.1|BCOP
OG0007383	LOC108606207|XP_017851560.1|DBUS	LOC119074915|XP_037037165.1|BCOP
OG0007384	LOC108605673|XP_017850954.1|DBUS	LOC119078651|XP_037042141.1|BCOP
OG0007385	LOC117134903|XP_033150227.1|DBUS	LOC119076512|XP_037039192.1|BCOP
OG0007386	LOC108605775|XP_017851067.1|DBUS	LOC119085707|XP_037052054.1|BCOP
OG0007387	LOC108605821|XP_017851116.1|DBUS	LOC119073667|XP_037035197.1|BCOP
OG0007388	LOC108606615|XP_017852375.1|DBUS	LOC119067006|XP_037025665.1|BCOP
OG0007389	LOC108607441|XP_017853761.1|DBUS	LOC119070825|XP_037031220.1|BCOP
OG0007390	LOC108606841|XP_017852821.1|DBUS	LOC119084484|XP_037050369.1|BCOP
OG0007391	LOC108604650|XP_017849689.1|DBUS	LOC119068974|XP_037028739.1|BCOP
OG0007392	LOC108606471|XP_017852088.1|DBUS	LOC119084487|XP_037050385.1|BCOP
OG0007393	LOC108603375|XP_033150068.1|DBUS	LOC119078129|XP_037041486.1|BCOP
OG0007394	LOC108606398|XP_017851966.1|DBUS	LOC119067163|XP_037025901.1|BCOP
OG0007395	LOC108606320|XP_017851818.1|DBUS	LOC119069864|XP_037029934.1|BCOP
OG0007396	LOC108603830|XP_017848456.1|DBUS	LOC119074324|XP_037036294.1|BCOP
OG0007397	LOC108607858|XP_033150561.1|DBUS	LOC119071482|XP_037032228.1|BCOP, LOC119073494|XP_037034896.1|BCOP
OG0007398	LOC108595051|XP_017835682.1|DBUS	LOC119074463|XP_037036499.1|BCOP
OG0007399	LOC108607165|XP_017853305.2|DBUS	LOC119076410|XP_037039037.1|BCOP
OG0007400	LOC108605307|XP_017850466.1|DBUS	LOC119076127|XP_037038693.1|BCOP
OG0007401	LOC108606348|XP_017851886.1|DBUS	LOC119069444|XP_037029396.1|BCOP
OG0007402	LOC108604287|XP_017849187.1|DBUS	LOC119076218|XP_037038765.1|BCOP
OG0007403	LOC108603001|XP_017846885.1|DBUS	LOC119075732|XP_037038166.1|BCOP
OG0007404	LOC108603536|XP_017847924.1|DBUS	LOC119076172|XP_037038753.1|BCOP
OG0007405	LOC108602864|XP_017846641.1|DBUS	LOC119068034|XP_037027295.1|BCOP
OG0007406	LOC108603621|XP_017848066.1|DBUS	LOC119077654|XP_037040765.1|BCOP
OG0007407	LOC108607820|XP_017854357.2|DBUS	LOC119072566|XP_037033701.1|BCOP
OG0007408	LOC108600612|XP_017843779.1|DBUS	LOC119071265|XP_037032017.1|BCOP
OG0007409	LOC108608516|XP_017855407.2|DBUS	LOC119066706|XP_037025201.1|BCOP
OG0007410	LOC108607184|XP_017853329.1|DBUS	LOC119078713|XP_037042281.1|BCOP
OG0007411	LOC108606734|XP_017852616.1|DBUS	LOC119084302|XP_037050116.1|BCOP
OG0007412	LOC108605632|XP_017850904.1|DBUS	LOC119078243|XP_037041607.1|BCOP
OG0007413	LOC108596415|XP_017837619.1|DBUS	LOC119084430|XP_037050302.1|BCOP
OG0007414	LOC108605873|XP_017851176.1|DBUS	LOC119084877|XP_037050912.1|BCOP
OG0007415	LOC108605108|XP_017850160.1|DBUS	LOC119084031|XP_037049751.1|BCOP
OG0007416	LOC108605069|XP_033150486.1|DBUS	LOC119084021|XP_037049732.1|BCOP
OG0007417	LOC108605647|XP_017850919.1|DBUS	LOC119084059|XP_037049791.1|BCOP
OG0007418	LOC108597474|XP_017839537.1|DBUS	LOC119069801|XP_037029855.1|BCOP
OG0007419	LOC108603672|XP_017848159.1|DBUS	LOC119084217|XP_037050007.1|BCOP
OG0007420	LOC108597391|XP_017839416.1|DBUS	LOC119084226|XP_037050019.1|BCOP
OG0007421	LOC108606721|XP_033150235.1|DBUS	LOC119084982|XP_037051028.1|BCOP
OG0007422	LOC108605594|XP_017850857.1|DBUS	LOC119074898|XP_037037140.1|BCOP
OG0007423	LOC108605476|XP_017850654.1|DBUS	LOC119074890|XP_037037128.1|BCOP
OG0007424	LOC108598461|XP_017840595.1|DBUS	LOC119076479|XP_037039153.1|BCOP
OG0007425	LOC108599725|XP_017842213.1|DBUS	LOC119084483|XP_037050366.1|BCOP
OG0007426	LOC108607019|XP_017853093.1|DBUS	LOC119074754|XP_037036914.1|BCOP
OG0007427	LOC108605720|XP_017851002.1|DBUS	LOC119067101|XP_037025762.1|BCOP
OG0007428	LOC108606427|XP_033150435.1|DBUS	LOC119074862|XP_037037071.1|BCOP
OG0007429	LOC108594706|XP_017835335.1|DBUS	LOC119084450|XP_037050326.1|BCOP
OG0007430	LOC108599038|XP_017841307.1|DBUS	LOC119074255|XP_037036173.1|BCOP
OG0007431	LOC108596670|XP_017838170.1|DBUS	LOC119077706|XP_037040877.1|BCOP
OG0007432	LOC108599106|XP_017841386.2|DBUS	LOC119071769|XP_037032714.1|BCOP
