Orthogroup	DBUS.longest_only	DSAN.longest_only
OG0007727	LOC108607180|XP_017853324.1|DBUS	LOC120456680|XP_039499571.1|DSAN
OG0007728	LOC108606423|XP_017852016.1|DBUS	LOC120457370|XP_039500839.1|DSAN
OG0007729	LOC108605625|XP_017850897.1|DBUS	LOC120456402|XP_039499164.1|DSAN
OG0007730	LOC108607193|XP_033150362.1|DBUS	LOC120457368|XP_039500834.1|DSAN
OG0007731	LOC108600526|XP_017843660.1|DBUS	LOC120450318|XP_039489206.1|DSAN
OG0007732	LOC108605583|XP_017850843.1|DBUS	LOC120455167|XP_039497028.1|DSAN
OG0007733	LOC108606715|XP_017852581.1|DBUS	LOC120456145|XP_039498706.1|DSAN
OG0007734	LOC108605542|XP_017850783.1|DBUS	LOC120455707|XP_039498051.1|DSAN
OG0007735	LOC108606969|XP_017853021.1|DBUS	LOC120456224|XP_039498842.1|DSAN
OG0007736	LOC108606289|XP_017851763.1|DBUS	LOC120456579|XP_039499413.1|DSAN
OG0007737	LOC108604635|XP_017849673.1|DBUS	LOC120452467|XP_039492636.1|DSAN
OG0007738	LOC108604178|XP_017849005.1|DBUS	LOC120451064|XP_039490355.1|DSAN
OG0007739	LOC108606494|XP_017852139.1|DBUS	LOC120456425|XP_039499191.1|DSAN
OG0007740	LOC108605300|XP_017850453.1|DBUS	LOC120457404|XP_039500934.1|DSAN
OG0007741	LOC108606254|XP_017851692.1|DBUS	LOC120456794|XP_039499747.1|DSAN
OG0007742	LOC108606672|XP_017852494.1|DBUS	LOC120457088|XP_039500205.1|DSAN
OG0007743	LOC108602816|XP_017846536.1|DBUS	LOC120453285|XP_039493844.1|DSAN
OG0007744	LOC108599482|XP_017841818.1|DBUS	LOC120443848|XP_039479143.1|DSAN
OG0007745	LOC108603286|XP_017847443.1|DBUS	LOC120453090|XP_039493551.1|DSAN
OG0007746	LOC108601704|XP_017845106.1|DBUS	LOC120454199|XP_039495229.1|DSAN
OG0007747	LOC108606428|XP_017852025.1|DBUS	LOC120456895|XP_039499931.1|DSAN
OG0007748	LOC108605380|XP_033150260.1|DBUS	LOC120456348|XP_039499066.1|DSAN
OG0007749	LOC108605210|XP_017850304.1|DBUS	LOC120455655|XP_039497979.1|DSAN
OG0007750	LOC108603547|XP_017847952.1|DBUS	LOC120451180|XP_039490554.1|DSAN
OG0007751	LOC108594328|XP_017834967.1|DBUS	LOC120443910|XP_039479271.1|DSAN
OG0007753	LOC108606638|XP_017852423.1|DBUS	LOC120455143|XP_039496982.1|DSAN
OG0007754	LOC108605493|XP_017850727.1|DBUS	LOC120456560|XP_039499374.1|DSAN
OG0007755	LOC108605958|XP_017851267.1|DBUS	LOC120456559|XP_039499373.1|DSAN
OG0007756	LOC108605407|XP_033150392.1|DBUS	LOC120456497|XP_039499298.1|DSAN
OG0007757	LOC108606550|XP_017852239.1|DBUS	LOC120456293|XP_039498972.1|DSAN
OG0007758	LOC108606016|XP_017851335.1|DBUS	LOC120456241|XP_039498885.1|DSAN
OG0007759	LOC108601730|XP_017845140.1|DBUS	LOC120452799|XP_039493129.1|DSAN
OG0007760	LOC108605948|XP_017851258.1|DBUS	LOC120455995|XP_039498487.1|DSAN
OG0007761	LOC108605451|XP_033150282.1|DBUS	LOC120456021|XP_039498519.1|DSAN
OG0007762	LOC108605450|XP_017850622.1|DBUS	LOC120455947|XP_039498419.1|DSAN
OG0007763	LOC108603577|XP_017848416.2|DBUS	LOC120458041|XP_039501484.1|DSAN
OG0007764	LOC108606950|XP_033150153.1|DBUS	LOC120456170|XP_039498768.1|DSAN
OG0007765	LOC108607049|XP_017853146.1|DBUS	LOC120456199|XP_039498813.1|DSAN
OG0007766	LOC108603203|XP_017847274.1|DBUS	LOC120454442|XP_039495672.1|DSAN
OG0007767	LOC108607328|XP_017853486.1|DBUS	LOC120454886|XP_039496412.1|DSAN
OG0007768	LOC108605728|XP_017851010.1|DBUS	LOC120455544|XP_039497815.1|DSAN
OG0007769	LOC108605883|XP_017851184.1|DBUS	LOC120455163|XP_039497020.1|DSAN
OG0007770	LOC108606633|XP_017852414.1|DBUS	LOC120458097|XP_039501562.1|DSAN
OG0007771	LOC108599216|XP_017841503.2|DBUS	LOC120456323|XP_039499022.1|DSAN
OG0007772	LOC108605149|XP_017850212.1|DBUS	LOC120456158|XP_039498731.1|DSAN
OG0007773	LOC108608400|XP_017855247.1|DBUS	LOC120453206|XP_039493731.1|DSAN
OG0007774	LOC108601163|XP_017844584.1|DBUS	LOC120449736|XP_039488301.1|DSAN
OG0007775	LOC108606628|XP_017852404.1|DBUS	LOC120456006|XP_039498498.1|DSAN
OG0007776	LOC108606838|XP_017852820.1|DBUS	LOC120456601|XP_039499445.1|DSAN
OG0007777	LOC108607035|XP_017853117.1|DBUS	LOC120456878|XP_039499910.1|DSAN
OG0007778	LOC108606987|XP_017853049.1|DBUS	LOC120456494|XP_039499295.1|DSAN
OG0007779	LOC108601057|XP_017844437.1|DBUS	LOC120447887|XP_039485432.1|DSAN
OG0007780	LOC108607257|XP_017853430.1|DBUS	LOC120456535|XP_039499346.1|DSAN
OG0007781	LOC108605200|XP_017850282.1|DBUS	LOC120455346|XP_039497369.1|DSAN
OG0007782	LOC108607260|XP_017853437.1|DBUS	LOC120456050|XP_039498562.1|DSAN
OG0007783	LOC108606771|XP_017852673.1|DBUS	LOC120456684|XP_039499580.1|DSAN
OG0007784	LOC108604207|XP_017849057.1|DBUS	LOC120450914|XP_039490105.1|DSAN
OG0007785	LOC108607159|XP_033150357.1|DBUS	LOC120455103|XP_039496918.1|DSAN
OG0007786	LOC108599824|XP_017842422.1|DBUS	LOC120458868|XP_039502635.1|DSAN
OG0007787	LOC108601603|XP_017844991.1|DBUS	LOC120453245|XP_039493782.1|DSAN
OG0007788	LOC108603061|XP_017846986.1|DBUS	LOC120452698|XP_039492989.1|DSAN
OG0007789	LOC108604132|XP_017848928.1|DBUS	LOC120451571|XP_039491316.1|DSAN
OG0007790	LOC108601384|XP_033149911.1|DBUS	LOC120454549|XP_039495863.1|DSAN
OG0007791	LOC108603395|XP_017847663.1|DBUS	LOC120451288|XP_039490772.1|DSAN
OG0007792	LOC108605793|XP_017851084.1|DBUS	LOC120455368|XP_039497408.1|DSAN
OG0007793	LOC108603098|XP_017847083.1|DBUS	LOC120453802|XP_039494609.1|DSAN
OG0007794	LOC108606608|XP_017852365.1|DBUS	LOC120455068|XP_039496854.1|DSAN
OG0007795	LOC108606920|XP_017852950.1|DBUS	LOC120456424|XP_039499190.1|DSAN
OG0007797	LOC108604102|XP_017848871.1|DBUS	LOC120453212|XP_039493737.1|DSAN
OG0007798	LOC108603881|XP_017848542.1|DBUS	LOC120452158|XP_039492188.1|DSAN
OG0007799	LOC108602131|XP_017845647.1|DBUS	LOC120453458|XP_039494109.1|DSAN
OG0007800	LOC108601879|XP_017845340.1|DBUS	LOC120453636|XP_039494362.1|DSAN
OG0007801	LOC117134665|XP_033148958.1|DBUS	LOC120453676|XP_039494424.1|DSAN
OG0007802	LOC108603706|XP_017848235.1|DBUS	LOC120452786|XP_039493112.1|DSAN
OG0007803	LOC108601267|XP_017844656.1|DBUS	LOC120453641|XP_039494369.1|DSAN
OG0007804	LOC108606489|XP_017852119.1|DBUS	LOC120455120|XP_039496945.1|DSAN
OG0007805	LOC108606491|XP_017852123.1|DBUS	LOC120457009|XP_039500098.1|DSAN
OG0007806	LOC108605646|XP_017850918.1|DBUS	LOC120457008|XP_039500097.1|DSAN
OG0007808	LOC108601858|XP_017845299.1|DBUS	LOC120453255|XP_039493809.1|DSAN
OG0007809	LOC108606222|XP_017851608.1|DBUS	LOC120455852|XP_039498256.1|DSAN
OG0007810	LOC108608402|XP_033150738.1|DBUS	LOC120458551|XP_039502169.1|DSAN
OG0007811	LOC108603231|XP_017847335.1|DBUS	LOC120453303|XP_039493870.1|DSAN
OG0007812	LOC108606000|XP_017851311.1|DBUS	LOC120457010|XP_039500099.1|DSAN
OG0007813	LOC108603803|XP_017848390.1|DBUS	LOC120451500|XP_039491186.1|DSAN
OG0007814	LOC108605518|XP_017850756.1|DBUS	LOC120455104|XP_039496919.1|DSAN
OG0007815	LOC108607105|XP_017853222.1|DBUS	LOC120456777|XP_039499718.1|DSAN
OG0007816	LOC108598945|XP_017841204.2|DBUS	LOC120450010|XP_039488661.1|DSAN
OG0007817	LOC108603858|XP_017848504.1|DBUS	LOC120451110|XP_039490456.1|DSAN
OG0007818	LOC108604515|XP_017849508.1|DBUS	LOC120454362|XP_039495521.1|DSAN
OG0007819	LOC108606803|XP_017852762.1|DBUS	LOC120457220|XP_039500524.1|DSAN
OG0007820	LOC108604134|XP_017848929.1|DBUS	LOC120452694|XP_039492983.1|DSAN
OG0007821	LOC108602092|XP_017845605.1|DBUS	LOC120453412|XP_039494044.1|DSAN
OG0007822	LOC108602091|XP_017845604.1|DBUS	LOC120453410|XP_039494041.1|DSAN
OG0007823	LOC108604530|XP_017849532.1|DBUS	LOC120453311|XP_039493901.1|DSAN
OG0007824	LOC108602987|XP_017846866.1|DBUS	LOC120452046|XP_039492038.1|DSAN
OG0007825	LOC108602876|XP_017846656.1|DBUS	LOC120454048|XP_039494976.1|DSAN
OG0007826	LOC108602343|XP_017845927.1|DBUS	LOC120453622|XP_039494338.1|DSAN
OG0007827	LOC108605442|XP_017850614.1|DBUS	LOC120454989|XP_039496719.1|DSAN
OG0007828	LOC108599183|XP_017841465.1|DBUS	LOC120450032|XP_039488717.1|DSAN
OG0007829	LOC108603295|XP_017847455.1|DBUS	LOC120451572|XP_039491317.1|DSAN
OG0007830	LOC108601359|XP_017844747.1|DBUS	LOC120453190|XP_039493690.1|DSAN
OG0007831	LOC108607196|XP_017853346.1|DBUS	LOC120455237|XP_039497148.1|DSAN
OG0007832	LOC108606682|XP_017852520.1|DBUS	LOC120456316|XP_039499004.1|DSAN
OG0007833	LOC108605268|XP_017850384.1|DBUS	LOC120457395|XP_039500899.1|DSAN
OG0007834	LOC108601911|XP_017845378.1|DBUS	LOC120451216|XP_039490627.1|DSAN
OG0007836	LOC108602759|XP_017846419.1|DBUS	LOC120451512|XP_039491205.1|DSAN
OG0007837	LOC108601460|XP_017844847.1|DBUS	LOC120453275|XP_039493837.1|DSAN
OG0007838	LOC108602421|XP_017846024.1|DBUS	LOC120452241|XP_039492299.1|DSAN
OG0007839	LOC108606062|XP_017851398.1|DBUS	LOC120455371|XP_039497417.1|DSAN
OG0007840	LOC108601863|XP_017845309.1|DBUS	LOC120452989|XP_039493424.1|DSAN
OG0007841	LOC108602353|XP_017845941.1|DBUS	LOC120452962|XP_039493386.1|DSAN
OG0007842	LOC108603614|XP_017848052.1|DBUS	LOC120451308|XP_039490807.1|DSAN
OG0007843	LOC108601501|XP_017844889.1|DBUS	LOC120452558|XP_039492770.1|DSAN
OG0007844	LOC108594751|XP_017835379.1|DBUS	LOC120446269|XP_039483080.1|DSAN
OG0007845	LOC108602079|XP_017845587.1|DBUS	LOC120453432|XP_039494071.1|DSAN
OG0007846	LOC108606549|XP_017852237.1|DBUS	LOC120455511|XP_039497711.1|DSAN
OG0007847	LOC108604801|XP_017849890.1|DBUS	LOC120451335|XP_039490850.1|DSAN
OG0007848	LOC108604695|XP_017849741.1|DBUS	LOC120452461|XP_039492626.1|DSAN
OG0007849	LOC108604472|XP_017849448.1|DBUS	LOC120452604|XP_039492835.1|DSAN
OG0007850	LOC108601862|XP_017845308.1|DBUS	LOC120452601|XP_039492833.1|DSAN
OG0007851	LOC108602579|XP_017846206.1|DBUS	LOC120453721|XP_039494483.1|DSAN
OG0007852	LOC108602450|XP_017846062.1|DBUS	LOC120451406|XP_039491008.1|DSAN
OG0007853	LOC108602171|XP_017845696.1|DBUS	LOC120452062|XP_039492059.1|DSAN
OG0007854	LOC108602185|XP_017845718.1|DBUS	LOC120451967|XP_039491926.1|DSAN
OG0007855	LOC108601424|XP_033149917.1|DBUS	LOC120452518|XP_039492708.1|DSAN
OG0007856	LOC108604696|XP_017849743.1|DBUS	LOC120452462|XP_039492627.1|DSAN
OG0007858	LOC108607539|XP_017853910.1|DBUS	LOC120455733|XP_039498084.1|DSAN
OG0007859	LOC108606988|XP_017853050.1|DBUS	LOC120456446|XP_039499217.1|DSAN
OG0007860	LOC108602056|XP_017845559.1|DBUS	LOC120451617|XP_039491397.1|DSAN
OG0007861	LOC108601468|XP_017844856.1|DBUS	LOC120451623|XP_039491408.1|DSAN
OG0007863	LOC108596662|XP_017838142.1|DBUS	LOC120445529|XP_039481925.1|DSAN
OG0007864	LOC108604159|XP_017848977.1|DBUS	LOC120450783|XP_039489875.1|DSAN
OG0007865	LOC108600378|XP_017843407.1|DBUS	LOC120450474|XP_039489452.1|DSAN
OG0007866	LOC108604217|XP_017849071.1|DBUS	LOC120451637|XP_039491430.1|DSAN
OG0007867	LOC108603318|XP_017847522.1|DBUS	LOC120452242|XP_039492300.1|DSAN
OG0007868	LOC108601420|XP_017844807.1|DBUS	LOC120452643|XP_039492892.1|DSAN
OG0007869	LOC108605549|XP_017850799.1|DBUS	LOC120455041|XP_039496824.1|DSAN
OG0007870	LOC108600359|XP_017843380.2|DBUS	LOC120449540|XP_039487996.1|DSAN
OG0007871	LOC108605084|XP_017850140.1|DBUS	LOC120457225|XP_039500533.1|DSAN
OG0007872	LOC108601168|XP_017844589.2|DBUS	LOC120449104|XP_039487347.1|DSAN
OG0007873	LOC108600405|XP_017843445.1|DBUS	LOC120450276|XP_039489126.1|DSAN
OG0007874	LOC108607276|XP_017853460.1|DBUS	LOC120455578|XP_039497883.1|DSAN
OG0007875	LOC108596840|XP_017838457.1|DBUS	LOC120444697|XP_039480497.1|DSAN
OG0007876	LOC108605560|XP_017850814.1|DBUS	LOC120456706|XP_039499613.1|DSAN
OG0007877	LOC108606648|XP_017852447.1|DBUS	LOC120455189|XP_039497061.1|DSAN
OG0007878	LOC108597761|XP_017839961.1|DBUS	LOC120444420|XP_039479984.1|DSAN
OG0007879	LOC108599844|XP_017842457.1|DBUS	LOC120448986|XP_039487187.1|DSAN
OG0007880	LOC108605932|XP_017851240.1|DBUS	LOC120455035|XP_039496803.1|DSAN
OG0007881	LOC108598517|XP_017840684.2|DBUS	LOC120449772|XP_039488345.1|DSAN
OG0007882	LOC108600940|XP_017844268.1|DBUS	LOC120448897|XP_039487047.1|DSAN
OG0007883	LOC108600239|XP_017843158.1|DBUS	LOC120448953|XP_039487136.1|DSAN
OG0007884	LOC108598053|XP_017840157.2|DBUS	LOC120450106|XP_039488835.1|DSAN
OG0007885	LOC108596841|XP_017838459.1|DBUS	LOC120444699|XP_039480502.1|DSAN
OG0007886	LOC108597034|XP_017838820.2|DBUS	LOC120455210|XP_039497109.1|DSAN
OG0007887	LOC108600939|XP_017844267.1|DBUS	LOC120448896|XP_039487046.1|DSAN
OG0007888	LOC108600981|XP_017844332.1|DBUS	LOC120447846|XP_039485387.1|DSAN
OG0007889	LOC108598754|XP_017840978.1|DBUS	LOC120449461|XP_039487867.1|DSAN
OG0007890	LOC108598518|XP_017840685.1|DBUS	LOC120450077|XP_039488798.1|DSAN
OG0007891	LOC108601641|XP_017845030.1|DBUS	LOC120450956|XP_039490177.1|DSAN
OG0007892	LOC108596801|XP_017838397.1|DBUS	LOC120458916|XP_039502699.1|DSAN
OG0007893	LOC108597274|XP_017839226.1|DBUS	LOC120445671|XP_039482154.1|DSAN
OG0007894	LOC108600438|XP_017843504.2|DBUS	LOC120450289|XP_039489142.1|DSAN
OG0007895	LOC108598039|XP_033149592.1|DBUS	LOC120448685|XP_039486757.1|DSAN
OG0007896	LOC108598419|XP_017840535.1|DBUS	LOC120448716|XP_039486820.1|DSAN
OG0007897	LOC108599823|XP_017842416.1|DBUS	LOC120449252|XP_039487564.1|DSAN
OG0007898	LOC108597922|XP_017840067.1|DBUS	LOC120450052|XP_039488743.1|DSAN
OG0007899	LOC108597916|XP_033149289.1|DBUS	LOC120447693|XP_039485156.1|DSAN
OG0007900	LOC108596090|XP_017836997.1|DBUS	LOC120446997|XP_039484234.1|DSAN
OG0007901	LOC108599547|XP_017841921.1|DBUS	LOC120449200|XP_039487497.1|DSAN
OG0007902	LOC108605642|XP_017850914.1|DBUS	LOC120456396|XP_039499158.1|DSAN
OG0007903	LOC108600984|XP_017844336.2|DBUS	LOC120447539|XP_039484917.1|DSAN
OG0007904	LOC108600557|XP_017843708.2|DBUS	LOC120448399|XP_039486323.1|DSAN
OG0007905	LOC108594307|XP_017834941.2|DBUS	LOC120446112|XP_039482844.1|DSAN
OG0007906	LOC108600159|XP_033149422.1|DBUS	LOC120449712|XP_039488262.1|DSAN
OG0007907	LOC108600289|XP_017843248.1|DBUS	LOC120449230|XP_039487536.1|DSAN
OG0007908	LOC108600290|XP_017843249.1|DBUS	LOC120449232|XP_039487538.1|DSAN
OG0007909	LOC108605279|XP_017850414.1|DBUS	LOC120455396|XP_039497467.1|DSAN
OG0007910	LOC108600611|XP_017843778.1|DBUS	LOC120450483|XP_039489464.1|DSAN
OG0007911	LOC108599459|XP_033149484.1|DBUS	LOC120449789|XP_039488367.1|DSAN
OG0007912	LOC108599461|XP_017841785.2|DBUS	LOC120450142|XP_039488904.1|DSAN
OG0007913	LOC108599462|XP_017841787.1|DBUS	LOC120449793|XP_039488371.1|DSAN
OG0007916	LOC108599323|XP_017841615.1|DBUS	LOC120443872|XP_039479180.1|DSAN
OG0007917	LOC108596107|XP_017837015.1|DBUS	LOC120445538|XP_039481945.1|DSAN
OG0007918	LOC108597213|XP_017839142.1|DBUS	LOC120458945|XP_039502739.1|DSAN
OG0007919	LOC108596960|XP_017838695.1|DBUS	LOC120445699|XP_039482190.1|DSAN
OG0007920	LOC108595438|XP_017836159.1|DBUS	LOC120444565|XP_039480255.1|DSAN
OG0007921	LOC108595691|XP_017836461.1|DBUS	LOC120446778|XP_039483858.1|DSAN
OG0007922	LOC108602553|XP_017846176.1|DBUS	LOC120453783|XP_039494565.1|DSAN
OG0007923	LOC108605393|XP_033150156.1|DBUS	LOC120455420|XP_039497503.1|DSAN
OG0007924	LOC108597647|XP_017839789.1|DBUS	LOC120445635|XP_039482103.1|DSAN
OG0007925	LOC108596291|XP_017837369.1|DBUS	LOC120445452|XP_039481831.1|DSAN
OG0007926	LOC108596454|XP_017837690.1|DBUS	LOC120446611|XP_039483590.1|DSAN
OG0007927	LOC108608505|XP_017855392.1|DBUS	LOC120448004|XP_039485655.1|DSAN
OG0007928	LOC108607877|XP_017854468.1|DBUS	LOC120458567|XP_039502200.1|DSAN
OG0007929	LOC108608117|XP_017854835.1|DBUS	LOC120444037|XP_039479477.1|DSAN
OG0007930	LOC108595695|XP_017836467.1|DBUS	LOC120445494|XP_039481875.1|DSAN
OG0007931	LOC108608496|XP_017855381.1|DBUS	LOC120450728|XP_039489757.1|DSAN
OG0007932	LOC108606673|XP_017852495.1|DBUS	LOC120457089|XP_039500206.1|DSAN
OG0007933	LOC108604669|XP_017849710.1|DBUS	LOC120452267|XP_039492330.1|DSAN
OG0007934	LOC108607821|XP_017854358.2|DBUS	LOC120452475|XP_039492649.1|DSAN
OG0007935	LOC108608137|XP_017854861.1|DBUS	LOC120443857|XP_039479153.1|DSAN
OG0007936	LOC108594241|XP_017834844.1|DBUS	LOC120446492|XP_039483436.1|DSAN
OG0007937	LOC108607840|XP_017854393.1|DBUS	LOC120453143|XP_039493637.1|DSAN
OG0007938	LOC108608268|XP_033149642.1|DBUS	LOC120447719|XP_039485193.1|DSAN
OG0007939	LOC108594403|XP_017835060.2|DBUS	LOC120456617|XP_039499477.1|DSAN
OG0007940	LOC108608152|XP_017854889.2|DBUS	LOC120443840|XP_039479133.1|DSAN
OG0007941	LOC117135036|XP_033150755.1|DBUS	LOC120457098|XP_039500265.1|DSAN
OG0007942	LOC117134922|XP_033150317.1|DBUS	LOC120457235|XP_039500550.1|DSAN
OG0007943	LOC108595169|XP_033149993.1|DBUS	LOC120444056|XP_039479497.1|DSAN
OG0007944	LOC108599456|XP_017841781.2|DBUS	LOC120450135|XP_039488896.1|DSAN
OG0007945	LOC108607787|XP_017854316.2|DBUS	LOC120447771|XP_039485260.1|DSAN
OG0007947	LOC108608546|XP_017855453.1|DBUS	LOC120458132|XP_039501608.1|DSAN
OG0007948	LOC108594525|XP_017835217.2|DBUS	LOC120452106|XP_039492119.1|DSAN
OG0007949	LOC108605544|XP_017850785.1|DBUS	LOC120455740|XP_039498096.1|DSAN
OG0007950	LOC108606547|XP_017852238.2|DBUS	LOC120457775|XP_039501206.1|DSAN
OG0007951	LOC108608470|XP_033149958.1|DBUS	LOC120453345|XP_039493952.1|DSAN
OG0007952	LOC108608250|XP_017854515.1|DBUS	LOC120456475|XP_039499275.1|DSAN
OG0007953	LOC108602023|XP_017845518.1|DBUS	LOC120443736|XP_039478925.1|DSAN
OG0007954	LOC108594508|XP_033150787.1|DBUS	LOC120458258|XP_039501781.1|DSAN
OG0007955	LOC108601600|XP_017844992.2|DBUS	LOC120449754|XP_039488334.1|DSAN
OG0007956	LOC108607915|XP_017854516.1|DBUS	LOC120445533|XP_039481933.1|DSAN
OG0007957	LOC117135003|XP_033150671.1|DBUS	LOC120458514|XP_039502119.1|DSAN
OG0007958	LOC108607249|XP_017853421.1|DBUS	LOC120455462|XP_039497617.1|DSAN
OG0007959	LOC108608449|XP_017855319.1|DBUS	LOC120445733|XP_039482238.1|DSAN
OG0007960	LOC108596620|XP_017838057.1|DBUS	LOC120458088|XP_039501539.1|DSAN
OG0007961	LOC108602005|XP_017845496.1|DBUS	LOC120454657|XP_039496094.1|DSAN
OG0007962	LOC108607116|XP_017853238.1|DBUS	LOC120455982|XP_039498471.1|DSAN
OG0007963	LOC108607597|XP_017853988.1|DBUS	LOC120448976|XP_039487174.1|DSAN
OG0007964	LOC108607738|XP_017854251.2|DBUS	LOC120454739|XP_039496196.1|DSAN
OG0007965	LOC108607872|XP_017854456.2|DBUS	LOC120448731|XP_039486843.1|DSAN
OG0007966	LOC108606560|XP_017852266.1|DBUS	LOC120443811|XP_039479085.1|DSAN
OG0007967	LOC108596319|XP_017837427.2|DBUS	LOC120457745|XP_039501178.1|DSAN
OG0007968	LOC108607639|XP_033150797.1|DBUS	LOC120454328|XP_039495470.1|DSAN
OG0007969	LOC108603080|XP_017847061.2|DBUS	LOC120444113|XP_039479577.1|DSAN
OG0007970	LOC108595090|XP_017835731.1|DBUS	LOC120445628|XP_039482089.1|DSAN
OG0007971	LOC108607053|XP_017853154.1|DBUS	LOC120455194|XP_039497070.1|DSAN
OG0007972	LOC108595650|XP_017836413.1|DBUS	LOC120446669|XP_039483676.1|DSAN
OG0007974	LOC108606002|XP_017851314.1|DBUS	LOC120455641|XP_039497965.1|DSAN
OG0007975	LOC108603419|XP_017847709.1|DBUS	LOC120453934|XP_039494813.1|DSAN
OG0007976	LOC108605615|XP_017850886.1|DBUS	LOC120456335|XP_039499039.1|DSAN
OG0007977	LOC108605576|XP_017850838.1|DBUS	LOC120444726|XP_039480589.1|DSAN
OG0007980	LOC108597389|XP_017839415.1|DBUS	LOC120446021|XP_039482710.1|DSAN
OG0007981	LOC108605757|XP_017851048.1|DBUS	LOC120455314|XP_039497298.1|DSAN
OG0007982	LOC108608294|XP_017855108.1|DBUS	LOC120458765|XP_039502511.1|DSAN
OG0007983	LOC108594384|XP_017835036.1|DBUS	LOC120445949|XP_039482568.1|DSAN
OG0007984	LOC108604293|XP_017849199.1|DBUS	LOC120445496|XP_039481877.1|DSAN
OG0007985	LOC108601546|XP_017844937.1|DBUS	LOC120457476|XP_039500962.1|DSAN
OG0007986	LOC108596694|XP_017838207.1|DBUS	LOC120451034|XP_039490299.1|DSAN
OG0007987	LOC108600726|XP_017843957.1|DBUS	LOC120446880|XP_039484027.1|DSAN
OG0007988	LOC108596630|XP_017838080.1|DBUS	LOC120446411|XP_039483291.1|DSAN
OG0007989	LOC108598840|XP_033150585.1|DBUS	LOC120457926|XP_039501367.1|DSAN
OG0007990	LOC108596612|XP_017838045.1|DBUS	LOC120458087|XP_039501538.1|DSAN
OG0007991	LOC108608436|XP_017855301.1|DBUS	LOC120455246|XP_039497175.1|DSAN
OG0007992	LOC108608193|XP_017854952.1|DBUS	LOC120444312|XP_039479793.1|DSAN
OG0007993	LOC108604552|XP_017849569.1|DBUS	LOC120451424|XP_039491031.1|DSAN
OG0007994	LOC108606008|XP_033149544.1|DBUS	LOC120445029|XP_039481042.1|DSAN
OG0007995	LOC108608388|XP_033150817.1|DBUS	LOC120446133|XP_039482895.1|DSAN
OG0007996	LOC108605545|XP_017850786.1|DBUS	LOC120455975|XP_039498458.1|DSAN
OG0007997	LOC108598767|XP_017841062.1|DBUS	LOC120449463|XP_039487869.1|DSAN
OG0007998	LOC108603039|XP_017846989.2|DBUS	LOC120445169|XP_039481283.1|DSAN
OG0007999	LOC108594411|XP_017835069.1|DBUS	LOC120457041|XP_039500147.1|DSAN
OG0008000	LOC108599857|XP_017842488.1|DBUS	LOC120453304|XP_039493882.1|DSAN
OG0008002	LOC108607986|XP_017854628.1|DBUS	LOC120447067|XP_039484394.1|DSAN
OG0008004	LOC108606774|XP_017852677.1|DBUS	LOC120455528|XP_039497752.1|DSAN
OG0008005	LOC108606463|XP_017852074.2|DBUS	LOC120457382|XP_039500859.1|DSAN
OG0008006	LOC108606456|XP_017852060.1|DBUS	LOC120457129|XP_039500302.1|DSAN
OG0008007	LOC108605732|XP_017851016.1|DBUS	LOC120455053|XP_039496839.1|DSAN
OG0008008	LOC108598920|XP_017841173.1|DBUS	LOC120449580|XP_039488068.1|DSAN
OG0008009	LOC108605601|XP_017850867.1|DBUS	LOC120455033|XP_039496801.1|DSAN
OG0008010	LOC108605134|XP_017850191.1|DBUS	LOC120457228|XP_039500535.1|DSAN
OG0008011	LOC108595845|XP_017836623.1|DBUS	LOC120444773|XP_039480640.1|DSAN
OG0008012	LOC108596481|XP_017837745.1|DBUS	LOC120445340|XP_039481610.1|DSAN
OG0008013	LOC117134655|XP_033148911.1|DBUS	LOC120446265|XP_039483075.1|DSAN
OG0008014	LOC108601761|XP_017845174.1|DBUS	LOC120452478|XP_039492653.1|DSAN
OG0008015	LOC108600804|XP_017844077.1|DBUS	LOC120448773|XP_039486893.1|DSAN
OG0008016	LOC108600807|XP_017844079.1|DBUS	LOC120448775|XP_039486896.1|DSAN
OG0008017	LOC108605973|XP_017851284.1|DBUS	LOC120457054|XP_039500162.1|DSAN
OG0008018	LOC108606277|XP_033150257.1|DBUS	LOC120455286|XP_039497256.1|DSAN
OG0008019	LOC108607141|XP_017853268.1|DBUS	LOC120456349|XP_039499067.1|DSAN
OG0008020	LOC108604379|XP_017849322.1|DBUS	LOC120454435|XP_039495665.1|DSAN
OG0008021	LOC108605051|XP_017850108.1|DBUS	LOC120455807|XP_039498201.1|DSAN
OG0008022	LOC108601283|XP_017844671.1|DBUS	LOC120453193|XP_039493693.1|DSAN
OG0008023	LOC108604948|XP_017850007.1|DBUS	LOC120457169|XP_039500385.1|DSAN
OG0008024	LOC108604949|XP_033150371.1|DBUS	LOC120457018|XP_039500108.1|DSAN
OG0008025	LOC108607041|XP_017853132.1|DBUS	LOC120455912|XP_039498355.1|DSAN
OG0008026	LOC108606134|XP_017851476.1|DBUS	LOC120455195|XP_039497072.1|DSAN
OG0008027	LOC108605727|XP_017851008.1|DBUS	LOC120457006|XP_039500093.1|DSAN
OG0008028	LOC108603592|XP_017848022.1|DBUS	LOC120453158|XP_039493647.1|DSAN
OG0008029	LOC108602924|XP_017846755.1|DBUS	LOC120454149|XP_039495142.1|DSAN
OG0008030	LOC108604614|XP_017849642.1|DBUS	LOC120452459|XP_039492623.1|DSAN
OG0008031	LOC108600473|XP_017843580.2|DBUS	LOC120452820|XP_039493161.1|DSAN
