Orthogroup	DBUS.longest_only	DGUA.longest_only
OG0007347	LOC108606250|XP_017851684.1|DBUS	LOC117581042|XP_034123763.1|DGUA
OG0007348	LOC108606248|XP_017851682.1|DBUS	LOC117581040|XP_034123761.1|DGUA
OG0007349	LOC108606242|XP_017851675.1|DBUS	LOC117581030|XP_034123751.1|DGUA
OG0007350	LOC108605917|XP_017851222.1|DBUS	LOC117591158|XP_034140169.1|DGUA
OG0007351	LOC108600606|XP_017843772.1|DBUS	LOC117579218|XP_034120877.1|DGUA
OG0007352	LOC108596436|XP_017837657.1|DBUS	LOC117591972|XP_034141298.1|DGUA
OG0007353	LOC108604098|XP_017848869.1|DBUS	LOC117586551|XP_034132604.1|DGUA
OG0007354	LOC108602422|XP_017846025.1|DBUS	LOC117581233|XP_034124108.1|DGUA
OG0007355	LOC108603418|XP_017847704.1|DBUS	LOC117585863|XP_034131508.1|DGUA
OG0007356	LOC108597768|XP_017839970.1|DBUS	LOC117581116|XP_034123931.1|DGUA
OG0007357	LOC108603360|XP_033150078.1|DBUS	LOC117586714|XP_034132881.1|DGUA
OG0007358	LOC108603350|XP_017847572.1|DBUS	LOC117585888|XP_034131534.1|DGUA
OG0007359	LOC108603162|XP_017847206.1|DBUS	LOC117583757|XP_034128175.1|DGUA
OG0007360	LOC108603107|XP_017847101.1|DBUS	LOC117589912|XP_034138077.1|DGUA
OG0007361	LOC108606618|XP_017852382.1|DBUS	LOC117581113|XP_034123914.1|DGUA
OG0007362	LOC108602581|XP_017846244.2|DBUS	LOC117588083|XP_034135042.1|DGUA
OG0007363	LOC108605704|XP_017850985.1|DBUS	LOC117590791|XP_034139637.1|DGUA
OG0007364	LOC108606304|XP_017851783.1|DBUS	LOC117590790|XP_034139629.1|DGUA
OG0007365	LOC108605687|XP_017850967.1|DBUS	LOC117590771|XP_034139608.1|DGUA
OG0007366	LOC108601900|XP_017845366.1|DBUS	LOC117586379|XP_034132298.1|DGUA
OG0007367	LOC108598116|XP_033149388.1|DBUS	LOC117580277|XP_034122622.1|DGUA
OG0007368	LOC108604362|XP_017849292.1|DBUS	LOC117586079|XP_034131825.1|DGUA
OG0007369	LOC108602858|XP_033149838.1|DBUS	LOC117590033|XP_034138218.1|DGUA
OG0007370	LOC108597504|XP_017839578.1|DBUS	LOC117578856|XP_034120537.1|DGUA
OG0007371	LOC108601502|XP_017844890.1|DBUS	LOC117583251|XP_034127368.1|DGUA
OG0007372	LOC108602414|XP_017846016.1|DBUS	LOC117586607|XP_034132687.1|DGUA
OG0007373	LOC108607084|XP_017853195.1|DBUS	LOC117580746|XP_034123323.1|DGUA
OG0007374	LOC108605684|XP_017850965.1|DBUS	LOC117590414|XP_034138904.1|DGUA
OG0007375	LOC108607120|XP_017853242.1|DBUS	LOC117590237|XP_034138600.1|DGUA
OG0007376	LOC108607090|XP_017853204.1|DBUS	LOC117581028|XP_034123749.1|DGUA
OG0007377	LOC108605964|XP_017851273.1|DBUS	LOC117582739|XP_034126564.1|DGUA
OG0007378	LOC108605110|XP_017850161.2|DBUS	LOC117580673|XP_034123178.1|DGUA
OG0007379	LOC108607228|XP_017853394.1|DBUS	LOC117581630|XP_034124889.1|DGUA
OG0007380	LOC108606935|XP_017852974.1|DBUS	LOC117588677|XP_034136015.1|DGUA
OG0007381	LOC108607195|XP_017853345.1|DBUS	LOC117580798|XP_034123388.1|DGUA
OG0007382	LOC108605215|XP_017850313.1|DBUS	LOC117580930|XP_034123601.1|DGUA
OG0007383	LOC108606207|XP_017851560.1|DBUS	LOC117590752|XP_034139553.1|DGUA
OG0007384	LOC108605673|XP_017850954.1|DBUS	LOC117581166|XP_034124000.1|DGUA
OG0007385	LOC117134903|XP_033150227.1|DBUS	LOC117580950|XP_034123627.1|DGUA
OG0007386	LOC108605775|XP_017851067.1|DBUS	LOC117581471|XP_034124599.1|DGUA
OG0007387	LOC108605821|XP_017851116.1|DBUS	LOC117588722|XP_034136073.1|DGUA
OG0007388	LOC108606615|XP_017852375.1|DBUS	LOC117588807|XP_034136214.1|DGUA
OG0007389	LOC108607441|XP_017853761.1|DBUS	LOC117587735|XP_034134544.1|DGUA
OG0007390	LOC108606841|XP_017852821.1|DBUS	LOC117591185|XP_034140207.1|DGUA
OG0007391	LOC108604650|XP_017849689.1|DBUS	LOC117586674|XP_034132814.1|DGUA
OG0007392	LOC108606471|XP_017852088.1|DBUS	LOC117588308|XP_034135387.1|DGUA
OG0007393	LOC108603375|XP_033150068.1|DBUS	LOC117585770|XP_034131342.1|DGUA
OG0007394	LOC108606398|XP_017851966.1|DBUS	LOC117581115|XP_034123924.1|DGUA
OG0007395	LOC108606320|XP_017851818.1|DBUS	LOC117588301|XP_034135375.1|DGUA
OG0007396	LOC108603830|XP_017848456.1|DBUS	LOC117586573|XP_034132629.1|DGUA
OG0007397	LOC108607858|XP_033150561.1|DBUS	LOC117584709|XP_034129643.1|DGUA
OG0007398	LOC108595051|XP_017835682.1|DBUS	LOC117592537|XP_034142298.1|DGUA
OG0007399	LOC108607165|XP_017853305.2|DBUS	LOC117590288|XP_034138664.1|DGUA
OG0007400	LOC108605307|XP_017850466.1|DBUS	LOC117581157|XP_034123981.1|DGUA
OG0007401	LOC108606348|XP_017851886.1|DBUS	LOC117588581|XP_034135876.1|DGUA
OG0007402	LOC108604287|XP_017849187.1|DBUS	LOC117586533|XP_034132558.1|DGUA
OG0007403	LOC108603001|XP_017846885.1|DBUS	LOC117586388|XP_034132310.1|DGUA
OG0007404	LOC108603536|XP_017847924.1|DBUS	LOC117585882|XP_034131524.1|DGUA
OG0007405	LOC108602864|XP_017846641.1|DBUS	LOC117585907|XP_034131557.1|DGUA
OG0007406	LOC108603621|XP_017848066.1|DBUS	LOC117586614|XP_034132710.1|DGUA
OG0007407	LOC108607820|XP_017854357.2|DBUS	LOC117588206|XP_034135232.1|DGUA
OG0007408	LOC108600612|XP_017843779.1|DBUS	LOC117580323|XP_034122710.1|DGUA
OG0007409	LOC108608516|XP_017855407.2|DBUS	LOC117582158|XP_034125646.1|DGUA
OG0007410	LOC108607184|XP_017853329.1|DBUS	LOC117591025|XP_034140003.1|DGUA
OG0007411	LOC108606734|XP_017852616.1|DBUS	LOC117581249|XP_034124143.1|DGUA
OG0007412	LOC108605632|XP_017850904.1|DBUS	LOC117581203|XP_034124067.1|DGUA
OG0007413	LOC108596415|XP_017837619.1|DBUS	LOC117578835|XP_034120499.1|DGUA
OG0007414	LOC108605873|XP_017851176.1|DBUS	LOC117582233|XP_034125735.1|DGUA
OG0007415	LOC108605108|XP_017850160.1|DBUS	LOC117581460|XP_034124569.1|DGUA
OG0007416	LOC108605069|XP_033150486.1|DBUS	LOC117590969|XP_034139917.1|DGUA
OG0007417	LOC108605647|XP_017850919.1|DBUS	LOC117580749|XP_034123328.1|DGUA
OG0007418	LOC108597474|XP_017839537.1|DBUS	LOC117591821|XP_034141049.1|DGUA
OG0007419	LOC108603672|XP_017848159.1|DBUS	LOC117583788|XP_034128258.1|DGUA
OG0007420	LOC108597391|XP_017839416.1|DBUS	LOC117578725|XP_034120276.1|DGUA
OG0007421	LOC108606721|XP_033150235.1|DBUS	LOC117588725|XP_034136075.1|DGUA
OG0007422	LOC108605594|XP_017850857.1|DBUS	LOC117590777|XP_034139616.1|DGUA
OG0007423	LOC108605476|XP_017850654.1|DBUS	LOC117581576|XP_034124818.1|DGUA
OG0007424	LOC108598461|XP_017840595.1|DBUS	LOC117579648|XP_034121518.1|DGUA
OG0007425	LOC108599725|XP_017842213.1|DBUS	LOC117580336|XP_034122729.1|DGUA
OG0007426	LOC108607019|XP_017853093.1|DBUS	LOC117590457|XP_034138982.1|DGUA
OG0007427	LOC108605720|XP_017851002.1|DBUS	LOC117581426|XP_034124487.1|DGUA
OG0007428	LOC108606427|XP_033150435.1|DBUS	LOC117580701|XP_034123234.1|DGUA
OG0007429	LOC108594706|XP_017835335.1|DBUS	LOC117592226|XP_034141752.1|DGUA
OG0007430	LOC108599038|XP_017841307.1|DBUS	LOC117589343|XP_034137093.1|DGUA
OG0007431	LOC108596670|XP_017838170.1|DBUS	LOC117582459|XP_034126076.1|DGUA
OG0007432	LOC108599106|XP_017841386.2|DBUS	LOC117579665|XP_034121539.1|DGUA
OG0007433	LOC108605014|XP_017850070.1|DBUS	LOC117591496|XP_034140679.1|DGUA
OG0007434	LOC108601125|XP_017844535.1|DBUS	LOC117580266|XP_034122594.1|DGUA
OG0007435	LOC108600551|XP_017843699.1|DBUS	LOC117580083|XP_034122223.1|DGUA
OG0007436	LOC108600763|XP_017844013.1|DBUS	LOC117580011|XP_034122107.1|DGUA
OG0007437	LOC108601066|XP_017844446.1|DBUS	LOC117579578|XP_034121396.1|DGUA
OG0007438	LOC108598140|XP_033149615.1|DBUS	LOC117589262|XP_034136930.1|DGUA
OG0007439	LOC108606081|XP_017851417.1|DBUS	LOC117591426|XP_034140577.1|DGUA
OG0007440	LOC108605415|XP_033150420.1|DBUS	LOC117581598|XP_034124844.1|DGUA
OG0007441	LOC108595732|XP_017836504.1|DBUS	LOC117592067|XP_034141462.1|DGUA
OG0007442	LOC108604777|XP_017849863.1|DBUS	LOC117585220|XP_034130505.1|DGUA
OG0007443	LOC108596964|XP_017838700.1|DBUS	LOC117592083|XP_034141490.1|DGUA
OG0007444	LOC108595277|XP_017835979.1|DBUS	LOC117578522|XP_034119959.1|DGUA
OG0007445	LOC108595276|XP_017835978.1|DBUS	LOC117578518|XP_034119954.1|DGUA
OG0007446	LOC108600306|XP_017843287.1|DBUS	LOC117582041|XP_034125474.1|DGUA
OG0007447	LOC108601280|XP_017844672.1|DBUS	LOC117582468|XP_034126091.1|DGUA
OG0007448	LOC108596155|XP_017837147.1|DBUS	LOC117592686|XP_034142540.1|DGUA
OG0007449	LOC108599830|XP_017842428.1|DBUS	LOC117579660|XP_034121534.1|DGUA
OG0007450	LOC108607466|XP_017853792.1|DBUS	LOC117584483|XP_034129299.1|DGUA
OG0007451	LOC108601001|XP_017844355.2|DBUS	LOC117580568|XP_034123062.1|DGUA
OG0007452	LOC108599503|XP_017841858.2|DBUS	LOC117580567|XP_034123061.1|DGUA
OG0007453	LOC108600908|XP_017844226.1|DBUS	LOC117579124|XP_034120746.1|DGUA
OG0007454	LOC108599621|XP_017842069.1|DBUS	LOC117587310|XP_034133822.1|DGUA
OG0007455	LOC108595729|XP_017836500.1|DBUS	LOC117578682|XP_034120200.1|DGUA
OG0007456	LOC108606801|XP_017852759.1|DBUS	LOC117580684|XP_034123199.1|DGUA
OG0007457	LOC108600801|XP_017844073.1|DBUS	LOC117586958|XP_034133222.1|DGUA
OG0007458	LOC108594363|XP_017835012.1|DBUS	LOC117587605|XP_034134347.1|DGUA
OG0007459	LOC108602911|XP_033149860.1|DBUS	LOC117585636|XP_034131112.1|DGUA
OG0007460	LOC108597057|XP_017838867.1|DBUS	LOC117578515|XP_034119951.1|DGUA
OG0007461	LOC108599439|XP_017841753.2|DBUS	LOC117587481|XP_034134101.1|DGUA
OG0007462	LOC108599446|XP_017841766.1|DBUS	LOC117587495|XP_034134158.1|DGUA
OG0007463	LOC108599441|XP_017841760.2|DBUS	LOC117587506|XP_034134169.1|DGUA
OG0007464	LOC108599440|XP_017841754.1|DBUS	LOC117587482|XP_034134104.1|DGUA
OG0007465	LOC108599040|XP_017841308.2|DBUS	LOC117579674|XP_034121550.1|DGUA
OG0007466	LOC108597025|XP_017838796.1|DBUS	LOC117581009|XP_034123712.1|DGUA
OG0007467	LOC108597730|XP_017839914.1|DBUS	LOC117580148|XP_034122353.1|DGUA
OG0007468	LOC108596201|XP_017837206.1|DBUS	LOC117592060|XP_034141447.1|DGUA
OG0007469	LOC108601159|XP_033149365.1|DBUS	LOC117580538|XP_034123022.1|DGUA
OG0007470	LOC108606807|XP_017852769.1|DBUS	LOC117584297|XP_034129011.1|DGUA
OG0007471	LOC108595044|XP_017835674.1|DBUS	LOC117579538|XP_034121386.1|DGUA
OG0007472	LOC108605831|XP_017851126.1|DBUS	LOC117590213|XP_034138563.1|DGUA
OG0007473	LOC108599671|XP_017842145.1|DBUS	LOC117586956|XP_034133220.1|DGUA
OG0007474	LOC108595257|XP_017835953.1|DBUS	LOC117590872|XP_034139823.1|DGUA
OG0007475	LOC108597978|XP_033149580.1|DBUS	LOC117589036|XP_034136554.1|DGUA
OG0007476	LOC108607108|XP_017853224.1|DBUS	LOC117590987|XP_034139954.1|DGUA
OG0007477	LOC108606588|XP_017852307.1|DBUS	LOC117590970|XP_034139921.1|DGUA
OG0007478	LOC108598005|XP_017840113.1|DBUS	LOC117583951|XP_034128541.1|DGUA
OG0007479	LOC108605574|XP_017850833.1|DBUS	LOC117581069|XP_034123835.1|DGUA
OG0007481	LOC108599460|XP_017841784.2|DBUS	LOC117587066|XP_034133400.1|DGUA
OG0007482	LOC108607546|XP_017853921.1|DBUS	LOC117581782|XP_034125100.1|DGUA
OG0007483	LOC108595149|XP_017835804.1|DBUS	LOC117584234|XP_034128922.1|DGUA
OG0007484	LOC108605587|XP_017850846.1|DBUS	LOC117581324|XP_034124323.1|DGUA
OG0007485	LOC108605943|XP_017851252.1|DBUS	LOC117591161|XP_034140173.1|DGUA
OG0007486	LOC117134961|XP_033150501.1|DBUS	LOC117581662|XP_034124933.1|DGUA
OG0007487	LOC108607336|XP_017853508.1|DBUS	LOC117590672|XP_034139436.1|DGUA
OG0007488	LOC108600775|XP_017844032.1|DBUS	LOC117588895|XP_034136334.1|DGUA
OG0007489	LOC108604146|XP_017848945.1|DBUS	LOC117586645|XP_034132766.1|DGUA
OG0007490	LOC108605297|XP_017850445.1|DBUS	LOC117588358|XP_034135461.1|DGUA
OG0007491	LOC108607072|XP_017853180.1|DBUS	LOC117581620|XP_034124874.1|DGUA
OG0007492	LOC108597430|XP_017839476.1|DBUS	LOC117586517|XP_034132544.1|DGUA
OG0007493	LOC108605386|XP_017850545.1|DBUS	LOC117588713|XP_034136054.1|DGUA
OG0007494	LOC108605997|XP_017851312.1|DBUS	LOC117584393|XP_034129141.1|DGUA
OG0007495	LOC108606416|XP_017852001.1|DBUS, LOC108605064|XP_017850120.1|DBUS	LOC117588406|XP_034135563.1|DGUA
OG0007496	LOC108600878|XP_017844183.1|DBUS	LOC117580069|XP_034122202.1|DGUA
OG0007497	LOC108600495|XP_017843618.1|DBUS	LOC117580357|XP_034122766.1|DGUA
OG0007498	LOC108600431|XP_017843492.2|DBUS	LOC117579970|XP_034122037.1|DGUA
OG0007499	LOC108600323|XP_017843319.2|DBUS	LOC117589433|XP_034137260.1|DGUA
OG0007500	LOC108598680|XP_017840892.1|DBUS	LOC117589434|XP_034137262.1|DGUA
OG0007501	LOC108600933|XP_017844259.2|DBUS	LOC117589417|XP_034137237.1|DGUA
OG0007502	LOC108595207|XP_017835884.1|DBUS	LOC117592709|XP_034142574.1|DGUA
OG0007503	LOC108594308|XP_017834942.1|DBUS	LOC117582027|XP_034125444.1|DGUA
OG0007504	LOC108600955|XP_017844291.1|DBUS	LOC117580012|XP_034122108.1|DGUA
OG0007505	LOC108600737|XP_017843971.1|DBUS	LOC117580381|XP_034122809.1|DGUA
OG0007506	LOC108598860|XP_017841107.1|DBUS	LOC117580384|XP_034122811.1|DGUA
OG0007507	LOC108608031|XP_017854697.1|DBUS	LOC117581864|XP_034125217.1|DGUA
OG0007508	LOC108608425|XP_017855281.1|DBUS	LOC117582524|XP_034126213.1|DGUA
OG0007510	LOC108597302|XP_017839270.1|DBUS	LOC117586984|XP_034133276.1|DGUA
OG0007511	LOC108607601|XP_017853994.2|DBUS	LOC117587824|XP_034134674.1|DGUA
OG0007512	LOC108603932|XP_017848616.1|DBUS	LOC117586196|XP_034132015.1|DGUA
OG0007513	LOC108598713|XP_017840935.1|DBUS	LOC117582642|XP_034126415.1|DGUA
OG0007514	LOC108599852|XP_033149678.1|DBUS	LOC117586835|XP_034133017.1|DGUA
OG0007515	LOC108600379|XP_017843412.1|DBUS	LOC117583967|XP_034128564.1|DGUA
OG0007516	LOC108607458|XP_017853783.2|DBUS	LOC117584473|XP_034129288.1|DGUA
OG0007517	LOC108599973|XP_017842731.1|DBUS	LOC117588894|XP_034136333.1|DGUA
OG0007518	LOC108596588|XP_017838004.1|DBUS	LOC117592678|XP_034142528.1|DGUA
OG0007519	LOC108597693|XP_017839858.1|DBUS	LOC117592567|XP_034142338.1|DGUA
OG0007520	LOC108605654|XP_017850929.1|DBUS	LOC117581425|XP_034124484.1|DGUA
OG0007521	LOC108605660|XP_017850935.1|DBUS	LOC117590989|XP_034139955.1|DGUA
OG0007522	LOC108605909|XP_017851214.1|DBUS	LOC117588763|XP_034136136.1|DGUA
OG0007523	LOC108597402|XP_033150926.1|DBUS	LOC117588923|XP_034136428.1|DGUA
OG0007524	LOC108608517|XP_017855409.1|DBUS	LOC117582159|XP_034125647.1|DGUA
OG0007525	LOC108608409|XP_017855256.1|DBUS	LOC117584415|XP_034129169.1|DGUA
OG0007526	LOC108601645|XP_017845033.1|DBUS	LOC117585077|XP_034130232.1|DGUA
OG0007527	LOC108601141|XP_017844557.1|DBUS	LOC117586832|XP_034133004.1|DGUA
OG0007528	LOC108596237|XP_017837265.2|DBUS	LOC117589475|XP_034137311.1|DGUA
OG0007529	LOC108595268|XP_017835970.1|DBUS	LOC117592439|XP_034142083.1|DGUA
OG0007530	LOC117134677|XP_033149016.1|DBUS	LOC117585303|XP_034130623.1|DGUA
OG0007531	LOC108595800|XP_017836580.1|DBUS	LOC117578550|XP_034120014.1|DGUA
OG0007532	LOC108597769|XP_017839971.1|DBUS	LOC117582176|XP_034125673.1|DGUA
OG0007533	LOC108600048|XP_017842882.1|DBUS	LOC117580377|XP_034122801.1|DGUA
OG0007534	LOC108598838|XP_017841081.1|DBUS	LOC117579815|XP_034121796.1|DGUA
OG0007535	LOC108599015|XP_017841283.2|DBUS	LOC117579425|XP_034121196.1|DGUA
OG0007536	LOC108603539|XP_017847940.1|DBUS	LOC117586229|XP_034132055.1|DGUA
OG0007537	LOC108600229|XP_033149772.1|DBUS	LOC117580279|XP_034122629.1|DGUA
OG0007538	LOC108600432|XP_033149314.1|DBUS	LOC117580280|XP_034122641.1|DGUA
OG0007539	LOC108595435|XP_033150825.1|DBUS	LOC117581811|XP_034125143.1|DGUA
OG0007540	LOC108603235|XP_017847343.1|DBUS	LOC117583549|XP_034127799.1|DGUA
OG0007541	LOC108595060|XP_017835694.1|DBUS	LOC117582824|XP_034126769.1|DGUA
OG0007542	LOC108595081|XP_017835721.1|DBUS	LOC117579719|XP_034121608.1|DGUA
OG0007543	LOC108607368|XP_017853572.1|DBUS	LOC117590646|XP_034139379.1|DGUA
OG0007544	LOC108598429|XP_017840546.1|DBUS	LOC117579669|XP_034121543.1|DGUA
OG0007545	LOC108597169|XP_017839076.1|DBUS	LOC117587775|XP_034134608.1|DGUA
OG0007546	LOC108602221|XP_017845757.1|DBUS	LOC117591129|XP_034140124.1|DGUA
OG0007547	LOC108596290|XP_017837368.1|DBUS	LOC117586959|XP_034133226.1|DGUA
OG0007548	LOC108600580|XP_017843737.1|DBUS	LOC117586928|XP_034133178.1|DGUA
OG0007549	LOC108599122|XP_017841399.1|DBUS	LOC117588904|XP_034136352.1|DGUA
OG0007550	LOC108600628|XP_017843803.1|DBUS	LOC117579757|XP_034121679.1|DGUA
OG0007551	LOC108595098|XP_017835738.2|DBUS	LOC117583427|XP_034127619.1|DGUA
OG0007552	LOC108602428|XP_017846038.1|DBUS	LOC117582453|XP_034126069.1|DGUA
OG0007553	LOC108608126|XP_017854845.1|DBUS	LOC117581704|XP_034124973.1|DGUA
OG0007554	LOC108599182|XP_017841463.1|DBUS	LOC117579588|XP_034121409.1|DGUA
OG0007555	LOC108596196|XP_017837199.1|DBUS	LOC117586160|XP_034131955.1|DGUA
OG0007556	LOC108596589|XP_017838005.1|DBUS	LOC117587466|XP_034134086.1|DGUA
OG0007557	LOC108597423|XP_017839465.1|DBUS	LOC117584449|XP_034129261.1|DGUA
OG0007558	LOC108595101|XP_033148900.1|DBUS	LOC117583914|XP_034128538.1|DGUA
OG0007559	LOC108602856|XP_017846624.1|DBUS	LOC117584455|XP_034129264.1|DGUA
OG0007560	LOC108598319|XP_017840424.1|DBUS	LOC117580184|XP_034122434.1|DGUA
OG0007561	LOC108601000|XP_033149497.1|DBUS	LOC117579573|XP_034121391.1|DGUA
OG0007562	LOC108598578|XP_017840756.2|DBUS	LOC117587454|XP_034134066.1|DGUA
OG0007563	LOC108601040|XP_017844415.1|DBUS	LOC117580575|XP_034123070.1|DGUA
OG0007564	LOC108601143|XP_017844560.1|DBUS	LOC117579720|XP_034121604.1|DGUA
OG0007565	LOC108604506|XP_017849494.1|DBUS	LOC117584973|XP_034130065.1|DGUA
OG0007566	LOC108597565|XP_017839663.1|DBUS	LOC117578730|XP_034120284.1|DGUA
OG0007567	LOC108604191|XP_017849031.1|DBUS	LOC117582708|XP_034126518.1|DGUA
OG0007568	LOC108596593|XP_017838011.1|DBUS	LOC117585773|XP_034131350.1|DGUA
OG0007569	LOC108597219|XP_017839149.1|DBUS	LOC117590581|XP_034139226.1|DGUA
OG0007570	LOC108597567|XP_017839667.1|DBUS	LOC117585766|XP_034131338.1|DGUA
OG0007571	LOC108596592|XP_017838010.1|DBUS	LOC117585760|XP_034131312.1|DGUA
OG0007572	LOC108595330|XP_017836039.1|DBUS	LOC117584479|XP_034129295.1|DGUA
OG0007573	LOC108595978|XP_017836754.1|DBUS	LOC117579958|XP_034122026.1|DGUA
OG0007574	LOC108597172|XP_017839075.1|DBUS	LOC117578882|XP_034120567.1|DGUA
OG0007575	LOC108597311|XP_017839285.1|DBUS	LOC117592666|XP_034142513.1|DGUA
OG0007576	LOC108606750|XP_033150503.1|DBUS	LOC117580683|XP_034123193.1|DGUA
OG0007577	LOC108605928|XP_017851237.1|DBUS	LOC117581396|XP_034124432.1|DGUA
OG0007579	LOC108596219|XP_017837236.1|DBUS	LOC117591997|XP_034141335.1|DGUA
OG0007580	LOC108598638|XP_017840832.2|DBUS	LOC117591245|XP_034140314.1|DGUA
OG0007581	LOC108607839|XP_017854392.2|DBUS	LOC117584046|XP_034128677.1|DGUA
OG0007582	LOC108601894|XP_017845357.1|DBUS	LOC117585929|XP_034131586.1|DGUA
OG0007583	LOC108595657|XP_017836423.1|DBUS	LOC117584631|XP_034129550.1|DGUA
OG0007584	LOC117134953|XP_033150467.1|DBUS	LOC117581487|XP_034124621.1|DGUA
OG0007585	LOC108599452|XP_017841774.2|DBUS	LOC117587484|XP_034134112.1|DGUA
OG0007586	LOC108607580|XP_017853965.1|DBUS	LOC117588176|XP_034135182.1|DGUA
OG0007587	LOC108597394|XP_017839419.1|DBUS	LOC117586364|XP_034132315.1|DGUA
OG0007588	LOC108607955|XP_017854572.2|DBUS	LOC117587579|XP_034134302.1|DGUA
OG0007589	LOC108606743|XP_017852630.1|DBUS	LOC117590522|XP_034139130.1|DGUA
OG0007590	LOC108600425|XP_017843481.1|DBUS	LOC117579930|XP_034121974.1|DGUA
OG0007591	LOC108596702|XP_017838214.2|DBUS	LOC117592027|XP_034141377.1|DGUA
OG0007592	LOC108595385|XP_017836099.1|DBUS	LOC117578788|XP_034120400.1|DGUA
OG0007593	LOC108605511|XP_017850750.1|DBUS	LOC117581331|XP_034124336.1|DGUA
OG0007594	LOC108595201|XP_017835878.1|DBUS	LOC117592028|XP_034141378.1|DGUA
OG0007595	LOC108595421|XP_017836138.1|DBUS	LOC117590670|XP_034139435.1|DGUA
OG0007596	LOC108599150|XP_017841427.1|DBUS	LOC117586819|XP_034132989.1|DGUA
OG0007597	LOC108599675|XP_017842154.2|DBUS	LOC117579035|XP_034120612.1|DGUA
OG0007598	LOC108597151|XP_017839039.1|DBUS	LOC117592671|XP_034142522.1|DGUA
OG0007599	LOC108598876|XP_017841125.1|DBUS	LOC117579428|XP_034121201.1|DGUA
OG0007600	LOC108600538|XP_017843679.1|DBUS	LOC117579643|XP_034121514.1|DGUA
OG0007601	LOC108599072|XP_017841344.1|DBUS	LOC117591235|XP_034140300.1|DGUA
OG0007602	LOC108599258|XP_017841543.1|DBUS	LOC117579156|XP_034120806.1|DGUA
OG0007603	LOC108601035|XP_017844403.1|DBUS	LOC117579150|XP_034120799.1|DGUA
OG0007604	LOC108600960|XP_017844303.1|DBUS	LOC117587436|XP_034134006.1|DGUA
OG0007605	LOC108599826|XP_017842419.1|DBUS	LOC117580231|XP_034122538.1|DGUA
OG0007606	LOC108599829|XP_017842425.1|DBUS	LOC117580397|XP_034122830.1|DGUA
OG0007607	LOC108604292|XP_017849193.1|DBUS	LOC117582948|XP_034126948.1|DGUA
OG0007608	LOC108599952|XP_017842692.1|DBUS	LOC117580122|XP_034122307.1|DGUA
OG0007609	LOC108606694|XP_017852550.1|DBUS	LOC117590215|XP_034138567.1|DGUA
OG0007610	LOC108595127|XP_017839954.1|DBUS	LOC117592273|XP_034141825.1|DGUA
OG0007611	LOC108607377|XP_017853588.1|DBUS	LOC117590664|XP_034139411.1|DGUA
OG0007612	LOC108597332|XP_017839316.2|DBUS	LOC117578683|XP_034120202.1|DGUA
OG0007613	LOC108597718|XP_017839898.1|DBUS	LOC117592574|XP_034142350.1|DGUA
OG0007614	LOC108600767|XP_017844017.1|DBUS	LOC117579738|XP_034121641.1|DGUA
OG0007615	LOC108600114|XP_017842975.1|DBUS	LOC117580030|XP_034122148.1|DGUA
OG0007616	LOC108601984|XP_017845468.1|DBUS	LOC117582707|XP_034126517.1|DGUA
OG0007617	LOC108600867|XP_017844166.1|DBUS	LOC117587022|XP_034133327.1|DGUA
OG0007618	LOC108600351|XP_017843364.1|DBUS	LOC117579298|XP_034120996.1|DGUA
OG0007619	LOC108600320|XP_017843311.1|DBUS	LOC117580107|XP_034122269.1|DGUA
OG0007620	LOC108598378|XP_033149459.1|DBUS	LOC117580292|XP_034122658.1|DGUA
OG0007621	LOC108596988|XP_017838742.1|DBUS	LOC117578783|XP_034120384.1|DGUA
OG0007622	LOC108599620|XP_017842068.2|DBUS	LOC117580278|XP_034122623.1|DGUA
OG0007623	LOC108599795|XP_017842348.2|DBUS	LOC117587217|XP_034133663.1|DGUA
OG0007624	LOC108599234|XP_017841521.2|DBUS	LOC117579836|XP_034121825.1|DGUA
OG0007625	LOC108600339|XP_017843345.2|DBUS	LOC117579126|XP_034120752.1|DGUA
OG0007626	LOC108600163|XP_017843053.1|DBUS	LOC117589243|XP_034136899.1|DGUA
OG0007627	LOC108600161|XP_017843052.1|DBUS	LOC117589197|XP_034136815.1|DGUA
OG0007628	LOC108607349|XP_017853523.1|DBUS	LOC117590651|XP_034139383.1|DGUA
OG0007629	LOC108599965|XP_017842707.2|DBUS	LOC117586926|XP_034133176.1|DGUA
OG0007630	LOC108601487|XP_017844874.1|DBUS	LOC117586151|XP_034131940.1|DGUA
OG0007631	LOC108603635|XP_017848084.1|DBUS	LOC117583586|XP_034127865.1|DGUA
OG0007632	LOC108598832|XP_017841074.1|DBUS	LOC117587442|XP_034134016.1|DGUA
OG0007633	LOC108607796|XP_017854325.1|DBUS	LOC117582031|XP_034125453.1|DGUA
OG0007634	LOC108601865|XP_017845312.1|DBUS	LOC117583640|XP_034127979.1|DGUA
OG0007635	LOC108608459|XP_017855332.2|DBUS	LOC117587721|XP_034134520.1|DGUA
OG0007636	LOC108600224|XP_017843136.1|DBUS	LOC117579046|XP_034120632.1|DGUA
OG0007637	LOC108600815|XP_017844093.2|DBUS	LOC117588168|XP_034135170.1|DGUA
OG0007638	LOC108594760|XP_033149183.1|DBUS	LOC117588624|XP_034135935.1|DGUA
OG0007639	LOC108606216|XP_017851596.1|DBUS	LOC117590914|XP_034139837.1|DGUA
