Orthogroup	DBUS.longest_only	AALB.longest_only
OG0006097	LOC108600430|XP_033150611.1|DBUS	LOC118466459|XP_035791705.1|AALB
OG0006098	LOC108608350|XP_017855184.1|DBUS	LOC118466465|XP_035791716.1|AALB
OG0006099	LOC108595352|XP_017836065.1|DBUS	LOC118465437|XP_035789580.1|AALB
OG0006100	LOC108595436|XP_017836155.1|DBUS	LOC118465473|XP_035789661.1|AALB
OG0006101	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS	LOC118465823|XP_035790303.1|AALB
OG0006102	LOC108594955|XP_017835577.1|DBUS	LOC118464359|XP_035787575.1|AALB
OG0006103	LOC108605065|XP_017850121.1|DBUS	LOC118465477|XP_035789671.1|AALB
OG0006104	LOC108605600|XP_017850866.1|DBUS	LOC118464372|XP_035787606.1|AALB
OG0006105	LOC108604970|XP_017850029.1|DBUS	LOC118464709|XP_035788133.1|AALB
OG0006106	LOC108600951|XP_017844286.1|DBUS	LOC118467921|XP_035794756.1|AALB
OG0006107	LOC108597618|XP_017839747.1|DBUS	LOC118466991|XP_035792805.1|AALB
OG0006108	LOC108606890|XP_017852904.1|DBUS	LOC118463767|XP_035786475.1|AALB
OG0006109	LOC108599886|XP_017842555.1|DBUS	LOC118466030|XP_035790747.1|AALB
OG0006110	LOC108598508|XP_033149516.1|DBUS	LOC118465149|XP_035788988.1|AALB
OG0006111	LOC108595182|XP_017835849.1|DBUS	LOC118462739|XP_035784591.1|AALB
OG0006112	LOC108596774|XP_017838362.1|DBUS	LOC118464947|XP_035788629.1|AALB
OG0006113	LOC108598659|XP_017840859.1|DBUS	LOC118464940|XP_035788619.1|AALB
OG0006114	LOC108603903|XP_017848573.1|DBUS	LOC118463464|XP_035785947.1|AALB
OG0006115	LOC108597767|XP_017839968.1|DBUS	LOC118463683|XP_035786342.1|AALB
OG0006116	LOC108597281|XP_017839237.1|DBUS	LOC118465729|XP_035790083.1|AALB
OG0006117	LOC108597014|XP_017838783.1|DBUS	LOC118465024|XP_035788782.1|AALB
OG0006118	LOC108596056|XP_017836939.1|DBUS	LOC118463366|XP_035785778.1|AALB
OG0006119	LOC108596430|XP_017837644.1|DBUS	LOC118464202|XP_035787254.1|AALB
OG0006120	LOC108595534|XP_017836278.1|DBUS	LOC118466019|XP_035790728.1|AALB
OG0006121	LOC108598908|XP_017841227.2|DBUS	LOC118463280|XP_035785649.1|AALB
OG0006122	LOC108607411|XP_017853684.1|DBUS	LOC118464654|XP_035788014.1|AALB
OG0006123	LOC108596675|XP_017838175.1|DBUS	LOC118463071|XP_035785223.1|AALB
OG0006124	LOC108602218|XP_017845753.1|DBUS	LOC118463073|XP_035785225.1|AALB
OG0006125	LOC108600472|XP_017843575.2|DBUS	LOC118464697|XP_035788112.1|AALB
OG0006126	LOC108600477|XP_017843583.1|DBUS	LOC118462731|XP_035784570.1|AALB
OG0006127	LOC108600462|XP_017843545.2|DBUS	LOC118462717|XP_035784554.1|AALB
OG0006128	LOC108599093|XP_017841372.2|DBUS	LOC118465685|XP_035790009.1|AALB
OG0006129	LOC108600891|XP_017844200.2|DBUS	LOC118465824|XP_035790304.1|AALB
OG0006130	LOC108600464|XP_017843547.1|DBUS	LOC118463868|XP_035786678.1|AALB
OG0006132	LOC108598238|XP_017840341.2|DBUS	LOC118464345|XP_035787558.1|AALB
OG0006133	LOC108600465|XP_017843548.1|DBUS	LOC118466317|XP_035791323.1|AALB
OG0006134	LOC108600060|XP_017842894.2|DBUS	LOC118466312|XP_035791316.1|AALB
OG0006135	LOC108600248|XP_033150602.1|DBUS	LOC118462634|XP_035784371.1|AALB
OG0006136	LOC108600474|XP_017843579.1|DBUS	LOC118466390|XP_035791520.1|AALB
OG0006137	LOC108599356|XP_017841648.1|DBUS	LOC118463470|XP_035785953.1|AALB
OG0006138	LOC108595647|XP_017836411.1|DBUS	LOC118465882|XP_035790412.1|AALB
OG0006139	LOC108597484|XP_017839550.1|DBUS	LOC118466490|XP_035791782.1|AALB
OG0006140	LOC108594987|XP_017835608.1|DBUS	LOC118464882|XP_035788518.1|AALB
OG0006141	LOC108596752|XP_017838318.1|DBUS	LOC118467209|XP_035793328.1|AALB
OG0006142	LOC108598446|XP_017840573.1|DBUS	LOC118465930|XP_035790526.1|AALB
OG0006143	LOC108598561|XP_033149349.1|DBUS	LOC118465933|XP_035790534.1|AALB
OG0006144	LOC108598359|XP_017840468.2|DBUS	LOC118465929|XP_035790525.1|AALB
OG0006145	LOC108599293|XP_017841583.1|DBUS	LOC118465934|XP_035790535.1|AALB
OG0006146	LOC108607596|XP_017854027.2|DBUS	LOC118463764|XP_035786470.1|AALB
OG0006147	LOC108603172|XP_017847218.1|DBUS	LOC118464332|XP_035787542.1|AALB
OG0006148	LOC108601079|XP_017844468.2|DBUS	LOC118464437|XP_035787704.1|AALB
OG0006149	LOC108598401|XP_017840513.1|DBUS	LOC118465995|XP_035790683.1|AALB
OG0006150	LOC108598400|XP_017840512.2|DBUS	LOC118465991|XP_035790676.1|AALB
OG0006151	LOC108599108|XP_017841390.1|DBUS	LOC118465990|XP_035790672.1|AALB
OG0006152	LOC108604338|XP_017849251.1|DBUS	LOC118460275|XP_035780351.1|AALB
OG0006153	LOC108595336|XP_017836044.1|DBUS	LOC118461614|XP_035783049.1|AALB
OG0006154	LOC108601476|XP_017844864.1|DBUS	LOC118461358|XP_035782487.1|AALB
OG0006155	LOC108602602|XP_017846229.1|DBUS	LOC118459368|XP_035778560.1|AALB
OG0006156	LOC108604154|XP_017848966.1|DBUS	LOC118460906|XP_035781544.1|AALB
OG0006158	LOC108599477|XP_017841805.1|DBUS	LOC118456241|XP_035772726.1|AALB
OG0006159	LOC108594991|XP_017835613.1|DBUS	LOC118463740|XP_035786427.1|AALB
OG0006160	LOC108595327|XP_017836036.1|DBUS	LOC118465375|XP_035789463.1|AALB
OG0006161	LOC108596542|XP_017837923.1|DBUS	LOC118467589|XP_035794136.1|AALB
OG0006162	LOC117134627|XP_033150538.1|DBUS	LOC118464125|XP_035787111.1|AALB
OG0006182	LOC108603136|XP_017847146.1|DBUS	LOC118459681|XP_035779200.1|AALB
OG0006184	LOC108602349|XP_017845938.1|DBUS	LOC118462526|XP_035784173.1|AALB
OG0006185	LOC108603046|XP_017846953.1|DBUS	LOC118463613|XP_035786236.1|AALB
OG0006186	LOC108604449|XP_017849417.1|DBUS	LOC118456351|XP_035772910.1|AALB
OG0006188	LOC108605154|XP_017850217.1|DBUS	LOC118458215|XP_035776359.1|AALB
OG0006189	LOC108605181|XP_017850260.1|DBUS	LOC118458227|XP_035776392.1|AALB
OG0006190	LOC108603805|XP_017848392.1|DBUS	LOC118459922|XP_035779665.1|AALB
OG0006191	LOC108604631|XP_017849668.1|DBUS	LOC118468854|XP_035796002.1|AALB
OG0006192	LOC108605075|XP_017850131.1|DBUS	LOC118463742|XP_035786433.1|AALB
OG0006193	LOC108605860|XP_017851160.1|DBUS	LOC118466495|XP_035791857.1|AALB
OG0006194	LOC108605151|XP_017850214.1|DBUS	LOC118466050|XP_035790784.1|AALB
OG0006195	LOC108605713|XP_017850996.1|DBUS	LOC118465364|XP_035789449.1|AALB
OG0006196	LOC117134661|XP_033148941.1|DBUS	LOC118466371|XP_035791481.1|AALB
OG0006197	LOC108607364|XP_017853566.1|DBUS	LOC118459539|XP_035778906.1|AALB
OG0006198	LOC108606187|XP_017851529.1|DBUS	LOC118464114|XP_035787108.1|AALB
OG0006199	LOC108604195|XP_017849037.1|DBUS	LOC118464419|XP_035787670.1|AALB
OG0006200	LOC108604721|XP_017849787.1|DBUS	LOC118457825|XP_035775596.1|AALB
OG0006201	LOC108606598|XP_017852337.1|DBUS	LOC118466129|XP_035790976.1|AALB
OG0006202	LOC108606597|XP_017852334.1|DBUS	LOC118458386|XP_035776692.1|AALB
OG0006203	LOC108606443|XP_017852043.1|DBUS	LOC118461462|XP_035782697.1|AALB
OG0006204	LOC108603460|XP_017847782.1|DBUS	LOC118460860|XP_035781469.1|AALB
OG0006205	LOC108605246|XP_017850345.1|DBUS	LOC118459852|XP_035779558.1|AALB
OG0006206	LOC108607682|XP_017854127.2|DBUS	LOC118457605|XP_035775205.1|AALB
OG0006207	LOC108607462|XP_017853789.2|DBUS	LOC118456769|XP_035773741.1|AALB
OG0006208	LOC108600245|XP_017843170.1|DBUS	LOC118456730|XP_035773671.1|AALB
OG0006209	LOC108606111|XP_017851453.1|DBUS	LOC118457987|XP_035775944.1|AALB
OG0006210	LOC108606200|XP_017851547.1|DBUS	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB
OG0006211	LOC108596958|XP_017838696.1|DBUS	LOC118466470|XP_035791744.1|AALB
OG0006212	LOC108596951|XP_017838683.2|DBUS	LOC118466456|XP_035791701.1|AALB
OG0006214	LOC108607005|XP_017853071.1|DBUS	LOC118463876|XP_035786691.1|AALB
OG0006215	LOC108606328|XP_017851837.1|DBUS	LOC118463084|XP_035785249.1|AALB
OG0006216	LOC108601733|XP_017845143.1|DBUS	LOC118468581|XP_035795409.1|AALB
OG0006217	LOC108607253|XP_017853425.1|DBUS	LOC118460912|XP_035781561.1|AALB
OG0006218	LOC108608180|XP_017854928.2|DBUS	LOC118463277|XP_035785650.1|AALB
OG0006219	LOC108606291|XP_033150405.1|DBUS	LOC118463439|XP_035785919.1|AALB
OG0006220	LOC108598089|XP_017840192.1|DBUS	LOC118463219|XP_035785557.1|AALB
OG0006221	LOC108602167|XP_017845689.1|DBUS	LOC118459979|XP_035779771.1|AALB
OG0006222	LOC108601931|XP_017845398.1|DBUS	LOC118456205|XP_035772668.1|AALB
OG0006223	LOC108605797|XP_017851089.1|DBUS	LOC118465175|XP_035789030.1|AALB
OG0006224	LOC108606646|XP_017852437.1|DBUS	LOC118466416|XP_035791588.1|AALB
OG0006225	LOC108607061|XP_017853163.1|DBUS	LOC118467439|XP_035793877.1|AALB
OG0006226	LOC108597728|XP_017839912.2|DBUS	LOC118460925|XP_035781578.1|AALB
OG0006227	LOC108605253|XP_017850362.1|DBUS	LOC118463379|XP_035785804.1|AALB
OG0006228	LOC108595991|XP_017836767.1|DBUS	LOC118461791|XP_035783420.1|AALB
OG0006229	LOC108607385|XP_017853615.1|DBUS	LOC118468908|XP_035796110.1|AALB
OG0006230	LOC108606370|XP_017851908.1|DBUS	LOC118456961|XP_035774040.1|AALB
OG0006231	LOC108606590|XP_033150289.1|DBUS	LOC118457496|XP_035775432.1|AALB
OG0006232	LOC108606495|XP_017852140.1|DBUS	LOC118459319|XP_035778467.1|AALB
OG0006233	LOC108606496|XP_017852144.1|DBUS	LOC118460378|XP_035780531.1|AALB
OG0006234	LOC108605180|XP_017850258.1|DBUS	LOC118465641|XP_035789942.1|AALB
OG0006235	LOC108605001|XP_017850057.1|DBUS	LOC118463210|XP_035785549.1|AALB
OG0006237	LOC108605951|XP_017851261.1|DBUS	LOC118462880|XP_035784845.1|AALB
OG0006238	LOC108606592|XP_017852327.1|DBUS	LOC118457229|XP_035774504.1|AALB
OG0006239	LOC108606761|XP_017852661.1|DBUS	LOC118463624|XP_035786219.1|AALB
OG0006240	LOC108603923|XP_017848606.1|DBUS	LOC118463733|XP_035786423.1|AALB
OG0006241	LOC108605162|XP_017850233.1|DBUS	LOC118465640|XP_035789941.1|AALB
OG0006242	LOC108606883|XP_017852897.1|DBUS	LOC118458264|XP_035776453.1|AALB
OG0006243	LOC108601698|XP_017845099.1|DBUS	LOC118458243|XP_035776409.1|AALB
OG0006244	LOC108604587|XP_017849607.1|DBUS	LOC118462949|XP_035784989.1|AALB
OG0006248	LOC108603834|XP_017848466.1|DBUS	LOC118457572|XP_035775144.1|AALB
OG0006249	LOC108608353|XP_017855187.1|DBUS	LOC118466313|XP_035791322.1|AALB
OG0006250	LOC108607011|XP_017853080.1|DBUS	LOC118459263|XP_035778367.1|AALB
OG0006251	LOC108604466|XP_017849438.1|DBUS	LOC118456703|XP_035773608.1|AALB
OG0006252	LOC108604465|XP_017849437.1|DBUS	LOC118468752|XP_035795810.1|AALB
OG0006253	LOC108606575|XP_017852284.1|DBUS	LOC118456293|XP_035772813.1|AALB
OG0006254	LOC108604630|XP_017849667.1|DBUS	LOC118462194|XP_035784000.1|AALB
OG0006255	LOC108601981|XP_017845465.1|DBUS	LOC118466494|XP_035791798.1|AALB
OG0006256	LOC108605770|XP_017851063.1|DBUS	LOC118458819|XP_035777628.1|AALB
OG0006257	LOC108606298|XP_017851774.1|DBUS	LOC118469017|XP_035796353.1|AALB
OG0006258	LOC108606109|XP_017851445.2|DBUS	LOC118456994|XP_035774143.1|AALB
OG0006259	LOC108604226|XP_017849080.1|DBUS	LOC118458707|XP_035777341.1|AALB
OG0006260	LOC108606853|XP_017852839.2|DBUS	LOC118461408|XP_035782580.1|AALB
OG0006261	LOC108608530|XP_017855434.1|DBUS	LOC118457792|XP_035775531.1|AALB
OG0006262	LOC108606679|XP_017852514.1|DBUS	LOC118466942|XP_035792736.1|AALB
OG0006263	LOC108606553|XP_017852243.1|DBUS	LOC118462005|XP_035783834.1|AALB
OG0006264	LOC108606440|XP_017852041.1|DBUS	LOC118460208|XP_035780212.1|AALB
OG0006265	LOC108595979|XP_017836755.2|DBUS	LOC118459545|XP_035778921.1|AALB
OG0006266	LOC108605565|XP_017850821.1|DBUS	LOC118461682|XP_035783165.1|AALB
OG0006267	LOC108606402|XP_033150429.1|DBUS	LOC118457138|XP_035774345.1|AALB
OG0006268	LOC108595282|XP_017835984.1|DBUS	LOC118460298|XP_035780392.1|AALB
OG0006269	LOC108604150|XP_017848953.1|DBUS	LOC118465239|XP_035789153.1|AALB
OG0006270	LOC108604957|XP_017850015.1|DBUS	LOC118465046|XP_035788821.1|AALB
OG0006271	LOC108601861|XP_017845306.1|DBUS	LOC118459332|XP_035778492.1|AALB
OG0006272	LOC108607122|XP_017853244.1|DBUS	LOC118461970|XP_035783778.1|AALB
OG0006273	LOC108605448|XP_017850619.1|DBUS	LOC118460314|XP_035780416.1|AALB
OG0006274	LOC108605205|XP_017850296.1|DBUS	LOC118464853|XP_035788462.1|AALB
OG0006276	LOC108601048|XP_017844429.1|DBUS	LOC118460244|XP_035780297.1|AALB
OG0006278	LOC108605528|XP_017850768.1|DBUS	LOC118462294|XP_035784008.1|AALB
OG0006279	LOC108606981|XP_017853044.1|DBUS	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB
OG0006280	LOC108606361|XP_033150180.1|DBUS	LOC118465053|XP_035788831.1|AALB
OG0006281	LOC108606360|XP_033150250.1|DBUS	LOC118465016|XP_035788768.1|AALB
OG0006282	LOC108606603|XP_017852352.1|DBUS	LOC118459291|XP_035778429.1|AALB
OG0006283	LOC108601841|XP_017845275.1|DBUS	LOC118466546|XP_035791956.1|AALB
OG0006284	LOC108599319|XP_017841610.1|DBUS	LOC118466134|XP_035790978.1|AALB
OG0006285	LOC108601237|XP_017844625.1|DBUS	LOC118468716|XP_035795740.1|AALB
OG0006286	LOC108602002|XP_017845492.1|DBUS	LOC118462808|XP_035784717.1|AALB
OG0006287	LOC108605915|XP_017851220.1|DBUS	LOC118465949|XP_035790571.1|AALB
OG0006288	LOC108602006|XP_017845497.1|DBUS	LOC118465979|XP_035790645.1|AALB
OG0006289	LOC108603989|XP_017848707.1|DBUS	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC108606952|XP_033150516.1|DBUS	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC108599673|XP_017842155.2|DBUS	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC108605157|XP_017850223.1|DBUS	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC108600392|XP_017843429.1|DBUS	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC108606971|XP_017853022.1|DBUS	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC108605159|XP_017850230.1|DBUS	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC108606843|XP_017852825.1|DBUS	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC108606492|XP_017852124.2|DBUS	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC108606627|XP_017852402.1|DBUS	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC108605102|XP_033150407.1|DBUS	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC108605464|XP_017850638.1|DBUS	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC108606220|XP_017851606.1|DBUS	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC117134892|XP_033150162.1|DBUS	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC108596921|XP_017838628.1|DBUS	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC108604729|XP_017849798.1|DBUS	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC108603187|XP_017847237.1|DBUS	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC108604946|XP_017850004.1|DBUS	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC108606526|XP_017852188.1|DBUS	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC108605015|XP_017850071.1|DBUS	LOC118465547|XP_035789770.1|AALB
OG0006313	LOC108607170|XP_017853312.1|DBUS	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC117134896|XP_033150168.1|DBUS	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC108603825|XP_017848444.1|DBUS	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC108594963|XP_017835586.1|DBUS	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC108607089|XP_017853201.1|DBUS	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC108605257|XP_017850369.1|DBUS	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC108595126|XP_017835777.1|DBUS	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC108604959|XP_017850018.1|DBUS	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC108605885|XP_017851187.1|DBUS	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC108605100|XP_033150369.1|DBUS	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC108605878|XP_017851180.1|DBUS	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC108606333|XP_017851846.1|DBUS	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC108601654|XP_017845043.1|DBUS	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC108599036|XP_017841305.1|DBUS	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC108602173|XP_017845698.1|DBUS	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC108602908|XP_017846706.1|DBUS	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC108606640|XP_017852425.1|DBUS	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC108604158|XP_017848972.1|DBUS	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC108607093|XP_017853207.1|DBUS	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC108605822|XP_017851117.1|DBUS	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC108605599|XP_017850864.1|DBUS	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC108605172|XP_017850246.1|DBUS	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC108604738|XP_017849809.1|DBUS	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC108606225|XP_017851612.1|DBUS	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC108606563|XP_017852269.1|DBUS	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC108606368|XP_017851905.1|DBUS	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC108605496|XP_017850730.1|DBUS	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC108606470|XP_017852087.1|DBUS	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC108607245|XP_017853416.2|DBUS	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC108605846|XP_017851143.1|DBUS	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC108607063|XP_017853166.1|DBUS	LOC118466444|XP_035791657.1|AALB
OG0006345	LOC108603134|XP_017847143.1|DBUS	LOC118460464|XP_035780681.1|AALB
OG0006346	LOC108604500|XP_017849485.1|DBUS	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC108603844|XP_017848482.1|DBUS	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC108605559|XP_017850813.1|DBUS	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC108606809|XP_017852767.2|DBUS	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC108603031|XP_017846935.1|DBUS	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC108607189|XP_017853337.1|DBUS	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC108596099|XP_017837008.1|DBUS	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC108602114|XP_017845628.1|DBUS	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC108604237|XP_017849099.1|DBUS	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC108607205|XP_017853359.1|DBUS	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC108605285|XP_017850422.1|DBUS	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC108605201|XP_017850289.1|DBUS	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC108599642|XP_017842106.1|DBUS	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC108603041|XP_017846949.1|DBUS	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC108605800|XP_017851092.1|DBUS	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC108602212|XP_017845748.1|DBUS	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC108607102|XP_017853217.1|DBUS	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC108608122|XP_017854844.2|DBUS	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC108606898|XP_017852915.2|DBUS	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC108605969|XP_017851280.1|DBUS	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC108605361|XP_017850519.1|DBUS	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC108602286|XP_017845852.1|DBUS	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC108602279|XP_017845825.1|DBUS	LOC118463930|XP_035786786.1|AALB
OG0006370	LOC108605584|XP_017850844.1|DBUS	LOC118460029|XP_035779865.1|AALB
OG0006371	LOC108602068|XP_017845576.1|DBUS	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC108604628|XP_017849666.1|DBUS	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC108605819|XP_017851113.1|DBUS	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC108607117|XP_017853239.1|DBUS	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC108606929|XP_017852968.1|DBUS	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC108606637|XP_017852422.1|DBUS	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC108605521|XP_017850760.1|DBUS	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC108603037|XP_017846944.1|DBUS	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC108606044|XP_017851380.1|DBUS	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC108606516|XP_017852175.1|DBUS	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC108606720|XP_017852591.1|DBUS	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC108606565|XP_017852271.1|DBUS	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC108606921|XP_017852952.1|DBUS	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC108604016|XP_017848749.1|DBUS	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC108607832|XP_017854380.1|DBUS	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC108602306|XP_017845879.1|DBUS	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC108605131|XP_017850183.1|DBUS	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC108604922|XP_017849980.1|DBUS	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC108607062|XP_017853165.1|DBUS	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC108607773|XP_017854292.1|DBUS	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC108603953|XP_017848635.1|DBUS	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC108604151|XP_017848954.1|DBUS	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC108605355|XP_017850513.1|DBUS	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC108607247|XP_017853418.1|DBUS	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC108605218|XP_017850315.1|DBUS	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC108606437|XP_017852038.1|DBUS	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC108606434|XP_017852035.1|DBUS	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC108599264|XP_017841549.2|DBUS	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC108602798|XP_017846509.1|DBUS	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC108601470|XP_017844858.1|DBUS	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC108603216|XP_017847300.1|DBUS	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC108600936|XP_017844262.1|DBUS	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC108601885|XP_017845348.1|DBUS	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC108607020|XP_017853094.1|DBUS	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC108605719|XP_017851001.1|DBUS	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC108605731|XP_017851015.1|DBUS	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC108605703|XP_017850984.1|DBUS	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC108605759|XP_017851050.1|DBUS	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC108604583|XP_017849603.1|DBUS	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC108604084|XP_017848848.1|DBUS	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC108601939|XP_017845408.1|DBUS	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC108606701|XP_017852565.2|DBUS	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC108607236|XP_017853403.1|DBUS	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC108598170|XP_017840278.1|DBUS	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC108606686|XP_017852527.1|DBUS	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC108601722|XP_017845128.1|DBUS	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC108603345|XP_017847565.2|DBUS	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC108599430|XP_017841638.2|DBUS	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC108607939|XP_017854545.2|DBUS	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC108603059|XP_017846985.1|DBUS	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC108603062|XP_017846987.1|DBUS	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC108603058|XP_017846984.1|DBUS	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC108603057|XP_017846983.1|DBUS	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC108601750|XP_017845163.1|DBUS	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC108603154|XP_033150045.1|DBUS	LOC118460195|XP_035780193.1|AALB
