Orthogroup	DBUS.longest_only	DANA.longest_only
OG0009140	LOC108595502|XP_017836244.1|DBUS	LOC6495389|XP_001958724.1|DANA
OG0009141	LOC108595495|XP_017836237.1|DBUS	LOC6495537|XP_001959052.1|DANA
OG0009142	LOC108596135|XP_017837091.1|DBUS	LOC6495098|XP_001959072.1|DANA
OG0009143	LOC108594932|XP_017835555.1|DBUS	LOC6496419|XP_001960876.2|DANA
OG0009144	LOC108595783|XP_017836564.1|DBUS	LOC26515427|XP_014764129.1|DANA
OG0009145	LOC108595500|XP_017836241.1|DBUS	LOC6494464|XP_001960279.1|DANA
OG0009146	LOC108597422|XP_017839463.1|DBUS	LOC6496549|XP_001961122.1|DANA
OG0009147	LOC108594996|XP_017835618.1|DBUS	LOC6494266|XP_001960637.1|DANA
OG0009148	LOC108597434|XP_017839481.1|DBUS	LOC6495219|XP_001958819.1|DANA
OG0009149	LOC108595641|XP_033149012.1|DBUS	LOC6494585|XP_001960058.2|DANA
OG0009150	LOC108600034|XP_017842861.1|DBUS	LOC6496536|XP_001961093.1|DANA
OG0009151	LOC108596607|XP_017838027.1|DBUS	LOC6495395|XP_001958747.1|DANA
OG0009152	LOC108596530|XP_017838211.1|DBUS	LOC6495331|XP_001958618.1|DANA
OG0009153	LOC108595603|XP_017836358.1|DBUS	LOC6495739|XP_001959470.1|DANA
OG0009154	LOC108604273|XP_017849161.1|DBUS	LOC6501455|XP_001955293.1|DANA
OG0009155	LOC108595479|XP_017836217.1|DBUS	LOC6495411|XP_001958784.1|DANA
OG0009156	LOC108601269|XP_017844320.1|DBUS	LOC6505370|XP_001964863.1|DANA
OG0009157	LOC108598610|XP_017840797.2|DBUS	LOC6497537|XP_001961883.1|DANA
OG0009158	LOC108598714|XP_017840932.1|DBUS	LOC6507526|XP_001955858.1|DANA
OG0009159	LOC108606438|XP_017852039.1|DBUS	LOC6504575|XP_001966597.1|DANA
OG0009160	LOC108607014|XP_017853086.1|DBUS	LOC6502912|XP_001963603.2|DANA
OG0009161	LOC108606775|XP_017852683.1|DBUS	LOC6504611|XP_001966530.2|DANA
OG0009162	LOC108598999|XP_017841265.1|DBUS	LOC6506950|XP_001956931.1|DANA
OG0009163	LOC108601164|XP_017844585.1|DBUS	LOC6493448|XP_014764383.1|DANA
OG0009164	LOC108598602|XP_017840786.2|DBUS	LOC6507469|XP_001955953.2|DANA
OG0009165	LOC108597968|XP_033149605.1|DBUS	LOC6493533|XP_001957953.1|DANA
OG0009166	LOC108597887|XP_017839994.1|DBUS	LOC6506229|XP_001958301.2|DANA
OG0009167	LOC108600282|XP_017843241.1|DBUS	LOC6493151|XP_001957154.1|DANA
OG0009168	LOC108600283|XP_017843242.1|DBUS	LOC6506831|XP_032309660.1|DANA
OG0009169	LOC108599735|XP_017842232.2|DBUS	LOC6507763|XP_032310630.1|DANA
OG0009170	LOC108598893|XP_017841143.1|DBUS	LOC6493185|XP_001957218.1|DANA
OG0009171	LOC108598596|XP_017840779.1|DBUS	LOC6507037|XP_001956776.1|DANA
OG0009172	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS	LOC6507916|XP_001956595.2|DANA
OG0009173	LOC108599838|XP_017842437.1|DBUS	LOC6493121|XP_001957088.1|DANA
OG0009174	LOC108605730|XP_017851014.1|DBUS	LOC6502362|XP_001967532.1|DANA
OG0009175	LOC108607869|XP_017854450.1|DBUS	LOC6498346|XP_001962591.1|DANA
OG0009176	LOC108598781|XP_017841010.2|DBUS	LOC6507833|XP_001956439.1|DANA
OG0009178	LOC108598884|XP_017841134.2|DBUS	LOC6493246|XP_001957350.1|DANA
OG0009179	LOC108599208|XP_017841492.1|DBUS	LOC6493873|XP_032310251.1|DANA
OG0009180	LOC108599056|XP_017841325.1|DBUS	LOC6507228|XP_001956429.1|DANA
OG0009181	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS	LOC6493204|XP_001957256.2|DANA
OG0009182	LOC108598750|XP_033149466.1|DBUS	LOC6493607|XP_032310743.1|DANA
OG0009183	LOC108599232|XP_017841519.1|DBUS	LOC6493820|XP_001958502.1|DANA
OG0009185	LOC108598426|XP_017840541.2|DBUS	LOC6507789|XP_001956345.1|DANA
OG0009186	LOC108598959|XP_017841218.1|DBUS	LOC6506753|XP_001957304.2|DANA
OG0009187	LOC108602363|XP_017845953.1|DBUS	LOC6500693|XP_001953738.1|DANA
OG0009188	LOC108596236|XP_017837264.1|DBUS	LOC6496067|XP_001960148.1|DANA
OG0009189	LOC108598643|XP_017841264.1|DBUS	LOC6506909|XP_032310313.1|DANA
OG0009190	LOC108599260|XP_017841544.2|DBUS	LOC6507538|XP_001955879.1|DANA
OG0009191	LOC108594650|XP_017835281.1|DBUS	LOC26514173|XP_014763985.1|DANA
OG0009192	LOC108596074|XP_017836976.1|DBUS	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA
OG0009193	LOC108608063|XP_017854738.2|DBUS	LOC6498223|XP_001962331.2|DANA
OG0009194	LOC108606310|XP_017851843.1|DBUS	LOC6496718|XP_032309223.1|DANA
OG0009195	LOC108599024|XP_017841294.1|DBUS	LOC6493463|XP_001957812.1|DANA
OG0009196	LOC108598082|XP_033149341.1|DBUS	LOC6506471|XP_032310230.1|DANA
OG0009197	LOC108601024|XP_033149575.1|DBUS	LOC26514310|XP_014759075.2|DANA
OG0009198	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS	LOC6506727|XP_001957351.1|DANA
OG0009199	LOC108599211|XP_033149402.1|DBUS	LOC6506272|XP_001958223.2|DANA
OG0009200	LOC108597073|XP_017838892.1|DBUS	LOC6495631|XP_001959263.1|DANA
OG0009201	LOC108597227|XP_017839159.1|DBUS	LOC6495013|XP_001959222.1|DANA
OG0009202	LOC108595873|XP_017836654.1|DBUS	LOC6494119|XP_001960935.1|DANA
OG0009203	LOC108595499|XP_017836240.1|DBUS	LOC6493914|XP_001961333.1|DANA
OG0009205	LOC108594891|XP_017835518.1|DBUS	LOC6495515|XP_001959009.1|DANA
OG0009206	LOC108596619|XP_017838053.1|DBUS	LOC6496366|XP_001960771.1|DANA
OG0009207	LOC108602487|XP_017846100.1|DBUS	LOC6499277|XP_001954963.1|DANA
OG0009209	LOC108602207|XP_017845743.1|DBUS	LOC6501037|XP_001954434.2|DANA
OG0009210	LOC108595573|XP_017836322.1|DBUS	LOC6495616|XP_001959225.1|DANA
OG0009211	LOC108608160|XP_017854906.1|DBUS	LOC6497970|XP_001961818.2|DANA
OG0009213	LOC117135018|XP_033150707.1|DBUS	LOC26514915|XP_014759067.2|DANA
OG0009214	LOC108600053|XP_017842889.1|DBUS	LOC6493104|XP_001957049.2|DANA
OG0009219	LOC108601618|XP_017845006.2|DBUS	LOC6499990|XP_001953474.3|DANA
OG0009220	LOC108607059|XP_017853161.1|DBUS	LOC6505042|XP_014760269.1|DANA
OG0009221	LOC108604238|XP_017849103.1|DBUS	LOC6496928|XP_001963116.1|DANA
OG0009224	LOC108601545|XP_017844933.1|DBUS	LOC6500580|XP_001953513.1|DANA
OG0009225	LOC108607163|XP_017853302.1|DBUS	LOC6503604|XP_001964073.1|DANA
OG0009226	LOC108605990|XP_033150338.1|DBUS	LOC116655052|XP_032307942.1|DANA
OG0009228	LOC108605838|XP_017851135.1|DBUS	LOC6503993|XP_001963973.1|DANA
OG0009230	LOC108594433|XP_017835096.2|DBUS	LOC116655224|XP_032308661.1|DANA, LOC116655225|XP_032308662.1|DANA, LOC26514278|XP_014760146.1|DANA, LOC26514491|XP_032308684.1|DANA
OG0009231	LOC108605106|XP_017850158.1|DBUS	LOC6504592|XP_001966565.1|DANA
OG0009236	LOC108602747|XP_017846393.1|DBUS	LOC26513937|XP_014765553.1|DANA
OG0009238	LOC108598976|XP_017841239.2|DBUS	LOC6502826|XP_001956596.2|DANA
OG0009239	LOC108598474|XP_017840612.1|DBUS	LOC6493572|XP_001958020.1|DANA
OG0009241	LOC108608428|XP_017855285.2|DBUS	LOC6497803|XP_001961479.1|DANA
OG0009243	LOC117134727|XP_033149249.1|DBUS	LOC116654778|XP_032307159.1|DANA
OG0009245	LOC108601429|XP_017844816.1|DBUS	LOC6499299|XP_001954917.1|DANA
OG0009248	LOC108607036|XP_017853118.1|DBUS	LOC6505258|XP_001965640.1|DANA
OG0009249	LOC108607905|XP_033149912.1|DBUS	LOC6496904|XP_001963175.1|DANA
OG0009251	LOC108605908|XP_017851212.1|DBUS	LOC6504818|XP_001966391.1|DANA
OG0009252	LOC108606957|XP_017853004.1|DBUS	LOC6504784|XP_001966338.2|DANA
OG0009253	LOC108605634|XP_017850906.1|DBUS	LOC6505286|XP_032307921.1|DANA
OG0009254	LOC108607066|XP_017853171.1|DBUS	LOC6504129|XP_001964242.3|DANA
OG0009255	LOC108605924|XP_017851230.1|DBUS	LOC6502208|XP_001966031.1|DANA
OG0009256	LOC108607162|XP_017853301.1|DBUS	LOC6505062|XP_001965532.1|DANA
OG0009257	LOC108605768|XP_017851060.1|DBUS	LOC6505044|XP_001965572.1|DANA
OG0009258	LOC108605379|XP_033150356.1|DBUS	LOC6503909|XP_001963825.3|DANA
OG0009259	LOC108605468|XP_017850643.1|DBUS	LOC6505105|XP_001965447.3|DANA
OG0009260	LOC108606968|XP_017853020.1|DBUS	LOC6504819|XP_001966396.1|DANA
OG0009261	LOC108606455|XP_017852057.1|DBUS	LOC6503173|XP_032311813.1|DANA
OG0009262	LOC108605588|XP_017850847.1|DBUS	LOC6503713|XP_001963878.1|DANA
OG0009263	LOC108606383|XP_017851937.1|DBUS	LOC6498755|XP_001967268.1|DANA
OG0009264	LOC108605254|XP_017850363.1|DBUS	LOC6498747|XP_032308166.1|DANA
OG0009265	LOC108606635|XP_017852419.1|DBUS	LOC6498800|XP_001967284.1|DANA
OG0009266	LOC108608213|XP_033150684.1|DBUS	LOC6498454|XP_001962858.1|DANA
OG0009267	LOC108599011|XP_017841281.2|DBUS	LOC6497319|XP_014761642.1|DANA
OG0009269	LOC108601855|XP_017845295.1|DBUS	LOC6505796|XP_014760794.1|DANA
OG0009270	LOC108594707|XP_017835336.1|DBUS	LOC6502525|XP_001959944.2|DANA
OG0009271	LOC108606901|XP_017852921.1|DBUS	LOC6505223|XP_032307812.1|DANA
OG0009272	LOC108598321|XP_017840427.1|DBUS	LOC6493226|XP_001957302.1|DANA
OG0009273	LOC108601408|XP_017844799.1|DBUS	LOC6497492|XP_001961973.2|DANA
OG0009274	LOC108599873|XP_017842514.1|DBUS	LOC6506903|XP_032309741.1|DANA
OG0009275	LOC108604978|XP_017850036.1|DBUS	LOC26515525|XP_014761234.2|DANA
OG0009276	LOC108595721|XP_017836491.1|DBUS	LOC6494736|XP_001959758.1|DANA
OG0009277	LOC108605007|XP_017850062.1|DBUS	LOC6504806|XP_001966377.2|DANA
OG0009278	LOC108604934|XP_033150259.1|DBUS	LOC6503703|XP_014761041.1|DANA
OG0009279	LOC108603585|XP_017848019.1|DBUS	LOC6497300|XP_001962365.2|DANA
OG0009280	LOC108606806|XP_017852765.1|DBUS	LOC6504941|XP_032309300.1|DANA
OG0009281	LOC108607269|XP_017853451.1|DBUS	LOC6503518|XP_001964224.1|DANA
OG0009282	LOC108606722|XP_017852597.1|DBUS	LOC6503447|XP_001965316.1|DANA
OG0009283	LOC108594498|XP_017835185.2|DBUS	LOC6496956|XP_014761452.1|DANA
OG0009284	LOC108598745|XP_017840969.1|DBUS	LOC6506284|XP_001958198.1|DANA
OG0009285	LOC108607423|XP_017853717.1|DBUS	LOC6496629|XP_032308025.1|DANA
OG0009287	LOC108599897|XP_017842577.1|DBUS	LOC6506195|XP_001958366.1|DANA
OG0009288	LOC108605055|XP_017850111.1|DBUS	LOC6504737|XP_001966295.1|DANA
OG0009290	LOC108595921|XP_017836699.1|DBUS	LOC6495275|XP_001958723.1|DANA
OG0009292	LOC108605939|XP_017851249.1|DBUS	LOC6503666|XP_001963968.1|DANA
OG0009293	LOC108606746|XP_017852633.1|DBUS	LOC6503669|XP_032308574.1|DANA
OG0009294	LOC108594867|XP_017835494.1|DBUS	LOC6507949|XP_014763744.1|DANA
OG0009295	LOC108605129|XP_033150410.1|DBUS	LOC6504593|XP_032309295.1|DANA
OG0009296	LOC108603649|XP_017848104.1|DBUS	LOC6501005|XP_001954346.2|DANA
OG0009297	LOC108601826|XP_017845256.1|DBUS	LOC6499584|XP_001954344.2|DANA
OG0009299	LOC108603655|XP_033150110.1|DBUS	LOC6500127|XP_001953170.1|DANA
OG0009300	LOC108603652|XP_017848115.1|DBUS	LOC6500415|XP_014766550.1|DANA
OG0009301	LOC108601620|XP_033150122.1|DBUS	LOC6500055|XP_032305720.1|DANA
OG0009302	LOC108601677|XP_017845075.1|DBUS	LOC6505731|XP_001964367.1|DANA
OG0009303	LOC108601302|XP_033150052.1|DBUS	LOC6500596|XP_001953536.1|DANA
OG0009304	LOC108602434|XP_017846044.1|DBUS	LOC6500130|XP_001953165.1|DANA
OG0009305	LOC108603384|XP_017847644.1|DBUS	LOC6501267|XP_001954886.1|DANA
OG0009306	LOC108605482|XP_017850662.1|DBUS	LOC6503000|XP_001963435.1|DANA
OG0009307	LOC108603480|XP_017847817.1|DBUS	LOC6499520|XP_001954448.3|DANA
OG0009308	LOC108602968|XP_017846839.1|DBUS	LOC6499450|XP_001954616.1|DANA
OG0009309	LOC117135097|XP_033150960.1|DBUS	LOC6499309|XP_001954896.1|DANA
OG0009310	LOC108602213|XP_017845749.1|DBUS	LOC6499546|XP_001954404.1|DANA
OG0009311	LOC108602302|XP_017845873.1|DBUS	LOC6501149|XP_032305539.1|DANA
OG0009312	LOC108602508|XP_017846127.2|DBUS	LOC6499315|XP_001954884.3|DANA
OG0009313	LOC108604821|XP_017849920.1|DBUS	LOC6499320|XP_014766009.1|DANA
OG0009314	LOC108601672|XP_017845066.1|DBUS	LOC6494741|XP_014760095.1|DANA
OG0009315	LOC108602827|XP_017846550.1|DBUS	LOC6501199|XP_001954751.1|DANA
OG0009316	LOC108603087|XP_017847066.1|DBUS	LOC6500962|XP_001954252.1|DANA
OG0009317	LOC108601943|XP_017845412.1|DBUS	LOC6499087|XP_001955331.3|DANA
OG0009318	LOC108602782|XP_017846483.1|DBUS	LOC6505714|XP_001964405.2|DANA
OG0009319	LOC108602920|XP_017846750.1|DBUS	LOC6501321|XP_001954986.1|DANA
OG0009320	LOC108602397|XP_017845997.1|DBUS	LOC6501001|XP_001954332.1|DANA
OG0009321	LOC108602613|XP_017846240.1|DBUS	LOC6499589|XP_001954339.1|DANA
OG0009322	LOC108601734|XP_017845144.1|DBUS	LOC6500611|XP_001953561.1|DANA
OG0009323	LOC108602172|XP_017845697.1|DBUS	LOC6501140|XP_001954623.1|DANA
OG0009324	LOC108602709|XP_017846352.1|DBUS	LOC6501228|XP_001954803.1|DANA
OG0009325	LOC108603915|XP_017848589.1|DBUS	LOC6499864|XP_014766261.1|DANA
OG0009326	LOC108602641|XP_017846275.1|DBUS	LOC6500261|XP_001952917.2|DANA
OG0009327	LOC108602462|XP_017846074.1|DBUS	LOC6499009|XP_001955522.1|DANA
OG0009328	LOC108602529|XP_033149979.1|DBUS	LOC6501576|XP_001955506.1|DANA
OG0009329	LOC108601570|XP_033149783.1|DBUS	LOC6501504|XP_032310917.1|DANA
OG0009330	LOC108602011|XP_017845503.1|DBUS	LOC6500927|XP_001954184.1|DANA
OG0009331	LOC108602458|XP_017846069.1|DBUS	LOC6505661|XP_001964508.1|DANA
OG0009332	LOC108602880|XP_017846670.1|DBUS	LOC6499719|XP_001954069.1|DANA
OG0009333	LOC108601288|XP_033150011.1|DBUS	LOC6500814|XP_001953972.2|DANA
OG0009334	LOC108601405|XP_017844793.1|DBUS	LOC116654566|XP_032305721.1|DANA, LOC6505952|XP_001964668.2|DANA
OG0009335	LOC108604842|XP_017849950.1|DBUS	LOC6501122|XP_001954593.1|DANA
OG0009336	LOC108601723|XP_017845130.1|DBUS	LOC6499982|XP_001953493.1|DANA
OG0009337	LOC108605087|XP_017850143.2|DBUS	LOC6502145|XP_001966125.3|DANA
OG0009338	LOC108601886|XP_017845350.1|DBUS	LOC26513701|XP_014767199.1|DANA
OG0009339	LOC108601329|XP_033149825.1|DBUS	LOC6502669|XP_032305749.1|DANA
OG0009340	LOC108601380|XP_017844768.1|DBUS	LOC6500165|XP_001953101.1|DANA
OG0009341	LOC108604618|XP_017849648.1|DBUS	LOC6505857|XP_001964493.1|DANA
OG0009342	LOC108602054|XP_017845557.1|DBUS	LOC6500661|XP_001953672.1|DANA
OG0009343	LOC108601827|XP_017845257.1|DBUS	LOC6499900|XP_014766272.1|DANA
OG0009344	LOC108601376|XP_017844765.1|DBUS	LOC6500825|XP_001953985.1|DANA
OG0009345	LOC108603115|XP_017847114.1|DBUS	LOC6501472|XP_001955322.1|DANA
OG0009346	LOC108602313|XP_017845886.1|DBUS	LOC6501481|XP_001955341.2|DANA
OG0009347	LOC108601362|XP_017844751.1|DBUS	LOC6499245|XP_001955034.1|DANA
OG0009348	LOC108603887|XP_017848548.1|DBUS	LOC6500858|XP_001954048.1|DANA
OG0009349	LOC108595515|XP_017836258.1|DBUS	LOC6500711|XP_014766687.1|DANA, LOC6500712|XP_032305542.1|DANA
OG0009350	LOC108602512|XP_017846131.1|DBUS	LOC6505955|XP_001964680.2|DANA
OG0009351	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS	LOC6505959|XP_001964684.2|DANA
OG0009352	LOC108601418|XP_017844806.1|DBUS	LOC6499166|XP_001955173.1|DANA
OG0009353	LOC108603063|XP_017846988.1|DBUS	LOC6501219|XP_001954785.1|DANA
OG0009354	LOC108608033|XP_017854702.1|DBUS	LOC6496919|XP_001963142.1|DANA
OG0009355	LOC108605807|XP_017851104.2|DBUS	LOC6498469|XP_001962888.2|DANA
OG0009356	LOC108607614|XP_033150847.1|DBUS	LOC6497003|XP_001962945.1|DANA
OG0009357	LOC108608561|XP_017855473.1|DBUS	LOC26513663|XP_014762256.1|DANA
OG0009358	LOC108598305|XP_017840413.1|DBUS	LOC6497482|XP_032307669.1|DANA
OG0009359	LOC108598294|XP_017840402.1|DBUS	LOC6498058|XP_001961988.1|DANA
OG0009360	LOC108601258|XP_017844650.1|DBUS	LOC6497462|XP_001962029.1|DANA
OG0009361	LOC108598283|XP_017840391.1|DBUS	LOC6497461|XP_001962030.1|DANA
OG0009362	LOC108602828|XP_017846555.1|DBUS	LOC6497460|XP_001962031.1|DANA
OG0009363	LOC108608287|XP_017855093.2|DBUS	LOC6504211|XP_001965148.2|DANA
OG0009364	LOC108597536|XP_017839628.1|DBUS	LOC6497229|XP_001962519.1|DANA
OG0009365	LOC108608184|XP_017854954.1|DBUS	LOC6504228|XP_014760418.1|DANA
OG0009366	LOC108602106|XP_017845623.2|DBUS	LOC6498152|XP_001962188.1|DANA
OG0009367	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS	LOC6497018|XP_001962921.1|DANA
OG0009368	LOC108607532|XP_017853902.1|DBUS	LOC26514683|XP_014760654.1|DANA
OG0009369	LOC108607935|XP_017854540.1|DBUS	LOC6504426|XP_001964957.1|DANA
OG0009370	LOC108603214|XP_017847301.2|DBUS	LOC6503697|XP_001965270.2|DANA
OG0009372	LOC108599568|XP_017841974.1|DBUS	LOC6507565|XP_001965396.1|DANA
OG0009373	LOC108608370|XP_017855207.1|DBUS	LOC6497630|XP_001961674.1|DANA
OG0009374	LOC108607731|XP_033150888.1|DBUS	LOC6497595|XP_001961741.2|DANA
OG0009376	LOC108599270|XP_017841556.1|DBUS	LOC6497224|XP_001962525.2|DANA
OG0009377	LOC108601764|XP_017846159.2|DBUS	LOC6497776|XP_001961417.1|DANA
OG0009378	LOC108596223|XP_017837244.2|DBUS	LOC6505430|XP_001964895.2|DANA
OG0009379	LOC108607940|XP_017854546.1|DBUS	LOC6498385|XP_001962689.1|DANA
OG0009380	LOC108594244|XP_017834849.1|DBUS	LOC6502407|XP_001963053.3|DANA
OG0009381	LOC108608115|XP_017854832.1|DBUS	LOC6497129|XP_001962695.1|DANA
OG0009382	LOC108607666|XP_017854115.1|DBUS	LOC6497770|XP_001961408.2|DANA
OG0009383	LOC108608414|XP_017855262.2|DBUS	LOC6497342|XP_001962285.1|DANA
OG0009384	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS	LOC6497106|XP_001962742.1|DANA
OG0009385	LOC108607750|XP_017854267.1|DBUS	LOC6498410|XP_032311136.1|DANA
OG0009386	LOC108604706|XP_017849762.2|DBUS	LOC6498422|XP_001962772.1|DANA
OG0009387	LOC108596556|XP_017837942.1|DBUS	LOC6496574|XP_001961184.2|DANA
OG0009388	LOC108595082|XP_017835722.1|DBUS	LOC6496577|XP_001961190.1|DANA
OG0009390	LOC108596880|XP_017838546.1|DBUS	LOC6495588|XP_032305927.1|DANA
OG0009391	LOC108607463|XP_017854277.1|DBUS	LOC6503292|XP_001967568.1|DANA
OG0009392	LOC108595613|XP_017836367.1|DBUS	LOC6495530|XP_001959045.1|DANA
OG0009393	LOC108602567|XP_017846190.1|DBUS	LOC6498874|XP_032312220.1|DANA
OG0009394	LOC108595625|XP_017836380.1|DBUS	LOC6495980|XP_001959967.1|DANA
OG0009395	LOC108596128|XP_017837080.1|DBUS	LOC6496371|XP_001960780.1|DANA
OG0009396	LOC108596554|XP_017837940.1|DBUS	LOC6495261|XP_001958740.1|DANA
OG0009397	LOC108595869|XP_017836650.1|DBUS	LOC6494968|XP_001959311.2|DANA
OG0009398	LOC108595123|XP_017835773.1|DBUS	LOC6495981|XP_001959975.2|DANA
OG0009399	LOC108596717|XP_017838240.1|DBUS	LOC6502544|XP_001958695.2|DANA
OG0009400	LOC108597595|XP_017839706.1|DBUS	LOC6495078|XP_001959113.1|DANA
OG0009401	LOC108608281|XP_017855084.1|DBUS	LOC6497055|XP_001962841.1|DANA
OG0009402	LOC108601856|XP_017845297.1|DBUS	LOC6499326|XP_001954863.1|DANA
OG0009403	LOC108595295|XP_017835996.1|DBUS	LOC6494138|XP_001960888.1|DANA
OG0009404	LOC108597212|XP_017839140.1|DBUS	LOC6494618|XP_001960002.1|DANA
OG0009405	LOC108595374|XP_017836090.1|DBUS	LOC6495564|XP_001959111.1|DANA
OG0009407	LOC108595355|XP_017836067.1|DBUS	LOC6494684|XP_001959862.1|DANA
OG0009408	LOC108594904|XP_017835531.1|DBUS	LOC6494387|XP_001960420.2|DANA
OG0009409	LOC108595893|XP_017836672.1|DBUS	LOC6494926|XP_001959403.2|DANA
OG0009410	LOC108594771|XP_033149187.1|DBUS	LOC6495382|XP_001958713.1|DANA
OG0009411	LOC108595154|XP_017835808.1|DBUS	LOC6494859|XP_014763015.1|DANA
OG0009412	LOC108597604|XP_017839716.1|DBUS	LOC6494009|XP_014762536.1|DANA
OG0009413	LOC108595892|XP_017836671.1|DBUS	LOC6495538|XP_001959053.1|DANA
OG0009414	LOC108597062|XP_017838875.1|DBUS	LOC6495104|XP_001959057.1|DANA
OG0009415	LOC108594726|XP_033149240.1|DBUS	LOC6495091|XP_032307160.1|DANA
OG0009416	LOC108595875|XP_017836655.1|DBUS	LOC6496420|XP_001960877.1|DANA
OG0009417	LOC108595954|XP_017836728.1|DBUS	LOC116654711|XP_032306602.1|DANA
OG0009418	LOC108595881|XP_017836661.2|DBUS	LOC6496418|XP_001960875.1|DANA
OG0009419	LOC108595713|XP_017836485.1|DBUS	LOC6496416|XP_001960873.2|DANA
OG0009420	LOC108595714|XP_017836486.1|DBUS	LOC6496415|XP_014763820.1|DANA
OG0009421	LOC108595048|XP_017835677.1|DBUS	LOC6494303|XP_001960568.1|DANA
OG0009422	LOC108597004|XP_017838770.1|DBUS	LOC6494013|XP_032306621.1|DANA
OG0009423	LOC108595304|XP_017836007.1|DBUS	LOC26514374|XP_014764003.1|DANA
OG0009424	LOC108595583|XP_017836333.1|DBUS	LOC6494495|XP_001960223.1|DANA
OG0009425	LOC108595771|XP_017836549.1|DBUS	LOC6493915|XP_001961332.1|DANA
OG0009426	LOC108595503|XP_017836245.1|DBUS	LOC6494027|XP_001961123.1|DANA
OG0009427	LOC108597707|XP_017839882.1|DBUS	LOC6496596|XP_001961220.1|DANA
OG0009428	LOC108594962|XP_017835585.1|DBUS	LOC6496020|XP_001960055.1|DANA
OG0009429	LOC108594892|XP_017835519.1|DBUS	LOC6495517|XP_001959019.1|DANA
OG0009430	LOC108595356|XP_017836068.1|DBUS	LOC6494296|XP_001960582.1|DANA
OG0009431	LOC108597334|XP_017839320.1|DBUS	LOC6495303|XP_001958664.1|DANA
OG0009432	LOC108595841|XP_017836621.1|DBUS	LOC6494257|XP_001960655.1|DANA
OG0009433	LOC108595285|XP_017835986.1|DBUS	LOC6494749|XP_001959741.1|DANA
OG0009434	LOC108595166|XP_017835827.1|DBUS	LOC6494751|XP_001959736.1|DANA
OG0009435	LOC108595164|XP_017835824.1|DBUS	LOC6495864|XP_014763520.1|DANA
OG0009436	LOC108597103|XP_017838964.1|DBUS	LOC6496538|XP_032307012.1|DANA
OG0009437	LOC108596532|XP_017838212.2|DBUS	LOC6495333|XP_014763264.1|DANA
OG0009438	LOC108595337|XP_017836046.1|DBUS	LOC6495448|XP_032306754.1|DANA
OG0009439	LOC108595818|XP_017836598.1|DBUS	LOC6495452|XP_001958874.1|DANA
OG0009440	LOC108597469|XP_017839531.1|DBUS	LOC6495719|XP_001959434.1|DANA
OG0009441	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS	LOC6502142|XP_032309349.1|DANA
OG0009442	LOC108607111|XP_017853229.1|DBUS	LOC6504915|XP_001966584.1|DANA
OG0009443	LOC108595751|XP_017836529.1|DBUS	LOC6495902|XP_001959822.2|DANA
OG0009444	LOC108606717|XP_017852583.1|DBUS	LOC6504401|XP_032308098.1|DANA
OG0009445	LOC108605946|XP_017851256.1|DBUS	LOC6504267|XP_001967376.2|DANA
OG0009446	LOC108604945|XP_033150372.1|DBUS	LOC6503041|XP_032308930.1|DANA
OG0009447	LOC108605062|XP_033150336.1|DBUS	LOC6501999|XP_001966845.1|DANA
OG0009448	LOC108607030|XP_017853109.1|DBUS	LOC6504413|XP_001967023.1|DANA
OG0009449	LOC108605099|XP_017850151.1|DBUS	LOC6501859|XP_001966787.2|DANA
OG0009450	LOC108606911|XP_017852941.1|DBUS	LOC6505120|XP_032307927.1|DANA
OG0009451	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS	LOC6497128|XP_001962699.1|DANA
OG0009453	LOC108603135|XP_017847145.1|DBUS	LOC6501628|XP_001955639.1|DANA
OG0009454	LOC108598177|XP_017840282.1|DBUS	LOC6506279|XP_001958209.1|DANA
OG0009455	LOC108605150|XP_017850213.1|DBUS	LOC6502116|XP_001966178.1|DANA
OG0009456	LOC108606661|XP_017852475.1|DBUS	LOC6503017|XP_001963396.1|DANA
OG0009457	LOC108606133|XP_017851475.1|DBUS	LOC6503470|XP_001964320.1|DANA
OG0009458	LOC108604977|XP_017850035.1|DBUS	LOC6503789|XP_014761081.1|DANA
OG0009459	LOC108599930|XP_033149711.1|DBUS	LOC6492954|XP_032309821.1|DANA
OG0009460	LOC108598500|XP_017840659.1|DBUS	LOC6493000|XP_032310159.1|DANA
OG0009461	LOC108597952|XP_033149604.1|DBUS	LOC6493004|XP_032310685.1|DANA
OG0009462	LOC117134999|XP_033150639.1|DBUS	LOC6507396|XP_001956096.1|DANA
OG0009463	LOC108598270|XP_017840375.2|DBUS	LOC6506560|XP_001957640.1|DANA
OG0009464	LOC108599171|XP_017841447.2|DBUS	LOC6506958|XP_001956923.1|DANA
