Orthogroup	DBUS.longest_only	BTRY.longest_only
OG0008014	LOC108601761|XP_017845174.1|DBUS	LOC120782579|XP_039970864.1|BTRY
OG0008015	LOC108600804|XP_017844077.1|DBUS	LOC120776807|XP_039963741.1|BTRY
OG0008016	LOC108600807|XP_017844079.1|DBUS	LOC120776810|XP_039963743.1|BTRY
OG0008017	LOC108605973|XP_017851284.1|DBUS	LOC120774195|XP_039959564.1|BTRY
OG0008018	LOC108606277|XP_033150257.1|DBUS	LOC120776088|XP_039962500.1|BTRY
OG0008019	LOC108607141|XP_017853268.1|DBUS	LOC120774146|XP_039959479.1|BTRY
OG0008021	LOC108605051|XP_017850108.1|DBUS	LOC120773991|XP_039959189.1|BTRY
OG0008022	LOC108601283|XP_017844671.1|DBUS	LOC120782488|XP_039970723.1|BTRY
OG0008023	LOC108604948|XP_017850007.1|DBUS	LOC120774045|XP_039959279.1|BTRY
OG0008024	LOC108604949|XP_033150371.1|DBUS	LOC120774046|XP_039959281.1|BTRY
OG0008025	LOC108607041|XP_017853132.1|DBUS	LOC120775521|XP_039961669.1|BTRY
OG0008026	LOC108606134|XP_017851476.1|DBUS	LOC120774897|XP_039960699.1|BTRY
OG0008027	LOC108605727|XP_017851008.1|DBUS	LOC120776125|XP_039962587.1|BTRY
OG0008028	LOC108603592|XP_017848022.1|DBUS	LOC120766615|XP_039948160.1|BTRY
OG0008029	LOC108602924|XP_017846755.1|DBUS	LOC120776482|XP_039963095.1|BTRY
OG0008031	LOC108600473|XP_017843580.2|DBUS	LOC120769676|XP_039952731.1|BTRY
OG0008032	LOC108602409|XP_017846010.1|DBUS	LOC120776336|XP_039962812.1|BTRY
OG0008033	LOC108604381|XP_017849325.1|DBUS	LOC120782756|XP_039971141.1|BTRY
OG0008034	LOC108606790|XP_017852722.1|DBUS	LOC120775302|XP_039961358.1|BTRY
OG0008035	LOC108605116|XP_033150389.1|DBUS	LOC120775648|XP_039961837.1|BTRY
OG0008036	LOC108604675|XP_017849716.1|DBUS	LOC120782271|XP_039970396.1|BTRY
OG0008037	LOC108602846|XP_033150697.1|DBUS	LOC120770974|XP_039954647.1|BTRY
OG0008038	LOC108604930|XP_017849989.1|DBUS	LOC120775656|XP_039961853.1|BTRY
OG0008039	LOC108601242|XP_017844630.2|DBUS	LOC120781052|XP_039969148.1|BTRY
OG0008040	LOC108601691|XP_017845091.1|DBUS	LOC120778585|XP_039966389.1|BTRY
OG0008041	LOC108605369|XP_033150361.1|DBUS	LOC120775987|XP_039962351.1|BTRY
OG0008043	LOC108605419|XP_017850580.1|DBUS	LOC120775576|XP_039961742.1|BTRY
OG0008044	LOC108606230|XP_017851638.1|DBUS	LOC120775331|XP_039961407.1|BTRY
OG0008045	LOC108605905|XP_017851209.1|DBUS	LOC120775590|XP_039961760.1|BTRY
OG0008046	LOC108601743|XP_017845152.1|DBUS	LOC120776074|XP_039962481.1|BTRY
OG0008047	LOC108603609|XP_017848045.1|DBUS	LOC120770254|XP_039953496.1|BTRY
OG0008048	LOC108604543|XP_017849550.1|DBUS	LOC120776027|XP_039962409.1|BTRY
OG0008049	LOC108603606|XP_017848041.1|DBUS	LOC120774309|XP_039959778.1|BTRY
OG0008050	LOC108604222|XP_017849075.1|DBUS	LOC120768588|XP_039951285.1|BTRY
OG0008051	LOC108603520|XP_017847903.1|DBUS	LOC120779289|XP_039967440.1|BTRY
OG0008052	LOC108602978|XP_017846851.1|DBUS	LOC120769980|XP_039952993.1|BTRY
OG0008053	LOC108594658|XP_033150931.1|DBUS	LOC120781475|XP_039969630.1|BTRY
OG0008054	LOC108605729|XP_017851011.1|DBUS	LOC120775068|XP_039960988.1|BTRY
OG0008055	LOC108605551|XP_017850801.1|DBUS	LOC120775191|XP_039961180.1|BTRY
OG0008056	LOC108606404|XP_017851978.1|DBUS	LOC120775276|XP_039961306.1|BTRY
OG0008057	LOC108603194|XP_017847262.1|DBUS	LOC120781266|XP_039969380.1|BTRY
OG0008058	LOC108603522|XP_017847905.1|DBUS	LOC120775136|XP_039961101.1|BTRY
OG0008059	LOC108601749|XP_017845162.1|DBUS	LOC120782407|XP_039970587.1|BTRY
OG0008060	LOC108604689|XP_017849734.1|DBUS	LOC120782682|XP_039971007.1|BTRY
OG0008061	LOC108605842|XP_017851139.1|DBUS	LOC120775243|XP_039961256.1|BTRY
OG0008062	LOC108605579|XP_017850837.1|DBUS	LOC120775578|XP_039961749.1|BTRY
OG0008064	LOC108605760|XP_017851052.1|DBUS	LOC120773504|XP_039958390.1|BTRY
OG0008065	LOC108605735|XP_017851019.1|DBUS, LOC108605892|XP_017851196.1|DBUS	LOC120774838|XP_039960589.1|BTRY
OG0008067	LOC108606237|XP_017851667.1|DBUS	LOC120773716|XP_039958699.1|BTRY
OG0008068	LOC108606902|XP_017852924.1|DBUS	LOC120774511|XP_039960137.1|BTRY
OG0008069	LOC108602174|XP_017845699.1|DBUS	LOC120767330|XP_039949211.1|BTRY
OG0008070	LOC108604544|XP_017849551.1|DBUS	LOC120776037|XP_039962419.1|BTRY
OG0008072	LOC108606607|XP_017852363.1|DBUS	LOC120775286|XP_039961333.1|BTRY
OG0008073	LOC108605829|XP_017851124.1|DBUS	LOC120774068|XP_039959308.1|BTRY
OG0008074	LOC108605514|XP_017850753.1|DBUS	LOC120774056|XP_039959295.1|BTRY, LOC120780280|XP_039968478.1|BTRY
OG0008075	LOC108594695|XP_017835325.1|DBUS	LOC120770742|XP_039954264.1|BTRY
OG0008076	LOC108606558|XP_017852248.2|DBUS	LOC120774123|XP_039959426.1|BTRY
OG0008077	LOC108602233|XP_017845770.1|DBUS	LOC120774418|XP_039959979.1|BTRY
OG0008078	LOC108605513|XP_017850752.1|DBUS	LOC120774048|XP_039959284.1|BTRY
OG0008079	LOC108605771|XP_017851064.1|DBUS	LOC120774423|XP_039959986.1|BTRY
OG0008080	LOC108605428|XP_017850593.1|DBUS	LOC120774929|XP_039960740.1|BTRY
OG0008081	LOC108606401|XP_017851973.1|DBUS	LOC120773636|XP_039958578.1|BTRY
OG0008083	LOC108604830|XP_017849933.1|DBUS	LOC120767081|XP_039948881.1|BTRY
OG0008084	LOC108602972|XP_017846844.1|DBUS	LOC120782702|XP_039971042.1|BTRY
OG0008085	LOC108601586|XP_017844975.1|DBUS	LOC120766224|XP_039947534.1|BTRY
OG0008086	LOC108603193|XP_017847260.1|DBUS	LOC120776883|XP_039963878.1|BTRY
OG0008087	LOC108606515|XP_017852174.1|DBUS	LOC120775129|XP_039961087.1|BTRY
OG0008088	LOC108605038|XP_017850095.1|DBUS	LOC120774229|XP_039959622.1|BTRY
OG0008090	LOC108604925|XP_017849984.1|DBUS	LOC120775517|XP_039961663.1|BTRY
OG0008091	LOC108604057|XP_017848809.1|DBUS	LOC120771523|XP_039955518.1|BTRY
OG0008092	LOC108603933|XP_033149847.1|DBUS	LOC120777287|XP_039964435.1|BTRY
OG0008093	LOC108605391|XP_017850550.1|DBUS	LOC120774925|XP_039960736.1|BTRY
OG0008094	LOC108608560|XP_017855472.1|DBUS	LOC120768490|XP_039951140.1|BTRY
OG0008095	LOC108604303|XP_017849210.1|DBUS	LOC120774203|XP_039959584.1|BTRY
OG0008096	LOC108606486|XP_017852115.1|DBUS	LOC120773385|XP_039958153.1|BTRY
OG0008097	LOC108605661|XP_017850937.1|DBUS	LOC120774270|XP_039959685.1|BTRY
OG0008098	LOC108598226|XP_017841430.1|DBUS	LOC120777916|XP_039965434.1|BTRY
OG0008099	LOC108599666|XP_017842137.1|DBUS	LOC120778570|XP_039966369.1|BTRY
OG0008100	LOC108603912|XP_017848584.1|DBUS	LOC120779797|XP_039968110.1|BTRY
OG0008101	LOC108606866|XP_017852865.1|DBUS	LOC120773474|XP_039958322.1|BTRY
OG0008103	LOC108605902|XP_017851204.1|DBUS	LOC120775698|XP_039961943.1|BTRY
OG0008105	LOC108603108|XP_017847102.1|DBUS	LOC120766286|XP_039947622.1|BTRY
OG0008106	LOC108599888|XP_017842560.1|DBUS	LOC120777445|XP_039964693.1|BTRY
OG0008107	LOC108603264|XP_017847409.1|DBUS	LOC120778619|XP_039966439.1|BTRY
OG0008108	LOC108606473|XP_017852090.1|DBUS	LOC120775067|XP_039960987.1|BTRY
OG0008109	LOC108605672|XP_017850953.1|DBUS	LOC120775919|XP_039962255.1|BTRY
OG0008110	LOC108605783|XP_017851074.1|DBUS	LOC120774823|XP_039960564.1|BTRY
OG0008111	LOC108605582|XP_017850841.1|DBUS	LOC120775035|XP_039960935.1|BTRY
OG0008112	LOC108606498|XP_017852151.1|DBUS	LOC120773559|XP_039958458.1|BTRY
OG0008113	LOC108606021|XP_017851337.1|DBUS	LOC120773562|XP_039958465.1|BTRY
OG0008114	LOC108605624|XP_017850896.1|DBUS	LOC120773561|XP_039958464.1|BTRY
OG0008115	LOC108605248|XP_033150510.1|DBUS	LOC120774343|XP_039959840.1|BTRY
OG0008116	LOC108605292|XP_017850431.1|DBUS	LOC120774344|XP_039959845.1|BTRY
OG0008117	LOC108605137|XP_017850196.1|DBUS	LOC120774026|XP_039959253.1|BTRY
OG0008118	LOC108606050|XP_017851388.1|DBUS	LOC120774950|XP_039960764.1|BTRY
OG0008119	LOC108607232|XP_017853398.1|DBUS	LOC120775043|XP_039960953.1|BTRY
OG0008120	LOC108605853|XP_017851152.1|DBUS	LOC120775070|XP_039960992.1|BTRY
OG0008121	LOC108594746|XP_017835374.1|DBUS	LOC120775230|XP_039961236.1|BTRY
OG0008122	LOC108607083|XP_017853192.1|DBUS	LOC120775264|XP_039961283.1|BTRY
OG0008123	LOC108607255|XP_017853427.1|DBUS	LOC120773386|XP_039958154.1|BTRY
OG0008124	LOC108607272|XP_017853454.1|DBUS	LOC120776116|XP_039962552.1|BTRY
OG0008125	LOC108606433|XP_017852033.1|DBUS	LOC120774750|XP_039960442.1|BTRY
OG0008126	LOC108605022|XP_017850078.1|DBUS	LOC120774891|XP_039960689.1|BTRY
OG0008127	LOC108605417|XP_017850576.1|DBUS	LOC120774475|XP_039960066.1|BTRY
OG0008128	LOC108605351|XP_017850509.1|DBUS	LOC120776194|XP_039962754.1|BTRY
OG0008129	LOC108607095|XP_017853210.1|DBUS	LOC120775121|XP_039961077.1|BTRY
OG0008130	LOC108605619|XP_017850889.1|DBUS	LOC120774326|XP_039959810.1|BTRY
OG0008131	LOC108605953|XP_017851262.1|DBUS	LOC120774921|XP_039960731.1|BTRY
OG0008132	LOC108602926|XP_017846756.1|DBUS	LOC120780246|XP_039968440.1|BTRY
OG0008133	LOC108605688|XP_017850968.1|DBUS	LOC120775583|XP_039961752.1|BTRY
OG0008134	LOC108605024|XP_017850080.1|DBUS	LOC120774870|XP_039960641.1|BTRY
OG0008135	LOC108603559|XP_017847967.1|DBUS	LOC120775299|XP_039961351.1|BTRY
OG0008136	LOC108597410|XP_017839450.1|DBUS	LOC120768421|XP_039951036.1|BTRY
OG0008137	LOC108607104|XP_033150343.1|DBUS	LOC120775247|XP_039961261.1|BTRY
OG0008138	LOC108598431|XP_017840550.1|DBUS	LOC120776511|XP_039963153.1|BTRY
OG0008139	LOC108605271|XP_017850392.1|DBUS	LOC120774453|XP_039960035.1|BTRY
OG0008140	LOC108605539|XP_017850779.1|DBUS	LOC120776152|XP_039962630.1|BTRY
OG0008141	LOC108606564|XP_017852270.1|DBUS	LOC120776122|XP_039962583.1|BTRY
OG0008142	LOC108606215|XP_017851595.1|DBUS	LOC120773728|XP_039958718.1|BTRY
OG0008143	LOC108606367|XP_017851904.1|DBUS	LOC120775417|XP_039961529.1|BTRY
OG0008144	LOC108597392|XP_017839417.1|DBUS	LOC120770238|XP_039953466.1|BTRY
OG0008145	LOC108605135|XP_017850194.1|DBUS	LOC120773949|XP_039959107.1|BTRY
OG0008146	LOC108605918|XP_017851223.1|DBUS	LOC120775859|XP_039962163.1|BTRY
OG0008147	LOC108606992|XP_017853055.1|DBUS	LOC120774087|XP_039959353.1|BTRY
OG0008148	LOC108606411|XP_017851983.1|DBUS	LOC120775388|XP_039961482.1|BTRY
OG0008149	LOC108606758|XP_017852655.1|DBUS	LOC120773707|XP_039958679.1|BTRY
OG0008150	LOC108605206|XP_017850298.1|DBUS	LOC120773432|XP_039958247.1|BTRY
OG0008151	LOC117134950|XP_033150422.1|DBUS	LOC120775755|XP_039962019.1|BTRY
OG0008152	LOC108606818|XP_033150183.1|DBUS	LOC120773522|XP_039958413.1|BTRY
OG0008154	LOC108600428|XP_017843485.1|DBUS	LOC120777655|XP_039965040.1|BTRY
OG0008155	LOC108600555|XP_017843704.2|DBUS	LOC120777736|XP_039965161.1|BTRY
OG0008156	LOC108602401|XP_017846001.1|DBUS	LOC120781410|XP_039969559.1|BTRY
OG0008157	LOC108601860|XP_017845305.1|DBUS	LOC120777424|XP_039964667.1|BTRY
OG0008158	LOC108606905|XP_017852929.1|DBUS	LOC120775549|XP_039961710.1|BTRY
OG0008159	LOC108600013|XP_017842808.2|DBUS	LOC120777807|XP_039965275.1|BTRY
OG0008160	LOC108597200|XP_017839124.1|DBUS	LOC120770132|XP_039953247.1|BTRY
OG0008161	LOC108605406|XP_017850565.1|DBUS	LOC120775913|XP_039962240.1|BTRY
OG0008162	LOC108606850|XP_017852837.2|DBUS	LOC120774516|XP_039960145.1|BTRY
OG0008163	LOC108600582|XP_017843743.1|DBUS	LOC120779147|XP_039967295.1|BTRY
OG0008164	LOC108607204|XP_017853357.1|DBUS	LOC120773996|XP_039959199.1|BTRY
OG0008165	LOC108606732|XP_017852612.1|DBUS	LOC120774879|XP_039960667.1|BTRY
OG0008166	LOC108606733|XP_017852614.1|DBUS	LOC120774889|XP_039960686.1|BTRY
OG0008167	LOC108606127|XP_017851471.1|DBUS	LOC120774468|XP_039960058.1|BTRY
OG0008168	LOC108607109|XP_017853227.1|DBUS	LOC120774168|XP_039959522.1|BTRY
OG0008169	LOC108605726|XP_017851007.1|DBUS	LOC120774169|XP_039959524.1|BTRY
OG0008170	LOC108596092|XP_017837001.1|DBUS	LOC120774298|XP_039959754.1|BTRY
OG0008171	LOC108607021|XP_017853095.1|DBUS	LOC120775444|XP_039961564.1|BTRY
OG0008172	LOC108601449|XP_017844836.1|DBUS	LOC120782235|XP_039970336.1|BTRY
OG0008173	LOC108608376|XP_017855211.1|DBUS	LOC120774019|XP_039959235.1|BTRY
OG0008174	LOC108596061|XP_017836946.1|DBUS	LOC120770340|XP_039953672.1|BTRY
OG0008175	LOC108606836|XP_017852818.1|DBUS	LOC120774293|XP_039959749.1|BTRY
OG0008176	LOC108606643|XP_017852431.1|DBUS	LOC120775639|XP_039961828.1|BTRY
OG0008177	LOC108606552|XP_017852242.1|DBUS	LOC120774428|XP_039959996.1|BTRY
OG0008178	LOC108607206|XP_017853360.1|DBUS	LOC120776105|XP_039962528.1|BTRY
OG0008179	LOC108605326|XP_033150498.1|DBUS	LOC120775182|XP_039961171.1|BTRY
OG0008180	LOC108606523|XP_017852184.1|DBUS	LOC120774149|XP_039959488.1|BTRY
OG0008181	LOC108606525|XP_017852187.1|DBUS	LOC120774153|XP_039959495.1|BTRY
OG0008182	LOC108595480|XP_017836218.1|DBUS	LOC120772352|XP_039956850.1|BTRY
OG0008183	LOC108597743|XP_017839937.1|DBUS	LOC120771318|XP_039955192.1|BTRY
OG0008184	LOC108600912|XP_017844236.1|DBUS	LOC120772355|XP_039956855.1|BTRY
OG0008186	LOC108597286|XP_017839248.1|DBUS	LOC120771864|XP_039956047.1|BTRY
OG0008187	LOC108597159|XP_017839058.1|DBUS	LOC120771865|XP_039956048.1|BTRY
OG0008188	LOC108607745|XP_017854262.1|DBUS	LOC120769385|XP_039952290.1|BTRY
OG0008189	LOC108607603|XP_017853996.1|DBUS	LOC120769067|XP_039951858.1|BTRY
OG0008190	LOC117134617|XP_033149560.1|DBUS	LOC120778676|XP_039966544.1|BTRY
OG0008191	LOC108605677|XP_017850956.1|DBUS	LOC120775443|XP_039961563.1|BTRY
OG0008192	LOC108607153|XP_017853287.1|DBUS	LOC120774148|XP_039959487.1|BTRY
OG0008193	LOC108604999|XP_033150402.1|DBUS	LOC120775454|XP_039961574.1|BTRY
OG0008194	LOC108599225|XP_017841514.2|DBUS	LOC120775567|XP_039961729.1|BTRY
OG0008197	LOC108598195|XP_033149417.1|DBUS	LOC120777020|XP_039964067.1|BTRY
OG0008198	LOC108606766|XP_017852666.1|DBUS	LOC120775366|XP_039961463.1|BTRY
OG0008199	LOC108605637|XP_017850909.1|DBUS	LOC120775866|XP_039962169.1|BTRY
OG0008200	LOC108595391|XP_017836106.1|DBUS	LOC120771991|XP_039956281.1|BTRY
OG0008201	LOC108600553|XP_017843703.1|DBUS	LOC120777735|XP_039965160.1|BTRY
OG0008202	LOC108600380|XP_033149299.1|DBUS	LOC120778526|XP_039966295.1|BTRY
OG0008203	LOC108598763|XP_017840991.1|DBUS	LOC120776759|XP_039963654.1|BTRY
OG0008204	LOC108606445|XP_017852048.1|DBUS	LOC120773911|XP_039959035.1|BTRY
OG0008205	LOC108607145|XP_017853276.1|DBUS	LOC120773434|XP_039958249.1|BTRY
OG0008206	LOC108599951|XP_017842688.1|DBUS	LOC120777362|XP_039964565.1|BTRY
OG0008207	LOC108598929|XP_017841183.2|DBUS	LOC120778674|XP_039966542.1|BTRY
OG0008208	LOC108597044|XP_017838832.1|DBUS	LOC120773120|XP_039958049.1|BTRY
OG0008209	LOC108599681|XP_017842167.2|DBUS	LOC120778237|XP_039965928.1|BTRY
OG0008210	LOC108594712|XP_017835339.1|DBUS	LOC120772576|XP_039957204.1|BTRY
OG0008211	LOC108608170|XP_017854916.2|DBUS	LOC120768062|XP_039950517.1|BTRY
OG0008213	LOC108607133|XP_017853258.1|DBUS	LOC120774186|XP_039959548.1|BTRY
OG0008214	LOC108600126|XP_017842997.1|DBUS	LOC120768538|XP_039951209.1|BTRY
OG0008215	LOC108606826|XP_017852799.1|DBUS	LOC120774375|XP_039959905.1|BTRY
OG0008216	LOC108599798|XP_017842357.1|DBUS	LOC120778008|XP_039965606.1|BTRY
OG0008217	LOC117134959|XP_033150497.1|DBUS	LOC120774205|XP_039959583.1|BTRY
OG0008218	LOC108597016|XP_017838786.1|DBUS	LOC120770328|XP_039953653.1|BTRY
OG0008219	LOC108606388|XP_017851946.1|DBUS	LOC120773963|XP_039959132.1|BTRY
OG0008220	LOC108606910|XP_017852939.1|DBUS	LOC120774022|XP_039959244.1|BTRY
OG0008222	LOC108600417|XP_017843468.1|DBUS	LOC120777239|XP_039964365.1|BTRY
OG0008223	LOC108600061|XP_033149320.1|DBUS	LOC120779171|XP_039967339.1|BTRY
OG0008224	LOC108599949|XP_017842686.2|DBUS	LOC120777619|XP_039965002.1|BTRY
OG0008225	LOC108606613|XP_017852372.1|DBUS	LOC120774877|XP_039960665.1|BTRY
OG0008226	LOC108605506|XP_017850743.1|DBUS	LOC120774828|XP_039960573.1|BTRY, LOC120779719|XP_039968018.1|BTRY
OG0008227	LOC108601411|XP_017844798.1|DBUS	LOC120766232|XP_039947544.1|BTRY
OG0008228	LOC108603029|XP_017846928.1|DBUS	LOC120770755|XP_039954278.1|BTRY
OG0008229	LOC108602584|XP_017846209.1|DBUS	LOC120782471|XP_039970698.1|BTRY
OG0008230	LOC108604541|XP_017849548.1|DBUS	LOC120775905|XP_039962234.1|BTRY
OG0008232	LOC108600348|XP_017843360.2|DBUS	LOC120776766|XP_039963663.1|BTRY
OG0008233	LOC108600563|XP_033149951.1|DBUS	LOC120769379|XP_039952281.1|BTRY
OG0008234	LOC108595192|XP_017835864.1|DBUS	LOC120770367|XP_039953717.1|BTRY, LOC120770368|XP_039953718.1|BTRY
OG0008235	LOC108606059|XP_017851395.1|DBUS	LOC120773659|XP_039958606.1|BTRY
OG0008236	LOC108596822|XP_017838428.1|DBUS	LOC120770942|XP_039954586.1|BTRY
OG0008237	LOC108596942|XP_017838669.1|DBUS	LOC120771193|XP_039955023.1|BTRY
OG0008238	LOC108600876|XP_017844178.1|DBUS	LOC120776333|XP_039962800.1|BTRY
OG0008239	LOC108599025|XP_017841295.1|DBUS	LOC120776964|XP_039963991.1|BTRY
OG0008240	LOC108594823|XP_017835449.1|DBUS	LOC120772732|XP_039957428.1|BTRY
OG0008243	LOC108596511|XP_017837841.1|DBUS	LOC120772330|XP_039956807.1|BTRY
OG0008244	LOC108602901|XP_017846698.1|DBUS	LOC120769061|XP_039951850.1|BTRY, LOC120769068|XP_039951862.1|BTRY
OG0008245	LOC108596640|XP_017838092.1|DBUS	LOC120772852|XP_039957602.1|BTRY, LOC120770797|XP_039954310.1|BTRY, LOC120771477|XP_039955446.1|BTRY
OG0008246	LOC108595554|XP_017836303.1|DBUS	LOC120772887|XP_039957672.1|BTRY
OG0008247	LOC108604529|XP_017849530.1|DBUS	LOC120782802|XP_039971213.1|BTRY
OG0008248	LOC108603951|XP_017848633.1|DBUS	LOC120782845|XP_039971306.1|BTRY
OG0008249	LOC108596119|XP_017837055.1|DBUS, LOC108602277|XP_017845823.1|DBUS	LOC120766189|XP_039947478.1|BTRY, LOC120766694|XP_039948273.1|BTRY
OG0008250	LOC108596087|XP_017836993.1|DBUS	LOC120771474|XP_039955438.1|BTRY
OG0008251	LOC108595455|XP_017836183.1|DBUS	LOC120772173|XP_039956553.1|BTRY
OG0008252	LOC108595152|XP_017835806.1|DBUS	LOC120772643|XP_039957301.1|BTRY, LOC120771647|XP_039955694.1|BTRY
OG0008253	LOC108596362|XP_017837513.1|DBUS	LOC120772568|XP_039957190.1|BTRY
OG0008254	LOC108598740|XP_017840964.1|DBUS	LOC120776598|XP_039963316.1|BTRY
OG0008266	LOC108603269|XP_017847416.1|DBUS	LOC120766901|XP_039948586.1|BTRY
OG0008267	LOC108603762|XP_017848331.1|DBUS	LOC120767001|XP_039948747.1|BTRY
OG0008268	LOC108608300|XP_017855116.1|DBUS	LOC120774795|XP_039960518.1|BTRY
OG0008270	LOC108605457|XP_017850632.1|DBUS	LOC120773665|XP_039958616.1|BTRY
OG0008271	LOC108599545|XP_017841918.1|DBUS	LOC120779151|XP_039967302.1|BTRY
OG0008272	LOC108606510|XP_017852169.1|DBUS	LOC120774243|XP_039959638.1|BTRY
OG0008273	LOC108603821|XP_017848439.1|DBUS	LOC120781565|XP_039969738.1|BTRY
OG0008274	LOC108605341|XP_017850500.1|DBUS	LOC120775352|XP_039961444.1|BTRY
OG0008276	LOC108606731|XP_017852611.1|DBUS	LOC120774198|XP_039959572.1|BTRY
OG0008277	LOC108607263|XP_017853440.1|DBUS	LOC120773731|XP_039958721.1|BTRY
OG0008278	LOC108597418|XP_017839462.1|DBUS	LOC120775960|XP_039962306.1|BTRY
OG0008279	LOC108606477|XP_017852093.1|DBUS	LOC120774866|XP_039960630.1|BTRY
OG0008280	LOC108605785|XP_017851077.1|DBUS	LOC120775246|XP_039961260.1|BTRY
OG0008281	LOC108605603|XP_017850869.1|DBUS	LOC120775441|XP_039961561.1|BTRY
OG0008282	LOC108605177|XP_017850254.1|DBUS	LOC120775202|XP_039961199.1|BTRY
OG0008283	LOC108606371|XP_017851910.1|DBUS	LOC120773936|XP_039959080.1|BTRY
OG0008285	LOC108606007|XP_017851319.1|DBUS	LOC120774924|XP_039960733.1|BTRY
OG0008286	LOC108606993|XP_017853057.1|DBUS	LOC120775048|XP_039960959.1|BTRY
OG0008287	LOC108605449|XP_017850620.1|DBUS	LOC120773922|XP_039959052.1|BTRY
OG0008288	LOC108602294|XP_017845863.1|DBUS	LOC120781345|XP_039969483.1|BTRY
OG0008289	LOC108602483|XP_017846095.1|DBUS	LOC120782470|XP_039970697.1|BTRY
OG0008290	LOC108605847|XP_017851144.1|DBUS	LOC120775819|XP_039962107.1|BTRY
OG0008291	LOC108606778|XP_017852688.1|DBUS	LOC120775997|XP_039962364.1|BTRY
OG0008292	LOC108606863|XP_017852856.1|DBUS	LOC120775383|XP_039961477.1|BTRY
OG0008293	LOC108602206|XP_017845742.1|DBUS	LOC120774439|XP_039960014.1|BTRY
OG0008294	LOC108603888|XP_017848549.1|DBUS	LOC120782300|XP_039970444.1|BTRY
OG0008295	LOC108606629|XP_017852405.1|DBUS	LOC120774720|XP_039960404.1|BTRY
OG0008296	LOC108606421|XP_017852010.1|DBUS	LOC120775090|XP_039961023.1|BTRY
OG0008297	LOC108605462|XP_017850637.1|DBUS	LOC120775494|XP_039961633.1|BTRY
OG0008298	LOC108605532|XP_017850773.1|DBUS	LOC120776011|XP_039962388.1|BTRY
OG0008299	LOC108604104|XP_017848873.1|DBUS	LOC120772417|XP_039956955.1|BTRY
OG0008300	LOC108607024|XP_017853097.1|DBUS	LOC120774133|XP_039959450.1|BTRY
OG0008301	LOC108604598|XP_017849623.1|DBUS	LOC120782384|XP_039970561.1|BTRY
OG0008302	LOC108606534|XP_017852202.1|DBUS	LOC120773846|XP_039958915.1|BTRY
OG0008303	LOC108607058|XP_017853160.1|DBUS	LOC120775676|XP_039961901.1|BTRY
OG0008304	LOC108607154|XP_017853290.1|DBUS	LOC120774726|XP_039960411.1|BTRY
OG0008305	LOC117134895|XP_033150167.1|DBUS	LOC120775155|XP_039961127.1|BTRY
OG0008307	LOC108601767|XP_017845179.1|DBUS	LOC120766538|XP_039948050.1|BTRY
OG0008310	LOC108600225|XP_017843137.1|DBUS	LOC120778685|XP_039966555.1|BTRY
OG0008312	LOC108603483|XP_033150108.1|DBUS	LOC120766554|XP_039948072.1|BTRY
OG0008313	LOC108606676|XP_017852512.1|DBUS	LOC120773776|XP_039958794.1|BTRY
OG0008314	LOC108596105|XP_017837014.1|DBUS	LOC120775685|XP_039961918.1|BTRY
OG0008315	LOC108598548|XP_017840677.1|DBUS	LOC120775501|XP_039961642.1|BTRY
OG0008317	LOC108602132|XP_017845648.1|DBUS	LOC120771064|XP_039954807.1|BTRY
OG0008318	LOC108605190|XP_017850270.1|DBUS	LOC120773871|XP_039958958.1|BTRY
OG0008320	LOC108606611|XP_017852369.1|DBUS	LOC120774192|XP_039959554.1|BTRY
OG0008321	LOC108604473|XP_017849449.1|DBUS	LOC120766309|XP_039947659.1|BTRY
OG0008323	LOC108603972|XP_017848672.1|DBUS	LOC120780494|XP_039968702.1|BTRY
OG0008324	LOC108605523|XP_017850763.1|DBUS	LOC120774207|XP_039959588.1|BTRY
OG0008325	LOC108606514|XP_017852171.1|DBUS	LOC120773624|XP_039958562.1|BTRY
OG0008326	LOC108604376|XP_017849319.1|DBUS	LOC120766601|XP_039948140.1|BTRY
OG0008327	LOC108596045|XP_017836916.1|DBUS	LOC120770862|XP_039954412.1|BTRY
OG0008328	LOC108606168|XP_017851508.2|DBUS	LOC120775308|XP_039961377.1|BTRY
OG0008329	LOC108606893|XP_017852909.1|DBUS	LOC120773374|XP_039958137.1|BTRY
OG0008330	LOC108595595|XP_017836347.1|DBUS	LOC120771931|XP_039956162.1|BTRY
OG0008331	LOC108598719|XP_017840938.1|DBUS	LOC120778506|XP_039966269.1|BTRY
OG0008335	LOC108599537|XP_017841911.1|DBUS	LOC120777884|XP_039965378.1|BTRY
OG0008337	LOC108597337|XP_017839330.1|DBUS	LOC120781258|XP_039969344.1|BTRY
OG0008338	LOC108600388|XP_017843423.1|DBUS	LOC120778854|XP_039966816.1|BTRY
OG0008339	LOC108605504|XP_017850742.1|DBUS	LOC120775390|XP_039961484.1|BTRY
OG0008340	LOC108596235|XP_017837263.1|DBUS	LOC120772777|XP_039957490.1|BTRY
OG0008341	LOC108598420|XP_017840536.1|DBUS	LOC120766757|XP_039948365.1|BTRY
OG0008343	LOC108603142|XP_017847168.1|DBUS	LOC120766248|XP_039947564.1|BTRY
OG0008344	LOC108600347|XP_033149277.1|DBUS	LOC120777695|XP_039965103.1|BTRY
