Orthogroup	DSUZ.longest_only	DBUS.longest_only
OG0009142	LOC108018079|XP_016940970.1|DSUZ	LOC108596135|XP_017837091.1|DBUS
OG0009143	LOC108008880|XP_016928274.1|DSUZ	LOC108594932|XP_017835555.1|DBUS
OG0009144	LOC108008789|XP_016928174.1|DSUZ	LOC108595783|XP_017836564.1|DBUS
OG0009145	LOC108008740|XP_016928127.1|DSUZ	LOC108595500|XP_017836241.1|DBUS
OG0009146	LOC108019873|XP_016943432.1|DSUZ	LOC108597422|XP_017839463.1|DBUS
OG0009147	LOC108008758|XP_016928145.1|DSUZ	LOC108594996|XP_017835618.1|DBUS
OG0009148	LOC108019897|XP_016943469.1|DSUZ	LOC108597434|XP_017839481.1|DBUS
OG0009149	LOC108008110|XP_016927388.1|DSUZ	LOC108595641|XP_033149012.1|DBUS
OG0009150	LOC108019736|XP_036669854.1|DSUZ	LOC108600034|XP_017842861.1|DBUS
OG0009151	LOC108010270|XP_016930621.1|DSUZ	LOC108596607|XP_017838027.1|DBUS
OG0009152	LOC108009143|XP_016928736.1|DSUZ	LOC108596530|XP_017838211.1|DBUS
OG0009153	LOC108009137|XP_016928729.1|DSUZ	LOC108595603|XP_017836358.1|DBUS
OG0009154	LOC108015774|XP_016937805.1|DSUZ	LOC108604273|XP_017849161.1|DBUS
OG0009155	LOC108017956|XP_016940713.1|DSUZ	LOC108595479|XP_017836217.1|DBUS
OG0009156	LOC108021716|XP_016946042.1|DSUZ	LOC108601269|XP_017844320.1|DBUS
OG0009157	LOC108021567|XP_016945834.1|DSUZ	LOC108598610|XP_017840797.2|DBUS
OG0009158	LOC108013202|XP_016934402.1|DSUZ	LOC108598714|XP_017840932.1|DBUS
OG0009159	LOC108005447|XP_016924225.1|DSUZ	LOC108606438|XP_017852039.1|DBUS
OG0009160	LOC108008706|XP_016928103.2|DSUZ	LOC108607014|XP_017853086.1|DBUS
OG0009161	LOC108016971|XP_016939402.1|DSUZ	LOC108606775|XP_017852683.1|DBUS
OG0009162	LOC108012540|XP_016933443.1|DSUZ	LOC108598999|XP_017841265.1|DBUS
OG0009163	LOC108013399|XP_016934741.1|DSUZ	LOC108601164|XP_017844585.1|DBUS
OG0009164	LOC108013543|XP_016934935.1|DSUZ	LOC108598602|XP_017840786.2|DBUS
OG0009165	LOC108013024|XP_016934103.2|DSUZ	LOC108597968|XP_033149605.1|DBUS
OG0009166	LOC108012287|XP_016933077.1|DSUZ	LOC108597887|XP_017839994.1|DBUS
OG0009167	LOC108013445|XP_036671699.1|DSUZ	LOC108600282|XP_017843241.1|DBUS
OG0009168	LOC108013443|XP_016934807.2|DSUZ	LOC108600283|XP_017843242.1|DBUS
OG0009169	LOC108013087|XP_016934209.1|DSUZ	LOC108599735|XP_017842232.2|DBUS
OG0009170	LOC108007494|XP_016926665.2|DSUZ	LOC108598893|XP_017841143.1|DBUS
OG0009171	LOC118877374|XP_036671805.1|DSUZ	LOC108598596|XP_017840779.1|DBUS
OG0009172	LOC108014002|XP_036671656.1|DSUZ	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS
OG0009173	LOC108013182|XP_016934372.1|DSUZ	LOC108599838|XP_017842437.1|DBUS
OG0009174	LOC108018974|XP_016942065.2|DSUZ	LOC108605730|XP_017851014.1|DBUS
OG0009175	LOC108007876|XP_016927133.1|DSUZ	LOC108607869|XP_017854450.1|DBUS
OG0009176	LOC108012465|XP_016933344.1|DSUZ	LOC108598781|XP_017841010.2|DBUS
OG0009178	LOC108007024|XP_036671694.1|DSUZ	LOC108598884|XP_017841134.2|DBUS
OG0009179	LOC108007685|XP_016926898.1|DSUZ, LOC118877192|XP_036670342.1|DSUZ	LOC108599208|XP_017841492.1|DBUS
OG0009180	LOC108012641|XP_016933552.1|DSUZ	LOC108599056|XP_017841325.1|DBUS
OG0009181	LOC108005741|XP_016924558.1|DSUZ	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS
OG0009182	LOC108011757|XP_036670421.1|DSUZ	LOC108598750|XP_033149466.1|DBUS
OG0009183	LOC108012237|XP_016933023.1|DSUZ	LOC108599232|XP_017841519.1|DBUS
OG0009185	LOC108017636|XP_016940233.1|DSUZ	LOC108598426|XP_017840541.2|DBUS
OG0009186	LOC108012437|XP_016933292.1|DSUZ	LOC108598959|XP_017841218.1|DBUS
OG0009187	LOC108018292|XP_016941307.1|DSUZ	LOC108602363|XP_017845953.1|DBUS
OG0009188	LOC108008620|XP_016927990.1|DSUZ	LOC108596236|XP_017837264.1|DBUS
OG0009189	LOC108018820|XP_016941894.2|DSUZ	LOC108598643|XP_017841264.1|DBUS
OG0009190	LOC108012693|XP_016933609.1|DSUZ	LOC108599260|XP_017841544.2|DBUS
OG0009191	LOC108008192|XP_016927472.1|DSUZ	LOC108594650|XP_017835281.1|DBUS
OG0009192	LOC108015066|XP_016936795.1|DSUZ	LOC108596074|XP_017836976.1|DBUS
OG0009194	LOC108017935|XP_016940643.1|DSUZ	LOC108606310|XP_017851843.1|DBUS
OG0009195	LOC108012722|XP_016933643.1|DSUZ	LOC108599024|XP_017841294.1|DBUS
OG0009196	LOC108012256|XP_016933044.1|DSUZ	LOC108598082|XP_033149341.1|DBUS
OG0009197	LOC108012307|XP_016933097.2|DSUZ	LOC108601024|XP_033149575.1|DBUS
OG0009198	LOC108007541|XP_016926720.2|DSUZ	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS
OG0009199	LOC108015798|XP_016937847.2|DSUZ	LOC108599211|XP_033149402.1|DBUS
OG0009200	LOC108009950|XP_016930186.1|DSUZ	LOC108597073|XP_017838892.1|DBUS
OG0009201	LOC108017890|XP_016940548.1|DSUZ	LOC108597227|XP_017839159.1|DBUS
OG0009202	LOC108008826|XP_036669464.1|DSUZ	LOC108595873|XP_017836654.1|DBUS
OG0009203	LOC108019675|XP_016943055.1|DSUZ	LOC108595499|XP_017836240.1|DBUS
OG0009205	LOC108008931|XP_016928331.1|DSUZ	LOC108594891|XP_017835518.1|DBUS
OG0009206	LOC108009019|XP_016928480.1|DSUZ	LOC108596619|XP_017838053.1|DBUS
OG0009207	LOC108012026|XP_036673352.1|DSUZ	LOC108602487|XP_017846100.1|DBUS
OG0009209	LOC118877909|XP_036674335.1|DSUZ	LOC108602207|XP_017845743.1|DBUS
OG0009210	LOC108017873|XP_016940523.1|DSUZ	LOC108595573|XP_017836322.1|DBUS
OG0009211	LOC108021454|XP_016945669.1|DSUZ	LOC108608160|XP_017854906.1|DBUS
OG0009214	LOC108012716|XP_016933633.1|DSUZ	LOC108600053|XP_017842889.1|DBUS
OG0009219	LOC108010835|XP_036675643.1|DSUZ	LOC108601618|XP_017845006.2|DBUS
OG0009221	LOC108010037|XP_016930337.1|DSUZ	LOC108604238|XP_017849103.1|DBUS
OG0009222	LOC108018923|XP_016942004.1|DSUZ	LOC108605738|XP_017851023.1|DBUS
OG0009224	LOC108011067|XP_016931619.1|DSUZ	LOC108601545|XP_017844933.1|DBUS
OG0009225	LOC108016586|XP_016938759.1|DSUZ	LOC108607163|XP_017853302.1|DBUS
OG0009226	LOC118878358|XP_036676903.1|DSUZ	LOC108605990|XP_033150338.1|DBUS
OG0009228	LOC108019167|XP_016942414.1|DSUZ	LOC108605838|XP_017851135.1|DBUS
OG0009231	LOC108018977|XP_016942069.1|DSUZ	LOC108605106|XP_017850158.1|DBUS
OG0009236	LOC108005631|XP_016924431.1|DSUZ	LOC108602747|XP_017846393.1|DBUS
OG0009238	LOC108018651|XP_016941712.2|DSUZ	LOC108598976|XP_017841239.2|DBUS
OG0009239	LOC108006887|XP_016925960.1|DSUZ	LOC108598474|XP_017840612.1|DBUS
OG0009241	LOC108021231|XP_016945326.1|DSUZ	LOC108608428|XP_017855285.2|DBUS
OG0009243	LOC118876946|XP_036669381.1|DSUZ	LOC117134727|XP_033149249.1|DBUS
OG0009245	LOC108018602|XP_016941651.2|DSUZ	LOC108601429|XP_017844816.1|DBUS
OG0009247	LOC118877790|XP_036673763.1|DSUZ	LOC108602153|XP_017845675.1|DBUS
OG0009248	LOC108013723|XP_016935152.1|DSUZ	LOC108607036|XP_017853118.1|DBUS
OG0009249	LOC108021686|XP_016946000.1|DSUZ	LOC108607905|XP_033149912.1|DBUS
OG0009251	LOC108005660|XP_016924471.1|DSUZ	LOC108605908|XP_017851212.1|DBUS
OG0009252	LOC108015261|XP_016937106.1|DSUZ	LOC108606957|XP_017853004.1|DBUS
OG0009253	LOC108014994|XP_016936705.1|DSUZ	LOC108605634|XP_017850906.1|DBUS
OG0009254	LOC108016549|XP_036676563.1|DSUZ	LOC108607066|XP_017853171.1|DBUS
OG0009255	LOC108016856|XP_016939210.1|DSUZ	LOC108605924|XP_017851230.1|DBUS
OG0009256	LOC108004850|XP_016923421.1|DSUZ	LOC108607162|XP_017853301.1|DBUS
OG0009257	LOC108005125|XP_036677200.1|DSUZ	LOC108605768|XP_017851060.1|DBUS
OG0009258	LOC108005366|XP_036677040.1|DSUZ	LOC108605379|XP_033150356.1|DBUS
OG0009259	LOC108019110|XP_016942320.1|DSUZ	LOC108605468|XP_017850643.1|DBUS
OG0009260	LOC108020467|XP_016944281.1|DSUZ	LOC108606968|XP_017853020.1|DBUS
OG0009261	LOC108013732|XP_016935165.1|DSUZ	LOC108606455|XP_017852057.1|DBUS
OG0009262	LOC108011108|XP_016931669.2|DSUZ	LOC108605588|XP_017850847.1|DBUS
OG0009263	LOC108015194|XP_016937003.1|DSUZ	LOC108606383|XP_017851937.1|DBUS
OG0009264	LOC108015041|XP_016936762.1|DSUZ	LOC108605254|XP_017850363.1|DBUS
OG0009265	LOC108015059|XP_016936788.1|DSUZ	LOC108606635|XP_017852419.1|DBUS
OG0009266	LOC108011956|XP_036668659.1|DSUZ	LOC108608213|XP_033150684.1|DBUS
OG0009269	LOC108018606|XP_036673518.1|DSUZ	LOC108601855|XP_017845295.1|DBUS
OG0009270	LOC108008996|XP_016928429.1|DSUZ	LOC108594707|XP_017835336.1|DBUS
OG0009271	LOC108005412|XP_016924161.1|DSUZ	LOC108606901|XP_017852921.1|DBUS
OG0009272	LOC108012771|XP_036672048.1|DSUZ	LOC108598321|XP_017840427.1|DBUS
OG0009273	LOC108008964|XP_016928384.1|DSUZ	LOC108601408|XP_017844799.1|DBUS
OG0009274	LOC108007148|XP_036671781.1|DSUZ	LOC108599873|XP_017842514.1|DBUS
OG0009275	LOC108020179|XP_016943772.1|DSUZ	LOC108604978|XP_017850036.1|DBUS
OG0009276	LOC108017872|XP_016940522.1|DSUZ	LOC108595721|XP_017836491.1|DBUS
OG0009277	LOC108014929|XP_016936638.1|DSUZ	LOC108605007|XP_017850062.1|DBUS
OG0009278	LOC108016574|XP_016938735.1|DSUZ	LOC108604934|XP_033150259.1|DBUS
OG0009279	LOC108010824|XP_036678624.1|DSUZ	LOC108603585|XP_017848019.1|DBUS
OG0009280	LOC108016983|XP_016939418.1|DSUZ	LOC108606806|XP_017852765.1|DBUS
OG0009281	LOC108004769|XP_016923303.1|DSUZ	LOC108607269|XP_017853451.1|DBUS
OG0009282	LOC108012285|XP_016933079.1|DSUZ	LOC108606722|XP_017852597.1|DBUS
OG0009283	LOC108018107|XP_036678405.1|DSUZ	LOC108594498|XP_017835185.2|DBUS
OG0009284	LOC108020718|XP_016944576.1|DSUZ	LOC108598745|XP_017840969.1|DBUS
OG0009285	LOC108020417|XP_016944211.1|DSUZ	LOC108607423|XP_017853717.1|DBUS
OG0009287	LOC108012487|XP_016933385.1|DSUZ	LOC108599897|XP_017842577.1|DBUS
OG0009288	LOC108011156|XP_016931730.1|DSUZ	LOC108605055|XP_017850111.1|DBUS
OG0009290	LOC108009000|XP_016928434.1|DSUZ	LOC108595921|XP_017836699.1|DBUS
OG0009292	LOC108018919|XP_016942000.1|DSUZ	LOC108605939|XP_017851249.1|DBUS
OG0009293	LOC108018982|XP_016942077.1|DSUZ	LOC108606746|XP_017852633.1|DBUS
OG0009294	LOC108008896|XP_016928290.1|DSUZ	LOC108594867|XP_017835494.1|DBUS
OG0009295	LOC108019058|XP_016942173.1|DSUZ	LOC108605129|XP_033150410.1|DBUS
OG0009296	LOC108016308|XP_016938431.2|DSUZ	LOC108603649|XP_017848104.1|DBUS
OG0009297	LOC108016303|XP_036675656.1|DSUZ	LOC108601826|XP_017845256.1|DBUS
OG0009299	LOC108005052|XP_036672716.1|DSUZ, LOC108005051|XP_016923680.2|DSUZ	LOC108603655|XP_033150110.1|DBUS
OG0009300	LOC108005028|XP_036672699.1|DSUZ, LOC108005026|XP_036673268.1|DSUZ	LOC108603652|XP_017848115.1|DBUS
OG0009301	LOC108012067|XP_036674232.1|DSUZ	LOC108601620|XP_033150122.1|DBUS
OG0009302	LOC118878002|XP_036674905.1|DSUZ	LOC108601677|XP_017845075.1|DBUS
OG0009303	LOC108011001|XP_016931516.2|DSUZ	LOC108601302|XP_033150052.1|DBUS
OG0009304	LOC108015963|XP_016938034.2|DSUZ	LOC108602434|XP_017846044.1|DBUS
OG0009305	LOC108004947|XP_016923534.2|DSUZ	LOC108603384|XP_017847644.1|DBUS
OG0009306	LOC108004670|XP_016923137.1|DSUZ	LOC108605482|XP_017850662.1|DBUS
OG0009307	LOC108012112|XP_016932884.1|DSUZ	LOC108603480|XP_017847817.1|DBUS
OG0009308	LOC108016018|XP_016938102.2|DSUZ	LOC108602968|XP_017846839.1|DBUS
OG0009309	LOC108004938|XP_036673854.1|DSUZ	LOC117135097|XP_033150960.1|DBUS
OG0009310	LOC108014809|XP_016936493.2|DSUZ	LOC108602213|XP_017845749.1|DBUS
OG0009311	LOC108010614|XP_036674648.1|DSUZ, LOC118876764|XP_036673630.1|DSUZ	LOC108602302|XP_017845873.1|DBUS
OG0009312	LOC108004942|XP_036673809.1|DSUZ	LOC108602508|XP_017846127.2|DBUS
OG0009313	LOC108007375|XP_016926519.2|DSUZ	LOC108604821|XP_017849920.1|DBUS
OG0009314	LOC108014544|XP_036673264.1|DSUZ	LOC108601672|XP_017845066.1|DBUS
OG0009315	LOC108006968|XP_016926062.2|DSUZ	LOC108602827|XP_017846550.1|DBUS
OG0009316	LOC108007972|XP_016927231.2|DSUZ	LOC108603087|XP_017847066.1|DBUS
OG0009317	LOC108020328|XP_036673355.1|DSUZ	LOC108601943|XP_017845412.1|DBUS
OG0009318	LOC108018377|XP_016941410.2|DSUZ	LOC108602782|XP_017846483.1|DBUS
OG0009319	LOC118877671|XP_036673196.1|DSUZ	LOC108602920|XP_017846750.1|DBUS
OG0009320	LOC108014066|XP_016935574.1|DSUZ	LOC108602397|XP_017845997.1|DBUS
OG0009321	LOC108016306|XP_016938429.2|DSUZ	LOC108602613|XP_017846240.1|DBUS
OG0009322	LOC108007650|XP_036674084.1|DSUZ	LOC108601734|XP_017845144.1|DBUS
OG0009323	LOC108016021|XP_016938105.1|DSUZ	LOC108602172|XP_017845697.1|DBUS
OG0009324	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ	LOC108602709|XP_017846352.1|DBUS
OG0009325	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ	LOC108603915|XP_017848589.1|DBUS
OG0009326	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ	LOC108602641|XP_017846275.1|DBUS
OG0009327	LOC108015524|XP_016937483.1|DSUZ	LOC108602462|XP_017846074.1|DBUS
OG0009328	LOC108015471|XP_016937391.2|DSUZ	LOC108602529|XP_033149979.1|DBUS
OG0009329	LOC108011895|XP_036674719.1|DSUZ	LOC108601570|XP_033149783.1|DBUS
OG0009330	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ	LOC108602011|XP_017845503.1|DBUS
OG0009331	LOC108020119|XP_036672742.1|DSUZ	LOC108602458|XP_017846069.1|DBUS
OG0009332	LOC108011577|XP_016932236.2|DSUZ	LOC108602880|XP_017846670.1|DBUS
OG0009333	LOC108005716|XP_036673182.1|DSUZ	LOC108601288|XP_033150011.1|DBUS
OG0009334	LOC108012162|XP_036675493.1|DSUZ	LOC108601405|XP_017844793.1|DBUS
OG0009335	LOC108006101|XP_016925035.2|DSUZ	LOC108604842|XP_017849950.1|DBUS
OG0009336	LOC108010838|XP_016931297.2|DSUZ	LOC108601723|XP_017845130.1|DBUS
OG0009337	LOC108005501|XP_016924294.1|DSUZ	LOC108605087|XP_017850143.2|DBUS
OG0009338	LOC108011601|XP_016932261.1|DSUZ, LOC118879040|XP_036677928.1|DSUZ	LOC108601886|XP_017845350.1|DBUS
OG0009339	LOC108011613|XP_016932272.1|DSUZ	LOC108601329|XP_033149825.1|DBUS
OG0009340	LOC108014908|XP_036674649.1|DSUZ, LOC108014912|XP_036672824.1|DSUZ	LOC108601380|XP_017844768.1|DBUS
OG0009341	LOC108018298|XP_016941319.1|DSUZ	LOC108604618|XP_017849648.1|DBUS
OG0009342	LOC108008062|XP_016927334.1|DSUZ	LOC108602054|XP_017845557.1|DBUS
OG0009343	LOC108005611|XP_036672801.1|DSUZ	LOC108601827|XP_017845257.1|DBUS
OG0009344	LOC108016177|XP_016938289.2|DSUZ	LOC108601376|XP_017844765.1|DBUS
OG0009345	LOC108019529|XP_016942856.2|DSUZ	LOC108603115|XP_017847114.1|DBUS
OG0009346	LOC108020154|XP_016943744.1|DSUZ, LOC118877722|XP_036673555.1|DSUZ	LOC108602313|XP_017845886.1|DBUS
OG0009347	LOC108004993|XP_016923601.2|DSUZ	LOC108601362|XP_017844751.1|DBUS
OG0009348	LOC118877648|XP_036673117.1|DSUZ	LOC108603887|XP_017848548.1|DBUS
OG0009349	LOC108015668|XP_036673732.1|DSUZ	LOC108595515|XP_017836258.1|DBUS
OG0009350	LOC108008039|XP_016927312.2|DSUZ	LOC108602512|XP_017846131.1|DBUS
OG0009351	LOC108008035|XP_036675659.1|DSUZ	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS
OG0009352	LOC108016024|XP_016938108.1|DSUZ	LOC108601418|XP_017844806.1|DBUS
OG0009353	LOC108020519|XP_016944351.1|DSUZ	LOC108603063|XP_017846988.1|DBUS
OG0009354	LOC108021582|XP_016945860.1|DSUZ	LOC108608033|XP_017854702.1|DBUS
OG0009355	LOC108014281|XP_016935817.1|DSUZ	LOC108605807|XP_017851104.2|DBUS
OG0009356	LOC108019614|XP_016942986.1|DSUZ	LOC108607614|XP_033150847.1|DBUS
OG0009357	LOC108021370|XP_016945550.1|DSUZ	LOC108608561|XP_017855473.1|DBUS
OG0009358	LOC108015394|XP_016937306.1|DSUZ	LOC108598305|XP_017840413.1|DBUS
OG0009359	LOC108015384|XP_016937295.1|DSUZ	LOC108598294|XP_017840402.1|DBUS
OG0009360	LOC108009645|XP_016929640.1|DSUZ	LOC108601258|XP_017844650.1|DBUS
OG0009361	LOC108006252|XP_016925194.1|DSUZ	LOC108598283|XP_017840391.1|DBUS
OG0009362	LOC108010550|XP_016930922.1|DSUZ	LOC108602828|XP_017846555.1|DBUS
OG0009363	LOC108021493|XP_016945730.1|DSUZ	LOC108608287|XP_017855093.2|DBUS
OG0009364	LOC108009323|XP_016929086.1|DSUZ	LOC108597536|XP_017839628.1|DBUS
OG0009365	LOC108021111|XP_016945143.1|DSUZ	LOC108608184|XP_017854954.1|DBUS
OG0009366	LOC108006484|XP_016925499.1|DSUZ	LOC108602106|XP_017845623.2|DBUS
OG0009367	LOC108006309|XP_016925293.1|DSUZ	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS
OG0009368	LOC108020974|XP_016944918.1|DSUZ	LOC108607532|XP_017853902.1|DBUS
OG0009369	LOC108016736|XP_016938965.1|DSUZ	LOC108607935|XP_017854540.1|DBUS
OG0009370	LOC108017471|XP_016940006.1|DSUZ	LOC108603214|XP_017847301.2|DBUS
OG0009372	LOC108014207|XP_016935736.1|DSUZ	LOC108599568|XP_017841974.1|DBUS
OG0009373	LOC108006546|XP_016925570.1|DSUZ	LOC108608370|XP_017855207.1|DBUS
OG0009374	LOC108021190|XP_016945267.1|DSUZ	LOC108607731|XP_033150888.1|DBUS
OG0009376	LOC108018143|XP_016941095.1|DSUZ	LOC108599270|XP_017841556.1|DBUS
OG0009377	LOC108005388|XP_016924141.1|DSUZ	LOC108601764|XP_017846159.2|DBUS
OG0009378	LOC108007826|XP_016927081.1|DSUZ	LOC108596223|XP_017837244.2|DBUS
OG0009379	LOC108020367|XP_016944081.1|DSUZ	LOC108607940|XP_017854546.1|DBUS
OG0009380	LOC108009957|XP_016930206.1|DSUZ	LOC108594244|XP_017834849.1|DBUS
OG0009381	LOC108006957|XP_016926054.1|DSUZ	LOC108608115|XP_017854832.1|DBUS
OG0009382	LOC108020936|XP_016944857.1|DSUZ	LOC108607666|XP_017854115.1|DBUS
OG0009383	LOC108017642|XP_016940240.1|DSUZ	LOC108608414|XP_017855262.2|DBUS
OG0009384	LOC108018032|XP_016940899.1|DSUZ	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS
OG0009385	LOC108011782|XP_016932510.1|DSUZ	LOC108607750|XP_017854267.1|DBUS
OG0009386	LOC108016275|XP_016938395.1|DSUZ	LOC108604706|XP_017849762.2|DBUS
OG0009387	LOC108018092|XP_016940985.1|DSUZ	LOC108596556|XP_017837942.1|DBUS
OG0009388	LOC108017786|XP_016940417.1|DSUZ	LOC108595082|XP_017835722.1|DBUS
OG0009390	LOC108009617|XP_016929591.1|DSUZ	LOC108596880|XP_017838546.1|DBUS
OG0009391	LOC108021010|XP_016944979.1|DSUZ	LOC108607463|XP_017854277.1|DBUS
OG0009392	LOC108017758|XP_016940360.1|DSUZ	LOC108595613|XP_017836367.1|DBUS
OG0009393	LOC108005927|XP_036674949.1|DSUZ	LOC108602567|XP_017846190.1|DBUS
OG0009394	LOC108008608|XP_016927977.1|DSUZ	LOC108595625|XP_017836380.1|DBUS
OG0009395	LOC118876965|XP_036669496.1|DSUZ	LOC108596128|XP_017837080.1|DBUS
OG0009396	LOC108008977|XP_016928409.1|DSUZ	LOC108596554|XP_017837940.1|DBUS
OG0009397	LOC108009240|XP_016928897.1|DSUZ	LOC108595869|XP_017836650.1|DBUS
OG0009398	LOC108008848|XP_016928243.1|DSUZ	LOC108595123|XP_017835773.1|DBUS
OG0009399	LOC108010006|XP_016930285.1|DSUZ	LOC108596717|XP_017838240.1|DBUS
OG0009400	LOC108008816|XP_016928211.1|DSUZ	LOC108597595|XP_017839706.1|DBUS
OG0009401	LOC108011174|XP_016931753.1|DSUZ	LOC108608281|XP_017855084.1|DBUS
OG0009402	LOC118877924|XP_036674393.1|DSUZ, LOC108020265|XP_016943876.2|DSUZ	LOC108601856|XP_017845297.1|DBUS
OG0009403	LOC108008736|XP_016928122.1|DSUZ	LOC108595295|XP_017835996.1|DBUS
OG0009404	LOC118878710|XP_036677623.1|DSUZ, LOC108017740|XP_016940339.1|DSUZ	LOC108597212|XP_017839140.1|DBUS
OG0009405	LOC108008414|XP_016927748.1|DSUZ	LOC108595374|XP_017836090.1|DBUS
OG0009407	LOC108008447|XP_016927788.1|DSUZ	LOC108595355|XP_017836067.1|DBUS
OG0009408	LOC108009111|XP_016928671.1|DSUZ	LOC108594904|XP_017835531.1|DBUS
OG0009409	LOC108009831|XP_016930010.1|DSUZ	LOC108595893|XP_017836672.1|DBUS
OG0009410	LOC108008998|XP_016928431.1|DSUZ	LOC108594771|XP_033149187.1|DBUS
OG0009411	LOC108019904|XP_016943482.1|DSUZ	LOC108595154|XP_017835808.1|DBUS
OG0009412	LOC108018117|XP_016941033.1|DSUZ	LOC108597604|XP_017839716.1|DBUS
OG0009413	LOC108017762|XP_016940368.1|DSUZ	LOC108595892|XP_017836671.1|DBUS
OG0009414	LOC108017759|XP_016940361.1|DSUZ	LOC108597062|XP_017838875.1|DBUS
OG0009415	LOC108017845|XP_016940489.1|DSUZ	LOC108594726|XP_033149240.1|DBUS
OG0009416	LOC108008894|XP_016928287.1|DSUZ	LOC108595875|XP_017836655.1|DBUS
OG0009417	LOC108008925|XP_016928323.1|DSUZ	LOC108595954|XP_017836728.1|DBUS
OG0009418	LOC108008869|XP_016928263.1|DSUZ	LOC108595881|XP_017836661.2|DBUS
OG0009419	LOC108008917|XP_016928312.1|DSUZ	LOC108595713|XP_017836485.1|DBUS
OG0009420	LOC108008790|XP_016928175.2|DSUZ	LOC108595714|XP_017836486.1|DBUS
OG0009421	LOC108010303|XP_016930674.1|DSUZ	LOC108595048|XP_017835677.1|DBUS
OG0009422	LOC108018125|XP_016941052.1|DSUZ	LOC108597004|XP_017838770.1|DBUS
OG0009423	LOC108008337|XP_016927653.1|DSUZ	LOC108595304|XP_017836007.1|DBUS
OG0009424	LOC108008616|XP_016927986.1|DSUZ	LOC108595583|XP_017836333.1|DBUS
OG0009425	LOC108019622|XP_016942992.1|DSUZ	LOC108595771|XP_017836549.1|DBUS
OG0009426	LOC108019640|XP_016943012.2|DSUZ	LOC108595503|XP_017836245.1|DBUS
OG0009427	LOC108018023|XP_016940876.1|DSUZ	LOC108597707|XP_017839882.1|DBUS
OG0009428	LOC108009028|XP_016928489.1|DSUZ	LOC108594962|XP_017835585.1|DBUS
OG0009429	LOC108008647|XP_016928022.1|DSUZ	LOC108594892|XP_017835519.1|DBUS
OG0009430	LOC108009118|XP_016928682.1|DSUZ	LOC108595356|XP_017836068.1|DBUS
OG0009431	LOC108009878|XP_016930074.1|DSUZ	LOC108597334|XP_017839320.1|DBUS
OG0009432	LOC108009838|XP_016930015.1|DSUZ	LOC108595841|XP_017836621.1|DBUS
OG0009433	LOC108010260|XP_016930605.1|DSUZ	LOC108595285|XP_017835986.1|DBUS
OG0009434	LOC108009667|XP_016929686.1|DSUZ	LOC108595166|XP_017835827.1|DBUS
OG0009435	LOC108010096|XP_016930405.1|DSUZ	LOC108595164|XP_017835824.1|DBUS
OG0009436	LOC108019737|XP_016943158.1|DSUZ	LOC108597103|XP_017838964.1|DBUS
OG0009437	LOC108009146|XP_016928739.1|DSUZ	LOC108596532|XP_017838212.2|DBUS
OG0009438	LOC108019691|XP_016943073.2|DSUZ	LOC108595337|XP_017836046.1|DBUS
OG0009439	LOC108019567|XP_016942894.1|DSUZ	LOC108595818|XP_017836598.1|DBUS
OG0009440	LOC108017936|XP_016940644.1|DSUZ	LOC108597469|XP_017839531.1|DBUS
OG0009441	LOC108005487|XP_016924280.2|DSUZ	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS
OG0009442	LOC108018917|XP_016941998.1|DSUZ	LOC108607111|XP_017853229.1|DBUS
OG0009443	LOC108008898|XP_016928292.1|DSUZ	LOC108595751|XP_017836529.1|DBUS
OG0009444	LOC108005205|XP_016923881.1|DSUZ	LOC108606717|XP_017852583.1|DBUS
OG0009445	LOC108006294|XP_016925244.1|DSUZ	LOC108605946|XP_017851256.1|DBUS
OG0009446	LOC108016925|XP_016939340.1|DSUZ	LOC108604945|XP_033150372.1|DBUS
OG0009447	LOC108006544|XP_016925564.1|DSUZ	LOC108605062|XP_033150336.1|DBUS
OG0009448	LOC108005210|XP_016923888.1|DSUZ	LOC108607030|XP_017853109.1|DBUS
OG0009449	LOC108015294|XP_016937158.1|DSUZ	LOC108605099|XP_017850151.1|DBUS
OG0009450	LOC108019212|XP_036675802.1|DSUZ	LOC108606911|XP_017852941.1|DBUS
OG0009451	LOC108021512|XP_016945758.1|DSUZ	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS
OG0009453	LOC108016075|XP_016938158.1|DSUZ	LOC108603135|XP_017847145.1|DBUS
