Orthogroup	DSUZ.longest_only	DALB.longest_only
OG0009033	LOC108011968|XP_016932718.1|DSUZ	LOC117563328|XP_034097483.1|DALB
OG0009034	LOC108021443|XP_016945652.2|DSUZ	LOC117564858|XP_034099688.1|DALB
OG0009035	LOC108009656|XP_016929668.1|DSUZ	LOC117564250|XP_034098845.1|DALB
OG0009036	LOC108009731|XP_016929803.1|DSUZ	LOC117566863|XP_034102350.1|DALB
OG0009037	LOC108020792|XP_016944663.1|DSUZ	LOC117564759|XP_034099546.1|DALB
OG0009038	LOC108014824|XP_016936511.2|DSUZ	LOC117573624|XP_034112817.1|DALB
OG0009039	LOC108014570|XP_016936212.2|DSUZ	LOC117575160|XP_034115154.1|DALB
OG0009040	LOC108009681|XP_016929708.1|DSUZ	LOC117566752|XP_034102187.1|DALB
OG0009041	LOC108014141|XP_036672617.1|DSUZ	LOC117573864|XP_034113227.1|DALB
OG0009042	LOC108005357|XP_016924095.2|DSUZ	LOC117563601|XP_034097884.1|DALB
OG0009043	LOC108005626|XP_016924429.1|DSUZ	LOC117564624|XP_034099371.1|DALB
OG0009044	LOC108016968|XP_016939400.1|DSUZ	LOC117563264|XP_034097383.1|DALB
OG0009045	LOC108016011|XP_036674988.1|DSUZ	LOC117574850|XP_034114740.1|DALB
OG0009046	LOC108007765|XP_016927010.2|DSUZ	LOC117567068|XP_034102702.1|DALB
OG0009047	LOC108017742|XP_016940341.1|DSUZ	LOC117566818|XP_034102270.1|DALB
OG0009048	LOC108017057|XP_016939507.1|DSUZ	LOC117564683|XP_034099449.1|DALB
OG0009049	LOC108014555|XP_016936188.1|DSUZ	LOC117574885|XP_034114808.1|DALB
OG0009050	LOC108016257|XP_016938371.1|DSUZ	LOC117565746|XP_034100884.1|DALB
OG0009051	LOC108017898|XP_016940557.1|DSUZ	LOC117572746|XP_034111714.1|DALB
OG0009052	LOC108011789|XP_036675110.1|DSUZ	LOC117575641|XP_034115811.1|DALB
OG0009053	LOC108020615|XP_036673285.1|DSUZ	LOC117576375|XP_034116961.1|DALB
OG0009054	LOC108019279|XP_036673853.1|DSUZ	LOC117575039|XP_034115011.1|DALB
OG0009055	LOC108013394|XP_016934738.1|DSUZ	LOC117566032|XP_034101368.1|DALB
OG0009056	LOC108009078|XP_016928617.1|DSUZ	LOC117563304|XP_034097443.1|DALB
OG0009057	LOC108012858|XP_016933814.1|DSUZ	LOC117566856|XP_034102340.1|DALB
OG0009058	LOC108020352|XP_036673235.1|DSUZ	LOC117573078|XP_034111849.1|DALB
OG0009059	LOC108007405|XP_036671314.1|DSUZ	LOC117568786|XP_034105515.1|DALB
OG0009060	LOC108014709|XP_036674276.1|DSUZ	LOC117576918|XP_034117950.1|DALB
OG0009061	LOC108009659|XP_016929669.1|DSUZ	LOC117567903|XP_034104067.1|DALB
OG0009062	LOC108009089|XP_016928635.1|DSUZ	LOC117572212|XP_034110775.1|DALB
OG0009063	LOC108021090|XP_016945102.1|DSUZ	LOC117564030|XP_034098524.1|DALB
OG0009064	LOC108009694|XP_016929732.1|DSUZ	LOC117568729|XP_034105439.1|DALB
OG0009065	LOC108015826|XP_036674384.1|DSUZ	LOC117573897|XP_034113296.1|DALB
OG0009066	LOC108012497|XP_016933395.1|DSUZ	LOC117571912|XP_034110281.1|DALB
OG0009067	LOC108007449|XP_036671666.1|DSUZ	LOC117566951|XP_034102474.1|DALB
OG0009068	LOC108017834|XP_016940476.1|DSUZ	LOC117571296|XP_034109258.1|DALB
OG0009069	LOC108005747|XP_016924567.1|DSUZ	LOC117565460|XP_034100454.1|DALB
OG0009070	LOC108009970|XP_016930221.1|DSUZ	LOC117569130|XP_034106041.1|DALB
OG0009071	LOC118877895|XP_036674234.1|DSUZ	LOC117575659|XP_034115838.1|DALB, LOC117575658|XP_034115837.1|DALB
OG0009072	LOC108013817|XP_016935283.2|DSUZ	LOC117576177|XP_034116652.1|DALB
OG0009073	LOC108015575|XP_036672764.1|DSUZ	LOC117576294|XP_034116835.1|DALB
OG0009074	LOC108011674|XP_036674195.1|DSUZ	LOC117574019|XP_034113498.1|DALB
OG0009075	LOC108005939|XP_016924854.1|DSUZ	LOC117574108|XP_034113645.1|DALB
OG0009076	LOC108018527|XP_016941568.2|DSUZ	LOC117573803|XP_034113103.1|DALB
OG0009077	LOC108013797|XP_036674923.1|DSUZ, LOC118878006|XP_036674922.1|DSUZ	LOC117568347|XP_034104832.1|DALB
OG0009078	LOC108006045|XP_016924978.1|DSUZ	LOC117575014|XP_034114982.1|DALB, LOC117575028|XP_034114998.1|DALB
OG0009079	LOC108011520|XP_036674016.1|DSUZ	LOC117576651|XP_034117479.1|DALB
OG0009080	LOC108014556|XP_036673328.1|DSUZ	LOC117576417|XP_034117038.1|DALB, LOC117576059|XP_034116482.1|DALB
OG0009081	LOC108016311|XP_016938434.1|DSUZ	LOC117574987|XP_034114948.1|DALB
OG0009082	LOC108014813|XP_036673485.1|DSUZ	LOC117573316|XP_034112315.1|DALB
OG0009083	LOC108004741|XP_016923256.2|DSUZ	LOC117565635|XP_034100739.1|DALB
OG0009084	LOC108010938|XP_036674655.1|DSUZ	LOC117576702|XP_034117600.1|DALB
OG0009085	LOC108006013|XP_036674450.1|DSUZ	LOC117576907|XP_034117936.1|DALB, LOC117574764|XP_034114599.1|DALB, LOC117574765|XP_034114600.1|DALB
OG0009086	LOC108011663|XP_016932349.1|DSUZ	LOC117573490|XP_034112609.1|DALB
OG0009087	LOC108017461|XP_036674317.1|DSUZ	LOC117575359|XP_034115415.1|DALB
OG0009088	LOC108017264|XP_016939767.2|DSUZ	LOC117574620|XP_034114398.1|DALB
OG0009089	LOC108011211|XP_016931793.1|DSUZ, LOC108005198|XP_016923872.1|DSUZ	LOC117574982|XP_034114943.1|DALB
OG0009090	LOC108015491|XP_036675578.1|DSUZ	LOC117574346|XP_034114059.1|DALB
OG0009091	LOC108011594|XP_016932251.1|DSUZ	LOC117573377|XP_034112406.1|DALB
OG0009092	LOC108013854|XP_016935331.1|DSUZ, LOC108016063|XP_036675135.1|DSUZ	LOC117575965|XP_034116335.1|DALB
OG0009094	LOC108007554|XP_016926734.1|DSUZ	LOC117575825|XP_034116120.1|DALB, LOC117573560|XP_034112738.1|DALB
OG0009095	LOC118877917|XP_036674367.1|DSUZ	LOC117573531|XP_034112670.1|DALB
OG0009096	LOC108006369|XP_016925379.2|DSUZ	LOC117574898|XP_034114826.1|DALB, LOC117574923|XP_034114863.1|DALB
OG0009097	LOC108006368|XP_016925378.2|DSUZ	LOC117574892|XP_034114821.1|DALB
OG0009098	LOC108006357|XP_036675366.1|DSUZ	LOC117575788|XP_034116053.1|DALB
OG0009099	LOC108015459|XP_036675526.1|DSUZ	LOC117576592|XP_034117370.1|DALB
OG0009100	LOC108011747|XP_016932465.1|DSUZ	LOC117564565|XP_034099289.1|DALB
OG0009101	LOC108011382|XP_016931994.1|DSUZ	LOC117564816|XP_034099629.1|DALB
OG0009102	LOC108021570|XP_016945839.1|DSUZ	LOC117564750|XP_034099531.1|DALB
OG0009103	LOC108006217|XP_016925147.1|DSUZ	LOC117573911|XP_034113310.1|DALB, LOC117564811|XP_034099624.1|DALB
OG0009104	LOC108006026|XP_016924961.1|DSUZ	LOC117565301|XP_034100229.1|DALB
OG0009105	LOC108011957|XP_016932705.1|DSUZ	LOC117565961|XP_034101247.1|DALB
OG0009106	LOC108021627|XP_016945923.1|DSUZ	LOC117565314|XP_034100241.1|DALB
OG0009107	LOC108021571|XP_016945842.1|DSUZ	LOC117564350|XP_034098957.1|DALB
OG0009108	LOC108007008|XP_016926103.1|DSUZ	LOC117576226|XP_034116730.1|DALB
OG0009109	LOC108007931|XP_016927194.1|DSUZ	LOC117565494|XP_034100492.1|DALB
OG0009110	LOC108020983|XP_016944931.1|DSUZ	LOC117565906|XP_034101153.1|DALB, LOC117563454|XP_034097693.1|DALB, LOC117565907|XP_034101154.1|DALB
OG0009111	LOC108020204|XP_036670735.1|DSUZ	LOC117571294|XP_034109256.1|DALB
OG0009112	LOC108020760|XP_016944630.1|DSUZ	LOC117566114|XP_034101476.1|DALB
OG0009113	LOC108007402|XP_016926548.1|DSUZ	LOC117564507|XP_034099215.1|DALB
OG0009114	LOC108005885|XP_036668716.1|DSUZ	LOC117564120|XP_034098668.1|DALB
OG0009115	LOC108018581|XP_016941628.1|DSUZ, LOC108018799|XP_016941874.2|DSUZ	LOC117563473|XP_034097720.1|DALB
OG0009116	LOC108011859|XP_016932591.1|DSUZ	LOC117564895|XP_034099734.1|DALB
OG0009117	LOC108007732|XP_016926977.1|DSUZ	LOC117565441|XP_034100423.1|DALB
OG0009118	LOC108016550|XP_016938713.1|DSUZ	LOC117568146|XP_034104448.1|DALB, LOC117577554|XP_034118277.1|DALB
OG0009119	LOC108008178|XP_016927462.1|DSUZ	LOC117564417|XP_034099039.1|DALB
OG0009120	LOC108012250|XP_016933038.1|DSUZ	LOC117572305|XP_034110915.1|DALB
OG0009121	LOC108017797|XP_016940430.1|DSUZ	LOC117566573|XP_034102006.1|DALB
OG0009122	LOC108008628|XP_016927998.1|DSUZ	LOC117568235|XP_034104601.1|DALB
OG0009123	LOC108010118|XP_016930432.1|DSUZ	LOC117569680|XP_034106820.1|DALB
OG0009124	LOC108009330|XP_016929099.1|DSUZ	LOC117569267|XP_034106259.1|DALB, LOC117566707|XP_034102143.1|DALB, LOC117569266|XP_034106258.1|DALB
OG0009125	LOC108017751|XP_016940353.1|DSUZ	LOC117569444|XP_034106498.1|DALB
OG0009126	LOC108008587|XP_016927955.1|DSUZ	LOC117568455|XP_034105022.1|DALB
OG0009127	LOC108010126|XP_016930442.1|DSUZ	LOC117571476|XP_034109528.1|DALB
OG0009128	LOC108017865|XP_016940513.1|DSUZ	LOC117568933|XP_034105750.1|DALB
OG0009129	LOC108019719|XP_016943119.1|DSUZ	LOC117569556|XP_034106664.1|DALB
OG0009130	LOC108019815|XP_016943314.1|DSUZ	LOC117566652|XP_034102086.1|DALB, LOC117572185|XP_034110730.1|DALB
OG0009131	LOC108009930|XP_016930160.1|DSUZ	LOC117572186|XP_034110732.1|DALB
OG0009132	LOC108009328|XP_016929090.1|DSUZ	LOC117569850|XP_034107073.1|DALB
OG0009133	LOC108019693|XP_016943076.1|DSUZ	LOC117566646|XP_034102079.1|DALB
OG0009134	LOC108017917|XP_016940575.1|DSUZ	LOC117572480|XP_034111221.1|DALB
OG0009135	LOC108010312|XP_016930693.1|DSUZ	LOC117570682|XP_034108372.1|DALB
OG0009136	LOC108008572|XP_016927935.1|DSUZ	LOC117571526|XP_034109595.1|DALB
OG0009137	LOC108009830|XP_016930006.1|DSUZ	LOC117571073|XP_034108934.1|DALB
OG0009138	LOC108008780|XP_016928167.1|DSUZ	LOC117569019|XP_034105898.1|DALB
OG0009139	LOC108008361|XP_016927687.1|DSUZ	LOC117571473|XP_034109522.1|DALB
OG0009140	LOC108008614|XP_016927984.1|DSUZ	LOC117569186|XP_034106146.1|DALB
OG0009141	LOC108017767|XP_016940373.1|DSUZ	LOC117570973|XP_034108807.1|DALB
OG0009142	LOC108018079|XP_016940970.1|DSUZ	LOC117571059|XP_034108919.1|DALB
OG0009143	LOC108008880|XP_016928274.1|DSUZ	LOC117569512|XP_034106590.1|DALB, LOC117570415|XP_034107932.1|DALB
OG0009144	LOC108008789|XP_016928174.1|DSUZ	LOC117571956|XP_034110345.1|DALB
OG0009145	LOC108008740|XP_016928127.1|DSUZ	LOC117568716|XP_034105423.1|DALB
OG0009146	LOC108019873|XP_016943432.1|DSUZ	LOC117566357|XP_034101736.1|DALB
OG0009147	LOC108008758|XP_016928145.1|DSUZ	LOC117569222|XP_034106190.1|DALB
OG0009148	LOC108019897|XP_016943469.1|DSUZ	LOC117572774|XP_034111760.1|DALB
OG0009149	LOC108008110|XP_016927388.1|DSUZ	LOC117566783|XP_034102217.1|DALB
OG0009150	LOC108019736|XP_036669854.1|DSUZ	LOC117566748|XP_034102183.1|DALB
OG0009151	LOC108010270|XP_016930621.1|DSUZ	LOC117571030|XP_034108883.1|DALB, LOC117571031|XP_034108885.1|DALB, LOC117571253|XP_034109199.1|DALB
OG0009152	LOC108009143|XP_016928736.1|DSUZ	LOC117570146|XP_034107502.1|DALB
OG0009153	LOC108009137|XP_016928729.1|DSUZ	LOC117572735|XP_034111702.1|DALB
OG0009154	LOC108015774|XP_016937805.1|DSUZ	LOC117573328|XP_034112327.1|DALB
OG0009155	LOC108017956|XP_016940713.1|DSUZ	LOC117568806|XP_034105558.1|DALB
OG0009156	LOC108021716|XP_016946042.1|DSUZ	LOC117563805|XP_034098229.1|DALB
OG0009157	LOC108021567|XP_016945834.1|DSUZ	LOC117571516|XP_034109580.1|DALB
OG0009158	LOC108013202|XP_016934402.1|DSUZ	LOC117571265|XP_034109217.1|DALB
OG0009159	LOC108005447|XP_016924225.1|DSUZ	LOC117567023|XP_034102616.1|DALB
OG0009160	LOC108008706|XP_016928103.2|DSUZ	LOC117572523|XP_034111277.1|DALB
OG0009161	LOC108016971|XP_016939402.1|DSUZ	LOC117578007|XP_034118996.1|DALB
OG0009162	LOC108012540|XP_016933443.1|DSUZ	LOC117568651|XP_034105339.1|DALB
OG0009163	LOC108013399|XP_016934741.1|DSUZ	LOC117571864|XP_034110150.1|DALB
OG0009164	LOC108013543|XP_016934935.1|DSUZ	LOC117570232|XP_034107625.1|DALB
OG0009165	LOC108013024|XP_016934103.2|DSUZ	LOC117571627|XP_034109741.1|DALB
OG0009166	LOC108012287|XP_016933077.1|DSUZ	LOC117568112|XP_034104404.1|DALB
OG0009167	LOC108013445|XP_036671699.1|DSUZ	LOC117568056|XP_034104300.1|DALB
OG0009168	LOC108013443|XP_016934807.2|DSUZ	LOC117568058|XP_034104301.1|DALB
OG0009169	LOC108013087|XP_016934209.1|DSUZ	LOC117571499|XP_034109558.1|DALB
OG0009170	LOC108007494|XP_016926665.2|DSUZ	LOC117567391|XP_034103230.1|DALB
OG0009171	LOC118877374|XP_036671805.1|DSUZ	LOC117570057|XP_034107383.1|DALB
OG0009172	LOC108014002|XP_036671656.1|DSUZ	LOC117566459|XP_034101880.1|DALB, LOC117568958|XP_034105808.1|DALB
OG0009173	LOC108013182|XP_016934372.1|DSUZ	LOC117566549|XP_034101982.1|DALB
OG0009174	LOC108018974|XP_016942065.2|DSUZ	LOC117563534|XP_034097838.1|DALB
OG0009175	LOC108007876|XP_016927133.1|DSUZ	LOC117563888|XP_034098337.1|DALB
OG0009176	LOC108012465|XP_016933344.1|DSUZ	LOC117567692|XP_034103707.1|DALB
OG0009178	LOC108007024|XP_036671694.1|DSUZ	LOC117568660|XP_034105353.1|DALB
OG0009179	LOC108007685|XP_016926898.1|DSUZ, LOC118877192|XP_036670342.1|DSUZ	LOC117569365|XP_034106387.1|DALB
OG0009180	LOC108012641|XP_016933552.1|DSUZ	LOC117567789|XP_034103903.1|DALB
OG0009181	LOC108005741|XP_016924558.1|DSUZ	LOC117570652|XP_034108314.1|DALB
OG0009182	LOC108011757|XP_036670421.1|DSUZ	LOC117569940|XP_034107189.1|DALB
OG0009183	LOC108012237|XP_016933023.1|DSUZ	LOC117567178|XP_034102891.1|DALB
OG0009184	LOC108007691|XP_016926903.1|DSUZ	LOC117569808|XP_034107013.1|DALB
OG0009185	LOC108017636|XP_016940233.1|DSUZ	LOC117569998|XP_034107276.1|DALB
OG0009186	LOC108012437|XP_016933292.1|DSUZ	LOC117570778|XP_034108506.1|DALB
OG0009187	LOC108018292|XP_016941307.1|DSUZ	LOC117575753|XP_034116003.1|DALB
OG0009188	LOC108008620|XP_016927990.1|DSUZ	LOC117567010|XP_034102587.1|DALB
OG0009189	LOC108018820|XP_016941894.2|DSUZ	LOC117572320|XP_034110945.1|DALB
OG0009190	LOC108012693|XP_016933609.1|DSUZ	LOC117568676|XP_034105371.1|DALB
OG0009191	LOC108008192|XP_016927472.1|DSUZ	LOC117568268|XP_034104649.1|DALB
OG0009192	LOC108015066|XP_016936795.1|DSUZ	LOC117566635|XP_034102067.1|DALB
OG0009194	LOC108017935|XP_016940643.1|DSUZ	LOC117564241|XP_034098824.1|DALB, LOC117564237|XP_034098821.1|DALB
OG0009195	LOC108012722|XP_016933643.1|DSUZ	LOC117567749|XP_034103828.1|DALB
OG0009196	LOC108012256|XP_016933044.1|DSUZ	LOC117571647|XP_034109773.1|DALB
OG0009197	LOC108012307|XP_016933097.2|DSUZ	LOC117572606|XP_034111436.1|DALB
OG0009198	LOC108007541|XP_016926720.2|DSUZ	LOC117569994|XP_034107265.1|DALB, LOC117569995|XP_034107272.1|DALB, LOC117566462|XP_034101884.1|DALB, LOC117568438|XP_034104993.1|DALB
OG0009199	LOC108015798|XP_016937847.2|DSUZ	LOC117570534|XP_034108131.1|DALB
OG0009200	LOC108009950|XP_016930186.1|DSUZ	LOC117568530|XP_034105126.1|DALB
OG0009201	LOC108017890|XP_016940548.1|DSUZ	LOC117569129|XP_034106040.1|DALB
OG0009202	LOC108008826|XP_036669464.1|DSUZ	LOC117571284|XP_034109241.1|DALB
OG0009203	LOC108019675|XP_016943055.1|DSUZ	LOC117570713|XP_034108414.1|DALB
OG0009204	LOC108008623|XP_016927993.1|DSUZ, LOC108008829|XP_016928226.1|DSUZ	LOC117570260|XP_034107662.1|DALB
OG0009205	LOC108008931|XP_016928331.1|DSUZ	LOC117570280|XP_034107691.1|DALB
OG0009206	LOC108009019|XP_016928480.1|DSUZ	LOC117572456|XP_034111180.1|DALB
OG0009207	LOC108012026|XP_036673352.1|DSUZ	LOC117574621|XP_034114399.1|DALB, LOC117575117|XP_034115106.1|DALB
OG0009209	LOC118877909|XP_036674335.1|DSUZ	LOC117574539|XP_034114294.1|DALB, LOC117574537|XP_034114292.1|DALB
OG0009219	LOC108010835|XP_036675643.1|DSUZ	LOC117574836|XP_034114713.1|DALB
OG0009222	LOC108018923|XP_016942004.1|DSUZ	LOC117576951|XP_034118004.1|DALB
OG0009224	LOC108011067|XP_016931619.1|DSUZ	LOC117574375|XP_034114100.1|DALB
OG0009225	LOC108016586|XP_016938759.1|DSUZ	LOC117570351|XP_034107804.1|DALB
OG0009226	LOC118878358|XP_036676903.1|DSUZ	LOC117563906|XP_034098366.1|DALB
OG0009228	LOC108019167|XP_016942414.1|DSUZ	LOC117577762|XP_034118564.1|DALB
OG0009229	LOC108014407|XP_016936006.2|DSUZ	LOC117575728|XP_034115963.1|DALB
OG0009231	LOC108018977|XP_016942069.1|DSUZ	LOC117577865|XP_034118710.1|DALB
OG0009232	LOC108016518|XP_036676157.1|DSUZ	LOC117564694|XP_034099462.1|DALB
OG0009236	LOC108005631|XP_016924431.1|DSUZ	LOC117573105|XP_034111913.1|DALB
OG0009238	LOC108018651|XP_016941712.2|DSUZ	LOC117571693|XP_034109878.1|DALB
OG0009239	LOC108006887|XP_016925960.1|DSUZ	LOC117571461|XP_034109503.1|DALB
OG0009243	LOC118876946|XP_036669381.1|DSUZ	LOC117571348|XP_034109347.1|DALB
OG0009245	LOC108018602|XP_016941651.2|DSUZ	LOC117573322|XP_034112321.1|DALB
OG0009247	LOC118877790|XP_036673763.1|DSUZ	LOC117576278|XP_034116815.1|DALB
OG0009248	LOC108013723|XP_016935152.1|DSUZ	LOC117564302|XP_034098893.1|DALB
OG0009249	LOC108021686|XP_016946000.1|DSUZ	LOC117565166|XP_034100043.1|DALB
OG0009251	LOC108005660|XP_016924471.1|DSUZ	LOC117569132|XP_034106051.1|DALB
OG0009252	LOC108015261|XP_016937106.1|DSUZ	LOC117578259|XP_034119571.1|DALB
OG0009253	LOC108014994|XP_016936705.1|DSUZ	LOC117578221|XP_034119486.1|DALB
OG0009254	LOC108016549|XP_036676563.1|DSUZ	LOC117577810|XP_034118632.1|DALB
OG0009255	LOC108016856|XP_016939210.1|DSUZ	LOC117577911|XP_034118800.1|DALB
OG0009256	LOC108004850|XP_016923421.1|DSUZ	LOC117564508|XP_034099220.1|DALB
OG0009257	LOC108005125|XP_036677200.1|DSUZ	LOC117572703|XP_034111654.1|DALB
OG0009258	LOC108005366|XP_036677040.1|DSUZ	LOC117565735|XP_034100875.1|DALB
OG0009259	LOC108019110|XP_016942320.1|DSUZ	LOC117577843|XP_034118678.1|DALB
OG0009260	LOC108020467|XP_016944281.1|DSUZ	LOC117572413|XP_034111090.1|DALB
OG0009261	LOC108013732|XP_016935165.1|DSUZ	LOC117577667|XP_034118446.1|DALB
OG0009262	LOC108011108|XP_016931669.2|DSUZ	LOC117577853|XP_034118689.1|DALB
OG0009263	LOC108015194|XP_016937003.1|DSUZ	LOC117578191|XP_034119398.1|DALB
OG0009264	LOC108015041|XP_016936762.1|DSUZ	LOC117577725|XP_034118519.1|DALB
OG0009265	LOC108015059|XP_016936788.1|DSUZ	LOC117577984|XP_034118971.1|DALB
OG0009266	LOC108011956|XP_036668659.1|DSUZ	LOC117565957|XP_034101237.1|DALB
OG0009268	LOC108009944|XP_036669636.1|DSUZ	LOC117569097|XP_034106005.1|DALB
OG0009269	LOC108018606|XP_036673518.1|DSUZ	LOC117575711|XP_034115932.1|DALB
OG0009270	LOC108008996|XP_016928429.1|DSUZ	LOC117568429|XP_034104979.1|DALB
OG0009271	LOC108005412|XP_016924161.1|DSUZ	LOC117564936|XP_034099783.1|DALB
OG0009272	LOC108012771|XP_036672048.1|DSUZ	LOC117571690|XP_034109869.1|DALB
OG0009273	LOC108008964|XP_016928384.1|DSUZ	LOC117565754|XP_034100893.1|DALB
OG0009274	LOC108007148|XP_036671781.1|DSUZ	LOC117572267|XP_034110857.1|DALB
OG0009275	LOC108020179|XP_016943772.1|DSUZ	LOC117571682|XP_034109817.1|DALB
OG0009276	LOC108017872|XP_016940522.1|DSUZ	LOC117567603|XP_034103582.1|DALB
OG0009277	LOC108014929|XP_016936638.1|DSUZ	LOC117567164|XP_034102872.1|DALB
OG0009278	LOC108016574|XP_016938735.1|DSUZ	LOC117575591|XP_034115752.1|DALB
OG0009279	LOC108010824|XP_036678624.1|DSUZ	LOC117564502|XP_034099210.1|DALB
OG0009280	LOC108016983|XP_016939418.1|DSUZ	LOC117573379|XP_034112420.1|DALB
OG0009281	LOC108004769|XP_016923303.1|DSUZ	LOC117578215|XP_034119478.1|DALB
OG0009282	LOC108012285|XP_016933079.1|DSUZ	LOC117563432|XP_034097657.1|DALB
OG0009283	LOC108018107|XP_036678405.1|DSUZ	LOC117563462|XP_034097705.1|DALB
OG0009284	LOC108020718|XP_016944576.1|DSUZ	LOC117568081|XP_034104346.1|DALB
OG0009285	LOC108020417|XP_016944211.1|DSUZ	LOC117573186|XP_034112061.1|DALB
OG0009286	LOC108012443|XP_016933300.1|DSUZ	LOC117569137|XP_034106056.1|DALB
OG0009287	LOC108012487|XP_016933385.1|DSUZ	LOC117566967|XP_034102513.1|DALB
OG0009288	LOC108011156|XP_016931730.1|DSUZ	LOC117574297|XP_034113994.1|DALB
OG0009289	LOC108020384|XP_016944131.1|DSUZ	LOC117573241|XP_034112184.1|DALB
OG0009290	LOC108009000|XP_016928434.1|DSUZ	LOC117566624|XP_034102056.1|DALB
OG0009291	LOC108020385|XP_036673556.1|DSUZ	LOC117573243|XP_034112187.1|DALB
OG0009292	LOC108018919|XP_016942000.1|DSUZ	LOC117567770|XP_034103860.1|DALB
OG0009293	LOC108018982|XP_016942077.1|DSUZ	LOC117577933|XP_034118827.1|DALB
OG0009294	LOC108008896|XP_016928290.1|DSUZ	LOC117566795|XP_034102229.1|DALB
OG0009295	LOC108019058|XP_016942173.1|DSUZ	LOC117574694|XP_034114497.1|DALB
OG0009296	LOC108016308|XP_016938431.2|DSUZ	LOC117576212|XP_034116708.1|DALB
OG0009297	LOC108016303|XP_036675656.1|DSUZ	LOC117576210|XP_034116706.1|DALB
OG0009298	LOC108017416|XP_016939930.2|DSUZ, LOC118877792|XP_036673768.1|DSUZ	LOC117576220|XP_034116720.1|DALB
OG0009299	LOC108005052|XP_036672716.1|DSUZ, LOC108005051|XP_016923680.2|DSUZ	LOC117575861|XP_034116173.1|DALB
OG0009300	LOC108005028|XP_036672699.1|DSUZ, LOC108005026|XP_036673268.1|DSUZ	LOC117575186|XP_034115187.1|DALB
OG0009301	LOC108012067|XP_036674232.1|DSUZ	LOC117576692|XP_034117579.1|DALB
OG0009302	LOC118878002|XP_036674905.1|DSUZ	LOC117574493|XP_034114221.1|DALB
OG0009303	LOC108011001|XP_016931516.2|DSUZ	LOC117575245|XP_034115268.1|DALB
OG0009304	LOC108015963|XP_016938034.2|DSUZ	LOC117576293|XP_034116834.1|DALB
OG0009305	LOC108004947|XP_016923534.2|DSUZ	LOC117574916|XP_034114854.1|DALB
OG0009306	LOC108004670|XP_016923137.1|DSUZ	LOC117576188|XP_034116673.1|DALB
OG0009307	LOC108012112|XP_016932884.1|DSUZ	LOC117573760|XP_034113042.1|DALB
OG0009308	LOC108016018|XP_016938102.2|DSUZ	LOC117575706|XP_034115927.1|DALB
OG0009309	LOC108004938|XP_036673854.1|DSUZ	LOC117576286|XP_034116824.1|DALB
OG0009310	LOC108014809|XP_016936493.2|DSUZ	LOC117574524|XP_034114277.1|DALB
OG0009311	LOC108010614|XP_036674648.1|DSUZ, LOC118876764|XP_036673630.1|DSUZ	LOC117576199|XP_034116682.1|DALB
OG0009312	LOC108004942|XP_036673809.1|DSUZ	LOC117574310|XP_034114010.1|DALB
OG0009313	LOC108007375|XP_016926519.2|DSUZ	LOC117573828|XP_034113147.1|DALB, LOC117575888|XP_034116220.1|DALB
OG0009314	LOC108014544|XP_036673264.1|DSUZ	LOC117575373|XP_034115435.1|DALB
OG0009315	LOC108006968|XP_016926062.2|DSUZ	LOC117575303|XP_034115346.1|DALB
OG0009316	LOC108007972|XP_016927231.2|DSUZ	LOC117574049|XP_034113541.1|DALB
OG0009317	LOC108020328|XP_036673355.1|DSUZ	LOC117576261|XP_034116792.1|DALB
OG0009318	LOC108018377|XP_016941410.2|DSUZ	LOC117575803|XP_034116080.1|DALB
OG0009319	LOC118877671|XP_036673196.1|DSUZ	LOC117573431|XP_034112536.1|DALB
OG0009320	LOC108014066|XP_016935574.1|DSUZ	LOC117575299|XP_034115340.1|DALB
OG0009321	LOC108016306|XP_016938429.2|DSUZ	LOC117575185|XP_034115186.1|DALB
OG0009322	LOC108007650|XP_036674084.1|DSUZ	LOC117574959|XP_034114911.1|DALB
OG0009323	LOC108016021|XP_016938105.1|DSUZ	LOC117575411|XP_034115482.1|DALB
OG0009324	LOC118877570|XP_036672693.1|DSUZ, LOC108006133|XP_016925076.1|DSUZ	LOC117576332|XP_034116895.1|DALB
OG0009325	LOC108020228|XP_036673841.1|DSUZ, LOC108018457|XP_036677532.1|DSUZ	LOC117575702|XP_034115913.1|DALB
OG0009326	LOC118878114|XP_036675436.1|DSUZ, LOC108020174|XP_016943766.2|DSUZ	LOC117576150|XP_034116609.1|DALB
OG0009327	LOC108015524|XP_016937483.1|DSUZ	LOC117574229|XP_034113829.1|DALB
OG0009328	LOC108015471|XP_016937391.2|DSUZ	LOC117574813|XP_034114671.1|DALB
OG0009329	LOC108011895|XP_036674719.1|DSUZ	LOC117574777|XP_034114617.1|DALB
OG0009330	LOC108010996|XP_016931507.1|DSUZ, LOC108017540|XP_036672837.1|DSUZ	LOC117574016|XP_034113495.1|DALB
OG0009331	LOC108020119|XP_036672742.1|DSUZ	LOC117576718|XP_034117629.1|DALB
OG0009332	LOC108011577|XP_016932236.2|DSUZ	LOC117576642|XP_034117462.1|DALB
OG0009333	LOC108005716|XP_036673182.1|DSUZ	LOC117576731|XP_034117644.1|DALB
OG0009334	LOC108012162|XP_036675493.1|DSUZ	LOC117576343|XP_034116909.1|DALB
OG0009335	LOC108006101|XP_016925035.2|DSUZ	LOC117574817|XP_034114676.1|DALB
