Orthogroup	DSUZ.longest_only	DVIR.longest_only
OG0007742	LOC108006314|XP_016925304.1|DSUZ	LOC6636672|XP_002060150.1|DVIR
OG0007743	LOC108019461|XP_036674435.1|DSUZ	LOC6633134|XP_032288805.1|DVIR
OG0007744	LOC108014093|XP_016935605.1|DSUZ	LOC26531712|XP_015031785.1|DVIR
OG0007745	LOC108020305|XP_036677898.1|DSUZ	LOC6632591|XP_032289445.1|DVIR
OG0007746	LOC108006114|XP_016925051.2|DSUZ	LOC6631273|XP_002054057.1|DVIR
OG0007747	LOC108004671|XP_016923143.1|DSUZ	LOC6636161|XP_032296225.1|DVIR
OG0007748	LOC108015071|XP_016936799.1|DSUZ	LOC6631900|XP_032295929.1|DVIR
OG0007749	LOC108016826|XP_016939132.1|DSUZ	LOC6634528|XP_002057957.1|DVIR
OG0007750	LOC108012157|XP_016932937.2|DSUZ	LOC6630200|XP_032296222.1|DVIR
OG0007751	LOC108021301|XP_016945442.1|DSUZ	LOC6628194|XP_002052853.1|DVIR
OG0007752	LOC108005091|XP_016923752.1|DSUZ	LOC6631311|XP_002055054.1|DVIR
OG0007753	LOC108015243|XP_016937078.1|DSUZ	LOC6631828|XP_002055470.1|DVIR
OG0007754	LOC108016608|XP_016938787.1|DSUZ	LOC6631874|XP_002055031.1|DVIR
OG0007755	LOC108016558|XP_036676428.1|DSUZ	LOC6631750|XP_002055029.2|DVIR
OG0007756	LOC108016980|XP_016939413.1|DSUZ	LOC6633689|XP_002057006.2|DVIR
OG0007757	LOC108015377|XP_016937285.1|DSUZ	LOC6633388|XP_032296392.1|DVIR
OG0007758	LOC108021361|XP_016945538.1|DSUZ	LOC6634211|XP_002057804.2|DVIR
OG0007759	LOC108017223|XP_016939709.2|DSUZ	LOC6629496|XP_002054516.1|DVIR
OG0007760	LOC108018965|XP_016942056.1|DSUZ	LOC6631775|XP_032296015.1|DVIR
OG0007761	LOC108015229|XP_016937062.1|DSUZ	LOC6631449|XP_002055025.3|DVIR
OG0007762	LOC108014947|XP_036676749.1|DSUZ	LOC6631469|XP_002055026.1|DVIR
OG0007763	LOC108021293|XP_016945431.1|DSUZ	LOC6628198|XP_002052857.3|DVIR
OG0007764	LOC108004677|XP_016923153.1|DSUZ	LOC6633725|XP_002057090.2|DVIR
OG0007765	LOC108004745|XP_016923267.1|DSUZ	LOC6633724|XP_002057089.1|DVIR
OG0007766	LOC108018310|XP_036674745.1|DSUZ	LOC6632252|XP_015026047.1|DVIR
OG0007767	LOC108020421|XP_016944216.1|DSUZ	LOC6636208|XP_032290092.1|DVIR
OG0007768	LOC108018927|XP_016942009.1|DSUZ	LOC6631773|XP_002055181.1|DVIR
OG0007769	LOC108018967|XP_016942058.1|DSUZ	LOC6634768|XP_002058007.1|DVIR
OG0007770	LOC108011936|XP_016932673.1|DSUZ	LOC6634770|XP_015025035.1|DVIR
OG0007771	LOC108006815|XP_016925855.1|DSUZ	LOC6628657|XP_002051507.2|DVIR
OG0007772	LOC108016778|XP_016939033.1|DSUZ	LOC6633572|XP_002057076.1|DVIR
OG0007774	LOC108005769|XP_036672136.1|DSUZ	LOC6623059|XP_002046678.1|DVIR
OG0007775	LOC108006563|XP_016925584.1|DSUZ	LOC6631663|XP_002054941.1|DVIR
OG0007776	LOC108010413|XP_036675964.1|DSUZ	LOC6632002|XP_002055094.2|DVIR
OG0007777	LOC108013722|XP_016935151.1|DSUZ	LOC6631826|XP_032295850.1|DVIR
OG0007778	LOC108018908|XP_016941989.1|DSUZ	LOC6634460|XP_002057948.2|DVIR
OG0007779	LOC108018817|XP_016941891.2|DSUZ	LOC6623872|XP_002046231.1|DVIR
OG0007780	LOC108019215|XP_016942499.1|DSUZ	LOC6636695|XP_002060115.1|DVIR
OG0007781	LOC108015266|XP_036676236.1|DSUZ	LOC6634645|XP_032296453.1|DVIR
OG0007782	LOC108019193|XP_016942456.2|DSUZ	LOC6633704|XP_002057299.1|DVIR
OG0007783	LOC108004682|XP_016923159.1|DSUZ	LOC6634509|XP_002058279.1|DVIR
OG0007784	LOC108011647|XP_016932327.2|DSUZ	LOC6631034|XP_002054125.2|DVIR
OG0007785	LOC108016902|XP_016939307.2|DSUZ	LOC6633482|XP_032296622.1|DVIR
OG0007786	LOC108012076|XP_016932846.1|DSUZ	LOC6628305|XP_032294257.1|DVIR
OG0007787	LOC108015458|XP_036675566.1|DSUZ	LOC6635215|XP_032294790.1|DVIR
OG0007788	LOC108020512|XP_016944335.2|DSUZ	LOC6630566|XP_002054383.1|DVIR
OG0007789	LOC108020317|XP_036674110.1|DSUZ, LOC108017392|XP_036673849.1|DSUZ	LOC6635142|XP_032294903.1|DVIR
OG0007790	LOC108007209|XP_036674511.1|DSUZ	LOC6632759|XP_032288739.1|DVIR
OG0007791	LOC108011714|XP_016932424.2|DSUZ	LOC6632213|XP_015025929.1|DVIR
OG0007792	LOC108019155|XP_016942394.1|DSUZ	LOC6634427|XP_002057939.1|DVIR
OG0007793	LOC108010926|XP_016931422.2|DSUZ	LOC6629960|XP_002053618.2|DVIR
OG0007794	LOC108015184|XP_036676550.1|DSUZ	LOC6634682|XP_002057998.1|DVIR
OG0007795	LOC108016988|XP_016939425.1|DSUZ	LOC6633791|XP_002056963.2|DVIR
OG0007796	LOC108005037|XP_016923663.2|DSUZ	LOC6632886|XP_002055789.1|DVIR
OG0007797	LOC108016480|XP_016938630.2|DSUZ	LOC6632620|XP_002056102.2|DVIR
OG0007798	LOC108018338|XP_016941369.2|DSUZ	LOC6632429|XP_002056101.1|DVIR
OG0007799	LOC108020491|XP_036673015.1|DSUZ	LOC6635189|XP_002058388.1|DVIR
OG0007800	LOC108020526|XP_036673090.1|DSUZ	LOC6630920|XP_002053779.1|DVIR
OG0007801	LOC108005048|XP_016923677.1|DSUZ	LOC6635271|XP_015024778.2|DVIR
OG0007802	LOC108015858|XP_016937915.1|DSUZ	LOC26531808|XP_015027947.1|DVIR
OG0007803	LOC108014885|XP_036672744.1|DSUZ	LOC6634979|XP_032295000.1|DVIR
OG0007804	LOC108016822|XP_016939126.1|DSUZ	LOC6635470|XP_002058978.2|DVIR
OG0007805	LOC108015356|XP_016937256.1|DSUZ	LOC6635468|XP_002058976.1|DVIR
OG0007806	LOC108015355|XP_016937255.1|DSUZ	LOC6635467|XP_002058975.1|DVIR
OG0007808	LOC108005013|XP_036673303.1|DSUZ	LOC6630859|XP_002052954.2|DVIR
OG0007809	LOC108019190|XP_016942452.1|DSUZ	LOC6634409|XP_002057930.1|DVIR
OG0007810	LOC108020587|XP_016944429.1|DSUZ	LOC6634182|XP_002057440.1|DVIR
OG0007811	LOC108014769|XP_036673075.1|DSUZ	LOC6631142|XP_032288929.1|DVIR
OG0007812	LOC108015051|XP_016936779.1|DSUZ	LOC6635542|XP_032296263.1|DVIR
OG0007813	LOC108017310|XP_036673952.1|DSUZ	LOC6632508|XP_002056013.2|DVIR
OG0007814	LOC108016609|XP_016938789.1|DSUZ	LOC6633875|XP_002057386.1|DVIR
OG0007815	LOC108016972|XP_016939403.1|DSUZ	LOC6631851|XP_002055587.1|DVIR
OG0007816	LOC108005795|XP_016924613.1|DSUZ	LOC6624673|XP_002047610.2|DVIR
OG0007817	LOC108014371|XP_016935953.2|DSUZ	LOC6629425|XP_002054357.1|DVIR
OG0007818	LOC108015783|XP_036673346.1|DSUZ	LOC6635153|XP_002058637.3|DVIR
OG0007819	LOC108013713|XP_016935142.1|DSUZ	LOC6634557|XP_002057974.1|DVIR
OG0007820	LOC108010853|XP_036675375.1|DSUZ	LOC6631044|XP_002054218.2|DVIR
OG0007821	LOC108016458|XP_016938600.2|DSUZ	LOC6632430|XP_002056160.1|DVIR
OG0007822	LOC108016461|XP_036675564.1|DSUZ	LOC6632431|XP_002056161.1|DVIR
OG0007823	LOC108016481|XP_036675500.1|DSUZ	LOC6632433|XP_002056163.1|DVIR
OG0007824	LOC108010735|XP_016931152.2|DSUZ	LOC6635035|XP_032295328.1|DVIR
OG0007825	LOC108014133|XP_016935650.1|DSUZ	LOC6632367|XP_002056197.1|DVIR
OG0007826	LOC108014751|XP_036673482.1|DSUZ	LOC6630154|XP_032295301.1|DVIR
OG0007827	LOC108015206|XP_016937024.1|DSUZ	LOC6633549|XP_002057246.1|DVIR
OG0007828	LOC108011458|XP_016932091.2|DSUZ	LOC6622234|XP_002046356.1|DVIR
OG0007829	LOC108011652|XP_016932337.2|DSUZ	LOC6633032|XP_002056059.2|DVIR
OG0007830	LOC118879028|XP_036677908.1|DSUZ, LOC108020289|XP_016943906.2|DSUZ	LOC6632848|XP_002056246.1|DVIR
OG0007831	LOC108019144|XP_016942381.1|DSUZ	LOC6634625|XP_002058024.1|DVIR
OG0007832	LOC108015383|XP_016937291.1|DSUZ	LOC6632162|XP_002055771.2|DVIR
OG0007833	LOC108016962|XP_016939388.1|DSUZ	LOC6633722|XP_002057087.1|DVIR
OG0007834	LOC108006629|XP_016925651.1|DSUZ	LOC6629701|XP_002052959.2|DVIR
OG0007836	LOC108015640|XP_016937621.1|DSUZ, LOC108015629|XP_036674266.1|DSUZ	LOC6634849|XP_015024939.1|DVIR
OG0007837	LOC108016039|XP_016938123.1|DSUZ	LOC6634900|XP_002058552.2|DVIR
OG0007838	LOC108015992|XP_016938074.2|DSUZ	LOC6634911|XP_002058563.1|DVIR
OG0007839	LOC108016661|XP_016938860.1|DSUZ	LOC6636030|XP_002059635.1|DVIR
OG0007840	LOC108015483|XP_016937404.1|DSUZ	LOC6635213|XP_002058401.2|DVIR
OG0007841	LOC108016186|XP_016938299.1|DSUZ	LOC6630407|XP_002054195.2|DVIR
OG0007842	LOC108007232|XP_016926358.2|DSUZ	LOC6634960|XP_032294882.1|DVIR
OG0007843	LOC108007199|XP_016926322.1|DSUZ	LOC6634961|XP_002058595.1|DVIR
OG0007844	LOC108018235|XP_016941251.2|DSUZ	LOC6625505|XP_032292266.1|DVIR
OG0007845	LOC118877955|XP_036674616.1|DSUZ, LOC108014328|XP_036672781.1|DSUZ	LOC6632248|XP_002056077.1|DVIR
OG0007846	LOC108015290|XP_016937152.1|DSUZ	LOC6633384|XP_015025553.1|DVIR
OG0007847	LOC108015765|XP_036673410.1|DSUZ	LOC6634855|XP_002058645.1|DVIR
OG0007848	LOC108020591|XP_036673344.1|DSUZ	LOC6635155|XP_002058639.1|DVIR
OG0007849	LOC108010585|XP_016930960.2|DSUZ	LOC6629890|XP_002054550.1|DVIR
OG0007850	LOC108010583|XP_036674259.1|DSUZ	LOC6629889|XP_002054549.3|DVIR
OG0007851	LOC108011708|XP_016932410.1|DSUZ	LOC6630618|XP_002053747.2|DVIR
OG0007852	LOC108018406|XP_016941452.1|DSUZ	LOC6629931|XP_032294958.1|DVIR
OG0007853	LOC108007610|XP_036673517.1|DSUZ	LOC6629684|XP_032292210.1|DVIR
OG0007854	LOC108020639|XP_036673271.1|DSUZ	LOC6635062|XP_002058629.1|DVIR
OG0007855	LOC108020076|XP_036674095.1|DSUZ	LOC6632715|XP_032289611.1|DVIR
OG0007856	LOC108015744|XP_036673423.1|DSUZ	LOC6635154|XP_015024836.1|DVIR
OG0007857	LOC108007860|XP_036674284.1|DSUZ	LOC6630022|XP_002054472.1|DVIR
OG0007858	LOC108021558|XP_016945816.1|DSUZ	LOC6629221|XP_015028285.1|DVIR
OG0007859	LOC108016611|XP_016938791.1|DSUZ	LOC6635463|XP_002058971.1|DVIR
OG0007860	LOC108006462|XP_016925475.2|DSUZ	LOC6633167|XP_002055797.1|DVIR
OG0007861	LOC108010916|XP_036674668.1|DSUZ	LOC6633109|XP_032288892.1|DVIR
OG0007863	LOC108021191|XP_016945268.1|DSUZ	LOC6629039|XP_002052185.1|DVIR
OG0007864	LOC108006507|XP_016925519.2|DSUZ	LOC6632786|XP_032288790.1|DVIR
OG0007865	LOC108007507|XP_016926682.2|DSUZ	LOC6624595|XP_002047645.1|DVIR
OG0007866	LOC108020812|XP_016944680.1|DSUZ	LOC6630495|XP_002054389.1|DVIR
OG0007867	LOC108012192|XP_016932976.2|DSUZ	LOC6629636|XP_002054841.1|DVIR
OG0007868	LOC108014580|XP_036673372.1|DSUZ	LOC6631125|XP_002054245.1|DVIR
OG0007869	LOC108004594|XP_016923021.1|DSUZ	LOC6633504|XP_002056828.1|DVIR
OG0007870	LOC108014100|XP_036670474.1|DSUZ	LOC6623680|XP_032291107.1|DVIR
OG0007871	LOC108005449|XP_016924227.1|DSUZ	LOC6633813|XP_002057034.1|DVIR
OG0007872	LOC108005753|XP_036671559.1|DSUZ	LOC6622318|XP_032290510.1|DVIR
OG0007873	LOC108005901|XP_016924785.1|DSUZ	LOC6624376|XP_002046399.1|DVIR, LOC116650700|XP_032291026.1|DVIR
OG0007874	LOC108021812|XP_016946103.1|DSUZ	LOC6636058|XP_002059522.1|DVIR
OG0007875	LOC108009480|XP_016929351.1|DSUZ	LOC6626608|XP_002050560.2|DVIR
OG0007876	LOC108004771|XP_016923306.1|DSUZ	LOC6633640|XP_032296410.1|DVIR
OG0007877	LOC108005318|XP_036677229.1|DSUZ	LOC6633365|XP_032296571.1|DVIR
OG0007878	LOC108008592|XP_016927960.1|DSUZ	LOC6635840|XP_002059452.1|DVIR
OG0007879	LOC108004813|XP_036670972.1|DSUZ	LOC6623653|XP_002046824.1|DVIR
OG0007880	LOC108013686|XP_016935093.1|DSUZ	LOC6633705|XP_002057300.1|DVIR
OG0007881	LOC108011815|XP_036671759.1|DSUZ	LOC6636921|XP_002060377.1|DVIR
OG0007882	LOC108006807|XP_016925844.1|DSUZ	LOC6636830|XP_002060269.1|DVIR
OG0007883	LOC108006802|XP_036670398.1|DSUZ	LOC26530952|XP_032291478.1|DVIR
OG0007884	LOC108006829|XP_036671987.1|DSUZ	LOC6622610|XP_002047251.2|DVIR
OG0007885	LOC108009481|XP_016929355.1|DSUZ	LOC6626609|XP_002050561.2|DVIR
OG0007886	LOC108021662|XP_016945965.1|DSUZ	LOC6634179|XP_002057437.2|DVIR
OG0007887	LOC108006805|XP_016925842.2|DSUZ	LOC6636827|XP_015023705.1|DVIR
OG0007888	LOC108014598|XP_016936250.2|DSUZ	LOC6623598|XP_002047369.2|DVIR
OG0007889	LOC108012405|XP_016933254.1|DSUZ	LOC6623522|XP_002046866.1|DVIR
OG0007890	LOC108013091|XP_016934214.1|DSUZ	LOC6622480|XP_015030947.1|DVIR
OG0007891	LOC108018728|XP_016941790.2|DSUZ	LOC6631016|XP_032295247.1|DVIR
OG0007892	LOC108010627|XP_016931008.2|DSUZ	LOC6625533|XP_002051015.3|DVIR
OG0007893	LOC108009846|XP_016930027.1|DSUZ	LOC6626837|XP_002050839.1|DVIR
OG0007894	LOC108013293|XP_016934560.1|DSUZ	LOC6623473|XP_032291424.1|DVIR
OG0007895	LOC108012987|XP_016934046.1|DSUZ	LOC6623454|XP_032291456.1|DVIR
OG0007896	LOC108012642|XP_016933555.1|DSUZ	LOC6623954|XP_002046278.1|DVIR
OG0007897	LOC108012388|XP_016933232.1|DSUZ	LOC6624295|XP_002047141.1|DVIR
OG0007898	LOC108012539|XP_016933442.1|DSUZ	LOC6622188|XP_002047412.1|DVIR
OG0007899	LOC108015555|XP_036671030.1|DSUZ	LOC6623690|XP_032290187.1|DVIR
OG0007900	LOC108009055|XP_016928548.1|DSUZ	LOC26531913|XP_032291611.1|DVIR
OG0007901	LOC108013152|XP_016934330.1|DSUZ	LOC6623501|XP_002046774.1|DVIR
OG0007902	LOC108005193|XP_016923867.1|DSUZ	LOC6633671|XP_002056930.1|DVIR
OG0007903	LOC108007498|XP_016926670.2|DSUZ	LOC6623903|XP_032290861.1|DVIR
OG0007904	LOC108012881|XP_016933860.1|DSUZ	LOC6624135|XP_002046283.1|DVIR
OG0007905	LOC108019183|XP_016942442.1|DSUZ	LOC6628669|XP_002051825.1|DVIR
OG0007906	LOC108013617|XP_016935047.2|DSUZ	LOC6623921|XP_032290860.1|DVIR
OG0007907	LOC108014472|XP_016936086.1|DSUZ	LOC6622247|XP_002046940.1|DVIR
OG0007908	LOC108014473|XP_016936089.1|DSUZ	LOC6624210|XP_002046939.1|DVIR
OG0007909	LOC108016752|XP_016938988.1|DSUZ	LOC6633720|XP_002057085.1|DVIR
OG0007910	LOC108020709|XP_036672472.1|DSUZ, LOC108011775|XP_036671658.1|DSUZ	LOC6622171|XP_002047569.1|DVIR
OG0007911	LOC108014524|XP_016936152.2|DSUZ	LOC6636824|XP_015023707.1|DVIR
OG0007912	LOC108013522|XP_016934907.1|DSUZ	LOC6636847|XP_015023704.2|DVIR
OG0007913	LOC108014525|XP_016936153.1|DSUZ	LOC6636825|XP_002060274.1|DVIR
OG0007914	LOC108014649|XP_036672196.1|DSUZ	LOC6624621|XP_002047493.2|DVIR
OG0007915	LOC108005628|XP_016924427.2|DSUZ	LOC6622949|XP_002046503.1|DVIR
OG0007916	LOC108018311|XP_016941343.1|DSUZ	LOC6623648|XP_002047342.2|DVIR
OG0007917	LOC108008687|XP_016928069.1|DSUZ	LOC6635987|XP_002059305.1|DVIR
OG0007918	LOC108017748|XP_016940349.1|DSUZ	LOC6635800|XP_032291907.1|DVIR
OG0007919	LOC108018202|XP_016941207.1|DSUZ	LOC6625485|XP_002051030.3|DVIR
OG0007920	LOC108010319|XP_016930708.1|DSUZ	LOC6626759|XP_032292460.1|DVIR
OG0007921	LOC108008781|XP_016928168.1|DSUZ	LOC6625402|XP_002050143.2|DVIR
OG0007922	LOC108019257|XP_036673845.1|DSUZ	LOC6632966|XP_032289832.1|DVIR
OG0007923	LOC108021791|XP_036676950.1|DSUZ	LOC6634573|XP_002058185.2|DVIR
OG0007924	LOC108019918|XP_016943511.1|DSUZ	LOC6636317|XP_002059877.1|DVIR
OG0007925	LOC108008301|XP_016927607.1|DSUZ	LOC6625264|XP_002050627.1|DVIR
OG0007926	LOC108017985|XP_016940817.1|DSUZ	LOC6627273|XP_002050650.1|DVIR
OG0007927	LOC108020989|XP_016944937.1|DSUZ	LOC6627582|XP_032293503.1|DVIR
OG0007928	LOC108007867|XP_016927118.1|DSUZ	LOC6633946|XP_032293761.1|DVIR
OG0007929	LOC108021095|XP_016945109.1|DSUZ	LOC6627546|XP_032294477.1|DVIR
OG0007930	LOC108008284|XP_016927561.1|DSUZ	LOC6627109|XP_002048965.1|DVIR
OG0007932	LOC108006315|XP_016925307.1|DSUZ	LOC6636673|XP_002060151.1|DVIR
OG0007933	LOC118877814|XP_036673857.1|DSUZ	LOC6630665|XP_002053444.2|DVIR
OG0007934	LOC108011632|XP_016932310.2|DSUZ	LOC6628973|XP_002051365.1|DVIR
OG0007935	LOC108014594|XP_016936249.1|DSUZ	LOC26531807|XP_032293844.1|DVIR
OG0007936	LOC108021494|XP_016945726.1|DSUZ	LOC6627425|XP_002052410.1|DVIR
OG0007937	LOC108019179|XP_016942437.1|DSUZ	LOC6628422|XP_002051861.1|DVIR
OG0007938	LOC108020885|XP_016944777.1|DSUZ	LOC6629237|XP_032294022.1|DVIR
OG0007939	LOC108021260|XP_016945376.1|DSUZ	LOC6627325|XP_002051921.1|DVIR
OG0007940	LOC108021375|XP_036668759.1|DSUZ	LOC6627408|XP_002051919.2|DVIR
OG0007942	LOC108019175|XP_016942427.1|DSUZ	LOC6636716|XP_002060189.2|DVIR
OG0007943	LOC108017266|XP_036678695.1|DSUZ	LOC6634332|XP_002057685.3|DVIR
OG0007944	LOC108012871|XP_016933848.1|DSUZ	LOC6636826|XP_002060275.3|DVIR
OG0007945	LOC108021612|XP_016945900.1|DSUZ	LOC6635664|XP_002059199.1|DVIR
OG0007946	LOC108010289|XP_016930648.1|DSUZ	LOC6634158|XP_002057525.1|DVIR
OG0007947	LOC108021267|XP_016945389.1|DSUZ	LOC6634272|XP_002057689.1|DVIR
OG0007948	LOC108021500|XP_016945737.2|DSUZ	LOC6634207|XP_032293404.1|DVIR
OG0007949	LOC108004731|XP_016923244.1|DSUZ	LOC6633528|XP_002057356.1|DVIR
OG0007950	LOC108020489|XP_016944312.1|DSUZ	LOC6628816|XP_032293951.1|DVIR
OG0007951	LOC108021209|XP_016945296.1|DSUZ	LOC6628539|XP_032294258.1|DVIR
OG0007952	LOC108021439|XP_016945645.1|DSUZ	LOC6628789|XP_002051932.1|DVIR
OG0007954	LOC108021602|XP_016945887.1|DSUZ	LOC6628172|XP_015028018.1|DVIR
OG0007955	LOC108009201|XP_036674191.1|DSUZ	LOC6629157|XP_032294328.1|DVIR
OG0007956	LOC108014775|XP_016936460.1|DSUZ	LOC6628325|XP_032293664.1|DVIR
OG0007957	LOC108008509|XP_016927868.1|DSUZ	LOC6634139|XP_032289035.1|DVIR
OG0007958	LOC108006560|XP_016925579.1|DSUZ	LOC6631299|XP_002054938.1|DVIR
OG0007959	LOC108021309|XP_016945452.1|DSUZ	LOC6629034|XP_002052811.1|DVIR
OG0007960	LOC108021303|XP_016945447.1|DSUZ	LOC6628092|XP_002051152.1|DVIR
OG0007961	LOC108004981|XP_016923587.2|DSUZ	LOC6632662|XP_002056468.1|DVIR
OG0007962	LOC108016923|XP_016939339.1|DSUZ	LOC6634636|XP_032296403.1|DVIR
OG0007963	LOC108020924|XP_016944836.1|DSUZ	LOC6634365|XP_002057706.1|DVIR
OG0007964	LOC108021693|XP_016946010.1|DSUZ	LOC6628085|XP_002051169.1|DVIR
OG0007965	LOC108020086|XP_036677919.1|DSUZ	LOC6628279|XP_002051472.3|DVIR
OG0007966	LOC108015270|XP_016937124.1|DSUZ	LOC6627440|XP_002052241.1|DVIR
OG0007967	LOC108008811|XP_016928207.1|DSUZ	LOC6628532|XP_002052055.1|DVIR
OG0007968	LOC108019553|XP_016942882.1|DSUZ	LOC6627839|XP_002051729.3|DVIR
OG0007969	LOC108009585|XP_016929548.1|DSUZ	LOC6628854|XP_002051240.1|DVIR
OG0007970	LOC108008203|XP_016927482.2|DSUZ	LOC26530452|XP_015030203.1|DVIR
OG0007971	LOC108016885|XP_016939268.1|DSUZ	LOC6635447|XP_002058987.1|DVIR
OG0007972	LOC108008705|XP_016928091.1|DSUZ	LOC6625631|XP_002050756.2|DVIR
OG0007973	LOC108014277|XP_016935810.1|DSUZ	LOC6628312|XP_032293986.1|DVIR
OG0007974	LOC108005451|XP_016924230.1|DSUZ	LOC6633827|XP_002057106.1|DVIR
OG0007975	LOC108006729|XP_036675236.1|DSUZ	LOC6629645|XP_032292889.1|DVIR
OG0007976	LOC108015069|XP_016936797.1|DSUZ	LOC6632178|XP_002055276.1|DVIR
OG0007977	LOC108011966|XP_016932715.1|DSUZ	LOC6628037|XP_002052685.1|DVIR
OG0007978	LOC108006926|XP_016926021.1|DSUZ	LOC6628824|XP_002052589.1|DVIR
OG0007979	LOC108020912|XP_016944818.1|DSUZ	LOC6628228|XP_002051176.3|DVIR
OG0007980	LOC108021437|XP_016945646.1|DSUZ	LOC6628837|XP_032293989.1|DVIR
OG0007981	LOC108018945|XP_016942036.1|DSUZ	LOC6634627|XP_002058026.1|DVIR
OG0007982	LOC108020404|XP_016944183.1|DSUZ	LOC6627759|XP_002051132.2|DVIR
OG0007983	LOC108021527|XP_016945778.1|DSUZ	LOC6627502|XP_002052785.1|DVIR
OG0007984	LOC108016851|XP_036668799.1|DSUZ	LOC6633935|XP_015025300.1|DVIR
OG0007985	LOC108007466|XP_016926628.1|DSUZ	LOC6629173|XP_002052368.2|DVIR
OG0007986	LOC108014274|XP_016935806.1|DSUZ	LOC116651793|XP_032294712.1|DVIR
OG0007987	LOC108021184|XP_016945255.1|DSUZ	LOC6628988|XP_002052119.2|DVIR
OG0007988	LOC108005331|XP_016924052.1|DSUZ	LOC6634008|XP_002057829.1|DVIR
OG0007989	LOC108021048|XP_016945042.1|DSUZ	LOC6636626|XP_002060090.1|DVIR
OG0007990	LOC108021295|XP_016945435.1|DSUZ	LOC6628093|XP_002051153.1|DVIR
OG0007991	LOC108021333|XP_016945493.1|DSUZ	LOC6627690|XP_032294474.1|DVIR
OG0007992	LOC108016346|XP_016938472.1|DSUZ	LOC26530858|XP_015028869.1|DVIR
OG0007993	LOC108010860|XP_016931323.1|DSUZ	LOC6629755|XP_002053897.3|DVIR
OG0007994	LOC108017723|XP_036668721.1|DSUZ	LOC6633961|XP_002057763.1|DVIR
OG0007995	LOC108018250|XP_016941270.1|DSUZ	LOC6634019|XP_032293421.1|DVIR
OG0007996	LOC108015325|XP_016937213.1|DSUZ	LOC6635412|XP_015024632.1|DVIR
OG0007997	LOC108015806|XP_016937856.1|DSUZ	LOC6622920|XP_002048034.2|DVIR
OG0007998	LOC108021218|XP_016945306.1|DSUZ	LOC6627936|XP_002052661.1|DVIR
OG0007999	LOC108021315|XP_016945460.1|DSUZ	LOC6629236|XP_015028501.1|DVIR
OG0008000	LOC108004720|XP_016923232.1|DSUZ	LOC6629235|XP_002052611.1|DVIR
OG0008001	LOC108014275|XP_016935807.1|DSUZ	LOC6635749|XP_002059220.1|DVIR
OG0008002	LOC108020874|XP_016944765.1|DSUZ	LOC6627596|XP_002052827.1|DVIR
OG0008003	LOC108014295|XP_016935850.1|DSUZ	LOC6635750|XP_002059221.2|DVIR
OG0008004	LOC108016803|XP_016939069.2|DSUZ	LOC6631445|XP_032296252.1|DVIR
OG0008005	LOC108019082|XP_016942241.1|DSUZ	LOC6636128|XP_032296267.1|DVIR
OG0008006	LOC108013679|XP_016935087.1|DSUZ	LOC6634826|XP_032296372.1|DVIR
OG0008007	LOC108016970|XP_016939401.1|DSUZ	LOC6633527|XP_002057355.1|DVIR
OG0008008	LOC108020731|XP_016944592.1|DSUZ	LOC6622452|XP_002047596.2|DVIR
OG0008009	LOC108013729|XP_016935162.1|DSUZ	LOC6633772|XP_002057304.1|DVIR
OG0008010	LOC108006310|XP_016925294.1|DSUZ	LOC6636665|XP_002060143.2|DVIR
OG0008011	LOC108008814|XP_016928208.1|DSUZ	LOC6627044|XP_002050074.2|DVIR
OG0008012	LOC108009840|XP_016930020.1|DSUZ	LOC6626688|XP_002049825.3|DVIR
OG0008013	LOC108008336|XP_016927651.1|DSUZ	LOC6625777|XP_002049127.2|DVIR
OG0008014	LOC108011597|XP_036673683.1|DSUZ	LOC6629999|XP_002054712.1|DVIR
OG0008015	LOC108015897|XP_036671357.1|DSUZ	LOC6623288|XP_002048549.1|DVIR
OG0008016	LOC108015913|XP_016937975.1|DSUZ	LOC6623241|XP_002048551.1|DVIR
OG0008017	LOC108005214|XP_016923892.1|DSUZ	LOC6633250|XP_032296576.1|DVIR
OG0008018	LOC108016595|XP_016938771.2|DSUZ	LOC6635475|XP_002059004.2|DVIR
OG0008019	LOC108013726|XP_016935155.1|DSUZ	LOC6634412|XP_032296330.1|DVIR
OG0008020	LOC118877691|XP_036673357.1|DSUZ, LOC118877575|XP_036672722.1|DSUZ	LOC6632646|XP_002056545.1|DVIR
OG0008021	LOC108018887|XP_016941966.1|DSUZ	LOC6635519|XP_002058937.2|DVIR
OG0008022	LOC108020598|XP_016944437.2|DSUZ	LOC6630246|XP_002053910.1|DVIR
OG0008023	LOC108015338|XP_016937233.1|DSUZ	LOC6631768|XP_002055176.1|DVIR
OG0008024	LOC108015429|XP_016937351.1|DSUZ	LOC6631766|XP_002055174.1|DVIR
OG0008025	LOC108016572|XP_016938734.2|DSUZ	LOC6635584|XP_032295673.1|DVIR
OG0008026	LOC108016886|XP_016939269.1|DSUZ	LOC6635448|XP_032295915.1|DVIR
OG0008027	LOC108016682|XP_016938892.1|DSUZ	LOC6634629|XP_032296425.1|DVIR
OG0008028	LOC108018594|XP_036673578.1|DSUZ	LOC6630364|XP_002054900.1|DVIR
OG0008029	LOC108017595|XP_036673429.1|DSUZ	LOC6630421|XP_002053296.1|DVIR
OG0008030	LOC108018802|XP_016941878.2|DSUZ	LOC6632392|XP_002056628.1|DVIR
