Orthogroup	DSUZ.longest_only	DSER.longest_only
OG0010875	LOC108005829|XP_016924655.1|DSUZ	LOC110176696|XP_020798791.1|DSER
OG0010876	LOC108020001|XP_016943575.2|DSUZ	LOC110189983|XP_020815930.1|DSER
OG0010877	LOC108020863|XP_036671768.1|DSUZ	LOC110185253|XP_020809648.1|DSER
OG0010880	LOC108007546|XP_016926729.2|DSUZ	LOC110178872|XP_020801805.1|DSER
OG0010881	LOC108019902|XP_036669927.1|DSUZ	LOC110179216|XP_020802310.1|DSER
OG0010882	LOC108009625|XP_016929601.1|DSUZ	LOC110181596|XP_020805049.1|DSER
OG0010884	LOC118877347|XP_036671628.1|DSUZ, LOC108020755|XP_016944622.2|DSUZ	LOC110185221|XP_020809611.1|DSER
OG0010885	LOC108005549|XP_036671355.1|DSUZ	LOC110191398|XP_020817915.1|DSER
OG0010886	LOC108013368|XP_016934676.1|DSUZ	LOC110176157|XP_020798054.1|DSER
OG0010887	LOC108012705|XP_016933621.1|DSUZ	LOC110176294|XP_020798274.1|DSER
OG0010888	LOC108009460|XP_016929319.1|DSUZ	LOC110179309|XP_020802454.1|DSER
OG0010889	LOC108008836|XP_016928231.1|DSUZ	LOC110177781|XP_020800309.1|DSER
OG0010893	LOC108019761|XP_016943213.1|DSUZ	LOC110177910|XP_020800545.1|DSER
OG0010894	LOC108009610|XP_016929585.1|DSUZ	LOC110177766|XP_020800291.1|DSER
OG0010895	LOC108009611|XP_016929586.1|DSUZ	LOC110177731|XP_020800242.1|DSER
OG0010896	LOC118877107|XP_036670050.1|DSUZ	LOC110191600|XP_020818145.1|DSER
OG0010897	LOC118877687|XP_036673313.1|DSUZ	LOC110191749|XP_020818345.1|DSER
OG0010898	LOC118878020|XP_036675000.1|DSUZ	LOC110187855|XP_020812999.1|DSER
OG0010899	LOC108015737|XP_036672844.1|DSUZ	LOC110186312|XP_020811093.1|DSER
OG0010900	LOC118877959|XP_036674631.1|DSUZ, LOC118877598|XP_036672802.1|DSUZ	LOC110191289|XP_020817755.1|DSER
OG0010901	LOC108018463|XP_016941508.2|DSUZ	LOC110185650|XP_020810271.1|DSER
OG0010902	LOC108018794|XP_016941867.2|DSUZ	LOC110186347|XP_020811153.1|DSER
OG0010904	LOC108006010|XP_036674196.1|DSUZ	LOC110187807|XP_020812942.1|DSER
OG0010906	LOC108010259|XP_016930608.1|DSUZ	LOC110183174|XP_020807024.1|DSER, LOC110183179|XP_020807028.1|DSER, LOC110186739|XP_020811663.1|DSER
OG0010907	LOC108019329|XP_036675102.1|DSUZ	LOC110188632|XP_020814066.1|DSER
OG0010908	LOC108010609|XP_036674373.1|DSUZ	LOC110186986|XP_020812000.1|DSER
OG0010910	LOC108007615|XP_016926810.2|DSUZ	LOC110185786|XP_020810452.1|DSER
OG0010911	LOC108005932|XP_016924831.1|DSUZ	LOC110188041|XP_020813244.1|DSER
OG0010912	LOC108011516|XP_036674031.1|DSUZ	LOC110188719|XP_020814191.1|DSER
OG0010913	LOC108016160|XP_016938268.2|DSUZ	LOC110186360|XP_020811168.1|DSER
OG0010914	LOC108008914|XP_016928308.1|DSUZ	LOC110181244|XP_020804611.1|DSER
OG0010915	LOC108009293|XP_016929013.1|DSUZ	LOC110182588|XP_020806303.1|DSER
OG0010916	LOC108009954|XP_016930197.1|DSUZ	LOC110178374|XP_020801173.1|DSER
OG0010917	LOC108009309|XP_016929052.1|DSUZ	LOC110179284|XP_020802432.1|DSER
OG0010918	LOC108014765|XP_016936450.1|DSUZ	LOC110180002|XP_020803251.1|DSER
OG0010919	LOC108007798|XP_016927046.1|DSUZ	LOC110182272|XP_020805948.1|DSER
OG0010920	LOC108012348|XP_016933190.1|DSUZ	LOC110179876|XP_020803134.1|DSER, LOC110181440|XP_020804842.1|DSER
OG0010921	LOC108021674|XP_016945979.1|DSUZ	LOC110181453|XP_020804859.1|DSER
OG0010922	LOC108012357|XP_016933200.1|DSUZ	LOC110185951|XP_020810629.1|DSER
OG0010923	LOC108019084|XP_016942247.1|DSUZ	LOC110181840|XP_020805405.1|DSER
OG0010924	LOC108004552|XP_016923383.1|DSUZ	LOC110184924|XP_020809229.1|DSER
OG0010925	LOC108012583|XP_016933488.1|DSUZ	LOC110183708|XP_020807714.1|DSER
OG0010926	LOC108013114|XP_016934259.1|DSUZ	LOC110185324|XP_020809754.1|DSER, LOC110177846|XP_020800448.1|DSER
OG0010927	LOC108006800|XP_016925838.2|DSUZ	LOC110183602|XP_020807574.1|DSER
OG0010928	LOC108012736|XP_016933658.1|DSUZ	LOC110184787|XP_020809085.1|DSER
OG0010929	LOC108013377|XP_016934690.1|DSUZ	LOC110185897|XP_020810568.1|DSER
OG0010931	LOC108020264|XP_016943879.1|DSUZ	LOC110186095|XP_020810795.1|DSER
OG0010932	LOC108006899|XP_016926017.1|DSUZ	LOC110187365|XP_020812416.1|DSER
OG0010933	LOC108013472|XP_016934847.1|DSUZ	LOC110183182|XP_020807031.1|DSER
OG0010934	LOC108020363|XP_016944067.1|DSUZ	LOC110184967|XP_020809273.1|DSER
OG0010935	LOC108020941|XP_016944866.1|DSUZ	LOC110185855|XP_020810523.1|DSER
OG0010936	LOC108019096|XP_016942278.1|DSUZ	LOC110191879|XP_020818522.1|DSER
OG0010937	LOC108012914|XP_016933963.1|DSUZ	LOC110184874|XP_020809179.1|DSER
OG0010948	LOC118877706|XP_036673470.1|DSUZ, LOC108018514|XP_016941556.2|DSUZ	LOC110188199|XP_020813455.1|DSER
OG0010950	LOC108009560|XP_016929509.1|DSUZ	LOC110177697|XP_020800180.1|DSER
OG0010956	LOC108019757|XP_016943208.1|DSUZ	LOC110180579|XP_020803933.1|DSER
OG0010957	LOC108006103|XP_016925036.2|DSUZ	LOC110186363|XP_020811171.1|DSER
OG0010958	LOC108014877|XP_016936583.2|DSUZ	LOC110188429|XP_020813818.1|DSER
OG0010959	LOC108013914|XP_036674100.1|DSUZ	LOC110188363|XP_020813732.1|DSER
OG0010963	LOC108021323|XP_016945478.1|DSUZ	LOC110185968|XP_020810646.1|DSER
OG0010965	LOC108009717|XP_036668977.1|DSUZ	LOC110181128|XP_020804462.1|DSER
OG0010966	LOC108015530|XP_016937491.2|DSUZ	LOC110185227|XP_020809616.1|DSER
OG0010967	LOC108018882|XP_016941960.1|DSUZ	LOC110179758|XP_020803034.1|DSER
OG0010968	LOC108012458|XP_016933336.1|DSUZ	LOC110188850|XP_020814415.1|DSER
OG0010969	LOC108016194|XP_016938309.2|DSUZ	LOC110191128|XP_020817540.1|DSER
OG0010971	LOC108007724|XP_036674224.1|DSUZ	LOC110189742|XP_020815606.1|DSER
OG0010972	LOC108010749|XP_016931165.1|DSUZ	LOC110188678|XP_020814140.1|DSER
OG0010974	LOC108012650|XP_016933564.1|DSUZ	LOC110190140|XP_020816127.1|DSER
OG0010977	LOC108018296|XP_036674681.1|DSUZ	LOC110191188|XP_020817615.1|DSER
OG0010978	LOC108005226|XP_016923905.1|DSUZ	LOC110181873|XP_020805455.1|DSER
OG0010979	LOC108005429|XP_016924199.1|DSUZ	LOC110183503|XP_020807448.1|DSER
OG0010980	LOC108005236|XP_016923917.1|DSUZ	LOC110187051|XP_020812086.1|DSER
OG0010981	LOC108014931|XP_016936641.1|DSUZ	LOC110180551|XP_020803905.1|DSER
OG0010982	LOC108018984|XP_016942080.1|DSUZ	LOC110183133|XP_020806982.1|DSER
OG0010983	LOC108010433|XP_016930780.2|DSUZ	LOC110176100|XP_020797998.1|DSER
OG0010984	LOC108015106|XP_016936840.1|DSUZ	LOC110179515|XP_020802751.1|DSER
OG0010985	LOC108006742|XP_036675238.1|DSUZ	LOC110187626|XP_020812687.1|DSER
OG0010986	LOC108004646|XP_016923086.1|DSUZ	LOC110182034|XP_020805623.1|DSER
OG0010987	LOC108016718|XP_016938934.1|DSUZ	LOC110180540|XP_020803889.1|DSER
OG0010988	LOC108021802|XP_016946093.1|DSUZ	LOC110178043|XP_020800717.1|DSER
OG0010989	LOC108020825|XP_016944696.2|DSUZ	LOC110187798|XP_020812931.1|DSER
OG0010993	LOC108021455|XP_016945673.1|DSUZ	LOC110182252|XP_020805930.1|DSER
OG0010994	LOC108014627|XP_016936313.1|DSUZ	LOC110185108|XP_020809457.1|DSER
OG0010995	LOC108013187|XP_016934377.1|DSUZ	LOC110183668|XP_020807661.1|DSER
OG0010996	LOC108012691|XP_016933608.1|DSUZ	LOC110185307|XP_020809718.1|DSER
OG0010998	LOC108006933|XP_016926025.1|DSUZ	LOC110190365|XP_020816435.1|DSER
OG0010999	LOC108019380|XP_016942692.2|DSUZ	LOC110190776|XP_020817066.1|DSER
OG0011000	LOC108012834|XP_016933788.1|DSUZ	LOC110178729|XP_020801610.1|DSER
OG0011001	LOC108005527|XP_036670501.1|DSUZ	LOC110189898|XP_020815817.1|DSER
OG0011002	LOC108014900|XP_016936610.2|DSUZ	LOC110176266|XP_020798240.1|DSER
OG0011003	LOC108011369|XP_016931973.2|DSUZ	LOC110176270|XP_020798243.1|DSER
OG0011004	LOC108009026|XP_016928486.1|DSUZ	LOC110182992|XP_020806843.1|DSER
OG0011005	LOC108008600|XP_016927968.1|DSUZ	LOC110189192|XP_020814819.1|DSER
OG0011006	LOC108017949|XP_016940668.1|DSUZ	LOC110176858|XP_020798992.1|DSER
OG0011009	LOC108004965|XP_016923557.2|DSUZ	LOC110188337|XP_020813707.1|DSER
OG0011010	LOC108012178|XP_016932962.2|DSUZ	LOC110191218|XP_020817644.1|DSER
OG0011011	LOC108020828|XP_016944701.1|DSUZ	LOC110187986|XP_020813166.1|DSER
OG0011012	LOC108010753|XP_016931168.1|DSUZ	LOC110188638|XP_020814073.1|DSER
OG0011016	LOC108006152|XP_016925094.2|DSUZ	LOC110191397|XP_020817914.1|DSER
OG0011017	LOC108013915|XP_016935410.2|DSUZ	LOC110188756|XP_020814257.1|DSER
OG0011018	LOC118877910|XP_036674343.1|DSUZ, LOC108013901|XP_016935393.2|DSUZ	LOC110185991|XP_020810681.1|DSER
OG0011019	LOC108010980|XP_016931489.2|DSUZ, LOC118877579|XP_036672731.1|DSUZ	LOC110185972|XP_020810657.1|DSER
OG0011020	LOC108017146|XP_016939620.1|DSUZ	LOC110188537|XP_020813943.1|DSER, LOC110188570|XP_020813990.1|DSER
OG0011021	LOC108006491|XP_016925504.1|DSUZ, LOC108007060|XP_016926156.1|DSUZ	LOC110177230|XP_020799508.1|DSER
OG0011022	LOC108014896|XP_016936606.1|DSUZ	LOC110186315|XP_020811097.1|DSER
OG0011023	LOC118877618|XP_036672910.1|DSUZ	LOC110190911|XP_020817230.1|DSER
OG0011024	LOC108006097|XP_016925033.1|DSUZ	LOC110181917|XP_020805512.1|DSER, LOC110186365|XP_020811173.1|DSER
OG0011025	LOC108020855|XP_016944731.2|DSUZ, LOC118876757|XP_036672688.1|DSUZ	LOC110186795|XP_020811732.1|DSER
OG0011027	LOC108020593|XP_016944433.2|DSUZ	LOC110186758|XP_020811679.1|DSER
OG0011028	LOC108010286|XP_016930644.1|DSUZ	LOC110179779|XP_020803055.1|DSER
OG0011029	LOC108009017|XP_016928478.1|DSUZ	LOC110181387|XP_020804781.1|DSER, LOC110181378|XP_020804770.1|DSER
OG0011030	LOC108017855|XP_016940499.1|DSUZ	LOC110178254|XP_020800967.1|DSER
OG0011031	LOC108010261|XP_016930606.1|DSUZ	LOC110176981|XP_020799152.1|DSER
OG0011033	LOC108010174|XP_016930506.1|DSUZ	LOC110191556|XP_020818090.1|DSER
OG0011034	LOC108008986|XP_016928417.1|DSUZ	LOC110178381|XP_020801177.1|DSER
OG0011035	LOC108015013|XP_016936770.1|DSUZ	LOC110183021|XP_020806868.1|DSER
OG0011036	LOC108006505|XP_016925520.1|DSUZ	LOC110176967|XP_020799133.1|DSER
OG0011037	LOC108009462|XP_016929329.1|DSUZ	LOC110185782|XP_020810444.1|DSER
OG0011038	LOC108006937|XP_016926031.1|DSUZ	LOC110183152|XP_020807001.1|DSER
OG0011039	LOC108016476|XP_016938625.1|DSUZ	LOC110183189|XP_020807046.1|DSER
OG0011040	LOC108011224|XP_016931814.1|DSUZ	LOC110180478|XP_020803820.1|DSER, LOC110184016|XP_020808041.1|DSER
OG0011041	LOC108009827|XP_016930005.1|DSUZ	LOC110187475|XP_020812521.1|DSER
OG0011042	LOC108011330|XP_016931932.1|DSUZ	LOC110185952|XP_020810630.1|DSER
OG0011043	LOC108016085|XP_016938174.1|DSUZ	LOC110185575|XP_020810161.1|DSER
OG0011044	LOC108011846|XP_036671872.1|DSUZ	LOC110177597|XP_020800050.1|DSER
OG0011045	LOC108018880|XP_016941958.2|DSUZ	LOC110179759|XP_020803035.1|DSER
OG0011046	LOC108004780|XP_016923318.1|DSUZ	LOC110179690|XP_020802962.1|DSER, LOC110176086|XP_020797988.1|DSER
OG0011047	LOC108005287|XP_016923972.2|DSUZ	LOC110187135|XP_020812208.1|DSER
OG0011048	LOC108005202|XP_016923878.1|DSUZ	LOC110184170|XP_020808238.1|DSER
OG0011049	LOC118876754|XP_016937313.1|DSUZ	LOC110180104|XP_020803393.1|DSER
OG0011050	LOC108016753|XP_036676491.1|DSUZ	LOC110181816|XP_020805367.1|DSER
OG0011051	LOC108005855|XP_016924721.1|DSUZ	LOC110187729|XP_020812846.1|DSER
OG0011052	LOC108015887|XP_036671568.1|DSUZ	LOC110181236|XP_020804599.1|DSER, LOC110180400|XP_020803714.1|DSER
OG0011053	LOC108006683|XP_016925711.2|DSUZ	LOC110183552|XP_020807511.1|DSER
OG0011054	LOC108012298|XP_016933088.1|DSUZ	LOC110178722|XP_020801586.1|DSER
OG0011055	LOC108007452|XP_016926606.1|DSUZ	LOC110190336|XP_020816392.1|DSER
OG0011056	LOC108021732|XP_016946059.1|DSUZ	LOC110181182|XP_020804519.1|DSER
OG0011057	LOC108008275|XP_016927554.1|DSUZ	LOC110177816|XP_020800364.1|DSER
OG0011058	LOC108019236|XP_016942524.1|DSUZ	LOC110183037|XP_020806883.1|DSER
OG0011059	LOC108018088|XP_016940978.1|DSUZ	LOC110189755|XP_020815625.1|DSER
OG0011061	LOC108014800|XP_036673546.1|DSUZ	LOC110176552|XP_020798601.1|DSER
OG0011062	LOC108007663|XP_016926874.1|DSUZ	LOC110190315|XP_020816362.1|DSER
OG0011063	LOC108018697|XP_016941764.1|DSUZ	LOC110185730|XP_020810374.1|DSER
OG0011077	LOC108008843|XP_016928238.1|DSUZ	LOC110191525|XP_020818053.1|DSER
OG0011078	LOC108006676|XP_016925704.2|DSUZ	LOC110183578|XP_020807549.1|DSER
OG0011079	LOC108018483|XP_016941529.1|DSUZ	LOC110186456|XP_020811303.1|DSER
OG0011080	LOC108020764|XP_036673905.1|DSUZ	LOC110188076|XP_020813286.1|DSER
OG0011081	LOC118878400|XP_036677119.1|DSUZ	LOC110187446|XP_020812493.1|DSER
OG0011082	LOC108008087|XP_016927366.1|DSUZ	LOC110177742|XP_020800258.1|DSER
OG0011086	LOC108005423|XP_016924189.1|DSUZ	LOC110179589|XP_020802848.1|DSER
OG0011087	LOC108005651|XP_036675911.1|DSUZ	LOC110180347|XP_020803668.1|DSER
OG0011088	LOC108019164|XP_016942405.2|DSUZ	LOC110181743|XP_020805261.1|DSER
OG0011090	LOC108008093|XP_016927371.1|DSUZ	LOC110180264|XP_020803578.1|DSER
OG0011091	LOC108010460|XP_016930817.1|DSUZ	LOC110184596|XP_020808846.1|DSER
OG0011092	LOC108004764|XP_016923294.1|DSUZ	LOC110180562|XP_020803917.1|DSER, LOC110180561|XP_020803914.1|DSER, LOC110180422|XP_020803752.1|DSER
OG0011093	LOC108016960|XP_016939384.1|DSUZ	LOC110180459|XP_020803794.1|DSER
OG0011094	LOC108005422|XP_016924188.1|DSUZ	LOC110179494|XP_020802727.1|DSER
OG0011096	LOC108012028|XP_016932796.2|DSUZ	LOC110178927|XP_020801876.1|DSER
OG0011098	LOC108007189|XP_016926314.1|DSUZ	LOC110182795|XP_020806587.1|DSER
OG0011099	LOC108013257|XP_016934497.1|DSUZ	LOC110190141|XP_020816128.1|DSER
OG0011100	LOC108012677|XP_016933593.1|DSUZ	LOC110190142|XP_020816129.1|DSER
OG0011101	LOC108013053|XP_016934159.1|DSUZ	LOC110190350|XP_020816413.1|DSER
OG0011102	LOC108005555|XP_016924339.2|DSUZ	LOC110190144|XP_020816132.1|DSER
OG0011103	LOC108013489|XP_016934860.1|DSUZ	LOC110185325|XP_020809755.1|DSER
OG0011106	LOC108009955|XP_016930198.1|DSUZ	LOC110191191|XP_020817622.1|DSER
OG0011110	LOC108006943|XP_016926034.2|DSUZ	LOC110177126|XP_020799353.1|DSER
OG0011111	LOC108014547|XP_036673420.1|DSUZ	LOC110191908|XP_020818553.1|DSER
OG0011113	LOC108017084|XP_016939532.2|DSUZ	LOC110186685|XP_020811612.1|DSER
OG0011114	LOC108008008|XP_016927280.2|DSUZ	LOC110187928|XP_020813098.1|DSER
OG0011115	LOC108020504|XP_016944323.2|DSUZ	LOC110188007|XP_020813189.1|DSER
OG0011116	LOC108007619|XP_016926815.2|DSUZ	LOC110184943|XP_020809253.1|DSER
OG0011117	LOC108018775|XP_016941846.1|DSUZ	LOC110185440|XP_020809926.1|DSER
OG0011118	LOC108010990|XP_016931499.1|DSUZ, LOC118877602|XP_036672807.1|DSUZ	LOC110185983|XP_020810669.1|DSER
OG0011119	LOC108015961|XP_016938032.2|DSUZ	LOC110188256|XP_020813601.1|DSER
OG0011121	LOC108019261|XP_016942551.2|DSUZ	LOC110176655|XP_020798748.1|DSER
OG0011122	LOC108014532|XP_016936164.2|DSUZ, LOC108015607|XP_016937584.2|DSUZ	LOC110187824|XP_020812960.1|DSER
OG0011123	LOC108006429|XP_016925442.2|DSUZ	LOC110191893|XP_020818537.1|DSER
OG0011124	LOC108010564|XP_016930931.2|DSUZ, LOC108010563|XP_016930930.1|DSUZ	LOC110177213|XP_020799491.1|DSER
OG0011125	LOC108014561|XP_016936196.2|DSUZ	LOC110191834|XP_020818458.1|DSER
OG0011126	LOC108020827|XP_016944699.2|DSUZ	LOC110187984|XP_020813164.1|DSER
OG0011127	LOC118877539|XP_036672490.1|DSUZ, LOC108017869|XP_016940518.2|DSUZ	LOC110178252|XP_020800962.1|DSER
OG0011128	LOC108008997|XP_016928430.1|DSUZ	LOC110180072|XP_020803355.1|DSER
OG0011129	LOC108008771|XP_016928158.1|DSUZ	LOC110179630|XP_020802904.1|DSER
OG0011130	LOC108010020|XP_016930306.1|DSUZ	LOC110177806|XP_020800354.1|DSER, LOC110177710|XP_020800209.1|DSER
OG0011131	LOC108008981|XP_016928413.1|DSUZ	LOC110178760|XP_020801658.1|DSER
OG0011132	LOC108010682|XP_016931083.1|DSUZ	LOC110183123|XP_020806973.1|DSER
OG0011133	LOC108011145|XP_016931722.1|DSUZ	LOC110179925|XP_020803181.1|DSER, LOC110183996|XP_020808012.1|DSER
OG0011134	LOC108011887|XP_016932626.1|DSUZ	LOC110178440|XP_020801232.1|DSER, LOC110182290|XP_020805968.1|DSER
OG0011135	LOC108009934|XP_016930168.1|DSUZ	LOC110183099|XP_020806950.1|DSER
OG0011136	LOC108010055|XP_016930360.1|DSUZ	LOC110183093|XP_020806945.1|DSER
OG0011137	LOC108007141|XP_016926236.1|DSUZ	LOC110185586|XP_020810177.1|DSER
OG0011138	LOC108008941|XP_016928344.1|DSUZ	LOC110185873|XP_020810544.1|DSER
OG0011139	LOC108020877|XP_016944766.1|DSUZ	LOC110185827|XP_020810493.1|DSER
OG0011140	LOC108004721|XP_016923230.1|DSUZ	LOC110184653|XP_020808912.1|DSER
OG0011143	LOC108004623|XP_016923051.1|DSUZ	LOC110178454|XP_020801248.1|DSER
OG0011145	LOC108013420|XP_016934774.1|DSUZ	LOC110187197|XP_020812256.1|DSER, LOC110182171|XP_020805831.1|DSER, LOC110187199|XP_020812258.1|DSER
OG0011146	LOC108007841|XP_016927128.1|DSUZ	LOC110187219|XP_020812279.1|DSER, LOC110182169|XP_020805829.1|DSER, LOC110187198|XP_020812257.1|DSER
OG0011148	LOC108005303|XP_016924002.1|DSUZ	LOC110180653|XP_020804006.1|DSER
OG0011149	LOC108019003|XP_016942106.2|DSUZ	LOC110181884|XP_020805472.1|DSER
OG0011150	LOC108012322|XP_016933110.2|DSUZ	LOC110188806|XP_020814340.1|DSER
OG0011151	LOC108012227|XP_036670324.1|DSUZ	LOC110177567|XP_020799998.1|DSER
OG0011152	LOC108006694|XP_036670988.1|DSUZ	LOC110177489|XP_020799900.1|DSER
OG0011154	LOC108012290|XP_016933081.1|DSUZ	LOC110184698|XP_020808969.1|DSER
OG0011155	LOC108008969|XP_016928397.1|DSUZ	LOC110183774|XP_020807790.1|DSER
OG0011156	LOC108021071|XP_016945072.1|DSUZ	LOC110177871|XP_020800486.1|DSER
OG0011157	LOC108013883|XP_016935381.1|DSUZ	LOC110186084|XP_020810781.1|DSER
OG0011158	LOC108021730|XP_016946057.1|DSUZ	LOC110186041|XP_020810739.1|DSER
OG0011159	LOC108017046|XP_016939496.1|DSUZ	LOC110185064|XP_020809399.1|DSER
OG0011160	LOC108021554|XP_016945812.1|DSUZ	LOC110183460|XP_020807399.1|DSER
OG0011162	LOC108011320|XP_016931921.1|DSUZ	LOC110183113|XP_020806961.1|DSER
OG0011163	LOC108010961|XP_016931464.1|DSUZ	LOC110189577|XP_020815369.1|DSER
OG0011165	LOC118877383|XP_036671847.1|DSUZ	LOC110190728|XP_020817009.1|DSER
OG0011174	LOC108012205|XP_036677473.1|DSUZ	LOC110178692|XP_020801554.1|DSER
OG0011187	LOC108011120|XP_016931681.1|DSUZ	LOC110181574|XP_020805025.1|DSER
OG0011189	LOC108015185|XP_016936988.1|DSUZ	LOC110180131|XP_020803434.1|DSER
OG0011190	LOC108008752|XP_016928139.1|DSUZ	LOC110177862|XP_020800466.1|DSER
OG0011193	LOC108005586|XP_016924376.2|DSUZ	LOC110191405|XP_020817922.1|DSER
OG0011195	LOC108006307|XP_016925285.1|DSUZ	LOC110184587|XP_020808832.1|DSER
OG0011196	LOC108019233|XP_036676755.1|DSUZ	LOC110184549|XP_020808782.1|DSER
OG0011197	LOC108014918|XP_036676108.1|DSUZ	LOC110182219|XP_020805904.1|DSER
OG0011199	LOC108019232|XP_016942520.1|DSUZ	LOC110181785|XP_020805324.1|DSER
OG0011200	LOC108008722|XP_016928112.1|DSUZ	LOC110185701|XP_020810329.1|DSER
OG0011202	LOC108010978|XP_016931491.1|DSUZ	LOC110182285|XP_020805962.1|DSER
OG0011204	LOC108013022|XP_016934105.1|DSUZ	LOC110176921|XP_020799073.1|DSER
OG0011206	LOC108007139|XP_036671215.1|DSUZ, LOC118877289|XP_036671214.1|DSUZ	LOC110182807|XP_020806604.1|DSER
OG0011207	LOC118877387|XP_036671877.1|DSUZ	LOC110190094|XP_020816059.1|DSER
OG0011209	LOC108007520|XP_036671363.1|DSUZ	LOC110179996|XP_020803245.1|DSER
OG0011211	LOC108012783|XP_016933706.1|DSUZ	LOC110176232|XP_020798177.1|DSER
OG0011212	LOC108009857|XP_016930046.1|DSUZ	LOC110189006|XP_020814619.1|DSER
OG0011213	LOC108009393|XP_016929194.1|DSUZ	LOC110188929|XP_020814513.1|DSER
OG0011214	LOC108009577|XP_016929532.1|DSUZ	LOC110180426|XP_020803759.1|DSER
OG0011215	LOC108019673|XP_016943053.1|DSUZ	LOC110189571|XP_020815361.1|DSER
OG0011217	LOC108020373|XP_016944097.1|DSUZ	LOC110185427|XP_020809900.1|DSER
OG0011218	LOC108019445|XP_016942758.2|DSUZ	LOC110188034|XP_020813230.1|DSER
OG0011219	LOC118877990|XP_036674821.1|DSUZ	LOC110177107|XP_020799311.1|DSER
OG0011220	LOC108006055|XP_036674361.1|DSUZ	LOC110177293|XP_020799614.1|DSER
OG0011221	LOC108006116|XP_016925053.2|DSUZ	LOC110186418|XP_020811253.1|DSER
OG0011222	LOC108010801|XP_016931224.2|DSUZ	LOC110176477|XP_020798497.1|DSER
OG0011223	LOC108014131|XP_036673907.1|DSUZ	LOC110187969|XP_020813148.1|DSER
OG0011224	LOC118877593|XP_036672777.1|DSUZ	LOC110188745|XP_020814246.1|DSER
OG0011225	LOC108011246|XP_016931844.2|DSUZ	LOC110177271|XP_020799583.1|DSER
OG0011226	LOC108017472|XP_016940002.2|DSUZ	LOC110191345|XP_020817851.1|DSER
OG0011227	LOC108011031|XP_016931566.2|DSUZ	LOC110190979|XP_020817346.1|DSER
OG0011228	LOC108020505|XP_036673169.1|DSUZ	LOC110187978|XP_020813157.1|DSER
OG0011229	LOC108005693|XP_016924508.2|DSUZ	LOC110187804|XP_020812938.1|DSER
OG0011230	LOC108005577|XP_016924367.2|DSUZ	LOC110177419|XP_020799796.1|DSER
OG0011231	LOC108019480|XP_036675456.1|DSUZ	LOC110191259|XP_020817709.1|DSER
OG0011232	LOC108015635|XP_036672898.1|DSUZ, LOC108015634|XP_036674762.1|DSUZ	LOC110191286|XP_020817752.1|DSER
OG0011233	LOC108007795|XP_036674255.1|DSUZ	LOC110184991|XP_020809305.1|DSER
OG0011234	LOC108017215|XP_016939701.2|DSUZ	LOC110186776|XP_020811706.1|DSER
OG0011236	LOC108017866|XP_016940514.1|DSUZ	LOC110184081|XP_020808125.1|DSER
OG0011237	LOC108018103|XP_016941006.1|DSUZ	LOC110178235|XP_020800945.1|DSER
OG0011238	LOC108019776|XP_016943241.1|DSUZ	LOC110189639|XP_020815444.1|DSER
OG0011239	LOC108009724|XP_016929796.1|DSUZ	LOC110190801|XP_020817144.1|DSER, LOC110187178|XP_020812238.1|DSER
OG0011240	LOC108008676|XP_016928058.1|DSUZ	LOC110191691|XP_020818266.1|DSER
OG0011241	LOC108008939|XP_016928339.1|DSUZ	LOC110191693|XP_020818267.1|DSER
OG0011242	LOC108008269|XP_016927547.1|DSUZ	LOC110177820|XP_020800369.1|DSER
OG0011243	LOC108008796|XP_016928182.1|DSUZ	LOC110180061|XP_020803342.1|DSER
OG0011244	LOC108019696|XP_016943079.1|DSUZ	LOC110189000|XP_020814611.1|DSER
OG0011245	LOC108008186|XP_016927467.2|DSUZ	LOC110182990|XP_020806841.1|DSER
OG0011246	LOC108008784|XP_016928171.1|DSUZ	LOC110182537|XP_020806248.1|DSER
OG0011248	LOC108009023|XP_016928484.1|DSUZ	LOC110191529|XP_020818058.1|DSER
OG0011249	LOC108008985|XP_016928416.1|DSUZ	LOC110191531|XP_020818061.1|DSER
OG0011250	LOC108006942|XP_016926033.1|DSUZ	LOC110183018|XP_020806865.1|DSER
OG0011253	LOC108010772|XP_016931191.1|DSUZ	LOC110184003|XP_020808020.1|DSER
OG0011254	LOC108011772|XP_016932500.1|DSUZ	LOC110183783|XP_020807798.1|DSER
OG0011255	LOC108016850|XP_016939199.1|DSUZ	LOC110184414|XP_020808607.1|DSER
OG0011256	LOC108016560|XP_016938724.1|DSUZ	LOC110176113|XP_020798008.1|DSER
OG0011257	LOC108007223|XP_016926347.1|DSUZ	LOC110176577|XP_020798648.1|DSER
OG0011258	LOC108018872|XP_036675838.1|DSUZ	LOC110182547|XP_020806253.1|DSER
OG0011259	LOC108019055|XP_016942169.1|DSUZ	LOC110182546|XP_020806252.1|DSER
OG0011260	LOC108005394|XP_016924146.1|DSUZ	LOC110175935|XP_020797774.1|DSER
OG0011262	LOC108019021|XP_016942123.1|DSUZ	LOC110179099|XP_020802145.1|DSER
OG0011264	LOC108005284|XP_016923970.1|DSUZ	LOC110187134|XP_020812207.1|DSER
OG0011265	LOC118877293|XP_036671296.1|DSUZ	LOC110190614|XP_020816869.1|DSER
OG0011266	LOC108015906|XP_016937967.1|DSUZ	LOC110181247|XP_020804610.1|DSER
